,JPM,BRK.B,BAC,WFC,C,BLK,GS,MS,AXP,SCHW,SPGI,USB,TFC,PNC,CME,CB,COF,MMC,ICE,BX,PGR,AON,MCO,MET,AIG,BK,PRU,ALL,TRV,MSCI,AFL,DFS,TROW,WLTW,FRC,STT,AMP,SIVB,FITB,KKR,AJG,SYF,NTRS,HIG,RF,KEY,CFG,MTB,ALLY,NDAQ,CINF,PFG,MKTX,MKL,RJF,ACGL,HBAN,SBNY,L,FNF,NLY,LNC,FDS,BRO,EQH,CBOE,LPLA,IVZ,WRB,CMA,EWBC,FHN,RE,BEN,GL,WAL,Y,AGNC,APO,AFG,ZION,AIZ,RGA,TW,ATH,CBSH,VOYA,PBCT,RNR,SEIC,ORI,SF,STWD,SNV,TCF,CFR,FAF,AMG,PB,CG,PNFP,BPOP,JEF,FFIN,SLM,PRI,UNM,SSB,ARES,EVR,JHG,VLY,MORN,GBCI,NYCB,IBKR,ESNT,PACW,UBSI,CIT,OZK,STL,ERIE,WBS,THG,MTG,FCNCA,KMPR,NRZ,OMF,WTFC,SIGI,RDN,BXMT,BKU,UMBF,CBU,FNB,RLI,HOMB,HWC,BHF,UMPQ,CACC,AXS,PPBI,AGO,HLI,HASI,ABCB,EBC,FHB,WTM,KNSL,BOH,CNO,PRG,ASB,ISBC,TCBI,PFSI,LPRO,NAVI,SFBS,LMND,APAM,SFNC,FCFS,CIM,AUB,BXS,ONB,CATY,MC,COLB,ESGR,TRUP,WD,FHI,UCBI,HLNE,CNNE,IBTX,CVBF,CADE,BOKF,UPST,FBP,FULT,VIRT,INDB,AEL,SI,WSBC,WSFS,AX,WAFD,IBOC,FFBC,FRME,RKT,FOCS,TREE,HTH,PIPR,COOP,SC,FBC,LC,GSHD,GDOT,n/a,LOB,TBK,ABR,SUM
11/09/2021,9.7,7.09,6.41,3.76,2.84,2.5,2.52,2.66,2.24,2.06,2.0,1.65,1.54,1.63,1.36,1.53,1.43,1.51,1.27,1.56,1.04,1.26,1.17,0.9,0.92,0.85,0.81,0.75,0.75,0.98,0.66,0.73,0.7,0.59,0.66,0.61,0.6,0.71,0.59,0.62,0.6,0.56,0.42,0.49,0.4,0.41,0.39,0.38,0.37,0.43,0.34,0.34,0.31,0.32,0.34,0.3,0.45,0.31,0.24,0.24,0.23,0.24,0.29,0.26,0.22,0.26,0.25,0.16,0.2,0.22,0.22,0.18,0.2,0.18,0.17,0.22,0.17,0.16,0.21,0.18,0.2,0.19,0.15,0.17,0.18,0.14,0.15,0.15,0.13,0.14,0.13,0.14,0.14,0.13,0.0,0.14,0.14,0.12,0.13,0.15,0.14,0.12,0.15,0.12,0.1,0.12,0.1,0.1,0.18,0.11,0.13,0.11,0.12,0.1,0.12,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.07,0.07,0.08,0.07,0.08,0.08,0.09,0.11,0.07,0.07,0.07,0.09,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.05,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.12,0.06,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.06,0.05,0.05,0.05,0.06,0.0,0.0,0.0,0.0,0.0,95.75
11/10/2021,9.7,7.09,6.41,3.76,2.84,2.5,2.52,2.66,2.24,2.06,2.0,1.65,1.54,1.63,1.36,1.53,1.43,1.51,1.27,1.56,1.04,1.26,1.17,0.9,0.92,0.85,0.81,0.75,0.75,0.98,0.66,0.73,0.7,0.59,0.66,0.61,0.6,0.71,0.59,0.62,0.6,0.56,0.42,0.49,0.4,0.41,0.39,0.38,0.37,0.43,0.34,0.34,0.31,0.32,0.34,0.3,0.45,0.31,0.24,0.24,0.23,0.24,0.29,0.26,0.22,0.26,0.25,0.16,0.2,0.22,0.22,0.18,0.2,0.18,0.17,0.22,0.17,0.16,0.21,0.18,0.2,0.19,0.15,0.17,0.18,0.14,0.15,0.15,0.13,0.14,0.13,0.14,0.14,0.13,0.0,0.14,0.14,0.12,0.13,0.15,0.14,0.12,0.15,0.12,0.1,0.12,0.1,0.1,0.18,0.11,0.13,0.11,0.12,0.1,0.12,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.07,0.07,0.08,0.07,0.08,0.08,0.09,0.11,0.07,0.07,0.07,0.09,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.05,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.12,0.06,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.06,0.05,0.05,0.05,0.06,0.0,0.0,0.0,0.0,0.0,95.75
11/11/2021,9.7,7.09,6.41,3.76,2.84,2.5,2.52,2.66,2.24,2.06,2.0,1.65,1.54,1.63,1.36,1.53,1.43,1.51,1.27,1.56,1.04,1.26,1.17,0.9,0.92,0.85,0.81,0.75,0.75,0.98,0.66,0.73,0.7,0.59,0.66,0.61,0.6,0.71,0.59,0.62,0.6,0.56,0.42,0.49,0.4,0.41,0.39,0.38,0.37,0.43,0.34,0.34,0.31,0.32,0.34,0.3,0.45,0.31,0.24,0.24,0.23,0.24,0.29,0.26,0.22,0.26,0.25,0.16,0.2,0.22,0.22,0.18,0.2,0.18,0.17,0.22,0.17,0.16,0.21,0.18,0.2,0.19,0.15,0.17,0.18,0.14,0.15,0.15,0.13,0.14,0.13,0.14,0.14,0.13,0.0,0.14,0.14,0.12,0.13,0.15,0.14,0.12,0.15,0.12,0.1,0.12,0.1,0.1,0.18,0.11,0.13,0.11,0.12,0.1,0.12,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.07,0.07,0.08,0.07,0.08,0.08,0.09,0.11,0.07,0.07,0.07,0.09,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.05,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.12,0.06,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.06,0.05,0.05,0.05,0.06,0.0,0.0,0.0,0.0,0.0,95.75
11/12/2021,9.7,7.09,6.41,3.76,2.84,2.5,2.52,2.66,2.24,2.06,2.0,1.65,1.54,1.63,1.36,1.53,1.43,1.51,1.27,1.56,1.04,1.26,1.17,0.9,0.92,0.85,0.81,0.75,0.75,0.98,0.66,0.73,0.7,0.59,0.66,0.61,0.6,0.71,0.59,0.62,0.6,0.56,0.42,0.49,0.4,0.41,0.39,0.38,0.37,0.43,0.34,0.34,0.31,0.32,0.34,0.3,0.45,0.31,0.24,0.24,0.23,0.24,0.29,0.26,0.22,0.26,0.25,0.16,0.2,0.22,0.22,0.18,0.2,0.18,0.17,0.22,0.17,0.16,0.21,0.18,0.2,0.19,0.15,0.17,0.18,0.14,0.15,0.15,0.13,0.14,0.13,0.14,0.14,0.13,0.0,0.14,0.14,0.12,0.13,0.15,0.14,0.12,0.15,0.12,0.1,0.12,0.1,0.1,0.18,0.11,0.13,0.11,0.12,0.1,0.12,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.07,0.07,0.08,0.07,0.08,0.08,0.09,0.11,0.07,0.07,0.07,0.09,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.05,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.12,0.06,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.06,0.05,0.05,0.05,0.06,0.0,0.0,0.0,0.0,0.0,95.75
11/15/2021,9.7,7.09,6.41,3.76,2.84,2.5,2.52,2.66,2.24,2.06,2.0,1.65,1.54,1.63,1.36,1.53,1.43,1.51,1.27,1.56,1.04,1.26,1.17,0.9,0.92,0.85,0.81,0.75,0.75,0.98,0.66,0.73,0.7,0.59,0.66,0.61,0.6,0.71,0.59,0.62,0.6,0.56,0.42,0.49,0.4,0.41,0.39,0.38,0.37,0.43,0.34,0.34,0.31,0.32,0.34,0.3,0.45,0.31,0.24,0.24,0.23,0.24,0.29,0.26,0.22,0.26,0.25,0.16,0.2,0.22,0.22,0.18,0.2,0.18,0.17,0.22,0.17,0.16,0.21,0.18,0.2,0.19,0.15,0.17,0.18,0.14,0.15,0.15,0.13,0.14,0.13,0.14,0.14,0.13,0.0,0.14,0.14,0.12,0.13,0.15,0.14,0.12,0.15,0.12,0.1,0.12,0.1,0.1,0.18,0.11,0.13,0.11,0.12,0.1,0.12,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.07,0.07,0.08,0.07,0.08,0.08,0.09,0.11,0.07,0.07,0.07,0.09,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.05,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.12,0.06,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.06,0.05,0.05,0.05,0.06,0.0,0.0,0.0,0.0,0.0,95.75
11/16/2021,9.7,7.09,6.41,3.76,2.84,2.5,2.52,2.66,2.24,2.06,2.0,1.65,1.54,1.63,1.36,1.53,1.43,1.51,1.27,1.56,1.04,1.26,1.17,0.9,0.92,0.85,0.81,0.75,0.75,0.98,0.66,0.73,0.7,0.59,0.66,0.61,0.6,0.71,0.59,0.62,0.6,0.56,0.42,0.49,0.4,0.41,0.39,0.38,0.37,0.43,0.34,0.34,0.31,0.32,0.34,0.3,0.45,0.31,0.24,0.24,0.23,0.24,0.29,0.26,0.22,0.26,0.25,0.16,0.2,0.22,0.22,0.18,0.2,0.18,0.17,0.22,0.17,0.16,0.21,0.18,0.2,0.19,0.15,0.17,0.18,0.14,0.15,0.15,0.13,0.14,0.13,0.14,0.14,0.13,0.0,0.14,0.14,0.12,0.13,0.15,0.14,0.12,0.15,0.12,0.1,0.12,0.1,0.1,0.18,0.11,0.13,0.11,0.12,0.1,0.12,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.07,0.07,0.08,0.07,0.08,0.08,0.09,0.11,0.07,0.07,0.07,0.09,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.05,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.12,0.06,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.06,0.05,0.05,0.05,0.06,0.0,0.0,0.0,0.0,0.0,95.75
11/17/2021,9.7,7.09,6.41,3.76,2.84,2.5,2.52,2.66,2.24,2.06,2.0,1.65,1.54,1.63,1.36,1.53,1.43,1.51,1.27,1.56,1.04,1.26,1.17,0.9,0.92,0.85,0.81,0.75,0.75,0.98,0.66,0.73,0.7,0.59,0.66,0.61,0.6,0.71,0.59,0.62,0.6,0.56,0.42,0.49,0.4,0.41,0.39,0.38,0.37,0.43,0.34,0.34,0.31,0.32,0.34,0.3,0.45,0.31,0.24,0.24,0.23,0.24,0.29,0.26,0.22,0.26,0.25,0.16,0.2,0.22,0.22,0.18,0.2,0.18,0.17,0.22,0.17,0.16,0.21,0.18,0.2,0.19,0.15,0.17,0.18,0.14,0.15,0.15,0.13,0.14,0.13,0.14,0.14,0.13,0.0,0.14,0.14,0.12,0.13,0.15,0.14,0.12,0.15,0.12,0.1,0.12,0.1,0.1,0.18,0.11,0.13,0.11,0.12,0.1,0.12,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.07,0.07,0.08,0.07,0.08,0.08,0.09,0.11,0.07,0.07,0.07,0.09,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.05,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.12,0.06,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.06,0.05,0.05,0.05,0.06,0.0,0.0,0.0,0.0,0.0,95.75
11/18/2021,9.7,7.09,6.41,3.76,2.84,2.5,2.52,2.66,2.24,2.06,2.0,1.65,1.54,1.63,1.36,1.53,1.43,1.51,1.27,1.56,1.04,1.26,1.17,0.9,0.92,0.85,0.81,0.75,0.75,0.98,0.66,0.73,0.7,0.59,0.66,0.61,0.6,0.71,0.59,0.62,0.6,0.56,0.42,0.49,0.4,0.41,0.39,0.38,0.37,0.43,0.34,0.34,0.31,0.32,0.34,0.3,0.45,0.31,0.24,0.24,0.23,0.24,0.29,0.26,0.22,0.26,0.25,0.16,0.2,0.22,0.22,0.18,0.2,0.18,0.17,0.22,0.17,0.16,0.21,0.18,0.2,0.19,0.15,0.17,0.18,0.14,0.15,0.15,0.13,0.14,0.13,0.14,0.14,0.13,0.0,0.14,0.14,0.12,0.13,0.15,0.14,0.12,0.15,0.12,0.1,0.12,0.1,0.1,0.18,0.11,0.13,0.11,0.12,0.1,0.12,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.07,0.07,0.08,0.07,0.08,0.08,0.09,0.11,0.07,0.07,0.07,0.09,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.05,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.12,0.06,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.06,0.05,0.05,0.05,0.06,0.0,0.0,0.0,0.0,0.0,95.75
11/19/2021,9.7,7.09,6.41,3.76,2.84,2.5,2.52,2.66,2.24,2.06,2.0,1.65,1.54,1.63,1.36,1.53,1.43,1.51,1.27,1.56,1.04,1.26,1.17,0.9,0.92,0.85,0.81,0.75,0.75,0.98,0.66,0.73,0.7,0.59,0.66,0.61,0.6,0.71,0.59,0.62,0.6,0.56,0.42,0.49,0.4,0.41,0.39,0.38,0.37,0.43,0.34,0.34,0.31,0.32,0.34,0.3,0.45,0.31,0.24,0.24,0.23,0.24,0.29,0.26,0.22,0.26,0.25,0.16,0.2,0.22,0.22,0.18,0.2,0.18,0.17,0.22,0.17,0.16,0.21,0.18,0.2,0.19,0.15,0.17,0.18,0.14,0.15,0.15,0.13,0.14,0.13,0.14,0.14,0.13,0.0,0.14,0.14,0.12,0.13,0.15,0.14,0.12,0.15,0.12,0.1,0.12,0.1,0.1,0.18,0.11,0.13,0.11,0.12,0.1,0.12,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.07,0.07,0.08,0.07,0.08,0.08,0.09,0.11,0.07,0.07,0.07,0.09,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.06,0.06,0.05,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.12,0.06,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.06,0.05,0.05,0.05,0.06,0.0,0.0,0.0,0.0,0.0,95.75
11/22/2021,9.37,6.94,6.71,3.85,2.6,2.62,2.56,2.61,2.16,2.16,2.08,1.56,1.56,1.63,1.44,1.6,1.24,1.55,1.42,1.73,1.01,1.32,1.24,0.85,0.92,0.9,0.79,0.67,0.74,1.0,0.63,0.63,0.73,0.57,0.69,0.66,0.64,0.73,0.56,0.76,0.63,0.49,0.44,0.48,0.41,0.41,0.37,0.35,0.32,0.44,0.34,0.33,0.28,0.33,0.33,0.31,0.42,0.31,0.23,0.24,0.22,0.24,0.31,0.28,0.24,0.26,0.24,0.16,0.21,0.22,0.21,0.17,0.19,0.17,0.16,0.22,0.16,0.15,0.24,0.18,0.19,0.18,0.15,0.17,0.21,0.14,0.15,0.13,0.13,0.14,0.14,0.14,0.13,0.13,0.0,0.14,0.15,0.13,0.13,0.16,0.13,0.12,0.16,0.12,0.1,0.12,0.09,0.1,0.19,0.11,0.13,0.1,0.14,0.11,0.11,0.11,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.08,0.07,0.1,0.08,0.09,0.09,0.08,0.08,0.07,0.08,0.07,0.07,0.08,0.07,0.08,0.08,0.08,0.1,0.07,0.06,0.08,0.11,0.09,0.07,0.06,0.07,0.06,0.07,0.06,0.06,0.05,0.06,0.07,0.06,0.06,0.05,0.06,0.07,0.0,0.06,0.06,0.07,0.07,0.05,0.0,0.05,0.06,0.08,0.05,0.05,0.06,0.07,0.06,0.06,0.07,0.05,0.05,0.05,0.1,0.06,0.11,0.05,0.05,0.0,0.05,0.05,0.07,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.05,0.0,0.0,0.08,0.05,0.0,0.12,0.05,0.05,0.05,95.91
11/23/2021,9.37,6.94,6.71,3.85,2.6,2.62,2.56,2.61,2.16,2.16,2.08,1.56,1.56,1.63,1.44,1.6,1.24,1.55,1.42,1.73,1.01,1.32,1.24,0.85,0.92,0.9,0.79,0.67,0.74,1.0,0.63,0.63,0.73,0.57,0.69,0.66,0.64,0.73,0.56,0.76,0.63,0.49,0.44,0.48,0.41,0.41,0.37,0.35,0.32,0.44,0.34,0.33,0.28,0.33,0.33,0.31,0.42,0.31,0.23,0.24,0.22,0.24,0.31,0.28,0.24,0.26,0.24,0.16,0.21,0.22,0.21,0.17,0.19,0.17,0.16,0.22,0.16,0.15,0.24,0.18,0.19,0.18,0.15,0.17,0.21,0.14,0.15,0.13,0.13,0.14,0.14,0.14,0.13,0.13,0.0,0.14,0.15,0.13,0.13,0.16,0.13,0.12,0.16,0.12,0.1,0.12,0.09,0.1,0.19,0.11,0.13,0.1,0.14,0.11,0.11,0.11,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.08,0.07,0.1,0.08,0.09,0.09,0.08,0.08,0.07,0.08,0.07,0.07,0.08,0.07,0.08,0.08,0.08,0.1,0.07,0.06,0.08,0.11,0.09,0.07,0.06,0.07,0.06,0.07,0.06,0.06,0.05,0.06,0.07,0.06,0.06,0.05,0.06,0.07,0.0,0.06,0.06,0.07,0.07,0.05,0.0,0.05,0.06,0.08,0.05,0.05,0.06,0.07,0.06,0.06,0.07,0.05,0.05,0.05,0.1,0.06,0.11,0.05,0.05,0.0,0.05,0.05,0.07,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.05,0.0,0.0,0.08,0.05,0.0,0.12,0.05,0.05,0.05,95.91
11/24/2021,9.37,6.94,6.71,3.85,2.6,2.62,2.56,2.61,2.16,2.16,2.08,1.56,1.56,1.63,1.44,1.6,1.24,1.55,1.42,1.73,1.01,1.32,1.24,0.85,0.92,0.9,0.79,0.67,0.74,1.0,0.63,0.63,0.73,0.57,0.69,0.66,0.64,0.73,0.56,0.76,0.63,0.49,0.44,0.48,0.41,0.41,0.37,0.35,0.32,0.44,0.34,0.33,0.28,0.33,0.33,0.31,0.42,0.31,0.23,0.24,0.22,0.24,0.31,0.28,0.24,0.26,0.24,0.16,0.21,0.22,0.21,0.17,0.19,0.17,0.16,0.22,0.16,0.15,0.24,0.18,0.19,0.18,0.15,0.17,0.21,0.14,0.15,0.13,0.13,0.14,0.14,0.14,0.13,0.13,0.0,0.14,0.15,0.13,0.13,0.16,0.13,0.12,0.16,0.12,0.1,0.12,0.09,0.1,0.19,0.11,0.13,0.1,0.14,0.11,0.11,0.11,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.08,0.07,0.1,0.08,0.09,0.09,0.08,0.08,0.07,0.08,0.07,0.07,0.08,0.07,0.08,0.08,0.08,0.1,0.07,0.06,0.08,0.11,0.09,0.07,0.06,0.07,0.06,0.07,0.06,0.06,0.05,0.06,0.07,0.06,0.06,0.05,0.06,0.07,0.0,0.06,0.06,0.07,0.07,0.05,0.0,0.05,0.06,0.08,0.05,0.05,0.06,0.07,0.06,0.06,0.07,0.05,0.05,0.05,0.1,0.06,0.11,0.05,0.05,0.0,0.05,0.05,0.07,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.05,0.0,0.0,0.08,0.05,0.0,0.12,0.05,0.05,0.05,95.91
11/25/2021,9.37,6.94,6.71,3.85,2.6,2.62,2.56,2.61,2.16,2.16,2.08,1.56,1.56,1.63,1.44,1.6,1.24,1.55,1.42,1.73,1.01,1.32,1.24,0.85,0.92,0.9,0.79,0.67,0.74,1.0,0.63,0.63,0.73,0.57,0.69,0.66,0.64,0.73,0.56,0.76,0.63,0.49,0.44,0.48,0.41,0.41,0.37,0.35,0.32,0.44,0.34,0.33,0.28,0.33,0.33,0.31,0.42,0.31,0.23,0.24,0.22,0.24,0.31,0.28,0.24,0.26,0.24,0.16,0.21,0.22,0.21,0.17,0.19,0.17,0.16,0.22,0.16,0.15,0.24,0.18,0.19,0.18,0.15,0.17,0.21,0.14,0.15,0.13,0.13,0.14,0.14,0.14,0.13,0.13,0.0,0.14,0.15,0.13,0.13,0.16,0.13,0.12,0.16,0.12,0.1,0.12,0.09,0.1,0.19,0.11,0.13,0.1,0.14,0.11,0.11,0.11,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.08,0.07,0.1,0.08,0.09,0.09,0.08,0.08,0.07,0.08,0.07,0.07,0.08,0.07,0.08,0.08,0.08,0.1,0.07,0.06,0.08,0.11,0.09,0.07,0.06,0.07,0.06,0.07,0.06,0.06,0.05,0.06,0.07,0.06,0.06,0.05,0.06,0.07,0.0,0.06,0.06,0.07,0.07,0.05,0.0,0.05,0.06,0.08,0.05,0.05,0.06,0.07,0.06,0.06,0.07,0.05,0.05,0.05,0.1,0.06,0.11,0.05,0.05,0.0,0.05,0.05,0.07,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.05,0.0,0.0,0.08,0.05,0.0,0.12,0.05,0.05,0.05,95.91
11/26/2021,9.37,6.94,6.71,3.85,2.6,2.62,2.56,2.61,2.16,2.16,2.08,1.56,1.56,1.63,1.44,1.6,1.24,1.55,1.42,1.73,1.01,1.32,1.24,0.85,0.92,0.9,0.79,0.67,0.74,1.0,0.63,0.63,0.73,0.57,0.69,0.66,0.64,0.73,0.56,0.76,0.63,0.49,0.44,0.48,0.41,0.41,0.37,0.35,0.32,0.44,0.34,0.33,0.28,0.33,0.33,0.31,0.42,0.31,0.23,0.24,0.22,0.24,0.31,0.28,0.24,0.26,0.24,0.16,0.21,0.22,0.21,0.17,0.19,0.17,0.16,0.22,0.16,0.15,0.24,0.18,0.19,0.18,0.15,0.17,0.21,0.14,0.15,0.13,0.13,0.14,0.14,0.14,0.13,0.13,0.0,0.14,0.15,0.13,0.13,0.16,0.13,0.12,0.16,0.12,0.1,0.12,0.09,0.1,0.19,0.11,0.13,0.1,0.14,0.11,0.11,0.11,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.08,0.07,0.1,0.08,0.09,0.09,0.08,0.08,0.07,0.08,0.07,0.07,0.08,0.07,0.08,0.08,0.08,0.1,0.07,0.06,0.08,0.11,0.09,0.07,0.06,0.07,0.06,0.07,0.06,0.06,0.05,0.06,0.07,0.06,0.06,0.05,0.06,0.07,0.0,0.06,0.06,0.07,0.07,0.05,0.0,0.05,0.06,0.08,0.05,0.05,0.06,0.07,0.06,0.06,0.07,0.05,0.05,0.05,0.1,0.06,0.11,0.05,0.05,0.0,0.05,0.05,0.07,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.05,0.0,0.0,0.08,0.05,0.0,0.12,0.05,0.05,0.05,95.91
11/29/2021,9.37,6.94,6.71,3.85,2.6,2.62,2.56,2.61,2.16,2.16,2.08,1.56,1.56,1.63,1.44,1.6,1.24,1.55,1.42,1.73,1.01,1.32,1.24,0.85,0.92,0.9,0.79,0.67,0.74,1.0,0.63,0.63,0.73,0.57,0.69,0.66,0.64,0.73,0.56,0.76,0.63,0.49,0.44,0.48,0.41,0.41,0.37,0.35,0.32,0.44,0.34,0.33,0.28,0.33,0.33,0.31,0.42,0.31,0.23,0.24,0.22,0.24,0.31,0.28,0.24,0.26,0.24,0.16,0.21,0.22,0.21,0.17,0.19,0.17,0.16,0.22,0.16,0.15,0.24,0.18,0.19,0.18,0.15,0.17,0.21,0.14,0.15,0.13,0.13,0.14,0.14,0.14,0.13,0.13,0.0,0.14,0.15,0.13,0.13,0.16,0.13,0.12,0.16,0.12,0.1,0.12,0.09,0.1,0.19,0.11,0.13,0.1,0.14,0.11,0.11,0.11,0.1,0.1,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.1,0.08,0.07,0.1,0.08,0.09,0.09,0.08,0.08,0.07,0.08,0.07,0.07,0.08,0.07,0.08,0.08,0.08,0.1,0.07,0.06,0.08,0.11,0.09,0.07,0.06,0.07,0.06,0.07,0.06,0.06,0.05,0.06,0.07,0.06,0.06,0.05,0.06,0.07,0.0,0.06,0.06,0.07,0.07,0.05,0.0,0.05,0.06,0.08,0.05,0.05,0.06,0.07,0.06,0.06,0.07,0.05,0.05,0.05,0.1,0.06,0.11,0.05,0.05,0.0,0.05,0.05,0.07,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.05,0.0,0.0,0.08,0.05,0.0,0.12,0.05,0.05,0.05,95.91
