,AAPL,MSFT,AMZN,OXY,PFE,WFC,MGM,HBAN,LUMN,US Dollar,GS,LEN,FB,GOOGL,GOOG,CPB,NTRS,JNPR,NTAP,NLY,VRT,T,D,USB,BRK.B,DVA,CAH,ZION,JPM,JNJ,BERY,V,UNH,CVS,ARW,ABBV,TMO,PG,MDT,VLY,PB,ABT,MRK,LLY,RRC,DHR,ISRG,INTC,AMGN,BMY,DBI,OI,STNG,CAR,ESI,MX,PAG,UNFI,BCEI,LAZ,REGN,THG,R,GPRE,ADS,AXL,DHT,ESRT,GILD,IDXX,MGY,MUR,NRZ,ZTS,AVT,HTH,TTMI,SYK,PKI,PDCE,OVV,CXP,GES,EOG,FANG,ANTM,ABC,ASB,ILMN,SUN,MRO,LGND,HOMB,CNC,BSM,ALGN,COP,XOM,REGI,PXD,EW,CI,BIIB,BDX,ALB,ABMD,NGVT,INT,VVV,RAD,PSX,MPC,MAG.TO,AVYA,FNV.TO,ECL,DK,CTVA,CNX,CVX,APA,CC,RGLD,VLO,HCC,RPM,WPM.TO,PPG,CF,BSX,KL.TO,DD,FMC,HFC,NEM,WLK,AGI.TO,SIL.TO,SSL.TO,RS,NUE,VRTX,LYB,DOW,LAUR,ABX.TO,SSRM,EMN,FR.TO,HCA,ELD.TO,SVM.TO,RMD,PVG.TO,PBF,IQV,PAAS.TO,FCX,DRD,AU,A,SPCE,BK,PARR,K.TO,NTCT,MTD,FL9.,FVI.TO,NBR,BVN.,WAT,CRL,FOSL,GEF,HOLX,STAR,LH,MCK,STE,VGR,DGX,WELL,TFX,ATCO,MIC,IHRT,BFAM,BIO,VTRS,TGI,TGT,SFL,SRG,JWN,SGMS,LYFT,HXL,HSIC,DG,AUB,AAP,WRE,SBUX,PEB,Us Dollars,Black Stone Minerals LP Partnership Units,CVI,INCY,FRT,AKR,PDM,JBGS,MGP,MCD,HLT,MAR,KW,PNC,GE,MTB,ATUS,AGNC,DXC,TSLA,NVDA,ASO,FTI,NXST,SWBI,ACM,HRB,BIG,QRTEA,SYF,SLG,MAXR,TEN,RF,GPI,TMX,VST,AMCX,NEP,BXS,MDRX,COF,KMT,ACI,UBSI,NOMD,AXS,AR,AA,MPLN,CRM,SRCL,TMHC,UHS,WY,ZBH,EAF,BBBY,CTLT,ABCB,XRAY,EXPE,RTX,COO,KO,WST,IBM,BAX,CERN,CYH,ENPH,DXCM,PRGO,SJM,ORLY,n/a,HUM,MRNA,AZO,BUWA.,CIVI,CADE,LYLTV,COTY,ALLY,KRA,ENR,ISBC,WBS,SNV,TGP,BOKF,PACW,SUM
11/08/2021,4.59,4.61,2.75,0.35,0.39,1.3,0.0,0.8,1.85,0.0,0.0,0.0,1.5,1.69,1.68,1.52,0.95,0.0,0.0,1.3,0.0,0.25,0.0,1.81,1.02,0.0,0.23,0.0,0.97,0.8,0.0,0.65,0.8,0.27,0.0,0.35,0.43,0.0,0.3,0.0,0.44,0.38,0.4,0.37,0.43,0.34,0.26,0.0,0.25,0.25,0.0,0.24,0.31,0.73,0.28,0.26,0.0,0.51,0.37,0.0,0.24,0.0,0.75,0.29,1.19,0.0,0.0,0.0,0.22,0.23,0.36,0.33,0.93,0.26,0.0,0.27,0.0,0.25,0.23,0.34,0.35,0.0,0.0,0.33,0.38,0.0,0.26,0.58,0.21,0.26,0.36,0.0,0.0,0.0,0.29,0.24,0.32,0.28,0.29,0.31,0.24,0.25,0.0,0.24,0.29,0.25,0.24,0.0,0.28,0.0,0.27,0.27,0.26,0.41,0.24,0.25,0.29,0.27,0.32,0.28,0.41,0.22,0.22,0.3,0.0,0.26,0.22,0.24,0.32,0.23,0.25,0.26,0.28,0.26,0.23,0.28,0.0,0.28,0.24,0.26,0.23,0.24,0.22,0.22,0.0,0.23,0.26,0.23,0.25,0.24,0.27,0.0,0.22,0.28,0.38,0.24,0.24,0.26,0.0,0.27,0.22,0.0,0.0,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.26,0.0,0.22,0.0,0.0,0.22,0.0,0.23,0.27,0.25,0.0,0.23,0.0,0.22,0.0,0.0,0.0,0.0,0.24,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,2.25,2.07,0.9,1.48,1.13,1.78,1.28,1.01,0.85,0.79,0.67,0.72,0.62,0.58,0.43,0.46,0.48,0.45,0.37,0.49,0.5,0.39,0.38,0.33,0.4,0.38,0.31,0.3,0.33,0.39,0.28,0.3,0.27,0.41,0.27,0.0,0.29,0.22,0.28,0.0,0.27,0.23,0.25,0.0,0.25,0.28,0.22,0.27,0.25,0.23,0.24,0.24,0.21,0.25,0.24,0.26,0.34,0.3,0.27,0.23,0.25,0.82,0.26,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.86
11/09/2021,4.56,4.57,2.76,0.34,0.43,1.29,0.0,0.8,1.89,0.0,0.0,0.0,1.51,1.68,1.67,1.49,0.95,0.0,0.0,1.32,0.0,0.26,0.0,1.81,1.01,0.0,0.23,0.0,0.96,0.79,0.0,0.67,0.79,0.26,0.0,0.35,0.41,0.0,0.3,0.0,0.44,0.37,0.35,0.36,0.45,0.32,0.26,0.0,0.25,0.25,0.0,0.24,0.3,0.79,0.27,0.25,0.0,0.52,0.0,0.0,0.22,0.0,0.74,0.3,1.24,0.0,0.0,0.0,0.22,0.23,0.36,0.34,0.93,0.25,0.0,0.27,0.0,0.25,0.22,0.36,0.36,0.0,0.0,0.34,0.38,0.0,0.26,0.58,0.0,0.26,0.36,0.0,0.0,0.0,0.29,0.24,0.33,0.28,0.29,0.31,0.24,0.25,0.0,0.23,0.29,0.24,0.25,0.0,0.27,0.0,0.27,0.28,0.27,0.4,0.24,0.25,0.3,0.27,0.33,0.28,0.42,0.24,0.22,0.3,0.0,0.26,0.22,0.24,0.32,0.24,0.26,0.26,0.29,0.26,0.23,0.29,0.0,0.29,0.25,0.26,0.22,0.23,0.22,0.22,0.0,0.23,0.26,0.24,0.26,0.24,0.27,0.0,0.22,0.29,0.39,0.23,0.25,0.26,0.0,0.28,0.22,0.0,0.0,0.0,0.25,0.0,0.24,0.33,0.0,0.0,0.27,0.0,0.21,0.0,0.0,0.21,0.0,0.22,0.26,0.25,0.0,0.22,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.3,2.06,0.98,1.49,1.13,1.76,1.27,0.99,0.85,0.8,0.66,0.73,0.63,0.57,0.51,0.47,0.49,0.45,0.32,0.49,0.5,0.38,0.41,0.38,0.4,0.0,0.33,0.3,0.33,0.38,0.29,0.27,0.28,0.41,0.28,0.0,0.28,0.22,0.28,0.2,0.27,0.23,0.3,0.0,0.24,0.28,0.22,0.31,0.26,0.23,0.24,0.22,0.21,0.25,0.23,0.28,0.33,0.3,0.27,0.23,0.25,0.79,0.26,0.0,0.27,0.22,0.4,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.16
11/10/2021,4.56,4.57,2.76,0.34,0.43,1.29,0.0,0.8,1.89,0.0,0.0,0.0,1.51,1.68,1.67,1.49,0.95,0.0,0.0,1.32,0.0,0.26,0.0,1.81,1.01,0.0,0.23,0.0,0.96,0.79,0.0,0.67,0.79,0.26,0.0,0.35,0.41,0.0,0.3,0.0,0.44,0.37,0.35,0.36,0.45,0.32,0.26,0.0,0.25,0.25,0.0,0.24,0.3,0.79,0.27,0.25,0.0,0.52,0.0,0.0,0.22,0.0,0.74,0.3,1.24,0.0,0.0,0.0,0.22,0.23,0.36,0.34,0.93,0.25,0.0,0.27,0.0,0.25,0.22,0.36,0.36,0.0,0.0,0.34,0.38,0.0,0.26,0.58,0.0,0.26,0.36,0.0,0.0,0.0,0.29,0.24,0.33,0.28,0.29,0.31,0.24,0.25,0.0,0.23,0.29,0.24,0.25,0.0,0.27,0.0,0.27,0.28,0.27,0.4,0.24,0.25,0.3,0.27,0.33,0.28,0.42,0.24,0.22,0.3,0.0,0.26,0.22,0.24,0.32,0.24,0.26,0.26,0.29,0.26,0.23,0.29,0.0,0.29,0.25,0.26,0.22,0.23,0.22,0.22,0.0,0.23,0.26,0.24,0.26,0.24,0.27,0.0,0.22,0.29,0.39,0.23,0.25,0.26,0.0,0.28,0.22,0.0,0.0,0.0,0.25,0.0,0.24,0.33,0.0,0.0,0.27,0.0,0.21,0.0,0.0,0.21,0.0,0.22,0.26,0.25,0.0,0.22,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.3,2.06,0.98,1.49,1.13,1.76,1.27,0.99,0.85,0.8,0.66,0.73,0.63,0.57,0.51,0.47,0.49,0.45,0.32,0.49,0.5,0.38,0.41,0.38,0.4,0.0,0.33,0.3,0.33,0.38,0.29,0.27,0.28,0.41,0.28,0.0,0.28,0.22,0.28,0.2,0.27,0.23,0.3,0.0,0.24,0.28,0.22,0.31,0.26,0.23,0.24,0.22,0.21,0.25,0.23,0.28,0.33,0.3,0.27,0.23,0.25,0.79,0.26,0.0,0.27,0.22,0.4,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.16
11/11/2021,4.53,4.58,2.73,0.35,0.42,1.3,0.0,0.8,1.87,0.0,0.0,0.0,1.49,1.68,1.67,1.5,0.95,0.0,0.0,1.31,0.0,0.25,0.0,1.8,1.02,0.0,0.23,0.0,0.96,0.78,0.0,0.68,0.8,0.26,0.0,0.34,0.41,0.0,0.3,0.0,0.44,0.37,0.36,0.35,0.45,0.33,0.26,0.0,0.25,0.25,0.0,0.24,0.29,0.78,0.26,0.25,0.0,0.52,0.0,0.0,0.22,0.0,0.74,0.31,1.01,0.0,0.0,0.0,0.22,0.23,0.36,0.36,0.92,0.25,0.0,0.27,0.0,0.25,0.23,0.36,0.37,0.0,0.0,0.34,0.38,0.0,0.25,0.58,0.0,0.26,0.37,0.0,0.0,0.0,0.29,0.25,0.33,0.29,0.29,0.31,0.24,0.25,0.0,0.24,0.29,0.24,0.25,0.0,0.27,0.0,0.27,0.28,0.27,0.4,0.24,0.25,0.29,0.27,0.32,0.29,0.43,0.23,0.22,0.3,0.0,0.25,0.22,0.24,0.33,0.24,0.25,0.26,0.28,0.27,0.23,0.29,0.0,0.29,0.25,0.26,0.23,0.23,0.22,0.23,0.0,0.23,0.26,0.24,0.27,0.24,0.27,0.0,0.22,0.29,0.41,0.24,0.25,0.28,0.0,0.27,0.23,0.0,0.0,0.0,0.25,0.0,0.24,0.0,0.0,0.0,0.27,0.0,0.21,0.0,0.0,0.22,0.0,0.22,0.26,0.26,0.0,0.23,0.0,0.22,0.0,0.0,0.0,0.0,0.23,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,2.3,2.08,0.95,1.48,1.1,1.67,1.31,1.0,0.86,0.81,0.64,0.74,0.62,0.56,0.53,0.47,0.5,0.43,0.33,0.49,0.51,0.37,0.39,0.37,0.39,0.0,0.33,0.3,0.34,0.37,0.29,0.27,0.28,0.41,0.29,0.0,0.29,0.22,0.28,0.0,0.26,0.23,0.28,0.0,0.24,0.28,0.23,0.32,0.26,0.23,0.24,0.22,0.21,0.25,0.23,0.28,0.34,0.3,0.28,0.23,0.25,0.75,0.26,0.0,0.27,0.0,0.4,0.38,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.95000000000002
11/12/2021,4.55,4.57,2.8,0.35,0.42,1.27,0.0,0.8,1.87,0.0,0.0,0.0,1.48,1.68,1.67,1.51,0.94,0.0,0.0,1.31,0.0,0.25,0.0,1.79,1.01,0.0,0.23,0.0,0.96,0.78,0.0,0.66,0.8,0.26,0.0,0.34,0.41,0.0,0.3,0.0,0.44,0.37,0.36,0.35,0.45,0.33,0.26,0.0,0.25,0.25,0.0,0.24,0.3,0.66,0.26,0.25,0.0,0.52,0.0,0.0,0.22,0.0,0.74,0.3,1.02,0.0,0.0,0.0,0.22,0.22,0.36,0.36,0.92,0.26,0.0,0.27,0.0,0.25,0.23,0.36,0.36,0.0,0.0,0.35,0.37,0.0,0.25,0.59,0.0,0.26,0.37,0.0,0.0,0.0,0.29,0.25,0.33,0.29,0.28,0.31,0.24,0.25,0.0,0.23,0.29,0.25,0.24,0.0,0.28,0.0,0.28,0.28,0.27,0.41,0.24,0.25,0.3,0.27,0.32,0.29,0.42,0.23,0.22,0.3,0.0,0.26,0.23,0.24,0.34,0.23,0.26,0.26,0.29,0.27,0.23,0.29,0.0,0.29,0.25,0.26,0.23,0.23,0.22,0.23,0.0,0.23,0.26,0.24,0.27,0.24,0.27,0.0,0.22,0.35,0.42,0.24,0.25,0.28,0.0,0.28,0.23,0.0,0.0,0.0,0.25,0.0,0.24,0.35,0.0,0.0,0.27,0.0,0.22,0.0,0.0,0.22,0.0,0.22,0.26,0.26,0.0,0.23,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.36,2.05,0.95,1.47,1.12,1.47,1.3,1.02,0.85,0.81,0.65,0.74,0.62,0.56,0.53,0.47,0.5,0.44,0.34,0.49,0.51,0.37,0.38,0.37,0.4,0.0,0.33,0.3,0.34,0.37,0.29,0.28,0.28,0.4,0.28,0.0,0.29,0.22,0.29,0.0,0.26,0.22,0.28,0.0,0.24,0.28,0.22,0.32,0.26,0.23,0.24,0.22,0.21,0.25,0.23,0.28,0.33,0.3,0.28,0.24,0.26,0.8,0.26,0.0,0.27,0.23,0.4,0.39,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.84
11/15/2021,4.45,4.51,2.72,0.33,0.44,1.29,0.0,0.82,1.91,0.0,0.0,0.0,1.44,1.64,1.64,1.5,0.96,0.0,0.0,1.3,0.0,0.25,0.0,1.81,1.0,0.0,0.23,0.0,0.96,0.79,0.0,0.65,0.79,0.27,0.0,0.35,0.42,0.0,0.29,0.0,0.44,0.38,0.36,0.35,0.44,0.33,0.25,0.0,0.25,0.24,0.0,0.23,0.31,0.71,0.26,0.25,0.0,0.54,0.0,0.0,0.23,0.0,0.73,0.29,1.08,0.0,0.0,0.0,0.22,0.22,0.35,0.34,0.92,0.25,0.0,0.27,0.0,0.24,0.24,0.35,0.36,0.0,0.0,0.34,0.36,0.0,0.25,0.6,0.0,0.26,0.36,0.0,0.0,0.0,0.28,0.24,0.31,0.28,0.27,0.3,0.23,0.25,0.0,0.24,0.29,0.24,0.25,0.0,0.28,0.0,0.27,0.28,0.27,0.41,0.24,0.25,0.29,0.27,0.32,0.28,0.41,0.24,0.23,0.3,0.0,0.26,0.24,0.24,0.34,0.23,0.27,0.26,0.29,0.27,0.24,0.29,0.0,0.3,0.26,0.26,0.23,0.22,0.23,0.23,0.0,0.25,0.29,0.25,0.27,0.23,0.29,0.0,0.21,0.35,0.4,0.24,0.26,0.29,0.0,0.3,0.22,0.0,0.0,0.0,0.28,0.0,0.24,0.0,0.0,0.0,0.27,0.21,0.22,0.0,0.0,0.23,0.0,0.23,0.26,0.26,0.0,0.24,0.0,0.21,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,2.26,2.11,0.93,1.47,1.12,1.53,1.29,1.0,0.81,0.81,0.66,0.73,0.62,0.55,0.52,0.47,0.5,0.43,0.34,0.49,0.51,0.38,0.39,0.36,0.39,0.0,0.35,0.3,0.34,0.38,0.29,0.28,0.28,0.38,0.3,0.0,0.28,0.23,0.29,0.0,0.26,0.22,0.29,0.0,0.24,0.28,0.22,0.31,0.25,0.22,0.24,0.22,0.21,0.25,0.23,0.29,0.35,0.3,0.25,0.23,0.26,0.76,0.26,0.0,0.28,0.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.49
11/16/2021,4.51,4.56,2.75,0.33,0.44,1.29,0.0,0.81,1.89,0.0,0.0,0.0,1.5,1.67,1.67,1.52,0.96,0.0,0.0,1.3,0.0,0.25,0.0,1.79,1.0,0.0,0.24,0.0,0.95,0.79,0.0,0.66,0.79,0.26,0.0,0.35,0.42,0.0,0.29,0.0,0.44,0.38,0.36,0.35,0.43,0.33,0.25,0.0,0.24,0.24,0.0,0.23,0.33,0.7,0.27,0.25,0.0,0.53,0.0,0.0,0.23,0.0,0.74,0.28,1.08,0.0,0.0,0.0,0.22,0.22,0.35,0.33,0.91,0.25,0.0,0.26,0.0,0.24,0.24,0.35,0.35,0.0,0.0,0.34,0.36,0.0,0.25,0.6,0.0,0.26,0.35,0.0,0.0,0.0,0.28,0.24,0.31,0.28,0.26,0.3,0.24,0.25,0.0,0.23,0.29,0.24,0.25,0.0,0.28,0.0,0.27,0.28,0.27,0.41,0.25,0.25,0.3,0.28,0.33,0.28,0.41,0.24,0.23,0.29,0.0,0.27,0.24,0.24,0.34,0.23,0.27,0.26,0.29,0.27,0.24,0.3,0.0,0.31,0.26,0.26,0.22,0.23,0.23,0.23,0.0,0.25,0.29,0.25,0.27,0.23,0.29,0.0,0.21,0.35,0.41,0.24,0.26,0.29,0.0,0.3,0.23,0.0,0.0,0.0,0.28,0.0,0.24,0.35,0.0,0.0,0.29,0.21,0.22,0.0,0.0,0.23,0.0,0.23,0.27,0.26,0.0,0.24,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,2.27,2.11,0.94,1.47,1.1,1.48,1.29,1.01,0.79,0.8,0.67,0.73,0.61,0.55,0.46,0.48,0.49,0.43,0.34,0.48,0.52,0.37,0.39,0.36,0.39,0.0,0.36,0.3,0.34,0.38,0.29,0.27,0.28,0.38,0.3,0.0,0.28,0.22,0.29,0.0,0.26,0.22,0.28,0.2,0.25,0.27,0.22,0.3,0.25,0.22,0.24,0.22,0.0,0.25,0.23,0.28,0.35,0.3,0.25,0.23,0.26,0.9,0.26,0.0,0.27,0.23,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.69
11/17/2021,4.51,4.56,2.75,0.33,0.44,1.29,0.0,0.81,1.89,0.0,0.0,0.0,1.5,1.67,1.67,1.52,0.96,0.0,0.0,1.3,0.0,0.25,0.0,1.79,1.0,0.0,0.24,0.0,0.95,0.79,0.0,0.66,0.79,0.26,0.0,0.35,0.42,0.0,0.29,0.0,0.44,0.38,0.36,0.35,0.43,0.33,0.25,0.0,0.24,0.24,0.0,0.23,0.33,0.7,0.27,0.25,0.0,0.53,0.0,0.0,0.23,0.0,0.74,0.28,1.08,0.0,0.0,0.0,0.22,0.22,0.35,0.33,0.91,0.25,0.0,0.26,0.0,0.24,0.24,0.35,0.35,0.0,0.0,0.34,0.36,0.0,0.25,0.6,0.0,0.26,0.35,0.0,0.0,0.0,0.28,0.24,0.31,0.28,0.26,0.3,0.24,0.25,0.0,0.23,0.29,0.24,0.25,0.0,0.28,0.0,0.27,0.28,0.27,0.41,0.25,0.25,0.3,0.28,0.33,0.28,0.41,0.24,0.23,0.29,0.0,0.27,0.24,0.24,0.34,0.23,0.27,0.26,0.29,0.27,0.24,0.3,0.0,0.31,0.26,0.26,0.22,0.23,0.23,0.23,0.0,0.25,0.29,0.25,0.27,0.23,0.29,0.0,0.21,0.35,0.41,0.24,0.26,0.29,0.0,0.3,0.23,0.0,0.0,0.0,0.28,0.0,0.24,0.35,0.0,0.0,0.29,0.21,0.22,0.0,0.0,0.23,0.0,0.23,0.27,0.26,0.0,0.24,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,2.27,2.11,0.94,1.47,1.1,1.48,1.29,1.01,0.79,0.8,0.67,0.73,0.61,0.55,0.46,0.48,0.49,0.43,0.34,0.48,0.52,0.37,0.39,0.36,0.39,0.0,0.36,0.3,0.34,0.38,0.29,0.27,0.28,0.38,0.3,0.0,0.28,0.22,0.29,0.0,0.26,0.22,0.28,0.2,0.25,0.27,0.22,0.3,0.25,0.22,0.24,0.22,0.0,0.25,0.23,0.28,0.35,0.3,0.25,0.23,0.26,0.9,0.26,0.0,0.27,0.23,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.69
11/18/2021,4.51,4.55,2.77,0.33,0.44,1.3,0.0,0.83,1.88,0.0,0.0,0.0,1.53,1.67,1.67,1.52,0.96,0.0,0.0,1.29,0.0,0.25,0.0,1.79,1.0,0.0,0.23,0.0,0.95,0.79,0.0,0.66,0.78,0.26,0.0,0.35,0.42,0.0,0.29,0.0,0.44,0.38,0.36,0.35,0.43,0.33,0.25,0.0,0.24,0.25,0.0,0.23,0.3,0.72,0.27,0.25,0.0,0.53,0.0,0.0,0.23,0.0,0.74,0.28,1.08,0.0,0.0,0.0,0.22,0.22,0.35,0.33,0.92,0.25,0.0,0.26,0.0,0.24,0.24,0.36,0.35,0.0,0.0,0.33,0.37,0.0,0.25,0.59,0.0,0.26,0.36,0.0,0.0,0.0,0.28,0.23,0.32,0.28,0.25,0.3,0.24,0.25,0.0,0.23,0.28,0.23,0.25,0.0,0.29,0.0,0.28,0.28,0.27,0.41,0.24,0.25,0.3,0.28,0.33,0.29,0.41,0.24,0.23,0.3,0.0,0.27,0.24,0.24,0.35,0.22,0.27,0.26,0.29,0.27,0.24,0.3,0.0,0.3,0.26,0.26,0.22,0.22,0.23,0.23,0.0,0.25,0.3,0.25,0.26,0.23,0.29,0.0,0.22,0.35,0.41,0.24,0.26,0.29,0.0,0.31,0.22,0.0,0.0,0.0,0.28,0.0,0.24,0.35,0.0,0.0,0.28,0.21,0.22,0.0,0.0,0.23,0.0,0.22,0.26,0.26,0.0,0.23,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,2.25,2.12,0.94,1.46,1.09,1.45,1.27,1.02,0.79,0.81,0.7,0.75,0.61,0.55,0.46,0.47,0.5,0.44,0.33,0.49,0.52,0.37,0.4,0.37,0.4,0.0,0.37,0.3,0.34,0.38,0.29,0.27,0.28,0.39,0.3,0.0,0.28,0.22,0.29,0.0,0.26,0.22,0.28,0.0,0.25,0.27,0.22,0.3,0.25,0.22,0.24,0.23,0.2,0.25,0.23,0.28,0.34,0.3,0.25,0.24,0.26,0.9,0.25,0.0,0.28,0.23,0.39,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.76
11/19/2021,4.55,4.61,2.77,0.33,0.44,1.28,0.0,0.83,1.87,0.0,0.0,0.0,1.51,1.67,1.67,1.52,0.96,0.0,0.0,1.29,0.0,0.25,0.0,1.8,1.0,0.0,0.23,0.0,0.94,0.78,0.0,0.67,0.78,0.26,0.0,0.35,0.42,0.0,0.29,0.0,0.43,0.39,0.36,0.35,0.42,0.33,0.25,0.0,0.24,0.24,0.0,0.23,0.3,0.74,0.26,0.26,0.0,0.54,0.0,0.0,0.23,0.0,0.73,0.29,1.05,0.0,0.0,0.0,0.22,0.23,0.35,0.33,0.91,0.26,0.0,0.27,0.0,0.24,0.25,0.36,0.35,0.0,0.0,0.33,0.36,0.0,0.25,0.59,0.0,0.26,0.36,0.0,0.0,0.0,0.28,0.24,0.32,0.28,0.25,0.3,0.24,0.25,0.0,0.23,0.29,0.24,0.24,0.0,0.29,0.0,0.27,0.27,0.26,0.4,0.24,0.25,0.29,0.28,0.33,0.29,0.41,0.24,0.23,0.3,0.0,0.27,0.24,0.24,0.35,0.23,0.27,0.25,0.28,0.28,0.24,0.29,0.0,0.29,0.25,0.26,0.22,0.23,0.22,0.23,0.0,0.25,0.29,0.25,0.26,0.23,0.28,0.0,0.22,0.34,0.41,0.25,0.26,0.28,0.0,0.3,0.23,0.0,0.0,0.0,0.28,0.0,0.24,0.35,0.0,0.0,0.27,0.21,0.22,0.0,0.0,0.23,0.0,0.23,0.26,0.27,0.0,0.24,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,2.19,2.13,0.94,1.47,1.06,1.51,1.28,1.03,0.83,0.81,0.72,0.76,0.61,0.56,0.45,0.47,0.49,0.43,0.33,0.49,0.53,0.38,0.4,0.36,0.4,0.0,0.37,0.29,0.35,0.37,0.29,0.27,0.28,0.39,0.28,0.0,0.28,0.23,0.3,0.0,0.27,0.22,0.3,0.2,0.25,0.27,0.22,0.3,0.25,0.22,0.24,0.24,0.0,0.25,0.23,0.28,0.35,0.3,0.25,0.23,0.26,0.86,0.26,0.0,0.28,0.24,0.39,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.85
