,CYH,HIBB,PBI,IDT,SIG,VRTV,B7S.,TUP,LPI,TGH,COWN,MYRG,DFIN,CAI,CASH,CTRN,CUBI,LDL,ENVA,RLGY,GCO,ANF,MOD,SCHN,OMI,ARCB,LC,CNDT,TMST,RRD,BGFV,HZO,VSTO,HVT,HOME,ASIX,TSE,BCEI,MGI,BOOT,SXC,FLGT,HOV,GPRE,SM,ALTO,BXC,RVLV,USCR,SSP,SAVA,MDRX,TWI,RILY,WOW,AMRK,CCRN,CAL,MVBF,TITN,AVID,BBBY,GPI,TTI,TCS,UFS,RYAM,MDP,LE,POLY,UNFI,HRI,GBX,JYNT,NAVI,GIII,KIRK,YELL,CDMO,TROX,SNBR,CEIX,EAT,ANDE,CSTM,AMEH,MESA,CVGI,FOSL,GVA,TBK,DY,RIOT,PIPR,ABG,COOP,NBR,CPE,ROF.,SHYF,OPY,OSTK,DBD,BNED,STRL,OPRX,BKE,DDS,RM,GMS,ZEUS,GCI,BZH,EVC,AMCX,BLMN,AOSL,CLNE,CRAI,ORBC,MSTR,CCS,EVRI,MATX,BIG,STC,IEA,MDCA,MARA,ATKR,BSIG,GRWG,IIIN,SLCA,MATW,DLX,ETH,CHUY,LOVE,CONN,SCVL,SKT,OCN,FNKO,EXTR,KRA,CADE,BGCP,CALX,ABCB,KTB,PRTY,WRLD,FBP,REZI,DF3.,BSET,TEN,C6M.,GES,HAFC,OI,BNGO,ADNT,VCEL,HY,HEES,MVIS,MAXR,MODV,UIS,CNR,UCTT,WCC,AVNW,AVXL,PRIM,NX,MHO,MSBI,BLNK,REVG,MTW,RUTH,GHC,BCC,CUTR,REGI,LQDT,TPIC,ICHR,FFIC,ASPN,FIX,NSIT,BJRI,TEX,ATLC,VUZI,RICK,RAVN,THC,RYI,ONEW,MMED.NE,AX,KFY,NPO,MCB,BKD,KFRC,CORE,NLS,GTLS,MLHR,AGPXX,AMRC,EFSC,XPEL,Cash/Receivables/Payables,Cash,RCKY,STGW,DSKE,PRFT,AAWW,TTGT,TCBI,SCU,OCGN,PACK,PLCE,TRNS,APOG,FRTA,ACBI,VBTX,RCII,ETD,TLYS,GDEN,CSV,CLFD,AR,GEVO,SB,EFR.TO,TBI,PDCE,NOTV,RRR,WBT,SPT,GBCI,GOGO,EVH,LEU,AVIR,FLL,ALTM,DAN,FBNC,XXY.,BG3.,CN4.,M,UEC,KRG,CAR,MTDR,BXS,MLKN,WIRE,CIVI,SUM
10/12/2021,0.41,0.44,0.45,0.58,0.56,0.78,0.0,0.47,0.48,0.49,0.39,0.52,0.47,0.41,0.46,0.35,0.47,0.0,0.41,0.39,0.36,0.33,0.26,0.36,0.28,0.52,0.61,0.33,0.36,0.27,0.34,0.35,0.34,0.28,0.0,0.5,0.32,0.33,0.24,0.35,0.3,0.28,0.27,0.32,0.38,0.29,0.34,0.29,0.0,0.26,0.15,0.22,0.25,0.22,0.25,0.41,0.4,0.23,0.28,0.25,0.21,0.0,0.34,0.24,0.21,0.26,0.28,0.36,0.15,0.15,0.33,0.38,0.27,0.23,0.26,0.21,0.23,0.27,0.2,0.27,0.19,0.46,0.18,0.25,0.23,0.22,0.19,0.24,0.19,0.22,0.32,0.21,0.15,0.26,0.26,0.27,0.21,0.22,0.0,0.23,0.22,0.18,0.17,0.3,0.22,0.28,0.18,0.22,0.25,0.19,0.17,0.25,0.19,0.21,0.14,0.17,0.21,0.17,0.24,0.0,0.21,0.18,0.19,0.24,0.14,0.23,0.16,0.0,0.24,0.23,0.2,0.0,0.22,0.15,0.19,0.15,0.0,0.15,0.17,0.15,0.16,0.15,0.17,0.15,0.16,0.22,0.19,0.16,0.2,0.18,0.14,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.0,0.17,0.15,0.0,0.19,0.0,0.0,0.15,0.16,0.0,0.0,0.18,0.16,0.0,0.14,0.0,0.16,0.16,0.0,0.16,0.14,0.0,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.17,0.21,0.15,0.0,0.0,0.0,0.19,0.0,0.16,0.14,0.0,0.22,0.15,0.0,0.17,0.16,0.0,0.2,0.38,0.23,0.0,0.0,0.16,0.14,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.26,0.17,0.18,0.16,0.14,0.0,0.16,0.0,0.0,0.0,0.14,0.0,0.0,0.15,0.16,0.0,0.16,0.0,0.0,0.14,0.15,0.19,0.14,0.14,0.0,0.15,0.15,0.14,0.16,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.14,0.15,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.89
10/13/2021,0.41,0.44,0.45,0.58,0.56,0.78,0.0,0.47,0.48,0.49,0.39,0.52,0.47,0.41,0.46,0.35,0.47,0.0,0.41,0.39,0.36,0.33,0.26,0.36,0.28,0.52,0.61,0.33,0.36,0.27,0.34,0.35,0.34,0.28,0.0,0.5,0.32,0.33,0.24,0.35,0.3,0.28,0.27,0.32,0.38,0.29,0.34,0.29,0.0,0.26,0.15,0.22,0.25,0.22,0.25,0.41,0.4,0.23,0.28,0.25,0.21,0.0,0.34,0.24,0.21,0.26,0.28,0.36,0.15,0.15,0.33,0.38,0.27,0.23,0.26,0.21,0.23,0.27,0.2,0.27,0.19,0.46,0.18,0.25,0.23,0.22,0.19,0.24,0.19,0.22,0.32,0.21,0.15,0.26,0.26,0.27,0.21,0.22,0.0,0.23,0.22,0.18,0.17,0.3,0.22,0.28,0.18,0.22,0.25,0.19,0.17,0.25,0.19,0.21,0.14,0.17,0.21,0.17,0.24,0.0,0.21,0.18,0.19,0.24,0.14,0.23,0.16,0.0,0.24,0.23,0.2,0.0,0.22,0.15,0.19,0.15,0.0,0.15,0.17,0.15,0.16,0.15,0.17,0.15,0.16,0.22,0.19,0.16,0.2,0.18,0.14,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.0,0.17,0.15,0.0,0.19,0.0,0.0,0.15,0.16,0.0,0.0,0.18,0.16,0.0,0.14,0.0,0.16,0.16,0.0,0.16,0.14,0.0,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.17,0.21,0.15,0.0,0.0,0.0,0.19,0.0,0.16,0.14,0.0,0.22,0.15,0.0,0.17,0.16,0.0,0.2,0.38,0.23,0.0,0.0,0.16,0.14,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.26,0.17,0.18,0.16,0.14,0.0,0.16,0.0,0.0,0.0,0.14,0.0,0.0,0.15,0.16,0.0,0.16,0.0,0.0,0.14,0.15,0.19,0.14,0.14,0.0,0.15,0.15,0.14,0.16,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.14,0.15,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.89
10/14/2021,0.4,0.42,0.44,0.6,0.54,0.79,0.39,0.47,0.47,0.49,0.39,0.51,0.47,0.42,0.47,0.34,0.46,0.0,0.4,0.39,0.35,0.31,0.27,0.36,0.28,0.53,0.61,0.33,0.37,0.26,0.0,0.35,0.33,0.27,0.0,0.52,0.32,0.32,0.24,0.34,0.3,0.28,0.27,0.32,0.38,0.29,0.35,0.28,0.0,0.26,0.15,0.22,0.24,0.22,0.26,0.39,0.0,0.23,0.28,0.24,0.2,0.0,0.34,0.25,0.21,0.26,0.3,0.36,0.14,0.16,0.33,0.39,0.27,0.24,0.26,0.21,0.23,0.28,0.2,0.27,0.2,0.46,0.18,0.25,0.23,0.21,0.19,0.24,0.19,0.22,0.32,0.2,0.17,0.26,0.26,0.27,0.22,0.22,0.0,0.22,0.22,0.18,0.17,0.28,0.21,0.28,0.17,0.22,0.25,0.19,0.18,0.25,0.19,0.22,0.14,0.17,0.21,0.17,0.24,0.0,0.21,0.18,0.18,0.25,0.0,0.23,0.16,0.0,0.27,0.24,0.2,0.0,0.22,0.15,0.18,0.15,0.0,0.15,0.17,0.0,0.16,0.15,0.18,0.15,0.16,0.22,0.19,0.16,0.2,0.18,0.14,0.0,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.17,0.15,0.0,0.19,0.0,0.0,0.15,0.16,0.0,0.0,0.18,0.16,0.0,0.14,0.0,0.15,0.16,0.0,0.16,0.14,0.0,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.17,0.21,0.15,0.14,0.0,0.0,0.19,0.0,0.15,0.14,0.0,0.23,0.15,0.0,0.17,0.16,0.0,0.2,0.0,0.23,0.0,0.0,0.16,0.14,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.26,0.17,0.18,0.16,0.14,0.0,0.15,0.0,0.0,0.0,0.14,0.0,0.0,0.15,0.16,0.0,0.16,0.0,0.0,0.14,0.15,0.18,0.0,0.14,0.0,0.15,0.15,0.14,0.16,0.0,0.0,0.15,0.0,0.16,0.14,0.0,0.14,0.16,0.14,0.14,0.37,0.33,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8
10/15/2021,0.39,0.42,0.44,0.6,0.53,0.79,0.38,0.48,0.44,0.51,0.38,0.51,0.47,0.41,0.48,0.35,0.46,0.0,0.41,0.38,0.36,0.32,0.27,0.37,0.28,0.52,0.62,0.32,0.35,0.35,0.0,0.34,0.34,0.27,0.0,0.51,0.32,0.33,0.24,0.35,0.3,0.27,0.27,0.32,0.37,0.3,0.34,0.27,0.0,0.25,0.16,0.21,0.24,0.22,0.26,0.38,0.0,0.24,0.28,0.25,0.2,0.0,0.34,0.24,0.21,0.26,0.3,0.36,0.14,0.16,0.33,0.4,0.27,0.24,0.26,0.21,0.23,0.27,0.2,0.27,0.19,0.44,0.18,0.25,0.23,0.21,0.19,0.24,0.2,0.22,0.32,0.2,0.15,0.26,0.26,0.27,0.22,0.21,0.0,0.22,0.22,0.18,0.17,0.28,0.21,0.29,0.17,0.22,0.25,0.19,0.18,0.25,0.19,0.22,0.14,0.17,0.21,0.18,0.24,0.0,0.21,0.18,0.19,0.27,0.0,0.23,0.16,0.0,0.25,0.23,0.2,0.0,0.22,0.14,0.19,0.15,0.0,0.15,0.16,0.0,0.16,0.16,0.17,0.15,0.16,0.22,0.19,0.16,0.2,0.18,0.14,0.0,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.0,0.17,0.14,0.0,0.19,0.0,0.0,0.15,0.16,0.0,0.0,0.18,0.14,0.0,0.14,0.0,0.15,0.16,0.0,0.15,0.0,0.0,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.17,0.22,0.15,0.0,0.0,0.0,0.2,0.0,0.15,0.14,0.0,0.23,0.15,0.0,0.16,0.16,0.0,0.2,0.0,0.23,0.0,0.0,0.16,0.14,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.25,0.16,0.18,0.16,0.14,0.0,0.15,0.16,0.0,0.0,0.14,0.0,0.0,0.15,0.16,0.0,0.16,0.0,0.0,0.14,0.16,0.18,0.14,0.14,0.14,0.15,0.15,0.14,0.17,0.0,0.0,0.15,0.0,0.15,0.17,0.0,0.15,0.16,0.0,0.14,0.38,0.33,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.81
10/18/2021,0.38,0.43,0.44,0.59,0.56,0.79,0.37,0.49,0.4,0.5,0.39,0.52,0.48,0.41,0.49,0.34,0.46,0.0,0.4,0.41,0.37,0.32,0.27,0.37,0.28,0.49,0.67,0.33,0.34,0.34,0.0,0.34,0.34,0.26,0.0,0.5,0.31,0.33,0.24,0.35,0.3,0.26,0.28,0.32,0.36,0.3,0.35,0.28,0.0,0.26,0.16,0.22,0.25,0.22,0.26,0.4,0.0,0.24,0.28,0.25,0.21,0.0,0.32,0.25,0.21,0.26,0.3,0.35,0.14,0.19,0.31,0.41,0.27,0.23,0.26,0.22,0.23,0.27,0.22,0.27,0.18,0.43,0.18,0.24,0.22,0.21,0.19,0.24,0.2,0.22,0.32,0.21,0.15,0.26,0.26,0.28,0.23,0.2,0.0,0.22,0.21,0.18,0.17,0.27,0.21,0.29,0.18,0.22,0.24,0.2,0.18,0.25,0.2,0.22,0.15,0.17,0.21,0.18,0.24,0.0,0.21,0.18,0.19,0.24,0.0,0.23,0.16,0.0,0.27,0.23,0.2,0.0,0.22,0.15,0.19,0.15,0.0,0.15,0.16,0.0,0.16,0.15,0.17,0.16,0.16,0.21,0.19,0.17,0.21,0.18,0.15,0.0,0.2,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.17,0.15,0.0,0.2,0.0,0.0,0.15,0.16,0.0,0.0,0.19,0.14,0.0,0.14,0.0,0.16,0.15,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.16,0.22,0.15,0.14,0.0,0.0,0.22,0.0,0.15,0.14,0.0,0.23,0.15,0.0,0.17,0.15,0.0,0.2,0.0,0.22,0.0,0.0,0.16,0.14,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.25,0.16,0.19,0.16,0.14,0.0,0.15,0.17,0.14,0.0,0.14,0.0,0.0,0.14,0.16,0.0,0.16,0.0,0.14,0.0,0.16,0.18,0.0,0.0,0.15,0.15,0.15,0.14,0.16,0.0,0.0,0.14,0.0,0.14,0.18,0.0,0.14,0.16,0.14,0.0,0.34,0.33,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.91
10/19/2021,0.39,0.43,0.44,0.58,0.56,0.79,0.37,0.47,0.39,0.5,0.39,0.51,0.48,0.41,0.49,0.33,0.47,0.0,0.4,0.41,0.37,0.32,0.27,0.38,0.28,0.51,0.68,0.33,0.34,0.35,0.0,0.33,0.33,0.26,0.0,0.5,0.31,0.34,0.24,0.35,0.31,0.26,0.28,0.31,0.36,0.3,0.34,0.28,0.0,0.26,0.15,0.22,0.25,0.22,0.26,0.4,0.0,0.23,0.28,0.25,0.21,0.0,0.32,0.24,0.21,0.26,0.28,0.35,0.14,0.19,0.31,0.4,0.28,0.23,0.26,0.21,0.24,0.3,0.23,0.27,0.18,0.44,0.17,0.24,0.23,0.21,0.19,0.24,0.2,0.21,0.32,0.21,0.17,0.26,0.26,0.27,0.23,0.2,0.0,0.21,0.22,0.18,0.17,0.26,0.21,0.29,0.18,0.23,0.25,0.2,0.18,0.24,0.19,0.22,0.14,0.17,0.21,0.18,0.24,0.0,0.22,0.18,0.19,0.24,0.0,0.23,0.16,0.0,0.3,0.23,0.21,0.0,0.22,0.15,0.19,0.15,0.0,0.14,0.17,0.0,0.16,0.16,0.18,0.16,0.16,0.21,0.19,0.17,0.21,0.18,0.14,0.0,0.2,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.17,0.15,0.0,0.2,0.0,0.0,0.15,0.16,0.0,0.0,0.19,0.14,0.0,0.14,0.0,0.16,0.15,0.0,0.14,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.16,0.22,0.15,0.14,0.0,0.14,0.22,0.0,0.15,0.14,0.0,0.23,0.14,0.0,0.17,0.16,0.0,0.2,0.0,0.22,0.0,0.0,0.16,0.14,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.27,0.17,0.19,0.16,0.15,0.0,0.15,0.15,0.14,0.0,0.14,0.0,0.0,0.15,0.16,0.0,0.16,0.0,0.0,0.0,0.16,0.18,0.0,0.0,0.15,0.15,0.15,0.14,0.17,0.0,0.0,0.14,0.0,0.14,0.17,0.0,0.14,0.17,0.14,0.0,0.33,0.33,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.97
10/20/2021,0.39,0.43,0.44,0.58,0.56,0.79,0.37,0.47,0.39,0.5,0.39,0.51,0.48,0.41,0.49,0.33,0.47,0.0,0.4,0.41,0.37,0.32,0.27,0.38,0.28,0.51,0.68,0.33,0.34,0.35,0.0,0.33,0.33,0.26,0.0,0.5,0.31,0.34,0.24,0.35,0.31,0.26,0.28,0.31,0.36,0.3,0.34,0.28,0.0,0.26,0.15,0.22,0.25,0.22,0.26,0.4,0.0,0.23,0.28,0.25,0.21,0.0,0.32,0.24,0.21,0.26,0.28,0.35,0.14,0.19,0.31,0.4,0.28,0.23,0.26,0.21,0.24,0.3,0.23,0.27,0.18,0.44,0.17,0.24,0.23,0.21,0.19,0.24,0.2,0.21,0.32,0.21,0.17,0.26,0.26,0.27,0.23,0.2,0.0,0.21,0.22,0.18,0.17,0.26,0.21,0.29,0.18,0.23,0.25,0.2,0.18,0.24,0.19,0.22,0.14,0.17,0.21,0.18,0.24,0.0,0.22,0.18,0.19,0.24,0.0,0.23,0.16,0.0,0.3,0.23,0.21,0.0,0.22,0.15,0.19,0.15,0.0,0.14,0.17,0.0,0.16,0.16,0.18,0.16,0.16,0.21,0.19,0.17,0.21,0.18,0.14,0.0,0.2,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.17,0.15,0.0,0.2,0.0,0.0,0.15,0.16,0.0,0.0,0.19,0.14,0.0,0.14,0.0,0.16,0.15,0.0,0.14,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.16,0.22,0.15,0.14,0.0,0.14,0.22,0.0,0.15,0.14,0.0,0.23,0.14,0.0,0.17,0.16,0.0,0.2,0.0,0.22,0.0,0.0,0.16,0.14,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.27,0.17,0.19,0.16,0.15,0.0,0.15,0.15,0.14,0.0,0.14,0.0,0.0,0.15,0.16,0.0,0.16,0.0,0.0,0.0,0.16,0.18,0.0,0.0,0.15,0.15,0.15,0.14,0.17,0.0,0.0,0.14,0.0,0.14,0.17,0.0,0.14,0.17,0.14,0.0,0.33,0.33,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.97
10/21/2021,0.4,0.45,0.43,0.56,0.57,0.8,0.37,0.47,0.38,0.51,0.39,0.5,0.48,0.41,0.49,0.35,0.48,0.0,0.4,0.4,0.36,0.32,0.27,0.38,0.28,0.51,0.66,0.32,0.34,0.34,0.0,0.34,0.34,0.26,0.0,0.51,0.31,0.34,0.23,0.35,0.31,0.27,0.29,0.32,0.37,0.3,0.35,0.3,0.0,0.25,0.15,0.22,0.25,0.22,0.25,0.4,0.0,0.24,0.28,0.25,0.2,0.0,0.32,0.24,0.22,0.25,0.27,0.35,0.14,0.19,0.31,0.42,0.28,0.24,0.26,0.22,0.24,0.29,0.23,0.27,0.18,0.47,0.17,0.24,0.23,0.21,0.19,0.23,0.2,0.21,0.32,0.21,0.18,0.26,0.26,0.27,0.24,0.2,0.0,0.2,0.22,0.19,0.17,0.26,0.21,0.3,0.19,0.24,0.25,0.2,0.18,0.24,0.2,0.22,0.14,0.17,0.21,0.17,0.24,0.0,0.22,0.18,0.19,0.24,0.0,0.23,0.16,0.0,0.32,0.24,0.2,0.0,0.22,0.15,0.18,0.15,0.0,0.14,0.17,0.0,0.16,0.16,0.19,0.16,0.15,0.21,0.19,0.17,0.21,0.17,0.15,0.0,0.21,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.16,0.15,0.0,0.2,0.0,0.0,0.14,0.16,0.0,0.0,0.2,0.14,0.0,0.14,0.0,0.16,0.15,0.0,0.14,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.16,0.21,0.15,0.14,0.0,0.14,0.24,0.0,0.15,0.14,0.0,0.24,0.15,0.0,0.17,0.16,0.0,0.2,0.0,0.22,0.0,0.0,0.16,0.14,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.25,0.17,0.2,0.16,0.15,0.0,0.15,0.14,0.14,0.0,0.14,0.0,0.0,0.14,0.16,0.0,0.16,0.0,0.0,0.0,0.16,0.18,0.0,0.0,0.15,0.15,0.15,0.14,0.17,0.0,0.0,0.14,0.0,0.14,0.17,0.0,0.14,0.17,0.0,0.0,0.34,0.34,0.16,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.14
10/22/2021,0.4,0.45,0.42,0.56,0.58,0.81,0.38,0.47,0.38,0.5,0.39,0.5,0.48,0.41,0.49,0.35,0.48,0.0,0.4,0.41,0.36,0.31,0.27,0.38,0.29,0.5,0.67,0.33,0.33,0.34,0.0,0.33,0.34,0.27,0.0,0.5,0.31,0.34,0.21,0.35,0.3,0.27,0.28,0.33,0.37,0.3,0.33,0.31,0.0,0.26,0.14,0.22,0.25,0.22,0.26,0.39,0.0,0.24,0.28,0.25,0.21,0.0,0.32,0.24,0.21,0.25,0.27,0.35,0.14,0.19,0.31,0.41,0.28,0.24,0.26,0.21,0.24,0.29,0.23,0.27,0.18,0.42,0.18,0.24,0.21,0.2,0.18,0.23,0.2,0.21,0.33,0.22,0.18,0.26,0.26,0.28,0.24,0.2,0.0,0.2,0.21,0.19,0.17,0.26,0.21,0.3,0.18,0.24,0.25,0.2,0.17,0.24,0.19,0.22,0.14,0.16,0.21,0.18,0.24,0.0,0.21,0.18,0.19,0.24,0.0,0.23,0.17,0.0,0.33,0.24,0.2,0.0,0.21,0.15,0.18,0.15,0.0,0.14,0.18,0.0,0.16,0.16,0.19,0.16,0.15,0.21,0.19,0.16,0.2,0.18,0.14,0.0,0.21,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.16,0.15,0.0,0.21,0.0,0.0,0.15,0.16,0.0,0.0,0.2,0.14,0.0,0.14,0.0,0.16,0.15,0.0,0.14,0.0,0.0,0.0,0.15,0.0,0.0,0.14,0.0,0.0,0.16,0.21,0.15,0.14,0.0,0.14,0.23,0.0,0.15,0.14,0.0,0.23,0.14,0.0,0.17,0.15,0.0,0.2,0.0,0.22,0.0,0.0,0.16,0.14,0.0,0.14,0.16,0.0,0.0,0.0,0.0,0.25,0.17,0.2,0.15,0.15,0.0,0.15,0.14,0.14,0.0,0.14,0.0,0.0,0.15,0.16,0.0,0.16,0.0,0.0,0.0,0.16,0.18,0.14,0.0,0.15,0.14,0.15,0.14,0.16,0.0,0.0,0.14,0.0,0.0,0.18,0.0,0.0,0.16,0.0,0.0,0.34,0.33,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.94
10/25/2021,0.42,0.47,0.44,0.54,0.57,0.83,0.37,0.46,0.38,0.5,0.39,0.51,0.47,0.4,0.49,0.36,0.49,0.0,0.39,0.39,0.37,0.31,0.26,0.38,0.3,0.51,0.68,0.32,0.33,0.34,0.0,0.33,0.35,0.27,0.0,0.49,0.31,0.34,0.21,0.36,0.3,0.28,0.29,0.32,0.36,0.3,0.33,0.3,0.0,0.26,0.0,0.21,0.25,0.22,0.26,0.38,0.0,0.24,0.28,0.26,0.21,0.0,0.35,0.23,0.22,0.25,0.27,0.35,0.15,0.18,0.3,0.41,0.27,0.24,0.26,0.21,0.25,0.32,0.22,0.27,0.19,0.39,0.16,0.24,0.21,0.21,0.19,0.24,0.19,0.21,0.32,0.22,0.18,0.26,0.28,0.28,0.23,0.19,0.0,0.21,0.21,0.19,0.17,0.26,0.21,0.33,0.18,0.24,0.24,0.2,0.17,0.24,0.2,0.22,0.0,0.16,0.22,0.17,0.24,0.0,0.21,0.18,0.18,0.24,0.0,0.24,0.17,0.0,0.31,0.23,0.2,0.0,0.2,0.16,0.18,0.15,0.0,0.0,0.18,0.0,0.16,0.16,0.19,0.14,0.15,0.21,0.19,0.16,0.2,0.18,0.15,0.0,0.21,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.0,0.17,0.15,0.0,0.22,0.0,0.0,0.14,0.16,0.0,0.0,0.2,0.14,0.0,0.14,0.0,0.16,0.15,0.0,0.14,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.16,0.14,0.0,0.14,0.24,0.0,0.15,0.14,0.14,0.24,0.15,0.0,0.16,0.15,0.0,0.21,0.0,0.22,0.0,0.0,0.15,0.14,0.0,0.14,0.16,0.0,0.0,0.0,0.0,0.26,0.17,0.18,0.16,0.14,0.0,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.15,0.16,0.0,0.16,0.0,0.0,0.0,0.15,0.17,0.0,0.0,0.16,0.15,0.15,0.0,0.16,0.0,0.0,0.15,0.0,0.14,0.18,0.0,0.0,0.16,0.14,0.0,0.34,0.33,0.16,0.0,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,48.98
10/26/2021,0.42,0.46,0.43,0.54,0.58,0.83,0.36,0.46,0.41,0.49,0.39,0.53,0.46,0.41,0.49,0.36,0.49,0.0,0.38,0.39,0.36,0.31,0.26,0.4,0.31,0.52,0.67,0.33,0.33,0.34,0.0,0.32,0.35,0.26,0.0,0.51,0.32,0.35,0.2,0.36,0.3,0.27,0.29,0.33,0.38,0.3,0.33,0.29,0.0,0.26,0.0,0.21,0.25,0.22,0.26,0.39,0.0,0.24,0.27,0.26,0.2,0.0,0.35,0.23,0.22,0.25,0.27,0.35,0.16,0.17,0.31,0.42,0.27,0.24,0.26,0.21,0.24,0.32,0.23,0.28,0.19,0.4,0.16,0.25,0.21,0.21,0.19,0.24,0.19,0.21,0.34,0.23,0.17,0.26,0.27,0.28,0.23,0.19,0.0,0.22,0.22,0.19,0.18,0.25,0.21,0.32,0.18,0.25,0.23,0.19,0.18,0.24,0.2,0.22,0.0,0.15,0.21,0.17,0.24,0.0,0.21,0.18,0.19,0.24,0.0,0.24,0.16,0.0,0.3,0.24,0.2,0.0,0.2,0.16,0.18,0.15,0.0,0.14,0.18,0.0,0.16,0.16,0.2,0.14,0.15,0.21,0.18,0.16,0.19,0.18,0.15,0.0,0.21,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.19,0.14,0.0,0.16,0.15,0.0,0.23,0.0,0.0,0.14,0.15,0.0,0.0,0.19,0.0,0.0,0.14,0.0,0.16,0.15,0.0,0.14,0.14,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.16,0.0,0.0,0.14,0.25,0.0,0.15,0.14,0.14,0.25,0.15,0.0,0.16,0.15,0.0,0.21,0.0,0.22,0.0,0.0,0.15,0.14,0.0,0.15,0.16,0.0,0.0,0.0,0.14,0.27,0.16,0.18,0.16,0.14,0.0,0.14,0.14,0.14,0.0,0.15,0.14,0.0,0.15,0.16,0.0,0.16,0.0,0.0,0.0,0.15,0.18,0.0,0.0,0.16,0.15,0.16,0.0,0.16,0.0,0.0,0.15,0.0,0.14,0.17,0.0,0.0,0.0,0.0,0.0,0.34,0.33,0.16,0.0,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,49.08
