,AAPL,TSLA,JNJ,PG,ADBE,XOM,INTC,CSCO,PFE,CRM,CVX,ABT,TMO,MRK,LLY,NKE,TXN,DHR,MDT,QCOM,UPS,LIN,BMY,IBM,INTU,AMAT,MMM,AMD,CVS,SYK,MU,PLD,MDLZ,TMUS,COP,UBER,FDX,EL,BDX,EQIX,NSC,ADSK,EW,APD,ADI,BSX,ETN,EMR,REGN,NXPI,FCX,IDXX,BIIB,DOCU,ECL,NEM,EOG,JCI,ALGN,EBAY,KLAC,DOW,MRVL,TEL,A,TT,EXC,APTV,DD,CARR,SRE,SNPS,ALXN,LULU,BAX,PPG,ORLY,PSX,HPQ,CDNS,IFF,PXD,CTSH,RMD,WBA,CMI,SWK,ZBH,CTAS,MNST,ADM,CTVA,AZO,ROK,VLO,GLW,DHI,MCK,FAST,PEG,ANSS,PCAR,ZBRA,NUE,CPRT,LEN,LH,VFC,DELL,WST,LBRDK,WY,ODFL,KDP,CDW,IP,TDOC,CERN,DLTR,FTV,VMC,GRMN,MLM,WDC,DOV,TSCO,BURL,EIX,XYL,EXPD,HZNP,CHD,IT,FLT,GWW,TRMB,STE,ALB,COO,HPE,TFX,PAYC,AKAM,ULTA,POOL,TYL,IR,GPC,CTLT,FANG,AVY,BKR,DGX,PKI,OMC,HOLX,ABC,CAH,IEX,PLUG,BMRN,PTC,WAB,PHM,CTXS,LKQ,JBHT,FMC,XRAY,WRK,BIO,SJM,FBHS,AAP,WHR,CHRW,XPO,IPG,PKG,VMW,ATO,CDAY,STLD,JKHY,CCEP,SNA,BWA,UHS,FFIV,PNR,CF,MHK,CLVT,REG,BG,JAZZ,LEA,HSIC,DOX,NWSA,PNW,AZN,RHI,JNPR,ST,FLEX,TJX,PANW,PAYX,ARE,GNRC,WAT,LYB,CRL,TECH,DVN,EXAS,BBWI WI,OGN,NOW,LRCX,MPC,EA,OKTA,TER,PPL,HES,HAL,YNDX,CTRA,SEDG,HAS,ALLE,SUM
10/25/2021,17.07,5.03,3.14,2.51,2.2,1.97,1.63,1.73,1.74,1.96,1.59,1.56,1.74,1.49,1.51,0.0,0.0,1.46,1.19,1.09,1.03,1.17,0.95,0.93,1.06,0.89,0.77,0.0,0.83,0.7,0.56,0.77,0.61,0.0,0.75,0.54,0.41,0.51,0.51,0.52,0.5,0.48,0.52,0.47,0.69,0.46,0.47,0.42,0.41,0.38,0.42,0.4,0.29,0.38,0.4,0.33,0.4,0.38,0.35,0.36,0.37,0.33,0.4,0.35,0.35,0.31,0.36,0.33,0.28,0.34,0.31,0.35,0.0,0.34,0.3,0.28,0.32,0.27,0.25,0.32,0.26,0.3,0.3,0.27,0.25,0.25,0.22,0.23,0.27,0.23,0.26,0.24,0.27,0.27,0.24,0.21,0.22,0.23,0.23,0.23,0.23,0.22,0.2,0.23,0.23,0.2,0.19,0.0,0.22,0.22,0.19,0.2,0.23,0.18,0.19,0.15,0.15,0.16,0.17,0.18,0.18,0.18,0.17,0.12,0.18,0.17,0.13,0.0,0.16,0.15,0.18,0.15,0.19,0.16,0.15,0.16,0.14,0.2,0.14,0.15,0.13,0.19,0.13,0.14,0.13,0.0,0.16,0.13,0.16,0.15,0.13,0.14,0.13,0.14,0.12,0.13,0.13,0.1,0.12,0.0,0.1,0.1,0.12,0.09,0.0,0.11,0.12,0.09,0.09,0.09,0.11,0.09,0.1,0.11,0.09,0.0,0.0,0.11,0.09,0.09,0.09,0.12,0.09,0.09,0.08,0.09,0.08,0.07,0.09,0.09,0.09,0.08,0.07,0.09,0.09,0.0,0.08,0.08,0.08,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.56,0.35,0.29,0.23,0.2,0.16,0.19,0.15,0.14,0.2,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.15
10/26/2021,17.05,5.18,3.13,2.47,2.22,1.93,1.65,1.71,1.74,1.95,1.57,1.58,1.74,1.49,1.49,0.0,0.0,1.43,1.19,1.09,1.05,1.17,0.94,0.83,1.07,0.89,0.77,0.0,0.83,0.7,0.56,0.78,0.61,0.0,0.73,0.55,0.41,0.53,0.51,0.52,0.51,0.49,0.52,0.47,0.7,0.46,0.47,0.42,0.41,0.39,0.41,0.4,0.29,0.39,0.4,0.33,0.39,0.38,0.34,0.36,0.37,0.32,0.39,0.36,0.35,0.31,0.36,0.33,0.27,0.34,0.3,0.35,0.0,0.35,0.3,0.28,0.33,0.26,0.27,0.33,0.26,0.3,0.3,0.27,0.26,0.25,0.22,0.23,0.27,0.23,0.26,0.23,0.28,0.27,0.24,0.21,0.22,0.23,0.23,0.23,0.23,0.21,0.2,0.22,0.23,0.2,0.19,0.0,0.22,0.22,0.18,0.2,0.24,0.17,0.19,0.15,0.15,0.15,0.17,0.18,0.18,0.18,0.17,0.12,0.18,0.18,0.13,0.0,0.17,0.15,0.18,0.15,0.19,0.16,0.15,0.16,0.14,0.2,0.14,0.15,0.13,0.19,0.13,0.14,0.14,0.0,0.16,0.14,0.16,0.14,0.13,0.13,0.13,0.14,0.11,0.13,0.13,0.1,0.12,0.0,0.1,0.1,0.12,0.09,0.0,0.11,0.12,0.09,0.09,0.09,0.11,0.09,0.1,0.11,0.09,0.0,0.0,0.11,0.09,0.1,0.09,0.12,0.09,0.09,0.08,0.08,0.08,0.07,0.09,0.09,0.09,0.08,0.07,0.09,0.09,0.0,0.08,0.08,0.08,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.57,0.35,0.29,0.23,0.21,0.16,0.18,0.15,0.14,0.19,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1
10/27/2021,17.05,5.18,3.13,2.47,2.22,1.93,1.65,1.71,1.74,1.95,1.57,1.58,1.74,1.49,1.49,0.0,0.0,1.43,1.19,1.09,1.05,1.17,0.94,0.83,1.07,0.89,0.77,0.0,0.83,0.7,0.56,0.78,0.61,0.0,0.73,0.55,0.41,0.53,0.51,0.52,0.51,0.49,0.52,0.47,0.7,0.46,0.47,0.42,0.41,0.39,0.41,0.4,0.29,0.39,0.4,0.33,0.39,0.38,0.34,0.36,0.37,0.32,0.39,0.36,0.35,0.31,0.36,0.33,0.27,0.34,0.3,0.35,0.0,0.35,0.3,0.28,0.33,0.26,0.27,0.33,0.26,0.3,0.3,0.27,0.26,0.25,0.22,0.23,0.27,0.23,0.26,0.23,0.28,0.27,0.24,0.21,0.22,0.23,0.23,0.23,0.23,0.21,0.2,0.22,0.23,0.2,0.19,0.0,0.22,0.22,0.18,0.2,0.24,0.17,0.19,0.15,0.15,0.15,0.17,0.18,0.18,0.18,0.17,0.12,0.18,0.18,0.13,0.0,0.17,0.15,0.18,0.15,0.19,0.16,0.15,0.16,0.14,0.2,0.14,0.15,0.13,0.19,0.13,0.14,0.14,0.0,0.16,0.14,0.16,0.14,0.13,0.13,0.13,0.14,0.11,0.13,0.13,0.1,0.12,0.0,0.1,0.1,0.12,0.09,0.0,0.11,0.12,0.09,0.09,0.09,0.11,0.09,0.1,0.11,0.09,0.0,0.0,0.11,0.09,0.1,0.09,0.12,0.09,0.09,0.08,0.08,0.08,0.07,0.09,0.09,0.09,0.08,0.07,0.09,0.09,0.0,0.08,0.08,0.08,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.57,0.35,0.29,0.23,0.21,0.16,0.18,0.15,0.14,0.19,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1
10/28/2021,16.78,5.87,3.11,2.47,2.22,1.96,1.44,1.68,1.74,1.96,1.58,1.58,1.72,1.48,1.5,0.0,0.0,1.4,1.2,1.07,1.06,1.18,0.93,0.82,1.11,0.9,0.76,0.0,0.83,0.69,0.55,0.77,0.61,0.0,0.74,0.53,0.41,0.54,0.51,0.53,0.51,0.49,0.52,0.47,0.7,0.45,0.47,0.41,0.41,0.38,0.41,0.4,0.29,0.38,0.4,0.33,0.39,0.38,0.33,0.38,0.38,0.32,0.39,0.35,0.35,0.31,0.36,0.33,0.27,0.34,0.3,0.35,0.0,0.35,0.29,0.27,0.32,0.26,0.26,0.33,0.26,0.3,0.3,0.28,0.25,0.25,0.22,0.23,0.27,0.23,0.27,0.23,0.28,0.26,0.24,0.21,0.21,0.23,0.23,0.23,0.23,0.21,0.2,0.23,0.23,0.2,0.19,0.0,0.22,0.22,0.18,0.2,0.24,0.17,0.19,0.15,0.15,0.15,0.17,0.17,0.18,0.18,0.18,0.12,0.17,0.17,0.13,0.0,0.17,0.15,0.18,0.15,0.19,0.16,0.15,0.16,0.14,0.2,0.14,0.14,0.13,0.19,0.12,0.14,0.14,0.0,0.16,0.14,0.15,0.14,0.13,0.13,0.13,0.14,0.11,0.13,0.13,0.1,0.12,0.0,0.1,0.1,0.12,0.09,0.0,0.11,0.12,0.09,0.09,0.09,0.12,0.09,0.1,0.11,0.09,0.0,0.0,0.1,0.09,0.09,0.09,0.12,0.09,0.09,0.08,0.08,0.08,0.07,0.09,0.09,0.09,0.08,0.07,0.09,0.09,0.0,0.07,0.08,0.07,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.57,0.34,0.29,0.23,0.21,0.16,0.18,0.15,0.14,0.2,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.11
10/29/2021,16.78,5.87,3.11,2.47,2.22,1.96,1.44,1.68,1.74,1.96,1.58,1.58,1.72,1.48,1.5,0.0,0.0,1.4,1.2,1.07,1.06,1.18,0.93,0.82,1.11,0.9,0.76,0.0,0.83,0.69,0.55,0.77,0.61,0.0,0.74,0.53,0.41,0.54,0.51,0.53,0.51,0.49,0.52,0.47,0.7,0.45,0.47,0.41,0.41,0.38,0.41,0.4,0.29,0.38,0.4,0.33,0.39,0.38,0.33,0.38,0.38,0.32,0.39,0.35,0.35,0.31,0.36,0.33,0.27,0.34,0.3,0.35,0.0,0.35,0.29,0.27,0.32,0.26,0.26,0.33,0.26,0.3,0.3,0.28,0.25,0.25,0.22,0.23,0.27,0.23,0.27,0.23,0.28,0.26,0.24,0.21,0.21,0.23,0.23,0.23,0.23,0.21,0.2,0.23,0.23,0.2,0.19,0.0,0.22,0.22,0.18,0.2,0.24,0.17,0.19,0.15,0.15,0.15,0.17,0.17,0.18,0.18,0.18,0.12,0.17,0.17,0.13,0.0,0.17,0.15,0.18,0.15,0.19,0.16,0.15,0.16,0.14,0.2,0.14,0.14,0.13,0.19,0.12,0.14,0.14,0.0,0.16,0.14,0.15,0.14,0.13,0.13,0.13,0.14,0.11,0.13,0.13,0.1,0.12,0.0,0.1,0.1,0.12,0.09,0.0,0.11,0.12,0.09,0.09,0.09,0.12,0.09,0.1,0.11,0.09,0.0,0.0,0.1,0.09,0.09,0.09,0.12,0.09,0.09,0.08,0.08,0.08,0.07,0.09,0.09,0.09,0.08,0.07,0.09,0.09,0.0,0.07,0.08,0.07,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.57,0.34,0.29,0.23,0.21,0.16,0.18,0.15,0.14,0.2,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.11
11/01/2021,17.1,6.13,3.06,2.48,2.18,1.95,1.39,1.7,1.72,1.97,1.56,1.59,1.74,1.56,1.54,0.0,0.0,1.38,1.16,1.08,1.11,1.17,0.91,0.8,1.12,0.89,0.74,0.0,0.83,0.67,0.56,0.77,0.61,0.0,0.73,0.51,0.41,0.53,0.49,0.54,0.52,0.5,0.51,0.47,0.66,0.44,0.47,0.42,0.45,0.38,0.4,0.39,0.28,0.37,0.39,0.31,0.39,0.38,0.35,0.34,0.39,0.3,0.39,0.34,0.34,0.31,0.37,0.33,0.26,0.34,0.3,0.35,0.0,0.36,0.28,0.28,0.3,0.24,0.26,0.33,0.26,0.29,0.29,0.28,0.24,0.25,0.21,0.22,0.27,0.22,0.26,0.23,0.27,0.26,0.23,0.19,0.21,0.23,0.23,0.23,0.23,0.22,0.2,0.23,0.23,0.19,0.19,0.0,0.21,0.22,0.18,0.19,0.24,0.18,0.18,0.14,0.16,0.15,0.18,0.17,0.18,0.16,0.17,0.12,0.17,0.17,0.13,0.0,0.17,0.15,0.18,0.15,0.19,0.15,0.14,0.16,0.14,0.2,0.14,0.14,0.12,0.19,0.12,0.14,0.14,0.0,0.16,0.13,0.16,0.14,0.13,0.13,0.13,0.14,0.1,0.13,0.13,0.1,0.12,0.0,0.1,0.1,0.12,0.09,0.0,0.11,0.12,0.09,0.09,0.09,0.12,0.09,0.1,0.1,0.09,0.0,0.0,0.1,0.09,0.09,0.09,0.12,0.09,0.09,0.08,0.08,0.08,0.07,0.09,0.09,0.09,0.08,0.07,0.09,0.09,0.0,0.07,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.56,0.34,0.28,0.23,0.22,0.16,0.18,0.15,0.14,0.19,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.21
11/02/2021,17.1,6.13,3.06,2.48,2.18,1.95,1.39,1.7,1.72,1.97,1.56,1.59,1.74,1.56,1.54,0.0,0.0,1.38,1.16,1.08,1.11,1.17,0.91,0.8,1.12,0.89,0.74,0.0,0.83,0.67,0.56,0.77,0.61,0.0,0.73,0.51,0.41,0.53,0.49,0.54,0.52,0.5,0.51,0.47,0.66,0.44,0.47,0.42,0.45,0.38,0.4,0.39,0.28,0.37,0.39,0.31,0.39,0.38,0.35,0.34,0.39,0.3,0.39,0.34,0.34,0.31,0.37,0.33,0.26,0.34,0.3,0.35,0.0,0.36,0.28,0.28,0.3,0.24,0.26,0.33,0.26,0.29,0.29,0.28,0.24,0.25,0.21,0.22,0.27,0.22,0.26,0.23,0.27,0.26,0.23,0.19,0.21,0.23,0.23,0.23,0.23,0.22,0.2,0.23,0.23,0.19,0.19,0.0,0.21,0.22,0.18,0.19,0.24,0.18,0.18,0.14,0.16,0.15,0.18,0.17,0.18,0.16,0.17,0.12,0.17,0.17,0.13,0.0,0.17,0.15,0.18,0.15,0.19,0.15,0.14,0.16,0.14,0.2,0.14,0.14,0.12,0.19,0.12,0.14,0.14,0.0,0.16,0.13,0.16,0.14,0.13,0.13,0.13,0.14,0.1,0.13,0.13,0.1,0.12,0.0,0.1,0.1,0.12,0.09,0.0,0.11,0.12,0.09,0.09,0.09,0.12,0.09,0.1,0.1,0.09,0.0,0.0,0.1,0.09,0.09,0.09,0.12,0.09,0.09,0.08,0.08,0.08,0.07,0.09,0.09,0.09,0.08,0.07,0.09,0.09,0.0,0.07,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.56,0.34,0.28,0.23,0.22,0.16,0.18,0.15,0.14,0.19,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.21
11/03/2021,17.1,6.13,3.06,2.48,2.18,1.95,1.39,1.7,1.72,1.97,1.56,1.59,1.74,1.56,1.54,0.0,0.0,1.38,1.16,1.08,1.11,1.17,0.91,0.8,1.12,0.89,0.74,0.0,0.83,0.67,0.56,0.77,0.61,0.0,0.73,0.51,0.41,0.53,0.49,0.54,0.52,0.5,0.51,0.47,0.66,0.44,0.47,0.42,0.45,0.38,0.4,0.39,0.28,0.37,0.39,0.31,0.39,0.38,0.35,0.34,0.39,0.3,0.39,0.34,0.34,0.31,0.37,0.33,0.26,0.34,0.3,0.35,0.0,0.36,0.28,0.28,0.3,0.24,0.26,0.33,0.26,0.29,0.29,0.28,0.24,0.25,0.21,0.22,0.27,0.22,0.26,0.23,0.27,0.26,0.23,0.19,0.21,0.23,0.23,0.23,0.23,0.22,0.2,0.23,0.23,0.19,0.19,0.0,0.21,0.22,0.18,0.19,0.24,0.18,0.18,0.14,0.16,0.15,0.18,0.17,0.18,0.16,0.17,0.12,0.17,0.17,0.13,0.0,0.17,0.15,0.18,0.15,0.19,0.15,0.14,0.16,0.14,0.2,0.14,0.14,0.12,0.19,0.12,0.14,0.14,0.0,0.16,0.13,0.16,0.14,0.13,0.13,0.13,0.14,0.1,0.13,0.13,0.1,0.12,0.0,0.1,0.1,0.12,0.09,0.0,0.11,0.12,0.09,0.09,0.09,0.12,0.09,0.1,0.1,0.09,0.0,0.0,0.1,0.09,0.09,0.09,0.12,0.09,0.09,0.08,0.08,0.08,0.07,0.09,0.09,0.09,0.08,0.07,0.09,0.09,0.0,0.07,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.56,0.34,0.28,0.23,0.22,0.16,0.18,0.15,0.14,0.19,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.21
11/04/2021,16.75,6.32,3.06,2.48,2.21,1.95,1.41,1.69,1.74,1.98,1.57,1.6,1.77,1.59,1.54,0.0,0.0,1.41,1.15,1.07,1.1,1.18,0.93,0.8,1.14,0.89,0.74,0.0,0.84,0.66,0.55,0.76,0.6,0.0,0.72,0.5,0.41,0.53,0.49,0.53,0.51,0.5,0.53,0.47,0.66,0.44,0.47,0.41,0.46,0.38,0.39,0.4,0.28,0.38,0.4,0.31,0.38,0.37,0.35,0.36,0.41,0.3,0.39,0.34,0.34,0.31,0.37,0.33,0.26,0.32,0.29,0.36,0.0,0.38,0.28,0.27,0.3,0.23,0.26,0.34,0.26,0.29,0.29,0.27,0.24,0.24,0.21,0.21,0.27,0.22,0.25,0.23,0.27,0.26,0.22,0.19,0.21,0.23,0.23,0.23,0.23,0.22,0.2,0.23,0.23,0.19,0.2,0.0,0.21,0.22,0.17,0.19,0.25,0.18,0.18,0.14,0.16,0.16,0.18,0.18,0.18,0.15,0.17,0.11,0.17,0.18,0.13,0.0,0.17,0.15,0.19,0.15,0.19,0.14,0.15,0.16,0.14,0.21,0.14,0.14,0.12,0.2,0.12,0.14,0.14,0.0,0.16,0.13,0.16,0.14,0.13,0.13,0.13,0.14,0.1,0.13,0.13,0.1,0.12,0.0,0.1,0.1,0.12,0.09,0.0,0.11,0.12,0.08,0.09,0.09,0.12,0.09,0.1,0.1,0.09,0.0,0.0,0.1,0.09,0.09,0.08,0.11,0.09,0.09,0.08,0.08,0.08,0.0,0.09,0.09,0.09,0.07,0.07,0.08,0.09,0.0,0.07,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.56,0.34,0.28,0.22,0.22,0.16,0.17,0.16,0.14,0.19,0.12,0.12,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.17000000000002
11/05/2021,16.59,6.58,3.07,2.48,2.16,1.94,1.42,1.72,1.79,1.98,1.55,1.57,1.76,1.59,1.54,0.0,0.0,1.4,1.15,1.08,1.07,1.19,0.92,0.8,1.11,0.91,0.74,0.0,0.85,0.67,0.56,0.76,0.6,0.0,0.7,0.49,0.41,0.55,0.49,0.53,0.5,0.49,0.51,0.46,0.67,0.43,0.48,0.42,0.45,0.39,0.4,0.37,0.28,0.38,0.4,0.31,0.38,0.37,0.37,0.34,0.42,0.31,0.4,0.35,0.34,0.31,0.37,0.33,0.29,0.32,0.29,0.35,0.0,0.37,0.28,0.27,0.3,0.24,0.26,0.34,0.25,0.29,0.29,0.27,0.24,0.24,0.21,0.21,0.27,0.22,0.25,0.22,0.27,0.28,0.22,0.2,0.21,0.24,0.23,0.23,0.24,0.22,0.22,0.22,0.23,0.19,0.19,0.0,0.1,0.23,0.17,0.19,0.25,0.18,0.18,0.14,0.16,0.16,0.18,0.18,0.18,0.15,0.18,0.11,0.17,0.17,0.13,0.0,0.16,0.14,0.18,0.15,0.19,0.14,0.15,0.16,0.14,0.21,0.14,0.14,0.12,0.2,0.12,0.14,0.14,0.0,0.16,0.13,0.16,0.15,0.12,0.13,0.12,0.14,0.1,0.13,0.13,0.1,0.12,0.0,0.11,0.09,0.12,0.09,0.0,0.11,0.11,0.08,0.09,0.09,0.11,0.09,0.1,0.1,0.09,0.0,0.0,0.1,0.09,0.19,0.09,0.12,0.09,0.08,0.08,0.08,0.08,0.0,0.09,0.09,0.08,0.07,0.07,0.09,0.09,0.0,0.07,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.57,0.34,0.28,0.22,0.21,0.15,0.17,0.15,0.13,0.2,0.11,0.12,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.19
11/08/2021,16.63,6.76,3.04,2.47,2.19,1.9,1.43,1.71,1.75,1.96,1.53,1.57,1.77,1.57,1.58,0.0,0.0,1.38,1.14,1.09,1.08,1.19,0.93,0.8,1.11,0.92,0.74,0.0,0.89,0.66,0.56,0.76,0.61,0.0,0.69,0.52,0.41,0.54,0.49,0.52,0.5,0.47,0.51,0.47,0.67,0.43,0.47,0.4,0.46,0.4,0.39,0.37,0.29,0.38,0.4,0.31,0.37,0.36,0.37,0.34,0.42,0.31,0.39,0.35,0.34,0.3,0.37,0.34,0.29,0.32,0.29,0.35,0.0,0.37,0.28,0.27,0.29,0.24,0.26,0.33,0.25,0.29,0.29,0.27,0.25,0.24,0.21,0.22,0.27,0.23,0.25,0.23,0.26,0.27,0.22,0.2,0.21,0.24,0.23,0.22,0.23,0.22,0.21,0.23,0.23,0.19,0.19,0.0,0.1,0.22,0.17,0.2,0.25,0.18,0.18,0.14,0.16,0.16,0.18,0.18,0.18,0.15,0.18,0.12,0.17,0.17,0.13,0.0,0.16,0.15,0.18,0.15,0.18,0.14,0.15,0.15,0.13,0.21,0.14,0.14,0.11,0.18,0.12,0.14,0.14,0.0,0.16,0.13,0.15,0.14,0.12,0.13,0.12,0.14,0.1,0.13,0.13,0.1,0.12,0.0,0.11,0.1,0.12,0.09,0.0,0.11,0.11,0.09,0.09,0.09,0.11,0.09,0.1,0.1,0.09,0.0,0.0,0.1,0.09,0.18,0.08,0.12,0.09,0.08,0.08,0.08,0.08,0.0,0.09,0.08,0.09,0.07,0.07,0.09,0.09,0.0,0.08,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.58,0.33,0.28,0.22,0.19,0.15,0.17,0.13,0.13,0.2,0.11,0.13,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.21
11/09/2021,16.52,6.83,3.02,2.47,2.25,1.9,1.42,1.69,1.71,1.99,1.53,1.57,1.75,1.6,1.6,0.0,0.0,1.35,1.13,1.23,1.06,1.19,0.92,0.75,1.11,0.96,0.73,0.0,0.87,0.66,0.57,0.76,0.6,0.0,0.69,0.51,0.42,0.54,0.49,0.5,0.49,0.49,0.51,0.46,0.68,0.42,0.48,0.4,0.45,0.41,0.38,0.38,0.29,0.38,0.4,0.31,0.37,0.37,0.37,0.35,0.44,0.3,0.4,0.36,0.33,0.3,0.37,0.33,0.29,0.32,0.28,0.36,0.0,0.38,0.27,0.27,0.3,0.23,0.26,0.34,0.25,0.28,0.29,0.26,0.25,0.23,0.21,0.2,0.27,0.23,0.25,0.24,0.26,0.28,0.22,0.19,0.21,0.24,0.23,0.22,0.25,0.21,0.22,0.23,0.23,0.19,0.19,0.0,0.1,0.22,0.17,0.2,0.25,0.18,0.18,0.13,0.16,0.16,0.17,0.18,0.18,0.15,0.18,0.11,0.17,0.17,0.13,0.0,0.16,0.15,0.17,0.15,0.19,0.14,0.15,0.15,0.13,0.22,0.14,0.14,0.11,0.18,0.12,0.14,0.14,0.0,0.16,0.13,0.15,0.14,0.12,0.13,0.12,0.13,0.1,0.13,0.13,0.1,0.12,0.0,0.11,0.09,0.12,0.09,0.0,0.11,0.12,0.09,0.08,0.09,0.11,0.09,0.1,0.1,0.09,0.0,0.0,0.1,0.09,0.18,0.08,0.11,0.09,0.08,0.07,0.08,0.08,0.06,0.09,0.09,0.09,0.07,0.07,0.09,0.09,0.0,0.07,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.59,0.33,0.28,0.22,0.19,0.15,0.17,0.13,0.13,0.2,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.19
11/10/2021,16.52,6.83,3.02,2.47,2.25,1.9,1.42,1.69,1.71,1.99,1.53,1.57,1.75,1.6,1.6,0.0,0.0,1.35,1.13,1.23,1.06,1.19,0.92,0.75,1.11,0.96,0.73,0.0,0.87,0.66,0.57,0.76,0.6,0.0,0.69,0.51,0.42,0.54,0.49,0.5,0.49,0.49,0.51,0.46,0.68,0.42,0.48,0.4,0.45,0.41,0.38,0.38,0.29,0.38,0.4,0.31,0.37,0.37,0.37,0.35,0.44,0.3,0.4,0.36,0.33,0.3,0.37,0.33,0.29,0.32,0.28,0.36,0.0,0.38,0.27,0.27,0.3,0.23,0.26,0.34,0.25,0.28,0.29,0.26,0.25,0.23,0.21,0.2,0.27,0.23,0.25,0.24,0.26,0.28,0.22,0.19,0.21,0.24,0.23,0.22,0.25,0.21,0.22,0.23,0.23,0.19,0.19,0.0,0.1,0.22,0.17,0.2,0.25,0.18,0.18,0.13,0.16,0.16,0.17,0.18,0.18,0.15,0.18,0.11,0.17,0.17,0.13,0.0,0.16,0.15,0.17,0.15,0.19,0.14,0.15,0.15,0.13,0.22,0.14,0.14,0.11,0.18,0.12,0.14,0.14,0.0,0.16,0.13,0.15,0.14,0.12,0.13,0.12,0.13,0.1,0.13,0.13,0.1,0.12,0.0,0.11,0.09,0.12,0.09,0.0,0.11,0.12,0.09,0.08,0.09,0.11,0.09,0.1,0.1,0.09,0.0,0.0,0.1,0.09,0.18,0.08,0.11,0.09,0.08,0.07,0.08,0.08,0.06,0.09,0.09,0.09,0.07,0.07,0.09,0.09,0.0,0.07,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.59,0.33,0.28,0.22,0.19,0.15,0.17,0.13,0.13,0.2,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.19
