,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,MA,PG,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,TMO,NKE,ABBV,T,PEP,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,BMY,UNP,UPS,LIN,ORCL,HON,NEE,C,AMGN,LOW,INTU,SBUX,MS,RTX,BA,AMT,IBM,AMAT,BLK,GS,TGT,CAT,AMD,MMM,GE,ISRG,AXP,NOW,DE,CVS,SCHW,CHTR,SPGI,SQ,ANTM,LMT,ZTS,BKNG,MU,PLD,FIS,LRCX,MDLZ,SYK,MO,CCI,GILD,TMUS,TJX,ADP,ZM,COP,CI,PNC,XTSLA,EL,GM,CSX,CME,UBER,USB,DUK,FDX,ILMN,CL,COF,MRNA,EQIX,MMC,CB,BDX,ATVI,TFC,NSC,BX,EW,ICE,SHW,SO,BSX,APD,REGN,ADI,D,TWLO,FISV,SNAP,ADSK,ITW,MCO,ETN,HUM,PGR,EMR,GPN,F,NOC,FCX,CRWD,AON,HCA,WM,NXPI,DOCU,TWTR,IDXX,ROKU,JCI,ROP,EOG,NEM,VRTX,BIIB,ECL,DG,LHX,LULU,TT,CMG,VEEV,EBAY,ROST,WDAY,TEL,MSCI,KMB,DOW,TROW,PSA,MRVL,IQV,KLAC,A,BAX,SPG,APH,DD,EA,PPG,ORLY,ALXN,AEP,MCHP,BK,SRE,AIG,DXCM,SLB,SNPS,PINS,MET,EXC,ALGN,APTV,PH,INFO,GD,MTCH,CARR,DLR,CNC,CDNS,GE.,FTNT,PRU,DFS,CTSH,RMD,TRV,MSI,ALL,USD,PANW,SNOW,ABNB,PLTR,SBAC,MAR,SYY,BISXX,NET,PXD,SIVB,KKR,XLNX,DDOG,TTD,HPQ,AZO,SUM
10/06/2021,5.41,5.08,3.37,2.02,1.92,1.82,1.25,1.15,1.25,1.09,1.07,0.99,0.92,0.77,0.83,0.8,0.82,0.76,0.68,0.7,0.64,0.58,0.54,0.55,0.55,0.51,0.55,0.57,0.51,0.52,0.5,0.51,0.49,0.47,0.51,0.47,0.46,0.48,0.47,0.46,0.46,0.45,0.45,0.42,0.45,0.43,0.42,0.4,0.37,0.36,0.34,0.33,0.38,0.37,0.38,0.36,0.33,0.33,0.32,0.34,0.34,0.34,0.31,0.29,0.3,0.3,0.3,0.29,0.3,0.31,0.27,0.31,0.27,0.27,0.28,0.26,0.28,0.27,0.26,0.24,0.24,0.24,0.23,0.22,0.21,0.23,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.18,0.19,0.18,0.15,0.18,0.17,0.17,0.18,0.15,0.18,0.19,0.16,0.17,0.16,0.17,0.26,0.17,0.18,0.18,0.18,0.15,0.17,0.15,0.19,0.17,0.16,0.16,0.16,0.15,0.15,0.14,0.15,0.14,0.14,0.16,0.16,0.17,0.15,0.14,0.15,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.14,0.15,0.14,0.14,0.14,0.13,0.14,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.13,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.11,0.12,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96000000000001
10/07/2021,5.41,5.08,3.37,2.02,1.92,1.82,1.25,1.15,1.25,1.09,1.07,0.99,0.92,0.77,0.83,0.8,0.82,0.76,0.68,0.7,0.64,0.58,0.54,0.55,0.55,0.51,0.55,0.57,0.51,0.52,0.5,0.51,0.49,0.47,0.51,0.47,0.46,0.48,0.47,0.46,0.46,0.45,0.45,0.42,0.45,0.43,0.42,0.4,0.37,0.36,0.34,0.33,0.38,0.37,0.38,0.36,0.33,0.33,0.32,0.34,0.34,0.34,0.31,0.29,0.3,0.3,0.3,0.29,0.3,0.31,0.27,0.31,0.27,0.27,0.28,0.26,0.28,0.27,0.26,0.24,0.24,0.24,0.23,0.22,0.21,0.23,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.18,0.19,0.18,0.15,0.18,0.17,0.17,0.18,0.15,0.18,0.19,0.16,0.17,0.16,0.17,0.26,0.17,0.18,0.18,0.18,0.15,0.17,0.15,0.19,0.17,0.16,0.16,0.16,0.15,0.15,0.14,0.15,0.14,0.14,0.16,0.16,0.17,0.15,0.14,0.15,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.14,0.15,0.14,0.14,0.14,0.13,0.14,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.13,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.11,0.12,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96000000000001
10/08/2021,5.41,5.08,3.37,2.02,1.92,1.82,1.25,1.15,1.25,1.09,1.07,0.99,0.92,0.77,0.83,0.8,0.82,0.76,0.68,0.7,0.64,0.58,0.54,0.55,0.55,0.51,0.55,0.57,0.51,0.52,0.5,0.51,0.49,0.47,0.51,0.47,0.46,0.48,0.47,0.46,0.46,0.45,0.45,0.42,0.45,0.43,0.42,0.4,0.37,0.36,0.34,0.33,0.38,0.37,0.38,0.36,0.33,0.33,0.32,0.34,0.34,0.34,0.31,0.29,0.3,0.3,0.3,0.29,0.3,0.31,0.27,0.31,0.27,0.27,0.28,0.26,0.28,0.27,0.26,0.24,0.24,0.24,0.23,0.22,0.21,0.23,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.18,0.19,0.18,0.15,0.18,0.17,0.17,0.18,0.15,0.18,0.19,0.16,0.17,0.16,0.17,0.26,0.17,0.18,0.18,0.18,0.15,0.17,0.15,0.19,0.17,0.16,0.16,0.16,0.15,0.15,0.14,0.15,0.14,0.14,0.16,0.16,0.17,0.15,0.14,0.15,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.14,0.15,0.14,0.14,0.14,0.13,0.14,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.13,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.11,0.12,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96000000000001
10/11/2021,5.41,5.08,3.37,2.02,1.92,1.82,1.25,1.15,1.25,1.09,1.07,0.99,0.92,0.77,0.83,0.8,0.82,0.76,0.68,0.7,0.64,0.58,0.54,0.55,0.55,0.51,0.55,0.57,0.51,0.52,0.5,0.51,0.49,0.47,0.51,0.47,0.46,0.48,0.47,0.46,0.46,0.45,0.45,0.42,0.45,0.43,0.42,0.4,0.37,0.36,0.34,0.33,0.38,0.37,0.38,0.36,0.33,0.33,0.32,0.34,0.34,0.34,0.31,0.29,0.3,0.3,0.3,0.29,0.3,0.31,0.27,0.31,0.27,0.27,0.28,0.26,0.28,0.27,0.26,0.24,0.24,0.24,0.23,0.22,0.21,0.23,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.18,0.19,0.18,0.15,0.18,0.17,0.17,0.18,0.15,0.18,0.19,0.16,0.17,0.16,0.17,0.26,0.17,0.18,0.18,0.18,0.15,0.17,0.15,0.19,0.17,0.16,0.16,0.16,0.15,0.15,0.14,0.15,0.14,0.14,0.16,0.16,0.17,0.15,0.14,0.15,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.14,0.15,0.14,0.14,0.14,0.13,0.14,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.13,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.11,0.12,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96000000000001
10/12/2021,5.41,5.08,3.37,2.02,1.92,1.82,1.25,1.15,1.25,1.09,1.07,0.99,0.92,0.77,0.83,0.8,0.82,0.76,0.68,0.7,0.64,0.58,0.54,0.55,0.55,0.51,0.55,0.57,0.51,0.52,0.5,0.51,0.49,0.47,0.51,0.47,0.46,0.48,0.47,0.46,0.46,0.45,0.45,0.42,0.45,0.43,0.42,0.4,0.37,0.36,0.34,0.33,0.38,0.37,0.38,0.36,0.33,0.33,0.32,0.34,0.34,0.34,0.31,0.29,0.3,0.3,0.3,0.29,0.3,0.31,0.27,0.31,0.27,0.27,0.28,0.26,0.28,0.27,0.26,0.24,0.24,0.24,0.23,0.22,0.21,0.23,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.18,0.19,0.18,0.15,0.18,0.17,0.17,0.18,0.15,0.18,0.19,0.16,0.17,0.16,0.17,0.26,0.17,0.18,0.18,0.18,0.15,0.17,0.15,0.19,0.17,0.16,0.16,0.16,0.15,0.15,0.14,0.15,0.14,0.14,0.16,0.16,0.17,0.15,0.14,0.15,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.14,0.15,0.14,0.14,0.14,0.13,0.14,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.13,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.11,0.12,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96000000000001
10/13/2021,5.41,5.08,3.37,2.02,1.92,1.82,1.25,1.15,1.25,1.09,1.07,0.99,0.92,0.77,0.83,0.8,0.82,0.76,0.68,0.7,0.64,0.58,0.54,0.55,0.55,0.51,0.55,0.57,0.51,0.52,0.5,0.51,0.49,0.47,0.51,0.47,0.46,0.48,0.47,0.46,0.46,0.45,0.45,0.42,0.45,0.43,0.42,0.4,0.37,0.36,0.34,0.33,0.38,0.37,0.38,0.36,0.33,0.33,0.32,0.34,0.34,0.34,0.31,0.29,0.3,0.3,0.3,0.29,0.3,0.31,0.27,0.31,0.27,0.27,0.28,0.26,0.28,0.27,0.26,0.24,0.24,0.24,0.23,0.22,0.21,0.23,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.18,0.19,0.18,0.15,0.18,0.17,0.17,0.18,0.15,0.18,0.19,0.16,0.17,0.16,0.17,0.26,0.17,0.18,0.18,0.18,0.15,0.17,0.15,0.19,0.17,0.16,0.16,0.16,0.15,0.15,0.14,0.15,0.14,0.14,0.16,0.16,0.17,0.15,0.14,0.15,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.14,0.15,0.14,0.14,0.14,0.13,0.14,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.13,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.11,0.12,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96000000000001
10/14/2021,5.41,5.08,3.37,2.02,1.92,1.82,1.25,1.15,1.25,1.09,1.07,0.99,0.92,0.77,0.83,0.8,0.82,0.76,0.68,0.7,0.64,0.58,0.54,0.55,0.55,0.51,0.55,0.57,0.51,0.52,0.5,0.51,0.49,0.47,0.51,0.47,0.46,0.48,0.47,0.46,0.46,0.45,0.45,0.42,0.45,0.43,0.42,0.4,0.37,0.36,0.34,0.33,0.38,0.37,0.38,0.36,0.33,0.33,0.32,0.34,0.34,0.34,0.31,0.29,0.3,0.3,0.3,0.29,0.3,0.31,0.27,0.31,0.27,0.27,0.28,0.26,0.28,0.27,0.26,0.24,0.24,0.24,0.23,0.22,0.21,0.23,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.18,0.19,0.18,0.15,0.18,0.17,0.17,0.18,0.15,0.18,0.19,0.16,0.17,0.16,0.17,0.26,0.17,0.18,0.18,0.18,0.15,0.17,0.15,0.19,0.17,0.16,0.16,0.16,0.15,0.15,0.14,0.15,0.14,0.14,0.16,0.16,0.17,0.15,0.14,0.15,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.14,0.15,0.14,0.14,0.14,0.13,0.14,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.13,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.11,0.12,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96000000000001
10/15/2021,5.41,5.08,3.37,2.02,1.92,1.82,1.25,1.15,1.25,1.09,1.07,0.99,0.92,0.77,0.83,0.8,0.82,0.76,0.68,0.7,0.64,0.58,0.54,0.55,0.55,0.51,0.55,0.57,0.51,0.52,0.5,0.51,0.49,0.47,0.51,0.47,0.46,0.48,0.47,0.46,0.46,0.45,0.45,0.42,0.45,0.43,0.42,0.4,0.37,0.36,0.34,0.33,0.38,0.37,0.38,0.36,0.33,0.33,0.32,0.34,0.34,0.34,0.31,0.29,0.3,0.3,0.3,0.29,0.3,0.31,0.27,0.31,0.27,0.27,0.28,0.26,0.28,0.27,0.26,0.24,0.24,0.24,0.23,0.22,0.21,0.23,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.18,0.19,0.18,0.15,0.18,0.17,0.17,0.18,0.15,0.18,0.19,0.16,0.17,0.16,0.17,0.26,0.17,0.18,0.18,0.18,0.15,0.17,0.15,0.19,0.17,0.16,0.16,0.16,0.15,0.15,0.14,0.15,0.14,0.14,0.16,0.16,0.17,0.15,0.14,0.15,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.14,0.15,0.14,0.14,0.14,0.13,0.14,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.13,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.11,0.12,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96000000000001
10/18/2021,5.41,5.08,3.37,2.02,1.92,1.82,1.25,1.15,1.25,1.09,1.07,0.99,0.92,0.77,0.83,0.8,0.82,0.76,0.68,0.7,0.64,0.58,0.54,0.55,0.55,0.51,0.55,0.57,0.51,0.52,0.5,0.51,0.49,0.47,0.51,0.47,0.46,0.48,0.47,0.46,0.46,0.45,0.45,0.42,0.45,0.43,0.42,0.4,0.37,0.36,0.34,0.33,0.38,0.37,0.38,0.36,0.33,0.33,0.32,0.34,0.34,0.34,0.31,0.29,0.3,0.3,0.3,0.29,0.3,0.31,0.27,0.31,0.27,0.27,0.28,0.26,0.28,0.27,0.26,0.24,0.24,0.24,0.23,0.22,0.21,0.23,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.18,0.19,0.18,0.15,0.18,0.17,0.17,0.18,0.15,0.18,0.19,0.16,0.17,0.16,0.17,0.26,0.17,0.18,0.18,0.18,0.15,0.17,0.15,0.19,0.17,0.16,0.16,0.16,0.15,0.15,0.14,0.15,0.14,0.14,0.16,0.16,0.17,0.15,0.14,0.15,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.14,0.15,0.14,0.14,0.14,0.13,0.14,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.13,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.11,0.12,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96000000000001
10/19/2021,5.18,5.22,3.3,1.8,1.95,1.83,1.2,1.24,1.52,1.12,0.97,0.87,0.91,0.72,0.84,0.69,0.8,0.73,0.77,0.66,0.57,0.6,0.64,0.49,0.65,0.5,0.54,0.54,0.48,0.49,0.52,0.46,0.44,0.42,0.51,0.48,0.46,0.49,0.47,0.46,0.43,0.43,0.44,0.41,0.46,0.42,0.39,0.33,0.35,0.29,0.33,0.32,0.37,0.36,0.35,0.37,0.33,0.27,0.35,0.34,0.3,0.34,0.31,0.27,0.28,0.29,0.28,0.29,0.3,0.27,0.24,0.31,0.24,0.26,0.27,0.25,0.3,0.21,0.26,0.27,0.2,0.24,0.23,0.22,0.2,0.22,0.23,0.17,0.23,0.17,0.19,0.19,0.2,0.21,0.17,0.2,0.16,0.18,0.2,0.13,0.23,0.16,0.2,0.12,0.17,0.19,0.17,0.17,0.18,0.19,0.18,0.13,0.14,0.15,0.17,0.27,0.16,0.19,0.18,0.16,0.14,0.19,0.15,0.19,0.16,0.17,0.16,0.15,0.14,0.15,0.13,0.21,0.14,0.14,0.15,0.18,0.15,0.15,0.14,0.15,0.13,0.12,0.13,0.1,0.14,0.14,0.13,0.13,0.16,0.14,0.14,0.11,0.12,0.12,0.12,0.0,0.12,0.11,0.12,0.11,0.11,0.0,0.13,0.12,0.11,0.11,0.0,0.12,0.1,0.11,0.0,0.12,0.11,0.12,0.1,0.1,0.1,0.11,0.12,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.11,0.12,0.11,0.11,0.0,0.11,0.11,0.1,0.1,0.0,0.11,0.11,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.13,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.95
10/20/2021,5.19,5.22,3.39,1.77,1.94,1.82,1.2,1.24,1.56,1.14,0.97,0.89,0.92,0.72,0.85,0.71,0.8,0.73,0.78,0.66,0.56,0.6,0.63,0.49,0.65,0.5,0.53,0.53,0.48,0.48,0.52,0.46,0.44,0.42,0.5,0.48,0.45,0.49,0.47,0.46,0.43,0.45,0.44,0.41,0.46,0.41,0.39,0.34,0.35,0.3,0.33,0.32,0.36,0.36,0.35,0.37,0.33,0.27,0.35,0.34,0.3,0.34,0.31,0.27,0.28,0.3,0.27,0.3,0.31,0.28,0.25,0.31,0.24,0.26,0.27,0.26,0.3,0.22,0.26,0.28,0.2,0.24,0.23,0.22,0.21,0.22,0.24,0.17,0.23,0.18,0.18,0.19,0.2,0.2,0.17,0.19,0.16,0.18,0.21,0.13,0.23,0.16,0.19,0.14,0.17,0.19,0.18,0.17,0.18,0.18,0.18,0.13,0.14,0.15,0.17,0.26,0.16,0.19,0.18,0.16,0.14,0.19,0.15,0.19,0.16,0.17,0.16,0.15,0.14,0.15,0.13,0.21,0.13,0.13,0.15,0.18,0.15,0.15,0.14,0.15,0.13,0.12,0.13,0.11,0.14,0.14,0.13,0.12,0.16,0.14,0.14,0.11,0.12,0.11,0.12,0.0,0.12,0.11,0.12,0.1,0.11,0.0,0.13,0.12,0.11,0.11,0.0,0.12,0.0,0.11,0.0,0.12,0.11,0.12,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.11,0.12,0.11,0.11,0.0,0.11,0.11,0.1,0.1,0.0,0.11,0.11,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.13,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.11000000000001
10/21/2021,5.23,5.25,3.41,1.82,1.95,1.83,1.19,1.26,1.6,1.13,0.96,0.88,0.91,0.72,0.86,0.71,0.79,0.71,0.78,0.67,0.55,0.6,0.64,0.49,0.64,0.5,0.53,0.53,0.47,0.48,0.53,0.46,0.43,0.41,0.5,0.48,0.44,0.49,0.47,0.46,0.43,0.46,0.44,0.41,0.46,0.41,0.37,0.33,0.35,0.29,0.33,0.32,0.36,0.36,0.35,0.36,0.33,0.26,0.36,0.35,0.3,0.34,0.31,0.27,0.28,0.29,0.28,0.29,0.32,0.29,0.25,0.32,0.24,0.26,0.27,0.26,0.3,0.21,0.25,0.27,0.2,0.25,0.23,0.21,0.2,0.22,0.23,0.17,0.23,0.17,0.18,0.19,0.2,0.2,0.16,0.19,0.16,0.18,0.2,0.14,0.23,0.16,0.19,0.14,0.17,0.19,0.17,0.17,0.17,0.19,0.17,0.13,0.14,0.14,0.17,0.27,0.16,0.19,0.18,0.16,0.14,0.19,0.15,0.19,0.16,0.17,0.16,0.15,0.14,0.15,0.13,0.21,0.13,0.14,0.15,0.18,0.15,0.14,0.14,0.15,0.13,0.12,0.13,0.11,0.14,0.14,0.13,0.13,0.16,0.14,0.14,0.12,0.12,0.12,0.12,0.0,0.12,0.11,0.12,0.1,0.11,0.0,0.12,0.12,0.11,0.11,0.0,0.12,0.0,0.11,0.0,0.12,0.11,0.12,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.11,0.12,0.11,0.11,0.0,0.11,0.11,0.1,0.1,0.0,0.11,0.11,0.1,0.11,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.13,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.16
10/22/2021,5.27,5.23,3.39,1.83,1.95,1.83,1.19,1.25,1.58,1.14,0.97,0.89,0.9,0.72,0.86,0.71,0.77,0.7,0.78,0.68,0.56,0.61,0.64,0.49,0.64,0.51,0.53,0.53,0.48,0.47,0.53,0.46,0.43,0.41,0.5,0.49,0.45,0.5,0.47,0.47,0.43,0.47,0.44,0.41,0.47,0.41,0.37,0.34,0.34,0.29,0.33,0.32,0.36,0.36,0.35,0.36,0.33,0.26,0.36,0.35,0.3,0.34,0.31,0.27,0.28,0.29,0.28,0.29,0.31,0.28,0.25,0.32,0.24,0.26,0.27,0.26,0.3,0.22,0.25,0.28,0.21,0.25,0.23,0.22,0.21,0.22,0.23,0.17,0.23,0.17,0.18,0.19,0.2,0.2,0.17,0.19,0.16,0.17,0.2,0.14,0.23,0.16,0.2,0.14,0.16,0.19,0.17,0.18,0.17,0.19,0.18,0.13,0.14,0.14,0.17,0.26,0.16,0.19,0.18,0.16,0.14,0.19,0.15,0.2,0.16,0.17,0.16,0.15,0.14,0.15,0.13,0.21,0.14,0.14,0.15,0.18,0.15,0.14,0.14,0.14,0.13,0.12,0.13,0.11,0.14,0.14,0.13,0.13,0.16,0.14,0.14,0.12,0.12,0.12,0.12,0.0,0.12,0.11,0.12,0.1,0.11,0.0,0.12,0.11,0.11,0.11,0.0,0.12,0.1,0.11,0.0,0.12,0.11,0.12,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.11,0.12,0.11,0.11,0.0,0.11,0.11,0.1,0.1,0.0,0.11,0.11,0.1,0.11,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.13,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.25999999999999
