,MSFT,AAPL,AMZN,FB,NVDA,JNJ,UNH,V,GOOG,GOOGL,ENPH,PG,MA,PYPL,DIS,BAC,ADBE,CMCSA,VZ,PFE,CRM,INTC,T,ABT,KO,PEP,ABBV,MRK,AY,BDX,ACN,LLY,SEDG,MCD,MDT,QCOM,BMY,UPS,UNP,AMGN,C,MS,FSLR,INTU,SBUX,GS,BLK,TGT,CAT,GE,MMM,CVS,AXP,SPGI,ANTM,PLD,CI,GILD,ADP,TJX,USB,CSX,EQIX,GM,CL,EL,COF,NSC,EW,APD,ITW,ADSK,REGN,D,ETN,PGR,MCO,EMR,F,WM,BIIB,VRTX,ECL,NEM,JCI,DOW,TROW,KMB,MET,TEL,A,EXC,EBAY,LULU,BAX,INFO,APTV,BK,ALL,WDAY,HASI,PRU,AIG,SRE,PPG,HPQ,GIS,CMI,MAR,MSI,AFL,WBA,WELL,ADM,ROK,HLT,FRC,MCK,KR,AVB,STT,AMP,CBRE,VRSK,AWK,ES,KEYS,IFF,FITB,DAL,BBY,KHC,VFC,IP,WY,ED,HSY,NTRS,CLX,HIG,EIX,TSN,PPL,XYL,VTR,EXPE,CHD,ETR,TRU,LUV,GWW,KEY,YUM,CCL,RF,DRI,PEAK,DGX,CAG,CMS,CE,CAH,RCL,K,ABC,AVY,PFG,PCG,BMRN,SJM,HBAN,CNP,LUMN,WPC,HAS,IPG,IRM,ELS,HST,TREX,PNR,LNC,MOS,TAP,WTRG,DECK,OC,UGI,NI,CPB,VST,OGN,VOYA,ALV,GPS,PRGO,BEPC,AGPXX,VER,VEREIT Inc,Cash,Invesco Shrt-Trm Inv Gov&Agcy Instl,n/a,SLVM WI,SLVM,O,ONL,XOM,IBM,CVX,WFC,COP,DD,ETSY,PSX,OXY,MAA,LYFT,ESS,BKR,VIAC,VICI,OMC,BF.B,JLL,RHI,RUN,PVH,STOR,DISCK,NLSN,BAH,DISCA,VIACA,CEGVV,CEG,SUM
11/22/2021,5.39,4.79,5.0,3.07,6.35,1.73,1.72,1.49,2.37,2.52,1.45,1.44,1.35,1.05,1.54,1.39,2.65,1.29,1.13,1.13,2.43,1.66,0.92,0.94,0.88,0.91,0.83,0.84,0.19,0.29,1.92,0.84,0.81,1.01,0.65,1.67,0.53,0.63,0.62,0.47,0.55,0.6,0.48,1.47,0.72,0.55,0.55,0.53,0.45,0.46,0.43,0.49,0.47,0.47,0.43,0.44,0.3,0.34,0.4,0.45,0.33,0.31,0.29,0.48,0.26,0.33,0.27,0.27,0.31,0.27,0.28,0.61,0.28,0.24,0.28,0.22,0.27,0.23,0.41,0.26,0.16,0.2,0.23,0.18,0.23,0.18,0.2,0.18,0.18,0.44,0.2,0.21,0.27,0.31,0.16,0.22,0.24,0.19,0.14,0.46,0.21,0.17,0.19,0.16,0.16,0.3,0.15,0.13,0.22,0.35,0.14,0.14,0.14,0.15,0.16,0.21,0.16,0.14,0.11,0.13,0.14,0.14,0.14,0.14,0.12,0.11,0.29,0.15,0.12,0.11,0.16,0.1,0.13,0.1,0.11,0.11,0.1,0.1,0.08,0.1,0.09,0.1,0.09,0.1,0.08,0.13,0.09,0.08,0.09,0.07,0.09,0.09,0.19,0.09,0.09,0.1,0.07,0.07,0.06,0.07,0.07,0.06,0.1,0.06,0.07,0.07,0.07,0.07,0.06,0.05,0.1,0.06,0.07,0.06,0.07,0.07,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.04,0.04,0.03,0.04,0.0,0.03,0.04,0.03,0.02,0.57,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
11/23/2021,5.39,4.79,5.0,3.07,6.35,1.73,1.72,1.49,2.37,2.52,1.45,1.44,1.35,1.05,1.54,1.39,2.65,1.29,1.13,1.13,2.43,1.66,0.92,0.94,0.88,0.91,0.83,0.84,0.19,0.29,1.92,0.84,0.81,1.01,0.65,1.67,0.53,0.63,0.62,0.47,0.55,0.6,0.48,1.47,0.72,0.55,0.55,0.53,0.45,0.46,0.43,0.49,0.47,0.47,0.43,0.44,0.3,0.34,0.4,0.45,0.33,0.31,0.29,0.48,0.26,0.33,0.27,0.27,0.31,0.27,0.28,0.61,0.28,0.24,0.28,0.22,0.27,0.23,0.41,0.26,0.16,0.2,0.23,0.18,0.23,0.18,0.2,0.18,0.18,0.44,0.2,0.21,0.27,0.31,0.16,0.22,0.24,0.19,0.14,0.46,0.21,0.17,0.19,0.16,0.16,0.3,0.15,0.13,0.22,0.35,0.14,0.14,0.14,0.15,0.16,0.21,0.16,0.14,0.11,0.13,0.14,0.14,0.14,0.14,0.12,0.11,0.29,0.15,0.12,0.11,0.16,0.1,0.13,0.1,0.11,0.11,0.1,0.1,0.08,0.1,0.09,0.1,0.09,0.1,0.08,0.13,0.09,0.08,0.09,0.07,0.09,0.09,0.19,0.09,0.09,0.1,0.07,0.07,0.06,0.07,0.07,0.06,0.1,0.06,0.07,0.07,0.07,0.07,0.06,0.05,0.1,0.06,0.07,0.06,0.07,0.07,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.04,0.04,0.03,0.04,0.0,0.03,0.04,0.03,0.02,0.57,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
11/24/2021,5.41,5.0,5.22,3.02,6.65,1.73,1.72,1.41,2.39,2.55,1.47,1.44,1.27,0.98,1.51,1.37,2.65,1.28,1.11,1.17,2.4,1.63,0.91,0.92,0.86,0.91,0.83,0.82,0.19,0.29,1.92,0.85,0.79,1.01,0.64,1.71,0.53,0.61,0.62,0.47,0.54,0.58,0.47,1.43,0.72,0.53,0.53,0.5,0.44,0.45,0.42,0.5,0.46,0.46,0.42,0.44,0.3,0.34,0.41,0.48,0.32,0.32,0.28,0.47,0.26,0.32,0.27,0.27,0.31,0.26,0.27,0.59,0.28,0.24,0.28,0.21,0.26,0.23,0.4,0.26,0.15,0.19,0.23,0.18,0.23,0.17,0.19,0.18,0.18,0.44,0.2,0.21,0.26,0.31,0.16,0.21,0.25,0.18,0.13,0.46,0.2,0.17,0.19,0.15,0.15,0.3,0.15,0.13,0.23,0.35,0.14,0.14,0.14,0.15,0.16,0.21,0.15,0.14,0.11,0.13,0.14,0.14,0.13,0.15,0.12,0.11,0.29,0.15,0.12,0.1,0.16,0.09,0.13,0.1,0.11,0.11,0.1,0.1,0.08,0.1,0.09,0.1,0.08,0.09,0.08,0.13,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.09,0.09,0.1,0.07,0.07,0.06,0.07,0.07,0.06,0.1,0.06,0.07,0.07,0.07,0.07,0.06,0.05,0.09,0.06,0.07,0.06,0.07,0.07,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.03,0.04,0.03,0.04,0.0,0.03,0.04,0.03,0.02,0.53,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
11/25/2021,5.42,5.08,5.18,3.08,6.91,1.73,1.68,1.39,2.37,2.53,1.54,1.43,1.24,0.94,1.49,1.34,2.71,1.26,1.1,1.15,2.38,1.62,0.9,0.91,0.86,0.91,0.82,0.8,0.19,0.29,1.91,0.84,0.81,1.0,0.64,1.69,0.52,0.62,0.62,0.47,0.54,0.58,0.49,1.57,0.7,0.53,0.53,0.5,0.44,0.44,0.42,0.49,0.45,0.46,0.41,0.44,0.29,0.35,0.4,0.46,0.31,0.32,0.28,0.47,0.26,0.33,0.27,0.26,0.31,0.26,0.27,0.59,0.28,0.24,0.28,0.21,0.26,0.23,0.4,0.25,0.15,0.19,0.23,0.18,0.23,0.17,0.19,0.18,0.18,0.44,0.2,0.21,0.26,0.3,0.16,0.21,0.25,0.18,0.13,0.44,0.21,0.16,0.19,0.15,0.15,0.3,0.15,0.13,0.23,0.34,0.14,0.13,0.14,0.14,0.16,0.21,0.15,0.14,0.11,0.13,0.14,0.14,0.13,0.15,0.12,0.11,0.29,0.15,0.12,0.1,0.16,0.09,0.13,0.1,0.11,0.11,0.1,0.1,0.08,0.1,0.09,0.1,0.09,0.09,0.08,0.13,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.09,0.09,0.1,0.07,0.07,0.06,0.07,0.07,0.06,0.1,0.06,0.07,0.07,0.07,0.07,0.07,0.05,0.09,0.06,0.07,0.05,0.07,0.07,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.03,0.04,0.03,0.04,0.0,0.03,0.04,0.03,0.02,0.53,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
11/26/2021,5.42,5.13,5.07,3.06,6.75,1.71,1.69,1.36,2.34,2.51,1.51,1.45,1.18,0.93,1.5,1.37,2.68,1.26,1.12,1.17,2.36,1.64,0.93,0.91,0.87,0.92,0.83,0.82,0.19,0.29,1.89,0.85,0.79,1.02,0.64,1.68,0.51,0.63,0.63,0.47,0.55,0.6,0.49,1.51,0.71,0.54,0.54,0.49,0.45,0.45,0.42,0.5,0.44,0.46,0.42,0.45,0.29,0.36,0.41,0.46,0.32,0.32,0.28,0.49,0.26,0.33,0.28,0.27,0.3,0.27,0.28,0.57,0.28,0.24,0.28,0.22,0.26,0.23,0.42,0.25,0.15,0.19,0.24,0.17,0.23,0.18,0.19,0.18,0.18,0.43,0.2,0.21,0.26,0.3,0.16,0.21,0.25,0.19,0.14,0.43,0.21,0.17,0.19,0.16,0.15,0.31,0.15,0.13,0.23,0.35,0.14,0.14,0.14,0.15,0.16,0.21,0.15,0.14,0.11,0.13,0.14,0.14,0.13,0.15,0.12,0.11,0.29,0.15,0.12,0.1,0.17,0.09,0.13,0.1,0.12,0.11,0.1,0.1,0.08,0.1,0.1,0.1,0.09,0.09,0.08,0.13,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.09,0.09,0.1,0.07,0.07,0.06,0.07,0.07,0.06,0.1,0.06,0.07,0.07,0.07,0.07,0.07,0.05,0.1,0.06,0.07,0.06,0.07,0.07,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.04,0.04,0.03,0.04,0.0,0.03,0.04,0.03,0.02,0.53,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
11/29/2021,5.38,5.15,5.08,3.03,6.7,1.72,1.72,1.38,2.34,2.5,1.45,1.47,1.21,0.92,1.47,1.41,2.64,1.27,1.13,1.17,2.32,1.62,0.93,0.9,0.87,0.92,0.85,0.83,0.19,0.29,1.88,0.85,0.79,1.02,0.62,1.67,0.52,0.63,0.64,0.47,0.55,0.61,0.49,1.53,0.73,0.56,0.54,0.5,0.46,0.45,0.42,0.5,0.44,0.46,0.42,0.45,0.29,0.36,0.4,0.46,0.33,0.33,0.28,0.48,0.27,0.33,0.28,0.27,0.3,0.27,0.28,0.56,0.28,0.24,0.28,0.22,0.26,0.23,0.42,0.26,0.15,0.2,0.23,0.17,0.23,0.18,0.19,0.18,0.19,0.43,0.19,0.21,0.25,0.3,0.16,0.21,0.24,0.19,0.14,0.42,0.2,0.17,0.2,0.16,0.15,0.31,0.15,0.13,0.23,0.35,0.14,0.14,0.14,0.15,0.16,0.22,0.15,0.14,0.12,0.13,0.14,0.14,0.14,0.15,0.12,0.11,0.3,0.15,0.12,0.1,0.15,0.1,0.13,0.1,0.12,0.11,0.1,0.11,0.08,0.1,0.1,0.1,0.09,0.09,0.08,0.14,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.09,0.09,0.1,0.07,0.07,0.06,0.07,0.07,0.06,0.1,0.06,0.07,0.07,0.07,0.07,0.07,0.06,0.1,0.06,0.07,0.06,0.07,0.07,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.04,0.04,0.03,0.04,0.0,0.03,0.04,0.03,0.02,0.51,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/30/2021,5.37,5.15,5.07,3.05,6.88,1.71,1.73,1.41,2.33,2.49,1.47,1.46,1.24,0.92,1.47,1.41,2.65,1.26,1.12,1.16,2.29,1.64,0.92,0.9,0.86,0.91,0.84,0.82,0.19,0.29,1.88,0.85,0.78,1.03,0.63,1.66,0.51,0.62,0.63,0.47,0.55,0.6,0.49,1.56,0.73,0.55,0.54,0.5,0.46,0.45,0.41,0.49,0.45,0.46,0.42,0.46,0.29,0.36,0.4,0.47,0.32,0.33,0.29,0.47,0.26,0.33,0.28,0.27,0.3,0.26,0.27,0.47,0.28,0.24,0.28,0.22,0.26,0.23,0.42,0.26,0.15,0.19,0.23,0.17,0.23,0.18,0.19,0.18,0.18,0.43,0.19,0.21,0.26,0.3,0.16,0.21,0.24,0.19,0.14,0.43,0.2,0.17,0.2,0.16,0.15,0.34,0.15,0.13,0.23,0.36,0.14,0.13,0.15,0.15,0.16,0.21,0.15,0.14,0.11,0.14,0.14,0.14,0.14,0.15,0.12,0.11,0.3,0.15,0.12,0.1,0.14,0.09,0.13,0.1,0.12,0.11,0.1,0.1,0.08,0.1,0.1,0.1,0.09,0.09,0.08,0.14,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.09,0.09,0.1,0.07,0.07,0.06,0.07,0.07,0.06,0.09,0.06,0.07,0.07,0.07,0.07,0.07,0.06,0.1,0.06,0.07,0.06,0.07,0.07,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.04,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.51,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
12/01/2021,5.37,5.15,5.07,3.05,6.88,1.71,1.73,1.41,2.33,2.49,1.47,1.46,1.24,0.92,1.47,1.41,2.65,1.26,1.12,1.16,2.29,1.64,0.92,0.9,0.86,0.91,0.84,0.82,0.19,0.29,1.88,0.85,0.78,1.03,0.63,1.66,0.51,0.62,0.63,0.47,0.55,0.6,0.49,1.56,0.73,0.55,0.54,0.5,0.46,0.45,0.41,0.49,0.45,0.46,0.42,0.46,0.29,0.36,0.4,0.47,0.32,0.33,0.29,0.47,0.26,0.33,0.28,0.27,0.3,0.26,0.27,0.47,0.28,0.24,0.28,0.22,0.26,0.23,0.42,0.26,0.15,0.19,0.23,0.17,0.23,0.18,0.19,0.18,0.18,0.43,0.19,0.21,0.26,0.3,0.16,0.21,0.24,0.19,0.14,0.43,0.2,0.17,0.2,0.16,0.15,0.34,0.15,0.13,0.23,0.36,0.14,0.13,0.15,0.15,0.16,0.21,0.15,0.14,0.11,0.14,0.14,0.14,0.14,0.15,0.12,0.11,0.3,0.15,0.12,0.1,0.14,0.09,0.13,0.1,0.12,0.11,0.1,0.1,0.08,0.1,0.1,0.1,0.09,0.09,0.08,0.14,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.09,0.09,0.1,0.07,0.07,0.06,0.07,0.07,0.06,0.09,0.06,0.07,0.07,0.07,0.07,0.07,0.06,0.1,0.06,0.07,0.06,0.07,0.07,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.04,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.51,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
12/02/2021,5.36,5.1,5.08,3.05,6.79,1.74,1.73,1.41,2.32,2.48,1.46,1.48,1.21,0.94,1.47,1.39,2.68,1.27,1.15,1.26,2.31,1.64,0.93,0.93,0.86,0.92,0.85,0.81,0.19,0.29,1.88,0.87,0.78,1.02,0.62,1.66,0.52,0.62,0.63,0.47,0.54,0.6,0.49,1.55,0.72,0.55,0.54,0.51,0.45,0.44,0.42,0.5,0.42,0.46,0.42,0.45,0.28,0.37,0.4,0.46,0.32,0.33,0.29,0.47,0.27,0.32,0.27,0.27,0.29,0.27,0.27,0.48,0.29,0.24,0.28,0.23,0.26,0.22,0.42,0.26,0.15,0.2,0.23,0.18,0.23,0.18,0.19,0.19,0.18,0.42,0.19,0.21,0.26,0.3,0.16,0.21,0.23,0.18,0.14,0.44,0.2,0.17,0.19,0.16,0.15,0.34,0.15,0.13,0.22,0.36,0.14,0.13,0.14,0.15,0.16,0.21,0.15,0.14,0.12,0.13,0.14,0.14,0.14,0.15,0.12,0.11,0.3,0.15,0.12,0.1,0.14,0.09,0.13,0.1,0.12,0.11,0.1,0.1,0.09,0.1,0.1,0.1,0.09,0.09,0.08,0.13,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.08,0.09,0.1,0.07,0.08,0.06,0.07,0.07,0.06,0.08,0.06,0.07,0.07,0.07,0.07,0.07,0.06,0.09,0.06,0.07,0.06,0.07,0.07,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.04,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.51,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12/06/2021,5.48,5.47,5.09,2.9,6.91,1.76,1.78,1.38,2.35,2.51,1.43,1.5,1.17,0.92,1.44,1.35,2.72,1.25,1.13,1.3,2.08,1.67,0.87,0.95,0.85,0.93,0.86,0.77,0.19,0.3,1.95,0.84,0.74,1.02,0.6,1.69,0.52,0.6,0.63,0.48,0.53,0.59,0.48,1.58,0.72,0.54,0.55,0.5,0.44,0.43,0.42,0.49,0.41,0.47,0.42,0.47,0.28,0.37,0.4,0.46,0.31,0.32,0.3,0.46,0.27,0.32,0.26,0.27,0.29,0.26,0.27,0.48,0.29,0.24,0.27,0.23,0.26,0.22,0.42,0.26,0.14,0.22,0.23,0.18,0.22,0.16,0.19,0.18,0.17,0.42,0.19,0.21,0.25,0.3,0.16,0.21,0.23,0.18,0.13,0.42,0.19,0.16,0.18,0.16,0.15,0.37,0.15,0.12,0.22,0.35,0.14,0.13,0.14,0.14,0.16,0.2,0.15,0.14,0.11,0.13,0.13,0.14,0.13,0.15,0.12,0.11,0.31,0.15,0.12,0.09,0.13,0.09,0.13,0.1,0.12,0.11,0.1,0.1,0.08,0.09,0.1,0.1,0.09,0.09,0.07,0.12,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.07,0.09,0.1,0.07,0.08,0.06,0.07,0.07,0.05,0.08,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.09,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.04,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.03,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.52,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92
12/07/2021,5.48,5.47,5.09,2.9,6.91,1.76,1.78,1.38,2.35,2.51,1.43,1.5,1.17,0.92,1.44,1.35,2.72,1.25,1.13,1.3,2.08,1.67,0.87,0.95,0.85,0.93,0.86,0.77,0.19,0.3,1.95,0.84,0.74,1.02,0.6,1.69,0.52,0.6,0.63,0.48,0.53,0.59,0.48,1.58,0.72,0.54,0.55,0.5,0.44,0.43,0.42,0.49,0.41,0.47,0.42,0.47,0.28,0.37,0.4,0.46,0.31,0.32,0.3,0.46,0.27,0.32,0.26,0.27,0.29,0.26,0.27,0.48,0.29,0.24,0.27,0.23,0.26,0.22,0.42,0.26,0.14,0.22,0.23,0.18,0.22,0.16,0.19,0.18,0.17,0.42,0.19,0.21,0.25,0.3,0.16,0.21,0.23,0.18,0.13,0.42,0.19,0.16,0.18,0.16,0.15,0.37,0.15,0.12,0.22,0.35,0.14,0.13,0.14,0.14,0.16,0.2,0.15,0.14,0.11,0.13,0.13,0.14,0.13,0.15,0.12,0.11,0.31,0.15,0.12,0.09,0.13,0.09,0.13,0.1,0.12,0.11,0.1,0.1,0.08,0.09,0.1,0.1,0.09,0.09,0.07,0.12,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.07,0.09,0.1,0.07,0.08,0.06,0.07,0.07,0.05,0.08,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.09,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.04,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.03,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.52,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92
12/08/2021,5.48,5.47,5.09,2.9,6.91,1.76,1.78,1.38,2.35,2.51,1.43,1.5,1.17,0.92,1.44,1.35,2.72,1.25,1.13,1.3,2.08,1.67,0.87,0.95,0.85,0.93,0.86,0.77,0.19,0.3,1.95,0.84,0.74,1.02,0.6,1.69,0.52,0.6,0.63,0.48,0.53,0.59,0.48,1.58,0.72,0.54,0.55,0.5,0.44,0.43,0.42,0.49,0.41,0.47,0.42,0.47,0.28,0.37,0.4,0.46,0.31,0.32,0.3,0.46,0.27,0.32,0.26,0.27,0.29,0.26,0.27,0.48,0.29,0.24,0.27,0.23,0.26,0.22,0.42,0.26,0.14,0.22,0.23,0.18,0.22,0.16,0.19,0.18,0.17,0.42,0.19,0.21,0.25,0.3,0.16,0.21,0.23,0.18,0.13,0.42,0.19,0.16,0.18,0.16,0.15,0.37,0.15,0.12,0.22,0.35,0.14,0.13,0.14,0.14,0.16,0.2,0.15,0.14,0.11,0.13,0.13,0.14,0.13,0.15,0.12,0.11,0.31,0.15,0.12,0.09,0.13,0.09,0.13,0.1,0.12,0.11,0.1,0.1,0.08,0.09,0.1,0.1,0.09,0.09,0.07,0.12,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.07,0.09,0.1,0.07,0.08,0.06,0.07,0.07,0.05,0.08,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.09,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.04,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.03,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.52,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92
12/09/2021,5.48,5.47,5.09,2.9,6.91,1.76,1.78,1.38,2.35,2.51,1.43,1.5,1.17,0.92,1.44,1.35,2.72,1.25,1.13,1.3,2.08,1.67,0.87,0.95,0.85,0.93,0.86,0.77,0.19,0.3,1.95,0.84,0.74,1.02,0.6,1.69,0.52,0.6,0.63,0.48,0.53,0.59,0.48,1.58,0.72,0.54,0.55,0.5,0.44,0.43,0.42,0.49,0.41,0.47,0.42,0.47,0.28,0.37,0.4,0.46,0.31,0.32,0.3,0.46,0.27,0.32,0.26,0.27,0.29,0.26,0.27,0.48,0.29,0.24,0.27,0.23,0.26,0.22,0.42,0.26,0.14,0.22,0.23,0.18,0.22,0.16,0.19,0.18,0.17,0.42,0.19,0.21,0.25,0.3,0.16,0.21,0.23,0.18,0.13,0.42,0.19,0.16,0.18,0.16,0.15,0.37,0.15,0.12,0.22,0.35,0.14,0.13,0.14,0.14,0.16,0.2,0.15,0.14,0.11,0.13,0.13,0.14,0.13,0.15,0.12,0.11,0.31,0.15,0.12,0.09,0.13,0.09,0.13,0.1,0.12,0.11,0.1,0.1,0.08,0.09,0.1,0.1,0.09,0.09,0.07,0.12,0.09,0.08,0.09,0.07,0.09,0.09,0.18,0.07,0.09,0.1,0.07,0.08,0.06,0.07,0.07,0.05,0.08,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.09,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.04,0.06,0.05,0.05,0.05,0.03,0.04,0.06,0.04,0.03,0.04,0.03,0.04,0.0,0.03,0.04,0.02,0.02,0.52,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92
