,STLD,OC,EWBC,JLL,UGI,RS,LEA,Y,FHN,ACM,SBNY,OHI,OSK,NNN,CPRI,KSS,AFG,ARW,AIRC,TRGP,RGA,JBL,KRC,MPW,THC,ORI,CPT,HOG,NVST,AMG,OGE,FAF,MOH,BRX,XPO,VAC,SON,JHG,JEF,SKX,PNFP,EME,PB,DKS,POST,BJ,OLN,SNV,MDU,MAN,FL,INGR,CFR,THO,AYI,NCR,X,MTZ,CIEN,AEO,DEI,SLG,CUZ,SRC,STOR,VNT,CFX,VLY,KBR,WTRG,CDAY,JBLU,AN,HXL,NYCB,FLS,NVT,ADS,OZK,IDA,CIT,LII,THG,SNX,UTHR,NFG,HIW,GT,UBSI,SIGI,WBS,MTG,HFC,CR,HE,AGCO,PK,LAMR,STL,HRC,CRI,BLDR,NDSN,CASY,ITT,RPM,KMPR,AVNT,COHR,HPP,HRB,DTM WI,WTFC,BKH,CSL,ACC,LSI,UNVR,CBSH,HUBB,DOC,DCI,PII,ADNT,CAR,JWN,LIVN,OGS,SRCL,EPR,R,SBRA,AVT,SF,UMBF,SWX,FNB,XEC,MIDD,WRI,NJR,XRX,SR,SAFM,HWC,WEX,HOMB,CMC,TOL,ALE,KBH,EHC,SCI,ATR,WSO,KEX,EQT,JBGS,SEIC,NUVA,CNXC,WWD,CBRL,ACHC,CACI,BC,FR,TDC,PACW,TMHC,MUR,BOH,GNTX,NAVI,DAN,MUSA,VSAT,CBT,OFC,RGLD,TCBI,FCFS,REXR,CC,G,AZPN,SAIC,CW,NATI,RNR,WH,GATX,RYN,TNL,NWE,ASB,ASH,CNO,PEB,CDK,SFM,KMT,FLO,MLHR,EGP,VMI,GXO WI,GME,CLH,VSH,SYNA,RBC,DTM,GXO,GVMXX,PFGC,CATY,PRGO,NOV,UNM,MAC,BXS,SGMS,GBCI,COG,TNDM,RRX,CHX,KRG,SLAB,CADE,KD WI,FLR,KD,COTY,BRKR,SUM
10/25/2021,0.93,0.72,0.92,0.99,0.71,0.72,0.79,0.71,0.71,0.74,0.93,0.56,0.55,0.62,0.61,0.56,0.69,0.66,0.61,0.75,0.62,0.7,0.56,0.58,0.58,0.54,0.64,0.44,0.48,0.52,0.52,0.63,0.61,0.54,0.31,0.51,0.45,0.6,0.64,0.47,0.57,0.5,0.54,0.62,0.48,0.62,0.57,0.55,0.48,0.43,0.33,0.5,0.56,0.45,0.56,0.44,0.46,0.39,0.4,0.29,0.46,0.38,0.46,0.44,0.41,0.45,0.51,0.42,0.47,0.4,0.0,0.36,0.42,0.37,0.5,0.38,0.42,0.37,0.43,0.4,0.39,0.33,0.36,0.34,0.38,0.4,0.37,0.43,0.37,0.36,0.4,0.42,0.42,0.36,0.34,0.36,0.34,0.39,0.39,0.45,0.34,0.47,0.38,0.33,0.34,0.33,0.3,0.37,0.31,0.32,0.34,0.0,0.39,0.32,0.37,0.34,0.37,0.34,0.3,0.32,0.31,0.29,0.29,0.32,0.61,0.25,0.33,0.28,0.3,0.29,0.36,0.26,0.29,0.35,0.33,0.31,0.3,0.0,0.29,0.0,0.28,0.0,0.26,0.3,0.34,0.28,0.28,0.29,0.3,0.24,0.28,0.24,0.32,0.25,0.28,0.26,0.3,0.27,0.25,0.0,0.31,0.27,0.0,0.25,0.29,0.26,0.28,0.3,0.3,0.27,0.31,0.27,0.28,0.25,0.28,0.32,0.31,0.0,0.24,0.0,0.0,0.28,0.28,0.0,0.26,0.26,0.25,0.26,0.0,0.0,0.27,0.26,0.24,0.0,0.0,0.27,0.27,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.46,0.26,0.0,0.25,0.0,0.37,0.31,0.0,0.54,0.25,0.47,0.44,0.44,0.29,0.26,0.26,0.0,0.0,0.0,0.39,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.95
10/26/2021,0.94,0.72,0.93,0.99,0.71,0.72,0.8,0.72,0.71,0.75,0.93,0.56,0.56,0.62,0.61,0.57,0.7,0.66,0.61,0.75,0.62,0.7,0.56,0.58,0.58,0.54,0.64,0.44,0.48,0.52,0.52,0.63,0.61,0.54,0.31,0.51,0.45,0.6,0.64,0.47,0.58,0.5,0.54,0.62,0.48,0.63,0.57,0.55,0.48,0.43,0.33,0.5,0.56,0.45,0.56,0.44,0.46,0.39,0.4,0.29,0.46,0.38,0.46,0.44,0.41,0.45,0.51,0.42,0.47,0.4,0.0,0.36,0.42,0.37,0.5,0.38,0.42,0.37,0.43,0.4,0.39,0.33,0.36,0.34,0.38,0.4,0.37,0.43,0.37,0.36,0.4,0.43,0.42,0.36,0.35,0.36,0.34,0.4,0.39,0.45,0.34,0.48,0.39,0.33,0.34,0.33,0.3,0.37,0.32,0.32,0.33,0.0,0.39,0.32,0.37,0.34,0.37,0.34,0.3,0.32,0.31,0.29,0.29,0.32,0.61,0.25,0.33,0.28,0.3,0.29,0.36,0.26,0.29,0.36,0.33,0.31,0.3,0.0,0.29,0.0,0.28,0.0,0.26,0.3,0.34,0.28,0.29,0.3,0.3,0.24,0.28,0.24,0.32,0.26,0.29,0.26,0.3,0.27,0.25,0.0,0.31,0.27,0.24,0.25,0.29,0.26,0.28,0.31,0.3,0.27,0.32,0.27,0.28,0.25,0.29,0.32,0.31,0.0,0.24,0.0,0.0,0.28,0.28,0.0,0.26,0.26,0.25,0.26,0.0,0.0,0.27,0.26,0.24,0.0,0.0,0.27,0.27,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.46,0.27,0.0,0.25,0.0,0.37,0.31,0.0,0.54,0.25,0.47,0.44,0.44,0.29,0.26,0.26,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.08000000000001
10/27/2021,0.94,0.71,0.91,1.02,0.71,0.72,0.77,0.72,0.71,0.74,0.95,0.56,0.55,0.62,0.61,0.58,0.7,0.66,0.61,0.75,0.61,0.68,0.56,0.57,0.58,0.54,0.65,0.44,0.48,0.52,0.53,0.62,0.61,0.54,0.31,0.51,0.45,0.59,0.64,0.47,0.57,0.5,0.54,0.63,0.48,0.64,0.62,0.55,0.48,0.42,0.33,0.5,0.57,0.44,0.56,0.44,0.47,0.39,0.39,0.29,0.45,0.37,0.46,0.44,0.4,0.44,0.51,0.43,0.47,0.4,0.0,0.35,0.44,0.37,0.5,0.37,0.43,0.37,0.42,0.4,0.39,0.33,0.36,0.33,0.38,0.41,0.37,0.43,0.37,0.36,0.4,0.43,0.42,0.36,0.35,0.36,0.33,0.38,0.39,0.45,0.34,0.47,0.39,0.33,0.34,0.34,0.31,0.37,0.31,0.32,0.33,0.0,0.4,0.32,0.38,0.33,0.37,0.34,0.3,0.32,0.31,0.29,0.29,0.31,0.61,0.25,0.33,0.28,0.3,0.29,0.37,0.25,0.29,0.36,0.34,0.31,0.3,0.0,0.29,0.0,0.28,0.0,0.26,0.3,0.34,0.28,0.28,0.29,0.3,0.25,0.28,0.24,0.32,0.25,0.28,0.26,0.31,0.26,0.26,0.0,0.32,0.26,0.0,0.25,0.29,0.25,0.28,0.31,0.31,0.26,0.32,0.27,0.26,0.25,0.27,0.32,0.31,0.0,0.24,0.0,0.0,0.28,0.28,0.0,0.26,0.25,0.25,0.26,0.0,0.0,0.27,0.26,0.25,0.0,0.0,0.26,0.27,0.25,0.0,0.0,0.0,0.24,0.0,0.0,0.25,0.0,0.0,0.43,0.27,0.0,0.25,0.0,0.37,0.31,0.0,0.54,0.26,0.47,0.45,0.44,0.3,0.25,0.26,0.0,0.0,0.0,0.39,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.03
10/28/2021,0.99,0.72,0.91,1.02,0.71,0.74,0.77,0.71,0.71,0.76,0.94,0.54,0.56,0.62,0.61,0.58,0.69,0.66,0.61,0.76,0.62,0.69,0.55,0.56,0.56,0.54,0.64,0.43,0.47,0.52,0.52,0.62,0.61,0.54,0.31,0.5,0.44,0.59,0.65,0.48,0.57,0.5,0.53,0.64,0.47,0.62,0.63,0.55,0.48,0.42,0.34,0.5,0.57,0.43,0.56,0.43,0.51,0.39,0.39,0.29,0.45,0.37,0.45,0.44,0.41,0.44,0.51,0.43,0.47,0.4,0.0,0.36,0.44,0.36,0.5,0.37,0.42,0.37,0.43,0.4,0.39,0.32,0.36,0.34,0.38,0.41,0.36,0.44,0.37,0.37,0.4,0.42,0.42,0.35,0.34,0.36,0.34,0.38,0.39,0.45,0.34,0.48,0.39,0.33,0.34,0.33,0.31,0.39,0.31,0.32,0.33,0.0,0.4,0.32,0.38,0.34,0.37,0.34,0.3,0.32,0.31,0.29,0.29,0.31,0.64,0.25,0.33,0.28,0.29,0.29,0.38,0.25,0.29,0.36,0.34,0.31,0.3,0.0,0.29,0.0,0.28,0.0,0.26,0.3,0.34,0.28,0.28,0.3,0.3,0.25,0.28,0.0,0.32,0.25,0.28,0.26,0.32,0.26,0.25,0.0,0.31,0.26,0.0,0.24,0.29,0.25,0.28,0.31,0.31,0.26,0.32,0.27,0.26,0.25,0.28,0.32,0.31,0.0,0.23,0.0,0.0,0.29,0.28,0.0,0.26,0.25,0.25,0.26,0.0,0.0,0.26,0.26,0.25,0.0,0.0,0.27,0.27,0.25,0.0,0.0,0.0,0.25,0.23,0.0,0.25,0.0,0.0,0.44,0.26,0.0,0.25,0.0,0.36,0.31,0.0,0.53,0.26,0.46,0.44,0.43,0.29,0.25,0.27,0.0,0.0,0.0,0.4,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.06
10/29/2021,1.0,0.71,0.9,1.02,0.71,0.73,0.75,0.72,0.7,0.76,0.93,0.55,0.55,0.63,0.63,0.58,0.69,0.65,0.62,0.76,0.63,0.69,0.56,0.58,0.56,0.54,0.65,0.42,0.48,0.52,0.53,0.62,0.62,0.54,0.31,0.5,0.45,0.59,0.65,0.48,0.58,0.5,0.54,0.62,0.48,0.63,0.64,0.54,0.49,0.41,0.33,0.5,0.56,0.43,0.56,0.42,0.51,0.39,0.39,0.29,0.46,0.38,0.46,0.45,0.41,0.44,0.51,0.43,0.47,0.4,0.0,0.36,0.42,0.36,0.5,0.37,0.43,0.36,0.42,0.4,0.39,0.32,0.36,0.34,0.38,0.41,0.36,0.42,0.37,0.37,0.4,0.43,0.42,0.39,0.34,0.35,0.34,0.38,0.39,0.45,0.34,0.47,0.38,0.33,0.34,0.34,0.31,0.39,0.31,0.32,0.33,0.0,0.4,0.32,0.38,0.34,0.37,0.34,0.3,0.32,0.31,0.29,0.27,0.29,0.62,0.24,0.33,0.28,0.29,0.3,0.38,0.25,0.29,0.36,0.34,0.31,0.3,0.0,0.3,0.0,0.28,0.0,0.26,0.31,0.34,0.28,0.28,0.3,0.3,0.25,0.28,0.0,0.33,0.25,0.27,0.26,0.32,0.26,0.25,0.0,0.31,0.26,0.0,0.24,0.29,0.24,0.28,0.3,0.3,0.26,0.32,0.27,0.27,0.25,0.24,0.3,0.31,0.0,0.24,0.0,0.0,0.29,0.29,0.0,0.26,0.25,0.25,0.26,0.0,0.0,0.27,0.26,0.25,0.0,0.0,0.27,0.27,0.26,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.45,0.26,0.0,0.25,0.0,0.36,0.32,0.0,0.53,0.25,0.46,0.44,0.44,0.3,0.24,0.27,0.0,0.0,0.24,0.39,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.07
11/01/2021,0.98,0.74,0.87,1.03,0.7,0.7,0.78,0.71,0.73,0.76,0.91,0.56,0.57,0.62,0.63,0.58,0.7,0.64,0.63,0.75,0.63,0.67,0.55,0.61,0.59,0.57,0.67,0.44,0.48,0.53,0.53,0.62,0.61,0.54,0.31,0.52,0.44,0.59,0.65,0.48,0.57,0.52,0.54,0.62,0.46,0.61,0.63,0.53,0.49,0.41,0.33,0.49,0.57,0.45,0.57,0.4,0.49,0.4,0.41,0.29,0.45,0.37,0.46,0.46,0.42,0.44,0.52,0.42,0.47,0.41,0.0,0.35,0.41,0.36,0.46,0.33,0.44,0.33,0.41,0.41,0.38,0.32,0.35,0.34,0.38,0.41,0.36,0.42,0.37,0.36,0.39,0.42,0.39,0.39,0.34,0.34,0.34,0.38,0.38,0.46,0.34,0.47,0.38,0.33,0.34,0.34,0.32,0.39,0.31,0.3,0.32,0.0,0.39,0.33,0.38,0.36,0.39,0.34,0.3,0.33,0.32,0.29,0.27,0.3,0.63,0.24,0.32,0.28,0.29,0.3,0.36,0.25,0.29,0.34,0.33,0.31,0.29,0.0,0.3,0.0,0.28,0.0,0.25,0.31,0.33,0.0,0.27,0.3,0.3,0.25,0.28,0.0,0.35,0.25,0.28,0.25,0.3,0.26,0.25,0.0,0.3,0.26,0.24,0.25,0.29,0.25,0.29,0.3,0.3,0.29,0.31,0.27,0.27,0.25,0.25,0.3,0.32,0.0,0.24,0.0,0.24,0.28,0.29,0.0,0.26,0.25,0.0,0.25,0.0,0.0,0.28,0.26,0.25,0.0,0.0,0.27,0.27,0.24,0.0,0.0,0.0,0.25,0.0,0.0,0.26,0.0,0.0,0.47,0.26,0.0,0.27,0.0,0.36,0.32,0.0,0.54,0.26,0.46,0.45,0.42,0.29,0.24,0.25,0.0,0.0,0.25,0.4,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.93
11/02/2021,0.99,0.74,0.87,1.01,0.7,0.72,0.79,0.7,0.72,0.76,0.91,0.54,0.57,0.61,0.62,0.58,0.69,0.64,0.65,0.74,0.62,0.67,0.54,0.6,0.59,0.57,0.67,0.43,0.49,0.53,0.52,0.62,0.61,0.54,0.31,0.52,0.44,0.62,0.66,0.48,0.57,0.5,0.54,0.63,0.46,0.62,0.63,0.53,0.48,0.41,0.33,0.49,0.57,0.44,0.56,0.4,0.55,0.4,0.41,0.28,0.44,0.37,0.45,0.45,0.41,0.44,0.51,0.42,0.46,0.41,0.0,0.34,0.41,0.37,0.44,0.34,0.46,0.33,0.42,0.41,0.38,0.32,0.35,0.34,0.38,0.4,0.36,0.42,0.37,0.36,0.39,0.42,0.39,0.4,0.34,0.34,0.34,0.38,0.38,0.45,0.33,0.47,0.39,0.34,0.34,0.33,0.29,0.38,0.32,0.3,0.31,0.0,0.39,0.33,0.38,0.35,0.39,0.34,0.3,0.33,0.32,0.29,0.27,0.3,0.63,0.24,0.32,0.28,0.29,0.29,0.35,0.24,0.3,0.34,0.33,0.32,0.29,0.0,0.3,0.0,0.28,0.0,0.25,0.31,0.33,0.0,0.28,0.3,0.3,0.25,0.28,0.0,0.35,0.0,0.28,0.25,0.29,0.26,0.25,0.0,0.31,0.26,0.24,0.27,0.3,0.25,0.28,0.3,0.31,0.29,0.31,0.27,0.27,0.25,0.25,0.3,0.34,0.0,0.0,0.0,0.0,0.27,0.29,0.0,0.25,0.26,0.25,0.25,0.24,0.0,0.28,0.26,0.24,0.0,0.0,0.26,0.27,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.26,0.0,0.0,0.47,0.26,0.0,0.28,0.0,0.36,0.32,0.0,0.53,0.25,0.46,0.42,0.4,0.3,0.44,0.25,0.0,0.0,0.25,0.4,0.24,0.34,0.24,0.0,0.0,0.0,0.0,0.0,0.0,81.99000000000001
11/03/2021,0.99,0.74,0.87,1.01,0.7,0.72,0.79,0.7,0.72,0.76,0.91,0.54,0.57,0.61,0.62,0.58,0.69,0.64,0.65,0.74,0.62,0.67,0.54,0.6,0.59,0.57,0.67,0.43,0.49,0.53,0.52,0.62,0.61,0.54,0.31,0.52,0.44,0.62,0.66,0.48,0.57,0.5,0.54,0.63,0.46,0.62,0.63,0.53,0.48,0.41,0.33,0.49,0.57,0.44,0.56,0.4,0.55,0.4,0.41,0.28,0.44,0.37,0.45,0.45,0.41,0.44,0.51,0.42,0.46,0.41,0.0,0.34,0.41,0.37,0.44,0.34,0.46,0.33,0.42,0.41,0.38,0.32,0.35,0.34,0.38,0.4,0.36,0.42,0.37,0.36,0.39,0.42,0.39,0.4,0.34,0.34,0.34,0.38,0.38,0.45,0.33,0.47,0.39,0.34,0.34,0.33,0.29,0.38,0.32,0.3,0.31,0.0,0.39,0.33,0.38,0.35,0.39,0.34,0.3,0.33,0.32,0.29,0.27,0.3,0.63,0.24,0.32,0.28,0.29,0.29,0.35,0.24,0.3,0.34,0.33,0.32,0.29,0.0,0.3,0.0,0.28,0.0,0.25,0.31,0.33,0.0,0.28,0.3,0.3,0.25,0.28,0.0,0.35,0.0,0.28,0.25,0.29,0.26,0.25,0.0,0.31,0.26,0.24,0.27,0.3,0.25,0.28,0.3,0.31,0.29,0.31,0.27,0.27,0.25,0.25,0.3,0.34,0.0,0.0,0.0,0.0,0.27,0.29,0.0,0.25,0.26,0.25,0.25,0.24,0.0,0.28,0.26,0.24,0.0,0.0,0.26,0.27,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.26,0.0,0.0,0.47,0.26,0.0,0.28,0.0,0.36,0.32,0.0,0.53,0.25,0.46,0.42,0.4,0.3,0.44,0.25,0.0,0.0,0.25,0.4,0.24,0.34,0.24,0.0,0.0,0.0,0.0,0.0,0.0,81.99000000000001
11/04/2021,0.94,0.73,0.88,0.99,0.7,0.72,0.8,0.69,0.72,0.75,0.93,0.54,0.57,0.61,0.64,0.61,0.68,0.64,0.63,0.74,0.62,0.68,0.54,0.59,0.58,0.57,0.65,0.46,0.49,0.58,0.52,0.6,0.6,0.54,0.31,0.53,0.43,0.62,0.64,0.49,0.57,0.5,0.55,0.6,0.45,0.61,0.64,0.53,0.47,0.41,0.33,0.48,0.58,0.45,0.56,0.41,0.52,0.4,0.41,0.29,0.44,0.37,0.45,0.45,0.4,0.43,0.51,0.43,0.45,0.4,0.0,0.35,0.41,0.37,0.44,0.33,0.46,0.34,0.43,0.41,0.39,0.32,0.34,0.34,0.38,0.4,0.36,0.44,0.38,0.35,0.4,0.42,0.38,0.4,0.34,0.33,0.34,0.38,0.39,0.45,0.34,0.47,0.39,0.33,0.34,0.33,0.29,0.38,0.31,0.3,0.31,0.0,0.39,0.32,0.37,0.35,0.38,0.34,0.3,0.33,0.32,0.29,0.27,0.31,0.61,0.25,0.31,0.28,0.29,0.29,0.35,0.25,0.3,0.34,0.33,0.31,0.3,0.0,0.3,0.0,0.28,0.0,0.25,0.3,0.33,0.0,0.28,0.29,0.3,0.25,0.28,0.0,0.35,0.24,0.28,0.25,0.29,0.26,0.25,0.0,0.3,0.27,0.25,0.27,0.29,0.26,0.28,0.29,0.31,0.3,0.32,0.27,0.27,0.26,0.25,0.29,0.34,0.0,0.0,0.0,0.24,0.27,0.29,0.0,0.25,0.25,0.25,0.25,0.24,0.0,0.27,0.26,0.24,0.0,0.0,0.26,0.27,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.26,0.0,0.0,0.5,0.27,0.0,0.29,0.0,0.35,0.32,0.0,0.55,0.26,0.47,0.42,0.4,0.3,0.0,0.26,0.0,0.0,0.25,0.39,0.0,0.34,0.0,0.44,0.0,0.0,0.0,0.0,0.0,81.95
11/05/2021,0.99,0.74,0.87,1.01,0.7,0.72,0.79,0.7,0.72,0.76,0.91,0.54,0.57,0.61,0.62,0.58,0.69,0.64,0.65,0.74,0.62,0.67,0.54,0.6,0.59,0.57,0.67,0.43,0.49,0.53,0.52,0.62,0.61,0.54,0.31,0.52,0.44,0.62,0.66,0.48,0.57,0.5,0.54,0.63,0.46,0.62,0.63,0.53,0.48,0.41,0.33,0.49,0.57,0.44,0.56,0.4,0.55,0.4,0.41,0.28,0.44,0.37,0.45,0.45,0.41,0.44,0.51,0.42,0.46,0.41,0.0,0.34,0.41,0.37,0.44,0.34,0.46,0.33,0.42,0.41,0.38,0.32,0.35,0.34,0.38,0.4,0.36,0.42,0.37,0.36,0.39,0.42,0.39,0.4,0.34,0.34,0.34,0.38,0.38,0.45,0.33,0.47,0.39,0.34,0.34,0.33,0.29,0.38,0.32,0.3,0.31,0.0,0.39,0.33,0.38,0.35,0.39,0.34,0.3,0.33,0.32,0.29,0.27,0.3,0.63,0.24,0.32,0.28,0.29,0.29,0.35,0.24,0.3,0.34,0.33,0.32,0.29,0.0,0.3,0.0,0.28,0.0,0.25,0.31,0.33,0.0,0.28,0.3,0.3,0.25,0.28,0.0,0.35,0.0,0.28,0.25,0.29,0.26,0.25,0.0,0.31,0.26,0.24,0.27,0.3,0.25,0.28,0.3,0.31,0.29,0.31,0.27,0.27,0.25,0.25,0.3,0.34,0.0,0.0,0.0,0.0,0.27,0.29,0.0,0.25,0.26,0.25,0.25,0.24,0.0,0.28,0.26,0.24,0.0,0.0,0.26,0.27,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.26,0.0,0.0,0.47,0.26,0.0,0.28,0.0,0.36,0.32,0.0,0.53,0.25,0.46,0.42,0.4,0.3,0.44,0.25,0.0,0.0,0.25,0.4,0.24,0.34,0.24,0.0,0.0,0.0,0.0,0.0,0.0,81.99000000000001
11/08/2021,0.93,0.72,0.88,0.99,0.69,0.76,0.79,0.68,0.7,0.73,0.94,0.51,0.58,0.6,0.75,0.66,0.7,0.64,0.61,0.73,0.61,0.69,0.53,0.56,0.58,0.54,0.64,0.43,0.51,0.57,0.51,0.6,0.61,0.54,0.29,0.52,0.44,0.61,0.64,0.47,0.56,0.51,0.53,0.63,0.45,0.63,0.66,0.54,0.43,0.42,0.35,0.48,0.56,0.46,0.56,0.41,0.53,0.38,0.44,0.3,0.44,0.37,0.43,0.43,0.4,0.41,0.51,0.43,0.44,0.39,0.0,0.36,0.4,0.36,0.43,0.33,0.46,0.33,0.43,0.39,0.37,0.31,0.33,0.34,0.39,0.39,0.36,0.45,0.37,0.35,0.39,0.39,0.36,0.39,0.33,0.33,0.35,0.39,0.38,0.44,0.34,0.52,0.39,0.34,0.35,0.33,0.28,0.39,0.31,0.29,0.32,0.0,0.39,0.31,0.38,0.34,0.38,0.37,0.3,0.33,0.3,0.28,0.28,0.32,0.96,0.26,0.36,0.28,0.25,0.29,0.35,0.0,0.29,0.34,0.33,0.31,0.29,0.0,0.3,0.0,0.28,0.0,0.24,0.3,0.33,0.0,0.29,0.29,0.29,0.25,0.28,0.0,0.34,0.25,0.28,0.26,0.28,0.25,0.25,0.0,0.31,0.26,0.25,0.26,0.29,0.26,0.28,0.29,0.31,0.29,0.3,0.26,0.27,0.24,0.25,0.3,0.35,0.0,0.0,0.0,0.0,0.26,0.28,0.0,0.25,0.25,0.24,0.25,0.24,0.0,0.27,0.27,0.25,0.0,0.0,0.26,0.26,0.24,0.24,0.0,0.0,0.24,0.0,0.0,0.25,0.0,0.0,0.54,0.24,0.0,0.3,0.0,0.34,0.34,0.0,0.53,0.26,0.46,0.43,0.39,0.34,0.45,0.24,0.0,0.0,0.0,0.42,0.0,0.34,0.25,0.0,0.0,0.0,0.0,0.0,0.0,82.06
11/09/2021,0.93,0.72,0.87,0.99,0.68,0.76,0.78,0.68,0.7,0.74,0.92,0.53,0.58,0.6,0.73,0.67,0.69,0.64,0.62,0.73,0.55,0.7,0.54,0.56,0.59,0.54,0.63,0.43,0.51,0.56,0.51,0.61,0.6,0.55,0.27,0.53,0.44,0.6,0.63,0.47,0.55,0.52,0.53,0.62,0.45,0.62,0.66,0.53,0.43,0.41,0.35,0.48,0.56,0.44,0.56,0.42,0.52,0.39,0.43,0.3,0.46,0.37,0.43,0.43,0.4,0.41,0.5,0.43,0.45,0.39,0.0,0.38,0.39,0.38,0.42,0.33,0.46,0.33,0.43,0.39,0.38,0.31,0.33,0.35,0.39,0.4,0.36,0.5,0.36,0.36,0.39,0.39,0.36,0.39,0.33,0.33,0.37,0.39,0.38,0.43,0.33,0.52,0.38,0.34,0.36,0.32,0.28,0.39,0.31,0.3,0.33,0.0,0.39,0.31,0.37,0.34,0.36,0.37,0.3,0.33,0.3,0.28,0.27,0.32,1.03,0.26,0.36,0.27,0.25,0.3,0.34,0.24,0.29,0.33,0.33,0.31,0.29,0.0,0.29,0.0,0.28,0.0,0.24,0.29,0.33,0.0,0.29,0.3,0.3,0.25,0.28,0.0,0.33,0.25,0.27,0.26,0.28,0.26,0.25,0.0,0.29,0.27,0.25,0.26,0.28,0.25,0.28,0.25,0.31,0.29,0.31,0.26,0.27,0.24,0.25,0.3,0.36,0.24,0.0,0.0,0.0,0.25,0.28,0.0,0.25,0.25,0.0,0.26,0.0,0.0,0.27,0.27,0.24,0.0,0.0,0.26,0.26,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.51,0.24,0.0,0.33,0.0,0.35,0.32,0.0,0.55,0.26,0.45,0.42,0.39,0.34,0.0,0.24,0.0,0.0,0.0,0.41,0.0,0.35,0.24,0.45,0.32,0.24,0.0,0.0,0.0,82.03999999999999
11/10/2021,0.93,0.72,0.87,0.99,0.68,0.76,0.78,0.68,0.7,0.74,0.92,0.53,0.58,0.6,0.73,0.67,0.69,0.64,0.62,0.73,0.55,0.7,0.54,0.56,0.59,0.54,0.63,0.43,0.51,0.56,0.51,0.61,0.6,0.55,0.27,0.53,0.44,0.6,0.63,0.47,0.55,0.52,0.53,0.62,0.45,0.62,0.66,0.53,0.43,0.41,0.35,0.48,0.56,0.44,0.56,0.42,0.52,0.39,0.43,0.3,0.46,0.37,0.43,0.43,0.4,0.41,0.5,0.43,0.45,0.39,0.0,0.38,0.39,0.38,0.42,0.33,0.46,0.33,0.43,0.39,0.38,0.31,0.33,0.35,0.39,0.4,0.36,0.5,0.36,0.36,0.39,0.39,0.36,0.39,0.33,0.33,0.37,0.39,0.38,0.43,0.33,0.52,0.38,0.34,0.36,0.32,0.28,0.39,0.31,0.3,0.33,0.0,0.39,0.31,0.37,0.34,0.36,0.37,0.3,0.33,0.3,0.28,0.27,0.32,1.03,0.26,0.36,0.27,0.25,0.3,0.34,0.24,0.29,0.33,0.33,0.31,0.29,0.0,0.29,0.0,0.28,0.0,0.24,0.29,0.33,0.0,0.29,0.3,0.3,0.25,0.28,0.0,0.33,0.25,0.27,0.26,0.28,0.26,0.25,0.0,0.29,0.27,0.25,0.26,0.28,0.25,0.28,0.25,0.31,0.29,0.31,0.26,0.27,0.24,0.25,0.3,0.36,0.24,0.0,0.0,0.0,0.25,0.28,0.0,0.25,0.25,0.0,0.26,0.0,0.0,0.27,0.27,0.24,0.0,0.0,0.26,0.26,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.51,0.24,0.0,0.33,0.0,0.35,0.32,0.0,0.55,0.26,0.45,0.42,0.39,0.34,0.0,0.24,0.0,0.0,0.0,0.41,0.0,0.35,0.24,0.45,0.32,0.24,0.0,0.0,0.0,82.03999999999999
