,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,PEP,ABBV,NKE,TMO,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,COST,TXN,DHR,MCD,MDT,QCOM,PM,UPS,HON,ORCL,NEE,BMY,UNP,LIN,C,AMGN,LOW,INTU,SBUX,MS,JPMORGAN US GOVT MMKT FUN,RTX,BA,BLK,GS,AMAT,AMT,IBM,TGT,CAT,ISRG,AMD,GE,MMM,AXP,NOW,DE,SCHW,CVS,CHTR,SPGI,SQ,ANTM,LMT,ZTS,LRCX,FIS,PLD,MU,BKNG,TMUS,ZM,GILD,ADP,CCI,MO,SYK,MDLZ,TJX,COP,CI,PNC,DUK,EQIX,CB,MMC,BDX,TFC,UBER,ATVI,CSX,EL,CME,USB,GM,FDX,MELI,MRNA,COF,ILMN,CL,SO,FISV,SNAP,ADSK,EW,SHW,ICE,BX,NSC,ITW,TWLO,APD,ADI,BSX,REGN,D,PGR,GPN,F,EMR,MCO,ETN,HUM,WM,FCX,AON,NOC,NXPI,TWTR,DOCU,IDXX,HCA,ROKU,EOG,JCI,ROP,ECL,NEM,DG,VRTX,BIIB,CRWD,KMB,WDAY,ROST,MSCI,A,LHX,TROW,PSA,MRVL,KLAC,IQV,DOW,DLR,APH,SPG,SRE,SNPS,APTV,AEP,DXCM,INFO,GD,CNC,ALGN,TT,MTCH,EBAY,CMG,VEEV,TEL,LULU,PINS,MET,EXC,SLB,DD,ORLY,AIG,BAX,EA,SBAC,PPG,CASH OR CASH COLLATERAL,CARR,ANSGR.IS,RMD,SYY,MCHP,CTSH,PANW,GENERAL ELECTRIC RG,GE.,FTNT,BK,YUM,n/a,CDNS,ALL,IFF,PRU,MSI,TRV,XEL,603613.SS,XLNX,MPC,SNOW,ABNB,PLTR,MGMXX,MAR,PXD,NET,SIVB,SUM
10/06/2021,5.71,5.54,3.65,2.09,2.1,1.96,1.3,1.32,1.6,1.27,1.08,0.99,0.94,0.79,0.89,0.86,0.8,0.82,0.81,0.7,0.67,0.66,0.69,0.57,0.68,0.56,0.59,0.61,0.53,0.53,0.49,0.53,0.49,0.48,0.57,0.51,0.53,0.53,0.51,0.5,0.46,0.49,0.51,0.46,0.49,0.46,0.44,0.37,0.38,0.34,0.38,0.38,0.4,0.34,0.34,0.39,0.37,0.31,0.37,0.38,0.34,0.37,0.0,0.34,0.32,0.31,0.33,0.3,0.31,0.33,0.29,0.27,0.31,0.32,0.3,0.26,0.29,0.32,0.25,0.28,0.28,0.24,0.26,0.24,0.23,0.22,0.24,0.21,0.19,0.24,0.2,0.26,0.19,0.15,0.22,0.22,0.19,0.22,0.23,0.21,0.2,0.24,0.18,0.21,0.19,0.18,0.2,0.2,0.18,0.21,0.19,0.16,0.17,0.18,0.18,0.21,0.2,0.14,0.19,0.31,0.19,0.15,0.16,0.17,0.17,0.2,0.16,0.18,0.18,0.17,0.2,0.15,0.15,0.14,0.15,0.23,0.16,0.15,0.15,0.14,0.12,0.14,0.15,0.15,0.15,0.13,0.15,0.12,0.17,0.14,0.13,0.13,0.13,0.14,0.16,0.0,0.12,0.13,0.12,0.14,0.0,0.13,0.12,0.11,0.13,0.11,0.12,0.0,0.13,0.12,0.11,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.0,0.11,0.0,0.12,0.11,0.0,0.14,0.12,0.12,0.0,0.12,0.11,0.11,0.12,0.13,0.0,0.12,0.12,0.0,0.12,0.12,0.11,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.31,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.0,0.11,0.0,0.0,0.0,79.92999999999999
10/07/2021,5.65,5.5,3.59,2.01,2.08,1.95,1.31,1.27,1.64,1.29,1.08,0.98,0.94,0.77,0.9,0.87,0.78,0.81,0.83,0.69,0.67,0.68,0.69,0.58,0.68,0.56,0.59,0.61,0.53,0.53,0.5,0.54,0.5,0.49,0.58,0.52,0.54,0.52,0.51,0.5,0.46,0.5,0.5,0.45,0.49,0.47,0.43,0.37,0.39,0.34,0.38,0.38,0.4,0.34,0.35,0.39,0.37,0.31,0.37,0.37,0.34,0.37,0.0,0.34,0.32,0.31,0.33,0.3,0.31,0.33,0.29,0.27,0.3,0.31,0.3,0.26,0.29,0.32,0.25,0.28,0.29,0.24,0.26,0.23,0.23,0.22,0.24,0.2,0.19,0.24,0.21,0.26,0.19,0.15,0.22,0.22,0.19,0.22,0.23,0.21,0.21,0.25,0.18,0.22,0.2,0.18,0.2,0.2,0.18,0.21,0.19,0.16,0.18,0.18,0.18,0.21,0.2,0.14,0.19,0.3,0.19,0.14,0.16,0.17,0.17,0.19,0.16,0.17,0.18,0.17,0.2,0.16,0.15,0.14,0.15,0.23,0.16,0.15,0.15,0.14,0.12,0.15,0.14,0.15,0.15,0.13,0.15,0.12,0.17,0.14,0.13,0.12,0.12,0.14,0.16,0.0,0.13,0.13,0.12,0.14,0.0,0.13,0.12,0.11,0.12,0.12,0.12,0.0,0.13,0.12,0.11,0.0,0.12,0.12,0.13,0.12,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.11,0.13,0.12,0.12,0.0,0.12,0.11,0.11,0.12,0.13,0.0,0.12,0.12,0.0,0.12,0.12,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.31,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.14,0.0,0.0,0.11,0.11,0.0,0.0,79.68
10/08/2021,5.67,5.55,3.59,2.03,2.1,1.96,1.32,1.3,1.62,1.29,1.07,0.97,0.95,0.78,0.9,0.87,0.76,0.81,0.84,0.69,0.67,0.67,0.72,0.58,0.68,0.56,0.59,0.61,0.53,0.53,0.5,0.53,0.5,0.49,0.58,0.52,0.53,0.53,0.51,0.5,0.47,0.5,0.5,0.46,0.49,0.47,0.43,0.37,0.38,0.33,0.38,0.39,0.4,0.34,0.35,0.39,0.38,0.31,0.37,0.37,0.33,0.37,0.0,0.34,0.32,0.31,0.33,0.3,0.31,0.33,0.29,0.27,0.3,0.32,0.29,0.26,0.29,0.32,0.25,0.29,0.28,0.24,0.26,0.24,0.23,0.22,0.24,0.2,0.19,0.24,0.2,0.26,0.19,0.14,0.22,0.22,0.19,0.22,0.23,0.21,0.2,0.25,0.18,0.22,0.2,0.17,0.2,0.2,0.18,0.21,0.19,0.15,0.18,0.19,0.18,0.21,0.2,0.14,0.19,0.3,0.19,0.15,0.16,0.17,0.16,0.2,0.16,0.17,0.18,0.17,0.2,0.16,0.16,0.14,0.15,0.23,0.15,0.15,0.15,0.14,0.12,0.14,0.15,0.15,0.15,0.13,0.15,0.12,0.17,0.14,0.13,0.12,0.13,0.13,0.15,0.0,0.13,0.13,0.12,0.14,0.11,0.12,0.12,0.11,0.12,0.11,0.12,0.0,0.13,0.12,0.11,0.0,0.12,0.12,0.13,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.13,0.12,0.12,0.0,0.12,0.11,0.11,0.12,0.13,0.0,0.12,0.12,0.0,0.12,0.12,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.31,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.0,0.0,0.11,0.11,0.0,0.0,79.80000000000001
10/11/2021,5.68,5.59,3.63,1.98,2.12,1.98,1.32,1.33,1.63,1.28,1.07,0.98,0.96,0.78,0.91,0.87,0.78,0.82,0.82,0.7,0.66,0.65,0.71,0.56,0.67,0.55,0.59,0.61,0.53,0.53,0.49,0.55,0.49,0.49,0.58,0.52,0.52,0.52,0.51,0.5,0.47,0.5,0.51,0.46,0.49,0.47,0.43,0.36,0.38,0.33,0.38,0.38,0.4,0.33,0.35,0.39,0.37,0.3,0.37,0.37,0.33,0.36,0.0,0.34,0.32,0.3,0.33,0.3,0.31,0.32,0.29,0.27,0.3,0.33,0.29,0.26,0.28,0.32,0.25,0.29,0.28,0.24,0.26,0.25,0.23,0.22,0.24,0.2,0.19,0.24,0.2,0.26,0.18,0.14,0.22,0.22,0.19,0.22,0.23,0.21,0.2,0.24,0.18,0.22,0.2,0.17,0.2,0.2,0.18,0.2,0.2,0.15,0.18,0.18,0.18,0.21,0.21,0.14,0.18,0.27,0.19,0.15,0.16,0.17,0.16,0.2,0.16,0.17,0.18,0.18,0.2,0.16,0.16,0.14,0.15,0.23,0.16,0.15,0.15,0.13,0.12,0.15,0.15,0.15,0.15,0.13,0.15,0.13,0.17,0.15,0.13,0.13,0.13,0.13,0.15,0.0,0.13,0.13,0.12,0.14,0.11,0.13,0.12,0.11,0.13,0.0,0.12,0.0,0.13,0.12,0.12,0.0,0.12,0.13,0.13,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.13,0.12,0.12,0.0,0.12,0.11,0.0,0.12,0.13,0.0,0.12,0.12,0.0,0.12,0.12,0.11,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.3,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.0,0.0,0.11,0.11,0.0,0.0,79.81
10/12/2021,5.68,5.61,3.62,1.99,2.13,2.0,1.33,1.31,1.61,1.29,1.07,0.98,0.97,0.77,0.9,0.87,0.78,0.81,0.83,0.7,0.63,0.67,0.71,0.56,0.67,0.55,0.59,0.6,0.53,0.53,0.48,0.55,0.5,0.49,0.58,0.53,0.52,0.52,0.51,0.51,0.47,0.5,0.51,0.46,0.48,0.47,0.43,0.36,0.38,0.34,0.38,0.39,0.4,0.32,0.36,0.39,0.37,0.3,0.37,0.37,0.33,0.37,0.0,0.35,0.32,0.31,0.33,0.29,0.3,0.32,0.29,0.27,0.3,0.32,0.29,0.26,0.29,0.31,0.25,0.29,0.28,0.23,0.26,0.24,0.24,0.22,0.24,0.2,0.19,0.24,0.2,0.26,0.18,0.14,0.22,0.22,0.19,0.22,0.22,0.21,0.2,0.25,0.18,0.22,0.2,0.17,0.2,0.2,0.17,0.21,0.2,0.15,0.19,0.18,0.18,0.21,0.22,0.14,0.18,0.27,0.19,0.15,0.16,0.17,0.16,0.2,0.16,0.17,0.18,0.18,0.2,0.17,0.16,0.14,0.15,0.23,0.16,0.15,0.15,0.13,0.12,0.15,0.15,0.15,0.15,0.13,0.15,0.13,0.17,0.15,0.13,0.13,0.13,0.13,0.15,0.0,0.13,0.12,0.12,0.14,0.11,0.13,0.12,0.11,0.12,0.0,0.12,0.0,0.13,0.12,0.12,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.11,0.13,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.13,0.0,0.12,0.12,0.0,0.12,0.12,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.31,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.18,0.14,0.0,0.0,0.11,0.0,0.0,0.0,79.84
10/13/2021,5.68,5.61,3.62,1.99,2.13,2.0,1.33,1.31,1.61,1.29,1.07,0.98,0.97,0.77,0.9,0.87,0.78,0.81,0.83,0.7,0.63,0.67,0.71,0.56,0.67,0.55,0.59,0.6,0.53,0.53,0.48,0.55,0.5,0.49,0.58,0.53,0.52,0.52,0.51,0.51,0.47,0.5,0.51,0.46,0.48,0.47,0.43,0.36,0.38,0.34,0.38,0.39,0.4,0.32,0.36,0.39,0.37,0.3,0.37,0.37,0.33,0.37,0.0,0.35,0.32,0.31,0.33,0.29,0.3,0.32,0.29,0.27,0.3,0.32,0.29,0.26,0.29,0.31,0.25,0.29,0.28,0.23,0.26,0.24,0.24,0.22,0.24,0.2,0.19,0.24,0.2,0.26,0.18,0.14,0.22,0.22,0.19,0.22,0.22,0.21,0.2,0.25,0.18,0.22,0.2,0.17,0.2,0.2,0.17,0.21,0.2,0.15,0.19,0.18,0.18,0.21,0.22,0.14,0.18,0.27,0.19,0.15,0.16,0.17,0.16,0.2,0.16,0.17,0.18,0.18,0.2,0.17,0.16,0.14,0.15,0.23,0.16,0.15,0.15,0.13,0.12,0.15,0.15,0.15,0.15,0.13,0.15,0.13,0.17,0.15,0.13,0.13,0.13,0.13,0.15,0.0,0.13,0.12,0.12,0.14,0.11,0.13,0.12,0.11,0.12,0.0,0.12,0.0,0.13,0.12,0.12,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.11,0.13,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.13,0.0,0.12,0.12,0.0,0.12,0.12,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.31,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.18,0.14,0.0,0.0,0.11,0.0,0.0,0.0,79.84
10/14/2021,5.72,5.63,3.6,1.98,2.13,1.99,1.33,1.31,1.64,1.27,1.08,0.97,0.97,0.76,0.91,0.88,0.77,0.8,0.83,0.7,0.61,0.66,0.71,0.55,0.68,0.55,0.59,0.6,0.53,0.54,0.47,0.55,0.5,0.49,0.58,0.53,0.52,0.53,0.51,0.51,0.47,0.49,0.51,0.45,0.48,0.47,0.42,0.36,0.38,0.34,0.38,0.4,0.39,0.33,0.36,0.39,0.37,0.3,0.38,0.37,0.33,0.36,0.0,0.35,0.32,0.31,0.33,0.3,0.3,0.33,0.29,0.27,0.29,0.32,0.29,0.26,0.28,0.31,0.24,0.29,0.28,0.22,0.26,0.24,0.24,0.22,0.24,0.2,0.18,0.24,0.2,0.26,0.18,0.14,0.22,0.22,0.19,0.22,0.22,0.21,0.19,0.25,0.18,0.22,0.2,0.17,0.2,0.2,0.17,0.2,0.19,0.15,0.19,0.18,0.18,0.21,0.21,0.14,0.17,0.27,0.19,0.15,0.16,0.17,0.16,0.2,0.15,0.17,0.18,0.18,0.2,0.17,0.16,0.14,0.15,0.23,0.15,0.15,0.15,0.14,0.11,0.15,0.14,0.15,0.15,0.14,0.15,0.13,0.17,0.15,0.13,0.13,0.13,0.13,0.15,0.0,0.13,0.12,0.12,0.13,0.11,0.13,0.12,0.11,0.12,0.0,0.12,0.0,0.13,0.12,0.12,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.13,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.13,0.0,0.12,0.12,0.0,0.12,0.12,0.12,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.31,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.18,0.14,0.0,0.0,0.11,0.0,0.0,0.0,79.72999999999999
10/15/2021,5.67,5.62,3.61,1.97,2.1,1.97,1.32,1.31,1.67,1.26,1.06,0.97,0.97,0.77,0.92,0.88,0.77,0.8,0.82,0.71,0.61,0.66,0.71,0.54,0.69,0.54,0.58,0.6,0.53,0.54,0.46,0.55,0.49,0.5,0.58,0.53,0.51,0.53,0.51,0.51,0.47,0.49,0.5,0.44,0.48,0.47,0.42,0.35,0.38,0.34,0.38,0.4,0.39,0.32,0.36,0.39,0.37,0.29,0.38,0.37,0.33,0.36,0.0,0.35,0.31,0.3,0.33,0.3,0.31,0.32,0.29,0.27,0.3,0.33,0.29,0.26,0.29,0.32,0.24,0.3,0.28,0.22,0.26,0.24,0.24,0.23,0.24,0.2,0.18,0.25,0.19,0.26,0.17,0.14,0.22,0.22,0.19,0.22,0.22,0.21,0.19,0.25,0.18,0.22,0.2,0.17,0.2,0.2,0.17,0.21,0.19,0.15,0.18,0.18,0.19,0.21,0.22,0.14,0.17,0.28,0.19,0.15,0.16,0.17,0.16,0.2,0.15,0.17,0.18,0.18,0.2,0.16,0.16,0.14,0.15,0.23,0.15,0.15,0.15,0.14,0.11,0.16,0.14,0.15,0.15,0.14,0.15,0.13,0.17,0.15,0.12,0.13,0.13,0.13,0.15,0.0,0.13,0.12,0.12,0.13,0.11,0.13,0.12,0.11,0.13,0.11,0.12,0.0,0.13,0.0,0.12,0.11,0.12,0.13,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.13,0.12,0.12,0.0,0.12,0.0,0.0,0.12,0.13,0.0,0.12,0.12,0.0,0.12,0.12,0.12,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.13,0.0,0.0,0.11,0.0,0.0,0.32,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.18,0.15,0.0,0.0,0.11,0.11,0.0,0.0,79.61000000000001
10/18/2021,5.64,5.69,3.59,1.96,2.13,1.99,1.3,1.35,1.66,1.22,1.05,0.95,0.99,0.78,0.91,0.87,0.75,0.79,0.83,0.72,0.62,0.66,0.7,0.54,0.7,0.55,0.59,0.58,0.52,0.53,0.46,0.55,0.48,0.5,0.57,0.53,0.5,0.54,0.51,0.5,0.47,0.47,0.5,0.44,0.48,0.46,0.42,0.36,0.39,0.35,0.38,0.39,0.4,0.32,0.36,0.4,0.36,0.29,0.38,0.37,0.33,0.37,0.0,0.34,0.3,0.32,0.33,0.3,0.3,0.32,0.3,0.27,0.3,0.34,0.28,0.26,0.28,0.32,0.23,0.29,0.28,0.22,0.27,0.25,0.24,0.22,0.24,0.2,0.19,0.25,0.19,0.26,0.17,0.14,0.21,0.22,0.19,0.22,0.22,0.21,0.19,0.25,0.17,0.22,0.2,0.17,0.2,0.2,0.17,0.2,0.19,0.15,0.19,0.19,0.19,0.2,0.21,0.14,0.17,0.29,0.19,0.15,0.16,0.17,0.16,0.2,0.16,0.17,0.18,0.18,0.21,0.17,0.16,0.15,0.16,0.23,0.15,0.15,0.15,0.13,0.0,0.15,0.14,0.15,0.16,0.14,0.15,0.14,0.17,0.15,0.13,0.13,0.13,0.13,0.15,0.0,0.13,0.13,0.12,0.14,0.12,0.13,0.12,0.11,0.14,0.0,0.13,0.0,0.13,0.12,0.12,0.0,0.12,0.13,0.13,0.12,0.0,0.11,0.0,0.0,0.0,0.12,0.11,0.11,0.13,0.12,0.12,0.0,0.0,0.0,0.11,0.12,0.13,0.11,0.12,0.12,0.0,0.12,0.12,0.12,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.32,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.19,0.14,0.0,0.0,0.11,0.11,0.11,0.0,79.66
10/19/2021,5.64,5.67,3.68,1.92,2.11,1.98,1.31,1.35,1.7,1.24,1.05,0.97,1.0,0.78,0.92,0.87,0.77,0.8,0.85,0.72,0.61,0.66,0.69,0.54,0.7,0.55,0.58,0.58,0.52,0.53,0.46,0.54,0.48,0.5,0.57,0.53,0.49,0.54,0.51,0.5,0.47,0.49,0.5,0.45,0.48,0.45,0.43,0.36,0.38,0.35,0.38,0.39,0.4,0.32,0.36,0.39,0.36,0.29,0.38,0.37,0.33,0.37,0.0,0.34,0.3,0.32,0.34,0.3,0.3,0.32,0.3,0.27,0.29,0.34,0.28,0.26,0.28,0.33,0.23,0.3,0.28,0.22,0.27,0.25,0.24,0.22,0.24,0.2,0.19,0.25,0.19,0.26,0.17,0.14,0.21,0.22,0.18,0.22,0.22,0.21,0.19,0.25,0.17,0.21,0.19,0.17,0.2,0.2,0.17,0.2,0.19,0.15,0.19,0.18,0.19,0.2,0.21,0.14,0.18,0.28,0.19,0.15,0.16,0.17,0.16,0.2,0.16,0.17,0.18,0.18,0.21,0.17,0.16,0.15,0.16,0.23,0.15,0.14,0.15,0.13,0.12,0.15,0.14,0.15,0.16,0.14,0.15,0.14,0.17,0.15,0.12,0.12,0.13,0.13,0.15,0.0,0.13,0.13,0.12,0.14,0.0,0.12,0.12,0.0,0.13,0.0,0.13,0.0,0.13,0.12,0.12,0.0,0.12,0.13,0.12,0.12,0.11,0.0,0.0,0.11,0.0,0.12,0.11,0.0,0.13,0.12,0.12,0.0,0.11,0.0,0.11,0.12,0.13,0.11,0.12,0.12,0.0,0.12,0.12,0.12,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.34,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.19,0.14,0.0,0.0,0.11,0.11,0.11,0.0,79.73
10/20/2021,5.64,5.67,3.68,1.92,2.11,1.98,1.31,1.35,1.7,1.24,1.05,0.97,1.0,0.78,0.92,0.87,0.77,0.8,0.85,0.72,0.61,0.66,0.69,0.54,0.7,0.55,0.58,0.58,0.52,0.53,0.46,0.54,0.48,0.5,0.57,0.53,0.49,0.54,0.51,0.5,0.47,0.49,0.5,0.45,0.48,0.45,0.43,0.36,0.38,0.35,0.38,0.39,0.4,0.32,0.36,0.39,0.36,0.29,0.38,0.37,0.33,0.37,0.0,0.34,0.3,0.32,0.34,0.3,0.3,0.32,0.3,0.27,0.29,0.34,0.28,0.26,0.28,0.33,0.23,0.3,0.28,0.22,0.27,0.25,0.24,0.22,0.24,0.2,0.19,0.25,0.19,0.26,0.17,0.14,0.21,0.22,0.18,0.22,0.22,0.21,0.19,0.25,0.17,0.21,0.19,0.17,0.2,0.2,0.17,0.2,0.19,0.15,0.19,0.18,0.19,0.2,0.21,0.14,0.18,0.28,0.19,0.15,0.16,0.17,0.16,0.2,0.16,0.17,0.18,0.18,0.21,0.17,0.16,0.15,0.16,0.23,0.15,0.14,0.15,0.13,0.12,0.15,0.14,0.15,0.16,0.14,0.15,0.14,0.17,0.15,0.12,0.12,0.13,0.13,0.15,0.0,0.13,0.13,0.12,0.14,0.0,0.12,0.12,0.0,0.13,0.0,0.13,0.0,0.13,0.12,0.12,0.0,0.12,0.13,0.12,0.12,0.11,0.0,0.0,0.11,0.0,0.12,0.11,0.0,0.13,0.12,0.12,0.0,0.11,0.0,0.11,0.12,0.13,0.11,0.12,0.12,0.0,0.12,0.12,0.12,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.34,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.19,0.14,0.0,0.0,0.11,0.11,0.11,0.0,79.73
10/21/2021,5.69,5.71,3.71,1.98,2.13,1.99,1.3,1.37,1.75,1.23,1.04,0.96,0.99,0.79,0.93,0.85,0.77,0.77,0.85,0.73,0.6,0.65,0.7,0.53,0.7,0.55,0.58,0.57,0.51,0.52,0.45,0.54,0.47,0.5,0.57,0.52,0.48,0.54,0.51,0.5,0.47,0.5,0.5,0.44,0.48,0.45,0.4,0.36,0.38,0.35,0.38,0.39,0.39,0.31,0.36,0.39,0.36,0.29,0.39,0.38,0.33,0.37,0.0,0.34,0.3,0.32,0.34,0.3,0.3,0.32,0.31,0.27,0.29,0.35,0.28,0.26,0.28,0.33,0.23,0.3,0.28,0.22,0.27,0.25,0.23,0.22,0.24,0.2,0.19,0.26,0.19,0.25,0.17,0.15,0.2,0.22,0.18,0.22,0.22,0.21,0.19,0.25,0.17,0.21,0.19,0.17,0.19,0.2,0.17,0.2,0.19,0.15,0.19,0.18,0.19,0.2,0.2,0.14,0.18,0.29,0.19,0.15,0.16,0.16,0.16,0.2,0.16,0.17,0.18,0.18,0.21,0.17,0.16,0.15,0.16,0.23,0.15,0.14,0.14,0.13,0.12,0.15,0.14,0.15,0.16,0.14,0.15,0.14,0.17,0.15,0.13,0.13,0.13,0.13,0.15,0.0,0.13,0.13,0.12,0.13,0.11,0.12,0.12,0.0,0.14,0.11,0.13,0.0,0.13,0.12,0.12,0.0,0.12,0.14,0.12,0.12,0.11,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.13,0.12,0.12,0.0,0.11,0.0,0.11,0.12,0.13,0.11,0.12,0.12,0.0,0.12,0.12,0.12,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.34,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.14,0.0,0.0,0.11,0.11,0.12,0.0,79.85000000000001
10/22/2021,5.73,5.69,3.68,1.99,2.12,1.99,1.3,1.36,1.72,1.24,1.06,0.97,0.98,0.78,0.93,0.84,0.77,0.76,0.84,0.74,0.61,0.66,0.69,0.53,0.7,0.55,0.58,0.58,0.52,0.52,0.45,0.54,0.47,0.5,0.57,0.53,0.49,0.54,0.51,0.51,0.47,0.51,0.51,0.45,0.48,0.45,0.4,0.37,0.37,0.35,0.38,0.39,0.39,0.31,0.36,0.39,0.36,0.29,0.39,0.38,0.33,0.36,0.0,0.34,0.29,0.32,0.34,0.3,0.3,0.31,0.31,0.27,0.29,0.35,0.28,0.26,0.28,0.33,0.24,0.3,0.27,0.22,0.27,0.25,0.24,0.22,0.24,0.2,0.19,0.25,0.19,0.25,0.17,0.15,0.21,0.22,0.18,0.22,0.22,0.21,0.19,0.25,0.17,0.22,0.19,0.17,0.2,0.2,0.17,0.2,0.19,0.15,0.19,0.18,0.19,0.2,0.2,0.14,0.18,0.29,0.19,0.15,0.15,0.16,0.16,0.2,0.16,0.18,0.18,0.18,0.21,0.17,0.16,0.15,0.16,0.23,0.15,0.14,0.15,0.13,0.12,0.15,0.14,0.15,0.16,0.14,0.15,0.14,0.17,0.15,0.13,0.13,0.13,0.13,0.15,0.0,0.13,0.13,0.12,0.13,0.11,0.12,0.12,0.0,0.14,0.11,0.13,0.0,0.13,0.12,0.12,0.11,0.12,0.14,0.12,0.12,0.11,0.0,0.0,0.12,0.0,0.12,0.11,0.0,0.13,0.12,0.12,0.0,0.11,0.0,0.11,0.12,0.13,0.11,0.12,0.12,0.0,0.12,0.12,0.12,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.35,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.14,0.0,0.0,0.0,0.11,0.11,0.0,79.89
