,BRK.B,T,WMT,AAPL,AMZN,BAC,XOM,MSFT,VZ,JPM,CVS,FB,UNH,WFC,GOOGL,GOOG,CVX,INTC,JNJ,GM,CMCSA,C,COF,PFE,MS,F,CSCO,IBM,PG,PM,ORCL,MET,GS,HD,CI,AIG,PRU,ALL,MPC,KO,PSX,UPS,ABBV,DIS,MRK,PEP,WBA,TGT,AFL,USB,RTX,ANTM,CB,GE,COST,AXP,VLO,CHTR,MCK,MO,TMUS,MDT,KR,LMT,MMM,PNC,ACN,SYF,GILD,LYB,KHC,LLY,BMY,AMGN,AVGO,MCD,DUK,V,COP,EXC,HON,UNP,SO,TFC,CNC,MU,NEE,FDX,TSN,BLK,ABT,MDLZ,DD,LIN,LOW,BK,CCL,CRM,PGR,TRV,CAT,TXN,HCA,PYPL,GD,SCHW,HPE,KMI,D,NVDA,TSLA,DHR,TMO,BA,NKE,BIIB,HUM,ADBE,ABC,ADM,CAH,NOC,UAL,QCOM,HPQ,PFG,SLB,STATE STREET INSTITUTIONAL LIQ STATE STR,JCI,STT,EOG,AEP,ETN,DAL,DOW,WRK,CME,NFLX,LUMN,OXY,DE,BBY,SRE,DFS,EBAY,NEM,L,IP,SBUX,ADP,CCI,SYY,MA,NSC,HIG,TJX,PLD,LNC,PPL,KMB,GIS,CSX,WMB,AMT,AMAT,ED,REGN,FIS,PEG,MRO,CL,DISH,BKNG,EMR,AMP,MMC,XEL,DXC,KEY,CFG,CMI,TAP,APD,RF,FISV,SYK,WELL,LEN,NUE,WM,FITB,DG,BDX,PCAR,ETR,HBAN,DVA,LVS,VIAC,BEN,AFG,PSA,WEC,SSIXX,State Street Instl Liquid Reserves Prem,ICE,RSG,DHI,ARW,CBRE,GEN.,n/a,4970.T,GE.,KSS,ES,DKS,ADI,JBL,BKR,MTB,DVN,SHW,O,CAR,M,AMD,DLTR,SUM
10/29/2021,2.57,1.99,2.34,2.07,1.64,2.01,1.58,1.51,1.24,1.37,1.28,1.03,1.14,1.18,1.1,1.04,1.05,0.74,0.82,0.91,0.75,0.81,0.81,0.75,0.72,0.69,0.63,0.54,0.57,0.5,0.53,0.52,0.53,0.54,0.42,0.56,0.48,0.42,0.48,0.41,0.39,0.42,0.38,0.38,0.4,0.42,0.38,0.39,0.39,0.4,0.38,0.4,0.39,0.36,0.42,0.36,0.37,0.31,0.35,0.34,0.26,0.31,0.3,0.27,0.28,0.35,0.34,0.31,0.28,0.28,0.27,0.3,0.24,0.23,0.3,0.26,0.26,0.24,0.32,0.29,0.25,0.26,0.25,0.29,0.23,0.2,0.27,0.2,0.27,0.25,0.25,0.23,0.21,0.25,0.27,0.27,0.19,0.27,0.21,0.23,0.21,0.22,0.22,0.18,0.23,0.24,0.21,0.19,0.2,0.24,0.32,0.22,0.23,0.17,0.2,0.15,0.2,0.2,0.2,0.21,0.16,0.2,0.17,0.17,0.17,0.19,0.18,0.0,0.17,0.2,0.18,0.16,0.17,0.14,0.15,0.14,0.15,0.18,0.13,0.18,0.13,0.15,0.14,0.14,0.15,0.12,0.13,0.12,0.13,0.14,0.12,0.13,0.12,0.13,0.14,0.12,0.15,0.15,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.12,0.1,0.12,0.15,0.11,0.12,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.1,0.0,0.11,0.13,0.11,0.11,0.1,0.1,0.12,0.12,0.12,0.1,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,73.24
11/01/2021,2.57,2.01,2.34,2.13,1.68,2.01,1.54,1.58,1.24,1.36,1.29,1.04,1.15,1.2,1.16,1.09,1.04,0.74,0.81,0.87,0.73,0.81,0.75,0.74,0.71,0.73,0.63,0.54,0.57,0.5,0.53,0.52,0.53,0.54,0.42,0.56,0.48,0.41,0.47,0.42,0.37,0.42,0.38,0.38,0.43,0.42,0.37,0.39,0.38,0.39,0.38,0.4,0.41,0.35,0.42,0.35,0.35,0.3,0.35,0.31,0.26,0.3,0.3,0.27,0.28,0.35,0.34,0.29,0.28,0.28,0.27,0.31,0.24,0.23,0.3,0.28,0.26,0.22,0.31,0.29,0.25,0.26,0.25,0.29,0.24,0.21,0.28,0.19,0.26,0.25,0.25,0.23,0.21,0.25,0.27,0.27,0.19,0.28,0.21,0.23,0.21,0.21,0.23,0.17,0.22,0.24,0.21,0.19,0.2,0.24,0.34,0.22,0.24,0.17,0.2,0.15,0.2,0.2,0.2,0.2,0.15,0.18,0.17,0.17,0.17,0.19,0.18,0.0,0.17,0.2,0.18,0.16,0.17,0.14,0.14,0.14,0.15,0.18,0.13,0.17,0.13,0.15,0.14,0.13,0.14,0.12,0.13,0.11,0.13,0.14,0.12,0.13,0.11,0.14,0.15,0.12,0.15,0.15,0.13,0.12,0.13,0.14,0.13,0.13,0.12,0.13,0.13,0.0,0.12,0.14,0.11,0.11,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.11,0.0,0.11,0.13,0.0,0.11,0.11,0.1,0.12,0.11,0.12,0.1,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,73.25
11/02/2021,2.57,2.01,2.34,2.13,1.68,2.01,1.54,1.58,1.24,1.36,1.29,1.04,1.15,1.2,1.16,1.09,1.04,0.74,0.81,0.87,0.73,0.81,0.75,0.74,0.71,0.73,0.63,0.54,0.57,0.5,0.53,0.52,0.53,0.54,0.42,0.56,0.48,0.41,0.47,0.42,0.37,0.42,0.38,0.38,0.43,0.42,0.37,0.39,0.38,0.39,0.38,0.4,0.41,0.35,0.42,0.35,0.35,0.3,0.35,0.31,0.26,0.3,0.3,0.27,0.28,0.35,0.34,0.29,0.28,0.28,0.27,0.31,0.24,0.23,0.3,0.28,0.26,0.22,0.31,0.29,0.25,0.26,0.25,0.29,0.24,0.21,0.28,0.19,0.26,0.25,0.25,0.23,0.21,0.25,0.27,0.27,0.19,0.28,0.21,0.23,0.21,0.21,0.23,0.17,0.22,0.24,0.21,0.19,0.2,0.24,0.34,0.22,0.24,0.17,0.2,0.15,0.2,0.2,0.2,0.2,0.15,0.18,0.17,0.17,0.17,0.19,0.18,0.0,0.17,0.2,0.18,0.16,0.17,0.14,0.14,0.14,0.15,0.18,0.13,0.17,0.13,0.15,0.14,0.13,0.14,0.12,0.13,0.11,0.13,0.14,0.12,0.13,0.11,0.14,0.15,0.12,0.15,0.15,0.13,0.12,0.13,0.14,0.13,0.13,0.12,0.13,0.13,0.0,0.12,0.14,0.11,0.11,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.11,0.0,0.11,0.13,0.0,0.11,0.11,0.1,0.12,0.11,0.12,0.1,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,73.25
11/03/2021,2.55,1.99,2.36,2.09,1.65,2.01,1.55,1.62,1.25,1.36,1.3,1.07,1.17,1.19,1.18,1.11,1.06,0.75,0.81,0.87,0.72,0.8,0.74,0.75,0.72,0.74,0.63,0.54,0.57,0.49,0.53,0.5,0.53,0.54,0.42,0.56,0.47,0.4,0.46,0.43,0.36,0.42,0.4,0.38,0.44,0.42,0.37,0.4,0.37,0.39,0.38,0.4,0.41,0.35,0.42,0.35,0.35,0.28,0.35,0.31,0.26,0.3,0.3,0.27,0.28,0.34,0.35,0.29,0.27,0.27,0.27,0.31,0.25,0.23,0.3,0.28,0.26,0.22,0.31,0.29,0.25,0.26,0.25,0.28,0.23,0.21,0.27,0.19,0.26,0.25,0.26,0.23,0.21,0.25,0.27,0.27,0.19,0.28,0.21,0.23,0.21,0.21,0.23,0.17,0.23,0.24,0.21,0.18,0.2,0.25,0.35,0.22,0.24,0.17,0.21,0.15,0.2,0.2,0.2,0.2,0.15,0.18,0.17,0.17,0.17,0.19,0.17,0.0,0.18,0.2,0.18,0.16,0.17,0.14,0.14,0.14,0.16,0.19,0.13,0.17,0.13,0.15,0.13,0.13,0.15,0.11,0.13,0.11,0.12,0.15,0.12,0.13,0.11,0.14,0.14,0.12,0.15,0.14,0.13,0.12,0.13,0.14,0.13,0.12,0.12,0.13,0.13,0.0,0.12,0.14,0.11,0.11,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.11,0.11,0.0,0.11,0.13,0.0,0.11,0.1,0.1,0.13,0.12,0.12,0.1,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,73.28
11/04/2021,2.52,1.99,2.35,2.06,1.61,2.0,1.57,1.6,1.24,1.35,1.31,1.08,1.14,1.2,1.13,1.06,1.05,0.76,0.8,0.88,0.73,0.8,0.75,0.74,0.72,0.77,0.63,0.54,0.56,0.48,0.51,0.51,0.53,0.53,0.42,0.56,0.47,0.4,0.47,0.42,0.37,0.41,0.39,0.38,0.43,0.42,0.37,0.39,0.37,0.39,0.37,0.39,0.4,0.35,0.42,0.34,0.35,0.28,0.35,0.31,0.26,0.3,0.3,0.27,0.28,0.34,0.34,0.3,0.27,0.27,0.27,0.3,0.24,0.23,0.3,0.28,0.26,0.22,0.31,0.3,0.25,0.25,0.25,0.29,0.23,0.21,0.27,0.19,0.26,0.25,0.25,0.23,0.21,0.25,0.27,0.27,0.2,0.28,0.21,0.23,0.21,0.21,0.23,0.17,0.22,0.24,0.21,0.19,0.2,0.25,0.38,0.22,0.24,0.18,0.2,0.15,0.2,0.2,0.2,0.2,0.16,0.18,0.17,0.17,0.18,0.19,0.17,0.0,0.17,0.2,0.18,0.16,0.17,0.15,0.14,0.14,0.15,0.18,0.13,0.17,0.13,0.16,0.13,0.13,0.15,0.11,0.13,0.11,0.12,0.14,0.12,0.13,0.11,0.13,0.14,0.12,0.14,0.15,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.13,0.13,0.0,0.12,0.15,0.1,0.11,0.13,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.11,0.0,0.11,0.13,0.1,0.11,0.1,0.1,0.12,0.11,0.12,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,72.98
11/05/2021,2.53,1.97,2.34,2.07,1.6,1.99,1.54,1.61,1.22,1.35,1.31,1.07,1.13,1.18,1.14,1.08,1.04,0.76,0.81,0.88,0.73,0.78,0.74,0.77,0.72,0.77,0.64,0.54,0.57,0.48,0.52,0.51,0.54,0.53,0.41,0.56,0.47,0.4,0.45,0.42,0.37,0.4,0.4,0.38,0.44,0.42,0.37,0.39,0.37,0.39,0.37,0.38,0.4,0.35,0.42,0.34,0.34,0.28,0.37,0.31,0.25,0.3,0.3,0.27,0.28,0.34,0.35,0.29,0.27,0.27,0.27,0.31,0.24,0.24,0.3,0.28,0.26,0.22,0.3,0.29,0.25,0.25,0.25,0.28,0.23,0.21,0.27,0.19,0.26,0.25,0.25,0.23,0.23,0.26,0.27,0.27,0.2,0.28,0.21,0.23,0.21,0.21,0.23,0.16,0.22,0.24,0.22,0.18,0.2,0.25,0.37,0.22,0.24,0.18,0.2,0.15,0.2,0.2,0.2,0.2,0.16,0.17,0.17,0.17,0.18,0.19,0.17,0.0,0.18,0.2,0.18,0.16,0.18,0.14,0.14,0.14,0.15,0.18,0.13,0.17,0.13,0.15,0.13,0.13,0.15,0.12,0.13,0.11,0.12,0.14,0.12,0.13,0.11,0.13,0.14,0.12,0.15,0.15,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.13,0.13,0.0,0.12,0.15,0.1,0.12,0.12,0.12,0.13,0.13,0.11,0.0,0.13,0.11,0.11,0.0,0.11,0.13,0.0,0.11,0.1,0.1,0.12,0.12,0.12,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.12,0.1,0.1,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.1,0.0,0.1,0.0,0.11,0.18,0.0,0.0,0.0,73.02000000000001
11/08/2021,2.51,1.93,2.35,2.07,1.67,1.96,1.52,1.62,1.2,1.33,1.35,1.09,1.14,1.16,1.16,1.09,1.03,0.76,0.8,0.92,0.73,0.76,0.74,0.74,0.69,0.83,0.63,0.51,0.57,0.48,0.52,0.51,0.51,0.54,0.41,0.56,0.47,0.38,0.44,0.42,0.36,0.4,0.4,0.37,0.44,0.42,0.38,0.39,0.37,0.38,0.37,0.38,0.39,0.35,0.44,0.34,0.34,0.28,0.37,0.31,0.27,0.3,0.32,0.27,0.28,0.33,0.35,0.3,0.27,0.26,0.27,0.32,0.24,0.24,0.31,0.28,0.25,0.22,0.3,0.29,0.25,0.25,0.25,0.28,0.24,0.21,0.27,0.2,0.26,0.25,0.25,0.23,0.23,0.26,0.27,0.27,0.2,0.28,0.21,0.22,0.21,0.21,0.23,0.16,0.22,0.23,0.21,0.18,0.2,0.29,0.38,0.22,0.24,0.18,0.21,0.16,0.19,0.21,0.2,0.2,0.16,0.18,0.17,0.19,0.18,0.19,0.17,0.0,0.17,0.2,0.17,0.16,0.18,0.15,0.14,0.14,0.15,0.18,0.15,0.17,0.13,0.16,0.13,0.13,0.15,0.11,0.13,0.11,0.12,0.14,0.12,0.13,0.11,0.13,0.14,0.13,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.0,0.12,0.14,0.11,0.1,0.12,0.11,0.13,0.12,0.1,0.0,0.13,0.11,0.1,0.0,0.11,0.13,0.0,0.11,0.1,0.1,0.12,0.11,0.12,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.1,0.0,0.1,0.14,0.1,0.1,0.0,72.94
11/09/2021,2.51,1.93,2.35,2.07,1.67,1.96,1.52,1.62,1.2,1.33,1.35,1.09,1.14,1.16,1.16,1.09,1.03,0.76,0.8,0.92,0.73,0.76,0.74,0.74,0.69,0.83,0.63,0.51,0.57,0.48,0.52,0.51,0.51,0.54,0.41,0.56,0.47,0.38,0.44,0.42,0.36,0.4,0.4,0.37,0.44,0.42,0.38,0.39,0.37,0.38,0.37,0.38,0.39,0.35,0.44,0.34,0.34,0.28,0.37,0.31,0.27,0.3,0.32,0.27,0.28,0.33,0.35,0.3,0.27,0.26,0.27,0.32,0.24,0.24,0.31,0.28,0.25,0.22,0.3,0.29,0.25,0.25,0.25,0.28,0.24,0.21,0.27,0.2,0.26,0.25,0.25,0.23,0.23,0.26,0.27,0.27,0.2,0.28,0.21,0.22,0.21,0.21,0.23,0.16,0.22,0.23,0.21,0.18,0.2,0.29,0.38,0.22,0.24,0.18,0.21,0.16,0.19,0.21,0.2,0.2,0.16,0.18,0.17,0.19,0.18,0.19,0.17,0.0,0.17,0.2,0.17,0.16,0.18,0.15,0.14,0.14,0.15,0.18,0.15,0.17,0.13,0.16,0.13,0.13,0.15,0.11,0.13,0.11,0.12,0.14,0.12,0.13,0.11,0.13,0.14,0.13,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.0,0.12,0.14,0.11,0.1,0.12,0.11,0.13,0.12,0.1,0.0,0.13,0.11,0.1,0.0,0.11,0.13,0.0,0.11,0.1,0.1,0.12,0.11,0.12,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.1,0.0,0.1,0.14,0.1,0.1,0.0,72.94
11/10/2021,2.5,1.94,2.32,2.06,1.68,1.93,1.53,1.6,1.2,1.31,1.33,1.1,1.13,1.15,1.16,1.09,1.04,0.76,0.79,0.92,0.74,0.75,0.74,0.82,0.68,0.82,0.63,0.52,0.57,0.48,0.51,0.5,0.51,0.53,0.41,0.54,0.46,0.37,0.45,0.42,0.37,0.4,0.39,0.38,0.39,0.42,0.39,0.38,0.38,0.38,0.38,0.38,0.4,0.36,0.43,0.34,0.34,0.28,0.37,0.31,0.27,0.3,0.31,0.27,0.28,0.33,0.35,0.3,0.27,0.26,0.27,0.31,0.24,0.23,0.31,0.28,0.25,0.22,0.31,0.29,0.25,0.25,0.25,0.28,0.24,0.21,0.27,0.2,0.26,0.25,0.24,0.23,0.23,0.26,0.27,0.26,0.21,0.28,0.21,0.22,0.21,0.21,0.23,0.16,0.22,0.23,0.22,0.18,0.2,0.28,0.38,0.2,0.23,0.18,0.21,0.16,0.19,0.2,0.2,0.2,0.16,0.18,0.19,0.2,0.18,0.19,0.17,0.0,0.17,0.19,0.18,0.16,0.18,0.16,0.14,0.14,0.15,0.17,0.15,0.16,0.13,0.16,0.13,0.13,0.15,0.12,0.13,0.11,0.13,0.15,0.12,0.14,0.12,0.13,0.14,0.13,0.14,0.14,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.13,0.12,0.0,0.12,0.14,0.11,0.1,0.13,0.11,0.13,0.12,0.1,0.0,0.13,0.11,0.1,0.0,0.11,0.13,0.0,0.11,0.11,0.11,0.12,0.11,0.12,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.1,0.0,0.1,0.15,0.1,0.1,0.0,72.84
11/11/2021,2.5,1.92,2.3,2.05,1.66,1.94,1.54,1.61,1.2,1.32,1.33,1.09,1.14,1.16,1.16,1.09,1.04,0.77,0.79,0.93,0.73,0.77,0.75,0.81,0.68,0.85,0.63,0.52,0.56,0.47,0.51,0.5,0.51,0.53,0.41,0.54,0.46,0.37,0.45,0.42,0.37,0.4,0.39,0.39,0.4,0.41,0.38,0.38,0.38,0.38,0.37,0.39,0.39,0.35,0.42,0.35,0.34,0.29,0.37,0.31,0.26,0.3,0.31,0.27,0.28,0.33,0.35,0.3,0.27,0.27,0.27,0.31,0.24,0.23,0.31,0.28,0.25,0.23,0.31,0.29,0.25,0.25,0.24,0.28,0.24,0.22,0.27,0.2,0.26,0.25,0.25,0.23,0.23,0.26,0.27,0.26,0.21,0.28,0.21,0.22,0.22,0.21,0.23,0.16,0.22,0.23,0.22,0.18,0.2,0.29,0.36,0.21,0.23,0.18,0.21,0.15,0.19,0.2,0.2,0.2,0.16,0.18,0.19,0.2,0.18,0.19,0.18,0.0,0.17,0.2,0.18,0.15,0.18,0.16,0.14,0.14,0.15,0.17,0.15,0.17,0.13,0.16,0.13,0.13,0.14,0.12,0.13,0.11,0.13,0.14,0.11,0.13,0.12,0.13,0.14,0.12,0.15,0.14,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.13,0.12,0.0,0.12,0.15,0.11,0.1,0.13,0.11,0.13,0.12,0.1,0.0,0.13,0.11,0.1,0.0,0.11,0.13,0.0,0.11,0.11,0.11,0.13,0.11,0.12,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.1,0.0,0.1,0.15,0.1,0.11,0.0,72.88
11/12/2021,2.49,1.91,2.31,2.06,1.71,1.93,1.56,1.61,1.2,1.31,1.32,1.08,1.15,1.14,1.16,1.09,1.05,0.77,0.79,0.92,0.74,0.76,0.75,0.79,0.68,0.85,0.63,0.51,0.57,0.47,0.51,0.49,0.51,0.53,0.41,0.54,0.46,0.37,0.46,0.42,0.37,0.4,0.39,0.38,0.4,0.42,0.38,0.38,0.37,0.38,0.38,0.39,0.4,0.36,0.43,0.35,0.34,0.29,0.37,0.31,0.26,0.3,0.31,0.27,0.28,0.33,0.35,0.3,0.27,0.26,0.27,0.31,0.24,0.23,0.31,0.28,0.25,0.22,0.31,0.29,0.25,0.25,0.25,0.28,0.24,0.22,0.27,0.2,0.26,0.25,0.24,0.23,0.24,0.26,0.27,0.26,0.21,0.28,0.21,0.22,0.21,0.21,0.23,0.15,0.22,0.23,0.22,0.18,0.2,0.29,0.32,0.21,0.23,0.18,0.21,0.15,0.19,0.2,0.2,0.2,0.16,0.18,0.19,0.21,0.18,0.19,0.18,0.0,0.18,0.19,0.18,0.15,0.18,0.16,0.14,0.14,0.15,0.17,0.15,0.17,0.13,0.16,0.13,0.13,0.14,0.12,0.13,0.11,0.13,0.15,0.12,0.13,0.11,0.13,0.14,0.12,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.12,0.13,0.13,0.12,0.0,0.12,0.15,0.11,0.0,0.13,0.11,0.13,0.12,0.1,0.0,0.13,0.11,0.1,0.0,0.11,0.13,0.0,0.11,0.11,0.11,0.12,0.11,0.12,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.13,0.1,0.0,0.0,0.1,0.0,0.1,0.13,0.1,0.11,0.0,72.84
11/15/2021,2.48,1.93,2.3,2.02,1.66,1.96,1.52,1.59,1.21,1.32,1.35,1.06,1.13,1.16,1.14,1.07,1.03,0.76,0.79,0.97,0.74,0.78,0.76,0.85,0.68,0.83,0.63,0.51,0.57,0.48,0.51,0.5,0.5,0.53,0.42,0.54,0.46,0.37,0.46,0.42,0.37,0.41,0.39,0.36,0.41,0.42,0.39,0.38,0.38,0.38,0.37,0.39,0.4,0.35,0.43,0.35,0.34,0.29,0.37,0.31,0.26,0.29,0.31,0.27,0.28,0.33,0.35,0.31,0.28,0.27,0.27,0.31,0.24,0.23,0.31,0.28,0.25,0.22,0.29,0.3,0.25,0.25,0.25,0.28,0.24,0.22,0.27,0.2,0.26,0.26,0.25,0.23,0.24,0.26,0.26,0.27,0.2,0.28,0.21,0.22,0.21,0.21,0.22,0.14,0.22,0.23,0.22,0.18,0.2,0.29,0.33,0.21,0.24,0.18,0.2,0.15,0.19,0.2,0.2,0.21,0.16,0.18,0.18,0.2,0.18,0.19,0.17,0.0,0.18,0.2,0.18,0.15,0.18,0.15,0.15,0.14,0.15,0.17,0.15,0.16,0.13,0.16,0.12,0.13,0.14,0.12,0.13,0.11,0.12,0.15,0.12,0.13,0.12,0.13,0.14,0.12,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.12,0.13,0.13,0.12,0.0,0.12,0.14,0.11,0.0,0.12,0.11,0.13,0.13,0.1,0.0,0.13,0.12,0.1,0.0,0.11,0.13,0.0,0.11,0.11,0.11,0.13,0.11,0.12,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.13,0.1,0.0,0.0,0.1,0.0,0.1,0.14,0.1,0.11,0.0,72.82000000000001
11/16/2021,2.48,1.93,2.3,2.02,1.66,1.96,1.52,1.59,1.21,1.32,1.35,1.06,1.13,1.16,1.14,1.07,1.03,0.76,0.79,0.97,0.74,0.78,0.76,0.85,0.68,0.83,0.63,0.51,0.57,0.48,0.51,0.5,0.5,0.53,0.42,0.54,0.46,0.37,0.46,0.42,0.37,0.41,0.39,0.36,0.41,0.42,0.39,0.38,0.38,0.38,0.37,0.39,0.4,0.35,0.43,0.35,0.34,0.29,0.37,0.31,0.26,0.29,0.31,0.27,0.28,0.33,0.35,0.31,0.28,0.27,0.27,0.31,0.24,0.23,0.31,0.28,0.25,0.22,0.29,0.3,0.25,0.25,0.25,0.28,0.24,0.22,0.27,0.2,0.26,0.26,0.25,0.23,0.24,0.26,0.26,0.27,0.2,0.28,0.21,0.22,0.21,0.21,0.22,0.14,0.22,0.23,0.22,0.18,0.2,0.29,0.33,0.21,0.24,0.18,0.2,0.15,0.19,0.2,0.2,0.21,0.16,0.18,0.18,0.2,0.18,0.19,0.17,0.0,0.18,0.2,0.18,0.15,0.18,0.15,0.15,0.14,0.15,0.17,0.15,0.16,0.13,0.16,0.12,0.13,0.14,0.12,0.13,0.11,0.12,0.15,0.12,0.13,0.12,0.13,0.14,0.12,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.12,0.13,0.13,0.12,0.0,0.12,0.14,0.11,0.0,0.12,0.11,0.13,0.13,0.1,0.0,0.13,0.12,0.1,0.0,0.11,0.13,0.0,0.11,0.11,0.11,0.13,0.11,0.12,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.13,0.1,0.0,0.0,0.1,0.0,0.1,0.14,0.1,0.11,0.0,72.82000000000001
11/17/2021,2.48,1.93,2.3,2.02,1.66,1.96,1.52,1.59,1.21,1.32,1.35,1.06,1.13,1.16,1.14,1.07,1.03,0.76,0.79,0.97,0.74,0.78,0.76,0.85,0.68,0.83,0.63,0.51,0.57,0.48,0.51,0.5,0.5,0.53,0.42,0.54,0.46,0.37,0.46,0.42,0.37,0.41,0.39,0.36,0.41,0.42,0.39,0.38,0.38,0.38,0.37,0.39,0.4,0.35,0.43,0.35,0.34,0.29,0.37,0.31,0.26,0.29,0.31,0.27,0.28,0.33,0.35,0.31,0.28,0.27,0.27,0.31,0.24,0.23,0.31,0.28,0.25,0.22,0.29,0.3,0.25,0.25,0.25,0.28,0.24,0.22,0.27,0.2,0.26,0.26,0.25,0.23,0.24,0.26,0.26,0.27,0.2,0.28,0.21,0.22,0.21,0.21,0.22,0.14,0.22,0.23,0.22,0.18,0.2,0.29,0.33,0.21,0.24,0.18,0.2,0.15,0.19,0.2,0.2,0.21,0.16,0.18,0.18,0.2,0.18,0.19,0.17,0.0,0.18,0.2,0.18,0.15,0.18,0.15,0.15,0.14,0.15,0.17,0.15,0.16,0.13,0.16,0.12,0.13,0.14,0.12,0.13,0.11,0.12,0.15,0.12,0.13,0.12,0.13,0.14,0.12,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.12,0.13,0.13,0.12,0.0,0.12,0.14,0.11,0.0,0.12,0.11,0.13,0.13,0.1,0.0,0.13,0.12,0.1,0.0,0.11,0.13,0.0,0.11,0.11,0.11,0.13,0.11,0.12,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.13,0.1,0.0,0.0,0.1,0.0,0.1,0.14,0.1,0.11,0.0,72.82000000000001
