,NVDA,TSLA,AMZN,MSFT,AAPL,HD,PYPL,ADBE,PG,CRM,TMO,NKE,AVGO,DHR,LLY,V,UNH,TXN,COST,UPS,NEE,SBUX,BLK,AMAT,TGT,MS,INTU,AMD,CAT,NOW,ISRG,DE,CHTR,SQ,VZ,ZTS,CVX,GS,LRCX,MRNA,EL,TMUS,PLD,FDX,SCHW,ADSK,TJX,NSC,ZM,CCI,TWLO,QCOM,MMC,ROKU,IDXX,PGR,MCO,MSCI,MRVL,HUM,PINS,JCI,CRWD,NXPI,CMG,KLAC,A,VEEV,SNPS,DOCU,TT,CARR,AON,CMCSA,PANW,APD,CDNS,GNRC,RMD,TEAM,KKR,TTD,PTON,MTD,ANSS,CPRT,HUBS,SWKS,WST,KEYS,ZBRA,MNST,LBRDK,MTCH,OKTA,DXCM,CTVA,AJG,CTAS,ENPH,GLW,CSGP,SIVB,AWK,EPAM,ODFL,NET,DELL,CBRE,GRMN,YUMC,BMY,DDOG,FCX,WY,AXP,KSU,LB,POOL,KR,NEM,TER,SPCE,ZS,HLT,FIVN,TROW,ADM,PODD,AES,HZNP,BILL,TYL,TECH,WLTW,MPWR,ETSY,AVY,NUAN,ALNY,BIO,COUP,CTLT,ENTG,ON,TTWO,RUN,DGX,INVH,TXG,PHM,ALLY,DT,MDB,RSG,BURL,WEC,ES,CHD,AVLR,JBHT,MAS,CDAY,FICO,TREX,BR,FSLR,CRL,Z,RGEN,ARE,IRM,PAYC,AMG,TPR,IAC,JEF,MKC,FRC,BRO,LPLA,CCK,PWR,EVR,AMP,SLM,DVA,GPS,SGEN,AGCO,ACM,BG,CPRI,TDOC,CREE,GME,JPMORGAN US GOVT MMKT FUN,LPX,HES,IVZ,EQT,DAR,WSM,KHC,AMED,GNTX,SO,XLRN,SAM,MTZ,ANET,ALB,PEGA,AXON,MANH,BBWI WI,HCA,UTHR,PCTY,PXD,BBWI,GOOGL,BX,PM,COF,MSI,FTNT,CSCO,NUE,IT,CDW,EXR,DECK,IPG,AN,BYD,KSS,DKS,LSI,TRGP,FIVE,XYL,UAA,n/a,LBEUR,DVN,LNG,WAL,RF,JLL,BUWA.,WOLF,WM,PLUG,SUM
10/20/2021,1.95,2.35,0.0,2.06,1.76,1.75,1.47,1.38,1.29,0.57,1.16,1.03,1.01,0.99,0.92,0.0,0.92,0.91,0.96,0.75,0.86,0.72,0.74,0.68,0.72,0.79,0.78,0.79,0.62,0.71,0.64,0.56,0.56,0.6,0.0,0.59,0.61,0.63,0.5,0.62,0.5,0.4,0.54,0.38,0.55,0.48,0.46,0.48,0.0,0.38,0.39,0.42,0.5,0.34,0.42,0.0,0.42,0.41,0.45,0.21,0.26,0.4,0.4,0.37,0.41,0.4,0.37,0.38,0.38,0.32,0.34,0.39,0.47,0.33,0.43,0.0,0.38,0.32,0.33,0.45,0.37,0.34,0.23,0.32,0.32,0.33,0.38,0.27,0.3,0.33,0.29,0.29,0.28,0.29,0.32,0.38,0.33,0.35,0.32,0.28,0.29,0.0,0.37,0.32,0.34,0.34,0.45,0.32,0.34,0.28,0.25,0.25,0.38,0.31,0.31,0.3,0.29,0.0,0.26,0.28,0.0,0.24,0.0,0.3,0.32,0.0,0.28,0.28,0.27,0.23,0.3,0.3,0.28,0.28,0.0,0.29,0.3,0.25,0.25,0.31,0.0,0.0,0.27,0.28,0.27,0.0,0.0,0.25,0.25,0.0,0.22,0.28,0.28,0.26,0.28,0.0,0.24,0.26,0.0,0.22,0.26,0.0,0.28,0.0,0.21,0.26,0.0,0.25,0.0,0.25,0.24,0.23,0.3,0.22,0.24,0.23,0.27,0.0,0.25,0.27,0.28,0.23,0.27,0.23,0.25,0.0,0.0,0.0,0.27,0.21,0.21,0.27,0.22,0.0,0.0,0.23,0.0,0.24,0.21,0.0,0.0,0.26,0.26,0.0,0.0,0.21,0.0,0.27,0.0,0.0,0.2,0.22,0.0,0.0,0.0,0.27,0.0,0.0,0.24,0.23,0.0,1.83,0.55,0.5,0.54,0.37,0.38,0.35,0.31,0.31,0.27,0.29,0.22,0.27,0.22,0.25,0.0,0.21,0.24,0.28,0.2,0.0,0.0,0.0,0.0,0.25,0.21,0.0,0.0,0.0,0.24,0.0,0.0,0.0,87.97999999999999
10/21/2021,1.97,2.4,0.0,2.07,1.76,1.76,1.47,1.4,1.27,0.56,1.16,1.03,1.0,0.99,0.92,0.0,0.91,0.9,0.97,0.75,0.84,0.72,0.72,0.68,0.74,0.78,0.79,0.81,0.62,0.71,0.63,0.55,0.56,0.6,0.0,0.59,0.6,0.64,0.5,0.64,0.5,0.4,0.55,0.37,0.54,0.48,0.45,0.48,0.0,0.37,0.39,0.42,0.49,0.36,0.41,0.0,0.42,0.41,0.46,0.21,0.26,0.4,0.42,0.37,0.42,0.4,0.38,0.38,0.38,0.33,0.34,0.39,0.46,0.32,0.43,0.0,0.38,0.33,0.33,0.45,0.37,0.35,0.23,0.32,0.32,0.33,0.38,0.27,0.3,0.33,0.3,0.29,0.28,0.28,0.32,0.38,0.33,0.34,0.33,0.28,0.28,0.0,0.37,0.32,0.34,0.34,0.48,0.32,0.33,0.29,0.25,0.24,0.39,0.31,0.3,0.3,0.29,0.0,0.26,0.28,0.0,0.24,0.0,0.31,0.31,0.2,0.28,0.28,0.26,0.23,0.3,0.29,0.28,0.28,0.0,0.29,0.3,0.25,0.25,0.3,0.0,0.0,0.27,0.28,0.27,0.0,0.0,0.26,0.24,0.0,0.22,0.28,0.28,0.26,0.28,0.0,0.24,0.25,0.0,0.23,0.26,0.0,0.28,0.0,0.21,0.25,0.0,0.25,0.0,0.24,0.23,0.22,0.29,0.21,0.24,0.22,0.27,0.0,0.24,0.27,0.28,0.22,0.27,0.23,0.24,0.0,0.0,0.0,0.27,0.21,0.21,0.27,0.22,0.0,0.0,0.23,0.0,0.23,0.21,0.0,0.0,0.26,0.27,0.0,0.0,0.21,0.0,0.27,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.27,0.0,0.0,0.25,0.23,0.0,1.83,0.55,0.49,0.54,0.37,0.39,0.34,0.31,0.31,0.28,0.29,0.22,0.27,0.22,0.24,0.21,0.21,0.24,0.28,0.0,0.0,0.0,0.0,0.0,0.25,0.21,0.0,0.0,0.0,0.24,0.0,0.0,0.0,87.96000000000001
10/22/2021,1.96,2.37,0.0,2.06,1.78,1.76,1.47,1.42,1.24,0.56,1.16,1.01,1.01,1.0,0.93,0.0,0.9,0.91,0.98,0.74,0.85,0.72,0.72,0.68,0.73,0.78,0.79,0.8,0.62,0.72,0.64,0.57,0.56,0.6,0.0,0.59,0.61,0.63,0.49,0.63,0.48,0.4,0.54,0.37,0.55,0.48,0.45,0.47,0.0,0.38,0.39,0.42,0.5,0.35,0.41,0.0,0.42,0.41,0.46,0.21,0.27,0.4,0.41,0.38,0.41,0.4,0.38,0.39,0.38,0.33,0.34,0.38,0.46,0.32,0.43,0.0,0.38,0.33,0.33,0.45,0.38,0.35,0.23,0.32,0.33,0.33,0.37,0.27,0.31,0.33,0.3,0.29,0.29,0.28,0.32,0.38,0.33,0.34,0.33,0.29,0.28,0.0,0.37,0.32,0.34,0.34,0.46,0.32,0.33,0.29,0.25,0.24,0.39,0.31,0.3,0.3,0.28,0.0,0.26,0.28,0.0,0.24,0.0,0.3,0.31,0.2,0.28,0.28,0.26,0.23,0.3,0.29,0.28,0.28,0.0,0.29,0.3,0.25,0.25,0.3,0.0,0.0,0.28,0.28,0.28,0.0,0.0,0.26,0.24,0.0,0.22,0.27,0.29,0.26,0.28,0.0,0.24,0.25,0.0,0.23,0.26,0.0,0.28,0.0,0.21,0.26,0.0,0.25,0.0,0.24,0.23,0.22,0.29,0.21,0.23,0.22,0.27,0.0,0.24,0.27,0.28,0.22,0.27,0.23,0.25,0.0,0.0,0.0,0.27,0.21,0.21,0.27,0.21,0.0,0.0,0.23,0.0,0.22,0.21,0.0,0.0,0.26,0.26,0.0,0.0,0.21,0.0,0.27,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.27,0.0,0.0,0.25,0.23,0.0,1.83,0.56,0.48,0.54,0.37,0.39,0.35,0.31,0.31,0.28,0.29,0.22,0.27,0.21,0.24,0.2,0.21,0.23,0.28,0.0,0.0,0.0,0.0,0.0,0.25,0.21,0.0,0.0,0.0,0.24,0.0,0.0,0.0,87.9
10/25/2021,1.98,2.43,0.0,2.06,1.77,1.78,1.3,1.41,1.22,0.55,1.18,1.03,1.01,1.0,0.91,0.0,0.93,0.91,0.99,0.76,0.86,0.72,0.72,0.67,0.73,0.76,0.79,0.82,0.62,0.72,0.64,0.56,0.57,0.62,0.0,0.6,0.61,0.62,0.48,0.64,0.49,0.39,0.56,0.37,0.55,0.49,0.45,0.48,0.0,0.39,0.4,0.42,0.51,0.34,0.41,0.0,0.41,0.41,0.45,0.21,0.29,0.41,0.41,0.38,0.41,0.4,0.37,0.39,0.39,0.34,0.35,0.38,0.47,0.32,0.42,0.0,0.39,0.33,0.33,0.45,0.4,0.35,0.25,0.32,0.33,0.34,0.37,0.27,0.31,0.33,0.3,0.29,0.29,0.31,0.32,0.39,0.32,0.34,0.32,0.28,0.28,0.0,0.37,0.32,0.34,0.35,0.48,0.32,0.33,0.29,0.24,0.24,0.39,0.3,0.29,0.29,0.29,0.0,0.28,0.28,0.0,0.24,0.0,0.31,0.3,0.0,0.28,0.28,0.26,0.23,0.31,0.3,0.28,0.27,0.0,0.3,0.31,0.25,0.24,0.29,0.0,0.0,0.27,0.28,0.28,0.0,0.0,0.25,0.24,0.0,0.22,0.26,0.28,0.26,0.28,0.0,0.24,0.25,0.0,0.23,0.26,0.0,0.28,0.0,0.21,0.26,0.0,0.25,0.0,0.25,0.23,0.22,0.3,0.22,0.23,0.23,0.27,0.0,0.24,0.27,0.27,0.22,0.27,0.24,0.25,0.0,0.0,0.0,0.27,0.22,0.22,0.27,0.22,0.0,0.0,0.23,0.0,0.22,0.2,0.0,0.0,0.26,0.27,0.0,0.0,0.21,0.0,0.26,0.0,0.0,0.2,0.22,0.0,0.0,0.0,0.28,0.0,0.0,0.25,0.22,0.0,1.79,0.58,0.48,0.52,0.37,0.39,0.34,0.3,0.31,0.28,0.29,0.23,0.26,0.23,0.24,0.2,0.21,0.24,0.28,0.0,0.0,0.2,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,88.05000000000001
10/26/2021,1.98,2.46,0.0,2.04,1.75,1.78,1.28,1.42,1.23,0.55,1.18,1.04,1.01,1.0,0.92,0.0,0.94,0.9,1.0,0.77,0.86,0.72,0.72,0.68,0.74,0.77,0.81,0.82,0.61,0.71,0.64,0.56,0.57,0.59,0.0,0.59,0.61,0.62,0.48,0.61,0.5,0.39,0.56,0.37,0.55,0.5,0.44,0.48,0.0,0.39,0.38,0.41,0.51,0.33,0.42,0.0,0.42,0.42,0.44,0.21,0.28,0.4,0.41,0.38,0.4,0.41,0.38,0.39,0.39,0.33,0.35,0.38,0.47,0.32,0.42,0.0,0.39,0.33,0.34,0.46,0.4,0.32,0.24,0.32,0.33,0.34,0.38,0.27,0.31,0.33,0.29,0.28,0.29,0.3,0.32,0.39,0.32,0.34,0.32,0.27,0.28,0.0,0.4,0.32,0.34,0.35,0.47,0.33,0.33,0.29,0.24,0.24,0.39,0.29,0.3,0.31,0.29,0.0,0.28,0.28,0.0,0.24,0.0,0.31,0.3,0.2,0.28,0.28,0.26,0.23,0.31,0.29,0.28,0.28,0.0,0.3,0.31,0.26,0.24,0.28,0.0,0.0,0.27,0.29,0.28,0.0,0.0,0.26,0.24,0.0,0.22,0.25,0.29,0.26,0.28,0.2,0.24,0.25,0.0,0.22,0.26,0.0,0.28,0.0,0.21,0.26,0.0,0.25,0.0,0.25,0.24,0.23,0.3,0.22,0.23,0.23,0.27,0.0,0.25,0.27,0.28,0.22,0.27,0.23,0.25,0.0,0.0,0.0,0.26,0.21,0.22,0.28,0.21,0.0,0.0,0.21,0.0,0.22,0.2,0.0,0.0,0.26,0.27,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.28,0.0,0.0,0.25,0.22,0.0,1.73,0.6,0.48,0.52,0.37,0.39,0.34,0.3,0.31,0.28,0.29,0.23,0.26,0.24,0.24,0.21,0.21,0.24,0.28,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.21,0.0,0.25,0.0,0.0,0.0,87.98
10/27/2021,1.98,2.46,0.0,2.04,1.75,1.78,1.28,1.42,1.23,0.55,1.18,1.04,1.01,1.0,0.92,0.0,0.94,0.9,1.0,0.77,0.86,0.72,0.72,0.68,0.74,0.77,0.81,0.82,0.61,0.71,0.64,0.56,0.57,0.59,0.0,0.59,0.61,0.62,0.48,0.61,0.5,0.39,0.56,0.37,0.55,0.5,0.44,0.48,0.0,0.39,0.38,0.41,0.51,0.33,0.42,0.0,0.42,0.42,0.44,0.21,0.28,0.4,0.41,0.38,0.4,0.41,0.38,0.39,0.39,0.33,0.35,0.38,0.47,0.32,0.42,0.0,0.39,0.33,0.34,0.46,0.4,0.32,0.24,0.32,0.33,0.34,0.38,0.27,0.31,0.33,0.29,0.28,0.29,0.3,0.32,0.39,0.32,0.34,0.32,0.27,0.28,0.0,0.4,0.32,0.34,0.35,0.47,0.33,0.33,0.29,0.24,0.24,0.39,0.29,0.3,0.31,0.29,0.0,0.28,0.28,0.0,0.24,0.0,0.31,0.3,0.2,0.28,0.28,0.26,0.23,0.31,0.29,0.28,0.28,0.0,0.3,0.31,0.26,0.24,0.28,0.0,0.0,0.27,0.29,0.28,0.0,0.0,0.26,0.24,0.0,0.22,0.25,0.29,0.26,0.28,0.2,0.24,0.25,0.0,0.22,0.26,0.0,0.28,0.0,0.21,0.26,0.0,0.25,0.0,0.25,0.24,0.23,0.3,0.22,0.23,0.23,0.27,0.0,0.25,0.27,0.28,0.22,0.27,0.23,0.25,0.0,0.0,0.0,0.26,0.21,0.22,0.28,0.21,0.0,0.0,0.21,0.0,0.22,0.2,0.0,0.0,0.26,0.27,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.28,0.0,0.0,0.25,0.22,0.0,1.73,0.6,0.48,0.52,0.37,0.39,0.34,0.3,0.31,0.28,0.29,0.23,0.26,0.24,0.24,0.21,0.21,0.24,0.28,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.21,0.0,0.25,0.0,0.0,0.0,87.98
10/28/2021,2.0,2.75,0.0,2.02,1.74,1.79,1.31,1.42,1.22,0.55,1.17,1.03,1.01,0.97,0.92,0.0,0.94,0.9,1.01,0.77,0.85,0.71,0.72,0.67,0.74,0.76,0.82,0.83,0.61,0.71,0.64,0.57,0.56,0.61,0.0,0.6,0.61,0.62,0.47,0.65,0.5,0.38,0.56,0.37,0.54,0.5,0.45,0.48,0.0,0.39,0.38,0.41,0.5,0.33,0.41,0.0,0.42,0.42,0.45,0.21,0.24,0.4,0.4,0.37,0.39,0.41,0.37,0.38,0.39,0.33,0.34,0.38,0.47,0.32,0.41,0.0,0.39,0.33,0.33,0.46,0.4,0.32,0.25,0.32,0.33,0.34,0.37,0.27,0.3,0.33,0.29,0.28,0.28,0.29,0.31,0.38,0.31,0.34,0.32,0.28,0.28,0.0,0.39,0.31,0.34,0.35,0.49,0.32,0.33,0.29,0.24,0.24,0.39,0.3,0.3,0.3,0.28,0.0,0.28,0.28,0.0,0.24,0.0,0.31,0.3,0.0,0.28,0.28,0.26,0.23,0.3,0.29,0.28,0.28,0.0,0.3,0.33,0.25,0.24,0.28,0.0,0.0,0.27,0.28,0.28,0.0,0.0,0.25,0.24,0.0,0.22,0.25,0.28,0.26,0.28,0.2,0.23,0.25,0.0,0.23,0.26,0.0,0.28,0.0,0.21,0.26,0.0,0.25,0.0,0.25,0.24,0.22,0.3,0.22,0.24,0.23,0.27,0.0,0.24,0.27,0.27,0.21,0.28,0.23,0.24,0.0,0.0,0.0,0.27,0.22,0.23,0.27,0.22,0.0,0.0,0.21,0.0,0.23,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.29,0.0,0.0,0.25,0.22,0.0,1.72,0.61,0.48,0.52,0.36,0.39,0.34,0.32,0.31,0.28,0.29,0.23,0.25,0.24,0.24,0.2,0.21,0.24,0.28,0.0,0.0,0.2,0.0,0.0,0.24,0.0,0.2,0.21,0.0,0.25,0.0,0.0,0.0,88.06
10/29/2021,2.13,2.74,0.0,2.03,1.75,1.78,1.29,1.41,1.24,0.55,1.17,1.03,1.04,0.98,0.93,0.0,0.95,0.89,1.0,0.82,0.86,0.72,0.73,0.65,0.74,0.78,0.83,0.83,0.6,0.7,0.65,0.55,0.56,0.61,0.0,0.59,0.61,0.62,0.47,0.64,0.5,0.38,0.56,0.38,0.55,0.5,0.45,0.48,0.0,0.39,0.37,0.41,0.5,0.33,0.41,0.0,0.43,0.41,0.45,0.21,0.23,0.4,0.41,0.37,0.38,0.4,0.37,0.38,0.39,0.34,0.34,0.37,0.47,0.32,0.4,0.0,0.4,0.33,0.33,0.45,0.41,0.32,0.24,0.32,0.33,0.34,0.37,0.27,0.3,0.33,0.29,0.28,0.28,0.28,0.31,0.38,0.32,0.34,0.32,0.27,0.27,0.0,0.39,0.32,0.34,0.35,0.48,0.31,0.33,0.28,0.24,0.24,0.39,0.3,0.29,0.3,0.28,0.0,0.28,0.28,0.0,0.24,0.0,0.31,0.31,0.2,0.28,0.28,0.26,0.24,0.3,0.28,0.28,0.28,0.0,0.3,0.32,0.25,0.24,0.28,0.0,0.0,0.27,0.28,0.27,0.0,0.0,0.25,0.24,0.0,0.21,0.25,0.28,0.25,0.27,0.0,0.23,0.25,0.0,0.22,0.26,0.0,0.28,0.0,0.21,0.26,0.0,0.26,0.0,0.25,0.24,0.22,0.3,0.22,0.23,0.23,0.27,0.0,0.24,0.26,0.27,0.21,0.27,0.23,0.24,0.0,0.0,0.0,0.27,0.21,0.23,0.27,0.22,0.0,0.0,0.22,0.0,0.22,0.2,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.29,0.0,0.0,0.25,0.22,0.0,1.74,0.62,0.47,0.51,0.36,0.37,0.34,0.33,0.31,0.27,0.29,0.22,0.25,0.23,0.24,0.2,0.21,0.24,0.28,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.21,0.0,0.25,0.0,0.0,0.0,88.08
11/01/2021,2.14,2.88,0.0,2.11,1.78,1.78,1.25,1.39,1.23,0.56,1.19,1.03,1.02,0.97,0.94,0.0,0.94,0.84,1.0,0.8,0.87,0.7,0.73,0.67,0.73,0.77,0.83,0.82,0.62,0.71,0.66,0.56,0.54,0.6,0.0,0.6,0.61,0.62,0.48,0.64,0.49,0.38,0.56,0.37,0.54,0.5,0.44,0.49,0.0,0.39,0.3,0.41,0.5,0.32,0.41,0.0,0.44,0.42,0.45,0.21,0.21,0.4,0.4,0.37,0.39,0.42,0.37,0.37,0.39,0.33,0.34,0.38,0.47,0.3,0.41,0.0,0.39,0.35,0.33,0.44,0.42,0.32,0.23,0.32,0.33,0.33,0.37,0.27,0.3,0.33,0.29,0.28,0.28,0.27,0.29,0.38,0.32,0.34,0.32,0.34,0.26,0.0,0.37,0.31,0.35,0.36,0.47,0.31,0.33,0.25,0.23,0.23,0.38,0.29,0.29,0.29,0.29,0.0,0.28,0.27,0.0,0.28,0.0,0.31,0.31,0.0,0.29,0.27,0.26,0.24,0.31,0.28,0.29,0.28,0.0,0.31,0.31,0.25,0.24,0.23,0.0,0.0,0.27,0.29,0.28,0.0,0.0,0.25,0.24,0.0,0.21,0.24,0.27,0.25,0.27,0.0,0.23,0.25,0.0,0.22,0.26,0.0,0.27,0.0,0.23,0.25,0.0,0.26,0.0,0.26,0.23,0.22,0.29,0.22,0.23,0.23,0.27,0.0,0.24,0.25,0.27,0.22,0.28,0.22,0.25,0.0,0.0,0.0,0.27,0.2,0.22,0.29,0.22,0.0,0.0,0.22,0.0,0.21,0.0,0.0,0.0,0.28,0.26,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.2,0.22,0.0,0.0,0.2,0.28,0.0,0.0,0.25,0.22,0.0,1.82,0.6,0.47,0.47,0.37,0.38,0.34,0.32,0.31,0.27,0.3,0.22,0.25,0.22,0.23,0.0,0.2,0.24,0.27,0.0,0.0,0.2,0.0,0.0,0.24,0.0,0.0,0.2,0.0,0.26,0.25,0.0,0.0,88.09
11/02/2021,2.19,2.97,0.0,2.15,1.74,1.78,1.22,1.41,1.23,0.56,1.21,1.04,1.02,0.98,0.95,0.0,0.95,0.84,1.0,0.8,0.86,0.66,0.73,0.67,0.73,0.76,0.84,0.81,0.61,0.72,0.67,0.55,0.51,0.58,0.0,0.61,0.61,0.61,0.47,0.64,0.49,0.37,0.55,0.37,0.54,0.5,0.44,0.49,0.0,0.39,0.31,0.41,0.49,0.3,0.42,0.0,0.44,0.42,0.45,0.21,0.21,0.39,0.4,0.37,0.39,0.44,0.37,0.37,0.4,0.33,0.34,0.36,0.46,0.3,0.41,0.0,0.4,0.34,0.33,0.49,0.43,0.31,0.23,0.32,0.33,0.34,0.37,0.27,0.31,0.33,0.29,0.28,0.26,0.26,0.3,0.42,0.32,0.34,0.32,0.35,0.26,0.0,0.37,0.31,0.35,0.37,0.5,0.31,0.33,0.25,0.22,0.24,0.4,0.29,0.28,0.28,0.29,0.0,0.28,0.28,0.0,0.28,0.0,0.32,0.3,0.2,0.29,0.27,0.26,0.23,0.31,0.28,0.29,0.28,0.0,0.3,0.32,0.25,0.24,0.22,0.0,0.0,0.28,0.29,0.29,0.0,0.0,0.25,0.24,0.0,0.21,0.23,0.27,0.26,0.28,0.2,0.23,0.24,0.0,0.22,0.26,0.0,0.27,0.0,0.23,0.25,0.0,0.26,0.0,0.26,0.23,0.22,0.3,0.22,0.23,0.22,0.27,0.0,0.24,0.25,0.26,0.22,0.28,0.22,0.25,0.0,0.0,0.0,0.27,0.2,0.22,0.28,0.21,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.28,0.26,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.23,0.0,0.0,0.2,0.28,0.0,0.0,0.25,0.21,0.0,1.84,0.6,0.46,0.46,0.37,0.39,0.34,0.32,0.32,0.27,0.3,0.23,0.25,0.22,0.23,0.0,0.21,0.24,0.27,0.0,0.2,0.0,0.0,0.0,0.24,0.0,0.0,0.2,0.0,0.26,0.24,0.0,0.0,88.26
