,PM,MO,ABBV,T,VZ,PFE,CSCO,KO,IBM,AVGO,MMM,C,GILD,USB,DUK,TFC,SO,DOW,KHC,BX,KMB,MET,D,GIS,EXC,AEP,LUMN,HPQ,PPL,K,FITB,PEG,PSA,CCI,FE,IP,ED,EIX,RF,ETR,DTE,AM,BEN,OMC,SJM,MTB,AGR,CAH,NTAP,IPG,EVRG,NWL,BKR,FNF,CNA,FANG,ARES,WSO,FHN,EQR,AVB,PBCT,O,WU,PNW,EXR,IRM,NRG,UGI,TFSL,NI,NYCB,ORI,OGE,OMF,GLPI,JNPR,PEAK,MDU,APAM,VICI,HRB,MCY,UNM,HBI,FLO,SNV,LEG,BXP,ESS,FAF,VLY,OLN,NAVI,CFR,UMPQ,WisdomTree US Total Dividend ETF,CC,UBSI,R,MPW,XRX,VGR,UDR,NFG,CUBE,OZK,INGR,BGS,WBS,KTB,CCOI,FHB,CPT,ISBC,POR,MC,HE,NNN,BKH,ANAT,NJR,GCMG,STOR,ALE,SR,MSM,RCII,PPBI,KIM,VIRT,CMP,ASB,SJI,BRX,COR,SWX,CATY,NWE,FHI,SLG,AVA,MDC,SRC,FFBC,RILY,BOH,CBT,LSI,NWBI,ACC,HTA,WSBC,SFNC,STAG,SBRA,CVBF,FULT,ONB,PDCO,PFS,COLB,BKE,AUB,TDS,HOPE,HR,HIW,JW.A,UVV,AROC,DLX,IBOC,KRO,WAFD,SAFT,HCSG,RGR,LXP,NSA,SASR,DEI,PRK,GEF/B,PCH,BANR,CUZ,DOC,RYN,NHI,CFFN,OTTR,FIBK,TRMK,NWN,CHCO,HNI,HPP,CWEN.A,SWM,ILPT,Greif Inc Class B,BDN,n/a,UNIT,KALU,KW,EPRT,DTD,FRG,FCF,DCOM,GEF.B,HEES,SBSI,BUSE,XOM,CVX,MRK,MS,BMY,AMGN,DVN,LMT,KMI,NEM,PRU,EOG,WBA,OKE,MPC,SRE,WEC,SPG,AFL,ALL,ES,CMS,PFG,KEY,CAG,HPE,CFG,DRI,CPB,WPC,OGN,LNT,WELL,PKG,ATO,CMA,VTR,ETRN,OHI,HFC,CHK,LAMR,REYN,DTM,CIVI,RGA,SON,REG,PB,KRC,FRT,FNB,OGS,FBP,CBRL,AIRC,BNL,NUS,SUM
10/11/2021,5.47,5.26,5.07,4.25,4.34,4.89,4.21,3.97,3.69,3.57,2.9,2.9,2.13,1.91,1.75,1.74,1.57,1.25,1.19,1.47,1.2,1.26,1.13,1.08,0.98,0.83,0.76,0.72,0.72,0.66,0.69,0.59,0.58,0.51,0.57,0.5,0.58,0.49,0.47,0.43,0.43,0.42,0.38,0.37,0.36,0.38,0.34,0.29,0.35,0.35,0.31,0.24,0.3,0.29,0.27,0.28,0.3,0.24,0.24,0.26,0.25,0.24,0.23,0.19,0.18,0.22,0.21,0.21,0.19,0.2,0.19,0.24,0.19,0.19,0.18,0.19,0.19,0.19,0.18,0.17,0.17,0.18,0.14,0.15,0.14,0.15,0.16,0.13,0.14,0.15,0.16,0.14,0.15,0.13,0.14,0.14,0.0,0.1,0.12,0.13,0.11,0.1,0.11,0.12,0.12,0.12,0.11,0.11,0.1,0.11,0.09,0.1,0.1,0.11,0.1,0.1,0.11,0.09,0.08,0.09,0.11,0.08,0.1,0.08,0.07,0.07,0.07,0.09,0.09,0.11,0.07,0.09,0.08,0.07,0.08,0.08,0.07,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.03,0.04,0.05,0.05,0.05,0.04,0.05,0.0,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.04,0.04,0.0,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.03,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.16
10/12/2021,5.47,5.3,5.09,4.21,4.3,4.87,4.22,3.99,3.74,3.56,2.89,2.91,2.13,1.92,1.75,1.76,1.57,1.26,1.18,1.49,1.19,1.27,1.11,1.08,0.98,0.83,0.75,0.72,0.72,0.66,0.69,0.59,0.58,0.51,0.56,0.5,0.57,0.49,0.47,0.43,0.43,0.42,0.37,0.36,0.36,0.39,0.34,0.29,0.35,0.35,0.3,0.23,0.31,0.29,0.27,0.29,0.31,0.24,0.24,0.26,0.25,0.24,0.22,0.19,0.17,0.22,0.2,0.21,0.19,0.2,0.19,0.24,0.19,0.18,0.18,0.19,0.19,0.19,0.18,0.18,0.16,0.18,0.14,0.16,0.14,0.16,0.16,0.13,0.14,0.15,0.16,0.14,0.15,0.13,0.15,0.15,0.0,0.11,0.12,0.13,0.11,0.1,0.11,0.12,0.12,0.12,0.11,0.11,0.1,0.11,0.08,0.09,0.1,0.11,0.1,0.1,0.11,0.09,0.08,0.08,0.11,0.08,0.1,0.08,0.07,0.07,0.07,0.08,0.09,0.11,0.07,0.09,0.08,0.07,0.08,0.08,0.07,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.03,0.04,0.05,0.05,0.05,0.04,0.05,0.0,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.04,0.04,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.14,0.03,0.03,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.16
10/13/2021,5.47,5.3,5.09,4.21,4.3,4.87,4.22,3.99,3.74,3.56,2.89,2.91,2.13,1.92,1.75,1.76,1.57,1.26,1.18,1.49,1.19,1.27,1.11,1.08,0.98,0.83,0.75,0.72,0.72,0.66,0.69,0.59,0.58,0.51,0.56,0.5,0.57,0.49,0.47,0.43,0.43,0.42,0.37,0.36,0.36,0.39,0.34,0.29,0.35,0.35,0.3,0.23,0.31,0.29,0.27,0.29,0.31,0.24,0.24,0.26,0.25,0.24,0.22,0.19,0.17,0.22,0.2,0.21,0.19,0.2,0.19,0.24,0.19,0.18,0.18,0.19,0.19,0.19,0.18,0.18,0.16,0.18,0.14,0.16,0.14,0.16,0.16,0.13,0.14,0.15,0.16,0.14,0.15,0.13,0.15,0.15,0.0,0.11,0.12,0.13,0.11,0.1,0.11,0.12,0.12,0.12,0.11,0.11,0.1,0.11,0.08,0.09,0.1,0.11,0.1,0.1,0.11,0.09,0.08,0.08,0.11,0.08,0.1,0.08,0.07,0.07,0.07,0.08,0.09,0.11,0.07,0.09,0.08,0.07,0.08,0.08,0.07,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.03,0.04,0.05,0.05,0.05,0.04,0.05,0.0,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.04,0.04,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.14,0.03,0.03,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.16
10/14/2021,5.47,5.3,5.09,4.21,4.3,4.87,4.22,3.99,3.74,3.56,2.89,2.91,2.13,1.92,1.75,1.76,1.57,1.26,1.18,1.49,1.19,1.27,1.11,1.08,0.98,0.83,0.75,0.72,0.72,0.66,0.69,0.59,0.58,0.51,0.56,0.5,0.57,0.49,0.47,0.43,0.43,0.42,0.37,0.36,0.36,0.39,0.34,0.29,0.35,0.35,0.3,0.23,0.31,0.29,0.27,0.29,0.31,0.24,0.24,0.26,0.25,0.24,0.22,0.19,0.17,0.22,0.2,0.21,0.19,0.2,0.19,0.24,0.19,0.18,0.18,0.19,0.19,0.19,0.18,0.18,0.16,0.18,0.14,0.16,0.14,0.16,0.16,0.13,0.14,0.15,0.16,0.14,0.15,0.13,0.15,0.15,0.0,0.11,0.12,0.13,0.11,0.1,0.11,0.12,0.12,0.12,0.11,0.11,0.1,0.11,0.08,0.09,0.1,0.11,0.1,0.1,0.11,0.09,0.08,0.08,0.11,0.08,0.1,0.08,0.07,0.07,0.07,0.08,0.09,0.11,0.07,0.09,0.08,0.07,0.08,0.08,0.07,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.03,0.04,0.05,0.05,0.05,0.04,0.05,0.0,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.04,0.04,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.14,0.03,0.03,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.16
10/15/2021,5.48,5.32,5.08,4.11,4.23,4.85,4.23,4.02,3.73,3.58,2.89,2.9,2.14,1.92,1.74,1.75,1.56,1.25,1.18,1.47,1.19,1.28,1.11,1.09,0.97,0.82,0.74,0.71,0.72,0.67,0.69,0.59,0.59,0.51,0.56,0.52,0.58,0.48,0.47,0.43,0.42,0.42,0.38,0.37,0.36,0.38,0.35,0.29,0.35,0.35,0.3,0.24,0.31,0.3,0.27,0.29,0.3,0.24,0.24,0.26,0.25,0.23,0.23,0.19,0.18,0.22,0.21,0.2,0.19,0.2,0.19,0.24,0.19,0.18,0.18,0.19,0.19,0.19,0.18,0.17,0.17,0.18,0.14,0.16,0.14,0.16,0.15,0.13,0.14,0.15,0.16,0.14,0.15,0.14,0.14,0.15,0.0,0.11,0.12,0.13,0.11,0.1,0.11,0.12,0.12,0.12,0.11,0.11,0.1,0.11,0.08,0.1,0.09,0.11,0.1,0.09,0.11,0.08,0.08,0.08,0.11,0.08,0.1,0.08,0.07,0.07,0.07,0.08,0.08,0.11,0.07,0.09,0.08,0.07,0.08,0.08,0.07,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.03,0.04,0.05,0.05,0.05,0.04,0.05,0.0,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.04,0.04,0.0,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.25,0.0,0.03,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1
10/18/2021,5.62,5.47,4.95,3.99,4.16,4.74,4.23,4.0,3.71,3.57,2.92,2.83,2.12,1.84,1.75,1.74,1.57,1.25,1.18,1.54,1.19,1.27,1.12,1.09,1.0,0.83,0.73,0.7,0.72,0.65,0.68,0.6,0.63,0.51,0.56,0.51,0.59,0.48,0.47,0.42,0.43,0.42,0.37,0.37,0.36,0.38,0.36,0.28,0.35,0.35,0.31,0.24,0.32,0.31,0.27,0.28,0.31,0.25,0.24,0.26,0.26,0.23,0.23,0.19,0.18,0.23,0.21,0.21,0.19,0.2,0.19,0.24,0.18,0.19,0.18,0.19,0.19,0.19,0.18,0.17,0.17,0.17,0.14,0.15,0.14,0.16,0.15,0.13,0.14,0.15,0.16,0.14,0.14,0.14,0.14,0.14,0.0,0.11,0.12,0.13,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.11,0.1,0.11,0.09,0.1,0.09,0.11,0.1,0.1,0.11,0.09,0.08,0.09,0.11,0.08,0.1,0.08,0.07,0.08,0.07,0.08,0.08,0.11,0.07,0.1,0.08,0.07,0.08,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.06,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.03,0.04,0.05,0.05,0.05,0.04,0.05,0.0,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.05,0.03,0.04,0.0,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.37,0.0,0.03,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.12
10/19/2021,5.59,5.47,4.97,4.0,4.18,4.72,4.2,3.98,3.74,3.61,2.94,2.88,2.1,1.84,1.73,1.76,1.57,1.25,1.17,1.56,1.19,1.27,1.11,1.09,1.0,0.82,0.72,0.72,0.73,0.65,0.68,0.61,0.62,0.5,0.57,0.49,0.58,0.49,0.48,0.42,0.43,0.43,0.37,0.37,0.36,0.38,0.34,0.28,0.36,0.35,0.31,0.24,0.32,0.31,0.27,0.28,0.3,0.25,0.24,0.26,0.26,0.23,0.23,0.2,0.18,0.23,0.21,0.2,0.19,0.2,0.19,0.24,0.19,0.19,0.18,0.19,0.19,0.19,0.18,0.17,0.17,0.17,0.14,0.15,0.14,0.16,0.15,0.13,0.15,0.15,0.16,0.14,0.15,0.14,0.14,0.14,0.0,0.11,0.12,0.13,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.11,0.1,0.11,0.08,0.1,0.09,0.11,0.1,0.09,0.11,0.09,0.08,0.08,0.11,0.08,0.1,0.08,0.08,0.07,0.07,0.08,0.08,0.11,0.07,0.1,0.08,0.07,0.08,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.06,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.0,0.04,0.05,0.05,0.05,0.04,0.05,0.0,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.04,0.03,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.37,0.0,0.03,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.18000000000002
10/20/2021,5.59,5.47,4.97,4.0,4.18,4.72,4.2,3.98,3.74,3.61,2.94,2.88,2.1,1.84,1.73,1.76,1.57,1.25,1.17,1.56,1.19,1.27,1.11,1.09,1.0,0.82,0.72,0.72,0.73,0.65,0.68,0.61,0.62,0.5,0.57,0.49,0.58,0.49,0.48,0.42,0.43,0.43,0.37,0.37,0.36,0.38,0.34,0.28,0.36,0.35,0.31,0.24,0.32,0.31,0.27,0.28,0.3,0.25,0.24,0.26,0.26,0.23,0.23,0.2,0.18,0.23,0.21,0.2,0.19,0.2,0.19,0.24,0.19,0.19,0.18,0.19,0.19,0.19,0.18,0.17,0.17,0.17,0.14,0.15,0.14,0.16,0.15,0.13,0.15,0.15,0.16,0.14,0.15,0.14,0.14,0.14,0.0,0.11,0.12,0.13,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.11,0.1,0.11,0.08,0.1,0.09,0.11,0.1,0.09,0.11,0.09,0.08,0.08,0.11,0.08,0.1,0.08,0.08,0.07,0.07,0.08,0.08,0.11,0.07,0.1,0.08,0.07,0.08,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.06,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.0,0.04,0.05,0.05,0.05,0.04,0.05,0.0,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.04,0.03,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.37,0.0,0.03,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.18000000000002
10/21/2021,5.57,5.44,4.91,3.97,4.18,4.73,4.22,3.97,3.71,3.63,2.96,2.87,2.06,1.87,1.73,1.78,1.56,1.26,1.18,1.58,1.18,1.27,1.1,1.08,1.01,0.82,0.73,0.73,0.72,0.65,0.69,0.61,0.62,0.5,0.56,0.49,0.57,0.49,0.48,0.42,0.42,0.44,0.37,0.37,0.36,0.38,0.34,0.28,0.35,0.35,0.31,0.24,0.33,0.31,0.27,0.29,0.3,0.25,0.24,0.26,0.26,0.23,0.23,0.2,0.17,0.24,0.21,0.2,0.19,0.2,0.19,0.24,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.16,0.17,0.17,0.14,0.15,0.14,0.16,0.16,0.13,0.14,0.15,0.16,0.14,0.15,0.14,0.15,0.14,0.0,0.1,0.12,0.14,0.12,0.1,0.11,0.12,0.12,0.13,0.11,0.11,0.1,0.11,0.09,0.1,0.09,0.11,0.1,0.09,0.11,0.09,0.09,0.08,0.11,0.08,0.1,0.08,0.07,0.07,0.08,0.08,0.08,0.11,0.07,0.1,0.08,0.07,0.08,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.06,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.04,0.03,0.04,0.05,0.05,0.05,0.04,0.05,0.0,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.04,0.0,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.37,0.0,0.03,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.12
10/22/2021,5.45,5.39,4.89,3.99,4.2,4.79,4.24,3.96,3.68,3.67,2.95,2.87,2.08,1.88,1.74,1.79,1.57,1.26,1.17,1.61,1.16,1.28,1.14,1.08,1.01,0.82,0.73,0.74,0.73,0.64,0.69,0.61,0.62,0.51,0.57,0.48,0.57,0.49,0.49,0.42,0.42,0.43,0.37,0.37,0.36,0.38,0.35,0.28,0.35,0.35,0.31,0.24,0.32,0.31,0.27,0.29,0.31,0.25,0.24,0.26,0.25,0.23,0.23,0.19,0.17,0.23,0.21,0.2,0.19,0.2,0.19,0.25,0.19,0.19,0.18,0.19,0.19,0.19,0.18,0.17,0.17,0.17,0.14,0.15,0.14,0.16,0.16,0.13,0.14,0.15,0.16,0.14,0.15,0.14,0.15,0.14,0.0,0.1,0.12,0.14,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.11,0.1,0.11,0.08,0.1,0.09,0.11,0.1,0.09,0.11,0.09,0.08,0.09,0.11,0.08,0.1,0.08,0.07,0.07,0.08,0.08,0.08,0.11,0.07,0.1,0.08,0.07,0.08,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.06,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.04,0.03,0.04,0.05,0.05,0.05,0.04,0.05,0.0,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.04,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.37,0.03,0.03,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.13
10/25/2021,5.46,5.39,4.88,4.0,4.25,4.82,4.23,3.95,3.64,3.62,2.92,2.84,2.06,1.9,1.74,1.81,1.57,1.26,1.16,1.61,1.16,1.28,1.15,1.08,1.02,0.83,0.75,0.72,0.73,0.64,0.7,0.61,0.61,0.51,0.57,0.49,0.58,0.5,0.5,0.42,0.42,0.44,0.37,0.36,0.36,0.39,0.35,0.28,0.34,0.35,0.31,0.24,0.3,0.31,0.27,0.29,0.31,0.25,0.24,0.26,0.26,0.24,0.23,0.18,0.18,0.23,0.21,0.2,0.19,0.2,0.19,0.24,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.17,0.17,0.17,0.14,0.16,0.14,0.15,0.17,0.13,0.15,0.15,0.16,0.14,0.15,0.14,0.15,0.14,0.0,0.1,0.12,0.14,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.11,0.1,0.11,0.09,0.09,0.09,0.11,0.1,0.09,0.11,0.09,0.08,0.08,0.11,0.08,0.1,0.08,0.07,0.07,0.07,0.08,0.08,0.11,0.07,0.09,0.09,0.07,0.08,0.08,0.07,0.08,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.04,0.06,0.06,0.05,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.06,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.04,0.0,0.04,0.05,0.05,0.05,0.04,0.04,0.0,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.04,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.37,0.0,0.03,0.03,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1
