,TECH,FICO,CGNX,MOH,SEDG,XPO,SBNY,CPT,CDAY,GGG,FDS,MASI,BRO,WSM,MPW,LII,TTC,NDSN,TREX,RPM,RH,STLD,AXON,CREE,JAZZ,FIVE,DAR,DECK,CABO,WTRG,LAD,RGEN,OC,HUBB,AZPN,CSL,EWBC,JLL,MIDD,CLF,UGI,OLED,PEN,Y,LEA,WSO,RS,MANH,SCI,ACM,RUN,LAMR,FHN,NBIX,SYNH,MKSI,ATR,CIEN,CONE,STOR,OHI,AMED,BLDR,WEX,SAM,LSI,CPRI,UTHR,ARW,NNN,OSK,KSS,AFG,G,DCI,EHC,GNTX,ITT,AGCO,LECO,CHE,JBL,BC,RGLD,CBSH,IIVI,PII,HRC,RGA,FSLR,AIRC,REXR,PCTY,RNR,SMG,TPX,IAA,LSCC,KRC,SEIC,THC,WWD,ORI,HOG,MAT,AMG,CHDN,VAC,BRX,CNXC,HQY,BRKS,TTEK,FFIN,SLAB,STAA,FR,YETI,SF,ARWR,PB,SLM,PNFP,LHCG,EME,SKX,SRCL,JEF,SON,EGP,ACC,WH,TXRH,BLD,MDU,NYT,MAN,BJ,SNV,POST,COHR,LITE,FOXF,TOL,FAF,FL,GMED,HALO,CFR,INGR,LFUS,AYI,THO,X,NCR,MSA,JHG,EXP,COR,JCOM,LSTR,CDK,EXEL,ACHC,NATI,HELE,CC,LPX,VVV,EVR,MTZ,PRI,KNX,SLG,CFX,VNT,SRC,SYNA,CUZ,DEI,AEO,IBKR,TDC,JBLU,AN,RBC,MMS,KBR,TKR,VLY,SAIC,OZK,ASGN,ESNT,MEDP,TNL,RYN,NVT,GBCI,HXL,XTSLA,FLS,NYCB,SNX,OLLI,ADS,VMI,THG,HIW,QDEL,NEOG,CRUS,FLO,WING,IART,FCN,GXO WI,CIT,CLH,IRDM,SIGI,MTG,CR,HE,GXO,PACW,BYD,CW,ICUI,SMTC,ASH,CAR,GME,TRGP,CROX,SGMS,GT,HFC,WBS,WOLF,n/a,RRX,ZD,CHX,CADE,SAIL,AVNT,WTFC,STL,SSD,NSA,SUM
11/02/2021,0.0,0.5,0.68,0.76,0.81,0.37,0.79,0.72,0.0,0.56,0.74,0.63,0.0,0.61,0.56,0.45,0.45,0.6,0.54,0.5,0.49,0.56,0.52,0.0,0.36,0.48,0.6,0.48,0.37,0.46,0.42,0.65,0.42,0.48,0.47,0.51,0.5,0.57,0.44,0.48,0.4,0.35,0.42,0.4,0.45,0.42,0.41,0.5,0.5,0.43,0.52,0.43,0.41,0.44,0.42,0.36,0.35,0.37,0.45,0.37,0.31,0.24,0.53,0.29,0.0,0.46,0.35,0.38,0.36,0.35,0.32,0.33,0.39,0.37,0.33,0.28,0.37,0.35,0.33,0.37,0.33,0.38,0.32,0.28,0.33,0.28,0.29,0.45,0.35,0.52,0.37,0.41,0.53,0.29,0.26,0.38,0.35,0.42,0.31,0.3,0.34,0.31,0.32,0.25,0.33,0.3,0.35,0.29,0.3,0.33,0.24,0.38,0.42,0.29,0.34,0.25,0.33,0.38,0.34,0.29,0.31,0.25,0.32,0.0,0.29,0.27,0.27,0.38,0.25,0.35,0.33,0.35,0.27,0.37,0.27,0.4,0.23,0.35,0.3,0.26,0.28,0.27,0.3,0.31,0.35,0.0,0.26,0.24,0.33,0.28,0.32,0.32,0.25,0.31,0.0,0.24,0.23,0.27,0.28,0.0,0.29,0.24,0.3,0.24,0.25,0.24,0.0,0.25,0.27,0.27,0.0,0.29,0.41,0.0,0.29,0.25,0.26,0.3,0.26,0.25,0.0,0.27,0.27,0.0,0.23,0.0,0.0,0.26,0.0,0.24,0.23,0.24,0.28,0.24,0.29,0.0,0.23,0.26,0.26,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.23,0.0,0.24,0.0,0.0,0.38,0.25,0.0,0.23,0.0,0.24,0.24,0.36,0.5,0.55,0.44,0.34,0.24,0.0,0.0,0.61,0.0,0.45,0.27,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1
11/03/2021,0.0,0.5,0.68,0.76,0.81,0.37,0.79,0.72,0.0,0.56,0.74,0.63,0.0,0.61,0.56,0.45,0.45,0.6,0.54,0.5,0.49,0.56,0.52,0.0,0.36,0.48,0.6,0.48,0.37,0.46,0.42,0.65,0.42,0.48,0.47,0.51,0.5,0.57,0.44,0.48,0.4,0.35,0.42,0.4,0.45,0.42,0.41,0.5,0.5,0.43,0.52,0.43,0.41,0.44,0.42,0.36,0.35,0.37,0.45,0.37,0.31,0.24,0.53,0.29,0.0,0.46,0.35,0.38,0.36,0.35,0.32,0.33,0.39,0.37,0.33,0.28,0.37,0.35,0.33,0.37,0.33,0.38,0.32,0.28,0.33,0.28,0.29,0.45,0.35,0.52,0.37,0.41,0.53,0.29,0.26,0.38,0.35,0.42,0.31,0.3,0.34,0.31,0.32,0.25,0.33,0.3,0.35,0.29,0.3,0.33,0.24,0.38,0.42,0.29,0.34,0.25,0.33,0.38,0.34,0.29,0.31,0.25,0.32,0.0,0.29,0.27,0.27,0.38,0.25,0.35,0.33,0.35,0.27,0.37,0.27,0.4,0.23,0.35,0.3,0.26,0.28,0.27,0.3,0.31,0.35,0.0,0.26,0.24,0.33,0.28,0.32,0.32,0.25,0.31,0.0,0.24,0.23,0.27,0.28,0.0,0.29,0.24,0.3,0.24,0.25,0.24,0.0,0.25,0.27,0.27,0.0,0.29,0.41,0.0,0.29,0.25,0.26,0.3,0.26,0.25,0.0,0.27,0.27,0.0,0.23,0.0,0.0,0.26,0.0,0.24,0.23,0.24,0.28,0.24,0.29,0.0,0.23,0.26,0.26,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.23,0.0,0.24,0.0,0.0,0.38,0.25,0.0,0.23,0.0,0.24,0.24,0.36,0.5,0.55,0.44,0.34,0.24,0.0,0.0,0.61,0.0,0.45,0.27,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1
11/04/2021,0.0,0.49,0.67,0.75,0.81,0.37,0.81,0.7,0.0,0.56,0.71,0.63,0.0,0.61,0.55,0.45,0.45,0.6,0.54,0.49,0.49,0.53,0.51,0.0,0.36,0.48,0.59,0.49,0.36,0.45,0.43,0.67,0.42,0.47,0.46,0.51,0.5,0.56,0.44,0.45,0.4,0.35,0.41,0.39,0.45,0.42,0.41,0.5,0.5,0.43,0.51,0.44,0.41,0.43,0.42,0.36,0.35,0.37,0.44,0.36,0.31,0.25,0.52,0.3,0.0,0.45,0.36,0.37,0.36,0.34,0.33,0.35,0.39,0.37,0.33,0.27,0.37,0.35,0.33,0.36,0.33,0.39,0.33,0.29,0.33,0.28,0.29,0.44,0.35,0.51,0.36,0.4,0.52,0.3,0.26,0.38,0.35,0.42,0.31,0.3,0.33,0.32,0.32,0.26,0.32,0.33,0.36,0.3,0.31,0.33,0.25,0.38,0.41,0.29,0.34,0.25,0.33,0.38,0.34,0.32,0.31,0.25,0.33,0.0,0.28,0.28,0.27,0.37,0.25,0.34,0.32,0.34,0.28,0.37,0.27,0.39,0.23,0.35,0.3,0.26,0.27,0.28,0.3,0.3,0.34,0.0,0.26,0.24,0.34,0.28,0.32,0.32,0.25,0.3,0.24,0.23,0.24,0.27,0.28,0.0,0.3,0.24,0.29,0.24,0.25,0.23,0.0,0.25,0.26,0.27,0.0,0.29,0.41,0.0,0.29,0.25,0.25,0.32,0.26,0.25,0.0,0.28,0.26,0.0,0.23,0.0,0.0,0.26,0.0,0.25,0.0,0.24,0.28,0.24,0.28,0.0,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.24,0.0,0.24,0.0,0.0,0.38,0.25,0.23,0.0,0.0,0.24,0.23,0.35,0.53,0.55,0.45,0.35,0.25,0.0,0.0,0.65,0.0,0.44,0.27,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.99000000000001
11/05/2021,0.0,0.48,0.69,0.74,0.79,0.37,0.82,0.7,0.0,0.56,0.71,0.63,0.0,0.62,0.54,0.45,0.45,0.6,0.54,0.49,0.48,0.52,0.51,0.0,0.35,0.48,0.57,0.47,0.36,0.45,0.42,0.66,0.41,0.47,0.46,0.51,0.5,0.56,0.45,0.44,0.4,0.34,0.41,0.4,0.44,0.42,0.41,0.5,0.49,0.42,0.51,0.44,0.4,0.39,0.41,0.37,0.36,0.39,0.44,0.36,0.31,0.24,0.52,0.28,0.0,0.45,0.36,0.37,0.36,0.35,0.33,0.35,0.39,0.37,0.33,0.26,0.37,0.36,0.33,0.37,0.32,0.39,0.32,0.29,0.33,0.29,0.3,0.44,0.35,0.5,0.35,0.4,0.52,0.31,0.26,0.37,0.32,0.43,0.31,0.29,0.32,0.31,0.32,0.25,0.32,0.33,0.35,0.3,0.31,0.34,0.24,0.38,0.41,0.29,0.35,0.24,0.33,0.38,0.34,0.34,0.31,0.24,0.32,0.0,0.28,0.26,0.25,0.37,0.25,0.35,0.33,0.34,0.26,0.36,0.27,0.4,0.23,0.35,0.3,0.26,0.27,0.28,0.3,0.3,0.34,0.0,0.26,0.24,0.34,0.27,0.33,0.32,0.25,0.3,0.24,0.24,0.23,0.28,0.28,0.0,0.29,0.23,0.3,0.24,0.24,0.23,0.0,0.26,0.27,0.26,0.0,0.29,0.41,0.0,0.29,0.25,0.25,0.32,0.25,0.25,0.0,0.28,0.26,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.24,0.28,0.23,0.28,0.0,0.23,0.27,0.26,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.25,0.23,0.0,0.24,0.0,0.0,0.4,0.25,0.23,0.0,0.0,0.24,0.23,0.72,0.55,0.54,0.45,0.34,0.25,0.0,0.0,0.65,0.0,0.46,0.27,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.06
11/08/2021,0.0,0.46,0.68,0.75,0.78,0.34,0.82,0.69,0.0,0.56,0.72,0.63,0.0,0.66,0.53,0.44,0.44,0.6,0.56,0.49,0.48,0.53,0.51,0.0,0.35,0.49,0.58,0.49,0.36,0.45,0.42,0.6,0.41,0.47,0.46,0.51,0.5,0.57,0.44,0.43,0.39,0.34,0.42,0.39,0.45,0.42,0.43,0.5,0.49,0.42,0.5,0.44,0.4,0.37,0.45,0.37,0.36,0.4,0.43,0.36,0.29,0.24,0.58,0.29,0.0,0.44,0.43,0.38,0.36,0.34,0.33,0.38,0.4,0.37,0.32,0.26,0.37,0.37,0.32,0.36,0.33,0.4,0.33,0.29,0.33,0.28,0.3,0.43,0.35,0.49,0.35,0.4,0.49,0.3,0.28,0.38,0.31,0.48,0.3,0.3,0.33,0.31,0.31,0.25,0.32,0.33,0.34,0.3,0.31,0.33,0.24,0.39,0.41,0.29,0.35,0.24,0.33,0.4,0.34,0.36,0.3,0.24,0.32,0.0,0.29,0.27,0.24,0.37,0.25,0.34,0.32,0.34,0.27,0.36,0.24,0.36,0.24,0.36,0.31,0.26,0.27,0.28,0.31,0.3,0.34,0.0,0.26,0.24,0.33,0.28,0.33,0.32,0.26,0.3,0.24,0.24,0.23,0.27,0.29,0.0,0.3,0.23,0.25,0.24,0.25,0.24,0.0,0.27,0.26,0.26,0.0,0.29,0.42,0.0,0.29,0.23,0.25,0.33,0.25,0.25,0.0,0.28,0.26,0.0,0.23,0.0,0.0,0.25,0.0,0.25,0.0,0.24,0.28,0.22,0.28,0.0,0.24,0.26,0.27,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.24,0.0,0.0,0.0,0.0,0.41,0.25,0.0,0.23,0.0,0.25,0.23,0.55,0.58,0.54,0.47,0.33,0.26,0.0,0.22,0.66,0.0,0.47,0.26,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.05
11/09/2021,0.0,0.46,0.59,0.75,0.76,0.33,0.82,0.68,0.0,0.56,0.71,0.6,0.0,0.66,0.53,0.44,0.45,0.59,0.55,0.49,0.47,0.53,0.51,0.0,0.35,0.5,0.58,0.49,0.37,0.45,0.42,0.58,0.41,0.47,0.46,0.51,0.5,0.57,0.44,0.43,0.39,0.32,0.41,0.39,0.45,0.41,0.44,0.48,0.47,0.42,0.49,0.44,0.4,0.37,0.44,0.37,0.37,0.4,0.43,0.36,0.3,0.25,0.59,0.29,0.0,0.43,0.42,0.38,0.37,0.35,0.33,0.38,0.4,0.37,0.32,0.27,0.37,0.38,0.33,0.36,0.33,0.4,0.33,0.29,0.33,0.28,0.3,0.43,0.32,0.48,0.36,0.39,0.47,0.3,0.28,0.37,0.3,0.47,0.31,0.29,0.34,0.32,0.31,0.25,0.32,0.32,0.35,0.31,0.32,0.32,0.24,0.38,0.4,0.29,0.34,0.23,0.32,0.4,0.33,0.35,0.31,0.24,0.32,0.0,0.3,0.27,0.23,0.36,0.25,0.34,0.32,0.34,0.28,0.37,0.25,0.35,0.24,0.36,0.31,0.26,0.27,0.3,0.32,0.3,0.35,0.0,0.26,0.24,0.32,0.28,0.33,0.32,0.25,0.3,0.24,0.24,0.24,0.27,0.29,0.0,0.28,0.23,0.26,0.24,0.25,0.24,0.0,0.26,0.26,0.25,0.0,0.29,0.4,0.0,0.29,0.24,0.25,0.37,0.25,0.26,0.0,0.27,0.0,0.0,0.23,0.0,0.0,0.26,0.0,0.25,0.0,0.25,0.29,0.23,0.27,0.0,0.23,0.26,0.27,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.39,0.24,0.23,0.23,0.0,0.25,0.23,0.59,0.56,0.55,0.47,0.33,0.29,0.0,0.0,0.66,0.0,0.47,0.26,0.23,0.24,0.0,0.0,0.0,0.0,0.0,0.0,72.8
11/10/2021,0.0,0.46,0.59,0.75,0.76,0.33,0.82,0.68,0.0,0.56,0.71,0.6,0.0,0.66,0.53,0.44,0.45,0.59,0.55,0.49,0.47,0.53,0.51,0.0,0.35,0.5,0.58,0.49,0.37,0.45,0.42,0.58,0.41,0.47,0.46,0.51,0.5,0.57,0.44,0.43,0.39,0.32,0.41,0.39,0.45,0.41,0.44,0.48,0.47,0.42,0.49,0.44,0.4,0.37,0.44,0.37,0.37,0.4,0.43,0.36,0.3,0.25,0.59,0.29,0.0,0.43,0.42,0.38,0.37,0.35,0.33,0.38,0.4,0.37,0.32,0.27,0.37,0.38,0.33,0.36,0.33,0.4,0.33,0.29,0.33,0.28,0.3,0.43,0.32,0.48,0.36,0.39,0.47,0.3,0.28,0.37,0.3,0.47,0.31,0.29,0.34,0.32,0.31,0.25,0.32,0.32,0.35,0.31,0.32,0.32,0.24,0.38,0.4,0.29,0.34,0.23,0.32,0.4,0.33,0.35,0.31,0.24,0.32,0.0,0.3,0.27,0.23,0.36,0.25,0.34,0.32,0.34,0.28,0.37,0.25,0.35,0.24,0.36,0.31,0.26,0.27,0.3,0.32,0.3,0.35,0.0,0.26,0.24,0.32,0.28,0.33,0.32,0.25,0.3,0.24,0.24,0.24,0.27,0.29,0.0,0.28,0.23,0.26,0.24,0.25,0.24,0.0,0.26,0.26,0.25,0.0,0.29,0.4,0.0,0.29,0.24,0.25,0.37,0.25,0.26,0.0,0.27,0.0,0.0,0.23,0.0,0.0,0.26,0.0,0.25,0.0,0.25,0.29,0.23,0.27,0.0,0.23,0.26,0.27,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.39,0.24,0.23,0.23,0.0,0.25,0.23,0.59,0.56,0.55,0.47,0.33,0.29,0.0,0.0,0.66,0.0,0.47,0.26,0.23,0.24,0.0,0.0,0.0,0.0,0.0,0.0,72.8
11/11/2021,0.0,0.48,0.61,0.75,0.77,0.33,0.82,0.69,0.0,0.56,0.71,0.61,0.0,0.64,0.53,0.44,0.45,0.6,0.56,0.49,0.47,0.55,0.49,0.0,0.34,0.5,0.57,0.49,0.37,0.45,0.42,0.59,0.42,0.48,0.46,0.52,0.5,0.57,0.44,0.45,0.39,0.32,0.4,0.4,0.45,0.41,0.44,0.47,0.47,0.43,0.5,0.44,0.4,0.37,0.44,0.37,0.36,0.39,0.43,0.36,0.29,0.25,0.58,0.29,0.0,0.43,0.41,0.38,0.37,0.34,0.34,0.39,0.4,0.37,0.32,0.27,0.37,0.38,0.33,0.36,0.33,0.39,0.33,0.28,0.33,0.28,0.3,0.43,0.32,0.48,0.35,0.4,0.46,0.31,0.29,0.37,0.3,0.48,0.31,0.29,0.34,0.32,0.31,0.25,0.33,0.32,0.35,0.3,0.31,0.32,0.24,0.39,0.41,0.29,0.35,0.23,0.33,0.39,0.34,0.36,0.3,0.24,0.32,0.0,0.29,0.27,0.24,0.36,0.25,0.34,0.32,0.34,0.27,0.36,0.25,0.35,0.23,0.35,0.3,0.26,0.27,0.29,0.32,0.3,0.34,0.0,0.26,0.24,0.32,0.28,0.33,0.33,0.25,0.31,0.24,0.24,0.27,0.28,0.29,0.0,0.28,0.23,0.25,0.24,0.24,0.24,0.0,0.26,0.26,0.25,0.24,0.29,0.41,0.0,0.29,0.24,0.24,0.37,0.25,0.26,0.0,0.27,0.23,0.0,0.0,0.0,0.0,0.26,0.0,0.25,0.0,0.24,0.29,0.0,0.27,0.0,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.24,0.0,0.0,0.0,0.0,0.39,0.24,0.0,0.23,0.0,0.25,0.24,0.58,0.57,0.56,0.46,0.32,0.27,0.0,0.0,0.67,0.0,0.47,0.27,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,72.88
11/12/2021,0.0,0.49,0.62,0.75,0.77,0.32,0.83,0.69,0.0,0.57,0.71,0.61,0.0,0.65,0.53,0.45,0.45,0.6,0.65,0.49,0.47,0.54,0.49,0.0,0.34,0.5,0.56,0.5,0.37,0.44,0.42,0.59,0.42,0.48,0.45,0.52,0.5,0.58,0.45,0.43,0.39,0.32,0.4,0.41,0.45,0.42,0.44,0.47,0.47,0.43,0.49,0.44,0.4,0.37,0.44,0.38,0.36,0.4,0.43,0.35,0.29,0.25,0.59,0.29,0.0,0.43,0.41,0.38,0.36,0.34,0.33,0.39,0.4,0.37,0.32,0.27,0.37,0.38,0.32,0.36,0.33,0.39,0.32,0.29,0.33,0.28,0.29,0.43,0.32,0.47,0.35,0.4,0.46,0.31,0.29,0.37,0.3,0.47,0.32,0.29,0.36,0.32,0.31,0.24,0.33,0.32,0.34,0.31,0.31,0.33,0.24,0.39,0.4,0.29,0.34,0.23,0.33,0.39,0.33,0.36,0.3,0.24,0.32,0.0,0.3,0.27,0.24,0.35,0.25,0.34,0.32,0.34,0.28,0.37,0.24,0.34,0.23,0.36,0.3,0.26,0.27,0.29,0.33,0.31,0.35,0.0,0.25,0.23,0.32,0.28,0.34,0.34,0.25,0.3,0.24,0.24,0.29,0.29,0.3,0.0,0.29,0.23,0.24,0.24,0.24,0.24,0.0,0.26,0.26,0.25,0.23,0.27,0.42,0.0,0.28,0.24,0.24,0.38,0.25,0.27,0.0,0.27,0.23,0.0,0.23,0.0,0.0,0.27,0.0,0.25,0.0,0.25,0.29,0.0,0.27,0.0,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.4,0.24,0.0,0.23,0.0,0.25,0.24,0.5,0.54,0.55,0.47,0.32,0.28,0.0,0.0,0.66,0.0,0.47,0.27,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,72.95
11/15/2021,0.0,0.46,0.6,0.77,0.79,0.32,0.81,0.71,0.0,0.56,0.73,0.64,0.0,0.65,0.54,0.45,0.46,0.61,0.63,0.5,0.46,0.54,0.47,0.0,0.35,0.49,0.54,0.49,0.38,0.44,0.41,0.58,0.4,0.48,0.44,0.52,0.5,0.57,0.43,0.43,0.4,0.31,0.39,0.41,0.45,0.41,0.45,0.47,0.47,0.43,0.51,0.44,0.4,0.36,0.45,0.38,0.36,0.4,0.43,0.36,0.29,0.25,0.59,0.28,0.0,0.43,0.41,0.38,0.37,0.34,0.33,0.38,0.41,0.37,0.33,0.27,0.37,0.37,0.32,0.36,0.33,0.4,0.33,0.29,0.33,0.29,0.29,0.43,0.32,0.47,0.35,0.4,0.45,0.31,0.3,0.36,0.3,0.48,0.32,0.29,0.36,0.32,0.31,0.25,0.33,0.32,0.34,0.3,0.31,0.33,0.25,0.36,0.41,0.3,0.35,0.23,0.33,0.36,0.34,0.33,0.31,0.24,0.32,0.0,0.3,0.27,0.24,0.36,0.26,0.34,0.32,0.33,0.27,0.37,0.25,0.34,0.23,0.35,0.31,0.26,0.27,0.29,0.32,0.31,0.35,0.0,0.24,0.23,0.32,0.28,0.34,0.33,0.26,0.3,0.24,0.24,0.35,0.28,0.3,0.0,0.29,0.0,0.24,0.24,0.25,0.24,0.0,0.26,0.27,0.26,0.23,0.27,0.41,0.0,0.28,0.24,0.25,0.37,0.25,0.27,0.0,0.27,0.0,0.0,0.23,0.0,0.0,0.27,0.0,0.25,0.0,0.25,0.29,0.0,0.27,0.0,0.23,0.26,0.28,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.4,0.24,0.0,0.23,0.0,0.25,0.24,0.54,0.54,0.53,0.46,0.3,0.28,0.0,0.23,0.67,0.0,0.47,0.27,0.0,0.23,0.24,0.23,0.0,0.0,0.0,0.0,72.96000000000001
11/16/2021,0.0,0.46,0.6,0.77,0.79,0.32,0.81,0.71,0.0,0.56,0.73,0.64,0.0,0.65,0.54,0.45,0.46,0.61,0.63,0.5,0.46,0.54,0.47,0.0,0.35,0.49,0.54,0.49,0.38,0.44,0.41,0.58,0.4,0.48,0.44,0.52,0.5,0.57,0.43,0.43,0.4,0.31,0.39,0.41,0.45,0.41,0.45,0.47,0.47,0.43,0.51,0.44,0.4,0.36,0.45,0.38,0.36,0.4,0.43,0.36,0.29,0.25,0.59,0.28,0.0,0.43,0.41,0.38,0.37,0.34,0.33,0.38,0.41,0.37,0.33,0.27,0.37,0.37,0.32,0.36,0.33,0.4,0.33,0.29,0.33,0.29,0.29,0.43,0.32,0.47,0.35,0.4,0.45,0.31,0.3,0.36,0.3,0.48,0.32,0.29,0.36,0.32,0.31,0.25,0.33,0.32,0.34,0.3,0.31,0.33,0.25,0.36,0.41,0.3,0.35,0.23,0.33,0.36,0.34,0.33,0.31,0.24,0.32,0.0,0.3,0.27,0.24,0.36,0.26,0.34,0.32,0.33,0.27,0.37,0.25,0.34,0.23,0.35,0.31,0.26,0.27,0.29,0.32,0.31,0.35,0.0,0.24,0.23,0.32,0.28,0.34,0.33,0.26,0.3,0.24,0.24,0.35,0.28,0.3,0.0,0.29,0.0,0.24,0.24,0.25,0.24,0.0,0.26,0.27,0.26,0.23,0.27,0.41,0.0,0.28,0.24,0.25,0.37,0.25,0.27,0.0,0.27,0.0,0.0,0.23,0.0,0.0,0.27,0.0,0.25,0.0,0.25,0.29,0.0,0.27,0.0,0.23,0.26,0.28,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.4,0.24,0.0,0.23,0.0,0.25,0.24,0.54,0.54,0.53,0.46,0.3,0.28,0.0,0.23,0.67,0.0,0.47,0.27,0.0,0.23,0.24,0.23,0.0,0.0,0.0,0.0,72.96000000000001
11/17/2021,0.0,0.45,0.62,0.77,0.8,0.33,0.81,0.7,0.0,0.56,0.73,0.64,0.0,0.67,0.54,0.46,0.46,0.61,0.63,0.51,0.46,0.54,0.47,0.0,0.36,0.49,0.52,0.5,0.38,0.44,0.41,0.56,0.41,0.48,0.43,0.53,0.5,0.56,0.44,0.43,0.39,0.31,0.39,0.41,0.46,0.42,0.45,0.47,0.47,0.43,0.51,0.43,0.4,0.35,0.42,0.39,0.37,0.4,0.45,0.35,0.29,0.25,0.59,0.28,0.0,0.43,0.41,0.38,0.38,0.34,0.34,0.38,0.39,0.37,0.33,0.27,0.38,0.38,0.33,0.36,0.33,0.39,0.33,0.29,0.33,0.29,0.3,0.43,0.32,0.46,0.36,0.4,0.45,0.31,0.3,0.37,0.3,0.47,0.31,0.29,0.36,0.31,0.31,0.25,0.33,0.32,0.34,0.3,0.31,0.33,0.24,0.36,0.41,0.3,0.35,0.0,0.33,0.36,0.34,0.32,0.3,0.24,0.32,0.0,0.29,0.27,0.24,0.36,0.26,0.34,0.31,0.34,0.27,0.37,0.25,0.34,0.24,0.36,0.31,0.26,0.27,0.29,0.32,0.31,0.35,0.0,0.24,0.23,0.32,0.28,0.34,0.33,0.27,0.3,0.24,0.23,0.35,0.29,0.31,0.0,0.29,0.0,0.24,0.24,0.25,0.25,0.23,0.27,0.27,0.26,0.23,0.27,0.42,0.0,0.28,0.24,0.24,0.37,0.25,0.27,0.0,0.27,0.0,0.0,0.24,0.0,0.0,0.27,0.0,0.25,0.0,0.24,0.29,0.0,0.27,0.0,0.23,0.26,0.27,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.41,0.24,0.0,0.23,0.0,0.25,0.25,0.53,0.53,0.52,0.47,0.29,0.28,0.0,0.0,0.68,0.0,0.48,0.26,0.0,0.23,0.24,0.23,0.0,0.0,0.0,0.0,73.01
