,AAPL,MSFT,GOOGL,GOOG,NVDA,FB,ADBE,CRM,INTC,CSCO,AVGO,TXN,QCOM,ORCL,INTU,AMAT,IBM,AMD,NOW,MU,LRCX,ZM,ADSK,SNAP,TWLO,ADI,TWTR,DOCU,NXPI,CRWD,KLAC,MRVL,WDAY,EBAY,VEEV,MTCH,SNPS,MCHP,CDNS,MSI,PANW,HPQ,CTSH,XLNX,FTNT,TTD,SWKS,OKTA,ANSS,EPAM,MXIM,HUBS,ENPH,ETSY,CDW,DELL,RNG,CERN,VRSN,SPLK,DDOG,WORK,GRMN,IT,QRVO,WDC,TER,NET,ANET,MDB,COUP,TYL,XTSLA,Z,AKAM,PAYC,HPE,NTAP,ZEN,ON,SSNC,MPWR,ZS,STX,NLOK,NUAN,PTC,ENTG,CTXS,SEDG,AVLR,SNOW,GDDY,FICO,LUMN,CDAY,FIVN,VMW,BKI,IAC,BILL,PLTR,DT,CREE,FFIV,DXC,PFPT,DOX,AZPN,GWRE,ESTC,MANH,OLED,MKSI,DBX,LBTYK,CIEN,SMAR,JNPR,NTNX,PCTY,VMEO,PLAN,CHWY,SLAB,DLB,DASH,LITE,FEYE,AYX,POWI,PEGA,JCOM,CDK,FSLY,PSTG,CRUS,SNX,ZG,ACIW,SMTC,VIAV,BMBL,VRNT,XRX,NEWR,BLKB,LBTYA,U,UI,CARG,XM,ASAN,NCNO,BSY,WFFUT,ALGM,ANGI,MCFE,SATS,SWI,XASU1,IXTU1,USD,NABL WI,NABL,XASZ1,TEAM,ROP,APH,PINS,GLW,GLOB,LDOS,WIX,CLVT,JBL,ARW,CNXC,BRKS,VRT,CACI,IPGP,EVBG,SAIC,NCR,CHNG,TDC,NATI,AVT,MDLA,DNB,VRM,DCT,SWCH,SKLZ,JAMF,AI,PCOR,PYCR,DV,MSP,IXTZ1,WOLF,MNDT,KD WI,SUM
10/22/2021,16.33,16.28,6.13,5.74,3.43,4.03,2.7,2.62,2.17,0.0,1.98,1.78,1.45,1.59,1.42,1.2,1.23,1.37,1.3,0.73,0.79,0.57,0.63,0.0,0.59,0.92,0.5,0.5,0.51,0.54,0.49,0.54,0.5,0.0,0.0,0.43,0.46,0.39,0.42,0.0,0.47,0.34,0.41,0.41,0.43,0.0,0.26,0.31,0.31,0.33,0.0,0.34,0.0,0.0,0.25,0.29,0.19,0.0,0.21,0.26,0.36,0.0,0.0,0.25,0.18,0.17,0.19,0.43,0.0,0.31,0.18,0.2,0.12,0.0,0.17,0.26,0.19,0.2,0.15,0.18,0.16,0.22,0.22,0.0,0.14,0.15,0.13,0.17,0.12,0.0,0.15,0.64,0.11,0.0,0.0,0.16,0.1,0.13,0.11,0.11,0.0,0.39,0.15,0.0,0.12,0.08,0.0,0.1,0.11,0.1,0.12,0.1,0.08,0.0,0.09,0.0,0.0,0.08,0.0,0.07,0.0,0.05,0.09,0.0,0.0,0.06,0.3,0.0,0.0,0.04,0.0,0.05,0.0,0.05,0.05,0.07,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.08,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,-0.01,0.0,0.0,0.0,0.54,0.48,0.44,0.3,0.28,0.12,0.14,0.1,0.09,0.09,0.08,0.08,0.07,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.04,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.1,0.04,0.0,100.04
10/25/2021,16.31,16.32,6.03,5.66,3.47,4.03,2.7,2.58,2.18,0.0,1.98,1.79,1.45,1.57,1.42,1.18,1.11,1.39,1.3,0.74,0.76,0.57,0.65,0.0,0.59,0.93,0.49,0.51,0.51,0.54,0.5,0.53,0.51,0.0,0.0,0.47,0.47,0.39,0.44,0.0,0.47,0.35,0.4,0.41,0.43,0.0,0.27,0.31,0.31,0.33,0.0,0.34,0.0,0.0,0.25,0.3,0.19,0.0,0.21,0.27,0.36,0.0,0.0,0.25,0.18,0.17,0.19,0.45,0.0,0.3,0.18,0.2,0.12,0.0,0.17,0.26,0.19,0.2,0.15,0.19,0.16,0.22,0.23,0.0,0.14,0.15,0.13,0.17,0.12,0.0,0.15,0.64,0.11,0.0,0.0,0.16,0.1,0.13,0.11,0.11,0.0,0.39,0.15,0.0,0.12,0.08,0.0,0.1,0.1,0.1,0.11,0.1,0.08,0.0,0.09,0.0,0.0,0.08,0.0,0.07,0.0,0.05,0.09,0.0,0.0,0.06,0.3,0.0,0.0,0.04,0.0,0.05,0.0,0.05,0.05,0.07,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.08,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,-0.02,0.0,0.0,0.0,0.55,0.49,0.45,0.33,0.28,0.12,0.14,0.1,0.09,0.09,0.08,0.07,0.08,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.04,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.1,0.04,0.0,99.93
10/26/2021,16.39,16.4,5.91,5.55,3.51,3.87,2.75,2.63,1.95,0.0,2.0,1.79,1.45,1.61,1.47,1.21,1.11,1.41,1.32,0.74,0.77,0.58,0.66,0.0,0.58,0.93,0.47,0.51,0.52,0.54,0.51,0.53,0.51,0.0,0.0,0.46,0.47,0.39,0.45,0.0,0.47,0.36,0.41,0.41,0.44,0.0,0.27,0.32,0.31,0.34,0.0,0.35,0.0,0.0,0.26,0.3,0.19,0.0,0.21,0.27,0.37,0.0,0.0,0.26,0.18,0.17,0.19,0.46,0.0,0.3,0.18,0.21,0.12,0.0,0.17,0.26,0.19,0.2,0.16,0.19,0.16,0.22,0.23,0.0,0.14,0.15,0.13,0.18,0.12,0.0,0.15,0.65,0.11,0.0,0.0,0.16,0.1,0.13,0.11,0.11,0.0,0.39,0.15,0.0,0.12,0.08,0.0,0.1,0.1,0.1,0.11,0.1,0.07,0.0,0.09,0.0,0.0,0.08,0.0,0.07,0.0,0.05,0.09,0.0,0.0,0.06,0.3,0.0,0.0,0.04,0.0,0.05,0.0,0.05,0.05,0.07,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.08,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,-0.01,0.0,0.0,0.0,0.56,0.5,0.45,0.31,0.28,0.12,0.14,0.1,0.09,0.09,0.08,0.08,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.04,0.04,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.1,0.04,0.0,99.98000000000002
10/27/2021,16.39,16.4,5.91,5.55,3.51,3.87,2.75,2.63,1.95,0.0,2.0,1.79,1.45,1.61,1.47,1.21,1.11,1.41,1.32,0.74,0.77,0.58,0.66,0.0,0.58,0.93,0.47,0.51,0.52,0.54,0.51,0.53,0.51,0.0,0.0,0.46,0.47,0.39,0.45,0.0,0.47,0.36,0.41,0.41,0.44,0.0,0.27,0.32,0.31,0.34,0.0,0.35,0.0,0.0,0.26,0.3,0.19,0.0,0.21,0.27,0.37,0.0,0.0,0.26,0.18,0.17,0.19,0.46,0.0,0.3,0.18,0.21,0.12,0.0,0.17,0.26,0.19,0.2,0.16,0.19,0.16,0.22,0.23,0.0,0.14,0.15,0.13,0.18,0.12,0.0,0.15,0.65,0.11,0.0,0.0,0.16,0.1,0.13,0.11,0.11,0.0,0.39,0.15,0.0,0.12,0.08,0.0,0.1,0.1,0.1,0.11,0.1,0.07,0.0,0.09,0.0,0.0,0.08,0.0,0.07,0.0,0.05,0.09,0.0,0.0,0.06,0.3,0.0,0.0,0.04,0.0,0.05,0.0,0.05,0.05,0.07,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.08,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,-0.01,0.0,0.0,0.0,0.56,0.5,0.45,0.31,0.28,0.12,0.14,0.1,0.09,0.09,0.08,0.08,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.04,0.04,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.1,0.04,0.0,99.98000000000002
10/28/2021,16.34,16.3,5.89,5.55,3.57,3.91,2.75,2.64,1.94,0.0,2.03,1.8,1.45,1.6,1.49,1.21,1.11,1.44,1.32,0.75,0.76,0.58,0.67,0.0,0.58,0.94,0.47,0.51,0.52,0.54,0.51,0.54,0.51,0.0,0.0,0.45,0.48,0.4,0.45,0.0,0.46,0.36,0.4,0.42,0.43,0.0,0.26,0.32,0.32,0.34,0.0,0.35,0.0,0.0,0.26,0.3,0.19,0.0,0.21,0.27,0.36,0.0,0.0,0.26,0.18,0.17,0.19,0.48,0.0,0.31,0.17,0.21,0.12,0.0,0.17,0.27,0.19,0.2,0.15,0.19,0.16,0.23,0.23,0.0,0.14,0.15,0.13,0.18,0.12,0.0,0.15,0.65,0.11,0.0,0.0,0.16,0.1,0.13,0.11,0.12,0.0,0.4,0.15,0.0,0.12,0.08,0.0,0.1,0.1,0.1,0.12,0.1,0.07,0.0,0.09,0.0,0.0,0.08,0.0,0.07,0.0,0.05,0.09,0.0,0.0,0.06,0.3,0.0,0.0,0.04,0.0,0.05,0.0,0.05,0.05,0.07,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.08,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,-0.02,0.0,0.0,0.0,0.57,0.5,0.45,0.27,0.29,0.12,0.14,0.1,0.1,0.09,0.08,0.08,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.04,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.1,0.04,0.0,100.02
10/29/2021,16.4,16.39,5.96,5.58,3.8,3.75,2.73,2.65,1.89,0.0,2.07,1.77,1.45,1.59,1.51,1.17,1.1,1.44,1.29,0.75,0.76,0.58,0.67,0.0,0.57,0.94,0.46,0.52,0.5,0.55,0.51,0.54,0.51,0.0,0.0,0.44,0.48,0.38,0.46,0.0,0.45,0.35,0.4,0.41,0.42,0.0,0.26,0.31,0.32,0.34,0.0,0.35,0.0,0.0,0.25,0.29,0.19,0.0,0.21,0.27,0.37,0.0,0.0,0.26,0.18,0.17,0.19,0.46,0.0,0.3,0.17,0.21,0.12,0.0,0.17,0.26,0.19,0.2,0.14,0.19,0.16,0.23,0.24,0.0,0.14,0.15,0.13,0.17,0.12,0.0,0.15,0.65,0.11,0.0,0.0,0.16,0.1,0.12,0.11,0.12,0.0,0.4,0.15,0.0,0.12,0.08,0.0,0.1,0.1,0.1,0.12,0.1,0.07,0.0,0.09,0.0,0.0,0.08,0.0,0.06,0.0,0.05,0.09,0.0,0.0,0.06,0.3,0.0,0.0,0.04,0.0,0.05,0.0,0.05,0.05,0.07,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.08,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,-0.02,0.0,0.0,0.0,0.56,0.5,0.45,0.26,0.27,0.12,0.14,0.1,0.09,0.08,0.08,0.07,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.04,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.1,0.04,0.0,99.98000000000002
11/01/2021,16.51,16.89,6.15,5.75,3.78,3.71,2.68,2.64,1.86,0.0,2.02,1.66,1.44,1.55,1.5,1.19,1.08,1.4,1.3,0.75,0.77,0.57,0.67,0.0,0.45,0.88,0.4,0.5,0.51,0.53,0.52,0.54,0.51,0.0,0.0,0.41,0.47,0.38,0.44,0.0,0.45,0.35,0.39,0.43,0.42,0.0,0.27,0.29,0.31,0.34,0.0,0.35,0.0,0.0,0.24,0.29,0.19,0.0,0.2,0.26,0.36,0.0,0.0,0.25,0.18,0.17,0.22,0.45,0.0,0.3,0.16,0.21,0.12,0.0,0.16,0.26,0.18,0.19,0.14,0.19,0.16,0.24,0.23,0.0,0.14,0.15,0.13,0.18,0.11,0.0,0.15,0.65,0.11,0.0,0.0,0.16,0.1,0.12,0.1,0.11,0.0,0.4,0.14,0.0,0.12,0.08,0.0,0.09,0.1,0.1,0.11,0.11,0.07,0.0,0.09,0.0,0.0,0.08,0.0,0.06,0.0,0.05,0.09,0.0,0.0,0.05,0.27,0.0,0.0,0.04,0.0,0.05,0.0,0.05,0.05,0.07,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.08,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,-0.03,0.0,0.0,0.0,0.54,0.49,0.43,0.24,0.26,0.12,0.13,0.1,0.1,0.08,0.08,0.07,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.04,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.13,0.04,0.0,100.0
11/02/2021,16.09,17.14,6.2,5.79,3.85,3.76,2.7,2.63,1.88,0.0,2.02,1.64,1.42,1.54,1.52,1.19,1.06,1.38,1.31,0.73,0.76,0.56,0.66,0.0,0.46,0.88,0.4,0.5,0.51,0.53,0.54,0.53,0.52,0.0,0.0,0.4,0.48,0.38,0.45,0.0,0.46,0.35,0.39,0.42,0.43,0.0,0.26,0.29,0.31,0.34,0.0,0.34,0.0,0.0,0.24,0.28,0.19,0.0,0.21,0.26,0.37,0.0,0.0,0.26,0.18,0.15,0.22,0.48,0.0,0.31,0.16,0.21,0.12,0.0,0.16,0.26,0.18,0.19,0.11,0.19,0.17,0.22,0.23,0.0,0.13,0.15,0.13,0.18,0.11,0.0,0.14,0.66,0.11,0.0,0.0,0.15,0.1,0.12,0.1,0.11,0.0,0.4,0.14,0.0,0.12,0.08,0.0,0.1,0.1,0.1,0.11,0.11,0.08,0.0,0.09,0.0,0.0,0.08,0.0,0.06,0.0,0.05,0.09,0.0,0.0,0.05,0.27,0.0,0.0,0.04,0.0,0.05,0.0,0.05,0.05,0.07,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.08,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.59,0.49,0.42,0.23,0.26,0.12,0.13,0.09,0.1,0.08,0.08,0.07,0.08,0.07,0.06,0.05,0.06,0.05,0.05,0.05,0.06,0.05,0.04,0.0,0.03,0.02,0.02,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.13,0.04,0.0,100.01
11/03/2021,16.09,17.14,6.2,5.79,3.85,3.76,2.7,2.63,1.88,0.0,2.02,1.64,1.42,1.54,1.52,1.19,1.06,1.38,1.31,0.73,0.76,0.56,0.66,0.0,0.46,0.88,0.4,0.5,0.51,0.53,0.54,0.53,0.52,0.0,0.0,0.4,0.48,0.38,0.45,0.0,0.46,0.35,0.39,0.42,0.43,0.0,0.26,0.29,0.31,0.34,0.0,0.34,0.0,0.0,0.24,0.28,0.19,0.0,0.21,0.26,0.37,0.0,0.0,0.26,0.18,0.15,0.22,0.48,0.0,0.31,0.16,0.21,0.12,0.0,0.16,0.26,0.18,0.19,0.11,0.19,0.17,0.22,0.23,0.0,0.13,0.15,0.13,0.18,0.11,0.0,0.14,0.66,0.11,0.0,0.0,0.15,0.1,0.12,0.1,0.11,0.0,0.4,0.14,0.0,0.12,0.08,0.0,0.1,0.1,0.1,0.11,0.11,0.08,0.0,0.09,0.0,0.0,0.08,0.0,0.06,0.0,0.05,0.09,0.0,0.0,0.05,0.27,0.0,0.0,0.04,0.0,0.05,0.0,0.05,0.05,0.07,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.08,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.59,0.49,0.42,0.23,0.26,0.12,0.13,0.09,0.1,0.08,0.08,0.07,0.08,0.07,0.06,0.05,0.06,0.05,0.05,0.05,0.06,0.05,0.04,0.0,0.03,0.02,0.02,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.13,0.04,0.0,100.01
11/04/2021,16.04,17.07,6.02,5.63,3.9,3.84,2.67,2.66,1.91,0.0,2.01,1.65,1.45,1.51,1.48,1.22,1.07,1.44,1.28,0.75,0.78,0.57,0.66,0.0,0.48,0.89,0.41,0.5,0.52,0.5,0.56,0.54,0.51,0.0,0.0,0.41,0.48,0.39,0.45,0.0,0.46,0.36,0.39,0.43,0.41,0.0,0.27,0.3,0.31,0.34,0.0,0.34,0.0,0.0,0.25,0.29,0.19,0.0,0.21,0.26,0.37,0.0,0.0,0.25,0.18,0.16,0.22,0.48,0.0,0.29,0.17,0.21,0.12,0.0,0.16,0.26,0.19,0.19,0.11,0.22,0.17,0.23,0.23,0.0,0.13,0.15,0.13,0.18,0.11,0.0,0.15,0.67,0.11,0.0,0.0,0.16,0.1,0.12,0.1,0.11,0.0,0.41,0.14,0.0,0.12,0.08,0.0,0.1,0.1,0.1,0.12,0.11,0.08,0.0,0.09,0.0,0.0,0.08,0.0,0.06,0.0,0.05,0.09,0.0,0.0,0.05,0.27,0.0,0.0,0.04,0.0,0.05,0.0,0.05,0.05,0.07,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.08,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.58,0.48,0.43,0.24,0.26,0.12,0.14,0.1,0.1,0.08,0.08,0.07,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.06,0.06,0.04,0.0,0.03,0.02,0.02,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.14,0.04,0.0,100.04
11/05/2021,16.02,17.12,6.05,5.66,3.95,3.79,2.65,2.64,1.9,0.0,2.02,1.65,1.44,1.53,1.49,1.22,1.06,1.46,1.28,0.75,0.77,0.57,0.65,0.0,0.47,0.9,0.4,0.51,0.52,0.5,0.56,0.54,0.52,0.0,0.0,0.39,0.48,0.4,0.45,0.0,0.46,0.35,0.39,0.44,0.42,0.0,0.27,0.3,0.32,0.34,0.0,0.33,0.0,0.0,0.25,0.14,0.19,0.0,0.21,0.26,0.36,0.0,0.0,0.26,0.18,0.16,0.22,0.47,0.0,0.3,0.16,0.21,0.18,0.0,0.16,0.26,0.19,0.19,0.12,0.23,0.17,0.23,0.24,0.0,0.13,0.15,0.13,0.18,0.11,0.0,0.15,0.66,0.11,0.0,0.0,0.16,0.1,0.25,0.1,0.11,0.0,0.4,0.14,0.0,0.13,0.08,0.0,0.1,0.1,0.1,0.11,0.11,0.07,0.0,0.09,0.0,0.0,0.08,0.0,0.06,0.0,0.05,0.09,0.0,0.0,0.05,0.27,0.0,0.0,0.04,0.0,0.05,0.0,0.05,0.05,0.07,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.04,0.08,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,-0.02,0.0,0.0,0.0,0.58,0.47,0.43,0.23,0.27,0.12,0.13,0.09,0.1,0.08,0.08,0.07,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.04,0.0,0.03,0.02,0.02,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.14,0.04,0.0,100.05
11/08/2021,15.77,16.92,6.04,5.65,4.36,3.79,2.73,2.63,1.88,0.0,2.02,1.63,1.63,1.49,1.47,1.27,1.0,1.54,1.28,0.75,0.79,0.56,0.65,0.0,0.48,0.9,0.39,0.5,0.54,0.51,0.58,0.54,0.5,0.0,0.0,0.4,0.48,0.41,0.45,0.0,0.43,0.35,0.39,0.45,0.42,0.0,0.26,0.29,0.33,0.36,0.0,0.34,0.0,0.0,0.23,0.14,0.18,0.0,0.21,0.25,0.36,0.0,0.0,0.25,0.16,0.16,0.22,0.48,0.0,0.31,0.16,0.2,0.17,0.0,0.16,0.24,0.18,0.19,0.11,0.23,0.16,0.22,0.24,0.0,0.13,0.15,0.12,0.18,0.11,0.0,0.15,0.64,0.12,0.0,0.0,0.15,0.09,0.24,0.1,0.11,0.0,0.4,0.14,0.0,0.12,0.08,0.0,0.09,0.1,0.1,0.11,0.11,0.07,0.0,0.09,0.0,0.0,0.08,0.0,0.06,0.0,0.03,0.08,0.0,0.0,0.05,0.28,0.0,0.0,0.04,0.0,0.05,0.0,0.05,0.05,0.07,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.08,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,-0.01,0.0,0.0,0.0,0.57,0.47,0.43,0.22,0.26,0.13,0.12,0.1,0.1,0.08,0.08,0.07,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.04,0.0,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.14,0.04,0.04,100.09
11/09/2021,15.77,16.86,6.05,5.66,4.35,3.84,2.68,2.62,1.9,0.0,2.06,1.65,1.69,1.47,1.45,1.29,1.02,1.52,1.26,0.75,0.8,0.52,0.66,0.0,0.48,0.91,0.38,0.47,0.55,0.5,0.59,0.54,0.5,0.0,0.0,0.41,0.48,0.42,0.45,0.0,0.43,0.35,0.39,0.45,0.42,0.0,0.25,0.29,0.33,0.35,0.0,0.33,0.0,0.0,0.24,0.14,0.17,0.0,0.21,0.25,0.4,0.0,0.0,0.25,0.16,0.16,0.22,0.47,0.0,0.32,0.16,0.2,0.11,0.0,0.16,0.24,0.19,0.19,0.11,0.23,0.16,0.23,0.24,0.0,0.13,0.14,0.12,0.18,0.1,0.0,0.13,0.66,0.11,0.0,0.0,0.15,0.09,0.23,0.1,0.1,0.0,0.39,0.14,0.0,0.12,0.08,0.0,0.09,0.1,0.1,0.11,0.1,0.07,0.0,0.08,0.0,0.0,0.08,0.0,0.06,0.0,0.03,0.08,0.0,0.0,0.05,0.26,0.0,0.0,0.04,0.0,0.05,0.0,0.05,0.05,0.07,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.07,0.01,0.01,0.0,0.02,0.0,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.55,0.47,0.44,0.24,0.27,0.13,0.12,0.1,0.09,0.09,0.08,0.07,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.0,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.01,0.0,0.01,0.0,0.14,0.04,0.04,100.06
11/10/2021,15.77,16.86,6.05,5.66,4.35,3.84,2.68,2.62,1.9,0.0,2.06,1.65,1.69,1.47,1.45,1.29,1.02,1.52,1.26,0.75,0.8,0.52,0.66,0.0,0.48,0.91,0.38,0.47,0.55,0.5,0.59,0.54,0.5,0.0,0.0,0.41,0.48,0.42,0.45,0.0,0.43,0.35,0.39,0.45,0.42,0.0,0.25,0.29,0.33,0.35,0.0,0.33,0.0,0.0,0.24,0.14,0.17,0.0,0.21,0.25,0.4,0.0,0.0,0.25,0.16,0.16,0.22,0.47,0.0,0.32,0.16,0.2,0.11,0.0,0.16,0.24,0.19,0.19,0.11,0.23,0.16,0.23,0.24,0.0,0.13,0.14,0.12,0.18,0.1,0.0,0.13,0.66,0.11,0.0,0.0,0.15,0.09,0.23,0.1,0.1,0.0,0.39,0.14,0.0,0.12,0.08,0.0,0.09,0.1,0.1,0.11,0.1,0.07,0.0,0.08,0.0,0.0,0.08,0.0,0.06,0.0,0.03,0.08,0.0,0.0,0.05,0.26,0.0,0.0,0.04,0.0,0.05,0.0,0.05,0.05,0.07,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.04,0.07,0.01,0.01,0.0,0.02,0.0,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.55,0.47,0.44,0.24,0.27,0.13,0.12,0.1,0.09,0.09,0.08,0.07,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.0,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.01,0.0,0.01,0.0,0.14,0.04,0.04,100.06
11/11/2021,15.58,16.81,6.02,5.63,4.47,3.79,2.67,2.62,1.91,0.0,2.04,1.63,1.71,1.47,1.44,1.28,1.02,1.66,1.25,0.76,0.79,0.51,0.66,0.0,0.48,0.91,0.39,0.48,0.54,0.51,0.58,0.55,0.5,0.0,0.0,0.39,0.48,0.41,0.45,0.0,0.45,0.35,0.39,0.47,0.43,0.0,0.25,0.29,0.32,0.35,0.0,0.33,0.0,0.0,0.23,0.14,0.17,0.0,0.21,0.25,0.41,0.0,0.0,0.25,0.16,0.16,0.22,0.5,0.0,0.32,0.16,0.2,0.14,0.0,0.16,0.24,0.18,0.19,0.11,0.23,0.16,0.23,0.25,0.0,0.13,0.14,0.12,0.18,0.1,0.0,0.13,0.66,0.11,0.0,0.0,0.15,0.09,0.24,0.1,0.1,0.0,0.4,0.14,0.0,0.12,0.08,0.0,0.09,0.1,0.1,0.11,0.1,0.07,0.0,0.08,0.0,0.0,0.08,0.0,0.06,0.0,0.03,0.08,0.0,0.0,0.05,0.25,0.0,0.0,0.04,0.0,0.04,0.0,0.05,0.05,0.07,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.04,0.08,0.01,0.01,0.0,0.02,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.55,0.47,0.44,0.24,0.27,0.13,0.12,0.1,0.1,0.08,0.08,0.07,0.08,0.08,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.0,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.01,0.01,0.0,0.01,0.0,0.14,0.04,0.04,100.0
