,NVDA,INTU,NLOK,ORCL,MRVL,MSFT,ROP,AAPL,NTAP,STX,ADI,MPWR,QCOM,CDW,LDOS,ENTG,APH,IBM,LRCX,SSNC,TEL,TER,SWKS,WDC,AMAT,AVGO,TXN,NXPI,HPQ,KLAC,MCHP,GLW,HPE,POOL,CTSH,INTC,DPZ,CTXS,TGT,NKE,COST,EBAY,GRMN,GPC,EL,MGM,MSI,OMC,SIRI,YUM,DG,SBUX,TSCO,HD,EA,DRI,ROST,LOW,MCD,TJX,VFC,WMT,ROL,WST,DHI,ATVI,FOXA,HAS,LHX,LEN,RMD,DHR,LLY,CMCSA,BBY,CSCO,PKI,VIAC,ZTS,TECH,LUMN,UI,A,VZ,TMO,T,HCA,CERN,STE,UNH,ANTM,HUM,MDT,PFE,SYK,ABBV,BMY,GILD,COO,BDX,JNJ,DGX,ZBH,TFX,ABT,MRK,AMGN,CI,BAX,CAH,EFX,UPS,COF,TRU,AXP,EXPD,MSCI,OTIS,SYF,BX,PPG,XYL,TT,V,NOC,HEI,CTAS,CARR,JCI,NDAQ,GWW,SHW,ROK,PAYX,RTX,MCO,KKR,ETN,DOV,DFS,ACN,MMC,ALL,TROW,SWK,SPGI,ODFL,MS,MA,MLM,BLK,LMT,IEX,GD,FIS,FDX,EMR,CGNX,ADP,AME,MMM,PRU,GS,UNP,NSC,VRSK,VMC,WAB,WFC,PKG,FRC,J,CSX,ITW,AJG,CINF,ALLY,DD,FTV,GE,HON,L,PNC,SCHW,BK,RJF,PH,PCAR,NTRS,MAS,JBHT,AFL,HES,GPN,BEN,DE,BR,BLL,AMP,ICE,CMI,CAT,USB,CB,AIG,TRV,VTRS,MKTX,PGR,HIG,STT,AON,CME,HBAN,GE.,PFG,TFC,C,MET,JPM,KR,BAC,RF,n/a,FITB,KEY,MTB,CFG,COP,PXD,BSY,MU,BBWI WI,XRAY,BRO,CG,TXT,CHD,CVS,HRL,MCK,MKC,STZ,GIS,PG,PKN.,RME.,A4S.,DUT.,PG4.,DVN,EOG,HAL,CVX,HSY,MDLZ,F,LKQ,PM,MO,TSN,KDP,CAG,SLB,K,ADM,KHC,CLX,KO,SUM
09/15/2021,0.91,0.93,0.81,0.93,0.85,0.88,0.81,0.88,0.91,0.77,0.8,1.07,0.81,0.92,0.78,0.79,0.89,0.75,0.74,0.81,0.87,0.73,0.75,0.0,0.78,0.84,0.8,0.83,0.75,0.87,0.85,0.77,0.79,0.52,0.89,0.77,0.53,0.74,0.49,0.51,0.57,0.5,0.58,0.45,0.51,0.48,0.56,0.43,0.45,0.55,0.49,0.52,0.53,0.51,0.49,0.49,0.44,0.51,0.5,0.5,0.42,0.5,0.55,0.47,0.48,0.4,0.47,0.5,0.23,0.49,0.44,0.46,0.39,0.52,0.47,0.54,0.45,0.43,0.41,0.43,0.44,0.5,0.44,0.48,0.42,0.47,0.46,0.35,0.38,0.37,0.35,0.34,0.39,0.43,0.39,0.35,0.35,0.38,0.42,0.39,0.38,0.44,0.32,0.34,0.41,0.35,0.33,0.32,0.37,0.34,0.24,0.2,0.21,0.24,0.21,0.21,0.24,0.24,0.21,0.26,0.0,0.24,0.22,0.21,0.21,0.0,0.23,0.25,0.23,0.22,0.2,0.24,0.23,0.22,0.21,0.21,0.21,0.23,0.25,0.2,0.25,0.22,0.2,0.21,0.0,0.22,0.24,0.22,0.2,0.22,0.21,0.0,0.21,0.23,0.0,0.0,0.22,0.22,0.22,0.21,0.2,0.2,0.21,0.2,0.2,0.25,0.22,0.23,0.0,0.24,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.0,0.23,0.2,0.22,0.0,0.2,0.0,0.2,0.21,0.2,0.2,0.0,0.22,0.23,0.2,0.0,0.0,0.0,0.22,0.21,0.25,0.21,0.2,0.2,0.2,0.0,0.22,0.22,0.21,0.36,0.0,0.0,0.22,0.21,0.24,0.0,0.21,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.78
09/16/2021,0.89,0.91,0.79,0.92,0.86,0.88,0.81,0.88,0.9,0.77,0.81,1.05,0.81,0.91,0.78,0.81,0.89,0.76,0.75,0.8,0.87,0.73,0.76,0.0,0.79,0.84,0.81,0.84,0.76,0.88,0.86,0.77,0.79,0.51,0.89,0.79,0.53,0.75,0.49,0.5,0.56,0.5,0.57,0.46,0.51,0.49,0.55,0.44,0.45,0.54,0.49,0.52,0.53,0.51,0.49,0.5,0.44,0.51,0.51,0.49,0.42,0.5,0.54,0.45,0.48,0.4,0.47,0.5,0.23,0.48,0.43,0.44,0.38,0.52,0.47,0.54,0.44,0.43,0.41,0.41,0.46,0.5,0.43,0.48,0.41,0.47,0.46,0.35,0.38,0.38,0.36,0.34,0.39,0.42,0.39,0.35,0.35,0.38,0.41,0.39,0.37,0.43,0.32,0.35,0.4,0.35,0.33,0.33,0.37,0.34,0.24,0.2,0.22,0.23,0.21,0.21,0.24,0.23,0.21,0.26,0.0,0.24,0.22,0.2,0.21,0.0,0.23,0.24,0.23,0.22,0.2,0.24,0.23,0.22,0.21,0.21,0.21,0.23,0.24,0.2,0.25,0.22,0.2,0.21,0.0,0.21,0.24,0.22,0.2,0.22,0.21,0.0,0.21,0.23,0.0,0.0,0.22,0.22,0.21,0.21,0.2,0.2,0.21,0.2,0.0,0.25,0.22,0.23,0.2,0.24,0.21,0.21,0.2,0.21,0.2,0.2,0.21,0.0,0.23,0.21,0.22,0.0,0.2,0.0,0.2,0.21,0.2,0.2,0.0,0.22,0.22,0.2,0.0,0.0,0.0,0.22,0.21,0.25,0.21,0.0,0.21,0.2,0.0,0.23,0.23,0.21,0.36,0.0,0.0,0.22,0.21,0.24,0.0,0.21,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.65
09/17/2021,0.9,0.94,0.78,0.9,0.87,0.9,0.81,0.88,0.91,0.76,0.82,1.08,0.8,0.9,0.76,0.84,0.9,0.75,0.75,0.8,0.87,0.74,0.75,0.0,0.8,0.85,0.82,0.83,0.74,0.89,0.87,0.76,0.76,0.5,0.89,0.79,0.53,0.76,0.49,0.5,0.56,0.5,0.57,0.46,0.51,0.47,0.55,0.44,0.45,0.55,0.49,0.52,0.54,0.51,0.49,0.5,0.44,0.51,0.51,0.5,0.42,0.5,0.54,0.47,0.47,0.4,0.46,0.5,0.23,0.48,0.44,0.45,0.38,0.49,0.47,0.54,0.44,0.42,0.41,0.42,0.46,0.49,0.43,0.48,0.42,0.47,0.46,0.35,0.39,0.38,0.36,0.34,0.39,0.43,0.4,0.35,0.35,0.38,0.42,0.4,0.37,0.44,0.34,0.36,0.41,0.35,0.33,0.32,0.38,0.34,0.24,0.2,0.21,0.23,0.21,0.22,0.24,0.24,0.21,0.27,0.0,0.24,0.21,0.2,0.21,0.0,0.22,0.24,0.23,0.22,0.2,0.23,0.23,0.22,0.21,0.21,0.21,0.23,0.24,0.2,0.25,0.22,0.2,0.21,0.0,0.22,0.24,0.22,0.2,0.22,0.2,0.0,0.21,0.22,0.0,0.0,0.22,0.22,0.22,0.21,0.0,0.2,0.21,0.2,0.2,0.25,0.22,0.23,0.2,0.23,0.21,0.21,0.2,0.21,0.2,0.2,0.2,0.0,0.23,0.2,0.21,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.21,0.22,0.2,0.0,0.0,0.0,0.22,0.21,0.24,0.21,0.2,0.2,0.2,0.0,0.23,0.23,0.21,0.36,0.0,0.0,0.22,0.21,0.24,0.0,0.21,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.71000000000001
09/20/2021,0.89,0.94,0.77,0.9,0.87,0.91,0.81,0.87,0.91,0.78,0.81,1.08,0.78,0.9,0.73,0.87,0.9,0.75,0.76,0.79,0.86,0.74,0.75,0.0,0.81,0.86,0.82,0.83,0.75,0.92,0.88,0.76,0.75,0.5,0.89,0.79,0.53,0.76,0.49,0.49,0.57,0.51,0.56,0.47,0.49,0.47,0.55,0.44,0.45,0.54,0.5,0.5,0.54,0.51,0.46,0.5,0.44,0.52,0.51,0.51,0.41,0.5,0.53,0.47,0.48,0.4,0.49,0.51,0.22,0.49,0.43,0.45,0.37,0.5,0.46,0.54,0.44,0.43,0.4,0.43,0.46,0.49,0.43,0.48,0.41,0.47,0.47,0.35,0.39,0.39,0.36,0.33,0.39,0.42,0.39,0.36,0.34,0.38,0.41,0.4,0.37,0.43,0.34,0.36,0.41,0.34,0.33,0.32,0.38,0.34,0.24,0.2,0.22,0.23,0.21,0.21,0.24,0.23,0.21,0.27,0.0,0.24,0.21,0.2,0.2,0.0,0.22,0.24,0.23,0.22,0.2,0.23,0.24,0.22,0.21,0.21,0.22,0.23,0.23,0.21,0.25,0.22,0.2,0.21,0.0,0.22,0.24,0.22,0.2,0.21,0.2,0.0,0.21,0.22,0.0,0.0,0.22,0.23,0.21,0.21,0.0,0.2,0.21,0.2,0.2,0.25,0.21,0.23,0.2,0.23,0.21,0.21,0.2,0.21,0.21,0.2,0.21,0.0,0.23,0.2,0.21,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.21,0.22,0.2,0.0,0.0,0.0,0.21,0.2,0.24,0.21,0.0,0.2,0.2,0.2,0.22,0.22,0.2,0.35,0.0,0.0,0.22,0.21,0.24,0.0,0.21,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.22,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.63
09/21/2021,0.89,0.93,0.77,0.9,0.86,0.9,0.81,0.87,0.89,0.77,0.81,1.08,0.76,0.89,0.74,0.87,0.9,0.75,0.76,0.79,0.85,0.74,0.74,0.0,0.8,0.86,0.83,0.83,0.74,0.93,0.87,0.76,0.75,0.49,0.88,0.78,0.53,0.77,0.5,0.49,0.57,0.51,0.56,0.47,0.49,0.47,0.55,0.45,0.45,0.54,0.5,0.49,0.54,0.51,0.45,0.5,0.45,0.53,0.51,0.51,0.41,0.5,0.53,0.47,0.49,0.41,0.5,0.5,0.22,0.5,0.43,0.45,0.37,0.5,0.46,0.54,0.45,0.43,0.4,0.44,0.48,0.49,0.44,0.48,0.44,0.48,0.47,0.36,0.39,0.39,0.37,0.34,0.39,0.42,0.39,0.36,0.34,0.39,0.41,0.4,0.37,0.44,0.34,0.36,0.41,0.34,0.34,0.32,0.39,0.34,0.24,0.0,0.22,0.23,0.21,0.21,0.24,0.22,0.21,0.27,0.0,0.24,0.21,0.2,0.21,0.0,0.22,0.24,0.23,0.22,0.2,0.23,0.23,0.22,0.21,0.2,0.22,0.23,0.23,0.21,0.24,0.22,0.2,0.21,0.0,0.21,0.24,0.22,0.2,0.21,0.2,0.0,0.21,0.22,0.0,0.0,0.21,0.23,0.21,0.21,0.0,0.2,0.2,0.2,0.2,0.25,0.21,0.23,0.2,0.22,0.21,0.21,0.2,0.21,0.21,0.2,0.21,0.0,0.22,0.2,0.21,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.21,0.22,0.2,0.0,0.0,0.0,0.21,0.2,0.24,0.21,0.0,0.2,0.2,0.2,0.22,0.22,0.21,0.35,0.0,0.0,0.22,0.2,0.24,0.0,0.21,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.23,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.64000000000001
09/22/2021,0.89,0.93,0.77,0.9,0.86,0.9,0.81,0.87,0.89,0.77,0.81,1.08,0.76,0.89,0.74,0.87,0.9,0.75,0.76,0.79,0.85,0.74,0.74,0.0,0.8,0.86,0.83,0.83,0.74,0.93,0.87,0.76,0.75,0.49,0.88,0.78,0.53,0.77,0.5,0.49,0.57,0.51,0.56,0.47,0.49,0.47,0.55,0.45,0.45,0.54,0.5,0.49,0.54,0.51,0.45,0.5,0.45,0.53,0.51,0.51,0.41,0.5,0.53,0.47,0.49,0.41,0.5,0.5,0.22,0.5,0.43,0.45,0.37,0.5,0.46,0.54,0.45,0.43,0.4,0.44,0.48,0.49,0.44,0.48,0.44,0.48,0.47,0.36,0.39,0.39,0.37,0.34,0.39,0.42,0.39,0.36,0.34,0.39,0.41,0.4,0.37,0.44,0.34,0.36,0.41,0.34,0.34,0.32,0.39,0.34,0.24,0.0,0.22,0.23,0.21,0.21,0.24,0.22,0.21,0.27,0.0,0.24,0.21,0.2,0.21,0.0,0.22,0.24,0.23,0.22,0.2,0.23,0.23,0.22,0.21,0.2,0.22,0.23,0.23,0.21,0.24,0.22,0.2,0.21,0.0,0.21,0.24,0.22,0.2,0.21,0.2,0.0,0.21,0.22,0.0,0.0,0.21,0.23,0.21,0.21,0.0,0.2,0.2,0.2,0.2,0.25,0.21,0.23,0.2,0.22,0.21,0.21,0.2,0.21,0.21,0.2,0.21,0.0,0.22,0.2,0.21,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.21,0.22,0.2,0.0,0.0,0.0,0.21,0.2,0.24,0.21,0.0,0.2,0.2,0.2,0.22,0.22,0.21,0.35,0.0,0.0,0.22,0.2,0.24,0.0,0.21,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.23,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.64000000000001
09/23/2021,0.87,0.93,0.76,0.91,0.86,0.89,0.81,0.86,0.9,0.78,0.81,1.08,0.76,0.89,0.75,0.86,0.89,0.75,0.75,0.79,0.85,0.72,0.73,0.0,0.78,0.85,0.82,0.81,0.74,0.9,0.86,0.76,0.75,0.5,0.89,0.78,0.53,0.77,0.5,0.49,0.56,0.51,0.57,0.47,0.48,0.48,0.55,0.44,0.45,0.54,0.51,0.49,0.55,0.51,0.45,0.5,0.45,0.52,0.51,0.51,0.41,0.5,0.54,0.47,0.48,0.39,0.49,0.5,0.22,0.49,0.44,0.46,0.38,0.5,0.46,0.53,0.45,0.43,0.4,0.44,0.47,0.48,0.44,0.49,0.44,0.48,0.47,0.36,0.39,0.39,0.37,0.34,0.39,0.43,0.39,0.36,0.34,0.39,0.41,0.4,0.38,0.44,0.34,0.36,0.41,0.35,0.33,0.32,0.39,0.34,0.24,0.2,0.22,0.23,0.21,0.21,0.24,0.22,0.21,0.26,0.19,0.24,0.22,0.21,0.21,0.2,0.22,0.24,0.23,0.22,0.2,0.23,0.23,0.22,0.21,0.2,0.21,0.23,0.23,0.2,0.25,0.22,0.2,0.21,0.2,0.22,0.25,0.22,0.2,0.21,0.2,0.0,0.21,0.22,0.0,0.0,0.21,0.22,0.22,0.21,0.2,0.0,0.2,0.2,0.2,0.25,0.21,0.23,0.2,0.22,0.21,0.21,0.2,0.21,0.21,0.2,0.21,0.0,0.22,0.2,0.21,0.0,0.0,0.0,0.19,0.2,0.2,0.0,0.0,0.21,0.23,0.0,0.0,0.0,0.0,0.21,0.2,0.25,0.21,0.2,0.2,0.0,0.2,0.22,0.22,0.2,0.35,0.0,0.0,0.22,0.2,0.24,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.38,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.62
09/24/2021,0.88,0.93,0.76,0.92,0.86,0.9,0.8,0.86,0.89,0.77,0.82,1.09,0.76,0.89,0.74,0.87,0.89,0.75,0.74,0.79,0.84,0.71,0.74,0.0,0.78,0.85,0.83,0.83,0.73,0.91,0.87,0.75,0.74,0.5,0.89,0.78,0.53,0.77,0.5,0.5,0.57,0.51,0.57,0.47,0.49,0.47,0.55,0.44,0.45,0.54,0.5,0.5,0.55,0.52,0.44,0.5,0.46,0.53,0.52,0.51,0.4,0.5,0.54,0.47,0.48,0.38,0.5,0.49,0.22,0.49,0.44,0.46,0.38,0.5,0.46,0.53,0.45,0.42,0.41,0.45,0.47,0.49,0.44,0.49,0.45,0.48,0.47,0.36,0.39,0.39,0.38,0.34,0.39,0.43,0.39,0.36,0.34,0.4,0.41,0.4,0.38,0.44,0.34,0.36,0.41,0.35,0.33,0.32,0.39,0.34,0.24,0.2,0.22,0.23,0.22,0.21,0.24,0.22,0.21,0.26,0.0,0.24,0.22,0.21,0.21,0.2,0.23,0.23,0.23,0.22,0.2,0.23,0.23,0.22,0.21,0.21,0.22,0.23,0.23,0.21,0.25,0.22,0.2,0.21,0.0,0.22,0.26,0.22,0.2,0.21,0.2,0.0,0.21,0.22,0.0,0.0,0.21,0.22,0.22,0.21,0.2,0.0,0.2,0.2,0.2,0.25,0.21,0.23,0.2,0.22,0.21,0.21,0.2,0.21,0.21,0.2,0.21,0.0,0.23,0.2,0.21,0.0,0.19,0.0,0.0,0.2,0.2,0.0,0.0,0.21,0.23,0.0,0.0,0.0,0.0,0.21,0.2,0.25,0.2,0.2,0.2,0.0,0.2,0.22,0.22,0.21,0.35,0.0,0.19,0.22,0.2,0.24,0.0,0.2,0.0,0.2,0.19,0.0,0.2,0.2,0.0,0.0,0.0,0.39,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.78
09/27/2021,0.91,0.95,0.76,0.93,0.88,0.89,0.79,0.87,0.92,0.78,0.83,1.12,0.76,0.89,0.74,0.89,0.91,0.75,0.76,0.79,0.86,0.72,0.73,0.0,0.8,0.85,0.83,0.85,0.75,0.92,0.89,0.75,0.74,0.49,0.9,0.78,0.51,0.77,0.49,0.5,0.56,0.51,0.58,0.47,0.49,0.51,0.55,0.45,0.45,0.53,0.49,0.5,0.55,0.51,0.43,0.53,0.45,0.52,0.51,0.51,0.4,0.49,0.53,0.47,0.47,0.38,0.5,0.49,0.22,0.49,0.43,0.45,0.38,0.49,0.45,0.53,0.45,0.43,0.41,0.44,0.46,0.49,0.43,0.48,0.45,0.47,0.46,0.35,0.4,0.38,0.37,0.34,0.39,0.42,0.39,0.35,0.34,0.39,0.41,0.39,0.37,0.43,0.35,0.36,0.4,0.35,0.33,0.32,0.37,0.33,0.24,0.0,0.23,0.23,0.22,0.21,0.24,0.22,0.22,0.26,0.0,0.24,0.22,0.21,0.21,0.2,0.22,0.23,0.23,0.22,0.0,0.23,0.23,0.22,0.22,0.2,0.21,0.23,0.23,0.21,0.25,0.22,0.2,0.21,0.0,0.22,0.25,0.22,0.21,0.22,0.2,0.0,0.21,0.22,0.0,0.0,0.21,0.23,0.22,0.21,0.0,0.2,0.2,0.0,0.0,0.26,0.22,0.23,0.21,0.22,0.21,0.22,0.2,0.21,0.21,0.0,0.21,0.0,0.23,0.2,0.21,0.0,0.2,0.2,0.2,0.21,0.2,0.0,0.0,0.21,0.22,0.0,0.0,0.0,0.0,0.21,0.2,0.25,0.21,0.2,0.2,0.0,0.2,0.22,0.23,0.2,0.35,0.0,0.0,0.22,0.21,0.25,0.0,0.21,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.25,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85000000000001
09/28/2021,0.89,0.95,0.77,0.93,0.88,0.89,0.8,0.87,0.92,0.79,0.84,1.12,0.76,0.89,0.76,0.87,0.91,0.76,0.76,0.79,0.86,0.72,0.73,0.0,0.8,0.85,0.84,0.85,0.75,0.92,0.89,0.76,0.74,0.49,0.9,0.78,0.51,0.76,0.48,0.47,0.57,0.5,0.58,0.47,0.49,0.51,0.55,0.45,0.45,0.53,0.49,0.49,0.55,0.51,0.44,0.53,0.45,0.52,0.52,0.51,0.4,0.49,0.53,0.47,0.47,0.38,0.51,0.48,0.22,0.49,0.42,0.45,0.37,0.49,0.44,0.53,0.44,0.43,0.41,0.44,0.47,0.48,0.43,0.48,0.45,0.47,0.46,0.35,0.4,0.38,0.37,0.33,0.39,0.42,0.4,0.35,0.33,0.38,0.41,0.39,0.37,0.43,0.35,0.36,0.4,0.35,0.32,0.32,0.37,0.33,0.24,0.0,0.23,0.23,0.23,0.21,0.24,0.22,0.22,0.25,0.0,0.24,0.21,0.21,0.21,0.21,0.22,0.23,0.23,0.22,0.0,0.23,0.23,0.22,0.22,0.2,0.21,0.22,0.23,0.22,0.25,0.22,0.0,0.21,0.0,0.22,0.25,0.22,0.21,0.21,0.2,0.0,0.21,0.22,0.0,0.0,0.21,0.22,0.22,0.21,0.0,0.2,0.2,0.2,0.0,0.25,0.22,0.23,0.21,0.22,0.21,0.22,0.2,0.21,0.22,0.0,0.21,0.0,0.22,0.21,0.21,0.0,0.2,0.2,0.2,0.21,0.2,0.0,0.0,0.2,0.23,0.0,0.0,0.0,0.0,0.21,0.21,0.24,0.21,0.2,0.2,0.0,0.21,0.22,0.23,0.21,0.35,0.0,0.0,0.22,0.2,0.25,0.0,0.21,0.0,0.2,0.21,0.2,0.2,0.21,0.0,0.2,0.2,0.25,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.80000000000001
09/29/2021,0.89,0.95,0.77,0.93,0.88,0.89,0.8,0.87,0.92,0.79,0.84,1.12,0.76,0.89,0.76,0.87,0.91,0.76,0.76,0.79,0.86,0.72,0.73,0.0,0.8,0.85,0.84,0.85,0.75,0.92,0.89,0.76,0.74,0.49,0.9,0.78,0.51,0.76,0.48,0.47,0.57,0.5,0.58,0.47,0.49,0.51,0.55,0.45,0.45,0.53,0.49,0.49,0.55,0.51,0.44,0.53,0.45,0.52,0.52,0.51,0.4,0.49,0.53,0.47,0.47,0.38,0.51,0.48,0.22,0.49,0.42,0.45,0.37,0.49,0.44,0.53,0.44,0.43,0.41,0.44,0.47,0.48,0.43,0.48,0.45,0.47,0.46,0.35,0.4,0.38,0.37,0.33,0.39,0.42,0.4,0.35,0.33,0.38,0.41,0.39,0.37,0.43,0.35,0.36,0.4,0.35,0.32,0.32,0.37,0.33,0.24,0.0,0.23,0.23,0.23,0.21,0.24,0.22,0.22,0.25,0.0,0.24,0.21,0.21,0.21,0.21,0.22,0.23,0.23,0.22,0.0,0.23,0.23,0.22,0.22,0.2,0.21,0.22,0.23,0.22,0.25,0.22,0.0,0.21,0.0,0.22,0.25,0.22,0.21,0.21,0.2,0.0,0.21,0.22,0.0,0.0,0.21,0.22,0.22,0.21,0.0,0.2,0.2,0.2,0.0,0.25,0.22,0.23,0.21,0.22,0.21,0.22,0.2,0.21,0.22,0.0,0.21,0.0,0.22,0.21,0.21,0.0,0.2,0.2,0.2,0.21,0.2,0.0,0.0,0.2,0.23,0.0,0.0,0.0,0.0,0.21,0.21,0.24,0.21,0.2,0.2,0.0,0.21,0.22,0.23,0.21,0.35,0.0,0.0,0.22,0.2,0.25,0.0,0.21,0.0,0.2,0.21,0.2,0.2,0.21,0.0,0.2,0.2,0.25,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.80000000000001
