,CRCT,APPS,CELH,ROKU,GLBE,ATKR,INMD,TIGR,CDNA,RILY,FRHC,QFIN,CLF,SNAP,GNRC,FVRR,NET,UPST,NVCR,SE,ENPH,PINS,NVDA,SKY,PGNY,SPT,CRWD,HUBS,FIGS,COWN,SWBI,DLO,AVTR,MED,PRFT,SQ,ASML,OSTK,BX,SHOP,U.S. Bank Money Market Deposit Account,ESI,TSLA,JBL,CRL,SCHW,KKR,JCOM,CRNC,ZS,ACM Research Inc Class A,GRWG,WAL,LOVE,TBIO,MRNA,EVR,UCTT,JEF,DECK,Overstock.com Inc,Jabil Inc,ASAN,BILL,IIPR,CUBI,DOCU,LFST,LGI Homes Inc,LGIH,LifeStance Health Group Inc Ordinary Shares,SGH,DBX,WB,GOOGL,WST,EXPD,TROW,CCS,FIGS Inc Class A,Smith & Wesson Brands Inc,HZO,AN,CPRT,DE,COOP,CROX,SF,FND,The Trade Desk Inc A,FB,DDOG,SITM,CVNA,IT,MRVI,DOCS,RCII,ALGN,TPX,KLIC,TASK,RGEN,MPWR,AXON,ARES,n/a,603087.SS,DVAX,SWAV,MNDY,STEP,AXNX,BLDR,LSPD.TO,S,ZI,WSM,MELI,MATX,INSP,TNDM,MDB,KLAC,USBFS03,CFLT,PAG,FANG,CPE,CHX,CZR,WCC,SAH,WFG.TO,TEAM,ODFL,DXCM,CBRE,CARG,WSC,LULU,ACMR,UPWK,NFLX,CCSI,AFRM,BROS,APP,AMD,CG,TDCX,SIVB,MXL,HLI,MEG,U,MP,KRNT,ESTC,ENTG,LGND,RBLX,ZIM,SNOW,ONON,TREX,TTD,ETSY,ONTO,AMN,DAVA,INTU,ANET,LPX,FOCS,AOSL,TER,DHI,TRUP,GRBK,LSI,MSFT,LRCX,EPAM,CMC,REGN,SIMO,AMAT,HAYW,CUBE,AVGO,EXR,IQV,DHR,BRO,PHM,ALNY,SMPL,ICLR,KNSL,HRMY,STX,TW,EW,AAWW,MMC,FNF,MTH,GLOB,TSCO,PFE,EPRT,JBHT,STE,LIN,MDC,XPEV,VRTX,MPW,NFG,SPG,MRVL,RIO,ASO,SBNY,GSL,PSA,NMIH,REXR,NMRK,AER,BMY,FMC,NSA,SCCO,BERY,TSM,PKG,HESM,NRG,MA,RYAN,TRU,INFY,MKSI,SUM
10/11/2021,0.0,0.0,3.72,0.0,0.0,3.37,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.53,2.96,0.0,3.0,0.0,0.0,0.0,0.0,2.04,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.08,0.0,0.0,3.55,1.08,0.0,0.0,0.53,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,2.83,2.09,0.48,0.0,0.0,3.18,0.0,0.0,3.02,0.0,3.22,0.0,1.97,1.91,0.0,3.24,3.34,1.97,0.0,0.0,0.15,0.0,3.25,3.56,0.0,0.0,0.0,2.01,0.0,0.0,0.0,2.67,0.0,0.0,0.55,0.52,0.0,0.0,0.0,0.0,3.34,2.21,1.15,1.03,1.03,1.02,0.99,1.02,1.04,1.02,1.01,0.5,0.52,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95
10/12/2021,0.0,0.0,3.8,0.0,0.0,3.47,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.54,2.97,0.0,3.04,0.0,0.0,0.0,0.0,2.02,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,2.1,0.0,0.0,3.61,1.05,0.0,0.0,0.53,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,2.82,2.12,0.48,0.0,0.0,3.11,0.0,0.0,3.0,0.0,2.96,0.0,1.98,1.92,0.0,2.96,3.36,1.97,0.0,0.0,0.1,0.0,3.29,3.56,0.0,0.0,0.0,2.05,0.0,0.0,0.0,2.73,0.0,0.0,0.55,0.53,0.0,0.0,0.0,0.0,3.36,2.21,1.17,1.07,1.03,1.03,0.99,1.02,1.02,1.01,1.0,0.5,0.55,0.51,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
10/13/2021,0.0,0.0,3.8,0.0,0.0,3.47,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.54,2.97,0.0,3.04,0.0,0.0,0.0,0.0,2.02,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,2.1,0.0,0.0,3.61,1.05,0.0,0.0,0.53,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,2.82,2.12,0.48,0.0,0.0,3.11,0.0,0.0,3.0,0.0,2.96,0.0,1.98,1.92,0.0,2.96,3.36,1.97,0.0,0.0,0.1,0.0,3.29,3.56,0.0,0.0,0.0,2.05,0.0,0.0,0.0,2.73,0.0,0.0,0.55,0.53,0.0,0.0,0.0,0.0,3.36,2.21,1.17,1.07,1.03,1.03,0.99,1.02,1.02,1.01,1.0,0.5,0.55,0.51,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
10/15/2021,0.0,3.26,3.55,0.0,0.0,3.46,3.58,0.0,0.0,0.0,2.92,0.0,0.0,0.0,2.05,0.0,3.9,3.74,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.8,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,3.57,1.87,0.0,0.0,0.51,0.0,1.03,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,3.01,2.89,0.0,0.0,0.0,2.58,0.0,0.95,1.95,0.0,3.12,0.0,0.49,0.0,2.0,0.1,0.0,3.52,3.4,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.52,0.0,0.0,0.0,0.0,2.99,3.13,1.01,1.08,1.01,1.01,0.0,0.52,0.99,0.48,0.49,0.5,1.05,0.5,0.0,0.89,0.57,0.48,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
10/18/2021,0.0,3.26,3.55,0.0,0.0,3.46,3.58,0.0,0.0,0.0,2.92,0.0,0.0,0.0,2.05,0.0,3.9,3.74,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.8,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,3.57,1.87,0.0,0.0,0.51,0.0,1.03,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,3.01,2.89,0.0,0.0,0.0,2.58,0.0,0.95,1.95,0.0,3.12,0.0,0.49,0.0,2.0,0.1,0.0,3.52,3.4,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.52,0.0,0.0,0.0,0.0,2.99,3.13,1.01,1.08,1.01,1.01,0.0,0.52,0.99,0.48,0.49,0.5,1.05,0.5,0.0,0.89,0.57,0.48,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
10/19/2021,0.0,3.22,3.27,0.0,0.0,3.38,3.91,0.0,0.0,0.0,2.89,0.0,0.0,0.0,2.04,0.0,4.14,4.12,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,1.96,1.76,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,0.0,0.0,3.51,1.86,0.0,0.0,0.51,0.0,1.02,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,3.06,2.97,0.0,0.0,0.0,2.51,0.0,0.88,1.9,0.0,3.59,0.0,0.49,0.0,1.99,0.12,0.0,3.21,3.21,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.52,0.0,0.0,0.0,0.0,2.88,2.99,0.93,1.06,0.96,0.99,0.0,0.51,0.98,0.48,0.49,0.5,1.04,0.49,0.0,0.86,0.57,0.47,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/20/2021,0.0,3.22,3.27,0.0,0.0,3.38,3.91,0.0,0.0,0.0,2.89,0.0,0.0,0.0,2.04,0.0,4.14,4.12,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,1.96,1.76,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,0.0,0.0,3.51,1.86,0.0,0.0,0.51,0.0,1.02,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,3.06,2.97,0.0,0.0,0.0,2.51,0.0,0.88,1.9,0.0,3.59,0.0,0.49,0.0,1.99,0.12,0.0,3.21,3.21,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.52,0.0,0.0,0.0,0.0,2.88,2.99,0.93,1.06,0.96,0.99,0.0,0.51,0.98,0.48,0.49,0.5,1.04,0.49,0.0,0.86,0.57,0.47,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/21/2021,0.0,2.0,3.29,0.0,0.0,3.57,3.34,0.0,0.0,0.0,0.0,0.0,0.0,2.93,2.16,0.0,3.83,3.75,0.0,2.96,0.0,0.0,0.0,0.0,0.94,3.03,1.02,2.95,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,3.53,0.51,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.47,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,2.92,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,3.79,0.0,0.0,0.0,1.91,0.2,0.0,3.31,0.0,0.0,0.0,0.0,2.96,0.0,0.0,1.01,0.0,0.0,0.0,2.01,1.78,2.95,0.0,0.0,1.9,2.0,1.95,0.47,0.51,0.95,0.51,0.0,0.96,0.98,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.49,0.0,0.0,3.63,1.09,1.01,0.51,0.5,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/22/2021,0.0,1.99,3.32,0.0,0.0,3.52,3.32,0.0,0.0,0.0,0.0,0.0,0.0,2.93,2.12,0.0,3.64,3.57,0.0,3.02,0.0,0.0,0.0,0.0,0.95,3.05,1.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,3.54,0.54,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.73,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.92,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.49,0.0,0.0,0.0,1.95,0.46,0.0,3.37,0.0,0.0,0.0,0.0,2.93,0.0,0.0,1.02,0.0,0.0,0.0,2.02,1.84,2.96,0.0,0.0,1.92,1.96,1.97,0.47,0.5,0.95,0.51,0.0,0.92,0.97,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.5,0.0,0.0,3.57,1.22,1.04,0.51,0.51,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
10/25/2021,0.0,1.95,3.23,0.0,0.0,3.52,3.22,0.0,0.0,0.0,0.0,0.0,0.0,2.84,2.05,0.0,3.61,3.39,0.0,2.91,0.0,0.0,0.0,0.0,0.95,2.83,0.98,2.85,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,3.5,0.54,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,3.71,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,2.87,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.25,0.0,0.0,0.0,1.93,3.13,0.0,3.42,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.98,0.0,0.0,0.0,1.98,1.8,2.87,0.0,0.0,1.88,1.93,1.93,0.46,0.49,0.93,0.51,0.0,0.91,0.94,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.47,0.0,0.0,3.32,1.13,1.0,0.5,0.5,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
10/26/2021,0.0,2.05,3.33,0.0,0.0,3.47,3.26,0.0,0.0,0.0,0.0,0.0,0.0,2.87,2.15,0.0,3.81,3.43,0.0,2.98,0.0,0.0,0.0,0.0,1.0,2.89,1.0,2.92,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,3.57,0.56,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.95,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.95,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,3.16,0.0,0.0,0.0,2.0,0.46,0.0,3.6,0.0,0.0,0.0,0.0,2.97,0.0,0.0,1.02,0.0,0.0,0.0,2.06,1.83,2.95,0.0,0.0,1.97,2.08,1.92,0.45,0.48,0.94,0.51,0.0,0.9,0.98,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.5,0.0,0.0,3.55,1.14,1.04,0.52,0.52,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
10/27/2021,0.0,2.05,3.33,0.0,0.0,3.47,3.26,0.0,0.0,0.0,0.0,0.0,0.0,2.87,2.15,0.0,3.81,3.43,0.0,2.98,0.0,0.0,0.0,0.0,1.0,2.89,1.0,2.92,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,3.57,0.56,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.95,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.95,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,3.16,0.0,0.0,0.0,2.0,0.46,0.0,3.6,0.0,0.0,0.0,0.0,2.97,0.0,0.0,1.02,0.0,0.0,0.0,2.06,1.83,2.95,0.0,0.0,1.97,2.08,1.92,0.45,0.48,0.94,0.51,0.0,0.9,0.98,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.5,0.0,0.0,3.55,1.14,1.04,0.52,0.52,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
