,CUBE,AMH,ATR,ZNGA,RGLD,LSTR,CDK,SCI,MMS,LSI,UTHR,THG,IDA,FLO,DLB,COR,PINC,WSO,POR,ALKS,BJ,FCN,LANC,SXT,SLGN,WTM,AXS,HTA,MUSA,WDFC,TMX,EQC,COLD,NLSN,TTC,NUAN,SFM,AMN,GMED,CVLT,AVA,SHEN,HLI,XTSLA,DORM,HE,CASY,ICUI,JCOM,ALE,NEU,BCPC,LHCG,HALO,FTDR,GHC,CWT,IBKR,NWE,HR,HELE,SIGI,OZK,COLM,SSTK,AM,WERN,OGS,AMEH,HAIN,UPWK,NEOG,SYKE,TWNK,MODV,ESGR,LGF/B,MSGS,VIRT,THS,LOPE,IRWD,SAGE,HRC,SPSC,TDC,MORN,GOLF,MCY,PBH,AWR,CSWI,PRK,SWCH,WWE,SON,RGEN,X,OSIS,SWBI,EWBC,AMCX,GO,EVTC,MAT,CBZ,VRNT,NWN,HLIO,PFPT,WABC,HSKA,PACB,RGR,CSL,NWBI,CORT,OMI,DEA,HRB,CRVL,INOV,FHB,SRNE,BLKB,JW.A,POST,ARNA,OPK,LMNX,CALM,SR,NFG,MGNX,TRS,CLDX,SNDR,GSAT,SEB,BRC,LGF.A,TDS,CBSH,UNF,EIG,BAND,TFSL,VNDA,QTS,CIEN,PRTA,SAFT,IDCC,AMSF,MNRO,IMAX,GGG,ADC,ANGO,TRNO,MLAB,NKTR,BERY,CSGS,UMBF,DFIN,MSGE,MDGL,OBNK,NHC,PSB,RUBY,ATRI,BGS,IART,VIAV,KRNY,HTLD,WMK,BATRK,GABC,VIVO,ETWO,PLYA,SUPN,VCRA,IMKTA,SAFM,JBGS,CLBK,PZZA,ANGI,EME,DVAX,ASIX,PCRX,AMPH,MDP,CORE,ENTA,FWRD,ASH,ARCH,HCC,XEC,NTCT,PACK,MYOV,USD,CFFN,MGEE,JBSS,BCRX,WNC,SRRK,MARA,HSTM,CBB,CSV,HONE,NFBK,PRGS,BISXX,LGF.B,HCI,n/a,GNTX,ZD,TBI,OCGN,FUBO,TCX,WINA,BNL,EBC,CCOI,FIVN,KD WI,NYT,EVBG,FYBR,MGLN,CACI,REYN,PRGO,HUBG,CWST,EXEL,QDEL,IONS,DNB,VIR,VNT,BPMC,QLYS,SCL,BWXT,FRHC,PTCT,XNCR,CHE,BL,VRT,AAON,ALLK,OCDX,AJRD,LAND,SPTN,KD,PRA,MRTX,CPK,CNNE,SUM
10/26/2021,1.9,1.55,1.27,0.86,1.05,1.36,1.09,1.32,1.05,1.2,1.05,0.98,1.08,1.03,0.88,0.96,0.99,0.89,0.89,1.0,1.09,0.81,0.68,0.83,0.72,0.7,0.78,0.84,0.93,0.58,0.55,0.66,0.49,0.51,0.56,0.62,0.54,0.59,0.6,0.58,0.55,0.3,0.73,0.2,0.58,0.57,0.58,0.63,0.0,0.52,0.67,0.66,0.39,0.46,0.48,0.47,0.56,0.61,0.48,0.54,0.48,0.5,0.54,0.47,0.57,0.52,0.49,0.42,0.44,0.5,0.44,0.39,0.0,0.5,0.43,0.44,0.0,0.45,0.39,0.34,0.39,0.4,0.29,0.51,0.59,0.45,0.43,0.38,0.33,0.41,0.39,0.41,0.4,0.42,0.37,0.31,0.45,0.35,0.33,0.25,0.41,0.24,0.23,0.36,0.33,0.36,0.34,0.29,0.38,0.0,0.31,0.3,0.23,0.28,0.35,0.29,0.24,0.25,0.29,0.3,0.35,0.33,0.29,0.18,0.26,0.24,0.26,0.22,0.24,0.0,0.27,0.24,0.3,0.18,0.3,0.38,0.29,0.22,0.24,0.22,0.17,0.21,0.25,0.23,0.23,0.0,0.24,0.2,0.0,0.21,0.26,0.24,0.21,0.23,0.21,0.22,0.21,0.21,0.22,0.23,0.22,0.2,0.2,0.22,0.24,0.24,0.26,0.0,0.21,0.19,0.21,0.0,0.21,0.17,0.18,0.16,0.2,0.18,0.2,0.18,0.21,0.15,0.19,0.2,0.16,0.2,0.2,0.17,0.16,0.19,0.2,0.16,0.18,0.34,0.26,0.0,0.0,0.23,0.0,0.27,0.17,0.19,0.26,0.26,0.0,0.0,0.21,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.31,0.17,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.94
10/27/2021,1.9,1.55,1.27,0.86,1.05,1.36,1.09,1.32,1.05,1.2,1.05,0.98,1.08,1.03,0.88,0.96,0.99,0.89,0.89,1.0,1.09,0.81,0.68,0.83,0.72,0.7,0.78,0.84,0.93,0.58,0.55,0.66,0.49,0.51,0.56,0.62,0.54,0.59,0.6,0.58,0.55,0.3,0.73,0.2,0.58,0.57,0.58,0.63,0.0,0.52,0.67,0.66,0.39,0.46,0.48,0.47,0.56,0.61,0.48,0.54,0.48,0.5,0.54,0.47,0.57,0.52,0.49,0.42,0.44,0.5,0.44,0.39,0.0,0.5,0.43,0.44,0.0,0.45,0.39,0.34,0.39,0.4,0.29,0.51,0.59,0.45,0.43,0.38,0.33,0.41,0.39,0.41,0.4,0.42,0.37,0.31,0.45,0.35,0.33,0.25,0.41,0.24,0.23,0.36,0.33,0.36,0.34,0.29,0.38,0.0,0.31,0.3,0.23,0.28,0.35,0.29,0.24,0.25,0.29,0.3,0.35,0.33,0.29,0.18,0.26,0.24,0.26,0.22,0.24,0.0,0.27,0.24,0.3,0.18,0.3,0.38,0.29,0.22,0.24,0.22,0.17,0.21,0.25,0.23,0.23,0.0,0.24,0.2,0.0,0.21,0.26,0.24,0.21,0.23,0.21,0.22,0.21,0.21,0.22,0.23,0.22,0.2,0.2,0.22,0.24,0.24,0.26,0.0,0.21,0.19,0.21,0.0,0.21,0.17,0.18,0.16,0.2,0.18,0.2,0.18,0.21,0.15,0.19,0.2,0.16,0.2,0.2,0.17,0.16,0.19,0.2,0.16,0.18,0.34,0.26,0.0,0.0,0.23,0.0,0.27,0.17,0.19,0.26,0.26,0.0,0.0,0.21,0.0,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.31,0.17,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.94
10/28/2021,1.91,1.55,1.26,0.86,1.06,1.36,1.09,1.32,1.04,1.21,1.04,0.97,1.07,1.03,0.87,0.96,0.97,0.89,0.89,1.03,1.07,0.82,0.68,0.83,0.7,0.7,0.78,0.84,0.93,0.6,0.55,0.65,0.49,0.5,0.56,0.62,0.53,0.59,0.58,0.57,0.55,0.3,0.74,0.2,0.56,0.56,0.59,0.63,0.0,0.52,0.67,0.66,0.38,0.45,0.49,0.48,0.57,0.6,0.48,0.53,0.48,0.51,0.55,0.48,0.56,0.53,0.48,0.43,0.44,0.5,0.44,0.39,0.0,0.5,0.43,0.44,0.0,0.46,0.39,0.33,0.39,0.4,0.29,0.5,0.6,0.45,0.44,0.38,0.33,0.41,0.4,0.41,0.41,0.42,0.37,0.3,0.45,0.38,0.33,0.25,0.4,0.23,0.23,0.36,0.32,0.36,0.34,0.3,0.38,0.0,0.3,0.28,0.23,0.29,0.36,0.3,0.23,0.25,0.28,0.3,0.35,0.33,0.28,0.19,0.25,0.24,0.25,0.22,0.24,0.0,0.27,0.24,0.3,0.18,0.3,0.38,0.29,0.21,0.24,0.22,0.17,0.21,0.25,0.22,0.23,0.0,0.24,0.2,0.0,0.21,0.26,0.24,0.21,0.23,0.2,0.22,0.21,0.21,0.22,0.23,0.22,0.19,0.2,0.22,0.24,0.24,0.26,0.0,0.2,0.19,0.21,0.0,0.21,0.17,0.18,0.0,0.2,0.18,0.2,0.19,0.21,0.0,0.2,0.2,0.17,0.2,0.2,0.17,0.16,0.2,0.2,0.17,0.18,0.36,0.27,0.0,0.0,0.22,0.0,0.28,0.17,0.19,0.27,0.26,0.0,0.0,0.21,0.16,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.28,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.31,0.17,0.0,0.0,0.52,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.94
10/29/2021,1.92,1.57,1.26,0.86,1.08,1.36,1.08,1.33,1.06,1.21,1.05,0.98,1.07,1.03,0.86,0.97,0.97,0.87,0.88,1.02,1.07,0.84,0.69,0.84,0.7,0.7,0.79,0.85,0.89,0.6,0.55,0.65,0.49,0.5,0.56,0.62,0.53,0.6,0.58,0.46,0.55,0.29,0.74,0.21,0.57,0.56,0.57,0.63,0.0,0.52,0.59,0.66,0.37,0.45,0.48,0.5,0.57,0.59,0.48,0.54,0.48,0.52,0.55,0.48,0.58,0.51,0.49,0.42,0.44,0.51,0.43,0.4,0.0,0.5,0.43,0.44,0.0,0.46,0.39,0.33,0.39,0.4,0.29,0.51,0.62,0.44,0.45,0.38,0.33,0.42,0.4,0.42,0.41,0.42,0.37,0.31,0.45,0.38,0.33,0.25,0.4,0.23,0.22,0.36,0.33,0.36,0.34,0.3,0.38,0.0,0.3,0.3,0.24,0.28,0.36,0.3,0.23,0.25,0.29,0.3,0.35,0.33,0.28,0.19,0.26,0.24,0.25,0.21,0.24,0.0,0.28,0.24,0.3,0.18,0.31,0.37,0.29,0.22,0.24,0.22,0.17,0.21,0.25,0.22,0.23,0.0,0.23,0.2,0.0,0.21,0.26,0.24,0.21,0.23,0.21,0.22,0.21,0.21,0.22,0.23,0.23,0.19,0.21,0.22,0.24,0.24,0.26,0.0,0.2,0.18,0.21,0.0,0.21,0.17,0.18,0.15,0.21,0.18,0.2,0.19,0.21,0.0,0.2,0.2,0.17,0.21,0.2,0.17,0.16,0.2,0.2,0.17,0.17,0.36,0.26,0.0,0.0,0.23,0.0,0.28,0.18,0.19,0.27,0.26,0.0,0.0,0.22,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.0,0.27,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.3,0.17,0.0,0.15,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.95
11/01/2021,1.98,1.58,1.26,0.87,1.09,1.36,1.05,1.42,1.05,1.25,1.06,0.95,1.08,1.03,0.84,0.97,0.96,0.87,0.89,0.94,1.04,0.83,0.68,0.82,0.73,0.69,0.81,0.86,0.87,0.62,0.54,0.66,0.49,0.54,0.54,0.62,0.53,0.62,0.58,0.47,0.57,0.27,0.73,0.22,0.58,0.57,0.58,0.65,0.0,0.52,0.57,0.66,0.36,0.45,0.46,0.48,0.58,0.58,0.49,0.55,0.47,0.5,0.53,0.49,0.56,0.5,0.5,0.42,0.44,0.51,0.37,0.39,0.0,0.5,0.42,0.43,0.0,0.47,0.38,0.32,0.38,0.4,0.29,0.51,0.63,0.44,0.47,0.38,0.33,0.42,0.4,0.42,0.41,0.42,0.38,0.3,0.48,0.36,0.33,0.24,0.39,0.22,0.22,0.35,0.34,0.37,0.34,0.29,0.39,0.0,0.3,0.3,0.24,0.28,0.35,0.29,0.23,0.25,0.29,0.29,0.37,0.33,0.27,0.2,0.25,0.25,0.24,0.22,0.24,0.0,0.28,0.23,0.3,0.18,0.29,0.36,0.29,0.22,0.23,0.23,0.0,0.2,0.24,0.22,0.23,0.0,0.23,0.2,0.0,0.22,0.24,0.24,0.21,0.24,0.22,0.21,0.21,0.21,0.22,0.24,0.23,0.19,0.21,0.22,0.23,0.25,0.26,0.0,0.2,0.18,0.21,0.0,0.21,0.17,0.17,0.16,0.21,0.18,0.2,0.2,0.2,0.0,0.2,0.2,0.16,0.21,0.2,0.17,0.16,0.2,0.2,0.17,0.18,0.38,0.27,0.0,0.0,0.23,0.0,0.31,0.18,0.18,0.26,0.25,0.0,0.0,0.23,0.16,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.26,0.0,0.0,0.18,0.0,0.16,0.0,0.0,0.28,0.18,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.89000000000001
11/02/2021,1.98,1.57,1.21,0.86,1.06,1.38,1.08,1.43,1.06,1.26,1.05,0.94,1.08,1.02,0.85,0.95,0.97,0.88,0.91,0.99,1.05,0.83,0.67,0.83,0.72,0.67,0.78,0.86,0.87,0.61,0.55,0.65,0.48,0.52,0.54,0.62,0.53,0.61,0.58,0.47,0.56,0.27,0.8,0.22,0.59,0.56,0.59,0.66,0.0,0.52,0.61,0.66,0.36,0.45,0.41,0.48,0.58,0.58,0.49,0.54,0.48,0.51,0.54,0.5,0.57,0.49,0.47,0.42,0.42,0.51,0.35,0.4,0.0,0.51,0.43,0.43,0.0,0.48,0.37,0.32,0.34,0.4,0.28,0.51,0.56,0.44,0.46,0.39,0.32,0.42,0.4,0.42,0.42,0.42,0.38,0.3,0.48,0.41,0.33,0.25,0.39,0.22,0.22,0.35,0.35,0.37,0.34,0.29,0.39,0.0,0.3,0.29,0.24,0.28,0.35,0.29,0.23,0.25,0.28,0.28,0.37,0.33,0.27,0.2,0.25,0.24,0.24,0.21,0.25,0.0,0.28,0.23,0.3,0.18,0.3,0.34,0.29,0.23,0.23,0.23,0.0,0.2,0.24,0.22,0.22,0.0,0.23,0.19,0.0,0.22,0.23,0.24,0.21,0.24,0.22,0.19,0.21,0.21,0.22,0.24,0.23,0.18,0.2,0.22,0.23,0.25,0.26,0.0,0.21,0.19,0.21,0.0,0.22,0.17,0.17,0.16,0.21,0.17,0.2,0.2,0.21,0.0,0.19,0.2,0.17,0.23,0.2,0.17,0.16,0.19,0.21,0.17,0.18,0.37,0.28,0.0,0.0,0.23,0.0,0.32,0.19,0.19,0.25,0.24,0.0,0.0,0.24,0.16,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.27,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.27,0.18,0.0,0.0,0.53,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.8
11/03/2021,1.98,1.57,1.21,0.86,1.06,1.38,1.08,1.43,1.06,1.26,1.05,0.94,1.08,1.02,0.85,0.95,0.97,0.88,0.91,0.99,1.05,0.83,0.67,0.83,0.72,0.67,0.78,0.86,0.87,0.61,0.55,0.65,0.48,0.52,0.54,0.62,0.53,0.61,0.58,0.47,0.56,0.27,0.8,0.22,0.59,0.56,0.59,0.66,0.0,0.52,0.61,0.66,0.36,0.45,0.41,0.48,0.58,0.58,0.49,0.54,0.48,0.51,0.54,0.5,0.57,0.49,0.47,0.42,0.42,0.51,0.35,0.4,0.0,0.51,0.43,0.43,0.0,0.48,0.37,0.32,0.34,0.4,0.28,0.51,0.56,0.44,0.46,0.39,0.32,0.42,0.4,0.42,0.42,0.42,0.38,0.3,0.48,0.41,0.33,0.25,0.39,0.22,0.22,0.35,0.35,0.37,0.34,0.29,0.39,0.0,0.3,0.29,0.24,0.28,0.35,0.29,0.23,0.25,0.28,0.28,0.37,0.33,0.27,0.2,0.25,0.24,0.24,0.21,0.25,0.0,0.28,0.23,0.3,0.18,0.3,0.34,0.29,0.23,0.23,0.23,0.0,0.2,0.24,0.22,0.22,0.0,0.23,0.19,0.0,0.22,0.23,0.24,0.21,0.24,0.22,0.19,0.21,0.21,0.22,0.24,0.23,0.18,0.2,0.22,0.23,0.25,0.26,0.0,0.21,0.19,0.21,0.0,0.22,0.17,0.17,0.16,0.21,0.17,0.2,0.2,0.21,0.0,0.19,0.2,0.17,0.23,0.2,0.17,0.16,0.19,0.21,0.17,0.18,0.37,0.28,0.0,0.0,0.23,0.0,0.32,0.19,0.19,0.25,0.24,0.0,0.0,0.24,0.16,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.27,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.27,0.18,0.0,0.0,0.53,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.8
11/04/2021,1.94,1.55,1.23,0.87,1.07,1.39,1.1,1.43,1.07,1.23,1.05,0.93,1.09,1.01,0.85,0.97,0.97,0.88,0.9,0.96,1.05,0.83,0.65,0.82,0.71,0.69,0.79,0.85,0.86,0.58,0.54,0.64,0.48,0.54,0.54,0.61,0.53,0.62,0.58,0.47,0.56,0.28,0.82,0.21,0.59,0.56,0.58,0.65,0.0,0.52,0.59,0.64,0.37,0.45,0.41,0.49,0.57,0.6,0.49,0.54,0.47,0.5,0.55,0.49,0.56,0.49,0.47,0.42,0.42,0.5,0.36,0.4,0.0,0.5,0.42,0.43,0.0,0.49,0.37,0.32,0.37,0.4,0.29,0.5,0.52,0.43,0.45,0.4,0.32,0.42,0.39,0.43,0.42,0.42,0.38,0.3,0.5,0.39,0.32,0.25,0.39,0.22,0.23,0.36,0.34,0.36,0.34,0.29,0.38,0.0,0.3,0.29,0.25,0.28,0.35,0.29,0.23,0.25,0.28,0.28,0.37,0.33,0.28,0.2,0.25,0.24,0.24,0.22,0.25,0.0,0.27,0.23,0.3,0.19,0.29,0.35,0.3,0.23,0.23,0.23,0.16,0.21,0.24,0.22,0.22,0.0,0.23,0.21,0.0,0.22,0.24,0.23,0.21,0.24,0.22,0.2,0.21,0.21,0.23,0.24,0.22,0.19,0.2,0.22,0.23,0.26,0.27,0.0,0.21,0.19,0.21,0.0,0.22,0.17,0.17,0.0,0.21,0.17,0.2,0.2,0.21,0.0,0.19,0.2,0.17,0.23,0.2,0.17,0.16,0.19,0.2,0.17,0.18,0.38,0.27,0.0,0.0,0.22,0.0,0.31,0.19,0.18,0.25,0.25,0.0,0.0,0.24,0.17,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.28,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.28,0.18,0.0,0.0,0.53,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.75
11/05/2021,1.97,1.55,1.25,0.86,1.07,1.39,1.06,1.4,1.05,1.25,1.04,0.93,1.08,1.02,0.85,0.97,0.97,0.89,0.9,0.95,1.06,0.83,0.66,0.83,0.72,0.69,0.78,0.85,0.86,0.59,0.54,0.63,0.48,0.53,0.54,0.61,0.53,0.62,0.58,0.48,0.55,0.27,0.83,0.22,0.6,0.56,0.58,0.65,0.0,0.52,0.59,0.65,0.36,0.46,0.43,0.47,0.58,0.6,0.48,0.54,0.48,0.5,0.55,0.48,0.54,0.48,0.47,0.42,0.43,0.5,0.36,0.4,0.0,0.5,0.42,0.43,0.0,0.49,0.38,0.31,0.34,0.39,0.3,0.5,0.52,0.43,0.45,0.39,0.32,0.41,0.4,0.43,0.41,0.42,0.38,0.3,0.49,0.39,0.32,0.25,0.39,0.23,0.22,0.33,0.34,0.37,0.34,0.28,0.38,0.0,0.29,0.27,0.25,0.28,0.35,0.29,0.22,0.25,0.28,0.27,0.37,0.33,0.27,0.19,0.25,0.23,0.24,0.23,0.27,0.0,0.28,0.23,0.3,0.19,0.3,0.37,0.29,0.23,0.23,0.23,0.0,0.21,0.24,0.21,0.22,0.0,0.23,0.23,0.0,0.23,0.24,0.24,0.21,0.24,0.22,0.2,0.21,0.21,0.23,0.24,0.22,0.2,0.2,0.22,0.23,0.25,0.27,0.16,0.21,0.19,0.2,0.0,0.23,0.17,0.19,0.17,0.21,0.17,0.2,0.2,0.21,0.0,0.19,0.2,0.16,0.23,0.2,0.17,0.0,0.19,0.2,0.0,0.18,0.38,0.27,0.0,0.0,0.22,0.0,0.31,0.19,0.18,0.24,0.25,0.0,0.17,0.24,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.32,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.28,0.18,0.0,0.0,0.53,0.0,0.22,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.72000000000001
11/08/2021,1.94,1.53,1.25,0.8,1.08,1.42,1.04,1.39,1.03,1.22,1.08,0.91,1.05,1.02,0.84,0.99,1.0,0.89,0.88,0.96,1.08,0.83,0.62,0.82,0.73,0.66,0.76,0.83,0.88,0.6,0.55,0.63,0.48,0.52,0.54,0.61,0.54,0.68,0.57,0.49,0.54,0.26,0.82,0.23,0.62,0.56,0.59,0.66,0.0,0.53,0.58,0.66,0.36,0.46,0.41,0.48,0.58,0.6,0.48,0.51,0.49,0.5,0.55,0.48,0.56,0.48,0.47,0.42,0.43,0.5,0.37,0.4,0.0,0.5,0.44,0.43,0.0,0.47,0.4,0.31,0.35,0.38,0.32,0.5,0.53,0.43,0.45,0.41,0.32,0.42,0.4,0.4,0.42,0.43,0.36,0.3,0.45,0.4,0.32,0.25,0.39,0.23,0.22,0.32,0.34,0.39,0.34,0.28,0.38,0.0,0.3,0.23,0.27,0.26,0.35,0.29,0.25,0.31,0.27,0.29,0.36,0.32,0.27,0.19,0.29,0.24,0.24,0.23,0.27,0.0,0.28,0.23,0.29,0.19,0.31,0.37,0.29,0.23,0.23,0.23,0.16,0.21,0.25,0.22,0.22,0.0,0.23,0.2,0.0,0.24,0.23,0.24,0.22,0.24,0.21,0.2,0.21,0.2,0.23,0.25,0.23,0.19,0.2,0.23,0.23,0.29,0.27,0.18,0.21,0.18,0.2,0.0,0.23,0.18,0.18,0.17,0.21,0.17,0.22,0.19,0.21,0.0,0.19,0.21,0.17,0.23,0.22,0.17,0.0,0.19,0.23,0.0,0.18,0.38,0.27,0.0,0.0,0.22,0.0,0.32,0.19,0.18,0.24,0.23,0.0,0.18,0.25,0.17,0.0,0.16,0.0,0.0,0.0,0.17,0.0,0.32,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.29,0.17,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.81
11/09/2021,1.87,1.5,1.27,0.78,1.09,1.34,1.06,1.35,1.05,1.19,1.08,0.91,1.05,1.01,0.84,1.0,1.0,0.87,0.9,0.96,1.08,0.81,0.62,0.83,0.72,0.67,0.77,0.84,0.89,0.6,0.53,0.63,0.47,0.54,0.54,0.6,0.56,0.59,0.57,0.5,0.55,0.27,0.81,0.19,0.63,0.56,0.6,0.66,0.0,0.53,0.59,0.67,0.38,0.47,0.39,0.49,0.59,0.59,0.49,0.52,0.49,0.51,0.56,0.49,0.56,0.48,0.46,0.42,0.51,0.5,0.36,0.42,0.0,0.49,0.4,0.44,0.0,0.49,0.4,0.31,0.35,0.39,0.31,0.49,0.52,0.37,0.44,0.42,0.31,0.43,0.41,0.41,0.43,0.37,0.35,0.31,0.43,0.39,0.33,0.24,0.39,0.26,0.22,0.33,0.34,0.39,0.33,0.29,0.39,0.0,0.3,0.24,0.26,0.26,0.35,0.29,0.25,0.3,0.28,0.3,0.37,0.32,0.27,0.18,0.29,0.24,0.24,0.22,0.26,0.0,0.27,0.23,0.3,0.2,0.32,0.36,0.29,0.23,0.23,0.24,0.2,0.2,0.25,0.22,0.23,0.0,0.23,0.19,0.0,0.24,0.24,0.24,0.22,0.24,0.22,0.21,0.21,0.2,0.23,0.24,0.23,0.0,0.2,0.23,0.23,0.31,0.29,0.18,0.21,0.2,0.21,0.0,0.23,0.18,0.18,0.0,0.21,0.17,0.22,0.19,0.21,0.0,0.19,0.2,0.17,0.23,0.22,0.17,0.16,0.2,0.21,0.0,0.19,0.29,0.27,0.0,0.0,0.22,0.0,0.35,0.19,0.18,0.24,0.22,0.0,0.18,0.25,0.16,0.0,0.16,0.0,0.0,0.0,0.18,0.0,0.32,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.36,0.17,0.0,0.0,0.51,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.69
