,US Dollar,SWX,MSM,HRC,LII,LSI,RYN,SCI,COR,GGG,TTC,NSA,KNX,FDS,WTRG,DCI,OFC,ADC,INGR,WTS,SRCL,SON,SEIC,RPM,POST,OGE,LECO,IART,FCN,HE,CPT,GMED,ACC,BRO,FLO,CSL,EGP,EHC,FR,WH,MPW,VIAV,THG,REXR,RenaissanceRe Holdings Ltd.,OGS,ORI,NWE,NDSN,MUSA,WERN,LXP,MDU,CHE,IDA,ATR,CACI,CASY,Y,CHH,GNTX,HR,HUBB,ICUI,ARW,CDK,LSTR,NATI,DOC,SRC,STOR,HAIN,UGI,VVV,OHI,MAT,FAF,BKH,PRFT,RGLD,ASH,MMS,CBSH,ITT,WSO,MASI,NUVA,PRGS,NNN,CRL,CONE,Helen of Troy Limited,HIW,KRC,FUL,JACK,TXRH,CGNX,LOPE,CBRL,CNMD,ACM,JAZZ,DECK,IAA,NVST,ACIW,AVT,CRI,NSIT,RS,HRB,ENR,CUZ,FIVE,JCOM,LEA,AN,CLH,PB,LAMR,SBRA,PZZA,RBC,LHCG,AMED,CCOI,DEI,MAN,CBT,CR,HPP,SAIC,SYNH,NYT,MOH,JEF,EXP,CVLT,AMN,BDN,FICO,PCH,JBL,NYCB,KBR,NVT,UTHR,WWD,VMI,SNX,SF,EME,CFR,MDRX,CW,EVR,BLKB,JW.A,OC,UFPI,VSH,WEN,TGNA,FFIN,CIEN,COS.,EPC,SMG,THS,AVNS,NSP,ISBC,OSK,TDS,SLM,TECH,AFG,ABM,AMG,ASGN,CRUS,ENS,ESNT,SFM,TKR,WWE,TTEK,MEDP,JLL,AGCO,BJ,GO,HAE,MRCY,RCM,R,SJI,MIDD,UMPQ,Us Dollars,RNR,HELE,CNO,OLED,n/a,G,EXPO,KMPR,COLM,PII,LFUS,IRT,AZPN,TWO,MSEX,MTG,COOP,JHG,CMP,XRX,AAWW,CDAY,RGA,PCRX,VG,PDCO,CFX,ACHC,SLAB,FLS,KNSL,VLY,ASB,TREX,XPO,MANH,OZK,FHN,SLG,ZD,RRX,SLGN,DEA,PNM,AWR,TTMI,CWT,LANC,EFC,ARR,PSB,MSA,PMT,SUM
11/04/2021,0.0,0.67,0.72,0.0,0.61,0.86,0.53,0.86,0.75,0.76,0.68,0.87,0.82,0.93,0.76,0.69,0.75,0.76,0.85,0.0,0.75,0.7,0.72,0.82,0.71,0.75,0.81,0.48,0.81,0.0,0.87,0.77,0.84,0.86,0.82,0.82,0.89,0.65,0.83,0.76,0.83,0.73,0.0,0.87,0.0,0.0,0.77,0.0,0.85,0.83,0.75,0.86,0.75,0.8,0.78,0.71,0.88,0.74,0.76,0.92,0.89,0.87,0.76,0.94,0.75,0.71,0.82,0.0,0.82,0.76,0.48,0.98,0.74,0.82,0.29,0.49,0.82,0.0,0.53,0.54,0.82,0.78,0.62,0.61,0.83,0.51,0.41,0.0,0.47,0.0,0.28,0.0,0.45,0.42,0.0,0.55,0.44,0.36,0.49,0.45,0.43,0.73,0.39,0.39,0.47,0.37,0.0,0.44,0.42,0.0,0.38,0.71,0.47,0.41,0.39,0.0,0.45,0.4,0.54,0.46,0.24,0.18,0.43,0.0,0.24,0.19,0.0,0.2,0.35,0.0,0.31,0.0,0.43,0.51,0.38,0.31,0.31,0.34,0.22,0.28,0.2,0.3,0.0,0.36,0.28,0.43,0.38,0.19,0.23,0.0,0.34,0.32,0.44,0.34,0.25,0.0,0.31,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,0.42,0.0,0.0,0.22,0.39,0.0,0.0,0.0,0.25,0.0,0.22,0.31,0.61,0.28,0.2,0.28,0.22,0.0,0.39,0.22,0.27,0.3,0.36,0.27,0.21,0.0,0.21,0.18,0.22,0.2,0.0,0.21,0.0,0.28,0.27,0.0,0.71,0.49,0.0,0.18,0.3,0.76,0.66,0.61,0.59,0.42,0.46,0.44,0.41,0.32,0.33,0.35,0.35,0.31,0.26,0.2,0.27,0.27,0.25,0.21,0.27,0.23,0.23,0.2,0.25,0.18,0.21,0.21,0.22,0.19,0.19,0.22,0.21,0.2,0.2,0.53,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.82
11/05/2021,0.0,0.67,0.71,0.0,0.61,0.86,0.53,0.85,0.76,0.77,0.68,0.89,0.82,0.9,0.75,0.7,0.74,0.75,0.81,0.0,0.71,0.7,0.7,0.82,0.71,0.75,0.81,0.52,0.82,0.0,0.85,0.77,0.84,0.84,0.82,0.83,0.89,0.62,0.83,0.74,0.81,0.77,0.0,0.86,0.0,0.0,0.77,0.0,0.86,0.82,0.75,0.86,0.74,0.79,0.78,0.74,0.87,0.74,0.76,0.9,0.89,0.86,0.76,0.94,0.74,0.7,0.82,0.0,0.81,0.76,0.48,0.97,0.74,0.83,0.29,0.47,0.81,0.0,0.53,0.55,0.82,0.77,0.63,0.63,0.84,0.51,0.43,0.0,0.47,0.0,0.28,0.0,0.45,0.42,0.0,0.53,0.43,0.37,0.48,0.45,0.44,0.71,0.39,0.39,0.43,0.38,0.0,0.45,0.41,0.0,0.39,0.69,0.48,0.4,0.4,0.0,0.45,0.4,0.55,0.46,0.24,0.18,0.42,0.0,0.24,0.19,0.0,0.2,0.35,0.0,0.31,0.0,0.43,0.51,0.38,0.3,0.31,0.35,0.22,0.29,0.2,0.29,0.0,0.37,0.28,0.41,0.39,0.19,0.24,0.0,0.35,0.33,0.44,0.35,0.25,0.0,0.31,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,0.45,0.0,0.0,0.21,0.39,0.0,0.0,0.0,0.26,0.0,0.22,0.29,0.61,0.28,0.22,0.28,0.22,0.0,0.39,0.22,0.27,0.29,0.36,0.26,0.21,0.18,0.21,0.18,0.23,0.2,0.0,0.21,0.0,0.28,0.27,0.0,0.75,0.49,0.0,0.0,0.33,0.76,0.65,0.61,0.56,0.44,0.49,0.44,0.41,0.32,0.3,0.35,0.34,0.31,0.27,0.21,0.28,0.28,0.25,0.21,0.26,0.24,0.24,0.2,0.26,0.18,0.22,0.22,0.22,0.2,0.19,0.22,0.21,0.2,0.2,0.53,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77000000000002
11/08/2021,0.0,0.67,0.71,0.0,0.6,0.84,0.55,0.84,0.79,0.77,0.68,0.86,0.84,0.91,0.74,0.69,0.75,0.73,0.84,0.0,0.67,0.71,0.71,0.83,0.72,0.74,0.79,0.5,0.81,0.0,0.84,0.75,0.82,0.82,0.82,0.83,0.87,0.61,0.83,0.75,0.8,0.77,0.0,0.86,0.0,0.0,0.75,0.0,0.86,0.85,0.75,0.83,0.68,0.79,0.76,0.74,0.86,0.76,0.74,0.92,0.9,0.82,0.76,0.95,0.75,0.69,0.85,0.0,0.79,0.74,0.48,0.96,0.74,0.81,0.27,0.47,0.81,0.0,0.63,0.56,0.81,0.76,0.64,0.64,0.83,0.51,0.42,0.0,0.47,0.0,0.28,0.0,0.45,0.42,0.0,0.54,0.44,0.36,0.49,0.47,0.45,0.71,0.38,0.41,0.41,0.39,0.0,0.44,0.43,0.0,0.41,0.74,0.48,0.4,0.41,0.0,0.45,0.4,0.5,0.45,0.25,0.18,0.47,0.0,0.24,0.19,0.0,0.2,0.36,0.0,0.31,0.0,0.43,0.55,0.35,0.31,0.31,0.34,0.23,0.32,0.2,0.29,0.0,0.38,0.27,0.41,0.39,0.2,0.23,0.0,0.35,0.32,0.45,0.34,0.25,0.0,0.31,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,0.46,0.0,0.0,0.24,0.38,0.0,0.0,0.0,0.26,0.0,0.22,0.28,0.63,0.29,0.22,0.28,0.21,0.0,0.37,0.23,0.27,0.29,0.36,0.26,0.21,0.0,0.21,0.18,0.23,0.2,0.0,0.21,0.0,0.28,0.27,0.0,0.72,0.5,0.0,0.17,0.33,0.76,0.67,0.59,0.57,0.45,0.49,0.44,0.42,0.32,0.3,0.32,0.34,0.31,0.27,0.2,0.29,0.26,0.25,0.22,0.27,0.24,0.23,0.2,0.26,0.17,0.22,0.22,0.22,0.2,0.18,0.22,0.21,0.2,0.2,0.51,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.69
11/09/2021,0.0,0.67,0.7,0.0,0.6,0.82,0.54,0.82,0.78,0.76,0.68,0.84,0.81,0.91,0.75,0.69,0.76,0.73,0.85,0.0,0.66,0.72,0.71,0.82,0.72,0.75,0.79,0.51,0.79,0.0,0.84,0.76,0.82,0.82,0.81,0.84,0.87,0.64,0.83,0.76,0.8,0.73,0.0,0.86,0.0,0.0,0.75,0.0,0.85,0.86,0.74,0.85,0.68,0.8,0.77,0.75,0.85,0.76,0.76,0.94,0.9,0.83,0.76,0.94,0.76,0.7,0.79,0.0,0.79,0.74,0.48,0.97,0.74,0.8,0.28,0.47,0.82,0.0,0.62,0.56,0.82,0.77,0.64,0.66,0.82,0.49,0.43,0.0,0.47,0.0,0.27,0.0,0.46,0.43,0.0,0.55,0.46,0.31,0.5,0.48,0.45,0.72,0.39,0.41,0.41,0.4,0.0,0.45,0.43,0.0,0.42,0.76,0.49,0.4,0.41,0.0,0.45,0.4,0.49,0.46,0.25,0.18,0.44,0.0,0.25,0.2,0.0,0.21,0.36,0.0,0.31,0.0,0.42,0.53,0.34,0.31,0.31,0.34,0.23,0.27,0.21,0.28,0.0,0.38,0.27,0.43,0.39,0.2,0.24,0.0,0.36,0.32,0.46,0.34,0.27,0.0,0.3,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,0.45,0.0,0.0,0.24,0.38,0.0,0.0,0.0,0.26,0.0,0.22,0.28,0.63,0.29,0.21,0.29,0.21,0.0,0.38,0.23,0.27,0.28,0.35,0.26,0.21,0.17,0.21,0.18,0.24,0.2,0.0,0.21,0.0,0.28,0.28,0.0,0.74,0.5,0.0,0.0,0.33,0.75,0.66,0.59,0.57,0.44,0.49,0.45,0.41,0.32,0.3,0.33,0.34,0.31,0.28,0.21,0.28,0.26,0.23,0.23,0.28,0.24,0.23,0.2,0.26,0.18,0.22,0.22,0.22,0.2,0.17,0.21,0.22,0.2,0.21,0.51,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.73
11/10/2021,0.0,0.67,0.7,0.0,0.6,0.82,0.54,0.82,0.78,0.76,0.68,0.84,0.81,0.91,0.75,0.69,0.76,0.73,0.85,0.0,0.66,0.72,0.71,0.82,0.72,0.75,0.79,0.51,0.79,0.0,0.84,0.76,0.82,0.82,0.81,0.84,0.87,0.64,0.83,0.76,0.8,0.73,0.0,0.86,0.0,0.0,0.75,0.0,0.85,0.86,0.74,0.85,0.68,0.8,0.77,0.75,0.85,0.76,0.76,0.94,0.9,0.83,0.76,0.94,0.76,0.7,0.79,0.0,0.79,0.74,0.48,0.97,0.74,0.8,0.28,0.47,0.82,0.0,0.62,0.56,0.82,0.77,0.64,0.66,0.82,0.49,0.43,0.0,0.47,0.0,0.27,0.0,0.46,0.43,0.0,0.55,0.46,0.31,0.5,0.48,0.45,0.72,0.39,0.41,0.41,0.4,0.0,0.45,0.43,0.0,0.42,0.76,0.49,0.4,0.41,0.0,0.45,0.4,0.49,0.46,0.25,0.18,0.44,0.0,0.25,0.2,0.0,0.21,0.36,0.0,0.31,0.0,0.42,0.53,0.34,0.31,0.31,0.34,0.23,0.27,0.21,0.28,0.0,0.38,0.27,0.43,0.39,0.2,0.24,0.0,0.36,0.32,0.46,0.34,0.27,0.0,0.3,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,0.45,0.0,0.0,0.24,0.38,0.0,0.0,0.0,0.26,0.0,0.22,0.28,0.63,0.29,0.21,0.29,0.21,0.0,0.38,0.23,0.27,0.28,0.35,0.26,0.21,0.17,0.21,0.18,0.24,0.2,0.0,0.21,0.0,0.28,0.28,0.0,0.74,0.5,0.0,0.0,0.33,0.75,0.66,0.59,0.57,0.44,0.49,0.45,0.41,0.32,0.3,0.33,0.34,0.31,0.28,0.21,0.28,0.26,0.23,0.23,0.28,0.24,0.23,0.2,0.26,0.18,0.22,0.22,0.22,0.2,0.17,0.21,0.22,0.2,0.21,0.51,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.73
11/11/2021,0.0,0.65,0.71,0.0,0.59,0.82,0.55,0.81,0.8,0.77,0.69,0.84,0.82,0.91,0.74,0.69,0.76,0.73,0.86,0.0,0.67,0.71,0.72,0.82,0.71,0.73,0.79,0.51,0.79,0.0,0.84,0.75,0.83,0.83,0.81,0.85,0.87,0.65,0.83,0.74,0.8,0.71,0.0,0.87,0.0,0.0,0.75,0.0,0.85,0.87,0.74,0.85,0.69,0.81,0.75,0.75,0.86,0.76,0.77,0.96,0.9,0.82,0.77,0.95,0.76,0.68,0.8,0.0,0.78,0.73,0.47,0.97,0.73,0.8,0.27,0.49,0.81,0.0,0.62,0.54,0.82,0.76,0.63,0.66,0.82,0.5,0.42,0.0,0.46,0.0,0.27,0.0,0.46,0.43,0.0,0.56,0.44,0.32,0.49,0.49,0.45,0.73,0.38,0.41,0.41,0.39,0.0,0.44,0.44,0.0,0.42,0.74,0.48,0.41,0.41,0.0,0.45,0.4,0.5,0.46,0.25,0.18,0.44,0.0,0.25,0.2,0.0,0.21,0.36,0.0,0.32,0.0,0.42,0.54,0.34,0.31,0.31,0.35,0.23,0.29,0.21,0.3,0.0,0.38,0.28,0.43,0.39,0.2,0.24,0.0,0.35,0.33,0.46,0.34,0.26,0.0,0.3,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.0,0.45,0.0,0.0,0.24,0.39,0.0,0.0,0.0,0.27,0.0,0.22,0.29,0.63,0.29,0.21,0.29,0.21,0.0,0.38,0.24,0.28,0.28,0.35,0.26,0.21,0.17,0.21,0.18,0.22,0.2,0.0,0.21,0.0,0.28,0.28,0.0,0.77,0.5,0.0,0.0,0.27,0.75,0.67,0.59,0.58,0.44,0.49,0.44,0.41,0.31,0.3,0.33,0.34,0.31,0.27,0.21,0.28,0.26,0.23,0.23,0.28,0.24,0.23,0.2,0.26,0.18,0.22,0.22,0.22,0.2,0.17,0.2,0.21,0.2,0.21,0.53,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.74
11/12/2021,0.0,0.0,0.59,0.0,0.53,0.59,0.58,0.59,0.6,0.59,0.59,0.58,0.47,0.59,0.59,0.58,0.58,0.58,0.59,0.0,0.51,0.59,0.58,0.59,0.59,0.59,0.58,0.47,0.58,0.0,0.59,0.57,0.58,0.0,0.59,0.58,0.58,0.56,0.59,0.53,0.59,0.59,0.0,0.59,0.0,0.0,0.58,0.59,0.59,0.5,0.56,0.58,0.57,0.59,0.58,0.59,0.58,0.59,0.59,0.58,0.59,0.58,0.59,0.39,0.58,0.47,0.59,0.0,0.58,0.59,0.57,0.6,0.59,0.61,0.55,0.44,0.59,0.0,0.42,0.55,0.59,0.58,0.59,0.52,0.57,0.59,0.42,0.0,0.58,0.0,0.48,0.0,0.53,0.54,0.0,0.48,0.42,0.51,0.39,0.44,0.49,0.42,0.46,0.39,0.35,0.51,0.0,0.54,0.42,0.0,0.49,0.46,0.53,0.58,0.39,0.0,0.42,0.0,0.42,0.49,0.58,0.45,0.44,0.0,0.43,0.0,0.0,0.49,0.39,0.0,0.34,0.0,0.48,0.52,0.45,0.48,0.47,0.43,0.39,0.41,0.48,0.48,0.0,0.46,0.44,0.45,0.36,0.42,0.38,0.0,0.46,0.43,0.4,0.45,0.57,0.0,0.44,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.44,0.43,0.0,0.0,0.0,0.36,0.0,0.42,0.0,0.49,0.39,0.39,0.38,0.49,0.0,0.5,0.45,0.37,0.48,0.39,0.41,0.45,0.32,0.42,0.39,0.0,0.34,0.0,0.34,0.0,0.41,0.0,0.0,0.58,0.48,0.0,0.39,0.34,0.59,0.48,0.49,0.56,0.41,0.49,0.55,0.0,0.51,0.0,0.5,0.58,0.45,0.41,0.4,0.32,0.0,0.42,0.39,0.0,0.42,0.38,0.43,0.37,0.0,0.39,0.41,0.42,0.37,0.32,0.45,0.41,0.42,0.0,0.5,0.37,0.59,0.59,0.59,0.59,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.57,99.69
11/15/2021,0.0,0.0,0.58,0.0,0.53,0.59,0.56,0.59,0.61,0.58,0.59,0.58,0.47,0.6,0.58,0.59,0.58,0.59,0.59,0.0,0.53,0.6,0.59,0.59,0.59,0.59,0.58,0.45,0.59,0.0,0.6,0.56,0.59,0.0,0.59,0.59,0.59,0.56,0.59,0.51,0.59,0.58,0.0,0.59,0.0,0.0,0.58,0.6,0.59,0.51,0.56,0.58,0.58,0.59,0.58,0.59,0.58,0.58,0.59,0.56,0.59,0.58,0.58,0.39,0.6,0.46,0.59,0.0,0.58,0.59,0.58,0.53,0.6,0.62,0.56,0.44,0.59,0.0,0.4,0.56,0.6,0.59,0.6,0.51,0.56,0.61,0.44,0.0,0.59,0.0,0.49,0.0,0.53,0.54,0.0,0.46,0.41,0.49,0.38,0.44,0.47,0.42,0.47,0.39,0.36,0.5,0.0,0.55,0.42,0.0,0.49,0.46,0.55,0.58,0.38,0.0,0.41,0.0,0.41,0.5,0.57,0.45,0.44,0.0,0.41,0.0,0.0,0.49,0.39,0.0,0.33,0.0,0.48,0.53,0.45,0.49,0.47,0.42,0.39,0.42,0.49,0.45,0.0,0.47,0.44,0.45,0.36,0.42,0.37,0.0,0.47,0.44,0.39,0.45,0.6,0.0,0.45,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.45,0.4,0.0,0.0,0.0,0.36,0.0,0.42,0.0,0.49,0.39,0.38,0.39,0.5,0.0,0.51,0.44,0.37,0.47,0.4,0.41,0.44,0.32,0.41,0.45,0.0,0.34,0.0,0.34,0.0,0.4,0.0,0.0,0.58,0.48,0.0,0.38,0.33,0.59,0.5,0.48,0.55,0.41,0.49,0.57,0.0,0.51,0.0,0.5,0.58,0.44,0.41,0.41,0.33,0.0,0.42,0.38,0.0,0.42,0.37,0.43,0.38,0.0,0.39,0.41,0.43,0.36,0.31,0.44,0.41,0.42,0.0,0.5,0.37,0.6,0.58,0.59,0.59,0.58,0.58,0.59,0.58,0.57,0.58,0.58,0.58,99.68
11/16/2021,0.0,0.0,0.58,0.0,0.54,0.59,0.56,0.59,0.62,0.58,0.6,0.58,0.48,0.6,0.58,0.59,0.58,0.58,0.58,0.0,0.52,0.6,0.59,0.6,0.59,0.59,0.58,0.45,0.6,0.0,0.6,0.56,0.57,0.0,0.6,0.59,0.59,0.56,0.59,0.51,0.59,0.58,0.0,0.59,0.0,0.0,0.58,0.59,0.6,0.51,0.57,0.58,0.58,0.59,0.58,0.59,0.57,0.58,0.6,0.57,0.6,0.58,0.58,0.39,0.6,0.45,0.6,0.0,0.57,0.58,0.57,0.52,0.59,0.61,0.56,0.44,0.59,0.0,0.4,0.56,0.63,0.57,0.59,0.51,0.57,0.61,0.43,0.0,0.58,0.0,0.5,0.0,0.53,0.54,0.0,0.46,0.41,0.51,0.38,0.43,0.47,0.42,0.49,0.39,0.36,0.5,0.0,0.55,0.43,0.0,0.49,0.45,0.53,0.58,0.38,0.0,0.43,0.0,0.41,0.49,0.56,0.45,0.43,0.0,0.42,0.0,0.0,0.49,0.39,0.0,0.33,0.0,0.48,0.49,0.44,0.49,0.47,0.43,0.39,0.43,0.49,0.45,0.0,0.47,0.44,0.46,0.36,0.43,0.37,0.0,0.46,0.44,0.39,0.44,0.62,0.0,0.45,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.46,0.42,0.0,0.0,0.0,0.36,0.0,0.42,0.0,0.47,0.39,0.38,0.38,0.49,0.0,0.5,0.44,0.38,0.47,0.4,0.41,0.44,0.33,0.42,0.47,0.0,0.34,0.0,0.34,0.0,0.4,0.0,0.0,0.58,0.5,0.0,0.39,0.33,0.58,0.5,0.49,0.56,0.42,0.5,0.56,0.0,0.5,0.0,0.49,0.57,0.44,0.4,0.41,0.33,0.0,0.42,0.38,0.0,0.43,0.37,0.43,0.38,0.0,0.39,0.41,0.42,0.36,0.33,0.44,0.41,0.41,0.0,0.48,0.37,0.6,0.58,0.59,0.58,0.58,0.58,0.59,0.57,0.57,0.58,0.57,0.57,99.67
11/17/2021,0.0,0.0,0.58,0.0,0.54,0.59,0.56,0.59,0.62,0.58,0.6,0.58,0.48,0.6,0.58,0.59,0.58,0.58,0.58,0.0,0.52,0.6,0.59,0.6,0.59,0.59,0.58,0.45,0.6,0.0,0.6,0.56,0.57,0.0,0.6,0.59,0.59,0.56,0.59,0.51,0.59,0.58,0.0,0.59,0.0,0.0,0.58,0.59,0.6,0.51,0.57,0.58,0.58,0.59,0.58,0.59,0.57,0.58,0.6,0.57,0.6,0.58,0.58,0.39,0.6,0.45,0.6,0.0,0.57,0.58,0.57,0.52,0.59,0.61,0.56,0.44,0.59,0.0,0.4,0.56,0.63,0.57,0.59,0.51,0.57,0.61,0.43,0.0,0.58,0.0,0.5,0.0,0.53,0.54,0.0,0.46,0.41,0.51,0.38,0.43,0.47,0.42,0.49,0.39,0.36,0.5,0.0,0.55,0.43,0.0,0.49,0.45,0.53,0.58,0.38,0.0,0.43,0.0,0.41,0.49,0.56,0.45,0.43,0.0,0.42,0.0,0.0,0.49,0.39,0.0,0.33,0.0,0.48,0.49,0.44,0.49,0.47,0.43,0.39,0.43,0.49,0.45,0.0,0.47,0.44,0.46,0.36,0.43,0.37,0.0,0.46,0.44,0.39,0.44,0.62,0.0,0.45,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.46,0.42,0.0,0.0,0.0,0.36,0.0,0.42,0.0,0.47,0.39,0.38,0.38,0.49,0.0,0.5,0.44,0.38,0.47,0.4,0.41,0.44,0.33,0.42,0.47,0.0,0.34,0.0,0.34,0.0,0.4,0.0,0.0,0.58,0.5,0.0,0.39,0.33,0.58,0.5,0.49,0.56,0.42,0.5,0.56,0.0,0.5,0.0,0.49,0.57,0.44,0.4,0.41,0.33,0.0,0.42,0.38,0.0,0.43,0.37,0.43,0.38,0.0,0.39,0.41,0.42,0.36,0.33,0.44,0.41,0.41,0.0,0.48,0.37,0.6,0.58,0.59,0.58,0.58,0.58,0.59,0.57,0.57,0.58,0.57,0.57,99.67
11/18/2021,0.0,0.0,0.58,0.0,0.53,0.59,0.57,0.59,0.64,0.57,0.59,0.58,0.47,0.6,0.59,0.59,0.58,0.59,0.59,0.0,0.52,0.59,0.58,0.61,0.6,0.6,0.59,0.45,0.6,0.0,0.61,0.53,0.59,0.0,0.62,0.59,0.6,0.55,0.59,0.52,0.6,0.59,0.0,0.59,0.0,0.0,0.58,0.6,0.59,0.5,0.57,0.59,0.58,0.58,0.59,0.59,0.57,0.57,0.59,0.57,0.6,0.58,0.58,0.39,0.61,0.45,0.6,0.0,0.57,0.58,0.57,0.53,0.59,0.63,0.55,0.44,0.59,0.0,0.4,0.57,0.64,0.56,0.59,0.51,0.57,0.61,0.45,0.0,0.58,0.0,0.52,0.0,0.53,0.55,0.0,0.46,0.41,0.51,0.38,0.43,0.46,0.43,0.48,0.38,0.36,0.49,0.0,0.54,0.42,0.0,0.48,0.45,0.53,0.58,0.38,0.0,0.43,0.0,0.42,0.49,0.56,0.45,0.44,0.0,0.4,0.0,0.0,0.5,0.39,0.0,0.33,0.0,0.47,0.5,0.44,0.48,0.47,0.43,0.38,0.43,0.5,0.46,0.0,0.46,0.44,0.46,0.36,0.43,0.37,0.0,0.46,0.43,0.39,0.44,0.63,0.0,0.45,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.44,0.44,0.0,0.0,0.0,0.35,0.0,0.42,0.0,0.47,0.39,0.38,0.38,0.49,0.0,0.5,0.45,0.38,0.47,0.4,0.4,0.44,0.33,0.42,0.47,0.0,0.34,0.0,0.34,0.0,0.4,0.0,0.0,0.57,0.49,0.0,0.38,0.33,0.58,0.5,0.48,0.55,0.42,0.49,0.57,0.0,0.49,0.0,0.49,0.56,0.43,0.4,0.4,0.34,0.0,0.42,0.37,0.0,0.42,0.37,0.43,0.39,0.0,0.39,0.41,0.42,0.36,0.32,0.44,0.41,0.41,0.0,0.48,0.38,0.61,0.58,0.59,0.58,0.58,0.59,0.59,0.57,0.56,0.58,0.58,0.57,99.68
11/19/2021,0.0,0.0,0.59,0.0,0.54,0.59,0.59,0.6,0.64,0.57,0.6,0.57,0.47,0.6,0.58,0.59,0.56,0.58,0.58,0.0,0.52,0.59,0.59,0.61,0.59,0.6,0.59,0.45,0.6,0.0,0.6,0.54,0.58,0.0,0.62,0.59,0.6,0.55,0.59,0.52,0.6,0.59,0.0,0.59,0.0,0.0,0.58,0.57,0.6,0.51,0.57,0.59,0.58,0.59,0.61,0.6,0.56,0.57,0.59,0.58,0.6,0.58,0.58,0.4,0.61,0.44,0.6,0.0,0.57,0.57,0.57,0.51,0.59,0.62,0.56,0.44,0.59,0.0,0.41,0.57,0.63,0.57,0.59,0.51,0.57,0.61,0.45,0.0,0.58,0.0,0.52,0.0,0.52,0.53,0.0,0.45,0.41,0.5,0.38,0.42,0.47,0.43,0.48,0.39,0.36,0.49,0.0,0.55,0.43,0.0,0.49,0.45,0.54,0.58,0.4,0.0,0.43,0.0,0.42,0.48,0.55,0.44,0.43,0.0,0.41,0.0,0.0,0.49,0.39,0.0,0.33,0.0,0.47,0.52,0.45,0.48,0.45,0.43,0.38,0.43,0.49,0.45,0.0,0.47,0.44,0.46,0.37,0.42,0.36,0.0,0.47,0.43,0.39,0.44,0.64,0.0,0.45,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.44,0.45,0.0,0.0,0.0,0.35,0.0,0.42,0.0,0.47,0.39,0.37,0.38,0.5,0.0,0.5,0.46,0.37,0.48,0.4,0.41,0.44,0.33,0.41,0.47,0.0,0.34,0.0,0.33,0.0,0.41,0.0,0.0,0.59,0.5,0.0,0.38,0.34,0.59,0.5,0.47,0.56,0.42,0.49,0.56,0.0,0.49,0.0,0.49,0.56,0.42,0.32,0.4,0.34,0.0,0.42,0.38,0.0,0.43,0.37,0.43,0.39,0.0,0.39,0.41,0.42,0.36,0.32,0.44,0.41,0.41,0.0,0.47,0.38,0.61,0.58,0.59,0.58,0.59,0.59,0.59,0.57,0.56,0.58,0.58,0.57,99.66
