,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,TSLA,NVDA,JNJ,V,UNH,PYPL,HD,PG,DIS,MA,ADBE,XOM,CMCSA,NFLX,VZ,INTC,CRM,CSCO,PFE,KO,ABT,T,PEP,CVX,TMO,ABBV,NKE,MRK,AVGO,WMT,ACN,LLY,TXN,COST,MCD,DHR,MDT,QCOM,PM,HON,UPS,LIN,BMY,UNP,NEE,ORCL,AMGN,LOW,INTU,BA,SBUX,IBM,AMAT,RTX,TGT,CAT,GE,MMM,AMD,DE,CVS,NOW,ISRG,CHTR,MU,ANTM,LRCX,LMT,BKNG,ZTS,FIS,MO,MDLZ,GILD,SYK,TMUS,ADP,COP,TJX,CI,DUK,GM,ATVI,EL,FDX,CSX,BDX,ILMN,CL,NSC,SHW,ITW,ADSK,EW,SO,ADI,FISV,APD,BSX,ETN,REGN,D,F,HUM,EMR,NXPI,GPN,WM,NOC,HCA,TWTR,FCX,IDXX,VRTX,BIIB,ECL,DG,NEM,KLAC,ROP,JCI,EOG,DOW,IQV,KMB,EBAY,A,ALGN,TEL,SLB,ROST,TT,CMG,LHX,EXC,GD,APTV,SNPS,INFO,CNC,SRE,AEP,DXCM,EA,DD,MCHP,APH,ALXN,BAX,PPG,PH,STZ,SYY,CARR,ORLY,MPC,CDNS,PXD,WBA,PSX,Cash,IFF,MSI,GIS,TDG,MAR,CTSH,HPQ,RMD,XLNX,CMI,KMI,XEL,PAYX,CTAS,YUM,HLT,MTD,ADM,ROK,MNST,ZBH,SWK,OTIS,CTVA,WMB,SWKS,FTNT,VLO,GLW,LUV,AME,PCAR,AZO,MRNA,MCK,EFX,ANSS,NUE,AWK,DHI,n/a,KR,FAST,BLL,PEG,KEYS,VRSK,WST,LEN,CPRT,CDW,WEC,ES,MTCH,ODFL,ETSY,ENPH,OXY,SUM
10/12/2021,7.0,6.91,4.51,2.46,2.65,2.47,1.99,1.62,1.32,1.21,1.2,0.95,1.11,1.07,1.0,0.97,0.86,0.82,0.78,0.88,0.69,0.68,0.83,0.72,0.74,0.66,0.66,0.6,0.67,0.65,0.71,0.61,0.61,0.64,0.63,0.62,0.64,0.58,0.56,0.63,0.58,0.59,0.53,0.44,0.46,0.47,0.42,0.48,0.4,0.44,0.49,0.48,0.37,0.45,0.46,0.39,0.41,0.4,0.36,0.43,0.35,0.33,0.36,0.32,0.4,0.3,0.35,0.38,0.36,0.28,0.25,0.3,0.25,0.27,0.31,0.29,0.23,0.27,0.26,0.27,0.28,0.22,0.27,0.31,0.24,0.22,0.24,0.26,0.19,0.23,0.17,0.23,0.21,0.19,0.2,0.2,0.22,0.19,0.19,0.21,0.21,0.28,0.2,0.18,0.19,0.19,0.18,0.18,0.18,0.17,0.18,0.16,0.15,0.19,0.18,0.18,0.16,0.16,0.16,0.14,0.13,0.17,0.16,0.13,0.15,0.15,0.15,0.16,0.14,0.15,0.14,0.15,0.14,0.15,0.15,0.14,0.12,0.13,0.15,0.15,0.15,0.15,0.14,0.14,0.15,0.12,0.12,0.13,0.16,0.12,0.11,0.13,0.14,0.0,0.12,0.11,0.12,0.12,0.13,0.14,0.13,0.13,0.13,0.14,0.11,0.11,0.0,0.11,0.12,0.12,0.1,0.13,0.12,0.1,0.12,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.11,0.1,0.0,0.11,0.1,0.11,0.0,0.13,0.1,0.0,0.1,0.0,0.0,0.1,0.33,0.1,0.1,0.0,0.0,0.1,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,88.59
10/13/2021,7.0,6.91,4.51,2.46,2.65,2.47,1.99,1.62,1.32,1.21,1.2,0.95,1.11,1.07,1.0,0.97,0.86,0.82,0.78,0.88,0.69,0.68,0.83,0.72,0.74,0.66,0.66,0.6,0.67,0.65,0.71,0.61,0.61,0.64,0.63,0.62,0.64,0.58,0.56,0.63,0.58,0.59,0.53,0.44,0.46,0.47,0.42,0.48,0.4,0.44,0.49,0.48,0.37,0.45,0.46,0.39,0.41,0.4,0.36,0.43,0.35,0.33,0.36,0.32,0.4,0.3,0.35,0.38,0.36,0.28,0.25,0.3,0.25,0.27,0.31,0.29,0.23,0.27,0.26,0.27,0.28,0.22,0.27,0.31,0.24,0.22,0.24,0.26,0.19,0.23,0.17,0.23,0.21,0.19,0.2,0.2,0.22,0.19,0.19,0.21,0.21,0.28,0.2,0.18,0.19,0.19,0.18,0.18,0.18,0.17,0.18,0.16,0.15,0.19,0.18,0.18,0.16,0.16,0.16,0.14,0.13,0.17,0.16,0.13,0.15,0.15,0.15,0.16,0.14,0.15,0.14,0.15,0.14,0.15,0.15,0.14,0.12,0.13,0.15,0.15,0.15,0.15,0.14,0.14,0.15,0.12,0.12,0.13,0.16,0.12,0.11,0.13,0.14,0.0,0.12,0.11,0.12,0.12,0.13,0.14,0.13,0.13,0.13,0.14,0.11,0.11,0.0,0.11,0.12,0.12,0.1,0.13,0.12,0.1,0.12,0.12,0.11,0.11,0.11,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.11,0.1,0.0,0.11,0.1,0.11,0.0,0.13,0.1,0.0,0.1,0.0,0.0,0.1,0.33,0.1,0.1,0.0,0.0,0.1,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,88.59
10/14/2021,7.05,6.95,4.48,2.44,2.65,2.46,2.02,1.62,1.33,1.19,1.2,0.94,1.13,1.09,0.99,0.95,0.86,0.82,0.75,0.87,0.68,0.68,0.84,0.73,0.74,0.66,0.65,0.58,0.68,0.65,0.71,0.61,0.6,0.63,0.63,0.63,0.65,0.58,0.56,0.63,0.58,0.59,0.52,0.44,0.47,0.47,0.42,0.48,0.4,0.44,0.48,0.49,0.37,0.46,0.45,0.39,0.41,0.4,0.37,0.43,0.36,0.33,0.36,0.32,0.4,0.29,0.35,0.38,0.36,0.28,0.24,0.29,0.25,0.28,0.31,0.3,0.23,0.27,0.26,0.27,0.27,0.22,0.27,0.31,0.24,0.22,0.24,0.26,0.19,0.23,0.17,0.23,0.21,0.19,0.2,0.2,0.22,0.19,0.19,0.21,0.21,0.28,0.19,0.19,0.19,0.19,0.18,0.18,0.19,0.17,0.18,0.16,0.14,0.19,0.19,0.18,0.16,0.16,0.16,0.14,0.13,0.17,0.16,0.14,0.15,0.15,0.15,0.16,0.14,0.15,0.14,0.15,0.14,0.15,0.15,0.14,0.12,0.13,0.14,0.15,0.15,0.15,0.14,0.14,0.15,0.12,0.12,0.13,0.16,0.13,0.11,0.12,0.14,0.0,0.12,0.11,0.12,0.12,0.13,0.14,0.13,0.13,0.13,0.14,0.11,0.11,0.0,0.11,0.12,0.12,0.1,0.14,0.12,0.1,0.12,0.12,0.1,0.11,0.1,0.12,0.11,0.11,0.12,0.0,0.11,0.11,0.1,0.0,0.0,0.11,0.1,0.11,0.0,0.13,0.1,0.0,0.1,0.0,0.0,0.1,0.34,0.1,0.1,0.0,0.09,0.1,0.09,0.27,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,88.57
10/15/2021,7.05,6.95,4.48,2.44,2.65,2.46,2.02,1.62,1.33,1.19,1.2,0.94,1.13,1.09,0.99,0.95,0.86,0.82,0.75,0.87,0.68,0.68,0.84,0.73,0.74,0.66,0.65,0.58,0.68,0.65,0.71,0.61,0.6,0.63,0.63,0.63,0.65,0.58,0.56,0.63,0.58,0.59,0.52,0.44,0.47,0.47,0.42,0.48,0.4,0.44,0.48,0.49,0.37,0.46,0.45,0.39,0.41,0.4,0.37,0.43,0.36,0.33,0.36,0.32,0.4,0.29,0.35,0.38,0.36,0.28,0.24,0.29,0.25,0.28,0.31,0.3,0.23,0.27,0.26,0.27,0.27,0.22,0.27,0.31,0.24,0.22,0.24,0.26,0.19,0.23,0.17,0.23,0.21,0.19,0.2,0.2,0.22,0.19,0.19,0.21,0.21,0.28,0.19,0.19,0.19,0.19,0.18,0.18,0.19,0.17,0.18,0.16,0.14,0.19,0.19,0.18,0.16,0.16,0.16,0.14,0.13,0.17,0.16,0.14,0.15,0.15,0.15,0.16,0.14,0.15,0.14,0.15,0.14,0.15,0.15,0.14,0.12,0.13,0.14,0.15,0.15,0.15,0.14,0.14,0.15,0.12,0.12,0.13,0.16,0.13,0.11,0.12,0.14,0.0,0.12,0.11,0.12,0.12,0.13,0.14,0.13,0.13,0.13,0.14,0.11,0.11,0.0,0.11,0.12,0.12,0.1,0.14,0.12,0.1,0.12,0.12,0.1,0.11,0.1,0.12,0.11,0.11,0.12,0.0,0.11,0.11,0.1,0.0,0.0,0.11,0.1,0.11,0.0,0.13,0.1,0.0,0.1,0.0,0.0,0.1,0.34,0.1,0.1,0.0,0.09,0.1,0.09,0.27,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,88.57
10/18/2021,6.96,7.02,4.47,2.42,2.65,2.46,2.05,1.67,1.3,1.17,1.23,0.96,1.13,1.08,0.98,0.93,0.9,0.81,0.76,0.87,0.66,0.67,0.87,0.72,0.72,0.65,0.64,0.56,0.68,0.65,0.7,0.59,0.62,0.61,0.63,0.62,0.66,0.58,0.55,0.62,0.56,0.59,0.52,0.45,0.47,0.47,0.43,0.49,0.4,0.45,0.49,0.48,0.36,0.47,0.46,0.37,0.41,0.4,0.37,0.41,0.37,0.33,0.35,0.32,0.42,0.29,0.34,0.4,0.36,0.28,0.23,0.3,0.25,0.27,0.31,0.29,0.23,0.28,0.26,0.26,0.27,0.22,0.27,0.31,0.24,0.21,0.24,0.26,0.18,0.23,0.17,0.23,0.21,0.18,0.2,0.2,0.22,0.2,0.2,0.21,0.21,0.28,0.2,0.2,0.19,0.2,0.18,0.18,0.19,0.17,0.17,0.16,0.14,0.19,0.18,0.18,0.15,0.17,0.16,0.14,0.13,0.17,0.16,0.14,0.15,0.15,0.16,0.16,0.13,0.15,0.14,0.15,0.14,0.14,0.15,0.14,0.12,0.13,0.15,0.15,0.15,0.15,0.14,0.14,0.15,0.11,0.13,0.13,0.16,0.12,0.12,0.12,0.14,0.0,0.12,0.12,0.12,0.11,0.13,0.14,0.13,0.13,0.14,0.14,0.11,0.11,0.0,0.11,0.13,0.12,0.1,0.13,0.13,0.1,0.12,0.13,0.11,0.11,0.11,0.12,0.11,0.11,0.12,0.0,0.11,0.11,0.1,0.0,0.0,0.11,0.1,0.11,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.1,0.36,0.1,0.1,0.0,0.09,0.0,0.0,0.27,0.0,0.1,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,88.56
10/19/2021,6.97,7.0,4.59,2.37,2.63,2.45,2.1,1.67,1.3,1.2,1.24,0.96,1.14,1.07,0.98,0.95,0.9,0.81,0.76,0.85,0.66,0.68,0.87,0.71,0.71,0.65,0.64,0.56,0.67,0.65,0.7,0.59,0.62,0.61,0.63,0.62,0.66,0.58,0.55,0.61,0.55,0.59,0.53,0.45,0.47,0.47,0.43,0.49,0.4,0.45,0.49,0.48,0.36,0.47,0.46,0.37,0.4,0.4,0.37,0.42,0.37,0.34,0.35,0.32,0.42,0.29,0.35,0.4,0.36,0.27,0.23,0.3,0.25,0.27,0.31,0.3,0.24,0.27,0.26,0.26,0.27,0.21,0.28,0.3,0.24,0.22,0.24,0.26,0.18,0.23,0.17,0.24,0.21,0.18,0.2,0.21,0.22,0.2,0.2,0.21,0.2,0.28,0.2,0.2,0.19,0.2,0.18,0.18,0.19,0.17,0.17,0.16,0.14,0.19,0.18,0.19,0.15,0.17,0.16,0.14,0.13,0.17,0.16,0.14,0.15,0.15,0.15,0.16,0.13,0.15,0.14,0.15,0.14,0.13,0.15,0.15,0.12,0.13,0.14,0.15,0.15,0.15,0.14,0.14,0.15,0.12,0.13,0.13,0.16,0.12,0.11,0.12,0.14,0.0,0.12,0.12,0.12,0.11,0.13,0.14,0.13,0.13,0.13,0.13,0.11,0.11,0.0,0.11,0.12,0.11,0.1,0.13,0.13,0.1,0.11,0.13,0.1,0.11,0.11,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.11,0.1,0.11,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.1,0.35,0.1,0.1,0.0,0.0,0.0,0.0,0.27,0.0,0.1,0.0,0.1,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,88.60000000000001
10/20/2021,6.97,7.0,4.59,2.37,2.63,2.45,2.1,1.67,1.3,1.2,1.24,0.96,1.14,1.07,0.98,0.95,0.9,0.81,0.76,0.85,0.66,0.68,0.87,0.71,0.71,0.65,0.64,0.56,0.67,0.65,0.7,0.59,0.62,0.61,0.63,0.62,0.66,0.58,0.55,0.61,0.55,0.59,0.53,0.45,0.47,0.47,0.43,0.49,0.4,0.45,0.49,0.48,0.36,0.47,0.46,0.37,0.4,0.4,0.37,0.42,0.37,0.34,0.35,0.32,0.42,0.29,0.35,0.4,0.36,0.27,0.23,0.3,0.25,0.27,0.31,0.3,0.24,0.27,0.26,0.26,0.27,0.21,0.28,0.3,0.24,0.22,0.24,0.26,0.18,0.23,0.17,0.24,0.21,0.18,0.2,0.21,0.22,0.2,0.2,0.21,0.2,0.28,0.2,0.2,0.19,0.2,0.18,0.18,0.19,0.17,0.17,0.16,0.14,0.19,0.18,0.19,0.15,0.17,0.16,0.14,0.13,0.17,0.16,0.14,0.15,0.15,0.15,0.16,0.13,0.15,0.14,0.15,0.14,0.13,0.15,0.15,0.12,0.13,0.14,0.15,0.15,0.15,0.14,0.14,0.15,0.12,0.13,0.13,0.16,0.12,0.11,0.12,0.14,0.0,0.12,0.12,0.12,0.11,0.13,0.14,0.13,0.13,0.13,0.13,0.11,0.11,0.0,0.11,0.12,0.11,0.1,0.13,0.13,0.1,0.11,0.13,0.1,0.11,0.11,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.11,0.1,0.11,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.1,0.35,0.1,0.1,0.0,0.0,0.0,0.0,0.27,0.0,0.1,0.0,0.1,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,88.60000000000001
10/21/2021,7.02,7.05,4.62,2.44,2.65,2.46,2.16,1.69,1.29,1.19,1.22,0.97,1.16,1.06,0.95,0.95,0.91,0.81,0.74,0.86,0.66,0.67,0.87,0.71,0.71,0.64,0.63,0.55,0.67,0.65,0.7,0.58,0.62,0.6,0.63,0.62,0.66,0.58,0.55,0.62,0.55,0.59,0.5,0.45,0.46,0.47,0.43,0.49,0.39,0.45,0.48,0.48,0.35,0.48,0.47,0.37,0.41,0.39,0.37,0.42,0.38,0.33,0.35,0.32,0.43,0.29,0.34,0.4,0.36,0.28,0.23,0.29,0.25,0.27,0.31,0.29,0.23,0.27,0.25,0.25,0.27,0.21,0.28,0.3,0.24,0.21,0.23,0.25,0.18,0.23,0.17,0.24,0.21,0.18,0.19,0.21,0.22,0.19,0.2,0.21,0.2,0.28,0.2,0.2,0.19,0.2,0.18,0.18,0.19,0.17,0.17,0.16,0.14,0.19,0.18,0.18,0.16,0.17,0.16,0.14,0.12,0.17,0.16,0.14,0.15,0.15,0.16,0.16,0.13,0.15,0.14,0.15,0.14,0.13,0.15,0.15,0.12,0.13,0.14,0.15,0.15,0.15,0.14,0.14,0.15,0.11,0.12,0.13,0.16,0.12,0.11,0.12,0.14,0.0,0.12,0.11,0.12,0.11,0.13,0.14,0.13,0.13,0.13,0.13,0.11,0.11,0.0,0.11,0.13,0.11,0.1,0.13,0.13,0.1,0.11,0.13,0.1,0.11,0.11,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.11,0.1,0.11,0.0,0.14,0.1,0.0,0.0,0.0,0.0,0.1,0.36,0.0,0.1,0.0,0.0,0.0,0.0,0.27,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,88.67
10/22/2021,7.02,7.05,4.62,2.44,2.65,2.46,2.16,1.69,1.29,1.19,1.22,0.97,1.16,1.06,0.95,0.95,0.91,0.81,0.74,0.86,0.66,0.67,0.87,0.71,0.71,0.64,0.63,0.55,0.67,0.65,0.7,0.58,0.62,0.6,0.63,0.62,0.66,0.58,0.55,0.62,0.55,0.59,0.5,0.45,0.46,0.47,0.43,0.49,0.39,0.45,0.48,0.48,0.35,0.48,0.47,0.37,0.41,0.39,0.37,0.42,0.38,0.33,0.35,0.32,0.43,0.29,0.34,0.4,0.36,0.28,0.23,0.29,0.25,0.27,0.31,0.29,0.23,0.27,0.25,0.25,0.27,0.21,0.28,0.3,0.24,0.21,0.23,0.25,0.18,0.23,0.17,0.24,0.21,0.18,0.19,0.21,0.22,0.19,0.2,0.21,0.2,0.28,0.2,0.2,0.19,0.2,0.18,0.18,0.19,0.17,0.17,0.16,0.14,0.19,0.18,0.18,0.16,0.17,0.16,0.14,0.12,0.17,0.16,0.14,0.15,0.15,0.16,0.16,0.13,0.15,0.14,0.15,0.14,0.13,0.15,0.15,0.12,0.13,0.14,0.15,0.15,0.15,0.14,0.14,0.15,0.11,0.12,0.13,0.16,0.12,0.11,0.12,0.14,0.0,0.12,0.11,0.12,0.11,0.13,0.14,0.13,0.13,0.13,0.13,0.11,0.11,0.0,0.11,0.13,0.11,0.1,0.13,0.13,0.1,0.11,0.13,0.1,0.11,0.11,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.11,0.1,0.11,0.0,0.14,0.1,0.0,0.0,0.0,0.0,0.1,0.36,0.0,0.1,0.0,0.0,0.0,0.0,0.27,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,88.67
10/25/2021,7.08,6.98,4.54,2.46,2.61,2.43,2.13,1.66,1.3,1.18,1.24,0.92,1.15,1.04,0.94,0.94,0.92,0.82,0.76,0.84,0.67,0.68,0.85,0.71,0.73,0.64,0.66,0.56,0.67,0.66,0.72,0.58,0.61,0.62,0.63,0.63,0.66,0.59,0.56,0.63,0.54,0.6,0.49,0.45,0.46,0.47,0.43,0.49,0.39,0.45,0.5,0.48,0.36,0.48,0.47,0.36,0.4,0.38,0.37,0.42,0.38,0.34,0.35,0.32,0.43,0.29,0.34,0.41,0.36,0.28,0.23,0.31,0.24,0.28,0.29,0.3,0.23,0.27,0.25,0.25,0.28,0.22,0.27,0.31,0.23,0.22,0.24,0.25,0.18,0.22,0.17,0.23,0.21,0.18,0.19,0.21,0.22,0.19,0.2,0.22,0.2,0.29,0.2,0.2,0.19,0.2,0.18,0.19,0.19,0.18,0.17,0.16,0.14,0.19,0.18,0.19,0.16,0.17,0.16,0.14,0.12,0.17,0.15,0.14,0.15,0.15,0.16,0.16,0.13,0.15,0.13,0.15,0.14,0.13,0.14,0.15,0.12,0.13,0.14,0.15,0.15,0.15,0.14,0.14,0.15,0.12,0.13,0.13,0.16,0.12,0.12,0.12,0.14,0.0,0.12,0.12,0.12,0.11,0.12,0.14,0.13,0.13,0.13,0.13,0.1,0.11,0.0,0.11,0.13,0.11,0.1,0.13,0.13,0.1,0.12,0.13,0.1,0.11,0.11,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.11,0.1,0.11,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.1,0.35,0.1,0.1,0.0,0.0,0.0,0.0,0.27,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,88.62
10/26/2021,7.05,7.02,4.43,2.34,2.53,2.36,2.23,1.71,1.3,1.18,1.28,0.85,1.18,1.03,0.93,0.94,0.93,0.81,0.75,0.89,0.66,0.61,0.86,0.7,0.73,0.64,0.68,0.55,0.67,0.66,0.72,0.58,0.63,0.62,0.64,0.64,0.68,0.59,0.56,0.65,0.54,0.6,0.5,0.45,0.46,0.45,0.45,0.49,0.39,0.47,0.5,0.49,0.36,0.49,0.49,0.36,0.41,0.35,0.38,0.42,0.38,0.33,0.34,0.32,0.44,0.29,0.35,0.41,0.37,0.28,0.23,0.32,0.24,0.28,0.29,0.3,0.23,0.27,0.26,0.25,0.28,0.21,0.28,0.31,0.23,0.22,0.24,0.25,0.19,0.23,0.17,0.24,0.21,0.18,0.19,0.21,0.22,0.19,0.2,0.22,0.2,0.29,0.2,0.19,0.19,0.2,0.18,0.19,0.19,0.18,0.17,0.16,0.14,0.19,0.18,0.19,0.15,0.17,0.17,0.14,0.12,0.17,0.16,0.14,0.16,0.16,0.16,0.16,0.13,0.15,0.14,0.16,0.15,0.13,0.15,0.14,0.12,0.13,0.14,0.15,0.15,0.15,0.14,0.15,0.15,0.12,0.13,0.13,0.16,0.12,0.11,0.12,0.14,0.0,0.12,0.12,0.12,0.11,0.12,0.14,0.13,0.13,0.14,0.13,0.11,0.11,0.0,0.11,0.13,0.11,0.1,0.13,0.12,0.11,0.12,0.13,0.1,0.1,0.11,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.1,0.0,0.0,0.0,0.0,0.1,0.35,0.1,0.1,0.0,0.0,0.1,0.0,0.27,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,88.61000000000001
10/27/2021,7.05,7.02,4.43,2.34,2.53,2.36,2.23,1.71,1.3,1.18,1.28,0.85,1.18,1.03,0.93,0.94,0.93,0.81,0.75,0.89,0.66,0.61,0.86,0.7,0.73,0.64,0.68,0.55,0.67,0.66,0.72,0.58,0.63,0.62,0.64,0.64,0.68,0.59,0.56,0.65,0.54,0.6,0.5,0.45,0.46,0.45,0.45,0.49,0.39,0.47,0.5,0.49,0.36,0.49,0.49,0.36,0.41,0.35,0.38,0.42,0.38,0.33,0.34,0.32,0.44,0.29,0.35,0.41,0.37,0.28,0.23,0.32,0.24,0.28,0.29,0.3,0.23,0.27,0.26,0.25,0.28,0.21,0.28,0.31,0.23,0.22,0.24,0.25,0.19,0.23,0.17,0.24,0.21,0.18,0.19,0.21,0.22,0.19,0.2,0.22,0.2,0.29,0.2,0.19,0.19,0.2,0.18,0.19,0.19,0.18,0.17,0.16,0.14,0.19,0.18,0.19,0.15,0.17,0.17,0.14,0.12,0.17,0.16,0.14,0.16,0.16,0.16,0.16,0.13,0.15,0.14,0.16,0.15,0.13,0.15,0.14,0.12,0.13,0.14,0.15,0.15,0.15,0.14,0.15,0.15,0.12,0.13,0.13,0.16,0.12,0.11,0.12,0.14,0.0,0.12,0.12,0.12,0.11,0.12,0.14,0.13,0.13,0.14,0.13,0.11,0.11,0.0,0.11,0.13,0.11,0.1,0.13,0.12,0.11,0.12,0.13,0.1,0.1,0.11,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.1,0.0,0.0,0.0,0.0,0.1,0.35,0.1,0.1,0.0,0.0,0.1,0.0,0.27,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,88.61000000000001
10/28/2021,7.01,6.95,4.38,2.35,2.51,2.35,2.5,1.73,1.3,1.19,1.28,0.87,1.19,1.03,0.94,0.94,0.93,0.82,0.74,0.89,0.65,0.6,0.86,0.7,0.73,0.63,0.67,0.55,0.66,0.66,0.72,0.58,0.63,0.62,0.64,0.64,0.68,0.59,0.56,0.65,0.53,0.58,0.5,0.45,0.45,0.45,0.45,0.49,0.39,0.47,0.5,0.48,0.35,0.49,0.5,0.35,0.41,0.34,0.37,0.41,0.39,0.33,0.35,0.32,0.45,0.3,0.35,0.41,0.37,0.28,0.23,0.32,0.24,0.28,0.29,0.3,0.23,0.26,0.25,0.25,0.28,0.21,0.28,0.31,0.24,0.22,0.24,0.25,0.19,0.23,0.17,0.24,0.21,0.19,0.19,0.21,0.22,0.19,0.21,0.22,0.2,0.29,0.2,0.19,0.19,0.19,0.18,0.19,0.19,0.18,0.17,0.16,0.14,0.19,0.18,0.18,0.15,0.17,0.17,0.14,0.12,0.17,0.16,0.14,0.15,0.16,0.16,0.16,0.13,0.15,0.13,0.16,0.14,0.13,0.14,0.14,0.12,0.13,0.14,0.15,0.15,0.15,0.14,0.15,0.15,0.12,0.12,0.13,0.16,0.12,0.11,0.13,0.14,0.0,0.12,0.11,0.12,0.11,0.12,0.14,0.13,0.13,0.14,0.13,0.11,0.11,0.0,0.11,0.12,0.11,0.1,0.13,0.12,0.11,0.12,0.13,0.1,0.1,0.1,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.1,0.37,0.1,0.1,0.0,0.1,0.0,0.0,0.27,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.14,0.0,0.1,0.0,0.0,88.6
10/29/2021,7.03,6.98,4.45,2.26,2.54,2.36,2.48,1.85,1.31,1.17,1.29,0.85,1.18,1.04,0.94,0.93,0.92,0.84,0.74,0.89,0.66,0.59,0.86,0.7,0.73,0.63,0.68,0.54,0.67,0.66,0.71,0.58,0.63,0.62,0.66,0.64,0.68,0.59,0.55,0.65,0.53,0.58,0.5,0.44,0.45,0.45,0.48,0.49,0.39,0.47,0.5,0.48,0.36,0.49,0.5,0.35,0.41,0.34,0.36,0.4,0.38,0.33,0.35,0.32,0.45,0.29,0.35,0.4,0.37,0.28,0.23,0.32,0.24,0.24,0.3,0.3,0.23,0.27,0.25,0.25,0.28,0.21,0.28,0.31,0.24,0.22,0.24,0.25,0.19,0.23,0.17,0.24,0.21,0.18,0.19,0.21,0.23,0.19,0.21,0.22,0.2,0.29,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.17,0.16,0.14,0.19,0.18,0.18,0.15,0.17,0.16,0.14,0.12,0.17,0.16,0.14,0.15,0.16,0.15,0.17,0.13,0.15,0.13,0.15,0.14,0.13,0.14,0.14,0.12,0.13,0.13,0.14,0.15,0.14,0.14,0.15,0.15,0.12,0.13,0.13,0.16,0.12,0.11,0.12,0.14,0.0,0.12,0.12,0.12,0.11,0.12,0.14,0.13,0.13,0.14,0.13,0.1,0.11,0.0,0.11,0.12,0.11,0.1,0.13,0.12,0.11,0.12,0.13,0.1,0.1,0.1,0.12,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.36,0.1,0.0,0.1,0.1,0.0,0.0,0.27,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.14,0.0,0.1,0.0,0.0,88.66000000000001
