,UNFI,M,C6M.,PBF,CYH,GPI,SAH,BBBY,ODP,SPTN,ANDE,GNW,NSIT,ABG,OMI,RLGY,SANM,BIG,UFPI,VRTV,SEM,BCC,SIG,ABM,ARNC,OI,REZI,MGLN,COKE,MTH,GME,AXL,CVET,KELYA,UFS,AEL,FDP,MDC,S7V.,HUBG,GVA,ANF,DBD,GMS,COOP,CCS,PBI,PLXS,PSMT,AAWW,BLMN,ARCB,LCII,MHO,GCI,MDP,TSE,EAT,AIT,MTOR,WGO,AMN,PARR,LGIH,AMCX,FUL,RCII,HI,SWN,FIX,MOG.A,MATX,ENSG,GFF,PATK,MANT,ECHO,STC,CNXN,ATI,MLI,DBI,HTH,MYRG,SYKE,CAL,GEO,SCSC,PMT,VSTO,ITRI,CPS,TTEC,AJRD,REGI,TTMI,KTB,VGR,ENDP,GIII,GCO,UVV,RRC,GPRE,GES,SSP,DHR.,FL2P.,SAIA,UIS,CAKE,BHE,GBX,HNI,EPC,HIBB,SNBR,HZO,SCL,CLW,KFY,FN,NBR,RILY,POLY,ACA,TGI,CXW,MD,UNF,IBP,HSC,SKYW,KRA,PLCE,TBI,TUP,SPXC,WWW,AMWD,DHC,JBT,DLX,CBB,RYAM,SENEA,MDRX,KOP,SJI,AAN,ECPG,OII,WTS,SNEX,AEIS,CENX,MODV,AIR,CHS,PLUS,KWR,IRBT,PIPR,DIOD,CENT,FLOW,CNSL,MATW,FOSL,CALM,CENTA,LZB,UCTT,SM,LDL,HMN,USCR,MERC,GDOT,FWRD,FELE,WNC,AVA,CRS,VG,BNED,WIRE,CPE,SPNT,PDCE,CONN,BKE,APOG,NTGR,RDNT,VTOL,GTLS,ZUMZ,MTRN,SCVL,STMP,SGH,AMEH,ASIX,SXC,DORM,CORE,SBH,FBC,BGS,DNOW,CEIX,SHOO,USNA,CVCO,ZEUS,TWI,UNIT,ALG,THRM,ITGR,EXLS,OSIS,CCRN,ROCK,KLIC,AGPXX,n/a,MOG/A,MMSI,PRAA,WD,FIZZ,HCC,INT,THS,HCSG,KALU,CHEF,SCHL,MTDR,MNRO,ABCB,ALGT,SMP,SVC,CN4.,HP,SUM
10/01/2021,3.59,2.76,0.0,2.74,1.3,1.67,1.3,0.96,0.97,0.99,1.13,0.99,0.85,1.06,0.84,0.8,0.73,0.68,0.76,0.66,0.66,0.75,0.79,0.59,0.62,0.7,0.52,0.49,0.55,0.48,0.0,0.65,0.41,0.5,0.42,0.51,0.46,0.46,0.0,0.4,0.39,0.42,0.43,0.36,0.33,0.37,0.41,0.36,0.34,0.42,0.4,0.4,0.39,0.35,0.36,0.42,0.47,0.35,0.35,0.38,0.36,0.3,0.39,0.29,0.32,0.32,0.37,0.29,0.41,0.29,0.3,0.29,0.24,0.28,0.37,0.26,0.33,0.3,0.27,0.26,0.32,0.36,0.25,0.24,0.0,0.28,0.24,0.33,0.19,0.25,0.21,0.28,0.2,0.22,0.28,0.21,0.26,0.22,0.36,0.25,0.24,0.21,0.3,0.22,0.26,0.25,0.0,0.0,0.0,0.24,0.28,0.22,0.19,0.22,0.21,0.16,0.25,0.21,0.21,0.2,0.19,0.2,0.21,0.16,0.19,0.2,0.2,0.19,0.18,0.18,0.17,0.22,0.27,0.2,0.19,0.21,0.19,0.14,0.21,0.19,0.15,0.18,0.18,0.0,0.19,0.14,0.15,0.18,0.16,0.2,0.18,0.21,0.17,0.15,0.16,0.2,0.18,0.17,0.18,0.16,0.16,0.16,0.18,0.16,0.19,0.15,0.14,0.18,0.19,0.14,0.19,0.21,0.17,0.21,0.0,0.14,0.0,0.17,0.14,0.16,0.15,0.18,0.0,0.16,0.15,0.16,0.23,0.21,0.17,0.2,0.16,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.43,0.25,0.21,0.16,0.0,0.16,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.45,0.17,0.16,0.15,0.14,0.17,0.14,0.14,0.0,0.14,0.0,0.0,0.0,75.53
10/05/2021,3.76,2.52,0.0,2.85,1.37,1.57,1.26,0.7,0.96,0.99,1.15,1.02,0.87,1.06,0.87,0.81,0.72,0.6,0.75,0.68,0.66,0.75,0.77,0.62,0.62,0.68,0.52,0.49,0.55,0.48,0.0,0.63,0.41,0.5,0.42,0.53,0.47,0.44,0.0,0.4,0.39,0.41,0.43,0.35,0.34,0.36,0.42,0.36,0.33,0.42,0.41,0.44,0.4,0.34,0.38,0.43,0.49,0.35,0.36,0.39,0.38,0.31,0.39,0.28,0.31,0.31,0.36,0.3,0.39,0.3,0.3,0.29,0.24,0.29,0.38,0.27,0.33,0.31,0.28,0.27,0.32,0.34,0.25,0.24,0.0,0.26,0.24,0.33,0.19,0.25,0.21,0.27,0.21,0.22,0.29,0.21,0.24,0.23,0.36,0.24,0.23,0.21,0.32,0.24,0.24,0.26,0.0,0.0,0.0,0.24,0.28,0.22,0.19,0.23,0.2,0.15,0.23,0.22,0.22,0.2,0.19,0.2,0.23,0.16,0.18,0.21,0.22,0.19,0.18,0.18,0.16,0.22,0.28,0.2,0.18,0.22,0.18,0.15,0.2,0.19,0.16,0.17,0.19,0.0,0.19,0.15,0.15,0.18,0.16,0.2,0.18,0.21,0.17,0.15,0.16,0.2,0.18,0.18,0.17,0.17,0.16,0.16,0.18,0.15,0.18,0.15,0.14,0.18,0.18,0.14,0.18,0.2,0.16,0.23,0.0,0.14,0.0,0.17,0.14,0.15,0.15,0.18,0.0,0.17,0.16,0.16,0.22,0.22,0.18,0.18,0.15,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.42,0.26,0.21,0.16,0.0,0.16,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.45,0.17,0.15,0.16,0.15,0.18,0.0,0.14,0.0,0.14,0.14,0.0,0.0,75.21
10/06/2021,3.76,2.52,0.0,2.85,1.37,1.57,1.26,0.7,0.96,0.99,1.15,1.02,0.87,1.06,0.87,0.81,0.72,0.6,0.75,0.68,0.66,0.75,0.77,0.62,0.62,0.68,0.52,0.49,0.55,0.48,0.0,0.63,0.41,0.5,0.42,0.53,0.47,0.44,0.0,0.4,0.39,0.41,0.43,0.35,0.34,0.36,0.42,0.36,0.33,0.42,0.41,0.44,0.4,0.34,0.38,0.43,0.49,0.35,0.36,0.39,0.38,0.31,0.39,0.28,0.31,0.31,0.36,0.3,0.39,0.3,0.3,0.29,0.24,0.29,0.38,0.27,0.33,0.31,0.28,0.27,0.32,0.34,0.25,0.24,0.0,0.26,0.24,0.33,0.19,0.25,0.21,0.27,0.21,0.22,0.29,0.21,0.24,0.23,0.36,0.24,0.23,0.21,0.32,0.24,0.24,0.26,0.0,0.0,0.0,0.24,0.28,0.22,0.19,0.23,0.2,0.15,0.23,0.22,0.22,0.2,0.19,0.2,0.23,0.16,0.18,0.21,0.22,0.19,0.18,0.18,0.16,0.22,0.28,0.2,0.18,0.22,0.18,0.15,0.2,0.19,0.16,0.17,0.19,0.0,0.19,0.15,0.15,0.18,0.16,0.2,0.18,0.21,0.17,0.15,0.16,0.2,0.18,0.18,0.17,0.17,0.16,0.16,0.18,0.15,0.18,0.15,0.14,0.18,0.18,0.14,0.18,0.2,0.16,0.23,0.0,0.14,0.0,0.17,0.14,0.15,0.15,0.18,0.0,0.17,0.16,0.16,0.22,0.22,0.18,0.18,0.15,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.42,0.26,0.21,0.16,0.0,0.16,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.45,0.17,0.15,0.16,0.15,0.18,0.0,0.14,0.0,0.14,0.14,0.0,0.0,75.21
10/07/2021,3.6,2.53,0.0,2.99,1.39,1.61,1.34,0.66,0.97,1.0,1.15,1.02,0.88,1.1,0.89,0.79,0.72,0.6,0.75,0.7,0.66,0.75,0.79,0.62,0.61,0.66,0.51,0.49,0.56,0.48,0.0,0.65,0.41,0.5,0.41,0.53,0.48,0.44,0.0,0.4,0.39,0.42,0.45,0.35,0.34,0.36,0.41,0.36,0.34,0.43,0.4,0.44,0.41,0.35,0.37,0.42,0.48,0.34,0.37,0.4,0.39,0.31,0.4,0.28,0.3,0.31,0.36,0.3,0.39,0.3,0.31,0.29,0.24,0.28,0.38,0.27,0.33,0.31,0.27,0.26,0.32,0.33,0.25,0.24,0.0,0.27,0.24,0.33,0.19,0.25,0.2,0.27,0.2,0.22,0.29,0.21,0.24,0.23,0.36,0.24,0.24,0.21,0.34,0.23,0.24,0.26,0.0,0.0,0.0,0.24,0.28,0.21,0.19,0.23,0.2,0.15,0.23,0.22,0.22,0.21,0.2,0.19,0.24,0.16,0.17,0.2,0.22,0.19,0.18,0.18,0.16,0.22,0.28,0.2,0.19,0.22,0.18,0.15,0.2,0.19,0.16,0.18,0.19,0.0,0.19,0.15,0.15,0.18,0.17,0.2,0.18,0.22,0.17,0.15,0.15,0.2,0.18,0.18,0.17,0.16,0.16,0.16,0.19,0.15,0.19,0.15,0.14,0.18,0.18,0.14,0.18,0.2,0.16,0.24,0.0,0.14,0.0,0.16,0.14,0.15,0.15,0.19,0.14,0.16,0.15,0.16,0.22,0.23,0.17,0.19,0.15,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.41,0.26,0.21,0.17,0.14,0.16,0.0,0.0,0.18,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.46,0.17,0.15,0.16,0.15,0.18,0.0,0.15,0.0,0.14,0.0,0.0,0.0,75.47
10/08/2021,3.7,2.46,0.0,2.76,1.33,1.58,1.31,0.63,0.98,1.01,1.16,1.07,0.89,1.08,0.88,0.82,0.73,0.61,0.77,0.71,0.64,0.77,0.82,0.63,0.61,0.67,0.51,0.49,0.57,0.48,0.0,0.67,0.4,0.5,0.42,0.54,0.48,0.44,0.0,0.4,0.39,0.42,0.44,0.35,0.34,0.36,0.4,0.37,0.34,0.43,0.38,0.46,0.4,0.35,0.37,0.42,0.49,0.34,0.37,0.42,0.38,0.31,0.38,0.27,0.3,0.31,0.35,0.3,0.4,0.31,0.31,0.29,0.24,0.28,0.37,0.27,0.33,0.31,0.27,0.26,0.33,0.34,0.25,0.24,0.0,0.26,0.25,0.34,0.19,0.25,0.2,0.27,0.21,0.22,0.3,0.21,0.24,0.23,0.37,0.24,0.24,0.22,0.34,0.23,0.24,0.26,0.0,0.0,0.0,0.24,0.27,0.21,0.19,0.23,0.2,0.15,0.23,0.22,0.22,0.21,0.2,0.2,0.24,0.16,0.17,0.21,0.22,0.19,0.18,0.18,0.16,0.22,0.28,0.2,0.19,0.22,0.19,0.16,0.2,0.19,0.16,0.18,0.19,0.0,0.19,0.15,0.15,0.18,0.17,0.2,0.18,0.22,0.17,0.15,0.15,0.21,0.17,0.18,0.17,0.17,0.16,0.16,0.19,0.15,0.19,0.15,0.14,0.18,0.18,0.14,0.18,0.2,0.16,0.25,0.0,0.14,0.0,0.16,0.0,0.15,0.15,0.19,0.14,0.16,0.15,0.16,0.23,0.25,0.18,0.19,0.15,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.41,0.26,0.2,0.17,0.15,0.16,0.0,0.0,0.18,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.46,0.16,0.16,0.16,0.15,0.19,0.0,0.14,0.0,0.14,0.0,0.0,0.0,75.50999999999999
10/11/2021,3.61,2.47,0.0,2.98,1.25,1.59,1.3,0.65,0.98,1.02,1.15,1.07,0.87,1.09,0.87,0.85,0.73,0.65,0.79,0.7,0.63,0.77,0.82,0.61,0.61,0.67,0.5,0.49,0.57,0.48,0.0,0.67,0.42,0.5,0.41,0.54,0.49,0.45,0.0,0.4,0.39,0.41,0.43,0.35,0.34,0.36,0.4,0.37,0.34,0.42,0.38,0.46,0.4,0.35,0.34,0.44,0.49,0.34,0.37,0.43,0.38,0.32,0.37,0.28,0.3,0.31,0.35,0.3,0.37,0.31,0.3,0.29,0.23,0.29,0.38,0.27,0.33,0.31,0.27,0.26,0.33,0.33,0.25,0.25,0.0,0.26,0.25,0.34,0.19,0.25,0.2,0.27,0.2,0.22,0.3,0.21,0.23,0.23,0.38,0.23,0.24,0.21,0.32,0.23,0.24,0.26,0.0,0.0,0.0,0.24,0.27,0.21,0.19,0.22,0.2,0.16,0.23,0.22,0.22,0.21,0.2,0.19,0.24,0.16,0.16,0.21,0.21,0.19,0.17,0.18,0.16,0.22,0.27,0.2,0.2,0.23,0.19,0.16,0.2,0.19,0.15,0.17,0.18,0.0,0.19,0.16,0.15,0.18,0.17,0.2,0.18,0.21,0.17,0.16,0.15,0.2,0.17,0.18,0.17,0.17,0.15,0.17,0.19,0.15,0.19,0.15,0.14,0.18,0.17,0.14,0.19,0.2,0.16,0.25,0.0,0.14,0.0,0.16,0.0,0.15,0.15,0.19,0.14,0.16,0.15,0.18,0.24,0.25,0.18,0.19,0.15,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.39,0.26,0.2,0.17,0.15,0.16,0.0,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.45,0.16,0.15,0.16,0.15,0.19,0.0,0.14,0.0,0.14,0.0,0.0,0.0,75.49
10/12/2021,3.61,2.5,0.0,2.94,1.19,1.59,1.29,0.62,0.97,1.02,1.16,1.08,0.87,1.12,0.86,0.85,0.73,0.66,0.79,0.7,0.62,0.76,0.8,0.61,0.59,0.66,0.48,0.49,0.57,0.48,0.0,0.7,0.44,0.51,0.41,0.55,0.48,0.45,0.0,0.4,0.38,0.41,0.43,0.35,0.34,0.36,0.4,0.36,0.34,0.41,0.36,0.46,0.4,0.34,0.34,0.45,0.48,0.33,0.38,0.44,0.38,0.32,0.37,0.28,0.3,0.31,0.34,0.31,0.36,0.32,0.3,0.29,0.23,0.29,0.38,0.27,0.33,0.32,0.27,0.26,0.33,0.32,0.25,0.25,0.0,0.25,0.27,0.34,0.19,0.25,0.2,0.29,0.2,0.23,0.3,0.21,0.22,0.24,0.43,0.23,0.22,0.21,0.32,0.24,0.23,0.25,0.0,0.0,0.0,0.24,0.26,0.21,0.19,0.22,0.19,0.16,0.22,0.21,0.22,0.21,0.2,0.19,0.25,0.16,0.16,0.21,0.21,0.2,0.17,0.18,0.16,0.22,0.27,0.2,0.2,0.24,0.2,0.16,0.19,0.19,0.16,0.17,0.18,0.0,0.19,0.16,0.15,0.18,0.17,0.2,0.18,0.22,0.18,0.16,0.15,0.2,0.17,0.18,0.16,0.16,0.15,0.16,0.2,0.15,0.19,0.15,0.14,0.18,0.17,0.14,0.19,0.2,0.16,0.25,0.0,0.14,0.0,0.16,0.0,0.15,0.15,0.19,0.14,0.16,0.15,0.18,0.24,0.25,0.17,0.2,0.15,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.38,0.26,0.2,0.17,0.15,0.16,0.0,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.45,0.16,0.15,0.16,0.15,0.19,0.0,0.14,0.0,0.14,0.0,0.0,0.0,75.45
10/13/2021,3.61,2.5,0.0,2.94,1.19,1.59,1.29,0.62,0.97,1.02,1.16,1.08,0.87,1.12,0.86,0.85,0.73,0.66,0.79,0.7,0.62,0.76,0.8,0.61,0.59,0.66,0.48,0.49,0.57,0.48,0.0,0.7,0.44,0.51,0.41,0.55,0.48,0.45,0.0,0.4,0.38,0.41,0.43,0.35,0.34,0.36,0.4,0.36,0.34,0.41,0.36,0.46,0.4,0.34,0.34,0.45,0.48,0.33,0.38,0.44,0.38,0.32,0.37,0.28,0.3,0.31,0.34,0.31,0.36,0.32,0.3,0.29,0.23,0.29,0.38,0.27,0.33,0.32,0.27,0.26,0.33,0.32,0.25,0.25,0.0,0.25,0.27,0.34,0.19,0.25,0.2,0.29,0.2,0.23,0.3,0.21,0.22,0.24,0.43,0.23,0.22,0.21,0.32,0.24,0.23,0.25,0.0,0.0,0.0,0.24,0.26,0.21,0.19,0.22,0.19,0.16,0.22,0.21,0.22,0.21,0.2,0.19,0.25,0.16,0.16,0.21,0.21,0.2,0.17,0.18,0.16,0.22,0.27,0.2,0.2,0.24,0.2,0.16,0.19,0.19,0.16,0.17,0.18,0.0,0.19,0.16,0.15,0.18,0.17,0.2,0.18,0.22,0.18,0.16,0.15,0.2,0.17,0.18,0.16,0.16,0.15,0.16,0.2,0.15,0.19,0.15,0.14,0.18,0.17,0.14,0.19,0.2,0.16,0.25,0.0,0.14,0.0,0.16,0.0,0.15,0.15,0.19,0.14,0.16,0.15,0.18,0.24,0.25,0.17,0.2,0.15,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.38,0.26,0.2,0.17,0.15,0.16,0.0,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.45,0.16,0.15,0.16,0.15,0.19,0.0,0.14,0.0,0.14,0.0,0.0,0.0,75.45
10/14/2021,3.62,2.46,0.0,3.0,1.17,1.57,1.32,0.62,0.98,1.03,1.17,1.1,0.88,1.14,0.88,0.85,0.73,0.63,0.8,0.71,0.6,0.78,0.78,0.6,0.6,0.67,0.49,0.5,0.57,0.48,0.0,0.72,0.42,0.51,0.42,0.55,0.49,0.46,0.0,0.4,0.38,0.4,0.43,0.34,0.34,0.35,0.39,0.37,0.34,0.41,0.37,0.47,0.41,0.34,0.34,0.45,0.48,0.34,0.37,0.45,0.38,0.32,0.37,0.28,0.3,0.31,0.34,0.31,0.36,0.32,0.31,0.29,0.22,0.29,0.38,0.27,0.33,0.32,0.27,0.26,0.33,0.29,0.25,0.25,0.0,0.25,0.28,0.34,0.19,0.25,0.2,0.29,0.2,0.23,0.31,0.22,0.22,0.24,0.44,0.23,0.22,0.21,0.32,0.24,0.22,0.25,0.2,0.0,0.0,0.24,0.26,0.21,0.19,0.23,0.19,0.15,0.23,0.21,0.23,0.21,0.19,0.19,0.25,0.16,0.16,0.2,0.21,0.21,0.17,0.18,0.16,0.21,0.27,0.2,0.19,0.24,0.2,0.16,0.2,0.19,0.16,0.18,0.19,0.0,0.2,0.16,0.15,0.18,0.17,0.2,0.18,0.22,0.17,0.16,0.15,0.23,0.17,0.18,0.16,0.16,0.15,0.16,0.2,0.15,0.19,0.15,0.14,0.18,0.17,0.14,0.19,0.2,0.16,0.26,0.0,0.14,0.0,0.16,0.0,0.15,0.15,0.19,0.0,0.16,0.15,0.17,0.24,0.25,0.17,0.21,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.38,0.26,0.0,0.18,0.15,0.16,0.0,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.45,0.16,0.15,0.16,0.15,0.2,0.0,0.14,0.0,0.14,0.0,0.15,0.0,75.69999999999999
10/15/2021,3.54,2.51,0.0,3.04,1.15,1.57,1.34,0.61,0.99,1.04,1.16,1.13,0.87,1.14,0.88,0.85,0.72,0.65,0.8,0.71,0.6,0.79,0.77,0.6,0.59,0.67,0.49,0.49,0.57,0.49,0.0,0.75,0.42,0.52,0.42,0.55,0.49,0.46,0.0,0.41,0.38,0.41,0.43,0.35,0.34,0.35,0.39,0.36,0.34,0.4,0.36,0.45,0.41,0.35,0.34,0.45,0.48,0.34,0.37,0.44,0.37,0.33,0.38,0.28,0.3,0.31,0.34,0.31,0.35,0.32,0.31,0.31,0.23,0.29,0.38,0.28,0.33,0.32,0.27,0.25,0.33,0.3,0.25,0.24,0.0,0.26,0.26,0.34,0.19,0.25,0.2,0.29,0.2,0.23,0.3,0.22,0.23,0.23,0.44,0.23,0.22,0.21,0.32,0.24,0.22,0.25,0.2,0.0,0.0,0.24,0.26,0.21,0.19,0.23,0.19,0.15,0.22,0.21,0.23,0.21,0.19,0.19,0.25,0.16,0.17,0.21,0.2,0.21,0.17,0.18,0.17,0.21,0.27,0.2,0.19,0.25,0.2,0.16,0.2,0.19,0.16,0.18,0.19,0.0,0.2,0.16,0.15,0.18,0.17,0.2,0.18,0.22,0.17,0.15,0.15,0.22,0.17,0.18,0.16,0.16,0.15,0.16,0.2,0.14,0.19,0.15,0.14,0.18,0.18,0.14,0.19,0.2,0.16,0.25,0.0,0.14,0.0,0.16,0.0,0.15,0.15,0.18,0.0,0.16,0.15,0.17,0.24,0.24,0.17,0.21,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.39,0.26,0.0,0.18,0.15,0.16,0.0,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.46,0.15,0.15,0.16,0.15,0.19,0.0,0.14,0.0,0.14,0.0,0.15,0.0,75.73999999999998
10/18/2021,3.37,2.52,0.0,3.23,1.13,1.51,1.24,0.6,1.01,1.02,1.13,1.16,0.88,1.12,0.88,0.91,0.72,0.64,0.82,0.71,0.58,0.8,0.81,0.6,0.59,0.67,0.51,0.49,0.56,0.51,0.0,0.75,0.44,0.51,0.41,0.56,0.49,0.46,0.0,0.41,0.38,0.4,0.44,0.36,0.35,0.36,0.39,0.37,0.33,0.4,0.36,0.43,0.41,0.36,0.34,0.44,0.47,0.33,0.38,0.44,0.34,0.27,0.4,0.28,0.31,0.32,0.34,0.31,0.36,0.33,0.31,0.28,0.23,0.29,0.36,0.28,0.33,0.32,0.27,0.26,0.33,0.31,0.25,0.25,0.0,0.26,0.27,0.34,0.19,0.25,0.2,0.3,0.2,0.23,0.3,0.22,0.23,0.24,0.43,0.23,0.23,0.21,0.33,0.24,0.23,0.25,0.2,0.0,0.0,0.24,0.25,0.21,0.19,0.23,0.19,0.16,0.21,0.2,0.23,0.2,0.19,0.19,0.26,0.16,0.19,0.21,0.2,0.2,0.17,0.18,0.17,0.21,0.27,0.2,0.19,0.24,0.2,0.16,0.2,0.19,0.16,0.18,0.19,0.0,0.2,0.16,0.16,0.18,0.17,0.2,0.18,0.22,0.17,0.16,0.15,0.23,0.16,0.17,0.17,0.17,0.15,0.16,0.2,0.15,0.19,0.15,0.14,0.18,0.18,0.0,0.19,0.2,0.17,0.24,0.0,0.14,0.0,0.15,0.0,0.15,0.15,0.18,0.0,0.16,0.15,0.17,0.25,0.23,0.17,0.21,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.15,0.0,0.17,0.0,0.0,0.0,0.39,0.26,0.0,0.18,0.14,0.16,0.0,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.46,0.15,0.15,0.16,0.15,0.19,0.0,0.14,0.0,0.15,0.0,0.15,0.0,75.71
10/19/2021,3.35,2.63,0.0,3.23,1.16,1.51,1.23,0.58,1.02,1.01,1.13,1.14,0.89,1.12,0.9,0.89,0.73,0.65,0.82,0.71,0.6,0.8,0.81,0.59,0.6,0.67,0.52,0.49,0.56,0.49,0.0,0.75,0.44,0.51,0.41,0.56,0.48,0.45,0.0,0.41,0.38,0.41,0.45,0.36,0.35,0.35,0.39,0.37,0.33,0.4,0.35,0.44,0.42,0.35,0.33,0.44,0.47,0.32,0.37,0.45,0.34,0.25,0.39,0.27,0.29,0.33,0.33,0.31,0.36,0.32,0.31,0.29,0.23,0.29,0.35,0.28,0.33,0.32,0.27,0.26,0.33,0.3,0.25,0.25,0.0,0.25,0.27,0.34,0.19,0.25,0.2,0.3,0.2,0.23,0.3,0.22,0.23,0.23,0.43,0.23,0.23,0.21,0.32,0.23,0.22,0.25,0.2,0.0,0.0,0.24,0.25,0.2,0.2,0.23,0.19,0.16,0.21,0.2,0.23,0.19,0.19,0.18,0.27,0.16,0.2,0.21,0.21,0.2,0.17,0.17,0.17,0.22,0.26,0.2,0.18,0.23,0.2,0.16,0.2,0.19,0.16,0.18,0.19,0.0,0.19,0.16,0.16,0.18,0.17,0.2,0.18,0.23,0.18,0.16,0.15,0.24,0.17,0.18,0.18,0.17,0.15,0.16,0.2,0.15,0.19,0.15,0.14,0.18,0.18,0.0,0.19,0.2,0.17,0.24,0.0,0.14,0.0,0.15,0.0,0.15,0.15,0.19,0.14,0.16,0.15,0.16,0.26,0.23,0.17,0.21,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.15,0.0,0.17,0.0,0.0,0.0,0.39,0.26,0.0,0.18,0.15,0.16,0.0,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.45,0.15,0.16,0.16,0.15,0.19,0.0,0.14,0.0,0.14,0.0,0.15,0.0,75.68999999999998
