,ROKU,LBRDK,CABO,MSI,CHTR,COMM,LITE,CIEN,DISH,ANET,ATUS,T,CMCSA,TMUS,CSCO,UI,VZ,VSAT,JNPR,LUMN,SHLS,ENPH,FSLR,PLUG,CLR,OXY,XEC,COG,AA,FANG,OKE,TPL,EOG,MRO,SCCO,PXD,COP,AM,LNG,FAST,RGLD,EQT,DVN,KMI,ALB,FCX,HES,XOM,CE,HUN,IFF,GRA,NEU,WMB,HXL,HAL,NEM,PSX,IP,CHPT,CF,MOS,TRGP,CVX,ECL,APA,MPC,CC,CLF,TKR,AVY,SLB,STLD,SMG,LYB,VLO,NUE,ASH,OLN,DOW,VVV,EMN,ESI,RS,BKR,APD,HFC,X,WLK,UNVR,RUN,NOV,NFE,NRG,BEPC,FMC,RSG,PCG,WM,CLH,VST,AEP,NEE,EIX,CMS,SRCL,FE,AES,PNW,AWK,XEL,WEC,D,CNP,UGI,OGE,PPL,PEG,ES,NFG,EXC,DUK,WTRG,HE,SO,LNT,AGR,ATO,AEE,IDA,NI,ED,EVRG,ETR,SRE,SEB,KMB,CLX,HLF,PG,CTVA,DAR,SPB,HSY,DTE,PPC,KDP,REYN,PEP,LW,MKC,INGR,CHD,MCK,STZ,ACI,USFD,CPB,MO,BF.B,SYY,FLO,CL,HRL,BG,FRPT,TSN,K,PM,CAG,MDLZ,POST,KO,GIS,MNST,ABC,GO,BYND,CVS,SJM,SAM,ADM,CASY,KHC,KR,HAIN,TAP,WBA,RYN,Z,EXR,WELL,CONE,LSI,COR,AIRC,CUBE,INVH,PSA,AMH,MAA,WY,AVB,CPT,UDR,ESS,ELS,EQR,SUI,ARE,PEAK,JLL,CBRE,KIM,MRNA,SBAC,PLD,LAMR,OPEN,UPST,AMT,DTM,VTR,PK,EQIX,HTA,HST,SPG,EPR,BRX,JBGS,KRC,AGPXX,VNO,SLG,FRT,REG,CUZ,BXP,CTRA,CSGP,DRE,FR,REXR,VER,ACC,O,DEI,FLNC,SLVM,OLPX,IRM,CCI,DLR,MPW,CHV.,NRA.,AWC.,PEO.,4I1.,PEP.,8CW.,HHC,OHI,SUM
10/20/2021,0.43,0.41,0.4,0.44,0.4,0.37,0.43,0.42,0.44,0.49,0.29,0.42,0.41,0.4,0.42,0.45,0.43,0.5,0.46,0.44,0.22,0.26,0.26,0.3,0.34,0.31,0.0,0.0,0.29,0.35,0.3,0.24,0.32,0.35,0.27,0.31,0.32,0.28,0.31,0.25,0.22,0.24,0.34,0.28,0.23,0.27,0.32,0.28,0.26,0.29,0.24,0.0,0.27,0.3,0.27,0.33,0.24,0.3,0.22,0.22,0.32,0.32,0.31,0.28,0.24,0.34,0.28,0.24,0.22,0.25,0.23,0.31,0.23,0.23,0.26,0.3,0.22,0.25,0.25,0.24,0.27,0.24,0.25,0.24,0.28,0.27,0.3,0.21,0.28,0.27,0.23,0.29,0.29,0.19,0.19,0.23,0.22,0.25,0.22,0.22,0.22,0.19,0.2,0.2,0.2,0.2,0.2,0.21,0.19,0.19,0.2,0.2,0.2,0.21,0.2,0.2,0.2,0.21,0.2,0.23,0.21,0.2,0.2,0.21,0.2,0.19,0.2,0.2,0.2,0.21,0.21,0.2,0.19,0.19,0.2,0.18,0.17,0.17,0.14,0.17,0.17,0.18,0.19,0.18,0.2,0.18,0.18,0.17,0.18,0.16,0.16,0.19,0.17,0.17,0.18,0.15,0.2,0.17,0.17,0.17,0.18,0.18,0.17,0.18,0.2,0.2,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.15,0.17,0.16,0.16,0.17,0.18,0.16,0.19,0.17,0.18,0.15,0.21,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.14,0.16,0.0,0.0,0.26,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.14,0.14,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.03
10/21/2021,0.46,0.41,0.4,0.45,0.4,0.36,0.43,0.42,0.44,0.48,0.29,0.42,0.4,0.4,0.42,0.46,0.43,0.5,0.45,0.44,0.22,0.27,0.26,0.31,0.34,0.32,0.0,0.0,0.29,0.35,0.3,0.24,0.32,0.35,0.26,0.31,0.33,0.28,0.31,0.25,0.22,0.25,0.35,0.28,0.24,0.27,0.32,0.28,0.26,0.29,0.23,0.0,0.27,0.29,0.27,0.33,0.24,0.29,0.22,0.22,0.33,0.32,0.31,0.28,0.23,0.35,0.28,0.24,0.22,0.24,0.23,0.31,0.23,0.23,0.26,0.3,0.22,0.25,0.26,0.24,0.27,0.24,0.25,0.24,0.28,0.27,0.3,0.21,0.29,0.27,0.23,0.29,0.29,0.19,0.19,0.23,0.22,0.25,0.21,0.23,0.21,0.19,0.2,0.2,0.19,0.2,0.2,0.21,0.19,0.19,0.2,0.19,0.19,0.21,0.2,0.2,0.2,0.2,0.2,0.23,0.21,0.2,0.2,0.2,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.2,0.18,0.17,0.16,0.14,0.17,0.17,0.19,0.18,0.18,0.2,0.18,0.17,0.17,0.18,0.16,0.16,0.19,0.17,0.17,0.17,0.16,0.19,0.17,0.16,0.17,0.18,0.18,0.17,0.17,0.2,0.19,0.18,0.17,0.16,0.17,0.17,0.17,0.17,0.18,0.15,0.17,0.16,0.16,0.17,0.17,0.16,0.19,0.17,0.17,0.15,0.21,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.14,0.16,0.0,0.0,0.26,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.14,0.0,0.54,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.92
10/22/2021,0.46,0.42,0.4,0.45,0.41,0.36,0.43,0.42,0.45,0.49,0.28,0.42,0.41,0.4,0.43,0.45,0.43,0.5,0.45,0.44,0.22,0.28,0.26,0.32,0.33,0.32,0.0,0.0,0.27,0.35,0.3,0.25,0.32,0.35,0.27,0.31,0.33,0.28,0.3,0.25,0.22,0.25,0.34,0.28,0.24,0.27,0.32,0.28,0.26,0.29,0.24,0.0,0.26,0.29,0.26,0.33,0.24,0.3,0.22,0.23,0.32,0.32,0.31,0.28,0.23,0.34,0.28,0.23,0.22,0.24,0.23,0.31,0.23,0.23,0.26,0.31,0.22,0.25,0.26,0.24,0.27,0.24,0.25,0.24,0.28,0.27,0.3,0.21,0.29,0.27,0.24,0.29,0.29,0.19,0.19,0.23,0.22,0.25,0.22,0.23,0.21,0.19,0.2,0.2,0.19,0.2,0.2,0.21,0.19,0.19,0.2,0.19,0.2,0.21,0.2,0.2,0.2,0.21,0.2,0.23,0.21,0.2,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19,0.2,0.18,0.16,0.16,0.15,0.17,0.17,0.19,0.18,0.18,0.2,0.18,0.17,0.17,0.18,0.16,0.16,0.19,0.17,0.17,0.17,0.15,0.19,0.16,0.16,0.17,0.18,0.18,0.17,0.17,0.2,0.2,0.18,0.17,0.16,0.17,0.17,0.17,0.17,0.18,0.15,0.17,0.16,0.16,0.17,0.17,0.16,0.19,0.17,0.17,0.15,0.2,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.14,0.0,0.0,0.0,0.14,0.16,0.0,0.0,0.26,0.0,0.0,0.0,0.14,0.0,0.14,0.13,0.0,0.0,0.0,0.0,0.14,0.13,0.0,0.0,0.13,0.0,0.55,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.92
10/25/2021,0.44,0.42,0.4,0.45,0.42,0.36,0.42,0.43,0.44,0.49,0.3,0.42,0.4,0.39,0.42,0.46,0.44,0.51,0.45,0.45,0.22,0.27,0.26,0.32,0.32,0.31,0.0,0.0,0.25,0.35,0.29,0.24,0.32,0.34,0.26,0.3,0.32,0.27,0.29,0.25,0.22,0.25,0.34,0.26,0.23,0.27,0.31,0.28,0.26,0.29,0.23,0.0,0.26,0.28,0.25,0.32,0.24,0.3,0.22,0.24,0.32,0.32,0.3,0.28,0.23,0.34,0.28,0.22,0.22,0.24,0.23,0.31,0.23,0.23,0.25,0.31,0.22,0.25,0.26,0.24,0.27,0.24,0.25,0.24,0.25,0.26,0.29,0.21,0.28,0.27,0.25,0.28,0.26,0.19,0.19,0.23,0.22,0.26,0.22,0.23,0.21,0.19,0.2,0.21,0.2,0.2,0.2,0.21,0.18,0.19,0.2,0.2,0.2,0.21,0.2,0.2,0.2,0.21,0.2,0.23,0.21,0.2,0.19,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.21,0.2,0.19,0.19,0.2,0.17,0.16,0.16,0.15,0.17,0.17,0.19,0.18,0.18,0.2,0.18,0.17,0.17,0.17,0.16,0.16,0.19,0.17,0.17,0.17,0.16,0.19,0.16,0.16,0.17,0.17,0.18,0.17,0.17,0.2,0.2,0.18,0.17,0.16,0.17,0.17,0.17,0.17,0.18,0.15,0.17,0.16,0.16,0.17,0.17,0.16,0.19,0.17,0.17,0.15,0.2,0.17,0.17,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.13,0.16,0.0,0.0,0.26,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.54,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.66
10/26/2021,0.42,0.42,0.4,0.45,0.41,0.35,0.42,0.42,0.44,0.48,0.3,0.41,0.4,0.39,0.42,0.43,0.43,0.51,0.44,0.45,0.2,0.26,0.26,0.31,0.33,0.32,0.0,0.0,0.25,0.35,0.3,0.25,0.33,0.35,0.26,0.31,0.33,0.27,0.29,0.25,0.22,0.26,0.34,0.27,0.23,0.26,0.31,0.28,0.26,0.29,0.23,0.0,0.26,0.28,0.26,0.32,0.24,0.3,0.22,0.23,0.32,0.32,0.31,0.28,0.23,0.35,0.28,0.22,0.25,0.24,0.23,0.31,0.23,0.23,0.26,0.31,0.22,0.25,0.28,0.23,0.27,0.24,0.25,0.24,0.25,0.26,0.29,0.21,0.29,0.27,0.24,0.28,0.26,0.19,0.18,0.23,0.22,0.26,0.22,0.24,0.21,0.2,0.2,0.21,0.2,0.2,0.2,0.21,0.18,0.19,0.2,0.2,0.2,0.21,0.2,0.2,0.2,0.21,0.2,0.23,0.21,0.2,0.19,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.21,0.21,0.2,0.19,0.2,0.17,0.17,0.16,0.15,0.17,0.17,0.19,0.18,0.18,0.2,0.18,0.17,0.17,0.18,0.16,0.16,0.19,0.17,0.17,0.17,0.16,0.19,0.16,0.16,0.17,0.17,0.18,0.17,0.17,0.2,0.2,0.19,0.17,0.16,0.17,0.17,0.17,0.17,0.18,0.15,0.17,0.16,0.14,0.18,0.17,0.17,0.19,0.17,0.17,0.15,0.2,0.16,0.17,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.14,0.0,0.16,0.0,0.0,0.26,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.55,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.72
10/27/2021,0.42,0.42,0.4,0.45,0.41,0.35,0.42,0.42,0.44,0.48,0.3,0.41,0.4,0.39,0.42,0.43,0.43,0.51,0.44,0.45,0.2,0.26,0.26,0.31,0.33,0.32,0.0,0.0,0.25,0.35,0.3,0.25,0.33,0.35,0.26,0.31,0.33,0.27,0.29,0.25,0.22,0.26,0.34,0.27,0.23,0.26,0.31,0.28,0.26,0.29,0.23,0.0,0.26,0.28,0.26,0.32,0.24,0.3,0.22,0.23,0.32,0.32,0.31,0.28,0.23,0.35,0.28,0.22,0.25,0.24,0.23,0.31,0.23,0.23,0.26,0.31,0.22,0.25,0.28,0.23,0.27,0.24,0.25,0.24,0.25,0.26,0.29,0.21,0.29,0.27,0.24,0.28,0.26,0.19,0.18,0.23,0.22,0.26,0.22,0.24,0.21,0.2,0.2,0.21,0.2,0.2,0.2,0.21,0.18,0.19,0.2,0.2,0.2,0.21,0.2,0.2,0.2,0.21,0.2,0.23,0.21,0.2,0.19,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.21,0.21,0.2,0.19,0.2,0.17,0.17,0.16,0.15,0.17,0.17,0.19,0.18,0.18,0.2,0.18,0.17,0.17,0.18,0.16,0.16,0.19,0.17,0.17,0.17,0.16,0.19,0.16,0.16,0.17,0.17,0.18,0.17,0.17,0.2,0.2,0.19,0.17,0.16,0.17,0.17,0.17,0.17,0.18,0.15,0.17,0.16,0.14,0.18,0.17,0.17,0.19,0.17,0.17,0.15,0.2,0.16,0.17,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.14,0.0,0.16,0.0,0.0,0.26,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.55,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.72
10/28/2021,0.42,0.42,0.4,0.45,0.41,0.34,0.41,0.41,0.44,0.48,0.29,0.41,0.4,0.39,0.42,0.42,0.43,0.51,0.43,0.44,0.2,0.27,0.26,0.33,0.33,0.34,0.0,0.0,0.26,0.35,0.3,0.25,0.33,0.35,0.26,0.31,0.33,0.28,0.3,0.25,0.22,0.27,0.34,0.27,0.24,0.27,0.31,0.28,0.27,0.29,0.23,0.0,0.26,0.29,0.25,0.32,0.24,0.3,0.22,0.25,0.31,0.32,0.31,0.28,0.23,0.36,0.28,0.22,0.26,0.24,0.23,0.31,0.24,0.23,0.25,0.31,0.23,0.25,0.29,0.23,0.26,0.24,0.25,0.25,0.26,0.26,0.3,0.23,0.29,0.27,0.25,0.28,0.26,0.19,0.19,0.23,0.22,0.26,0.22,0.23,0.21,0.19,0.2,0.21,0.19,0.2,0.2,0.22,0.18,0.19,0.19,0.19,0.2,0.21,0.2,0.2,0.2,0.21,0.2,0.23,0.21,0.2,0.19,0.2,0.19,0.19,0.2,0.2,0.2,0.2,0.21,0.2,0.19,0.19,0.2,0.17,0.16,0.16,0.15,0.17,0.17,0.19,0.18,0.17,0.2,0.18,0.17,0.17,0.17,0.16,0.16,0.19,0.17,0.17,0.17,0.16,0.19,0.16,0.16,0.17,0.17,0.18,0.17,0.17,0.2,0.2,0.19,0.17,0.16,0.17,0.17,0.17,0.17,0.18,0.15,0.17,0.16,0.14,0.17,0.17,0.16,0.19,0.17,0.17,0.15,0.2,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.0,0.0,0.14,0.0,0.16,0.0,0.0,0.26,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.58,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8
10/29/2021,0.42,0.42,0.4,0.45,0.41,0.33,0.4,0.42,0.43,0.5,0.29,0.41,0.4,0.39,0.42,0.43,0.43,0.51,0.43,0.44,0.21,0.26,0.26,0.32,0.33,0.34,0.0,0.0,0.25,0.35,0.3,0.25,0.34,0.36,0.26,0.31,0.33,0.27,0.29,0.25,0.22,0.27,0.35,0.26,0.23,0.27,0.31,0.29,0.27,0.29,0.24,0.0,0.23,0.28,0.25,0.32,0.24,0.3,0.22,0.25,0.31,0.32,0.31,0.29,0.24,0.36,0.29,0.22,0.26,0.24,0.23,0.31,0.24,0.23,0.26,0.31,0.24,0.25,0.29,0.23,0.26,0.24,0.25,0.24,0.26,0.26,0.29,0.23,0.29,0.27,0.24,0.28,0.25,0.19,0.19,0.23,0.22,0.26,0.21,0.23,0.21,0.19,0.21,0.22,0.19,0.2,0.2,0.22,0.18,0.19,0.19,0.2,0.2,0.21,0.2,0.2,0.2,0.21,0.2,0.23,0.21,0.2,0.19,0.2,0.19,0.19,0.2,0.2,0.2,0.2,0.21,0.21,0.19,0.19,0.2,0.17,0.17,0.16,0.15,0.17,0.17,0.19,0.18,0.18,0.2,0.18,0.17,0.17,0.18,0.16,0.16,0.19,0.17,0.17,0.17,0.16,0.18,0.16,0.16,0.17,0.17,0.18,0.17,0.17,0.2,0.21,0.19,0.17,0.16,0.17,0.17,0.17,0.17,0.18,0.15,0.17,0.15,0.14,0.18,0.18,0.16,0.19,0.16,0.17,0.15,0.2,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.0,0.0,0.14,0.0,0.16,0.0,0.0,0.25,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.58,0.14,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.81
11/01/2021,0.42,0.41,0.39,0.45,0.4,0.33,0.41,0.44,0.42,0.51,0.28,0.41,0.39,0.39,0.43,0.43,0.43,0.52,0.47,0.43,0.23,0.33,0.29,0.35,0.31,0.32,0.0,0.0,0.24,0.35,0.3,0.25,0.34,0.35,0.25,0.3,0.33,0.26,0.29,0.25,0.22,0.25,0.34,0.26,0.24,0.26,0.29,0.29,0.26,0.28,0.24,0.0,0.23,0.28,0.25,0.32,0.23,0.28,0.2,0.27,0.31,0.32,0.3,0.28,0.23,0.34,0.28,0.22,0.25,0.24,0.23,0.3,0.24,0.23,0.25,0.3,0.23,0.25,0.29,0.23,0.26,0.24,0.25,0.23,0.26,0.27,0.27,0.22,0.28,0.27,0.26,0.28,0.25,0.19,0.2,0.23,0.22,0.26,0.21,0.23,0.22,0.19,0.21,0.22,0.2,0.2,0.2,0.22,0.18,0.19,0.19,0.2,0.2,0.21,0.2,0.2,0.2,0.21,0.2,0.23,0.22,0.2,0.2,0.2,0.19,0.19,0.21,0.2,0.2,0.2,0.2,0.21,0.2,0.19,0.2,0.17,0.16,0.16,0.15,0.17,0.17,0.2,0.18,0.18,0.2,0.17,0.17,0.17,0.18,0.16,0.16,0.19,0.18,0.17,0.17,0.16,0.19,0.16,0.15,0.17,0.17,0.18,0.17,0.17,0.21,0.21,0.18,0.17,0.16,0.17,0.17,0.16,0.17,0.18,0.15,0.17,0.15,0.15,0.18,0.18,0.16,0.19,0.17,0.17,0.15,0.21,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.14,0.0,0.16,0.0,0.0,0.25,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.14,0.14,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.74
11/02/2021,0.4,0.39,0.39,0.46,0.38,0.32,0.42,0.44,0.42,0.51,0.27,0.41,0.39,0.39,0.43,0.43,0.43,0.54,0.47,0.43,0.24,0.35,0.29,0.37,0.31,0.32,0.0,0.0,0.23,0.34,0.29,0.25,0.33,0.35,0.24,0.3,0.32,0.26,0.29,0.26,0.22,0.24,0.34,0.25,0.25,0.26,0.29,0.29,0.26,0.29,0.24,0.0,0.24,0.28,0.25,0.31,0.23,0.27,0.21,0.27,0.3,0.32,0.3,0.29,0.24,0.33,0.28,0.21,0.25,0.24,0.23,0.29,0.24,0.23,0.24,0.29,0.24,0.25,0.29,0.22,0.26,0.23,0.25,0.24,0.26,0.27,0.27,0.25,0.28,0.27,0.27,0.27,0.25,0.19,0.2,0.23,0.23,0.26,0.22,0.23,0.22,0.19,0.21,0.22,0.19,0.2,0.21,0.22,0.18,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.21,0.2,0.23,0.22,0.2,0.2,0.2,0.19,0.19,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.19,0.2,0.16,0.16,0.17,0.15,0.17,0.17,0.21,0.18,0.17,0.2,0.17,0.18,0.17,0.18,0.16,0.16,0.19,0.18,0.17,0.17,0.17,0.18,0.16,0.15,0.16,0.17,0.18,0.17,0.17,0.21,0.2,0.18,0.17,0.16,0.17,0.17,0.16,0.17,0.18,0.15,0.17,0.15,0.15,0.18,0.18,0.16,0.19,0.17,0.17,0.15,0.21,0.16,0.16,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.16,0.0,0.0,0.25,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.14,0.14,0.14,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.790000000000006
11/03/2021,0.4,0.39,0.39,0.46,0.38,0.32,0.42,0.44,0.42,0.51,0.27,0.41,0.39,0.39,0.43,0.43,0.43,0.54,0.47,0.43,0.24,0.35,0.29,0.37,0.31,0.32,0.0,0.0,0.23,0.34,0.29,0.25,0.33,0.35,0.24,0.3,0.32,0.26,0.29,0.26,0.22,0.24,0.34,0.25,0.25,0.26,0.29,0.29,0.26,0.29,0.24,0.0,0.24,0.28,0.25,0.31,0.23,0.27,0.21,0.27,0.3,0.32,0.3,0.29,0.24,0.33,0.28,0.21,0.25,0.24,0.23,0.29,0.24,0.23,0.24,0.29,0.24,0.25,0.29,0.22,0.26,0.23,0.25,0.24,0.26,0.27,0.27,0.25,0.28,0.27,0.27,0.27,0.25,0.19,0.2,0.23,0.23,0.26,0.22,0.23,0.22,0.19,0.21,0.22,0.19,0.2,0.21,0.22,0.18,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.21,0.2,0.23,0.22,0.2,0.2,0.2,0.19,0.19,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.19,0.2,0.16,0.16,0.17,0.15,0.17,0.17,0.21,0.18,0.17,0.2,0.17,0.18,0.17,0.18,0.16,0.16,0.19,0.18,0.17,0.17,0.17,0.18,0.16,0.15,0.16,0.17,0.18,0.17,0.17,0.21,0.2,0.18,0.17,0.16,0.17,0.17,0.16,0.17,0.18,0.15,0.17,0.15,0.15,0.18,0.18,0.16,0.19,0.17,0.17,0.15,0.21,0.16,0.16,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.16,0.0,0.0,0.25,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.14,0.14,0.14,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.790000000000006
11/04/2021,0.4,0.39,0.39,0.46,0.38,0.32,0.42,0.44,0.42,0.51,0.27,0.41,0.39,0.39,0.43,0.43,0.43,0.54,0.47,0.43,0.24,0.35,0.29,0.37,0.31,0.32,0.0,0.0,0.23,0.34,0.29,0.25,0.33,0.35,0.24,0.3,0.32,0.26,0.29,0.26,0.22,0.24,0.34,0.25,0.25,0.26,0.29,0.29,0.26,0.29,0.24,0.0,0.24,0.28,0.25,0.31,0.23,0.27,0.21,0.27,0.3,0.32,0.3,0.29,0.24,0.33,0.28,0.21,0.25,0.24,0.23,0.29,0.24,0.23,0.24,0.29,0.24,0.25,0.29,0.22,0.26,0.23,0.25,0.24,0.26,0.27,0.27,0.25,0.28,0.27,0.27,0.27,0.25,0.19,0.2,0.23,0.23,0.26,0.22,0.23,0.22,0.19,0.21,0.22,0.19,0.2,0.21,0.22,0.18,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.21,0.2,0.23,0.22,0.2,0.2,0.2,0.19,0.19,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.19,0.2,0.16,0.16,0.17,0.15,0.17,0.17,0.21,0.18,0.17,0.2,0.17,0.18,0.17,0.18,0.16,0.16,0.19,0.18,0.17,0.17,0.17,0.18,0.16,0.15,0.16,0.17,0.18,0.17,0.17,0.21,0.2,0.18,0.17,0.16,0.17,0.17,0.16,0.17,0.18,0.15,0.17,0.15,0.15,0.18,0.18,0.16,0.19,0.17,0.17,0.15,0.21,0.16,0.16,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.16,0.0,0.0,0.25,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.14,0.14,0.14,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.790000000000006
