,NESN.SW,ASML.AS,ROG.SW,NOVN.SW,MC.PA,AZN.L,ULVR.L,SAP.DE,NOVO B.CO,SIE.DE,HSBA.L,SAN.PA,TTE.PA,DGE.L,OR.PA,ALV.DE,GSK.L,BATS.L,RIO.L,SU.PA,BP.L,RDSA.AS,AI.PA,AIR.PA,ADYEN.AS,IBE.MC,RYDBF,ENEL.MI,DAI.DE,BAS.DE,BNP.PA,DTE.DE,ADS.DE,DPW.DE,ABBN.SW,RKT.L,SAN.MC,KER.PA,RITN.,BHP.L,ABI.BR,ZURN.SW,BAYN.DE,UBSG.SW,REL.L,AAL.L,DG.PA,CS.PA,EL.PA,LONN.SW,IFX.DE,INGA.AS,RMS.PA,PRU.L,NG.L,BN.PA,SAF.PA,DSV.CO,ISP.MI,GLEN.L,SIKA.SW,LLOY.L,STLA.MI,VOD.L,RI.PA,VOW3.DE,PHIA.AS,INVE B.ST,BBVA.MC,PRX.AS,ITX.MC,ATCO A.ST,VWS.CO,CRH.L,CPG.L,VOLV B.ST,VNA.DE,MUV2.DE,BARC.L,NDA SE.ST,GIVN.SW,EXPN.L,CLNX.MC,LSEG.L,SGO.PA,ALC.SW,ERIC B.ST,DSY.PA,AHT.L,DB1.DE,DSM.AS,KNEBV.HE,BMW.DE,FERG.L,AMS.MC,NOKIA.HE,ASSA B.ST,CAP.PA,ENI.MI,AD.AS,HOLN.SW,HEXA B.ST,VIV.PA,LR.PA,PGHN.SW,SAND.ST,GEBN.SW,HEIA.AS,ML.PA,FLTR.L,WKL.AS,EVO.ST,GMAB.CO,ORSTED.CO,NESTE.HE,DHER.DE,RACE.MI,EOAN.DE,SREN.SW,RWE.DE,MRK.DE,DBK.DE,KBC.BR,UCG.MI,TSCO.L,EUR,CSGN.SW,ENGI.PA,G.MI,STM.PA,BA.L,TEF.MC,AKZA.AS,SAMPO.HE,BT.A.L,GLE.PA,TEP.PA,ORA.PA,EQNR.OL,AV.L,DWNI.DE,LGEN.L,LOGN.SW,FRE.DE,WLN.PA,KRZ.IR,SSE.L,MT.AS,UPM.HE,SOON.SW,IMB.L,SEB A.ST,ESSITY B.ST,ZAL.DE,ATCOB.ST,HEN3.DE,SN.L,COLO B.CO,DNB.OL,SGRO.L,SRT3.,CARL B.CO,STMN.SW,MAERSK B.CO,SY1.DE,HM B.ST,ACA.PA,SHL.DE,REP.MC,SHB A.ST,SWED A.ST,KNIN.SW,PAH3.DE,SLHN.SW,SGSN.SW,NZYM B.CO,FME.DE,OCDO.L,ARGX.BR,CNHI.MI,III.L,VIE.PA,WPP.L,STAN.L,BAER.SW,BNR.DE,EPI A.ST,NWG.L,CRDA.L,EDEN.PA,PUB.PA,HLMA.L,CON.DE,NXT.L,NIBE B.ST,FER.MC,ENT.L,NN.AS,EDP.LS,KRX.IR,DSYA.,ERF.PA,HFG.DE,SCMN.SW,SPX.L,PNDORA.CO,MONC.MI,127.HK,SWMA.ST,SK3.IR,GBLB.BR,DNB,CHF,UCB.BR,RTO.L,MNDI.L,ASM.AS,UMI.BR,GBP,CFR.SW,DIM.PA,UMG.AS,RR.L,n/a,XTSLA,EQT.ST,SUM
10/26/2021,3.27,3.06,2.48,1.87,1.89,1.74,1.28,1.4,1.58,1.18,1.13,1.03,1.15,1.06,1.01,0.87,0.89,0.74,0.62,0.85,0.9,0.9,0.72,0.71,0.86,0.6,0.82,0.58,0.72,0.61,0.7,0.56,0.54,0.56,0.54,0.51,0.6,0.5,0.0,0.51,0.43,0.59,0.5,0.59,0.56,0.47,0.5,0.52,0.54,0.56,0.53,0.54,0.5,0.5,0.44,0.41,0.41,0.47,0.44,0.5,0.44,0.43,0.4,0.37,0.43,0.38,0.4,0.39,0.4,0.73,0.37,0.38,0.39,0.34,0.32,0.34,0.33,0.37,0.4,0.42,0.34,0.4,0.33,0.31,0.34,0.37,0.3,0.34,0.33,0.29,0.34,0.25,0.29,0.32,0.27,0.29,0.26,0.31,0.32,0.31,0.23,0.29,0.0,0.26,0.36,0.26,0.25,0.23,0.25,0.27,0.26,0.29,0.28,0.25,0.23,0.23,0.26,0.26,0.23,0.24,0.28,0.25,0.28,0.27,0.26,0.0,0.24,0.23,0.24,0.26,0.24,0.21,0.19,0.25,0.15,0.24,0.22,0.19,0.27,0.19,0.2,0.21,0.14,0.18,0.18,0.19,0.21,0.19,0.18,0.2,0.19,0.24,0.18,0.16,0.19,0.15,0.14,0.18,0.21,0.19,0.15,0.15,0.21,0.15,0.16,0.0,0.19,0.17,0.17,0.16,0.19,0.15,0.14,0.15,0.17,0.14,0.0,0.15,0.0,0.16,0.16,0.2,0.15,0.16,0.14,0.14,0.14,0.15,0.16,0.0,0.14,0.14,0.0,0.0,0.18,0.15,0.15,0.15,0.15,0.16,0.0,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.58,0.0,0.21,0.14,0.0,0.0,0.0,86.13000000000001
10/27/2021,3.27,3.06,2.48,1.87,1.89,1.74,1.28,1.4,1.58,1.18,1.13,1.03,1.15,1.06,1.01,0.87,0.89,0.74,0.62,0.85,0.9,0.9,0.72,0.71,0.86,0.6,0.82,0.58,0.72,0.61,0.7,0.56,0.54,0.56,0.54,0.51,0.6,0.5,0.0,0.51,0.43,0.59,0.5,0.59,0.56,0.47,0.5,0.52,0.54,0.56,0.53,0.54,0.5,0.5,0.44,0.41,0.41,0.47,0.44,0.5,0.44,0.43,0.4,0.37,0.43,0.38,0.4,0.39,0.4,0.73,0.37,0.38,0.39,0.34,0.32,0.34,0.33,0.37,0.4,0.42,0.34,0.4,0.33,0.31,0.34,0.37,0.3,0.34,0.33,0.29,0.34,0.25,0.29,0.32,0.27,0.29,0.26,0.31,0.32,0.31,0.23,0.29,0.0,0.26,0.36,0.26,0.25,0.23,0.25,0.27,0.26,0.29,0.28,0.25,0.23,0.23,0.26,0.26,0.23,0.24,0.28,0.25,0.28,0.27,0.26,0.0,0.24,0.23,0.24,0.26,0.24,0.21,0.19,0.25,0.15,0.24,0.22,0.19,0.27,0.19,0.2,0.21,0.14,0.18,0.18,0.19,0.21,0.19,0.18,0.2,0.19,0.24,0.18,0.16,0.19,0.15,0.14,0.18,0.21,0.19,0.15,0.15,0.21,0.15,0.16,0.0,0.19,0.17,0.17,0.16,0.19,0.15,0.14,0.15,0.17,0.14,0.0,0.15,0.0,0.16,0.16,0.2,0.15,0.16,0.14,0.14,0.14,0.15,0.16,0.0,0.14,0.14,0.0,0.0,0.18,0.15,0.15,0.15,0.15,0.16,0.0,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.58,0.0,0.21,0.14,0.0,0.0,0.0,86.13000000000001
10/28/2021,3.25,3.04,2.48,1.85,1.87,1.73,1.28,1.43,1.59,1.17,1.15,1.04,1.15,1.06,0.99,0.86,0.89,0.74,0.64,0.84,0.92,0.91,0.72,0.7,0.86,0.59,0.83,0.58,0.73,0.61,0.71,0.56,0.54,0.56,0.53,0.51,0.61,0.5,0.0,0.53,0.43,0.59,0.5,0.6,0.55,0.48,0.5,0.52,0.54,0.55,0.54,0.54,0.5,0.5,0.44,0.41,0.4,0.46,0.44,0.51,0.44,0.43,0.41,0.37,0.43,0.4,0.4,0.38,0.4,0.71,0.36,0.38,0.38,0.34,0.32,0.33,0.33,0.37,0.4,0.42,0.34,0.4,0.33,0.3,0.34,0.38,0.29,0.34,0.33,0.29,0.35,0.25,0.3,0.32,0.26,0.28,0.26,0.31,0.33,0.31,0.23,0.29,0.0,0.26,0.36,0.26,0.25,0.23,0.25,0.27,0.26,0.29,0.28,0.25,0.23,0.23,0.27,0.26,0.23,0.23,0.28,0.25,0.29,0.27,0.27,0.0,0.24,0.23,0.24,0.26,0.23,0.21,0.19,0.25,0.15,0.24,0.22,0.19,0.28,0.19,0.2,0.21,0.14,0.18,0.17,0.19,0.21,0.2,0.18,0.2,0.19,0.24,0.18,0.16,0.19,0.15,0.14,0.18,0.21,0.19,0.15,0.15,0.21,0.15,0.16,0.0,0.19,0.18,0.18,0.16,0.19,0.15,0.15,0.15,0.16,0.14,0.0,0.15,0.0,0.16,0.16,0.19,0.15,0.16,0.14,0.0,0.14,0.15,0.17,0.0,0.14,0.14,0.0,0.0,0.18,0.15,0.16,0.15,0.15,0.16,0.0,0.14,0.15,0.14,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.58,0.0,0.21,0.14,0.0,0.0,0.0,86.17000000000002
10/29/2021,3.24,2.99,2.47,1.86,1.86,1.74,1.28,1.44,1.59,1.18,1.15,1.03,1.14,1.05,1.0,0.87,0.9,0.74,0.63,0.85,0.91,0.91,0.71,0.71,0.87,0.6,0.82,0.58,0.73,0.61,0.7,0.56,0.54,0.57,0.53,0.53,0.61,0.5,0.0,0.52,0.44,0.6,0.5,0.6,0.55,0.48,0.5,0.53,0.54,0.55,0.54,0.54,0.49,0.51,0.44,0.4,0.41,0.45,0.44,0.51,0.43,0.43,0.41,0.38,0.42,0.39,0.4,0.38,0.4,0.7,0.36,0.37,0.39,0.34,0.33,0.33,0.32,0.37,0.4,0.4,0.34,0.4,0.33,0.3,0.33,0.37,0.29,0.34,0.33,0.29,0.34,0.25,0.3,0.31,0.27,0.28,0.26,0.31,0.33,0.31,0.23,0.3,0.0,0.26,0.36,0.25,0.25,0.23,0.25,0.27,0.26,0.29,0.27,0.24,0.23,0.23,0.27,0.26,0.24,0.24,0.27,0.26,0.28,0.27,0.27,0.0,0.24,0.23,0.24,0.27,0.23,0.21,0.19,0.25,0.16,0.24,0.22,0.19,0.27,0.19,0.2,0.22,0.0,0.17,0.17,0.19,0.21,0.21,0.18,0.2,0.19,0.23,0.17,0.16,0.19,0.14,0.14,0.18,0.21,0.19,0.14,0.15,0.21,0.15,0.16,0.0,0.19,0.18,0.17,0.16,0.19,0.14,0.15,0.16,0.16,0.14,0.0,0.14,0.0,0.16,0.16,0.19,0.15,0.16,0.14,0.14,0.15,0.15,0.17,0.0,0.14,0.14,0.0,0.13,0.19,0.15,0.15,0.15,0.15,0.16,0.0,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.59,0.0,0.21,0.14,0.0,0.0,0.0,86.03
11/01/2021,3.32,3.08,2.47,1.84,1.89,1.74,1.27,1.45,1.6,1.17,1.14,1.04,1.13,1.05,1.01,0.87,0.93,0.73,0.61,0.89,0.89,0.87,0.71,0.72,0.84,0.63,0.78,0.59,0.73,0.6,0.69,0.55,0.55,0.56,0.53,0.54,0.6,0.51,0.0,0.51,0.48,0.6,0.5,0.61,0.56,0.47,0.5,0.53,0.54,0.56,0.55,0.54,0.5,0.5,0.45,0.4,0.42,0.45,0.44,0.49,0.44,0.43,0.4,0.36,0.43,0.37,0.39,0.38,0.4,0.7,0.37,0.37,0.4,0.34,0.34,0.34,0.33,0.38,0.39,0.4,0.35,0.4,0.33,0.29,0.34,0.38,0.29,0.36,0.34,0.29,0.35,0.24,0.29,0.31,0.27,0.28,0.26,0.33,0.32,0.31,0.23,0.29,0.0,0.27,0.36,0.25,0.25,0.24,0.25,0.27,0.26,0.27,0.26,0.25,0.22,0.22,0.27,0.26,0.24,0.24,0.28,0.24,0.28,0.27,0.26,0.0,0.24,0.23,0.24,0.28,0.22,0.21,0.2,0.25,0.15,0.24,0.22,0.19,0.25,0.19,0.0,0.22,0.0,0.17,0.14,0.19,0.22,0.2,0.18,0.21,0.18,0.23,0.17,0.16,0.19,0.15,0.14,0.18,0.2,0.2,0.15,0.15,0.22,0.15,0.16,0.0,0.19,0.17,0.17,0.16,0.19,0.14,0.15,0.16,0.16,0.15,0.0,0.14,0.0,0.16,0.16,0.2,0.16,0.16,0.15,0.13,0.14,0.15,0.17,0.0,0.14,0.14,0.0,0.13,0.19,0.15,0.15,0.16,0.15,0.16,0.0,0.14,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.15,0.0,0.0,0.59,0.0,0.21,0.14,0.0,0.0,0.13,86.16
11/02/2021,3.38,3.08,2.47,1.83,1.9,1.75,1.28,1.44,1.63,1.17,1.14,1.04,1.13,1.05,1.02,0.87,0.94,0.72,0.61,0.89,0.88,0.86,0.72,0.71,0.84,0.62,0.78,0.59,0.75,0.6,0.7,0.55,0.55,0.56,0.54,0.54,0.6,0.5,0.0,0.51,0.47,0.6,0.5,0.61,0.56,0.47,0.51,0.54,0.56,0.55,0.56,0.54,0.5,0.51,0.45,0.4,0.43,0.45,0.44,0.5,0.44,0.44,0.4,0.36,0.42,0.37,0.39,0.38,0.43,0.7,0.37,0.37,0.39,0.34,0.34,0.33,0.32,0.38,0.4,0.4,0.34,0.41,0.32,0.28,0.33,0.38,0.29,0.37,0.34,0.28,0.35,0.25,0.29,0.31,0.27,0.28,0.26,0.33,0.33,0.31,0.24,0.29,0.0,0.26,0.36,0.25,0.25,0.24,0.25,0.26,0.25,0.26,0.27,0.25,0.22,0.21,0.27,0.26,0.25,0.24,0.28,0.24,0.28,0.27,0.26,0.0,0.24,0.23,0.24,0.28,0.22,0.21,0.2,0.24,0.15,0.24,0.22,0.19,0.25,0.19,0.0,0.21,0.0,0.17,0.0,0.19,0.21,0.21,0.17,0.2,0.18,0.23,0.18,0.16,0.19,0.15,0.14,0.18,0.19,0.19,0.14,0.15,0.21,0.15,0.16,0.0,0.19,0.17,0.17,0.16,0.18,0.14,0.15,0.16,0.16,0.14,0.0,0.14,0.14,0.16,0.16,0.19,0.17,0.16,0.15,0.13,0.14,0.14,0.17,0.0,0.14,0.14,0.0,0.13,0.19,0.15,0.15,0.15,0.15,0.16,0.0,0.14,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.16,0.0,0.0,0.59,0.0,0.21,0.14,0.0,0.0,0.13,86.21000000000001
11/03/2021,3.38,3.08,2.47,1.83,1.9,1.75,1.28,1.44,1.63,1.17,1.14,1.04,1.13,1.05,1.02,0.87,0.94,0.72,0.61,0.89,0.88,0.86,0.72,0.71,0.84,0.62,0.78,0.59,0.75,0.6,0.7,0.55,0.55,0.56,0.54,0.54,0.6,0.5,0.0,0.51,0.47,0.6,0.5,0.61,0.56,0.47,0.51,0.54,0.56,0.55,0.56,0.54,0.5,0.51,0.45,0.4,0.43,0.45,0.44,0.5,0.44,0.44,0.4,0.36,0.42,0.37,0.39,0.38,0.43,0.7,0.37,0.37,0.39,0.34,0.34,0.33,0.32,0.38,0.4,0.4,0.34,0.41,0.32,0.28,0.33,0.38,0.29,0.37,0.34,0.28,0.35,0.25,0.29,0.31,0.27,0.28,0.26,0.33,0.33,0.31,0.24,0.29,0.0,0.26,0.36,0.25,0.25,0.24,0.25,0.26,0.25,0.26,0.27,0.25,0.22,0.21,0.27,0.26,0.25,0.24,0.28,0.24,0.28,0.27,0.26,0.0,0.24,0.23,0.24,0.28,0.22,0.21,0.2,0.24,0.15,0.24,0.22,0.19,0.25,0.19,0.0,0.21,0.0,0.17,0.0,0.19,0.21,0.21,0.17,0.2,0.18,0.23,0.18,0.16,0.19,0.15,0.14,0.18,0.19,0.19,0.14,0.15,0.21,0.15,0.16,0.0,0.19,0.17,0.17,0.16,0.18,0.14,0.15,0.16,0.16,0.14,0.0,0.14,0.14,0.16,0.16,0.19,0.17,0.16,0.15,0.13,0.14,0.14,0.17,0.0,0.14,0.14,0.0,0.13,0.19,0.15,0.15,0.15,0.15,0.16,0.0,0.14,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.16,0.0,0.0,0.59,0.0,0.21,0.14,0.0,0.0,0.13,86.21000000000001
11/04/2021,3.35,3.04,2.49,1.84,1.91,1.74,1.27,1.44,1.62,1.17,1.14,1.06,1.13,1.05,1.02,0.87,0.95,0.72,0.6,0.88,0.89,0.85,0.72,0.7,0.81,0.62,0.76,0.59,0.76,0.6,0.72,0.55,0.55,0.56,0.54,0.54,0.6,0.5,0.0,0.5,0.46,0.6,0.51,0.62,0.56,0.47,0.51,0.54,0.57,0.56,0.56,0.54,0.5,0.5,0.45,0.41,0.42,0.45,0.44,0.49,0.44,0.44,0.41,0.36,0.42,0.37,0.39,0.39,0.44,0.69,0.37,0.37,0.39,0.34,0.34,0.33,0.32,0.38,0.39,0.4,0.34,0.41,0.32,0.28,0.34,0.38,0.29,0.37,0.34,0.29,0.34,0.24,0.29,0.32,0.27,0.27,0.26,0.33,0.34,0.31,0.24,0.29,0.0,0.27,0.36,0.25,0.25,0.24,0.25,0.26,0.26,0.27,0.27,0.25,0.21,0.21,0.28,0.26,0.25,0.24,0.28,0.24,0.29,0.26,0.26,0.0,0.25,0.23,0.24,0.28,0.22,0.21,0.2,0.24,0.16,0.24,0.22,0.19,0.25,0.19,0.0,0.21,0.0,0.17,0.0,0.18,0.21,0.21,0.17,0.2,0.18,0.23,0.18,0.16,0.19,0.15,0.14,0.17,0.2,0.19,0.15,0.15,0.22,0.16,0.16,0.0,0.19,0.17,0.16,0.16,0.18,0.14,0.14,0.16,0.16,0.14,0.0,0.14,0.14,0.16,0.16,0.19,0.17,0.16,0.15,0.13,0.14,0.15,0.17,0.0,0.14,0.14,0.0,0.14,0.19,0.15,0.15,0.15,0.15,0.16,0.0,0.14,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.16,0.0,0.0,0.59,0.0,0.21,0.14,0.0,0.0,0.13,86.21000000000001
11/05/2021,3.33,3.08,2.54,1.84,1.91,1.79,1.27,1.44,1.64,1.2,1.13,1.07,1.13,1.06,1.02,0.87,0.96,0.71,0.58,0.89,0.86,0.83,0.72,0.7,0.82,0.62,0.75,0.58,0.76,0.59,0.71,0.55,0.55,0.57,0.54,0.55,0.59,0.5,0.0,0.48,0.46,0.6,0.51,0.62,0.56,0.45,0.51,0.55,0.58,0.57,0.56,0.54,0.51,0.49,0.45,0.41,0.42,0.45,0.44,0.47,0.44,0.44,0.4,0.35,0.42,0.37,0.39,0.39,0.43,0.67,0.37,0.37,0.37,0.35,0.34,0.33,0.32,0.38,0.39,0.4,0.35,0.4,0.31,0.28,0.34,0.38,0.28,0.37,0.35,0.29,0.34,0.24,0.3,0.32,0.27,0.27,0.26,0.34,0.33,0.31,0.24,0.29,0.0,0.27,0.36,0.25,0.25,0.24,0.25,0.24,0.26,0.26,0.27,0.25,0.21,0.21,0.28,0.26,0.26,0.24,0.28,0.24,0.29,0.26,0.26,0.0,0.25,0.23,0.24,0.28,0.22,0.21,0.2,0.24,0.15,0.24,0.23,0.19,0.25,0.19,0.0,0.21,0.0,0.18,0.0,0.18,0.21,0.2,0.17,0.21,0.18,0.23,0.18,0.17,0.19,0.15,0.14,0.17,0.2,0.19,0.15,0.15,0.22,0.16,0.16,0.0,0.19,0.18,0.16,0.16,0.18,0.15,0.14,0.16,0.16,0.14,0.0,0.14,0.14,0.16,0.16,0.2,0.16,0.15,0.15,0.14,0.14,0.14,0.17,0.0,0.14,0.14,0.0,0.14,0.19,0.15,0.15,0.15,0.15,0.16,0.0,0.14,0.15,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.16,0.0,0.0,0.59,0.0,0.21,0.14,0.0,0.0,0.0,86.25999999999999
11/08/2021,3.4,3.14,2.55,1.82,1.92,1.77,1.24,1.45,1.7,1.2,1.09,1.06,1.11,1.06,1.03,0.86,0.95,0.69,0.57,0.9,0.83,0.82,0.73,0.69,0.86,0.61,0.74,0.58,0.75,0.58,0.7,0.56,0.56,0.59,0.56,0.54,0.58,0.5,0.0,0.48,0.45,0.6,0.51,0.61,0.57,0.45,0.5,0.54,0.59,0.56,0.57,0.54,0.52,0.48,0.44,0.41,0.41,0.47,0.43,0.47,0.45,0.41,0.41,0.36,0.42,0.35,0.39,0.4,0.42,0.68,0.37,0.37,0.31,0.35,0.33,0.34,0.32,0.38,0.37,0.4,0.35,0.41,0.32,0.27,0.33,0.39,0.28,0.39,0.35,0.29,0.34,0.25,0.3,0.32,0.28,0.28,0.27,0.34,0.33,0.31,0.24,0.29,0.0,0.27,0.37,0.25,0.25,0.24,0.25,0.23,0.27,0.26,0.28,0.23,0.22,0.22,0.29,0.26,0.26,0.23,0.29,0.24,0.29,0.26,0.26,0.0,0.23,0.23,0.24,0.29,0.22,0.2,0.2,0.24,0.17,0.24,0.22,0.18,0.25,0.19,0.0,0.21,0.0,0.17,0.0,0.18,0.21,0.2,0.17,0.21,0.18,0.23,0.18,0.16,0.19,0.15,0.14,0.18,0.2,0.19,0.15,0.15,0.23,0.16,0.16,0.0,0.19,0.18,0.16,0.16,0.19,0.15,0.14,0.16,0.17,0.14,0.0,0.14,0.15,0.16,0.16,0.2,0.16,0.14,0.15,0.0,0.14,0.13,0.17,0.0,0.14,0.14,0.0,0.0,0.19,0.14,0.14,0.15,0.15,0.17,0.0,0.14,0.16,0.0,0.15,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.17,0.0,0.14,0.6,0.0,0.21,0.14,0.0,0.0,0.14,86.3
11/09/2021,3.39,3.19,2.5,1.81,1.96,1.74,1.24,1.45,1.66,1.2,1.09,1.05,1.12,1.06,1.04,0.86,0.95,0.7,0.57,0.9,0.85,0.83,0.73,0.72,0.86,0.62,0.75,0.58,0.75,0.59,0.71,0.56,0.57,0.57,0.55,0.54,0.59,0.5,0.0,0.49,0.46,0.61,0.5,0.61,0.56,0.45,0.51,0.54,0.58,0.52,0.58,0.54,0.53,0.49,0.44,0.41,0.44,0.46,0.44,0.47,0.44,0.42,0.41,0.36,0.43,0.36,0.39,0.4,0.42,0.66,0.37,0.37,0.29,0.35,0.35,0.34,0.31,0.38,0.37,0.41,0.34,0.41,0.31,0.28,0.33,0.38,0.29,0.39,0.34,0.29,0.34,0.25,0.3,0.31,0.29,0.28,0.26,0.34,0.33,0.31,0.24,0.3,0.0,0.26,0.37,0.25,0.25,0.24,0.25,0.23,0.26,0.25,0.28,0.23,0.22,0.21,0.3,0.26,0.26,0.23,0.27,0.24,0.29,0.26,0.26,0.0,0.23,0.23,0.24,0.3,0.22,0.21,0.2,0.23,0.17,0.25,0.21,0.19,0.25,0.19,0.0,0.21,0.0,0.17,0.14,0.18,0.21,0.19,0.17,0.21,0.18,0.24,0.18,0.15,0.19,0.15,0.15,0.17,0.2,0.19,0.14,0.15,0.22,0.16,0.16,0.0,0.19,0.17,0.16,0.16,0.19,0.14,0.14,0.16,0.16,0.14,0.0,0.13,0.14,0.16,0.16,0.2,0.16,0.14,0.14,0.0,0.15,0.14,0.16,0.0,0.14,0.14,0.0,0.0,0.19,0.15,0.14,0.15,0.14,0.16,0.0,0.0,0.15,0.0,0.14,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.17,0.0,0.14,0.62,0.0,0.22,0.14,0.0,0.0,0.14,86.27000000000001
11/10/2021,3.39,3.19,2.5,1.81,1.96,1.74,1.24,1.45,1.66,1.2,1.09,1.05,1.12,1.06,1.04,0.86,0.95,0.7,0.57,0.9,0.85,0.83,0.73,0.72,0.86,0.62,0.75,0.58,0.75,0.59,0.71,0.56,0.57,0.57,0.55,0.54,0.59,0.5,0.0,0.49,0.46,0.61,0.5,0.61,0.56,0.45,0.51,0.54,0.58,0.52,0.58,0.54,0.53,0.49,0.44,0.41,0.44,0.46,0.44,0.47,0.44,0.42,0.41,0.36,0.43,0.36,0.39,0.4,0.42,0.66,0.37,0.37,0.29,0.35,0.35,0.34,0.31,0.38,0.37,0.41,0.34,0.41,0.31,0.28,0.33,0.38,0.29,0.39,0.34,0.29,0.34,0.25,0.3,0.31,0.29,0.28,0.26,0.34,0.33,0.31,0.24,0.3,0.0,0.26,0.37,0.25,0.25,0.24,0.25,0.23,0.26,0.25,0.28,0.23,0.22,0.21,0.3,0.26,0.26,0.23,0.27,0.24,0.29,0.26,0.26,0.0,0.23,0.23,0.24,0.3,0.22,0.21,0.2,0.23,0.17,0.25,0.21,0.19,0.25,0.19,0.0,0.21,0.0,0.17,0.14,0.18,0.21,0.19,0.17,0.21,0.18,0.24,0.18,0.15,0.19,0.15,0.15,0.17,0.2,0.19,0.14,0.15,0.22,0.16,0.16,0.0,0.19,0.17,0.16,0.16,0.19,0.14,0.14,0.16,0.16,0.14,0.0,0.13,0.14,0.16,0.16,0.2,0.16,0.14,0.14,0.0,0.15,0.14,0.16,0.0,0.14,0.14,0.0,0.0,0.19,0.15,0.14,0.15,0.14,0.16,0.0,0.0,0.15,0.0,0.14,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.17,0.0,0.14,0.62,0.0,0.22,0.14,0.0,0.0,0.14,86.27000000000001
11/11/2021,3.36,3.18,2.51,1.81,1.96,1.75,1.23,1.45,1.68,1.2,1.09,1.05,1.12,1.05,1.04,0.86,0.94,0.7,0.58,0.91,0.85,0.83,0.74,0.73,0.85,0.61,0.76,0.57,0.75,0.59,0.71,0.56,0.56,0.57,0.56,0.54,0.58,0.51,0.0,0.49,0.45,0.6,0.51,0.61,0.56,0.46,0.51,0.54,0.58,0.52,0.58,0.53,0.53,0.49,0.44,0.4,0.43,0.46,0.44,0.48,0.44,0.42,0.4,0.36,0.43,0.35,0.39,0.39,0.42,0.65,0.36,0.38,0.31,0.35,0.34,0.34,0.31,0.38,0.37,0.4,0.34,0.41,0.32,0.28,0.34,0.39,0.29,0.39,0.35,0.29,0.34,0.25,0.3,0.32,0.29,0.28,0.27,0.34,0.33,0.3,0.24,0.3,0.0,0.26,0.37,0.25,0.25,0.24,0.25,0.23,0.26,0.25,0.28,0.23,0.22,0.21,0.3,0.26,0.26,0.23,0.28,0.24,0.29,0.26,0.26,0.0,0.23,0.23,0.24,0.3,0.22,0.21,0.2,0.23,0.17,0.24,0.21,0.19,0.26,0.19,0.0,0.21,0.0,0.17,0.13,0.18,0.21,0.2,0.17,0.2,0.18,0.24,0.18,0.15,0.19,0.14,0.14,0.18,0.2,0.19,0.14,0.15,0.23,0.16,0.16,0.0,0.19,0.17,0.16,0.16,0.19,0.15,0.14,0.16,0.16,0.14,0.0,0.0,0.14,0.16,0.16,0.2,0.16,0.14,0.14,0.0,0.15,0.14,0.16,0.0,0.14,0.14,0.0,0.0,0.2,0.14,0.14,0.15,0.14,0.16,0.0,0.13,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.17,0.0,0.14,0.63,0.0,0.21,0.14,0.0,0.0,0.14,86.27000000000001
