,PLD,PSA,DLR,SPG,Vonovia SE,EQIX,WELL,AVB,EQR,ARE,O,EXR,INVH,8801.T,VTR,DWNI.DE,16.HK,823.HK,ESS,MAA,SUI,SGRO.L,8802.T,PEAK,BXP,DRE,1113.HK,VICI,UDR,8830.T,WPC,ELS,CPT,URW.AS,MPW,HST,AMH,LEG.DE,REG,SCG.AX,VER,GLPI,US Dollar,1997.HK,COLD,CUBE,8951.T,Aroundtown S.A.,CONE,FRT,Dexus / New,OHI,STOR,MGR.AX,LSI,KIM,CAR.UN.TO,8952.T,NNN,GFC.PA,KRC,SGP.AX,VNO,AIRC,REXR,SPSN.SW,8953.T,New World Development Company Limited,A17U.SI,C31.SI,CAST.ST,3283.T,3462.T,C38U.SI,GLP J-REIT,GPT.AX,FR,ACC,BRX,EGP,Fastighets AB Balder (Class B),LAND.L,BLND.L,Daiwa House Residential Investment Corporation,12.HK,STAG,HTA,REI.UN.TO,COR,SLG,Warehouses De Pauw Comm. VA,SRC,CUZ,83.HK,DEI,PSPN.SW,H78.SI,QTS,Sagax AB (Class B),"ORIX JREIT, Inc.",AED.BR,LI.PA,UTG.L,101.HK,ADC,Derwent London Plc,IIPR,BBOX.L,M44U.SI,SBB B.ST,PK,KOJAMO.HE,AP.UN.TO,HIW,COFB.BR,Advance Residence Investment Corporation,Covivo,Fabege AB,HR,TRNO,United Urban Investment Corporation,VCX.AX,TEG.DE,3003.T,GRT.UN.TO,HPP,JBGS,DOC,RHP,SBRA,Industrial & Infrastructure Fund Investment Corporation,WRI,ME8U.SI,EPR,HR.UN.TO,ENTRA.OL,DBRG,MRL.MC,NSA,N2IU.SI,8955.T,"Sekisui House Reit, Inc.",MAC,"Inmobiliaria Colonial, S.A.",BNL,AOX.DE,CAI.VI,OFC,EPRT,LXP,Activia Properties Inc.,3231.T,Wihlborgs Fastigheter AB,1972.HK,SRU.UN.TO,PSB,FCR.UN.TO,Nippon Accommodations Fund Inc.,EQC,CHP.UN.TO,BYG.L,APLE,3466.T,NHI,8804.T,SAFE.L,Primary Health Properties Plc,PEB,Kenedix Office Investment Corporation,LondonMetric Property Plc,Japan Hotel REIT Investment Corporation,ICAD.PA,BUOU.SI,ALLN.SW,WALL B.ST,U14.SI,SITC,3471.T,Japan Logistics Fund Inc.,Assura Plc,GRI.L,KLED.ST,SHO,RPAI,NYF.ST,Mori Hills REIT Investment Corp.,14.HK,Great Portland Estates Plc,GYC.DE,C09.SI,AZRG.TA,ADO Properties SA,KW,T82U.SI,SMU.UN.TO,Shaftesbury Plc,RLJ,AJBU.SI,PDM,Japan Rental Housing Investments Inc.,MOBN.SW,VNA.DE,AT1.DE,DXS.AX,3281.T,17.HK,BALD B.ST,8984.T,WDP.BR,SAGAB.ST,8954.T,MISXX,DLN.L,COV.PA,FABG.ST,8960.T,3269.T,3249.T,COL.MC,3309.T,3279.T,WIHL.ST,3226.T,LMP.L,PHP.L,8972.T,AGR.L,8985.T,GPOR.L,8967.T,ADJ.DE,3234.T,SHB.L,BDN,CSH.UN.TO,3292.T,8964.T,Morgan Stanley Instl Lqudty Trs Instl,CTRE,DIR-U.NE,TCN.TO,AEON REIT Investment Corporation,n/a,777.DE,8986.T,CXP,SCP.AX,WRE,CLI.SI,IRT,UE,9CI.SI,DIR.UN.TO,ROIC,FCPT,KRG,COREB.ST,XHR,SKT,NSR.AX,HMSO.L,DRH,GPE.L,CLW.AX,NWH.UN.TO,IVT,SUM
11/29/2021,5.63,2.5,2.31,2.72,0.0,3.52,1.82,1.7,1.6,1.6,1.92,1.32,1.19,0.99,1.0,0.0,0.9,0.93,1.14,1.2,1.13,1.09,0.81,0.92,0.91,1.11,0.59,0.82,0.84,0.65,0.71,0.74,0.82,0.48,0.65,0.61,0.57,0.51,0.62,0.59,0.0,0.51,0.0,0.44,0.42,0.55,0.46,0.0,0.55,0.5,0.0,0.34,0.41,0.41,0.52,0.7,0.39,0.38,0.4,0.34,0.4,0.38,0.38,0.41,0.49,0.37,0.29,0.0,0.38,0.0,0.38,0.36,0.32,0.38,0.0,0.36,0.39,0.36,0.37,0.41,0.0,0.35,0.33,0.0,0.28,0.35,0.37,0.28,0.37,0.25,0.0,0.28,0.29,0.22,0.29,0.26,0.33,0.0,0.0,0.0,0.23,0.2,0.23,0.21,0.23,0.0,0.31,0.29,0.2,0.35,0.22,0.22,0.22,0.24,0.23,0.0,0.0,0.0,0.23,0.27,0.0,0.24,0.18,0.2,0.24,0.2,0.18,0.19,0.24,0.15,0.0,0.0,0.18,0.19,0.18,0.0,0.2,0.18,0.25,0.17,0.16,0.0,0.22,0.0,0.2,0.19,0.0,0.15,0.16,0.21,0.0,0.13,0.0,0.14,0.16,0.18,0.16,0.0,0.15,0.15,0.18,0.17,0.15,0.12,0.14,0.18,0.0,0.15,0.0,0.0,0.0,0.12,0.15,0.14,0.15,0.13,0.14,0.13,0.0,0.0,0.15,0.0,0.13,0.0,0.16,0.0,0.0,0.0,0.12,0.12,0.17,0.0,0.14,0.12,0.14,0.0,0.11,0.0,0.11,0.0,0.0,1.66,0.0,0.43,0.34,0.31,0.38,0.29,0.32,0.34,0.21,0.21,0.23,0.2,0.22,0.18,0.2,0.17,0.16,0.15,0.14,0.16,0.13,0.16,0.13,0.12,0.12,0.12,0.12,0.12,0.0,0.0,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.17,0.0,0.13,0.39,0.0,0.11,0.11,0.11,0.0,0.13,0.0,0.32,0.13,0.11,0.0,0.24,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.93
11/30/2021,5.6,2.5,2.34,2.65,0.0,3.59,1.75,1.69,1.57,1.6,1.94,1.32,1.2,0.98,0.98,0.0,0.89,0.94,1.12,1.19,1.14,1.13,0.81,0.93,0.88,1.11,0.59,0.83,0.83,0.63,0.71,0.74,0.82,0.45,0.65,0.59,0.58,0.52,0.61,0.59,0.0,0.51,0.0,0.44,0.42,0.55,0.47,0.0,0.56,0.49,0.0,0.34,0.41,0.41,0.52,0.68,0.39,0.39,0.4,0.35,0.39,0.38,0.37,0.41,0.49,0.37,0.31,0.0,0.38,0.0,0.38,0.39,0.33,0.38,0.0,0.37,0.39,0.36,0.36,0.41,0.0,0.36,0.32,0.0,0.28,0.35,0.38,0.28,0.38,0.24,0.0,0.27,0.29,0.21,0.28,0.26,0.32,0.0,0.0,0.0,0.24,0.2,0.23,0.21,0.24,0.0,0.32,0.3,0.2,0.36,0.21,0.23,0.22,0.23,0.24,0.0,0.0,0.0,0.23,0.26,0.0,0.24,0.18,0.2,0.24,0.19,0.18,0.2,0.22,0.15,0.0,0.0,0.18,0.18,0.18,0.0,0.2,0.19,0.25,0.17,0.16,0.0,0.21,0.0,0.2,0.2,0.0,0.15,0.16,0.21,0.0,0.12,0.0,0.14,0.16,0.18,0.16,0.0,0.15,0.15,0.18,0.16,0.15,0.12,0.14,0.18,0.0,0.14,0.0,0.0,0.0,0.12,0.16,0.15,0.15,0.13,0.14,0.13,0.0,0.0,0.15,0.0,0.12,0.0,0.17,0.0,0.0,0.0,0.12,0.12,0.17,0.0,0.14,0.12,0.14,0.0,0.0,0.0,0.11,0.0,0.0,1.64,0.0,0.43,0.36,0.29,0.39,0.31,0.34,0.35,0.22,0.22,0.23,0.21,0.22,0.19,0.21,0.18,0.16,0.15,0.14,0.16,0.14,0.16,0.13,0.12,0.12,0.13,0.12,0.13,0.0,0.11,0.12,0.12,0.0,0.11,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.38,0.0,0.11,0.11,0.11,0.0,0.13,0.0,0.32,0.13,0.11,0.0,0.23,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.89999999999999
12/01/2021,5.6,2.5,2.34,2.65,0.0,3.59,1.75,1.69,1.57,1.6,1.94,1.32,1.2,0.98,0.98,0.0,0.89,0.94,1.12,1.19,1.14,1.13,0.81,0.93,0.88,1.11,0.59,0.83,0.83,0.63,0.71,0.74,0.82,0.45,0.65,0.59,0.58,0.52,0.61,0.59,0.0,0.51,0.0,0.44,0.42,0.55,0.47,0.0,0.56,0.49,0.0,0.34,0.41,0.41,0.52,0.68,0.39,0.39,0.4,0.35,0.39,0.38,0.37,0.41,0.49,0.37,0.31,0.0,0.38,0.0,0.38,0.39,0.33,0.38,0.0,0.37,0.39,0.36,0.36,0.41,0.0,0.36,0.32,0.0,0.28,0.35,0.38,0.28,0.38,0.24,0.0,0.27,0.29,0.21,0.28,0.26,0.32,0.0,0.0,0.0,0.24,0.2,0.23,0.21,0.24,0.0,0.32,0.3,0.2,0.36,0.21,0.23,0.22,0.23,0.24,0.0,0.0,0.0,0.23,0.26,0.0,0.24,0.18,0.2,0.24,0.19,0.18,0.2,0.22,0.15,0.0,0.0,0.18,0.18,0.18,0.0,0.2,0.19,0.25,0.17,0.16,0.0,0.21,0.0,0.2,0.2,0.0,0.15,0.16,0.21,0.0,0.12,0.0,0.14,0.16,0.18,0.16,0.0,0.15,0.15,0.18,0.16,0.15,0.12,0.14,0.18,0.0,0.14,0.0,0.0,0.0,0.12,0.16,0.15,0.15,0.13,0.14,0.13,0.0,0.0,0.15,0.0,0.12,0.0,0.17,0.0,0.0,0.0,0.12,0.12,0.17,0.0,0.14,0.12,0.14,0.0,0.0,0.0,0.11,0.0,0.0,1.64,0.0,0.43,0.36,0.29,0.39,0.31,0.34,0.35,0.22,0.22,0.23,0.21,0.22,0.19,0.21,0.18,0.16,0.15,0.14,0.16,0.14,0.16,0.13,0.12,0.12,0.13,0.12,0.13,0.0,0.11,0.12,0.12,0.0,0.11,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.38,0.0,0.11,0.11,0.11,0.0,0.13,0.0,0.32,0.13,0.11,0.0,0.23,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.89999999999999
12/02/2021,5.6,2.5,2.34,2.65,0.0,3.59,1.75,1.69,1.57,1.6,1.94,1.32,1.2,0.98,0.98,0.0,0.89,0.94,1.12,1.19,1.14,1.13,0.81,0.93,0.88,1.11,0.59,0.83,0.83,0.63,0.71,0.74,0.82,0.45,0.65,0.59,0.58,0.52,0.61,0.59,0.0,0.51,0.0,0.44,0.42,0.55,0.47,0.0,0.56,0.49,0.0,0.34,0.41,0.41,0.52,0.68,0.39,0.39,0.4,0.35,0.39,0.38,0.37,0.41,0.49,0.37,0.31,0.0,0.38,0.0,0.38,0.39,0.33,0.38,0.0,0.37,0.39,0.36,0.36,0.41,0.0,0.36,0.32,0.0,0.28,0.35,0.38,0.28,0.38,0.24,0.0,0.27,0.29,0.21,0.28,0.26,0.32,0.0,0.0,0.0,0.24,0.2,0.23,0.21,0.24,0.0,0.32,0.3,0.2,0.36,0.21,0.23,0.22,0.23,0.24,0.0,0.0,0.0,0.23,0.26,0.0,0.24,0.18,0.2,0.24,0.19,0.18,0.2,0.22,0.15,0.0,0.0,0.18,0.18,0.18,0.0,0.2,0.19,0.25,0.17,0.16,0.0,0.21,0.0,0.2,0.2,0.0,0.15,0.16,0.21,0.0,0.12,0.0,0.14,0.16,0.18,0.16,0.0,0.15,0.15,0.18,0.16,0.15,0.12,0.14,0.18,0.0,0.14,0.0,0.0,0.0,0.12,0.16,0.15,0.15,0.13,0.14,0.13,0.0,0.0,0.15,0.0,0.12,0.0,0.17,0.0,0.0,0.0,0.12,0.12,0.17,0.0,0.14,0.12,0.14,0.0,0.0,0.0,0.11,0.0,0.0,1.64,0.0,0.43,0.36,0.29,0.39,0.31,0.34,0.35,0.22,0.22,0.23,0.21,0.22,0.19,0.21,0.18,0.16,0.15,0.14,0.16,0.14,0.16,0.13,0.12,0.12,0.13,0.12,0.13,0.0,0.11,0.12,0.12,0.0,0.11,0.11,0.0,0.0,0.0,0.17,0.0,0.12,0.38,0.0,0.11,0.11,0.11,0.0,0.13,0.0,0.32,0.13,0.11,0.0,0.23,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.89999999999999
01/13/2022,5.58,2.68,2.21,2.59,0.0,3.38,1.88,1.71,1.63,1.58,2.0,1.35,1.26,0.91,1.05,0.0,0.85,0.9,1.1,1.22,1.1,1.06,0.79,0.95,0.97,1.13,0.62,0.89,0.88,0.58,0.73,0.69,0.81,0.39,0.69,0.62,0.57,0.48,0.64,0.58,0.0,0.52,0.0,0.4,0.4,0.55,0.42,0.0,0.56,0.51,0.0,0.37,0.41,0.4,0.57,0.72,0.39,0.36,0.41,0.35,0.41,0.36,0.4,0.41,0.56,0.35,0.29,0.0,0.36,0.0,0.34,0.37,0.31,0.34,0.0,0.37,0.39,0.38,0.38,0.42,0.0,0.37,0.34,0.0,0.27,0.38,0.36,0.28,0.0,0.26,0.0,0.29,0.3,0.22,0.3,0.26,0.31,0.0,0.0,0.0,0.23,0.24,0.23,0.21,0.23,0.0,0.25,0.29,0.19,0.35,0.22,0.22,0.22,0.24,0.25,0.0,0.0,0.0,0.23,0.28,0.0,0.23,0.16,0.19,0.24,0.2,0.18,0.21,0.24,0.16,0.0,0.0,0.18,0.18,0.15,0.0,0.18,0.18,0.26,0.15,0.15,0.0,0.19,0.0,0.19,0.19,0.0,0.16,0.17,0.2,0.0,0.13,0.0,0.14,0.16,0.18,0.16,0.0,0.15,0.15,0.18,0.17,0.15,0.13,0.15,0.19,0.0,0.15,0.0,0.0,0.0,0.12,0.15,0.16,0.14,0.13,0.14,0.14,0.0,0.0,0.15,0.0,0.12,0.0,0.13,0.0,0.0,0.0,0.11,0.12,0.17,0.0,0.14,0.12,0.13,0.0,0.12,0.11,0.12,0.0,0.0,2.04,0.0,0.43,0.35,0.27,0.32,0.32,0.31,0.0,0.19,0.45,0.23,0.21,0.2,0.17,0.21,0.17,0.16,0.15,0.13,0.14,0.13,0.16,0.13,0.11,0.12,0.0,0.13,0.13,0.0,0.0,0.12,0.12,0.11,0.12,0.0,0.0,0.11,0.0,0.18,0.0,0.25,0.35,0.0,0.0,0.12,0.11,0.0,0.13,0.11,0.34,0.14,0.11,0.11,0.23,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,89.93
01/14/2022,5.57,2.7,2.2,2.6,0.0,3.38,1.85,1.71,1.65,1.59,1.99,1.36,1.27,0.92,1.02,0.0,0.86,0.89,1.11,1.21,1.1,1.06,0.79,0.95,0.95,1.13,0.64,0.9,0.88,0.58,0.72,0.69,0.81,0.39,0.68,0.63,0.58,0.48,0.64,0.59,0.0,0.51,0.0,0.4,0.39,0.56,0.41,0.0,0.56,0.51,0.0,0.37,0.41,0.4,0.57,0.72,0.39,0.36,0.41,0.36,0.4,0.36,0.39,0.42,0.56,0.35,0.29,0.0,0.36,0.0,0.33,0.36,0.31,0.35,0.0,0.37,0.39,0.38,0.38,0.42,0.0,0.37,0.34,0.0,0.28,0.38,0.35,0.28,0.0,0.26,0.0,0.29,0.3,0.22,0.29,0.26,0.32,0.0,0.0,0.0,0.23,0.24,0.23,0.21,0.23,0.0,0.25,0.29,0.19,0.36,0.23,0.22,0.22,0.24,0.25,0.0,0.0,0.0,0.23,0.28,0.0,0.23,0.17,0.19,0.24,0.19,0.18,0.2,0.24,0.16,0.0,0.0,0.18,0.17,0.15,0.0,0.19,0.18,0.26,0.15,0.15,0.0,0.19,0.0,0.19,0.2,0.0,0.16,0.16,0.19,0.0,0.13,0.0,0.14,0.16,0.17,0.16,0.0,0.15,0.15,0.18,0.18,0.15,0.13,0.15,0.18,0.0,0.15,0.0,0.0,0.0,0.12,0.15,0.16,0.14,0.13,0.13,0.14,0.0,0.0,0.15,0.0,0.12,0.0,0.14,0.0,0.0,0.0,0.11,0.12,0.17,0.0,0.14,0.12,0.14,0.0,0.12,0.11,0.12,0.0,0.0,2.05,0.0,0.42,0.34,0.27,0.32,0.32,0.31,0.0,0.2,0.45,0.23,0.21,0.2,0.17,0.21,0.17,0.16,0.15,0.13,0.14,0.13,0.16,0.13,0.11,0.12,0.0,0.13,0.13,0.0,0.0,0.12,0.12,0.11,0.12,0.0,0.0,0.11,0.0,0.18,0.0,0.25,0.35,0.0,0.0,0.11,0.11,0.0,0.12,0.11,0.34,0.14,0.11,0.11,0.23,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,89.9
01/17/2022,5.55,2.7,2.17,2.61,0.0,3.29,1.88,1.72,1.66,1.59,1.99,1.33,1.28,0.92,1.04,0.0,0.84,0.88,1.11,1.24,1.12,1.06,0.8,0.96,0.96,1.12,0.64,0.88,0.89,0.59,0.72,0.69,0.82,0.37,0.69,0.63,0.58,0.48,0.64,0.58,0.0,0.5,0.0,0.4,0.4,0.55,0.42,0.0,0.56,0.51,0.0,0.37,0.41,0.39,0.56,0.72,0.39,0.36,0.41,0.36,0.4,0.36,0.4,0.42,0.56,0.36,0.29,0.0,0.36,0.0,0.34,0.35,0.31,0.35,0.0,0.37,0.39,0.38,0.39,0.41,0.0,0.37,0.34,0.0,0.27,0.38,0.35,0.29,0.0,0.27,0.0,0.3,0.3,0.22,0.29,0.26,0.31,0.0,0.0,0.0,0.23,0.23,0.23,0.21,0.23,0.0,0.24,0.29,0.19,0.37,0.22,0.22,0.22,0.24,0.25,0.0,0.0,0.0,0.23,0.28,0.0,0.23,0.17,0.19,0.24,0.19,0.18,0.2,0.24,0.16,0.0,0.0,0.18,0.17,0.15,0.0,0.19,0.18,0.26,0.15,0.14,0.0,0.19,0.0,0.18,0.2,0.0,0.16,0.17,0.19,0.0,0.13,0.0,0.13,0.16,0.17,0.16,0.0,0.15,0.15,0.18,0.17,0.14,0.13,0.15,0.18,0.0,0.15,0.0,0.0,0.0,0.12,0.15,0.16,0.14,0.13,0.14,0.13,0.0,0.0,0.15,0.0,0.13,0.0,0.14,0.0,0.0,0.0,0.11,0.12,0.18,0.0,0.14,0.12,0.14,0.0,0.12,0.11,0.12,0.0,0.0,2.1,0.0,0.41,0.33,0.27,0.32,0.32,0.31,0.0,0.2,0.46,0.23,0.21,0.2,0.18,0.2,0.16,0.16,0.15,0.13,0.14,0.13,0.16,0.13,0.11,0.12,0.11,0.13,0.13,0.0,0.0,0.12,0.12,0.11,0.12,0.0,0.0,0.11,0.0,0.18,0.0,0.25,0.36,0.0,0.0,0.11,0.11,0.0,0.12,0.11,0.34,0.14,0.11,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.86999999999999
01/18/2022,5.55,2.7,2.17,2.61,0.0,3.29,1.88,1.72,1.66,1.59,1.99,1.33,1.28,0.92,1.04,0.0,0.84,0.88,1.11,1.24,1.12,1.06,0.8,0.96,0.96,1.12,0.64,0.88,0.89,0.59,0.72,0.69,0.82,0.37,0.69,0.63,0.58,0.48,0.64,0.58,0.0,0.5,0.0,0.4,0.4,0.55,0.42,0.0,0.56,0.51,0.0,0.37,0.41,0.39,0.56,0.72,0.39,0.36,0.41,0.36,0.4,0.36,0.4,0.42,0.56,0.36,0.29,0.0,0.36,0.0,0.34,0.35,0.31,0.35,0.0,0.37,0.39,0.38,0.39,0.41,0.0,0.37,0.34,0.0,0.27,0.38,0.35,0.29,0.0,0.27,0.0,0.3,0.3,0.22,0.29,0.26,0.31,0.0,0.0,0.0,0.23,0.23,0.23,0.21,0.23,0.0,0.24,0.29,0.19,0.37,0.22,0.22,0.22,0.24,0.25,0.0,0.0,0.0,0.23,0.28,0.0,0.23,0.17,0.19,0.24,0.19,0.18,0.2,0.24,0.16,0.0,0.0,0.18,0.17,0.15,0.0,0.19,0.18,0.26,0.15,0.14,0.0,0.19,0.0,0.18,0.2,0.0,0.16,0.17,0.19,0.0,0.13,0.0,0.13,0.16,0.17,0.16,0.0,0.15,0.15,0.18,0.17,0.14,0.13,0.15,0.18,0.0,0.15,0.0,0.0,0.0,0.12,0.15,0.16,0.14,0.13,0.14,0.13,0.0,0.0,0.15,0.0,0.13,0.0,0.14,0.0,0.0,0.0,0.11,0.12,0.18,0.0,0.14,0.12,0.14,0.0,0.12,0.11,0.12,0.0,0.0,2.1,0.0,0.41,0.33,0.27,0.32,0.32,0.31,0.0,0.2,0.46,0.23,0.21,0.2,0.18,0.2,0.16,0.16,0.15,0.13,0.14,0.13,0.16,0.13,0.11,0.12,0.11,0.13,0.13,0.0,0.0,0.12,0.12,0.11,0.12,0.0,0.0,0.11,0.0,0.18,0.0,0.25,0.36,0.0,0.0,0.11,0.11,0.0,0.12,0.11,0.34,0.14,0.11,0.11,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.86999999999999
01/31/2022,5.76,2.74,2.14,2.46,0.0,3.21,1.91,1.74,1.68,1.5,2.01,1.31,1.26,1.0,1.07,0.0,0.92,0.95,1.09,1.19,1.07,1.08,0.85,0.97,0.91,1.1,0.7,0.91,0.88,0.63,0.73,0.67,0.78,0.4,0.68,0.62,0.55,0.5,0.62,0.54,0.0,0.51,0.0,0.42,0.38,0.55,0.46,0.0,0.59,0.5,0.0,0.38,0.39,0.37,0.56,0.71,0.38,0.37,0.39,0.36,0.37,0.35,0.36,0.42,0.55,0.39,0.3,0.0,0.37,0.0,0.33,0.37,0.32,0.36,0.0,0.35,0.4,0.36,0.38,0.4,0.0,0.4,0.35,0.0,0.3,0.37,0.36,0.28,0.0,0.25,0.0,0.29,0.29,0.23,0.26,0.27,0.34,0.0,0.0,0.0,0.23,0.26,0.23,0.23,0.22,0.0,0.22,0.31,0.2,0.33,0.21,0.23,0.23,0.23,0.24,0.0,0.0,0.0,0.23,0.27,0.0,0.22,0.17,0.19,0.24,0.18,0.17,0.2,0.23,0.16,0.0,0.0,0.18,0.17,0.15,0.0,0.17,0.19,0.25,0.16,0.15,0.0,0.18,0.0,0.18,0.0,0.0,0.14,0.16,0.2,0.0,0.13,0.0,0.15,0.16,0.17,0.16,0.0,0.15,0.15,0.18,0.17,0.15,0.13,0.15,0.18,0.0,0.14,0.0,0.0,0.0,0.12,0.15,0.16,0.13,0.14,0.13,0.13,0.0,0.0,0.15,0.0,0.12,0.0,0.14,0.0,0.0,0.0,0.11,0.13,0.17,0.0,0.13,0.13,0.14,0.0,0.11,0.11,0.11,0.0,0.11,2.32,0.37,0.41,0.36,0.31,0.33,0.32,0.31,0.0,0.2,0.16,0.24,0.22,0.2,0.18,0.2,0.17,0.16,0.15,0.13,0.14,0.13,0.17,0.13,0.12,0.12,0.11,0.14,0.13,0.0,0.0,0.12,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.18,0.0,0.25,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.35,0.14,0.11,0.11,0.23,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,89.85999999999999
02/07/2022,5.89,2.83,2.11,2.42,0.0,3.25,1.84,1.78,1.72,1.51,1.98,1.37,1.29,1.0,1.04,0.1,0.89,0.91,1.09,1.25,1.13,1.08,0.84,0.94,0.91,1.14,0.67,0.91,0.9,0.62,0.72,0.7,0.83,0.39,0.67,0.62,0.57,0.5,0.61,0.55,0.0,0.51,0.0,0.39,0.38,0.56,0.42,0.0,0.58,0.49,0.0,0.35,0.39,0.37,0.57,0.71,0.39,0.35,0.39,0.35,0.39,0.35,0.36,0.43,0.56,0.37,0.29,0.0,0.36,0.0,0.34,0.35,0.32,0.37,0.0,0.35,0.4,0.36,0.38,0.41,0.0,0.4,0.35,0.0,0.29,0.38,0.36,0.29,0.0,0.25,0.0,0.29,0.29,0.23,0.27,0.26,0.34,0.0,0.0,0.0,0.22,0.25,0.23,0.22,0.22,0.0,0.23,0.31,0.19,0.34,0.21,0.23,0.22,0.22,0.24,0.0,0.0,0.0,0.23,0.27,0.0,0.22,0.17,0.2,0.25,0.18,0.17,0.2,0.23,0.15,0.0,0.0,0.18,0.17,0.15,0.0,0.18,0.19,0.26,0.15,0.15,0.0,0.17,0.0,0.18,0.0,0.0,0.14,0.16,0.22,0.0,0.14,0.0,0.14,0.16,0.17,0.15,0.0,0.15,0.15,0.18,0.17,0.14,0.12,0.15,0.18,0.0,0.14,0.0,0.0,0.0,0.12,0.15,0.16,0.14,0.14,0.13,0.13,0.0,0.0,0.15,0.0,0.12,0.0,0.15,0.0,0.0,0.0,0.11,0.13,0.16,0.0,0.14,0.12,0.14,0.0,0.12,0.0,0.11,0.0,0.11,2.27,0.0,0.4,0.34,0.3,0.35,0.31,0.31,0.0,0.2,0.15,0.23,0.21,0.2,0.18,0.19,0.16,0.15,0.14,0.13,0.14,0.12,0.16,0.13,0.12,0.12,0.11,0.13,0.13,0.0,0.0,0.12,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.18,0.0,0.26,0.38,0.0,0.0,0.11,0.1,0.0,0.13,0.11,0.34,0.14,0.11,0.0,0.23,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,89.87999999999998
02/08/2022,5.89,2.83,2.11,2.42,0.0,3.25,1.84,1.78,1.72,1.51,1.98,1.37,1.29,1.0,1.04,0.1,0.89,0.91,1.09,1.25,1.13,1.08,0.84,0.94,0.91,1.14,0.67,0.91,0.9,0.62,0.72,0.7,0.83,0.39,0.67,0.62,0.57,0.5,0.61,0.55,0.0,0.51,0.0,0.39,0.38,0.56,0.42,0.0,0.58,0.49,0.0,0.35,0.39,0.37,0.57,0.71,0.39,0.35,0.39,0.35,0.39,0.35,0.36,0.43,0.56,0.37,0.29,0.0,0.36,0.0,0.34,0.35,0.32,0.37,0.0,0.35,0.4,0.36,0.38,0.41,0.0,0.4,0.35,0.0,0.29,0.38,0.36,0.29,0.0,0.25,0.0,0.29,0.29,0.23,0.27,0.26,0.34,0.0,0.0,0.0,0.22,0.25,0.23,0.22,0.22,0.0,0.23,0.31,0.19,0.34,0.21,0.23,0.22,0.22,0.24,0.0,0.0,0.0,0.23,0.27,0.0,0.22,0.17,0.2,0.25,0.18,0.17,0.2,0.23,0.15,0.0,0.0,0.18,0.17,0.15,0.0,0.18,0.19,0.26,0.15,0.15,0.0,0.17,0.0,0.18,0.0,0.0,0.14,0.16,0.22,0.0,0.14,0.0,0.14,0.16,0.17,0.15,0.0,0.15,0.15,0.18,0.17,0.14,0.12,0.15,0.18,0.0,0.14,0.0,0.0,0.0,0.12,0.15,0.16,0.14,0.14,0.13,0.13,0.0,0.0,0.15,0.0,0.12,0.0,0.15,0.0,0.0,0.0,0.11,0.13,0.16,0.0,0.14,0.12,0.14,0.0,0.12,0.0,0.11,0.0,0.11,2.27,0.0,0.4,0.34,0.3,0.35,0.31,0.31,0.0,0.2,0.15,0.23,0.21,0.2,0.18,0.19,0.16,0.15,0.14,0.13,0.14,0.12,0.16,0.13,0.12,0.12,0.11,0.13,0.13,0.0,0.0,0.12,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.18,0.0,0.26,0.38,0.0,0.0,0.11,0.1,0.0,0.13,0.11,0.34,0.14,0.11,0.0,0.23,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,89.87999999999998
