,DOX,PFE,KR,VZ,AGNC,NLOK,MMC,RSG,GRMN,WM,AJG,TYL,MCD,WMT,LMT,JNJ,PINC,CHRW,FLO,JKHY,FIS,QGEN,HE,CHTR,KO,T,CTXS,RGLD,HBAN,MRK,DGX,COP,PEP,BKR,NUE,DKS,CC,STLD,SLG,CNC,WMB,XOM,PAYX,KMI,OKE,RTX,PRGO,JNPR,IP,HRB,VLO,CERN,CVS,IPG,VIAC,BK,BIO,QRTEA,ORI,ABBV,STWD,CSCO,STX,PRU,STT,NVT,OZK,UHS,EMN,JEF,LUMN,MAN,WFC,IBM,GD,CVX,ADM,DISH,KNX,CFG,KEY,CMA,FITB,AFL,HII,IVZ,INGR,C,PFG,MO,PACW,NYCB,NXST,SJM,ZION,UNM,VLY,LNC,KHC,MET,TFC,PBCT,FOXA,FHN,RF,DOW,BXMT,UBSI,MTG,BG,CI,DUK,SNV,LYB,WHR,CAH,CTVA,INTC,MOS,TSN,RDN,HPE,WBA,AL,RGA,NEM,CASH,ZM,SUI,FTDR,NLY,TMUS,DHR,NEE,ATR,COST,PG,LLY,YUM,EXR,CUBE,BKI,ACN,PSA,AZO,MSI,LBRDK,DG,NFG,MORN,WSO,MDT,MDLZ,AEP,CABO,NOC,HSY,LNT,ES,ADP,CHD,BJ,AON,PGR,CHE,CMS,ED,ZNGA,SO,LHX,EA,VTRS,APD,ERIE,BRK.B,ARE,AKAM,SON,FCN,ELS,AEE,ESS,EQR,WRB,SBUX,UHAL,CLX,COR,DLR,HRL,DIS,BMY,OGN,Cash,PNM,DTM WI,CIT,UMPQ,KBH,HFC,HPQ,OMC,NRZ,TGNA,MTB,HUN,CBRL,FL,NWL,ADS,SMG,ORCL,WAT,DPZ,CHNG,BAX,GILD,n/a,DTM,SLVM-W,SLVM,FYBR,DD,NDAQ,LSI,ICE,AFG,CACI,CPT,PPD,MAA,ORLY,ALL,CGNX,DISCA,X,KSS,MPC,EBAY,LEN,RE,LSTR,PCAR,COO,FNF,KD WI,KD,LYLT,LYLTV,SUM
10/19/2021,2.01,1.49,1.43,1.81,1.92,1.45,1.65,1.64,1.51,1.59,1.68,1.5,1.52,1.45,1.36,1.38,2.03,0.14,1.36,1.26,1.02,1.27,0.07,1.12,1.0,1.79,0.88,0.8,0.55,0.78,0.66,0.0,0.62,0.64,0.0,0.57,0.0,0.5,0.46,0.42,0.56,0.0,0.08,0.5,0.58,0.0,0.48,0.51,0.47,0.5,0.0,1.34,0.49,0.53,0.46,0.0,0.52,0.41,0.49,0.45,0.48,0.51,0.49,0.54,0.0,0.51,0.53,0.41,0.0,0.61,0.47,0.0,0.0,0.5,0.53,0.0,0.54,0.51,0.5,0.52,0.58,0.59,0.57,0.5,0.5,0.47,0.0,0.51,0.52,0.5,0.57,0.6,0.51,0.45,0.58,0.48,0.51,0.57,0.46,0.54,0.0,0.54,0.57,0.51,0.55,0.47,0.5,0.51,0.58,0.55,0.42,0.45,0.52,0.49,0.45,0.4,0.5,0.46,0.66,0.54,0.53,0.51,0.52,0.0,0.53,0.0,0.0,0.0,0.26,0.18,0.67,0.15,0.21,0.0,0.16,0.19,0.18,0.17,0.19,0.17,0.17,0.14,0.17,1.11,0.16,0.16,0.14,0.13,0.15,0.15,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.07,0.0,0.11,0.1,0.0,0.11,0.09,0.09,0.1,0.09,0.06,0.1,0.1,0.08,0.0,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.07,0.08,0.09,0.06,0.09,0.08,0.06,0.07,0.07,0.53,0.0,1.39,0.0,0.53,0.54,0.48,0.62,0.46,0.5,0.56,0.55,0.55,0.6,0.47,0.39,0.4,0.48,0.39,0.16,0.07,0.07,0.07,0.07,0.07,0.04,0.57,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09
10/20/2021,2.02,1.48,1.41,1.82,1.92,1.45,1.66,1.63,1.5,1.6,1.69,1.52,1.5,1.46,1.37,1.39,2.04,0.14,1.35,1.28,1.05,1.27,0.07,1.11,0.99,1.8,0.9,0.8,0.55,0.78,0.66,0.0,0.62,0.64,0.0,0.57,0.0,0.5,0.46,0.43,0.56,0.0,0.08,0.5,0.59,0.0,0.47,0.51,0.45,0.5,0.0,1.33,0.5,0.53,0.46,0.0,0.53,0.4,0.49,0.45,0.48,0.51,0.48,0.54,0.0,0.52,0.54,0.42,0.0,0.62,0.46,0.0,0.0,0.5,0.54,0.0,0.54,0.51,0.51,0.52,0.57,0.59,0.58,0.5,0.5,0.47,0.0,0.52,0.52,0.5,0.57,0.6,0.5,0.45,0.58,0.48,0.51,0.57,0.45,0.54,0.0,0.54,0.55,0.51,0.56,0.48,0.5,0.5,0.58,0.54,0.43,0.45,0.52,0.49,0.46,0.4,0.5,0.47,0.66,0.54,0.53,0.51,0.51,0.0,0.53,0.0,0.0,0.0,0.26,0.18,0.67,0.15,0.21,0.0,0.16,0.19,0.18,0.17,0.19,0.17,0.17,0.13,0.17,1.09,0.16,0.15,0.14,0.13,0.15,0.15,0.13,0.12,0.12,0.11,0.12,0.11,0.11,0.07,0.0,0.12,0.1,0.0,0.11,0.09,0.09,0.1,0.09,0.06,0.1,0.1,0.08,0.0,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.07,0.08,0.09,0.06,0.09,0.08,0.06,0.07,0.07,0.55,0.0,1.39,0.0,0.53,0.55,0.47,0.61,0.48,0.5,0.56,0.54,0.55,0.6,0.46,0.39,0.4,0.48,0.39,0.16,0.07,0.07,0.07,0.07,0.07,-0.09,0.58,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07
10/21/2021,2.0,1.47,1.43,1.81,1.94,1.47,1.66,1.62,1.53,1.59,1.67,1.52,1.5,1.47,1.37,1.38,2.03,0.14,1.34,1.28,1.04,1.28,0.07,1.12,0.98,1.77,0.93,0.79,0.56,0.77,0.66,0.0,0.61,0.64,0.0,0.59,0.0,0.51,0.46,0.42,0.56,0.0,0.08,0.5,0.59,0.0,0.47,0.5,0.45,0.49,0.0,1.31,0.49,0.53,0.45,0.0,0.53,0.41,0.49,0.44,0.48,0.51,0.48,0.54,0.0,0.52,0.54,0.42,0.0,0.62,0.46,0.0,0.0,0.49,0.53,0.0,0.53,0.51,0.52,0.53,0.57,0.6,0.58,0.49,0.49,0.46,0.0,0.51,0.52,0.49,0.58,0.6,0.49,0.45,0.58,0.48,0.5,0.57,0.45,0.53,0.0,0.54,0.56,0.51,0.57,0.48,0.5,0.5,0.58,0.54,0.42,0.45,0.53,0.49,0.46,0.39,0.49,0.47,0.66,0.54,0.52,0.51,0.5,0.0,0.52,0.0,0.0,0.0,0.26,0.18,0.67,0.15,0.21,0.0,0.16,0.2,0.17,0.17,0.19,0.17,0.17,0.14,0.17,1.1,0.17,0.15,0.14,0.13,0.15,0.15,0.13,0.12,0.11,0.11,0.12,0.11,0.11,0.07,0.0,0.12,0.1,0.0,0.11,0.09,0.1,0.1,0.08,0.06,0.1,0.1,0.08,0.0,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.07,0.08,0.09,0.06,0.09,0.08,0.06,0.06,0.06,0.55,0.0,1.39,0.0,0.53,0.55,0.47,0.61,0.48,0.5,0.56,0.54,0.55,0.61,0.46,0.39,0.4,0.48,0.39,0.17,0.07,0.07,0.07,0.07,0.07,0.03,0.57,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
10/22/2021,1.98,1.49,1.41,1.81,1.94,1.47,1.68,1.62,1.52,1.59,1.67,1.51,1.49,1.49,1.38,1.4,2.04,0.14,1.33,1.27,1.04,1.28,0.07,1.13,0.98,1.77,0.92,0.79,0.56,0.78,0.67,0.0,0.62,0.64,0.0,0.57,0.0,0.51,0.45,0.42,0.55,0.0,0.08,0.49,0.58,0.0,0.47,0.5,0.44,0.49,0.0,1.32,0.49,0.53,0.45,0.0,0.53,0.41,0.49,0.44,0.48,0.51,0.47,0.54,0.0,0.52,0.54,0.41,0.0,0.62,0.47,0.0,0.0,0.49,0.53,0.0,0.54,0.51,0.52,0.53,0.57,0.59,0.58,0.5,0.49,0.47,0.0,0.51,0.52,0.49,0.57,0.6,0.5,0.45,0.59,0.48,0.5,0.58,0.45,0.53,0.0,0.54,0.57,0.52,0.57,0.47,0.49,0.5,0.57,0.55,0.42,0.45,0.54,0.49,0.45,0.4,0.49,0.47,0.66,0.54,0.52,0.52,0.49,0.0,0.52,0.0,0.0,0.0,0.26,0.18,0.68,0.15,0.22,0.0,0.16,0.2,0.17,0.17,0.19,0.17,0.17,0.14,0.17,1.09,0.17,0.15,0.14,0.13,0.14,0.15,0.13,0.12,0.11,0.11,0.12,0.11,0.11,0.07,0.0,0.12,0.1,0.0,0.11,0.09,0.1,0.1,0.09,0.06,0.1,0.1,0.08,0.0,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.08,0.0,0.07,0.08,0.09,0.06,0.09,0.08,0.06,0.06,0.06,0.55,0.0,1.38,0.0,0.51,0.55,0.47,0.62,0.48,0.5,0.56,0.54,0.55,0.61,0.46,0.39,0.4,0.48,0.39,0.17,0.07,0.07,0.07,0.07,0.07,0.03,0.57,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
10/25/2021,2.0,1.5,1.41,1.83,1.94,1.48,1.7,1.65,1.55,1.61,1.67,1.53,1.47,1.5,1.38,1.39,2.02,0.14,1.33,1.27,1.03,1.29,0.07,1.15,0.98,1.77,0.91,0.78,0.56,0.79,0.66,0.0,0.61,0.57,0.0,0.58,0.0,0.5,0.44,0.45,0.54,0.0,0.08,0.47,0.57,0.0,0.47,0.5,0.44,0.49,0.0,1.32,0.5,0.51,0.44,0.0,0.54,0.4,0.49,0.44,0.48,0.51,0.48,0.55,0.0,0.52,0.54,0.42,0.0,0.62,0.47,0.0,0.0,0.44,0.53,0.0,0.54,0.51,0.57,0.53,0.58,0.61,0.59,0.49,0.49,0.46,0.0,0.5,0.52,0.49,0.56,0.6,0.49,0.45,0.59,0.48,0.5,0.58,0.44,0.53,0.0,0.56,0.56,0.51,0.57,0.47,0.5,0.5,0.57,0.55,0.44,0.45,0.55,0.47,0.45,0.4,0.48,0.47,0.66,0.54,0.52,0.52,0.5,0.0,0.51,0.0,0.0,0.0,0.26,0.18,0.67,0.14,0.22,0.0,0.16,0.2,0.17,0.17,0.19,0.17,0.17,0.13,0.17,1.09,0.17,0.16,0.14,0.13,0.14,0.16,0.13,0.12,0.11,0.11,0.12,0.11,0.11,0.07,0.0,0.12,0.1,0.0,0.11,0.09,0.1,0.1,0.09,0.06,0.1,0.1,0.08,0.0,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.08,0.0,0.07,0.08,0.09,0.06,0.09,0.08,0.06,0.06,0.06,0.55,0.0,1.37,0.0,0.51,0.54,0.47,0.6,0.51,0.47,0.56,0.55,0.57,0.6,0.44,0.4,0.41,0.46,0.38,0.16,0.07,0.07,0.07,0.07,0.07,0.04,0.56,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/26/2021,2.0,1.5,1.41,1.83,1.94,1.48,1.7,1.65,1.55,1.61,1.67,1.53,1.47,1.5,1.38,1.39,2.02,0.14,1.33,1.27,1.03,1.29,0.07,1.15,0.98,1.77,0.91,0.78,0.56,0.79,0.66,0.0,0.61,0.57,0.0,0.58,0.0,0.5,0.44,0.45,0.54,0.0,0.08,0.47,0.57,0.0,0.47,0.5,0.44,0.49,0.0,1.32,0.5,0.51,0.44,0.0,0.54,0.4,0.49,0.44,0.48,0.51,0.48,0.55,0.0,0.52,0.54,0.42,0.0,0.62,0.47,0.0,0.0,0.44,0.53,0.0,0.54,0.51,0.57,0.53,0.58,0.61,0.59,0.49,0.49,0.46,0.0,0.5,0.52,0.49,0.56,0.6,0.49,0.45,0.59,0.48,0.5,0.58,0.44,0.53,0.0,0.56,0.56,0.51,0.57,0.47,0.5,0.5,0.57,0.55,0.44,0.45,0.55,0.47,0.45,0.4,0.48,0.47,0.66,0.54,0.52,0.52,0.5,0.0,0.51,0.0,0.0,0.0,0.26,0.18,0.67,0.14,0.22,0.0,0.16,0.2,0.17,0.17,0.19,0.17,0.17,0.13,0.17,1.09,0.17,0.16,0.14,0.13,0.14,0.16,0.13,0.12,0.11,0.11,0.12,0.11,0.11,0.07,0.0,0.12,0.1,0.0,0.11,0.09,0.1,0.1,0.09,0.06,0.1,0.1,0.08,0.0,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.08,0.0,0.07,0.08,0.09,0.06,0.09,0.08,0.06,0.06,0.06,0.55,0.0,1.37,0.0,0.51,0.54,0.47,0.6,0.51,0.47,0.56,0.55,0.57,0.6,0.44,0.4,0.41,0.46,0.38,0.16,0.07,0.07,0.07,0.07,0.07,0.04,0.56,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10/27/2021,1.99,1.51,1.44,1.81,1.93,1.5,1.71,1.66,1.56,1.63,1.68,1.56,1.45,1.51,1.38,1.38,2.02,0.14,1.33,1.28,1.03,1.3,0.07,1.14,0.97,1.75,0.9,0.78,0.56,0.79,0.66,0.0,0.61,0.58,0.0,0.59,0.0,0.51,0.44,0.45,0.54,0.0,0.08,0.47,0.57,0.0,0.47,0.49,0.44,0.49,0.0,1.31,0.5,0.5,0.43,0.0,0.54,0.41,0.49,0.44,0.48,0.5,0.5,0.55,0.0,0.53,0.53,0.42,0.0,0.62,0.47,0.0,0.0,0.44,0.53,0.0,0.54,0.5,0.57,0.54,0.59,0.62,0.59,0.5,0.5,0.46,0.0,0.5,0.52,0.49,0.56,0.59,0.5,0.45,0.61,0.48,0.5,0.58,0.44,0.53,0.0,0.56,0.56,0.51,0.59,0.46,0.49,0.5,0.57,0.55,0.44,0.45,0.55,0.47,0.46,0.4,0.48,0.42,0.65,0.55,0.52,0.51,0.5,0.0,0.51,0.0,0.0,0.0,0.26,0.18,0.67,0.14,0.22,0.0,0.16,0.2,0.17,0.17,0.19,0.17,0.17,0.14,0.17,1.09,0.17,0.16,0.14,0.13,0.14,0.16,0.13,0.12,0.11,0.11,0.12,0.11,0.11,0.07,0.0,0.12,0.1,0.0,0.11,0.09,0.1,0.1,0.09,0.05,0.1,0.1,0.08,0.0,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.08,0.08,0.09,0.06,0.09,0.08,0.06,0.06,0.06,0.55,0.0,1.36,0.0,0.51,0.55,0.47,0.6,0.51,0.46,0.56,0.55,0.57,0.6,0.43,0.39,0.39,0.46,0.38,0.17,0.07,0.07,0.07,0.07,0.07,0.04,0.56,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06
10/28/2021,1.97,1.51,1.44,1.8,1.93,1.5,1.7,1.64,1.55,1.6,1.67,1.57,1.44,1.53,1.38,1.39,1.98,0.14,1.33,1.28,1.01,1.3,0.07,1.14,0.97,1.76,0.89,0.79,0.56,0.8,0.66,0.0,0.61,0.59,0.0,0.6,0.0,0.53,0.44,0.44,0.54,0.0,0.08,0.47,0.58,0.0,0.46,0.48,0.44,0.49,0.0,1.31,0.5,0.49,0.43,0.0,0.55,0.42,0.49,0.44,0.48,0.5,0.52,0.55,0.0,0.53,0.54,0.41,0.0,0.63,0.46,0.0,0.0,0.44,0.53,0.0,0.55,0.5,0.56,0.54,0.59,0.62,0.59,0.5,0.5,0.46,0.0,0.5,0.52,0.48,0.56,0.59,0.5,0.45,0.61,0.47,0.51,0.58,0.44,0.53,0.0,0.56,0.55,0.51,0.6,0.47,0.5,0.51,0.57,0.55,0.44,0.45,0.55,0.48,0.45,0.39,0.48,0.42,0.66,0.55,0.52,0.51,0.5,0.0,0.52,0.0,0.0,0.0,0.26,0.18,0.67,0.14,0.21,0.0,0.16,0.2,0.17,0.17,0.19,0.17,0.17,0.14,0.17,1.1,0.17,0.15,0.14,0.13,0.15,0.16,0.13,0.12,0.11,0.11,0.12,0.11,0.11,0.07,0.0,0.12,0.1,0.0,0.11,0.09,0.1,0.1,0.09,0.06,0.1,0.1,0.08,0.0,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.08,0.08,0.09,0.06,0.09,0.08,0.06,0.06,0.06,0.57,0.0,1.36,0.0,0.51,0.55,0.47,0.61,0.51,0.45,0.57,0.55,0.57,0.6,0.43,0.4,0.39,0.46,0.38,0.16,0.07,0.07,0.07,0.07,0.07,0.04,0.56,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06
10/29/2021,1.98,1.53,1.44,1.83,1.93,1.49,1.71,1.64,1.52,1.59,1.68,1.58,1.45,1.52,1.23,1.41,1.99,0.14,1.34,1.29,1.02,1.33,0.07,1.14,0.98,1.75,0.88,0.8,0.56,0.81,0.66,0.0,0.62,0.6,0.0,0.58,0.0,0.54,0.45,0.46,0.54,0.0,0.08,0.47,0.59,0.0,0.46,0.48,0.44,0.49,0.0,1.32,0.51,0.5,0.43,0.0,0.56,0.4,0.49,0.45,0.48,0.51,0.51,0.55,0.0,0.53,0.54,0.39,0.0,0.63,0.46,0.0,0.0,0.44,0.52,0.0,0.54,0.5,0.56,0.53,0.59,0.62,0.58,0.5,0.48,0.47,0.0,0.5,0.52,0.49,0.56,0.59,0.5,0.46,0.6,0.48,0.51,0.58,0.44,0.53,0.0,0.55,0.55,0.51,0.6,0.47,0.49,0.51,0.57,0.55,0.44,0.45,0.54,0.48,0.45,0.4,0.48,0.41,0.65,0.55,0.52,0.5,0.49,0.0,0.52,0.0,0.0,0.0,0.26,0.18,0.67,0.14,0.21,0.0,0.16,0.2,0.17,0.17,0.19,0.17,0.17,0.14,0.17,1.1,0.17,0.15,0.14,0.13,0.15,0.16,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.07,0.0,0.12,0.1,0.0,0.11,0.09,0.1,0.1,0.09,0.06,0.1,0.09,0.09,0.0,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.08,0.08,0.09,0.06,0.09,0.08,0.06,0.06,0.06,0.57,0.0,1.37,0.0,0.51,0.54,0.47,0.6,0.5,0.46,0.57,0.55,0.56,0.6,0.43,0.39,0.39,0.45,0.39,0.16,0.07,0.07,0.07,0.07,0.07,0.04,0.55,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
11/01/2021,1.92,1.54,1.45,1.84,1.87,1.48,1.72,1.65,1.39,1.59,1.7,1.61,1.52,1.54,1.24,1.4,1.98,0.14,1.34,1.23,0.94,1.33,0.07,1.12,1.02,1.78,0.88,0.82,0.55,0.86,0.67,0.0,0.63,0.6,0.0,0.59,0.0,0.53,0.43,0.47,0.54,0.0,0.08,0.46,0.58,0.0,0.47,0.53,0.42,0.47,0.0,1.32,0.51,0.51,0.43,0.0,0.57,0.41,0.52,0.45,0.48,0.52,0.53,0.55,0.0,0.55,0.53,0.4,0.0,0.64,0.45,0.0,0.0,0.44,0.52,0.0,0.54,0.48,0.58,0.52,0.58,0.61,0.58,0.49,0.49,0.48,0.0,0.5,0.51,0.46,0.56,0.55,0.5,0.46,0.59,0.47,0.5,0.59,0.45,0.53,0.0,0.52,0.54,0.52,0.59,0.46,0.51,0.5,0.57,0.59,0.44,0.46,0.54,0.48,0.47,0.39,0.49,0.41,0.66,0.55,0.52,0.5,0.49,0.0,0.53,0.0,0.0,0.0,0.26,0.18,0.67,0.14,0.21,0.0,0.16,0.21,0.17,0.18,0.19,0.18,0.18,0.13,0.18,1.13,0.17,0.16,0.14,0.13,0.15,0.17,0.13,0.12,0.12,0.11,0.12,0.1,0.11,0.07,0.0,0.12,0.1,0.0,0.11,0.09,0.1,0.1,0.09,0.06,0.1,0.09,0.08,0.0,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.08,0.08,0.09,0.06,0.09,0.08,0.06,0.06,0.06,0.58,0.0,1.39,0.0,0.5,0.54,0.47,0.57,0.51,0.45,0.57,0.54,0.54,0.59,0.45,0.39,0.38,0.42,0.39,0.16,0.07,0.07,0.07,0.07,0.07,0.1,0.55,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
11/02/2021,1.92,1.54,1.45,1.84,1.87,1.48,1.72,1.65,1.39,1.59,1.7,1.61,1.52,1.54,1.24,1.4,1.98,0.14,1.34,1.23,0.94,1.33,0.07,1.12,1.02,1.78,0.88,0.82,0.55,0.86,0.67,0.0,0.63,0.6,0.0,0.59,0.0,0.53,0.43,0.47,0.54,0.0,0.08,0.46,0.58,0.0,0.47,0.53,0.42,0.47,0.0,1.32,0.51,0.51,0.43,0.0,0.57,0.41,0.52,0.45,0.48,0.52,0.53,0.55,0.0,0.55,0.53,0.4,0.0,0.64,0.45,0.0,0.0,0.44,0.52,0.0,0.54,0.48,0.58,0.52,0.58,0.61,0.58,0.49,0.49,0.48,0.0,0.5,0.51,0.46,0.56,0.55,0.5,0.46,0.59,0.47,0.5,0.59,0.45,0.53,0.0,0.52,0.54,0.52,0.59,0.46,0.51,0.5,0.57,0.59,0.44,0.46,0.54,0.48,0.47,0.39,0.49,0.41,0.66,0.55,0.52,0.5,0.49,0.0,0.53,0.0,0.0,0.0,0.26,0.18,0.67,0.14,0.21,0.0,0.16,0.21,0.17,0.18,0.19,0.18,0.18,0.13,0.18,1.13,0.17,0.16,0.14,0.13,0.15,0.17,0.13,0.12,0.12,0.11,0.12,0.1,0.11,0.07,0.0,0.12,0.1,0.0,0.11,0.09,0.1,0.1,0.09,0.06,0.1,0.09,0.08,0.0,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.08,0.08,0.09,0.06,0.09,0.08,0.06,0.06,0.06,0.58,0.0,1.39,0.0,0.5,0.54,0.47,0.57,0.51,0.45,0.57,0.54,0.54,0.59,0.45,0.39,0.38,0.42,0.39,0.16,0.07,0.07,0.07,0.07,0.07,0.1,0.55,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
11/03/2021,1.95,1.56,1.46,1.84,1.89,1.45,1.71,1.71,1.38,1.62,1.74,1.63,1.52,1.55,1.24,1.4,2.0,0.14,1.33,1.25,0.93,1.36,0.07,1.07,1.03,1.76,0.87,0.8,0.54,0.87,0.68,0.0,0.63,0.59,0.0,0.59,0.0,0.54,0.43,0.47,0.54,0.0,0.08,0.45,0.57,0.0,0.47,0.52,0.42,0.46,0.0,1.38,0.52,0.51,0.42,0.0,0.58,0.42,0.52,0.47,0.48,0.52,0.52,0.54,0.0,0.57,0.54,0.39,0.0,0.64,0.45,0.0,0.0,0.43,0.52,0.0,0.54,0.48,0.58,0.52,0.58,0.6,0.57,0.48,0.48,0.48,0.0,0.5,0.51,0.45,0.57,0.54,0.5,0.46,0.59,0.44,0.49,0.57,0.44,0.51,0.0,0.52,0.53,0.52,0.59,0.45,0.51,0.51,0.57,0.59,0.44,0.45,0.53,0.46,0.47,0.39,0.49,0.42,0.66,0.54,0.52,0.5,0.49,0.0,0.52,0.0,0.0,0.0,0.26,0.16,0.66,0.14,0.22,0.0,0.15,0.21,0.17,0.18,0.19,0.18,0.18,0.13,0.18,1.13,0.17,0.16,0.13,0.14,0.15,0.17,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.07,0.0,0.12,0.1,0.0,0.11,0.09,0.11,0.1,0.09,0.06,0.1,0.09,0.08,0.0,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.08,0.08,0.09,0.06,0.09,0.08,0.06,0.06,0.07,0.58,0.0,1.39,0.0,0.5,0.54,0.47,0.57,0.51,0.44,0.57,0.54,0.53,0.61,0.45,0.39,0.4,0.41,0.39,0.16,0.07,0.08,0.07,0.07,0.07,0.11,0.55,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
