,GOOGL,TXN,RBLX,AMAT,DELL,NXPI,HPQ,CRL,WAT,TGT,HCA,LH,LOW,HD,LKQ,CNHI.MI,URI,CAT,MO,FCX,KHC,EXC,SYF,DFS,RJF,COF,ALLY,FYBR,RF,LGF.A,LBRDK,ET,KMI,AVID,CAMT,NVMI,TTEC,CNDT,ON,NSIT,SNX,ARW,CMBM,AVT,DDS,EVRI,ASO,BKE,NRG,SGFY,CROX,TGH,CYH,S7V.,MYRG,MRVI,FL,THC,HRI,SEM,CWH,AES,INNV,TVTY,MOH,PAG,KTB,MYOV,AGCO,SAFM,BECN,ALHC,ATH,R,NAVI,AAWW,OMF,SC,BCC,COKE,DAR,HTH,UNFI,EVR,SPB,RIG,GWB,SNEX,BHF,ZION,TSE,BG,LPX,PACW,FHN,RFP,PAGP,NS,INT,ABCL,Cash/Receivables/Payables,AGPXX,SBH,AbCellera Biologics Inc Ordinary Shares,Securities Lending - Bnym,Interest/Overdraft,n/a,688008.SS,FTNT,FB,MSI,EPAM,MRNA,ORLY,TXT,PM,ETN,STZ,BURL,NUE,GSAT,DUK,GS,MET,WOW,IPG,LNG,PRFT,KLIC,CVLT,WDC,JBL,IT,DXC,MCFE,DKS,DVAX,TPX,CHH,HRB,AMN,DOCS,GDEN,HMHC,OGN,PRVA,AGL,UGI,CNR,ZIM,PNR,TRMK,SLM,ADM,AFG,ABCB,EPC,CASH,ESGR,X,STLD,DKL,SUN,TRGP,CNHI,VMW,MSFT,ORCL,CHTR,MELI,REGN,ODFL,EXPD,COST,BX,CG,C,OKE,SATS,FOXA,SYNA,EXLS,SPT,MANH,SKY,MUSA,BOOT,GOGL,M,NFG,WIRE,VRTV,ARVN,MATX,FLGT,VCEL,CUBI,ACI,UMPQ,IMKTA,GNW,UMBF,STC,FBP,MC,COTY,CRK,PEO.,TRVC.,NRA.,SUM
11/02/2021,4.08,0.0,0.0,4.08,4.28,0.0,0.0,2.47,2.15,2.34,0.0,2.23,0.0,2.58,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,1.45,1.2,1.23,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.74,0.0,0.0,0.43,0.4,0.42,0.0,0.32,0.23,0.43,0.0,0.0,0.0,0.34,0.0,0.0,0.36,0.49,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.35,0.41,0.39,0.37,0.26,0.0,0.0,0.29,0.35,0.3,0.0,0.0,0.36,0.0,0.0,0.0,0.31,0.0,0.3,0.0,0.0,0.36,0.27,0.32,0.0,0.0,0.21,0.0,0.0,0.34,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.4,3.45,4.08,4.17,2.05,2.34,2.14,1.92,2.05,2.05,1.8,1.76,1.39,1.61,1.36,1.37,1.01,1.1,1.06,0.87,0.67,0.61,0.66,0.77,0.84,0.68,0.61,0.44,0.48,0.39,0.46,0.35,0.34,0.29,0.41,0.4,0.41,0.31,0.25,0.33,0.3,0.35,0.32,0.3,0.29,0.32,0.3,0.31,0.24,0.32,0.28,0.26,0.26,0.24,0.21,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
11/03/2021,4.08,0.0,0.0,4.08,4.28,0.0,0.0,2.47,2.15,2.34,0.0,2.23,0.0,2.58,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,1.45,1.2,1.23,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.74,0.0,0.0,0.43,0.4,0.42,0.0,0.32,0.23,0.43,0.0,0.0,0.0,0.34,0.0,0.0,0.36,0.49,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.35,0.41,0.39,0.37,0.26,0.0,0.0,0.29,0.35,0.3,0.0,0.0,0.36,0.0,0.0,0.0,0.31,0.0,0.3,0.0,0.0,0.36,0.27,0.32,0.0,0.0,0.21,0.0,0.0,0.34,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.4,3.45,4.08,4.17,2.05,2.34,2.14,1.92,2.05,2.05,1.8,1.76,1.39,1.61,1.36,1.37,1.01,1.1,1.06,0.87,0.67,0.61,0.66,0.77,0.84,0.68,0.61,0.44,0.48,0.39,0.46,0.35,0.34,0.29,0.41,0.4,0.41,0.31,0.25,0.33,0.3,0.35,0.32,0.3,0.29,0.32,0.3,0.31,0.24,0.32,0.28,0.26,0.26,0.24,0.21,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
11/04/2021,4.08,0.0,0.0,4.08,4.28,0.0,0.0,2.47,2.15,2.34,0.0,2.23,0.0,2.58,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,1.45,1.2,1.23,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.74,0.0,0.0,0.43,0.4,0.42,0.0,0.32,0.23,0.43,0.0,0.0,0.0,0.34,0.0,0.0,0.36,0.49,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.35,0.41,0.39,0.37,0.26,0.0,0.0,0.29,0.35,0.3,0.0,0.0,0.36,0.0,0.0,0.0,0.31,0.0,0.3,0.0,0.0,0.36,0.27,0.32,0.0,0.0,0.21,0.0,0.0,0.34,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.4,3.45,4.08,4.17,2.05,2.34,2.14,1.92,2.05,2.05,1.8,1.76,1.39,1.61,1.36,1.37,1.01,1.1,1.06,0.87,0.67,0.61,0.66,0.77,0.84,0.68,0.61,0.44,0.48,0.39,0.46,0.35,0.34,0.29,0.41,0.4,0.41,0.31,0.25,0.33,0.3,0.35,0.32,0.3,0.29,0.32,0.3,0.31,0.24,0.32,0.28,0.26,0.26,0.24,0.21,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
11/05/2021,3.97,0.0,0.0,4.17,2.11,0.0,0.0,2.35,2.02,2.32,0.0,2.2,0.0,2.53,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,1.47,1.19,1.25,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.76,0.0,0.0,0.76,0.0,0.0,0.0,0.74,0.0,0.0,0.47,0.4,0.43,0.0,0.32,0.23,0.44,0.0,0.0,0.0,0.35,0.0,0.0,0.35,0.5,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.37,0.41,0.39,0.38,0.25,0.0,0.0,0.29,0.38,0.3,0.0,0.0,0.37,0.0,0.0,0.0,0.32,0.0,0.31,0.0,0.0,0.35,0.29,0.33,0.0,0.0,0.22,0.0,0.0,0.38,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,4.26,3.47,4.09,4.14,2.05,2.32,2.16,1.89,2.11,2.06,1.86,1.67,1.4,1.6,1.38,1.38,1.01,1.06,1.08,0.87,0.63,0.63,0.69,0.79,0.85,0.68,0.6,0.43,0.49,0.39,0.46,0.34,0.35,0.3,0.41,0.38,0.4,0.31,0.25,0.34,0.29,0.37,0.32,0.31,0.28,0.31,0.3,0.31,0.24,0.33,0.28,0.25,0.24,0.23,0.22,0.24,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
11/11/2021,4.02,0.0,0.0,4.47,4.34,0.0,0.0,2.01,2.0,2.23,0.0,2.14,0.0,2.51,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.44,1.2,1.25,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.83,0.0,0.0,0.66,0.0,0.0,0.0,0.76,0.0,0.0,0.55,0.39,0.45,0.0,0.28,0.23,0.46,0.0,0.0,0.0,0.37,0.0,0.0,0.37,0.51,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.39,0.39,0.38,0.37,0.26,0.0,0.0,0.28,0.41,0.31,0.0,0.0,0.41,0.0,0.0,0.0,0.33,0.0,0.32,0.0,0.0,0.35,0.29,0.33,0.0,0.0,0.22,0.0,0.0,0.32,0.0,0.06,0.0,0.0,0.0,0.0,0.04,0.0,4.5,3.53,4.0,4.35,1.42,2.34,2.16,1.85,2.11,2.05,1.88,1.79,1.36,1.57,1.32,1.36,1.0,1.07,1.09,1.02,0.67,0.65,0.69,0.8,0.83,0.68,0.71,0.45,0.38,0.39,0.49,0.37,0.34,0.29,0.4,0.47,0.4,0.37,0.26,0.33,0.31,0.33,0.31,0.31,0.28,0.31,0.3,0.32,0.25,0.36,0.28,0.26,0.25,0.22,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
11/12/2021,4.01,0.0,0.0,4.56,4.38,0.0,0.0,2.06,2.0,2.25,0.0,2.1,0.0,2.52,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.43,1.2,1.24,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.85,0.0,0.0,0.65,0.0,0.0,0.0,0.75,0.0,0.0,0.56,0.39,0.45,0.0,0.28,0.21,0.47,0.0,0.0,0.0,0.37,0.0,0.0,0.39,0.52,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.38,0.43,0.38,0.37,0.26,0.0,0.0,0.28,0.42,0.31,0.0,0.0,0.4,0.0,0.0,0.0,0.32,0.0,0.31,0.0,0.0,0.35,0.29,0.33,0.0,0.0,0.22,0.0,0.0,0.31,0.0,0.06,0.0,0.0,0.0,0.0,-0.01,0.0,4.46,3.49,4.0,4.34,1.38,2.37,2.16,1.86,2.12,2.04,1.91,1.74,1.43,1.57,1.3,1.34,0.99,1.06,1.07,1.02,0.66,0.65,0.69,0.79,0.84,0.69,0.71,0.47,0.38,0.38,0.49,0.37,0.35,0.31,0.4,0.47,0.4,0.37,0.25,0.33,0.3,0.34,0.31,0.31,0.29,0.31,0.3,0.31,0.25,0.36,0.28,0.25,0.25,0.22,0.2,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
11/15/2021,3.95,0.0,0.0,4.51,4.41,0.0,0.0,2.11,2.01,2.27,0.0,2.19,0.0,2.51,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1.45,1.22,1.28,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.85,0.0,0.0,0.64,0.0,0.0,0.0,0.77,0.0,0.0,0.6,0.39,0.45,0.0,0.28,0.22,0.46,0.0,0.0,0.0,0.37,0.0,0.0,0.39,0.52,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.39,0.45,0.38,0.37,0.26,0.0,0.0,0.28,0.41,0.35,0.0,0.0,0.42,0.0,0.0,0.0,0.33,0.0,0.32,0.0,0.0,0.36,0.3,0.33,0.0,0.0,0.21,0.0,0.0,0.32,0.0,0.07,0.0,0.0,0.0,0.0,-0.01,0.0,4.33,3.43,3.99,4.06,1.32,2.39,2.19,1.9,2.07,2.08,1.73,1.75,1.35,1.55,1.3,1.36,1.07,1.09,1.05,0.97,0.66,0.65,0.73,0.81,0.82,0.7,0.72,0.45,0.39,0.38,0.47,0.37,0.36,0.31,0.39,0.45,0.38,0.38,0.26,0.34,0.35,0.33,0.31,0.32,0.29,0.32,0.31,0.32,0.29,0.36,0.28,0.26,0.25,0.22,0.2,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
11/16/2021,3.99,0.0,0.0,4.55,4.35,0.0,0.0,2.06,2.03,2.28,0.0,2.25,0.0,2.52,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1.43,1.21,1.27,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.9,0.0,0.0,0.63,0.0,0.0,0.0,0.78,0.0,0.0,0.6,0.4,0.45,0.0,0.28,0.22,0.47,0.0,0.0,0.0,0.37,0.0,0.0,0.39,0.52,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.39,0.43,0.37,0.38,0.26,0.0,0.0,0.28,0.41,0.37,0.0,0.0,0.42,0.0,0.0,0.0,0.32,0.0,0.32,0.0,0.0,0.36,0.3,0.32,0.0,0.0,0.21,0.0,0.0,0.31,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,4.36,3.54,4.01,4.05,1.34,2.38,2.17,1.87,2.08,2.08,1.71,1.72,1.36,1.53,1.3,1.36,1.09,1.06,1.04,0.96,0.68,0.64,0.74,0.8,0.82,0.68,0.71,0.45,0.4,0.39,0.47,0.36,0.37,0.3,0.39,0.45,0.36,0.38,0.26,0.33,0.35,0.34,0.32,0.31,0.29,0.31,0.3,0.31,0.29,0.36,0.28,0.26,0.25,0.22,0.2,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07999999999998
11/17/2021,3.99,0.0,0.0,4.55,4.35,0.0,0.0,2.06,2.03,2.28,0.0,2.25,0.0,2.52,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1.43,1.21,1.27,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.9,0.0,0.0,0.63,0.0,0.0,0.0,0.78,0.0,0.0,0.6,0.4,0.45,0.0,0.28,0.22,0.47,0.0,0.0,0.0,0.37,0.0,0.0,0.39,0.52,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.39,0.43,0.37,0.38,0.26,0.0,0.0,0.28,0.41,0.37,0.0,0.0,0.42,0.0,0.0,0.0,0.32,0.0,0.32,0.0,0.0,0.36,0.3,0.32,0.0,0.0,0.21,0.0,0.0,0.31,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,4.36,3.54,4.01,4.05,1.34,2.38,2.17,1.87,2.08,2.08,1.71,1.72,1.36,1.53,1.3,1.36,1.09,1.06,1.04,0.96,0.68,0.64,0.74,0.8,0.82,0.68,0.71,0.45,0.4,0.39,0.47,0.36,0.37,0.3,0.39,0.45,0.36,0.38,0.26,0.33,0.35,0.34,0.32,0.31,0.29,0.31,0.3,0.31,0.29,0.36,0.28,0.26,0.25,0.22,0.2,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07999999999998
11/18/2021,3.99,0.0,0.0,4.55,4.42,0.0,0.0,2.06,1.97,2.32,0.0,2.16,0.0,2.52,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,1.42,1.21,1.26,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.89,0.0,0.0,0.62,0.0,0.0,0.0,0.78,0.0,0.0,0.62,0.41,0.46,0.0,0.29,0.22,0.46,0.0,0.0,0.0,0.37,0.0,0.0,0.39,0.51,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.39,0.45,0.38,0.37,0.26,0.0,0.0,0.28,0.41,0.37,0.0,0.0,0.42,0.0,0.0,0.0,0.32,0.0,0.33,0.0,0.0,0.36,0.3,0.33,0.0,0.0,0.21,0.0,0.0,0.34,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,4.28,3.61,4.02,3.99,1.36,2.39,2.17,1.89,2.09,2.11,1.72,1.69,1.32,1.55,1.3,1.36,1.04,1.06,1.04,0.96,0.7,0.64,0.72,0.8,0.83,0.67,0.71,0.46,0.4,0.39,0.48,0.36,0.37,0.29,0.39,0.44,0.36,0.35,0.26,0.34,0.34,0.33,0.32,0.31,0.29,0.32,0.3,0.31,0.28,0.37,0.27,0.25,0.25,0.21,0.2,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01999999999998
11/19/2021,3.96,0.0,0.0,4.58,4.4,0.0,0.0,2.11,1.98,2.33,0.0,2.18,0.0,2.65,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.42,1.18,1.22,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.89,0.0,0.0,0.61,0.0,0.0,0.0,0.79,0.0,0.0,0.65,0.4,0.46,0.0,0.29,0.21,0.47,0.0,0.0,0.0,0.38,0.0,0.0,0.39,0.49,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.39,0.46,0.38,0.37,0.25,0.0,0.0,0.28,0.42,0.37,0.0,0.0,0.42,0.0,0.0,0.0,0.32,0.0,0.32,0.0,0.0,0.36,0.3,0.32,0.0,0.0,0.21,0.0,0.0,0.34,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,4.33,3.55,4.05,4.04,1.35,2.39,2.13,1.84,2.1,2.12,1.74,1.71,1.3,1.52,1.29,1.34,0.99,1.05,1.06,0.98,0.72,0.63,0.71,0.8,0.82,0.65,0.71,0.47,0.4,0.39,0.48,0.36,0.37,0.27,0.4,0.44,0.36,0.37,0.25,0.34,0.34,0.33,0.32,0.31,0.28,0.32,0.3,0.31,0.29,0.36,0.27,0.24,0.25,0.21,0.2,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/22/2021,3.96,0.0,0.0,4.58,4.4,0.0,0.0,2.11,1.98,2.33,0.0,2.18,0.0,2.65,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.42,1.18,1.22,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.89,0.0,0.0,0.61,0.0,0.0,0.0,0.79,0.0,0.0,0.65,0.4,0.46,0.0,0.29,0.21,0.47,0.0,0.0,0.0,0.38,0.0,0.0,0.39,0.49,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.39,0.45,0.38,0.37,0.25,0.0,0.0,0.28,0.42,0.37,0.0,0.0,0.42,0.0,0.0,0.0,0.32,0.0,0.32,0.0,0.0,0.36,0.3,0.32,0.0,0.0,0.21,0.0,0.0,0.34,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,4.33,3.55,4.05,4.04,1.35,2.39,2.13,1.84,2.1,2.12,1.74,1.71,1.29,1.52,1.29,1.34,0.99,1.05,1.06,0.98,0.72,0.63,0.71,0.8,0.82,0.65,0.71,0.47,0.4,0.39,0.48,0.36,0.37,0.27,0.4,0.44,0.36,0.37,0.25,0.33,0.34,0.33,0.32,0.31,0.28,0.32,0.3,0.31,0.29,0.36,0.27,0.24,0.25,0.21,0.2,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
11/23/2021,3.96,0.0,0.0,4.58,4.4,0.0,0.0,2.11,1.98,2.33,0.0,2.18,0.0,2.65,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.42,1.18,1.22,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.89,0.0,0.0,0.61,0.0,0.0,0.0,0.79,0.0,0.0,0.65,0.4,0.46,0.0,0.29,0.21,0.47,0.0,0.0,0.0,0.38,0.0,0.0,0.39,0.49,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.39,0.45,0.38,0.37,0.25,0.0,0.0,0.28,0.42,0.37,0.0,0.0,0.42,0.0,0.0,0.0,0.32,0.0,0.32,0.0,0.0,0.36,0.3,0.32,0.0,0.0,0.21,0.0,0.0,0.34,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,4.33,3.55,4.05,4.04,1.35,2.39,2.13,1.84,2.1,2.12,1.74,1.71,1.29,1.52,1.29,1.34,0.99,1.05,1.06,0.98,0.72,0.63,0.71,0.8,0.82,0.65,0.71,0.47,0.4,0.39,0.48,0.36,0.37,0.27,0.4,0.44,0.36,0.37,0.25,0.33,0.34,0.33,0.32,0.31,0.28,0.32,0.3,0.31,0.29,0.36,0.27,0.24,0.25,0.21,0.2,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
11/24/2021,4.05,0.0,0.0,4.41,4.33,0.0,0.0,2.06,2.01,2.22,0.0,2.17,0.0,2.8,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,1.42,1.18,1.22,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.85,0.0,0.0,0.59,0.0,0.0,0.0,0.79,0.0,0.0,0.66,0.37,0.48,0.0,0.29,0.2,0.46,0.0,0.0,0.0,0.39,0.0,0.0,0.38,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.37,0.44,0.38,0.36,0.26,0.0,0.0,0.29,0.43,0.41,0.0,0.0,0.41,0.0,0.0,0.0,0.33,0.0,0.31,0.0,0.0,0.36,0.32,0.32,0.0,0.0,0.2,0.0,0.0,0.33,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,4.41,3.63,4.09,4.05,1.55,2.36,2.15,1.81,2.11,2.19,1.7,1.75,1.29,1.53,1.26,1.31,1.0,1.02,1.06,1.01,0.66,0.62,0.69,0.78,0.84,0.64,0.72,0.48,0.39,0.38,0.49,0.37,0.4,0.25,0.39,0.45,0.34,0.35,0.24,0.33,0.35,0.39,0.34,0.3,0.29,0.32,0.3,0.3,0.29,0.36,0.28,0.24,0.24,0.21,0.21,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.08
11/25/2021,3.99,0.0,0.0,4.35,4.35,0.0,0.0,2.03,2.0,2.18,0.0,2.18,0.0,2.81,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,1.43,1.2,1.25,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.87,0.0,0.0,0.61,0.0,0.0,0.0,0.81,0.0,0.0,0.7,0.37,0.47,0.0,0.29,0.19,0.46,0.0,0.0,0.0,0.39,0.0,0.0,0.39,0.51,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.37,0.42,0.39,0.37,0.26,0.0,0.0,0.29,0.44,0.42,0.0,0.0,0.43,0.0,0.0,0.0,0.33,0.0,0.32,0.0,0.0,0.36,0.33,0.33,0.0,0.0,0.2,0.0,0.0,0.31,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,4.27,3.59,4.14,3.76,1.66,2.38,2.2,1.8,2.12,2.18,1.7,1.86,1.2,1.56,1.29,1.35,1.01,1.02,1.05,0.96,0.7,0.63,0.71,0.78,0.81,0.64,0.72,0.49,0.39,0.38,0.49,0.38,0.41,0.24,0.39,0.45,0.35,0.34,0.24,0.34,0.36,0.39,0.33,0.31,0.29,0.32,0.3,0.31,0.3,0.36,0.28,0.25,0.26,0.21,0.21,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.11
