,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,NVDA,TSLA,PYPL,ADBE,HD,V,NFLX,CRM,MA,TMO,UNH,JNJ,PG,QCOM,ABBV,INTU,AVGO,NKE,AMAT,ABT,DHR,CMCSA,AMD,LLY,NOW,ACN,UPS,CHTR,SPGI,LOW,MRK,TXN,COST,BLK,LRCX,LIN,PEP,ORCL,DE,TGT,SBUX,ISRG,BMY,KO,UNP,AMGN,MCD,ZTS,ADSK,AMT,NEE,REGN,TMUS,IDXX,TWTR,CAT,VRTX,CCI,DG,KLAC,EBAY,MSCI,SHW,FDX,CMG,FISV,ALGN,ATVI,MCO,DXCM,LMT,EQIX,SYK,ADP,EL,SNPS,CDNS,CSX,XTSLA,EW,PGR,XLNX,BKNG,ILMN,MMC,ICE,RMD,CL,FTNT,MNST,MTD,FCX,A,ANSS,IQV,HUM,NSC,APTV,ITW,CPRT,NEM,MCHP,SIVB,VRSK,ALXN,APD,AON,ORLY,TROW,INFO,BIIB,WST,GNRC,ROP,ADI,ODFL,ECL,ETSY,CARR,ENPH,LHX,APH,CTAS,QRVO,EA,URI,DOW,FAST,EMR,SBAC,ANET,PSA,TTWO,TT,PH,TSCO,TRMB,TER,WM,TDG,ZBRA,FRC,DHI,MKTX,PAYX,ROK,DPZ,AZO,POOL,CRL,PAYC,TYL,CTLT,ALB,CTSH,MSI,SWKS,KEYS,MPWR,MXIM,BLL,TEL,OTIS,PKI,TECH,KMB,ABMD,FMC,EXPD,CHD,SEDG,AWK,GLW,BIO,CGNX,FICO,YUM,EFX,AME,CLX,CMI,PTC,TTC,AKAM,GWW,CZR,IT,STE,TREX,RH,AXON,WAT,GRMN,BRO,BBY,HES,MASI,WSM,AJG,HLT,HOLX,NDAQ,FDS,GGG,KSU,MRNA,RGEN,USD,DECK,CDW,DAR,CLF,FIVE,EXR,MTCH,WOLF,JPM,PFE,BAC,GS,CSCO,SCHW,PLD,MS,AXP,NXPI,EPAM,HCA,DFS,JCI,SPG,COF,DVN,EOG,PXD,HPQ,AMP,SBNY,NUE,CPT,FANG,CBRE,MLM,MAA,STX,LH,DRE,BLDR,SYF,AVB,NTAP,VMC,WY,RSG,CSL,HSY,BBWI WI,LSI,KMX,STLD,ULTA,REXR,TRGP,DOV,SCI,OKE,VRSN,SUM
09/24/2021,10.6,10.43,6.86,4.01,3.94,3.7,2.49,2.82,1.49,1.45,1.2,1.05,1.19,1.18,0.94,1.11,0.95,0.82,0.78,0.7,0.66,0.71,0.64,0.6,0.58,0.62,0.66,0.53,0.59,0.52,0.61,0.55,0.46,0.45,0.51,0.49,0.41,0.44,0.5,0.4,0.39,0.43,0.42,0.37,0.34,0.37,0.36,0.4,0.33,0.35,0.29,0.29,0.34,0.33,0.29,0.32,0.32,0.32,0.24,0.27,0.24,0.23,0.23,0.23,0.24,0.26,0.22,0.25,0.23,0.19,0.25,0.2,0.25,0.16,0.2,0.25,0.18,0.21,0.21,0.19,0.19,0.23,0.21,0.16,0.14,0.2,0.16,0.18,0.17,0.15,0.18,0.17,0.2,0.16,0.19,0.16,0.17,0.13,0.18,0.15,0.15,0.13,0.13,0.12,0.13,0.14,0.11,0.15,0.16,0.15,0.0,0.12,0.16,0.13,0.13,0.15,0.11,0.16,0.13,0.12,0.19,0.13,0.12,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.09,0.11,0.1,0.11,0.11,0.12,0.09,0.1,0.08,0.09,0.09,0.11,0.11,0.09,0.11,0.09,0.1,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.1,0.11,0.09,0.11,0.12,0.09,0.09,0.07,0.09,0.1,0.0,0.09,0.08,0.09,0.1,0.1,0.08,0.07,0.06,0.0,0.07,0.07,0.08,0.0,0.08,0.07,0.06,0.07,0.07,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.07,0.0,0.06,0.0,0.07,0.07,0.06,0.0,0.07,0.07,0.07,0.06,0.06,0.42,0.08,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.48
09/27/2021,10.66,10.4,6.88,3.81,3.93,3.69,2.59,2.83,1.52,1.39,1.19,1.07,1.21,1.25,0.97,1.11,0.92,0.8,0.78,0.7,0.65,0.73,0.65,0.6,0.6,0.61,0.65,0.52,0.6,0.52,0.61,0.56,0.44,0.43,0.5,0.48,0.41,0.45,0.49,0.41,0.4,0.43,0.41,0.37,0.35,0.37,0.36,0.4,0.32,0.34,0.29,0.28,0.34,0.33,0.3,0.31,0.32,0.31,0.24,0.27,0.25,0.23,0.22,0.22,0.24,0.26,0.22,0.25,0.23,0.17,0.25,0.21,0.25,0.16,0.2,0.26,0.18,0.2,0.21,0.19,0.19,0.23,0.21,0.16,0.1,0.2,0.16,0.18,0.18,0.15,0.18,0.17,0.19,0.16,0.19,0.16,0.17,0.14,0.17,0.15,0.15,0.12,0.12,0.13,0.13,0.14,0.11,0.15,0.17,0.16,0.0,0.12,0.16,0.14,0.13,0.15,0.11,0.16,0.13,0.12,0.19,0.13,0.12,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.09,0.12,0.1,0.11,0.11,0.12,0.09,0.09,0.08,0.09,0.09,0.11,0.1,0.09,0.11,0.09,0.1,0.08,0.08,0.08,0.09,0.09,0.08,0.09,0.09,0.11,0.11,0.09,0.11,0.12,0.1,0.09,0.07,0.09,0.1,0.0,0.09,0.08,0.09,0.1,0.1,0.08,0.07,0.06,0.0,0.0,0.07,0.07,0.06,0.08,0.07,0.06,0.07,0.07,0.07,0.06,0.07,0.06,0.0,0.0,0.0,0.0,0.07,0.06,0.06,0.0,0.0,0.06,0.07,0.06,0.0,0.0,0.07,0.07,0.0,0.0,0.07,0.07,0.0,0.06,0.06,0.43,0.08,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.38
09/28/2021,10.65,10.38,6.89,3.88,3.95,3.71,2.54,2.9,1.51,1.37,1.19,1.08,1.21,1.28,0.98,1.11,0.92,0.8,0.77,0.7,0.65,0.73,0.65,0.56,0.6,0.6,0.65,0.52,0.59,0.52,0.61,0.56,0.44,0.43,0.5,0.48,0.41,0.45,0.51,0.4,0.4,0.43,0.41,0.38,0.34,0.36,0.36,0.4,0.32,0.34,0.29,0.28,0.34,0.33,0.3,0.3,0.31,0.31,0.24,0.27,0.25,0.23,0.22,0.22,0.24,0.26,0.22,0.25,0.23,0.16,0.25,0.21,0.25,0.16,0.2,0.25,0.18,0.2,0.21,0.19,0.19,0.23,0.21,0.16,0.11,0.2,0.16,0.18,0.18,0.15,0.18,0.17,0.19,0.16,0.2,0.16,0.17,0.14,0.17,0.15,0.15,0.12,0.13,0.13,0.13,0.15,0.11,0.15,0.18,0.16,0.0,0.12,0.16,0.14,0.13,0.15,0.11,0.16,0.13,0.12,0.19,0.13,0.12,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.09,0.12,0.1,0.11,0.11,0.11,0.09,0.09,0.08,0.09,0.09,0.11,0.1,0.09,0.11,0.09,0.1,0.09,0.08,0.07,0.09,0.09,0.08,0.09,0.09,0.11,0.11,0.09,0.11,0.12,0.1,0.08,0.07,0.09,0.1,0.0,0.09,0.08,0.09,0.09,0.1,0.08,0.07,0.06,0.06,0.06,0.07,0.07,0.0,0.08,0.07,0.06,0.07,0.08,0.07,0.06,0.07,0.06,0.0,0.0,0.0,0.0,0.07,0.06,0.06,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.07,0.07,0.06,0.0,0.0,0.07,0.0,0.06,0.06,0.4,0.08,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.40000000000002
09/29/2021,10.65,10.38,6.89,3.88,3.95,3.71,2.54,2.9,1.51,1.37,1.19,1.08,1.21,1.28,0.98,1.11,0.92,0.8,0.77,0.7,0.65,0.73,0.65,0.56,0.6,0.6,0.65,0.52,0.59,0.52,0.61,0.56,0.44,0.43,0.5,0.48,0.41,0.45,0.51,0.4,0.4,0.43,0.41,0.38,0.34,0.36,0.36,0.4,0.32,0.34,0.29,0.28,0.34,0.33,0.3,0.3,0.31,0.31,0.24,0.27,0.25,0.23,0.22,0.22,0.24,0.26,0.22,0.25,0.23,0.16,0.25,0.21,0.25,0.16,0.2,0.25,0.18,0.2,0.21,0.19,0.19,0.23,0.21,0.16,0.11,0.2,0.16,0.18,0.18,0.15,0.18,0.17,0.19,0.16,0.2,0.16,0.17,0.14,0.17,0.15,0.15,0.12,0.13,0.13,0.13,0.15,0.11,0.15,0.18,0.16,0.0,0.12,0.16,0.14,0.13,0.15,0.11,0.16,0.13,0.12,0.19,0.13,0.12,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.09,0.12,0.1,0.11,0.11,0.11,0.09,0.09,0.08,0.09,0.09,0.11,0.1,0.09,0.11,0.09,0.1,0.09,0.08,0.07,0.09,0.09,0.08,0.09,0.09,0.11,0.11,0.09,0.11,0.12,0.1,0.08,0.07,0.09,0.1,0.0,0.09,0.08,0.09,0.09,0.1,0.08,0.07,0.06,0.06,0.06,0.07,0.07,0.0,0.08,0.07,0.06,0.07,0.08,0.07,0.06,0.07,0.06,0.0,0.0,0.0,0.0,0.07,0.06,0.06,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.07,0.07,0.06,0.0,0.0,0.07,0.0,0.06,0.06,0.4,0.08,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.40000000000002
09/30/2021,10.63,10.29,6.91,3.92,3.95,3.71,2.51,2.99,1.5,1.34,1.22,1.08,1.22,1.26,0.98,1.09,0.93,0.8,0.77,0.7,0.66,0.72,0.66,0.56,0.61,0.59,0.64,0.53,0.61,0.51,0.6,0.55,0.44,0.43,0.5,0.49,0.41,0.46,0.5,0.41,0.41,0.43,0.41,0.38,0.35,0.36,0.36,0.39,0.32,0.34,0.3,0.28,0.34,0.32,0.3,0.3,0.31,0.3,0.24,0.26,0.24,0.24,0.22,0.21,0.24,0.26,0.22,0.25,0.22,0.17,0.25,0.21,0.24,0.16,0.2,0.25,0.19,0.2,0.21,0.19,0.19,0.22,0.2,0.17,0.11,0.19,0.16,0.18,0.18,0.14,0.18,0.17,0.18,0.16,0.19,0.16,0.16,0.14,0.17,0.14,0.14,0.12,0.13,0.13,0.13,0.15,0.11,0.15,0.18,0.15,0.0,0.12,0.16,0.14,0.13,0.15,0.11,0.15,0.13,0.12,0.19,0.13,0.12,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.09,0.12,0.1,0.11,0.11,0.11,0.09,0.09,0.08,0.09,0.09,0.11,0.1,0.09,0.11,0.1,0.1,0.09,0.08,0.07,0.09,0.09,0.08,0.09,0.08,0.1,0.11,0.09,0.11,0.12,0.1,0.08,0.07,0.09,0.1,0.0,0.09,0.08,0.09,0.09,0.09,0.08,0.07,0.06,0.0,0.0,0.07,0.07,0.0,0.08,0.07,0.06,0.07,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.07,0.06,0.06,0.06,0.0,0.06,0.0,0.06,0.06,0.0,0.07,0.07,0.06,0.07,0.0,0.07,0.0,0.06,0.06,0.39,0.07,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.24
10/01/2021,10.66,10.19,6.91,3.88,3.91,3.67,2.47,3.02,1.47,1.32,1.22,1.09,1.24,1.27,1.0,1.08,0.94,0.82,0.78,0.7,0.67,0.71,0.66,0.57,0.58,0.59,0.63,0.53,0.59,0.51,0.58,0.55,0.46,0.44,0.49,0.49,0.43,0.46,0.5,0.41,0.4,0.43,0.42,0.39,0.36,0.36,0.37,0.4,0.33,0.34,0.3,0.29,0.35,0.32,0.3,0.3,0.31,0.3,0.24,0.26,0.24,0.25,0.23,0.22,0.24,0.25,0.22,0.24,0.22,0.17,0.25,0.21,0.24,0.17,0.2,0.25,0.19,0.2,0.21,0.19,0.19,0.22,0.2,0.17,0.12,0.19,0.16,0.18,0.18,0.14,0.18,0.17,0.18,0.16,0.19,0.16,0.16,0.15,0.17,0.14,0.14,0.13,0.13,0.13,0.13,0.14,0.11,0.15,0.18,0.16,0.0,0.13,0.16,0.14,0.13,0.14,0.11,0.15,0.13,0.12,0.19,0.13,0.12,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.1,0.13,0.1,0.11,0.11,0.11,0.09,0.09,0.08,0.09,0.09,0.11,0.1,0.09,0.11,0.1,0.1,0.09,0.08,0.08,0.09,0.09,0.09,0.1,0.08,0.1,0.11,0.09,0.11,0.12,0.1,0.08,0.07,0.08,0.1,0.0,0.09,0.08,0.09,0.09,0.09,0.08,0.07,0.06,0.0,0.07,0.07,0.07,0.0,0.08,0.07,0.06,0.07,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.07,0.0,0.06,0.06,0.06,0.06,0.06,0.0,0.0,0.06,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.07,0.06,0.0,0.37,0.07,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.22
10/04/2021,10.66,10.19,6.91,3.88,3.91,3.67,2.47,3.02,1.47,1.32,1.22,1.09,1.24,1.27,1.0,1.08,0.94,0.82,0.78,0.7,0.67,0.71,0.66,0.57,0.58,0.59,0.63,0.53,0.59,0.51,0.58,0.55,0.46,0.44,0.49,0.49,0.43,0.46,0.5,0.41,0.4,0.43,0.42,0.39,0.36,0.36,0.37,0.4,0.33,0.34,0.3,0.29,0.35,0.32,0.3,0.3,0.31,0.3,0.24,0.26,0.24,0.25,0.23,0.22,0.24,0.25,0.22,0.24,0.22,0.17,0.25,0.21,0.24,0.17,0.2,0.25,0.19,0.2,0.21,0.19,0.19,0.22,0.2,0.17,0.12,0.19,0.16,0.18,0.18,0.14,0.18,0.17,0.18,0.16,0.19,0.16,0.16,0.15,0.17,0.14,0.14,0.13,0.13,0.13,0.13,0.14,0.11,0.15,0.18,0.16,0.0,0.13,0.16,0.14,0.13,0.14,0.11,0.15,0.13,0.12,0.19,0.13,0.12,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.1,0.13,0.1,0.11,0.11,0.11,0.09,0.09,0.08,0.09,0.09,0.11,0.1,0.09,0.11,0.1,0.1,0.09,0.08,0.08,0.09,0.09,0.09,0.1,0.08,0.1,0.11,0.09,0.11,0.12,0.1,0.08,0.07,0.08,0.1,0.0,0.09,0.08,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.07,0.07,0.07,0.06,0.08,0.07,0.0,0.07,0.08,0.07,0.07,0.07,0.06,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.07,0.07,0.06,0.07,0.06,0.07,0.07,0.0,0.06,0.37,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.22
10/05/2021,10.71,10.21,6.9,3.9,3.88,3.62,2.49,3.03,1.47,1.32,1.21,1.09,1.3,1.27,0.99,1.08,0.92,0.82,0.79,0.7,0.68,0.71,0.65,0.57,0.57,0.6,0.63,0.54,0.6,0.54,0.59,0.55,0.45,0.44,0.49,0.49,0.44,0.45,0.51,0.4,0.39,0.42,0.42,0.38,0.34,0.36,0.36,0.4,0.33,0.34,0.3,0.29,0.35,0.32,0.3,0.3,0.32,0.31,0.25,0.26,0.23,0.24,0.23,0.22,0.24,0.25,0.22,0.24,0.23,0.17,0.25,0.21,0.24,0.17,0.2,0.26,0.19,0.2,0.21,0.2,0.19,0.22,0.2,0.17,0.3,0.19,0.16,0.18,0.18,0.14,0.18,0.17,0.18,0.16,0.19,0.16,0.15,0.14,0.17,0.14,0.14,0.13,0.13,0.13,0.13,0.14,0.11,0.15,0.18,0.16,0.0,0.13,0.16,0.14,0.13,0.15,0.11,0.15,0.12,0.12,0.19,0.13,0.11,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.11,0.12,0.1,0.11,0.11,0.11,0.09,0.09,0.09,0.09,0.09,0.11,0.1,0.09,0.11,0.09,0.1,0.09,0.08,0.08,0.09,0.09,0.08,0.1,0.08,0.1,0.12,0.09,0.11,0.12,0.1,0.09,0.07,0.08,0.1,0.0,0.09,0.08,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.07,0.07,0.07,0.06,0.08,0.07,0.0,0.08,0.07,0.07,0.07,0.07,0.06,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.07,0.06,0.06,0.07,0.07,0.07,0.07,0.0,0.06,0.38,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.49000000000002
10/06/2021,10.71,10.21,6.9,3.9,3.88,3.62,2.49,3.03,1.47,1.32,1.21,1.09,1.3,1.27,0.99,1.08,0.92,0.82,0.79,0.7,0.68,0.71,0.65,0.57,0.57,0.6,0.63,0.54,0.6,0.54,0.59,0.55,0.45,0.44,0.49,0.49,0.44,0.45,0.51,0.4,0.39,0.42,0.42,0.38,0.34,0.36,0.36,0.4,0.33,0.34,0.3,0.29,0.35,0.32,0.3,0.3,0.32,0.31,0.25,0.26,0.23,0.24,0.23,0.22,0.24,0.25,0.22,0.24,0.23,0.17,0.25,0.21,0.24,0.17,0.2,0.26,0.19,0.2,0.21,0.2,0.19,0.22,0.2,0.17,0.3,0.19,0.16,0.18,0.18,0.14,0.18,0.17,0.18,0.16,0.19,0.16,0.15,0.14,0.17,0.14,0.14,0.13,0.13,0.13,0.13,0.14,0.11,0.15,0.18,0.16,0.0,0.13,0.16,0.14,0.13,0.15,0.11,0.15,0.12,0.12,0.19,0.13,0.11,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.11,0.12,0.1,0.11,0.11,0.11,0.09,0.09,0.09,0.09,0.09,0.11,0.1,0.09,0.11,0.09,0.1,0.09,0.08,0.08,0.09,0.09,0.08,0.1,0.08,0.1,0.12,0.09,0.11,0.12,0.1,0.09,0.07,0.08,0.1,0.0,0.09,0.08,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.07,0.07,0.07,0.06,0.08,0.07,0.0,0.08,0.07,0.07,0.07,0.07,0.06,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.07,0.06,0.06,0.07,0.07,0.07,0.07,0.0,0.06,0.38,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.49000000000002
10/07/2021,10.69,10.37,6.83,3.9,3.92,3.67,2.47,3.0,1.48,1.31,1.21,1.11,1.3,1.28,1.02,1.08,0.92,0.81,0.78,0.69,0.68,0.71,0.65,0.57,0.56,0.59,0.62,0.55,0.59,0.53,0.6,0.55,0.44,0.45,0.49,0.49,0.47,0.45,0.5,0.4,0.39,0.43,0.42,0.39,0.35,0.36,0.37,0.4,0.33,0.34,0.3,0.29,0.35,0.32,0.3,0.3,0.32,0.29,0.25,0.25,0.24,0.24,0.22,0.21,0.24,0.24,0.22,0.24,0.23,0.17,0.25,0.21,0.23,0.17,0.2,0.25,0.19,0.2,0.21,0.2,0.19,0.22,0.2,0.17,0.12,0.19,0.16,0.18,0.18,0.14,0.18,0.17,0.18,0.16,0.19,0.16,0.15,0.14,0.16,0.14,0.14,0.13,0.13,0.13,0.12,0.14,0.11,0.14,0.19,0.15,0.0,0.12,0.16,0.14,0.13,0.15,0.11,0.15,0.12,0.12,0.18,0.13,0.12,0.12,0.14,0.1,0.12,0.13,0.11,0.09,0.11,0.12,0.1,0.11,0.11,0.11,0.09,0.09,0.09,0.09,0.09,0.11,0.1,0.09,0.11,0.1,0.1,0.09,0.08,0.08,0.09,0.09,0.08,0.1,0.08,0.1,0.12,0.09,0.11,0.12,0.1,0.08,0.07,0.08,0.1,0.0,0.09,0.08,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.06,0.07,0.07,0.06,0.08,0.07,0.0,0.08,0.07,0.07,0.06,0.07,0.06,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.0,0.06,0.33,0.07,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.27
10/08/2021,10.64,10.36,6.77,3.79,3.92,3.67,2.39,3.09,1.46,1.3,1.22,1.11,1.3,1.28,0.99,1.09,0.92,0.82,0.79,0.7,0.69,0.7,0.65,0.59,0.56,0.59,0.63,0.56,0.59,0.53,0.6,0.55,0.44,0.46,0.49,0.5,0.49,0.45,0.5,0.4,0.38,0.43,0.42,0.39,0.35,0.36,0.37,0.39,0.33,0.35,0.31,0.29,0.35,0.33,0.29,0.3,0.33,0.28,0.25,0.25,0.23,0.24,0.22,0.22,0.24,0.25,0.22,0.24,0.23,0.17,0.25,0.21,0.23,0.17,0.2,0.25,0.19,0.2,0.21,0.2,0.19,0.21,0.2,0.17,0.13,0.18,0.17,0.18,0.19,0.14,0.18,0.17,0.18,0.16,0.19,0.16,0.15,0.14,0.16,0.14,0.14,0.13,0.13,0.14,0.13,0.14,0.12,0.14,0.19,0.16,0.0,0.13,0.16,0.14,0.13,0.14,0.11,0.15,0.12,0.12,0.18,0.13,0.12,0.12,0.14,0.1,0.12,0.13,0.11,0.09,0.11,0.12,0.1,0.11,0.11,0.12,0.09,0.1,0.09,0.09,0.09,0.11,0.1,0.09,0.11,0.1,0.1,0.09,0.08,0.08,0.1,0.09,0.08,0.1,0.08,0.1,0.12,0.09,0.11,0.12,0.1,0.09,0.07,0.08,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.07,0.07,0.08,0.06,0.08,0.07,0.0,0.08,0.08,0.07,0.07,0.07,0.06,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.0,0.06,0.32,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.28
