,AAPL,MSFT,FB,GOOGL,GOOG,TSLA,NVDA,JNJ,HD,PG,ADBE,CRM,INTC,CSCO,PFE,KO,ABT,CVX,PEP,NKE,TMO,MRK,LLY,TXN,MCD,DHR,MDT,QCOM,UPS,LIN,UNP,AMGN,LOW,INTU,SBUX,AMAT,AMT,MMM,AMD,ISRG,NOW,LRCX,BKNG,MU,PLD,MDLZ,SYK,TJX,EL,CSX,BDX,EQIX,CL,ILMN,NSC,SHW,EW,ADSK,ITW,APD,ADI,BSX,ETN,REGN,EMR,NXPI,WM,IDXX,TWTR,VRTX,BIIB,ECL,NEM,EOG,JCI,ROP,KLAC,SLB,PSA,EBAY,TEL,KMB,A,ROST,TT,ALGN,APTV,SNPS,DD,DXCM,BAX,ALXN,PPG,ORLY,PXD,CDNS,MSI,CTSH,HPQ,RMD,CMI,ZBH,MNST,CTAS,SWK,OTIS,ROK,FTNT,CTVA,AZO,MTD,DHI,ANSS,FAST,AVB,NUE,ZBRA,CPRT,MXIM,VFC,EQR,WST,GNRC,KSU,WY,HSY,ETSY,ENPH,CDW,ODFL,FTV,CERN,DLTR,VMC,VRSN,CLX,MLM,GRMN,DOV,MKC,TSCO,IT,WAT,TER,XYL,EXPD,CHD,TRMB,STE,ANET,ALB,COO,ULTA,GWW,AKAM,TFX,TYL,CRL,POOL,GPC,PAYC,DRE,NVR,DGX,AVY,HOLX,PKI,IEX,NLOK,MPWR,INCY,PTC,MAS,PHM,CTXS,ABMD,XRAY,LKQ,JBHT,FMC,FBHS,BIO,AAP,PKG,CHRW,ALLE,TPR,LW,MHK,FFIV,PNR,HSIC,RHI,AOS,JNPR,OGN,ROL,IPGP,COG,UAA,GLW,LH,RSG,XOM,MRNA,GPS,AVGO,CCI,TECH,CDAY,CTRA,CARR,MCHP,MAA,CTLT,PEAK,WAB,COP,WBA,IR,NTAP,BKR,CP.TO,SUM
11/19/2021,10.52,11.28,3.7,3.97,3.75,3.66,3.35,1.93,1.76,1.6,1.4,1.33,0.0,1.08,1.25,0.98,1.03,1.01,1.01,0.97,1.11,0.95,0.92,0.78,0.0,0.85,0.71,0.85,0.69,0.77,0.7,0.53,0.74,0.76,0.59,0.84,0.0,0.47,0.79,0.56,0.6,0.59,0.43,0.58,0.5,0.39,0.39,0.37,0.36,0.35,0.31,0.32,0.3,0.25,0.3,0.36,0.33,0.32,0.31,0.3,0.63,0.26,0.31,0.3,0.26,0.25,0.28,0.24,0.19,0.22,0.18,0.26,0.21,0.24,0.25,0.22,0.28,0.0,0.23,0.22,0.24,0.2,0.21,0.18,0.2,0.22,0.21,0.24,0.18,0.27,0.18,0.0,0.17,0.2,0.19,0.23,0.19,0.19,0.17,0.17,0.15,0.12,0.16,0.17,0.14,0.16,0.17,0.2,0.16,0.17,0.15,0.14,0.15,0.16,0.15,0.14,0.13,0.15,0.0,0.11,0.13,0.14,0.12,0.13,0.13,0.12,0.15,0.15,0.12,0.15,0.12,0.1,0.13,0.12,0.1,0.09,0.12,0.1,0.11,0.09,0.11,0.12,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.13,0.14,0.09,0.1,0.09,0.08,0.07,0.1,0.08,0.1,0.09,0.1,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.07,0.1,0.05,0.06,0.07,0.06,0.0,0.07,0.05,0.07,0.08,0.06,0.07,0.07,0.07,0.06,0.06,0.05,0.06,0.0,0.0,0.06,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.13,1.22,0.37,0.0,1.22,0.35,0.08,0.07,0.08,0.22,0.2,0.11,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.67
11/22/2021,10.51,11.3,3.62,3.92,3.71,3.78,3.34,1.9,1.85,1.59,1.42,1.32,0.0,1.07,1.23,0.97,1.03,1.01,1.0,0.97,1.12,0.94,0.91,0.77,0.0,0.86,0.7,0.91,0.68,0.76,0.7,0.52,0.77,0.78,0.59,0.84,0.0,0.47,0.82,0.57,0.61,0.59,0.42,0.58,0.49,0.39,0.39,0.37,0.36,0.35,0.31,0.32,0.29,0.25,0.3,0.36,0.33,0.32,0.31,0.3,0.64,0.26,0.31,0.29,0.25,0.26,0.28,0.24,0.18,0.22,0.17,0.26,0.21,0.24,0.25,0.23,0.29,0.0,0.22,0.22,0.24,0.2,0.22,0.18,0.2,0.22,0.21,0.24,0.18,0.27,0.18,0.0,0.17,0.2,0.18,0.23,0.19,0.19,0.17,0.17,0.15,0.12,0.15,0.17,0.14,0.16,0.17,0.2,0.16,0.17,0.15,0.14,0.16,0.16,0.15,0.15,0.14,0.15,0.0,0.11,0.13,0.14,0.12,0.12,0.13,0.11,0.16,0.15,0.12,0.15,0.12,0.1,0.14,0.12,0.1,0.09,0.12,0.1,0.11,0.09,0.12,0.12,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.13,0.14,0.09,0.1,0.09,0.08,0.07,0.1,0.08,0.1,0.09,0.1,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.07,0.11,0.05,0.06,0.07,0.06,0.0,0.07,0.05,0.07,0.08,0.06,0.07,0.07,0.07,0.06,0.06,0.05,0.06,0.0,0.0,0.06,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.13,1.22,0.36,0.0,1.22,0.34,0.08,0.07,0.08,0.22,0.2,0.11,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.72
11/23/2021,10.51,11.3,3.62,3.92,3.71,3.78,3.34,1.9,1.85,1.59,1.42,1.32,0.0,1.07,1.23,0.97,1.03,1.01,1.0,0.97,1.12,0.94,0.91,0.77,0.0,0.86,0.7,0.91,0.68,0.76,0.7,0.52,0.77,0.78,0.59,0.84,0.0,0.47,0.82,0.57,0.61,0.59,0.42,0.58,0.49,0.39,0.39,0.37,0.36,0.35,0.31,0.32,0.29,0.25,0.3,0.36,0.33,0.32,0.31,0.3,0.64,0.26,0.31,0.29,0.25,0.26,0.28,0.24,0.18,0.22,0.17,0.26,0.21,0.24,0.25,0.23,0.29,0.0,0.22,0.22,0.24,0.2,0.22,0.18,0.2,0.22,0.21,0.24,0.18,0.27,0.18,0.0,0.17,0.2,0.18,0.23,0.19,0.19,0.17,0.17,0.15,0.12,0.15,0.17,0.14,0.16,0.17,0.2,0.16,0.17,0.15,0.14,0.16,0.16,0.15,0.15,0.14,0.15,0.0,0.11,0.13,0.14,0.12,0.12,0.13,0.11,0.16,0.15,0.12,0.15,0.12,0.1,0.14,0.12,0.1,0.09,0.12,0.1,0.11,0.09,0.12,0.12,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.13,0.14,0.09,0.1,0.09,0.08,0.07,0.1,0.08,0.1,0.09,0.1,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.07,0.11,0.05,0.06,0.07,0.06,0.0,0.07,0.05,0.07,0.08,0.06,0.07,0.07,0.07,0.06,0.06,0.05,0.06,0.0,0.0,0.06,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.13,1.22,0.36,0.0,1.22,0.34,0.08,0.07,0.08,0.22,0.2,0.11,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.72
11/24/2021,10.9,11.27,3.55,3.94,3.72,3.9,3.48,1.88,1.9,1.57,1.41,1.3,0.0,1.0,1.27,0.95,1.0,0.97,0.99,0.96,1.1,0.93,0.91,0.79,0.0,0.87,0.7,0.92,0.66,0.75,0.69,0.51,0.77,0.75,0.59,0.84,0.0,0.45,0.83,0.56,0.59,0.59,0.42,0.57,0.49,0.38,0.38,0.39,0.35,0.36,0.31,0.31,0.28,0.24,0.3,0.35,0.32,0.31,0.3,0.29,0.63,0.26,0.3,0.29,0.25,0.26,0.28,0.24,0.17,0.21,0.17,0.25,0.2,0.23,0.25,0.22,0.28,0.0,0.22,0.21,0.24,0.2,0.22,0.19,0.2,0.22,0.21,0.24,0.18,0.27,0.17,0.0,0.17,0.19,0.18,0.23,0.19,0.19,0.17,0.17,0.14,0.12,0.15,0.17,0.14,0.16,0.18,0.2,0.16,0.17,0.15,0.15,0.15,0.15,0.15,0.14,0.13,0.15,0.0,0.11,0.13,0.14,0.12,0.12,0.13,0.12,0.16,0.15,0.12,0.14,0.12,0.1,0.14,0.11,0.1,0.09,0.11,0.1,0.11,0.09,0.12,0.12,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.13,0.14,0.08,0.09,0.09,0.08,0.06,0.09,0.08,0.1,0.09,0.09,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.06,0.1,0.05,0.05,0.07,0.06,0.0,0.06,0.05,0.07,0.07,0.06,0.07,0.07,0.07,0.06,0.05,0.05,0.06,0.0,0.0,0.06,0.06,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.13,1.19,0.39,0.0,1.22,0.35,0.08,0.07,0.07,0.22,0.2,0.1,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.66
11/25/2021,11.03,11.27,3.6,3.9,3.69,4.02,3.6,1.88,1.9,1.56,1.44,1.28,0.0,0.98,1.25,0.94,0.98,0.95,0.99,0.98,1.09,0.89,0.91,0.79,0.0,0.87,0.69,0.91,0.66,0.75,0.69,0.51,0.77,0.82,0.57,0.79,0.0,0.45,0.82,0.54,0.59,0.59,0.41,0.61,0.49,0.37,0.39,0.38,0.36,0.36,0.31,0.31,0.28,0.24,0.29,0.35,0.32,0.31,0.3,0.29,0.63,0.26,0.3,0.29,0.24,0.26,0.28,0.24,0.17,0.21,0.17,0.26,0.2,0.22,0.25,0.23,0.28,0.0,0.22,0.21,0.24,0.2,0.22,0.18,0.2,0.22,0.21,0.24,0.18,0.27,0.17,0.0,0.17,0.19,0.18,0.23,0.19,0.19,0.17,0.17,0.14,0.12,0.15,0.17,0.13,0.16,0.18,0.2,0.15,0.16,0.15,0.15,0.15,0.15,0.15,0.14,0.13,0.14,0.0,0.11,0.13,0.14,0.12,0.12,0.12,0.11,0.16,0.16,0.12,0.14,0.12,0.09,0.14,0.11,0.1,0.09,0.11,0.09,0.11,0.09,0.12,0.12,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.13,0.14,0.08,0.09,0.09,0.08,0.06,0.09,0.08,0.1,0.08,0.09,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.06,0.1,0.05,0.05,0.07,0.06,0.0,0.06,0.05,0.07,0.07,0.06,0.06,0.07,0.07,0.05,0.05,0.05,0.06,0.0,0.0,0.06,0.06,0.0,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.13,1.13,0.4,0.0,1.2,0.35,0.08,0.07,0.07,0.22,0.2,0.1,0.09,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.67
11/26/2021,11.13,11.23,3.58,3.85,3.64,4.12,3.51,1.85,1.91,1.58,1.41,1.27,0.0,1.01,1.27,0.95,0.98,0.97,1.0,0.98,1.1,0.91,0.91,0.78,0.0,0.88,0.69,0.9,0.68,0.75,0.7,0.51,0.79,0.79,0.58,0.78,0.0,0.46,0.81,0.53,0.57,0.6,0.41,0.62,0.49,0.38,0.38,0.37,0.36,0.36,0.31,0.31,0.29,0.24,0.3,0.35,0.31,0.3,0.31,0.29,0.62,0.26,0.3,0.29,0.25,0.26,0.28,0.24,0.17,0.21,0.17,0.26,0.2,0.22,0.25,0.22,0.27,0.0,0.22,0.21,0.23,0.2,0.22,0.17,0.2,0.21,0.21,0.23,0.18,0.26,0.17,0.0,0.17,0.19,0.18,0.23,0.19,0.19,0.17,0.16,0.14,0.12,0.15,0.17,0.13,0.16,0.18,0.19,0.15,0.17,0.14,0.14,0.15,0.15,0.15,0.15,0.13,0.14,0.0,0.11,0.13,0.14,0.12,0.12,0.13,0.12,0.15,0.15,0.12,0.15,0.12,0.1,0.14,0.11,0.1,0.09,0.11,0.1,0.11,0.09,0.12,0.12,0.09,0.11,0.1,0.1,0.1,0.1,0.1,0.13,0.15,0.08,0.1,0.09,0.08,0.06,0.09,0.08,0.1,0.09,0.09,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.06,0.1,0.05,0.05,0.07,0.06,0.0,0.06,0.05,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.06,0.05,0.06,0.0,0.0,0.06,0.06,0.0,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.13,1.15,0.44,0.0,1.18,0.35,0.08,0.06,0.07,0.22,0.2,0.1,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.73
11/29/2021,11.19,11.16,3.58,3.84,3.63,3.97,3.59,1.86,1.93,1.59,1.4,1.24,0.0,1.03,1.26,0.95,0.98,1.0,1.0,0.97,1.1,0.92,0.91,0.79,0.0,0.88,0.68,0.9,0.67,0.74,0.71,0.51,0.79,0.82,0.59,0.79,0.0,0.45,0.84,0.53,0.57,0.61,0.41,0.64,0.5,0.38,0.38,0.38,0.36,0.36,0.31,0.31,0.29,0.24,0.3,0.35,0.31,0.25,0.3,0.29,0.61,0.26,0.3,0.29,0.25,0.26,0.28,0.23,0.17,0.21,0.16,0.25,0.19,0.24,0.25,0.22,0.28,0.0,0.22,0.21,0.23,0.2,0.2,0.18,0.2,0.21,0.2,0.23,0.18,0.25,0.17,0.0,0.17,0.19,0.19,0.22,0.19,0.19,0.19,0.16,0.14,0.12,0.15,0.17,0.13,0.16,0.18,0.2,0.15,0.16,0.14,0.15,0.15,0.15,0.15,0.15,0.13,0.14,0.0,0.11,0.13,0.14,0.12,0.12,0.13,0.12,0.16,0.15,0.12,0.15,0.12,0.1,0.15,0.12,0.1,0.09,0.12,0.1,0.11,0.09,0.11,0.12,0.09,0.11,0.1,0.09,0.1,0.1,0.1,0.13,0.14,0.08,0.1,0.09,0.08,0.06,0.09,0.08,0.1,0.09,0.09,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.06,0.1,0.05,0.05,0.07,0.06,0.0,0.06,0.05,0.07,0.07,0.06,0.06,0.06,0.07,0.05,0.06,0.05,0.05,0.0,0.0,0.06,0.06,0.0,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.13,1.18,0.42,0.0,1.19,0.35,0.08,0.07,0.08,0.21,0.2,0.11,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.72
11/30/2021,11.19,11.16,3.58,3.84,3.63,3.97,3.59,1.86,1.93,1.59,1.4,1.24,0.0,1.03,1.26,0.95,0.98,1.0,1.0,0.97,1.1,0.92,0.91,0.79,0.0,0.88,0.68,0.9,0.67,0.74,0.71,0.51,0.79,0.82,0.59,0.79,0.0,0.45,0.84,0.53,0.57,0.61,0.41,0.64,0.5,0.38,0.38,0.38,0.36,0.36,0.31,0.31,0.29,0.24,0.3,0.35,0.31,0.25,0.3,0.29,0.61,0.26,0.3,0.29,0.25,0.26,0.28,0.23,0.17,0.21,0.16,0.25,0.19,0.24,0.25,0.22,0.28,0.0,0.22,0.21,0.23,0.2,0.2,0.18,0.2,0.21,0.2,0.23,0.18,0.25,0.17,0.0,0.17,0.19,0.19,0.22,0.19,0.19,0.19,0.16,0.14,0.12,0.15,0.17,0.13,0.16,0.18,0.2,0.15,0.16,0.14,0.15,0.15,0.15,0.15,0.15,0.13,0.14,0.0,0.11,0.13,0.14,0.12,0.12,0.13,0.12,0.16,0.15,0.12,0.15,0.12,0.1,0.15,0.12,0.1,0.09,0.12,0.1,0.11,0.09,0.11,0.12,0.09,0.11,0.1,0.09,0.1,0.1,0.1,0.13,0.14,0.08,0.1,0.09,0.08,0.06,0.09,0.08,0.1,0.09,0.09,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.06,0.1,0.05,0.05,0.07,0.06,0.0,0.06,0.05,0.07,0.07,0.06,0.06,0.06,0.07,0.05,0.06,0.05,0.05,0.0,0.0,0.06,0.06,0.0,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.13,1.18,0.42,0.0,1.19,0.35,0.08,0.07,0.08,0.21,0.2,0.11,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.72
12/01/2021,11.19,11.16,3.58,3.84,3.63,3.97,3.59,1.86,1.93,1.59,1.4,1.24,0.0,1.03,1.26,0.95,0.98,1.0,1.0,0.97,1.1,0.92,0.91,0.79,0.0,0.88,0.68,0.9,0.67,0.74,0.71,0.51,0.79,0.82,0.59,0.79,0.0,0.45,0.84,0.53,0.57,0.61,0.41,0.64,0.5,0.38,0.38,0.38,0.36,0.36,0.31,0.31,0.29,0.24,0.3,0.35,0.31,0.25,0.3,0.29,0.61,0.26,0.3,0.29,0.25,0.26,0.28,0.23,0.17,0.21,0.16,0.25,0.19,0.24,0.25,0.22,0.28,0.0,0.22,0.21,0.23,0.2,0.2,0.18,0.2,0.21,0.2,0.23,0.18,0.25,0.17,0.0,0.17,0.19,0.19,0.22,0.19,0.19,0.19,0.16,0.14,0.12,0.15,0.17,0.13,0.16,0.18,0.2,0.15,0.16,0.14,0.15,0.15,0.15,0.15,0.15,0.13,0.14,0.0,0.11,0.13,0.14,0.12,0.12,0.13,0.12,0.16,0.15,0.12,0.15,0.12,0.1,0.15,0.12,0.1,0.09,0.12,0.1,0.11,0.09,0.11,0.12,0.09,0.11,0.1,0.09,0.1,0.1,0.1,0.13,0.14,0.08,0.1,0.09,0.08,0.06,0.09,0.08,0.1,0.09,0.09,0.1,0.07,0.08,0.08,0.08,0.09,0.08,0.06,0.1,0.05,0.05,0.07,0.06,0.0,0.06,0.05,0.07,0.07,0.06,0.06,0.06,0.07,0.05,0.06,0.05,0.05,0.0,0.0,0.06,0.06,0.0,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.13,1.18,0.42,0.0,1.19,0.35,0.08,0.07,0.08,0.21,0.2,0.11,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.72
12/02/2021,11.07,11.13,3.57,3.82,3.61,3.94,3.53,1.89,1.93,1.61,1.42,1.24,0.0,1.04,1.36,0.94,1.0,1.0,1.0,0.97,1.13,0.9,0.93,0.78,0.0,0.93,0.67,0.89,0.67,0.74,0.7,0.51,0.79,0.81,0.59,0.78,0.0,0.46,0.84,0.53,0.58,0.61,0.39,0.64,0.5,0.38,0.37,0.38,0.35,0.36,0.32,0.32,0.29,0.24,0.3,0.35,0.31,0.25,0.3,0.29,0.61,0.25,0.3,0.3,0.24,0.25,0.29,0.23,0.17,0.21,0.16,0.25,0.2,0.23,0.25,0.22,0.27,0.0,0.22,0.21,0.23,0.2,0.21,0.18,0.21,0.21,0.2,0.23,0.18,0.25,0.17,0.0,0.17,0.19,0.19,0.22,0.19,0.19,0.19,0.16,0.14,0.12,0.15,0.17,0.13,0.16,0.18,0.2,0.15,0.16,0.14,0.14,0.15,0.16,0.15,0.15,0.13,0.14,0.0,0.11,0.13,0.14,0.12,0.12,0.13,0.12,0.16,0.15,0.12,0.15,0.12,0.1,0.15,0.12,0.1,0.1,0.12,0.09,0.11,0.1,0.12,0.12,0.09,0.11,0.1,0.09,0.1,0.09,0.1,0.13,0.14,0.08,0.09,0.09,0.08,0.06,0.09,0.08,0.1,0.09,0.09,0.1,0.07,0.08,0.08,0.09,0.09,0.08,0.07,0.1,0.06,0.05,0.07,0.06,0.0,0.06,0.05,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.06,0.05,0.05,0.0,0.0,0.06,0.06,0.0,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.13,1.17,0.52,0.0,1.19,0.36,0.08,0.07,0.08,0.22,0.2,0.11,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,99.8
12/06/2021,11.86,11.37,3.39,3.89,3.66,4.07,3.59,1.91,1.95,1.63,1.44,1.12,0.0,1.06,1.4,0.93,1.03,0.99,1.01,0.98,1.13,0.86,0.91,0.81,0.0,0.93,0.65,0.91,0.65,0.75,0.7,0.52,0.79,0.0,0.59,0.64,0.0,0.45,0.83,0.52,0.54,0.45,0.39,0.44,0.51,0.38,0.37,0.38,0.35,0.36,0.32,0.33,0.29,0.24,0.3,0.37,0.31,0.25,0.3,0.29,0.45,0.25,0.29,0.3,0.24,0.27,0.28,0.23,0.16,0.24,0.16,0.25,0.2,0.23,0.24,0.22,0.29,0.0,0.23,0.0,0.23,0.2,0.21,0.17,0.2,0.2,0.2,0.23,0.18,0.24,0.17,0.0,0.17,0.2,0.18,0.22,0.19,0.19,0.2,0.17,0.14,0.11,0.14,0.17,0.13,0.16,0.18,0.19,0.15,0.18,0.16,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.0,0.11,0.13,0.15,0.12,0.12,0.13,0.12,0.15,0.15,0.12,0.15,0.12,0.09,0.14,0.11,0.11,0.09,0.11,0.09,0.11,0.1,0.12,0.12,0.09,0.12,0.1,0.09,0.1,0.1,0.1,0.12,0.14,0.08,0.09,0.1,0.08,0.06,0.09,0.08,0.1,0.08,0.09,0.1,0.08,0.08,0.08,0.08,0.0,0.08,0.06,0.11,0.06,0.05,0.07,0.06,0.0,0.06,0.05,0.07,0.07,0.06,0.06,0.07,0.06,0.06,0.05,0.05,0.05,0.0,0.0,0.06,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,1.16,0.5,0.0,1.04,0.36,0.08,0.06,0.07,0.21,0.21,0.11,0.0,0.08,0.08,0.42,0.14,0.11,0.09,0.09,0.0,99.65
12/07/2021,11.86,11.37,3.39,3.89,3.66,4.07,3.59,1.91,1.95,1.63,1.44,1.12,0.0,1.06,1.4,0.93,1.03,0.99,1.01,0.98,1.13,0.86,0.91,0.81,0.0,0.93,0.65,0.91,0.65,0.75,0.7,0.52,0.79,0.0,0.59,0.64,0.0,0.45,0.83,0.52,0.54,0.45,0.39,0.44,0.51,0.38,0.37,0.38,0.35,0.36,0.32,0.33,0.29,0.24,0.3,0.37,0.31,0.25,0.3,0.29,0.45,0.25,0.29,0.3,0.24,0.27,0.28,0.23,0.16,0.24,0.16,0.25,0.2,0.23,0.24,0.22,0.29,0.0,0.23,0.0,0.23,0.2,0.21,0.17,0.2,0.2,0.2,0.23,0.18,0.24,0.17,0.0,0.17,0.2,0.18,0.22,0.19,0.19,0.2,0.17,0.14,0.11,0.14,0.17,0.13,0.16,0.18,0.19,0.15,0.18,0.16,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.0,0.11,0.13,0.15,0.12,0.12,0.13,0.12,0.15,0.15,0.12,0.15,0.12,0.09,0.14,0.11,0.11,0.09,0.11,0.09,0.11,0.1,0.12,0.12,0.09,0.12,0.1,0.09,0.1,0.1,0.1,0.12,0.14,0.08,0.09,0.1,0.08,0.06,0.09,0.08,0.1,0.08,0.09,0.1,0.08,0.08,0.08,0.08,0.0,0.08,0.06,0.11,0.06,0.05,0.07,0.06,0.0,0.06,0.05,0.07,0.07,0.06,0.06,0.07,0.06,0.06,0.05,0.05,0.05,0.0,0.0,0.06,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,1.16,0.5,0.0,1.04,0.36,0.08,0.06,0.07,0.21,0.21,0.11,0.0,0.08,0.08,0.42,0.14,0.11,0.09,0.09,0.0,99.65
12/08/2021,11.86,11.37,3.39,3.89,3.66,4.07,3.59,1.91,1.95,1.63,1.44,1.12,0.0,1.06,1.4,0.93,1.03,0.99,1.01,0.98,1.13,0.86,0.91,0.81,0.0,0.93,0.65,0.91,0.65,0.75,0.7,0.52,0.79,0.0,0.59,0.64,0.0,0.45,0.83,0.52,0.54,0.45,0.39,0.44,0.51,0.38,0.37,0.38,0.35,0.36,0.32,0.33,0.29,0.24,0.3,0.37,0.31,0.25,0.3,0.29,0.45,0.25,0.29,0.3,0.24,0.27,0.28,0.23,0.16,0.24,0.16,0.25,0.2,0.23,0.24,0.22,0.29,0.0,0.23,0.0,0.23,0.2,0.21,0.17,0.2,0.2,0.2,0.23,0.18,0.24,0.17,0.0,0.17,0.2,0.18,0.22,0.19,0.19,0.2,0.17,0.14,0.11,0.14,0.17,0.13,0.16,0.18,0.19,0.15,0.18,0.16,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.0,0.11,0.13,0.15,0.12,0.12,0.13,0.12,0.15,0.15,0.12,0.15,0.12,0.09,0.14,0.11,0.11,0.09,0.11,0.09,0.11,0.1,0.12,0.12,0.09,0.12,0.1,0.09,0.1,0.1,0.1,0.12,0.14,0.08,0.09,0.1,0.08,0.06,0.09,0.08,0.1,0.08,0.09,0.1,0.08,0.08,0.08,0.08,0.0,0.08,0.06,0.11,0.06,0.05,0.07,0.06,0.0,0.06,0.05,0.07,0.07,0.06,0.06,0.07,0.06,0.06,0.05,0.05,0.05,0.0,0.0,0.06,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,1.16,0.5,0.0,1.04,0.36,0.08,0.06,0.07,0.21,0.21,0.11,0.0,0.08,0.08,0.42,0.14,0.11,0.09,0.09,0.0,99.65
12/09/2021,11.86,11.37,3.39,3.89,3.66,4.07,3.59,1.91,1.95,1.63,1.44,1.12,0.0,1.06,1.4,0.93,1.03,0.99,1.01,0.98,1.13,0.86,0.91,0.81,0.0,0.93,0.65,0.91,0.65,0.75,0.7,0.52,0.79,0.0,0.59,0.64,0.0,0.45,0.83,0.52,0.54,0.45,0.39,0.44,0.51,0.38,0.37,0.38,0.35,0.36,0.32,0.33,0.29,0.24,0.3,0.37,0.31,0.25,0.3,0.29,0.45,0.25,0.29,0.3,0.24,0.27,0.28,0.23,0.16,0.24,0.16,0.25,0.2,0.23,0.24,0.22,0.29,0.0,0.23,0.0,0.23,0.2,0.21,0.17,0.2,0.2,0.2,0.23,0.18,0.24,0.17,0.0,0.17,0.2,0.18,0.22,0.19,0.19,0.2,0.17,0.14,0.11,0.14,0.17,0.13,0.16,0.18,0.19,0.15,0.18,0.16,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.0,0.11,0.13,0.15,0.12,0.12,0.13,0.12,0.15,0.15,0.12,0.15,0.12,0.09,0.14,0.11,0.11,0.09,0.11,0.09,0.11,0.1,0.12,0.12,0.09,0.12,0.1,0.09,0.1,0.1,0.1,0.12,0.14,0.08,0.09,0.1,0.08,0.06,0.09,0.08,0.1,0.08,0.09,0.1,0.08,0.08,0.08,0.08,0.0,0.08,0.06,0.11,0.06,0.05,0.07,0.06,0.0,0.06,0.05,0.07,0.07,0.06,0.06,0.07,0.06,0.06,0.05,0.05,0.05,0.0,0.0,0.06,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,1.16,0.5,0.0,1.04,0.36,0.08,0.06,0.07,0.21,0.21,0.11,0.0,0.08,0.08,0.42,0.14,0.11,0.09,0.09,0.0,99.65
