,AAPL,MSFT,AMZN,FB,JNJ,JPM,GOOG,GOOGL,BRK.B,CMCSA,INTC,UNH,V,VZ,MA,BAC,PG,CSCO,QCOM,NVDA,PFE,PEP,ORCL,WMT,UNP,TGT,KO,T,DIS,HD,TXN,LLY,ACN,MS,MRK,AXP,CHTR,ABBV,LOW,ADBE,AVGO,XOM,CVX,LRCX,NKE,CAT,AMAT,IBM,WFC,TMO,COST,AMGN,GNRC,MSCI,CSX,C,MMM,UPS,DHR,MU,BBY,ANTM,HON,GS,SCHW,DE,COP,RTX,ODFL,GM,CVS,ABT,PYPL,CI,SPGI,NSC,TSLA,GILD,TROW,BMY,ALGN,NFLX,MCD,MDT,APTV,F,USB,FDX,AMP,ZTS,COF,TMUS,ZBRA,BKNG,MO,CRL,URI,TJX,HUM,IDXX,KR,INTU,TEL,SIVB,FCX,ADP,LMT,DFS,PNC,SHW,ETN,PPG,KLAC,HZNP,NUE,SYF,CPRT,WST,ALL,PH,ON,AON,DHI,SWKS,MRVL,LBRDK,JCI,ADI,SBUX,LIN,EMR,CNC,BLK,PAYC,EL,LPLA,CMI,CTAS,EBAY,ITW,TRV,RSG,CBRE,DOW,CTLT,ORLY,KEYS,WM,MOH,NDAQ,TT,DG,MPC,BLL,CB,BK,AVY,IQV,LYB,MCO,ALLY,TFC,BIIB,ENTG,ICE,DVA,TER,MMC,ALB,CARR,CDW,NOC,SEDG,QRVO,CDNS,FTNT,JBL,LUV,KSU,STLD,CMG,WSM,HBAN,DECK,LEN,PAYX,GPN,ROK,MTD,PGR,ATVI,XLNX,LH,LULU,FIS,WBA,MDLZ,MET,PCAR,GLW,ADM,MCHP,GD,SNPS,RMD,TSCO,SLB,DOV,PWR,A,HIG,PXD,MAR,KMX,COG,EOG,VLO,CTRA,ULTA,BLDR,CTSH,CAR,ANET,CRM,POOL,EPAM,AMD,TREX,DLTR,ENPH,DDS,NEE,MCK,CERN,STX,DVN,FITB,OXY,TSN,CSL,FLT,WMB,CCK,APD,RS,WHR,PKG,CL,JBHT,IT,PKI,REGN,SWK,GXO,HPQ,AN,OKE,AJG,CIEN,UHAL,DRI,GPC,OMC,FISV,KEY,STT,GWW,PRU,NTRS,LHX,AFL,PHM,ABC,CE,PM,MORN,TDY,HLT,FICO,ROST,HES,WBD,DAR,CTVA,SYY,NEM,BX,GIS,SUM
01/21/2022,5.23,3.95,2.5,0.96,0.97,0.98,0.86,0.88,0.83,0.59,0.68,0.78,0.62,0.54,0.57,0.58,0.63,0.53,0.54,0.54,0.46,0.45,0.37,0.38,0.42,0.32,0.39,0.34,0.3,0.46,0.35,0.32,0.37,0.32,0.35,0.32,0.24,0.36,0.37,0.27,0.38,0.37,0.35,0.34,0.24,0.28,0.34,0.24,0.3,0.28,0.3,0.26,0.17,0.19,0.24,0.2,0.21,0.24,0.21,0.29,0.18,0.26,0.2,0.2,0.26,0.21,0.31,0.21,0.23,0.23,0.26,0.21,0.14,0.22,0.19,0.2,0.27,0.18,0.14,0.18,0.12,0.18,0.18,0.14,0.15,0.29,0.17,0.15,0.2,0.17,0.14,0.12,0.14,0.17,0.16,0.13,0.14,0.15,0.14,0.12,0.18,0.15,0.15,0.18,0.17,0.16,0.15,0.14,0.16,0.15,0.14,0.14,0.18,0.11,0.12,0.13,0.13,0.12,0.12,0.15,0.2,0.13,0.14,0.11,0.17,0.1,0.13,0.19,0.11,0.15,0.12,0.16,0.12,0.0,0.12,0.15,0.12,0.13,0.11,0.13,0.13,0.13,0.13,0.12,0.1,0.13,0.14,0.12,0.13,0.11,0.1,0.1,0.15,0.11,0.12,0.13,0.11,0.11,0.11,0.1,0.1,0.12,0.0,0.12,0.11,0.0,0.15,0.12,0.1,0.0,0.11,0.12,0.0,0.0,0.11,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.1,0.0,0.1,0.1,0.11,0.0,0.13,0.0,0.0,0.0,0.11,0.1,0.1,0.12,0.0,0.11,0.1,0.1,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.13,0.1,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.18
01/24/2022,5.19,3.99,2.49,0.96,1.0,0.96,0.86,0.88,0.83,0.59,0.68,0.79,0.64,0.56,0.57,0.58,0.66,0.52,0.51,0.52,0.47,0.46,0.36,0.39,0.42,0.34,0.4,0.35,0.31,0.46,0.34,0.34,0.37,0.32,0.36,0.32,0.24,0.38,0.37,0.27,0.37,0.38,0.37,0.31,0.25,0.28,0.3,0.24,0.29,0.29,0.3,0.27,0.16,0.19,0.24,0.2,0.21,0.25,0.21,0.28,0.19,0.26,0.2,0.19,0.26,0.22,0.32,0.21,0.24,0.21,0.26,0.21,0.14,0.22,0.19,0.2,0.26,0.18,0.14,0.18,0.12,0.18,0.19,0.15,0.15,0.27,0.16,0.15,0.19,0.17,0.14,0.12,0.14,0.17,0.16,0.13,0.13,0.15,0.14,0.12,0.18,0.16,0.15,0.17,0.17,0.16,0.16,0.14,0.16,0.15,0.14,0.14,0.17,0.11,0.12,0.12,0.13,0.12,0.12,0.16,0.18,0.14,0.13,0.11,0.17,0.1,0.13,0.19,0.11,0.15,0.12,0.16,0.12,0.0,0.12,0.14,0.12,0.13,0.11,0.13,0.13,0.14,0.13,0.12,0.1,0.13,0.14,0.12,0.13,0.12,0.11,0.11,0.15,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.12,0.0,0.12,0.12,0.0,0.14,0.12,0.1,0.0,0.11,0.12,0.0,0.0,0.1,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.1,0.0,0.1,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.11,0.1,0.12,0.0,0.12,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.13,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.12,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.260000000000005
01/25/2022,5.21,4.02,2.34,0.94,1.02,0.96,0.85,0.88,0.83,0.61,0.68,0.81,0.63,0.58,0.58,0.58,0.69,0.52,0.5,0.5,0.48,0.48,0.37,0.39,0.45,0.34,0.41,0.36,0.29,0.46,0.35,0.35,0.37,0.34,0.37,0.33,0.24,0.38,0.36,0.27,0.37,0.39,0.37,0.3,0.25,0.28,0.29,0.24,0.29,0.29,0.31,0.27,0.16,0.19,0.23,0.21,0.21,0.25,0.22,0.26,0.19,0.27,0.2,0.19,0.26,0.22,0.31,0.22,0.23,0.21,0.26,0.22,0.13,0.23,0.19,0.2,0.26,0.19,0.14,0.19,0.11,0.14,0.19,0.15,0.14,0.25,0.16,0.15,0.19,0.18,0.14,0.12,0.14,0.17,0.17,0.13,0.13,0.15,0.14,0.12,0.18,0.16,0.15,0.16,0.16,0.16,0.16,0.14,0.15,0.15,0.14,0.14,0.16,0.11,0.11,0.12,0.13,0.12,0.13,0.16,0.18,0.14,0.13,0.1,0.16,0.1,0.13,0.19,0.11,0.15,0.12,0.16,0.12,0.0,0.12,0.14,0.12,0.13,0.11,0.14,0.14,0.14,0.13,0.12,0.1,0.13,0.14,0.12,0.13,0.12,0.11,0.11,0.15,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.1,0.12,0.0,0.12,0.12,0.0,0.14,0.12,0.1,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.11,0.1,0.11,0.0,0.13,0.0,0.0,0.0,0.11,0.11,0.1,0.12,0.0,0.12,0.0,0.1,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.12,0.1,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.12,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.23000000000001
01/26/2022,5.21,4.02,2.34,0.94,1.02,0.96,0.85,0.88,0.83,0.61,0.68,0.81,0.63,0.58,0.58,0.58,0.69,0.52,0.5,0.5,0.48,0.48,0.37,0.39,0.45,0.34,0.41,0.36,0.29,0.46,0.35,0.35,0.37,0.34,0.37,0.33,0.24,0.38,0.36,0.27,0.37,0.39,0.37,0.3,0.25,0.28,0.29,0.24,0.29,0.29,0.31,0.27,0.16,0.19,0.23,0.21,0.21,0.25,0.22,0.26,0.19,0.27,0.2,0.19,0.26,0.22,0.31,0.22,0.23,0.21,0.26,0.22,0.13,0.23,0.19,0.2,0.26,0.19,0.14,0.19,0.11,0.14,0.19,0.15,0.14,0.25,0.16,0.15,0.19,0.18,0.14,0.12,0.14,0.17,0.17,0.13,0.13,0.15,0.14,0.12,0.18,0.16,0.15,0.16,0.16,0.16,0.16,0.14,0.15,0.15,0.14,0.14,0.16,0.11,0.11,0.12,0.13,0.12,0.13,0.16,0.18,0.14,0.13,0.1,0.16,0.1,0.13,0.19,0.11,0.15,0.12,0.16,0.12,0.0,0.12,0.14,0.12,0.13,0.11,0.14,0.14,0.14,0.13,0.12,0.1,0.13,0.14,0.12,0.13,0.12,0.11,0.11,0.15,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.1,0.12,0.0,0.12,0.12,0.0,0.14,0.12,0.1,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.11,0.1,0.11,0.0,0.13,0.0,0.0,0.0,0.11,0.11,0.1,0.12,0.0,0.12,0.0,0.1,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.12,0.1,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.12,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.23000000000001
01/27/2022,5.21,4.02,2.34,0.94,1.02,0.96,0.85,0.88,0.83,0.61,0.68,0.81,0.63,0.58,0.58,0.58,0.69,0.52,0.5,0.5,0.48,0.48,0.37,0.39,0.45,0.34,0.41,0.36,0.29,0.46,0.35,0.35,0.37,0.34,0.37,0.33,0.24,0.38,0.36,0.27,0.37,0.39,0.37,0.3,0.25,0.28,0.29,0.24,0.29,0.29,0.31,0.27,0.16,0.19,0.23,0.21,0.21,0.25,0.22,0.26,0.19,0.27,0.2,0.19,0.26,0.22,0.31,0.22,0.23,0.21,0.26,0.22,0.13,0.23,0.19,0.2,0.26,0.19,0.14,0.19,0.11,0.14,0.19,0.15,0.14,0.25,0.16,0.15,0.19,0.18,0.14,0.12,0.14,0.17,0.17,0.13,0.13,0.15,0.14,0.12,0.18,0.16,0.15,0.16,0.16,0.16,0.16,0.14,0.15,0.15,0.14,0.14,0.16,0.11,0.11,0.12,0.13,0.12,0.13,0.16,0.18,0.14,0.13,0.1,0.16,0.1,0.13,0.19,0.11,0.15,0.12,0.16,0.12,0.0,0.12,0.14,0.12,0.13,0.11,0.14,0.14,0.14,0.13,0.12,0.1,0.13,0.14,0.12,0.13,0.12,0.11,0.11,0.15,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.1,0.12,0.0,0.12,0.12,0.0,0.14,0.12,0.1,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.11,0.1,0.11,0.0,0.13,0.0,0.0,0.0,0.11,0.11,0.1,0.12,0.0,0.12,0.0,0.1,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.12,0.1,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.12,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.23000000000001
01/28/2022,5.12,3.98,2.35,0.95,1.0,0.95,0.85,0.88,0.82,0.6,0.67,0.81,0.61,0.57,0.57,0.57,0.68,0.52,0.51,0.49,0.46,0.47,0.36,0.39,0.44,0.34,0.41,0.35,0.29,0.47,0.35,0.34,0.37,0.34,0.36,0.32,0.24,0.38,0.37,0.28,0.37,0.39,0.37,0.3,0.25,0.28,0.29,0.24,0.29,0.29,0.31,0.27,0.16,0.19,0.23,0.2,0.21,0.25,0.21,0.26,0.19,0.27,0.2,0.19,0.26,0.21,0.31,0.22,0.24,0.21,0.27,0.22,0.13,0.22,0.19,0.2,0.25,0.19,0.14,0.18,0.11,0.14,0.19,0.14,0.14,0.25,0.16,0.15,0.19,0.18,0.14,0.12,0.14,0.17,0.16,0.13,0.14,0.15,0.14,0.12,0.18,0.16,0.15,0.15,0.16,0.16,0.16,0.14,0.15,0.15,0.14,0.14,0.17,0.11,0.11,0.12,0.14,0.13,0.13,0.16,0.18,0.14,0.14,0.11,0.16,0.1,0.13,0.19,0.11,0.15,0.11,0.16,0.12,0.0,0.12,0.14,0.12,0.13,0.11,0.14,0.15,0.14,0.13,0.12,0.1,0.13,0.14,0.12,0.13,0.11,0.11,0.11,0.15,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.0,0.12,0.0,0.12,0.12,0.0,0.14,0.12,0.1,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.11,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.11,0.1,0.12,0.0,0.12,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.12,0.1,0.0,0.0,0.11,0.1,0.0,0.0,0.12,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.11,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.920000000000016
01/31/2022,5.13,4.06,2.32,0.92,1.05,0.99,0.85,0.88,0.85,0.6,0.68,0.81,0.64,0.56,0.57,0.59,0.68,0.51,0.51,0.49,0.48,0.47,0.36,0.39,0.45,0.33,0.41,0.33,0.28,0.53,0.36,0.34,0.37,0.35,0.38,0.36,0.23,0.39,0.37,0.28,0.39,0.43,0.39,0.29,0.25,0.28,0.29,0.25,0.3,0.29,0.31,0.27,0.15,0.19,0.23,0.21,0.21,0.25,0.21,0.26,0.19,0.26,0.2,0.2,0.27,0.22,0.33,0.22,0.23,0.21,0.27,0.21,0.13,0.22,0.19,0.2,0.26,0.19,0.14,0.19,0.11,0.13,0.19,0.15,0.14,0.24,0.17,0.15,0.2,0.17,0.13,0.12,0.13,0.17,0.16,0.12,0.14,0.15,0.15,0.11,0.17,0.15,0.14,0.15,0.16,0.14,0.17,0.14,0.16,0.15,0.14,0.14,0.17,0.12,0.11,0.13,0.13,0.13,0.13,0.16,0.18,0.14,0.13,0.11,0.15,0.1,0.13,0.19,0.11,0.15,0.11,0.16,0.12,0.0,0.12,0.14,0.12,0.13,0.11,0.14,0.15,0.14,0.13,0.12,0.0,0.13,0.13,0.12,0.13,0.11,0.11,0.1,0.15,0.12,0.13,0.12,0.1,0.11,0.11,0.1,0.1,0.12,0.0,0.11,0.12,0.0,0.14,0.12,0.0,0.0,0.11,0.12,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.11,0.1,0.12,0.1,0.12,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.13,0.1,0.0,0.0,0.12,0.1,0.0,0.0,0.11,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.1,0.0,0.11,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.28
02/01/2022,0.0,0.0,2.37,0.93,1.05,0.97,0.87,0.9,0.85,0.6,0.62,0.82,0.7,0.57,0.62,0.59,0.68,0.51,0.51,0.48,0.49,0.47,0.36,0.39,0.45,0.34,0.41,0.34,0.29,0.54,0.35,0.35,0.37,0.35,0.38,0.36,0.24,0.4,0.38,0.28,0.38,0.43,0.38,0.27,0.25,0.26,0.28,0.25,0.29,0.29,0.31,0.27,0.15,0.19,0.23,0.21,0.2,0.25,0.22,0.25,0.19,0.27,0.19,0.2,0.26,0.22,0.33,0.22,0.23,0.2,0.28,0.22,0.13,0.22,0.19,0.2,0.23,0.19,0.0,0.19,0.0,0.14,0.19,0.14,0.14,0.24,0.16,0.15,0.19,0.17,0.13,0.0,0.14,0.17,0.17,0.0,0.14,0.16,0.15,0.0,0.17,0.16,0.14,0.15,0.14,0.14,0.17,0.14,0.16,0.15,0.14,0.14,0.16,0.0,0.0,0.0,0.13,0.0,0.0,0.16,0.17,0.14,0.0,0.0,0.15,0.0,0.0,0.19,0.11,0.15,0.11,0.16,0.0,0.09,0.0,0.15,0.0,0.13,0.11,0.13,0.15,0.14,0.13,0.0,0.1,0.0,0.0,0.0,0.13,0.11,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.1,0.0,0.07,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.08,0.0,0.0,0.0,0.11,0.09,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.1,0.0,0.11,0.0,0.09,0.1,0.0,0.0,0.11,0.0,0.09,0.09,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.09,0.09,0.0,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.11,0.09,0.11,0.0,0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.07,0.08,0.07,0.08,0.08,0.07,0.08,0.07,0.08,0.07,0.07,0.07,0.07,0.07,0.09,0.09,0.09,0.09,0.1,0.09,0.1,0.08,0.09,0.08,0.08,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45
02/02/2022,5.4,4.16,2.37,0.93,1.05,0.97,0.87,0.9,0.85,0.6,0.62,0.82,0.7,0.57,0.62,0.59,0.68,0.51,0.51,0.48,0.49,0.47,0.36,0.39,0.45,0.34,0.41,0.34,0.29,0.54,0.35,0.35,0.37,0.35,0.38,0.36,0.24,0.4,0.38,0.28,0.38,0.43,0.38,0.27,0.25,0.26,0.28,0.25,0.29,0.29,0.31,0.27,0.15,0.19,0.23,0.21,0.2,0.25,0.22,0.25,0.19,0.27,0.19,0.2,0.26,0.22,0.33,0.22,0.23,0.2,0.28,0.22,0.13,0.22,0.19,0.2,0.23,0.19,0.13,0.19,0.11,0.14,0.19,0.14,0.14,0.24,0.16,0.15,0.19,0.17,0.13,0.12,0.14,0.17,0.17,0.13,0.14,0.16,0.15,0.12,0.17,0.16,0.14,0.15,0.14,0.14,0.17,0.14,0.16,0.15,0.14,0.14,0.16,0.12,0.12,0.11,0.13,0.13,0.13,0.16,0.17,0.14,0.13,0.1,0.15,0.11,0.13,0.19,0.11,0.15,0.11,0.16,0.12,0.0,0.12,0.15,0.12,0.13,0.11,0.13,0.15,0.14,0.13,0.12,0.0,0.13,0.13,0.12,0.13,0.11,0.11,0.1,0.15,0.13,0.13,0.12,0.11,0.11,0.12,0.11,0.0,0.12,0.0,0.11,0.12,0.0,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.11,0.1,0.12,0.11,0.13,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.13,0.1,0.0,0.0,0.12,0.1,0.0,0.0,0.11,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.1,0.1,0.11,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.73000000000001
02/03/2022,5.4,4.16,2.37,0.93,1.05,0.97,0.87,0.9,0.85,0.6,0.62,0.82,0.7,0.57,0.62,0.59,0.68,0.51,0.51,0.48,0.49,0.47,0.36,0.39,0.45,0.34,0.41,0.34,0.29,0.54,0.35,0.35,0.37,0.35,0.38,0.36,0.24,0.4,0.38,0.28,0.38,0.43,0.38,0.27,0.25,0.26,0.28,0.25,0.29,0.29,0.31,0.27,0.15,0.19,0.23,0.21,0.2,0.25,0.22,0.25,0.19,0.27,0.19,0.2,0.26,0.22,0.33,0.22,0.23,0.2,0.28,0.22,0.13,0.22,0.19,0.2,0.23,0.19,0.13,0.19,0.11,0.14,0.19,0.14,0.14,0.24,0.16,0.15,0.19,0.17,0.13,0.12,0.14,0.17,0.17,0.13,0.14,0.16,0.15,0.12,0.17,0.16,0.14,0.15,0.14,0.14,0.17,0.14,0.16,0.15,0.14,0.14,0.16,0.12,0.12,0.11,0.13,0.13,0.13,0.16,0.17,0.14,0.13,0.1,0.15,0.11,0.13,0.19,0.11,0.15,0.11,0.16,0.12,0.0,0.12,0.15,0.12,0.13,0.11,0.13,0.15,0.14,0.13,0.12,0.0,0.13,0.13,0.12,0.13,0.11,0.11,0.1,0.15,0.13,0.13,0.12,0.11,0.11,0.12,0.11,0.0,0.12,0.0,0.11,0.12,0.0,0.11,0.11,0.0,0.0,0.11,0.11,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.11,0.1,0.12,0.11,0.13,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.13,0.1,0.0,0.0,0.12,0.1,0.0,0.0,0.11,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.1,0.1,0.11,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.73000000000001
