,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,NKE,ABBV,PEP,T,TMO,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,ORCL,UPS,PM,HON,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,BA,RTX,AMAT,IBM,AMT,BLK,GS,TGT,CAT,AMD,MMM,GE,ISRG,NOW,AXP,DE,CVS,SCHW,SQ,CHTR,SPGI,ANTM,LMT,ZTS,XTSLA,BKNG,MU,PLD,FIS,LRCX,MDLZ,MO,ZM,ADP,GILD,TMUS,CCI,SYK,PNC,TJX,COP,CI,DUK,USB,UBER,CME,EL,BDX,COF,MRNA,FDX,MMC,CB,GM,TFC,EQIX,CSX,ATVI,CL,ILMN,NSC,BX,ICE,EW,SHW,ADSK,SO,REGN,BSX,D,ADI,FISV,APD,TWLO,SNAP,ITW,F,DOCU,HCA,GPN,PGR,EMR,HUM,MCO,ETN,CRWD,DG,ECL,VRTX,FCX,BIIB,AON,WM,IDXX,TWTR,NXPI,NOC,JCI,KLAC,IQV,MRVL,EOG,ROP,NEM,ROKU,SNPS,SLB,MET,MTCH,ALGN,DXCM,INFO,CNC,DLR,GD,APTV,CMG,PINS,TROW,EXC,A,PSA,DOW,TT,KMB,MSCI,LHX,WDAY,ROST,TEL,EBAY,LULU,VEEV,STZ,CARR,ALL,PH,BK,AEP,AIG,MCHP,PRU,SYY,TRV,PPG,ALXN,CDNS,ORLY,SRE,EA,BAX,SPG,DD,GIS,PANW,USD,APH,Usd Cash,RMD,YUM,CTSH,GE.,DFS,KKR,MSI,IFF,SBAC,XLNX,SNOW,ABNB,PLTR,FTNT,MAR,MPC,SIVB,PXD,n/a,NET,DDOG,SUM
09/17/2021,5.11,4.96,3.25,1.98,1.89,1.79,1.16,1.22,1.26,1.05,0.95,0.83,0.86,0.73,0.78,0.78,0.67,0.73,0.67,0.68,0.57,0.52,0.56,0.5,0.54,0.48,0.54,0.55,0.5,0.47,0.45,0.42,0.47,0.43,0.49,0.41,0.4,0.48,0.46,0.43,0.41,0.42,0.45,0.4,0.44,0.39,0.39,0.35,0.34,0.3,0.35,0.34,0.36,0.3,0.3,0.36,0.31,0.27,0.32,0.34,0.31,0.33,0.25,0.27,0.28,0.27,0.3,0.28,0.3,0.26,0.24,0.28,0.23,0.24,0.27,0.28,0.23,0.24,0.24,0.23,0.21,0.23,0.24,0.2,0.19,0.21,0.23,0.21,0.18,0.21,0.17,0.19,0.19,0.2,0.13,0.19,0.19,0.17,0.18,0.2,0.18,0.18,0.17,0.15,0.17,0.17,0.13,0.15,0.17,0.17,0.15,0.29,0.14,0.18,0.18,0.14,0.16,0.16,0.15,0.13,0.14,0.14,0.13,0.2,0.15,0.16,0.16,0.14,0.15,0.15,0.14,0.14,0.2,0.14,0.13,0.12,0.15,0.14,0.11,0.11,0.15,0.1,0.12,0.13,0.11,0.13,0.14,0.11,0.11,0.12,0.11,0.11,0.1,0.14,0.13,0.12,0.1,0.13,0.12,0.12,0.12,0.11,0.11,0.09,0.11,0.1,0.0,0.11,0.0,0.1,0.0,0.11,0.12,0.1,0.0,0.0,0.1,0.09,0.11,0.0,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.12,0.1,0.11,0.09,0.1,0.1,0.11,0.0,0.0,0.1,0.09,0.0,0.0,0.1,0.1,0.1,0.09,0.0,0.09,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.13000000000001
09/20/2021,5.09,5.01,3.26,1.95,1.89,1.79,1.15,1.21,1.28,1.05,0.95,0.83,0.86,0.73,0.78,0.77,0.66,0.72,0.67,0.69,0.58,0.52,0.57,0.49,0.55,0.48,0.53,0.54,0.49,0.47,0.44,0.42,0.47,0.43,0.48,0.41,0.4,0.48,0.46,0.43,0.4,0.42,0.45,0.4,0.44,0.39,0.39,0.34,0.34,0.3,0.35,0.34,0.35,0.3,0.29,0.36,0.31,0.27,0.32,0.34,0.29,0.33,0.26,0.28,0.29,0.26,0.29,0.27,0.29,0.27,0.24,0.28,0.23,0.24,0.27,0.28,0.24,0.24,0.24,0.23,0.22,0.23,0.24,0.2,0.18,0.21,0.22,0.21,0.18,0.21,0.17,0.19,0.18,0.2,0.13,0.18,0.2,0.16,0.18,0.2,0.18,0.18,0.17,0.15,0.17,0.17,0.13,0.15,0.16,0.17,0.16,0.29,0.14,0.17,0.18,0.14,0.16,0.17,0.15,0.13,0.14,0.14,0.14,0.2,0.14,0.16,0.16,0.14,0.15,0.15,0.14,0.13,0.2,0.14,0.13,0.12,0.15,0.14,0.11,0.12,0.15,0.11,0.12,0.13,0.11,0.13,0.14,0.11,0.11,0.12,0.11,0.11,0.1,0.14,0.13,0.12,0.11,0.13,0.11,0.12,0.12,0.11,0.11,0.0,0.11,0.1,0.0,0.11,0.09,0.1,0.0,0.11,0.12,0.1,0.0,0.1,0.1,0.09,0.12,0.0,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.12,0.1,0.11,0.0,0.1,0.1,0.11,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.1,0.1,0.09,0.09,0.09,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.02
09/21/2021,4.98,4.89,3.27,1.89,1.84,1.73,1.11,1.18,1.34,1.02,0.94,0.81,0.86,0.7,0.77,0.76,0.65,0.72,0.65,0.68,0.57,0.51,0.57,0.49,0.55,0.48,0.52,0.53,0.49,0.46,0.43,0.41,0.46,0.43,0.51,0.41,0.39,0.46,0.45,0.45,0.4,0.41,0.45,0.39,0.44,0.39,0.38,0.33,0.31,0.3,0.34,0.33,0.35,0.3,0.29,0.35,0.31,0.27,0.32,0.33,0.29,0.32,0.26,0.27,0.28,0.26,0.29,0.27,0.29,0.26,0.24,0.27,0.23,0.24,0.27,0.28,0.23,0.22,0.24,0.23,0.22,0.21,0.23,0.2,0.18,0.2,0.23,0.21,0.18,0.21,0.17,0.19,0.18,0.19,0.13,0.18,0.19,0.16,0.18,0.2,0.17,0.18,0.17,0.15,0.17,0.17,0.14,0.15,0.16,0.16,0.15,0.33,0.14,0.17,0.17,0.16,0.16,0.17,0.15,0.13,0.14,0.14,0.13,0.2,0.14,0.16,0.15,0.14,0.15,0.15,0.14,0.13,0.2,0.14,0.12,0.13,0.17,0.13,0.12,0.12,0.14,0.1,0.12,0.13,0.11,0.13,0.14,0.11,0.11,0.12,0.11,0.11,0.1,0.14,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.09,0.1,0.0,0.12,0.12,0.11,0.0,0.1,0.1,0.09,0.12,0.0,0.11,0.11,0.12,0.1,0.0,0.0,0.1,0.11,0.1,0.11,0.0,0.1,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.16,0.12,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.25
09/22/2021,4.98,4.89,3.27,1.89,1.84,1.73,1.11,1.18,1.34,1.02,0.94,0.81,0.86,0.7,0.77,0.76,0.65,0.72,0.65,0.68,0.57,0.51,0.57,0.49,0.55,0.48,0.52,0.53,0.49,0.46,0.43,0.41,0.46,0.43,0.51,0.41,0.39,0.46,0.45,0.45,0.4,0.41,0.45,0.39,0.44,0.39,0.38,0.33,0.31,0.3,0.34,0.33,0.35,0.3,0.29,0.35,0.31,0.27,0.32,0.33,0.29,0.32,0.26,0.27,0.28,0.26,0.29,0.27,0.29,0.26,0.24,0.27,0.23,0.24,0.27,0.28,0.23,0.22,0.24,0.23,0.22,0.21,0.23,0.2,0.18,0.2,0.23,0.21,0.18,0.21,0.17,0.19,0.18,0.19,0.13,0.18,0.19,0.16,0.18,0.2,0.17,0.18,0.17,0.15,0.17,0.17,0.14,0.15,0.16,0.16,0.15,0.33,0.14,0.17,0.17,0.16,0.16,0.17,0.15,0.13,0.14,0.14,0.13,0.2,0.14,0.16,0.15,0.14,0.15,0.15,0.14,0.13,0.2,0.14,0.12,0.13,0.17,0.13,0.12,0.12,0.14,0.1,0.12,0.13,0.11,0.13,0.14,0.11,0.11,0.12,0.11,0.11,0.1,0.14,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.09,0.1,0.0,0.12,0.12,0.11,0.0,0.1,0.1,0.09,0.12,0.0,0.11,0.11,0.12,0.1,0.0,0.0,0.1,0.11,0.1,0.11,0.0,0.1,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.16,0.12,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.25
09/23/2021,4.96,4.89,3.23,1.87,1.85,1.73,1.12,1.16,1.31,1.01,0.95,0.82,0.86,0.7,0.78,0.77,0.65,0.72,0.64,0.68,0.57,0.5,0.56,0.5,0.55,0.48,0.52,0.55,0.49,0.46,0.44,0.42,0.47,0.43,0.51,0.41,0.4,0.47,0.45,0.45,0.41,0.42,0.46,0.39,0.44,0.39,0.38,0.33,0.31,0.31,0.35,0.33,0.34,0.3,0.29,0.35,0.3,0.27,0.32,0.33,0.29,0.32,0.25,0.28,0.27,0.27,0.29,0.27,0.28,0.26,0.23,0.27,0.23,0.24,0.27,0.28,0.23,0.21,0.25,0.23,0.22,0.21,0.24,0.2,0.18,0.21,0.23,0.21,0.18,0.21,0.17,0.19,0.19,0.2,0.13,0.19,0.2,0.16,0.18,0.2,0.17,0.18,0.17,0.15,0.17,0.17,0.14,0.15,0.16,0.16,0.15,0.33,0.14,0.17,0.17,0.16,0.16,0.17,0.15,0.13,0.14,0.14,0.13,0.19,0.15,0.16,0.16,0.14,0.15,0.15,0.14,0.13,0.2,0.14,0.13,0.12,0.17,0.14,0.11,0.12,0.14,0.1,0.12,0.13,0.11,0.13,0.14,0.11,0.12,0.12,0.11,0.1,0.1,0.14,0.13,0.12,0.11,0.12,0.12,0.11,0.12,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.12,0.12,0.11,0.0,0.1,0.1,0.09,0.12,0.0,0.1,0.11,0.12,0.11,0.0,0.1,0.1,0.11,0.1,0.11,0.0,0.1,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.09,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.16,0.12,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,69.30000000000001
09/24/2021,4.98,4.9,3.22,1.88,1.85,1.74,1.12,1.17,1.33,1.01,0.96,0.82,0.86,0.7,0.79,0.77,0.65,0.69,0.64,0.68,0.57,0.5,0.56,0.49,0.55,0.47,0.51,0.54,0.49,0.46,0.44,0.42,0.47,0.43,0.52,0.41,0.4,0.46,0.45,0.45,0.4,0.42,0.46,0.39,0.44,0.4,0.38,0.33,0.32,0.31,0.35,0.33,0.35,0.3,0.28,0.36,0.3,0.27,0.32,0.34,0.29,0.32,0.25,0.28,0.27,0.26,0.29,0.27,0.28,0.26,0.23,0.28,0.23,0.23,0.27,0.29,0.23,0.21,0.24,0.23,0.22,0.21,0.24,0.2,0.18,0.21,0.1,0.21,0.18,0.21,0.17,0.18,0.19,0.2,0.13,0.18,0.2,0.16,0.18,0.2,0.17,0.18,0.18,0.15,0.17,0.17,0.16,0.15,0.16,0.16,0.15,0.34,0.14,0.17,0.17,0.16,0.16,0.17,0.15,0.13,0.14,0.14,0.13,0.19,0.15,0.16,0.16,0.14,0.15,0.15,0.14,0.13,0.2,0.14,0.13,0.13,0.18,0.13,0.11,0.12,0.14,0.1,0.12,0.12,0.11,0.13,0.14,0.11,0.12,0.12,0.11,0.1,0.1,0.14,0.13,0.13,0.11,0.12,0.12,0.11,0.12,0.11,0.11,0.0,0.11,0.1,0.0,0.11,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.1,0.1,0.09,0.12,0.0,0.1,0.11,0.12,0.11,0.0,0.0,0.1,0.12,0.1,0.11,0.0,0.1,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.09,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.16,0.13,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,69.26
09/27/2021,4.98,4.86,3.22,1.78,1.84,1.73,1.11,1.21,1.32,1.04,0.94,0.83,0.83,0.71,0.77,0.76,0.67,0.69,0.67,0.65,0.56,0.52,0.57,0.49,0.58,0.47,0.52,0.54,0.48,0.45,0.44,0.41,0.46,0.42,0.52,0.42,0.4,0.47,0.45,0.44,0.4,0.42,0.45,0.4,0.43,0.4,0.38,0.33,0.32,0.29,0.34,0.33,0.35,0.29,0.28,0.34,0.31,0.26,0.32,0.34,0.29,0.33,0.26,0.28,0.28,0.26,0.28,0.27,0.29,0.26,0.23,0.28,0.23,0.24,0.27,0.28,0.24,0.22,0.24,0.24,0.23,0.2,0.24,0.2,0.18,0.21,0.12,0.22,0.18,0.21,0.16,0.19,0.18,0.19,0.13,0.18,0.19,0.17,0.17,0.2,0.18,0.18,0.18,0.15,0.16,0.17,0.16,0.15,0.16,0.16,0.16,0.35,0.12,0.17,0.17,0.16,0.16,0.16,0.15,0.13,0.14,0.14,0.13,0.19,0.15,0.16,0.15,0.14,0.14,0.15,0.14,0.13,0.21,0.14,0.12,0.13,0.18,0.13,0.12,0.12,0.14,0.1,0.12,0.13,0.11,0.13,0.14,0.11,0.11,0.12,0.1,0.1,0.0,0.14,0.13,0.13,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.1,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.12,0.12,0.11,0.0,0.0,0.1,0.0,0.12,0.0,0.1,0.1,0.11,0.1,0.0,0.1,0.1,0.12,0.1,0.11,0.0,0.1,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.16,0.13,0.1,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,69.08000000000001
09/28/2021,4.98,4.85,3.22,1.82,1.85,1.74,1.11,1.19,1.36,1.06,0.93,0.84,0.83,0.7,0.77,0.75,0.67,0.69,0.68,0.64,0.56,0.52,0.57,0.49,0.6,0.47,0.52,0.53,0.48,0.45,0.41,0.41,0.46,0.42,0.52,0.42,0.4,0.46,0.45,0.44,0.4,0.43,0.44,0.4,0.45,0.39,0.38,0.33,0.32,0.3,0.34,0.33,0.34,0.29,0.29,0.34,0.31,0.26,0.32,0.34,0.29,0.32,0.26,0.28,0.28,0.27,0.28,0.27,0.28,0.26,0.23,0.28,0.23,0.25,0.27,0.28,0.25,0.21,0.24,0.25,0.23,0.2,0.23,0.2,0.18,0.21,0.13,0.22,0.18,0.2,0.16,0.19,0.18,0.19,0.13,0.19,0.19,0.16,0.17,0.2,0.18,0.18,0.19,0.15,0.16,0.17,0.16,0.15,0.16,0.16,0.16,0.33,0.12,0.18,0.17,0.16,0.17,0.16,0.15,0.13,0.14,0.14,0.13,0.19,0.15,0.16,0.15,0.14,0.14,0.15,0.14,0.13,0.21,0.14,0.12,0.12,0.19,0.13,0.12,0.12,0.13,0.1,0.11,0.12,0.11,0.13,0.14,0.11,0.11,0.12,0.1,0.1,0.0,0.15,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.1,0.11,0.0,0.0,0.11,0.09,0.1,0.1,0.12,0.12,0.11,0.0,0.0,0.1,0.0,0.12,0.0,0.1,0.1,0.11,0.1,0.0,0.0,0.1,0.12,0.0,0.11,0.0,0.1,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.1,0.1,0.0,0.09,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.16,0.13,0.1,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,69.10000000000001
09/29/2021,4.98,4.85,3.22,1.82,1.85,1.74,1.11,1.19,1.36,1.06,0.93,0.84,0.83,0.7,0.77,0.75,0.67,0.69,0.68,0.64,0.56,0.52,0.57,0.49,0.6,0.47,0.52,0.53,0.48,0.45,0.41,0.41,0.46,0.42,0.52,0.42,0.4,0.46,0.45,0.44,0.4,0.43,0.44,0.4,0.45,0.39,0.38,0.33,0.32,0.3,0.34,0.33,0.34,0.29,0.29,0.34,0.31,0.26,0.32,0.34,0.29,0.32,0.26,0.28,0.28,0.27,0.28,0.27,0.28,0.26,0.23,0.28,0.23,0.25,0.27,0.28,0.25,0.21,0.24,0.25,0.23,0.2,0.23,0.2,0.18,0.21,0.13,0.22,0.18,0.2,0.16,0.19,0.18,0.19,0.13,0.19,0.19,0.16,0.17,0.2,0.18,0.18,0.19,0.15,0.16,0.17,0.16,0.15,0.16,0.16,0.16,0.33,0.12,0.18,0.17,0.16,0.17,0.16,0.15,0.13,0.14,0.14,0.13,0.19,0.15,0.16,0.15,0.14,0.14,0.15,0.14,0.13,0.21,0.14,0.12,0.12,0.19,0.13,0.12,0.12,0.13,0.1,0.11,0.12,0.11,0.13,0.14,0.11,0.11,0.12,0.1,0.1,0.0,0.15,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.11,0.11,0.1,0.11,0.0,0.0,0.11,0.09,0.1,0.1,0.12,0.12,0.11,0.0,0.0,0.1,0.0,0.12,0.0,0.1,0.1,0.11,0.1,0.0,0.0,0.1,0.12,0.0,0.11,0.0,0.1,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.1,0.1,0.0,0.09,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.16,0.13,0.1,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,69.10000000000001
09/30/2021,4.93,4.78,3.21,1.82,1.83,1.72,1.12,1.17,1.39,1.08,0.93,0.84,0.83,0.69,0.78,0.74,0.67,0.7,0.7,0.62,0.56,0.54,0.57,0.49,0.59,0.48,0.51,0.53,0.46,0.45,0.41,0.41,0.45,0.42,0.5,0.43,0.4,0.45,0.45,0.44,0.39,0.42,0.43,0.4,0.44,0.4,0.37,0.33,0.32,0.29,0.34,0.33,0.34,0.29,0.29,0.33,0.32,0.26,0.32,0.33,0.29,0.33,0.27,0.29,0.28,0.27,0.27,0.27,0.29,0.26,0.24,0.28,0.23,0.25,0.26,0.28,0.25,0.22,0.24,0.25,0.22,0.2,0.23,0.2,0.19,0.2,0.13,0.22,0.18,0.2,0.17,0.19,0.18,0.19,0.13,0.19,0.19,0.16,0.17,0.2,0.18,0.19,0.19,0.15,0.16,0.18,0.17,0.15,0.16,0.16,0.16,0.31,0.12,0.17,0.17,0.17,0.17,0.16,0.15,0.13,0.14,0.14,0.13,0.18,0.15,0.16,0.15,0.14,0.14,0.14,0.14,0.13,0.21,0.14,0.12,0.13,0.18,0.13,0.12,0.11,0.13,0.1,0.11,0.13,0.11,0.13,0.13,0.11,0.11,0.12,0.1,0.11,0.0,0.14,0.12,0.12,0.11,0.12,0.11,0.11,0.12,0.1,0.11,0.1,0.11,0.0,0.0,0.1,0.0,0.1,0.1,0.11,0.12,0.11,0.0,0.0,0.1,0.0,0.11,0.0,0.11,0.1,0.11,0.1,0.1,0.0,0.1,0.11,0.0,0.11,0.0,0.1,0.1,0.11,0.09,0.0,0.1,0.0,0.0,0.0,0.09,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.15,0.13,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,68.83000000000001
10/01/2021,4.92,4.7,3.19,1.79,1.8,1.7,1.13,1.14,1.39,1.1,0.95,0.84,0.83,0.68,0.78,0.75,0.67,0.7,0.71,0.61,0.55,0.56,0.57,0.5,0.58,0.48,0.52,0.53,0.46,0.45,0.41,0.42,0.46,0.43,0.5,0.44,0.41,0.45,0.44,0.45,0.39,0.42,0.42,0.39,0.44,0.4,0.37,0.33,0.33,0.3,0.34,0.33,0.34,0.29,0.29,0.33,0.32,0.27,0.32,0.33,0.29,0.33,0.27,0.29,0.27,0.27,0.27,0.27,0.29,0.26,0.24,0.27,0.23,0.26,0.26,0.27,0.25,0.22,0.25,0.25,0.21,0.2,0.23,0.2,0.19,0.2,0.13,0.22,0.18,0.21,0.17,0.19,0.18,0.2,0.12,0.19,0.19,0.16,0.17,0.2,0.19,0.19,0.2,0.15,0.17,0.18,0.17,0.16,0.16,0.16,0.17,0.3,0.12,0.17,0.17,0.17,0.18,0.16,0.15,0.13,0.14,0.13,0.13,0.18,0.15,0.16,0.15,0.14,0.14,0.14,0.14,0.13,0.2,0.15,0.13,0.12,0.17,0.14,0.12,0.11,0.14,0.11,0.12,0.13,0.11,0.13,0.14,0.11,0.11,0.12,0.1,0.11,0.0,0.14,0.12,0.12,0.11,0.12,0.12,0.11,0.12,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.1,0.1,0.1,0.11,0.12,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.1,0.1,0.11,0.1,0.1,0.0,0.1,0.11,0.1,0.11,0.0,0.1,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.15,0.13,0.0,0.09,0.0,0.0,0.09,0.09,0.0,0.0,0.0,68.84
10/04/2021,4.92,4.7,3.19,1.79,1.8,1.7,1.13,1.14,1.39,1.1,0.95,0.84,0.83,0.68,0.78,0.75,0.67,0.7,0.71,0.61,0.55,0.56,0.57,0.5,0.58,0.48,0.52,0.53,0.46,0.45,0.41,0.42,0.46,0.43,0.5,0.44,0.41,0.45,0.44,0.45,0.39,0.42,0.42,0.39,0.44,0.4,0.37,0.33,0.33,0.3,0.34,0.33,0.34,0.29,0.29,0.33,0.32,0.27,0.32,0.33,0.29,0.33,0.27,0.29,0.27,0.27,0.27,0.27,0.29,0.26,0.24,0.27,0.23,0.26,0.26,0.27,0.25,0.22,0.25,0.25,0.21,0.2,0.23,0.2,0.19,0.2,0.13,0.22,0.18,0.21,0.17,0.19,0.18,0.2,0.12,0.19,0.19,0.16,0.17,0.2,0.19,0.19,0.2,0.15,0.17,0.18,0.17,0.16,0.16,0.16,0.17,0.3,0.12,0.17,0.17,0.17,0.18,0.16,0.15,0.13,0.14,0.13,0.13,0.18,0.15,0.16,0.15,0.14,0.14,0.14,0.14,0.13,0.2,0.15,0.13,0.12,0.17,0.14,0.12,0.11,0.14,0.11,0.12,0.13,0.11,0.13,0.14,0.11,0.11,0.12,0.1,0.11,0.09,0.14,0.12,0.12,0.11,0.12,0.12,0.11,0.12,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.1,0.1,0.1,0.11,0.12,0.1,0.0,0.0,0.1,0.09,0.11,0.0,0.1,0.1,0.11,0.1,0.1,0.09,0.1,0.11,0.1,0.11,0.0,0.1,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,68.84
10/05/2021,4.96,4.72,3.19,1.81,1.79,1.68,1.12,1.15,1.4,1.1,0.95,0.84,0.82,0.68,0.78,0.76,0.68,0.69,0.7,0.61,0.57,0.55,0.6,0.5,0.59,0.48,0.51,0.54,0.47,0.45,0.41,0.43,0.46,0.43,0.5,0.43,0.43,0.45,0.44,0.45,0.41,0.43,0.43,0.39,0.44,0.4,0.37,0.33,0.32,0.3,0.33,0.33,0.34,0.29,0.29,0.34,0.32,0.27,0.32,0.33,0.29,0.31,0.27,0.29,0.26,0.28,0.27,0.27,0.28,0.25,0.24,0.28,0.23,0.25,0.26,0.27,0.24,0.21,0.25,0.25,0.21,0.21,0.23,0.2,0.19,0.21,0.14,0.22,0.18,0.21,0.17,0.18,0.18,0.19,0.13,0.19,0.2,0.17,0.17,0.2,0.19,0.18,0.2,0.15,0.17,0.18,0.16,0.15,0.16,0.16,0.16,0.3,0.12,0.17,0.17,0.17,0.18,0.16,0.15,0.14,0.14,0.13,0.13,0.18,0.15,0.16,0.15,0.14,0.15,0.14,0.14,0.13,0.2,0.15,0.13,0.12,0.17,0.13,0.12,0.11,0.13,0.1,0.12,0.13,0.11,0.13,0.13,0.11,0.11,0.12,0.1,0.1,0.09,0.14,0.12,0.12,0.11,0.12,0.12,0.11,0.11,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.09,0.1,0.1,0.11,0.12,0.1,0.0,0.09,0.1,0.0,0.11,0.0,0.1,0.11,0.11,0.1,0.1,0.09,0.1,0.11,0.1,0.11,0.0,0.1,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.88000000000001
