,SWBI,HIBB,BCC,ARCB,VSTO,LPX,MODV,XPEL,JYNT,ESGR,ANAT,AVID,GNRC,TTGT,AMCX,LSCC,MTZ,OMCL,UPWK,WK,GHC,SPT,VCEL,CELH,CMC,APPS,KFY,EME,EIG,JCOM,TBK,ZUMZ,VNDA,APOG,FIX,VIVO,NAVI,CTRN,GTN,LHCG,MYRG,APAM,MEI,NTCT,SUPN,CALX,HOPE,HZO,VSH,HVT,INVA,INSP,MTG,HTH,TPH,UVV,NTUS,BPOP,JOE,TSE,MTH,INT,IMKTA,HMST,BPMC,BHE,HALO,OFIX,RUSHA,STAA,WMK,CSWI,HTD.,ASTE,AMPH,BIG,OPI,MHO,PLXS,TNK,HWC,SITE,SPTN,MCY,NXGN,HSKA,LPG,DECK,LNN,NTGR,CMBM,IDI.,MED,RMR,AMN,HLI,RGR,ANGO,INGN,LL,OMI,SSTK,ATRC,DAR,ETH,QDEL,MC,NSIT,CDMO,BSIG,HE,SWAV,PZZA,SHYF,SNV,SYNA,RCII,PRDO,NVCR,NSA,FRPT,FIVN,EGRX,CXW,AMED,PLAB,TTEK,SAIA,SBRA,RVLV,EXPI,PRFT,DF3.,AMKR,CVLT,AVA,ACLS,RILY,EGBN,NTRA,PDM,RPT,SFNC,BLD,EBS,FLGT,BDN,BL,ANIK,XPER,WOR,SCHN,PHR,MATX,LMAT,GSHD,HI,THRM,CYRX,CROX,BJ,ATGE,AYI,STRL,SFBS,PACK,TTEC,UMBF,UMH,SAFT,IIPR,PCH,MLI,HMN,HSII,FR,COWN,PFSI,MSA,USNA,PINC,NVAX,NWBI,NIJ.,GBX,MRTN,ICUI,HP,GPI,COS.,ATKR,INSW,PRIM,USM,SMCI,STC,SMP,SFM,NEO,OSTK,AA,MGY,CORT,IDCC,NLS,CNO,NNI,ASB,HUBG,MANT,SPB,CSGS,CUTR,AGYS,RGEN,WIRE,CCS,WTS,AMBA,PACW,VRTV,JW.A,ETD,NHI,CNNE,WSBC,CRVL,ARGO,TMST,PBH,SIGI,WCC,KLIC,EXLS,STAR,BHLB,ADTN,TEX,DFIN,ASIX,HCI,MTW,ENTA,n/a,AMEH,MISXX,SNDR,WLL,ALKS,UNFI,BCEI,CEIX,ZD,FELE,MEDP,DEN,CRC,CIVI,DDS,EBIX,ADUS,SATS,ABM,R,HMHC,SAGE,KFRC,TGNA,IRWD,CRUS,RLGY,POR,HTLD,REZI,RDN,COLL,SKY,GEO,AUB,IRT,OTTR,CUBI,XRX,HLIO,APTS,ITGR,GIII,COHU,ADS,AOSL,GNK,ASAN,HCC,ANAB,SUM
09/20/2021,0.9,0.84,0.94,1.13,0.9,0.83,0.86,0.72,0.84,0.74,0.0,0.43,0.67,0.64,0.52,0.76,0.6,0.67,0.53,0.77,0.58,0.9,0.54,0.65,0.63,0.0,0.63,0.66,0.59,0.59,0.54,0.46,0.47,0.59,0.53,0.46,1.0,0.45,0.51,0.45,0.94,0.27,0.48,0.5,0.46,0.51,0.51,0.53,0.48,0.41,0.55,0.63,0.55,0.44,0.51,0.43,0.47,0.48,0.47,0.0,0.52,0.51,0.59,0.0,0.56,0.46,0.37,0.47,0.46,0.44,0.47,0.49,0.0,0.0,0.39,0.33,0.38,0.46,0.45,0.37,0.42,0.37,0.48,0.36,0.35,0.44,0.37,0.27,0.38,0.35,0.29,0.0,0.25,0.34,0.74,0.41,0.32,0.55,0.27,0.32,0.24,0.4,0.29,0.26,0.0,0.27,0.38,0.31,0.41,0.36,0.32,0.54,0.38,0.27,0.0,0.34,0.0,0.27,0.0,0.65,0.0,0.0,0.37,0.26,0.0,0.33,0.0,0.32,0.25,0.29,0.31,0.74,0.0,0.38,0.35,0.28,0.37,0.0,0.32,0.29,0.27,0.29,0.29,0.0,0.26,0.0,0.27,0.0,0.26,0.26,0.25,0.46,0.28,0.36,0.27,0.0,0.26,0.27,0.28,0.55,0.35,0.27,0.33,0.26,0.58,0.32,0.25,0.27,0.56,0.26,0.0,0.25,0.27,0.26,0.33,0.26,0.0,0.0,0.0,0.0,0.28,0.0,0.23,0.0,0.26,0.24,0.3,0.0,0.29,0.0,0.39,0.0,0.0,0.0,0.25,0.26,0.0,0.0,0.0,0.0,0.61,0.26,0.43,0.38,0.0,0.25,0.26,0.25,0.25,0.0,0.26,0.24,0.26,0.24,0.29,0.28,0.0,0.58,0.0,0.24,0.52,0.0,0.33,0.53,0.54,0.49,0.47,0.4,0.32,0.31,0.28,0.3,0.31,0.29,0.28,0.25,0.0,0.24,0.27,0.27,0.24,0.0,0.25,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14999999999999
09/21/2021,0.91,0.81,0.93,1.17,0.89,0.84,0.87,0.74,0.84,0.74,0.0,0.45,0.66,0.65,0.52,0.76,0.58,0.67,0.56,0.79,0.58,0.93,0.55,0.67,0.61,0.0,0.62,0.64,0.61,0.56,0.56,0.51,0.48,0.58,0.52,0.47,1.0,0.45,0.52,0.45,0.92,0.26,0.48,0.49,0.47,0.51,0.51,0.54,0.47,0.41,0.57,0.67,0.54,0.45,0.52,0.42,0.48,0.48,0.46,0.0,0.53,0.51,0.58,0.0,0.57,0.45,0.38,0.46,0.47,0.45,0.47,0.47,0.0,0.0,0.4,0.33,0.38,0.47,0.43,0.36,0.42,0.37,0.48,0.36,0.37,0.46,0.36,0.27,0.38,0.34,0.29,0.0,0.25,0.34,0.74,0.41,0.32,0.51,0.27,0.33,0.0,0.41,0.3,0.25,0.0,0.28,0.37,0.3,0.45,0.36,0.31,0.55,0.37,0.27,0.0,0.33,0.0,0.27,0.0,0.64,0.0,0.0,0.34,0.25,0.0,0.33,0.0,0.32,0.26,0.3,0.32,0.73,0.0,0.36,0.33,0.28,0.37,0.0,0.32,0.31,0.27,0.28,0.29,0.0,0.26,0.0,0.27,0.0,0.26,0.25,0.25,0.43,0.28,0.35,0.26,0.0,0.25,0.27,0.29,0.56,0.35,0.28,0.32,0.26,0.59,0.31,0.25,0.27,0.54,0.27,0.0,0.25,0.26,0.27,0.31,0.26,0.0,0.0,0.0,0.0,0.28,0.0,0.24,0.0,0.25,0.0,0.29,0.0,0.31,0.0,0.37,0.0,0.0,0.0,0.26,0.26,0.24,0.0,0.0,0.0,0.58,0.26,0.43,0.37,0.0,0.25,0.26,0.24,0.24,0.0,0.26,0.23,0.25,0.24,0.3,0.27,0.0,0.56,0.0,0.24,0.5,0.0,0.32,0.52,0.54,0.49,0.49,0.4,0.31,0.3,0.27,0.3,0.29,0.29,0.28,0.25,0.0,0.24,0.27,0.26,0.25,0.0,0.25,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.09
09/22/2021,0.91,0.81,0.93,1.17,0.89,0.84,0.87,0.74,0.84,0.74,0.0,0.45,0.66,0.65,0.52,0.76,0.58,0.67,0.56,0.79,0.58,0.93,0.55,0.67,0.61,0.0,0.62,0.64,0.61,0.56,0.56,0.51,0.48,0.58,0.52,0.47,1.0,0.45,0.52,0.45,0.92,0.26,0.48,0.49,0.47,0.51,0.51,0.54,0.47,0.41,0.57,0.67,0.54,0.45,0.52,0.42,0.48,0.48,0.46,0.0,0.53,0.51,0.58,0.0,0.57,0.45,0.38,0.46,0.47,0.45,0.47,0.47,0.0,0.0,0.4,0.33,0.38,0.47,0.43,0.36,0.42,0.37,0.48,0.36,0.37,0.46,0.36,0.27,0.38,0.34,0.29,0.0,0.25,0.34,0.74,0.41,0.32,0.51,0.27,0.33,0.0,0.41,0.3,0.25,0.0,0.28,0.37,0.3,0.45,0.36,0.31,0.55,0.37,0.27,0.0,0.33,0.0,0.27,0.0,0.64,0.0,0.0,0.34,0.25,0.0,0.33,0.0,0.32,0.26,0.3,0.32,0.73,0.0,0.36,0.33,0.28,0.37,0.0,0.32,0.31,0.27,0.28,0.29,0.0,0.26,0.0,0.27,0.0,0.26,0.25,0.25,0.43,0.28,0.35,0.26,0.0,0.25,0.27,0.29,0.56,0.35,0.28,0.32,0.26,0.59,0.31,0.25,0.27,0.54,0.27,0.0,0.25,0.26,0.27,0.31,0.26,0.0,0.0,0.0,0.0,0.28,0.0,0.24,0.0,0.25,0.0,0.29,0.0,0.31,0.0,0.37,0.0,0.0,0.0,0.26,0.26,0.24,0.0,0.0,0.0,0.58,0.26,0.43,0.37,0.0,0.25,0.26,0.24,0.24,0.0,0.26,0.23,0.25,0.24,0.3,0.27,0.0,0.56,0.0,0.24,0.5,0.0,0.32,0.52,0.54,0.49,0.49,0.4,0.31,0.3,0.27,0.3,0.29,0.29,0.28,0.25,0.0,0.24,0.27,0.26,0.25,0.0,0.25,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.09
09/23/2021,0.92,0.84,0.92,1.19,0.89,0.83,0.86,0.71,0.78,0.74,0.0,0.46,0.66,0.62,0.52,0.76,0.58,0.66,0.56,0.76,0.59,0.89,0.52,0.66,0.62,0.0,0.61,0.65,0.61,0.57,0.57,0.5,0.48,0.58,0.53,0.47,0.98,0.47,0.51,0.45,0.93,0.26,0.49,0.5,0.47,0.51,0.51,0.54,0.47,0.42,0.59,0.68,0.55,0.45,0.51,0.42,0.47,0.48,0.46,0.0,0.52,0.5,0.59,0.0,0.58,0.45,0.38,0.46,0.48,0.45,0.47,0.48,0.0,0.0,0.42,0.34,0.39,0.46,0.43,0.35,0.42,0.37,0.48,0.37,0.36,0.45,0.36,0.27,0.37,0.35,0.29,0.0,0.25,0.34,0.74,0.42,0.33,0.5,0.26,0.34,0.0,0.41,0.29,0.25,0.0,0.29,0.37,0.31,0.44,0.36,0.32,0.53,0.38,0.26,0.0,0.33,0.0,0.27,0.23,0.65,0.0,0.0,0.35,0.26,0.0,0.33,0.0,0.32,0.26,0.29,0.31,0.73,0.0,0.35,0.34,0.28,0.37,0.0,0.32,0.3,0.28,0.29,0.29,0.0,0.26,0.0,0.28,0.0,0.26,0.25,0.25,0.43,0.27,0.35,0.26,0.0,0.26,0.27,0.29,0.56,0.35,0.28,0.33,0.26,0.59,0.3,0.24,0.27,0.55,0.27,0.0,0.25,0.26,0.27,0.31,0.26,0.0,0.0,0.0,0.0,0.28,0.0,0.24,0.0,0.25,0.0,0.3,0.0,0.3,0.0,0.37,0.0,0.0,0.0,0.25,0.26,0.24,0.0,0.0,0.0,0.59,0.26,0.44,0.38,0.0,0.24,0.27,0.24,0.25,0.0,0.26,0.0,0.25,0.0,0.31,0.28,0.0,0.56,0.0,0.24,0.5,0.0,0.32,0.53,0.54,0.49,0.49,0.4,0.3,0.31,0.27,0.3,0.3,0.29,0.28,0.25,0.0,0.24,0.27,0.26,0.25,0.0,0.24,0.37,0.25,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.13
09/24/2021,0.92,0.86,0.92,1.24,0.88,0.82,0.88,0.73,0.81,0.73,0.0,0.46,0.66,0.64,0.5,0.77,0.57,0.66,0.58,0.77,0.59,0.94,0.52,0.67,0.62,0.0,0.61,0.63,0.61,0.56,0.57,0.49,0.48,0.56,0.53,0.47,0.97,0.48,0.52,0.45,0.89,0.25,0.48,0.49,0.48,0.51,0.51,0.52,0.46,0.41,0.6,0.7,0.54,0.45,0.5,0.0,0.47,0.48,0.46,0.0,0.51,0.5,0.59,0.0,0.59,0.45,0.37,0.45,0.48,0.45,0.47,0.47,0.0,0.0,0.41,0.32,0.39,0.46,0.43,0.0,0.42,0.37,0.48,0.36,0.36,0.45,0.37,0.26,0.37,0.35,0.29,0.0,0.25,0.34,0.75,0.42,0.33,0.5,0.27,0.34,0.0,0.41,0.29,0.25,0.0,0.29,0.36,0.31,0.45,0.36,0.31,0.54,0.38,0.26,0.0,0.34,0.0,0.27,0.0,0.65,0.0,0.0,0.35,0.26,0.0,0.33,0.0,0.32,0.25,0.3,0.31,0.75,0.0,0.34,0.34,0.28,0.37,0.0,0.31,0.31,0.28,0.29,0.29,0.0,0.25,0.0,0.28,0.0,0.26,0.24,0.25,0.42,0.28,0.35,0.26,0.0,0.25,0.27,0.29,0.56,0.35,0.28,0.33,0.25,0.59,0.3,0.23,0.27,0.55,0.27,0.0,0.26,0.25,0.27,0.31,0.26,0.0,0.0,0.0,0.0,0.28,0.0,0.23,0.0,0.25,0.24,0.3,0.0,0.31,0.0,0.38,0.0,0.0,0.0,0.26,0.26,0.24,0.0,0.0,0.0,0.55,0.25,0.43,0.37,0.0,0.24,0.27,0.24,0.25,0.0,0.26,0.0,0.25,0.23,0.32,0.29,0.0,0.55,0.0,0.24,0.49,0.0,0.32,0.53,0.54,0.48,0.49,0.4,0.3,0.31,0.27,0.29,0.29,0.29,0.28,0.25,0.0,0.0,0.27,0.27,0.25,0.0,0.24,0.0,0.26,0.3,0.23,0.57,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.10000000000001
09/27/2021,0.92,0.83,0.94,1.19,0.89,0.84,0.85,0.7,0.83,0.72,0.0,0.48,0.69,0.65,0.5,0.78,0.56,0.65,0.58,0.77,0.58,0.97,0.53,0.69,0.63,0.0,0.63,0.65,0.6,0.59,0.58,0.5,0.49,0.54,0.54,0.45,0.94,0.49,0.53,0.43,0.88,0.26,0.48,0.49,0.46,0.56,0.52,0.55,0.46,0.42,0.6,0.67,0.54,0.45,0.5,0.0,0.47,0.49,0.45,0.0,0.5,0.51,0.59,0.0,0.59,0.46,0.37,0.45,0.48,0.46,0.45,0.47,0.0,0.0,0.41,0.32,0.39,0.46,0.44,0.0,0.43,0.38,0.47,0.35,0.35,0.46,0.38,0.26,0.37,0.34,0.29,0.0,0.24,0.34,0.75,0.42,0.32,0.49,0.26,0.33,0.0,0.4,0.29,0.24,0.0,0.28,0.37,0.3,0.47,0.36,0.31,0.55,0.37,0.24,0.0,0.34,0.0,0.26,0.23,0.62,0.0,0.0,0.37,0.25,0.0,0.33,0.0,0.31,0.25,0.29,0.34,0.77,0.0,0.35,0.34,0.27,0.37,0.0,0.32,0.3,0.27,0.29,0.29,0.0,0.24,0.0,0.28,0.0,0.25,0.24,0.24,0.43,0.27,0.35,0.26,0.0,0.25,0.27,0.3,0.58,0.34,0.27,0.34,0.25,0.61,0.31,0.24,0.28,0.54,0.26,0.0,0.26,0.25,0.27,0.32,0.25,0.0,0.0,0.0,0.0,0.27,0.0,0.23,0.0,0.25,0.23,0.3,0.0,0.32,0.0,0.4,0.0,0.0,0.0,0.25,0.26,0.24,0.0,0.0,0.0,0.57,0.27,0.42,0.38,0.0,0.24,0.27,0.25,0.25,0.0,0.26,0.23,0.25,0.24,0.32,0.3,0.0,0.56,0.0,0.25,0.51,0.0,0.32,0.52,0.54,0.49,0.51,0.39,0.31,0.31,0.27,0.3,0.29,0.29,0.27,0.26,0.0,0.0,0.27,0.28,0.25,0.0,0.23,0.0,0.28,0.0,0.0,0.58,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.25999999999999
09/28/2021,0.93,0.76,0.92,1.2,0.88,0.84,0.87,0.69,0.8,0.73,0.0,0.48,0.67,0.65,0.51,0.78,0.56,0.64,0.57,0.77,0.59,0.97,0.52,0.7,0.63,0.0,0.63,0.65,0.61,0.59,0.58,0.49,0.49,0.54,0.54,0.45,0.95,0.51,0.55,0.42,0.9,0.26,0.47,0.5,0.47,0.55,0.52,0.54,0.47,0.42,0.59,0.65,0.54,0.45,0.5,0.0,0.46,0.5,0.45,0.0,0.5,0.5,0.59,0.0,0.57,0.46,0.36,0.44,0.49,0.44,0.45,0.48,0.0,0.0,0.41,0.32,0.38,0.45,0.44,0.0,0.44,0.38,0.48,0.35,0.35,0.45,0.38,0.24,0.37,0.35,0.29,0.0,0.23,0.34,0.75,0.43,0.32,0.49,0.26,0.32,0.0,0.4,0.28,0.24,0.0,0.27,0.37,0.3,0.47,0.36,0.31,0.54,0.37,0.25,0.0,0.34,0.0,0.26,0.0,0.62,0.0,0.0,0.37,0.25,0.0,0.33,0.0,0.31,0.24,0.3,0.34,0.77,0.0,0.35,0.35,0.27,0.37,0.0,0.32,0.29,0.27,0.28,0.3,0.0,0.24,0.0,0.28,0.0,0.26,0.24,0.24,0.43,0.27,0.34,0.26,0.0,0.25,0.27,0.3,0.56,0.34,0.27,0.34,0.25,0.61,0.32,0.24,0.28,0.54,0.26,0.0,0.26,0.25,0.27,0.32,0.25,0.0,0.0,0.0,0.0,0.27,0.0,0.24,0.0,0.25,0.24,0.29,0.0,0.32,0.0,0.41,0.0,0.0,0.0,0.25,0.27,0.24,0.0,0.0,0.0,0.57,0.26,0.42,0.38,0.0,0.25,0.26,0.25,0.25,0.0,0.26,0.23,0.26,0.24,0.32,0.31,0.0,0.56,0.0,0.25,0.53,0.0,0.32,0.51,0.54,0.49,0.51,0.39,0.31,0.32,0.28,0.3,0.28,0.29,0.27,0.27,0.0,0.0,0.27,0.28,0.25,0.0,0.23,0.0,0.28,0.0,0.23,0.58,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14
09/29/2021,0.93,0.76,0.92,1.2,0.88,0.84,0.87,0.69,0.8,0.73,0.0,0.48,0.67,0.65,0.51,0.78,0.56,0.64,0.57,0.77,0.59,0.97,0.52,0.7,0.63,0.0,0.63,0.65,0.61,0.59,0.58,0.49,0.49,0.54,0.54,0.45,0.95,0.51,0.55,0.42,0.9,0.26,0.47,0.5,0.47,0.55,0.52,0.54,0.47,0.42,0.59,0.65,0.54,0.45,0.5,0.0,0.46,0.5,0.45,0.0,0.5,0.5,0.59,0.0,0.57,0.46,0.36,0.44,0.49,0.44,0.45,0.48,0.0,0.0,0.41,0.32,0.38,0.45,0.44,0.0,0.44,0.38,0.48,0.35,0.35,0.45,0.38,0.24,0.37,0.35,0.29,0.0,0.23,0.34,0.75,0.43,0.32,0.49,0.26,0.32,0.0,0.4,0.28,0.24,0.0,0.27,0.37,0.3,0.47,0.36,0.31,0.54,0.37,0.25,0.0,0.34,0.0,0.26,0.0,0.62,0.0,0.0,0.37,0.25,0.0,0.33,0.0,0.31,0.24,0.3,0.34,0.77,0.0,0.35,0.35,0.27,0.37,0.0,0.32,0.29,0.27,0.28,0.3,0.0,0.24,0.0,0.28,0.0,0.26,0.24,0.24,0.43,0.27,0.34,0.26,0.0,0.25,0.27,0.3,0.56,0.34,0.27,0.34,0.25,0.61,0.32,0.24,0.28,0.54,0.26,0.0,0.26,0.25,0.27,0.32,0.25,0.0,0.0,0.0,0.0,0.27,0.0,0.24,0.0,0.25,0.24,0.29,0.0,0.32,0.0,0.41,0.0,0.0,0.0,0.25,0.27,0.24,0.0,0.0,0.0,0.57,0.26,0.42,0.38,0.0,0.25,0.26,0.25,0.25,0.0,0.26,0.23,0.26,0.24,0.32,0.31,0.0,0.56,0.0,0.25,0.53,0.0,0.32,0.51,0.54,0.49,0.51,0.39,0.31,0.32,0.28,0.3,0.28,0.29,0.27,0.27,0.0,0.0,0.27,0.28,0.25,0.0,0.23,0.0,0.28,0.0,0.23,0.58,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14
09/30/2021,0.93,0.76,0.92,1.2,0.88,0.84,0.87,0.69,0.8,0.73,0.0,0.48,0.67,0.65,0.51,0.78,0.56,0.64,0.57,0.77,0.59,0.97,0.52,0.7,0.63,0.0,0.63,0.65,0.61,0.59,0.58,0.49,0.49,0.54,0.54,0.45,0.95,0.51,0.55,0.42,0.9,0.26,0.47,0.5,0.47,0.55,0.52,0.54,0.47,0.42,0.59,0.65,0.54,0.45,0.5,0.0,0.46,0.5,0.45,0.0,0.5,0.5,0.59,0.0,0.57,0.46,0.36,0.44,0.49,0.44,0.45,0.48,0.0,0.0,0.41,0.32,0.38,0.45,0.44,0.0,0.44,0.38,0.48,0.35,0.35,0.45,0.38,0.24,0.37,0.35,0.29,0.0,0.23,0.34,0.75,0.43,0.32,0.49,0.26,0.32,0.0,0.4,0.28,0.24,0.0,0.27,0.37,0.3,0.47,0.36,0.31,0.54,0.37,0.25,0.0,0.34,0.0,0.26,0.0,0.62,0.0,0.0,0.37,0.25,0.0,0.33,0.0,0.31,0.24,0.3,0.34,0.77,0.0,0.35,0.35,0.27,0.37,0.0,0.32,0.29,0.27,0.28,0.3,0.0,0.24,0.0,0.28,0.0,0.26,0.24,0.24,0.43,0.27,0.34,0.26,0.0,0.25,0.27,0.3,0.56,0.34,0.27,0.34,0.25,0.61,0.32,0.24,0.28,0.54,0.26,0.0,0.26,0.25,0.27,0.32,0.25,0.0,0.0,0.0,0.0,0.27,0.0,0.24,0.0,0.25,0.24,0.29,0.0,0.32,0.0,0.41,0.0,0.0,0.0,0.25,0.27,0.24,0.0,0.0,0.0,0.57,0.26,0.42,0.38,0.0,0.25,0.26,0.25,0.25,0.0,0.26,0.23,0.26,0.24,0.32,0.31,0.0,0.56,0.0,0.25,0.53,0.0,0.32,0.51,0.54,0.49,0.51,0.39,0.31,0.32,0.28,0.3,0.28,0.29,0.27,0.27,0.0,0.0,0.27,0.28,0.25,0.0,0.23,0.0,0.28,0.0,0.23,0.58,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14
10/01/2021,0.93,0.81,0.94,1.23,0.87,0.87,0.92,0.66,0.8,0.74,0.0,0.47,0.65,0.62,0.52,0.75,0.58,0.62,0.51,0.71,0.59,0.79,0.51,0.65,0.66,0.0,0.62,0.66,0.61,0.59,0.61,0.52,0.5,0.55,0.54,0.45,0.95,0.52,0.55,0.42,0.9,0.26,0.48,0.49,0.46,0.5,0.54,0.54,0.47,0.43,0.63,0.61,0.55,0.46,0.5,0.0,0.47,0.52,0.46,0.0,0.5,0.52,0.6,0.0,0.56,0.46,0.34,0.44,0.5,0.4,0.46,0.49,0.0,0.0,0.42,0.34,0.39,0.45,0.45,0.0,0.46,0.37,0.51,0.36,0.34,0.44,0.39,0.0,0.37,0.35,0.31,0.0,0.23,0.34,0.73,0.41,0.32,0.48,0.25,0.33,0.0,0.4,0.27,0.25,0.0,0.25,0.37,0.3,0.44,0.35,0.31,0.51,0.36,0.24,0.0,0.33,0.0,0.27,0.0,0.61,0.0,0.0,0.38,0.25,0.0,0.32,0.0,0.31,0.24,0.28,0.3,0.74,0.0,0.34,0.34,0.27,0.36,0.0,0.33,0.26,0.28,0.28,0.31,0.0,0.24,0.0,0.28,0.0,0.26,0.24,0.25,0.46,0.25,0.35,0.25,0.0,0.26,0.28,0.29,0.54,0.34,0.28,0.33,0.26,0.63,0.31,0.24,0.29,0.54,0.26,0.0,0.25,0.26,0.27,0.32,0.25,0.0,0.0,0.0,0.0,0.28,0.0,0.24,0.0,0.26,0.24,0.29,0.0,0.34,0.0,0.4,0.0,0.0,0.0,0.26,0.27,0.25,0.0,0.0,0.0,0.61,0.28,0.42,0.37,0.0,0.25,0.27,0.26,0.25,0.0,0.26,0.23,0.24,0.0,0.28,0.32,0.0,0.56,0.0,0.26,0.52,0.0,0.33,0.5,0.54,0.52,0.5,0.4,0.32,0.31,0.27,0.3,0.27,0.29,0.26,0.28,0.0,0.23,0.27,0.29,0.25,0.0,0.24,0.0,0.28,0.0,0.23,0.61,0.33,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.97
