,BRK.B,JPM,JNJ,UNH,PG,BAC,DIS,CMCSA,XOM,VZ,INTC,CSCO,PFE,T,CVX,WMT,MRK,CRM,TMO,WFC,MDT,DHR,PM,BMY,NEE,MCD,C,RTX,BLK,BA,MS,IBM,HON,GS,GE,SCHW,CVS,GOOGL,ABT,GOOG,MMM,ANTM,PLD,FIS,MDLZ,TMUS,GILD,PNC,CI,COP,GM,MU,DUK,USB,CME,CSX,TFC,ATVI,CB,BDX,COF,TGT,NSC,TXN,ICE,SO,MMC,APD,BSX,KO,D,FISV,ETN,HUM,PGR,F,GPN,EMR,UNP,SYK,ADI,REGN,BIIB,WM,ROP,NOC,NEM,TWTR,JCI,GD,MRVL,TWLO,LHX,EXC,MET,SLB,INFO,SRE,CNC,LLY,AEP,EOG,DLR,DOW,AIG,DD,PRU,BK,ALL,AXP,BAX,ALXN,FDX,EA,MPC,NXPI,MO,ACN,TRV,FCX,OTIS,WELL,AFL,KMI,XEL,CTSH,IFF,PSX,MSI,STZ,GIS,ZBH,SWK,FRC,WBA,CMI,APTV,PEP,ADM,KKR,PH,CTVA,CL,WMB,YUM,SPGI,SBAC,WLTW,PCAR,DG,AVB,VLO,AME,TROW,SIVB,LUV,VRTX,PEG,ORLY,LEN,ARE,LH,NUE,ES,STT,KR,AJG,WEC,XTSLA,AWK,EQR,MCK,O,YUMC,WY,FITB,AZO,LBRDK,CBRE,KHC,CERN,LYB,PPG,RSG,IP,TDOC,NTRS,IQV,KDP,HPQ,AMGN,VIAC,ED,OKE,TDG,MLM,DTE,PPL,VTR,DOV,USD,TT,EIX,AON,HIG,QRVO,ANSGR.IS,FTV,DLTR,VMC,HES,WDC,MKC,BBY,AEE,KMB,CARR,INVH,VRSN,SYF,ESS,EQIX,GRMN,FE,NDAQ,ALB,MAA,SUI,GE.,HBAN,TRMB,TSN,ETR,COO,EXR,BLL,IR,KMX,CCL,DVN,OXY,RF,n/a,PKI,DRE,SUM
10/25/2021,2.56,2.41,2.07,1.86,1.63,1.66,1.42,1.18,1.27,1.06,1.09,1.13,1.15,0.88,1.04,1.01,0.99,1.04,1.04,1.0,0.78,0.9,0.72,0.62,0.79,0.71,0.69,0.67,0.62,0.55,0.66,0.55,0.59,0.61,0.54,0.59,0.55,0.57,0.52,0.53,0.43,0.51,0.51,0.37,0.4,0.33,0.4,0.43,0.35,0.48,0.38,0.32,0.38,0.4,0.37,0.38,0.41,0.29,0.39,0.34,0.35,0.33,0.33,0.34,0.35,0.33,0.36,0.31,0.31,0.3,0.3,0.29,0.31,0.28,0.26,0.31,0.22,0.28,0.27,0.26,0.28,0.24,0.19,0.28,0.24,0.27,0.22,0.22,0.25,0.25,0.26,0.21,0.23,0.24,0.23,0.23,0.22,0.2,0.19,0.21,0.2,0.22,0.21,0.2,0.24,0.18,0.21,0.23,0.18,0.2,0.2,0.0,0.15,0.19,0.2,0.18,0.19,0.21,0.19,0.19,0.18,0.17,0.18,0.16,0.17,0.2,0.17,0.17,0.2,0.17,0.18,0.15,0.15,0.18,0.17,0.17,0.18,0.18,0.17,0.19,0.15,0.15,0.14,0.17,0.17,0.15,0.15,0.15,0.14,0.14,0.15,0.16,0.14,0.15,0.19,0.14,0.14,0.15,0.15,0.13,0.15,0.13,0.14,0.14,0.17,0.14,0.16,0.14,0.0,0.15,0.15,0.13,0.13,0.11,0.13,0.15,0.15,0.12,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.11,0.0,0.0,0.13,0.14,0.11,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.13,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,74.47
10/26/2021,2.57,2.44,2.06,1.88,1.64,1.69,1.4,1.18,1.28,1.05,0.96,1.11,1.15,0.87,1.04,1.02,0.98,1.05,1.05,1.0,0.79,0.9,0.72,0.62,0.79,0.7,0.69,0.67,0.63,0.55,0.66,0.55,0.57,0.62,0.54,0.6,0.55,0.55,0.53,0.52,0.43,0.51,0.51,0.37,0.4,0.33,0.4,0.44,0.35,0.49,0.38,0.31,0.38,0.4,0.37,0.38,0.41,0.29,0.39,0.34,0.36,0.34,0.34,0.34,0.35,0.32,0.36,0.31,0.3,0.3,0.3,0.29,0.31,0.28,0.27,0.3,0.22,0.28,0.27,0.26,0.28,0.24,0.19,0.28,0.24,0.27,0.22,0.21,0.25,0.25,0.26,0.21,0.23,0.24,0.23,0.23,0.22,0.2,0.19,0.21,0.2,0.23,0.21,0.19,0.25,0.18,0.21,0.23,0.18,0.21,0.2,0.0,0.15,0.19,0.21,0.18,0.19,0.21,0.19,0.19,0.18,0.16,0.18,0.16,0.17,0.2,0.17,0.17,0.2,0.17,0.18,0.15,0.15,0.19,0.17,0.17,0.18,0.18,0.18,0.2,0.15,0.15,0.14,0.17,0.17,0.15,0.15,0.15,0.14,0.14,0.16,0.16,0.14,0.15,0.2,0.13,0.14,0.15,0.15,0.13,0.15,0.13,0.14,0.14,0.17,0.14,0.16,0.14,0.0,0.15,0.15,0.13,0.13,0.0,0.13,0.15,0.15,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.11,0.0,0.0,0.13,0.14,0.11,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.13,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,74.47
10/27/2021,2.57,2.44,2.06,1.88,1.64,1.69,1.4,1.18,1.28,1.05,0.96,1.11,1.15,0.87,1.04,1.02,0.98,1.05,1.05,1.0,0.79,0.9,0.72,0.62,0.79,0.7,0.69,0.67,0.63,0.55,0.66,0.55,0.57,0.62,0.54,0.6,0.55,0.55,0.53,0.52,0.43,0.51,0.51,0.37,0.4,0.33,0.4,0.44,0.35,0.49,0.38,0.31,0.38,0.4,0.37,0.38,0.41,0.29,0.39,0.34,0.36,0.34,0.34,0.34,0.35,0.32,0.36,0.31,0.3,0.3,0.3,0.29,0.31,0.28,0.27,0.3,0.22,0.28,0.27,0.26,0.28,0.24,0.19,0.28,0.24,0.27,0.22,0.21,0.25,0.25,0.26,0.21,0.23,0.24,0.23,0.23,0.22,0.2,0.19,0.21,0.2,0.23,0.21,0.19,0.25,0.18,0.21,0.23,0.18,0.21,0.2,0.0,0.15,0.19,0.21,0.18,0.19,0.21,0.19,0.19,0.18,0.16,0.18,0.16,0.17,0.2,0.17,0.17,0.2,0.17,0.18,0.15,0.15,0.19,0.17,0.17,0.18,0.18,0.18,0.2,0.15,0.15,0.14,0.17,0.17,0.15,0.15,0.15,0.14,0.14,0.16,0.16,0.14,0.15,0.2,0.13,0.14,0.15,0.15,0.13,0.15,0.13,0.14,0.14,0.17,0.14,0.16,0.14,0.0,0.15,0.15,0.13,0.13,0.0,0.13,0.15,0.15,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.11,0.0,0.0,0.13,0.14,0.11,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.13,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,74.47
10/28/2021,2.58,2.43,2.07,1.88,1.64,1.68,1.42,1.18,1.3,1.04,0.95,1.11,1.15,0.88,1.05,1.03,0.99,1.05,1.04,1.0,0.79,0.88,0.72,0.62,0.79,0.7,0.69,0.66,0.63,0.54,0.66,0.55,0.57,0.62,0.55,0.6,0.55,0.55,0.53,0.52,0.43,0.51,0.51,0.36,0.4,0.33,0.41,0.44,0.34,0.49,0.38,0.32,0.38,0.4,0.37,0.39,0.42,0.3,0.39,0.34,0.36,0.34,0.34,0.34,0.35,0.32,0.36,0.31,0.3,0.3,0.29,0.3,0.31,0.29,0.27,0.3,0.22,0.27,0.28,0.26,0.28,0.25,0.19,0.27,0.24,0.27,0.22,0.21,0.25,0.25,0.26,0.2,0.23,0.24,0.23,0.23,0.22,0.2,0.19,0.21,0.2,0.23,0.21,0.19,0.24,0.18,0.21,0.22,0.18,0.2,0.2,0.0,0.16,0.19,0.21,0.18,0.19,0.21,0.19,0.19,0.17,0.16,0.18,0.17,0.17,0.2,0.17,0.18,0.19,0.17,0.18,0.15,0.15,0.18,0.17,0.17,0.18,0.18,0.18,0.2,0.16,0.15,0.14,0.17,0.16,0.15,0.15,0.15,0.14,0.14,0.15,0.16,0.14,0.15,0.2,0.13,0.14,0.15,0.15,0.13,0.15,0.13,0.15,0.14,0.17,0.14,0.16,0.14,0.0,0.15,0.15,0.13,0.14,0.0,0.13,0.15,0.15,0.12,0.16,0.11,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.11,0.11,0.0,0.0,0.13,0.14,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.13,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,74.5
10/29/2021,2.58,2.43,2.09,1.9,1.66,1.7,1.42,1.17,1.33,1.05,0.93,1.13,1.16,0.87,1.05,1.02,1.0,1.05,1.04,1.0,0.8,0.88,0.72,0.62,0.8,0.69,0.68,0.65,0.64,0.54,0.67,0.54,0.57,0.62,0.56,0.6,0.55,0.56,0.53,0.52,0.43,0.51,0.52,0.36,0.4,0.33,0.41,0.44,0.34,0.5,0.38,0.32,0.38,0.4,0.38,0.39,0.41,0.3,0.39,0.34,0.35,0.34,0.34,0.33,0.35,0.32,0.36,0.31,0.3,0.3,0.29,0.29,0.31,0.29,0.27,0.3,0.22,0.28,0.28,0.26,0.28,0.25,0.19,0.27,0.24,0.26,0.22,0.2,0.25,0.24,0.26,0.2,0.22,0.24,0.23,0.23,0.23,0.2,0.2,0.21,0.2,0.23,0.21,0.19,0.24,0.18,0.21,0.22,0.18,0.2,0.2,0.0,0.16,0.19,0.21,0.17,0.19,0.21,0.19,0.19,0.16,0.16,0.18,0.16,0.17,0.2,0.18,0.17,0.19,0.17,0.18,0.15,0.14,0.18,0.16,0.16,0.18,0.18,0.17,0.2,0.16,0.15,0.14,0.17,0.16,0.16,0.15,0.15,0.14,0.14,0.16,0.16,0.14,0.15,0.2,0.13,0.14,0.16,0.15,0.13,0.15,0.13,0.16,0.14,0.17,0.14,0.16,0.14,0.11,0.15,0.15,0.13,0.14,0.0,0.13,0.15,0.15,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.11,0.0,0.0,0.13,0.14,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.13,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,74.59
11/01/2021,2.59,2.43,2.06,1.92,1.67,1.7,1.41,1.14,1.31,1.05,0.93,1.14,1.16,0.88,1.05,1.02,1.05,1.07,1.07,1.02,0.78,0.88,0.72,0.61,0.81,0.72,0.69,0.65,0.64,0.53,0.67,0.54,0.57,0.62,0.55,0.59,0.56,0.59,0.53,0.55,0.43,0.51,0.52,0.33,0.41,0.33,0.41,0.43,0.35,0.49,0.36,0.32,0.38,0.39,0.38,0.39,0.41,0.29,0.41,0.33,0.32,0.34,0.35,0.32,0.36,0.32,0.36,0.32,0.3,0.31,0.3,0.26,0.32,0.29,0.27,0.32,0.2,0.28,0.28,0.26,0.27,0.27,0.19,0.27,0.24,0.24,0.21,0.18,0.25,0.24,0.27,0.16,0.22,0.25,0.23,0.22,0.23,0.2,0.2,0.22,0.2,0.23,0.22,0.19,0.25,0.18,0.21,0.23,0.18,0.2,0.19,0.0,0.16,0.19,0.2,0.18,0.18,0.21,0.19,0.19,0.17,0.17,0.18,0.16,0.17,0.2,0.18,0.16,0.2,0.17,0.18,0.15,0.14,0.19,0.16,0.17,0.18,0.18,0.17,0.21,0.16,0.15,0.14,0.17,0.16,0.16,0.15,0.15,0.15,0.14,0.16,0.15,0.15,0.16,0.19,0.13,0.14,0.16,0.14,0.13,0.15,0.13,0.15,0.14,0.17,0.14,0.16,0.14,0.13,0.15,0.16,0.13,0.14,0.0,0.13,0.15,0.14,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.11,0.0,0.0,0.13,0.14,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.14,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,74.69
11/02/2021,2.56,2.43,2.07,1.94,1.68,1.7,1.4,1.13,1.31,1.06,0.95,1.14,1.18,0.87,1.07,1.03,1.07,1.08,1.09,1.02,0.77,0.9,0.71,0.63,0.81,0.72,0.67,0.65,0.65,0.53,0.67,0.54,0.57,0.62,0.55,0.59,0.57,0.6,0.54,0.56,0.42,0.51,0.51,0.33,0.41,0.33,0.39,0.43,0.34,0.48,0.36,0.32,0.38,0.39,0.38,0.39,0.41,0.29,0.41,0.33,0.32,0.34,0.35,0.32,0.37,0.32,0.36,0.32,0.29,0.31,0.29,0.26,0.32,0.29,0.27,0.32,0.2,0.28,0.28,0.26,0.27,0.28,0.19,0.27,0.25,0.24,0.21,0.18,0.25,0.24,0.27,0.17,0.22,0.25,0.22,0.22,0.23,0.2,0.2,0.22,0.2,0.23,0.21,0.19,0.24,0.18,0.2,0.22,0.18,0.2,0.19,0.0,0.16,0.19,0.2,0.18,0.17,0.21,0.19,0.19,0.17,0.16,0.17,0.16,0.17,0.2,0.18,0.16,0.2,0.17,0.18,0.14,0.14,0.19,0.16,0.17,0.18,0.18,0.17,0.21,0.15,0.15,0.14,0.16,0.16,0.16,0.15,0.15,0.15,0.14,0.16,0.15,0.15,0.16,0.2,0.13,0.14,0.15,0.14,0.13,0.15,0.13,0.16,0.14,0.17,0.14,0.17,0.14,0.14,0.15,0.15,0.13,0.13,0.0,0.13,0.14,0.14,0.11,0.16,0.11,0.0,0.0,0.0,0.14,0.0,0.0,0.12,0.12,0.12,0.11,0.0,0.0,0.13,0.14,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,74.69
11/03/2021,2.56,2.43,2.07,1.94,1.68,1.7,1.4,1.13,1.31,1.06,0.95,1.14,1.18,0.87,1.07,1.03,1.07,1.08,1.09,1.02,0.77,0.9,0.71,0.63,0.81,0.72,0.67,0.65,0.65,0.53,0.67,0.54,0.57,0.62,0.55,0.59,0.57,0.6,0.54,0.56,0.42,0.51,0.51,0.33,0.41,0.33,0.39,0.43,0.34,0.48,0.36,0.32,0.38,0.39,0.38,0.39,0.41,0.29,0.41,0.33,0.32,0.34,0.35,0.32,0.37,0.32,0.36,0.32,0.29,0.31,0.29,0.26,0.32,0.29,0.27,0.32,0.2,0.28,0.28,0.26,0.27,0.28,0.19,0.27,0.25,0.24,0.21,0.18,0.25,0.24,0.27,0.17,0.22,0.25,0.22,0.22,0.23,0.2,0.2,0.22,0.2,0.23,0.21,0.19,0.24,0.18,0.2,0.22,0.18,0.2,0.19,0.0,0.16,0.19,0.2,0.18,0.17,0.21,0.19,0.19,0.17,0.16,0.17,0.16,0.17,0.2,0.18,0.16,0.2,0.17,0.18,0.14,0.14,0.19,0.16,0.17,0.18,0.18,0.17,0.21,0.15,0.15,0.14,0.16,0.16,0.16,0.15,0.15,0.15,0.14,0.16,0.15,0.15,0.16,0.2,0.13,0.14,0.15,0.14,0.13,0.15,0.13,0.16,0.14,0.17,0.14,0.17,0.14,0.14,0.15,0.15,0.13,0.13,0.0,0.13,0.14,0.14,0.11,0.16,0.11,0.0,0.0,0.0,0.14,0.0,0.0,0.12,0.12,0.12,0.11,0.0,0.0,0.13,0.14,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,74.69
11/04/2021,2.54,2.41,2.06,1.9,1.66,1.7,1.4,1.14,1.33,1.05,0.96,1.13,1.17,0.87,1.06,1.03,1.07,1.08,1.09,1.02,0.77,0.89,0.7,0.63,0.8,0.74,0.67,0.64,0.64,0.55,0.68,0.54,0.57,0.62,0.56,0.59,0.57,0.57,0.54,0.54,0.42,0.5,0.51,0.34,0.41,0.33,0.39,0.43,0.35,0.48,0.37,0.33,0.38,0.39,0.37,0.39,0.41,0.29,0.4,0.33,0.32,0.34,0.34,0.32,0.37,0.32,0.35,0.32,0.29,0.31,0.29,0.27,0.31,0.28,0.27,0.34,0.2,0.28,0.27,0.26,0.27,0.27,0.19,0.27,0.24,0.23,0.21,0.18,0.25,0.24,0.27,0.17,0.21,0.25,0.22,0.22,0.23,0.2,0.2,0.21,0.2,0.23,0.21,0.19,0.25,0.18,0.21,0.23,0.17,0.2,0.19,0.0,0.16,0.19,0.21,0.18,0.17,0.21,0.19,0.19,0.17,0.17,0.17,0.16,0.17,0.2,0.17,0.16,0.19,0.17,0.18,0.15,0.14,0.19,0.16,0.17,0.19,0.18,0.17,0.21,0.15,0.15,0.14,0.17,0.16,0.16,0.15,0.15,0.15,0.14,0.16,0.15,0.15,0.16,0.2,0.14,0.14,0.15,0.14,0.13,0.15,0.13,0.15,0.14,0.17,0.14,0.16,0.14,0.14,0.15,0.15,0.13,0.19,0.0,0.13,0.15,0.14,0.11,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.13,0.14,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.13,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.0,0.0,74.59
11/05/2021,2.55,2.42,2.08,1.89,1.67,1.69,1.4,1.15,1.31,1.04,0.96,1.16,1.21,0.86,1.05,1.03,1.08,1.08,1.09,1.01,0.78,0.9,0.7,0.63,0.8,0.73,0.66,0.63,0.65,0.54,0.68,0.54,0.58,0.63,0.56,0.59,0.57,0.58,0.53,0.54,0.43,0.49,0.52,0.32,0.41,0.33,0.4,0.43,0.34,0.47,0.37,0.33,0.38,0.39,0.38,0.39,0.41,0.29,0.4,0.33,0.32,0.34,0.34,0.32,0.37,0.32,0.35,0.31,0.29,0.31,0.29,0.26,0.33,0.28,0.26,0.34,0.18,0.28,0.28,0.26,0.27,0.27,0.19,0.27,0.24,0.23,0.21,0.18,0.25,0.24,0.27,0.17,0.21,0.25,0.22,0.22,0.23,0.2,0.19,0.22,0.2,0.23,0.21,0.19,0.25,0.19,0.2,0.23,0.18,0.19,0.19,0.0,0.16,0.19,0.2,0.18,0.17,0.21,0.19,0.19,0.17,0.17,0.17,0.16,0.17,0.2,0.17,0.16,0.2,0.17,0.18,0.14,0.14,0.19,0.16,0.17,0.18,0.18,0.17,0.21,0.15,0.15,0.14,0.16,0.16,0.15,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.16,0.2,0.14,0.13,0.15,0.14,0.13,0.15,0.13,0.15,0.14,0.17,0.14,0.16,0.14,0.11,0.15,0.15,0.14,0.19,0.0,0.13,0.14,0.14,0.11,0.15,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.13,0.14,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.0,0.0,74.54
11/08/2021,2.55,2.38,2.07,1.91,1.69,1.67,1.4,1.15,1.3,1.02,0.97,1.15,1.17,0.85,1.05,1.04,1.09,1.1,1.09,1.0,0.77,0.88,0.7,0.63,0.79,0.74,0.65,0.64,0.65,0.54,0.65,0.51,0.58,0.61,0.55,0.58,0.59,0.59,0.53,0.55,0.43,0.49,0.52,0.33,0.41,0.34,0.4,0.42,0.34,0.47,0.38,0.33,0.37,0.39,0.38,0.38,0.41,0.25,0.4,0.33,0.32,0.34,0.33,0.32,0.36,0.32,0.34,0.32,0.29,0.31,0.29,0.27,0.33,0.28,0.26,0.36,0.19,0.28,0.27,0.26,0.28,0.28,0.2,0.27,0.24,0.23,0.21,0.18,0.25,0.24,0.28,0.18,0.21,0.25,0.22,0.22,0.23,0.19,0.2,0.23,0.2,0.22,0.21,0.19,0.25,0.2,0.21,0.22,0.17,0.19,0.19,0.0,0.16,0.19,0.19,0.19,0.17,0.22,0.19,0.18,0.17,0.16,0.18,0.15,0.16,0.2,0.17,0.16,0.2,0.17,0.18,0.14,0.14,0.19,0.17,0.16,0.19,0.18,0.17,0.22,0.17,0.17,0.14,0.16,0.16,0.15,0.15,0.14,0.15,0.15,0.15,0.15,0.15,0.16,0.2,0.14,0.14,0.15,0.14,0.13,0.15,0.13,0.16,0.14,0.17,0.15,0.16,0.13,0.11,0.15,0.15,0.14,0.19,0.0,0.14,0.14,0.15,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.13,0.13,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.13,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.0,0.0,74.5
11/09/2021,2.54,2.37,2.04,1.89,1.69,1.65,1.44,1.17,1.31,1.03,0.98,1.14,1.29,0.85,1.05,1.02,0.98,1.09,1.05,0.99,0.78,0.83,0.7,0.63,0.8,0.74,0.64,0.66,0.65,0.57,0.64,0.52,0.58,0.6,0.56,0.58,0.59,0.59,0.51,0.55,0.43,0.49,0.51,0.33,0.41,0.34,0.4,0.42,0.34,0.48,0.38,0.33,0.37,0.39,0.38,0.38,0.41,0.25,0.4,0.33,0.33,0.33,0.33,0.32,0.36,0.32,0.34,0.32,0.29,0.31,0.29,0.27,0.32,0.28,0.27,0.36,0.19,0.28,0.27,0.26,0.28,0.26,0.2,0.27,0.24,0.24,0.21,0.18,0.25,0.24,0.28,0.18,0.21,0.25,0.22,0.22,0.22,0.19,0.2,0.22,0.2,0.23,0.21,0.19,0.24,0.2,0.2,0.22,0.16,0.2,0.19,0.0,0.16,0.19,0.2,0.2,0.18,0.22,0.19,0.18,0.17,0.17,0.18,0.16,0.16,0.2,0.17,0.16,0.19,0.17,0.18,0.14,0.14,0.19,0.17,0.16,0.18,0.19,0.17,0.21,0.17,0.17,0.14,0.16,0.16,0.15,0.15,0.14,0.15,0.15,0.16,0.15,0.15,0.16,0.2,0.15,0.14,0.15,0.14,0.13,0.15,0.13,0.16,0.14,0.17,0.15,0.16,0.14,0.0,0.15,0.15,0.14,0.19,0.0,0.14,0.14,0.15,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.11,0.12,0.12,0.0,0.0,0.13,0.14,0.12,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.13,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.0,0.0,74.44
11/10/2021,2.54,2.37,2.04,1.89,1.69,1.65,1.44,1.17,1.31,1.03,0.98,1.14,1.29,0.85,1.05,1.02,0.98,1.09,1.05,0.99,0.78,0.83,0.7,0.63,0.8,0.74,0.64,0.66,0.65,0.57,0.64,0.52,0.58,0.6,0.56,0.58,0.59,0.59,0.51,0.55,0.43,0.49,0.51,0.33,0.41,0.34,0.4,0.42,0.34,0.48,0.38,0.33,0.37,0.39,0.38,0.38,0.41,0.25,0.4,0.33,0.33,0.33,0.33,0.32,0.36,0.32,0.34,0.32,0.29,0.31,0.29,0.27,0.32,0.28,0.27,0.36,0.19,0.28,0.27,0.26,0.28,0.26,0.2,0.27,0.24,0.24,0.21,0.18,0.25,0.24,0.28,0.18,0.21,0.25,0.22,0.22,0.22,0.19,0.2,0.22,0.2,0.23,0.21,0.19,0.24,0.2,0.2,0.22,0.16,0.2,0.19,0.0,0.16,0.19,0.2,0.2,0.18,0.22,0.19,0.18,0.17,0.17,0.18,0.16,0.16,0.2,0.17,0.16,0.19,0.17,0.18,0.14,0.14,0.19,0.17,0.16,0.18,0.19,0.17,0.21,0.17,0.17,0.14,0.16,0.16,0.15,0.15,0.14,0.15,0.15,0.16,0.15,0.15,0.16,0.2,0.15,0.14,0.15,0.14,0.13,0.15,0.13,0.16,0.14,0.17,0.15,0.16,0.14,0.0,0.15,0.15,0.14,0.19,0.0,0.14,0.14,0.15,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.11,0.12,0.12,0.0,0.0,0.13,0.14,0.12,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.13,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.0,0.0,74.44
