,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,NVDA,TSLA,JPM,JNJ,V,UNH,BRK.B,HD,PG,MA,PYPL,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,KO,WMT,ABT,T,PEP,ABBV,NKE,TMO,CVX,MRK,ACN,AVGO,LLY,WFC,DHR,COST,TXN,MCD,MDT,QCOM,ORCL,PM,UPS,HON,LIN,UNP,BMY,NEE,LOW,C,AMGN,INTU,SBUX,BLK,BA,RTX,GS,MS,AMAT,IBM,TGT,AMT,CAT,AXP,AMD,MMM,GE,ISRG,NOW,CVS,DE,SCHW,SPGI,CHTR,SQ,LMT,ANTM,ZTS,TMUS,BKNG,PLD,MU,FIS,SYK,LRCX,MDLZ,MO,CCI,ADP,GILD,CI,ZM,TJX,COP,USB,PNC,DUK,CME,GM,FDX,CSX,MRNA,TFC,EL,EQIX,ATVI,CB,BDX,MMC,COF,ITW,SHW,MELI,ILMN,NSC,BX,EW,ICE,CL,FISV,SO,ADSK,SNAP,APD,TWLO,MCO,ADI,BSX,REGN,UBER,D,WM,ETN,HUM,HCA,NOC,EMR,PGR,GPN,F,IDXX,TWTR,NXPI,ECL,DOCU,AON,DG,BIIB,FCX,VRTX,NEM,ROP,JCI,EOG,PSA,IQV,KLAC,ROKU,CRWD,EBAY,TROW,DOW,LHX,MRVL,LULU,ALGN,MSCI,A,KMB,GD,ROST,TEL,MET,TT,SLB,VEEV,EXC,CMG,INFO,WDAY,CNC,PINS,DLR,APTV,SNPS,DXCM,AEP,SRE,SPG,APH,BK,ORLY,DD,MTCH,AIG,EA,BAX,CARR,CDNS,GE.,FTNT,PRU,RMD,PANW,MCHP,SNOW,PLTR,AGPXX,MAR,MPC,SYY,PXD,XLNX,NET,TTD,CTSH,MSI,HPQ,SIVB,AZO,PEP.,CHV.,4I1.,TRVC.,8CW.,DUT.,PEO.,PAYX,HLT,SUM
11/15/2021,5.84,5.63,3.73,1.86,2.02,2.08,1.79,2.06,1.2,1.02,0.84,1.02,0.89,0.93,0.85,0.74,0.53,0.7,0.87,0.73,0.58,0.64,0.69,0.51,0.7,0.48,0.57,0.67,0.55,0.54,0.54,0.42,0.53,0.49,0.5,0.59,0.52,0.5,0.55,0.54,0.51,0.5,0.46,0.54,0.41,0.44,0.38,0.44,0.42,0.35,0.36,0.36,0.42,0.38,0.31,0.4,0.39,0.34,0.29,0.4,0.31,0.35,0.29,0.32,0.32,0.33,0.34,0.25,0.3,0.29,0.27,0.29,0.42,0.25,0.28,0.3,0.32,0.29,0.25,0.28,0.26,0.22,0.21,0.2,0.25,0.24,0.17,0.24,0.26,0.2,0.18,0.21,0.21,0.21,0.2,0.18,0.23,0.2,0.18,0.13,0.2,0.23,0.2,0.21,0.18,0.19,0.19,0.15,0.19,0.18,0.2,0.19,0.17,0.12,0.21,0.17,0.2,0.17,0.18,0.2,0.17,0.13,0.16,0.23,0.17,0.18,0.15,0.14,0.16,0.17,0.12,0.16,0.12,0.16,0.23,0.14,0.16,0.13,0.14,0.16,0.16,0.14,0.16,0.13,0.14,0.13,0.0,0.18,0.13,0.0,0.14,0.14,0.12,0.16,0.13,0.0,0.14,0.11,0.11,0.12,0.13,0.13,0.12,0.11,0.15,0.0,0.13,0.12,0.11,0.11,0.11,0.14,0.13,0.12,0.12,0.12,0.11,0.11,0.0,0.13,0.11,0.11,0.11,0.0,0.13,0.12,0.11,0.13,0.1,0.0,0.0,0.11,0.12,0.15,0.0,0.0,0.13,0.12,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.12,0.11,0.17,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.19
11/16/2021,5.84,5.63,3.73,1.86,2.02,2.08,1.79,2.06,1.2,1.02,0.84,1.02,0.89,0.93,0.85,0.74,0.53,0.7,0.87,0.73,0.58,0.64,0.69,0.51,0.7,0.48,0.57,0.67,0.55,0.54,0.54,0.42,0.53,0.49,0.5,0.59,0.52,0.5,0.55,0.54,0.51,0.5,0.46,0.54,0.41,0.44,0.38,0.44,0.42,0.35,0.36,0.36,0.42,0.38,0.31,0.4,0.39,0.34,0.29,0.4,0.31,0.35,0.29,0.32,0.32,0.33,0.34,0.25,0.3,0.29,0.27,0.29,0.42,0.25,0.28,0.3,0.32,0.29,0.25,0.28,0.26,0.22,0.21,0.2,0.25,0.24,0.17,0.24,0.26,0.2,0.18,0.21,0.21,0.21,0.2,0.18,0.23,0.2,0.18,0.13,0.2,0.23,0.2,0.21,0.18,0.19,0.19,0.15,0.19,0.18,0.2,0.19,0.17,0.12,0.21,0.17,0.2,0.17,0.18,0.2,0.17,0.13,0.16,0.23,0.17,0.18,0.15,0.14,0.16,0.17,0.12,0.16,0.12,0.16,0.23,0.14,0.16,0.13,0.14,0.16,0.16,0.14,0.16,0.13,0.14,0.13,0.0,0.18,0.13,0.0,0.14,0.14,0.12,0.16,0.13,0.0,0.14,0.11,0.11,0.12,0.13,0.13,0.12,0.11,0.15,0.0,0.13,0.12,0.11,0.11,0.11,0.14,0.13,0.12,0.12,0.12,0.11,0.11,0.0,0.13,0.11,0.11,0.11,0.0,0.13,0.12,0.11,0.13,0.1,0.0,0.0,0.11,0.12,0.15,0.0,0.0,0.13,0.12,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.12,0.11,0.17,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.19
11/17/2021,5.88,5.66,3.76,1.92,2.05,2.1,1.78,1.99,1.19,1.02,0.84,1.02,0.89,0.93,0.84,0.76,0.55,0.68,0.85,0.74,0.58,0.63,0.71,0.51,0.7,0.48,0.56,0.65,0.54,0.54,0.54,0.42,0.53,0.48,0.51,0.59,0.52,0.5,0.56,0.54,0.5,0.5,0.46,0.54,0.41,0.44,0.38,0.44,0.41,0.35,0.36,0.36,0.41,0.38,0.31,0.4,0.39,0.34,0.29,0.41,0.31,0.35,0.29,0.32,0.32,0.33,0.34,0.25,0.3,0.29,0.27,0.29,0.42,0.25,0.28,0.3,0.32,0.29,0.25,0.28,0.26,0.22,0.21,0.2,0.25,0.24,0.17,0.24,0.26,0.2,0.17,0.21,0.21,0.21,0.2,0.18,0.23,0.2,0.18,0.13,0.2,0.23,0.2,0.2,0.18,0.19,0.2,0.15,0.19,0.19,0.2,0.19,0.17,0.13,0.2,0.17,0.2,0.17,0.18,0.2,0.17,0.13,0.16,0.23,0.17,0.18,0.15,0.14,0.15,0.17,0.12,0.16,0.12,0.16,0.23,0.14,0.16,0.13,0.14,0.16,0.16,0.14,0.16,0.13,0.14,0.13,0.0,0.18,0.13,0.0,0.14,0.14,0.12,0.16,0.13,0.0,0.14,0.11,0.11,0.12,0.13,0.13,0.12,0.11,0.15,0.0,0.13,0.12,0.12,0.11,0.11,0.14,0.13,0.12,0.13,0.12,0.11,0.11,0.0,0.13,0.11,0.11,0.11,0.0,0.13,0.12,0.11,0.13,0.1,0.0,0.1,0.11,0.12,0.15,0.0,0.0,0.13,0.12,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.12,0.11,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.28000000000002
11/18/2021,5.88,5.65,3.78,1.96,2.04,2.1,1.76,1.95,1.18,1.01,0.84,1.0,0.89,0.93,0.85,0.75,0.56,0.68,0.85,0.74,0.57,0.64,0.71,0.51,0.7,0.48,0.57,0.65,0.54,0.53,0.54,0.42,0.53,0.48,0.51,0.58,0.53,0.5,0.55,0.54,0.5,0.5,0.45,0.54,0.41,0.44,0.37,0.45,0.41,0.35,0.36,0.36,0.41,0.38,0.31,0.4,0.39,0.33,0.28,0.4,0.31,0.34,0.31,0.32,0.32,0.33,0.34,0.25,0.31,0.28,0.27,0.29,0.42,0.25,0.28,0.3,0.32,0.29,0.25,0.28,0.26,0.22,0.21,0.2,0.25,0.24,0.17,0.23,0.26,0.2,0.17,0.21,0.21,0.21,0.2,0.19,0.23,0.2,0.17,0.13,0.2,0.23,0.2,0.2,0.18,0.19,0.19,0.15,0.19,0.19,0.2,0.19,0.17,0.13,0.21,0.17,0.2,0.17,0.18,0.2,0.17,0.13,0.16,0.23,0.17,0.18,0.15,0.14,0.16,0.17,0.12,0.16,0.12,0.16,0.23,0.14,0.16,0.12,0.14,0.16,0.16,0.14,0.16,0.13,0.14,0.13,0.0,0.18,0.13,0.0,0.14,0.14,0.12,0.16,0.13,0.0,0.14,0.11,0.11,0.12,0.13,0.13,0.12,0.11,0.15,0.0,0.11,0.12,0.11,0.11,0.11,0.14,0.13,0.12,0.13,0.11,0.11,0.11,0.0,0.13,0.11,0.11,0.11,0.0,0.13,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.12,0.15,0.0,0.0,0.13,0.12,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.12,0.11,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.18
11/19/2021,5.89,5.68,3.76,1.92,2.03,2.08,1.76,2.02,1.17,1.0,0.85,0.99,0.88,0.98,0.84,0.76,0.56,0.67,0.85,0.75,0.57,0.64,0.71,0.5,0.7,0.48,0.56,0.65,0.54,0.52,0.54,0.41,0.53,0.48,0.51,0.59,0.53,0.5,0.55,0.54,0.49,0.49,0.46,0.54,0.41,0.44,0.37,0.48,0.42,0.34,0.36,0.36,0.41,0.38,0.31,0.4,0.41,0.33,0.28,0.42,0.31,0.34,0.29,0.31,0.32,0.33,0.34,0.25,0.31,0.28,0.26,0.29,0.43,0.25,0.27,0.3,0.32,0.29,0.25,0.28,0.27,0.22,0.22,0.2,0.25,0.24,0.17,0.23,0.26,0.2,0.17,0.21,0.21,0.21,0.19,0.18,0.23,0.2,0.18,0.13,0.2,0.23,0.2,0.2,0.18,0.19,0.19,0.15,0.19,0.19,0.2,0.19,0.17,0.12,0.2,0.17,0.2,0.16,0.18,0.2,0.16,0.13,0.16,0.23,0.17,0.18,0.15,0.14,0.15,0.17,0.12,0.16,0.12,0.16,0.24,0.14,0.16,0.13,0.14,0.16,0.16,0.14,0.15,0.13,0.14,0.13,0.0,0.18,0.13,0.0,0.14,0.14,0.12,0.16,0.13,0.0,0.14,0.11,0.11,0.12,0.13,0.13,0.12,0.12,0.15,0.0,0.12,0.12,0.11,0.0,0.11,0.14,0.14,0.12,0.13,0.12,0.11,0.11,0.0,0.13,0.11,0.11,0.11,0.1,0.12,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.13,0.15,0.0,0.0,0.13,0.12,0.12,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.12,0.11,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.22
11/22/2021,5.89,5.68,3.76,1.92,2.03,2.08,1.76,2.02,1.17,1.0,0.85,0.99,0.88,0.98,0.84,0.76,0.56,0.67,0.85,0.75,0.57,0.64,0.71,0.5,0.7,0.48,0.56,0.65,0.54,0.52,0.54,0.41,0.53,0.48,0.51,0.59,0.53,0.5,0.55,0.54,0.49,0.49,0.46,0.54,0.41,0.44,0.37,0.48,0.42,0.34,0.36,0.36,0.41,0.38,0.31,0.4,0.4,0.33,0.28,0.41,0.31,0.34,0.29,0.31,0.32,0.33,0.34,0.25,0.31,0.28,0.26,0.29,0.43,0.25,0.27,0.3,0.32,0.29,0.25,0.28,0.27,0.21,0.22,0.2,0.25,0.24,0.17,0.23,0.26,0.2,0.17,0.21,0.21,0.2,0.19,0.18,0.23,0.2,0.18,0.13,0.2,0.23,0.2,0.2,0.18,0.19,0.19,0.15,0.19,0.19,0.2,0.19,0.17,0.12,0.2,0.17,0.2,0.16,0.18,0.2,0.16,0.13,0.16,0.23,0.17,0.18,0.15,0.14,0.15,0.17,0.12,0.16,0.12,0.16,0.24,0.14,0.16,0.13,0.14,0.16,0.16,0.14,0.15,0.13,0.14,0.13,0.0,0.18,0.13,0.0,0.14,0.14,0.12,0.16,0.13,0.0,0.14,0.11,0.11,0.12,0.13,0.13,0.12,0.12,0.15,0.0,0.12,0.12,0.11,0.0,0.11,0.14,0.14,0.12,0.13,0.12,0.1,0.11,0.0,0.13,0.11,0.11,0.11,0.1,0.12,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.12,0.15,0.0,0.0,0.13,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.12,0.11,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.14
11/23/2021,5.89,5.68,3.76,1.92,2.03,2.08,1.76,2.02,1.17,1.0,0.85,0.99,0.88,0.98,0.84,0.76,0.56,0.67,0.85,0.75,0.57,0.64,0.71,0.5,0.7,0.48,0.56,0.65,0.54,0.52,0.54,0.41,0.53,0.48,0.51,0.59,0.53,0.5,0.55,0.54,0.49,0.49,0.46,0.54,0.41,0.44,0.37,0.48,0.42,0.34,0.36,0.36,0.41,0.38,0.31,0.4,0.4,0.33,0.28,0.41,0.31,0.34,0.29,0.31,0.32,0.33,0.34,0.25,0.31,0.28,0.26,0.29,0.43,0.25,0.27,0.3,0.32,0.29,0.25,0.28,0.27,0.21,0.22,0.2,0.25,0.24,0.17,0.23,0.26,0.2,0.17,0.21,0.21,0.2,0.19,0.18,0.23,0.2,0.18,0.13,0.2,0.23,0.2,0.2,0.18,0.19,0.19,0.15,0.19,0.19,0.2,0.19,0.17,0.12,0.2,0.17,0.2,0.16,0.18,0.2,0.16,0.13,0.16,0.23,0.17,0.18,0.15,0.14,0.15,0.17,0.12,0.16,0.12,0.16,0.24,0.14,0.16,0.13,0.14,0.16,0.16,0.14,0.15,0.13,0.14,0.13,0.0,0.18,0.13,0.0,0.14,0.14,0.12,0.16,0.13,0.0,0.14,0.11,0.11,0.12,0.13,0.13,0.12,0.12,0.15,0.0,0.12,0.12,0.11,0.0,0.11,0.14,0.14,0.12,0.13,0.12,0.1,0.11,0.0,0.13,0.11,0.11,0.11,0.1,0.12,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.12,0.15,0.0,0.0,0.13,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.12,0.11,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.14
11/24/2021,6.28,5.76,3.91,1.94,2.05,2.1,1.93,2.18,1.14,1.01,0.8,0.97,0.87,1.02,0.84,0.7,0.51,0.66,0.82,0.77,0.56,0.6,0.71,0.49,0.69,0.47,0.53,0.67,0.53,0.52,0.53,0.4,0.53,0.48,0.52,0.59,0.51,0.48,0.55,0.55,0.5,0.47,0.47,0.55,0.42,0.44,0.37,0.49,0.41,0.33,0.35,0.36,0.41,0.38,0.3,0.41,0.41,0.32,0.28,0.45,0.31,0.33,0.28,0.3,0.31,0.32,0.32,0.24,0.29,0.28,0.26,0.28,0.44,0.24,0.26,0.29,0.32,0.29,0.24,0.27,0.26,0.21,0.21,0.2,0.24,0.25,0.17,0.23,0.26,0.22,0.16,0.21,0.22,0.2,0.19,0.19,0.24,0.2,0.17,0.13,0.2,0.22,0.19,0.2,0.18,0.19,0.19,0.14,0.19,0.21,0.19,0.19,0.17,0.11,0.2,0.17,0.2,0.16,0.18,0.2,0.15,0.13,0.16,0.23,0.17,0.18,0.15,0.14,0.16,0.17,0.11,0.15,0.11,0.15,0.24,0.14,0.16,0.13,0.14,0.16,0.16,0.13,0.15,0.13,0.13,0.12,0.0,0.18,0.13,0.0,0.14,0.14,0.12,0.16,0.13,0.0,0.13,0.11,0.11,0.12,0.14,0.12,0.12,0.12,0.15,0.0,0.11,0.12,0.11,0.0,0.11,0.14,0.14,0.12,0.13,0.12,0.11,0.11,0.0,0.13,0.11,0.11,0.0,0.0,0.12,0.12,0.12,0.13,0.0,0.0,0.11,0.11,0.13,0.15,0.0,0.0,0.13,0.12,0.11,0.1,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.12,0.11,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.60000000000001
11/25/2021,6.33,5.73,3.82,1.92,2.02,2.07,1.88,2.23,1.17,0.99,0.78,0.97,0.89,1.02,0.85,0.67,0.5,0.66,0.84,0.76,0.56,0.61,0.69,0.5,0.68,0.47,0.54,0.67,0.54,0.53,0.52,0.42,0.53,0.48,0.52,0.59,0.52,0.49,0.54,0.53,0.5,0.49,0.47,0.56,0.42,0.45,0.37,0.48,0.42,0.33,0.36,0.36,0.41,0.38,0.3,0.4,0.42,0.33,0.27,0.43,0.31,0.33,0.28,0.31,0.32,0.33,0.32,0.25,0.29,0.28,0.26,0.27,0.44,0.25,0.26,0.29,0.31,0.29,0.25,0.28,0.26,0.21,0.2,0.2,0.24,0.25,0.17,0.22,0.26,0.22,0.16,0.21,0.22,0.2,0.19,0.19,0.24,0.21,0.17,0.12,0.2,0.23,0.2,0.2,0.18,0.19,0.2,0.15,0.19,0.23,0.2,0.19,0.17,0.11,0.2,0.17,0.2,0.16,0.18,0.2,0.14,0.13,0.16,0.23,0.17,0.18,0.15,0.14,0.16,0.16,0.11,0.15,0.11,0.15,0.24,0.14,0.16,0.12,0.14,0.16,0.16,0.13,0.15,0.13,0.13,0.13,0.0,0.19,0.13,0.0,0.15,0.14,0.11,0.16,0.13,0.0,0.13,0.11,0.11,0.12,0.13,0.12,0.12,0.12,0.15,0.0,0.11,0.12,0.11,0.1,0.11,0.14,0.13,0.12,0.12,0.12,0.11,0.11,0.0,0.13,0.11,0.11,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.11,0.11,0.12,0.14,0.0,0.0,0.13,0.12,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.13,0.11,0.16,0.0,0.0,0.1,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.52
11/26/2021,6.33,5.73,3.82,1.92,2.02,2.07,1.88,2.23,1.17,0.99,0.78,0.97,0.89,1.02,0.85,0.67,0.5,0.66,0.84,0.76,0.56,0.61,0.69,0.5,0.68,0.47,0.54,0.67,0.53,0.53,0.52,0.41,0.53,0.48,0.52,0.59,0.52,0.49,0.54,0.53,0.5,0.49,0.47,0.56,0.42,0.45,0.37,0.48,0.42,0.33,0.36,0.36,0.41,0.38,0.3,0.4,0.42,0.33,0.27,0.43,0.31,0.33,0.28,0.31,0.32,0.33,0.32,0.24,0.29,0.28,0.26,0.27,0.44,0.24,0.26,0.28,0.31,0.29,0.25,0.28,0.26,0.21,0.19,0.2,0.24,0.25,0.17,0.22,0.26,0.22,0.16,0.21,0.22,0.2,0.19,0.18,0.24,0.21,0.17,0.12,0.2,0.23,0.2,0.2,0.18,0.19,0.2,0.15,0.19,0.23,0.2,0.19,0.17,0.11,0.2,0.17,0.2,0.16,0.18,0.2,0.14,0.13,0.16,0.23,0.17,0.18,0.15,0.14,0.16,0.16,0.11,0.15,0.11,0.15,0.23,0.14,0.16,0.12,0.14,0.16,0.16,0.13,0.15,0.13,0.13,0.13,0.0,0.19,0.13,0.0,0.14,0.14,0.11,0.16,0.13,0.0,0.13,0.11,0.11,0.12,0.13,0.12,0.12,0.12,0.15,0.0,0.11,0.12,0.11,0.1,0.11,0.14,0.13,0.12,0.12,0.12,0.11,0.11,0.0,0.13,0.11,0.11,0.0,0.0,0.12,0.12,0.11,0.12,0.0,0.0,0.11,0.11,0.12,0.14,0.0,0.0,0.13,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.13,0.11,0.16,0.0,0.0,0.1,0.0,0.0,0.0,0.13,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.4
11/29/2021,6.34,5.67,3.81,1.92,2.01,2.06,1.91,2.14,1.19,0.99,0.81,1.0,0.89,1.03,0.85,0.71,0.49,0.64,0.86,0.75,0.56,0.63,0.69,0.5,0.66,0.47,0.55,0.67,0.53,0.53,0.52,0.41,0.53,0.49,0.51,0.58,0.53,0.49,0.54,0.54,0.5,0.5,0.47,0.57,0.42,0.45,0.36,0.48,0.41,0.33,0.35,0.35,0.4,0.39,0.3,0.4,0.42,0.33,0.27,0.44,0.31,0.33,0.28,0.31,0.32,0.33,0.32,0.24,0.29,0.28,0.27,0.27,0.45,0.24,0.26,0.28,0.3,0.29,0.26,0.28,0.26,0.21,0.2,0.2,0.24,0.25,0.17,0.22,0.27,0.23,0.16,0.2,0.22,0.2,0.19,0.19,0.23,0.21,0.17,0.1,0.2,0.24,0.2,0.21,0.18,0.19,0.19,0.14,0.19,0.22,0.2,0.19,0.17,0.11,0.2,0.17,0.2,0.17,0.18,0.2,0.13,0.12,0.16,0.24,0.17,0.17,0.15,0.14,0.16,0.13,0.11,0.15,0.11,0.16,0.23,0.14,0.16,0.12,0.14,0.16,0.16,0.13,0.15,0.13,0.13,0.13,0.0,0.19,0.13,0.0,0.14,0.14,0.11,0.16,0.12,0.0,0.13,0.11,0.1,0.12,0.13,0.13,0.12,0.12,0.15,0.0,0.0,0.12,0.11,0.0,0.11,0.14,0.13,0.11,0.12,0.11,0.11,0.11,0.0,0.12,0.11,0.11,0.0,0.0,0.12,0.11,0.12,0.12,0.1,0.0,0.11,0.11,0.12,0.14,0.0,0.0,0.13,0.12,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.13,0.11,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.34
11/30/2021,6.28,5.66,3.82,1.91,2.0,2.05,1.88,2.12,1.18,1.01,0.8,1.0,0.9,1.03,0.87,0.69,0.5,0.64,0.85,0.76,0.56,0.62,0.71,0.51,0.66,0.47,0.55,0.72,0.53,0.54,0.54,0.41,0.53,0.49,0.51,0.6,0.53,0.48,0.54,0.54,0.51,0.48,0.5,0.58,0.42,0.45,0.36,0.48,0.41,0.33,0.36,0.35,0.4,0.38,0.3,0.4,0.42,0.32,0.28,0.44,0.31,0.33,0.27,0.3,0.32,0.33,0.32,0.25,0.29,0.29,0.26,0.26,0.45,0.24,0.26,0.28,0.31,0.29,0.26,0.27,0.26,0.22,0.2,0.21,0.24,0.25,0.17,0.21,0.27,0.22,0.16,0.2,0.22,0.2,0.19,0.19,0.23,0.21,0.17,0.11,0.2,0.23,0.2,0.2,0.18,0.19,0.19,0.14,0.19,0.27,0.19,0.19,0.17,0.11,0.2,0.17,0.2,0.16,0.18,0.2,0.14,0.13,0.16,0.24,0.16,0.18,0.15,0.14,0.16,0.13,0.11,0.16,0.11,0.16,0.23,0.13,0.16,0.12,0.14,0.17,0.16,0.13,0.15,0.13,0.13,0.13,0.0,0.19,0.13,0.0,0.14,0.14,0.12,0.16,0.13,0.0,0.13,0.11,0.11,0.12,0.13,0.12,0.12,0.12,0.15,0.0,0.1,0.12,0.11,0.0,0.11,0.14,0.14,0.11,0.12,0.11,0.11,0.11,0.0,0.12,0.11,0.11,0.0,0.0,0.12,0.11,0.12,0.12,0.0,0.0,0.11,0.11,0.12,0.14,0.0,0.0,0.13,0.12,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.13,0.1,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.42000000000002
12/01/2021,6.28,5.66,3.82,1.91,2.0,2.05,1.88,2.12,1.18,1.01,0.8,1.0,0.9,1.03,0.87,0.69,0.5,0.64,0.85,0.76,0.56,0.62,0.71,0.51,0.66,0.47,0.55,0.72,0.53,0.54,0.54,0.41,0.53,0.49,0.51,0.6,0.53,0.48,0.54,0.54,0.51,0.48,0.5,0.58,0.42,0.45,0.36,0.48,0.41,0.33,0.36,0.35,0.4,0.38,0.3,0.4,0.42,0.32,0.28,0.44,0.31,0.33,0.27,0.3,0.32,0.33,0.32,0.25,0.29,0.29,0.26,0.26,0.45,0.24,0.26,0.28,0.31,0.29,0.26,0.27,0.26,0.22,0.2,0.21,0.24,0.25,0.17,0.21,0.27,0.22,0.16,0.2,0.22,0.2,0.19,0.19,0.23,0.21,0.17,0.11,0.2,0.23,0.2,0.2,0.18,0.19,0.19,0.14,0.19,0.27,0.19,0.19,0.17,0.11,0.2,0.17,0.2,0.16,0.18,0.2,0.14,0.13,0.16,0.24,0.16,0.18,0.15,0.14,0.16,0.13,0.11,0.16,0.11,0.16,0.23,0.13,0.16,0.12,0.14,0.17,0.16,0.13,0.15,0.13,0.13,0.13,0.0,0.19,0.13,0.0,0.14,0.14,0.12,0.16,0.13,0.0,0.13,0.11,0.11,0.12,0.13,0.12,0.12,0.12,0.15,0.0,0.1,0.12,0.11,0.0,0.11,0.14,0.14,0.11,0.12,0.11,0.11,0.11,0.0,0.12,0.11,0.11,0.0,0.0,0.12,0.11,0.12,0.12,0.0,0.0,0.11,0.11,0.12,0.14,0.0,0.0,0.13,0.12,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.13,0.1,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.11,0.11,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.42000000000002
