,GME,OMCL,M,SAIA,GTLS,NEO,POWI,MSTR,ADC,IIPR,EXPO,AMN,ENSG,DDD,PDCE,SEM,UFPI,ITRI,BCPC,JBT,AEIS,REZI,SIG,TRUP,RRC,CNMD,WTS,LPSN,VIAV,CBU,ALRM,SHAK,BKU,PPBI,GKOS,MTDR,FHB,ROG,SPSC,STMP,KFY,AJRD,EXLS,LGIH,AGO,WDFC,MTH,NSIT,KLIC,VG,SWN,AIT,FN,ONTO,HP,ABCB,ARNC,LXP,ABG,DIOD,UNF,MED,FUL,SHOO,LCII,HI,EPRT,BBBY,CCOI,MMSI,SMPL,OMI,RCII,KWR,ISBC,ITGR,FELE,SFBS,LTHM,SHEN,SFNC,EGHT,AWR,DORM,AVA,WD,MXL,REGI,BMI,SJI,ABM,CWT,ONB,FORM,ANF,EAT,ALGT,MATX,MDC,SPXC,FIX,UFS,WWW,PRFT,ACA,UCBI,FLOW,KTB,AIN,BRC,SNBR,IBP,AEL,RMBS,IBTX,SM,COLB,EVTC,CVET,MD,JJSF,ATI,PBH,MDRX,CPE,SCL,AAON,GPI,CVBF,PCRX,PLXS,OI,SITC,PRLB,GDOT,IRBT,VCEL,FBP,CADE,SANM,ROCK,UNIT,RPAI,ODP,ESE,MYGN,SBH,CAKE,FWRD,BOOT,MOG.A,CELH,INDB,VSTO,FSS,MLI,BDN,MANT,AX,B,HSKA,EPC,CTRE,CORT,THRM,HTH,VICR,HUBG,UCTT,COOP,FFBC,WGO,SSTK,BCC,AVAV,IDCC,FMBI,TSE,MGLN,XPER,BLMN,IOSP,FCPT,SKYW,RLGY,RNST,SYKE,WSFS,MNRO,CPK,ROIC,RAVN,PSMT,PRGS,SVC,MODV,PMT,XHR,TWO,BIG,BGS,UNFI,WRE,FBC,VRTS,IRT,ARI,CYTK,GMS,CVCO,CCS,INT,AAWW,KALU,PIPR,CORE,BANR,TRMK,n/a,THS,TTGT,TTEC,LGND,CNK,XNCR,ATGE,AMEH,PLMR,AAT,TBK,ARCB,MDP,WIRE,DRH,NMIH,GNW,VBTX,SBCF,GPRE,BCEI,SKT,PRAA,CIVI,NTCT,VRTV,NPO,COKE,VGR,STC,ACLS,CDMO,PRK,CASH,KN,EBS,EPAY,NKTR,FLGT,TDS,EXTR,MSEX,LKFN,CUBI,PTEN,GWB,EGBN,SUM
11/04/2021,0.0,0.7,0.82,0.0,0.6,0.53,0.58,0.0,0.45,0.59,0.55,0.45,0.38,0.36,0.49,0.33,0.47,0.34,0.45,0.45,0.33,0.35,0.47,0.33,0.55,0.39,0.49,0.31,0.33,0.37,0.36,0.27,0.36,0.38,0.2,0.44,0.34,0.36,0.48,0.0,0.41,0.31,0.37,0.31,0.38,0.28,0.37,0.31,0.33,0.38,0.31,0.35,0.33,0.37,0.32,0.33,0.31,0.38,0.36,0.41,0.28,0.23,0.35,0.33,0.33,0.32,0.33,0.0,0.3,0.3,0.31,0.25,0.3,0.31,0.32,0.27,0.32,0.36,0.43,0.0,0.31,0.24,0.3,0.28,0.26,0.35,0.43,0.31,0.28,0.24,0.28,0.29,0.27,0.3,0.23,0.0,0.25,0.34,0.26,0.25,0.31,0.25,0.26,0.38,0.24,0.28,0.29,0.24,0.25,0.24,0.2,0.29,0.25,0.24,0.25,0.41,0.25,0.26,0.0,0.21,0.21,0.19,0.28,0.0,0.2,0.24,0.28,0.31,0.24,0.22,0.23,0.0,0.27,0.0,0.22,0.23,0.2,0.27,0.0,0.23,0.2,0.31,0.0,0.19,0.21,0.22,0.0,0.0,0.26,0.29,0.21,0.35,0.27,0.23,0.25,0.28,0.21,0.22,0.27,0.0,0.22,0.0,0.19,0.0,0.24,0.21,0.3,0.25,0.22,0.34,0.22,0.22,0.26,0.22,0.19,0.19,0.21,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.19,0.2,0.0,0.24,0.19,0.22,0.2,0.19,0.0,0.21,0.0,0.0,0.0,0.19,0.21,0.0,0.0,0.23,0.2,0.23,0.21,0.23,0.0,0.26,0.21,0.19,0.0,0.0,0.21,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.23,0.2,0.22,0.0,0.24,0.2,0.0,0.26,0.23,0.22,0.27,0.0,0.2,0.21,0.2,0.19,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82
11/05/2021,0.0,0.7,0.82,0.0,0.6,0.52,0.57,0.0,0.45,0.59,0.55,0.45,0.37,0.36,0.48,0.33,0.47,0.33,0.46,0.44,0.32,0.34,0.47,0.32,0.56,0.4,0.5,0.31,0.35,0.36,0.36,0.26,0.35,0.38,0.19,0.44,0.34,0.46,0.48,0.0,0.41,0.31,0.39,0.27,0.37,0.29,0.37,0.31,0.31,0.37,0.31,0.35,0.38,0.37,0.32,0.32,0.32,0.38,0.33,0.42,0.27,0.23,0.35,0.32,0.33,0.31,0.33,0.0,0.3,0.3,0.31,0.26,0.3,0.31,0.32,0.27,0.32,0.37,0.45,0.0,0.31,0.24,0.31,0.28,0.26,0.35,0.43,0.3,0.28,0.23,0.28,0.29,0.27,0.3,0.24,0.0,0.25,0.33,0.25,0.26,0.32,0.25,0.26,0.38,0.24,0.28,0.3,0.24,0.24,0.24,0.19,0.28,0.26,0.24,0.25,0.41,0.25,0.24,0.0,0.21,0.21,0.19,0.28,0.0,0.19,0.24,0.27,0.32,0.24,0.22,0.23,0.0,0.27,0.0,0.21,0.23,0.2,0.26,0.0,0.24,0.21,0.31,0.0,0.19,0.21,0.22,0.0,0.0,0.27,0.3,0.2,0.35,0.27,0.23,0.24,0.28,0.21,0.22,0.27,0.0,0.21,0.0,0.0,0.0,0.25,0.21,0.3,0.25,0.22,0.34,0.21,0.22,0.25,0.23,0.2,0.2,0.21,0.2,0.2,0.0,0.0,0.21,0.2,0.21,0.0,0.2,0.0,0.24,0.19,0.21,0.2,0.19,0.0,0.21,0.0,0.0,0.0,0.19,0.2,0.0,0.0,0.23,0.2,0.23,0.21,0.23,0.0,0.27,0.21,0.19,0.0,0.0,0.21,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.24,0.2,0.22,0.0,0.25,0.2,0.0,0.27,0.25,0.22,0.27,0.19,0.2,0.21,0.19,0.19,0.19,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.87
11/08/2021,0.0,0.7,0.87,0.0,0.58,0.43,0.56,0.0,0.44,0.58,0.55,0.48,0.37,0.36,0.49,0.34,0.47,0.32,0.46,0.47,0.32,0.35,0.5,0.37,0.54,0.41,0.5,0.29,0.34,0.36,0.35,0.28,0.35,0.37,0.23,0.42,0.33,0.46,0.48,0.0,0.41,0.3,0.4,0.26,0.37,0.29,0.37,0.32,0.32,0.38,0.3,0.35,0.39,0.39,0.33,0.32,0.3,0.36,0.32,0.43,0.28,0.23,0.35,0.35,0.34,0.32,0.32,0.19,0.3,0.31,0.3,0.31,0.25,0.31,0.32,0.27,0.32,0.37,0.45,0.0,0.3,0.22,0.31,0.29,0.25,0.38,0.43,0.27,0.28,0.23,0.28,0.29,0.27,0.31,0.26,0.0,0.25,0.35,0.25,0.25,0.31,0.25,0.27,0.44,0.23,0.28,0.29,0.25,0.25,0.24,0.19,0.28,0.25,0.24,0.24,0.39,0.25,0.23,0.0,0.21,0.21,0.19,0.28,0.0,0.2,0.24,0.28,0.32,0.24,0.23,0.24,0.0,0.27,0.0,0.22,0.24,0.2,0.27,0.0,0.24,0.22,0.29,0.0,0.0,0.21,0.21,0.0,0.19,0.26,0.31,0.21,0.36,0.27,0.24,0.25,0.28,0.21,0.21,0.28,0.0,0.0,0.0,0.0,0.19,0.24,0.21,0.3,0.25,0.23,0.34,0.21,0.22,0.26,0.24,0.2,0.2,0.21,0.2,0.2,0.0,0.0,0.2,0.2,0.21,0.19,0.2,0.0,0.23,0.0,0.21,0.2,0.0,0.0,0.21,0.0,0.19,0.0,0.2,0.2,0.0,0.19,0.25,0.19,0.23,0.21,0.23,0.0,0.29,0.22,0.2,0.0,0.0,0.22,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.24,0.2,0.23,0.0,0.25,0.2,0.0,0.27,0.26,0.21,0.26,0.2,0.0,0.2,0.0,0.0,0.19,0.24,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.11
11/09/2021,0.0,0.68,0.86,0.0,0.6,0.45,0.54,0.0,0.43,0.58,0.54,0.41,0.38,0.36,0.5,0.33,0.48,0.32,0.46,0.46,0.32,0.34,0.49,0.39,0.55,0.4,0.5,0.28,0.32,0.35,0.36,0.31,0.35,0.37,0.23,0.42,0.33,0.44,0.47,0.0,0.41,0.3,0.4,0.27,0.36,0.28,0.37,0.33,0.31,0.38,0.3,0.35,0.39,0.4,0.33,0.32,0.31,0.36,0.36,0.43,0.28,0.23,0.34,0.34,0.33,0.31,0.32,0.21,0.28,0.31,0.31,0.29,0.23,0.32,0.31,0.26,0.32,0.37,0.45,0.0,0.31,0.23,0.31,0.29,0.25,0.37,0.42,0.26,0.28,0.23,0.28,0.29,0.27,0.31,0.25,0.0,0.25,0.34,0.25,0.27,0.32,0.24,0.27,0.43,0.23,0.28,0.29,0.24,0.25,0.24,0.0,0.27,0.25,0.23,0.24,0.39,0.25,0.23,0.0,0.22,0.21,0.2,0.28,0.0,0.21,0.24,0.27,0.31,0.24,0.23,0.24,0.0,0.27,0.0,0.21,0.23,0.19,0.26,0.0,0.25,0.22,0.29,0.0,0.19,0.21,0.21,0.0,0.2,0.25,0.31,0.22,0.36,0.26,0.23,0.25,0.28,0.21,0.2,0.28,0.0,0.0,0.0,0.0,0.19,0.24,0.21,0.29,0.25,0.23,0.33,0.21,0.21,0.25,0.24,0.19,0.19,0.21,0.2,0.2,0.0,0.0,0.2,0.2,0.22,0.0,0.2,0.0,0.23,0.0,0.21,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.19,0.25,0.19,0.22,0.21,0.23,0.0,0.3,0.22,0.2,0.0,0.0,0.2,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.23,0.21,0.21,0.0,0.29,0.2,0.0,0.26,0.25,0.21,0.26,0.2,0.0,0.19,0.0,0.0,0.2,0.0,0.2,0.19,0.25,0.22,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82
11/10/2021,0.0,0.68,0.86,0.0,0.6,0.45,0.54,0.0,0.43,0.58,0.54,0.41,0.38,0.36,0.5,0.33,0.48,0.32,0.46,0.46,0.32,0.34,0.49,0.39,0.55,0.4,0.5,0.28,0.32,0.35,0.36,0.31,0.35,0.37,0.23,0.42,0.33,0.44,0.47,0.0,0.41,0.3,0.4,0.27,0.36,0.28,0.37,0.33,0.31,0.38,0.3,0.35,0.39,0.4,0.33,0.32,0.31,0.36,0.36,0.43,0.28,0.23,0.34,0.34,0.33,0.31,0.32,0.21,0.28,0.31,0.31,0.29,0.23,0.32,0.31,0.26,0.32,0.37,0.45,0.0,0.31,0.23,0.31,0.29,0.25,0.37,0.42,0.26,0.28,0.23,0.28,0.29,0.27,0.31,0.25,0.0,0.25,0.34,0.25,0.27,0.32,0.24,0.27,0.43,0.23,0.28,0.29,0.24,0.25,0.24,0.0,0.27,0.25,0.23,0.24,0.39,0.25,0.23,0.0,0.22,0.21,0.2,0.28,0.0,0.21,0.24,0.27,0.31,0.24,0.23,0.24,0.0,0.27,0.0,0.21,0.23,0.19,0.26,0.0,0.25,0.22,0.29,0.0,0.19,0.21,0.21,0.0,0.2,0.25,0.31,0.22,0.36,0.26,0.23,0.25,0.28,0.21,0.2,0.28,0.0,0.0,0.0,0.0,0.19,0.24,0.21,0.29,0.25,0.23,0.33,0.21,0.21,0.25,0.24,0.19,0.19,0.21,0.2,0.2,0.0,0.0,0.2,0.2,0.22,0.0,0.2,0.0,0.23,0.0,0.21,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.19,0.25,0.19,0.22,0.21,0.23,0.0,0.3,0.22,0.2,0.0,0.0,0.2,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.23,0.21,0.21,0.0,0.29,0.2,0.0,0.26,0.25,0.21,0.26,0.2,0.0,0.19,0.0,0.0,0.2,0.0,0.2,0.19,0.25,0.22,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82
11/11/2021,0.0,0.69,0.86,0.0,0.61,0.47,0.54,0.0,0.43,0.59,0.55,0.43,0.38,0.37,0.5,0.32,0.48,0.3,0.47,0.47,0.32,0.33,0.49,0.37,0.56,0.4,0.5,0.29,0.31,0.35,0.36,0.29,0.35,0.37,0.22,0.44,0.33,0.45,0.46,0.0,0.4,0.29,0.4,0.26,0.36,0.28,0.37,0.33,0.32,0.38,0.3,0.35,0.39,0.39,0.33,0.32,0.31,0.36,0.37,0.43,0.28,0.23,0.34,0.34,0.33,0.32,0.31,0.2,0.28,0.31,0.3,0.29,0.24,0.32,0.31,0.26,0.32,0.37,0.46,0.0,0.31,0.22,0.3,0.29,0.24,0.38,0.42,0.26,0.28,0.23,0.28,0.29,0.27,0.3,0.25,0.0,0.26,0.35,0.25,0.27,0.32,0.24,0.27,0.43,0.24,0.28,0.29,0.25,0.25,0.24,0.0,0.27,0.25,0.23,0.24,0.4,0.25,0.23,0.0,0.21,0.2,0.2,0.28,0.0,0.22,0.24,0.27,0.32,0.23,0.23,0.23,0.0,0.27,0.0,0.21,0.22,0.0,0.26,0.0,0.25,0.22,0.28,0.0,0.19,0.21,0.22,0.0,0.19,0.25,0.31,0.21,0.35,0.27,0.23,0.25,0.29,0.21,0.2,0.28,0.0,0.0,0.0,0.0,0.21,0.24,0.21,0.3,0.25,0.23,0.33,0.22,0.21,0.25,0.24,0.19,0.19,0.21,0.19,0.2,0.0,0.0,0.2,0.2,0.22,0.0,0.2,0.0,0.23,0.0,0.2,0.19,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.19,0.0,0.19,0.25,0.19,0.23,0.21,0.23,0.0,0.3,0.22,0.21,0.0,0.0,0.21,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.2,0.21,0.0,0.29,0.2,0.0,0.26,0.25,0.21,0.25,0.19,0.0,0.19,0.19,0.0,0.21,0.0,0.19,0.0,0.25,0.22,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.83999999999999
11/12/2021,0.0,0.7,0.84,0.0,0.62,0.47,0.54,0.0,0.42,0.59,0.55,0.44,0.38,0.32,0.51,0.32,0.48,0.29,0.47,0.48,0.31,0.35,0.48,0.38,0.56,0.4,0.51,0.29,0.31,0.35,0.36,0.29,0.35,0.37,0.21,0.44,0.33,0.45,0.46,0.0,0.4,0.29,0.4,0.27,0.35,0.28,0.39,0.32,0.32,0.38,0.29,0.36,0.39,0.39,0.33,0.32,0.31,0.36,0.37,0.43,0.28,0.23,0.35,0.34,0.34,0.32,0.31,0.2,0.29,0.3,0.3,0.29,0.24,0.32,0.31,0.26,0.32,0.36,0.45,0.0,0.31,0.23,0.3,0.29,0.25,0.38,0.42,0.25,0.28,0.23,0.28,0.28,0.27,0.3,0.25,0.0,0.26,0.35,0.26,0.27,0.32,0.24,0.27,0.43,0.24,0.27,0.29,0.25,0.25,0.24,0.0,0.27,0.25,0.23,0.24,0.4,0.25,0.23,0.0,0.21,0.2,0.2,0.28,0.0,0.22,0.24,0.28,0.32,0.23,0.23,0.23,0.0,0.27,0.0,0.21,0.22,0.0,0.26,0.0,0.23,0.22,0.28,0.0,0.0,0.21,0.22,0.0,0.19,0.26,0.31,0.21,0.34,0.27,0.23,0.25,0.29,0.21,0.2,0.28,0.0,0.0,0.0,0.0,0.21,0.24,0.21,0.3,0.25,0.24,0.33,0.22,0.21,0.25,0.24,0.19,0.19,0.21,0.19,0.2,0.0,0.0,0.2,0.2,0.22,0.0,0.2,0.0,0.23,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.19,0.0,0.19,0.25,0.19,0.23,0.2,0.23,0.0,0.31,0.23,0.22,0.19,0.0,0.2,0.0,0.23,0.0,0.19,0.0,0.0,0.0,0.24,0.0,0.22,0.2,0.2,0.0,0.33,0.2,0.0,0.26,0.25,0.21,0.26,0.19,0.0,0.19,0.19,0.0,0.2,0.0,0.0,0.0,0.25,0.21,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.870000000000005
11/15/2021,0.0,0.69,0.85,0.0,0.6,0.46,0.54,0.0,0.43,0.59,0.57,0.45,0.38,0.28,0.5,0.32,0.48,0.29,0.47,0.47,0.32,0.35,0.49,0.37,0.54,0.39,0.5,0.28,0.31,0.36,0.35,0.29,0.36,0.37,0.21,0.43,0.33,0.45,0.45,0.0,0.4,0.29,0.4,0.27,0.35,0.28,0.38,0.32,0.31,0.38,0.32,0.36,0.39,0.38,0.32,0.32,0.3,0.37,0.37,0.44,0.27,0.24,0.36,0.34,0.34,0.32,0.31,0.21,0.29,0.31,0.29,0.28,0.25,0.32,0.31,0.26,0.32,0.37,0.44,0.0,0.31,0.22,0.3,0.3,0.25,0.39,0.42,0.25,0.29,0.24,0.29,0.29,0.27,0.29,0.25,0.0,0.25,0.36,0.26,0.26,0.32,0.24,0.25,0.41,0.24,0.28,0.29,0.25,0.25,0.24,0.0,0.27,0.27,0.24,0.24,0.38,0.25,0.23,0.0,0.21,0.2,0.2,0.28,0.0,0.22,0.24,0.28,0.33,0.24,0.22,0.23,0.0,0.27,0.0,0.21,0.22,0.0,0.26,0.0,0.23,0.22,0.28,0.0,0.0,0.21,0.22,0.2,0.19,0.26,0.31,0.21,0.33,0.26,0.22,0.26,0.32,0.22,0.19,0.28,0.0,0.0,0.21,0.0,0.21,0.25,0.21,0.3,0.25,0.23,0.33,0.22,0.22,0.25,0.24,0.0,0.2,0.21,0.2,0.2,0.0,0.0,0.2,0.19,0.22,0.0,0.2,0.0,0.23,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.26,0.19,0.23,0.21,0.23,0.0,0.29,0.23,0.22,0.0,0.0,0.2,0.0,0.23,0.0,0.19,0.19,0.0,0.0,0.23,0.0,0.24,0.2,0.2,0.0,0.35,0.2,0.0,0.27,0.25,0.21,0.26,0.19,0.0,0.19,0.19,0.0,0.19,0.0,0.0,0.0,0.24,0.22,0.19,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.91
11/16/2021,0.0,0.69,0.85,0.0,0.6,0.46,0.54,0.0,0.43,0.59,0.57,0.45,0.38,0.28,0.5,0.32,0.48,0.29,0.47,0.47,0.32,0.35,0.49,0.37,0.54,0.39,0.5,0.28,0.31,0.36,0.35,0.29,0.36,0.37,0.21,0.43,0.33,0.45,0.45,0.0,0.4,0.29,0.4,0.27,0.35,0.28,0.38,0.32,0.31,0.38,0.32,0.36,0.39,0.38,0.32,0.32,0.3,0.37,0.37,0.44,0.27,0.24,0.36,0.34,0.34,0.32,0.31,0.21,0.29,0.31,0.29,0.28,0.25,0.32,0.31,0.26,0.32,0.37,0.44,0.0,0.31,0.22,0.3,0.3,0.25,0.39,0.42,0.25,0.29,0.24,0.29,0.29,0.27,0.29,0.25,0.0,0.25,0.36,0.26,0.26,0.32,0.24,0.25,0.41,0.24,0.28,0.29,0.25,0.25,0.24,0.0,0.27,0.27,0.24,0.24,0.38,0.25,0.23,0.0,0.21,0.2,0.2,0.28,0.0,0.22,0.24,0.28,0.33,0.24,0.22,0.23,0.0,0.27,0.0,0.21,0.22,0.0,0.26,0.0,0.23,0.22,0.28,0.0,0.0,0.21,0.22,0.2,0.19,0.26,0.31,0.21,0.33,0.26,0.22,0.26,0.32,0.22,0.19,0.28,0.0,0.0,0.21,0.0,0.21,0.25,0.21,0.3,0.25,0.23,0.33,0.22,0.22,0.25,0.24,0.0,0.2,0.21,0.2,0.2,0.0,0.0,0.2,0.19,0.22,0.0,0.2,0.0,0.23,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.26,0.19,0.23,0.21,0.23,0.0,0.29,0.23,0.22,0.0,0.0,0.2,0.0,0.23,0.0,0.19,0.19,0.0,0.0,0.23,0.0,0.24,0.2,0.2,0.0,0.35,0.2,0.0,0.27,0.25,0.21,0.26,0.19,0.0,0.19,0.19,0.0,0.19,0.0,0.0,0.0,0.24,0.22,0.19,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.91
11/17/2021,0.0,0.68,0.84,0.0,0.61,0.46,0.55,0.0,0.43,0.59,0.58,0.46,0.38,0.28,0.49,0.32,0.48,0.29,0.47,0.46,0.31,0.35,0.48,0.39,0.53,0.39,0.5,0.28,0.31,0.35,0.35,0.29,0.35,0.37,0.21,0.43,0.33,0.45,0.47,0.0,0.4,0.29,0.4,0.27,0.35,0.28,0.38,0.33,0.32,0.38,0.31,0.36,0.4,0.39,0.32,0.32,0.31,0.36,0.37,0.43,0.27,0.24,0.36,0.34,0.34,0.32,0.3,0.21,0.29,0.3,0.29,0.29,0.25,0.32,0.32,0.26,0.32,0.37,0.45,0.0,0.31,0.22,0.3,0.3,0.25,0.38,0.43,0.23,0.28,0.24,0.29,0.29,0.27,0.29,0.25,0.0,0.25,0.36,0.26,0.26,0.32,0.24,0.25,0.41,0.24,0.28,0.3,0.25,0.25,0.23,0.0,0.28,0.27,0.23,0.24,0.37,0.25,0.23,0.0,0.22,0.2,0.19,0.28,0.0,0.22,0.24,0.29,0.33,0.23,0.22,0.23,0.0,0.26,0.0,0.21,0.22,0.0,0.26,0.0,0.23,0.22,0.28,0.0,0.0,0.21,0.21,0.2,0.19,0.26,0.31,0.21,0.28,0.37,0.23,0.26,0.31,0.22,0.19,0.28,0.0,0.0,0.21,0.0,0.21,0.26,0.21,0.3,0.25,0.23,0.33,0.21,0.22,0.26,0.24,0.0,0.2,0.21,0.2,0.2,0.0,0.0,0.2,0.19,0.21,0.0,0.2,0.0,0.23,0.0,0.21,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.25,0.19,0.23,0.21,0.23,0.0,0.29,0.22,0.22,0.19,0.0,0.2,0.0,0.23,0.0,0.19,0.0,0.0,0.0,0.24,0.0,0.24,0.19,0.2,0.0,0.37,0.2,0.0,0.27,0.25,0.21,0.26,0.0,0.0,0.19,0.19,0.0,0.19,0.0,0.0,0.0,0.24,0.21,0.19,0.2,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.94
11/18/2021,0.0,0.69,0.86,0.0,0.61,0.45,0.57,0.0,0.43,0.61,0.57,0.47,0.38,0.29,0.5,0.31,0.48,0.29,0.47,0.47,0.31,0.35,0.47,0.39,0.53,0.39,0.5,0.27,0.32,0.35,0.34,0.29,0.35,0.37,0.2,0.44,0.33,0.45,0.47,0.0,0.4,0.29,0.4,0.27,0.35,0.28,0.38,0.32,0.34,0.38,0.32,0.36,0.39,0.39,0.31,0.32,0.3,0.37,0.37,0.43,0.27,0.24,0.37,0.34,0.34,0.31,0.3,0.2,0.3,0.3,0.3,0.29,0.25,0.32,0.32,0.26,0.32,0.37,0.43,0.0,0.31,0.23,0.31,0.3,0.25,0.38,0.43,0.23,0.28,0.24,0.29,0.29,0.27,0.29,0.25,0.0,0.25,0.36,0.26,0.26,0.32,0.24,0.25,0.41,0.24,0.28,0.29,0.25,0.25,0.23,0.0,0.27,0.27,0.23,0.24,0.37,0.25,0.23,0.0,0.21,0.21,0.2,0.27,0.0,0.22,0.23,0.28,0.33,0.23,0.22,0.23,0.0,0.26,0.0,0.21,0.23,0.0,0.27,0.0,0.23,0.21,0.29,0.0,0.0,0.21,0.2,0.2,0.19,0.25,0.32,0.21,0.26,0.37,0.24,0.26,0.3,0.22,0.0,0.28,0.0,0.0,0.21,0.0,0.21,0.25,0.2,0.31,0.26,0.24,0.32,0.21,0.22,0.26,0.24,0.0,0.2,0.21,0.2,0.19,0.0,0.0,0.2,0.19,0.21,0.0,0.2,0.0,0.23,0.19,0.21,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.25,0.19,0.23,0.21,0.24,0.0,0.29,0.22,0.22,0.19,0.0,0.21,0.0,0.23,0.0,0.19,0.0,0.0,0.0,0.24,0.0,0.24,0.19,0.19,0.0,0.4,0.19,0.0,0.27,0.25,0.21,0.26,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.0,0.25,0.21,0.0,0.2,0.21,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.99000000000001
