,STLD,OC,EWBC,JLL,UGI,RS,LEA,Y,FHN,ACM,SBNY,OHI,KSS,AFG,OSK,NNN,ARW,CPRI,AIRC,TRGP,RGA,JBL,KRC,MPW,THC,CPT,ORI,HOG,NVST,AMG,MOH,FAF,XPO,OGE,SKX,JEF,SON,BRX,VAC,JHG,EME,PNFP,PB,POST,DKS,OLN,FL,SNV,MDU,MAN,BJ,INGR,CFR,NCR,AYI,X,THO,MTZ,CIEN,SRC,SLG,STOR,CUZ,DEI,AEO,VNT,CFX,CDAY,KBR,WTRG,VLY,AN,FLS,HXL,NYCB,JBLU,NVT,ADS,OZK,IDA,LII,THG,CIT,SNX,UTHR,UBSI,MTG,GT,CR,NFG,HIW,HFC,SIGI,HE,AGCO,PK,LAMR,STL,WBS,CASY,RPM,HRC,CRI,BLDR,ITT,NDSN,KMPR,HRB,CSL,WTFC,HPP,AVNT,COHR,BKH,LSI,ACC,PII,UNVR,DCI,ADNT,SRCL,CAR,R,EPR,SF,JWN,OGS,LIVN,CBSH,SBRA,DOC,HUBB,WRI,MIDD,FNB,XEC,XRX,NJR,SWX,UMBF,AVT,SR,HWC,SAFM,WEX,SCI,CMC,EQT,KEX,KBH,SEIC,EHC,WSO,HOMB,ATR,ALE,TOL,JBGS,ACHC,CBRL,NUVA,DTM WI,BC,CACI,WWD,CNXC,BOH,TDC,DAN,MUSA,PACW,NAVI,MUR,TMHC,FR,GNTX,VSAT,CBT,OFC,REXR,RNR,G,TCBI,RGLD,SAIC,ASB,NWE,TNL,RYN,GATX,WH,CW,FCFS,CNO,NATI,AZPN,CC,ASH,CDK,PEB,SFM,MAC,VSH,EGP,FLO,MLHR,KMT,VMI,RBC,GME,GXO WI,CLH,SYNA,CATY,DTM,GXO,LPX,PFGC,PRGO,NOV,TNDM,TGNA,XTSLA,SGMS,GBCI,COG,UNM,BXS,RRX,CHX,KRG,-,SLAB,CADE,KD WI,FLR,COTY,BRKR,KNX,LAD,JAZZ,M,RUN,WU,AA,HBI,WOLF,GGG,LEG,AMED,CGNX,ESNT,FICO,TKR,LITE,LHCG,BHF,ETRN,CONE,MKSI,MSM,PNM,HAIN,FSLR,IIVI,SLGN,CABO,CHE,LOPE,LECO,KD,NYT,BCO,ENS,ELY,IAA,VC,OLLI,TEX,MRCY,TPH,LFUS,MLKN,WERN,SUM
10/25/2021,0.93,0.72,0.92,0.99,0.71,0.72,0.79,0.71,0.71,0.74,0.93,0.56,0.56,0.69,0.55,0.62,0.66,0.61,0.61,0.75,0.62,0.7,0.56,0.58,0.58,0.64,0.54,0.43,0.48,0.52,0.61,0.63,0.31,0.52,0.47,0.64,0.45,0.53,0.51,0.58,0.5,0.57,0.54,0.47,0.62,0.57,0.34,0.55,0.48,0.43,0.63,0.5,0.56,0.44,0.56,0.46,0.45,0.39,0.4,0.44,0.37,0.4,0.45,0.45,0.29,0.44,0.51,0.0,0.47,0.4,0.42,0.42,0.38,0.37,0.5,0.36,0.42,0.37,0.42,0.4,0.33,0.36,0.39,0.33,0.38,0.36,0.43,0.43,0.36,0.4,0.37,0.42,0.36,0.35,0.36,0.34,0.39,0.39,0.4,0.33,0.33,0.45,0.34,0.47,0.34,0.38,0.31,0.34,0.37,0.4,0.32,0.37,0.31,0.32,0.36,0.33,0.29,0.34,0.29,0.32,0.3,0.6,0.36,0.29,0.35,0.25,0.28,0.33,0.3,0.26,0.31,0.32,0.0,0.29,0.29,0.0,0.0,0.28,0.31,0.34,0.29,0.25,0.34,0.3,0.28,0.32,0.29,0.3,0.26,0.28,0.25,0.0,0.29,0.28,0.25,0.24,0.3,0.27,0.25,0.24,0.0,0.0,0.26,0.29,0.27,0.31,0.26,0.3,0.28,0.32,0.3,0.26,0.31,0.27,0.28,0.28,0.32,0.0,0.24,0.28,0.0,0.26,0.0,0.0,0.25,0.27,0.0,0.0,0.24,0.26,0.27,0.26,0.28,0.25,0.0,0.26,0.0,0.27,0.0,0.0,0.0,0.3,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.46,0.0,0.27,0.25,0.25,0.37,0.31,0.0,0.54,0.47,0.44,0.0,0.0,0.28,0.26,0.0,0.0,0.41,0.0,0.39,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.87
10/26/2021,0.94,0.71,0.92,1.02,0.71,0.72,0.77,0.72,0.71,0.74,0.95,0.56,0.59,0.7,0.55,0.62,0.66,0.61,0.62,0.75,0.61,0.68,0.55,0.57,0.58,0.65,0.54,0.43,0.48,0.52,0.61,0.62,0.31,0.52,0.47,0.64,0.45,0.54,0.51,0.57,0.5,0.57,0.54,0.48,0.63,0.62,0.33,0.55,0.48,0.42,0.64,0.5,0.57,0.44,0.56,0.47,0.44,0.39,0.39,0.44,0.37,0.4,0.45,0.45,0.28,0.44,0.51,0.0,0.46,0.4,0.43,0.43,0.37,0.37,0.5,0.35,0.43,0.37,0.41,0.4,0.33,0.36,0.39,0.33,0.38,0.37,0.43,0.42,0.36,0.4,0.37,0.42,0.36,0.35,0.36,0.34,0.38,0.39,0.4,0.34,0.33,0.45,0.35,0.47,0.34,0.39,0.31,0.33,0.38,0.4,0.32,0.37,0.31,0.32,0.37,0.33,0.29,0.34,0.29,0.31,0.3,0.6,0.36,0.29,0.36,0.25,0.28,0.33,0.3,0.25,0.31,0.32,0.0,0.29,0.3,0.0,0.0,0.28,0.31,0.34,0.29,0.25,0.34,0.31,0.28,0.33,0.29,0.31,0.26,0.28,0.26,0.24,0.28,0.28,0.25,0.25,0.3,0.26,0.25,0.0,0.0,0.0,0.25,0.29,0.27,0.31,0.27,0.31,0.27,0.32,0.31,0.26,0.32,0.27,0.28,0.26,0.31,0.0,0.24,0.28,0.0,0.26,0.0,0.0,0.25,0.26,0.0,0.0,0.25,0.25,0.27,0.26,0.28,0.25,0.0,0.25,0.0,0.27,0.0,0.0,0.0,0.3,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.43,0.0,0.27,0.25,0.26,0.37,0.31,0.0,0.53,0.46,0.44,0.0,0.0,0.29,0.26,0.0,0.0,0.41,0.0,0.39,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.95
10/27/2021,0.94,0.71,0.92,1.02,0.71,0.72,0.77,0.72,0.71,0.74,0.95,0.56,0.59,0.7,0.55,0.62,0.66,0.61,0.62,0.75,0.61,0.68,0.55,0.57,0.58,0.65,0.54,0.43,0.48,0.52,0.61,0.62,0.31,0.52,0.47,0.64,0.45,0.54,0.51,0.57,0.5,0.57,0.54,0.48,0.63,0.62,0.33,0.55,0.48,0.42,0.64,0.5,0.57,0.44,0.56,0.47,0.44,0.39,0.39,0.44,0.37,0.4,0.45,0.45,0.28,0.44,0.51,0.0,0.46,0.4,0.43,0.43,0.37,0.37,0.5,0.35,0.43,0.37,0.41,0.4,0.33,0.36,0.39,0.33,0.38,0.37,0.43,0.42,0.36,0.4,0.37,0.42,0.36,0.35,0.36,0.34,0.38,0.39,0.4,0.34,0.33,0.45,0.35,0.47,0.34,0.39,0.31,0.33,0.38,0.4,0.32,0.37,0.31,0.32,0.37,0.33,0.29,0.34,0.29,0.31,0.3,0.6,0.36,0.29,0.36,0.25,0.28,0.33,0.3,0.25,0.31,0.32,0.0,0.29,0.3,0.0,0.0,0.28,0.31,0.34,0.29,0.25,0.34,0.31,0.28,0.33,0.29,0.31,0.26,0.28,0.26,0.24,0.28,0.28,0.25,0.25,0.3,0.26,0.25,0.0,0.0,0.0,0.25,0.29,0.27,0.31,0.27,0.31,0.27,0.32,0.31,0.26,0.32,0.27,0.28,0.26,0.31,0.0,0.24,0.28,0.0,0.26,0.0,0.0,0.25,0.26,0.0,0.0,0.25,0.25,0.27,0.26,0.28,0.25,0.0,0.25,0.0,0.27,0.0,0.0,0.0,0.3,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.43,0.0,0.27,0.25,0.26,0.37,0.31,0.0,0.53,0.46,0.44,0.0,0.0,0.29,0.26,0.0,0.0,0.41,0.0,0.39,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.95
10/28/2021,0.99,0.72,0.91,1.02,0.71,0.74,0.77,0.71,0.71,0.76,0.93,0.54,0.58,0.69,0.56,0.62,0.66,0.61,0.61,0.76,0.62,0.69,0.55,0.56,0.56,0.64,0.54,0.43,0.47,0.52,0.61,0.62,0.31,0.52,0.47,0.65,0.44,0.54,0.5,0.57,0.5,0.58,0.53,0.47,0.64,0.64,0.34,0.55,0.48,0.42,0.62,0.49,0.57,0.42,0.56,0.5,0.43,0.39,0.38,0.44,0.37,0.41,0.45,0.45,0.29,0.44,0.5,0.0,0.46,0.4,0.43,0.43,0.37,0.36,0.49,0.36,0.42,0.37,0.42,0.4,0.32,0.36,0.39,0.33,0.38,0.37,0.42,0.44,0.35,0.41,0.36,0.42,0.36,0.34,0.36,0.34,0.38,0.39,0.4,0.34,0.33,0.45,0.34,0.48,0.34,0.39,0.31,0.33,0.38,0.4,0.32,0.39,0.31,0.32,0.37,0.33,0.29,0.34,0.29,0.31,0.29,0.63,0.37,0.29,0.36,0.25,0.28,0.33,0.3,0.25,0.31,0.31,0.0,0.29,0.29,0.0,0.0,0.28,0.31,0.34,0.29,0.26,0.34,0.31,0.28,0.32,0.3,0.32,0.26,0.28,0.26,0.0,0.28,0.28,0.25,0.25,0.3,0.26,0.24,0.0,0.0,0.0,0.25,0.29,0.26,0.31,0.27,0.31,0.28,0.32,0.31,0.25,0.32,0.27,0.28,0.27,0.32,0.0,0.24,0.28,0.0,0.26,0.0,0.0,0.25,0.27,0.0,0.0,0.25,0.26,0.26,0.26,0.29,0.25,0.0,0.25,0.0,0.27,0.0,0.0,0.0,0.3,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.43,0.0,0.27,0.25,0.26,0.36,0.31,0.0,0.53,0.46,0.43,0.23,0.0,0.29,0.27,0.0,0.0,0.4,0.0,0.4,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.96000000000001
10/29/2021,1.0,0.71,0.9,1.02,0.71,0.73,0.75,0.72,0.7,0.76,0.93,0.54,0.58,0.69,0.55,0.63,0.64,0.63,0.62,0.76,0.63,0.69,0.56,0.58,0.56,0.65,0.54,0.42,0.48,0.52,0.61,0.62,0.31,0.52,0.48,0.65,0.45,0.54,0.5,0.57,0.49,0.58,0.54,0.47,0.62,0.64,0.33,0.54,0.48,0.41,0.63,0.49,0.56,0.42,0.56,0.5,0.43,0.39,0.39,0.45,0.38,0.41,0.45,0.46,0.29,0.44,0.51,0.0,0.46,0.4,0.43,0.42,0.37,0.36,0.5,0.35,0.43,0.36,0.42,0.4,0.32,0.36,0.39,0.33,0.38,0.37,0.43,0.41,0.39,0.41,0.36,0.41,0.37,0.34,0.35,0.34,0.38,0.39,0.4,0.33,0.33,0.45,0.34,0.47,0.34,0.38,0.32,0.33,0.38,0.4,0.32,0.39,0.31,0.32,0.37,0.34,0.27,0.34,0.29,0.29,0.29,0.61,0.37,0.3,0.36,0.25,0.28,0.33,0.3,0.25,0.31,0.32,0.0,0.29,0.29,0.0,0.0,0.28,0.31,0.34,0.29,0.26,0.34,0.31,0.28,0.33,0.3,0.32,0.26,0.28,0.26,0.0,0.28,0.28,0.25,0.25,0.3,0.26,0.24,0.0,0.0,0.0,0.24,0.29,0.26,0.31,0.27,0.3,0.25,0.31,0.3,0.25,0.32,0.26,0.28,0.27,0.31,0.0,0.24,0.29,0.0,0.26,0.0,0.0,0.24,0.27,0.0,0.0,0.25,0.26,0.27,0.26,0.29,0.26,0.0,0.25,0.0,0.27,0.0,0.0,0.0,0.3,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.45,0.0,0.27,0.25,0.25,0.36,0.32,0.0,0.53,0.45,0.44,0.24,0.0,0.29,0.27,0.0,0.0,0.41,0.0,0.39,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.92000000000002
11/01/2021,0.98,0.74,0.87,1.03,0.7,0.7,0.78,0.71,0.73,0.76,0.91,0.56,0.58,0.7,0.57,0.62,0.64,0.63,0.63,0.75,0.63,0.67,0.55,0.61,0.59,0.67,0.57,0.44,0.48,0.53,0.61,0.62,0.32,0.52,0.48,0.65,0.44,0.54,0.52,0.57,0.51,0.57,0.54,0.46,0.62,0.63,0.33,0.53,0.48,0.41,0.61,0.49,0.57,0.4,0.57,0.48,0.44,0.39,0.41,0.46,0.36,0.41,0.46,0.44,0.28,0.43,0.51,0.0,0.47,0.41,0.42,0.41,0.33,0.36,0.45,0.35,0.44,0.33,0.41,0.4,0.32,0.35,0.38,0.33,0.38,0.36,0.42,0.41,0.39,0.41,0.36,0.39,0.36,0.34,0.34,0.34,0.38,0.38,0.39,0.33,0.33,0.45,0.34,0.47,0.34,0.39,0.32,0.32,0.38,0.39,0.3,0.39,0.31,0.33,0.38,0.35,0.27,0.34,0.29,0.3,0.29,0.62,0.36,0.3,0.35,0.24,0.28,0.32,0.3,0.25,0.32,0.33,0.0,0.3,0.29,0.0,0.0,0.28,0.31,0.33,0.28,0.25,0.33,0.31,0.0,0.35,0.3,0.3,0.25,0.28,0.25,0.0,0.28,0.27,0.25,0.25,0.3,0.26,0.25,0.24,0.0,0.0,0.25,0.29,0.26,0.3,0.27,0.3,0.25,0.3,0.3,0.25,0.31,0.3,0.29,0.27,0.32,0.0,0.0,0.3,0.0,0.26,0.0,0.0,0.0,0.27,0.0,0.0,0.25,0.26,0.28,0.26,0.28,0.24,0.0,0.25,0.0,0.27,0.0,0.0,0.0,0.3,0.0,0.26,0.0,0.0,0.26,0.0,0.0,0.46,0.0,0.26,0.27,0.26,0.36,0.32,0.0,0.54,0.46,0.44,0.25,0.0,0.3,0.26,0.0,0.0,0.4,0.0,0.4,0.0,0.34,0.26,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.81
11/02/2021,0.99,0.74,0.87,1.01,0.7,0.72,0.79,0.7,0.72,0.76,0.9,0.54,0.58,0.69,0.57,0.61,0.64,0.62,0.65,0.74,0.62,0.67,0.54,0.6,0.59,0.67,0.57,0.43,0.49,0.53,0.61,0.62,0.31,0.53,0.48,0.65,0.44,0.54,0.52,0.6,0.5,0.57,0.54,0.46,0.63,0.63,0.33,0.53,0.48,0.4,0.62,0.49,0.57,0.4,0.57,0.55,0.43,0.39,0.41,0.45,0.36,0.41,0.45,0.44,0.28,0.44,0.52,0.0,0.46,0.41,0.42,0.41,0.34,0.37,0.45,0.34,0.46,0.33,0.42,0.41,0.32,0.35,0.38,0.34,0.38,0.37,0.42,0.41,0.4,0.4,0.36,0.39,0.36,0.34,0.34,0.34,0.38,0.38,0.39,0.34,0.33,0.46,0.33,0.47,0.34,0.39,0.29,0.32,0.38,0.39,0.3,0.38,0.32,0.33,0.39,0.35,0.27,0.34,0.29,0.3,0.29,0.63,0.35,0.29,0.34,0.25,0.28,0.31,0.3,0.24,0.32,0.33,0.0,0.31,0.29,0.0,0.0,0.28,0.32,0.33,0.29,0.25,0.33,0.31,0.0,0.35,0.3,0.29,0.24,0.28,0.25,0.0,0.28,0.28,0.0,0.25,0.3,0.26,0.27,0.24,0.0,0.0,0.25,0.3,0.27,0.3,0.26,0.3,0.25,0.3,0.31,0.26,0.31,0.29,0.28,0.27,0.34,0.0,0.0,0.29,0.0,0.26,0.0,0.0,0.25,0.26,0.0,0.0,0.24,0.26,0.28,0.25,0.28,0.0,0.0,0.25,0.0,0.27,0.0,0.0,0.0,0.3,0.0,0.26,0.0,0.0,0.26,0.0,0.0,0.47,0.0,0.26,0.27,0.25,0.36,0.32,0.0,0.54,0.47,0.42,0.25,0.0,0.32,0.25,0.0,0.0,0.38,0.0,0.4,0.24,0.34,0.0,0.24,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85000000000001
11/03/2021,0.99,0.74,0.87,1.01,0.7,0.72,0.79,0.7,0.72,0.76,0.9,0.54,0.58,0.69,0.57,0.61,0.64,0.62,0.65,0.74,0.62,0.67,0.54,0.6,0.59,0.67,0.57,0.43,0.49,0.53,0.61,0.62,0.31,0.53,0.48,0.65,0.44,0.54,0.52,0.6,0.5,0.57,0.54,0.46,0.63,0.63,0.33,0.53,0.48,0.4,0.62,0.49,0.57,0.4,0.57,0.55,0.43,0.39,0.41,0.45,0.36,0.41,0.45,0.44,0.28,0.44,0.52,0.0,0.46,0.41,0.42,0.41,0.34,0.37,0.45,0.34,0.46,0.33,0.42,0.41,0.32,0.35,0.38,0.34,0.38,0.37,0.42,0.41,0.4,0.4,0.36,0.39,0.36,0.34,0.34,0.34,0.38,0.38,0.39,0.34,0.33,0.46,0.33,0.47,0.34,0.39,0.29,0.32,0.38,0.39,0.3,0.38,0.32,0.33,0.39,0.35,0.27,0.34,0.29,0.3,0.29,0.63,0.35,0.29,0.34,0.25,0.28,0.31,0.3,0.24,0.32,0.33,0.0,0.31,0.29,0.0,0.0,0.28,0.32,0.33,0.29,0.25,0.33,0.31,0.0,0.35,0.3,0.29,0.24,0.28,0.25,0.0,0.28,0.28,0.0,0.25,0.3,0.26,0.27,0.24,0.0,0.0,0.25,0.3,0.27,0.3,0.26,0.3,0.25,0.3,0.31,0.26,0.31,0.29,0.28,0.27,0.34,0.0,0.0,0.29,0.0,0.26,0.0,0.0,0.25,0.26,0.0,0.0,0.24,0.26,0.28,0.25,0.28,0.0,0.0,0.25,0.0,0.27,0.0,0.0,0.0,0.3,0.0,0.26,0.0,0.0,0.26,0.0,0.0,0.47,0.0,0.26,0.27,0.25,0.36,0.32,0.0,0.54,0.47,0.42,0.25,0.0,0.32,0.25,0.0,0.0,0.38,0.0,0.4,0.24,0.34,0.0,0.24,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85000000000001
11/04/2021,0.94,0.73,0.88,0.99,0.7,0.71,0.79,0.69,0.72,0.75,0.92,0.54,0.61,0.68,0.57,0.61,0.64,0.64,0.63,0.74,0.62,0.68,0.54,0.59,0.58,0.65,0.56,0.46,0.49,0.58,0.6,0.6,0.31,0.52,0.49,0.64,0.43,0.54,0.53,0.6,0.5,0.57,0.55,0.45,0.6,0.64,0.33,0.53,0.47,0.41,0.61,0.48,0.58,0.41,0.56,0.52,0.44,0.39,0.41,0.45,0.37,0.4,0.45,0.44,0.29,0.43,0.51,0.0,0.45,0.4,0.43,0.41,0.33,0.37,0.44,0.35,0.46,0.34,0.43,0.41,0.32,0.34,0.39,0.34,0.38,0.37,0.42,0.44,0.4,0.4,0.36,0.39,0.35,0.34,0.33,0.35,0.38,0.39,0.4,0.33,0.33,0.45,0.34,0.47,0.34,0.39,0.29,0.31,0.37,0.39,0.3,0.38,0.31,0.32,0.38,0.35,0.27,0.34,0.29,0.31,0.29,0.61,0.35,0.29,0.34,0.25,0.28,0.31,0.3,0.25,0.32,0.33,0.0,0.3,0.29,0.0,0.0,0.28,0.31,0.33,0.29,0.25,0.34,0.31,0.0,0.35,0.29,0.29,0.25,0.28,0.25,0.0,0.28,0.28,0.24,0.25,0.3,0.26,0.27,0.25,0.0,0.0,0.26,0.29,0.27,0.3,0.26,0.29,0.25,0.3,0.31,0.26,0.32,0.3,0.28,0.27,0.34,0.0,0.0,0.29,0.0,0.25,0.0,0.0,0.24,0.26,0.0,0.0,0.24,0.26,0.27,0.25,0.27,0.0,0.0,0.25,0.0,0.26,0.0,0.0,0.0,0.3,0.0,0.25,0.0,0.0,0.26,0.0,0.0,0.5,0.0,0.27,0.29,0.26,0.35,0.32,0.0,0.55,0.47,0.42,0.25,0.0,0.31,0.26,0.0,0.0,0.38,0.0,0.38,0.0,0.35,0.0,0.24,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.72
11/05/2021,0.91,0.72,0.87,0.98,0.7,0.72,0.78,0.69,0.7,0.74,0.93,0.54,0.61,0.69,0.57,0.61,0.63,0.63,0.62,0.73,0.61,0.68,0.54,0.57,0.56,0.65,0.55,0.44,0.49,0.58,0.59,0.6,0.31,0.52,0.46,0.65,0.43,0.55,0.52,0.59,0.49,0.57,0.54,0.45,0.61,0.64,0.33,0.53,0.47,0.41,0.62,0.47,0.58,0.42,0.56,0.52,0.44,0.39,0.43,0.44,0.36,0.4,0.44,0.43,0.29,0.44,0.51,0.0,0.44,0.4,0.43,0.39,0.33,0.37,0.43,0.35,0.47,0.32,0.43,0.4,0.32,0.34,0.37,0.34,0.38,0.36,0.42,0.44,0.39,0.4,0.36,0.38,0.36,0.33,0.34,0.35,0.38,0.38,0.39,0.33,0.33,0.44,0.33,0.46,0.35,0.39,0.29,0.3,0.38,0.39,0.29,0.38,0.31,0.32,0.38,0.35,0.28,0.36,0.29,0.31,0.27,1.27,0.35,0.3,0.34,0.26,0.28,0.31,0.3,0.24,0.31,0.33,0.0,0.3,0.29,0.0,0.0,0.28,0.31,0.32,0.3,0.25,0.33,0.3,0.0,0.35,0.29,0.29,0.25,0.27,0.25,0.0,0.28,0.28,0.25,0.25,0.29,0.26,0.26,0.0,0.0,0.0,0.25,0.29,0.26,0.31,0.26,0.29,0.25,0.29,0.31,0.25,0.32,0.29,0.28,0.27,0.34,0.0,0.0,0.29,0.0,0.26,0.0,0.0,0.24,0.26,0.0,0.0,0.0,0.26,0.27,0.25,0.26,0.24,0.0,0.25,0.0,0.26,0.0,0.0,0.0,0.34,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.51,0.0,0.27,0.3,0.25,0.35,0.34,0.0,0.53,0.46,0.42,0.25,0.0,0.47,0.25,0.0,0.0,0.4,0.0,0.41,0.24,0.34,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.13
11/08/2021,0.93,0.72,0.88,0.99,0.69,0.76,0.79,0.67,0.7,0.73,0.94,0.51,0.66,0.7,0.58,0.6,0.63,0.75,0.61,0.73,0.61,0.69,0.53,0.56,0.58,0.64,0.54,0.43,0.51,0.57,0.61,0.6,0.29,0.51,0.47,0.64,0.43,0.54,0.52,0.59,0.51,0.56,0.53,0.45,0.63,0.65,0.35,0.54,0.43,0.41,0.63,0.48,0.56,0.41,0.56,0.53,0.45,0.38,0.44,0.43,0.36,0.4,0.43,0.44,0.3,0.41,0.51,0.0,0.44,0.39,0.42,0.4,0.32,0.36,0.43,0.35,0.46,0.32,0.42,0.39,0.31,0.33,0.37,0.34,0.39,0.36,0.39,0.45,0.38,0.39,0.36,0.36,0.35,0.33,0.33,0.34,0.39,0.38,0.39,0.34,0.33,0.44,0.34,0.51,0.35,0.39,0.28,0.33,0.37,0.39,0.29,0.39,0.31,0.31,0.37,0.34,0.28,0.36,0.28,0.32,0.25,0.96,0.35,0.29,0.34,0.27,0.28,0.36,0.3,0.0,0.3,0.33,0.0,0.3,0.29,0.0,0.0,0.28,0.31,0.33,0.29,0.24,0.33,0.3,0.0,0.34,0.29,0.28,0.26,0.28,0.25,0.0,0.28,0.29,0.25,0.25,0.29,0.25,0.26,0.25,0.0,0.0,0.26,0.29,0.26,0.3,0.26,0.29,0.25,0.3,0.31,0.24,0.3,0.29,0.28,0.27,0.35,0.0,0.0,0.29,0.0,0.25,0.0,0.0,0.0,0.26,0.0,0.0,0.25,0.26,0.27,0.25,0.26,0.24,0.24,0.25,0.0,0.26,0.0,0.24,0.0,0.34,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.24,0.3,0.25,0.34,0.34,0.0,0.53,0.46,0.43,0.0,0.0,0.47,0.24,0.0,0.0,0.39,0.0,0.42,0.0,0.35,0.0,0.25,0.24,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
