,AMGN,GILD,MRNA,ILMN,REGN,BIIB,VRTX,IQV,ALXN,BNTX,MTD,SGEN,WAT,ALNY,GMAB,CRL,INCY,TECH,BGNE,NVCR,NVAX,BMRN,TXG,ARGX,GH,ZLAB,RGEN,NTRA,CRSP,NBIX,NTLA,UTHR,MRTX,BRKR,FATE,BBIO,XLRN,NVTA,XTSLA,DNLI,HALO,PACB,ARWR,RARE,BHVN,EXEL,SRPT,TWST,ADPT,IONS,MEDP,BEAM,BPMC,ASND,CDNA,APLS,ARNA,ALKS,IMAB,ACAD,KOD,RETA,LEGN,IOVA,AGIO,TPTX,GLPG,GRFS,EDIT,NKTR,SWTX,INSM,ITCI,EBS,PTCT,ARVN,ALLK,BCRX,NSTG,SAGE,RCKT,VCYT,VIR,KRTX,DRNA,AMRS,MYGN,PRTA,FOLD,ALEC,BLI,RVNC,FGEN,BLUE,LGND,GBT,XNCR,IRWD,AXSM,RLAY,MOR,TBIO,QTRX,FLGT,PTGX,RVMD,ALLO,INO,ZNTL,MGNX,LMNX,OPK,ZYME,CSTL,SUPN,SGMO,CYTK,RGNX,DCPH,CDXS,MCRB,IGMS,ATRA,RCUS,CNST,MNKD,KURA,IMGN,ALXO,GBIO,YMAB,VNDA,KRYS,AMTI,MDGL,QURE,CERS,IBRX,OMER,TVTX,CHRS,ADCT,VIVO,REPL,RUBY,FMTX,AFMD,RPTX,CCXI,RIGL,CRTX,SRRK,ENTA,RDUS,MRSN,RYTM,ARQT,PSNL,ISEE,CRNX,ARDX,STOK,KDMN,CGEN,STRO,PLRX,MRNS,KPTI,ANAB,EPZM,RNA,VSTM,ITOS,TBPH,MESO,ARCT,MYOV,NRIX,XENE,GTHX,SNDX,DTIL,CLLS,TCRR,ZIOP,AKRO,NKTX,EGRX,ICPT,ORIC,AKBA,MGTX,NGM,RLMD,KROS,ESPR,IDYA,SPPI,CARA,CLVS,RAPT,PGEN,ANNX,USD,GERN,ANSGR.IS,KALV,CTMX,ADAP,IMVT,PRVB,KDNY,GOSS,KNSA,APLT,SPRO,PASG,FLDM,CVM,ALT,FULC,PSTX,SELB,KZR,ABUS,FIXX,n/a,URGN,FLXN,SIGA,SYNH,MRVI,ABCM,ROIV,ABCL,AUPH,CVAC,KYMR,RXRX,OLK,NUVB,CTKB,AVXL,SANA,CCCC,VERV,MORF,INBX,ERAS,MRUS,BCYC,TIL,ATAI,NUVL,MXCT.L,STVN,SEER,RXDX,CRBU,TNYA,PCVX,ACRS,PMVP,GRTS,CMPS,OMGA,ICVX,BNR,BCAB,ABSI,GLUE,BLU.TO,AVIR,CGEM,PRAX,FDMT,SUM
10/26/2021,8.1,6.71,7.56,3.91,4.66,3.13,3.77,3.88,0.0,3.73,2.67,2.46,1.77,1.86,1.71,1.66,1.15,1.55,1.56,0.86,0.79,1.07,1.06,0.83,0.83,0.53,1.12,0.77,0.51,0.76,0.69,0.67,0.72,0.63,0.42,0.4,0.74,0.48,0.07,0.31,0.43,0.39,0.51,0.39,0.64,0.52,0.48,0.41,0.37,0.34,0.43,0.36,0.47,0.42,0.3,0.17,0.29,0.39,0.29,0.24,0.42,0.23,0.42,0.28,0.22,0.15,0.19,0.2,0.21,0.24,0.15,0.24,0.25,0.19,0.2,0.27,0.29,0.21,0.17,0.17,0.14,0.26,0.22,0.22,0.12,0.19,0.2,0.22,0.22,0.11,0.1,0.08,0.07,0.11,0.17,0.15,0.18,0.16,0.09,0.14,0.09,0.0,0.13,0.13,0.1,0.12,0.09,0.11,0.25,0.09,0.0,0.12,0.08,0.11,0.12,0.08,0.23,0.1,0.1,0.15,0.03,0.06,0.1,0.12,0.0,0.09,0.09,0.09,0.08,0.08,0.07,0.08,0.07,0.05,0.07,0.08,0.08,0.04,0.03,0.13,0.1,0.08,0.06,0.07,0.06,0.06,0.05,0.04,0.15,0.04,0.07,0.06,0.11,0.08,0.04,0.04,0.05,0.05,0.13,0.05,0.0,0.04,0.12,0.04,0.05,0.03,0.0,0.0,0.06,0.03,0.07,0.04,0.07,0.03,0.05,0.08,0.07,0.08,0.09,0.04,0.07,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.04,0.04,0.04,0.05,0.04,0.03,0.04,0.0,0.06,0.0,0.04,0.04,0.06,0.04,0.04,0.0,0.04,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.03,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.96
10/27/2021,8.1,6.71,7.56,3.91,4.66,3.13,3.77,3.88,0.0,3.73,2.67,2.46,1.77,1.86,1.71,1.66,1.15,1.55,1.56,0.86,0.79,1.07,1.06,0.83,0.83,0.53,1.12,0.77,0.51,0.76,0.69,0.67,0.72,0.63,0.42,0.4,0.74,0.48,0.07,0.31,0.43,0.39,0.51,0.39,0.64,0.52,0.48,0.41,0.37,0.34,0.43,0.36,0.47,0.42,0.3,0.17,0.29,0.39,0.29,0.24,0.42,0.23,0.42,0.28,0.22,0.15,0.19,0.2,0.21,0.24,0.15,0.24,0.25,0.19,0.2,0.27,0.29,0.21,0.17,0.17,0.14,0.26,0.22,0.22,0.12,0.19,0.2,0.22,0.22,0.11,0.1,0.08,0.07,0.11,0.17,0.15,0.18,0.16,0.09,0.14,0.09,0.0,0.13,0.13,0.1,0.12,0.09,0.11,0.25,0.09,0.0,0.12,0.08,0.11,0.12,0.08,0.23,0.1,0.1,0.15,0.03,0.06,0.1,0.12,0.0,0.09,0.09,0.09,0.08,0.08,0.07,0.08,0.07,0.05,0.07,0.08,0.08,0.04,0.03,0.13,0.1,0.08,0.06,0.07,0.06,0.06,0.05,0.04,0.15,0.04,0.07,0.06,0.11,0.08,0.04,0.04,0.05,0.05,0.13,0.05,0.0,0.04,0.12,0.04,0.05,0.03,0.0,0.0,0.06,0.03,0.07,0.04,0.07,0.03,0.05,0.08,0.07,0.08,0.09,0.04,0.07,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.04,0.04,0.04,0.05,0.04,0.03,0.04,0.0,0.06,0.0,0.04,0.04,0.06,0.04,0.04,0.0,0.04,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.03,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.96
10/28/2021,7.94,6.67,8.0,3.97,4.64,3.16,3.75,3.84,0.0,3.9,2.64,2.49,1.76,1.85,1.68,1.66,1.15,1.55,1.57,0.84,0.78,1.05,1.08,0.81,0.86,0.54,1.1,0.77,0.51,0.74,0.7,0.66,0.7,0.63,0.41,0.4,0.73,0.48,0.07,0.31,0.42,0.39,0.5,0.4,0.63,0.52,0.47,0.41,0.37,0.33,0.43,0.37,0.47,0.4,0.29,0.17,0.28,0.4,0.29,0.22,0.41,0.23,0.4,0.28,0.22,0.14,0.19,0.2,0.2,0.23,0.15,0.24,0.25,0.19,0.19,0.26,0.29,0.22,0.16,0.17,0.14,0.25,0.22,0.22,0.11,0.19,0.19,0.22,0.22,0.1,0.1,0.08,0.07,0.11,0.17,0.15,0.18,0.16,0.09,0.14,0.09,0.0,0.13,0.13,0.11,0.12,0.09,0.11,0.25,0.09,0.0,0.12,0.09,0.11,0.12,0.08,0.23,0.1,0.1,0.15,0.03,0.06,0.1,0.12,0.0,0.08,0.08,0.09,0.09,0.08,0.07,0.08,0.07,0.04,0.07,0.08,0.08,0.04,0.03,0.13,0.09,0.08,0.06,0.07,0.05,0.06,0.05,0.04,0.15,0.04,0.07,0.06,0.11,0.08,0.04,0.04,0.05,0.05,0.14,0.05,0.0,0.04,0.12,0.04,0.05,0.03,0.03,0.0,0.06,0.03,0.07,0.04,0.06,0.03,0.05,0.08,0.07,0.07,0.09,0.04,0.06,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.04,0.03,0.04,0.05,0.04,0.03,0.04,0.0,0.05,0.0,0.04,0.04,0.06,0.04,0.04,0.0,0.04,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.04,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.99
10/29/2021,7.99,6.69,7.92,3.94,4.77,3.17,3.74,3.83,0.0,3.88,2.64,2.52,1.74,1.83,1.66,1.68,1.15,1.58,1.56,0.8,0.78,1.05,1.06,0.79,0.86,0.55,1.1,0.77,0.5,0.74,0.69,0.66,0.7,0.63,0.42,0.41,0.73,0.47,0.07,0.31,0.42,0.39,0.5,0.4,0.64,0.52,0.47,0.41,0.37,0.33,0.49,0.36,0.47,0.4,0.28,0.17,0.27,0.4,0.27,0.22,0.4,0.23,0.41,0.28,0.22,0.14,0.19,0.2,0.2,0.23,0.16,0.24,0.25,0.19,0.19,0.27,0.3,0.21,0.17,0.17,0.14,0.26,0.22,0.22,0.12,0.19,0.18,0.22,0.21,0.1,0.09,0.08,0.07,0.11,0.18,0.14,0.18,0.16,0.09,0.14,0.09,0.0,0.13,0.12,0.11,0.12,0.09,0.11,0.25,0.09,0.0,0.12,0.08,0.11,0.12,0.08,0.22,0.1,0.1,0.16,0.03,0.06,0.1,0.11,0.0,0.08,0.08,0.09,0.09,0.08,0.07,0.08,0.07,0.04,0.07,0.08,0.08,0.04,0.03,0.13,0.09,0.08,0.06,0.07,0.05,0.05,0.06,0.04,0.14,0.04,0.07,0.06,0.11,0.08,0.04,0.04,0.05,0.05,0.13,0.05,0.0,0.04,0.12,0.04,0.05,0.03,0.03,0.0,0.06,0.03,0.07,0.04,0.06,0.03,0.04,0.08,0.06,0.08,0.09,0.04,0.06,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.03,0.03,0.04,0.05,0.04,0.03,0.04,0.0,0.05,0.0,0.04,0.04,0.06,0.04,0.04,0.0,0.04,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.04,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94
11/01/2021,7.92,6.64,7.97,3.9,5.03,3.1,3.69,3.84,0.0,3.76,2.65,2.52,1.74,1.5,1.61,1.71,1.13,1.57,1.48,0.71,0.87,1.12,1.05,0.79,0.88,0.55,1.16,0.78,0.49,0.74,0.71,0.66,0.7,0.64,0.39,0.42,0.73,0.47,0.07,0.32,0.42,0.4,0.5,0.42,0.64,0.53,0.47,0.42,0.38,0.34,0.5,0.36,0.52,0.43,0.29,0.17,0.28,0.36,0.25,0.23,0.42,0.23,0.4,0.27,0.22,0.15,0.19,0.19,0.2,0.23,0.17,0.26,0.25,0.19,0.2,0.27,0.28,0.21,0.17,0.17,0.14,0.27,0.21,0.23,0.12,0.2,0.19,0.2,0.22,0.1,0.09,0.07,0.07,0.12,0.18,0.17,0.18,0.16,0.09,0.15,0.09,0.0,0.13,0.13,0.11,0.13,0.1,0.12,0.25,0.09,0.0,0.12,0.08,0.11,0.12,0.08,0.22,0.1,0.1,0.17,0.03,0.06,0.1,0.11,0.0,0.09,0.08,0.09,0.09,0.08,0.07,0.08,0.07,0.04,0.07,0.08,0.09,0.04,0.03,0.13,0.09,0.09,0.06,0.07,0.05,0.06,0.06,0.04,0.14,0.04,0.0,0.06,0.12,0.08,0.04,0.04,0.05,0.06,0.14,0.05,0.0,0.04,0.12,0.04,0.06,0.03,0.03,0.0,0.07,0.03,0.07,0.04,0.06,0.03,0.04,0.08,0.07,0.09,0.09,0.04,0.06,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.04,0.04,0.04,0.06,0.04,0.03,0.04,0.0,0.06,0.0,0.05,0.04,0.06,0.04,0.04,0.0,0.04,0.0,0.03,0.03,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.03,0.0,0.0,0.04,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.94
11/02/2021,7.94,6.42,7.93,3.93,5.17,3.13,3.77,3.92,0.0,3.7,2.66,2.51,1.77,1.48,1.62,1.76,1.16,1.6,1.46,0.72,0.87,1.14,1.03,0.85,0.88,0.55,1.17,0.76,0.48,0.77,0.7,0.66,0.71,0.64,0.38,0.41,0.73,0.45,0.07,0.31,0.42,0.4,0.49,0.42,0.65,0.52,0.47,0.42,0.37,0.35,0.52,0.34,0.51,0.43,0.21,0.16,0.28,0.38,0.26,0.23,0.42,0.23,0.41,0.26,0.22,0.14,0.19,0.19,0.2,0.22,0.17,0.27,0.25,0.18,0.2,0.27,0.27,0.21,0.17,0.16,0.14,0.27,0.2,0.23,0.11,0.2,0.18,0.2,0.22,0.1,0.09,0.07,0.07,0.12,0.18,0.18,0.18,0.16,0.09,0.17,0.09,0.0,0.13,0.13,0.1,0.13,0.1,0.12,0.25,0.09,0.0,0.12,0.08,0.11,0.12,0.08,0.22,0.1,0.09,0.17,0.03,0.05,0.1,0.11,0.0,0.09,0.08,0.09,0.09,0.07,0.07,0.07,0.06,0.04,0.07,0.08,0.09,0.04,0.03,0.14,0.09,0.09,0.06,0.07,0.05,0.06,0.06,0.04,0.15,0.05,0.0,0.06,0.12,0.08,0.04,0.04,0.05,0.05,0.14,0.06,0.0,0.04,0.12,0.04,0.06,0.03,0.03,0.0,0.07,0.03,0.07,0.04,0.06,0.03,0.04,0.08,0.07,0.09,0.11,0.04,0.07,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.04,0.03,0.04,0.05,0.04,0.03,0.04,0.0,0.05,0.0,0.05,0.04,0.05,0.04,0.03,0.0,0.04,0.0,0.03,0.03,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.03,0.0,0.0,0.04,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.97
11/03/2021,7.94,6.42,7.93,3.93,5.17,3.13,3.77,3.92,0.0,3.7,2.66,2.51,1.77,1.48,1.62,1.76,1.16,1.6,1.46,0.72,0.87,1.14,1.03,0.85,0.88,0.55,1.17,0.76,0.48,0.77,0.7,0.66,0.71,0.64,0.38,0.41,0.73,0.45,0.07,0.31,0.42,0.4,0.49,0.42,0.65,0.52,0.47,0.42,0.37,0.35,0.52,0.34,0.51,0.43,0.21,0.16,0.28,0.38,0.26,0.23,0.42,0.23,0.41,0.26,0.22,0.14,0.19,0.19,0.2,0.22,0.17,0.27,0.25,0.18,0.2,0.27,0.27,0.21,0.17,0.16,0.14,0.27,0.2,0.23,0.11,0.2,0.18,0.2,0.22,0.1,0.09,0.07,0.07,0.12,0.18,0.18,0.18,0.16,0.09,0.17,0.09,0.0,0.13,0.13,0.1,0.13,0.1,0.12,0.25,0.09,0.0,0.12,0.08,0.11,0.12,0.08,0.22,0.1,0.09,0.17,0.03,0.05,0.1,0.11,0.0,0.09,0.08,0.09,0.09,0.07,0.07,0.07,0.06,0.04,0.07,0.08,0.09,0.04,0.03,0.14,0.09,0.09,0.06,0.07,0.05,0.06,0.06,0.04,0.15,0.05,0.0,0.06,0.12,0.08,0.04,0.04,0.05,0.05,0.14,0.06,0.0,0.04,0.12,0.04,0.06,0.03,0.03,0.0,0.07,0.03,0.07,0.04,0.06,0.03,0.04,0.08,0.07,0.09,0.11,0.04,0.07,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.04,0.03,0.04,0.05,0.04,0.03,0.04,0.0,0.05,0.0,0.05,0.04,0.05,0.04,0.03,0.0,0.04,0.0,0.03,0.03,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.03,0.0,0.0,0.04,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.97
11/04/2021,7.95,6.41,7.65,3.9,5.1,3.15,3.73,3.83,0.0,3.6,2.57,2.51,1.74,1.53,1.61,1.7,1.18,1.58,1.44,0.75,0.99,1.16,1.04,0.86,0.89,0.54,1.21,0.78,0.5,0.76,0.7,0.66,0.61,0.64,0.4,0.43,0.72,0.47,0.07,0.32,0.43,0.41,0.54,0.42,0.66,0.52,0.47,0.44,0.38,0.36,0.51,0.36,0.51,0.45,0.2,0.17,0.28,0.37,0.27,0.26,0.45,0.23,0.41,0.26,0.23,0.15,0.19,0.19,0.21,0.23,0.17,0.27,0.26,0.19,0.21,0.27,0.27,0.21,0.17,0.17,0.15,0.28,0.2,0.23,0.11,0.2,0.18,0.2,0.23,0.1,0.09,0.08,0.08,0.12,0.19,0.18,0.18,0.16,0.09,0.17,0.09,0.0,0.13,0.13,0.11,0.14,0.1,0.12,0.25,0.1,0.0,0.12,0.08,0.11,0.12,0.08,0.21,0.1,0.1,0.16,0.03,0.06,0.11,0.11,0.0,0.09,0.08,0.09,0.09,0.08,0.07,0.08,0.06,0.05,0.07,0.09,0.09,0.04,0.03,0.14,0.09,0.09,0.06,0.07,0.05,0.06,0.06,0.04,0.15,0.05,0.0,0.06,0.12,0.08,0.05,0.04,0.05,0.06,0.14,0.06,0.0,0.04,0.12,0.04,0.06,0.03,0.03,0.0,0.06,0.03,0.07,0.04,0.07,0.03,0.04,0.08,0.07,0.09,0.12,0.04,0.07,0.04,0.0,0.0,0.0,0.04,0.0,0.05,0.04,0.04,0.04,0.05,0.04,0.03,0.04,0.0,0.05,0.0,0.05,0.04,0.06,0.04,0.03,0.0,0.04,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.05,0.03,0.0,0.03,0.0,0.0,0.04,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.92
11/05/2021,8.07,6.4,7.86,3.87,5.06,3.14,3.62,3.79,0.0,3.77,2.59,2.52,1.65,1.53,1.61,1.66,1.08,1.5,1.43,0.74,1.12,1.17,1.02,0.89,0.87,0.54,1.2,0.75,0.5,0.68,0.7,0.65,0.62,0.64,0.4,0.42,0.71,0.45,0.07,0.33,0.43,0.41,0.57,0.41,0.65,0.52,0.48,0.44,0.37,0.36,0.51,0.36,0.5,0.46,0.2,0.17,0.3,0.37,0.26,0.24,0.45,0.23,0.4,0.26,0.22,0.15,0.19,0.19,0.2,0.23,0.17,0.28,0.26,0.19,0.21,0.28,0.26,0.21,0.16,0.17,0.15,0.29,0.19,0.24,0.11,0.19,0.18,0.21,0.24,0.1,0.09,0.08,0.08,0.13,0.19,0.18,0.19,0.16,0.09,0.17,0.09,0.0,0.13,0.13,0.1,0.14,0.11,0.12,0.25,0.09,0.0,0.13,0.09,0.11,0.12,0.08,0.21,0.1,0.1,0.16,0.04,0.06,0.11,0.11,0.0,0.09,0.08,0.1,0.09,0.08,0.07,0.09,0.07,0.05,0.07,0.09,0.09,0.04,0.03,0.14,0.09,0.09,0.06,0.07,0.05,0.06,0.06,0.04,0.15,0.05,0.0,0.06,0.12,0.08,0.05,0.04,0.05,0.05,0.14,0.06,0.0,0.04,0.12,0.04,0.06,0.03,0.03,0.0,0.06,0.03,0.07,0.04,0.07,0.03,0.04,0.08,0.07,0.09,0.12,0.04,0.06,0.04,0.03,0.0,0.0,0.04,0.0,0.05,0.04,0.04,0.04,0.05,0.04,0.03,0.04,0.0,0.05,0.0,0.05,0.04,0.06,0.04,0.03,0.0,0.04,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.05,0.04,0.0,0.03,0.0,0.0,0.04,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.91
11/08/2021,8.14,6.49,6.44,3.94,5.16,3.25,3.9,3.75,0.0,3.59,2.63,2.65,1.65,1.7,1.69,1.47,1.15,1.49,1.49,0.74,1.03,1.18,1.15,0.92,0.85,0.53,1.1,0.73,0.48,0.66,0.69,0.69,0.62,0.65,0.42,0.42,0.72,0.44,0.08,0.34,0.44,0.45,0.62,0.42,0.66,0.45,0.51,0.47,0.4,0.38,0.51,0.35,0.51,0.45,0.19,0.18,0.3,0.38,0.26,0.25,0.46,0.24,0.38,0.26,0.21,0.15,0.2,0.18,0.2,0.24,0.18,0.29,0.26,0.2,0.22,0.3,0.25,0.16,0.17,0.19,0.17,0.29,0.19,0.26,0.12,0.19,0.18,0.2,0.25,0.11,0.09,0.07,0.09,0.13,0.19,0.19,0.19,0.16,0.09,0.18,0.09,0.0,0.14,0.13,0.11,0.15,0.11,0.11,0.26,0.1,0.0,0.13,0.08,0.1,0.13,0.1,0.24,0.11,0.1,0.17,0.04,0.06,0.13,0.12,0.0,0.09,0.09,0.1,0.08,0.08,0.06,0.08,0.06,0.05,0.08,0.1,0.1,0.05,0.04,0.14,0.1,0.09,0.06,0.08,0.05,0.06,0.06,0.04,0.16,0.05,0.0,0.06,0.12,0.08,0.05,0.05,0.05,0.06,0.14,0.06,0.0,0.04,0.12,0.05,0.07,0.03,0.03,0.04,0.07,0.03,0.08,0.04,0.07,0.04,0.05,0.08,0.07,0.09,0.12,0.04,0.06,0.04,0.03,0.0,0.0,0.04,0.0,0.05,0.04,0.04,0.04,0.05,0.04,0.03,0.05,0.0,0.06,0.0,0.06,0.04,0.07,0.04,0.03,0.0,0.04,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.06,0.04,0.0,0.03,0.0,0.0,0.04,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.91
11/09/2021,8.35,6.68,5.54,3.93,5.02,3.33,4.0,3.77,0.0,2.93,2.78,2.76,1.68,1.77,1.72,1.5,1.19,1.54,1.52,0.76,0.94,1.23,1.16,0.92,0.84,0.47,1.09,0.79,0.48,0.69,0.72,0.71,0.63,0.67,0.44,0.45,0.74,0.45,0.0,0.36,0.46,0.45,0.63,0.42,0.67,0.48,0.54,0.48,0.41,0.38,0.53,0.35,0.53,0.47,0.2,0.19,0.3,0.39,0.26,0.26,0.46,0.25,0.39,0.27,0.21,0.15,0.2,0.18,0.21,0.2,0.19,0.3,0.26,0.13,0.23,0.29,0.25,0.18,0.18,0.19,0.18,0.28,0.17,0.26,0.12,0.2,0.19,0.21,0.25,0.11,0.1,0.08,0.09,0.07,0.2,0.17,0.19,0.16,0.1,0.18,0.09,0.0,0.15,0.12,0.11,0.16,0.12,0.11,0.27,0.1,0.0,0.13,0.08,0.11,0.13,0.11,0.26,0.11,0.0,0.2,0.04,0.07,0.12,0.12,0.0,0.09,0.1,0.1,0.08,0.08,0.06,0.08,0.07,0.05,0.08,0.1,0.11,0.05,0.04,0.15,0.1,0.09,0.06,0.08,0.05,0.06,0.06,0.04,0.17,0.04,0.0,0.06,0.14,0.08,0.05,0.05,0.05,0.06,0.15,0.06,0.0,0.04,0.13,0.05,0.07,0.03,0.03,0.04,0.08,0.04,0.08,0.04,0.07,0.04,0.05,0.06,0.07,0.09,0.13,0.04,0.06,0.04,0.0,0.0,0.0,0.05,0.0,0.05,0.04,0.04,0.04,0.05,0.04,0.03,0.06,0.0,0.06,0.0,0.06,0.04,0.07,0.04,0.03,0.1,0.04,0.0,0.03,0.03,0.04,0.0,0.0,0.03,0.06,0.04,0.0,0.03,0.0,0.0,0.04,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85
