,MAC,DKS,AEO,NTLA,VVV,AYI,SKT,LPX,EVR,THG,SYNA,MSM,SBRA,AQUA,XEC,ISBC,XRX,HR,SONO,ADS,OFC,SAVA,IDA,TCBI,NCR,HRB,COMM,NUVA,VLY,RDN,ESI,SWX,VMI,SI,NAVI,WTS,CPE,WTFC,RIG,BDN,CNMD,CRNC,MC,GRA,WBS,AM,CC,COOP,AVT,WCC,JACK,HTH,R,SNX,SWCH,SJI,MCY,CR,FUL,RVLV,GT,SWAV,PCH,NHI,WSFS,BIG,EPRT,PBH,AAWW,MTDR,HE,VSTO,LGND,CNO,SIG,CW,PINC,CARG,BKU,DDS,IRBT,GEO,SFM,SXT,AXNX,EYE,LEVI,ABCB,CMC,AMCX,FHI,SLGN,CVLT,TDS,PPBI,TRTN,HCAT,BLKB,TGNA,CWH,EVTC,HOME,AGIO,ALKS,SNBR,NSIT,PGNY,BGS,ARVN,TEX,UMBF,NSP,IDCC,ATKR,PCRX,BMI,UFPI,CTRE,PRFT,PDCE,KFY,VSH,SFNC,EXLS,TWNK,AIMC,ASGN,AVNT,HOMB,HIBB,PDCO,REZI,CHX,IBTX,TSE,AVA,AMKR,NGVT,UCBI,IRWD,TPH,SHOO,CWT,SBH,SPB,AX,OI,ABG,AEIS,CATY,PHR,FELE,RLGY,RCII,AHCO,State Street Instl US Govt MMkt Premier,SATS,CBT,CCMP,SBGI,UE,HI,VCEL,JOE,OMI,CLVS,ENSG,LTC,HCSG,JW.A,OSIS,COWN,SFBS,BXS,VRTS,KW,DAN,RILY,MWA,EPC,HAIN,FWRD,MED,KREF,MATX,OPK,FIX,GPI,TMHC,GHC,TTEC,HRI,ENR,COHU,SEM,AIT,STC,ILPT,ABM,MD,SSTK,CLDX,LCII,NTGR,KTB,GOLF,INOV,GPRE,MYGN,n/a,ALTR,LNN,TMP,GVMXX,CORE,HSKA,CHRS,SILK,SANM,CASH,PRGS,VBTX,TBK,CVBF,ARCB,CSGS,TBBK,MLI,BSIG,HLI,NSA,MIME,ASO,OPCH,BNL,PZZA,AMN,GBDC,ETRN,ANF,POR,QRTEA,SMTC,LKFN,BNGO,JBT,CRC,SPSC,OAS,ESGR,MUSA,MTSI,DIOD,BCPC,SGH,LESL,BCEI,NEU,VSAT,ACA,BCO,BOOT,CALX,NFG,ICUI,SWBI,ECPG,DVAX,PIPR,WGO,STEP,WMG,INT,HOPE,AWR,ROG,BCC,ONTO,ATRC,VICR,SGFY,FFBC,CYTK,WIRE,SKY,NEOG,MMSI,CCS,WOR,CUBI,CIVI,ENDP,BGFV,CWST,SUM
09/06/2021,0.98,1.23,0.61,0.9,0.77,0.7,0.66,0.75,0.7,0.72,0.84,0.61,0.58,0.75,0.61,0.63,0.63,0.64,0.71,0.55,0.61,0.38,0.65,0.56,0.54,0.64,0.42,0.5,0.54,0.58,0.53,0.58,0.56,0.55,0.61,0.59,0.3,0.49,0.42,0.51,0.47,0.51,0.54,0.48,0.45,0.46,0.46,0.57,0.46,0.52,0.43,0.41,0.48,0.46,0.53,0.42,0.39,0.46,0.45,0.37,0.39,0.5,0.42,0.37,0.39,0.29,0.48,0.44,0.43,0.31,0.4,0.33,0.41,0.39,0.4,0.38,0.4,0.42,0.36,0.4,0.33,0.4,0.36,0.36,0.43,0.4,0.33,0.33,0.36,0.24,0.33,0.35,0.35,0.3,0.31,0.35,0.32,0.3,0.31,0.32,0.34,0.0,0.27,0.39,0.26,0.31,0.29,0.28,0.34,0.32,0.3,0.38,0.3,0.39,0.29,0.32,0.3,0.28,0.43,0.28,0.29,0.27,0.27,0.33,0.28,0.25,0.32,0.27,0.24,0.29,0.28,0.28,0.24,0.24,0.22,0.26,0.31,0.26,0.24,0.26,0.28,0.23,0.29,0.2,0.22,0.25,0.22,0.26,0.19,0.24,0.25,0.26,0.24,0.28,0.21,0.0,0.26,0.21,0.2,0.2,0.22,0.23,0.25,0.23,0.2,0.0,0.21,0.2,0.0,0.2,0.21,0.19,0.24,0.22,0.25,0.25,0.21,0.19,0.25,0.19,0.19,0.2,0.0,0.2,0.27,0.19,0.19,0.2,0.2,0.0,0.21,0.22,0.0,0.0,0.0,0.0,0.21,0.2,0.21,0.19,0.21,0.25,0.19,0.0,0.0,0.0,0.21,0.19,0.2,0.23,0.2,0.0,0.0,0.0,0.0,0.0,0.19,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.00999999999999
09/07/2021,0.97,1.26,0.61,0.92,0.78,0.7,0.66,0.76,0.69,0.71,0.84,0.61,0.58,0.74,0.64,0.63,0.61,0.64,0.71,0.56,0.61,0.35,0.65,0.56,0.53,0.64,0.42,0.5,0.54,0.58,0.53,0.58,0.56,0.56,0.62,0.6,0.3,0.49,0.42,0.51,0.46,0.51,0.54,0.48,0.44,0.46,0.45,0.59,0.46,0.52,0.43,0.41,0.47,0.46,0.54,0.41,0.39,0.45,0.45,0.37,0.4,0.5,0.43,0.37,0.39,0.29,0.48,0.44,0.43,0.31,0.4,0.34,0.4,0.39,0.4,0.38,0.4,0.42,0.36,0.41,0.32,0.4,0.35,0.36,0.43,0.41,0.33,0.33,0.36,0.24,0.33,0.35,0.36,0.31,0.31,0.35,0.32,0.31,0.3,0.32,0.34,0.0,0.27,0.39,0.27,0.32,0.3,0.29,0.34,0.31,0.3,0.38,0.29,0.39,0.28,0.32,0.3,0.28,0.44,0.28,0.29,0.27,0.27,0.33,0.28,0.25,0.32,0.27,0.24,0.3,0.27,0.28,0.24,0.24,0.23,0.26,0.31,0.25,0.24,0.25,0.28,0.23,0.29,0.19,0.23,0.25,0.24,0.26,0.19,0.25,0.26,0.26,0.25,0.29,0.2,0.0,0.25,0.22,0.2,0.19,0.23,0.24,0.25,0.24,0.2,0.0,0.21,0.2,0.0,0.21,0.21,0.19,0.24,0.23,0.25,0.25,0.2,0.19,0.24,0.19,0.19,0.2,0.0,0.2,0.27,0.0,0.19,0.2,0.2,0.0,0.2,0.23,0.0,0.18,0.0,0.0,0.22,0.2,0.21,0.19,0.22,0.26,0.19,0.0,0.0,0.0,0.21,0.18,0.2,0.0,0.2,0.0,0.0,0.23,0.0,0.0,0.0,0.23,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16
09/08/2021,0.97,1.26,0.61,0.92,0.78,0.7,0.66,0.76,0.69,0.71,0.84,0.61,0.58,0.74,0.64,0.63,0.61,0.64,0.71,0.56,0.61,0.35,0.65,0.56,0.53,0.64,0.42,0.5,0.54,0.58,0.53,0.58,0.56,0.56,0.62,0.6,0.3,0.49,0.42,0.51,0.46,0.51,0.54,0.48,0.44,0.46,0.45,0.59,0.46,0.52,0.43,0.41,0.47,0.46,0.54,0.41,0.39,0.45,0.45,0.37,0.4,0.5,0.43,0.37,0.39,0.29,0.48,0.44,0.43,0.31,0.4,0.34,0.4,0.39,0.4,0.38,0.4,0.42,0.36,0.41,0.32,0.4,0.35,0.36,0.43,0.41,0.33,0.33,0.36,0.24,0.33,0.35,0.36,0.31,0.31,0.35,0.32,0.31,0.3,0.32,0.34,0.0,0.27,0.39,0.27,0.32,0.3,0.29,0.34,0.31,0.3,0.38,0.29,0.39,0.28,0.32,0.3,0.28,0.44,0.28,0.29,0.27,0.27,0.33,0.28,0.25,0.32,0.27,0.24,0.3,0.27,0.28,0.24,0.24,0.23,0.26,0.31,0.25,0.24,0.25,0.28,0.23,0.29,0.19,0.23,0.25,0.24,0.26,0.19,0.25,0.26,0.26,0.25,0.29,0.2,0.0,0.25,0.22,0.2,0.19,0.23,0.24,0.25,0.24,0.2,0.0,0.21,0.2,0.0,0.21,0.21,0.19,0.24,0.23,0.25,0.25,0.2,0.19,0.24,0.19,0.19,0.2,0.0,0.2,0.27,0.0,0.19,0.2,0.2,0.0,0.2,0.23,0.0,0.18,0.0,0.0,0.22,0.2,0.21,0.19,0.22,0.26,0.19,0.0,0.0,0.0,0.21,0.18,0.2,0.0,0.2,0.0,0.0,0.23,0.0,0.0,0.0,0.23,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16
09/09/2021,0.97,1.26,0.61,0.92,0.78,0.7,0.66,0.76,0.69,0.71,0.84,0.61,0.58,0.74,0.64,0.63,0.61,0.64,0.71,0.56,0.61,0.35,0.65,0.56,0.53,0.64,0.42,0.5,0.54,0.58,0.53,0.58,0.56,0.56,0.62,0.6,0.3,0.49,0.42,0.51,0.46,0.51,0.54,0.48,0.44,0.46,0.45,0.59,0.46,0.52,0.43,0.41,0.47,0.46,0.54,0.41,0.39,0.45,0.45,0.37,0.4,0.5,0.43,0.37,0.39,0.29,0.48,0.44,0.43,0.31,0.4,0.34,0.4,0.39,0.4,0.38,0.4,0.42,0.36,0.41,0.32,0.4,0.35,0.36,0.43,0.41,0.33,0.33,0.36,0.24,0.33,0.35,0.36,0.31,0.31,0.35,0.32,0.31,0.3,0.32,0.34,0.0,0.27,0.39,0.27,0.32,0.3,0.29,0.34,0.31,0.3,0.38,0.29,0.39,0.28,0.32,0.3,0.28,0.44,0.28,0.29,0.27,0.27,0.33,0.28,0.25,0.32,0.27,0.24,0.3,0.27,0.28,0.24,0.24,0.23,0.26,0.31,0.25,0.24,0.25,0.28,0.23,0.29,0.19,0.23,0.25,0.24,0.26,0.19,0.25,0.26,0.26,0.25,0.29,0.2,0.0,0.25,0.22,0.2,0.19,0.23,0.24,0.25,0.24,0.2,0.0,0.21,0.2,0.0,0.21,0.21,0.19,0.24,0.23,0.25,0.25,0.2,0.19,0.24,0.19,0.19,0.2,0.0,0.2,0.27,0.0,0.19,0.2,0.2,0.0,0.2,0.23,0.0,0.18,0.0,0.0,0.22,0.2,0.21,0.19,0.22,0.26,0.19,0.0,0.0,0.0,0.21,0.18,0.2,0.0,0.2,0.0,0.0,0.23,0.0,0.0,0.0,0.23,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16
09/10/2021,0.99,1.23,0.6,0.86,0.79,0.69,0.66,0.76,0.7,0.71,0.84,0.61,0.59,0.73,0.64,0.63,0.6,0.63,0.69,0.56,0.62,0.34,0.65,0.56,0.53,0.64,0.41,0.5,0.54,0.57,0.52,0.58,0.56,0.56,0.62,0.61,0.3,0.51,0.43,0.51,0.47,0.5,0.54,0.49,0.45,0.47,0.45,0.58,0.46,0.51,0.43,0.42,0.48,0.47,0.55,0.41,0.39,0.45,0.44,0.39,0.4,0.53,0.43,0.37,0.39,0.28,0.48,0.43,0.43,0.31,0.39,0.33,0.39,0.39,0.37,0.38,0.41,0.42,0.37,0.42,0.32,0.4,0.35,0.37,0.44,0.4,0.34,0.33,0.36,0.23,0.32,0.35,0.35,0.3,0.31,0.35,0.33,0.29,0.3,0.32,0.34,0.0,0.26,0.39,0.26,0.32,0.31,0.29,0.36,0.31,0.3,0.38,0.29,0.39,0.28,0.32,0.29,0.28,0.43,0.27,0.3,0.27,0.27,0.33,0.28,0.25,0.32,0.27,0.24,0.26,0.28,0.28,0.24,0.24,0.23,0.26,0.31,0.25,0.25,0.25,0.28,0.23,0.3,0.19,0.23,0.26,0.23,0.25,0.19,0.25,0.28,0.25,0.24,0.28,0.21,0.0,0.26,0.22,0.2,0.19,0.23,0.23,0.25,0.23,0.19,0.0,0.21,0.2,0.0,0.21,0.21,0.19,0.24,0.23,0.25,0.25,0.2,0.2,0.24,0.19,0.19,0.2,0.0,0.2,0.28,0.0,0.19,0.2,0.21,0.0,0.21,0.24,0.0,0.18,0.0,0.0,0.22,0.2,0.2,0.19,0.22,0.27,0.19,0.0,0.0,0.0,0.21,0.19,0.19,0.0,0.2,0.0,0.0,0.18,0.0,0.0,0.0,0.23,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.02
09/13/2021,0.99,1.19,0.61,0.85,0.8,0.69,0.66,0.77,0.7,0.72,0.83,0.61,0.6,0.74,0.67,0.64,0.59,0.64,0.69,0.55,0.63,0.33,0.67,0.55,0.53,0.66,0.41,0.5,0.54,0.57,0.53,0.6,0.56,0.53,0.63,0.62,0.3,0.51,0.4,0.53,0.47,0.48,0.54,0.49,0.44,0.47,0.43,0.59,0.46,0.51,0.44,0.42,0.47,0.46,0.56,0.42,0.4,0.46,0.44,0.38,0.39,0.52,0.42,0.37,0.39,0.29,0.49,0.43,0.43,0.31,0.4,0.33,0.41,0.39,0.36,0.38,0.42,0.43,0.36,0.41,0.32,0.4,0.34,0.38,0.44,0.41,0.34,0.32,0.36,0.23,0.33,0.35,0.34,0.3,0.31,0.34,0.33,0.3,0.3,0.31,0.35,0.0,0.26,0.4,0.27,0.32,0.31,0.29,0.37,0.31,0.3,0.38,0.3,0.38,0.29,0.33,0.29,0.29,0.44,0.27,0.3,0.27,0.27,0.33,0.29,0.25,0.33,0.27,0.24,0.25,0.28,0.27,0.23,0.24,0.22,0.27,0.31,0.25,0.25,0.25,0.27,0.23,0.3,0.19,0.28,0.25,0.23,0.26,0.0,0.25,0.27,0.26,0.24,0.28,0.21,0.0,0.25,0.22,0.2,0.19,0.23,0.23,0.24,0.24,0.2,0.0,0.21,0.2,0.19,0.21,0.21,0.19,0.24,0.24,0.25,0.25,0.2,0.19,0.25,0.19,0.2,0.2,0.0,0.2,0.28,0.0,0.19,0.21,0.2,0.19,0.2,0.23,0.0,0.0,0.0,0.19,0.22,0.2,0.2,0.19,0.23,0.27,0.0,0.0,0.0,0.0,0.21,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.19,0.24,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.24000000000001
09/14/2021,0.98,1.23,0.63,0.86,0.81,0.7,0.65,0.77,0.72,0.71,0.83,0.6,0.6,0.75,0.67,0.65,0.58,0.65,0.67,0.56,0.6,0.37,0.66,0.54,0.52,0.63,0.4,0.49,0.52,0.57,0.52,0.58,0.57,0.53,0.64,0.63,0.3,0.51,0.4,0.5,0.45,0.47,0.54,0.5,0.45,0.47,0.44,0.61,0.47,0.52,0.42,0.42,0.48,0.44,0.55,0.41,0.4,0.45,0.45,0.39,0.4,0.5,0.42,0.36,0.39,0.29,0.47,0.42,0.44,0.32,0.39,0.36,0.41,0.39,0.38,0.37,0.44,0.46,0.36,0.41,0.33,0.39,0.34,0.39,0.43,0.41,0.34,0.33,0.36,0.24,0.33,0.35,0.35,0.3,0.31,0.34,0.34,0.3,0.3,0.32,0.34,0.0,0.27,0.41,0.27,0.31,0.32,0.29,0.4,0.31,0.3,0.36,0.3,0.38,0.28,0.32,0.29,0.28,0.44,0.28,0.3,0.27,0.27,0.33,0.29,0.25,0.33,0.27,0.24,0.25,0.29,0.26,0.24,0.24,0.22,0.26,0.31,0.24,0.24,0.25,0.27,0.24,0.29,0.19,0.28,0.25,0.22,0.25,0.19,0.26,0.29,0.26,0.24,0.27,0.2,0.0,0.25,0.21,0.2,0.19,0.22,0.23,0.23,0.23,0.19,0.0,0.21,0.2,0.19,0.21,0.21,0.19,0.24,0.24,0.26,0.24,0.2,0.19,0.24,0.0,0.2,0.2,0.0,0.2,0.29,0.0,0.0,0.21,0.2,0.0,0.19,0.23,0.0,0.0,0.0,0.0,0.22,0.2,0.2,0.19,0.22,0.27,0.0,0.0,0.0,0.19,0.21,0.19,0.19,0.0,0.2,0.0,0.0,0.0,0.0,0.19,0.19,0.23,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.17
09/15/2021,0.98,1.23,0.63,0.86,0.81,0.7,0.65,0.77,0.72,0.71,0.83,0.6,0.6,0.75,0.67,0.65,0.58,0.65,0.67,0.56,0.6,0.37,0.66,0.54,0.52,0.63,0.4,0.49,0.52,0.57,0.52,0.58,0.57,0.53,0.64,0.63,0.3,0.51,0.4,0.5,0.45,0.47,0.54,0.5,0.45,0.47,0.44,0.61,0.47,0.52,0.42,0.42,0.48,0.44,0.55,0.41,0.4,0.45,0.45,0.39,0.4,0.5,0.42,0.36,0.39,0.29,0.47,0.42,0.44,0.32,0.39,0.36,0.41,0.39,0.38,0.37,0.44,0.46,0.36,0.41,0.33,0.39,0.34,0.39,0.43,0.41,0.34,0.33,0.36,0.24,0.33,0.35,0.35,0.3,0.31,0.34,0.34,0.3,0.3,0.32,0.34,0.0,0.27,0.41,0.27,0.31,0.32,0.29,0.4,0.31,0.3,0.36,0.3,0.38,0.28,0.32,0.29,0.28,0.44,0.28,0.3,0.27,0.27,0.33,0.29,0.25,0.33,0.27,0.24,0.25,0.29,0.26,0.24,0.24,0.22,0.26,0.31,0.24,0.24,0.25,0.27,0.24,0.29,0.19,0.28,0.25,0.22,0.25,0.19,0.26,0.29,0.26,0.24,0.27,0.2,0.0,0.25,0.21,0.2,0.19,0.22,0.23,0.23,0.23,0.19,0.0,0.21,0.2,0.19,0.21,0.21,0.19,0.24,0.24,0.26,0.24,0.2,0.19,0.24,0.0,0.2,0.2,0.0,0.2,0.29,0.0,0.0,0.21,0.2,0.0,0.19,0.23,0.0,0.0,0.0,0.0,0.22,0.2,0.2,0.19,0.22,0.27,0.0,0.0,0.0,0.19,0.21,0.19,0.19,0.0,0.2,0.0,0.0,0.0,0.0,0.19,0.19,0.23,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.17
09/16/2021,1.02,1.21,0.62,0.82,0.82,0.7,0.67,0.75,0.72,0.71,0.83,0.6,0.6,0.75,0.69,0.66,0.58,0.64,0.66,0.58,0.6,0.34,0.65,0.56,0.52,0.62,0.4,0.49,0.53,0.58,0.52,0.58,0.57,0.52,0.64,0.63,0.32,0.52,0.42,0.51,0.45,0.49,0.54,0.49,0.45,0.48,0.44,0.61,0.46,0.52,0.42,0.41,0.48,0.44,0.55,0.4,0.4,0.46,0.45,0.41,0.41,0.48,0.41,0.37,0.39,0.29,0.47,0.42,0.43,0.33,0.39,0.35,0.4,0.4,0.37,0.38,0.43,0.46,0.36,0.42,0.33,0.38,0.34,0.38,0.41,0.41,0.34,0.33,0.35,0.25,0.33,0.34,0.34,0.3,0.31,0.34,0.33,0.3,0.3,0.32,0.35,0.0,0.27,0.41,0.28,0.31,0.31,0.28,0.39,0.3,0.3,0.37,0.3,0.39,0.28,0.32,0.29,0.28,0.43,0.28,0.3,0.27,0.28,0.33,0.28,0.25,0.33,0.27,0.24,0.24,0.29,0.26,0.25,0.24,0.22,0.26,0.33,0.24,0.24,0.25,0.27,0.23,0.28,0.19,0.28,0.25,0.22,0.25,0.19,0.25,0.28,0.25,0.23,0.28,0.2,0.0,0.25,0.21,0.2,0.19,0.23,0.23,0.24,0.23,0.19,0.0,0.21,0.2,0.19,0.21,0.21,0.19,0.24,0.23,0.26,0.25,0.2,0.18,0.24,0.0,0.2,0.2,0.0,0.2,0.28,0.0,0.0,0.21,0.2,0.0,0.19,0.23,0.0,0.0,0.0,0.18,0.22,0.19,0.2,0.19,0.22,0.27,0.19,0.0,0.0,0.18,0.21,0.19,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.19,0.21,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.06
09/17/2021,1.02,1.21,0.62,0.82,0.82,0.7,0.67,0.75,0.72,0.71,0.83,0.6,0.6,0.75,0.69,0.66,0.58,0.64,0.66,0.58,0.6,0.34,0.65,0.56,0.52,0.62,0.4,0.49,0.53,0.58,0.52,0.58,0.57,0.52,0.64,0.63,0.32,0.52,0.42,0.51,0.45,0.49,0.54,0.49,0.45,0.48,0.44,0.61,0.46,0.52,0.42,0.41,0.48,0.44,0.55,0.4,0.4,0.46,0.45,0.41,0.41,0.48,0.41,0.37,0.39,0.29,0.47,0.42,0.43,0.33,0.39,0.35,0.4,0.4,0.37,0.38,0.43,0.46,0.36,0.42,0.33,0.38,0.34,0.38,0.41,0.41,0.34,0.33,0.35,0.25,0.33,0.34,0.34,0.3,0.31,0.34,0.33,0.3,0.3,0.32,0.35,0.0,0.27,0.41,0.28,0.31,0.31,0.28,0.39,0.3,0.3,0.37,0.3,0.39,0.28,0.32,0.29,0.28,0.43,0.28,0.3,0.27,0.28,0.33,0.28,0.25,0.33,0.27,0.24,0.24,0.29,0.26,0.25,0.24,0.22,0.26,0.33,0.24,0.24,0.25,0.27,0.23,0.28,0.19,0.28,0.25,0.22,0.25,0.19,0.25,0.28,0.25,0.23,0.28,0.2,0.0,0.25,0.21,0.2,0.19,0.23,0.23,0.24,0.23,0.19,0.0,0.21,0.2,0.19,0.21,0.21,0.19,0.24,0.23,0.26,0.25,0.2,0.18,0.24,0.0,0.2,0.2,0.0,0.2,0.28,0.0,0.0,0.21,0.2,0.0,0.19,0.23,0.0,0.0,0.0,0.18,0.22,0.19,0.2,0.19,0.22,0.27,0.19,0.0,0.0,0.18,0.21,0.19,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.19,0.21,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.06
