,MSFT,AAPL,JNJ,FB,V,UNH,MA,NVDA,GOOG,ADBE,LLY,WMT,ACN,MRK,GOOGL,INTC,CSCO,TXN,PYPL,TGT,JPM,BRK.B,VZ,COST,T,BAC,REGN,AMGN,AMZN,PEP,TMUS,ADP,KR,PG,PAYX,INTU,LMT,NEE,CMCSA,PSA,GILD,HSY,WM,BLK,HD,ORCL,PFE,C,DIS,AMAT,MDT,DHR,MMM,WFC,ZTS,MCD,NEM,RSG,EA,PGR,AON,VRTX,WCN.TO,DUK,XOM,ATVI,TYL,SO,APH,MSI,LRCX,ALL,ISRG,XEL,CVX,MMC,ANTM,ED,KEYS,SBUX,ODFL,CVS,HRL,TTWO,GNRC,IBM,FISV,CTSH,ITW,BIIB,EXPD,DG,CME,CHRW,GM,AJG,JKHY,IDXX,ICE,MDLZ,CCI,CTXS,FIS,SHW,STATE STREET INSTITUTIONAL LIQ STATE STR,CLX,GS,EBAY,HON,NKE,EW,WEC,EMR,CHTR,ILMN,AKAM,ZM,AZO,BMY,MCO,ABT,BAX,TROW,AVGO,ADSK,KLAC,GRMN,CHD,AEP,BR,F,MS,BKI,D,COO,LBRDK,AFL,ALGN,CI,RTX,WU,VEEV,EPAM,MRNA,FTNT,BRO,MU,LULU,DE,EXR,PM,ALXN,NWSA,A,K,PNC,UPS,CL,TFC,BDX,ORLY,HZNP,CMI,USB,ROK,BIO,WST,APD,AMT,MNST,CDNS,TRV,DHI,KMB,MCK,ABBV,BBY,NFLX,COF,INCY,PTON,XLNX,LIN,SWKS,KO,MPC,VRSN,CB,CTAS,RMD,AMP,TMO,GE,HUM,ANET,FAST,DLTR,SAM,VRSK,COP,CBOE,State Street Instl Liquid Reserves Prem,SIVB,ES,ZS,CPRT,NET,MO,GEN.,UHAL,GE.,MET,n/a,LOW,SSIXX,WBA,EXC,AIG,SUM
11/01/2021,3.5,2.99,2.15,1.93,1.71,1.99,1.5,1.96,1.86,1.68,1.39,1.37,1.47,1.32,1.41,1.0,1.23,1.05,0.84,0.92,0.91,0.86,0.76,0.91,0.63,0.81,0.7,0.57,0.58,0.65,0.47,0.62,0.59,0.58,0.61,0.65,0.46,0.6,0.48,0.55,0.51,0.53,0.56,0.52,0.59,0.57,0.54,0.5,0.47,0.46,0.46,0.51,0.42,0.52,0.48,0.47,0.4,0.5,0.43,0.42,0.57,0.38,0.46,0.43,0.43,0.33,0.42,0.38,0.4,0.4,0.31,0.33,0.38,0.32,0.35,0.37,0.34,0.31,0.34,0.29,0.38,0.32,0.26,0.3,0.32,0.25,0.26,0.31,0.27,0.2,0.25,0.26,0.27,0.27,0.24,0.29,0.25,0.24,0.28,0.24,0.22,0.2,0.19,0.27,0.0,0.2,0.25,0.26,0.22,0.22,0.24,0.22,0.22,0.21,0.18,0.19,0.14,0.25,0.17,0.21,0.22,0.2,0.2,0.22,0.21,0.21,0.19,0.19,0.19,0.21,0.2,0.21,0.16,0.19,0.19,0.18,0.19,0.17,0.15,0.18,0.14,0.16,0.21,0.24,0.21,0.19,0.14,0.19,0.15,0.17,0.15,0.0,0.14,0.16,0.15,0.17,0.15,0.14,0.17,0.15,0.16,0.18,0.14,0.16,0.16,0.17,0.16,0.14,0.14,0.13,0.16,0.14,0.13,0.13,0.14,0.12,0.14,0.16,0.13,0.0,0.0,0.16,0.14,0.0,0.13,0.14,0.0,0.15,0.14,0.13,0.14,0.14,0.12,0.12,0.13,0.12,0.12,0.0,0.13,0.14,0.12,0.0,0.15,0.0,0.15,0.0,0.17,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.12,86.12
11/02/2021,3.55,2.97,2.11,1.98,1.66,2.0,1.48,2.03,1.86,1.68,1.4,1.37,1.47,1.4,1.41,1.01,1.21,1.04,0.82,0.92,0.91,0.85,0.76,0.91,0.63,0.82,0.75,0.57,0.57,0.64,0.46,0.62,0.59,0.58,0.6,0.66,0.46,0.59,0.46,0.56,0.49,0.51,0.57,0.53,0.58,0.56,0.54,0.49,0.46,0.47,0.44,0.52,0.41,0.53,0.49,0.47,0.37,0.52,0.42,0.41,0.57,0.39,0.47,0.43,0.43,0.33,0.43,0.37,0.4,0.39,0.31,0.32,0.39,0.32,0.35,0.36,0.34,0.31,0.35,0.27,0.39,0.32,0.25,0.3,0.33,0.25,0.25,0.31,0.27,0.2,0.25,0.26,0.27,0.27,0.24,0.3,0.25,0.25,0.29,0.24,0.22,0.2,0.18,0.27,0.0,0.21,0.25,0.25,0.22,0.23,0.24,0.21,0.22,0.2,0.18,0.19,0.14,0.24,0.18,0.22,0.22,0.19,0.21,0.22,0.21,0.23,0.19,0.19,0.19,0.2,0.22,0.21,0.16,0.18,0.19,0.16,0.18,0.18,0.15,0.17,0.13,0.16,0.21,0.24,0.22,0.19,0.14,0.2,0.15,0.18,0.15,0.0,0.14,0.16,0.14,0.17,0.15,0.14,0.17,0.14,0.16,0.18,0.15,0.15,0.16,0.17,0.17,0.14,0.14,0.13,0.17,0.14,0.13,0.13,0.15,0.13,0.14,0.17,0.12,0.0,0.0,0.16,0.14,0.0,0.13,0.14,0.0,0.15,0.14,0.13,0.15,0.15,0.12,0.12,0.13,0.13,0.12,0.0,0.13,0.14,0.12,0.0,0.15,0.0,0.15,0.0,0.19,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.0,86.24
11/03/2021,3.55,2.97,2.11,1.98,1.66,2.0,1.48,2.03,1.86,1.68,1.4,1.37,1.47,1.4,1.41,1.01,1.21,1.04,0.82,0.92,0.91,0.85,0.76,0.91,0.63,0.82,0.75,0.57,0.57,0.64,0.46,0.62,0.59,0.58,0.6,0.66,0.46,0.59,0.46,0.56,0.49,0.51,0.57,0.53,0.58,0.56,0.54,0.49,0.46,0.47,0.44,0.52,0.41,0.53,0.49,0.47,0.37,0.52,0.42,0.41,0.57,0.39,0.47,0.43,0.43,0.33,0.43,0.37,0.4,0.39,0.31,0.32,0.39,0.32,0.35,0.36,0.34,0.31,0.35,0.27,0.39,0.32,0.25,0.3,0.33,0.25,0.25,0.31,0.27,0.2,0.25,0.26,0.27,0.27,0.24,0.3,0.25,0.25,0.29,0.24,0.22,0.2,0.18,0.27,0.0,0.21,0.25,0.25,0.22,0.23,0.24,0.21,0.22,0.2,0.18,0.19,0.14,0.24,0.18,0.22,0.22,0.19,0.21,0.22,0.21,0.23,0.19,0.19,0.19,0.2,0.22,0.21,0.16,0.18,0.19,0.16,0.18,0.18,0.15,0.17,0.13,0.16,0.21,0.24,0.22,0.19,0.14,0.2,0.15,0.18,0.15,0.0,0.14,0.16,0.14,0.17,0.15,0.14,0.17,0.14,0.16,0.18,0.15,0.15,0.16,0.17,0.17,0.14,0.14,0.13,0.17,0.14,0.13,0.13,0.15,0.13,0.14,0.17,0.12,0.0,0.0,0.16,0.14,0.0,0.13,0.14,0.0,0.15,0.14,0.13,0.15,0.15,0.12,0.12,0.13,0.13,0.12,0.0,0.13,0.14,0.12,0.0,0.15,0.0,0.15,0.0,0.19,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.0,86.24
11/04/2021,3.52,2.95,2.12,2.02,1.67,1.97,1.47,2.05,1.81,1.66,1.37,1.37,1.45,1.4,1.37,1.02,1.22,1.04,0.81,0.91,0.91,0.84,0.76,0.91,0.63,0.82,0.75,0.57,0.56,0.64,0.46,0.61,0.59,0.58,0.6,0.64,0.46,0.6,0.47,0.56,0.5,0.51,0.56,0.52,0.57,0.55,0.54,0.49,0.47,0.48,0.44,0.51,0.42,0.54,0.49,0.48,0.38,0.51,0.43,0.41,0.55,0.39,0.47,0.43,0.44,0.33,0.43,0.37,0.4,0.38,0.32,0.32,0.38,0.32,0.35,0.35,0.34,0.31,0.35,0.28,0.4,0.33,0.26,0.3,0.33,0.25,0.26,0.31,0.27,0.21,0.26,0.26,0.27,0.27,0.24,0.29,0.25,0.25,0.29,0.24,0.22,0.2,0.19,0.27,0.0,0.21,0.26,0.25,0.22,0.23,0.24,0.21,0.22,0.2,0.18,0.19,0.14,0.24,0.18,0.21,0.22,0.2,0.21,0.22,0.21,0.23,0.18,0.19,0.19,0.2,0.23,0.21,0.16,0.18,0.19,0.17,0.18,0.19,0.15,0.17,0.14,0.16,0.21,0.24,0.21,0.19,0.14,0.2,0.16,0.18,0.15,0.0,0.14,0.16,0.15,0.17,0.15,0.14,0.18,0.14,0.15,0.18,0.15,0.15,0.16,0.17,0.16,0.14,0.14,0.13,0.17,0.14,0.13,0.13,0.15,0.13,0.14,0.16,0.13,0.0,0.0,0.16,0.14,0.0,0.13,0.14,0.0,0.15,0.14,0.13,0.15,0.15,0.12,0.0,0.13,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.15,0.0,0.15,0.0,0.19,0.0,0.0,0.13,0.0,0.0,0.14,0.13,0.0,0.0,0.0,0.12,86.17999999999999
11/05/2021,3.55,2.96,2.14,2.0,1.63,1.95,1.44,2.09,1.82,1.65,1.4,1.37,1.47,1.41,1.38,1.02,1.24,1.04,0.8,0.92,0.91,0.85,0.75,0.91,0.62,0.81,0.75,0.58,0.56,0.65,0.46,0.62,0.6,0.58,0.6,0.64,0.45,0.59,0.47,0.57,0.5,0.51,0.57,0.53,0.57,0.56,0.56,0.48,0.46,0.49,0.44,0.52,0.42,0.53,0.48,0.47,0.38,0.51,0.42,0.41,0.54,0.38,0.48,0.42,0.43,0.32,0.43,0.37,0.41,0.39,0.32,0.32,0.38,0.32,0.35,0.35,0.33,0.31,0.35,0.28,0.4,0.33,0.26,0.3,0.31,0.25,0.25,0.31,0.28,0.21,0.25,0.26,0.27,0.26,0.24,0.29,0.24,0.24,0.29,0.24,0.22,0.2,0.18,0.27,0.0,0.21,0.26,0.24,0.22,0.23,0.24,0.21,0.22,0.2,0.18,0.18,0.14,0.24,0.18,0.21,0.21,0.2,0.21,0.22,0.21,0.24,0.19,0.2,0.19,0.2,0.23,0.21,0.16,0.18,0.19,0.17,0.18,0.19,0.15,0.17,0.13,0.16,0.21,0.24,0.21,0.19,0.14,0.2,0.16,0.18,0.15,0.0,0.14,0.16,0.15,0.17,0.15,0.14,0.17,0.14,0.15,0.18,0.15,0.15,0.17,0.17,0.17,0.14,0.14,0.13,0.17,0.14,0.13,0.13,0.15,0.13,0.14,0.16,0.12,0.0,0.0,0.16,0.14,0.0,0.13,0.13,0.0,0.15,0.14,0.13,0.15,0.15,0.12,0.0,0.15,0.13,0.13,0.0,0.13,0.13,0.13,0.0,0.15,0.0,0.16,0.0,0.18,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.14,0.0,0.0,0.12,86.16999999999999
11/08/2021,3.55,2.95,2.11,2.03,1.62,1.96,1.46,2.33,1.84,1.72,1.46,1.37,1.48,1.42,1.39,1.02,1.22,1.04,0.79,0.91,0.89,0.84,0.73,0.94,0.61,0.8,0.75,0.58,0.58,0.65,0.48,0.61,0.63,0.58,0.6,0.65,0.46,0.58,0.47,0.55,0.5,0.5,0.56,0.52,0.57,0.55,0.54,0.47,0.46,0.51,0.44,0.5,0.41,0.52,0.49,0.48,0.37,0.51,0.42,0.41,0.51,0.4,0.47,0.41,0.42,0.28,0.42,0.37,0.41,0.39,0.33,0.3,0.38,0.31,0.34,0.35,0.33,0.31,0.35,0.28,0.4,0.33,0.26,0.31,0.29,0.24,0.26,0.31,0.28,0.21,0.27,0.26,0.27,0.26,0.25,0.28,0.24,0.24,0.28,0.24,0.22,0.19,0.18,0.27,0.0,0.21,0.25,0.24,0.22,0.23,0.24,0.21,0.21,0.2,0.18,0.19,0.14,0.24,0.18,0.21,0.21,0.19,0.21,0.23,0.21,0.25,0.18,0.19,0.18,0.19,0.24,0.2,0.16,0.18,0.18,0.17,0.18,0.19,0.15,0.17,0.13,0.16,0.22,0.2,0.22,0.19,0.14,0.2,0.15,0.18,0.14,0.0,0.14,0.16,0.15,0.16,0.15,0.14,0.17,0.14,0.16,0.17,0.14,0.15,0.17,0.17,0.16,0.14,0.14,0.13,0.17,0.14,0.13,0.13,0.15,0.13,0.15,0.16,0.12,0.0,0.0,0.17,0.14,0.0,0.13,0.13,0.0,0.14,0.14,0.13,0.15,0.15,0.0,0.0,0.16,0.13,0.12,0.0,0.13,0.13,0.12,0.0,0.15,0.0,0.16,0.0,0.19,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.14,0.0,0.12,0.12,86.25
11/09/2021,3.54,2.96,2.09,2.06,1.68,1.95,1.51,2.33,1.85,1.69,1.43,1.36,1.49,1.28,1.4,1.03,1.22,1.05,0.79,0.89,0.89,0.84,0.74,0.94,0.61,0.79,0.71,0.58,0.59,0.65,0.49,0.62,0.61,0.58,0.6,0.64,0.46,0.59,0.48,0.54,0.5,0.51,0.56,0.53,0.57,0.55,0.6,0.46,0.47,0.52,0.45,0.48,0.41,0.51,0.49,0.48,0.38,0.5,0.42,0.41,0.51,0.4,0.46,0.42,0.43,0.28,0.42,0.37,0.42,0.38,0.34,0.3,0.38,0.31,0.34,0.35,0.33,0.31,0.35,0.29,0.39,0.33,0.26,0.3,0.28,0.24,0.25,0.31,0.28,0.21,0.25,0.26,0.27,0.26,0.25,0.28,0.24,0.24,0.28,0.24,0.22,0.18,0.18,0.27,0.0,0.2,0.25,0.24,0.22,0.24,0.24,0.21,0.21,0.2,0.18,0.19,0.13,0.24,0.18,0.21,0.21,0.19,0.21,0.23,0.21,0.25,0.18,0.19,0.19,0.19,0.24,0.2,0.16,0.18,0.19,0.17,0.18,0.19,0.15,0.18,0.13,0.16,0.22,0.16,0.22,0.19,0.14,0.2,0.16,0.17,0.15,0.0,0.14,0.16,0.14,0.16,0.15,0.14,0.17,0.14,0.16,0.16,0.14,0.15,0.17,0.15,0.15,0.15,0.14,0.14,0.17,0.14,0.13,0.13,0.15,0.13,0.15,0.15,0.13,0.0,0.0,0.17,0.14,0.0,0.13,0.14,0.12,0.15,0.14,0.13,0.15,0.14,0.12,0.0,0.17,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.15,0.0,0.16,0.0,0.19,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.14,0.0,0.0,0.0,86.18999999999998
11/10/2021,3.54,2.96,2.09,2.06,1.68,1.95,1.51,2.33,1.85,1.69,1.43,1.36,1.49,1.28,1.4,1.03,1.22,1.05,0.79,0.89,0.89,0.84,0.74,0.94,0.61,0.79,0.71,0.58,0.59,0.65,0.49,0.62,0.61,0.58,0.6,0.64,0.46,0.59,0.48,0.54,0.5,0.51,0.56,0.53,0.57,0.55,0.6,0.46,0.47,0.52,0.45,0.48,0.41,0.51,0.49,0.48,0.38,0.5,0.42,0.41,0.51,0.4,0.46,0.42,0.43,0.28,0.42,0.37,0.42,0.38,0.34,0.3,0.38,0.31,0.34,0.35,0.33,0.31,0.35,0.29,0.39,0.33,0.26,0.3,0.28,0.24,0.25,0.31,0.28,0.21,0.25,0.26,0.27,0.26,0.25,0.28,0.24,0.24,0.28,0.24,0.22,0.18,0.18,0.27,0.0,0.2,0.25,0.24,0.22,0.24,0.24,0.21,0.21,0.2,0.18,0.19,0.13,0.24,0.18,0.21,0.21,0.19,0.21,0.23,0.21,0.25,0.18,0.19,0.19,0.19,0.24,0.2,0.16,0.18,0.19,0.17,0.18,0.19,0.15,0.18,0.13,0.16,0.22,0.16,0.22,0.19,0.14,0.2,0.16,0.17,0.15,0.0,0.14,0.16,0.14,0.16,0.15,0.14,0.17,0.14,0.16,0.16,0.14,0.15,0.17,0.15,0.15,0.15,0.14,0.14,0.17,0.14,0.13,0.13,0.15,0.13,0.15,0.15,0.13,0.0,0.0,0.17,0.14,0.0,0.13,0.14,0.12,0.15,0.14,0.13,0.15,0.14,0.12,0.0,0.17,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.15,0.0,0.16,0.0,0.19,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.14,0.0,0.0,0.0,86.18999999999998
11/11/2021,3.55,2.94,2.08,2.04,1.7,1.98,1.52,2.4,1.85,1.7,1.41,1.35,1.48,1.3,1.4,1.04,1.22,1.05,0.8,0.88,0.9,0.84,0.74,0.92,0.61,0.8,0.72,0.57,0.58,0.64,0.48,0.62,0.6,0.58,0.59,0.64,0.47,0.58,0.48,0.54,0.49,0.5,0.56,0.53,0.57,0.55,0.59,0.47,0.48,0.52,0.44,0.49,0.41,0.52,0.49,0.47,0.38,0.5,0.41,0.41,0.52,0.4,0.46,0.42,0.43,0.27,0.42,0.37,0.42,0.39,0.34,0.3,0.38,0.31,0.35,0.35,0.33,0.31,0.35,0.29,0.4,0.33,0.26,0.3,0.29,0.25,0.25,0.31,0.28,0.2,0.25,0.26,0.27,0.26,0.26,0.28,0.24,0.24,0.28,0.24,0.22,0.19,0.18,0.27,0.0,0.2,0.25,0.24,0.22,0.23,0.24,0.21,0.21,0.2,0.17,0.19,0.13,0.24,0.18,0.21,0.21,0.19,0.21,0.23,0.22,0.25,0.19,0.19,0.18,0.2,0.25,0.2,0.17,0.18,0.19,0.17,0.18,0.2,0.15,0.17,0.13,0.16,0.22,0.17,0.23,0.19,0.14,0.2,0.16,0.18,0.14,0.0,0.14,0.16,0.14,0.16,0.15,0.14,0.17,0.14,0.16,0.16,0.14,0.15,0.17,0.15,0.16,0.15,0.14,0.13,0.17,0.14,0.13,0.13,0.15,0.13,0.15,0.15,0.13,0.0,0.0,0.18,0.14,0.0,0.13,0.14,0.12,0.14,0.14,0.13,0.15,0.14,0.12,0.0,0.16,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.15,0.0,0.17,0.0,0.2,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.0,86.3
11/12/2021,3.54,2.95,2.08,2.02,1.65,1.99,1.5,2.4,1.85,1.7,1.42,1.35,1.48,1.3,1.4,1.04,1.23,1.04,0.71,0.89,0.89,0.83,0.74,0.93,0.6,0.79,0.71,0.57,0.6,0.64,0.48,0.62,0.61,0.58,0.59,0.63,0.46,0.58,0.48,0.54,0.5,0.51,0.56,0.53,0.57,0.55,0.58,0.47,0.47,0.53,0.44,0.49,0.41,0.51,0.5,0.47,0.39,0.51,0.42,0.41,0.52,0.39,0.46,0.42,0.44,0.28,0.42,0.37,0.42,0.39,0.34,0.3,0.38,0.31,0.35,0.35,0.33,0.31,0.35,0.29,0.4,0.33,0.26,0.3,0.28,0.24,0.25,0.31,0.28,0.2,0.25,0.26,0.27,0.26,0.25,0.28,0.24,0.23,0.28,0.24,0.22,0.19,0.18,0.27,0.0,0.21,0.24,0.24,0.22,0.23,0.24,0.21,0.21,0.2,0.17,0.19,0.13,0.24,0.18,0.21,0.21,0.19,0.21,0.23,0.22,0.25,0.19,0.2,0.18,0.2,0.25,0.2,0.17,0.18,0.19,0.17,0.18,0.2,0.15,0.18,0.13,0.16,0.22,0.16,0.22,0.19,0.15,0.2,0.16,0.18,0.14,0.0,0.14,0.16,0.15,0.16,0.15,0.14,0.17,0.14,0.16,0.16,0.14,0.15,0.17,0.15,0.16,0.15,0.14,0.14,0.17,0.14,0.14,0.13,0.15,0.13,0.15,0.16,0.13,0.0,0.0,0.18,0.14,0.0,0.13,0.14,0.12,0.15,0.14,0.13,0.15,0.14,0.13,0.0,0.17,0.13,0.13,0.0,0.13,0.14,0.12,0.0,0.15,0.0,0.17,0.0,0.2,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.0,86.2
11/15/2021,3.52,2.91,2.1,1.99,1.64,1.97,1.55,2.39,1.83,1.65,1.43,1.35,1.48,1.33,1.38,1.03,1.22,1.03,0.71,0.9,0.89,0.83,0.74,0.94,0.61,0.81,0.73,0.57,0.58,0.64,0.47,0.62,0.62,0.59,0.6,0.63,0.46,0.59,0.48,0.55,0.51,0.52,0.57,0.53,0.57,0.55,0.62,0.48,0.44,0.53,0.44,0.5,0.41,0.52,0.49,0.47,0.4,0.51,0.43,0.41,0.53,0.39,0.47,0.41,0.42,0.28,0.43,0.37,0.43,0.39,0.34,0.3,0.37,0.31,0.34,0.36,0.33,0.31,0.35,0.28,0.4,0.34,0.26,0.3,0.29,0.24,0.25,0.32,0.28,0.2,0.26,0.26,0.27,0.25,0.27,0.29,0.24,0.23,0.28,0.24,0.22,0.18,0.19,0.28,0.0,0.21,0.24,0.24,0.22,0.22,0.23,0.21,0.21,0.2,0.17,0.19,0.13,0.25,0.18,0.21,0.21,0.19,0.21,0.23,0.21,0.25,0.18,0.2,0.18,0.2,0.25,0.2,0.18,0.18,0.18,0.17,0.18,0.19,0.15,0.17,0.13,0.16,0.21,0.16,0.22,0.19,0.15,0.19,0.16,0.18,0.15,0.0,0.14,0.16,0.15,0.16,0.15,0.14,0.17,0.14,0.16,0.16,0.14,0.15,0.16,0.16,0.16,0.15,0.14,0.14,0.17,0.14,0.14,0.13,0.15,0.13,0.15,0.16,0.13,0.0,0.0,0.18,0.14,0.0,0.13,0.14,0.12,0.15,0.14,0.12,0.15,0.15,0.12,0.0,0.16,0.13,0.13,0.0,0.13,0.13,0.12,0.0,0.15,0.0,0.16,0.0,0.19,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.0,86.17999999999999
11/16/2021,3.52,2.91,2.1,1.99,1.64,1.97,1.55,2.39,1.83,1.65,1.43,1.35,1.48,1.33,1.38,1.03,1.22,1.03,0.71,0.9,0.89,0.83,0.74,0.94,0.61,0.81,0.73,0.57,0.58,0.64,0.47,0.62,0.62,0.59,0.6,0.63,0.46,0.59,0.48,0.55,0.51,0.52,0.57,0.53,0.57,0.55,0.62,0.48,0.44,0.53,0.44,0.5,0.41,0.52,0.49,0.47,0.4,0.51,0.43,0.41,0.53,0.39,0.47,0.41,0.42,0.28,0.43,0.37,0.43,0.39,0.34,0.3,0.37,0.31,0.34,0.36,0.33,0.31,0.35,0.28,0.4,0.34,0.26,0.3,0.29,0.24,0.25,0.32,0.28,0.2,0.26,0.26,0.27,0.25,0.27,0.29,0.24,0.23,0.28,0.24,0.22,0.18,0.19,0.28,0.0,0.21,0.24,0.24,0.22,0.22,0.23,0.21,0.21,0.2,0.17,0.19,0.13,0.25,0.18,0.21,0.21,0.19,0.21,0.23,0.21,0.25,0.18,0.2,0.18,0.2,0.25,0.2,0.18,0.18,0.18,0.17,0.18,0.19,0.15,0.17,0.13,0.16,0.21,0.16,0.22,0.19,0.15,0.19,0.16,0.18,0.15,0.0,0.14,0.16,0.15,0.16,0.15,0.14,0.17,0.14,0.16,0.16,0.14,0.15,0.16,0.16,0.16,0.15,0.14,0.14,0.17,0.14,0.14,0.13,0.15,0.13,0.15,0.16,0.13,0.0,0.0,0.18,0.14,0.0,0.13,0.14,0.12,0.15,0.14,0.12,0.15,0.15,0.12,0.0,0.16,0.13,0.13,0.0,0.13,0.13,0.12,0.0,0.15,0.0,0.16,0.0,0.19,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.0,86.17999999999999
11/17/2021,3.54,2.93,2.1,2.05,1.64,1.96,1.57,2.37,1.85,1.67,1.4,1.33,1.49,1.32,1.39,1.02,1.21,1.03,0.72,0.91,0.88,0.83,0.74,0.94,0.61,0.79,0.73,0.57,0.59,0.64,0.47,0.62,0.61,0.58,0.6,0.65,0.46,0.59,0.48,0.55,0.51,0.51,0.57,0.53,0.57,0.54,0.61,0.48,0.43,0.53,0.43,0.49,0.42,0.52,0.49,0.47,0.4,0.51,0.43,0.41,0.53,0.39,0.46,0.41,0.42,0.29,0.43,0.36,0.43,0.39,0.34,0.29,0.37,0.31,0.34,0.36,0.34,0.31,0.35,0.28,0.4,0.33,0.26,0.3,0.29,0.23,0.25,0.32,0.28,0.2,0.26,0.26,0.27,0.26,0.27,0.29,0.24,0.23,0.28,0.24,0.22,0.18,0.19,0.28,0.0,0.21,0.24,0.24,0.22,0.23,0.23,0.21,0.21,0.2,0.17,0.19,0.13,0.25,0.18,0.21,0.21,0.19,0.21,0.23,0.22,0.25,0.18,0.2,0.18,0.2,0.24,0.2,0.17,0.18,0.18,0.17,0.19,0.19,0.15,0.17,0.13,0.16,0.21,0.16,0.22,0.19,0.15,0.19,0.16,0.18,0.15,0.0,0.14,0.16,0.15,0.16,0.15,0.14,0.17,0.14,0.16,0.16,0.14,0.15,0.16,0.16,0.16,0.15,0.13,0.14,0.17,0.14,0.14,0.13,0.15,0.13,0.16,0.16,0.13,0.0,0.0,0.18,0.14,0.0,0.13,0.14,0.12,0.15,0.14,0.12,0.15,0.14,0.12,0.0,0.16,0.13,0.13,0.0,0.13,0.13,0.12,0.0,0.15,0.0,0.17,0.0,0.2,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.0,86.19999999999999
11/18/2021,3.53,2.93,2.09,2.09,1.64,1.92,1.56,2.34,1.84,1.68,1.39,1.32,1.48,1.31,1.39,1.02,1.22,1.03,0.74,0.92,0.88,0.83,0.74,0.95,0.6,0.79,0.75,0.56,0.59,0.64,0.47,0.63,0.62,0.59,0.6,0.65,0.46,0.6,0.48,0.55,0.5,0.51,0.57,0.52,0.57,0.55,0.61,0.48,0.43,0.53,0.42,0.49,0.42,0.52,0.48,0.47,0.4,0.51,0.42,0.4,0.53,0.38,0.46,0.41,0.42,0.29,0.43,0.37,0.44,0.39,0.35,0.29,0.37,0.32,0.35,0.36,0.33,0.32,0.36,0.28,0.41,0.33,0.26,0.29,0.28,0.23,0.26,0.32,0.28,0.2,0.26,0.26,0.28,0.26,0.27,0.29,0.24,0.23,0.28,0.24,0.22,0.18,0.18,0.28,0.0,0.21,0.24,0.24,0.22,0.22,0.23,0.21,0.21,0.2,0.16,0.19,0.13,0.25,0.18,0.21,0.21,0.19,0.21,0.23,0.21,0.25,0.19,0.2,0.18,0.2,0.25,0.2,0.17,0.18,0.18,0.17,0.19,0.19,0.15,0.17,0.13,0.16,0.21,0.16,0.22,0.19,0.15,0.19,0.16,0.18,0.15,0.0,0.14,0.16,0.15,0.16,0.15,0.14,0.17,0.14,0.16,0.16,0.14,0.15,0.17,0.16,0.16,0.14,0.13,0.14,0.17,0.14,0.14,0.13,0.15,0.13,0.15,0.16,0.13,0.0,0.0,0.18,0.14,0.0,0.13,0.14,0.13,0.15,0.14,0.13,0.15,0.14,0.12,0.0,0.16,0.13,0.15,0.0,0.13,0.13,0.12,0.0,0.15,0.0,0.16,0.0,0.2,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.0,86.19999999999999
