,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,CSCO,INTC,PFE,ABT,KO,PEP,T,CVX,NKE,MRK,ABBV,TMO,AVGO,ACN,LLY,WMT,COST,WFC,DHR,TXN,MCD,MDT,UPS,QCOM,PM,HON,ORCL,LIN,BMY,UNP,NEE,INTU,C,LOW,AMGN,MS,SBUX,RTX,BA,IBM,AMAT,GS,BLK,AMT,TGT,CAT,ISRG,AMD,NOW,MMM,GE,AXP,DE,CVS,SCHW,CHTR,BKNG,SPGI,FIS,ANTM,LMT,ZTS,SYK,TMUS,COP,MO,MDLZ,CCI,LRCX,PLD,MU,ADP,GILD,PNC,CI,TJX,USB,DUK,CME,CSX,TFC,BDX,ATVI,FDX,CASH,MMC,EL,GM,ILMN,CB,EQIX,CL,EW,ICE,ADSK,NSC,COF,ITW,ADI,D,FISV,BSX,SO,APD,SHW,MCO,HUM,PGR,HCA,VRTX,NXPI,F,REGN,ETN,GPN,DG,ECL,BIIB,EMR,TWTR,NOC,AON,IDXX,WM,NEM,FCX,EOG,JCI,PSA,A,CMG,TT,CNC,MSCI,EXC,SLB,KLAC,KMB,ROP,IQV,LHX,DOW,TROW,PPG,CARR,EBAY,SNPS,MCHP,DD,ROST,PH,APTV,INFO,TEL,SPG,ALGN,DXCM,HPQ,ORLY,BAX,APH,TRV,EA,SBAC,PRU,SYY,SRE,GD,AEP,ALL,DLR,AIG,ALXN,MPC,MET,CDNS,AFL,CMI,DFS,TDG,BK,SIVB,ROK,OTIS,XEL,GIS,IFF,AVB,MRNA,ZBH,Cash,HLT,MAR,YUM,RMD,CTSH,GENERAL ELECTRIC CO,GEN.,FTNT,n/a,NUE,GE.,WELL,MTCH,WST,PXD,XLNX,VRSK,ETSY,O,CTAS,FRC,MSI,AZO,PAYX,STZ,MTD,MCK,EPAM,ODFL,STT,PSX,ADM,SUM
10/19/2021,6.0,6.04,3.83,2.08,2.26,2.13,1.38,1.43,1.76,1.29,1.12,1.01,1.05,0.84,0.96,0.93,0.81,0.84,0.88,0.76,0.65,0.69,0.75,0.57,0.75,0.62,0.57,0.61,0.55,0.56,0.57,0.48,0.55,0.53,0.52,0.5,0.6,0.53,0.56,0.5,0.53,0.53,0.5,0.49,0.48,0.48,0.44,0.37,0.38,0.4,0.39,0.41,0.42,0.34,0.38,0.43,0.4,0.39,0.39,0.32,0.39,0.35,0.36,0.32,0.33,0.32,0.35,0.34,0.33,0.32,0.27,0.32,0.36,0.35,0.28,0.3,0.29,0.25,0.3,0.31,0.24,0.3,0.28,0.19,0.25,0.23,0.25,0.23,0.18,0.26,0.24,0.23,0.2,0.22,0.27,0.2,0.23,0.23,0.23,0.19,0.21,0.21,0.2,0.19,0.19,0.21,0.19,0.16,0.14,0.0,0.22,0.2,0.22,0.16,0.22,0.18,0.17,0.19,0.19,0.17,0.17,0.2,0.16,0.24,0.16,0.17,0.16,0.18,0.18,0.18,0.16,0.15,0.14,0.15,0.11,0.13,0.16,0.15,0.17,0.13,0.14,0.14,0.12,0.15,0.13,0.16,0.19,0.14,0.16,0.13,0.14,0.15,0.14,0.13,0.12,0.12,0.11,0.0,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.13,0.12,0.12,0.0,0.12,0.13,0.12,0.11,0.11,0.0,0.0,0.13,0.12,0.13,0.12,0.12,0.13,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.12,0.11,0.0,0.11,0.13,0.0,0.11,0.13,0.11,0.0,0.0,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.29
10/20/2021,6.0,6.04,3.83,2.08,2.26,2.13,1.38,1.43,1.76,1.29,1.12,1.01,1.05,0.84,0.96,0.93,0.81,0.84,0.88,0.76,0.65,0.69,0.75,0.57,0.75,0.62,0.57,0.61,0.55,0.56,0.57,0.48,0.55,0.53,0.52,0.5,0.6,0.53,0.56,0.5,0.53,0.53,0.5,0.49,0.48,0.48,0.44,0.37,0.38,0.4,0.39,0.41,0.42,0.34,0.38,0.43,0.4,0.39,0.39,0.32,0.39,0.35,0.36,0.32,0.33,0.33,0.35,0.34,0.33,0.32,0.27,0.32,0.36,0.35,0.28,0.3,0.29,0.25,0.3,0.31,0.24,0.29,0.28,0.19,0.25,0.23,0.25,0.23,0.18,0.26,0.24,0.23,0.2,0.22,0.27,0.2,0.23,0.23,0.23,0.19,0.21,0.21,0.2,0.19,0.19,0.21,0.19,0.16,0.14,0.0,0.22,0.2,0.22,0.16,0.22,0.18,0.17,0.19,0.19,0.17,0.17,0.2,0.16,0.24,0.16,0.17,0.16,0.18,0.18,0.18,0.16,0.15,0.14,0.15,0.11,0.13,0.16,0.15,0.17,0.13,0.14,0.14,0.12,0.15,0.13,0.16,0.19,0.14,0.16,0.13,0.14,0.15,0.14,0.13,0.12,0.12,0.11,0.0,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.13,0.12,0.12,0.0,0.12,0.13,0.12,0.11,0.11,0.0,0.0,0.13,0.12,0.13,0.12,0.12,0.13,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.12,0.11,0.0,0.11,0.13,0.0,0.11,0.13,0.11,0.0,0.0,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.29
10/21/2021,6.14,6.16,4.01,2.13,2.29,2.16,1.39,1.47,1.88,1.32,1.12,1.04,1.07,0.85,1.0,0.92,0.84,0.82,0.91,0.78,0.64,0.7,0.75,0.57,0.75,0.61,0.58,0.61,0.55,0.55,0.57,0.48,0.56,0.54,0.52,0.5,0.61,0.54,0.58,0.51,0.53,0.54,0.54,0.51,0.48,0.48,0.43,0.37,0.38,0.4,0.4,0.42,0.42,0.33,0.39,0.43,0.42,0.39,0.41,0.31,0.39,0.36,0.37,0.32,0.33,0.33,0.37,0.34,0.33,0.34,0.28,0.32,0.38,0.36,0.29,0.31,0.3,0.25,0.3,0.32,0.24,0.3,0.28,0.19,0.25,0.23,0.25,0.23,0.18,0.26,0.24,0.23,0.2,0.22,0.28,0.2,0.24,0.22,0.22,0.19,0.21,0.21,0.2,0.2,0.2,0.21,0.19,0.16,0.14,0.0,0.23,0.2,0.21,0.16,0.21,0.17,0.17,0.19,0.19,0.17,0.18,0.2,0.17,0.25,0.16,0.18,0.16,0.18,0.18,0.19,0.16,0.15,0.14,0.16,0.11,0.13,0.17,0.14,0.17,0.13,0.14,0.14,0.11,0.15,0.14,0.16,0.19,0.14,0.16,0.12,0.15,0.14,0.14,0.13,0.13,0.14,0.0,0.11,0.13,0.13,0.13,0.13,0.11,0.12,0.12,0.13,0.12,0.13,0.0,0.12,0.13,0.13,0.11,0.11,0.11,0.0,0.13,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.13,0.0,0.11,0.13,0.11,0.0,0.0,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.19,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.69000000000001
10/22/2021,6.22,6.16,4.0,2.15,2.29,2.17,1.4,1.47,1.86,1.33,1.14,1.05,1.06,0.85,1.0,0.91,0.85,0.82,0.91,0.79,0.66,0.71,0.75,0.57,0.75,0.62,0.59,0.62,0.56,0.55,0.58,0.48,0.57,0.53,0.53,0.5,0.61,0.54,0.59,0.51,0.54,0.55,0.55,0.52,0.49,0.48,0.43,0.37,0.39,0.39,0.4,0.42,0.42,0.34,0.39,0.43,0.42,0.39,0.42,0.32,0.39,0.36,0.37,0.32,0.33,0.33,0.37,0.34,0.33,0.34,0.28,0.32,0.38,0.37,0.29,0.31,0.3,0.26,0.3,0.33,0.24,0.3,0.28,0.2,0.25,0.23,0.25,0.23,0.18,0.26,0.24,0.23,0.2,0.22,0.27,0.2,0.24,0.22,0.23,0.19,0.2,0.21,0.2,0.2,0.2,0.22,0.19,0.16,0.15,0.0,0.23,0.19,0.21,0.17,0.22,0.18,0.17,0.19,0.19,0.17,0.18,0.2,0.17,0.25,0.16,0.18,0.16,0.18,0.18,0.19,0.16,0.15,0.15,0.16,0.11,0.14,0.16,0.14,0.17,0.13,0.14,0.14,0.11,0.15,0.14,0.16,0.19,0.14,0.16,0.12,0.15,0.14,0.14,0.13,0.13,0.13,0.0,0.11,0.13,0.13,0.14,0.13,0.11,0.12,0.13,0.13,0.12,0.13,0.0,0.12,0.13,0.13,0.11,0.11,0.0,0.0,0.13,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.12,0.11,0.0,0.12,0.0,0.0,0.11,0.14,0.0,0.11,0.13,0.11,0.0,0.0,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.13,0.18,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.11999999999999
10/25/2021,6.23,6.2,3.98,2.16,2.26,2.15,1.4,1.49,1.92,1.34,1.14,1.03,1.1,0.76,1.02,0.9,0.83,0.82,0.91,0.79,0.65,0.7,0.77,0.58,0.74,0.62,0.59,0.63,0.59,0.55,0.57,0.48,0.57,0.54,0.54,0.5,0.63,0.55,0.58,0.51,0.55,0.56,0.55,0.52,0.49,0.47,0.43,0.38,0.39,0.39,0.4,0.41,0.42,0.34,0.4,0.44,0.43,0.38,0.42,0.32,0.38,0.36,0.37,0.31,0.3,0.33,0.36,0.34,0.34,0.34,0.28,0.33,0.39,0.37,0.29,0.3,0.3,0.25,0.31,0.33,0.25,0.29,0.28,0.2,0.27,0.23,0.26,0.24,0.18,0.26,0.24,0.23,0.21,0.22,0.28,0.2,0.24,0.22,0.24,0.2,0.21,0.22,0.2,0.2,0.2,0.22,0.19,0.16,0.15,0.0,0.23,0.19,0.22,0.16,0.22,0.18,0.17,0.19,0.19,0.18,0.18,0.2,0.17,0.25,0.17,0.18,0.16,0.18,0.18,0.19,0.16,0.16,0.15,0.16,0.0,0.14,0.18,0.15,0.17,0.13,0.14,0.14,0.11,0.15,0.14,0.16,0.2,0.14,0.16,0.12,0.15,0.15,0.14,0.13,0.13,0.13,0.0,0.11,0.14,0.13,0.13,0.13,0.11,0.12,0.13,0.13,0.12,0.13,0.0,0.13,0.13,0.13,0.11,0.11,0.11,0.0,0.13,0.13,0.13,0.13,0.12,0.14,0.0,0.13,0.11,0.12,0.0,0.11,0.0,0.12,0.11,0.0,0.12,0.11,0.0,0.12,0.14,0.0,0.11,0.13,0.12,0.0,0.0,0.0,0.0,0.13,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.13,0.18,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.42
10/26/2021,6.23,6.2,3.98,2.16,2.26,2.15,1.4,1.49,1.92,1.34,1.14,1.03,1.1,0.76,1.02,0.9,0.83,0.82,0.91,0.79,0.65,0.7,0.77,0.58,0.74,0.62,0.59,0.63,0.59,0.55,0.57,0.48,0.57,0.54,0.54,0.5,0.63,0.55,0.58,0.51,0.55,0.56,0.55,0.52,0.49,0.47,0.43,0.38,0.39,0.39,0.4,0.41,0.42,0.34,0.4,0.44,0.43,0.38,0.42,0.32,0.38,0.36,0.37,0.31,0.3,0.33,0.36,0.34,0.34,0.34,0.28,0.33,0.39,0.37,0.29,0.3,0.3,0.25,0.31,0.33,0.25,0.29,0.28,0.2,0.27,0.23,0.26,0.24,0.18,0.26,0.24,0.23,0.21,0.22,0.28,0.2,0.24,0.22,0.24,0.2,0.21,0.22,0.2,0.2,0.2,0.22,0.19,0.16,0.15,0.0,0.23,0.19,0.22,0.16,0.22,0.18,0.17,0.19,0.19,0.18,0.18,0.2,0.17,0.25,0.17,0.18,0.16,0.18,0.18,0.19,0.16,0.16,0.15,0.16,0.0,0.14,0.18,0.15,0.17,0.13,0.14,0.14,0.11,0.15,0.14,0.16,0.2,0.14,0.16,0.12,0.15,0.15,0.14,0.13,0.13,0.13,0.0,0.11,0.14,0.13,0.13,0.13,0.11,0.12,0.13,0.13,0.12,0.13,0.0,0.13,0.13,0.13,0.11,0.11,0.11,0.0,0.13,0.13,0.13,0.13,0.12,0.14,0.0,0.13,0.11,0.12,0.0,0.11,0.0,0.12,0.11,0.0,0.12,0.11,0.0,0.12,0.14,0.0,0.11,0.13,0.12,0.0,0.0,0.0,0.0,0.13,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.13,0.18,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.42
10/27/2021,6.2,6.17,3.86,2.05,2.19,2.08,1.42,1.49,1.95,1.36,1.14,1.03,1.12,0.75,1.02,0.91,0.84,0.81,0.93,0.8,0.65,0.7,0.78,0.57,0.75,0.61,0.53,0.63,0.59,0.56,0.57,0.48,0.57,0.55,0.54,0.5,0.63,0.55,0.59,0.52,0.56,0.56,0.55,0.53,0.49,0.47,0.43,0.39,0.39,0.4,0.39,0.42,0.43,0.33,0.41,0.44,0.44,0.39,0.43,0.32,0.39,0.36,0.37,0.31,0.3,0.33,0.37,0.35,0.35,0.34,0.28,0.33,0.39,0.37,0.28,0.31,0.32,0.25,0.31,0.33,0.25,0.29,0.28,0.2,0.27,0.24,0.26,0.24,0.18,0.26,0.24,0.23,0.21,0.22,0.28,0.2,0.24,0.22,0.24,0.2,0.2,0.22,0.2,0.2,0.2,0.22,0.19,0.16,0.15,0.0,0.24,0.2,0.22,0.16,0.22,0.19,0.17,0.19,0.19,0.18,0.18,0.2,0.17,0.25,0.17,0.18,0.16,0.18,0.18,0.19,0.16,0.16,0.15,0.16,0.11,0.14,0.17,0.15,0.17,0.13,0.14,0.14,0.11,0.15,0.13,0.16,0.2,0.14,0.16,0.13,0.15,0.15,0.14,0.13,0.13,0.13,0.0,0.0,0.14,0.13,0.13,0.14,0.12,0.12,0.13,0.13,0.12,0.13,0.0,0.13,0.14,0.13,0.0,0.11,0.11,0.0,0.13,0.13,0.13,0.13,0.12,0.14,0.0,0.13,0.11,0.12,0.11,0.11,0.0,0.12,0.11,0.0,0.12,0.0,0.0,0.12,0.14,0.0,0.11,0.13,0.12,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.13,0.17,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.27000000000001
10/28/2021,6.19,6.14,3.84,2.07,2.19,2.09,1.42,1.52,2.2,1.35,1.14,1.05,1.12,0.77,1.03,0.91,0.84,0.82,0.92,0.8,0.65,0.71,0.79,0.57,0.75,0.61,0.52,0.63,0.59,0.55,0.57,0.48,0.58,0.55,0.54,0.5,0.63,0.55,0.6,0.52,0.56,0.57,0.55,0.51,0.49,0.47,0.43,0.39,0.39,0.39,0.39,0.42,0.43,0.34,0.41,0.44,0.45,0.39,0.43,0.32,0.39,0.36,0.37,0.31,0.3,0.33,0.37,0.35,0.35,0.35,0.28,0.33,0.39,0.37,0.29,0.31,0.31,0.26,0.31,0.33,0.25,0.29,0.28,0.19,0.27,0.24,0.26,0.23,0.18,0.26,0.24,0.23,0.21,0.21,0.28,0.2,0.24,0.23,0.24,0.2,0.21,0.22,0.2,0.2,0.21,0.22,0.19,0.17,0.15,0.0,0.23,0.2,0.22,0.17,0.22,0.19,0.17,0.2,0.2,0.18,0.18,0.2,0.17,0.26,0.16,0.18,0.16,0.18,0.18,0.19,0.17,0.16,0.15,0.15,0.0,0.14,0.17,0.15,0.17,0.13,0.14,0.14,0.11,0.15,0.13,0.16,0.2,0.14,0.16,0.13,0.15,0.15,0.14,0.13,0.13,0.13,0.11,0.11,0.14,0.13,0.13,0.14,0.0,0.12,0.13,0.13,0.12,0.13,0.0,0.13,0.14,0.13,0.11,0.0,0.11,0.0,0.13,0.13,0.13,0.13,0.12,0.14,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.12,0.11,0.0,0.12,0.11,0.11,0.12,0.14,0.0,0.11,0.13,0.12,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.13,0.16,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.61999999999999
10/29/2021,6.22,6.18,3.9,1.99,2.22,2.1,1.42,1.62,2.18,1.35,1.15,1.04,1.13,0.76,1.03,0.92,0.83,0.82,0.93,0.8,0.65,0.73,0.78,0.58,0.76,0.62,0.51,0.64,0.6,0.56,0.58,0.47,0.58,0.55,0.55,0.51,0.63,0.57,0.6,0.52,0.56,0.57,0.55,0.51,0.48,0.46,0.44,0.42,0.39,0.39,0.39,0.42,0.43,0.34,0.41,0.45,0.45,0.38,0.43,0.32,0.39,0.36,0.36,0.31,0.3,0.32,0.37,0.36,0.35,0.34,0.28,0.34,0.4,0.37,0.29,0.32,0.3,0.25,0.31,0.33,0.25,0.3,0.29,0.19,0.27,0.21,0.26,0.23,0.18,0.26,0.24,0.23,0.21,0.21,0.29,0.21,0.24,0.23,0.24,0.2,0.21,0.22,0.2,0.2,0.21,0.22,0.19,0.16,0.15,0.0,0.23,0.2,0.21,0.17,0.22,0.19,0.17,0.2,0.2,0.18,0.18,0.19,0.17,0.25,0.16,0.18,0.16,0.18,0.18,0.2,0.17,0.16,0.15,0.15,0.11,0.14,0.17,0.15,0.17,0.13,0.14,0.15,0.11,0.15,0.13,0.16,0.2,0.14,0.16,0.13,0.15,0.15,0.14,0.13,0.13,0.12,0.11,0.12,0.14,0.13,0.13,0.14,0.12,0.12,0.13,0.12,0.12,0.13,0.0,0.12,0.13,0.13,0.11,0.0,0.11,0.0,0.13,0.13,0.12,0.13,0.12,0.13,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.12,0.11,0.0,0.12,0.11,0.0,0.12,0.14,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.84
11/01/2021,6.34,6.45,3.98,1.99,2.32,2.19,1.42,1.63,2.31,1.34,1.13,0.94,1.14,0.74,1.03,0.92,0.78,0.81,0.93,0.79,0.62,0.71,0.79,0.57,0.76,0.62,0.51,0.63,0.6,0.57,0.58,0.48,0.57,0.55,0.57,0.51,0.64,0.56,0.59,0.53,0.56,0.57,0.56,0.51,0.46,0.48,0.43,0.41,0.39,0.39,0.39,0.41,0.43,0.33,0.41,0.45,0.46,0.38,0.43,0.32,0.39,0.36,0.36,0.3,0.29,0.33,0.37,0.36,0.35,0.34,0.28,0.34,0.39,0.37,0.28,0.31,0.29,0.26,0.31,0.33,0.24,0.3,0.29,0.18,0.27,0.21,0.26,0.23,0.18,0.26,0.22,0.23,0.21,0.22,0.29,0.21,0.25,0.22,0.24,0.2,0.21,0.21,0.2,0.2,0.21,0.22,0.19,0.16,0.15,0.0,0.23,0.2,0.2,0.16,0.23,0.19,0.17,0.19,0.2,0.19,0.19,0.18,0.17,0.24,0.16,0.16,0.16,0.18,0.18,0.2,0.17,0.16,0.15,0.16,0.11,0.14,0.18,0.16,0.17,0.12,0.14,0.14,0.11,0.15,0.12,0.14,0.2,0.14,0.16,0.12,0.15,0.15,0.14,0.13,0.13,0.12,0.0,0.12,0.14,0.14,0.13,0.14,0.11,0.12,0.13,0.12,0.12,0.13,0.0,0.13,0.12,0.13,0.11,0.0,0.11,0.0,0.13,0.13,0.12,0.13,0.13,0.14,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.12,0.11,0.0,0.12,0.11,0.0,0.12,0.14,0.0,0.11,0.13,0.12,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.11,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.24000000000001
11/02/2021,6.34,6.45,3.98,1.99,2.32,2.19,1.42,1.63,2.31,1.34,1.13,0.94,1.14,0.74,1.03,0.92,0.78,0.81,0.93,0.79,0.62,0.71,0.79,0.57,0.76,0.62,0.51,0.63,0.6,0.57,0.58,0.48,0.57,0.55,0.57,0.51,0.64,0.56,0.59,0.53,0.56,0.57,0.56,0.51,0.46,0.48,0.43,0.41,0.39,0.39,0.39,0.41,0.43,0.33,0.41,0.45,0.46,0.38,0.43,0.32,0.39,0.36,0.36,0.3,0.29,0.33,0.37,0.36,0.35,0.34,0.28,0.34,0.39,0.37,0.28,0.31,0.29,0.26,0.31,0.33,0.24,0.3,0.29,0.18,0.27,0.21,0.26,0.23,0.18,0.26,0.22,0.23,0.21,0.22,0.29,0.21,0.25,0.22,0.24,0.2,0.21,0.21,0.2,0.2,0.21,0.22,0.19,0.16,0.15,0.0,0.23,0.2,0.2,0.16,0.23,0.19,0.17,0.19,0.2,0.19,0.19,0.18,0.17,0.24,0.16,0.16,0.16,0.18,0.18,0.2,0.17,0.16,0.15,0.16,0.11,0.14,0.18,0.16,0.17,0.12,0.14,0.14,0.11,0.15,0.12,0.14,0.2,0.14,0.16,0.12,0.15,0.15,0.14,0.13,0.13,0.12,0.0,0.12,0.14,0.14,0.13,0.14,0.11,0.12,0.13,0.12,0.12,0.13,0.0,0.13,0.12,0.13,0.11,0.0,0.11,0.0,0.13,0.13,0.12,0.13,0.13,0.14,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.12,0.11,0.0,0.12,0.11,0.0,0.12,0.14,0.0,0.11,0.13,0.12,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.11,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.24000000000001
11/03/2021,6.22,6.59,3.9,2.03,2.35,2.23,1.4,1.67,2.39,1.34,1.13,0.94,1.15,0.73,1.03,0.92,0.78,0.8,0.93,0.81,0.62,0.71,0.81,0.57,0.77,0.62,0.52,0.64,0.6,0.57,0.58,0.47,0.58,0.56,0.58,0.53,0.65,0.56,0.6,0.54,0.56,0.57,0.56,0.52,0.46,0.48,0.42,0.41,0.39,0.39,0.39,0.41,0.43,0.34,0.41,0.45,0.46,0.38,0.43,0.32,0.39,0.33,0.36,0.3,0.29,0.33,0.36,0.36,0.34,0.35,0.28,0.35,0.39,0.38,0.28,0.31,0.29,0.25,0.31,0.33,0.23,0.3,0.3,0.17,0.27,0.21,0.27,0.23,0.17,0.26,0.22,0.23,0.21,0.22,0.28,0.21,0.25,0.22,0.23,0.2,0.21,0.21,0.2,0.21,0.21,0.22,0.19,0.16,0.15,0.0,0.23,0.2,0.2,0.17,0.23,0.19,0.17,0.2,0.2,0.19,0.19,0.18,0.17,0.24,0.16,0.16,0.16,0.18,0.18,0.2,0.17,0.16,0.15,0.16,0.11,0.14,0.18,0.16,0.17,0.12,0.14,0.14,0.11,0.15,0.11,0.14,0.2,0.14,0.16,0.12,0.15,0.15,0.14,0.13,0.13,0.12,0.11,0.12,0.14,0.14,0.13,0.15,0.11,0.12,0.13,0.12,0.11,0.13,0.0,0.12,0.13,0.13,0.11,0.0,0.11,0.0,0.13,0.13,0.12,0.13,0.12,0.15,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.11,0.0,0.12,0.14,0.0,0.11,0.12,0.12,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.16,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.47000000000001
