,AAPL,MSFT,AMZN,GOOGL,GOOG,NVDA,TSLA,JPM,V,UNH,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,PEP,ABBV,NKE,TMO,CVX,MRK,WMT,ACN,LLY,DHR,TXN,MCD,MDT,QCOM,UPS,ORCL,LIN,UNP,BMY,NEE,C,AMGN,LOW,INTU,SBUX,MS,BLK,GS,AMAT,AMT,TGT,CAT,AMD,GE,AXP,DE,CVS,SCHW,CHTR,SPGI,ANTM,BKNG,PLD,MU,LRCX,MDLZ,GILD,TJX,COP,CI,PNC,CSX,CME,EQIX,GM,MMC,ATVI,CB,COF,BDX,FDX,CL,NSC,ILMN,EW,ICE,ITW,ADSK,APD,ADI,BSX,REGN,MCO,ETN,HUM,EMR,PGR,F,IDXX,WM,BIIB,FCX,ECL,VRTX,NEM,ROP,JCI,KLAC,LHX,DOW,TEL,TROW,EBAY,TT,A,MET,EXC,SLB,MSCI,SPG,APTV,DLR,INFO,APH,ALXN,BAX,PH,PPG,EA,SRE,BK,ALL,PRU,STZ,MPC,SYY,HPQ,TRV,PXD,MSI,MAR,IFF,TDG,GIS,DFS,KMI,YUM,CTAS,HLT,WELL,CMI,WBA,MTD,AFL,SWK,CTVA,ADM,ROK,WMB,MCK,AME,GLW,PEG,FAST,ZBRA,PCAR,AVB,VRSK,AWK,ANSS,KR,CBRE,STT,ES,KEYS,AMP,AJG,EQR,DAL,BLL,FITB,WST,LH,SYF,VFC,LYB,O,KHC,OXY,HSY,WY,ETSY,ED,OKE,BBY,WAT,RSG,4970.T,STATE STREET ESG LIQUID RESERV ESG LIQUID RESERVES F STIF USD,URI,GEN.,FTV,n/a,ALB,NTRS,XYL,HIG,ANET,DLTR,EXR,MLM,TSN,EIX,DVN,HAL,HES,ABC,ESS,VTR,GWW,STX,DRE,AKAM,KMX,PFG,TRMB,CAG,ETR,IEX,RCL,CAH,EMN,BXP,SJM,FMC,BIO,LVS,INCY,PHM,KEY,HRL,LNC,CBOE,HWM,RHI,LDOS,SNA,HAS,JNPR,HSIC,BWA,TAP,NWL,GL,NWSA,DVA,DXC,NLSN,VNO,DISCA,UAA,NWS,SUM
10/29/2021,7.95,7.9,4.98,2.85,2.68,2.09,2.8,1.73,1.32,1.45,1.33,1.18,1.05,1.06,1.21,1.04,0.84,0.95,0.75,0.96,0.67,0.8,0.83,0.77,0.72,0.61,0.76,0.66,0.71,0.81,0.75,0.71,0.72,0.77,0.67,0.66,0.62,0.6,0.57,0.51,0.53,0.54,0.55,0.53,0.44,0.57,0.49,0.41,0.56,0.57,0.46,0.51,0.45,0.48,0.41,0.44,0.43,0.37,0.5,0.4,0.4,0.33,0.39,0.42,0.32,0.37,0.36,0.34,0.37,0.26,0.27,0.29,0.29,0.27,0.35,0.25,0.31,0.28,0.27,0.25,0.28,0.29,0.21,0.28,0.25,0.24,0.2,0.22,0.25,0.21,0.25,0.26,0.22,0.23,0.22,0.33,0.21,0.21,0.22,0.21,0.21,0.2,0.19,0.21,0.19,0.21,0.14,0.19,0.19,0.16,0.16,0.18,0.18,0.17,0.16,0.15,0.17,0.16,0.17,0.15,0.16,0.17,0.17,0.16,0.18,0.17,0.16,0.15,0.17,0.16,0.0,0.14,0.13,0.13,0.14,0.14,0.16,0.13,0.15,0.12,0.15,0.13,0.12,0.14,0.15,0.14,0.14,0.12,0.11,0.13,0.13,0.12,0.13,0.13,0.14,0.11,0.12,0.12,0.12,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.09,0.12,0.12,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.11,0.11,0.09,0.09,0.0,0.0,0.1,0.0,0.1,0.09,0.09,0.11,0.09,0.1,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.09
11/01/2021,8.06,8.2,5.04,2.96,2.78,2.09,2.93,1.71,1.19,1.44,1.32,1.17,0.97,1.04,1.2,1.02,0.8,0.92,0.74,0.97,0.66,0.8,0.81,0.76,0.73,0.61,0.76,0.65,0.71,0.82,0.73,0.74,0.71,0.76,0.68,0.65,0.58,0.62,0.55,0.51,0.52,0.53,0.55,0.53,0.43,0.57,0.49,0.4,0.55,0.57,0.45,0.5,0.45,0.47,0.42,0.44,0.43,0.38,0.49,0.39,0.38,0.34,0.39,0.41,0.31,0.37,0.35,0.34,0.37,0.26,0.27,0.29,0.29,0.26,0.34,0.25,0.3,0.28,0.26,0.25,0.26,0.28,0.2,0.29,0.23,0.23,0.19,0.22,0.25,0.2,0.24,0.26,0.22,0.23,0.22,0.31,0.21,0.22,0.23,0.22,0.21,0.2,0.19,0.22,0.19,0.21,0.13,0.19,0.19,0.15,0.15,0.18,0.18,0.18,0.15,0.14,0.16,0.16,0.16,0.15,0.16,0.16,0.17,0.16,0.18,0.16,0.16,0.15,0.17,0.15,0.0,0.13,0.13,0.13,0.13,0.13,0.16,0.13,0.15,0.12,0.15,0.13,0.12,0.14,0.15,0.14,0.14,0.12,0.11,0.13,0.12,0.11,0.13,0.13,0.14,0.11,0.12,0.11,0.12,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.1,0.09,0.11,0.11,0.1,0.11,0.11,0.12,0.11,0.1,0.09,0.12,0.12,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.11,0.11,0.09,0.0,0.0,0.0,0.09,0.0,0.1,0.09,0.09,0.11,0.09,0.1,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.06
11/04/2021,7.84,8.29,4.84,2.9,2.72,2.16,3.28,1.7,1.2,1.43,1.3,1.16,0.97,1.04,1.19,1.02,0.8,0.93,0.74,0.98,0.68,0.79,0.82,0.77,0.73,0.61,0.75,0.68,0.71,0.84,0.74,0.75,0.71,0.76,0.67,0.65,0.58,0.63,0.54,0.51,0.51,0.52,0.56,0.52,0.44,0.56,0.48,0.4,0.55,0.56,0.43,0.51,0.44,0.47,0.43,0.43,0.43,0.38,0.51,0.39,0.38,0.34,0.4,0.41,0.29,0.37,0.35,0.35,0.36,0.27,0.27,0.29,0.28,0.27,0.34,0.25,0.3,0.27,0.26,0.24,0.27,0.27,0.2,0.29,0.23,0.23,0.19,0.22,0.25,0.2,0.24,0.26,0.22,0.23,0.22,0.32,0.2,0.23,0.22,0.22,0.2,0.2,0.18,0.24,0.19,0.21,0.14,0.19,0.19,0.16,0.14,0.17,0.18,0.19,0.15,0.14,0.17,0.16,0.17,0.15,0.16,0.16,0.18,0.16,0.18,0.17,0.16,0.15,0.17,0.15,0.0,0.13,0.13,0.13,0.13,0.13,0.16,0.12,0.14,0.12,0.15,0.14,0.12,0.13,0.15,0.14,0.15,0.12,0.11,0.13,0.12,0.11,0.13,0.13,0.13,0.11,0.12,0.11,0.11,0.12,0.1,0.11,0.12,0.12,0.12,0.11,0.1,0.09,0.11,0.11,0.1,0.11,0.11,0.12,0.11,0.1,0.09,0.11,0.12,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.11,0.11,0.1,0.09,0.0,0.0,0.13,0.0,0.1,0.0,0.09,0.11,0.09,0.09,0.09,0.0,0.1,0.0,0.0,0.09,0.0,0.0,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.08
11/11/2021,7.74,8.29,4.97,2.94,2.77,2.52,3.09,1.65,1.22,1.43,1.28,1.16,1.0,1.05,1.15,1.04,0.8,0.91,0.71,0.98,0.69,0.79,0.89,0.74,0.72,0.58,0.74,0.67,0.72,0.8,0.73,0.69,0.7,0.77,0.68,0.62,0.58,0.62,0.54,0.62,0.49,0.51,0.57,0.51,0.44,0.54,0.46,0.4,0.55,0.55,0.45,0.48,0.45,0.45,0.46,0.42,0.41,0.39,0.6,0.39,0.38,0.34,0.4,0.4,0.3,0.36,0.34,0.36,0.36,0.27,0.29,0.29,0.27,0.28,0.34,0.25,0.29,0.27,0.26,0.23,0.28,0.27,0.17,0.28,0.23,0.23,0.2,0.22,0.24,0.19,0.24,0.25,0.22,0.23,0.23,0.32,0.2,0.22,0.21,0.22,0.19,0.19,0.18,0.26,0.18,0.2,0.13,0.19,0.19,0.16,0.15,0.17,0.18,0.2,0.15,0.14,0.17,0.16,0.16,0.15,0.16,0.16,0.17,0.16,0.18,0.18,0.15,0.14,0.17,0.16,0.0,0.13,0.14,0.13,0.13,0.13,0.16,0.12,0.14,0.12,0.14,0.14,0.12,0.13,0.14,0.14,0.15,0.12,0.11,0.12,0.12,0.11,0.13,0.13,0.14,0.11,0.11,0.12,0.12,0.12,0.1,0.11,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.11,0.11,0.1,0.11,0.12,0.1,0.11,0.09,0.12,0.11,0.1,0.11,0.11,0.1,0.1,0.09,0.1,0.1,0.1,0.09,0.09,0.0,0.0,0.13,0.0,0.09,0.0,0.09,0.11,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.12
11/12/2021,7.79,8.3,5.11,2.95,2.77,2.51,2.73,1.64,1.18,1.44,1.29,1.16,0.98,1.05,1.15,1.05,0.81,0.92,0.71,0.98,0.69,0.8,0.87,0.74,0.72,0.58,0.75,0.67,0.73,0.8,0.74,0.69,0.7,0.77,0.69,0.62,0.58,0.62,0.54,0.62,0.5,0.51,0.57,0.52,0.44,0.55,0.46,0.4,0.55,0.55,0.44,0.48,0.45,0.45,0.47,0.42,0.42,0.38,0.59,0.4,0.38,0.33,0.4,0.4,0.3,0.36,0.34,0.36,0.36,0.28,0.29,0.29,0.27,0.28,0.34,0.25,0.29,0.27,0.26,0.23,0.28,0.27,0.17,0.28,0.23,0.23,0.2,0.22,0.24,0.19,0.25,0.25,0.23,0.24,0.23,0.33,0.2,0.22,0.21,0.22,0.19,0.19,0.18,0.26,0.17,0.2,0.13,0.19,0.19,0.16,0.15,0.17,0.18,0.2,0.15,0.14,0.18,0.16,0.16,0.15,0.16,0.16,0.18,0.16,0.18,0.18,0.15,0.14,0.17,0.16,0.0,0.13,0.14,0.13,0.13,0.13,0.16,0.11,0.14,0.12,0.14,0.13,0.12,0.13,0.14,0.14,0.15,0.12,0.12,0.13,0.12,0.11,0.13,0.13,0.14,0.12,0.11,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.11,0.11,0.1,0.11,0.12,0.1,0.11,0.09,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.09,0.0,0.0,0.13,0.0,0.09,0.0,0.09,0.11,0.0,0.09,0.1,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.1
11/15/2021,7.69,8.27,5.0,2.91,2.75,2.51,2.85,1.65,1.17,1.43,1.29,1.18,1.02,0.98,1.17,1.02,0.82,0.9,0.72,0.97,0.68,0.79,0.93,0.75,0.73,0.59,0.75,0.68,0.7,0.82,0.73,0.71,0.7,0.77,0.69,0.64,0.58,0.62,0.53,0.62,0.51,0.51,0.57,0.52,0.44,0.56,0.46,0.4,0.55,0.55,0.44,0.48,0.45,0.45,0.47,0.41,0.42,0.38,0.59,0.39,0.39,0.34,0.41,0.4,0.3,0.35,0.34,0.34,0.37,0.28,0.29,0.29,0.28,0.27,0.32,0.25,0.29,0.27,0.26,0.23,0.29,0.27,0.17,0.29,0.23,0.23,0.2,0.22,0.23,0.19,0.24,0.25,0.23,0.23,0.23,0.33,0.2,0.22,0.21,0.22,0.19,0.2,0.18,0.25,0.17,0.21,0.13,0.2,0.19,0.16,0.16,0.17,0.18,0.2,0.15,0.15,0.18,0.16,0.16,0.15,0.16,0.16,0.18,0.15,0.18,0.18,0.15,0.14,0.16,0.16,0.0,0.13,0.14,0.13,0.13,0.12,0.16,0.11,0.14,0.13,0.14,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.11,0.13,0.12,0.11,0.13,0.13,0.13,0.12,0.11,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.11,0.12,0.1,0.1,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.09,0.0,0.0,0.13,0.0,0.09,0.0,0.09,0.11,0.09,0.09,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.96
11/16/2021,7.69,8.27,5.0,2.91,2.75,2.51,2.85,1.65,1.17,1.43,1.29,1.18,1.02,0.98,1.17,1.02,0.82,0.9,0.72,0.97,0.68,0.79,0.93,0.75,0.73,0.59,0.75,0.68,0.7,0.82,0.73,0.71,0.7,0.77,0.69,0.64,0.58,0.62,0.53,0.62,0.51,0.51,0.57,0.52,0.44,0.56,0.46,0.4,0.55,0.55,0.44,0.48,0.45,0.45,0.47,0.41,0.42,0.38,0.59,0.39,0.39,0.34,0.41,0.4,0.3,0.35,0.34,0.34,0.37,0.28,0.29,0.29,0.28,0.27,0.32,0.25,0.29,0.27,0.26,0.23,0.29,0.27,0.17,0.29,0.23,0.23,0.2,0.22,0.23,0.19,0.24,0.25,0.23,0.23,0.23,0.33,0.2,0.22,0.21,0.22,0.19,0.2,0.18,0.25,0.17,0.21,0.13,0.2,0.19,0.16,0.16,0.17,0.18,0.2,0.15,0.15,0.18,0.16,0.16,0.15,0.16,0.16,0.18,0.15,0.18,0.18,0.15,0.14,0.16,0.16,0.0,0.13,0.14,0.13,0.13,0.12,0.16,0.11,0.14,0.13,0.14,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.11,0.13,0.12,0.11,0.13,0.13,0.13,0.12,0.11,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.12,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.11,0.12,0.1,0.1,0.1,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.09,0.0,0.0,0.13,0.0,0.09,0.0,0.09,0.11,0.09,0.09,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.96
11/17/2021,7.75,8.33,5.05,2.95,2.79,2.49,2.75,1.64,1.18,1.42,1.3,1.18,1.04,0.96,1.15,1.03,0.81,0.89,0.71,0.97,0.67,0.79,0.92,0.75,0.72,0.59,0.74,0.68,0.71,0.82,0.73,0.7,0.69,0.78,0.68,0.63,0.58,0.62,0.53,0.62,0.5,0.51,0.57,0.52,0.44,0.56,0.46,0.4,0.55,0.57,0.43,0.48,0.45,0.45,0.48,0.41,0.42,0.38,0.59,0.39,0.39,0.34,0.41,0.41,0.29,0.35,0.35,0.33,0.36,0.28,0.29,0.29,0.28,0.27,0.32,0.25,0.28,0.27,0.26,0.22,0.3,0.27,0.18,0.28,0.23,0.23,0.2,0.22,0.23,0.18,0.24,0.25,0.23,0.24,0.22,0.33,0.2,0.22,0.21,0.22,0.19,0.19,0.18,0.25,0.17,0.21,0.13,0.2,0.19,0.16,0.15,0.17,0.19,0.2,0.15,0.15,0.18,0.16,0.16,0.15,0.16,0.16,0.18,0.15,0.18,0.18,0.15,0.14,0.17,0.17,0.0,0.13,0.14,0.13,0.13,0.12,0.16,0.11,0.14,0.13,0.14,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.11,0.13,0.12,0.11,0.13,0.13,0.13,0.12,0.11,0.12,0.12,0.12,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.1,0.1,0.11,0.11,0.1,0.11,0.12,0.1,0.11,0.1,0.12,0.11,0.09,0.11,0.11,0.11,0.1,0.09,0.1,0.1,0.1,0.1,0.09,0.0,0.0,0.13,0.0,0.09,0.0,0.09,0.12,0.0,0.09,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.09,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.01000000000002
11/18/2021,7.76,8.31,5.08,2.95,2.78,2.46,2.7,1.63,1.18,1.4,1.29,1.18,1.03,0.95,1.15,1.04,0.81,0.9,0.72,0.97,0.67,0.8,0.91,0.76,0.73,0.58,0.75,0.68,0.71,0.82,0.74,0.7,0.69,0.77,0.68,0.62,0.57,0.62,0.52,0.63,0.5,0.51,0.57,0.52,0.44,0.57,0.46,0.39,0.55,0.57,0.44,0.48,0.45,0.45,0.47,0.39,0.43,0.38,0.58,0.39,0.39,0.34,0.41,0.4,0.3,0.36,0.34,0.33,0.37,0.28,0.3,0.29,0.28,0.28,0.32,0.25,0.29,0.27,0.27,0.23,0.3,0.27,0.18,0.28,0.23,0.23,0.2,0.22,0.23,0.18,0.24,0.25,0.23,0.23,0.22,0.33,0.19,0.23,0.21,0.22,0.19,0.19,0.18,0.26,0.17,0.21,0.14,0.2,0.19,0.16,0.15,0.17,0.19,0.2,0.15,0.15,0.18,0.16,0.16,0.15,0.16,0.16,0.18,0.15,0.18,0.18,0.15,0.15,0.17,0.17,0.0,0.13,0.14,0.13,0.13,0.13,0.16,0.11,0.14,0.13,0.14,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.11,0.13,0.12,0.11,0.13,0.13,0.13,0.11,0.11,0.12,0.12,0.12,0.11,0.12,0.12,0.13,0.11,0.11,0.11,0.1,0.11,0.12,0.11,0.1,0.11,0.12,0.11,0.11,0.1,0.12,0.12,0.1,0.11,0.11,0.11,0.1,0.0,0.1,0.1,0.1,0.09,0.09,0.0,0.0,0.13,0.0,0.09,0.0,0.09,0.12,0.09,0.09,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.04000000000002
11/19/2021,7.77,8.36,5.05,2.92,2.76,2.47,2.8,1.61,1.19,1.39,1.36,1.18,1.05,0.95,1.15,1.05,0.8,0.9,0.71,0.98,0.68,0.79,0.91,0.76,0.72,0.58,0.74,0.68,0.72,0.83,0.74,0.7,0.67,0.78,0.67,0.63,0.57,0.62,0.52,0.68,0.5,0.52,0.56,0.52,0.44,0.56,0.45,0.39,0.57,0.58,0.43,0.48,0.44,0.45,0.48,0.39,0.43,0.37,0.61,0.37,0.39,0.34,0.4,0.4,0.29,0.38,0.34,0.32,0.36,0.28,0.3,0.29,0.28,0.27,0.32,0.25,0.29,0.26,0.26,0.23,0.3,0.27,0.17,0.28,0.23,0.23,0.2,0.22,0.23,0.18,0.24,0.25,0.23,0.24,0.22,0.33,0.19,0.22,0.22,0.22,0.19,0.19,0.18,0.25,0.17,0.21,0.13,0.19,0.19,0.16,0.15,0.17,0.19,0.22,0.15,0.14,0.18,0.16,0.16,0.15,0.16,0.16,0.18,0.15,0.18,0.18,0.16,0.15,0.17,0.17,0.0,0.13,0.14,0.13,0.13,0.13,0.16,0.11,0.14,0.13,0.14,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.11,0.13,0.12,0.11,0.13,0.13,0.13,0.11,0.11,0.11,0.12,0.12,0.11,0.12,0.12,0.13,0.11,0.11,0.11,0.1,0.1,0.12,0.11,0.1,0.11,0.12,0.1,0.11,0.09,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.09,0.09,0.0,0.0,0.13,0.0,0.09,0.0,0.09,0.12,0.09,0.09,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.16
11/22/2021,7.92,8.36,5.07,2.93,2.77,2.39,2.9,1.61,1.13,1.39,1.37,1.18,1.02,0.94,1.14,1.05,0.81,0.9,0.7,0.98,0.67,0.79,0.93,0.75,0.71,0.58,0.75,0.68,0.72,0.82,0.73,0.69,0.66,0.78,0.68,0.64,0.57,0.62,0.52,0.68,0.5,0.52,0.56,0.51,0.44,0.57,0.45,0.39,0.57,0.57,0.44,0.47,0.43,0.43,0.47,0.39,0.41,0.37,0.6,0.37,0.38,0.33,0.4,0.4,0.29,0.37,0.34,0.32,0.37,0.28,0.3,0.29,0.28,0.29,0.32,0.25,0.28,0.27,0.27,0.23,0.31,0.27,0.16,0.28,0.22,0.23,0.2,0.22,0.23,0.18,0.24,0.25,0.23,0.24,0.22,0.33,0.19,0.22,0.22,0.22,0.19,0.19,0.17,0.26,0.17,0.21,0.13,0.19,0.19,0.16,0.15,0.17,0.19,0.22,0.15,0.14,0.18,0.15,0.16,0.15,0.16,0.16,0.17,0.15,0.18,0.18,0.16,0.15,0.17,0.17,0.0,0.13,0.14,0.13,0.13,0.13,0.15,0.11,0.14,0.13,0.14,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.11,0.13,0.12,0.11,0.13,0.13,0.13,0.12,0.11,0.11,0.12,0.12,0.1,0.12,0.12,0.13,0.11,0.12,0.11,0.1,0.1,0.12,0.11,0.1,0.11,0.12,0.1,0.11,0.09,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.09,0.09,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.12,0.09,0.09,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.09,0.15,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.15
