,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,TSLA,BRK.B,NVDA,JPM,INTU,ADBE,MDT,JNJ,HD,NFLX,V,PYPL,KO,UNH,BAC,MA,KMI,DOV,CRM,CMCSA,DIS,ACN,LLY,JCI,ABT,MCD,BMY,AVGO,TMUS,BKNG,WMT,PEP,NEE,CSGP,CVS,T,NOW,TMO,ES,ABBV,PG,LOW,GILD,AMD,DLB,INTC,GPC,MXIM,WFC,UPS,XTSLA,MRK,DD,CSCO,RTX,TXN,UGI,NKE,PFE,YUM,VRTX,UDR,ADI,IQV,C,FMC,J,BLK,AXP,MS,EW,ESS,ILMN,AOS,COP,VZ,CVX,GS,CAT,GE,EIX,CL,EL,SBUX,BXP,WST,HON,CDNS,LHX,SPGI,IBM,APTV,CSX,EXPD,TGT,LEG,WDAY,EQR,WMB,NLOK,SQ,SCHW,BDX,SYK,INCY,RGLD,MMM,ORCL,APH,ALLE,STLD,PNR,CHTR,MCHP,KRC,POOL,AMAT,SHW,NWL,QCOM,LNG,UNP,MLM,JNPR,HAIN,EQIX,MRVL,USB,WBA,MSA,PNC,ICUI,ESI,CHRW,MRNA,HPE,KNX,DE,OLED,ZM,TFC,DELL,FRT,AMGN,XOM,VEEV,MMC,CME,GM,COF,IDXX,SPOT,ATVI,AN,MET,TJX,CTXS,AMCR,TAP,LUV,AON,TT,CLX,MCO,PPG,UBER,SLB,GIS,PGR,ANTM,JBHT,ETSY,HRC,ROKU,CPB,REG,AYI,ARW,PRU,CERN,STZ,IR,MSCI,ICE,BR,TWLO,K,BLL,KHC,WHR,LDOS,EXC,CI,MAA,SPG,BlackRock Cash Funds Treasury SL Agency,FENER.IS,DFS,TRV,KR,HCA,TROW,AMH,SNOW,BX,GE.,CTLT,AFL,n/a,ALK,NXPI,ADP,FDX,IAC,DRI,TNL,SIVB,XYL,MIDD,BKR,QRTEA,PRGO,AIG,NVAX,F,PLTR,BLDR,WLTW,PFG,HUM,ROK,HAS,ROST,FDS,ALL,ECL,TSCO,HBAN,INFO,BIIB,WM,NCLH,BK,RHI,STT,AKAM,USD,KEX,WRB,BURL,HSIC,FL,TEAM,MTD,KEY,ADSK,VFC,FSLR,VTR,HPQ,BRX,DGX,DASH,FTNT,PLUG,FITB,RUN,VMW,PLD,BSX,XRAY,COST,PXD,CMI,APO,VRSK,A,MKTX,RMD,AMP,ABC,CFG,GNRC,WSM,XPO,CG,UI,WU,KIM,SUM
10/04/2021,4.84,5.85,2.43,2.1,1.92,2.13,1.52,0.97,1.33,1.57,0.26,0.82,1.01,1.14,0.88,1.26,1.51,0.64,1.1,1.52,0.0,1.37,0.0,0.64,0.66,0.26,0.96,1.11,0.64,1.02,0.35,0.29,0.58,0.76,0.79,0.97,0.71,1.24,0.37,0.0,0.87,0.23,0.2,0.67,0.75,0.68,0.24,0.3,0.1,0.45,0.38,0.23,0.71,0.0,0.4,0.17,0.71,0.77,0.42,1.0,0.15,0.41,0.38,0.35,0.37,0.37,0.2,0.35,0.87,0.0,0.43,0.27,0.0,0.34,0.35,0.29,0.33,0.21,0.31,0.4,0.49,0.0,0.15,1.07,0.31,0.39,0.3,0.29,0.53,0.0,0.42,0.27,0.0,0.19,0.0,0.27,0.35,0.35,0.23,0.27,0.17,0.2,0.12,0.31,0.28,0.19,0.0,0.25,0.28,0.0,0.17,0.15,0.59,0.43,0.15,0.0,0.22,0.24,0.0,0.13,0.28,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.44,0.2,0.18,0.2,0.14,0.26,0.23,0.1,0.17,0.32,0.3,0.0,0.0,0.18,0.0,0.44,0.53,0.26,0.34,0.61,0.0,0.0,0.0,0.16,0.33,0.1,0.14,0.0,0.26,0.0,0.1,0.0,0.0,0.22,0.0,0.25,0.21,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.15,0.19,0.0,0.1,0.0,0.15,0.21,0.0,0.57,0.0,0.0,0.0,0.15,0.0,0.31,0.0,0.0,0.43,0.0,0.35,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.33,0.42,0.49,0.41,0.24,0.23,0.12,0.13,0.0,0.62,0.0,0.13,0.11,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.49,0.38,0.33,0.31,0.31,0.31,0.27,0.25,0.25,0.25,0.21,0.2,0.19,0.2,0.18,0.16,0.15,0.14,0.0,0.15,0.14,0.14,0.14,0.14,0.12,0.11,0.13,0.11,0.11,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.96
10/05/2021,4.85,5.97,2.43,2.12,1.95,2.17,1.51,0.96,1.35,1.58,0.26,0.83,1.02,1.12,0.87,1.3,1.54,0.66,1.1,1.5,0.0,1.4,0.0,0.64,0.68,0.26,0.98,1.11,0.64,1.0,0.34,0.28,0.57,0.75,0.79,1.01,0.7,1.23,0.37,0.0,0.85,0.23,0.2,0.66,0.75,0.68,0.23,0.3,0.1,0.46,0.38,0.23,0.7,0.0,0.4,0.17,0.43,0.83,0.42,0.99,0.15,0.42,0.38,0.35,0.36,0.37,0.2,0.35,0.86,0.0,0.43,0.27,0.0,0.33,0.36,0.29,0.33,0.21,0.3,0.39,0.51,0.0,0.15,1.06,0.31,0.38,0.3,0.28,0.54,0.0,0.42,0.27,0.0,0.19,0.0,0.27,0.36,0.35,0.23,0.26,0.16,0.2,0.12,0.31,0.28,0.19,0.0,0.25,0.27,0.0,0.17,0.15,0.58,0.42,0.15,0.0,0.21,0.23,0.0,0.13,0.28,0.24,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.44,0.19,0.19,0.19,0.14,0.26,0.23,0.1,0.16,0.29,0.32,0.0,0.0,0.18,0.0,0.45,0.53,0.26,0.34,0.62,0.0,0.0,0.0,0.16,0.33,0.1,0.15,0.0,0.24,0.0,0.1,0.0,0.0,0.22,0.0,0.25,0.2,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.15,0.19,0.0,0.1,0.0,0.15,0.21,0.0,0.57,0.0,0.0,0.0,0.15,0.0,0.3,0.0,0.0,0.44,0.0,0.34,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.12,0.0,0.0,0.0,0.0,0.33,0.43,0.47,0.42,0.24,0.25,0.12,0.13,0.0,0.59,0.0,0.14,0.11,0.0,0.0,0.0,0.18,0.0,0.17,0.0,0.49,0.37,0.33,0.3,0.3,0.31,0.26,0.25,0.24,0.25,0.22,0.2,0.19,0.21,0.18,0.16,0.15,0.14,0.0,0.15,0.14,0.14,0.14,0.13,0.12,0.11,0.13,0.11,0.11,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.79999999999998
10/06/2021,4.85,5.97,2.43,2.12,1.95,2.17,1.51,0.96,1.35,1.58,0.26,0.83,1.02,1.12,0.87,1.3,1.54,0.66,1.1,1.5,0.0,1.4,0.0,0.64,0.68,0.26,0.98,1.11,0.64,1.0,0.34,0.28,0.57,0.75,0.79,1.01,0.7,1.23,0.37,0.0,0.85,0.23,0.2,0.66,0.75,0.68,0.23,0.3,0.1,0.46,0.38,0.23,0.7,0.0,0.4,0.17,0.43,0.83,0.42,0.99,0.15,0.42,0.38,0.35,0.36,0.37,0.2,0.35,0.86,0.0,0.43,0.27,0.0,0.33,0.36,0.29,0.33,0.21,0.3,0.39,0.51,0.0,0.15,1.06,0.31,0.38,0.3,0.28,0.54,0.0,0.42,0.27,0.0,0.19,0.0,0.27,0.36,0.35,0.23,0.26,0.16,0.2,0.12,0.31,0.28,0.19,0.0,0.25,0.27,0.0,0.17,0.15,0.58,0.42,0.15,0.0,0.21,0.23,0.0,0.13,0.28,0.24,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.44,0.19,0.19,0.19,0.14,0.26,0.23,0.1,0.16,0.29,0.32,0.0,0.0,0.18,0.0,0.45,0.53,0.26,0.34,0.62,0.0,0.0,0.0,0.16,0.33,0.1,0.15,0.0,0.24,0.0,0.1,0.0,0.0,0.22,0.0,0.25,0.2,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.15,0.19,0.0,0.1,0.0,0.15,0.21,0.0,0.57,0.0,0.0,0.0,0.15,0.0,0.3,0.0,0.0,0.44,0.0,0.34,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.12,0.0,0.0,0.0,0.0,0.33,0.43,0.47,0.42,0.24,0.25,0.12,0.13,0.0,0.59,0.0,0.14,0.11,0.0,0.0,0.0,0.18,0.0,0.17,0.0,0.49,0.37,0.33,0.3,0.3,0.31,0.26,0.25,0.24,0.25,0.22,0.2,0.19,0.21,0.18,0.16,0.15,0.14,0.0,0.15,0.14,0.14,0.14,0.13,0.12,0.11,0.13,0.11,0.11,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.79999999999998
10/07/2021,4.79,5.93,2.39,2.05,1.94,2.15,1.54,0.97,1.3,1.6,0.25,0.81,1.01,1.12,0.87,1.29,1.52,0.64,1.12,1.49,0.0,1.36,0.0,0.64,0.68,0.26,0.98,1.11,0.63,1.01,0.34,0.29,0.57,0.75,0.79,1.02,0.7,1.24,0.38,0.0,0.85,0.23,0.2,0.67,0.79,0.69,0.23,0.3,0.1,0.46,0.38,0.23,0.71,0.0,0.41,0.17,0.43,0.86,0.43,0.99,0.16,0.41,0.4,0.36,0.36,0.37,0.19,0.36,0.86,0.0,0.44,0.27,0.0,0.33,0.36,0.29,0.32,0.21,0.29,0.39,0.52,0.0,0.16,1.05,0.31,0.39,0.31,0.28,0.54,0.0,0.43,0.26,0.0,0.19,0.0,0.27,0.37,0.37,0.24,0.26,0.16,0.2,0.12,0.32,0.3,0.19,0.0,0.25,0.27,0.0,0.17,0.15,0.58,0.42,0.15,0.0,0.22,0.23,0.0,0.12,0.29,0.24,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.44,0.19,0.19,0.19,0.14,0.26,0.23,0.1,0.17,0.28,0.33,0.0,0.0,0.18,0.0,0.45,0.53,0.26,0.34,0.64,0.0,0.0,0.0,0.16,0.33,0.1,0.14,0.0,0.25,0.0,0.1,0.0,0.0,0.22,0.0,0.25,0.21,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.15,0.19,0.0,0.1,0.0,0.15,0.21,0.0,0.58,0.0,0.0,0.0,0.14,0.0,0.3,0.0,0.0,0.44,0.0,0.35,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.12,0.0,0.0,0.0,0.0,0.33,0.44,0.47,0.42,0.24,0.25,0.13,0.13,0.0,0.59,0.0,0.14,0.11,0.0,0.0,0.0,0.18,0.0,0.17,0.0,0.49,0.37,0.33,0.29,0.3,0.32,0.26,0.26,0.24,0.25,0.21,0.2,0.19,0.2,0.18,0.17,0.15,0.14,0.0,0.15,0.14,0.13,0.14,0.13,0.12,0.11,0.13,0.11,0.11,0.1,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.85
10/08/2021,4.79,5.93,2.39,2.05,1.94,2.15,1.54,0.97,1.3,1.6,0.25,0.81,1.01,1.12,0.87,1.29,1.52,0.64,1.12,1.49,0.0,1.36,0.0,0.64,0.68,0.26,0.98,1.11,0.63,1.01,0.34,0.29,0.57,0.75,0.79,1.02,0.7,1.24,0.38,0.0,0.85,0.23,0.2,0.67,0.79,0.69,0.23,0.3,0.1,0.46,0.38,0.23,0.71,0.0,0.41,0.17,0.43,0.86,0.43,0.99,0.16,0.41,0.4,0.36,0.36,0.37,0.19,0.36,0.86,0.0,0.44,0.27,0.0,0.33,0.36,0.29,0.32,0.21,0.29,0.39,0.52,0.0,0.16,1.05,0.31,0.39,0.31,0.28,0.54,0.0,0.43,0.26,0.0,0.19,0.0,0.27,0.37,0.37,0.24,0.26,0.16,0.2,0.12,0.32,0.3,0.19,0.0,0.25,0.27,0.0,0.17,0.15,0.58,0.42,0.15,0.0,0.22,0.23,0.0,0.12,0.29,0.24,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.44,0.19,0.19,0.19,0.14,0.26,0.23,0.1,0.17,0.28,0.33,0.0,0.0,0.18,0.0,0.45,0.53,0.26,0.34,0.64,0.0,0.0,0.0,0.16,0.33,0.1,0.14,0.0,0.25,0.0,0.1,0.0,0.0,0.22,0.0,0.25,0.21,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.15,0.19,0.0,0.1,0.0,0.15,0.21,0.0,0.58,0.0,0.0,0.0,0.14,0.0,0.3,0.0,0.0,0.44,0.0,0.35,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.12,0.0,0.0,0.0,0.0,0.33,0.44,0.47,0.42,0.24,0.25,0.13,0.13,0.0,0.59,0.0,0.14,0.11,0.0,0.0,0.0,0.18,0.0,0.17,0.0,0.49,0.37,0.33,0.29,0.3,0.32,0.26,0.26,0.24,0.25,0.21,0.2,0.19,0.2,0.18,0.17,0.15,0.14,0.0,0.15,0.14,0.13,0.14,0.13,0.12,0.11,0.13,0.11,0.11,0.1,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.85
10/11/2021,4.82,6.03,2.42,2.02,1.97,2.19,1.53,0.98,1.36,1.59,0.25,0.82,1.0,1.11,0.88,1.32,1.52,0.65,1.11,1.53,0.0,1.36,0.0,0.64,0.67,0.26,0.98,1.11,0.64,1.01,0.34,0.29,0.56,0.76,0.75,1.0,0.7,1.27,0.38,0.0,0.84,0.22,0.2,0.67,0.78,0.69,0.23,0.3,0.1,0.48,0.38,0.23,0.71,0.0,0.4,0.17,0.44,0.83,0.42,0.98,0.16,0.41,0.39,0.36,0.36,0.37,0.19,0.35,0.85,0.0,0.43,0.26,0.0,0.33,0.36,0.29,0.32,0.21,0.3,0.4,0.51,0.0,0.15,1.07,0.31,0.38,0.31,0.28,0.54,0.0,0.42,0.26,0.0,0.19,0.0,0.27,0.36,0.38,0.25,0.25,0.16,0.2,0.12,0.32,0.29,0.19,0.0,0.25,0.26,0.0,0.16,0.15,0.57,0.43,0.15,0.0,0.21,0.23,0.0,0.12,0.29,0.25,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.42,0.21,0.19,0.19,0.14,0.26,0.22,0.1,0.17,0.26,0.32,0.0,0.0,0.18,0.0,0.45,0.53,0.26,0.33,0.61,0.0,0.0,0.0,0.16,0.33,0.1,0.15,0.0,0.23,0.0,0.09,0.0,0.0,0.21,0.0,0.25,0.2,0.0,0.0,0.14,0.0,0.0,0.13,0.0,0.0,0.15,0.2,0.0,0.1,0.0,0.15,0.23,0.0,0.58,0.0,0.0,0.0,0.14,0.0,0.31,0.0,0.0,0.44,0.0,0.34,0.13,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.33,0.41,0.47,0.42,0.24,0.26,0.12,0.13,0.0,0.59,0.0,0.13,0.11,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.5,0.38,0.34,0.29,0.29,0.32,0.26,0.26,0.23,0.25,0.22,0.2,0.19,0.19,0.18,0.17,0.15,0.14,0.0,0.15,0.15,0.13,0.14,0.13,0.12,0.11,0.13,0.11,0.11,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.87
10/12/2021,4.81,6.04,2.41,2.03,1.98,2.2,1.52,0.98,1.35,1.6,0.25,0.82,0.99,1.11,0.87,1.32,1.52,0.64,1.12,1.54,0.0,1.37,0.0,0.63,0.66,0.25,0.97,1.1,0.64,0.99,0.34,0.29,0.55,0.76,0.74,1.01,0.7,1.26,0.38,0.0,0.84,0.22,0.19,0.67,0.77,0.69,0.23,0.3,0.1,0.47,0.38,0.23,0.72,0.0,0.41,0.17,0.44,0.82,0.42,0.98,0.16,0.41,0.39,0.36,0.35,0.37,0.19,0.35,0.86,0.0,0.43,0.26,0.0,0.33,0.36,0.29,0.32,0.21,0.31,0.4,0.54,0.0,0.16,1.08,0.31,0.38,0.31,0.28,0.54,0.0,0.43,0.26,0.0,0.19,0.0,0.27,0.36,0.38,0.25,0.25,0.16,0.2,0.12,0.31,0.3,0.19,0.0,0.26,0.26,0.0,0.16,0.15,0.57,0.44,0.15,0.0,0.21,0.23,0.0,0.12,0.28,0.24,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.41,0.21,0.19,0.19,0.14,0.26,0.22,0.1,0.17,0.26,0.32,0.0,0.0,0.18,0.0,0.45,0.52,0.26,0.33,0.63,0.0,0.0,0.0,0.17,0.33,0.1,0.15,0.0,0.24,0.0,0.09,0.0,0.0,0.21,0.0,0.25,0.2,0.0,0.0,0.14,0.0,0.09,0.14,0.0,0.0,0.15,0.2,0.0,0.1,0.0,0.15,0.24,0.0,0.59,0.0,0.0,0.0,0.14,0.0,0.31,0.0,0.0,0.44,0.0,0.33,0.14,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.33,0.41,0.46,0.42,0.24,0.25,0.12,0.13,0.0,0.58,0.0,0.13,0.1,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.51,0.39,0.33,0.3,0.29,0.32,0.26,0.25,0.23,0.25,0.22,0.2,0.19,0.19,0.18,0.17,0.16,0.14,0.0,0.16,0.15,0.13,0.14,0.13,0.12,0.11,0.13,0.11,0.11,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.88
10/13/2021,4.81,6.04,2.41,2.03,1.98,2.2,1.52,0.98,1.35,1.6,0.25,0.82,0.99,1.11,0.87,1.32,1.52,0.64,1.12,1.54,0.0,1.37,0.0,0.63,0.66,0.25,0.97,1.1,0.64,0.99,0.34,0.29,0.55,0.76,0.74,1.01,0.7,1.26,0.38,0.0,0.84,0.22,0.19,0.67,0.77,0.69,0.23,0.3,0.1,0.47,0.38,0.23,0.72,0.0,0.41,0.17,0.44,0.82,0.42,0.98,0.16,0.41,0.39,0.36,0.35,0.37,0.19,0.35,0.86,0.0,0.43,0.26,0.0,0.33,0.36,0.29,0.32,0.21,0.31,0.4,0.54,0.0,0.16,1.08,0.31,0.38,0.31,0.28,0.54,0.0,0.43,0.26,0.0,0.19,0.0,0.27,0.36,0.38,0.25,0.25,0.16,0.2,0.12,0.31,0.3,0.19,0.0,0.26,0.26,0.0,0.16,0.15,0.57,0.44,0.15,0.0,0.21,0.23,0.0,0.12,0.28,0.24,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.41,0.21,0.19,0.19,0.14,0.26,0.22,0.1,0.17,0.26,0.32,0.0,0.0,0.18,0.0,0.45,0.52,0.26,0.33,0.63,0.0,0.0,0.0,0.17,0.33,0.1,0.15,0.0,0.24,0.0,0.09,0.0,0.0,0.21,0.0,0.25,0.2,0.0,0.0,0.14,0.0,0.09,0.14,0.0,0.0,0.15,0.2,0.0,0.1,0.0,0.15,0.24,0.0,0.59,0.0,0.0,0.0,0.14,0.0,0.31,0.0,0.0,0.44,0.0,0.33,0.14,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.33,0.41,0.46,0.42,0.24,0.25,0.12,0.13,0.0,0.58,0.0,0.13,0.1,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.51,0.39,0.33,0.3,0.29,0.32,0.26,0.25,0.23,0.25,0.22,0.2,0.19,0.19,0.18,0.17,0.16,0.14,0.0,0.16,0.15,0.13,0.14,0.13,0.12,0.11,0.13,0.11,0.11,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.88
10/14/2021,4.81,6.04,2.41,2.03,1.98,2.2,1.52,0.98,1.35,1.6,0.25,0.82,0.99,1.11,0.87,1.32,1.52,0.64,1.12,1.54,0.0,1.37,0.0,0.63,0.66,0.25,0.97,1.1,0.64,0.99,0.34,0.29,0.55,0.76,0.74,1.01,0.7,1.26,0.38,0.0,0.84,0.22,0.19,0.67,0.77,0.69,0.23,0.3,0.1,0.47,0.38,0.23,0.72,0.0,0.41,0.17,0.44,0.82,0.42,0.98,0.16,0.41,0.39,0.36,0.35,0.37,0.19,0.35,0.86,0.0,0.43,0.26,0.0,0.33,0.36,0.29,0.32,0.21,0.31,0.4,0.54,0.0,0.16,1.08,0.31,0.38,0.31,0.28,0.54,0.0,0.43,0.26,0.0,0.19,0.0,0.27,0.36,0.38,0.25,0.25,0.16,0.2,0.12,0.31,0.3,0.19,0.0,0.26,0.26,0.0,0.16,0.15,0.57,0.44,0.15,0.0,0.21,0.23,0.0,0.12,0.28,0.24,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.41,0.21,0.19,0.19,0.14,0.26,0.22,0.1,0.17,0.26,0.32,0.0,0.0,0.18,0.0,0.45,0.52,0.26,0.33,0.63,0.0,0.0,0.0,0.17,0.33,0.1,0.15,0.0,0.24,0.0,0.09,0.0,0.0,0.21,0.0,0.25,0.2,0.0,0.0,0.14,0.0,0.09,0.14,0.0,0.0,0.15,0.2,0.0,0.1,0.0,0.15,0.24,0.0,0.59,0.0,0.0,0.0,0.14,0.0,0.31,0.0,0.0,0.44,0.0,0.33,0.14,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.33,0.41,0.46,0.42,0.24,0.25,0.12,0.13,0.0,0.58,0.0,0.13,0.1,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.51,0.39,0.33,0.3,0.29,0.32,0.26,0.25,0.23,0.25,0.22,0.2,0.19,0.19,0.18,0.17,0.16,0.14,0.0,0.16,0.15,0.13,0.14,0.13,0.12,0.11,0.13,0.11,0.11,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.88
10/15/2021,4.84,6.06,2.4,2.01,1.98,2.2,1.54,0.98,1.35,1.57,0.25,0.82,0.99,1.11,0.89,1.32,1.5,0.63,1.13,1.54,0.0,1.35,0.0,0.63,0.67,0.24,0.96,1.12,0.65,1.0,0.34,0.29,0.55,0.76,0.72,1.01,0.71,1.27,0.37,0.0,0.85,0.22,0.2,0.67,0.77,0.69,0.24,0.3,0.1,0.47,0.38,0.23,0.72,0.0,0.4,0.17,0.44,0.82,0.42,0.99,0.16,0.41,0.39,0.36,0.35,0.37,0.19,0.35,0.86,0.0,0.43,0.26,0.0,0.33,0.36,0.28,0.32,0.21,0.31,0.4,0.53,0.0,0.16,1.07,0.31,0.38,0.3,0.28,0.54,0.0,0.43,0.26,0.0,0.19,0.0,0.27,0.36,0.37,0.25,0.26,0.16,0.2,0.12,0.31,0.31,0.19,0.0,0.25,0.26,0.0,0.16,0.15,0.57,0.45,0.15,0.0,0.22,0.22,0.0,0.12,0.28,0.24,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.42,0.21,0.19,0.19,0.14,0.26,0.22,0.1,0.17,0.26,0.32,0.0,0.0,0.18,0.0,0.45,0.52,0.26,0.33,0.62,0.0,0.0,0.0,0.17,0.33,0.1,0.15,0.0,0.24,0.0,0.0,0.0,0.0,0.21,0.0,0.26,0.2,0.0,0.0,0.14,0.0,0.1,0.14,0.0,0.0,0.15,0.19,0.0,0.1,0.0,0.15,0.24,0.0,0.59,0.0,0.0,0.0,0.14,0.09,0.31,0.0,0.0,0.44,0.0,0.33,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.33,0.41,0.45,0.42,0.24,0.25,0.12,0.13,0.0,0.57,0.0,0.14,0.1,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.51,0.39,0.33,0.29,0.28,0.32,0.26,0.25,0.23,0.25,0.22,0.2,0.2,0.19,0.18,0.17,0.16,0.14,0.0,0.16,0.15,0.13,0.14,0.13,0.12,0.11,0.13,0.11,0.11,0.11,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9
