,TECH,CGNX,MOH,FICO,SEDG,XPO,SBNY,CPT,CDAY,MASI,FDS,GGG,BRO,WSM,MPW,LII,TTC,NDSN,XTSLA,STLD,RH,TREX,RPM,AXON,CREE,JAZZ,FIVE,DAR,DECK,WTRG,CABO,RGEN,LAD,AZPN,HUBB,TRGP,OC,CSL,EWBC,JLL,MIDD,CLF,UGI,RS,Y,NBIX,MKSI,SYNH,OLED,PEN,LEA,WSO,MANH,ATR,FHN,SCI,ACM,RUN,LAMR,AMED,WEX,CONE,CIEN,STOR,OHI,BLDR,SAM,LSI,KSS,AFG,OSK,NNN,ARW,UTHR,CPRI,G,DCI,GNTX,ITT,AGCO,LECO,EHC,PII,BC,JBL,RGLD,CHE,CBSH,HRC,RGA,FSLR,IIVI,AIRC,REXR,SMG,IAA,LSCC,TPX,CROX,PCTY,THC,CASY,WWD,KRC,XEC,SEIC,RNR,ORI,HOG,MAT,AMG,NVST,YETI,CNXC,SKX,SON,ACC,JEF,EGP,BRKS,VAC,BRX,WH,CHDN,SF,FAF,FR,TTEK,OGE,FFIN,SLAB,STAA,HQY,SLM,DKS,COHR,POST,PB,LHCG,PNFP,JHG,EME,ARWR,SRCL,HALO,GMED,FL,BLD,OLN,NYT,TXRH,MDU,TOL,FOXF,MAN,LITE,SNV,BJ,JCOM,CDK,LSTR,CACI,MSA,NCR,X,LFUS,AYI,INGR,CFR,THO,EVR,HELE,EXEL,EQT,LPX,MTZ,VVV,PRI,COR,EXP,KNX,SYNA,CUZ,SRC,SLG,DEI,AEO,NATI,ACHC,CC,AN,RBC,VLY,MMS,KBR,TKR,CFX,VNT,TNL,SAIC,RYN,TDC,FLS,GBCI,OZK,JBLU,OLLI,NYCB,IDA,QDEL,NVT,HXL,ASGN,ESNT,GME,GXO WI,SNX,VSCO WI,CIT,MEDP,FCN,MTG,GXO,VSCO,CLH,IART,VMI,IBKR,SAIA,IRDM,PFGC,WING,ASH,CRUS,SMTC,TNDM,SGMS,USD,APPS,PRGO,PACW,CAR,BYD,COG,n/a,CW,NOV,WOLF,UNM,RRX,ZD,HFC,GT,AVNT,NFG,WTFC,BRKR,SUM
09/13/2021,0.0,0.65,0.64,0.56,0.61,0.36,0.64,0.62,0.62,0.58,0.61,0.55,0.58,0.58,0.54,0.47,0.48,0.56,0.0,0.56,0.52,0.54,0.44,0.5,0.42,0.34,0.44,0.49,0.48,0.47,0.46,0.64,0.42,0.37,0.45,0.43,0.41,0.44,0.44,0.53,0.41,0.45,0.4,0.4,0.38,0.38,0.35,0.4,0.37,0.39,0.36,0.39,0.44,0.36,0.36,0.45,0.41,0.3,0.41,0.25,0.33,0.4,0.36,0.36,0.34,0.48,0.0,0.41,0.36,0.39,0.32,0.35,0.36,0.4,0.36,0.38,0.32,0.32,0.33,0.34,0.34,0.34,0.29,0.32,0.35,0.31,0.32,0.31,0.43,0.34,0.36,0.28,0.34,0.35,0.27,0.3,0.36,0.37,0.39,0.43,0.34,0.31,0.3,0.29,0.32,0.3,0.32,0.3,0.24,0.3,0.29,0.3,0.32,0.31,0.27,0.27,0.3,0.31,0.3,0.29,0.27,0.29,0.28,0.32,0.3,0.31,0.3,0.34,0.3,0.27,0.25,0.31,0.23,0.25,0.37,0.26,0.27,0.27,0.24,0.31,0.3,0.27,0.29,0.28,0.23,0.27,0.0,0.31,0.29,0.31,0.26,0.27,0.29,0.27,0.28,0.29,0.26,0.34,0.25,0.0,0.26,0.26,0.24,0.23,0.29,0.28,0.26,0.24,0.27,0.26,0.24,0.24,0.26,0.24,0.27,0.0,0.24,0.25,0.27,0.26,0.27,0.27,0.24,0.24,0.0,0.23,0.0,0.24,0.25,0.0,0.24,0.26,0.0,0.0,0.24,0.0,0.23,0.26,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.24,0.23,0.23,0.24,0.0,0.25,0.0,0.47,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.35,0.24,0.0,0.0,0.0,0.0,0.27,0.23,0.3,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.19
09/14/2021,0.0,0.66,0.63,0.55,0.6,0.37,0.65,0.63,0.62,0.59,0.62,0.56,0.58,0.58,0.53,0.47,0.49,0.56,0.0,0.56,0.5,0.55,0.44,0.5,0.43,0.35,0.45,0.49,0.49,0.46,0.46,0.64,0.42,0.37,0.45,0.43,0.42,0.44,0.44,0.52,0.41,0.46,0.4,0.4,0.38,0.39,0.35,0.41,0.37,0.41,0.36,0.4,0.44,0.35,0.36,0.45,0.41,0.31,0.41,0.25,0.33,0.4,0.36,0.35,0.33,0.47,0.0,0.41,0.35,0.39,0.32,0.34,0.36,0.4,0.35,0.37,0.32,0.32,0.33,0.34,0.34,0.34,0.3,0.32,0.36,0.31,0.32,0.31,0.43,0.33,0.36,0.28,0.34,0.35,0.26,0.3,0.37,0.37,0.4,0.43,0.33,0.3,0.3,0.29,0.32,0.3,0.31,0.3,0.24,0.3,0.29,0.3,0.32,0.31,0.27,0.27,0.29,0.31,0.3,0.29,0.27,0.29,0.29,0.32,0.3,0.32,0.3,0.34,0.3,0.27,0.25,0.3,0.23,0.25,0.37,0.26,0.27,0.27,0.24,0.31,0.31,0.27,0.28,0.28,0.24,0.27,0.23,0.32,0.3,0.31,0.26,0.27,0.29,0.27,0.28,0.28,0.26,0.34,0.24,0.0,0.27,0.26,0.24,0.0,0.3,0.29,0.26,0.25,0.27,0.27,0.24,0.24,0.27,0.23,0.28,0.0,0.24,0.25,0.27,0.26,0.27,0.27,0.24,0.24,0.0,0.23,0.0,0.24,0.25,0.0,0.24,0.26,0.0,0.0,0.24,0.0,0.23,0.26,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.25,0.23,0.25,0.24,0.0,0.25,0.0,0.45,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.36,0.23,0.0,0.0,0.0,0.0,0.27,0.24,0.29,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.29
09/15/2021,0.0,0.66,0.63,0.55,0.6,0.37,0.65,0.63,0.62,0.59,0.62,0.56,0.58,0.58,0.53,0.47,0.49,0.56,0.0,0.56,0.5,0.55,0.44,0.5,0.43,0.35,0.45,0.49,0.49,0.46,0.46,0.64,0.42,0.37,0.45,0.43,0.42,0.44,0.44,0.52,0.41,0.46,0.4,0.4,0.38,0.39,0.35,0.41,0.37,0.41,0.36,0.4,0.44,0.35,0.36,0.45,0.41,0.31,0.41,0.25,0.33,0.4,0.36,0.35,0.33,0.47,0.0,0.41,0.35,0.39,0.32,0.34,0.36,0.4,0.35,0.37,0.32,0.32,0.33,0.34,0.34,0.34,0.3,0.32,0.36,0.31,0.32,0.31,0.43,0.33,0.36,0.28,0.34,0.35,0.26,0.3,0.37,0.37,0.4,0.43,0.33,0.3,0.3,0.29,0.32,0.3,0.31,0.3,0.24,0.3,0.29,0.3,0.32,0.31,0.27,0.27,0.29,0.31,0.3,0.29,0.27,0.29,0.29,0.32,0.3,0.32,0.3,0.34,0.3,0.27,0.25,0.3,0.23,0.25,0.37,0.26,0.27,0.27,0.24,0.31,0.31,0.27,0.28,0.28,0.24,0.27,0.23,0.32,0.3,0.31,0.26,0.27,0.29,0.27,0.28,0.28,0.26,0.34,0.24,0.0,0.27,0.26,0.24,0.0,0.3,0.29,0.26,0.25,0.27,0.27,0.24,0.24,0.27,0.23,0.28,0.0,0.24,0.25,0.27,0.26,0.27,0.27,0.24,0.24,0.0,0.23,0.0,0.24,0.25,0.0,0.24,0.26,0.0,0.0,0.24,0.0,0.23,0.26,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.25,0.23,0.25,0.24,0.0,0.25,0.0,0.45,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.36,0.23,0.0,0.0,0.0,0.0,0.27,0.24,0.29,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.29
09/16/2021,0.0,0.66,0.65,0.54,0.6,0.37,0.66,0.62,0.61,0.58,0.61,0.55,0.57,0.58,0.52,0.47,0.48,0.55,0.0,0.54,0.5,0.55,0.44,0.48,0.44,0.34,0.44,0.51,0.49,0.45,0.46,0.63,0.41,0.37,0.44,0.44,0.43,0.44,0.44,0.52,0.42,0.44,0.4,0.4,0.37,0.39,0.35,0.41,0.37,0.4,0.36,0.39,0.44,0.35,0.37,0.44,0.41,0.31,0.41,0.25,0.33,0.4,0.36,0.36,0.33,0.47,0.22,0.41,0.35,0.39,0.31,0.34,0.36,0.4,0.35,0.37,0.32,0.32,0.33,0.34,0.34,0.33,0.3,0.32,0.36,0.31,0.32,0.3,0.43,0.33,0.38,0.28,0.34,0.34,0.27,0.3,0.37,0.37,0.38,0.41,0.33,0.31,0.31,0.29,0.33,0.3,0.31,0.3,0.25,0.3,0.28,0.3,0.32,0.3,0.26,0.27,0.3,0.31,0.3,0.29,0.28,0.29,0.29,0.32,0.3,0.32,0.3,0.34,0.3,0.27,0.25,0.28,0.23,0.25,0.36,0.26,0.27,0.27,0.24,0.3,0.31,0.27,0.28,0.27,0.23,0.27,0.0,0.31,0.3,0.31,0.26,0.26,0.29,0.27,0.27,0.28,0.26,0.34,0.25,0.0,0.26,0.26,0.24,0.0,0.29,0.28,0.26,0.25,0.27,0.27,0.24,0.25,0.27,0.24,0.27,0.0,0.24,0.25,0.27,0.27,0.27,0.27,0.24,0.24,0.0,0.23,0.0,0.24,0.25,0.0,0.24,0.26,0.0,0.0,0.24,0.0,0.24,0.26,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.23,0.24,0.0,0.25,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.23,0.22,0.0,0.0,0.0,0.27,0.23,0.3,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
09/17/2021,0.0,0.67,0.66,0.54,0.61,0.36,0.65,0.63,0.6,0.59,0.62,0.55,0.56,0.58,0.52,0.46,0.48,0.56,0.0,0.53,0.5,0.53,0.44,0.49,0.44,0.35,0.44,0.52,0.52,0.46,0.44,0.65,0.41,0.37,0.45,0.43,0.42,0.44,0.44,0.52,0.42,0.44,0.39,0.4,0.37,0.38,0.36,0.41,0.36,0.42,0.37,0.39,0.44,0.35,0.36,0.45,0.4,0.31,0.41,0.24,0.33,0.4,0.35,0.36,0.33,0.46,0.0,0.4,0.35,0.38,0.31,0.34,0.36,0.4,0.34,0.37,0.33,0.33,0.33,0.34,0.34,0.33,0.3,0.32,0.36,0.31,0.33,0.3,0.43,0.33,0.38,0.27,0.34,0.35,0.25,0.31,0.38,0.37,0.42,0.43,0.33,0.3,0.31,0.3,0.33,0.3,0.31,0.28,0.25,0.3,0.28,0.3,0.32,0.31,0.27,0.27,0.3,0.31,0.3,0.3,0.29,0.3,0.29,0.33,0.3,0.32,0.3,0.34,0.3,0.27,0.25,0.28,0.0,0.24,0.37,0.27,0.27,0.26,0.23,0.29,0.31,0.27,0.28,0.27,0.24,0.27,0.0,0.31,0.3,0.31,0.26,0.27,0.29,0.27,0.28,0.28,0.25,0.34,0.25,0.0,0.26,0.26,0.24,0.0,0.28,0.28,0.26,0.25,0.27,0.26,0.24,0.24,0.27,0.23,0.27,0.0,0.25,0.25,0.27,0.26,0.27,0.28,0.24,0.24,0.0,0.23,0.0,0.24,0.23,0.0,0.25,0.26,0.0,0.0,0.24,0.0,0.24,0.26,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.25,0.23,0.24,0.23,0.0,0.25,0.0,0.47,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.35,0.23,0.0,0.0,0.23,0.0,0.27,0.23,0.29,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.08000000000001
09/20/2021,0.0,0.68,0.67,0.54,0.6,0.36,0.65,0.63,0.61,0.59,0.62,0.55,0.57,0.61,0.51,0.45,0.47,0.56,0.0,0.54,0.49,0.53,0.44,0.49,0.43,0.34,0.44,0.53,0.52,0.44,0.45,0.65,0.43,0.37,0.43,0.45,0.42,0.44,0.44,0.53,0.41,0.45,0.39,0.4,0.37,0.39,0.35,0.4,0.36,0.42,0.36,0.39,0.43,0.34,0.36,0.44,0.41,0.3,0.41,0.23,0.33,0.4,0.36,0.36,0.33,0.46,0.0,0.4,0.35,0.39,0.32,0.34,0.36,0.39,0.34,0.37,0.32,0.33,0.33,0.34,0.34,0.32,0.3,0.32,0.36,0.29,0.32,0.3,0.43,0.33,0.37,0.28,0.33,0.34,0.25,0.32,0.39,0.37,0.44,0.45,0.33,0.3,0.29,0.3,0.34,0.3,0.3,0.28,0.25,0.3,0.28,0.3,0.32,0.3,0.26,0.26,0.29,0.31,0.3,0.29,0.28,0.3,0.29,0.33,0.3,0.32,0.3,0.34,0.29,0.27,0.25,0.29,0.0,0.25,0.37,0.26,0.27,0.26,0.0,0.29,0.3,0.27,0.28,0.27,0.24,0.27,0.22,0.32,0.3,0.3,0.26,0.26,0.3,0.26,0.27,0.28,0.25,0.34,0.25,0.0,0.26,0.25,0.24,0.0,0.29,0.28,0.26,0.25,0.27,0.26,0.24,0.24,0.27,0.23,0.27,0.0,0.25,0.25,0.27,0.24,0.27,0.28,0.24,0.25,0.0,0.23,0.0,0.24,0.23,0.22,0.27,0.25,0.0,0.0,0.23,0.0,0.23,0.26,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.24,0.24,0.0,0.25,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.36,0.23,0.0,0.0,0.0,0.0,0.28,0.0,0.29,0.23,0.22,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.94
09/21/2021,0.0,0.67,0.69,0.53,0.63,0.35,0.68,0.64,0.0,0.59,0.61,0.54,0.0,0.59,0.51,0.45,0.47,0.56,0.0,0.51,0.49,0.53,0.43,0.48,0.42,0.35,0.46,0.52,0.51,0.44,0.41,0.67,0.43,0.37,0.43,0.44,0.4,0.44,0.44,0.52,0.41,0.42,0.38,0.39,0.36,0.39,0.35,0.42,0.36,0.42,0.39,0.38,0.42,0.34,0.36,0.44,0.4,0.39,0.41,0.24,0.32,0.41,0.35,0.36,0.32,0.47,0.0,0.41,0.35,0.37,0.32,0.33,0.35,0.38,0.34,0.36,0.32,0.33,0.32,0.33,0.34,0.32,0.29,0.32,0.38,0.29,0.32,0.3,0.42,0.32,0.44,0.27,0.33,0.35,0.25,0.31,0.38,0.4,0.41,0.46,0.33,0.3,0.32,0.29,0.34,0.27,0.29,0.28,0.25,0.3,0.28,0.29,0.37,0.3,0.26,0.25,0.29,0.31,0.29,0.3,0.28,0.29,0.29,0.33,0.3,0.31,0.29,0.33,0.29,0.24,0.25,0.29,0.23,0.24,0.37,0.26,0.27,0.26,0.23,0.29,0.31,0.27,0.29,0.27,0.26,0.27,0.0,0.32,0.3,0.35,0.27,0.26,0.31,0.26,0.26,0.28,0.25,0.34,0.27,0.0,0.26,0.25,0.24,0.0,0.27,0.29,0.26,0.25,0.27,0.26,0.23,0.24,0.28,0.0,0.25,0.0,0.24,0.25,0.28,0.24,0.37,0.27,0.23,0.25,0.0,0.24,0.0,0.24,0.23,0.0,0.0,0.25,0.0,0.0,0.23,0.0,0.25,0.25,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.23,0.0,0.25,0.0,0.54,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.23,0.28,0.25,0.3,0.23,0.0,0.0,0.22,0.33,0.28,0.26,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.58000000000001
09/22/2021,0.0,0.67,0.69,0.53,0.63,0.35,0.68,0.64,0.0,0.59,0.61,0.54,0.0,0.59,0.51,0.45,0.47,0.56,0.0,0.51,0.49,0.53,0.43,0.48,0.42,0.35,0.46,0.52,0.51,0.44,0.41,0.67,0.43,0.37,0.43,0.44,0.4,0.44,0.44,0.52,0.41,0.42,0.38,0.39,0.36,0.39,0.35,0.42,0.36,0.42,0.39,0.38,0.42,0.34,0.36,0.44,0.4,0.39,0.41,0.24,0.32,0.41,0.35,0.36,0.32,0.47,0.0,0.41,0.35,0.37,0.32,0.33,0.35,0.38,0.34,0.36,0.32,0.33,0.32,0.33,0.34,0.32,0.29,0.32,0.38,0.29,0.32,0.3,0.42,0.32,0.44,0.27,0.33,0.35,0.25,0.31,0.38,0.4,0.41,0.46,0.33,0.3,0.32,0.29,0.34,0.27,0.29,0.28,0.25,0.3,0.28,0.29,0.37,0.3,0.26,0.25,0.29,0.31,0.29,0.3,0.28,0.29,0.29,0.33,0.3,0.31,0.29,0.33,0.29,0.24,0.25,0.29,0.23,0.24,0.37,0.26,0.27,0.26,0.23,0.29,0.31,0.27,0.29,0.27,0.26,0.27,0.0,0.32,0.3,0.35,0.27,0.26,0.31,0.26,0.26,0.28,0.25,0.34,0.27,0.0,0.26,0.25,0.24,0.0,0.27,0.29,0.26,0.25,0.27,0.26,0.23,0.24,0.28,0.0,0.25,0.0,0.24,0.25,0.28,0.24,0.37,0.27,0.23,0.25,0.0,0.24,0.0,0.24,0.23,0.0,0.0,0.25,0.0,0.0,0.23,0.0,0.25,0.25,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.23,0.0,0.25,0.0,0.54,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.23,0.28,0.25,0.3,0.23,0.0,0.0,0.22,0.33,0.28,0.26,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.58000000000001
09/23/2021,0.0,0.65,0.7,0.52,0.61,0.35,0.66,0.65,0.0,0.6,0.61,0.54,0.0,0.59,0.52,0.45,0.47,0.56,0.0,0.49,0.49,0.53,0.44,0.49,0.42,0.34,0.46,0.51,0.51,0.46,0.41,0.68,0.43,0.37,0.43,0.44,0.4,0.45,0.42,0.52,0.42,0.39,0.39,0.39,0.38,0.39,0.35,0.42,0.36,0.41,0.38,0.39,0.43,0.35,0.36,0.44,0.39,0.38,0.41,0.24,0.32,0.42,0.35,0.36,0.33,0.47,0.0,0.41,0.36,0.37,0.32,0.34,0.34,0.39,0.34,0.36,0.32,0.33,0.32,0.33,0.34,0.32,0.29,0.32,0.37,0.3,0.32,0.3,0.43,0.32,0.41,0.27,0.34,0.36,0.26,0.3,0.38,0.41,0.41,0.47,0.33,0.3,0.32,0.29,0.34,0.27,0.29,0.28,0.25,0.3,0.27,0.29,0.36,0.31,0.26,0.26,0.29,0.31,0.3,0.33,0.28,0.29,0.29,0.34,0.3,0.32,0.3,0.34,0.29,0.24,0.25,0.29,0.0,0.23,0.37,0.27,0.27,0.27,0.23,0.29,0.3,0.27,0.28,0.27,0.25,0.27,0.0,0.31,0.28,0.35,0.28,0.26,0.3,0.26,0.25,0.28,0.25,0.34,0.28,0.0,0.26,0.26,0.23,0.0,0.26,0.29,0.26,0.25,0.27,0.26,0.23,0.24,0.27,0.0,0.24,0.0,0.24,0.24,0.29,0.24,0.37,0.27,0.24,0.25,0.0,0.24,0.0,0.24,0.25,0.0,0.23,0.25,0.0,0.0,0.23,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.23,0.25,0.23,0.0,0.26,0.0,0.52,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.23,0.28,0.25,0.3,0.23,0.0,0.0,0.0,0.33,0.27,0.26,0.24,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.63
09/24/2021,0.0,0.65,0.71,0.52,0.61,0.36,0.66,0.65,0.0,0.6,0.61,0.54,0.0,0.6,0.53,0.45,0.46,0.56,0.0,0.49,0.5,0.53,0.44,0.5,0.42,0.34,0.45,0.51,0.51,0.46,0.41,0.7,0.43,0.36,0.42,0.44,0.39,0.45,0.42,0.52,0.41,0.39,0.38,0.39,0.38,0.39,0.36,0.42,0.36,0.42,0.38,0.39,0.43,0.34,0.35,0.44,0.39,0.39,0.43,0.24,0.32,0.42,0.34,0.36,0.32,0.47,0.0,0.41,0.35,0.37,0.31,0.34,0.34,0.39,0.34,0.36,0.32,0.33,0.32,0.33,0.34,0.32,0.29,0.31,0.37,0.3,0.32,0.3,0.43,0.32,0.41,0.27,0.34,0.36,0.26,0.31,0.38,0.41,0.41,0.49,0.34,0.3,0.32,0.3,0.34,0.27,0.29,0.28,0.25,0.3,0.26,0.29,0.37,0.3,0.26,0.26,0.3,0.31,0.3,0.34,0.28,0.29,0.29,0.34,0.29,0.32,0.3,0.34,0.29,0.24,0.25,0.29,0.0,0.23,0.38,0.27,0.27,0.26,0.23,0.3,0.3,0.26,0.28,0.27,0.25,0.27,0.0,0.31,0.28,0.36,0.27,0.26,0.3,0.27,0.25,0.28,0.25,0.35,0.27,0.0,0.27,0.26,0.24,0.0,0.25,0.29,0.26,0.25,0.27,0.26,0.23,0.24,0.28,0.0,0.24,0.0,0.24,0.25,0.29,0.24,0.38,0.28,0.24,0.26,0.0,0.24,0.0,0.24,0.25,0.0,0.23,0.24,0.0,0.0,0.23,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.23,0.26,0.23,0.0,0.26,0.0,0.51,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.23,0.28,0.25,0.3,0.23,0.0,0.0,0.0,0.34,0.27,0.27,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.78
09/27/2021,0.0,0.66,0.7,0.51,0.63,0.36,0.67,0.64,0.0,0.61,0.59,0.53,0.0,0.6,0.53,0.44,0.45,0.56,0.23,0.48,0.49,0.52,0.43,0.49,0.42,0.35,0.45,0.5,0.5,0.44,0.4,0.7,0.43,0.36,0.42,0.46,0.39,0.45,0.44,0.53,0.41,0.4,0.38,0.39,0.37,0.38,0.36,0.42,0.35,0.41,0.39,0.39,0.43,0.34,0.37,0.44,0.4,0.39,0.43,0.0,0.33,0.4,0.34,0.35,0.32,0.47,0.0,0.39,0.36,0.37,0.31,0.33,0.34,0.38,0.35,0.35,0.31,0.33,0.31,0.33,0.33,0.32,0.29,0.32,0.38,0.28,0.31,0.31,0.42,0.32,0.39,0.27,0.33,0.34,0.25,0.32,0.39,0.41,0.43,0.49,0.33,0.3,0.31,0.3,0.34,0.27,0.28,0.28,0.25,0.3,0.27,0.29,0.36,0.3,0.26,0.25,0.29,0.31,0.29,0.34,0.29,0.29,0.3,0.35,0.3,0.31,0.29,0.34,0.28,0.24,0.25,0.3,0.23,0.23,0.37,0.26,0.27,0.27,0.0,0.3,0.3,0.27,0.29,0.27,0.25,0.27,0.0,0.31,0.3,0.36,0.28,0.25,0.29,0.27,0.25,0.27,0.26,0.34,0.29,0.0,0.26,0.25,0.23,0.0,0.25,0.29,0.27,0.25,0.28,0.26,0.23,0.23,0.27,0.23,0.25,0.0,0.25,0.25,0.28,0.24,0.36,0.28,0.24,0.25,0.0,0.24,0.0,0.23,0.25,0.0,0.23,0.24,0.0,0.0,0.23,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.23,0.0,0.26,0.0,0.5,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.23,0.27,0.24,0.31,0.23,0.0,0.0,0.23,0.33,0.29,0.0,0.27,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.47
09/28/2021,0.0,0.66,0.71,0.5,0.61,0.36,0.67,0.64,0.0,0.61,0.6,0.53,0.0,0.61,0.52,0.45,0.45,0.56,0.27,0.49,0.49,0.52,0.44,0.5,0.41,0.35,0.46,0.5,0.45,0.45,0.39,0.7,0.44,0.36,0.42,0.46,0.38,0.45,0.45,0.53,0.41,0.39,0.38,0.38,0.37,0.38,0.36,0.42,0.35,0.4,0.39,0.39,0.43,0.34,0.37,0.43,0.41,0.37,0.43,0.0,0.33,0.39,0.34,0.35,0.31,0.47,0.0,0.39,0.37,0.36,0.31,0.33,0.35,0.37,0.34,0.36,0.32,0.34,0.31,0.32,0.33,0.32,0.29,0.32,0.38,0.28,0.31,0.31,0.42,0.32,0.38,0.27,0.33,0.34,0.25,0.33,0.39,0.41,0.41,0.49,0.32,0.3,0.31,0.31,0.35,0.27,0.28,0.28,0.25,0.29,0.27,0.3,0.36,0.31,0.25,0.25,0.29,0.31,0.29,0.34,0.29,0.29,0.31,0.35,0.31,0.31,0.29,0.35,0.29,0.24,0.25,0.29,0.23,0.23,0.36,0.27,0.27,0.27,0.0,0.3,0.3,0.27,0.29,0.27,0.24,0.27,0.0,0.31,0.3,0.36,0.28,0.25,0.29,0.26,0.25,0.28,0.27,0.34,0.29,0.23,0.27,0.25,0.0,0.0,0.25,0.3,0.27,0.25,0.28,0.26,0.23,0.23,0.27,0.0,0.25,0.0,0.25,0.26,0.27,0.24,0.37,0.28,0.24,0.25,0.0,0.24,0.0,0.23,0.25,0.0,0.23,0.25,0.23,0.0,0.23,0.0,0.25,0.25,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.24,0.23,0.0,0.26,0.0,0.49,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.23,0.27,0.24,0.31,0.23,0.0,0.0,0.0,0.33,0.29,0.0,0.27,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48
