,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,BRK.B,TSLA,JPM,NVDA,JNJ,V,UNH,HD,PG,BAC,DIS,MA,PYPL,ADBE,CMCSA,PFE,CSCO,LLY,KO,VZ,INTC,NFLX,PEP,CRM,ABT,TMO,NKE,XOM,WMT,ABBV,ACN,COST,AVGO,ORCL,MRK,DHR,MCD,T,WFC,CVX,TXN,MDT,QCOM,HON,NEE,LIN,UNP,MS,LOW,C,AMD,INTU,UPS,PM,SBUX,BMY,AMGN,GS,TGT,BA,RTX,MRNA,CAT,BLK,AMAT,ISRG,DE,AXP,CHTR,CVS,NOW,IBM,MMM,SPGI,SCHW,GE.,ZTS,SQ,ADP,ANTM,LMT,MDLZ,SYK,TJX,FIS,BKNG,ZM,PNC,LRCX,COF,USB,MU,CSX,MMC,CB,TFC,SHW,EL,ILMN,ITW,MO,AON,DUK,GILD,ADSK,CI,EW,CME,COP,NSC,FDX,SO,BX,HCA,BDX,ETN,ATVI,MCO,CL,GM,ICE,WM,TMUS,FISV,EMR,ADI,APD,BSX,IDXX,DG,NOC,PGR,NXPI,ECL,EBAY,HUM,D,JCI,BIIB,MSCI,KLAC,ALGN,FCX,CMG,TEL,GPN,LHX,REGN,A,ROP,VRTX,IFF,TROW,SNAP,DXCM,CARR,MRVL,TT,KMB,GD,ROST,F,AEP,NEM,HPQ,APH,ORLY,LULU,MET,DOW,VEEV,CDNS,SNPS,BK,TWTR,FTNT,AIG,ALL,APTV,DFS,CRWD,TEAM,YUM,PPG,TRV,EA,EXC,RMD,WDAY,PRU,MSI,AZO,SRE,IQV,MNST,CTSH,GE,PANW,PH,MCHP,MTD,BAX,MAR,EOG,SYY,HLT,MPC,XLNX,SLB,MTCH,EPAM,PAYX,TTD,ROK,CNC,GIS,AFL,AMP,ADM,PXD,MCK,XEL,PSX,CTAS,GLW,KR,SUM
11/29/2021,6.39,5.54,3.59,1.86,2.0,1.99,1.27,1.96,1.15,1.79,0.96,0.78,0.97,1.01,0.84,0.84,0.62,0.69,0.49,0.74,0.53,0.64,0.53,0.53,0.51,0.49,0.48,0.66,0.53,0.58,0.5,0.57,0.49,0.53,0.47,0.48,0.52,0.57,0.51,0.45,0.47,0.42,0.44,0.35,0.4,0.45,0.4,0.35,0.46,0.34,0.39,0.39,0.38,0.33,0.43,0.3,0.47,0.4,0.34,0.28,0.3,0.26,0.27,0.29,0.28,0.26,0.28,0.19,0.26,0.27,0.31,0.27,0.25,0.26,0.22,0.27,0.28,0.2,0.21,0.26,0.26,0.0,0.24,0.17,0.23,0.24,0.2,0.2,0.2,0.2,0.16,0.2,0.11,0.2,0.21,0.16,0.18,0.22,0.19,0.2,0.18,0.18,0.18,0.18,0.12,0.18,0.15,0.18,0.16,0.17,0.13,0.16,0.16,0.17,0.21,0.16,0.14,0.15,0.2,0.15,0.15,0.15,0.11,0.15,0.15,0.17,0.16,0.16,0.12,0.13,0.13,0.22,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.15,0.11,0.12,0.11,0.12,0.0,0.11,0.12,0.11,0.11,0.11,0.1,0.11,0.0,0.13,0.11,0.13,0.11,0.1,0.1,0.09,0.15,0.1,0.1,0.12,0.12,0.11,0.11,0.1,0.09,0.09,0.12,0.12,0.11,0.0,0.11,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.09,0.0,0.1,0.0,0.11,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.21,0.12,0.1,0.09,0.0,0.0,0.1,0.1,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7
11/30/2021,6.33,5.53,3.6,1.86,1.99,1.98,1.28,1.95,1.15,1.77,0.97,0.77,0.97,1.01,0.85,0.83,0.62,0.67,0.5,0.75,0.54,0.7,0.54,0.54,0.51,0.5,0.48,0.68,0.54,0.58,0.51,0.59,0.49,0.53,0.48,0.48,0.52,0.57,0.51,0.46,0.46,0.45,0.43,0.36,0.39,0.45,0.4,0.35,0.46,0.34,0.39,0.39,0.38,0.33,0.44,0.3,0.48,0.4,0.34,0.28,0.3,0.27,0.27,0.29,0.29,0.25,0.27,0.24,0.25,0.27,0.31,0.27,0.25,0.25,0.22,0.28,0.29,0.2,0.22,0.26,0.25,0.0,0.24,0.17,0.23,0.24,0.2,0.2,0.19,0.19,0.16,0.19,0.12,0.2,0.21,0.16,0.18,0.22,0.19,0.2,0.18,0.18,0.19,0.18,0.13,0.17,0.16,0.18,0.16,0.17,0.13,0.16,0.16,0.17,0.2,0.16,0.14,0.15,0.2,0.15,0.15,0.15,0.11,0.15,0.15,0.17,0.16,0.16,0.12,0.13,0.13,0.22,0.15,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.15,0.11,0.12,0.11,0.12,0.0,0.11,0.12,0.11,0.11,0.11,0.1,0.1,0.0,0.13,0.11,0.13,0.11,0.11,0.1,0.09,0.15,0.1,0.1,0.12,0.11,0.11,0.12,0.1,0.09,0.09,0.12,0.12,0.11,0.0,0.11,0.1,0.0,0.1,0.0,0.09,0.11,0.0,0.0,0.09,0.0,0.1,0.0,0.11,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.21,0.12,0.09,0.09,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.82000000000001
12/01/2021,6.33,5.53,3.6,1.86,1.99,1.98,1.28,1.95,1.15,1.77,0.97,0.77,0.97,1.01,0.85,0.83,0.62,0.67,0.5,0.75,0.54,0.7,0.54,0.54,0.51,0.5,0.48,0.68,0.54,0.58,0.51,0.59,0.49,0.53,0.48,0.48,0.52,0.57,0.51,0.46,0.46,0.45,0.43,0.36,0.39,0.45,0.4,0.35,0.46,0.34,0.39,0.39,0.38,0.33,0.44,0.3,0.48,0.4,0.34,0.28,0.3,0.27,0.27,0.29,0.29,0.25,0.27,0.24,0.25,0.27,0.31,0.27,0.25,0.25,0.22,0.28,0.29,0.2,0.22,0.26,0.25,0.0,0.24,0.17,0.23,0.24,0.2,0.2,0.19,0.19,0.16,0.19,0.12,0.2,0.21,0.16,0.18,0.22,0.19,0.2,0.18,0.18,0.19,0.18,0.13,0.17,0.16,0.18,0.16,0.17,0.13,0.16,0.16,0.17,0.2,0.16,0.14,0.15,0.2,0.15,0.15,0.15,0.11,0.15,0.15,0.17,0.16,0.16,0.12,0.13,0.13,0.22,0.15,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.15,0.11,0.12,0.11,0.12,0.0,0.11,0.12,0.11,0.11,0.11,0.1,0.1,0.0,0.13,0.11,0.13,0.11,0.11,0.1,0.09,0.15,0.1,0.1,0.12,0.11,0.11,0.12,0.1,0.09,0.09,0.12,0.12,0.11,0.0,0.11,0.1,0.0,0.1,0.0,0.09,0.11,0.0,0.0,0.09,0.0,0.1,0.0,0.11,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.21,0.12,0.09,0.09,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.82000000000001
12/02/2021,6.39,5.58,3.62,1.87,2.01,2.0,1.26,2.02,1.13,1.85,0.97,0.76,0.99,1.01,0.85,0.81,0.61,0.66,0.5,0.77,0.54,0.67,0.54,0.52,0.51,0.49,0.49,0.67,0.54,0.6,0.52,0.59,0.49,0.52,0.47,0.47,0.53,0.58,0.52,0.46,0.43,0.44,0.43,0.35,0.39,0.45,0.41,0.34,0.48,0.33,0.4,0.39,0.38,0.32,0.43,0.29,0.49,0.41,0.34,0.28,0.3,0.25,0.27,0.29,0.29,0.25,0.27,0.26,0.25,0.28,0.32,0.27,0.24,0.25,0.22,0.28,0.29,0.21,0.21,0.26,0.25,0.0,0.25,0.17,0.24,0.24,0.2,0.2,0.19,0.2,0.15,0.19,0.11,0.2,0.22,0.15,0.18,0.22,0.19,0.19,0.18,0.18,0.19,0.18,0.12,0.17,0.15,0.18,0.16,0.17,0.13,0.16,0.16,0.17,0.2,0.16,0.14,0.15,0.2,0.14,0.15,0.15,0.11,0.16,0.15,0.16,0.16,0.16,0.12,0.13,0.13,0.23,0.15,0.12,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.0,0.13,0.15,0.11,0.12,0.11,0.12,0.0,0.11,0.12,0.11,0.11,0.11,0.1,0.11,0.0,0.12,0.11,0.13,0.11,0.11,0.1,0.09,0.15,0.1,0.1,0.12,0.12,0.11,0.12,0.1,0.09,0.09,0.12,0.12,0.1,0.0,0.11,0.1,0.0,0.1,0.0,0.09,0.11,0.09,0.0,0.09,0.0,0.1,0.0,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.09,0.21,0.12,0.09,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.06
12/06/2021,6.79,5.65,3.61,1.77,2.01,2.01,1.27,2.01,1.14,1.8,0.99,0.76,1.0,1.03,0.86,0.81,0.61,0.65,0.49,0.76,0.53,0.72,0.55,0.53,0.51,0.49,0.49,0.65,0.54,0.52,0.53,0.59,0.5,0.53,0.46,0.48,0.54,0.57,0.53,0.45,0.45,0.45,0.43,0.33,0.39,0.45,0.42,0.34,0.47,0.33,0.41,0.4,0.38,0.33,0.44,0.29,0.47,0.41,0.33,0.28,0.3,0.26,0.28,0.29,0.29,0.24,0.26,0.23,0.25,0.28,0.33,0.27,0.24,0.24,0.22,0.27,0.27,0.21,0.21,0.26,0.25,0.0,0.25,0.16,0.23,0.24,0.19,0.2,0.19,0.2,0.15,0.19,0.11,0.2,0.23,0.15,0.18,0.23,0.19,0.2,0.17,0.18,0.19,0.18,0.12,0.17,0.16,0.19,0.16,0.17,0.13,0.16,0.16,0.17,0.2,0.16,0.13,0.15,0.19,0.15,0.15,0.15,0.1,0.15,0.15,0.16,0.17,0.16,0.11,0.13,0.12,0.23,0.15,0.12,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.16,0.11,0.12,0.1,0.12,0.0,0.11,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.11,0.13,0.11,0.11,0.1,0.09,0.15,0.1,0.1,0.13,0.11,0.11,0.12,0.1,0.0,0.09,0.12,0.12,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.1,0.09,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.09,0.2,0.12,0.09,0.1,0.09,0.09,0.09,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28
12/07/2021,6.79,5.65,3.61,1.77,2.01,2.01,1.27,2.01,1.14,1.8,0.99,0.76,1.0,1.03,0.86,0.81,0.61,0.65,0.49,0.76,0.53,0.72,0.55,0.53,0.51,0.49,0.49,0.65,0.54,0.52,0.53,0.59,0.5,0.53,0.46,0.48,0.54,0.57,0.53,0.45,0.45,0.45,0.43,0.33,0.39,0.45,0.42,0.34,0.47,0.33,0.41,0.4,0.38,0.33,0.44,0.29,0.47,0.41,0.33,0.28,0.3,0.26,0.28,0.29,0.29,0.24,0.26,0.23,0.25,0.28,0.33,0.27,0.24,0.24,0.22,0.27,0.27,0.21,0.21,0.26,0.25,0.0,0.25,0.16,0.23,0.24,0.19,0.2,0.19,0.2,0.15,0.19,0.11,0.2,0.23,0.15,0.18,0.23,0.19,0.2,0.17,0.18,0.19,0.18,0.12,0.17,0.16,0.19,0.16,0.17,0.13,0.16,0.16,0.17,0.2,0.16,0.13,0.15,0.19,0.15,0.15,0.15,0.1,0.15,0.15,0.16,0.17,0.16,0.11,0.13,0.12,0.23,0.15,0.12,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.16,0.11,0.12,0.1,0.12,0.0,0.11,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.11,0.13,0.11,0.11,0.1,0.09,0.15,0.1,0.1,0.13,0.11,0.11,0.12,0.1,0.0,0.09,0.12,0.12,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.1,0.09,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.09,0.2,0.12,0.09,0.1,0.09,0.09,0.09,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28
12/08/2021,6.79,5.65,3.61,1.77,2.01,2.01,1.27,2.01,1.14,1.8,0.99,0.76,1.0,1.03,0.86,0.81,0.61,0.65,0.49,0.76,0.53,0.72,0.55,0.53,0.51,0.49,0.49,0.65,0.54,0.52,0.53,0.59,0.5,0.53,0.46,0.48,0.54,0.57,0.53,0.45,0.45,0.45,0.43,0.33,0.39,0.45,0.42,0.34,0.47,0.33,0.41,0.4,0.38,0.33,0.44,0.29,0.47,0.41,0.33,0.28,0.3,0.26,0.28,0.29,0.29,0.24,0.26,0.23,0.25,0.28,0.33,0.27,0.24,0.24,0.22,0.27,0.27,0.21,0.21,0.26,0.25,0.0,0.25,0.16,0.23,0.24,0.19,0.2,0.19,0.2,0.15,0.19,0.11,0.2,0.23,0.15,0.18,0.23,0.19,0.2,0.17,0.18,0.19,0.18,0.12,0.17,0.16,0.19,0.16,0.17,0.13,0.16,0.16,0.17,0.2,0.16,0.13,0.15,0.19,0.15,0.15,0.15,0.1,0.15,0.15,0.16,0.17,0.16,0.11,0.13,0.12,0.23,0.15,0.12,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.16,0.11,0.12,0.1,0.12,0.0,0.11,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.11,0.13,0.11,0.11,0.1,0.09,0.15,0.1,0.1,0.13,0.11,0.11,0.12,0.1,0.0,0.09,0.12,0.12,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.1,0.09,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.09,0.2,0.12,0.09,0.1,0.09,0.09,0.09,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28
12/09/2021,6.79,5.65,3.61,1.77,2.01,2.01,1.27,2.01,1.14,1.8,0.99,0.76,1.0,1.03,0.86,0.81,0.61,0.65,0.49,0.76,0.53,0.72,0.55,0.53,0.51,0.49,0.49,0.65,0.54,0.52,0.53,0.59,0.5,0.53,0.46,0.48,0.54,0.57,0.53,0.45,0.45,0.45,0.43,0.33,0.39,0.45,0.42,0.34,0.47,0.33,0.41,0.4,0.38,0.33,0.44,0.29,0.47,0.41,0.33,0.28,0.3,0.26,0.28,0.29,0.29,0.24,0.26,0.23,0.25,0.28,0.33,0.27,0.24,0.24,0.22,0.27,0.27,0.21,0.21,0.26,0.25,0.0,0.25,0.16,0.23,0.24,0.19,0.2,0.19,0.2,0.15,0.19,0.11,0.2,0.23,0.15,0.18,0.23,0.19,0.2,0.17,0.18,0.19,0.18,0.12,0.17,0.16,0.19,0.16,0.17,0.13,0.16,0.16,0.17,0.2,0.16,0.13,0.15,0.19,0.15,0.15,0.15,0.1,0.15,0.15,0.16,0.17,0.16,0.11,0.13,0.12,0.23,0.15,0.12,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.16,0.11,0.12,0.1,0.12,0.0,0.11,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.11,0.13,0.11,0.11,0.1,0.09,0.15,0.1,0.1,0.13,0.11,0.11,0.12,0.1,0.0,0.09,0.12,0.12,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.1,0.09,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.09,0.2,0.12,0.09,0.1,0.09,0.09,0.09,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28
12/10/2021,6.79,5.65,3.61,1.77,2.01,2.01,1.27,2.01,1.14,1.8,0.99,0.76,1.0,1.03,0.86,0.81,0.61,0.65,0.49,0.76,0.53,0.72,0.55,0.53,0.51,0.49,0.49,0.65,0.54,0.52,0.53,0.59,0.5,0.53,0.46,0.48,0.54,0.57,0.53,0.45,0.45,0.45,0.43,0.33,0.39,0.45,0.42,0.34,0.47,0.33,0.41,0.4,0.38,0.33,0.44,0.29,0.47,0.41,0.33,0.28,0.3,0.26,0.28,0.29,0.29,0.24,0.26,0.23,0.25,0.28,0.33,0.27,0.24,0.24,0.22,0.27,0.27,0.21,0.21,0.26,0.25,0.0,0.25,0.16,0.23,0.24,0.19,0.2,0.19,0.2,0.15,0.19,0.11,0.2,0.23,0.15,0.18,0.23,0.19,0.2,0.17,0.18,0.19,0.18,0.12,0.17,0.16,0.19,0.16,0.17,0.13,0.16,0.16,0.17,0.2,0.16,0.13,0.15,0.19,0.15,0.15,0.15,0.1,0.15,0.15,0.16,0.17,0.16,0.11,0.13,0.12,0.23,0.15,0.12,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.16,0.11,0.12,0.1,0.12,0.0,0.11,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.11,0.13,0.11,0.11,0.1,0.09,0.15,0.1,0.1,0.13,0.11,0.11,0.12,0.1,0.0,0.09,0.12,0.12,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.1,0.09,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.09,0.2,0.12,0.09,0.1,0.09,0.09,0.09,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28
12/13/2021,6.79,5.65,3.61,1.77,2.01,2.01,1.27,2.01,1.14,1.8,0.99,0.76,1.0,1.03,0.86,0.81,0.61,0.65,0.49,0.76,0.53,0.72,0.55,0.53,0.51,0.49,0.49,0.65,0.54,0.52,0.53,0.59,0.5,0.53,0.46,0.48,0.54,0.57,0.53,0.45,0.45,0.45,0.43,0.33,0.39,0.45,0.42,0.34,0.47,0.33,0.41,0.4,0.38,0.33,0.44,0.29,0.47,0.41,0.33,0.28,0.3,0.26,0.28,0.29,0.29,0.24,0.26,0.23,0.25,0.28,0.33,0.27,0.24,0.24,0.22,0.27,0.27,0.21,0.21,0.26,0.25,0.0,0.25,0.16,0.23,0.24,0.19,0.2,0.19,0.2,0.15,0.19,0.11,0.2,0.23,0.15,0.18,0.23,0.19,0.2,0.17,0.18,0.19,0.18,0.12,0.17,0.16,0.19,0.16,0.17,0.13,0.16,0.16,0.17,0.2,0.16,0.13,0.15,0.19,0.15,0.15,0.15,0.1,0.15,0.15,0.16,0.17,0.16,0.11,0.13,0.12,0.23,0.15,0.12,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.16,0.11,0.12,0.1,0.12,0.0,0.11,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.11,0.13,0.11,0.11,0.1,0.09,0.15,0.1,0.1,0.13,0.11,0.11,0.12,0.1,0.0,0.09,0.12,0.12,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.1,0.09,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.09,0.2,0.12,0.09,0.1,0.09,0.09,0.09,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28
12/14/2021,6.79,5.65,3.61,1.77,2.01,2.01,1.27,2.01,1.14,1.8,0.99,0.76,1.0,1.03,0.86,0.81,0.61,0.65,0.49,0.76,0.53,0.72,0.55,0.53,0.51,0.49,0.49,0.65,0.54,0.52,0.53,0.59,0.5,0.53,0.46,0.48,0.54,0.57,0.53,0.45,0.45,0.45,0.43,0.33,0.39,0.45,0.42,0.34,0.47,0.33,0.41,0.4,0.38,0.33,0.44,0.29,0.47,0.41,0.33,0.28,0.3,0.26,0.28,0.29,0.29,0.24,0.26,0.23,0.25,0.28,0.33,0.27,0.24,0.24,0.22,0.27,0.27,0.21,0.21,0.26,0.25,0.0,0.25,0.16,0.23,0.24,0.19,0.2,0.19,0.2,0.15,0.19,0.11,0.2,0.23,0.15,0.18,0.23,0.19,0.2,0.17,0.18,0.19,0.18,0.12,0.17,0.16,0.19,0.16,0.17,0.13,0.16,0.16,0.17,0.2,0.16,0.13,0.15,0.19,0.15,0.15,0.15,0.1,0.15,0.15,0.16,0.17,0.16,0.11,0.13,0.12,0.23,0.15,0.12,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.16,0.11,0.12,0.1,0.12,0.0,0.11,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.11,0.13,0.11,0.11,0.1,0.09,0.15,0.1,0.1,0.13,0.11,0.11,0.12,0.1,0.0,0.09,0.12,0.12,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.1,0.09,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.09,0.2,0.12,0.09,0.1,0.09,0.09,0.09,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28
12/15/2021,6.79,5.65,3.61,1.77,2.01,2.01,1.27,2.01,1.14,1.8,0.99,0.76,1.0,1.03,0.86,0.81,0.61,0.65,0.49,0.76,0.53,0.72,0.55,0.53,0.51,0.49,0.49,0.65,0.54,0.52,0.53,0.59,0.5,0.53,0.46,0.48,0.54,0.57,0.53,0.45,0.45,0.45,0.43,0.33,0.39,0.45,0.42,0.34,0.47,0.33,0.41,0.4,0.38,0.33,0.44,0.29,0.47,0.41,0.33,0.28,0.3,0.26,0.28,0.29,0.29,0.24,0.26,0.23,0.25,0.28,0.33,0.27,0.24,0.24,0.22,0.27,0.27,0.21,0.21,0.26,0.25,0.0,0.25,0.16,0.23,0.24,0.19,0.2,0.19,0.2,0.15,0.19,0.11,0.2,0.23,0.15,0.18,0.23,0.19,0.2,0.17,0.18,0.19,0.18,0.12,0.17,0.16,0.19,0.16,0.17,0.13,0.16,0.16,0.17,0.2,0.16,0.13,0.15,0.19,0.15,0.15,0.15,0.1,0.15,0.15,0.16,0.17,0.16,0.11,0.13,0.12,0.23,0.15,0.12,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.16,0.11,0.12,0.1,0.12,0.0,0.11,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.11,0.13,0.11,0.11,0.1,0.09,0.15,0.1,0.1,0.13,0.11,0.11,0.12,0.1,0.0,0.09,0.12,0.12,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.1,0.09,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.09,0.2,0.12,0.09,0.1,0.09,0.09,0.09,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28
12/16/2021,6.79,5.65,3.61,1.77,2.01,2.01,1.27,2.01,1.14,1.8,0.99,0.76,1.0,1.03,0.86,0.81,0.61,0.65,0.49,0.76,0.53,0.72,0.55,0.53,0.51,0.49,0.49,0.65,0.54,0.52,0.53,0.59,0.5,0.53,0.46,0.48,0.54,0.57,0.53,0.45,0.45,0.45,0.43,0.33,0.39,0.45,0.42,0.34,0.47,0.33,0.41,0.4,0.38,0.33,0.44,0.29,0.47,0.41,0.33,0.28,0.3,0.26,0.28,0.29,0.29,0.24,0.26,0.23,0.25,0.28,0.33,0.27,0.24,0.24,0.22,0.27,0.27,0.21,0.21,0.26,0.25,0.0,0.25,0.16,0.23,0.24,0.19,0.2,0.19,0.2,0.15,0.19,0.11,0.2,0.23,0.15,0.18,0.23,0.19,0.2,0.17,0.18,0.19,0.18,0.12,0.17,0.16,0.19,0.16,0.17,0.13,0.16,0.16,0.17,0.2,0.16,0.13,0.15,0.19,0.15,0.15,0.15,0.1,0.15,0.15,0.16,0.17,0.16,0.11,0.13,0.12,0.23,0.15,0.12,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.16,0.11,0.12,0.1,0.12,0.0,0.11,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.11,0.13,0.11,0.11,0.1,0.09,0.15,0.1,0.1,0.13,0.11,0.11,0.12,0.1,0.0,0.09,0.12,0.12,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.1,0.09,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.09,0.2,0.12,0.09,0.1,0.09,0.09,0.09,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28
