,MSFT,JPM,JNJ,V,WMT,UNH,HD,PG,CMCSA,XOM,ORCL,VZ,KO,PFE,ABT,T,PEP,NKE,CVX,MRK,ACN,AVGO,TXN,COST,MCD,MDT,QCOM,PM,UPS,HON,BMY,UNP,NEE,LOW,SBUX,BLK,RTX,IBM,TGT,CAT,MMM,LMT,SPGI,SYK,MO,ADP,USB,PNC,DUK,CME,CSX,ATVI,TFC,SHW,MMC,BDX,CB,ITW,CL,MCO,SO,APD,ADI,WM,ECL,ETN,NOC,EMR,EPD,GD,ROP,KLAC,TROW,KMB,LHX,TEL,TT,BK,DLR,AEP,WBA,SRE,CTAS,PPG,MCHP,PRU,ALL,PAYX,SYY,TRV,HPQ,IFF,AFL,XEL,DFS,RSG,CMI,GLW,ADM,SWK,ROK,VFC,VLO,FAST,MCK,AWK,AJG,AMP,WEC,STT,KR,ES,NUE,BBY,ARE,WST,FITB,HRL,HSY,O,OKE,ED,ABC,IP,GWW,BF.B,EXR,CLX,MKC,EIX,DTE,DOV,PPL,K,TSCO,EXPD,CHD,HBAN,ESS,MAA,ALB,KEY,BR,CINF,POOL,GPC,STE,RJF,MKTX,CMS,JBHT,AVY,CE,PFG,IEX,CAH,BIP,BEN,EMN,BRO,UDR,EVRG,LNT,SJM,ELS,WHR,WPC,WRB,HAS,LII,GGG,FDS,PKG,ATO,NDSN,CBOE,CHRW,IRM,JKHY,WSM,SNA,TTC,LNC,WTRG,RPM,WLK,AGPXX,MMP,MORN,LAD,AFG,SMG,HUBB,CSL,RHI,GL,UGI,CMA,CUBE,RS,AOS,AIZ,SCI,HRC,FRT,CHDN,ERIE,RRX,PEP.,CHV.,4I1.,DUT.,A4S.,AWC.,ALS.,PG4.,FRTEUR,FISI,FLIC,ORI,SEIC,CBSH,MA,CSCO,INTU,AMGN,GS,ANTM,AON,HUM,APH,MSI,LYB,PEG,TSN,DGX,XYL,FNF,NI,SUM
01/24/2022,3.59,2.83,2.83,2.33,2.56,2.83,2.37,2.55,1.49,2.02,1.47,1.46,1.71,1.97,1.43,1.25,1.56,1.19,0.0,1.33,1.4,1.47,1.04,1.39,1.23,0.93,1.21,1.03,0.96,0.93,0.93,1.01,1.07,0.98,0.73,0.81,0.86,0.76,0.69,0.76,0.65,0.67,0.65,0.63,0.6,0.6,0.55,0.57,0.51,0.54,0.51,0.41,0.55,0.51,0.52,0.49,0.54,0.48,0.46,0.42,0.47,0.41,0.55,0.42,0.4,0.42,0.41,0.36,0.34,0.38,0.3,0.38,0.24,0.31,0.29,0.33,0.27,0.32,0.29,0.29,0.3,0.28,0.26,0.25,0.27,0.28,0.22,0.28,0.26,0.26,0.27,0.23,0.27,0.24,0.22,0.26,0.21,0.19,0.25,0.19,0.24,0.17,0.22,0.21,0.25,0.19,0.21,0.22,0.2,0.22,0.23,0.19,0.19,0.15,0.2,0.18,0.21,0.17,0.19,0.25,0.17,0.19,0.18,0.12,0.16,0.13,0.17,0.14,0.15,0.16,0.15,0.16,0.15,0.15,0.16,0.13,0.16,0.16,0.14,0.15,0.17,0.15,0.12,0.12,0.13,0.12,0.15,0.14,0.1,0.12,0.14,0.11,0.12,0.13,0.11,0.09,0.12,0.11,0.11,0.12,0.11,0.1,0.1,0.1,0.09,0.08,0.09,0.1,0.09,0.07,0.08,0.11,0.08,0.09,0.09,0.08,0.09,0.08,0.08,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.0,0.07,0.08,0.0,0.07,0.0,0.07,0.08,0.08,0.07,0.0,0.08,0.07,0.07,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5
01/25/2022,3.56,2.81,2.85,2.26,2.56,2.85,2.39,2.58,1.49,2.01,1.47,1.46,1.71,1.94,1.46,1.24,1.58,1.2,0.0,1.33,1.39,1.44,1.06,1.4,1.25,0.93,1.21,1.05,0.96,0.92,0.92,1.04,1.06,0.99,0.74,0.8,0.85,0.76,0.68,0.76,0.65,0.67,0.66,0.63,0.61,0.6,0.53,0.56,0.52,0.53,0.5,0.42,0.54,0.5,0.52,0.49,0.54,0.49,0.46,0.42,0.47,0.41,0.56,0.42,0.37,0.42,0.41,0.36,0.34,0.38,0.3,0.37,0.23,0.32,0.28,0.32,0.27,0.31,0.29,0.3,0.3,0.28,0.26,0.24,0.27,0.27,0.22,0.28,0.26,0.26,0.26,0.23,0.26,0.24,0.22,0.27,0.21,0.2,0.25,0.19,0.24,0.18,0.21,0.21,0.25,0.19,0.21,0.22,0.2,0.22,0.23,0.2,0.17,0.16,0.2,0.18,0.2,0.17,0.19,0.25,0.17,0.19,0.18,0.12,0.17,0.13,0.17,0.14,0.16,0.16,0.15,0.16,0.15,0.15,0.16,0.13,0.17,0.14,0.14,0.15,0.16,0.15,0.12,0.12,0.13,0.12,0.15,0.13,0.1,0.12,0.14,0.11,0.11,0.13,0.11,0.09,0.12,0.1,0.11,0.12,0.11,0.1,0.1,0.1,0.09,0.08,0.09,0.1,0.09,0.07,0.08,0.11,0.08,0.09,0.09,0.08,0.09,0.08,0.08,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.0,0.07,0.08,0.0,0.07,0.0,0.07,0.08,0.08,0.07,0.06,0.08,0.07,0.0,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.36
01/26/2022,3.56,2.81,2.85,2.26,2.56,2.85,2.39,2.58,1.49,2.01,1.47,1.46,1.71,1.94,1.46,1.24,1.58,1.2,0.0,1.33,1.39,1.44,1.06,1.4,1.25,0.93,1.21,1.05,0.96,0.92,0.92,1.04,1.06,0.99,0.74,0.8,0.85,0.76,0.68,0.76,0.65,0.67,0.66,0.63,0.61,0.6,0.53,0.56,0.52,0.53,0.5,0.42,0.54,0.5,0.52,0.49,0.54,0.49,0.46,0.42,0.47,0.41,0.56,0.42,0.37,0.42,0.41,0.36,0.34,0.38,0.3,0.37,0.23,0.32,0.28,0.32,0.27,0.31,0.29,0.3,0.3,0.28,0.26,0.24,0.27,0.27,0.22,0.28,0.26,0.26,0.26,0.23,0.26,0.24,0.22,0.27,0.21,0.2,0.25,0.19,0.24,0.18,0.21,0.21,0.25,0.19,0.21,0.22,0.2,0.22,0.23,0.2,0.17,0.16,0.2,0.18,0.2,0.17,0.19,0.25,0.17,0.19,0.18,0.12,0.17,0.13,0.17,0.14,0.16,0.16,0.15,0.16,0.15,0.15,0.16,0.13,0.17,0.14,0.14,0.15,0.16,0.15,0.12,0.12,0.13,0.12,0.15,0.13,0.1,0.12,0.14,0.11,0.11,0.13,0.11,0.09,0.12,0.1,0.11,0.12,0.11,0.1,0.1,0.1,0.09,0.08,0.09,0.1,0.09,0.07,0.08,0.11,0.08,0.09,0.09,0.08,0.09,0.08,0.08,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.0,0.07,0.08,0.0,0.07,0.0,0.07,0.08,0.08,0.07,0.06,0.08,0.07,0.0,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.36
01/27/2022,3.56,2.8,2.81,2.21,2.56,2.85,2.48,2.55,1.49,2.02,1.47,1.46,1.69,1.89,1.43,1.23,1.57,1.22,0.0,1.3,1.4,1.46,1.07,1.41,1.24,0.92,1.24,1.02,0.97,0.92,0.91,1.03,1.05,1.02,0.75,0.78,0.86,0.75,0.69,0.76,0.65,0.67,0.66,0.62,0.6,0.6,0.55,0.56,0.52,0.53,0.5,0.41,0.54,0.51,0.52,0.48,0.55,0.49,0.46,0.42,0.47,0.41,0.57,0.41,0.36,0.42,0.42,0.36,0.34,0.38,0.3,0.39,0.23,0.31,0.29,0.33,0.27,0.32,0.29,0.29,0.3,0.27,0.26,0.24,0.27,0.27,0.23,0.28,0.26,0.27,0.27,0.23,0.27,0.24,0.22,0.26,0.21,0.2,0.25,0.19,0.24,0.17,0.21,0.22,0.25,0.19,0.21,0.22,0.2,0.22,0.23,0.19,0.18,0.16,0.2,0.19,0.2,0.17,0.19,0.25,0.17,0.19,0.18,0.12,0.17,0.13,0.17,0.14,0.15,0.15,0.15,0.16,0.15,0.15,0.16,0.13,0.16,0.15,0.14,0.15,0.16,0.15,0.12,0.12,0.13,0.13,0.15,0.13,0.1,0.12,0.14,0.11,0.11,0.13,0.11,0.09,0.12,0.1,0.11,0.12,0.11,0.1,0.1,0.1,0.09,0.08,0.09,0.1,0.09,0.07,0.08,0.11,0.09,0.09,0.09,0.08,0.09,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.0,0.07,0.08,0.0,0.07,0.0,0.07,0.08,0.08,0.07,0.0,0.08,0.07,0.06,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.31
01/28/2022,3.48,2.85,2.9,2.22,2.52,2.83,2.47,2.54,1.49,2.09,1.46,1.46,1.7,1.94,1.44,1.24,1.56,1.22,1.68,1.32,1.39,1.45,1.05,1.39,1.24,0.92,1.22,1.04,0.97,0.91,0.91,1.03,0.97,1.02,0.75,0.8,0.89,0.8,0.68,0.76,0.66,0.7,0.63,0.62,0.6,0.6,0.56,0.57,0.52,0.52,0.49,0.4,0.55,0.51,0.52,0.48,0.55,0.48,0.45,0.4,0.47,0.41,0.55,0.41,0.36,0.41,0.42,0.36,0.35,0.38,0.3,0.37,0.23,0.31,0.29,0.32,0.27,0.32,0.28,0.29,0.29,0.28,0.26,0.24,0.26,0.28,0.23,0.28,0.26,0.27,0.26,0.22,0.27,0.24,0.23,0.26,0.21,0.2,0.25,0.19,0.23,0.17,0.22,0.21,0.25,0.19,0.21,0.22,0.2,0.23,0.22,0.19,0.18,0.16,0.2,0.18,0.2,0.17,0.19,0.26,0.17,0.19,0.18,0.12,0.16,0.13,0.17,0.14,0.15,0.15,0.15,0.16,0.15,0.15,0.16,0.13,0.16,0.15,0.14,0.15,0.16,0.15,0.12,0.12,0.12,0.12,0.15,0.13,0.09,0.12,0.13,0.11,0.11,0.13,0.11,0.09,0.12,0.1,0.1,0.12,0.11,0.09,0.1,0.1,0.09,0.08,0.09,0.1,0.09,0.07,0.08,0.11,0.08,0.09,0.09,0.08,0.09,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.0,0.07,0.08,0.0,0.07,0.0,0.07,0.08,0.08,0.07,0.0,0.08,0.07,0.06,0.07,0.0,0.06,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.26
01/31/2022,3.64,2.84,2.97,2.28,2.51,2.88,2.47,2.55,1.45,2.11,1.45,1.42,1.71,1.99,1.41,1.14,1.55,1.23,0.0,1.35,1.39,1.48,1.07,1.41,1.23,0.92,1.19,1.05,0.94,0.91,0.94,1.04,0.94,1.01,0.74,0.79,0.88,0.79,0.67,0.76,0.65,0.71,0.63,0.61,0.61,0.55,0.56,0.57,0.53,0.53,0.49,0.41,0.55,0.49,0.49,0.47,0.55,0.48,0.46,0.4,0.48,0.4,0.55,0.41,0.35,0.41,0.39,0.36,0.35,0.39,0.3,0.36,0.22,0.31,0.28,0.3,0.27,0.32,0.27,0.3,0.29,0.29,0.26,0.24,0.26,0.28,0.23,0.27,0.26,0.27,0.27,0.22,0.27,0.25,0.22,0.26,0.21,0.23,0.27,0.19,0.22,0.18,0.22,0.21,0.26,0.19,0.21,0.22,0.2,0.23,0.22,0.2,0.18,0.16,0.19,0.19,0.2,0.17,0.19,0.25,0.18,0.19,0.19,0.12,0.16,0.14,0.17,0.13,0.16,0.15,0.15,0.16,0.15,0.15,0.16,0.12,0.16,0.14,0.14,0.15,0.16,0.15,0.12,0.12,0.12,0.12,0.14,0.14,0.09,0.12,0.13,0.11,0.12,0.13,0.11,0.1,0.12,0.1,0.11,0.12,0.11,0.1,0.1,0.1,0.09,0.08,0.09,0.1,0.08,0.07,0.08,0.11,0.09,0.09,0.09,0.08,0.09,0.08,0.08,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.0,0.07,0.08,0.0,0.07,0.0,0.07,0.08,0.08,0.07,0.0,0.08,0.07,0.06,0.07,0.0,0.06,0.0,0.06,0.0,0.0,0.07,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.45
02/01/2022,0.0,2.82,2.95,2.48,2.5,2.86,2.49,2.53,1.48,2.08,1.43,1.45,1.71,1.99,1.45,1.17,1.56,1.22,0.0,1.33,1.41,1.51,1.06,1.42,1.25,0.9,1.21,1.05,0.94,0.9,0.94,1.03,0.93,1.03,0.74,0.8,0.88,0.78,0.68,0.71,0.61,0.71,0.64,0.61,0.6,0.55,0.56,0.57,0.52,0.53,0.5,0.4,0.54,0.49,0.49,0.47,0.55,0.47,0.46,0.41,0.48,0.4,0.55,0.4,0.35,0.41,0.39,0.35,0.34,0.39,0.3,0.36,0.22,0.3,0.28,0.3,0.27,0.31,0.28,0.3,0.28,0.28,0.26,0.24,0.26,0.27,0.23,0.27,0.26,0.27,0.27,0.22,0.27,0.25,0.22,0.26,0.21,0.23,0.28,0.18,0.21,0.16,0.22,0.21,0.26,0.19,0.21,0.22,0.2,0.22,0.21,0.2,0.19,0.16,0.19,0.19,0.2,0.17,0.19,0.26,0.17,0.2,0.19,0.12,0.17,0.14,0.17,0.13,0.16,0.15,0.15,0.16,0.15,0.15,0.16,0.13,0.16,0.14,0.14,0.15,0.16,0.15,0.12,0.12,0.12,0.12,0.14,0.14,0.09,0.12,0.13,0.11,0.11,0.12,0.1,0.1,0.12,0.1,0.1,0.12,0.11,0.1,0.1,0.1,0.09,0.0,0.09,0.1,0.08,0.0,0.08,0.11,0.09,0.09,0.09,0.0,0.09,0.09,0.08,0.08,0.07,0.07,0.0,0.08,0.07,0.08,0.0,0.07,0.08,0.06,0.07,0.05,0.0,0.08,0.08,0.0,0.06,0.08,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.05,0.05,0.07,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.54
02/02/2022,3.69,2.82,2.95,2.48,2.5,2.86,2.49,2.53,1.48,2.08,1.43,1.45,1.71,1.99,1.45,1.17,1.56,1.22,0.0,1.33,1.41,1.51,1.06,1.42,1.25,0.9,1.21,1.05,0.94,0.9,0.94,1.03,0.93,1.03,0.74,0.8,0.88,0.78,0.68,0.71,0.61,0.71,0.64,0.61,0.6,0.55,0.56,0.57,0.52,0.53,0.5,0.4,0.54,0.49,0.49,0.47,0.55,0.47,0.46,0.41,0.48,0.4,0.55,0.4,0.35,0.41,0.39,0.35,0.34,0.39,0.3,0.36,0.22,0.3,0.28,0.3,0.27,0.31,0.28,0.3,0.28,0.28,0.26,0.24,0.26,0.27,0.23,0.27,0.26,0.27,0.27,0.22,0.27,0.25,0.22,0.26,0.21,0.23,0.28,0.18,0.21,0.16,0.22,0.21,0.26,0.19,0.21,0.22,0.2,0.22,0.21,0.2,0.19,0.16,0.19,0.19,0.2,0.17,0.19,0.26,0.17,0.2,0.19,0.12,0.17,0.14,0.17,0.13,0.16,0.15,0.15,0.16,0.15,0.15,0.16,0.13,0.16,0.14,0.14,0.15,0.16,0.15,0.12,0.12,0.12,0.12,0.14,0.14,0.09,0.12,0.13,0.11,0.11,0.12,0.1,0.1,0.12,0.1,0.1,0.12,0.11,0.1,0.1,0.1,0.09,0.08,0.09,0.1,0.08,0.07,0.08,0.11,0.09,0.09,0.09,0.08,0.09,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.07,0.08,0.0,0.07,0.08,0.0,0.07,0.0,0.07,0.08,0.08,0.07,0.0,0.08,0.07,0.06,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.46
02/03/2022,3.69,2.82,2.95,2.48,2.5,2.86,2.49,2.53,1.48,2.08,1.43,1.45,1.71,1.99,1.45,1.17,1.56,1.22,0.0,1.33,1.41,1.51,1.06,1.42,1.25,0.9,1.21,1.05,0.94,0.9,0.94,1.03,0.93,1.03,0.74,0.8,0.88,0.78,0.68,0.71,0.61,0.71,0.64,0.61,0.6,0.55,0.56,0.57,0.52,0.53,0.5,0.4,0.54,0.49,0.49,0.47,0.55,0.47,0.46,0.41,0.48,0.4,0.55,0.4,0.35,0.41,0.39,0.35,0.34,0.39,0.3,0.36,0.22,0.3,0.28,0.3,0.27,0.31,0.28,0.3,0.28,0.28,0.26,0.24,0.26,0.27,0.23,0.27,0.26,0.27,0.27,0.22,0.27,0.25,0.22,0.26,0.21,0.23,0.28,0.18,0.21,0.16,0.22,0.21,0.26,0.19,0.21,0.22,0.2,0.22,0.21,0.2,0.19,0.16,0.19,0.19,0.2,0.17,0.19,0.26,0.17,0.2,0.19,0.12,0.17,0.14,0.17,0.13,0.16,0.15,0.15,0.16,0.15,0.15,0.16,0.13,0.16,0.14,0.14,0.15,0.16,0.15,0.12,0.12,0.12,0.12,0.14,0.14,0.09,0.12,0.13,0.11,0.11,0.12,0.1,0.1,0.12,0.1,0.1,0.12,0.11,0.1,0.1,0.1,0.09,0.08,0.09,0.1,0.08,0.07,0.08,0.11,0.09,0.09,0.09,0.08,0.09,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.07,0.08,0.0,0.07,0.08,0.0,0.07,0.0,0.07,0.08,0.08,0.07,0.0,0.08,0.07,0.06,0.07,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.46
02/04/2022,3.63,2.87,2.89,2.49,2.52,2.83,2.47,2.48,1.46,2.2,1.42,1.43,1.68,1.91,1.44,1.12,1.53,1.22,1.67,1.33,1.43,1.57,1.07,1.44,1.24,0.89,1.27,1.03,1.08,0.91,0.93,1.02,0.97,1.03,0.74,0.8,0.87,0.78,0.67,0.71,0.62,0.68,0.64,0.6,0.6,0.56,0.56,0.57,0.51,0.53,0.49,0.39,0.55,0.49,0.5,0.46,0.55,0.47,0.44,0.41,0.46,0.4,0.57,0.4,0.35,0.41,0.38,0.35,0.33,0.38,0.3,0.38,0.22,0.3,0.26,0.3,0.25,0.32,0.27,0.29,0.28,0.28,0.26,0.24,0.28,0.28,0.22,0.27,0.26,0.26,0.28,0.22,0.27,0.24,0.22,0.26,0.21,0.23,0.27,0.18,0.22,0.17,0.23,0.21,0.25,0.19,0.21,0.22,0.19,0.23,0.21,0.19,0.2,0.16,0.19,0.19,0.2,0.16,0.18,0.25,0.18,0.2,0.18,0.12,0.16,0.13,0.17,0.13,0.16,0.15,0.15,0.16,0.14,0.14,0.16,0.12,0.16,0.14,0.14,0.15,0.17,0.15,0.11,0.12,0.13,0.12,0.15,0.14,0.09,0.12,0.13,0.11,0.11,0.13,0.11,0.09,0.12,0.1,0.1,0.12,0.11,0.1,0.09,0.1,0.09,0.08,0.09,0.1,0.08,0.07,0.08,0.11,0.09,0.09,0.09,0.08,0.09,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.07,0.08,0.0,0.07,0.08,0.0,0.07,0.0,0.07,0.08,0.08,0.07,0.0,0.08,0.07,0.06,0.06,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.33
02/07/2022,3.55,2.82,2.92,2.49,2.53,2.96,2.45,2.55,1.46,2.17,1.44,1.45,1.71,1.93,1.48,1.12,1.56,1.19,1.66,1.28,1.4,1.54,1.04,1.48,1.25,0.88,1.29,1.04,1.07,0.85,0.91,1.01,0.96,1.01,0.72,0.78,0.89,0.79,0.66,0.7,0.61,0.69,0.64,0.61,0.59,0.55,0.56,0.56,0.52,0.56,0.49,0.39,0.54,0.48,0.49,0.49,0.57,0.49,0.45,0.41,0.47,0.4,0.56,0.39,0.35,0.4,0.38,0.37,0.33,0.38,0.31,0.36,0.21,0.3,0.27,0.3,0.25,0.32,0.27,0.29,0.28,0.28,0.26,0.24,0.26,0.28,0.22,0.28,0.26,0.27,0.28,0.21,0.27,0.24,0.22,0.26,0.21,0.23,0.27,0.18,0.21,0.16,0.22,0.21,0.26,0.18,0.21,0.22,0.19,0.23,0.22,0.19,0.21,0.15,0.19,0.19,0.2,0.17,0.19,0.25,0.18,0.2,0.18,0.12,0.17,0.14,0.18,0.13,0.17,0.15,0.15,0.15,0.14,0.14,0.16,0.12,0.16,0.14,0.14,0.16,0.16,0.15,0.11,0.12,0.12,0.12,0.15,0.14,0.09,0.12,0.13,0.1,0.11,0.12,0.1,0.09,0.12,0.1,0.11,0.12,0.11,0.1,0.1,0.1,0.09,0.08,0.09,0.1,0.08,0.06,0.08,0.11,0.09,0.09,0.09,0.08,0.08,0.09,0.08,0.08,0.08,0.07,0.08,0.08,0.07,0.08,0.0,0.07,0.08,0.0,0.07,0.0,0.07,0.07,0.08,0.07,0.0,0.08,0.07,0.06,0.06,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.32000000000002
02/08/2022,3.55,2.82,2.92,2.49,2.53,2.96,2.45,2.55,1.46,2.17,1.44,1.45,1.71,1.93,1.48,1.12,1.56,1.19,1.66,1.28,1.4,1.54,1.04,1.48,1.25,0.88,1.29,1.04,1.07,0.85,0.91,1.01,0.96,1.01,0.72,0.78,0.89,0.79,0.65,0.7,0.61,0.69,0.64,0.61,0.59,0.55,0.56,0.56,0.52,0.56,0.49,0.39,0.54,0.48,0.49,0.49,0.57,0.49,0.45,0.41,0.47,0.4,0.56,0.39,0.35,0.4,0.38,0.37,0.33,0.38,0.31,0.36,0.21,0.29,0.27,0.3,0.25,0.32,0.27,0.29,0.27,0.28,0.25,0.24,0.26,0.27,0.22,0.27,0.26,0.27,0.28,0.21,0.27,0.24,0.22,0.26,0.21,0.23,0.27,0.18,0.21,0.16,0.22,0.21,0.26,0.18,0.21,0.22,0.19,0.23,0.22,0.19,0.21,0.15,0.19,0.19,0.2,0.17,0.19,0.25,0.18,0.2,0.18,0.12,0.17,0.13,0.18,0.13,0.16,0.15,0.15,0.15,0.14,0.14,0.16,0.12,0.16,0.14,0.14,0.16,0.16,0.15,0.11,0.12,0.12,0.12,0.15,0.14,0.09,0.12,0.13,0.1,0.11,0.12,0.1,0.09,0.12,0.1,0.1,0.12,0.11,0.1,0.1,0.1,0.09,0.08,0.09,0.1,0.08,0.06,0.08,0.11,0.09,0.09,0.09,0.08,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.07,0.08,0.0,0.07,0.08,0.0,0.07,0.0,0.06,0.07,0.08,0.07,0.0,0.08,0.07,0.06,0.06,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2
02/09/2022,3.55,2.82,2.92,2.49,2.53,2.96,2.45,2.55,1.46,2.17,1.44,1.45,1.71,1.93,1.48,1.12,1.56,1.19,1.66,1.28,1.4,1.54,1.04,1.48,1.25,0.88,1.29,1.04,1.07,0.85,0.91,1.01,0.96,1.01,0.72,0.78,0.89,0.79,0.65,0.7,0.61,0.69,0.64,0.61,0.59,0.55,0.56,0.56,0.52,0.56,0.49,0.39,0.54,0.48,0.49,0.49,0.57,0.49,0.45,0.41,0.47,0.4,0.56,0.39,0.35,0.4,0.38,0.37,0.33,0.38,0.31,0.36,0.21,0.29,0.27,0.3,0.25,0.32,0.27,0.29,0.27,0.28,0.25,0.24,0.26,0.27,0.22,0.27,0.26,0.27,0.28,0.21,0.27,0.24,0.22,0.26,0.21,0.23,0.27,0.18,0.21,0.16,0.22,0.21,0.26,0.18,0.21,0.22,0.19,0.23,0.22,0.19,0.21,0.15,0.19,0.19,0.2,0.17,0.19,0.25,0.18,0.2,0.18,0.12,0.17,0.13,0.18,0.13,0.16,0.15,0.15,0.15,0.14,0.14,0.16,0.12,0.16,0.14,0.14,0.16,0.16,0.15,0.11,0.12,0.12,0.12,0.15,0.14,0.09,0.12,0.13,0.1,0.11,0.12,0.1,0.09,0.12,0.1,0.1,0.12,0.11,0.1,0.1,0.1,0.09,0.08,0.09,0.1,0.08,0.06,0.08,0.11,0.09,0.09,0.09,0.08,0.07,0.09,0.08,0.08,0.07,0.07,0.08,0.08,0.07,0.08,0.0,0.07,0.08,0.0,0.07,0.0,0.06,0.07,0.08,0.07,0.0,0.08,0.07,0.06,0.06,0.0,0.07,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2
