,AMC,OVV,THC,STAG,EME,SSB,CHK,VLY,M,ADC,ESNT,CIT,NVTA,SIGI,GT,TRNO,GBCI,PDCE,UBSI,HR,XTSLA,BXMT,RDN,HASI,PNM,ROLL,BKH,POR,CHX,CAR,TGNA,SBRA,AIMC,DOC,UMBF,OGS,ARNA,NJR,APG,SWX,ARNC,REZI,HOMB,RRC,HWC,ELY,DBRG,AVNT,SR,WCC,CBU,ENS,ALE,CMC,KFY,AR,BNL,LXP,CIM,ETRN,ADNT,MAC,PACB,BKU,AGIO,PCH,NAVI,EPRT,ESGR,TRTN,UNF,HP,MUR,NWE,CNO,ORA,QTS,EQC,APLE,FHI,MTH,PPBI,TPTX,RAMP,CNNE,SAVE,PEB,CATY,EBS,GATX,ITGR,ABCB,ASB,NHI,TMHC,AUB,RXN,VRNT,FCFS,NOVA,AVA,CWT,OUT,CNX,KMT,BIPC,ABM,KBH,SMPL,BBBY,EBC,KTOS,FUL,SJI,CVET,MGEE,VCYT,ACA,MATX,UFS,HL,MAXR,MPLN,REGI,IBTX,MLHR,SFNC,SM,PBH,VSH,MTX,SITC,MDRX,FULT,CVBF,ANF,PRMW.TO,JW.A,MARA,ONB,SHO,BRC,WD,AEL,GPI,BXS,RMBS,PRG,BCRX,OPCH,AX,PDM,MOG.A,CRC,RLJ,VSTO,FLOW,MYGN,SANM,WERN,KW,TROX,ASO,RPAI,GHC,FRME,PIPR,CSTM,IBOC,WAFD,TDS,TRN,HUBG,ODP,NSIT,BBIO,ABR,TPH,FLR,BDN,COOP,EPC,B,AMWL,SCL,MANT,AMRS,COLB,THS,IIPR,HTH,WSBC,ONTO,CTRE,AIN,PFSI,SKYW,PRLB,RLGY,MGLN,WSFS,XPER,ARI,GDOT,TWNK,WOR,FBC,LILAK,XHR,TOWN,MWA,OFC,FBP,ESE,UCBI,BIG,USD,INDB,OTTR,UNIT,BHVN,FCPT,UE,GTLS,BDC,MIC,CPK,JACK,WRE,SYKE,MDC,LC,ISBC,KAR,FFBC,AMKR,SASR,AAWW,TCBI,GMS,MFA,WTS,IRT,INT,GSHD,PDCO,WLL,CXP,MSGE,UNFI,AVIR,RXNEUR,WIRE,GNW,ARCB,KRG,FMBI,CADE,MLKN,CIVI,NTCT,CWEN,ARRY,RUSHA,BJ,DDS,BCC,NPO,ROIC,ETWO,n/a,HTLF,EPAY,RNST,HCC,PSMT,FBNC,VRTV,DLX,FIBK,NMIH,PTEN,SUM
07/23/2021,1.25,0.45,0.47,0.46,0.42,0.38,0.36,0.37,0.35,0.36,0.34,0.33,0.31,0.33,0.31,0.33,0.31,0.27,0.31,0.32,0.0,0.31,0.3,0.29,0.3,0.31,0.31,0.31,0.25,0.27,0.27,0.28,0.29,0.29,0.28,0.28,0.25,0.27,0.26,0.29,0.26,0.25,0.24,0.25,0.26,0.26,0.24,0.27,0.26,0.26,0.26,0.26,0.27,0.26,0.25,0.24,0.26,0.25,0.24,0.23,0.24,0.24,0.22,0.24,0.25,0.24,0.25,0.24,0.25,0.23,0.23,0.22,0.21,0.23,0.22,0.22,0.22,0.23,0.22,0.22,0.23,0.22,0.2,0.19,0.19,0.19,0.21,0.21,0.23,0.23,0.21,0.21,0.21,0.21,0.19,0.2,0.2,0.19,0.2,0.18,0.21,0.22,0.19,0.2,0.21,0.18,0.22,0.21,0.21,0.2,0.18,0.18,0.19,0.19,0.19,0.2,0.19,0.18,0.2,0.2,0.17,0.16,0.18,0.2,0.19,0.23,0.19,0.16,0.19,0.18,0.18,0.19,0.17,0.18,0.18,0.16,0.19,0.18,0.0,0.18,0.18,0.18,0.19,0.19,0.21,0.18,0.18,0.18,0.19,0.16,0.18,0.17,0.17,0.0,0.16,0.17,0.21,0.17,0.17,0.18,0.17,0.0,0.16,0.18,0.18,0.16,0.0,0.0,0.0,0.17,0.16,0.16,0.0,0.16,0.16,0.0,0.16,0.16,0.17,0.17,0.17,0.16,0.17,0.16,0.17,0.17,0.16,0.17,0.17,0.17,0.16,0.16,0.0,0.16,0.0,0.15,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.21,0.16,0.16,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,0.16,0.16,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.23
07/26/2021,1.17,0.47,0.47,0.45,0.41,0.38,0.37,0.37,0.36,0.35,0.34,0.34,0.31,0.33,0.31,0.32,0.31,0.27,0.31,0.32,0.0,0.3,0.3,0.29,0.29,0.3,0.3,0.3,0.26,0.28,0.27,0.28,0.29,0.28,0.27,0.27,0.25,0.26,0.26,0.29,0.26,0.26,0.24,0.26,0.27,0.26,0.23,0.27,0.25,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.23,0.24,0.24,0.23,0.24,0.24,0.24,0.25,0.24,0.25,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.23,0.22,0.2,0.19,0.19,0.2,0.21,0.21,0.23,0.22,0.21,0.21,0.21,0.21,0.19,0.21,0.21,0.19,0.21,0.19,0.21,0.21,0.19,0.19,0.21,0.18,0.22,0.21,0.21,0.2,0.18,0.18,0.19,0.18,0.18,0.2,0.18,0.18,0.2,0.2,0.18,0.17,0.19,0.21,0.19,0.23,0.19,0.16,0.18,0.18,0.18,0.19,0.17,0.18,0.18,0.16,0.19,0.17,0.16,0.18,0.18,0.18,0.19,0.19,0.22,0.18,0.18,0.18,0.19,0.16,0.18,0.17,0.17,0.16,0.17,0.16,0.21,0.17,0.17,0.17,0.17,0.0,0.17,0.18,0.18,0.16,0.0,0.0,0.0,0.16,0.16,0.16,0.0,0.16,0.16,0.0,0.16,0.16,0.17,0.17,0.17,0.16,0.17,0.16,0.16,0.17,0.16,0.17,0.17,0.17,0.15,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.15,0.0,0.0,0.16,0.22,0.16,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.16,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.07000000000001
07/27/2021,1.09,0.49,0.47,0.46,0.41,0.37,0.38,0.37,0.36,0.36,0.34,0.34,0.3,0.33,0.31,0.33,0.31,0.28,0.31,0.32,0.0,0.31,0.3,0.29,0.3,0.31,0.3,0.31,0.26,0.29,0.27,0.28,0.29,0.29,0.27,0.27,0.26,0.27,0.26,0.29,0.26,0.26,0.24,0.26,0.27,0.26,0.23,0.28,0.25,0.26,0.26,0.27,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.23,0.24,0.24,0.22,0.25,0.25,0.24,0.26,0.23,0.23,0.22,0.22,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.23,0.22,0.2,0.19,0.2,0.2,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.19,0.2,0.21,0.2,0.21,0.19,0.21,0.22,0.19,0.19,0.21,0.18,0.22,0.21,0.21,0.21,0.18,0.18,0.19,0.18,0.18,0.2,0.19,0.18,0.2,0.2,0.18,0.18,0.19,0.21,0.18,0.24,0.19,0.16,0.19,0.18,0.18,0.19,0.17,0.18,0.18,0.16,0.19,0.17,0.16,0.18,0.18,0.18,0.19,0.19,0.21,0.18,0.18,0.18,0.19,0.17,0.18,0.17,0.16,0.16,0.17,0.16,0.21,0.18,0.17,0.17,0.17,0.0,0.16,0.18,0.18,0.16,0.0,0.0,0.15,0.16,0.16,0.16,0.0,0.16,0.16,0.0,0.16,0.16,0.17,0.17,0.18,0.16,0.17,0.16,0.16,0.17,0.17,0.16,0.17,0.17,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.16,0.15,0.15,0.16,0.23,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.23
07/28/2021,1.07,0.48,0.48,0.46,0.42,0.35,0.39,0.37,0.35,0.36,0.35,0.34,0.3,0.33,0.31,0.33,0.31,0.28,0.31,0.32,0.0,0.31,0.31,0.29,0.3,0.31,0.31,0.31,0.26,0.29,0.27,0.28,0.29,0.29,0.27,0.28,0.26,0.27,0.26,0.29,0.26,0.26,0.24,0.26,0.27,0.26,0.23,0.28,0.26,0.27,0.26,0.26,0.26,0.26,0.25,0.25,0.26,0.25,0.24,0.24,0.24,0.23,0.23,0.24,0.22,0.25,0.25,0.24,0.26,0.24,0.23,0.22,0.22,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.24,0.22,0.19,0.19,0.2,0.2,0.21,0.21,0.22,0.23,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.19,0.21,0.18,0.21,0.22,0.19,0.19,0.21,0.18,0.22,0.22,0.21,0.2,0.18,0.18,0.19,0.19,0.19,0.2,0.19,0.18,0.2,0.2,0.17,0.17,0.19,0.2,0.18,0.24,0.2,0.16,0.19,0.18,0.18,0.19,0.17,0.18,0.18,0.16,0.19,0.17,0.16,0.18,0.18,0.18,0.19,0.19,0.21,0.18,0.18,0.18,0.2,0.17,0.18,0.17,0.17,0.16,0.17,0.16,0.21,0.17,0.17,0.18,0.17,0.15,0.16,0.19,0.18,0.16,0.0,0.0,0.0,0.17,0.17,0.16,0.16,0.16,0.16,0.0,0.16,0.17,0.17,0.17,0.18,0.16,0.17,0.16,0.16,0.17,0.17,0.17,0.17,0.17,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.16,0.24,0.16,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.16,0.16,0.16,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.35
07/29/2021,1.16,0.49,0.47,0.45,0.42,0.36,0.38,0.37,0.37,0.36,0.34,0.34,0.29,0.33,0.31,0.33,0.31,0.29,0.31,0.32,0.0,0.31,0.3,0.29,0.29,0.36,0.3,0.31,0.27,0.29,0.27,0.28,0.28,0.29,0.28,0.27,0.25,0.27,0.26,0.29,0.27,0.26,0.24,0.27,0.27,0.27,0.23,0.28,0.26,0.27,0.26,0.26,0.26,0.27,0.25,0.26,0.26,0.25,0.24,0.24,0.24,0.24,0.23,0.24,0.22,0.24,0.26,0.24,0.26,0.24,0.23,0.22,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.24,0.22,0.18,0.19,0.2,0.2,0.21,0.21,0.22,0.23,0.21,0.22,0.21,0.21,0.19,0.2,0.21,0.19,0.21,0.17,0.21,0.22,0.2,0.2,0.21,0.17,0.22,0.21,0.21,0.21,0.18,0.18,0.19,0.19,0.18,0.2,0.18,0.18,0.2,0.2,0.18,0.18,0.19,0.2,0.18,0.24,0.2,0.16,0.19,0.18,0.19,0.19,0.17,0.18,0.18,0.16,0.19,0.17,0.19,0.18,0.18,0.18,0.19,0.19,0.21,0.18,0.18,0.18,0.2,0.16,0.18,0.17,0.17,0.16,0.17,0.16,0.23,0.17,0.17,0.17,0.17,0.0,0.16,0.19,0.18,0.16,0.0,0.16,0.0,0.17,0.17,0.17,0.0,0.17,0.16,0.0,0.16,0.17,0.17,0.17,0.17,0.16,0.17,0.0,0.16,0.17,0.16,0.17,0.17,0.17,0.15,0.0,0.16,0.16,0.0,0.15,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.0,0.0,0.15,0.16,0.24,0.16,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.15,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.510000000000005
07/30/2021,1.1,0.48,0.48,0.46,0.42,0.35,0.39,0.37,0.36,0.36,0.34,0.34,0.29,0.33,0.3,0.33,0.31,0.28,0.31,0.32,0.0,0.31,0.3,0.29,0.29,0.35,0.31,0.32,0.26,0.29,0.27,0.28,0.27,0.29,0.28,0.28,0.24,0.27,0.28,0.29,0.27,0.26,0.24,0.25,0.28,0.26,0.23,0.28,0.26,0.27,0.26,0.26,0.27,0.27,0.25,0.25,0.26,0.25,0.24,0.24,0.23,0.23,0.23,0.25,0.21,0.25,0.26,0.24,0.26,0.23,0.23,0.22,0.22,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.24,0.22,0.18,0.18,0.2,0.2,0.21,0.21,0.22,0.23,0.22,0.22,0.21,0.21,0.2,0.21,0.21,0.19,0.21,0.18,0.22,0.22,0.2,0.19,0.21,0.17,0.22,0.21,0.21,0.2,0.18,0.18,0.19,0.19,0.19,0.2,0.18,0.18,0.2,0.2,0.17,0.17,0.19,0.19,0.18,0.24,0.2,0.0,0.19,0.18,0.19,0.19,0.17,0.18,0.18,0.16,0.19,0.18,0.17,0.18,0.18,0.18,0.19,0.19,0.21,0.18,0.18,0.18,0.19,0.16,0.18,0.17,0.17,0.16,0.17,0.16,0.23,0.17,0.17,0.18,0.17,0.15,0.16,0.19,0.18,0.16,0.0,0.16,0.0,0.17,0.17,0.16,0.0,0.17,0.16,0.0,0.16,0.18,0.16,0.17,0.18,0.16,0.17,0.16,0.17,0.17,0.0,0.17,0.17,0.17,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.15,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.15,0.16,0.24,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.15,0.15,0.0,0.0,0.16,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.38
08/02/2021,1.08,0.45,0.47,0.46,0.42,0.35,0.38,0.37,0.34,0.35,0.35,0.34,0.29,0.33,0.31,0.33,0.31,0.28,0.31,0.31,0.0,0.31,0.31,0.29,0.29,0.35,0.3,0.31,0.28,0.31,0.27,0.28,0.28,0.28,0.29,0.27,0.24,0.26,0.29,0.29,0.28,0.26,0.23,0.25,0.27,0.26,0.23,0.28,0.26,0.27,0.26,0.26,0.26,0.28,0.26,0.24,0.26,0.25,0.24,0.24,0.24,0.23,0.23,0.25,0.21,0.24,0.25,0.24,0.25,0.24,0.23,0.21,0.23,0.22,0.21,0.22,0.22,0.21,0.22,0.22,0.26,0.22,0.19,0.18,0.2,0.2,0.21,0.21,0.22,0.23,0.23,0.22,0.22,0.21,0.21,0.2,0.22,0.19,0.21,0.19,0.21,0.22,0.2,0.19,0.21,0.17,0.22,0.22,0.21,0.2,0.18,0.18,0.19,0.18,0.18,0.2,0.19,0.19,0.2,0.2,0.18,0.17,0.19,0.19,0.19,0.23,0.2,0.0,0.18,0.18,0.19,0.2,0.17,0.18,0.18,0.0,0.18,0.18,0.17,0.18,0.18,0.18,0.19,0.19,0.21,0.18,0.18,0.18,0.19,0.16,0.18,0.17,0.17,0.17,0.17,0.17,0.22,0.17,0.17,0.18,0.17,0.15,0.16,0.19,0.18,0.16,0.0,0.16,0.0,0.17,0.16,0.16,0.0,0.17,0.16,0.0,0.16,0.18,0.17,0.16,0.18,0.16,0.17,0.16,0.16,0.17,0.16,0.17,0.16,0.17,0.0,0.0,0.16,0.16,0.15,0.0,0.0,0.0,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.0,0.0,0.15,0.0,0.23,0.17,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.16,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.34
08/03/2021,1.06,0.45,0.47,0.47,0.42,0.34,0.37,0.37,0.35,0.36,0.35,0.34,0.29,0.34,0.31,0.33,0.31,0.28,0.31,0.32,0.0,0.31,0.31,0.29,0.29,0.35,0.3,0.31,0.27,0.3,0.27,0.28,0.28,0.29,0.29,0.27,0.24,0.26,0.29,0.29,0.28,0.27,0.23,0.26,0.27,0.26,0.23,0.28,0.25,0.27,0.26,0.26,0.26,0.28,0.26,0.24,0.26,0.25,0.24,0.24,0.25,0.23,0.24,0.25,0.21,0.24,0.25,0.25,0.25,0.25,0.23,0.21,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.27,0.22,0.18,0.18,0.2,0.19,0.21,0.21,0.23,0.23,0.23,0.22,0.22,0.21,0.21,0.2,0.22,0.19,0.21,0.2,0.21,0.22,0.2,0.19,0.21,0.17,0.22,0.22,0.21,0.2,0.18,0.18,0.19,0.18,0.19,0.2,0.21,0.19,0.2,0.2,0.18,0.18,0.19,0.19,0.19,0.23,0.2,0.0,0.18,0.18,0.19,0.19,0.17,0.18,0.18,0.0,0.18,0.18,0.17,0.18,0.18,0.18,0.19,0.19,0.22,0.18,0.19,0.17,0.18,0.16,0.18,0.17,0.16,0.17,0.17,0.17,0.22,0.17,0.17,0.18,0.17,0.0,0.16,0.19,0.18,0.16,0.0,0.16,0.0,0.17,0.16,0.16,0.16,0.16,0.16,0.0,0.16,0.18,0.17,0.17,0.18,0.16,0.17,0.16,0.16,0.17,0.0,0.17,0.16,0.17,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.0,0.0,0.0,0.16,0.23,0.17,0.0,0.0,0.0,0.0,0.16,0.15,0.16,0.16,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.49
08/04/2021,1.06,0.45,0.47,0.47,0.42,0.34,0.37,0.37,0.35,0.36,0.35,0.34,0.29,0.34,0.31,0.33,0.31,0.28,0.31,0.32,0.0,0.31,0.31,0.29,0.29,0.35,0.3,0.31,0.27,0.3,0.27,0.28,0.28,0.29,0.29,0.27,0.24,0.26,0.29,0.29,0.28,0.27,0.23,0.26,0.27,0.26,0.23,0.28,0.25,0.27,0.26,0.26,0.26,0.28,0.26,0.24,0.26,0.25,0.24,0.24,0.25,0.23,0.24,0.25,0.21,0.24,0.25,0.25,0.25,0.25,0.23,0.21,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.27,0.22,0.18,0.18,0.2,0.19,0.21,0.21,0.23,0.23,0.23,0.22,0.22,0.21,0.21,0.2,0.22,0.19,0.21,0.2,0.21,0.22,0.2,0.19,0.21,0.17,0.22,0.22,0.21,0.2,0.18,0.18,0.19,0.18,0.19,0.2,0.21,0.19,0.2,0.2,0.18,0.18,0.19,0.19,0.19,0.23,0.2,0.0,0.18,0.18,0.19,0.19,0.17,0.18,0.18,0.0,0.18,0.18,0.17,0.18,0.18,0.18,0.19,0.19,0.22,0.18,0.19,0.17,0.18,0.16,0.18,0.17,0.16,0.17,0.17,0.17,0.22,0.17,0.17,0.18,0.17,0.0,0.16,0.19,0.18,0.16,0.0,0.16,0.0,0.17,0.16,0.16,0.16,0.16,0.16,0.0,0.16,0.18,0.17,0.17,0.18,0.16,0.17,0.16,0.16,0.17,0.0,0.17,0.16,0.17,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.0,0.0,0.0,0.16,0.23,0.17,0.0,0.0,0.0,0.0,0.16,0.15,0.16,0.16,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.49
08/05/2021,1.06,0.45,0.47,0.47,0.42,0.34,0.37,0.37,0.35,0.36,0.35,0.34,0.29,0.34,0.31,0.33,0.31,0.28,0.31,0.32,0.0,0.31,0.31,0.29,0.29,0.35,0.3,0.31,0.27,0.3,0.27,0.28,0.28,0.29,0.29,0.27,0.24,0.26,0.29,0.29,0.28,0.27,0.23,0.26,0.27,0.26,0.23,0.28,0.25,0.27,0.26,0.26,0.26,0.28,0.26,0.24,0.26,0.25,0.24,0.24,0.25,0.23,0.24,0.25,0.21,0.24,0.25,0.25,0.25,0.25,0.23,0.21,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.27,0.22,0.18,0.18,0.2,0.19,0.21,0.21,0.23,0.23,0.23,0.22,0.22,0.21,0.21,0.2,0.22,0.19,0.21,0.2,0.21,0.22,0.2,0.19,0.21,0.17,0.22,0.22,0.21,0.2,0.18,0.18,0.19,0.18,0.19,0.2,0.21,0.19,0.2,0.2,0.18,0.18,0.19,0.19,0.19,0.23,0.2,0.0,0.18,0.18,0.19,0.19,0.17,0.18,0.18,0.0,0.18,0.18,0.17,0.18,0.18,0.18,0.19,0.19,0.22,0.18,0.19,0.17,0.18,0.16,0.18,0.17,0.16,0.17,0.17,0.17,0.22,0.17,0.17,0.18,0.17,0.0,0.16,0.19,0.18,0.16,0.0,0.16,0.0,0.17,0.16,0.16,0.16,0.16,0.16,0.0,0.16,0.18,0.17,0.17,0.18,0.16,0.17,0.16,0.16,0.17,0.0,0.17,0.16,0.17,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.0,0.0,0.0,0.16,0.23,0.17,0.0,0.0,0.0,0.0,0.16,0.15,0.16,0.16,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.49
08/06/2021,0.96,0.45,0.47,0.47,0.41,0.35,0.38,0.37,0.36,0.36,0.35,0.34,0.3,0.34,0.31,0.33,0.31,0.28,0.31,0.31,0.0,0.31,0.31,0.29,0.29,0.34,0.31,0.32,0.28,0.32,0.27,0.27,0.28,0.28,0.29,0.28,0.23,0.27,0.28,0.3,0.27,0.28,0.23,0.25,0.27,0.27,0.23,0.28,0.26,0.28,0.26,0.26,0.27,0.27,0.26,0.24,0.26,0.25,0.24,0.24,0.24,0.23,0.22,0.25,0.2,0.24,0.26,0.24,0.25,0.25,0.23,0.21,0.22,0.23,0.21,0.23,0.22,0.21,0.22,0.22,0.27,0.23,0.18,0.18,0.2,0.19,0.2,0.21,0.22,0.23,0.22,0.22,0.22,0.21,0.21,0.2,0.23,0.19,0.21,0.19,0.22,0.23,0.19,0.19,0.22,0.16,0.22,0.22,0.21,0.2,0.18,0.18,0.19,0.19,0.18,0.2,0.21,0.18,0.21,0.2,0.17,0.18,0.18,0.19,0.19,0.23,0.2,0.16,0.19,0.18,0.19,0.19,0.17,0.18,0.18,0.0,0.18,0.18,0.17,0.18,0.17,0.18,0.19,0.2,0.21,0.19,0.19,0.17,0.19,0.16,0.18,0.16,0.16,0.17,0.16,0.18,0.23,0.19,0.17,0.18,0.17,0.0,0.16,0.19,0.18,0.16,0.16,0.16,0.0,0.17,0.0,0.17,0.16,0.16,0.16,0.0,0.16,0.19,0.17,0.16,0.19,0.16,0.17,0.0,0.16,0.16,0.0,0.17,0.16,0.17,0.15,0.0,0.17,0.16,0.0,0.16,0.0,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.16,0.23,0.17,0.0,0.0,0.0,0.0,0.16,0.16,0.16,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.48
