,AAPL,MSFT,GOOGL,AMZN,FB,PYPL,ADBE,JPM,INTC,JNJ,CSCO,CRM,VZ,ORCL,PG,CMCSA,UNH,BAC,HD,T,QCOM,INTU,IBM,UPS,AMAT,ABT,LLY,PFE,ABBV,PEP,TMO,SRE,ADP,C,MCD,ADSK,LOW,TGT,VMW,MS,CHTR,AWK,DE,AMGN,CAT,UNP,DHR,BMY,MMM,LRCX,SBUX,GS,HPQ,AXP,EXC,SHW,CSX,ED,CBRE,MRK,ES,MSI,GM,CL,FDX,FSLR,CVS,COF,MMC,HPE,NEM,CTSH,EW,EIX,HSY,JNPR,KEYS,REGN,A,ANTM,EA,ALL,NSC,HUM,MET,F,GWW,EBAY,JLL,PSA,AFL,PGR,IRM,BAX,GIS,GILD,USB,MRNA,IPG,NTAP,BDX,AKAM,HIG,TRV,BBY,KSU,OC,KEY,BXP,CCK,KRC,MDLZ,ARW,CIEN,JBL,MTD,MCO,BIIB,K,URI,RF,LDOS,CTXS,DD,EMR,WM,SEE,WST,DRI,LB,LECO,SWK,VOYA,HCA,EPAM,MAS,BK,CDW,STZ,IT,ALLY,HAS,TAP,CHD,MKC,HRL,NWSA,GPS,AGCO,VRSN,OMC,ETSY,DGX,BEN,KMB,MOS,CUBE,ATVI,TSCO,ADM,YUM,RSG,CAG,EXPD,DECK,PRU,CLX,RHI,MCK,CAH,WAT,CMG,BR,KHC,SON,AZO,LII,NTRS,WHR,ABC,IQV,COLM,CRL,BERY,NWL,AIZ,CERN,BWA,BRX,WSM,ALXN,XRAY,CPB,CNC,MAN,DVA,FHN,BAH,SJM,DFS,MHK,DPZ,EME,NYT,KSS,HOLX,BBWI WI,STLD,HBAN,THC,V,NKE,SPGI,EL,PNC,ZI,NLOK,DOW,SNPS,TFC,BSX,AVB,CI,AGR,KDP,DXC,FITB,AMKR,AVY,KIM,NUAN,AIG,LNC,VIAC,CMA,CARR,NUE,SYF,WU,LEA,RMD,M,DOV,ATO,TPR,VRTX,NVDA,TSLA,AMD,NFLX,WDAY,WY,FIS,PEAK,HUN,WMG,CF,AYI,KLAC,TTC,ZBH,OTIS,RRX,WDC,CAR,CLF,CDNS,WTS,XPO,SUM
10/11/2021,6.38,6.12,4.6,3.13,2.32,0.0,1.02,1.1,0.89,0.81,0.91,0.0,0.79,0.97,0.75,0.8,0.74,0.87,0.0,0.75,0.61,0.69,0.59,0.53,0.59,0.5,0.5,0.53,0.47,0.52,0.56,0.37,0.5,0.49,0.51,0.49,0.48,0.43,0.47,0.5,0.41,0.38,0.41,0.34,0.4,0.0,0.47,0.37,0.4,0.41,0.42,0.42,0.41,0.5,0.37,0.4,0.0,0.29,0.41,0.31,0.32,0.4,0.4,0.28,0.29,0.35,0.33,0.36,0.32,0.35,0.32,0.36,0.3,0.29,0.26,0.28,0.32,0.23,0.26,0.3,0.0,0.29,0.37,0.24,0.32,0.33,0.27,0.29,0.32,0.28,0.27,0.26,0.29,0.25,0.27,0.3,0.37,0.25,0.27,0.3,0.28,0.26,0.29,0.25,0.28,0.25,0.24,0.28,0.0,0.25,0.28,0.3,0.27,0.0,0.29,0.22,0.27,0.22,0.22,0.0,0.23,0.27,0.24,0.0,0.29,0.32,0.23,0.21,0.25,0.0,0.24,0.26,0.19,0.24,0.23,0.22,0.3,0.23,0.0,0.24,0.19,0.22,0.18,0.18,0.21,0.0,0.21,0.23,0.21,0.19,0.2,0.0,0.18,0.0,0.24,0.27,0.2,0.2,0.22,0.22,0.25,0.25,0.22,0.19,0.2,0.29,0.23,0.23,0.19,0.0,0.0,0.23,0.23,0.2,0.0,0.21,0.0,0.0,0.2,0.18,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.22,0.19,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.62,0.63,0.38,0.33,0.37,0.31,0.31,0.3,0.27,0.32,0.27,0.27,0.26,0.28,0.26,0.24,0.26,0.2,0.21,0.22,0.22,0.22,0.23,0.2,0.23,0.19,0.17,0.19,0.18,0.2,0.0,0.2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.09
10/12/2021,6.39,6.13,4.64,3.12,2.33,0.0,1.02,1.1,0.89,0.81,0.92,0.0,0.78,0.99,0.75,0.76,0.75,0.88,0.0,0.75,0.6,0.68,0.59,0.53,0.58,0.5,0.51,0.52,0.48,0.52,0.56,0.37,0.5,0.49,0.51,0.49,0.48,0.43,0.46,0.5,0.4,0.38,0.41,0.34,0.4,0.0,0.47,0.36,0.4,0.41,0.42,0.43,0.4,0.5,0.37,0.39,0.0,0.28,0.41,0.3,0.32,0.4,0.41,0.28,0.29,0.35,0.33,0.36,0.32,0.35,0.32,0.36,0.3,0.29,0.26,0.29,0.32,0.22,0.26,0.3,0.0,0.29,0.38,0.25,0.32,0.33,0.28,0.3,0.32,0.28,0.27,0.26,0.28,0.25,0.27,0.3,0.37,0.24,0.26,0.3,0.27,0.26,0.3,0.25,0.28,0.26,0.23,0.28,0.0,0.25,0.27,0.3,0.27,0.0,0.29,0.22,0.27,0.22,0.22,0.0,0.23,0.28,0.22,0.0,0.29,0.32,0.23,0.2,0.25,0.0,0.24,0.26,0.19,0.24,0.23,0.22,0.31,0.23,0.17,0.24,0.19,0.23,0.18,0.18,0.21,0.0,0.21,0.23,0.21,0.19,0.2,0.0,0.18,0.0,0.24,0.27,0.2,0.21,0.22,0.22,0.24,0.25,0.22,0.18,0.19,0.3,0.23,0.24,0.19,0.0,0.0,0.23,0.23,0.2,0.0,0.21,0.0,0.0,0.2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.18,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.22,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.63,0.63,0.38,0.33,0.38,0.31,0.31,0.3,0.27,0.32,0.27,0.27,0.26,0.28,0.26,0.24,0.26,0.19,0.21,0.22,0.22,0.22,0.23,0.2,0.23,0.18,0.17,0.2,0.18,0.2,0.0,0.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.08
10/13/2021,6.39,6.13,4.64,3.12,2.33,0.0,1.02,1.1,0.89,0.81,0.92,0.0,0.78,0.99,0.75,0.76,0.75,0.88,0.0,0.75,0.6,0.68,0.59,0.53,0.58,0.5,0.51,0.52,0.48,0.52,0.56,0.37,0.5,0.49,0.51,0.49,0.48,0.43,0.46,0.5,0.4,0.38,0.41,0.34,0.4,0.0,0.47,0.36,0.4,0.41,0.42,0.43,0.4,0.5,0.37,0.39,0.0,0.28,0.41,0.3,0.32,0.4,0.41,0.28,0.29,0.35,0.33,0.36,0.32,0.35,0.32,0.36,0.3,0.29,0.26,0.29,0.32,0.22,0.26,0.3,0.0,0.29,0.38,0.25,0.32,0.33,0.28,0.3,0.32,0.28,0.27,0.26,0.28,0.25,0.27,0.3,0.37,0.24,0.26,0.3,0.27,0.26,0.3,0.25,0.28,0.26,0.23,0.28,0.0,0.25,0.27,0.3,0.27,0.0,0.29,0.22,0.27,0.22,0.22,0.0,0.23,0.28,0.22,0.0,0.29,0.32,0.23,0.2,0.25,0.0,0.24,0.26,0.19,0.24,0.23,0.22,0.31,0.23,0.17,0.24,0.19,0.23,0.18,0.18,0.21,0.0,0.21,0.23,0.21,0.19,0.2,0.0,0.18,0.0,0.24,0.27,0.2,0.21,0.22,0.22,0.24,0.25,0.22,0.18,0.19,0.3,0.23,0.24,0.19,0.0,0.0,0.23,0.23,0.2,0.0,0.21,0.0,0.0,0.2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.18,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.22,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.63,0.63,0.38,0.33,0.38,0.31,0.31,0.3,0.27,0.32,0.27,0.27,0.26,0.28,0.26,0.24,0.26,0.19,0.21,0.22,0.22,0.22,0.23,0.2,0.23,0.18,0.17,0.2,0.18,0.2,0.0,0.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.08
10/14/2021,6.39,6.13,4.64,3.12,2.33,0.0,1.02,1.1,0.89,0.81,0.92,0.0,0.78,0.99,0.75,0.76,0.75,0.88,0.0,0.75,0.6,0.68,0.59,0.53,0.58,0.5,0.51,0.52,0.48,0.52,0.56,0.37,0.5,0.49,0.51,0.49,0.48,0.43,0.46,0.5,0.4,0.38,0.41,0.34,0.4,0.0,0.47,0.36,0.4,0.41,0.42,0.43,0.4,0.5,0.37,0.39,0.0,0.28,0.41,0.3,0.32,0.4,0.41,0.28,0.29,0.35,0.33,0.36,0.32,0.35,0.32,0.36,0.3,0.29,0.26,0.29,0.32,0.22,0.26,0.3,0.0,0.29,0.38,0.25,0.32,0.33,0.28,0.3,0.32,0.28,0.27,0.26,0.28,0.25,0.27,0.3,0.37,0.24,0.26,0.3,0.27,0.26,0.3,0.25,0.28,0.26,0.23,0.28,0.0,0.25,0.27,0.3,0.27,0.0,0.29,0.22,0.27,0.22,0.22,0.0,0.23,0.28,0.22,0.0,0.29,0.32,0.23,0.2,0.25,0.0,0.24,0.26,0.19,0.24,0.23,0.22,0.31,0.23,0.17,0.24,0.19,0.23,0.18,0.18,0.21,0.0,0.21,0.23,0.21,0.19,0.2,0.0,0.18,0.0,0.24,0.27,0.2,0.21,0.22,0.22,0.24,0.25,0.22,0.18,0.19,0.3,0.23,0.24,0.19,0.0,0.0,0.23,0.23,0.2,0.0,0.21,0.0,0.0,0.2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.18,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.22,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,1.63,0.63,0.38,0.33,0.38,0.31,0.31,0.3,0.27,0.32,0.27,0.27,0.26,0.28,0.26,0.24,0.26,0.19,0.21,0.22,0.22,0.22,0.23,0.2,0.23,0.18,0.17,0.2,0.18,0.2,0.0,0.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.08
10/15/2021,6.42,6.16,4.64,3.1,2.31,0.0,1.02,1.08,0.89,0.81,0.92,0.0,0.77,1.01,0.76,0.73,0.75,0.87,0.0,0.73,0.6,0.68,0.59,0.53,0.59,0.5,0.51,0.52,0.48,0.52,0.56,0.36,0.49,0.49,0.51,0.49,0.49,0.43,0.46,0.49,0.39,0.37,0.4,0.34,0.4,0.0,0.47,0.36,0.4,0.41,0.42,0.42,0.4,0.5,0.36,0.39,0.0,0.29,0.41,0.3,0.32,0.4,0.41,0.28,0.29,0.37,0.34,0.36,0.32,0.36,0.32,0.36,0.3,0.29,0.26,0.29,0.32,0.22,0.26,0.3,0.0,0.29,0.38,0.25,0.32,0.33,0.27,0.3,0.33,0.28,0.27,0.26,0.29,0.24,0.28,0.3,0.37,0.25,0.27,0.3,0.27,0.26,0.3,0.25,0.28,0.26,0.23,0.28,0.0,0.25,0.27,0.3,0.27,0.0,0.29,0.22,0.27,0.23,0.22,0.0,0.23,0.28,0.22,0.0,0.28,0.32,0.23,0.2,0.24,0.0,0.23,0.26,0.2,0.24,0.23,0.22,0.31,0.23,0.17,0.24,0.19,0.22,0.18,0.18,0.21,0.0,0.21,0.22,0.21,0.19,0.2,0.0,0.18,0.0,0.24,0.29,0.21,0.2,0.22,0.23,0.24,0.25,0.22,0.19,0.18,0.3,0.23,0.24,0.2,0.0,0.0,0.23,0.23,0.2,0.0,0.21,0.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.18,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.6,0.63,0.38,0.33,0.37,0.31,0.31,0.3,0.27,0.32,0.26,0.27,0.26,0.29,0.27,0.24,0.26,0.2,0.21,0.22,0.22,0.23,0.23,0.2,0.23,0.18,0.18,0.19,0.18,0.2,0.0,0.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.07
10/18/2021,6.36,6.24,4.63,3.1,2.29,0.0,1.06,1.05,0.88,0.8,0.92,0.0,0.75,0.99,0.75,0.75,0.77,0.88,0.0,0.71,0.61,0.69,0.59,0.55,0.6,0.5,0.51,0.51,0.46,0.52,0.55,0.37,0.5,0.48,0.49,0.5,0.49,0.45,0.47,0.5,0.39,0.37,0.39,0.33,0.4,0.0,0.46,0.36,0.4,0.42,0.41,0.42,0.39,0.49,0.38,0.39,0.0,0.29,0.42,0.29,0.33,0.41,0.4,0.28,0.29,0.37,0.33,0.35,0.33,0.36,0.34,0.37,0.3,0.29,0.26,0.28,0.33,0.22,0.26,0.31,0.0,0.28,0.38,0.26,0.32,0.34,0.28,0.29,0.32,0.3,0.27,0.25,0.3,0.24,0.28,0.3,0.36,0.26,0.27,0.3,0.28,0.26,0.29,0.25,0.29,0.26,0.24,0.28,0.0,0.25,0.27,0.3,0.27,0.0,0.28,0.22,0.27,0.22,0.22,0.0,0.23,0.28,0.21,0.0,0.28,0.32,0.22,0.2,0.24,0.0,0.23,0.26,0.2,0.24,0.24,0.22,0.31,0.23,0.0,0.24,0.19,0.23,0.18,0.18,0.21,0.0,0.2,0.22,0.21,0.19,0.2,0.0,0.18,0.0,0.24,0.28,0.22,0.2,0.22,0.22,0.24,0.26,0.22,0.19,0.18,0.29,0.23,0.23,0.19,0.0,0.0,0.23,0.24,0.2,0.0,0.21,0.17,0.0,0.2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.19,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.57,0.65,0.38,0.34,0.37,0.33,0.3,0.3,0.28,0.32,0.27,0.28,0.26,0.29,0.27,0.24,0.25,0.0,0.2,0.22,0.22,0.22,0.23,0.2,0.22,0.18,0.18,0.19,0.18,0.21,0.0,0.2,0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.07
10/19/2021,6.37,6.23,4.62,3.19,2.26,0.0,1.06,1.06,0.89,0.8,0.91,0.0,0.75,0.99,0.75,0.74,0.78,0.9,0.0,0.71,0.61,0.7,0.59,0.55,0.59,0.49,0.51,0.5,0.46,0.52,0.55,0.37,0.51,0.49,0.49,0.5,0.5,0.45,0.48,0.51,0.39,0.37,0.39,0.33,0.4,0.0,0.46,0.36,0.41,0.41,0.41,0.43,0.4,0.49,0.37,0.39,0.0,0.28,0.42,0.29,0.32,0.4,0.4,0.27,0.29,0.37,0.33,0.35,0.33,0.36,0.33,0.37,0.3,0.29,0.26,0.28,0.33,0.22,0.26,0.31,0.0,0.28,0.39,0.26,0.32,0.34,0.28,0.29,0.32,0.29,0.27,0.25,0.29,0.24,0.27,0.29,0.36,0.26,0.27,0.31,0.27,0.26,0.29,0.24,0.29,0.26,0.24,0.28,0.0,0.25,0.27,0.3,0.27,0.0,0.28,0.22,0.27,0.22,0.21,0.0,0.23,0.28,0.22,0.0,0.28,0.32,0.23,0.2,0.23,0.0,0.24,0.26,0.2,0.24,0.24,0.23,0.31,0.23,0.0,0.24,0.2,0.23,0.0,0.18,0.21,0.0,0.2,0.22,0.21,0.19,0.2,0.0,0.18,0.0,0.24,0.28,0.21,0.2,0.22,0.22,0.24,0.25,0.21,0.18,0.19,0.29,0.23,0.23,0.19,0.0,0.0,0.23,0.24,0.2,0.0,0.22,0.17,0.0,0.2,0.18,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.22,0.18,0.17,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.61,0.65,0.38,0.34,0.36,0.33,0.3,0.3,0.28,0.32,0.27,0.27,0.26,0.28,0.26,0.24,0.25,0.0,0.21,0.22,0.22,0.22,0.23,0.19,0.22,0.18,0.18,0.19,0.18,0.21,0.0,0.21,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.11
10/20/2021,6.37,6.23,4.62,3.19,2.26,0.0,1.06,1.06,0.89,0.8,0.91,0.0,0.75,0.99,0.75,0.74,0.78,0.9,0.0,0.71,0.61,0.7,0.59,0.55,0.59,0.49,0.51,0.5,0.46,0.52,0.55,0.37,0.51,0.49,0.49,0.5,0.5,0.45,0.48,0.51,0.39,0.37,0.39,0.33,0.4,0.0,0.46,0.36,0.41,0.41,0.41,0.43,0.4,0.49,0.37,0.39,0.0,0.28,0.42,0.29,0.32,0.4,0.4,0.27,0.29,0.37,0.33,0.35,0.33,0.36,0.33,0.37,0.3,0.29,0.26,0.28,0.33,0.22,0.26,0.31,0.0,0.28,0.39,0.26,0.32,0.34,0.28,0.29,0.32,0.29,0.27,0.25,0.29,0.24,0.27,0.29,0.36,0.26,0.27,0.31,0.27,0.26,0.29,0.24,0.29,0.26,0.24,0.28,0.0,0.25,0.27,0.3,0.27,0.0,0.28,0.22,0.27,0.22,0.21,0.0,0.23,0.28,0.22,0.0,0.28,0.32,0.23,0.2,0.23,0.0,0.24,0.26,0.2,0.24,0.24,0.23,0.31,0.23,0.0,0.24,0.2,0.23,0.0,0.18,0.21,0.0,0.2,0.22,0.21,0.19,0.2,0.0,0.18,0.0,0.24,0.28,0.21,0.2,0.22,0.22,0.24,0.25,0.21,0.18,0.19,0.29,0.23,0.23,0.19,0.0,0.0,0.23,0.24,0.2,0.0,0.22,0.17,0.0,0.2,0.18,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.22,0.18,0.17,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.61,0.65,0.38,0.34,0.36,0.33,0.3,0.3,0.28,0.32,0.27,0.27,0.26,0.28,0.26,0.24,0.25,0.0,0.21,0.22,0.22,0.22,0.23,0.19,0.22,0.18,0.18,0.19,0.18,0.21,0.0,0.21,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.11
10/21/2021,6.43,6.27,4.65,3.21,2.32,0.0,1.08,1.06,0.88,0.79,0.9,0.0,0.75,1.0,0.74,0.73,0.77,0.9,0.0,0.69,0.61,0.71,0.58,0.55,0.6,0.49,0.51,0.5,0.45,0.51,0.55,0.37,0.5,0.48,0.49,0.5,0.5,0.46,0.48,0.5,0.39,0.37,0.39,0.32,0.4,0.0,0.46,0.35,0.4,0.42,0.42,0.44,0.41,0.5,0.37,0.39,0.0,0.28,0.42,0.29,0.31,0.4,0.39,0.27,0.29,0.36,0.33,0.35,0.33,0.35,0.33,0.37,0.3,0.29,0.25,0.28,0.34,0.22,0.26,0.3,0.0,0.28,0.39,0.26,0.32,0.34,0.28,0.29,0.32,0.29,0.27,0.25,0.29,0.24,0.27,0.29,0.36,0.26,0.27,0.29,0.27,0.26,0.28,0.24,0.29,0.26,0.24,0.28,0.0,0.24,0.27,0.29,0.27,0.0,0.28,0.22,0.27,0.21,0.21,0.0,0.23,0.27,0.22,0.0,0.28,0.32,0.22,0.2,0.23,0.0,0.24,0.26,0.2,0.24,0.24,0.23,0.31,0.24,0.0,0.24,0.2,0.23,0.0,0.18,0.21,0.0,0.2,0.22,0.2,0.19,0.2,0.0,0.18,0.0,0.24,0.28,0.21,0.2,0.23,0.22,0.24,0.25,0.21,0.19,0.19,0.29,0.22,0.24,0.19,0.0,0.0,0.23,0.23,0.2,0.0,0.22,0.17,0.0,0.2,0.18,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.21,0.19,0.18,0.0,0.0,0.21,0.0,0.22,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.6,0.65,0.39,0.33,0.36,0.33,0.3,0.29,0.28,0.32,0.26,0.27,0.26,0.27,0.26,0.24,0.26,0.0,0.2,0.23,0.22,0.22,0.23,0.19,0.22,0.18,0.18,0.2,0.18,0.2,0.0,0.25,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.14
10/22/2021,6.48,6.25,4.63,3.19,2.34,0.0,1.1,1.06,0.89,0.81,0.9,0.0,0.75,1.0,0.72,0.74,0.76,0.9,0.0,0.7,0.62,0.72,0.57,0.55,0.6,0.5,0.51,0.51,0.45,0.52,0.55,0.37,0.5,0.48,0.48,0.51,0.5,0.46,0.49,0.5,0.39,0.37,0.4,0.33,0.4,0.0,0.47,0.35,0.4,0.41,0.41,0.44,0.41,0.49,0.37,0.39,0.0,0.28,0.42,0.29,0.31,0.4,0.39,0.27,0.29,0.37,0.33,0.35,0.33,0.36,0.33,0.37,0.31,0.29,0.25,0.27,0.34,0.22,0.26,0.3,0.0,0.28,0.38,0.26,0.32,0.33,0.28,0.29,0.31,0.29,0.27,0.25,0.29,0.24,0.27,0.29,0.36,0.26,0.26,0.29,0.27,0.26,0.29,0.24,0.29,0.26,0.23,0.28,0.0,0.24,0.27,0.29,0.27,0.0,0.27,0.22,0.27,0.2,0.21,0.0,0.23,0.27,0.22,0.0,0.28,0.32,0.23,0.2,0.23,0.0,0.24,0.26,0.2,0.24,0.24,0.23,0.31,0.24,0.0,0.24,0.19,0.23,0.0,0.18,0.2,0.0,0.2,0.22,0.21,0.19,0.2,0.0,0.18,0.0,0.23,0.28,0.21,0.2,0.22,0.22,0.24,0.25,0.21,0.19,0.19,0.29,0.22,0.23,0.19,0.0,0.0,0.23,0.24,0.19,0.0,0.22,0.17,0.0,0.2,0.18,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.21,0.18,0.17,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,1.61,0.64,0.39,0.32,0.37,0.34,0.3,0.29,0.28,0.33,0.27,0.27,0.26,0.28,0.26,0.24,0.25,0.0,0.21,0.22,0.22,0.22,0.23,0.19,0.22,0.18,0.18,0.2,0.17,0.2,0.0,0.23,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.13999999999999
10/25/2021,6.47,6.2,4.56,3.14,2.33,0.0,1.08,1.07,0.89,0.8,0.91,0.0,0.76,0.99,0.72,0.74,0.78,0.9,0.0,0.7,0.61,0.71,0.57,0.55,0.6,0.51,0.51,0.51,0.45,0.52,0.56,0.37,0.5,0.48,0.48,0.51,0.5,0.46,0.49,0.49,0.4,0.37,0.4,0.33,0.41,0.0,0.47,0.35,0.4,0.41,0.41,0.43,0.4,0.5,0.38,0.4,0.0,0.28,0.42,0.3,0.31,0.4,0.39,0.27,0.29,0.36,0.33,0.36,0.33,0.36,0.33,0.37,0.31,0.29,0.25,0.28,0.34,0.22,0.26,0.32,0.0,0.28,0.39,0.27,0.32,0.34,0.28,0.29,0.31,0.29,0.27,0.26,0.29,0.24,0.27,0.29,0.36,0.26,0.26,0.29,0.27,0.26,0.29,0.25,0.29,0.26,0.23,0.28,0.0,0.25,0.27,0.29,0.27,0.0,0.27,0.22,0.27,0.2,0.21,0.0,0.24,0.27,0.22,0.0,0.28,0.32,0.23,0.2,0.22,0.0,0.24,0.26,0.2,0.24,0.24,0.23,0.32,0.24,0.0,0.24,0.2,0.22,0.0,0.18,0.21,0.0,0.2,0.22,0.21,0.19,0.19,0.0,0.18,0.0,0.23,0.28,0.21,0.2,0.22,0.22,0.24,0.25,0.21,0.19,0.18,0.3,0.22,0.23,0.19,0.0,0.0,0.22,0.23,0.19,0.0,0.22,0.17,0.0,0.2,0.18,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.21,0.19,0.17,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.58,0.64,0.38,0.31,0.38,0.33,0.3,0.3,0.28,0.33,0.27,0.27,0.27,0.28,0.26,0.24,0.26,0.17,0.21,0.23,0.21,0.23,0.24,0.19,0.23,0.18,0.18,0.2,0.0,0.2,0.0,0.23,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.1
