,2330.TW,700.HK,9988.HK,005930.KS,3690.HK,NPN.JO,939.HK,INFY.NS,LKOH.ME,HDFC.NS,2882.TW,NIO,2269.HK,2318.HK,005935.KQ,2010.SR,RELIANCE.NS,TCS.NS,000660.KS,2891.TW,035420.KS,2881.TW,JD,BIDU,NTES,FAB.,2887.TW,2454.TW,2892.TW,006400.KS,PDD,QNBK.QA,ICICIBANK.NS,2884.TW,SBER.ME,2603.TW,BBDC4.SA,M4B.,NVTK.L,DABUR.NS,B3SA3.SA,MOL.BD,1810.HK,HINDUNILVR.NS,055550.KS,035720.KS,VOD.JO,051910.KS,BBCA.JK,2382.HK,ASIANPAINT.NS,2912.TW,FEMSAUBD.MX,105560.KS,NESTLE.KL,BY6.,656.HK,005490.KS,GAZP.ME,GFNORTEO.MX,300750.SZ,LI,PBBANK.KL,RENT3.SA,175.HK,KFH.,2308.TW,1120.SR,OMU.JO,BBAS3.SA,YUMC,AXISBANK.NS,2002.TW,HCLTECH.NS,992.HK,PTT-R.BK,2317.TW,XPEV,NESTLEIND.NS,SANB11.SA,066570.KS,BTS-R.BK,NTCO3.SA,SCVUF,OPAP.AT,6098.HK,017670.KS,2303.TW,BDMS-R.BK,268.HK,968.HK,POLY.L,ENELAM.SN,PETDAG.KL,WALMEX.MX,2313.HK,BAJFINANCE.NS,KIO.JO,051900.KS,034220.KS,2331.HK,034730.KS,TITAN.NS,D7N.,1398.HK,2412.TW,WIPRO.NS,300274.SZ,NLMK.ME,PEL.NS,SBK.JO,CMIG4.SA,601318.SS,CCU.SN,MAHMG.,KOTAKBANK.NS,2353.TW,BAP,MAYBANK.KL,PKN.WA,SBIN.NS,ITUB4.SA,IMP.JO,PLZL.ME,KLBF.JK,2128.HK,096770.KS,002790.KS,4013.SR,097950.KS,2886.TW,867.HK,KOFUBL.MX,NRP.JO,2208.HK,000810.KS,UGPA3.SA,1585.HK,KGH.WA,EICHERMOT.NS,1180.SR,2327.TW,604.HK,300124.SZ,005380.KS,TCELL.IS,PHOR.L,BVT.JO,TATACONSUM.NS,RHBBANK.KL,1211.SR,601166.SS,CEMEXCPO.MX,BEKE,GRT.JO,WHL.JO,002594.SZ,NAUKRI.NS,HINDALCO.NS,2202.HK,1093.HK,CBQK.QA,001979.SZ,2333.HK,000100.SZ,2020.HK,6618.HK,YNDX,600015.SS,2885.TW,028260.KS,BGNE,2688.HK,090430.KS,CLS.JO,2280.SR,2018.HK,853.HK,COLPAL.NS,MAXIS.KL,TCS.L,GFI.JO,3908.HK,018260.KS,BILI,HMPRO-R.BK,2607.HK,009150.KS,6185.HK,FSR.JO,BHARTIARTL.NS,1530.HK,2301.TW,3037.TW,MARICO.NS,241.HK,TM.KL,780.HK,2050.SR,603799.SS,HKD,000938.SZ,ZLAB,LREN3.SA,1548.HK,2207.TW,VIPS,BIMBOA.MX,002460.SZ,CSAN3.SA,CPFE3.SA,XTSLA,127.HK,2222.SR,3711.TW,5871.TW,TWD,KRW,INR,600958.SS,BRL,601360.SS,ADCB.,1140.SR,600196.SS,257.HK,PEO.WA,GLOB,RIGDS.,ZAR,TCELL.E.IS,SCB-R.BK,CNH,021240.KS,ABG.JO,016360.KS,PTTGC-R.BK,ADNOCDIS.,SAR,VIVT3.SA,MINT-R.BK,DELTA-R.BK,1951.HK,1208.HK,002202.SZ,APN.JO,MTN.JO,UNVR.JK,PTTEP-R.BK,600115.SS,601012.SS,ATGL.NS,ADANIGREEN.NS,9618.HK,9999.HK,SUM
10/12/2021,6.99,4.4,3.51,3.78,1.89,0.55,0.97,1.03,1.0,0.98,0.95,0.66,0.86,0.62,0.66,0.81,0.92,0.92,0.56,0.81,1.02,0.67,0.63,0.52,0.55,0.69,0.76,0.62,0.63,0.51,0.51,0.67,0.65,0.64,0.75,0.16,0.44,0.49,0.63,0.54,0.4,0.59,0.39,0.53,0.46,0.34,0.54,0.33,0.55,0.37,0.48,0.49,0.42,0.42,0.42,0.41,0.34,0.37,0.51,0.38,0.37,0.33,0.36,0.3,0.27,0.38,0.29,0.39,0.4,0.36,0.29,0.38,0.29,0.44,0.39,0.32,0.3,0.32,0.36,0.29,0.22,0.34,0.22,0.28,0.33,0.25,0.23,0.35,0.28,0.32,0.26,0.38,0.24,0.28,0.26,0.18,0.33,0.2,0.2,0.2,0.26,0.24,0.34,0.21,0.19,0.23,0.3,0.26,0.17,0.25,0.24,0.26,0.18,0.0,0.23,0.27,0.19,0.23,0.23,0.25,0.24,0.18,0.17,0.16,0.29,0.17,0.2,0.19,0.24,0.19,0.21,0.16,0.22,0.19,0.18,0.23,0.21,0.2,0.0,0.21,0.23,0.14,0.17,0.15,0.0,0.0,0.25,0.19,0.2,0.19,0.18,0.16,0.15,0.0,0.17,0.2,0.15,0.24,0.24,0.17,0.18,0.22,0.0,0.18,0.14,0.0,0.19,0.0,0.17,0.15,0.15,0.2,0.14,0.0,0.18,0.0,0.0,0.0,0.28,0.25,0.18,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.19,0.0,0.14,0.0,0.0,0.0,0.15,0.16,0.14,0.0,0.0,0.17,0.0,0.15,0.0,0.15,0.0,0.18,0.16,0.0,0.14,0.31,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.18,0.15,0.0,0.17,0.0,0.19,0.17,0.0,0.19,0.16,0.15,0.16,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.11
10/13/2021,6.9,4.49,3.7,3.75,1.92,0.53,0.96,1.04,1.01,0.98,0.95,0.65,0.8,0.64,0.66,0.81,0.95,0.92,0.54,0.81,1.0,0.66,0.65,0.54,0.55,0.69,0.76,0.61,0.62,0.52,0.52,0.67,0.65,0.63,0.76,0.16,0.45,0.5,0.63,0.53,0.41,0.59,0.39,0.52,0.45,0.33,0.53,0.35,0.56,0.37,0.48,0.49,0.42,0.41,0.42,0.41,0.33,0.37,0.5,0.39,0.37,0.33,0.36,0.31,0.28,0.38,0.29,0.39,0.4,0.37,0.29,0.38,0.28,0.45,0.37,0.32,0.31,0.31,0.36,0.3,0.21,0.35,0.22,0.29,0.33,0.26,0.22,0.34,0.28,0.32,0.25,0.38,0.24,0.28,0.26,0.18,0.33,0.2,0.2,0.2,0.25,0.24,0.34,0.21,0.19,0.23,0.3,0.26,0.18,0.23,0.24,0.26,0.19,0.0,0.23,0.26,0.19,0.23,0.23,0.26,0.24,0.18,0.18,0.16,0.29,0.17,0.19,0.19,0.24,0.18,0.21,0.17,0.22,0.19,0.16,0.23,0.22,0.2,0.0,0.21,0.23,0.14,0.17,0.15,0.0,0.0,0.25,0.19,0.2,0.19,0.18,0.16,0.15,0.0,0.18,0.2,0.15,0.24,0.24,0.16,0.18,0.22,0.0,0.18,0.14,0.0,0.19,0.13,0.17,0.15,0.15,0.2,0.0,0.0,0.18,0.0,0.0,0.0,0.28,0.25,0.18,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.19,0.0,0.14,0.0,0.14,0.0,0.15,0.16,0.14,0.0,0.0,0.17,0.0,0.16,0.0,0.15,0.0,0.18,0.15,0.0,0.15,0.35,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.18,0.16,0.0,0.17,0.0,0.19,0.17,0.0,0.18,0.16,0.14,0.16,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.27000000000001
10/14/2021,6.9,4.49,3.7,3.75,1.92,0.53,0.96,1.04,1.01,0.98,0.95,0.65,0.8,0.64,0.66,0.81,0.95,0.92,0.54,0.81,1.0,0.66,0.65,0.54,0.55,0.69,0.76,0.61,0.62,0.52,0.52,0.67,0.65,0.63,0.76,0.16,0.45,0.5,0.63,0.53,0.41,0.59,0.39,0.52,0.45,0.33,0.53,0.35,0.56,0.37,0.48,0.49,0.42,0.41,0.42,0.41,0.33,0.37,0.5,0.39,0.37,0.33,0.36,0.31,0.28,0.38,0.29,0.39,0.4,0.37,0.29,0.38,0.28,0.45,0.37,0.32,0.31,0.31,0.36,0.3,0.21,0.35,0.22,0.29,0.33,0.26,0.22,0.34,0.28,0.32,0.25,0.38,0.24,0.28,0.26,0.18,0.33,0.2,0.2,0.2,0.25,0.24,0.34,0.21,0.19,0.23,0.3,0.26,0.18,0.23,0.24,0.26,0.19,0.0,0.23,0.26,0.19,0.23,0.23,0.26,0.24,0.18,0.18,0.16,0.29,0.17,0.19,0.19,0.24,0.18,0.21,0.17,0.22,0.19,0.16,0.23,0.22,0.2,0.0,0.21,0.23,0.14,0.17,0.15,0.0,0.0,0.25,0.19,0.2,0.19,0.18,0.16,0.15,0.0,0.18,0.2,0.15,0.24,0.24,0.16,0.18,0.22,0.0,0.18,0.14,0.0,0.19,0.13,0.17,0.15,0.15,0.2,0.0,0.0,0.18,0.0,0.0,0.0,0.28,0.25,0.18,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.19,0.0,0.14,0.0,0.14,0.0,0.15,0.16,0.14,0.0,0.0,0.17,0.0,0.16,0.0,0.15,0.0,0.18,0.15,0.0,0.15,0.35,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.18,0.16,0.0,0.17,0.0,0.19,0.17,0.0,0.18,0.16,0.14,0.16,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.27000000000001
10/15/2021,6.86,4.59,3.97,3.73,2.07,0.53,0.95,1.01,1.01,0.98,0.94,0.65,0.8,0.66,0.66,0.82,0.93,0.85,0.54,0.8,1.0,0.66,0.64,0.53,0.54,0.69,0.75,0.61,0.62,0.52,0.51,0.67,0.65,0.62,0.79,0.16,0.44,0.52,0.63,0.52,0.39,0.59,0.39,0.52,0.44,0.33,0.52,0.34,0.55,0.37,0.48,0.49,0.42,0.41,0.42,0.42,0.33,0.36,0.51,0.39,0.36,0.32,0.36,0.3,0.28,0.38,0.29,0.4,0.4,0.36,0.29,0.38,0.27,0.44,0.32,0.32,0.3,0.31,0.36,0.29,0.21,0.34,0.21,0.28,0.33,0.27,0.22,0.34,0.28,0.32,0.26,0.38,0.24,0.28,0.26,0.18,0.33,0.21,0.2,0.2,0.24,0.23,0.34,0.21,0.19,0.23,0.3,0.24,0.17,0.23,0.23,0.27,0.19,0.0,0.23,0.26,0.18,0.23,0.23,0.27,0.24,0.17,0.18,0.16,0.29,0.17,0.19,0.19,0.24,0.18,0.21,0.17,0.22,0.19,0.16,0.23,0.22,0.2,0.0,0.21,0.22,0.14,0.17,0.15,0.0,0.0,0.25,0.19,0.2,0.2,0.18,0.17,0.15,0.0,0.18,0.2,0.15,0.24,0.25,0.17,0.18,0.22,0.0,0.19,0.14,0.0,0.2,0.0,0.18,0.15,0.15,0.2,0.0,0.0,0.18,0.0,0.0,0.0,0.28,0.25,0.18,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.19,0.0,0.14,0.0,0.14,0.0,0.15,0.16,0.14,0.0,0.0,0.16,0.0,0.15,0.0,0.15,0.0,0.17,0.15,0.0,0.14,0.34,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17,0.16,0.0,0.17,0.0,0.19,0.17,0.0,0.18,0.16,0.14,0.15,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,85.33000000000001
10/18/2021,6.86,4.59,3.97,3.73,2.07,0.53,0.95,1.01,1.01,0.98,0.94,0.65,0.8,0.66,0.66,0.82,0.93,0.85,0.54,0.8,1.0,0.66,0.64,0.53,0.54,0.69,0.75,0.61,0.62,0.52,0.51,0.67,0.65,0.62,0.79,0.16,0.44,0.52,0.63,0.52,0.39,0.59,0.39,0.52,0.44,0.33,0.52,0.34,0.55,0.37,0.48,0.49,0.42,0.41,0.42,0.42,0.33,0.36,0.51,0.39,0.36,0.32,0.36,0.3,0.28,0.38,0.29,0.4,0.4,0.36,0.29,0.38,0.27,0.44,0.32,0.32,0.3,0.31,0.36,0.29,0.21,0.34,0.21,0.28,0.33,0.27,0.22,0.34,0.28,0.32,0.26,0.38,0.24,0.28,0.26,0.18,0.33,0.21,0.2,0.2,0.24,0.23,0.34,0.21,0.19,0.23,0.3,0.24,0.17,0.23,0.23,0.27,0.19,0.0,0.23,0.26,0.18,0.23,0.23,0.27,0.24,0.17,0.18,0.16,0.29,0.17,0.19,0.19,0.24,0.18,0.21,0.17,0.22,0.19,0.16,0.23,0.22,0.2,0.0,0.21,0.22,0.14,0.17,0.15,0.0,0.0,0.25,0.19,0.2,0.2,0.18,0.17,0.15,0.0,0.18,0.2,0.15,0.24,0.25,0.17,0.18,0.22,0.0,0.19,0.14,0.0,0.2,0.0,0.18,0.15,0.15,0.2,0.0,0.0,0.18,0.0,0.0,0.0,0.28,0.25,0.18,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.19,0.0,0.14,0.0,0.14,0.0,0.15,0.16,0.14,0.0,0.0,0.16,0.0,0.15,0.0,0.15,0.0,0.17,0.15,0.0,0.14,0.34,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17,0.16,0.0,0.17,0.0,0.19,0.17,0.0,0.18,0.16,0.14,0.15,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,85.33000000000001
10/19/2021,6.81,4.47,3.81,3.64,2.01,0.53,0.96,1.03,1.0,1.0,0.93,0.66,0.77,0.62,0.64,0.85,0.95,0.84,0.54,0.8,1.02,0.65,0.66,0.54,0.54,0.7,0.75,0.56,0.62,0.52,0.5,0.68,0.66,0.62,0.77,0.15,0.43,0.52,0.63,0.53,0.41,0.61,0.38,0.52,0.44,0.34,0.53,0.38,0.59,0.36,0.47,0.49,0.42,0.41,0.42,0.42,0.33,0.37,0.5,0.39,0.37,0.34,0.37,0.31,0.28,0.37,0.27,0.4,0.39,0.36,0.29,0.39,0.27,0.42,0.32,0.32,0.3,0.32,0.36,0.29,0.22,0.35,0.22,0.28,0.33,0.27,0.22,0.31,0.29,0.31,0.26,0.4,0.25,0.28,0.26,0.19,0.33,0.21,0.2,0.2,0.25,0.24,0.36,0.22,0.19,0.22,0.32,0.27,0.17,0.24,0.24,0.28,0.19,0.0,0.24,0.27,0.19,0.23,0.23,0.28,0.25,0.17,0.2,0.18,0.3,0.17,0.2,0.19,0.23,0.19,0.21,0.17,0.22,0.19,0.16,0.23,0.22,0.19,0.0,0.21,0.23,0.14,0.16,0.14,0.0,0.0,0.25,0.19,0.2,0.21,0.19,0.17,0.16,0.0,0.17,0.2,0.16,0.25,0.26,0.17,0.18,0.22,0.0,0.19,0.14,0.0,0.19,0.0,0.17,0.15,0.15,0.19,0.0,0.0,0.18,0.0,0.0,0.0,0.28,0.25,0.19,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.16,0.19,0.0,0.14,0.0,0.14,0.0,0.15,0.16,0.14,0.0,0.0,0.18,0.0,0.16,0.0,0.15,0.0,0.17,0.16,0.0,0.15,0.52,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.17,0.16,0.0,0.17,0.0,0.18,0.17,0.0,0.2,0.16,0.15,0.16,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.14,0.14,0.0,0.0,0.0,0.0,0.0,85.52000000000001
10/20/2021,7.05,4.52,3.77,3.64,2.07,0.54,0.94,1.01,1.01,0.98,0.95,0.67,0.77,0.62,0.64,0.84,0.94,0.82,0.56,0.79,1.0,0.67,0.66,0.53,0.53,0.69,0.75,0.57,0.62,0.53,0.5,0.67,0.65,0.62,0.75,0.15,0.45,0.52,0.62,0.52,0.43,0.59,0.38,0.51,0.44,0.34,0.53,0.37,0.58,0.36,0.47,0.49,0.42,0.41,0.41,0.44,0.32,0.37,0.5,0.4,0.39,0.35,0.36,0.31,0.3,0.37,0.27,0.39,0.38,0.37,0.29,0.38,0.27,0.41,0.32,0.31,0.3,0.35,0.36,0.3,0.22,0.35,0.21,0.28,0.33,0.26,0.22,0.32,0.28,0.32,0.27,0.39,0.24,0.28,0.26,0.19,0.32,0.21,0.2,0.2,0.25,0.24,0.36,0.22,0.19,0.22,0.32,0.27,0.17,0.23,0.23,0.28,0.18,0.0,0.25,0.27,0.19,0.24,0.23,0.28,0.25,0.18,0.2,0.17,0.3,0.16,0.2,0.2,0.23,0.18,0.2,0.17,0.22,0.19,0.16,0.23,0.22,0.21,0.0,0.2,0.22,0.14,0.16,0.14,0.0,0.0,0.25,0.19,0.2,0.21,0.19,0.17,0.16,0.0,0.17,0.2,0.17,0.25,0.26,0.16,0.17,0.21,0.0,0.21,0.14,0.0,0.19,0.0,0.17,0.15,0.15,0.19,0.0,0.0,0.19,0.0,0.0,0.0,0.27,0.25,0.19,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.15,0.18,0.0,0.14,0.0,0.14,0.0,0.15,0.15,0.14,0.0,0.0,0.17,0.0,0.16,0.0,0.15,0.0,0.17,0.15,0.0,0.14,0.53,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17,0.16,0.0,0.17,0.0,0.18,0.17,0.0,0.2,0.16,0.15,0.15,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.0,0.14,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.61
10/21/2021,6.93,4.53,3.79,3.62,2.06,0.53,0.93,1.06,1.01,0.98,0.95,0.71,0.81,0.62,0.63,0.83,0.94,0.83,0.55,0.8,1.01,0.67,0.67,0.55,0.54,0.7,0.77,0.57,0.62,0.53,0.51,0.68,0.67,0.62,0.73,0.14,0.45,0.51,0.62,0.52,0.41,0.58,0.38,0.51,0.44,0.33,0.53,0.37,0.57,0.37,0.46,0.49,0.42,0.41,0.41,0.45,0.32,0.36,0.49,0.4,0.4,0.34,0.36,0.31,0.3,0.37,0.28,0.39,0.38,0.37,0.29,0.38,0.27,0.4,0.32,0.32,0.3,0.35,0.36,0.28,0.21,0.34,0.21,0.28,0.32,0.26,0.21,0.32,0.28,0.32,0.27,0.39,0.24,0.28,0.26,0.19,0.32,0.21,0.19,0.2,0.26,0.24,0.36,0.23,0.19,0.22,0.32,0.28,0.17,0.23,0.23,0.28,0.18,0.0,0.23,0.26,0.19,0.24,0.23,0.27,0.25,0.17,0.2,0.17,0.3,0.17,0.2,0.2,0.23,0.19,0.21,0.17,0.22,0.19,0.16,0.23,0.22,0.19,0.0,0.2,0.23,0.14,0.16,0.14,0.0,0.0,0.26,0.19,0.2,0.21,0.19,0.17,0.16,0.0,0.17,0.19,0.17,0.25,0.27,0.16,0.17,0.22,0.0,0.21,0.14,0.0,0.18,0.0,0.17,0.15,0.15,0.19,0.0,0.0,0.18,0.0,0.0,0.0,0.27,0.25,0.19,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.15,0.18,0.0,0.14,0.0,0.14,0.0,0.15,0.15,0.14,0.0,0.0,0.18,0.0,0.16,0.0,0.15,0.0,0.18,0.16,0.0,0.14,0.53,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17,0.16,0.0,0.17,0.0,0.18,0.17,0.0,0.21,0.16,0.15,0.16,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.0,85.6
10/22/2021,7.01,4.51,3.81,3.64,2.08,0.55,0.93,1.06,1.01,0.98,0.94,0.71,0.82,0.62,0.63,0.82,0.94,0.82,0.56,0.79,1.03,0.67,0.68,0.58,0.55,0.69,0.76,0.59,0.62,0.54,0.51,0.68,0.67,0.62,0.75,0.14,0.43,0.52,0.62,0.51,0.39,0.58,0.4,0.49,0.44,0.35,0.52,0.37,0.56,0.38,0.45,0.48,0.41,0.41,0.41,0.45,0.32,0.36,0.5,0.4,0.4,0.35,0.36,0.29,0.31,0.37,0.29,0.4,0.39,0.35,0.29,0.38,0.27,0.4,0.33,0.31,0.29,0.35,0.35,0.27,0.22,0.34,0.19,0.27,0.33,0.26,0.21,0.32,0.29,0.33,0.28,0.4,0.24,0.28,0.26,0.2,0.31,0.21,0.2,0.2,0.27,0.24,0.34,0.23,0.19,0.22,0.32,0.28,0.17,0.22,0.23,0.27,0.18,0.0,0.23,0.27,0.19,0.23,0.23,0.27,0.25,0.17,0.2,0.18,0.3,0.18,0.2,0.2,0.23,0.19,0.21,0.17,0.22,0.19,0.16,0.23,0.21,0.2,0.0,0.19,0.22,0.14,0.16,0.14,0.0,0.0,0.26,0.19,0.2,0.21,0.18,0.17,0.16,0.0,0.18,0.2,0.17,0.24,0.26,0.16,0.18,0.21,0.0,0.21,0.14,0.0,0.19,0.0,0.17,0.15,0.15,0.2,0.0,0.0,0.18,0.0,0.0,0.0,0.26,0.25,0.19,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.15,0.18,0.0,0.13,0.0,0.0,0.0,0.15,0.15,0.14,0.0,0.0,0.17,0.0,0.15,0.0,0.15,0.0,0.17,0.16,0.0,0.14,0.53,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.17,0.16,0.0,0.17,0.0,0.18,0.17,0.0,0.21,0.16,0.15,0.15,0.0,0.0,0.15,0.14,0.0,0.13,0.13,0.0,0.13,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.67999999999999
10/25/2021,6.97,4.57,4.02,3.63,2.1,0.55,0.93,1.03,0.99,0.99,0.95,0.71,0.79,0.68,0.64,0.84,0.91,0.8,0.55,0.8,1.04,0.67,0.67,0.58,0.56,0.68,0.76,0.6,0.62,0.54,0.51,0.68,0.68,0.62,0.73,0.14,0.43,0.53,0.6,0.5,0.4,0.59,0.4,0.47,0.45,0.35,0.51,0.36,0.55,0.37,0.42,0.47,0.41,0.42,0.41,0.45,0.32,0.35,0.49,0.4,0.4,0.36,0.36,0.26,0.32,0.37,0.28,0.41,0.38,0.34,0.29,0.38,0.27,0.4,0.33,0.31,0.3,0.35,0.35,0.27,0.22,0.34,0.18,0.28,0.33,0.28,0.21,0.31,0.29,0.34,0.27,0.4,0.23,0.28,0.26,0.2,0.32,0.2,0.2,0.2,0.27,0.23,0.33,0.23,0.19,0.22,0.31,0.27,0.17,0.22,0.23,0.25,0.19,0.0,0.23,0.28,0.2,0.23,0.22,0.27,0.25,0.17,0.18,0.18,0.31,0.17,0.2,0.2,0.25,0.18,0.21,0.17,0.21,0.19,0.16,0.23,0.2,0.21,0.0,0.19,0.23,0.14,0.16,0.14,0.0,0.0,0.26,0.19,0.19,0.2,0.18,0.17,0.16,0.14,0.17,0.19,0.17,0.24,0.24,0.16,0.17,0.21,0.0,0.2,0.14,0.0,0.19,0.0,0.17,0.15,0.15,0.2,0.0,0.0,0.18,0.0,0.0,0.0,0.26,0.25,0.19,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.15,0.19,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.14,0.0,0.0,0.18,0.0,0.14,0.0,0.15,0.0,0.17,0.16,0.0,0.14,0.54,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.17,0.16,0.0,0.16,0.0,0.18,0.17,0.0,0.2,0.16,0.15,0.16,0.0,0.0,0.15,0.14,0.0,0.14,0.0,0.0,0.13,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,85.69
10/26/2021,7.02,4.61,4.03,3.64,2.11,0.55,0.92,1.01,0.99,1.01,0.94,0.69,0.79,0.67,0.63,0.84,0.91,0.8,0.56,0.81,1.04,0.66,0.67,0.57,0.56,0.68,0.76,0.61,0.62,0.55,0.52,0.68,0.68,0.62,0.74,0.14,0.41,0.54,0.6,0.5,0.38,0.59,0.4,0.47,0.45,0.35,0.51,0.36,0.56,0.38,0.42,0.48,0.41,0.42,0.41,0.47,0.32,0.34,0.49,0.4,0.41,0.36,0.36,0.25,0.32,0.37,0.27,0.41,0.37,0.32,0.29,0.39,0.27,0.39,0.34,0.31,0.3,0.35,0.35,0.26,0.22,0.34,0.18,0.28,0.33,0.28,0.22,0.32,0.29,0.34,0.27,0.41,0.24,0.28,0.27,0.2,0.32,0.2,0.2,0.2,0.28,0.23,0.34,0.23,0.19,0.22,0.3,0.27,0.18,0.21,0.23,0.23,0.19,0.0,0.23,0.29,0.19,0.23,0.22,0.26,0.25,0.16,0.18,0.18,0.3,0.18,0.2,0.2,0.25,0.18,0.21,0.17,0.21,0.19,0.16,0.23,0.19,0.21,0.0,0.19,0.23,0.14,0.16,0.14,0.0,0.0,0.25,0.19,0.19,0.2,0.18,0.17,0.15,0.14,0.16,0.19,0.18,0.22,0.23,0.17,0.17,0.21,0.0,0.21,0.14,0.0,0.2,0.0,0.17,0.15,0.15,0.2,0.0,0.0,0.18,0.0,0.0,0.0,0.25,0.25,0.19,0.0,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.15,0.19,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.14,0.0,0.0,0.18,0.0,0.14,0.0,0.15,0.0,0.17,0.16,0.0,0.0,0.54,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.16,0.0,0.16,0.16,0.0,0.17,0.0,0.18,0.17,0.0,0.2,0.15,0.15,0.16,0.0,0.0,0.14,0.14,0.0,0.14,0.0,0.0,0.13,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,85.71
