,NVDA,DPZ,STAA,MTD,FRPT,TDY,TWLO,APH,TDG,IDXX,ODFL,FFIN,ENTG,UNP,POOL,GNRC,INTU,EPAM,EXR,ZS,CVNA,UPWK,CROX,ZBRA,HZNP,EL,AXON,V,BURL,TRGP,RH,NET,TT,FATE,DOCU,LB,MEDP,FTNT,WAT,HD,AOS,BYD,AMAT,CRWD,TTC,CLF,UHAL,EFX,TMUS,ACN,CRL,NTRA,GOOGL,WMS,BILL,ROKU,DNLI,TPD.,GPS,MSFT,MRNA,SNA,MRVL,YETI,HUBS,KLAC,MGM,ACHC,FANG,VRT,TGT,ORCL,LRCX,THC,GGG,MAA,TPL,MRO,OXY,URI,TECH,DVN,FOXF,COTY,CARR,NDAQ,SBNY,CLR,DFS,ALGN,BX,AVY,CZR,MTZ,OMF,SIVB,TPR,ALLY,WEA.,NVCR,AGPXX,TPX,WAL,Tapestry Inc,Securities Lending - Bnym,Cash/Receivables/Payables,BBWI WI,VSCO WI,n/a,VSCO,688008.SS,BBWI,MRTX,AMT,CELH,WST,PAYC,CPRT,NKE,DHR,SGMS,MPWR,MSCI,NOW,PCTY,CAR,LSCC,DXCM,GTLS,VEEV,AMD,ADBE,INSP,MASI,WK,RGEN,AMEH,EW,SNPS,AA,OVV,ELS,COST,SWAV,SNAP,MCO,WCC,CMG,SYNA,SITE,DKS,CDW,ASAN,TMO,UPST,GME,ISRG,NEO,ETSY,CTLT,BIO,ON,KEYS,SQ,IRDM,BUWA.,DUT.,AAPL,ORLY,SHW,CDNS,TYL,RCM,SAIA,SCI,BLD,LFUS,UNH,SPGI,OLN,CTAS,BLDR,FR,AON,ARES,LPX,IIPR,PKN.,ZTS,TTEK,TER,WSC,TREX,F,PWR,KKR,ROK,CRM,PKI,SUM
11/08/2021,2.95,2.48,1.58,1.65,0.0,1.47,0.0,1.68,0.0,1.35,1.77,0.0,1.51,0.0,1.35,1.09,1.28,1.4,0.92,1.13,0.69,0.0,1.26,0.75,0.87,0.72,0.7,0.0,0.0,0.0,0.65,1.16,0.59,0.0,0.57,0.0,0.68,0.74,0.54,0.61,0.0,0.0,0.54,0.54,0.48,0.0,0.66,0.56,0.0,0.57,0.49,0.47,0.54,0.51,0.72,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.56,0.53,0.56,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,2.67,2.63,2.4,2.28,2.29,2.23,1.84,1.73,1.96,1.68,1.37,1.26,2.79,1.26,1.19,0.84,1.03,1.17,1.01,0.91,0.82,0.79,0.7,0.54,0.7,0.71,0.59,0.62,0.64,0.65,0.71,0.42,0.6,0.61,0.53,0.63,0.61,0.54,0.5,0.65,0.54,0.54,0.61,0.53,0.51,0.55,0.48,0.48,0.58,0.51,0.49,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/09/2021,3.27,2.52,1.51,1.69,0.0,1.46,0.0,1.73,0.0,1.37,1.76,0.0,1.49,0.0,1.34,1.06,1.25,1.44,0.89,1.16,0.67,0.0,1.3,0.78,0.82,0.74,0.68,0.0,0.0,0.0,0.63,1.17,0.61,0.0,0.53,0.0,0.68,0.76,0.53,0.6,0.0,0.0,0.58,0.55,0.48,0.0,0.66,0.57,0.0,0.57,0.47,0.48,0.55,0.56,0.81,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.57,0.54,0.57,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,2.62,2.69,2.2,2.23,2.24,2.28,1.71,1.69,1.97,1.68,1.37,1.17,2.76,1.32,1.21,0.88,1.02,1.21,1.01,0.93,0.79,0.86,0.63,0.61,0.7,0.72,0.59,0.62,0.64,0.66,0.7,0.42,0.6,0.61,0.53,0.73,0.61,0.52,0.5,0.62,0.52,0.54,0.59,0.53,0.45,0.59,0.43,0.45,0.59,0.51,0.46,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01000000000002
11/10/2021,3.27,2.52,1.51,1.69,0.0,1.46,0.0,1.73,0.0,1.37,1.76,0.0,1.49,0.0,1.34,1.06,1.25,1.44,0.89,1.16,0.67,0.0,1.3,0.78,0.82,0.74,0.68,0.0,0.0,0.0,0.63,1.17,0.61,0.0,0.53,0.0,0.68,0.76,0.53,0.6,0.0,0.0,0.58,0.55,0.48,0.0,0.66,0.57,0.0,0.57,0.47,0.48,0.55,0.56,0.81,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.57,0.54,0.57,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,2.62,2.69,2.2,2.23,2.24,2.28,1.71,1.69,1.97,1.68,1.37,1.17,2.76,1.32,1.21,0.88,1.02,1.21,1.01,0.93,0.79,0.86,0.63,0.61,0.7,0.72,0.59,0.62,0.64,0.66,0.7,0.42,0.6,0.61,0.53,0.73,0.61,0.52,0.5,0.62,0.52,0.54,0.59,0.53,0.45,0.59,0.43,0.45,0.59,0.51,0.46,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01000000000002
11/11/2021,3.37,2.51,1.53,1.7,0.0,1.44,0.0,1.72,0.0,1.35,1.76,0.0,1.51,0.0,1.34,1.06,1.24,1.46,0.9,1.2,0.66,0.0,1.27,0.77,0.8,0.73,0.66,0.0,0.0,0.0,0.62,1.24,0.61,0.0,0.54,0.0,0.67,0.78,0.54,0.6,0.0,0.0,0.57,0.56,0.49,0.0,0.65,0.57,0.0,0.57,0.47,0.49,0.54,0.59,0.82,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.58,0.52,0.58,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.36,2.62,2.57,2.24,2.25,2.23,2.19,1.76,1.62,1.97,1.67,1.36,1.14,2.71,1.34,1.21,0.89,1.02,1.33,1.01,0.94,0.81,0.85,0.64,0.62,0.7,0.72,0.6,0.63,0.63,0.65,0.7,0.43,0.6,0.6,0.53,0.73,0.6,0.52,0.5,0.65,0.52,0.54,0.6,0.53,0.47,0.59,0.43,0.0,0.58,0.51,0.46,0.47,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
11/12/2021,3.37,2.53,1.51,1.73,0.0,1.43,0.0,1.74,0.0,1.35,1.77,0.0,1.52,0.0,1.36,1.05,1.24,1.47,0.9,1.21,0.67,0.0,1.29,0.77,0.8,0.73,0.66,0.0,0.0,0.0,0.62,1.21,0.62,0.0,0.54,0.0,0.67,0.78,0.54,0.61,0.0,0.0,0.59,0.58,0.49,0.0,0.65,0.58,0.0,0.57,0.48,0.47,0.55,0.6,0.83,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.58,0.53,0.6,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,2.49,2.64,2.52,2.25,2.24,2.25,2.22,1.75,1.65,1.99,1.68,1.36,1.16,2.31,1.31,1.21,0.9,1.02,1.32,1.02,0.94,0.81,0.86,0.65,0.7,0.71,0.73,0.58,0.61,0.63,0.66,0.63,0.43,0.61,0.6,0.53,0.74,0.61,0.55,0.5,0.69,0.52,0.51,0.57,0.53,0.47,0.59,0.44,0.0,0.58,0.52,0.45,0.47,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.08
11/15/2021,3.39,2.61,1.5,1.71,0.0,1.47,0.0,1.78,0.0,1.34,1.78,0.0,1.56,0.0,1.46,1.09,1.25,1.39,0.92,1.2,0.66,0.0,1.29,0.77,0.82,0.74,0.64,0.0,0.0,0.0,0.61,1.18,0.63,0.0,0.51,0.0,0.68,0.77,0.55,0.61,0.0,0.0,0.59,0.57,0.5,0.0,0.66,0.56,0.0,0.58,0.5,0.48,0.54,0.6,0.81,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.59,0.49,0.59,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,2.16,2.61,2.46,2.3,2.19,2.25,2.17,1.81,1.55,2.03,1.68,1.36,1.12,2.54,1.35,1.23,0.88,1.02,1.32,0.99,0.94,0.85,0.84,0.64,0.76,0.69,0.73,0.64,0.63,0.65,0.67,0.64,0.43,0.61,0.62,0.54,0.74,0.63,0.54,0.51,0.65,0.54,0.41,0.57,0.52,0.47,0.59,0.45,0.0,0.59,0.52,0.45,0.47,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09
11/16/2021,3.37,2.63,1.49,1.72,0.0,1.46,0.0,1.8,0.0,1.36,1.81,0.0,1.55,0.0,1.49,1.07,1.29,1.39,0.91,1.21,0.67,0.0,1.31,0.77,0.82,0.74,0.64,0.0,0.0,0.0,0.61,1.22,0.64,0.0,0.53,0.0,0.67,0.77,0.55,0.61,0.0,0.0,0.6,0.57,0.51,0.0,0.65,0.57,0.0,0.58,0.49,0.48,0.55,0.59,0.82,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.59,0.49,0.6,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,2.13,2.59,2.09,2.3,2.19,2.29,2.18,1.8,1.5,2.04,1.69,1.38,1.13,2.5,1.34,1.24,0.88,1.02,1.33,1.01,0.95,0.85,0.85,0.62,0.79,0.69,0.74,0.64,0.61,0.64,0.67,0.64,0.43,0.61,0.62,0.55,0.74,0.62,0.54,0.52,0.69,0.54,0.44,0.56,0.52,0.46,0.63,0.45,0.0,0.59,0.52,0.44,0.46,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
11/17/2021,3.37,2.63,1.49,1.72,0.0,1.46,0.0,1.8,0.0,1.36,1.81,0.0,1.55,0.0,1.49,1.07,1.29,1.39,0.91,1.21,0.67,0.0,1.31,0.77,0.82,0.74,0.64,0.0,0.0,0.0,0.61,1.22,0.64,0.0,0.53,0.0,0.67,0.77,0.55,0.61,0.0,0.0,0.6,0.57,0.51,0.0,0.65,0.57,0.0,0.58,0.49,0.48,0.55,0.59,0.82,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.59,0.49,0.6,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,2.13,2.59,2.09,2.3,2.19,2.29,2.18,1.8,1.5,2.04,1.69,1.38,1.13,2.5,1.34,1.24,0.88,1.02,1.33,1.01,0.95,0.85,0.85,0.62,0.79,0.69,0.74,0.64,0.61,0.64,0.67,0.64,0.43,0.61,0.62,0.55,0.74,0.62,0.54,0.52,0.69,0.54,0.44,0.56,0.52,0.46,0.63,0.45,0.0,0.59,0.52,0.44,0.46,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
11/18/2021,3.35,2.66,1.48,1.7,0.0,1.47,0.0,1.83,0.0,1.35,1.83,0.0,1.56,0.0,1.5,1.05,1.29,1.37,0.92,1.2,0.68,0.0,1.3,0.77,0.82,0.74,0.63,0.0,0.0,0.0,0.63,1.24,0.64,0.0,0.53,0.0,0.67,0.76,0.54,0.62,0.0,0.0,0.6,0.51,0.5,0.0,0.65,0.57,0.0,0.58,0.49,0.49,0.55,0.59,0.8,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.59,0.52,0.6,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.12,2.49,1.96,2.33,2.17,2.31,2.19,1.78,1.48,2.05,1.72,1.36,1.12,2.57,1.36,1.24,0.89,1.02,1.32,1.02,0.95,0.85,0.86,0.63,0.86,0.7,0.74,0.63,0.61,0.64,0.68,0.61,0.44,0.61,0.62,0.55,0.77,0.62,0.55,0.52,0.67,0.54,0.39,0.58,0.52,0.45,0.63,0.45,0.0,0.6,0.53,0.46,0.47,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
11/19/2021,3.32,2.67,1.51,1.7,0.0,1.47,0.0,1.8,0.0,1.36,1.82,0.0,1.57,0.0,1.49,1.05,1.31,1.37,0.91,1.21,0.68,0.0,1.3,0.78,0.8,0.74,0.66,0.0,0.0,0.0,0.62,1.26,0.64,0.0,0.53,0.0,0.68,0.76,0.54,0.64,0.0,0.0,0.6,0.52,0.51,0.0,0.65,0.58,0.0,0.58,0.5,0.48,0.54,0.59,0.82,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.59,0.52,0.61,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.1,2.44,1.98,2.41,2.15,2.32,2.2,1.79,1.43,2.07,1.74,1.37,1.11,2.61,1.37,1.23,0.88,1.02,1.36,1.02,0.93,0.84,0.77,0.64,0.85,0.71,0.74,0.59,0.6,0.63,0.68,0.62,0.43,0.62,0.61,0.54,0.77,0.62,0.56,0.52,0.66,0.54,0.39,0.57,0.52,0.44,0.66,0.46,0.0,0.62,0.54,0.46,0.45,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06000000000002
11/24/2021,3.64,2.73,1.44,1.73,0.0,1.46,0.0,1.81,0.0,1.39,1.78,0.0,1.59,0.0,1.5,1.04,1.41,1.36,0.92,1.27,0.66,0.0,1.27,0.77,0.8,0.75,0.68,0.0,0.0,0.0,0.62,1.25,0.65,0.0,0.52,0.0,0.69,0.77,0.54,0.67,0.0,0.0,0.57,0.52,0.51,0.0,0.65,0.58,0.0,0.58,0.48,0.43,0.55,0.59,0.77,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.6,0.52,0.59,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.07,2.47,1.82,2.45,2.09,2.23,2.25,1.85,1.4,2.06,1.7,1.34,1.14,2.66,1.36,1.23,0.83,0.98,1.39,1.05,0.89,0.86,0.77,0.68,0.81,0.7,0.76,0.59,0.58,0.64,0.69,0.59,0.41,0.6,0.61,0.52,0.81,0.62,0.56,0.53,0.67,0.53,0.34,0.63,0.51,0.43,0.68,0.44,0.0,0.63,0.54,0.44,0.44,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.11
11/25/2021,3.6,2.77,1.39,1.73,0.0,1.47,0.0,1.83,0.0,1.39,1.82,0.0,1.59,0.0,1.48,1.07,1.38,1.29,0.93,1.21,0.66,0.0,1.3,0.8,0.8,0.76,0.69,0.0,0.0,0.0,0.61,1.13,0.66,0.0,0.5,0.0,0.68,0.76,0.55,0.68,0.0,0.0,0.57,0.49,0.52,0.0,0.65,0.58,0.0,0.58,0.48,0.42,0.55,0.61,0.74,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.59,0.51,0.57,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.14,2.49,1.87,2.44,2.05,2.18,2.28,1.88,1.43,2.06,1.68,1.33,1.13,2.86,1.33,1.2,0.84,0.96,1.39,1.05,0.88,0.86,0.76,0.66,0.76,0.7,0.75,0.61,0.61,0.64,0.71,0.57,0.4,0.61,0.62,0.52,0.82,0.63,0.58,0.54,0.53,0.54,0.34,0.7,0.51,0.42,0.65,0.46,0.0,0.63,0.55,0.42,0.43,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
12/02/2021,3.77,2.78,1.28,1.75,0.0,1.45,0.0,1.81,0.0,1.39,1.84,0.0,1.63,0.0,1.49,1.04,1.45,1.33,0.95,1.25,0.68,0.0,1.25,0.8,0.78,0.74,0.69,0.0,0.0,0.0,0.58,1.16,0.65,0.0,0.51,0.0,0.65,0.79,0.54,0.68,0.0,0.0,0.59,0.46,0.52,0.0,0.64,0.58,0.0,0.58,0.49,0.39,0.55,0.59,0.74,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.61,0.49,0.62,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.07,2.58,1.81,2.5,2.03,2.21,2.23,1.96,1.36,2.09,1.7,1.36,1.12,2.9,1.3,1.12,0.83,0.96,1.48,1.07,0.78,0.83,0.78,0.71,0.71,0.67,0.77,0.62,0.62,0.65,0.74,0.55,0.4,0.63,0.6,0.51,0.85,0.63,0.51,0.54,0.54,0.56,0.36,0.57,0.5,0.39,0.66,0.48,0.0,0.65,0.56,0.42,0.44,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06000000000002
12/06/2021,3.76,2.83,1.28,1.83,0.0,1.46,0.0,1.84,0.0,1.37,1.91,0.0,1.67,0.0,1.53,1.03,1.45,1.35,0.99,1.21,0.64,0.0,1.27,0.82,0.82,0.75,0.63,0.0,0.0,0.0,0.57,1.05,0.67,0.0,0.49,0.0,0.68,0.75,0.55,0.71,0.0,0.0,0.59,0.44,0.53,0.0,0.67,0.62,0.0,0.6,0.49,0.41,0.56,0.6,0.65,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.6,0.47,0.6,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.16,2.67,1.73,2.53,2.06,2.28,2.32,1.97,1.36,2.12,1.72,1.31,1.14,2.64,1.29,1.13,0.81,0.89,1.42,1.09,0.8,0.84,0.76,0.68,0.67,0.69,0.78,0.59,0.61,0.66,0.72,0.54,0.4,0.64,0.6,0.5,0.89,0.64,0.49,0.55,0.47,0.56,0.31,0.53,0.5,0.37,0.61,0.47,0.0,0.66,0.59,0.4,0.46,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
12/07/2021,3.76,2.83,1.28,1.83,0.0,1.46,0.0,1.84,0.0,1.37,1.91,0.0,1.67,0.0,1.53,1.03,1.45,1.35,0.99,1.21,0.64,0.0,1.27,0.82,0.82,0.75,0.63,0.0,0.0,0.0,0.57,1.05,0.67,0.0,0.49,0.0,0.68,0.75,0.55,0.71,0.0,0.0,0.59,0.44,0.53,0.0,0.67,0.62,0.0,0.6,0.49,0.41,0.56,0.6,0.65,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.6,0.47,0.6,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.16,2.67,1.73,2.53,2.06,2.28,2.32,1.97,1.36,2.12,1.72,1.31,1.14,2.64,1.29,1.13,0.81,0.89,1.42,1.09,0.8,0.84,0.76,0.68,0.67,0.69,0.78,0.59,0.61,0.66,0.72,0.54,0.4,0.64,0.6,0.5,0.89,0.64,0.49,0.55,0.47,0.56,0.31,0.53,0.5,0.37,0.61,0.47,0.0,0.66,0.59,0.4,0.46,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
12/08/2021,3.76,2.83,1.28,1.83,0.0,1.46,0.0,1.84,0.0,1.37,1.91,0.0,1.67,0.0,1.53,1.03,1.45,1.35,0.99,1.21,0.64,0.0,1.27,0.82,0.82,0.75,0.63,0.0,0.0,0.0,0.57,1.05,0.67,0.0,0.49,0.0,0.68,0.75,0.55,0.71,0.0,0.0,0.59,0.44,0.53,0.0,0.67,0.62,0.0,0.6,0.49,0.41,0.56,0.6,0.65,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.6,0.47,0.6,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.16,2.67,1.73,2.53,2.06,2.28,2.32,1.97,1.36,2.12,1.72,1.31,1.14,2.64,1.29,1.13,0.81,0.89,1.42,1.09,0.8,0.84,0.76,0.68,0.67,0.69,0.78,0.59,0.61,0.66,0.72,0.54,0.4,0.64,0.6,0.5,0.89,0.64,0.49,0.55,0.47,0.56,0.31,0.53,0.5,0.37,0.61,0.47,0.0,0.66,0.59,0.4,0.46,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
