,ORCL,VZ,BR,VRSN,DLB,SSNC,CHTR,MSFT,T,JKHY,CSCO,AKAM,IT,CTSH,IBM,ARW,NLOK,SIRI,EPAM,CDW,NWSA,CDK,IPG,VMW,WU,HPQ,CTXS,OMC,TTWO,DBX,KMI,NXST,HPE,FOXA,AZPN,ORLY,AZO,DPZ,ALL,FSLR,TGT,SNX,VIAC,YUM,PGR,DXC,LUMN,SCI,MRK,LH,TSCO,JNJ,BDX,LOW,DGX,BMY,ORI,CERN,GILD,GS,ABBV,XEC,TMX,SLM,ABT,JEF,AIZ,UNH,HUM,TMO,PFE,WAT,JPM,TRV,AFL,MS,TRGP,CVS,FAF,NOC,DVA,Y,SC,REGN,EXPD,BBY,SEE,MAT,WHR,AN,SON,PSA,OVV,OTIS,PKI,EXR,NWL,LMT,BERY,CMS,LSI,MMM,CUBE,HRC,DKS,UHAL,CACI,LSTR,PII,LKQ,UTHR,KNX,CACC,JBHT,LLY,CAH,GD,APA,CINF,SF,KMB,TPX,GIS,HOLX,PEG,EVRG,HCA,LII,PG,K,ANTM,UHS,BC,UGI,HIG,CAG,SJM,SWK,ALXN,CL,WMT,WSM,DTE,BOKF,HSY,AMG,CI,WSO,UPS,OMF,CNC,COF,CLX,VRTX,MO,IP,KR,AFG,TXRH,DE,HII,PHM,CPB,GM,MDU,TPR,KHC,ADM,ALLY,F,SNA,CROX,IRM,LB,NEM,FHN,TSN,PWR,FDX,CASY,WY,NUE,PBCT,AGCO,KRC,KEY,FL,RHI,FE,MAN,BYD,LPX,OC,JLL,BIIB,SNV,MTZ,THC,AYI,MOS,Boyd Gaming Corp,DTM WI,n/a,VSCO WI,BBWI WI,VSCO,ADP,JCOM,GOOGL,BKI,FISV,ADBE,FTNT,MCD,BSY,AAP,DISCA,GPC,CBOE,C,ZM,RSG,COR,BAX,PAG,TTC,PM,CHE,DFS,LHX,COO,DUK,CMI,DHR,EHC,RF,MCK,IQV,ABC,STLD,FANG,UAA,BRKR,HSIC,CBRE,EFX,SYNH,OLN,XRAY,KSS,X,ACI,M,BRX,BJ,MRNA,CCSI,ZD,PAYX,CIEN,JNPR,FWONK,ATVI,NUAN,LITE,SNPS,GDDY,NFLX,CNXC,ATUS,AMD,SYNA,FDS,DG,VOYA,RJF,FNF,SBUX,HLI,NVR,RS,WH,EXC,GLPI,OHI,ULTA,WST,CTRA,MAS,BAH,EOG,DVN,CLR,BIO,LEN,INCY,TNET,RRX,CLF,BLDR,SGMS,NBIX,PENN,XPO,CAR,CEGVV,CEG,SUM
11/09/2021,1.38,1.35,0.0,1.27,1.01,1.32,1.03,1.28,1.22,1.07,0.0,0.98,1.08,1.18,1.05,1.17,0.92,0.0,0.99,0.97,1.0,0.0,0.98,0.0,0.89,1.05,0.0,0.91,1.06,0.76,0.6,0.0,0.84,0.94,1.06,0.71,0.73,0.49,0.56,0.0,0.62,0.51,0.5,0.61,0.0,0.54,0.73,0.62,0.43,0.38,0.0,0.37,0.39,0.0,0.4,0.35,0.55,0.4,0.38,0.54,0.4,0.0,0.0,0.0,0.35,0.55,0.56,0.0,0.0,0.37,0.41,0.29,0.51,0.57,0.0,0.44,0.45,0.39,0.54,0.42,0.29,0.52,0.49,0.29,0.0,0.0,0.53,0.43,0.42,0.5,0.0,0.44,0.4,0.35,0.28,0.42,0.0,0.39,0.48,0.35,0.0,0.38,0.0,0.34,0.37,0.39,0.0,0.37,0.0,0.5,0.25,0.4,0.35,0.34,0.26,0.0,0.0,0.47,0.42,0.0,0.36,0.0,0.4,0.26,0.0,0.34,0.28,0.29,0.4,0.38,0.32,0.24,0.37,0.31,0.42,0.36,0.38,0.33,0.0,0.39,0.0,0.4,0.31,0.0,0.38,0.0,0.27,0.0,0.34,0.36,0.0,0.41,0.0,0.25,0.32,0.0,0.28,0.47,0.42,0.28,0.33,0.0,0.31,0.41,0.29,0.37,0.0,0.38,0.39,0.52,0.3,0.39,0.32,0.0,0.0,0.38,0.36,0.0,0.27,0.0,0.0,0.37,0.35,0.24,0.34,0.0,0.0,0.29,0.33,0.23,0.35,0.0,0.26,0.32,0.0,0.0,0.0,0.17,0.0,0.32,0.0,0.0,0.0,0.0,0.35,0.0,1.33,0.0,1.13,1.0,0.92,0.95,0.85,0.67,0.47,0.63,0.51,0.56,0.51,0.42,0.38,0.42,0.4,0.36,0.48,0.34,0.33,0.38,0.35,0.35,0.33,0.35,0.34,0.3,0.27,0.42,0.36,0.31,0.33,0.31,0.45,0.34,0.28,0.31,0.31,0.29,0.28,0.35,0.22,0.28,0.25,0.25,0.35,0.23,0.22,0.1,0.19,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
11/10/2021,1.38,1.35,0.0,1.27,1.01,1.32,1.03,1.28,1.22,1.07,0.0,0.98,1.08,1.18,1.05,1.17,0.92,0.0,0.99,0.97,1.0,0.0,0.98,0.0,0.89,1.05,0.0,0.91,1.06,0.76,0.6,0.0,0.84,0.94,1.06,0.71,0.73,0.49,0.56,0.0,0.62,0.51,0.5,0.61,0.0,0.54,0.73,0.62,0.43,0.38,0.0,0.37,0.39,0.0,0.4,0.35,0.55,0.4,0.38,0.54,0.4,0.0,0.0,0.0,0.35,0.55,0.56,0.0,0.0,0.37,0.41,0.29,0.51,0.57,0.0,0.44,0.45,0.39,0.54,0.42,0.29,0.52,0.49,0.29,0.0,0.0,0.53,0.43,0.42,0.5,0.0,0.44,0.4,0.35,0.28,0.42,0.0,0.39,0.48,0.35,0.0,0.38,0.0,0.34,0.37,0.39,0.0,0.37,0.0,0.5,0.25,0.4,0.35,0.34,0.26,0.0,0.0,0.47,0.42,0.0,0.36,0.0,0.4,0.26,0.0,0.34,0.28,0.29,0.4,0.38,0.32,0.24,0.37,0.31,0.42,0.36,0.38,0.33,0.0,0.39,0.0,0.4,0.31,0.0,0.38,0.0,0.27,0.0,0.34,0.36,0.0,0.41,0.0,0.25,0.32,0.0,0.28,0.47,0.42,0.28,0.33,0.0,0.31,0.41,0.29,0.37,0.0,0.38,0.39,0.52,0.3,0.39,0.32,0.0,0.0,0.38,0.36,0.0,0.27,0.0,0.0,0.37,0.35,0.24,0.34,0.0,0.0,0.29,0.33,0.23,0.35,0.0,0.26,0.32,0.0,0.0,0.0,0.17,0.0,0.32,0.0,0.0,0.0,0.0,0.35,0.0,1.33,0.0,1.13,1.0,0.92,0.95,0.85,0.67,0.47,0.63,0.51,0.56,0.51,0.42,0.38,0.42,0.4,0.36,0.48,0.34,0.33,0.38,0.35,0.35,0.33,0.35,0.34,0.3,0.27,0.42,0.36,0.31,0.33,0.31,0.45,0.34,0.28,0.31,0.31,0.29,0.28,0.35,0.22,0.28,0.25,0.25,0.35,0.23,0.22,0.1,0.19,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
11/11/2021,1.37,1.35,0.0,1.27,1.01,1.33,1.04,1.28,1.21,1.09,0.0,0.99,1.09,1.19,1.05,1.15,0.96,0.0,1.01,0.95,0.99,0.0,0.97,0.0,0.89,1.03,0.0,0.91,1.05,0.76,0.6,0.0,0.83,0.92,1.06,0.7,0.73,0.49,0.56,0.0,0.62,0.49,0.5,0.6,0.0,0.52,0.72,0.61,0.43,0.39,0.0,0.37,0.39,0.0,0.41,0.35,0.54,0.4,0.38,0.54,0.4,0.0,0.0,0.0,0.35,0.55,0.55,0.0,0.0,0.37,0.4,0.3,0.51,0.56,0.0,0.44,0.46,0.39,0.53,0.42,0.29,0.53,0.49,0.3,0.0,0.0,0.53,0.44,0.42,0.49,0.0,0.44,0.41,0.35,0.29,0.43,0.0,0.39,0.47,0.34,0.0,0.38,0.0,0.34,0.37,0.39,0.0,0.37,0.0,0.5,0.25,0.4,0.34,0.35,0.26,0.0,0.0,0.48,0.42,0.0,0.36,0.0,0.4,0.27,0.0,0.34,0.28,0.29,0.39,0.37,0.33,0.23,0.37,0.3,0.42,0.36,0.38,0.35,0.0,0.39,0.0,0.39,0.31,0.0,0.37,0.0,0.27,0.0,0.34,0.36,0.0,0.41,0.0,0.25,0.31,0.0,0.28,0.49,0.4,0.29,0.33,0.0,0.31,0.42,0.29,0.37,0.0,0.37,0.39,0.54,0.3,0.38,0.32,0.0,0.0,0.38,0.36,0.0,0.27,0.0,0.0,0.38,0.35,0.24,0.34,0.0,0.0,0.29,0.34,0.23,0.33,0.0,0.27,0.32,0.0,0.0,0.0,0.17,0.0,0.32,0.0,0.0,0.0,0.0,0.35,0.0,1.31,0.0,1.13,1.06,0.92,0.95,0.88,0.66,0.49,0.63,0.51,0.55,0.51,0.43,0.37,0.44,0.41,0.37,0.47,0.34,0.33,0.39,0.35,0.35,0.34,0.35,0.34,0.31,0.28,0.42,0.35,0.32,0.32,0.32,0.46,0.33,0.28,0.3,0.31,0.3,0.28,0.34,0.22,0.28,0.26,0.24,0.34,0.22,0.22,0.11,0.18,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
11/12/2021,1.37,1.35,0.0,1.27,1.01,1.33,1.04,1.28,1.21,1.09,0.0,0.99,1.09,1.19,1.05,1.15,0.96,0.0,1.01,0.95,0.99,0.0,0.97,0.0,0.89,1.03,0.0,0.91,1.05,0.76,0.6,0.0,0.83,0.92,1.06,0.7,0.73,0.49,0.56,0.0,0.62,0.49,0.5,0.6,0.0,0.52,0.72,0.61,0.43,0.39,0.0,0.37,0.39,0.0,0.41,0.35,0.54,0.4,0.38,0.54,0.4,0.0,0.0,0.0,0.35,0.55,0.55,0.0,0.0,0.37,0.4,0.3,0.51,0.56,0.0,0.44,0.46,0.39,0.53,0.42,0.29,0.53,0.49,0.3,0.0,0.0,0.53,0.44,0.42,0.49,0.0,0.44,0.41,0.35,0.29,0.43,0.0,0.39,0.47,0.34,0.0,0.38,0.0,0.34,0.37,0.39,0.0,0.37,0.0,0.5,0.25,0.4,0.34,0.35,0.26,0.0,0.0,0.48,0.42,0.0,0.36,0.0,0.4,0.27,0.0,0.34,0.28,0.29,0.39,0.37,0.33,0.23,0.37,0.3,0.42,0.36,0.38,0.35,0.0,0.39,0.0,0.39,0.31,0.0,0.37,0.0,0.27,0.0,0.34,0.36,0.0,0.41,0.0,0.25,0.31,0.0,0.28,0.49,0.4,0.29,0.33,0.0,0.31,0.42,0.29,0.37,0.0,0.37,0.39,0.54,0.3,0.38,0.32,0.0,0.0,0.38,0.36,0.0,0.27,0.0,0.0,0.38,0.35,0.24,0.34,0.0,0.0,0.29,0.34,0.23,0.33,0.0,0.27,0.32,0.0,0.0,0.0,0.17,0.0,0.32,0.0,0.0,0.0,0.0,0.35,0.0,1.31,0.0,1.13,1.06,0.92,0.95,0.88,0.66,0.49,0.63,0.51,0.55,0.51,0.43,0.37,0.44,0.41,0.37,0.47,0.34,0.33,0.39,0.35,0.35,0.34,0.35,0.34,0.31,0.28,0.42,0.35,0.32,0.32,0.32,0.46,0.33,0.28,0.3,0.31,0.3,0.28,0.34,0.22,0.28,0.26,0.24,0.34,0.22,0.22,0.11,0.18,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
11/15/2021,1.36,1.36,0.0,1.27,1.0,1.34,1.05,1.26,1.21,1.09,0.0,1.0,1.08,1.2,1.02,1.16,0.93,0.0,0.95,0.98,0.97,0.0,0.97,0.0,0.91,1.04,0.0,0.92,1.04,0.74,0.59,0.0,0.85,0.93,1.03,0.72,0.76,0.49,0.55,0.0,0.62,0.49,0.49,0.6,0.0,0.53,0.72,0.63,0.44,0.39,0.0,0.38,0.4,0.0,0.42,0.35,0.54,0.4,0.39,0.53,0.4,0.0,0.0,0.0,0.36,0.53,0.55,0.0,0.0,0.38,0.41,0.3,0.51,0.56,0.0,0.43,0.44,0.39,0.54,0.42,0.28,0.54,0.49,0.3,0.0,0.0,0.54,0.45,0.43,0.5,0.0,0.45,0.38,0.35,0.29,0.43,0.0,0.38,0.48,0.35,0.0,0.38,0.0,0.35,0.37,0.38,0.0,0.37,0.0,0.5,0.25,0.41,0.34,0.35,0.26,0.0,0.0,0.45,0.41,0.0,0.37,0.0,0.4,0.27,0.0,0.34,0.28,0.3,0.4,0.38,0.33,0.23,0.36,0.31,0.42,0.36,0.39,0.36,0.0,0.39,0.0,0.39,0.31,0.0,0.39,0.0,0.27,0.0,0.35,0.36,0.0,0.42,0.0,0.24,0.31,0.0,0.28,0.49,0.4,0.28,0.33,0.0,0.32,0.42,0.29,0.37,0.0,0.38,0.39,0.52,0.31,0.37,0.32,0.0,0.0,0.38,0.37,0.0,0.27,0.0,0.0,0.37,0.35,0.23,0.34,0.0,0.0,0.29,0.35,0.23,0.33,0.0,0.26,0.31,0.0,0.0,0.0,0.18,0.0,0.31,0.0,0.0,0.0,0.0,0.35,0.0,1.33,0.0,1.11,1.13,0.93,0.93,0.83,0.66,0.46,0.65,0.53,0.55,0.49,0.43,0.36,0.44,0.42,0.37,0.47,0.35,0.33,0.39,0.35,0.35,0.34,0.35,0.34,0.31,0.27,0.41,0.36,0.32,0.32,0.31,0.43,0.33,0.28,0.3,0.3,0.29,0.28,0.33,0.22,0.28,0.24,0.25,0.33,0.22,0.22,0.1,0.18,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/16/2021,1.36,1.36,0.0,1.27,1.0,1.34,1.05,1.26,1.21,1.09,0.0,1.0,1.08,1.2,1.02,1.16,0.93,0.0,0.95,0.98,0.97,0.0,0.97,0.0,0.91,1.04,0.0,0.92,1.04,0.74,0.59,0.0,0.85,0.93,1.03,0.72,0.76,0.49,0.55,0.0,0.62,0.49,0.49,0.6,0.0,0.53,0.72,0.63,0.44,0.39,0.0,0.38,0.4,0.0,0.42,0.35,0.54,0.4,0.39,0.53,0.4,0.0,0.0,0.0,0.36,0.53,0.55,0.0,0.0,0.38,0.41,0.3,0.51,0.56,0.0,0.43,0.44,0.39,0.54,0.42,0.28,0.54,0.49,0.3,0.0,0.0,0.54,0.45,0.43,0.5,0.0,0.45,0.38,0.35,0.29,0.43,0.0,0.38,0.48,0.35,0.0,0.38,0.0,0.35,0.37,0.38,0.0,0.37,0.0,0.5,0.25,0.41,0.34,0.35,0.26,0.0,0.0,0.45,0.41,0.0,0.37,0.0,0.4,0.27,0.0,0.34,0.28,0.3,0.4,0.38,0.33,0.23,0.36,0.31,0.42,0.36,0.39,0.36,0.0,0.39,0.0,0.39,0.31,0.0,0.39,0.0,0.27,0.0,0.35,0.36,0.0,0.42,0.0,0.24,0.31,0.0,0.28,0.49,0.4,0.28,0.33,0.0,0.32,0.42,0.29,0.37,0.0,0.38,0.39,0.52,0.31,0.37,0.32,0.0,0.0,0.38,0.37,0.0,0.27,0.0,0.0,0.37,0.35,0.23,0.34,0.0,0.0,0.29,0.35,0.23,0.33,0.0,0.26,0.31,0.0,0.0,0.0,0.18,0.0,0.31,0.0,0.0,0.0,0.0,0.35,0.0,1.33,0.0,1.11,1.13,0.93,0.93,0.83,0.66,0.46,0.65,0.53,0.55,0.49,0.43,0.36,0.44,0.42,0.37,0.47,0.35,0.33,0.39,0.35,0.35,0.34,0.35,0.34,0.31,0.27,0.41,0.36,0.32,0.32,0.31,0.43,0.33,0.28,0.3,0.3,0.29,0.28,0.33,0.22,0.28,0.24,0.25,0.33,0.22,0.22,0.1,0.18,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/17/2021,1.36,1.36,0.0,1.27,1.0,1.34,1.05,1.26,1.21,1.09,0.0,1.0,1.08,1.2,1.02,1.16,0.93,0.0,0.95,0.98,0.97,0.0,0.97,0.0,0.91,1.04,0.0,0.92,1.04,0.74,0.59,0.0,0.85,0.93,1.03,0.72,0.76,0.49,0.55,0.0,0.62,0.49,0.49,0.6,0.0,0.53,0.72,0.63,0.44,0.39,0.0,0.38,0.4,0.0,0.42,0.35,0.54,0.4,0.39,0.53,0.4,0.0,0.0,0.0,0.36,0.53,0.55,0.0,0.0,0.38,0.41,0.3,0.51,0.56,0.0,0.43,0.44,0.39,0.54,0.42,0.28,0.54,0.49,0.3,0.0,0.0,0.54,0.45,0.43,0.5,0.0,0.45,0.38,0.35,0.29,0.43,0.0,0.38,0.48,0.35,0.0,0.38,0.0,0.35,0.37,0.38,0.0,0.37,0.0,0.5,0.25,0.41,0.34,0.35,0.26,0.0,0.0,0.45,0.41,0.0,0.37,0.0,0.4,0.27,0.0,0.34,0.28,0.3,0.4,0.38,0.33,0.23,0.36,0.31,0.42,0.36,0.39,0.36,0.0,0.39,0.0,0.39,0.31,0.0,0.39,0.0,0.27,0.0,0.35,0.36,0.0,0.42,0.0,0.24,0.31,0.0,0.28,0.49,0.4,0.28,0.33,0.0,0.32,0.42,0.29,0.37,0.0,0.38,0.39,0.52,0.31,0.37,0.32,0.0,0.0,0.38,0.37,0.0,0.27,0.0,0.0,0.37,0.35,0.23,0.34,0.0,0.0,0.29,0.35,0.23,0.33,0.0,0.26,0.31,0.0,0.0,0.0,0.18,0.0,0.31,0.0,0.0,0.0,0.0,0.35,0.0,1.33,0.0,1.11,1.13,0.93,0.93,0.83,0.66,0.46,0.65,0.53,0.55,0.49,0.43,0.36,0.44,0.42,0.37,0.47,0.35,0.33,0.39,0.35,0.35,0.34,0.35,0.34,0.31,0.27,0.41,0.36,0.32,0.32,0.31,0.43,0.33,0.28,0.3,0.3,0.29,0.28,0.33,0.22,0.28,0.24,0.25,0.33,0.22,0.22,0.1,0.18,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/18/2021,1.36,1.36,0.0,1.27,1.0,1.34,1.05,1.26,1.21,1.09,0.0,1.0,1.08,1.2,1.02,1.16,0.93,0.0,0.95,0.98,0.97,0.0,0.97,0.0,0.91,1.04,0.0,0.92,1.04,0.74,0.59,0.0,0.85,0.93,1.03,0.72,0.76,0.49,0.55,0.0,0.62,0.49,0.49,0.6,0.0,0.53,0.72,0.63,0.44,0.39,0.0,0.38,0.4,0.0,0.42,0.35,0.54,0.4,0.39,0.53,0.4,0.0,0.0,0.0,0.36,0.53,0.55,0.0,0.0,0.38,0.41,0.3,0.51,0.56,0.0,0.43,0.44,0.39,0.54,0.42,0.28,0.54,0.49,0.3,0.0,0.0,0.54,0.45,0.43,0.5,0.0,0.45,0.38,0.35,0.29,0.43,0.0,0.38,0.48,0.35,0.0,0.38,0.0,0.35,0.37,0.38,0.0,0.37,0.0,0.5,0.25,0.41,0.34,0.35,0.26,0.0,0.0,0.45,0.41,0.0,0.37,0.0,0.4,0.27,0.0,0.34,0.28,0.3,0.4,0.38,0.33,0.23,0.36,0.31,0.42,0.36,0.39,0.36,0.0,0.39,0.0,0.39,0.31,0.0,0.39,0.0,0.27,0.0,0.35,0.36,0.0,0.42,0.0,0.24,0.31,0.0,0.28,0.49,0.4,0.28,0.33,0.0,0.32,0.42,0.29,0.37,0.0,0.38,0.39,0.52,0.31,0.37,0.32,0.0,0.0,0.38,0.37,0.0,0.27,0.0,0.0,0.37,0.35,0.23,0.34,0.0,0.0,0.29,0.35,0.23,0.33,0.0,0.26,0.31,0.0,0.0,0.0,0.18,0.0,0.31,0.0,0.0,0.0,0.0,0.35,0.0,1.33,0.0,1.11,1.13,0.93,0.93,0.83,0.66,0.46,0.65,0.53,0.55,0.49,0.43,0.36,0.44,0.42,0.37,0.47,0.35,0.33,0.39,0.35,0.35,0.34,0.35,0.34,0.31,0.27,0.41,0.36,0.32,0.32,0.31,0.43,0.33,0.28,0.3,0.3,0.29,0.28,0.33,0.22,0.28,0.24,0.25,0.33,0.22,0.22,0.1,0.18,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/19/2021,1.38,1.34,0.0,1.3,1.0,1.32,1.03,1.29,1.19,1.06,0.0,1.01,1.08,1.21,1.0,1.21,0.93,0.0,0.94,1.0,0.97,0.0,0.96,0.0,0.85,1.02,0.0,0.9,1.01,0.71,0.59,0.0,0.78,0.91,1.0,0.72,0.76,0.52,0.55,0.0,0.65,0.5,0.48,0.61,0.0,0.5,0.72,0.64,0.44,0.4,0.0,0.37,0.39,0.0,0.42,0.35,0.55,0.39,0.38,0.53,0.4,0.0,0.0,0.0,0.36,0.52,0.55,0.0,0.0,0.38,0.41,0.3,0.5,0.56,0.0,0.44,0.43,0.38,0.54,0.41,0.27,0.53,0.49,0.3,0.0,0.0,0.55,0.45,0.46,0.53,0.0,0.44,0.39,0.36,0.31,0.43,0.0,0.38,0.49,0.34,0.0,0.38,0.0,0.34,0.39,0.39,0.0,0.38,0.0,0.51,0.25,0.41,0.34,0.36,0.26,0.0,0.0,0.46,0.4,0.0,0.37,0.0,0.4,0.27,0.0,0.35,0.27,0.31,0.4,0.38,0.33,0.23,0.37,0.31,0.41,0.35,0.39,0.37,0.0,0.39,0.0,0.42,0.31,0.0,0.38,0.0,0.27,0.0,0.35,0.34,0.0,0.41,0.0,0.24,0.31,0.0,0.28,0.47,0.4,0.29,0.32,0.0,0.32,0.44,0.28,0.39,0.0,0.39,0.39,0.53,0.32,0.38,0.32,0.0,0.0,0.38,0.37,0.0,0.28,0.0,0.0,0.37,0.36,0.24,0.34,0.0,0.0,0.29,0.35,0.23,0.32,0.0,0.25,0.31,0.0,0.0,0.0,0.18,0.0,0.31,0.0,0.0,0.0,0.0,0.35,0.0,1.35,0.0,1.11,1.07,0.94,0.96,0.85,0.66,0.47,0.65,0.53,0.56,0.5,0.42,0.37,0.45,0.45,0.37,0.47,0.36,0.33,0.39,0.35,0.35,0.32,0.34,0.33,0.31,0.26,0.41,0.35,0.34,0.32,0.31,0.43,0.36,0.28,0.3,0.3,0.3,0.28,0.35,0.21,0.28,0.24,0.24,0.35,0.22,0.22,0.1,0.19,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/22/2021,1.38,1.34,0.0,1.3,1.0,1.32,1.03,1.29,1.19,1.06,0.0,1.01,1.08,1.21,1.0,1.21,0.93,0.0,0.94,1.0,0.97,0.0,0.96,0.0,0.85,1.02,0.0,0.9,1.01,0.71,0.59,0.0,0.78,0.91,1.0,0.72,0.76,0.52,0.55,0.0,0.65,0.5,0.48,0.61,0.0,0.5,0.72,0.64,0.44,0.4,0.0,0.37,0.39,0.0,0.42,0.35,0.55,0.39,0.38,0.53,0.4,0.0,0.0,0.0,0.36,0.52,0.55,0.0,0.0,0.38,0.41,0.3,0.5,0.56,0.0,0.44,0.43,0.38,0.54,0.41,0.27,0.53,0.49,0.3,0.0,0.0,0.55,0.45,0.46,0.53,0.0,0.44,0.39,0.36,0.31,0.43,0.0,0.38,0.49,0.34,0.0,0.38,0.0,0.34,0.39,0.39,0.0,0.38,0.0,0.51,0.25,0.41,0.34,0.36,0.26,0.0,0.0,0.46,0.4,0.0,0.37,0.0,0.4,0.27,0.0,0.35,0.27,0.31,0.4,0.38,0.33,0.23,0.37,0.31,0.41,0.35,0.39,0.37,0.0,0.39,0.0,0.42,0.31,0.0,0.38,0.0,0.27,0.0,0.35,0.34,0.0,0.41,0.0,0.24,0.31,0.0,0.28,0.47,0.4,0.29,0.32,0.0,0.32,0.44,0.28,0.39,0.0,0.39,0.39,0.53,0.32,0.38,0.32,0.0,0.0,0.38,0.37,0.0,0.28,0.0,0.0,0.37,0.36,0.24,0.34,0.0,0.0,0.29,0.35,0.23,0.32,0.0,0.25,0.31,0.0,0.0,0.0,0.18,0.0,0.31,0.0,0.0,0.0,0.0,0.35,0.0,1.35,0.0,1.11,1.07,0.94,0.96,0.85,0.66,0.47,0.65,0.53,0.56,0.5,0.42,0.37,0.45,0.45,0.37,0.47,0.36,0.33,0.39,0.35,0.35,0.32,0.34,0.33,0.31,0.26,0.41,0.35,0.34,0.32,0.31,0.43,0.36,0.28,0.3,0.3,0.3,0.28,0.35,0.21,0.28,0.24,0.24,0.35,0.22,0.22,0.1,0.19,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
