,WSM,RH,DECK,TPL,RS,NTLA,LAD,CIEN,AMED,UTHR,PWR,JBL,EHC,CHE,YETI,XTSLA,LSCC,CROX,CNXC,AMG,JEF,NVST,FAF,DLB,OMCL,DKS,LHCG,GMED,JCOM,AYI,THC,LPX,JHG,EVR,APPS,FL,UNM,SAIA,SYNA,STAA,MMS,RBC,AN,SNX,MEDP,CRUS,QRTEA,QDEL,OMF,CRNC,MTG,AMN,ENSG,PDCE,SEM,SSD,AL,UFPI,CDNA,PINC,HLI,VNT,SONO,MSM,RDN,SIG,XRX,MTDR,CNMD,R,AVT,TGNA,AR,DEN,STMP,CMC,KFY,DIOD,NAVI,MTH,NSIT,KLIC,NUVA,FN,MUSA,TRTN,LXP,APAM,ABG,KBH,HAE,EQC,MC,MMSI,MED,ATKR,FHI,PRG,AGO,SFM,BMI,MDRX,OMI,YELP,CNX,VSH,EBS,NUS,ANF,MDC,FORM,KTB,REGI,JW.A,CALX,RCII,EVTC,WERN,FIX,PRFT,ACA,SNBR,BRC,PDCO,AEL,INOV,MTX,PBH,GPI,DOOR,AMKR,RPAI,ODP,SANM,SCL,IRBT,PLXS,SPWR,TPH,SSTK,MYGN,VSTO,BOOT,PCRX,TROX,SBH,FWRD,EXPI,CORT,HRI,PDM,THRM,HCSG,RVLV,HTH,PIPR,DY,HUBG,BIG,BCC,TDS,GHC,VCEL,VCYT,MGLN,ROIC,NTCT,UCTT,HSKA,RLGY,MLI,SYKE,MODV,PRGS,WOR,OAS,PHR,UNFI,CENTA,NMRK,MGRC,TTEC,CCS,TTGT,INT,MCY,CSWI,MEI,RUSHA,HNI,EVH,KN,GMS,DLX,LNTH,LZB,HOPE,SWBI,ICFI,OSIS,ILPT,LMNX,CYH,TSE,OXM,CLDX,MHO,MBUU,XPEL,SITM,CWH,WIRE,ARCB,CDMO,PJT,MYRG,USD,ACLS,BSIG,ASO,HIBB,CRC,CRVL,STC,BISXX,n/a,RRX,ZD,-,CIVI,VRTV,SMCI,ECPG,DDS,SUPN,CUBI,CSGS,MRO,JLL,HRC,OVV,AA,OGN,BC,OLN,SPSC,TDC,CHK,RRC,EXLS,MUR,ALKS,ADS,PAG,SM,ITGR,AMEH,CVLT,WLL,WGO,BDN,WWE,CXP,WHD,VCRA,GNW,IRWD,LGF.B,JOE,FLGT,GDYN,SUM
10/11/2021,1.26,1.04,1.05,0.73,0.9,0.82,0.85,0.81,0.48,0.87,1.05,0.89,0.71,0.67,0.72,0.47,0.89,0.91,0.8,0.65,0.83,0.64,0.77,0.58,0.69,0.78,0.43,0.6,0.53,0.71,0.57,0.66,0.7,0.6,0.66,0.44,0.55,0.66,0.63,0.45,0.52,0.56,0.62,0.46,0.55,0.47,0.4,0.52,0.46,0.32,0.53,0.56,0.37,0.47,0.38,0.46,0.45,0.44,0.32,0.47,0.51,0.44,0.38,0.39,0.45,0.45,0.36,0.48,0.4,0.45,0.36,0.41,0.55,0.36,0.0,0.39,0.41,0.39,0.36,0.37,0.32,0.34,0.3,0.37,0.43,0.36,0.38,0.32,0.39,0.32,0.35,0.32,0.39,0.36,0.22,0.42,0.31,0.31,0.4,0.26,0.31,0.22,0.22,0.29,0.29,0.27,0.25,0.21,0.24,0.26,0.28,0.24,0.23,0.23,0.31,0.29,0.29,0.27,0.28,0.4,0.25,0.24,0.25,0.28,0.27,0.31,0.24,0.29,0.33,0.26,0.28,0.29,0.23,0.26,0.25,0.23,0.27,0.21,0.27,0.28,0.24,0.24,0.28,0.2,0.28,0.18,0.24,0.26,0.22,0.35,0.22,0.28,0.19,0.23,0.22,0.28,0.23,0.24,0.0,0.22,0.19,0.21,0.2,0.23,0.21,0.21,0.2,0.17,0.24,0.22,0.22,0.0,0.22,0.22,0.18,0.21,0.19,0.27,0.18,0.23,0.18,0.17,0.19,0.22,0.2,0.0,0.2,0.0,0.2,0.0,0.28,0.17,0.18,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.17,0.0,0.0,0.18,0.0,0.22,0.17,0.0,0.0,0.26,0.0,0.21,0.22,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.89000000000001
10/12/2021,1.26,1.04,1.05,0.73,0.9,0.82,0.85,0.81,0.48,0.87,1.05,0.89,0.71,0.67,0.72,0.47,0.89,0.91,0.8,0.65,0.83,0.64,0.77,0.58,0.69,0.78,0.43,0.6,0.53,0.71,0.57,0.66,0.7,0.6,0.66,0.44,0.55,0.66,0.63,0.45,0.52,0.56,0.62,0.46,0.55,0.47,0.4,0.52,0.46,0.32,0.53,0.56,0.37,0.47,0.38,0.46,0.45,0.44,0.32,0.47,0.51,0.44,0.38,0.39,0.45,0.45,0.36,0.48,0.4,0.45,0.36,0.41,0.55,0.36,0.0,0.39,0.41,0.39,0.36,0.37,0.32,0.34,0.3,0.37,0.43,0.36,0.38,0.32,0.39,0.32,0.35,0.32,0.39,0.36,0.22,0.42,0.31,0.31,0.4,0.26,0.31,0.22,0.22,0.29,0.29,0.27,0.25,0.21,0.24,0.26,0.28,0.24,0.23,0.23,0.31,0.29,0.29,0.27,0.28,0.4,0.25,0.24,0.25,0.28,0.27,0.31,0.24,0.29,0.33,0.26,0.28,0.29,0.23,0.26,0.25,0.23,0.27,0.21,0.27,0.28,0.24,0.24,0.28,0.2,0.28,0.18,0.24,0.26,0.22,0.35,0.22,0.28,0.19,0.23,0.22,0.28,0.23,0.24,0.0,0.22,0.19,0.21,0.2,0.23,0.21,0.21,0.2,0.17,0.24,0.22,0.22,0.0,0.22,0.22,0.18,0.21,0.19,0.27,0.18,0.23,0.18,0.17,0.19,0.22,0.2,0.0,0.2,0.0,0.2,0.0,0.28,0.17,0.18,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.17,0.0,0.0,0.18,0.0,0.22,0.17,0.0,0.0,0.26,0.0,0.21,0.22,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.89000000000001
10/13/2021,1.26,1.04,1.02,0.75,0.9,0.74,0.87,0.82,0.48,0.87,1.05,0.9,0.71,0.67,0.7,0.49,0.88,0.86,0.81,0.65,0.85,0.64,0.78,0.58,0.68,0.77,0.43,0.59,0.0,0.73,0.56,0.66,0.7,0.62,0.66,0.44,0.58,0.67,0.62,0.43,0.52,0.54,0.63,0.46,0.54,0.47,0.4,0.53,0.46,0.33,0.54,0.56,0.38,0.49,0.37,0.46,0.45,0.44,0.3,0.48,0.51,0.44,0.37,0.39,0.45,0.45,0.36,0.49,0.4,0.45,0.37,0.41,0.56,0.36,0.0,0.38,0.41,0.39,0.36,0.37,0.32,0.33,0.3,0.37,0.44,0.36,0.39,0.33,0.4,0.32,0.34,0.32,0.4,0.36,0.22,0.41,0.32,0.3,0.41,0.26,0.31,0.22,0.22,0.29,0.3,0.27,0.25,0.21,0.25,0.27,0.28,0.23,0.24,0.23,0.32,0.28,0.29,0.26,0.28,0.4,0.25,0.23,0.25,0.28,0.27,0.31,0.24,0.29,0.33,0.26,0.28,0.29,0.23,0.26,0.25,0.23,0.27,0.2,0.27,0.28,0.23,0.24,0.28,0.2,0.28,0.18,0.23,0.26,0.23,0.35,0.23,0.29,0.19,0.23,0.22,0.28,0.22,0.24,0.0,0.22,0.19,0.21,0.2,0.22,0.21,0.21,0.2,0.17,0.23,0.22,0.22,0.0,0.22,0.22,0.18,0.21,0.19,0.27,0.18,0.23,0.18,0.17,0.19,0.21,0.21,0.0,0.2,0.0,0.2,0.0,0.29,0.17,0.17,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.17,0.0,0.0,0.17,0.0,0.21,0.17,0.0,0.0,0.26,0.0,0.21,0.22,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.84
10/14/2021,1.26,1.04,1.02,0.75,0.9,0.74,0.87,0.82,0.48,0.87,1.05,0.9,0.71,0.67,0.7,0.49,0.88,0.86,0.81,0.65,0.85,0.64,0.78,0.58,0.68,0.77,0.43,0.59,0.0,0.73,0.56,0.66,0.7,0.62,0.66,0.44,0.58,0.67,0.62,0.43,0.52,0.54,0.63,0.46,0.54,0.47,0.4,0.53,0.46,0.33,0.54,0.56,0.38,0.49,0.37,0.46,0.45,0.44,0.3,0.48,0.51,0.44,0.37,0.39,0.45,0.45,0.36,0.49,0.4,0.45,0.37,0.41,0.56,0.36,0.0,0.38,0.41,0.39,0.36,0.37,0.32,0.33,0.3,0.37,0.44,0.36,0.39,0.33,0.4,0.32,0.34,0.32,0.4,0.36,0.22,0.41,0.32,0.3,0.41,0.26,0.31,0.22,0.22,0.29,0.3,0.27,0.25,0.21,0.25,0.27,0.28,0.23,0.24,0.23,0.32,0.28,0.29,0.26,0.28,0.4,0.25,0.23,0.25,0.28,0.27,0.31,0.24,0.29,0.33,0.26,0.28,0.29,0.23,0.26,0.25,0.23,0.27,0.2,0.27,0.28,0.23,0.24,0.28,0.2,0.28,0.18,0.23,0.26,0.23,0.35,0.23,0.29,0.19,0.23,0.22,0.28,0.22,0.24,0.0,0.22,0.19,0.21,0.2,0.22,0.21,0.21,0.2,0.17,0.23,0.22,0.22,0.0,0.22,0.22,0.18,0.21,0.19,0.27,0.18,0.23,0.18,0.17,0.19,0.21,0.21,0.0,0.2,0.0,0.2,0.0,0.29,0.17,0.17,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.17,0.0,0.0,0.17,0.0,0.21,0.17,0.0,0.0,0.26,0.0,0.21,0.22,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.84
10/15/2021,1.27,1.03,0.94,0.75,0.93,0.78,0.86,0.82,0.46,0.87,1.04,0.91,0.69,0.66,0.7,0.5,0.87,0.83,0.8,0.65,0.87,0.63,0.78,0.58,0.68,0.75,0.41,0.59,0.0,0.75,0.57,0.69,0.7,0.62,0.68,0.44,0.58,0.68,0.62,0.42,0.52,0.0,0.64,0.46,0.53,0.47,0.39,0.53,0.46,0.33,0.54,0.57,0.37,0.5,0.36,0.46,0.45,0.45,0.31,0.49,0.51,0.43,0.37,0.39,0.45,0.43,0.35,0.5,0.4,0.45,0.37,0.41,0.54,0.36,0.0,0.39,0.41,0.39,0.37,0.37,0.33,0.32,0.3,0.38,0.43,0.36,0.4,0.32,0.41,0.32,0.34,0.33,0.39,0.36,0.22,0.42,0.31,0.3,0.41,0.27,0.3,0.22,0.23,0.29,0.3,0.26,0.25,0.21,0.23,0.27,0.28,0.24,0.24,0.24,0.32,0.28,0.29,0.26,0.29,0.4,0.25,0.24,0.25,0.29,0.27,0.32,0.24,0.29,0.32,0.26,0.28,0.3,0.23,0.26,0.25,0.23,0.27,0.23,0.27,0.28,0.24,0.24,0.27,0.22,0.28,0.18,0.23,0.26,0.23,0.36,0.23,0.29,0.18,0.23,0.22,0.29,0.22,0.24,0.0,0.22,0.19,0.21,0.2,0.22,0.21,0.22,0.2,0.18,0.23,0.22,0.22,0.0,0.22,0.22,0.18,0.21,0.19,0.27,0.18,0.23,0.18,0.17,0.19,0.21,0.21,0.0,0.2,0.0,0.2,0.0,0.29,0.17,0.17,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.18,0.0,0.0,0.17,0.0,0.21,0.17,0.0,0.0,0.26,0.0,0.21,0.23,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.91
10/18/2021,1.27,1.03,0.94,0.75,0.93,0.78,0.86,0.82,0.46,0.87,1.04,0.91,0.69,0.66,0.7,0.5,0.87,0.83,0.8,0.65,0.87,0.63,0.78,0.58,0.68,0.75,0.41,0.59,0.0,0.75,0.57,0.69,0.7,0.62,0.68,0.44,0.58,0.68,0.62,0.42,0.52,0.0,0.64,0.46,0.53,0.47,0.39,0.53,0.46,0.33,0.54,0.57,0.37,0.5,0.36,0.46,0.45,0.45,0.31,0.49,0.51,0.43,0.37,0.39,0.45,0.43,0.35,0.5,0.4,0.45,0.37,0.41,0.54,0.36,0.0,0.39,0.41,0.39,0.37,0.37,0.33,0.32,0.3,0.38,0.43,0.36,0.4,0.32,0.41,0.32,0.34,0.33,0.39,0.36,0.22,0.42,0.31,0.3,0.41,0.27,0.3,0.22,0.23,0.29,0.3,0.26,0.25,0.21,0.23,0.27,0.28,0.24,0.24,0.24,0.32,0.28,0.29,0.26,0.29,0.4,0.25,0.24,0.25,0.29,0.27,0.32,0.24,0.29,0.32,0.26,0.28,0.3,0.23,0.26,0.25,0.23,0.27,0.23,0.27,0.28,0.24,0.24,0.27,0.22,0.28,0.18,0.23,0.26,0.23,0.36,0.23,0.29,0.18,0.23,0.22,0.29,0.22,0.24,0.0,0.22,0.19,0.21,0.2,0.22,0.21,0.22,0.2,0.18,0.23,0.22,0.22,0.0,0.22,0.22,0.18,0.21,0.19,0.27,0.18,0.23,0.18,0.17,0.19,0.21,0.21,0.0,0.2,0.0,0.2,0.0,0.29,0.17,0.17,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.18,0.0,0.0,0.17,0.0,0.21,0.17,0.0,0.0,0.26,0.0,0.21,0.23,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.91
10/19/2021,1.3,1.03,0.98,0.75,0.92,0.8,0.88,0.82,0.5,0.83,1.04,0.89,0.66,0.66,0.73,0.49,0.89,0.89,0.81,0.67,0.87,0.62,0.81,0.58,0.67,0.78,0.43,0.59,0.0,0.74,0.56,0.7,0.69,0.63,0.71,0.44,0.55,0.66,0.61,0.42,0.53,0.0,0.61,0.46,0.53,0.46,0.39,0.51,0.46,0.35,0.55,0.47,0.37,0.5,0.35,0.46,0.45,0.46,0.34,0.48,0.52,0.44,0.38,0.39,0.46,0.45,0.34,0.48,0.4,0.44,0.37,0.41,0.53,0.37,0.0,0.37,0.4,0.39,0.37,0.39,0.33,0.31,0.29,0.37,0.43,0.37,0.4,0.31,0.4,0.33,0.36,0.33,0.39,0.35,0.21,0.41,0.31,0.3,0.42,0.26,0.3,0.22,0.23,0.29,0.29,0.26,0.24,0.21,0.24,0.27,0.28,0.24,0.24,0.23,0.33,0.27,0.28,0.27,0.29,0.42,0.25,0.22,0.25,0.28,0.28,0.31,0.24,0.29,0.31,0.26,0.24,0.29,0.24,0.25,0.25,0.23,0.27,0.23,0.28,0.28,0.24,0.24,0.28,0.22,0.28,0.18,0.23,0.3,0.23,0.37,0.23,0.28,0.17,0.22,0.22,0.29,0.22,0.24,0.0,0.23,0.18,0.2,0.2,0.23,0.21,0.21,0.2,0.18,0.22,0.23,0.22,0.0,0.21,0.22,0.18,0.21,0.2,0.25,0.18,0.24,0.18,0.17,0.19,0.21,0.21,0.0,0.2,0.0,0.21,0.0,0.25,0.17,0.18,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.18,0.0,0.0,0.17,0.0,0.18,0.18,0.0,0.0,0.27,0.0,0.22,0.21,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.0,0.57,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.96000000000001
10/20/2021,1.33,1.04,1.0,0.75,0.93,0.79,0.88,0.8,0.51,0.83,1.04,0.88,0.67,0.68,0.72,0.51,0.89,0.89,0.8,0.68,0.88,0.62,0.8,0.58,0.67,0.78,0.43,0.59,0.0,0.74,0.57,0.7,0.68,0.64,0.71,0.44,0.55,0.68,0.6,0.42,0.53,0.0,0.62,0.46,0.53,0.46,0.39,0.49,0.47,0.34,0.55,0.44,0.38,0.5,0.36,0.46,0.45,0.46,0.34,0.48,0.52,0.44,0.38,0.39,0.46,0.45,0.34,0.48,0.41,0.45,0.37,0.41,0.53,0.36,0.0,0.38,0.4,0.38,0.37,0.38,0.33,0.3,0.29,0.36,0.43,0.36,0.4,0.3,0.4,0.33,0.35,0.33,0.41,0.35,0.21,0.41,0.31,0.3,0.42,0.26,0.3,0.22,0.23,0.29,0.29,0.26,0.24,0.21,0.24,0.27,0.28,0.24,0.23,0.23,0.32,0.27,0.29,0.27,0.29,0.42,0.25,0.22,0.24,0.28,0.27,0.31,0.24,0.29,0.31,0.26,0.24,0.29,0.24,0.25,0.25,0.23,0.27,0.23,0.28,0.29,0.24,0.24,0.28,0.22,0.28,0.18,0.23,0.3,0.22,0.37,0.23,0.28,0.17,0.22,0.22,0.29,0.22,0.24,0.0,0.23,0.19,0.2,0.2,0.23,0.21,0.22,0.2,0.18,0.22,0.23,0.22,0.0,0.21,0.22,0.18,0.2,0.2,0.25,0.18,0.23,0.18,0.17,0.18,0.22,0.21,0.0,0.2,0.0,0.2,0.0,0.25,0.18,0.18,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.17,0.0,0.0,0.27,0.0,0.23,0.22,0.0,0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.18,0.17,0.17,0.0,0.0,0.58,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.98
10/21/2021,1.34,1.09,1.02,0.75,0.93,0.79,0.88,0.8,0.52,0.81,1.04,0.88,0.67,0.68,0.72,0.5,0.91,0.92,0.8,0.67,0.88,0.61,0.79,0.59,0.69,0.8,0.43,0.58,0.0,0.75,0.56,0.7,0.67,0.65,0.73,0.44,0.55,0.69,0.6,0.43,0.52,0.0,0.62,0.46,0.52,0.46,0.39,0.48,0.47,0.34,0.55,0.45,0.38,0.5,0.36,0.46,0.45,0.45,0.34,0.48,0.53,0.44,0.38,0.39,0.45,0.46,0.34,0.51,0.4,0.45,0.37,0.41,0.53,0.38,0.0,0.38,0.41,0.39,0.37,0.39,0.33,0.31,0.28,0.36,0.43,0.36,0.4,0.3,0.4,0.33,0.34,0.32,0.41,0.34,0.22,0.42,0.3,0.29,0.42,0.26,0.29,0.22,0.22,0.29,0.29,0.25,0.24,0.21,0.24,0.27,0.28,0.24,0.23,0.23,0.32,0.28,0.29,0.27,0.29,0.43,0.25,0.22,0.24,0.27,0.27,0.31,0.24,0.29,0.3,0.25,0.24,0.29,0.24,0.25,0.24,0.23,0.26,0.23,0.28,0.29,0.24,0.24,0.28,0.22,0.28,0.18,0.24,0.3,0.21,0.38,0.23,0.28,0.17,0.24,0.22,0.28,0.22,0.24,0.0,0.23,0.18,0.19,0.2,0.23,0.21,0.22,0.2,0.18,0.22,0.23,0.22,0.0,0.21,0.22,0.18,0.2,0.19,0.25,0.18,0.23,0.18,0.17,0.19,0.22,0.2,0.0,0.2,0.0,0.2,0.0,0.26,0.18,0.18,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.18,0.0,0.0,0.17,0.0,0.18,0.17,0.0,0.0,0.27,0.0,0.23,0.21,0.0,0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.0,0.59,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.10000000000001
10/22/2021,1.34,1.07,1.01,0.77,0.93,0.8,0.88,0.81,0.53,0.82,1.04,0.87,0.67,0.7,0.74,0.51,0.91,0.92,0.81,0.68,0.88,0.61,0.79,0.6,0.69,0.78,0.46,0.59,0.0,0.74,0.58,0.67,0.67,0.66,0.73,0.44,0.55,0.68,0.61,0.46,0.52,0.0,0.61,0.47,0.52,0.47,0.39,0.49,0.47,0.35,0.55,0.45,0.38,0.5,0.36,0.46,0.44,0.45,0.35,0.48,0.53,0.44,0.38,0.4,0.46,0.46,0.34,0.5,0.41,0.46,0.37,0.41,0.54,0.37,0.0,0.38,0.4,0.39,0.37,0.38,0.33,0.32,0.29,0.36,0.43,0.37,0.4,0.31,0.41,0.33,0.35,0.32,0.41,0.35,0.22,0.42,0.3,0.29,0.43,0.26,0.3,0.22,0.23,0.29,0.3,0.25,0.24,0.2,0.24,0.27,0.28,0.23,0.24,0.23,0.32,0.28,0.29,0.27,0.29,0.43,0.25,0.22,0.24,0.27,0.28,0.31,0.23,0.29,0.31,0.25,0.24,0.0,0.24,0.25,0.24,0.23,0.27,0.25,0.28,0.29,0.24,0.24,0.27,0.22,0.29,0.18,0.24,0.3,0.22,0.37,0.23,0.27,0.17,0.24,0.22,0.28,0.23,0.24,0.0,0.22,0.19,0.19,0.2,0.24,0.21,0.21,0.2,0.18,0.22,0.23,0.23,0.0,0.21,0.22,0.18,0.2,0.2,0.24,0.17,0.23,0.18,0.18,0.19,0.22,0.2,0.0,0.2,0.0,0.2,0.0,0.25,0.18,0.18,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.18,0.0,0.0,0.17,0.0,0.18,0.17,0.0,0.0,0.27,0.0,0.23,0.21,0.0,0.18,0.17,0.0,0.17,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.0,0.59,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.31
10/25/2021,1.35,1.05,1.04,0.75,0.92,0.8,0.87,0.81,0.54,0.83,1.06,0.87,0.69,0.72,0.75,0.5,0.92,0.95,0.78,0.68,0.88,0.6,0.8,0.59,0.7,0.79,0.44,0.59,0.0,0.72,0.62,0.67,0.67,0.66,0.74,0.45,0.54,0.69,0.61,0.46,0.51,0.0,0.66,0.45,0.52,0.46,0.39,0.5,0.44,0.35,0.54,0.45,0.37,0.5,0.36,0.46,0.44,0.49,0.33,0.47,0.51,0.44,0.38,0.38,0.46,0.46,0.34,0.49,0.41,0.46,0.37,0.42,0.52,0.38,0.0,0.37,0.38,0.4,0.36,0.38,0.32,0.34,0.29,0.36,0.45,0.36,0.4,0.31,0.43,0.33,0.35,0.32,0.41,0.35,0.22,0.41,0.31,0.3,0.43,0.25,0.3,0.21,0.24,0.29,0.31,0.25,0.24,0.21,0.23,0.28,0.27,0.24,0.23,0.24,0.31,0.29,0.28,0.28,0.29,0.39,0.25,0.23,0.24,0.27,0.28,0.31,0.23,0.29,0.33,0.26,0.25,0.0,0.24,0.25,0.25,0.22,0.27,0.25,0.28,0.29,0.24,0.25,0.29,0.22,0.28,0.18,0.24,0.31,0.2,0.37,0.22,0.28,0.0,0.24,0.22,0.28,0.24,0.25,0.0,0.22,0.18,0.19,0.19,0.24,0.2,0.21,0.19,0.17,0.21,0.22,0.24,0.0,0.21,0.22,0.18,0.2,0.2,0.24,0.17,0.23,0.18,0.17,0.19,0.22,0.2,0.0,0.2,0.0,0.21,0.16,0.25,0.18,0.17,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.18,0.0,0.0,0.17,0.0,0.18,0.18,0.0,0.0,0.27,0.0,0.22,0.22,0.0,0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.18,0.17,0.18,0.0,0.0,0.6,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.35
