,2330.TW,3690.HK,NPN.JO,939.HK,INFY.NS,NIO,000660.KS,2318.HK,2269.HK,2454.TW,035420.KS,TCS.NS,035720.KS,NTES,006400.KS,M4B.,2010.SR,HINDUNILVR.NS,ITUB4.SA,YUMC,BBDC4.SA,LI,BAJFINANCE.NS,AXISBANK.NS,2308.TW,2303.TW,2603.TW,QNBK.QA,2382.HK,2313.HK,BY6.,B3SA3.SA,BBCA.JK,FSR.JO,FAB.,GFNORTEO.MX,2881.TW,2002.TW,066570.KS,051900.KS,2882.TW,ASIANPAINT.NS,055550.KS,BHARTIARTL.NS,IMP.JO,PBBANK.KL,HCLTECH.NS,2412.TW,175.HK,2327.TW,2891.TW,6098.HK,3711.TW,TLKM.JK,2886.TW,036570.KS,OTP.BD,086790.KS,MTN.JO,1093.HK,KFH.,NTCO3.SA,SBK.JO,017670.KS,2884.TW,300750.SZ,600036.SS,XPEV,002594.SZ,5871.TW,TCS.L,SBIN.NS,BBRI.JK,ETISALAT.,1288.HK,SCVUF,AOT-R.BK,PKO.WA,3105,2357.TW,992.HK,009150.KS,2885.TW,EMIRATESNBD.DB,ITSA4.SA,M&M.NS,TITAN.NS,2382.TW,GNDI3.SA,WIPRO.NS,6186.HK,MAYBANK.KL,GFI.JO,2892.TW,TECHM.NS,GLOB,CPI.JO,2395.TW,968.HK,2345.TW,BAP,LREN3.SA,SLM.JO,BMRI.JK,NESTLEIND.NS,003550.KS,POLY.L,3888.HK,RENT3.SA,KOTAKBANK.NS,BID.JO,5880.TW,BDMS-R.BK,090430.KS,2359.HK,032830.KS,HDFCLIFE.NS,SMPH.PM,2238.HK,NVAA.,CIMB.KL,ABG.JO,1658.HK,3037.TW,2912.TW,2409.TW,PLZL.ME,3481.TW,SQM/B.SN,2883.TW,WEGE3.SA,1066.HK,853.HK,1548.HK,BBDC3.SA,1585.HK,5876.TW,NAUKRI.NS,ADANIGREEN.NS,2880.TW,ADCB.,PZU.WA,VOD.JO,VIPS,SHP.JO,2887.TW,316140.KS,OMU.JO,EICHERMOT.NS,PEO.WA,NVAM.,034220.KS,DELTA-R.BK,TOTS3.SA,CPALL-R.BK,2018.HK,KLBF.JK,603259.SS,3045.TW,MRP.JO,2890.TW,3328.HK,2196.HK,LPP.WA,HTO.AT,CLS.JO,000810.KS,BDO.PM,NED.JO,3759.HK,ICICIGI.NS,2280.SR,2474.TW,754.HK,268.HK,601166.SS,1140.SR,2301.TW,D7C.,DABUR.NS,NLMK.ME,CPN-R.BK,BTOW3.SA,1402.TW,BSANTANDER.SN,REM.JO,3908.HK,WHL.JO,BVT.JO,VVAR3.SA,SANB11.SA,BBNI.JK,SRTRANSFIN.NS,BBAS3.SA,ASURB.MX,MCG.JO,6886.HK,KLBN11.SA,2377.TW,VIVT3.SA,HKD,XTSLA,BAJAJ-AUTO.NS,KIO.JO,300014.SZ,097950.KS,127.HK,AMER3.SA,RAIL3.SA,021240.KS,TWD,MARICO.NS,COLPAL.NS,MOEX.ME,IHH.KL,KOMB.PR,3692.HK,241.HK,PEL.NS,RICHTER.BD,5347,257.HK,PFBCOLO.BC,HAVELLS.NS,ZAR,AMS.JO,601318.SS,2356.TW,MINT-R.BK,COMI.CA,SPL.WA,MYR,AXIATA.KL,KRW,BGNE,2049.TW,586.HK,2609.TW,6185.HK,018260.KS,5M71.,RDOR3.SA,HEROMOTOCO.NS,APN.JO,2202.HK,DSY.JO,GRT.JO,601012.SS,USD,2324.TW,SCB-R.BK,SQM.B.SN,XPBR31.SA,n/a,UNVR.JK,2609,352820.KS,300274.SZ,SUM
10/12/2021,5.26,4.38,1.28,2.29,2.64,1.64,1.47,0.0,1.76,1.5,1.35,1.67,1.03,1.3,0.0,0.97,1.06,1.01,0.74,0.84,0.65,0.56,0.97,0.78,0.62,0.88,0.34,0.78,0.59,0.55,0.74,0.47,0.92,0.73,0.68,0.61,0.69,0.48,0.38,0.37,0.52,0.58,0.5,0.75,0.23,0.48,0.67,0.48,0.59,0.34,0.49,0.35,0.42,0.43,0.43,0.27,0.48,0.4,0.56,0.33,0.44,0.28,0.4,0.13,0.39,0.38,0.34,0.49,0.18,0.4,0.4,0.37,0.67,0.37,0.33,0.3,0.28,0.39,0.26,0.28,0.27,0.0,0.28,0.31,0.3,0.33,0.4,0.26,0.21,0.37,0.2,0.25,0.26,0.28,0.38,0.36,0.3,0.28,0.36,0.21,0.26,0.18,0.26,0.3,0.29,0.23,0.2,0.0,0.2,0.47,0.25,0.26,0.22,0.17,0.21,0.15,0.25,0.22,0.0,0.23,0.24,0.25,0.17,0.21,0.24,0.17,0.19,0.18,0.0,0.22,0.37,0.17,0.0,0.18,0.15,0.0,0.18,0.22,0.2,0.21,0.21,0.19,0.2,0.17,0.21,0.21,0.17,0.17,0.18,0.22,0.13,0.0,0.12,0.14,0.37,0.0,0.0,0.17,0.16,0.16,0.17,0.18,0.0,0.14,0.14,0.16,0.2,0.16,0.16,0.15,0.14,0.13,0.13,0.0,0.31,0.12,0.17,0.16,0.13,0.15,0.14,0.0,0.0,0.0,0.0,0.16,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.19,0.14,0.0,0.12,0.15,0.13,0.13,0.0,0.17,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.55,0.25,0.27,0.16,0.13,0.15,0.2,0.15,0.16,0.23,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.17,0.12,0.0,0.0,0.0,86.67999999999999
10/13/2021,5.21,4.48,1.26,2.28,2.69,1.64,1.45,0.0,1.66,1.5,1.33,1.69,1.01,1.31,0.0,0.98,1.06,1.0,0.74,0.84,0.65,0.56,0.97,0.79,0.62,0.86,0.33,0.78,0.59,0.55,0.73,0.48,0.94,0.71,0.68,0.62,0.68,0.47,0.37,0.37,0.52,0.58,0.49,0.76,0.25,0.48,0.68,0.48,0.59,0.34,0.49,0.36,0.4,0.44,0.43,0.27,0.48,0.39,0.56,0.33,0.44,0.28,0.39,0.12,0.39,0.38,0.35,0.48,0.18,0.4,0.4,0.37,0.67,0.38,0.33,0.3,0.28,0.39,0.25,0.28,0.26,0.0,0.28,0.31,0.31,0.33,0.4,0.26,0.22,0.38,0.19,0.25,0.26,0.28,0.38,0.35,0.29,0.29,0.35,0.21,0.26,0.19,0.26,0.31,0.29,0.23,0.2,0.0,0.21,0.47,0.25,0.26,0.22,0.17,0.21,0.15,0.25,0.22,0.0,0.22,0.25,0.24,0.17,0.21,0.24,0.17,0.19,0.18,0.0,0.22,0.39,0.17,0.0,0.17,0.16,0.0,0.18,0.23,0.2,0.2,0.21,0.2,0.2,0.18,0.21,0.21,0.17,0.17,0.18,0.22,0.13,0.0,0.12,0.15,0.37,0.0,0.0,0.17,0.16,0.16,0.17,0.18,0.0,0.15,0.14,0.16,0.2,0.16,0.15,0.14,0.14,0.13,0.14,0.0,0.31,0.13,0.17,0.16,0.12,0.15,0.15,0.0,0.0,0.0,0.0,0.16,0.15,0.12,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.12,0.0,0.0,0.13,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.12,0.0,0.0,0.13,0.13,0.0,0.2,0.13,0.0,0.0,0.14,0.13,0.13,0.0,0.18,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.55,0.25,0.27,0.16,0.13,0.15,0.2,0.15,0.16,0.23,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.17,0.0,0.0,0.0,0.0,86.64999999999999
10/14/2021,5.21,4.48,1.26,2.28,2.69,1.64,1.45,0.0,1.66,1.5,1.33,1.69,1.01,1.31,0.0,0.98,1.06,1.0,0.74,0.84,0.65,0.56,0.97,0.79,0.62,0.86,0.33,0.78,0.59,0.55,0.73,0.48,0.94,0.71,0.68,0.62,0.68,0.47,0.37,0.37,0.52,0.58,0.49,0.76,0.25,0.48,0.68,0.48,0.59,0.34,0.49,0.36,0.4,0.44,0.43,0.27,0.48,0.39,0.56,0.33,0.44,0.28,0.39,0.12,0.39,0.38,0.35,0.48,0.18,0.4,0.4,0.37,0.67,0.38,0.33,0.3,0.28,0.39,0.25,0.28,0.26,0.0,0.28,0.31,0.31,0.33,0.4,0.26,0.22,0.38,0.19,0.25,0.26,0.28,0.38,0.35,0.29,0.29,0.35,0.21,0.26,0.19,0.26,0.31,0.29,0.23,0.2,0.0,0.21,0.47,0.25,0.26,0.22,0.17,0.21,0.15,0.25,0.22,0.0,0.22,0.25,0.24,0.17,0.21,0.24,0.17,0.19,0.18,0.0,0.22,0.39,0.17,0.0,0.17,0.16,0.0,0.18,0.23,0.2,0.2,0.21,0.2,0.2,0.18,0.21,0.21,0.17,0.17,0.18,0.22,0.13,0.0,0.12,0.15,0.37,0.0,0.0,0.17,0.16,0.16,0.17,0.18,0.0,0.15,0.14,0.16,0.2,0.16,0.15,0.14,0.14,0.13,0.14,0.0,0.31,0.13,0.17,0.16,0.12,0.15,0.15,0.0,0.0,0.0,0.0,0.16,0.15,0.12,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.12,0.0,0.0,0.13,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.12,0.0,0.0,0.13,0.13,0.0,0.2,0.13,0.0,0.0,0.14,0.13,0.13,0.0,0.18,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.55,0.25,0.27,0.16,0.13,0.15,0.2,0.15,0.16,0.23,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.17,0.0,0.0,0.0,0.0,86.64999999999999
10/15/2021,5.2,4.85,1.26,2.27,2.62,1.62,1.44,0.0,1.66,1.5,1.33,1.57,1.01,1.3,0.0,1.03,1.08,0.99,0.73,0.84,0.64,0.55,0.97,0.79,0.62,0.85,0.33,0.78,0.6,0.55,0.77,0.46,0.93,0.71,0.68,0.62,0.68,0.46,0.37,0.37,0.52,0.58,0.49,0.75,0.25,0.48,0.66,0.48,0.61,0.34,0.49,0.37,0.4,0.44,0.42,0.27,0.49,0.39,0.56,0.33,0.44,0.27,0.39,0.12,0.39,0.37,0.36,0.48,0.18,0.4,0.4,0.37,0.68,0.38,0.33,0.3,0.28,0.4,0.25,0.28,0.23,0.0,0.28,0.32,0.3,0.34,0.39,0.26,0.22,0.37,0.2,0.25,0.27,0.28,0.37,0.35,0.29,0.29,0.36,0.21,0.27,0.18,0.26,0.31,0.29,0.23,0.2,0.0,0.21,0.47,0.25,0.26,0.22,0.16,0.2,0.15,0.24,0.23,0.0,0.22,0.25,0.24,0.17,0.21,0.24,0.17,0.19,0.17,0.0,0.22,0.38,0.17,0.0,0.17,0.15,0.0,0.18,0.22,0.19,0.2,0.21,0.2,0.2,0.17,0.21,0.21,0.17,0.17,0.18,0.22,0.13,0.0,0.12,0.14,0.37,0.0,0.0,0.16,0.16,0.16,0.17,0.18,0.0,0.15,0.14,0.16,0.2,0.17,0.15,0.15,0.14,0.13,0.13,0.0,0.31,0.13,0.17,0.16,0.12,0.15,0.15,0.0,0.0,0.0,0.0,0.16,0.15,0.13,0.0,0.0,0.0,0.12,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.2,0.13,0.0,0.0,0.14,0.13,0.13,0.0,0.18,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.55,0.25,0.27,0.0,0.13,0.15,0.2,0.15,0.16,0.23,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.17,0.12,0.16,0.0,0.0,86.71
10/18/2021,5.2,4.85,1.26,2.27,2.62,1.62,1.44,0.0,1.66,1.5,1.33,1.57,1.01,1.3,0.0,1.03,1.08,0.99,0.73,0.84,0.64,0.55,0.97,0.79,0.62,0.85,0.33,0.78,0.6,0.55,0.77,0.46,0.93,0.71,0.68,0.62,0.68,0.46,0.37,0.37,0.52,0.58,0.49,0.75,0.25,0.48,0.66,0.48,0.61,0.34,0.49,0.37,0.4,0.44,0.42,0.27,0.49,0.39,0.56,0.33,0.44,0.27,0.39,0.12,0.39,0.37,0.36,0.48,0.18,0.4,0.4,0.37,0.68,0.38,0.33,0.3,0.28,0.4,0.25,0.28,0.23,0.0,0.28,0.32,0.3,0.34,0.39,0.26,0.22,0.37,0.2,0.25,0.27,0.28,0.37,0.35,0.29,0.29,0.36,0.21,0.27,0.18,0.26,0.31,0.29,0.23,0.2,0.0,0.21,0.47,0.25,0.26,0.22,0.16,0.2,0.15,0.24,0.23,0.0,0.22,0.25,0.24,0.17,0.21,0.24,0.17,0.19,0.17,0.0,0.22,0.38,0.17,0.0,0.17,0.15,0.0,0.18,0.22,0.19,0.2,0.21,0.2,0.2,0.17,0.21,0.21,0.17,0.17,0.18,0.22,0.13,0.0,0.12,0.14,0.37,0.0,0.0,0.16,0.16,0.16,0.17,0.18,0.0,0.15,0.14,0.16,0.2,0.17,0.15,0.15,0.14,0.13,0.13,0.0,0.31,0.13,0.17,0.16,0.12,0.15,0.15,0.0,0.0,0.0,0.0,0.16,0.15,0.13,0.0,0.0,0.0,0.12,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.2,0.13,0.0,0.0,0.14,0.13,0.13,0.0,0.18,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.55,0.25,0.27,0.0,0.13,0.15,0.2,0.15,0.16,0.23,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.17,0.12,0.16,0.0,0.0,86.71
10/19/2021,5.15,4.68,1.26,2.27,2.65,1.65,1.44,0.0,1.6,1.37,1.35,1.53,1.05,1.29,0.0,1.03,1.12,0.99,0.73,0.84,0.63,0.57,0.97,0.8,0.58,0.79,0.31,0.79,0.57,0.56,0.75,0.48,1.0,0.7,0.68,0.62,0.67,0.45,0.38,0.37,0.51,0.58,0.48,0.74,0.27,0.49,0.63,0.47,0.6,0.33,0.49,0.37,0.38,0.44,0.42,0.27,0.49,0.38,0.55,0.32,0.43,0.28,0.39,0.12,0.38,0.38,0.35,0.5,0.19,0.39,0.43,0.39,0.69,0.38,0.33,0.3,0.3,0.39,0.24,0.27,0.22,0.0,0.28,0.33,0.3,0.35,0.43,0.26,0.21,0.4,0.19,0.26,0.28,0.28,0.38,0.38,0.3,0.28,0.35,0.21,0.27,0.19,0.25,0.32,0.29,0.24,0.21,0.0,0.21,0.48,0.25,0.26,0.22,0.17,0.2,0.15,0.23,0.24,0.0,0.23,0.26,0.24,0.17,0.19,0.23,0.17,0.21,0.17,0.0,0.22,0.4,0.16,0.0,0.18,0.15,0.0,0.18,0.24,0.2,0.2,0.22,0.2,0.2,0.18,0.21,0.21,0.17,0.16,0.18,0.23,0.13,0.0,0.0,0.15,0.38,0.0,0.0,0.16,0.16,0.16,0.17,0.18,0.0,0.16,0.14,0.16,0.19,0.17,0.16,0.14,0.14,0.13,0.13,0.0,0.3,0.13,0.17,0.16,0.12,0.15,0.14,0.13,0.0,0.0,0.0,0.16,0.13,0.12,0.0,0.0,0.0,0.13,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,0.0,0.12,0.0,0.0,0.13,0.13,0.0,0.19,0.13,0.0,0.0,0.14,0.14,0.14,0.0,0.21,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.54,0.25,0.28,0.0,0.0,0.15,0.2,0.15,0.16,0.23,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.14,0.15,0.0,0.0,86.69999999999999
10/20/2021,5.33,4.81,1.27,2.23,2.61,1.69,1.5,0.0,1.59,1.38,1.33,1.51,1.04,1.27,0.0,1.02,1.1,0.98,0.74,0.84,0.66,0.59,0.96,0.79,0.58,0.81,0.3,0.78,0.58,0.57,0.79,0.5,0.97,0.69,0.67,0.63,0.68,0.46,0.38,0.37,0.52,0.57,0.48,0.73,0.27,0.48,0.62,0.47,0.64,0.34,0.48,0.36,0.39,0.43,0.42,0.28,0.48,0.38,0.55,0.3,0.43,0.27,0.39,0.0,0.38,0.4,0.36,0.54,0.2,0.39,0.43,0.38,0.69,0.37,0.33,0.3,0.29,0.38,0.25,0.27,0.22,0.0,0.28,0.33,0.3,0.34,0.42,0.25,0.22,0.4,0.19,0.25,0.27,0.28,0.37,0.38,0.29,0.28,0.37,0.2,0.27,0.19,0.25,0.31,0.28,0.23,0.21,0.0,0.21,0.47,0.24,0.25,0.22,0.17,0.2,0.14,0.23,0.23,0.0,0.22,0.25,0.24,0.17,0.2,0.23,0.17,0.2,0.17,0.0,0.22,0.4,0.16,0.0,0.16,0.16,0.0,0.18,0.23,0.2,0.2,0.22,0.2,0.2,0.18,0.21,0.21,0.17,0.16,0.18,0.22,0.12,0.0,0.12,0.15,0.38,0.0,0.0,0.16,0.16,0.16,0.17,0.18,0.0,0.17,0.14,0.17,0.19,0.18,0.16,0.14,0.13,0.12,0.13,0.0,0.31,0.13,0.16,0.16,0.0,0.15,0.14,0.13,0.0,0.0,0.0,0.16,0.13,0.12,0.0,0.0,0.0,0.13,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.0,0.12,0.0,0.0,0.13,0.13,0.0,0.19,0.13,0.0,0.0,0.14,0.14,0.14,0.0,0.21,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.53,0.25,0.28,0.0,0.12,0.15,0.19,0.15,0.16,0.24,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.13,0.15,0.0,0.0,86.82
10/21/2021,5.23,4.8,1.25,2.21,2.72,1.77,1.47,0.0,1.67,1.4,1.33,1.52,1.03,1.3,0.0,1.0,1.09,0.98,0.73,0.84,0.66,0.58,0.95,0.8,0.6,0.8,0.3,0.79,0.59,0.57,0.8,0.48,0.95,0.69,0.69,0.63,0.68,0.46,0.37,0.36,0.52,0.56,0.48,0.72,0.27,0.49,0.61,0.47,0.65,0.33,0.48,0.36,0.38,0.43,0.42,0.27,0.48,0.38,0.55,0.3,0.43,0.26,0.39,0.0,0.38,0.42,0.35,0.54,0.2,0.39,0.43,0.39,0.7,0.38,0.32,0.3,0.29,0.38,0.24,0.27,0.22,0.0,0.28,0.33,0.3,0.33,0.42,0.25,0.21,0.4,0.18,0.25,0.27,0.28,0.38,0.39,0.3,0.28,0.37,0.19,0.27,0.19,0.26,0.31,0.29,0.23,0.21,0.0,0.21,0.47,0.24,0.26,0.22,0.17,0.2,0.14,0.23,0.23,0.0,0.22,0.26,0.24,0.17,0.21,0.23,0.17,0.2,0.17,0.0,0.22,0.39,0.16,0.0,0.17,0.16,0.0,0.18,0.23,0.2,0.2,0.22,0.2,0.2,0.17,0.21,0.22,0.17,0.16,0.18,0.22,0.12,0.0,0.12,0.15,0.38,0.0,0.0,0.16,0.16,0.16,0.17,0.17,0.0,0.16,0.13,0.16,0.19,0.18,0.16,0.14,0.13,0.13,0.13,0.0,0.31,0.13,0.16,0.16,0.12,0.15,0.14,0.13,0.0,0.0,0.0,0.16,0.13,0.12,0.0,0.0,0.0,0.13,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.13,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.18,0.13,0.0,0.0,0.14,0.13,0.13,0.0,0.21,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.54,0.25,0.28,0.0,0.13,0.15,0.19,0.15,0.15,0.23,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.13,0.14,0.0,0.0,86.86
10/22/2021,5.29,4.85,1.29,2.2,2.74,1.77,1.47,0.0,1.7,1.44,1.37,1.5,1.08,1.32,0.0,1.02,1.07,0.93,0.71,0.84,0.63,0.59,0.93,0.78,0.62,0.81,0.29,0.79,0.61,0.59,0.81,0.46,0.94,0.68,0.68,0.63,0.67,0.46,0.38,0.36,0.51,0.54,0.48,0.71,0.27,0.48,0.61,0.46,0.66,0.34,0.48,0.35,0.39,0.42,0.42,0.29,0.47,0.38,0.54,0.31,0.43,0.24,0.39,0.0,0.38,0.41,0.35,0.54,0.2,0.39,0.43,0.38,0.7,0.38,0.33,0.29,0.28,0.38,0.24,0.27,0.23,0.0,0.28,0.32,0.29,0.33,0.4,0.25,0.2,0.39,0.2,0.25,0.27,0.28,0.39,0.39,0.3,0.28,0.38,0.19,0.27,0.18,0.26,0.31,0.28,0.23,0.21,0.0,0.19,0.47,0.25,0.25,0.22,0.17,0.2,0.14,0.23,0.23,0.0,0.21,0.26,0.24,0.17,0.23,0.23,0.17,0.21,0.17,0.0,0.22,0.38,0.17,0.0,0.17,0.15,0.0,0.18,0.23,0.19,0.2,0.22,0.2,0.19,0.19,0.21,0.21,0.17,0.16,0.17,0.22,0.0,0.0,0.12,0.14,0.38,0.0,0.0,0.16,0.16,0.16,0.17,0.18,0.0,0.16,0.14,0.16,0.2,0.17,0.16,0.15,0.13,0.12,0.13,0.0,0.32,0.13,0.17,0.15,0.12,0.14,0.14,0.13,0.0,0.0,0.0,0.16,0.13,0.12,0.0,0.0,0.0,0.14,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.19,0.13,0.0,0.0,0.14,0.13,0.13,0.0,0.21,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.56,0.26,0.28,0.0,0.13,0.15,0.19,0.14,0.15,0.23,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.13,0.14,0.12,0.0,86.92999999999999
10/25/2021,5.27,4.91,1.31,2.21,2.66,1.77,1.46,0.0,1.63,1.47,1.38,1.47,1.09,1.34,0.0,1.04,1.1,0.9,0.7,0.83,0.63,0.61,0.94,0.79,0.61,0.79,0.3,0.79,0.59,0.59,0.81,0.47,0.93,0.67,0.67,0.63,0.68,0.46,0.38,0.37,0.52,0.52,0.5,0.74,0.26,0.48,0.6,0.46,0.68,0.34,0.49,0.38,0.39,0.43,0.42,0.28,0.48,0.4,0.53,0.3,0.43,0.24,0.39,0.0,0.38,0.42,0.36,0.54,0.2,0.4,0.43,0.39,0.69,0.38,0.32,0.29,0.28,0.38,0.24,0.28,0.23,0.0,0.28,0.33,0.28,0.33,0.39,0.25,0.19,0.39,0.19,0.25,0.28,0.28,0.39,0.39,0.3,0.28,0.37,0.19,0.27,0.17,0.25,0.31,0.28,0.23,0.21,0.0,0.18,0.5,0.24,0.26,0.23,0.17,0.2,0.14,0.23,0.23,0.0,0.21,0.26,0.24,0.17,0.23,0.23,0.17,0.21,0.16,0.0,0.22,0.37,0.16,0.0,0.18,0.15,0.0,0.18,0.22,0.2,0.2,0.22,0.19,0.19,0.19,0.21,0.21,0.18,0.16,0.17,0.22,0.0,0.0,0.12,0.13,0.37,0.0,0.0,0.15,0.16,0.16,0.17,0.18,0.0,0.16,0.13,0.16,0.2,0.17,0.16,0.14,0.13,0.12,0.13,0.0,0.33,0.13,0.17,0.15,0.12,0.14,0.14,0.13,0.0,0.0,0.0,0.15,0.14,0.12,0.0,0.0,0.0,0.14,0.13,0.15,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.22,0.12,0.0,0.0,0.13,0.13,0.0,0.0,0.2,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.56,0.26,0.28,0.0,0.13,0.15,0.19,0.13,0.15,0.23,0.15,0.12,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.12,0.14,0.13,0.0,86.88999999999999
10/26/2021,5.31,4.93,1.29,2.2,2.61,1.73,1.49,0.0,1.64,1.49,1.38,1.46,1.09,1.35,0.0,1.06,1.1,0.9,0.66,0.83,0.6,0.62,0.94,0.8,0.59,0.8,0.29,0.79,0.6,0.6,0.85,0.45,0.95,0.66,0.67,0.63,0.67,0.46,0.38,0.36,0.52,0.51,0.49,0.74,0.26,0.49,0.6,0.47,0.69,0.34,0.49,0.38,0.39,0.44,0.43,0.29,0.47,0.4,0.53,0.3,0.43,0.23,0.38,0.13,0.38,0.42,0.36,0.54,0.21,0.4,0.43,0.39,0.7,0.38,0.33,0.29,0.28,0.37,0.25,0.29,0.24,0.0,0.28,0.33,0.27,0.33,0.39,0.25,0.19,0.38,0.2,0.25,0.29,0.28,0.39,0.38,0.29,0.28,0.37,0.19,0.26,0.16,0.25,0.31,0.28,0.23,0.22,0.0,0.17,0.51,0.24,0.26,0.23,0.17,0.2,0.14,0.23,0.23,0.0,0.22,0.26,0.24,0.17,0.23,0.23,0.16,0.21,0.16,0.0,0.22,0.36,0.16,0.0,0.19,0.14,0.0,0.18,0.21,0.2,0.2,0.22,0.19,0.19,0.19,0.21,0.21,0.18,0.16,0.17,0.22,0.12,0.0,0.12,0.13,0.37,0.0,0.0,0.15,0.16,0.16,0.17,0.18,0.0,0.16,0.13,0.16,0.2,0.17,0.15,0.14,0.13,0.12,0.13,0.0,0.33,0.13,0.17,0.15,0.12,0.14,0.15,0.13,0.0,0.0,0.0,0.15,0.13,0.0,0.0,0.0,0.0,0.14,0.13,0.15,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.22,0.12,0.0,0.0,0.13,0.13,0.0,0.0,0.2,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.56,0.25,0.28,0.0,0.13,0.15,0.19,0.13,0.15,0.23,0.15,0.12,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.12,0.14,0.12,0.0,86.83999999999997
