,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,T,KO,PEP,ABBV,NKE,TMO,MRK,ACN,AVGO,LLY,DHR,TXN,COST,MCD,MDT,QCOM,UPS,ORCL,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,BLK,AMT,IBM,AMAT,GS,TGT,CAT,AMD,GE,AXP,ISRG,NOW,DE,CVS,SCHW,CHTR,SPGI,ANTM,PLD,FIS,ZTS,MU,BKNG,LRCX,MDLZ,SYK,CCI,TMUS,GILD,ADP,TJX,CI,PNC,USB,CME,EL,CSX,ATVI,TFC,EQIX,GM,BDX,CB,MMC,FDX,COF,CL,ILMN,EW,ICE,NSC,SHW,FISV,ADSK,ITW,APD,ADI,BSX,REGN,MCO,ETN,HCA,NXPI,TWTR,IDXX,GPN,EMR,F,HUM,PGR,WM,AON,XTSLA,FCX,NEM,ROP,JCI,DG,VRTX,BIIB,ECL,IQV,KLAC,PSA,DOW,TROW,EXC,APTV,DXCM,SNPS,INFO,DLR,ALGN,CNC,MET,ROST,CMG,KMB,A,SLB,MSCI,EBAY,TT,TEL,AIG,STZ,PH,CARR,ALL,PRU,MCHP,BK,ORLY,EA,ALXN,BAX,APH,SPG,SRE,PPG,CTSH,SBAC,WELL,DFS,TDG,RMD,KMI,HPQ,IFF,GIS,SYY,CDNS,MPC,MAR,TRV,MSI,PSX,OTIS,WMB,CTVA,ROK,MTD,AZO,MNST,FRC,PAYX,SWK,XLNX,AFL,127.HK,YUM,CMI,HLT,FTNT,CTAS,ZBH,ADM,WBA,AVB,GLW,CBRE,GE.,ANSS,MCK,SIVB,NUE,WST,AWK,KR,PEG,USD,EFX,VRSK,KEYS,MRNA,n/a,STT,AMP,O,ENPH,ETSY,MTCH,SUM
11/10/2021,6.49,6.9,4.18,2.22,2.45,2.31,1.45,2.02,2.7,1.37,1.0,1.18,0.72,1.06,0.97,0.83,0.87,0.95,0.86,0.67,0.78,0.59,0.82,0.56,0.66,0.74,0.6,0.49,0.6,0.63,0.56,0.62,0.66,0.56,0.63,0.62,0.57,0.51,0.49,0.62,0.52,0.45,0.5,0.41,0.43,0.47,0.36,0.42,0.46,0.37,0.33,0.46,0.46,0.38,0.4,0.37,0.35,0.3,0.38,0.38,0.34,0.31,0.45,0.33,0.31,0.36,0.38,0.27,0.34,0.33,0.23,0.3,0.28,0.29,0.19,0.28,0.22,0.29,0.24,0.24,0.26,0.21,0.2,0.23,0.27,0.24,0.2,0.24,0.22,0.22,0.22,0.22,0.14,0.23,0.19,0.23,0.19,0.23,0.22,0.16,0.19,0.18,0.16,0.2,0.21,0.19,0.21,0.16,0.2,0.18,0.19,0.27,0.17,0.17,0.17,0.19,0.17,0.16,0.12,0.15,0.11,0.16,0.21,0.16,0.15,0.17,0.18,0.11,0.15,0.12,0.14,0.14,0.15,0.14,0.11,0.15,0.13,0.18,0.14,0.12,0.14,0.14,0.13,0.17,0.15,0.14,0.12,0.15,0.12,0.13,0.12,0.14,0.12,0.13,0.13,0.15,0.13,0.12,0.14,0.14,0.1,0.11,0.13,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.11,0.13,0.15,0.11,0.11,0.11,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.11,0.14,0.12,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.13,0.0,0.0,0.1,0.0,0.12,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.1,0.11,0.0,0.0,0.0,85.94000000000001
11/11/2021,6.44,6.91,4.14,2.21,2.45,2.3,1.46,2.09,2.57,1.37,1.01,1.2,0.74,1.06,0.96,0.83,0.88,0.96,0.87,0.67,0.79,0.59,0.82,0.57,0.66,0.74,0.61,0.48,0.6,0.61,0.56,0.6,0.67,0.57,0.63,0.62,0.56,0.52,0.49,0.61,0.52,0.45,0.51,0.42,0.43,0.48,0.36,0.42,0.45,0.38,0.33,0.45,0.46,0.37,0.4,0.37,0.35,0.3,0.38,0.38,0.34,0.32,0.5,0.32,0.32,0.36,0.38,0.28,0.34,0.33,0.23,0.31,0.28,0.3,0.19,0.28,0.23,0.29,0.24,0.24,0.26,0.21,0.19,0.23,0.26,0.23,0.2,0.24,0.22,0.22,0.22,0.22,0.14,0.24,0.19,0.24,0.19,0.23,0.23,0.17,0.19,0.18,0.16,0.2,0.21,0.19,0.21,0.16,0.2,0.18,0.19,0.27,0.17,0.17,0.17,0.19,0.17,0.16,0.12,0.15,0.11,0.16,0.22,0.16,0.15,0.17,0.18,0.11,0.16,0.12,0.14,0.14,0.15,0.14,0.11,0.15,0.13,0.18,0.14,0.12,0.14,0.14,0.13,0.17,0.15,0.14,0.12,0.15,0.12,0.13,0.12,0.14,0.12,0.13,0.13,0.15,0.13,0.12,0.14,0.14,0.1,0.11,0.13,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.11,0.13,0.15,0.11,0.11,0.11,0.1,0.0,0.0,0.11,0.1,0.0,0.1,0.1,0.1,0.11,0.14,0.12,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.11,0.11,0.0,0.14,0.0,0.0,0.1,0.0,0.12,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.1,0.11,0.0,0.0,0.0,86.01000000000002
11/12/2021,6.48,6.91,4.26,2.19,2.46,2.31,1.45,2.09,2.27,1.37,0.98,1.21,0.66,1.07,0.97,0.82,0.87,0.95,0.87,0.67,0.8,0.59,0.82,0.57,0.66,0.73,0.61,0.48,0.6,0.62,0.56,0.61,0.67,0.57,0.63,0.62,0.57,0.52,0.49,0.62,0.52,0.45,0.52,0.42,0.43,0.48,0.36,0.43,0.46,0.38,0.33,0.45,0.46,0.37,0.4,0.38,0.35,0.29,0.39,0.38,0.34,0.31,0.5,0.33,0.32,0.36,0.38,0.28,0.33,0.33,0.24,0.31,0.29,0.3,0.19,0.28,0.23,0.29,0.24,0.24,0.26,0.21,0.19,0.23,0.27,0.23,0.2,0.24,0.22,0.22,0.22,0.22,0.14,0.24,0.2,0.23,0.19,0.23,0.23,0.17,0.19,0.18,0.16,0.21,0.21,0.19,0.22,0.16,0.2,0.18,0.19,0.28,0.17,0.17,0.17,0.19,0.16,0.16,0.12,0.15,0.11,0.16,0.22,0.16,0.15,0.17,0.18,0.14,0.16,0.12,0.14,0.15,0.15,0.14,0.11,0.15,0.13,0.18,0.14,0.12,0.13,0.14,0.13,0.17,0.15,0.14,0.12,0.15,0.12,0.13,0.12,0.14,0.12,0.13,0.13,0.15,0.13,0.13,0.14,0.14,0.1,0.11,0.13,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.11,0.13,0.15,0.11,0.11,0.12,0.1,0.0,0.0,0.11,0.1,0.0,0.1,0.1,0.1,0.11,0.14,0.12,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.14,0.0,0.0,0.1,0.0,0.11,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.1,0.11,0.0,0.0,0.0,85.92
11/15/2021,6.4,6.89,4.17,2.16,2.42,2.29,1.45,2.09,2.38,1.38,0.98,1.2,0.65,1.07,0.98,0.85,0.81,0.97,0.85,0.68,0.81,0.6,0.81,0.56,0.66,0.78,0.62,0.49,0.61,0.62,0.57,0.59,0.68,0.59,0.64,0.62,0.57,0.53,0.48,0.63,0.52,0.44,0.51,0.43,0.43,0.48,0.36,0.43,0.46,0.38,0.33,0.45,0.46,0.36,0.4,0.38,0.34,0.29,0.39,0.38,0.35,0.31,0.49,0.32,0.32,0.35,0.38,0.28,0.34,0.34,0.24,0.3,0.29,0.3,0.2,0.28,0.23,0.28,0.24,0.24,0.25,0.21,0.19,0.23,0.27,0.23,0.21,0.24,0.22,0.22,0.22,0.22,0.14,0.23,0.19,0.25,0.19,0.24,0.23,0.17,0.19,0.18,0.15,0.2,0.21,0.19,0.22,0.16,0.2,0.18,0.19,0.27,0.16,0.18,0.17,0.19,0.16,0.16,0.11,0.14,0.11,0.16,0.21,0.16,0.16,0.17,0.18,0.14,0.17,0.13,0.14,0.15,0.15,0.13,0.11,0.16,0.13,0.18,0.14,0.12,0.13,0.15,0.12,0.18,0.15,0.14,0.12,0.15,0.12,0.13,0.12,0.14,0.13,0.13,0.13,0.14,0.13,0.13,0.15,0.14,0.1,0.11,0.13,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.11,0.14,0.15,0.11,0.11,0.12,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.11,0.11,0.14,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.14,0.0,0.0,0.1,0.0,0.11,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.1,0.11,0.0,0.0,0.0,85.80000000000001
11/16/2021,6.4,6.89,4.17,2.16,2.42,2.29,1.45,2.09,2.38,1.38,0.98,1.2,0.65,1.07,0.98,0.85,0.81,0.97,0.85,0.68,0.81,0.6,0.81,0.56,0.66,0.78,0.62,0.49,0.61,0.62,0.57,0.59,0.68,0.59,0.64,0.62,0.57,0.53,0.48,0.63,0.52,0.44,0.51,0.43,0.43,0.48,0.36,0.43,0.46,0.38,0.33,0.45,0.46,0.36,0.4,0.38,0.34,0.29,0.39,0.38,0.35,0.31,0.49,0.32,0.32,0.35,0.38,0.28,0.34,0.34,0.24,0.3,0.29,0.3,0.2,0.28,0.23,0.28,0.24,0.24,0.25,0.21,0.19,0.23,0.27,0.23,0.21,0.24,0.22,0.22,0.22,0.22,0.14,0.23,0.19,0.25,0.19,0.24,0.23,0.17,0.19,0.18,0.15,0.2,0.21,0.19,0.22,0.16,0.2,0.18,0.19,0.27,0.16,0.18,0.17,0.19,0.16,0.16,0.11,0.14,0.11,0.16,0.21,0.16,0.16,0.17,0.18,0.14,0.17,0.13,0.14,0.15,0.15,0.13,0.11,0.16,0.13,0.18,0.14,0.12,0.13,0.15,0.12,0.18,0.15,0.14,0.12,0.15,0.12,0.13,0.12,0.14,0.13,0.13,0.13,0.14,0.13,0.13,0.15,0.14,0.1,0.11,0.13,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.11,0.14,0.15,0.11,0.11,0.12,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.11,0.11,0.14,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.14,0.0,0.0,0.1,0.0,0.11,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.1,0.11,0.0,0.0,0.0,85.80000000000001
11/17/2021,6.44,6.93,4.2,2.23,2.45,2.32,1.45,2.07,2.29,1.36,0.98,1.19,0.67,1.08,0.97,0.87,0.8,0.95,0.86,0.67,0.83,0.59,0.82,0.56,0.66,0.76,0.62,0.49,0.6,0.61,0.56,0.59,0.68,0.58,0.64,0.63,0.56,0.53,0.48,0.63,0.51,0.44,0.51,0.43,0.42,0.48,0.36,0.43,0.46,0.38,0.33,0.46,0.47,0.36,0.4,0.38,0.34,0.29,0.39,0.38,0.35,0.31,0.49,0.32,0.32,0.35,0.38,0.28,0.34,0.34,0.23,0.3,0.29,0.3,0.2,0.28,0.24,0.27,0.24,0.24,0.25,0.21,0.19,0.23,0.27,0.23,0.2,0.24,0.22,0.22,0.22,0.22,0.15,0.23,0.19,0.25,0.19,0.23,0.23,0.17,0.19,0.18,0.15,0.2,0.21,0.18,0.22,0.16,0.2,0.19,0.19,0.28,0.16,0.18,0.17,0.19,0.16,0.16,0.11,0.15,0.11,0.16,0.21,0.16,0.15,0.17,0.18,0.15,0.17,0.13,0.14,0.15,0.15,0.13,0.11,0.16,0.13,0.18,0.14,0.12,0.13,0.15,0.12,0.18,0.15,0.14,0.12,0.15,0.12,0.13,0.11,0.14,0.13,0.13,0.13,0.15,0.13,0.13,0.15,0.14,0.1,0.11,0.13,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.11,0.14,0.15,0.11,0.11,0.12,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.11,0.11,0.14,0.12,0.12,0.11,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.14,0.0,0.0,0.1,0.0,0.11,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.1,0.11,0.0,0.0,0.0,85.87
11/18/2021,6.45,6.91,4.22,2.27,2.45,2.31,1.44,2.05,2.25,1.36,0.98,1.17,0.68,1.07,0.98,0.86,0.79,0.95,0.86,0.67,0.83,0.59,0.81,0.56,0.66,0.76,0.63,0.48,0.6,0.62,0.56,0.59,0.68,0.58,0.64,0.63,0.56,0.52,0.48,0.63,0.52,0.43,0.52,0.42,0.42,0.47,0.36,0.43,0.47,0.38,0.32,0.46,0.47,0.36,0.4,0.37,0.32,0.29,0.39,0.38,0.35,0.31,0.49,0.32,0.32,0.35,0.38,0.28,0.34,0.34,0.23,0.3,0.29,0.3,0.19,0.28,0.24,0.27,0.24,0.24,0.24,0.21,0.19,0.23,0.27,0.23,0.2,0.24,0.22,0.23,0.22,0.22,0.15,0.23,0.2,0.25,0.19,0.23,0.23,0.17,0.19,0.18,0.15,0.2,0.21,0.18,0.22,0.16,0.2,0.19,0.18,0.28,0.16,0.18,0.17,0.19,0.16,0.16,0.11,0.14,0.11,0.16,0.21,0.15,0.15,0.17,0.18,0.15,0.17,0.13,0.14,0.15,0.15,0.13,0.11,0.16,0.13,0.18,0.14,0.12,0.13,0.15,0.13,0.18,0.15,0.14,0.13,0.15,0.12,0.13,0.11,0.14,0.13,0.13,0.13,0.15,0.13,0.13,0.15,0.14,0.1,0.11,0.13,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.11,0.14,0.15,0.11,0.11,0.12,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.11,0.11,0.14,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.14,0.0,0.0,0.1,0.0,0.11,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.1,0.1,0.11,0.0,0.0,0.0,85.76
11/19/2021,6.46,6.95,4.2,2.23,2.43,2.3,1.43,2.05,2.33,1.34,0.99,1.16,0.69,1.13,0.97,0.88,0.79,0.95,0.87,0.66,0.83,0.59,0.81,0.56,0.65,0.76,0.63,0.48,0.6,0.61,0.56,0.6,0.69,0.58,0.64,0.63,0.56,0.53,0.48,0.64,0.51,0.43,0.56,0.42,0.43,0.47,0.36,0.43,0.47,0.37,0.32,0.47,0.48,0.36,0.4,0.37,0.32,0.28,0.39,0.38,0.36,0.31,0.5,0.31,0.32,0.36,0.38,0.28,0.33,0.33,0.23,0.31,0.29,0.3,0.19,0.28,0.23,0.26,0.25,0.24,0.24,0.21,0.19,0.23,0.27,0.23,0.2,0.24,0.22,0.22,0.22,0.22,0.14,0.23,0.19,0.25,0.19,0.23,0.23,0.17,0.19,0.18,0.15,0.2,0.21,0.18,0.22,0.16,0.2,0.19,0.18,0.28,0.16,0.18,0.18,0.19,0.16,0.16,0.11,0.15,0.11,0.16,0.21,0.16,0.15,0.17,0.18,0.18,0.16,0.13,0.14,0.15,0.15,0.13,0.1,0.16,0.14,0.18,0.14,0.12,0.13,0.14,0.13,0.18,0.15,0.14,0.12,0.15,0.12,0.13,0.11,0.14,0.12,0.13,0.13,0.15,0.13,0.13,0.15,0.13,0.1,0.11,0.13,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.11,0.14,0.15,0.11,0.11,0.12,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.11,0.14,0.11,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.15,0.0,0.0,0.1,0.0,0.11,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.1,0.11,0.0,0.0,0.0,85.86999999999999
11/22/2021,6.58,6.96,4.22,2.22,2.44,2.3,1.42,1.99,2.41,1.34,0.94,1.16,0.66,1.14,0.98,0.85,0.78,0.94,0.87,0.67,0.84,0.58,0.82,0.56,0.65,0.78,0.62,0.48,0.59,0.62,0.57,0.6,0.68,0.57,0.64,0.63,0.56,0.54,0.48,0.64,0.52,0.43,0.57,0.41,0.43,0.47,0.36,0.43,0.47,0.37,0.32,0.48,0.47,0.36,0.39,0.36,0.32,0.28,0.39,0.37,0.34,0.3,0.5,0.3,0.32,0.36,0.38,0.27,0.33,0.33,0.23,0.31,0.29,0.3,0.18,0.28,0.23,0.26,0.24,0.24,0.24,0.22,0.19,0.23,0.27,0.24,0.2,0.24,0.22,0.22,0.22,0.22,0.14,0.23,0.19,0.26,0.19,0.23,0.23,0.17,0.19,0.18,0.15,0.2,0.21,0.18,0.22,0.16,0.2,0.19,0.18,0.28,0.16,0.18,0.18,0.19,0.16,0.16,0.11,0.15,0.1,0.16,0.21,0.15,0.15,0.17,0.18,0.18,0.16,0.13,0.14,0.15,0.15,0.13,0.1,0.16,0.13,0.18,0.14,0.12,0.13,0.14,0.13,0.18,0.15,0.14,0.13,0.15,0.12,0.13,0.12,0.14,0.13,0.13,0.12,0.15,0.13,0.13,0.15,0.13,0.1,0.11,0.13,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.11,0.14,0.15,0.11,0.11,0.12,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.14,0.0,0.0,0.1,0.0,0.11,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.11,0.0,0.0,0.0,85.87
11/23/2021,6.58,6.96,4.22,2.22,2.44,2.3,1.42,1.99,2.41,1.34,0.94,1.16,0.66,1.14,0.98,0.85,0.78,0.94,0.87,0.67,0.84,0.58,0.82,0.56,0.65,0.78,0.62,0.48,0.59,0.62,0.57,0.6,0.68,0.57,0.64,0.63,0.56,0.54,0.48,0.64,0.52,0.43,0.57,0.41,0.43,0.47,0.36,0.43,0.47,0.37,0.32,0.48,0.47,0.36,0.39,0.36,0.32,0.28,0.39,0.37,0.34,0.3,0.5,0.3,0.32,0.36,0.38,0.27,0.33,0.33,0.23,0.31,0.29,0.3,0.18,0.28,0.23,0.26,0.24,0.24,0.24,0.22,0.19,0.23,0.27,0.24,0.2,0.24,0.22,0.22,0.22,0.22,0.14,0.23,0.19,0.26,0.19,0.23,0.23,0.17,0.19,0.18,0.15,0.2,0.21,0.18,0.22,0.16,0.2,0.19,0.18,0.28,0.16,0.18,0.18,0.19,0.16,0.16,0.11,0.15,0.1,0.16,0.21,0.15,0.15,0.17,0.18,0.18,0.16,0.13,0.14,0.15,0.15,0.13,0.1,0.16,0.13,0.18,0.14,0.12,0.13,0.14,0.13,0.18,0.15,0.14,0.13,0.15,0.12,0.13,0.12,0.14,0.13,0.13,0.12,0.15,0.13,0.13,0.15,0.13,0.1,0.11,0.13,0.0,0.12,0.13,0.13,0.12,0.11,0.0,0.11,0.14,0.15,0.11,0.11,0.12,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.11,0.14,0.11,0.12,0.1,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.14,0.0,0.0,0.1,0.0,0.11,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.11,0.0,0.0,0.0,85.87
11/24/2021,6.86,7.01,4.35,2.24,2.44,2.31,1.41,2.24,2.51,1.3,0.92,1.14,0.62,1.18,0.97,0.8,0.76,0.91,0.89,0.65,0.82,0.57,0.8,0.55,0.61,0.78,0.61,0.47,0.58,0.61,0.56,0.61,0.68,0.56,0.63,0.63,0.56,0.54,0.49,0.64,0.51,0.43,0.57,0.41,0.42,0.47,0.35,0.43,0.47,0.37,0.32,0.48,0.51,0.35,0.38,0.35,0.32,0.28,0.37,0.36,0.33,0.3,0.51,0.3,0.3,0.34,0.37,0.27,0.33,0.33,0.23,0.3,0.27,0.3,0.18,0.29,0.25,0.26,0.25,0.23,0.24,0.21,0.18,0.23,0.27,0.23,0.2,0.23,0.21,0.22,0.22,0.22,0.13,0.22,0.19,0.24,0.19,0.23,0.23,0.16,0.18,0.18,0.15,0.2,0.2,0.18,0.22,0.16,0.19,0.19,0.18,0.28,0.16,0.18,0.17,0.19,0.16,0.16,0.1,0.15,0.1,0.15,0.21,0.15,0.14,0.17,0.18,0.19,0.15,0.12,0.14,0.16,0.15,0.13,0.1,0.16,0.14,0.18,0.14,0.12,0.13,0.14,0.13,0.17,0.15,0.14,0.13,0.15,0.12,0.12,0.11,0.13,0.12,0.14,0.11,0.15,0.13,0.13,0.15,0.13,0.11,0.11,0.14,0.0,0.11,0.13,0.12,0.12,0.1,0.0,0.11,0.14,0.15,0.11,0.11,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.14,0.11,0.12,0.1,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.15,0.0,0.0,0.1,0.0,0.11,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.11,0.1,0.0,0.0,86.06000000000002
11/25/2021,6.9,6.97,4.25,2.22,2.41,2.27,1.44,2.17,2.56,1.34,0.9,1.13,0.61,1.18,0.98,0.76,0.77,0.94,0.88,0.64,0.8,0.58,0.79,0.55,0.63,0.78,0.6,0.48,0.59,0.62,0.56,0.61,0.68,0.56,0.63,0.62,0.56,0.54,0.49,0.65,0.52,0.43,0.56,0.42,0.42,0.46,0.35,0.43,0.47,0.37,0.31,0.49,0.49,0.36,0.4,0.36,0.32,0.28,0.37,0.37,0.33,0.3,0.51,0.3,0.3,0.34,0.36,0.27,0.33,0.34,0.23,0.3,0.28,0.3,0.18,0.29,0.26,0.26,0.25,0.23,0.24,0.21,0.18,0.24,0.27,0.23,0.2,0.24,0.22,0.22,0.22,0.22,0.13,0.23,0.19,0.25,0.19,0.23,0.23,0.17,0.19,0.18,0.15,0.2,0.21,0.18,0.22,0.15,0.19,0.19,0.18,0.28,0.16,0.18,0.17,0.19,0.16,0.16,0.1,0.15,0.1,0.16,0.22,0.15,0.15,0.17,0.18,0.19,0.15,0.12,0.14,0.15,0.15,0.13,0.1,0.16,0.14,0.18,0.14,0.12,0.13,0.14,0.13,0.17,0.15,0.14,0.13,0.14,0.12,0.12,0.11,0.13,0.13,0.14,0.12,0.14,0.13,0.13,0.14,0.13,0.11,0.11,0.13,0.0,0.11,0.13,0.13,0.12,0.0,0.0,0.11,0.14,0.15,0.11,0.11,0.12,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.14,0.11,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.15,0.0,0.0,0.1,0.0,0.11,0.13,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.27,0.0,0.0,0.0,0.11,0.1,0.0,0.0,86.05000000000001
11/26/2021,6.91,6.92,4.25,2.2,2.4,2.27,1.45,2.16,2.45,1.37,0.91,1.16,0.6,1.18,0.99,0.78,0.75,0.96,0.87,0.65,0.79,0.58,0.77,0.54,0.64,0.78,0.6,0.48,0.59,0.62,0.57,0.6,0.68,0.57,0.62,0.62,0.57,0.54,0.49,0.66,0.52,0.41,0.56,0.42,0.42,0.47,0.35,0.44,0.47,0.38,0.32,0.49,0.5,0.36,0.41,0.36,0.33,0.28,0.37,0.38,0.33,0.31,0.5,0.3,0.3,0.33,0.35,0.27,0.34,0.34,0.23,0.3,0.28,0.31,0.18,0.29,0.26,0.26,0.26,0.23,0.24,0.21,0.18,0.24,0.27,0.23,0.2,0.24,0.22,0.23,0.22,0.22,0.13,0.23,0.19,0.25,0.19,0.23,0.23,0.16,0.19,0.18,0.14,0.19,0.2,0.19,0.22,0.15,0.18,0.19,0.18,0.27,0.16,0.18,0.17,0.19,0.16,0.16,0.1,0.14,0.1,0.16,0.22,0.15,0.15,0.17,0.18,0.19,0.16,0.12,0.14,0.15,0.15,0.13,0.1,0.16,0.13,0.18,0.14,0.12,0.13,0.14,0.12,0.16,0.15,0.14,0.13,0.14,0.12,0.13,0.11,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.14,0.14,0.11,0.11,0.13,0.0,0.12,0.13,0.13,0.12,0.1,0.0,0.11,0.14,0.15,0.11,0.11,0.12,0.1,0.1,0.0,0.0,0.1,0.0,0.11,0.1,0.11,0.11,0.14,0.11,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.15,0.0,0.0,0.1,0.0,0.11,0.12,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.26,0.0,0.0,0.0,0.11,0.0,0.0,0.0,85.99000000000001
