,VNA.DE,GMG.AX,8801.T,16.HK,8802.T,DWNI.DE,823.HK,1925.T,SGRO.L,8830.T,1113.HK,URW.AS,SCG.AX,LEG.DE,8951.T,1997.HK,AT1.DE,8952.T,DXSDB.AX,MGR.AX,GFC.PA,3283.T,SGP.AX,1878.T,3462.T,8953.T,SPSN.SW,3281.T,C38U.SI,A17U.SI,17.HK,LAND.L,C31.SI,GPT.AX,BALD B.ST,CAST.ST,BLND.L,12.HK,UTG.L,4.HK,8984.T,LLC.AX,3003.T,H78.SI,PSPN.SW,WDP.BR,8954.T,DLN.L,LI.PA,CHC.AX,83.HK,TEG.DE,AED.BR,BBOX.L,3269.T,8960.T,COFB.BR,M44U.SI,VCX.AX,FABG.ST,101.HK,COV.PA,CAR.UN.TO,ME8U.SI,3249.T,ENTRA.OL,SBB B.ST,8955.T,3289.T,3309.T,MRL.MC,N2IU.SI,WALL B.ST,AOX.DE,3279.T,3231.T,8972.T,1972.HK,BUOU.SI,BYG.L,WIHL.ST,8804.T,CAI.VI,3466.T,LMP.L,3226.T,PHP.L,SAFE.L,GYC.DE,AGR.L,8967.T,ALLN.SW,REI.UN.TO,8985.T,ICAD.PA,GRI.L,3471.T,COL.MC,U14.SI,GPOR.L,AZRG.TA,T82U.SI,TCN.TO,3234.T,NYF.ST,AJBU.SI,J69U.SI,C09.SI,SHB.L,NXI.PA,8963.T,ADJ.DE,14.HK,8986.T,8964.T,8976.T,IIA.VI,HMSO.L,KLED.ST,3292.T,AP.UN.TO,10.HK,GRT.UN.TO,3278.T,MOBN.SW,3295.T,HUFV A.ST,3282.T,CAPC.L,683.HK,SCP.AX,ALHE.TA,8956.T,CLW.AX,HR.UN.TO,GMT.NZ,CHP.UN.TO,3296.T,8987.T,MVNE.TA,K71U.SI,3481.T,8957.T,3298.T,SRE.L,SRU.UN.TO,NSR.AX,RW0U.SI,FCR.UN.TO,WKP.L,778.HK,BWP.AX,SMP.L,CATE.ST,3453.T,8905.T,MLSR.TA,GVYM.TA,8966.T,3287.T,CQR.AX,8919.T,WPR.AX,VGP.BR,HMN.SI,INS.DE,PCT.NZ,8975.T,8961.T,AUD,INA.AX,C2PU.SI,CMW.AX,DIGS.L,CNI.AX,8968.T,KPG.NZ,CIP.AX,SUPR.L,SHUR.BR,AMOT.TA,BTOU.SI,DIR-U.NE,SMU.UN.TO,MONT.BR,ATRLJ B.ST,JPY,41.HK,LXI.L,8803.T,BIG.TA,DEQ.DE,SPI.VI,8977.T,LIC.AX,ARPT.TA,BEFB.BR,2778.HK,XIOR.BR,8958.T,DXS.AX,PLAZ B.ST,CIBUS.ST,EUR,BCPT.L,CSH.L,GBP,HBRN.IR,RIT1.TA,AU8U.SI,IIP.UN.TO,777.DE,ARG.NZ,2979.T,ARF.AX,ABP.AX,8850.T,CLI SP Equity,SGD,HMC.AX,HKD,SAGAB.ST,CLI.SI,KOJAMO.HE,CTPNV.AS,NWH.UN.TO,3468.T,KMP.UN.TO,K2LU.SI,n/a,XTSLA,9CI.SI,DIR.UN.TO,AVN.AX,BEI.UN.TO,DIOS.ST,PNDX B.ST,NP3.ST,WPRDA.AX,J91U.SI,SUM
10/26/2021,3.73,2.91,2.28,2.11,2.21,2.26,1.9,2.25,2.19,1.77,1.25,0.93,1.25,1.18,1.11,0.87,0.0,0.88,0.0,0.89,0.79,0.89,0.88,0.86,0.72,0.66,0.8,0.75,0.81,0.78,0.0,0.73,0.0,0.77,0.77,0.62,0.65,0.56,0.62,0.5,0.62,0.57,0.58,0.63,0.6,0.65,0.45,0.53,0.49,0.63,0.45,0.47,0.5,0.54,0.47,0.4,0.47,0.43,0.53,0.47,0.45,0.42,0.43,0.41,0.39,0.47,0.69,0.35,0.36,0.36,0.37,0.36,0.38,0.35,0.3,0.3,0.27,0.3,0.33,0.37,0.33,0.32,0.21,0.31,0.33,0.29,0.29,0.36,0.28,0.28,0.28,0.32,0.29,0.26,0.27,0.33,0.27,0.27,0.27,0.27,0.35,0.25,0.36,0.22,0.3,0.23,0.19,0.27,0.25,0.23,0.23,0.12,0.21,0.22,0.23,0.19,0.24,0.19,0.24,0.23,0.22,0.2,0.26,0.19,0.23,0.19,0.2,0.19,0.2,0.17,0.23,0.25,0.18,0.22,0.2,0.19,0.2,0.18,0.16,0.22,0.16,0.17,0.16,0.0,0.2,0.18,0.2,0.16,0.16,0.15,0.15,0.16,0.0,0.19,0.15,0.15,0.2,0.0,0.13,0.15,0.17,0.19,0.17,0.21,0.14,0.13,0.14,0.12,0.13,0.0,0.15,0.13,0.0,0.13,0.16,0.11,0.13,0.15,0.14,0.16,0.14,0.11,0.0,0.16,0.16,0.11,0.22,0.0,0.15,0.11,0.16,0.0,0.0,0.0,0.17,0.12,0.1,0.0,0.12,0.0,0.92,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.71,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.67,0.0,0.35,0.14,0.12,0.0,0.0,0.0,0.0,0.0,0.65,0.15,0.11,0.1,0.0,0.0,0.0,0.0,0.0,89.82999999999998
10/27/2021,3.73,2.91,2.28,2.11,2.21,2.26,1.9,2.25,2.19,1.77,1.25,0.93,1.25,1.18,1.11,0.87,0.0,0.88,0.0,0.89,0.79,0.89,0.88,0.86,0.72,0.66,0.8,0.75,0.81,0.78,0.0,0.73,0.0,0.77,0.77,0.62,0.65,0.56,0.62,0.5,0.62,0.57,0.58,0.63,0.6,0.65,0.45,0.53,0.49,0.63,0.45,0.47,0.5,0.54,0.47,0.4,0.47,0.43,0.53,0.47,0.45,0.42,0.43,0.41,0.39,0.47,0.69,0.35,0.36,0.36,0.37,0.36,0.38,0.35,0.3,0.3,0.27,0.3,0.33,0.37,0.33,0.32,0.21,0.31,0.33,0.29,0.29,0.36,0.28,0.28,0.28,0.32,0.29,0.26,0.27,0.33,0.27,0.27,0.27,0.27,0.35,0.25,0.36,0.22,0.3,0.23,0.19,0.27,0.25,0.23,0.23,0.12,0.21,0.22,0.23,0.19,0.24,0.19,0.24,0.23,0.22,0.2,0.26,0.19,0.23,0.19,0.2,0.19,0.2,0.17,0.23,0.25,0.18,0.22,0.2,0.19,0.2,0.18,0.16,0.22,0.16,0.17,0.16,0.0,0.2,0.18,0.2,0.16,0.16,0.15,0.15,0.16,0.0,0.19,0.15,0.15,0.2,0.0,0.13,0.15,0.17,0.19,0.17,0.21,0.14,0.13,0.14,0.12,0.13,0.0,0.15,0.13,0.0,0.13,0.16,0.11,0.13,0.15,0.14,0.16,0.14,0.11,0.0,0.16,0.16,0.11,0.22,0.0,0.15,0.11,0.16,0.0,0.0,0.0,0.17,0.12,0.1,0.0,0.12,0.0,0.92,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.71,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.67,0.0,0.35,0.14,0.12,0.0,0.0,0.0,0.0,0.0,0.65,0.15,0.11,0.1,0.0,0.0,0.0,0.0,0.0,89.82999999999998
10/28/2021,3.69,2.93,2.29,2.1,2.21,2.23,1.91,2.27,2.2,1.77,1.24,0.93,1.25,1.17,1.11,0.88,0.0,0.88,0.0,0.9,0.78,0.89,0.87,0.85,0.72,0.66,0.8,0.76,0.81,0.79,0.0,0.72,0.0,0.78,0.78,0.62,0.64,0.56,0.61,0.5,0.63,0.57,0.58,0.62,0.6,0.65,0.46,0.53,0.49,0.63,0.45,0.47,0.49,0.54,0.47,0.4,0.47,0.44,0.54,0.47,0.45,0.41,0.43,0.41,0.39,0.48,0.69,0.35,0.37,0.36,0.37,0.36,0.39,0.34,0.31,0.31,0.28,0.29,0.33,0.37,0.33,0.32,0.21,0.31,0.33,0.29,0.28,0.36,0.28,0.27,0.28,0.32,0.3,0.27,0.26,0.32,0.28,0.26,0.26,0.27,0.35,0.25,0.36,0.22,0.3,0.23,0.19,0.27,0.26,0.23,0.24,0.12,0.21,0.22,0.23,0.19,0.24,0.19,0.24,0.23,0.23,0.21,0.26,0.19,0.23,0.19,0.2,0.19,0.2,0.17,0.23,0.25,0.19,0.22,0.2,0.2,0.2,0.18,0.16,0.22,0.16,0.17,0.16,0.0,0.2,0.18,0.2,0.17,0.16,0.15,0.15,0.16,0.0,0.19,0.15,0.15,0.2,0.0,0.13,0.15,0.17,0.19,0.17,0.21,0.14,0.13,0.14,0.12,0.13,0.0,0.15,0.13,0.0,0.13,0.16,0.11,0.13,0.16,0.14,0.16,0.14,0.11,0.0,0.16,0.16,0.11,0.22,0.0,0.15,0.11,0.17,0.0,0.0,0.1,0.17,0.13,0.0,0.0,0.11,0.0,0.93,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.7,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.12,0.0,0.67,0.0,0.35,0.14,0.12,0.0,0.0,0.0,0.0,0.0,0.65,0.15,0.11,0.11,0.0,0.0,0.0,0.0,0.0,89.93
10/29/2021,3.68,2.91,2.28,2.09,2.2,2.22,1.89,2.27,2.22,1.79,1.25,0.94,1.26,1.16,1.08,0.89,0.0,0.86,0.0,0.91,0.79,0.88,0.88,0.85,0.71,0.66,0.8,0.75,0.82,0.79,0.0,0.74,0.0,0.78,0.77,0.62,0.65,0.56,0.62,0.49,0.61,0.57,0.58,0.64,0.59,0.66,0.46,0.54,0.49,0.64,0.45,0.47,0.49,0.55,0.46,0.4,0.47,0.44,0.54,0.47,0.45,0.42,0.43,0.41,0.38,0.48,0.68,0.35,0.37,0.35,0.37,0.36,0.38,0.34,0.31,0.31,0.28,0.29,0.33,0.37,0.33,0.32,0.21,0.3,0.34,0.28,0.29,0.36,0.28,0.28,0.27,0.32,0.3,0.27,0.26,0.32,0.27,0.27,0.27,0.27,0.35,0.25,0.36,0.22,0.29,0.23,0.19,0.27,0.26,0.23,0.24,0.12,0.21,0.22,0.23,0.19,0.24,0.2,0.24,0.23,0.23,0.2,0.26,0.19,0.23,0.19,0.19,0.19,0.2,0.17,0.24,0.25,0.18,0.22,0.19,0.2,0.2,0.18,0.16,0.22,0.16,0.17,0.16,0.0,0.2,0.18,0.2,0.17,0.16,0.15,0.15,0.16,0.0,0.19,0.15,0.15,0.2,0.0,0.13,0.15,0.17,0.19,0.17,0.2,0.15,0.13,0.14,0.12,0.13,0.0,0.15,0.13,0.0,0.13,0.16,0.11,0.13,0.15,0.14,0.16,0.14,0.11,0.0,0.16,0.16,0.11,0.22,0.0,0.15,0.11,0.17,0.0,0.0,0.0,0.17,0.13,0.1,0.0,0.12,0.0,0.93,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.71,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.12,0.0,0.67,0.0,0.35,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.65,0.15,0.11,0.0,0.1,0.0,0.0,0.0,0.0,89.85000000000001
11/01/2021,3.79,2.96,2.33,2.11,2.23,0.24,1.95,2.32,2.28,1.82,1.26,0.88,1.28,1.2,1.12,0.9,0.0,0.88,0.0,0.91,0.82,0.9,0.88,0.86,0.74,0.67,0.82,0.76,0.83,0.8,0.0,0.74,0.0,0.8,0.82,0.65,0.66,0.57,0.63,0.49,0.62,0.57,0.58,0.66,0.61,0.68,0.47,0.55,0.5,0.65,0.45,0.49,0.52,0.56,0.48,0.41,0.49,0.45,0.54,0.49,0.46,0.44,0.43,0.41,0.4,0.49,0.73,0.37,0.37,0.34,0.38,0.37,0.4,0.35,0.32,0.31,0.29,0.3,0.34,0.37,0.34,0.32,0.21,0.31,0.35,0.3,0.29,0.37,0.29,0.28,0.29,0.33,0.3,0.28,0.27,0.33,0.28,0.28,0.27,0.27,0.35,0.25,0.37,0.23,0.31,0.23,0.2,0.27,0.26,0.25,0.25,0.13,0.22,0.22,0.24,0.2,0.24,0.2,0.24,0.24,0.23,0.21,0.27,0.2,0.24,0.19,0.2,0.19,0.2,0.17,0.24,0.25,0.18,0.22,0.2,0.19,0.2,0.18,0.17,0.23,0.16,0.18,0.16,0.0,0.21,0.19,0.21,0.17,0.16,0.15,0.16,0.17,0.0,0.19,0.15,0.15,0.2,0.0,0.13,0.15,0.17,0.19,0.17,0.21,0.15,0.13,0.15,0.12,0.13,0.0,0.15,0.14,0.0,0.14,0.16,0.11,0.14,0.16,0.14,0.16,0.14,0.11,0.0,0.16,0.17,0.12,0.0,0.0,0.15,0.11,0.17,0.11,0.0,0.0,0.16,0.13,0.11,0.0,0.12,0.0,0.95,0.0,0.11,1.47,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.73,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.69,0.0,0.37,0.14,0.12,0.0,0.0,0.0,0.0,0.0,0.68,0.16,0.11,0.0,0.11,0.0,0.0,0.0,0.0,91.05
11/02/2021,3.68,2.92,2.32,2.16,2.22,0.23,1.96,2.31,2.24,1.81,1.28,0.88,1.24,1.14,1.13,0.92,0.0,0.9,0.0,0.88,0.81,0.9,0.86,0.89,0.74,0.68,0.82,0.77,0.84,0.81,0.0,0.74,0.0,0.78,0.8,0.64,0.67,0.58,0.63,0.5,0.64,0.57,0.59,0.68,0.61,0.67,0.48,0.55,0.5,0.64,0.43,0.47,0.51,0.56,0.48,0.41,0.48,0.46,0.53,0.49,0.45,0.43,0.44,0.42,0.4,0.48,0.73,0.36,0.37,0.34,0.38,0.38,0.39,0.35,0.32,0.3,0.28,0.3,0.35,0.37,0.34,0.32,0.21,0.32,0.35,0.29,0.3,0.37,0.28,0.28,0.28,0.33,0.29,0.29,0.26,0.33,0.28,0.27,0.27,0.27,0.36,0.25,0.38,0.23,0.3,0.24,0.2,0.27,0.26,0.24,0.26,0.12,0.22,0.23,0.24,0.19,0.24,0.2,0.24,0.24,0.23,0.2,0.28,0.2,0.24,0.19,0.2,0.19,0.2,0.17,0.24,0.26,0.18,0.22,0.2,0.19,0.21,0.18,0.16,0.23,0.17,0.18,0.17,0.0,0.21,0.19,0.2,0.17,0.16,0.15,0.16,0.16,0.0,0.19,0.16,0.15,0.2,0.0,0.14,0.15,0.17,0.19,0.17,0.21,0.15,0.13,0.15,0.12,0.13,0.0,0.15,0.14,0.0,0.14,0.16,0.11,0.14,0.16,0.14,0.16,0.14,0.11,0.0,0.16,0.16,0.12,0.0,0.0,0.15,0.11,0.18,0.11,0.0,0.0,0.16,0.14,0.0,0.0,0.12,0.0,0.92,0.0,0.11,1.52,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.71,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.69,0.0,0.36,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.67,0.16,0.11,0.0,0.11,0.17,0.0,0.0,0.0,90.82
11/03/2021,3.68,2.92,2.32,2.16,2.22,0.23,1.96,2.31,2.24,1.81,1.28,0.88,1.24,1.14,1.13,0.92,0.0,0.9,0.0,0.88,0.81,0.9,0.86,0.89,0.74,0.68,0.82,0.77,0.84,0.81,0.0,0.74,0.0,0.78,0.8,0.64,0.67,0.58,0.63,0.5,0.64,0.57,0.59,0.68,0.61,0.67,0.48,0.55,0.5,0.64,0.43,0.47,0.51,0.56,0.48,0.41,0.48,0.46,0.53,0.49,0.45,0.43,0.44,0.42,0.4,0.48,0.73,0.36,0.37,0.34,0.38,0.38,0.39,0.35,0.32,0.3,0.28,0.3,0.35,0.37,0.34,0.32,0.21,0.32,0.35,0.29,0.3,0.37,0.28,0.28,0.28,0.33,0.29,0.29,0.26,0.33,0.28,0.27,0.27,0.27,0.36,0.25,0.38,0.23,0.3,0.24,0.2,0.27,0.26,0.24,0.26,0.12,0.22,0.23,0.24,0.19,0.24,0.2,0.24,0.24,0.23,0.2,0.28,0.2,0.24,0.19,0.2,0.19,0.2,0.17,0.24,0.26,0.18,0.22,0.2,0.19,0.21,0.18,0.16,0.23,0.17,0.18,0.17,0.0,0.21,0.19,0.2,0.17,0.16,0.15,0.16,0.16,0.0,0.19,0.16,0.15,0.2,0.0,0.14,0.15,0.17,0.19,0.17,0.21,0.15,0.13,0.15,0.12,0.13,0.0,0.15,0.14,0.0,0.14,0.16,0.11,0.14,0.16,0.14,0.16,0.14,0.11,0.0,0.16,0.16,0.12,0.0,0.0,0.15,0.11,0.18,0.11,0.0,0.0,0.16,0.14,0.0,0.0,0.12,0.0,0.92,0.0,0.11,1.52,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.71,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.69,0.0,0.36,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.67,0.16,0.11,0.0,0.11,0.17,0.0,0.0,0.0,90.82
11/04/2021,3.7,2.97,2.38,2.13,2.25,0.23,1.94,2.32,2.23,1.83,1.27,0.88,1.24,1.14,1.12,0.88,0.0,0.89,0.0,0.87,0.79,0.89,0.86,0.9,0.73,0.68,0.81,0.77,0.84,0.81,0.0,0.74,0.0,0.79,0.79,0.64,0.67,0.57,0.63,0.49,0.63,0.57,0.6,0.68,0.61,0.66,0.48,0.54,0.5,0.67,0.42,0.47,0.51,0.55,0.47,0.41,0.48,0.45,0.53,0.48,0.45,0.43,0.44,0.42,0.4,0.48,0.72,0.36,0.38,0.34,0.38,0.38,0.39,0.35,0.32,0.3,0.28,0.3,0.34,0.36,0.33,0.33,0.21,0.31,0.34,0.29,0.29,0.36,0.28,0.28,0.28,0.33,0.29,0.28,0.26,0.33,0.28,0.27,0.27,0.27,0.36,0.25,0.37,0.23,0.3,0.23,0.2,0.27,0.26,0.25,0.25,0.12,0.22,0.23,0.24,0.19,0.25,0.2,0.24,0.24,0.23,0.2,0.27,0.2,0.23,0.19,0.2,0.19,0.2,0.17,0.24,0.27,0.18,0.22,0.2,0.2,0.21,0.18,0.16,0.24,0.17,0.18,0.16,0.0,0.21,0.19,0.2,0.17,0.16,0.15,0.16,0.16,0.0,0.18,0.15,0.15,0.21,0.0,0.13,0.15,0.17,0.19,0.17,0.21,0.15,0.13,0.15,0.12,0.13,0.0,0.15,0.14,0.0,0.14,0.16,0.11,0.14,0.16,0.14,0.16,0.14,0.11,0.0,0.16,0.16,0.12,0.23,0.0,0.14,0.11,0.18,0.0,0.0,0.0,0.16,0.14,0.0,0.11,0.12,0.0,0.94,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.71,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.7,0.0,0.36,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.67,0.16,0.11,0.0,0.11,0.17,0.0,0.0,0.0,89.39999999999998
11/05/2021,3.71,3.1,2.36,2.13,2.24,0.23,1.95,2.26,2.24,1.8,1.28,0.9,1.22,1.14,1.13,0.88,0.0,0.89,0.0,0.86,0.79,0.9,0.84,0.89,0.74,0.68,0.82,0.78,0.84,0.81,0.0,0.73,0.0,0.77,0.81,0.64,0.66,0.57,0.63,0.48,0.63,0.58,0.59,0.68,0.61,0.67,0.48,0.54,0.5,0.68,0.41,0.47,0.51,0.55,0.47,0.41,0.48,0.45,0.52,0.49,0.45,0.43,0.43,0.42,0.4,0.48,0.73,0.36,0.37,0.34,0.38,0.38,0.39,0.36,0.32,0.3,0.28,0.3,0.35,0.36,0.34,0.32,0.21,0.31,0.35,0.29,0.29,0.36,0.28,0.28,0.28,0.33,0.29,0.28,0.26,0.33,0.28,0.27,0.27,0.26,0.37,0.25,0.37,0.24,0.3,0.23,0.2,0.27,0.26,0.24,0.25,0.11,0.22,0.23,0.24,0.19,0.25,0.19,0.24,0.24,0.23,0.2,0.27,0.21,0.24,0.2,0.2,0.19,0.2,0.17,0.24,0.27,0.18,0.21,0.2,0.19,0.2,0.18,0.16,0.24,0.17,0.18,0.17,0.0,0.21,0.19,0.2,0.17,0.16,0.15,0.16,0.16,0.0,0.19,0.16,0.15,0.21,0.0,0.13,0.15,0.17,0.19,0.17,0.21,0.16,0.13,0.15,0.12,0.13,0.0,0.14,0.14,0.0,0.14,0.16,0.11,0.14,0.15,0.14,0.16,0.15,0.11,0.0,0.16,0.16,0.12,0.23,0.0,0.15,0.11,0.18,0.0,0.0,0.0,0.16,0.15,0.0,0.0,0.12,0.0,0.92,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.71,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.7,0.0,0.37,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.67,0.16,0.11,0.0,0.11,0.16,0.11,0.0,0.0,89.47999999999999
11/08/2021,3.71,3.05,2.34,2.12,2.22,0.24,1.93,2.24,2.26,1.78,1.27,0.93,1.22,1.16,1.11,0.89,0.0,0.89,0.0,0.86,0.81,0.9,0.86,0.86,0.73,0.67,0.82,0.77,0.83,0.81,0.0,0.73,0.0,0.76,0.83,0.65,0.67,0.56,0.63,0.48,0.62,0.58,0.6,0.69,0.61,0.68,0.47,0.54,0.52,0.7,0.41,0.48,0.51,0.55,0.46,0.41,0.49,0.44,0.53,0.49,0.43,0.44,0.44,0.41,0.4,0.47,0.75,0.36,0.37,0.34,0.38,0.36,0.4,0.42,0.31,0.3,0.28,0.29,0.34,0.37,0.34,0.32,0.22,0.32,0.35,0.29,0.29,0.37,0.29,0.28,0.28,0.33,0.3,0.28,0.26,0.33,0.28,0.27,0.26,0.26,0.38,0.25,0.37,0.24,0.31,0.23,0.19,0.26,0.26,0.24,0.25,0.12,0.21,0.23,0.24,0.19,0.25,0.19,0.24,0.25,0.23,0.2,0.27,0.2,0.24,0.2,0.2,0.19,0.2,0.17,0.24,0.27,0.18,0.21,0.2,0.19,0.21,0.18,0.16,0.25,0.17,0.18,0.16,0.0,0.21,0.19,0.2,0.17,0.17,0.16,0.16,0.15,0.0,0.19,0.16,0.15,0.21,0.0,0.13,0.15,0.17,0.19,0.16,0.21,0.15,0.14,0.14,0.12,0.13,0.0,0.15,0.14,0.0,0.14,0.16,0.11,0.13,0.15,0.13,0.16,0.15,0.11,0.0,0.16,0.16,0.12,0.23,0.0,0.14,0.11,0.18,0.0,0.0,0.0,0.16,0.15,0.0,0.0,0.12,0.0,0.92,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.0,0.73,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.7,0.0,0.38,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.66,0.16,0.0,0.0,0.11,0.17,0.11,0.0,0.0,89.5
11/09/2021,3.59,3.08,2.35,2.12,2.2,0.24,1.92,2.23,2.24,1.78,1.26,0.97,1.23,1.14,1.12,0.9,0.0,0.89,0.0,0.86,0.82,0.9,0.85,0.86,0.73,0.67,0.81,0.77,0.83,0.81,0.0,0.74,0.0,0.77,0.82,0.65,0.68,0.57,0.63,0.49,0.63,0.59,0.6,0.69,0.61,0.67,0.48,0.54,0.53,0.69,0.41,0.47,0.51,0.54,0.46,0.41,0.48,0.45,0.53,0.5,0.44,0.44,0.44,0.41,0.4,0.47,0.76,0.36,0.35,0.34,0.39,0.36,0.4,0.42,0.32,0.29,0.28,0.29,0.34,0.37,0.34,0.32,0.22,0.32,0.35,0.29,0.29,0.37,0.28,0.28,0.28,0.33,0.3,0.28,0.27,0.33,0.28,0.28,0.26,0.27,0.38,0.25,0.37,0.24,0.31,0.23,0.19,0.26,0.26,0.24,0.25,0.12,0.21,0.23,0.24,0.19,0.25,0.2,0.24,0.25,0.23,0.2,0.27,0.2,0.24,0.19,0.2,0.19,0.21,0.16,0.24,0.27,0.18,0.21,0.2,0.19,0.21,0.18,0.16,0.25,0.17,0.18,0.17,0.0,0.21,0.19,0.2,0.16,0.17,0.16,0.16,0.16,0.0,0.2,0.16,0.15,0.21,0.0,0.13,0.15,0.17,0.19,0.16,0.21,0.15,0.13,0.14,0.12,0.13,0.0,0.15,0.14,0.0,0.14,0.16,0.11,0.14,0.15,0.13,0.16,0.15,0.11,0.0,0.16,0.16,0.12,0.23,0.0,0.14,0.0,0.18,0.0,0.11,0.0,0.16,0.15,0.0,0.0,0.12,0.0,0.92,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.0,0.73,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.71,0.0,0.38,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.66,0.16,0.0,0.0,0.11,0.17,0.11,0.0,0.0,89.49999999999999
11/10/2021,3.59,3.08,2.35,2.12,2.2,0.24,1.92,2.23,2.24,1.78,1.26,0.97,1.23,1.14,1.12,0.9,0.0,0.89,0.0,0.86,0.82,0.9,0.85,0.86,0.73,0.67,0.81,0.77,0.83,0.81,0.0,0.74,0.0,0.77,0.82,0.65,0.68,0.57,0.63,0.49,0.63,0.59,0.6,0.69,0.61,0.67,0.48,0.54,0.53,0.69,0.41,0.47,0.51,0.54,0.46,0.41,0.48,0.45,0.53,0.5,0.44,0.44,0.44,0.41,0.4,0.47,0.76,0.36,0.35,0.34,0.39,0.36,0.4,0.42,0.32,0.29,0.28,0.29,0.34,0.37,0.34,0.32,0.22,0.32,0.35,0.29,0.29,0.37,0.28,0.28,0.28,0.33,0.3,0.28,0.27,0.33,0.28,0.28,0.26,0.27,0.38,0.25,0.37,0.24,0.31,0.23,0.19,0.26,0.26,0.24,0.25,0.12,0.21,0.23,0.24,0.19,0.25,0.2,0.24,0.25,0.23,0.2,0.27,0.2,0.24,0.19,0.2,0.19,0.21,0.16,0.24,0.27,0.18,0.21,0.2,0.19,0.21,0.18,0.16,0.25,0.17,0.18,0.17,0.0,0.21,0.19,0.2,0.16,0.17,0.16,0.16,0.16,0.0,0.2,0.16,0.15,0.21,0.0,0.13,0.15,0.17,0.19,0.16,0.21,0.15,0.13,0.14,0.12,0.13,0.0,0.15,0.14,0.0,0.14,0.16,0.11,0.14,0.15,0.13,0.16,0.15,0.11,0.0,0.16,0.16,0.12,0.23,0.0,0.14,0.0,0.18,0.0,0.11,0.0,0.16,0.15,0.0,0.0,0.12,0.0,0.92,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.0,0.73,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.71,0.0,0.38,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.66,0.16,0.0,0.0,0.11,0.17,0.11,0.0,0.0,89.49999999999999
