,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,TSLA,NVDA,JPM,JNJ,V,UNH,PYPL,HD,MA,PG,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,INTC,CSCO,CRM,PFE,KO,TMO,ABBV,ABT,PEP,T,CVX,WMT,LLY,MRK,NKE,ACN,AVGO,WFC,TXN,DHR,COST,MCD,MDT,QCOM,PM,UPS,HON,BMY,UNP,NEE,ORCL,C,AMGN,LOW,SBUX,RTX,INTU,BLK,IBM,AMT,MS,AMAT,BA,GS,TGT,CAT,AMD,MMM,GE,ISRG,SCHW,AXP,NOW,CVS,SQ,SPGI,DE,CHTR,ANTM,LMT,ZTS,SYK,BKNG,MU,PLD,FIS,LRCX,CCI,ZM,ADP,GILD,MDLZ,MO,TMUS,TJX,UBER,COP,CI,PNC,GM,MRNA,DUK,USB,CME,CB,ILMN,COF,ITW,BDX,ATVI,FDX,TFC,EQIX,EL,CSX,MMC,ICE,FISV,ADSK,SO,SHW,EW,BX,NSC,CL,D,WM,TWLO,ADI,APD,BSX,PGR,HCA,GPN,F,EMR,REGN,HUM,XTSLA,ETN,MCO,FCX,BIIB,ECL,VRTX,DG,AON,DOCU,IDXX,NOC,NXPI,TWTR,IQV,GD,ALGN,KLAC,EOG,JCI,ROP,ROKU,NEM,TT,DXCM,CNC,DLR,MET,MTCH,EXC,CMG,PINS,WDAY,EBAY,SLB,MSCI,ROST,LHX,KMB,A,TROW,DOW,MRVL,PSA,VEEV,ORLY,AIG,APH,PPG,CDNS,BK,PRU,PH,ALL,MPC,PLTR,SPG,BAX,AEP,LULU,SNPS,INFO,EA,APTV,DD,TRV,MAR,CRWD,ALXN,CARR,DFS,SRE,PANW,GIS,RMD,YUM,CTSH,TEAM,GE.,OTIS,FTNT,IFF,MSI,SBAC,USD,MCHP,SNOW,SYY,PXD,NET,XLNX,KKR,DDOG,TTD,n/a,HPQ,SUM
10/25/2021,5.04,5.03,3.2,1.76,1.83,1.72,1.14,1.53,1.17,1.08,0.92,0.84,0.89,0.61,0.83,0.67,0.73,0.67,0.74,0.65,0.53,0.57,0.61,0.47,0.49,0.5,0.58,0.51,0.45,0.51,0.41,0.47,0.47,0.39,0.46,0.45,0.44,0.44,0.43,0.47,0.44,0.45,0.4,0.42,0.45,0.39,0.35,0.32,0.32,0.31,0.33,0.28,0.32,0.35,0.35,0.31,0.26,0.34,0.29,0.3,0.32,0.28,0.25,0.27,0.29,0.26,0.25,0.29,0.27,0.24,0.31,0.23,0.24,0.26,0.27,0.24,0.29,0.25,0.23,0.23,0.21,0.2,0.23,0.2,0.21,0.21,0.21,0.16,0.23,0.17,0.17,0.16,0.13,0.2,0.18,0.18,0.19,0.15,0.17,0.16,0.22,0.16,0.19,0.17,0.25,0.17,0.18,0.17,0.17,0.13,0.16,0.15,0.15,0.13,0.12,0.18,0.16,0.16,0.17,0.18,0.15,0.14,0.14,0.15,0.16,0.15,0.19,0.15,0.13,0.13,0.15,0.13,0.21,0.14,0.14,0.12,0.14,0.1,0.14,0.12,0.12,0.13,0.12,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.15,0.11,0.12,0.13,0.11,0.11,0.1,0.11,0.1,0.11,0.11,0.11,0.11,0.0,0.1,0.09,0.12,0.0,0.09,0.1,0.1,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.1,0.09,0.1,0.1,0.1,0.12,0.1,0.1,0.1,0.11,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,69.43
10/26/2021,5.02,5.01,3.11,1.67,1.78,1.67,1.15,1.56,1.17,1.1,0.93,0.84,0.91,0.61,0.84,0.67,0.74,0.66,0.76,0.66,0.53,0.57,0.62,0.47,0.43,0.5,0.58,0.52,0.45,0.52,0.41,0.47,0.47,0.39,0.47,0.46,0.44,0.44,0.43,0.48,0.44,0.45,0.39,0.43,0.46,0.38,0.36,0.32,0.32,0.32,0.32,0.28,0.33,0.36,0.36,0.31,0.26,0.35,0.29,0.3,0.32,0.28,0.25,0.28,0.3,0.27,0.24,0.29,0.27,0.24,0.31,0.22,0.24,0.26,0.27,0.26,0.29,0.25,0.22,0.23,0.21,0.2,0.23,0.2,0.21,0.21,0.21,0.16,0.23,0.17,0.17,0.17,0.13,0.2,0.18,0.18,0.19,0.15,0.17,0.16,0.22,0.16,0.2,0.17,0.24,0.17,0.18,0.17,0.18,0.13,0.16,0.15,0.15,0.13,0.12,0.19,0.16,0.16,0.17,0.18,0.16,0.14,0.15,0.14,0.16,0.15,0.2,0.15,0.14,0.13,0.15,0.13,0.21,0.14,0.14,0.12,0.14,0.1,0.14,0.12,0.12,0.13,0.12,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.15,0.11,0.12,0.13,0.11,0.1,0.11,0.11,0.1,0.11,0.12,0.11,0.11,0.0,0.1,0.0,0.12,0.0,0.09,0.1,0.1,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.11,0.1,0.1,0.1,0.09,0.12,0.11,0.09,0.1,0.11,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,69.39000000000001
10/27/2021,5.02,5.01,3.11,1.67,1.78,1.67,1.15,1.56,1.17,1.1,0.93,0.84,0.91,0.61,0.84,0.67,0.74,0.66,0.76,0.66,0.53,0.57,0.62,0.47,0.43,0.5,0.58,0.52,0.45,0.52,0.41,0.47,0.47,0.39,0.47,0.46,0.44,0.44,0.43,0.48,0.44,0.45,0.39,0.43,0.46,0.38,0.36,0.32,0.32,0.32,0.32,0.28,0.33,0.36,0.36,0.31,0.26,0.35,0.29,0.3,0.32,0.28,0.25,0.28,0.3,0.27,0.24,0.29,0.27,0.24,0.31,0.22,0.24,0.26,0.27,0.26,0.29,0.25,0.22,0.23,0.21,0.2,0.23,0.2,0.21,0.21,0.21,0.16,0.23,0.17,0.17,0.17,0.13,0.2,0.18,0.18,0.19,0.15,0.17,0.16,0.22,0.16,0.2,0.17,0.24,0.17,0.18,0.17,0.18,0.13,0.16,0.15,0.15,0.13,0.12,0.19,0.16,0.16,0.17,0.18,0.16,0.14,0.15,0.14,0.16,0.15,0.2,0.15,0.14,0.13,0.15,0.13,0.21,0.14,0.14,0.12,0.14,0.1,0.14,0.12,0.12,0.13,0.12,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.15,0.11,0.12,0.13,0.11,0.1,0.11,0.11,0.1,0.11,0.12,0.11,0.11,0.0,0.1,0.0,0.12,0.0,0.09,0.1,0.1,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.11,0.1,0.1,0.1,0.09,0.12,0.11,0.09,0.1,0.11,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,69.39000000000001
10/28/2021,4.99,4.97,3.08,1.68,1.77,1.67,1.15,1.75,1.19,1.09,0.92,0.85,0.9,0.62,0.84,0.68,0.73,0.67,0.75,0.66,0.53,0.58,0.62,0.47,0.43,0.5,0.58,0.52,0.45,0.51,0.41,0.47,0.47,0.39,0.47,0.46,0.44,0.44,0.43,0.48,0.45,0.45,0.4,0.42,0.46,0.38,0.36,0.32,0.32,0.32,0.32,0.28,0.33,0.35,0.35,0.31,0.25,0.35,0.29,0.3,0.33,0.28,0.24,0.27,0.3,0.27,0.24,0.29,0.28,0.24,0.32,0.23,0.25,0.26,0.27,0.25,0.29,0.25,0.22,0.23,0.21,0.2,0.23,0.2,0.22,0.2,0.21,0.16,0.23,0.16,0.17,0.16,0.13,0.2,0.18,0.18,0.19,0.15,0.17,0.16,0.22,0.15,0.2,0.17,0.25,0.17,0.18,0.17,0.18,0.13,0.16,0.15,0.15,0.13,0.12,0.19,0.16,0.16,0.17,0.18,0.16,0.14,0.15,0.14,0.16,0.15,0.2,0.15,0.13,0.13,0.15,0.13,0.21,0.14,0.14,0.12,0.13,0.1,0.13,0.12,0.12,0.13,0.12,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.15,0.11,0.12,0.13,0.11,0.1,0.11,0.11,0.1,0.11,0.12,0.11,0.11,0.0,0.1,0.0,0.12,0.0,0.09,0.1,0.1,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.1,0.09,0.1,0.1,0.09,0.12,0.11,0.09,0.1,0.11,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,69.42
10/29/2021,5.01,5.0,3.13,1.62,1.79,1.68,1.15,1.74,1.26,1.09,0.93,0.84,0.91,0.61,0.84,0.67,0.74,0.67,0.76,0.66,0.52,0.6,0.62,0.47,0.42,0.5,0.58,0.52,0.45,0.51,0.41,0.48,0.48,0.39,0.47,0.46,0.45,0.45,0.43,0.48,0.46,0.45,0.39,0.42,0.46,0.38,0.36,0.32,0.32,0.34,0.32,0.28,0.34,0.36,0.35,0.31,0.25,0.35,0.29,0.29,0.33,0.28,0.24,0.28,0.3,0.26,0.24,0.29,0.27,0.23,0.32,0.22,0.25,0.26,0.27,0.25,0.29,0.25,0.22,0.24,0.21,0.2,0.23,0.18,0.21,0.2,0.21,0.16,0.23,0.16,0.17,0.17,0.13,0.2,0.18,0.18,0.19,0.15,0.17,0.16,0.22,0.15,0.2,0.17,0.25,0.17,0.18,0.17,0.18,0.13,0.16,0.15,0.15,0.13,0.12,0.18,0.16,0.16,0.17,0.18,0.16,0.14,0.15,0.14,0.16,0.15,0.21,0.15,0.14,0.13,0.14,0.13,0.21,0.14,0.14,0.12,0.13,0.1,0.13,0.12,0.13,0.13,0.12,0.14,0.14,0.12,0.0,0.12,0.1,0.11,0.15,0.11,0.12,0.13,0.11,0.1,0.1,0.11,0.1,0.11,0.12,0.11,0.11,0.0,0.1,0.0,0.12,0.0,0.09,0.1,0.1,0.11,0.1,0.0,0.11,0.11,0.1,0.11,0.0,0.1,0.1,0.1,0.1,0.09,0.12,0.11,0.09,0.1,0.11,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,69.61000000000001
11/01/2021,5.1,5.21,3.19,1.62,1.87,1.75,1.15,1.83,1.27,1.08,0.91,0.76,0.91,0.59,0.84,0.62,0.74,0.66,0.75,0.65,0.5,0.58,0.62,0.47,0.41,0.51,0.59,0.51,0.46,0.52,0.41,0.47,0.48,0.39,0.47,0.45,0.46,0.47,0.43,0.48,0.45,0.45,0.37,0.41,0.46,0.39,0.35,0.32,0.32,0.33,0.32,0.27,0.34,0.36,0.35,0.31,0.25,0.35,0.28,0.29,0.34,0.28,0.24,0.27,0.3,0.26,0.24,0.29,0.27,0.24,0.31,0.22,0.24,0.27,0.26,0.24,0.29,0.25,0.22,0.24,0.21,0.19,0.23,0.18,0.22,0.2,0.21,0.17,0.23,0.15,0.17,0.17,0.13,0.2,0.18,0.18,0.18,0.15,0.17,0.15,0.22,0.15,0.19,0.16,0.25,0.17,0.17,0.17,0.18,0.13,0.14,0.15,0.15,0.13,0.12,0.18,0.16,0.16,0.18,0.18,0.16,0.13,0.15,0.14,0.17,0.15,0.2,0.15,0.14,0.13,0.14,0.1,0.2,0.14,0.13,0.12,0.13,0.0,0.14,0.12,0.13,0.13,0.13,0.14,0.14,0.12,0.0,0.12,0.1,0.11,0.15,0.11,0.12,0.12,0.11,0.0,0.1,0.11,0.11,0.12,0.12,0.11,0.11,0.0,0.09,0.09,0.12,0.0,0.1,0.1,0.09,0.11,0.11,0.0,0.11,0.1,0.1,0.11,0.0,0.1,0.09,0.1,0.1,0.0,0.12,0.11,0.09,0.09,0.11,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.09,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.1,0.09,0.09,0.0,0.0,0.0,0.0,69.78
11/02/2021,5.0,5.31,3.11,1.65,1.89,1.77,1.13,1.89,1.3,1.07,0.91,0.76,0.92,0.58,0.84,0.62,0.74,0.65,0.75,0.66,0.5,0.58,0.63,0.47,0.42,0.5,0.59,0.52,0.46,0.53,0.43,0.48,0.47,0.38,0.47,0.46,0.46,0.47,0.44,0.48,0.45,0.45,0.37,0.42,0.46,0.39,0.34,0.32,0.31,0.33,0.32,0.28,0.33,0.36,0.34,0.3,0.25,0.35,0.27,0.29,0.34,0.29,0.24,0.27,0.3,0.27,0.24,0.29,0.27,0.24,0.31,0.22,0.24,0.27,0.26,0.24,0.29,0.25,0.21,0.24,0.2,0.18,0.23,0.18,0.22,0.2,0.21,0.16,0.23,0.15,0.17,0.17,0.12,0.2,0.17,0.18,0.17,0.14,0.17,0.15,0.21,0.15,0.19,0.16,0.25,0.17,0.17,0.17,0.18,0.13,0.14,0.15,0.15,0.13,0.12,0.18,0.16,0.16,0.17,0.18,0.16,0.13,0.15,0.14,0.16,0.16,0.2,0.15,0.14,0.13,0.14,0.1,0.2,0.14,0.13,0.12,0.13,0.0,0.14,0.12,0.14,0.13,0.14,0.14,0.14,0.12,0.0,0.12,0.1,0.11,0.15,0.11,0.12,0.11,0.11,0.0,0.11,0.11,0.1,0.12,0.11,0.11,0.11,0.0,0.09,0.09,0.13,0.0,0.09,0.1,0.0,0.11,0.11,0.0,0.12,0.11,0.1,0.11,0.0,0.1,0.09,0.1,0.1,0.0,0.12,0.11,0.09,0.09,0.11,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.09,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.09,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.11,0.09,0.09,0.0,0.0,0.0,0.0,69.82000000000001
11/03/2021,5.0,5.31,3.11,1.65,1.89,1.77,1.13,1.89,1.3,1.07,0.91,0.76,0.92,0.58,0.84,0.62,0.74,0.65,0.75,0.66,0.5,0.58,0.63,0.47,0.42,0.5,0.59,0.52,0.46,0.53,0.43,0.48,0.47,0.38,0.47,0.46,0.46,0.47,0.44,0.48,0.45,0.45,0.37,0.42,0.46,0.39,0.34,0.32,0.31,0.33,0.32,0.28,0.33,0.36,0.34,0.3,0.25,0.35,0.27,0.29,0.34,0.29,0.24,0.27,0.3,0.27,0.24,0.29,0.27,0.24,0.31,0.22,0.24,0.27,0.26,0.24,0.29,0.25,0.21,0.24,0.2,0.18,0.23,0.18,0.22,0.2,0.21,0.16,0.23,0.15,0.17,0.17,0.12,0.2,0.17,0.18,0.17,0.14,0.17,0.15,0.21,0.15,0.19,0.16,0.25,0.17,0.17,0.17,0.18,0.13,0.14,0.15,0.15,0.13,0.12,0.18,0.16,0.16,0.17,0.18,0.16,0.13,0.15,0.14,0.16,0.16,0.2,0.15,0.14,0.13,0.14,0.1,0.2,0.14,0.13,0.12,0.13,0.0,0.14,0.12,0.14,0.13,0.14,0.14,0.14,0.12,0.0,0.12,0.1,0.11,0.15,0.11,0.12,0.11,0.11,0.0,0.11,0.11,0.1,0.12,0.11,0.11,0.11,0.0,0.09,0.09,0.13,0.0,0.09,0.1,0.0,0.11,0.11,0.0,0.12,0.11,0.1,0.11,0.0,0.1,0.09,0.1,0.1,0.0,0.12,0.11,0.09,0.09,0.11,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.09,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.09,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.11,0.09,0.09,0.0,0.0,0.0,0.0,69.82000000000001
11/04/2021,4.95,5.25,3.05,1.67,1.83,1.71,1.13,2.04,1.31,1.07,0.91,0.76,0.9,0.58,0.83,0.62,0.74,0.65,0.75,0.65,0.5,0.59,0.62,0.46,0.42,0.5,0.59,0.52,0.46,0.53,0.43,0.47,0.47,0.38,0.47,0.45,0.45,0.47,0.44,0.48,0.45,0.45,0.37,0.42,0.46,0.4,0.34,0.32,0.31,0.32,0.32,0.28,0.33,0.35,0.34,0.3,0.25,0.35,0.27,0.28,0.33,0.28,0.24,0.27,0.3,0.27,0.24,0.29,0.27,0.24,0.32,0.22,0.25,0.27,0.26,0.24,0.28,0.25,0.21,0.24,0.21,0.18,0.22,0.17,0.21,0.2,0.22,0.17,0.23,0.15,0.17,0.17,0.13,0.2,0.17,0.18,0.17,0.14,0.17,0.15,0.21,0.15,0.19,0.16,0.24,0.17,0.17,0.17,0.18,0.13,0.14,0.15,0.15,0.13,0.12,0.18,0.16,0.16,0.17,0.17,0.16,0.13,0.15,0.14,0.16,0.15,0.2,0.15,0.13,0.13,0.14,0.11,0.2,0.14,0.13,0.12,0.13,0.0,0.15,0.12,0.14,0.13,0.13,0.14,0.14,0.12,0.0,0.12,0.1,0.11,0.14,0.11,0.12,0.11,0.12,0.0,0.1,0.11,0.11,0.12,0.12,0.11,0.11,0.0,0.09,0.09,0.13,0.0,0.09,0.1,0.0,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.0,0.09,0.09,0.1,0.1,0.0,0.12,0.11,0.09,0.0,0.11,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.09,0.09,0.1,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.09,0.11,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.11,0.1,0.09,0.0,0.0,0.0,0.0,69.56
11/05/2021,4.97,5.3,3.04,1.66,1.85,1.73,1.13,1.97,1.33,1.07,0.92,0.75,0.9,0.57,0.82,0.61,0.74,0.65,0.75,0.65,0.51,0.58,0.62,0.46,0.42,0.51,0.59,0.54,0.46,0.53,0.44,0.47,0.47,0.38,0.46,0.45,0.46,0.48,0.44,0.48,0.45,0.45,0.37,0.42,0.46,0.39,0.34,0.32,0.31,0.32,0.32,0.28,0.33,0.35,0.34,0.29,0.26,0.35,0.28,0.28,0.33,0.29,0.24,0.27,0.3,0.27,0.24,0.3,0.27,0.24,0.33,0.22,0.25,0.27,0.26,0.24,0.29,0.25,0.21,0.23,0.21,0.18,0.22,0.17,0.21,0.2,0.21,0.17,0.23,0.14,0.17,0.17,0.13,0.2,0.18,0.18,0.17,0.14,0.17,0.15,0.21,0.15,0.19,0.16,0.25,0.17,0.17,0.17,0.18,0.13,0.14,0.15,0.15,0.13,0.12,0.18,0.16,0.16,0.17,0.18,0.16,0.13,0.15,0.14,0.16,0.15,0.21,0.15,0.13,0.13,0.14,0.11,0.2,0.14,0.13,0.12,0.13,0.0,0.15,0.13,0.14,0.12,0.17,0.14,0.13,0.12,0.0,0.12,0.1,0.11,0.14,0.11,0.11,0.11,0.12,0.0,0.1,0.11,0.11,0.13,0.11,0.11,0.11,0.0,0.09,0.09,0.13,0.0,0.09,0.1,0.0,0.11,0.11,0.0,0.12,0.1,0.1,0.11,0.0,0.09,0.09,0.1,0.1,0.09,0.12,0.11,0.09,0.0,0.11,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.09,0.11,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.0,69.71000000000001
11/08/2021,4.95,5.3,3.15,1.68,1.86,1.74,1.12,2.05,1.49,1.04,0.91,0.74,0.9,0.56,0.83,0.61,0.74,0.65,0.73,0.67,0.5,0.57,0.6,0.45,0.42,0.5,0.59,0.51,0.46,0.53,0.43,0.47,0.47,0.37,0.46,0.45,0.48,0.48,0.45,0.49,0.46,0.44,0.37,0.41,0.48,0.39,0.34,0.37,0.3,0.32,0.32,0.28,0.32,0.35,0.34,0.28,0.26,0.35,0.28,0.28,0.33,0.28,0.23,0.26,0.28,0.29,0.24,0.28,0.27,0.23,0.35,0.22,0.24,0.27,0.26,0.23,0.29,0.26,0.21,0.23,0.21,0.18,0.22,0.17,0.22,0.2,0.21,0.17,0.23,0.14,0.18,0.16,0.13,0.2,0.17,0.18,0.17,0.15,0.18,0.15,0.21,0.15,0.18,0.17,0.2,0.16,0.17,0.16,0.17,0.13,0.14,0.15,0.15,0.11,0.13,0.18,0.15,0.16,0.17,0.17,0.16,0.13,0.15,0.14,0.16,0.15,0.21,0.15,0.13,0.13,0.14,0.11,0.2,0.14,0.13,0.11,0.13,0.0,0.16,0.12,0.14,0.12,0.17,0.14,0.13,0.11,0.0,0.12,0.11,0.11,0.14,0.11,0.11,0.11,0.12,0.0,0.1,0.1,0.11,0.13,0.11,0.11,0.11,0.0,0.09,0.0,0.13,0.0,0.09,0.1,0.09,0.11,0.11,0.0,0.11,0.1,0.1,0.11,0.0,0.09,0.09,0.1,0.1,0.0,0.12,0.1,0.09,0.09,0.11,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.09,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.15,0.0,0.0,0.11,0.1,0.09,0.0,0.0,0.0,0.0,69.80000000000001
11/09/2021,4.94,5.27,3.18,1.7,1.86,1.74,1.11,2.03,1.48,1.04,0.9,0.76,0.89,0.55,0.82,0.64,0.74,0.66,0.72,0.66,0.51,0.57,0.58,0.45,0.43,0.5,0.59,0.56,0.46,0.5,0.43,0.45,0.48,0.37,0.46,0.45,0.47,0.43,0.46,0.49,0.46,0.43,0.37,0.39,0.47,0.4,0.34,0.38,0.31,0.31,0.33,0.28,0.32,0.35,0.33,0.28,0.25,0.35,0.29,0.29,0.33,0.28,0.23,0.26,0.28,0.29,0.25,0.28,0.26,0.23,0.34,0.22,0.25,0.27,0.25,0.24,0.28,0.26,0.2,0.23,0.21,0.18,0.22,0.18,0.21,0.2,0.22,0.17,0.23,0.15,0.18,0.16,0.12,0.2,0.17,0.18,0.17,0.15,0.18,0.16,0.21,0.15,0.18,0.17,0.17,0.16,0.17,0.17,0.18,0.12,0.14,0.15,0.14,0.11,0.12,0.18,0.15,0.17,0.17,0.17,0.16,0.12,0.15,0.14,0.16,0.15,0.2,0.15,0.14,0.13,0.14,0.11,0.21,0.14,0.13,0.12,0.13,0.0,0.16,0.12,0.13,0.12,0.14,0.14,0.13,0.11,0.0,0.12,0.1,0.11,0.13,0.11,0.11,0.11,0.12,0.0,0.1,0.1,0.11,0.13,0.12,0.11,0.11,0.0,0.09,0.09,0.13,0.0,0.0,0.1,0.09,0.11,0.1,0.0,0.11,0.1,0.1,0.11,0.0,0.09,0.09,0.1,0.1,0.09,0.12,0.1,0.09,0.09,0.11,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.09,0.11,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.11,0.1,0.09,0.0,0.0,0.0,0.0,69.64
11/10/2021,4.94,5.27,3.18,1.7,1.86,1.74,1.11,2.03,1.48,1.04,0.9,0.76,0.89,0.55,0.82,0.64,0.74,0.66,0.72,0.66,0.51,0.57,0.58,0.45,0.43,0.5,0.59,0.56,0.46,0.5,0.43,0.45,0.48,0.37,0.46,0.45,0.47,0.43,0.46,0.49,0.46,0.43,0.37,0.39,0.47,0.4,0.34,0.38,0.31,0.31,0.33,0.28,0.32,0.35,0.33,0.28,0.25,0.35,0.29,0.29,0.33,0.28,0.23,0.26,0.28,0.29,0.25,0.28,0.26,0.23,0.34,0.22,0.25,0.27,0.25,0.24,0.28,0.26,0.2,0.23,0.21,0.18,0.22,0.18,0.21,0.2,0.22,0.17,0.23,0.15,0.18,0.16,0.12,0.2,0.17,0.18,0.17,0.15,0.18,0.16,0.21,0.15,0.18,0.17,0.17,0.16,0.17,0.17,0.18,0.12,0.14,0.15,0.14,0.11,0.12,0.18,0.15,0.17,0.17,0.17,0.16,0.12,0.15,0.14,0.16,0.15,0.2,0.15,0.14,0.13,0.14,0.11,0.21,0.14,0.13,0.12,0.13,0.0,0.16,0.12,0.13,0.12,0.14,0.14,0.13,0.11,0.0,0.12,0.1,0.11,0.13,0.11,0.11,0.11,0.12,0.0,0.1,0.1,0.11,0.13,0.12,0.11,0.11,0.0,0.09,0.09,0.13,0.0,0.0,0.1,0.09,0.11,0.1,0.0,0.11,0.1,0.1,0.11,0.0,0.09,0.09,0.1,0.1,0.09,0.12,0.1,0.09,0.09,0.11,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.09,0.11,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.11,0.1,0.09,0.0,0.0,0.0,0.0,69.64
