,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,TSLA,NVDA,JPM,JNJ,V,UNH,HD,PYPL,PG,MA,DIS,BAC,ADBE,XOM,CMCSA,NFLX,VZ,INTC,CSCO,CRM,PFE,KO,T,ABT,CVX,PEP,ABBV,TMO,NKE,MRK,WMT,AVGO,ACN,WFC,LLY,TXN,COST,MCD,DHR,MDT,QCOM,PM,HON,LIN,UPS,UNP,BMY,C,ORCL,NEE,AMGN,LOW,MS,INTU,SBUX,BA,IBM,RTX,GS,AMAT,BLK,TGT,AMT,CAT,GE,MMM,AMD,DE,SCHW,ISRG,AXP,CVS,NOW,CHTR,SPGI,ANTM,LMT,BKNG,LRCX,ZTS,MU,FIS,MO,PLD,MDLZ,GILD,SYK,ADP,COP,TMUS,CI,CCI,TJX,PNC,USB,CME,DUK,TFC,GM,CSX,FDX,CB,ATVI,MMC,COF,EL,BDX,EQIX,CL,ILMN,NSC,SHW,ICE,EW,SO,ADSK,ITW,FISV,APD,ADI,BSX,REGN,ETN,D,MCO,F,EMR,PGR,HUM,NOC,GPN,HCA,NXPI,WM,IDXX,FCX,TWTR,AON,DG,BIIB,VRTX,ECL,NEM,ROP,EOG,4338.SR,KLAC,DOW,SLB,PSA,IQV,JCI,TROW,MET,TEL,KMB,EBAY,A,ALGN,LHX,ROST,TT,MSCI,CMG,EXC,GD,SPG,SNPS,APTV,CNC,BK,DD,AEP,INFO,DLR,APH,AIG,BAX,PRU,DXCM,EA,ALXN,CARR,SRE,PPG,PH,ALL,ORLY,STZ,MPC,MCHP,SYY,PXD,CDNS,TRV,HPQ,DFS,ELPE.AT,MSI,WELL,GIS,RMD,MRNA,MAR,FTNT,YUM,CTSH,GE.,IFF,BEZQ.TA,SBAC,BIDI11.SA,n/a,HLT,PAYX,XLNX,AZO,SUM
10/29/2021,6.02,5.99,3.7,2.01,2.13,2.0,1.38,2.12,1.49,1.31,1.11,1.02,1.09,1.03,0.74,0.89,0.81,0.8,0.9,0.8,0.7,0.64,0.77,0.56,0.52,0.6,0.73,0.62,0.54,0.47,0.58,0.57,0.57,0.49,0.62,0.54,0.53,0.55,0.55,0.58,0.54,0.5,0.47,0.56,0.46,0.5,0.43,0.39,0.39,0.39,0.43,0.38,0.41,0.33,0.38,0.41,0.43,0.31,0.42,0.39,0.43,0.35,0.3,0.29,0.36,0.37,0.32,0.34,0.34,0.33,0.28,0.3,0.27,0.38,0.26,0.32,0.31,0.31,0.3,0.35,0.24,0.28,0.27,0.24,0.26,0.2,0.26,0.2,0.2,0.23,0.28,0.22,0.22,0.23,0.24,0.27,0.17,0.2,0.2,0.2,0.24,0.22,0.2,0.2,0.22,0.21,0.21,0.15,0.22,0.16,0.22,0.2,0.19,0.18,0.19,0.16,0.16,0.19,0.19,0.19,0.19,0.17,0.18,0.17,0.17,0.17,0.25,0.16,0.16,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.16,0.12,0.16,0.14,0.16,0.14,0.15,0.13,0.19,0.14,0.11,0.12,0.14,0.12,0.13,0.14,0.0,0.14,0.11,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.11,0.13,0.12,0.11,0.13,0.1,0.11,0.14,0.13,0.13,0.12,0.12,0.13,0.12,0.0,0.13,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.12,0.14,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.12,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.3,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.1,83.47999999999999
11/01/2021,6.05,6.3,3.8,1.91,2.27,2.12,1.37,2.15,1.58,1.29,1.11,0.95,1.11,1.04,0.71,0.9,0.76,0.8,0.89,0.79,0.7,0.62,0.76,0.56,0.5,0.61,0.74,0.62,0.56,0.46,0.58,0.56,0.57,0.49,0.62,0.53,0.53,0.54,0.55,0.58,0.53,0.51,0.45,0.56,0.47,0.5,0.43,0.38,0.38,0.39,0.43,0.4,0.41,0.33,0.38,0.41,0.43,0.31,0.42,0.4,0.43,0.35,0.29,0.29,0.35,0.36,0.31,0.34,0.33,0.33,0.28,0.29,0.27,0.38,0.25,0.31,0.32,0.3,0.3,0.34,0.23,0.29,0.27,0.21,0.26,0.21,0.26,0.2,0.18,0.23,0.27,0.22,0.22,0.23,0.25,0.26,0.18,0.19,0.2,0.2,0.23,0.21,0.2,0.2,0.22,0.2,0.21,0.15,0.22,0.16,0.22,0.18,0.19,0.18,0.19,0.17,0.15,0.19,0.2,0.19,0.19,0.17,0.18,0.17,0.15,0.17,0.24,0.16,0.16,0.17,0.16,0.16,0.16,0.15,0.14,0.15,0.16,0.11,0.17,0.14,0.16,0.14,0.14,0.11,0.18,0.14,0.0,0.12,0.14,0.12,0.13,0.14,0.0,0.14,0.11,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.13,0.12,0.11,0.12,0.0,0.11,0.14,0.13,0.13,0.12,0.12,0.13,0.12,0.11,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.11,0.11,0.14,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.11,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.29,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.1,0.11,0.11,83.63000000000001
11/02/2021,6.14,6.26,3.82,1.92,2.24,2.09,1.37,2.21,1.6,1.29,1.1,0.91,1.1,1.02,0.71,0.9,0.75,0.79,0.9,0.78,0.7,0.61,0.76,0.56,0.5,0.61,0.74,0.62,0.56,0.47,0.58,0.56,0.57,0.5,0.63,0.53,0.56,0.54,0.55,0.58,0.54,0.52,0.44,0.56,0.47,0.49,0.42,0.39,0.38,0.39,0.43,0.39,0.41,0.33,0.38,0.4,0.43,0.31,0.42,0.39,0.43,0.34,0.29,0.29,0.35,0.36,0.32,0.34,0.33,0.33,0.28,0.3,0.27,0.37,0.25,0.31,0.32,0.29,0.3,0.35,0.23,0.29,0.27,0.21,0.26,0.21,0.26,0.2,0.18,0.21,0.28,0.22,0.22,0.22,0.24,0.26,0.17,0.19,0.2,0.2,0.23,0.21,0.2,0.2,0.22,0.2,0.21,0.15,0.23,0.16,0.22,0.18,0.19,0.18,0.19,0.17,0.15,0.19,0.2,0.19,0.19,0.17,0.18,0.17,0.15,0.17,0.24,0.16,0.17,0.17,0.16,0.17,0.17,0.15,0.14,0.15,0.14,0.11,0.17,0.14,0.16,0.14,0.14,0.11,0.19,0.14,0.1,0.12,0.14,0.11,0.13,0.14,0.0,0.14,0.11,0.12,0.13,0.12,0.13,0.13,0.13,0.12,0.11,0.12,0.12,0.12,0.12,0.1,0.11,0.14,0.13,0.13,0.12,0.12,0.13,0.12,0.11,0.13,0.0,0.11,0.12,0.12,0.12,0.13,0.0,0.11,0.14,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.3,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.1,0.11,0.0,83.66
11/03/2021,6.02,6.39,3.73,1.96,2.27,2.12,1.35,2.28,1.63,1.29,1.09,0.92,1.11,1.02,0.7,0.9,0.75,0.78,0.9,0.8,0.7,0.6,0.78,0.56,0.51,0.6,0.74,0.62,0.56,0.46,0.58,0.57,0.57,0.52,0.64,0.54,0.57,0.54,0.55,0.58,0.54,0.52,0.44,0.56,0.47,0.5,0.41,0.39,0.38,0.39,0.43,0.39,0.41,0.33,0.37,0.4,0.43,0.31,0.42,0.39,0.44,0.32,0.29,0.29,0.34,0.36,0.32,0.34,0.33,0.32,0.28,0.29,0.26,0.37,0.25,0.31,0.33,0.29,0.3,0.35,0.22,0.29,0.27,0.21,0.25,0.21,0.26,0.2,0.18,0.21,0.27,0.22,0.21,0.22,0.25,0.26,0.17,0.19,0.2,0.2,0.23,0.21,0.2,0.2,0.22,0.2,0.21,0.15,0.22,0.15,0.22,0.18,0.19,0.18,0.19,0.16,0.15,0.19,0.2,0.2,0.19,0.17,0.18,0.17,0.15,0.17,0.24,0.16,0.17,0.17,0.16,0.17,0.17,0.15,0.14,0.15,0.14,0.11,0.17,0.14,0.16,0.15,0.14,0.11,0.18,0.14,0.1,0.12,0.14,0.11,0.13,0.14,0.0,0.15,0.11,0.12,0.13,0.12,0.12,0.13,0.12,0.12,0.11,0.13,0.12,0.12,0.12,0.1,0.11,0.14,0.13,0.13,0.12,0.12,0.13,0.12,0.11,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.0,0.11,0.15,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.29,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.1,0.11,0.0,83.71000000000001
11/04/2021,6.02,6.39,3.73,1.96,2.27,2.12,1.35,2.28,1.63,1.29,1.09,0.92,1.11,1.02,0.7,0.9,0.75,0.78,0.9,0.8,0.7,0.6,0.78,0.56,0.51,0.6,0.74,0.62,0.56,0.46,0.58,0.57,0.57,0.52,0.64,0.54,0.57,0.54,0.55,0.58,0.54,0.52,0.44,0.56,0.47,0.5,0.41,0.39,0.38,0.39,0.43,0.39,0.41,0.33,0.37,0.4,0.43,0.31,0.42,0.39,0.44,0.32,0.29,0.29,0.34,0.36,0.32,0.34,0.33,0.32,0.28,0.29,0.26,0.37,0.25,0.31,0.33,0.29,0.3,0.35,0.22,0.29,0.27,0.21,0.25,0.21,0.26,0.2,0.18,0.21,0.27,0.22,0.21,0.22,0.25,0.26,0.17,0.19,0.2,0.2,0.23,0.21,0.2,0.2,0.22,0.2,0.21,0.15,0.22,0.15,0.22,0.18,0.19,0.18,0.19,0.16,0.15,0.19,0.2,0.2,0.19,0.17,0.18,0.17,0.15,0.17,0.24,0.16,0.17,0.17,0.16,0.17,0.17,0.15,0.14,0.15,0.14,0.11,0.17,0.14,0.16,0.15,0.14,0.11,0.18,0.14,0.1,0.12,0.14,0.11,0.13,0.14,0.0,0.15,0.11,0.12,0.13,0.12,0.12,0.13,0.12,0.12,0.11,0.13,0.12,0.12,0.12,0.1,0.11,0.14,0.13,0.13,0.12,0.12,0.13,0.12,0.11,0.12,0.0,0.11,0.12,0.11,0.12,0.13,0.0,0.11,0.15,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.29,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.1,0.11,0.0,83.71000000000001
11/05/2021,5.97,6.33,3.66,1.99,2.2,2.05,1.34,2.47,1.65,1.28,1.09,0.92,1.09,1.01,0.69,0.89,0.75,0.79,0.9,0.78,0.71,0.61,0.77,0.56,0.51,0.6,0.74,0.62,0.55,0.46,0.58,0.57,0.57,0.52,0.64,0.54,0.57,0.54,0.55,0.57,0.54,0.51,0.44,0.55,0.48,0.5,0.41,0.39,0.37,0.39,0.43,0.39,0.41,0.34,0.37,0.39,0.43,0.31,0.42,0.4,0.42,0.33,0.3,0.29,0.34,0.36,0.33,0.34,0.33,0.32,0.29,0.3,0.26,0.38,0.26,0.31,0.32,0.29,0.3,0.34,0.22,0.28,0.27,0.21,0.26,0.21,0.26,0.2,0.18,0.21,0.27,0.22,0.21,0.22,0.24,0.26,0.17,0.19,0.2,0.2,0.23,0.21,0.2,0.2,0.22,0.2,0.21,0.15,0.22,0.16,0.21,0.18,0.19,0.18,0.19,0.16,0.15,0.19,0.19,0.2,0.18,0.17,0.18,0.17,0.16,0.17,0.24,0.16,0.17,0.17,0.15,0.16,0.18,0.15,0.14,0.15,0.14,0.11,0.17,0.15,0.16,0.15,0.14,0.11,0.18,0.14,0.11,0.12,0.14,0.11,0.13,0.14,0.0,0.15,0.11,0.12,0.13,0.12,0.12,0.13,0.12,0.13,0.11,0.13,0.12,0.12,0.12,0.1,0.11,0.14,0.13,0.13,0.12,0.12,0.13,0.12,0.11,0.13,0.0,0.11,0.12,0.11,0.12,0.13,0.1,0.11,0.15,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.29,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.12,0.0,83.61
11/08/2021,5.97,6.37,3.78,2.0,2.24,2.09,1.33,2.48,1.87,1.26,1.09,0.89,1.08,1.01,0.67,0.9,0.74,0.78,0.87,0.81,0.69,0.61,0.74,0.54,0.51,0.61,0.75,0.61,0.55,0.44,0.57,0.55,0.57,0.52,0.63,0.56,0.58,0.54,0.56,0.58,0.53,0.54,0.44,0.57,0.47,0.49,0.41,0.45,0.37,0.39,0.44,0.38,0.4,0.33,0.35,0.39,0.42,0.31,0.42,0.38,0.43,0.33,0.3,0.27,0.34,0.35,0.35,0.34,0.33,0.31,0.28,0.29,0.26,0.42,0.25,0.31,0.32,0.28,0.31,0.35,0.22,0.28,0.26,0.21,0.25,0.22,0.26,0.2,0.17,0.21,0.27,0.22,0.21,0.22,0.24,0.25,0.18,0.19,0.19,0.21,0.22,0.21,0.2,0.19,0.22,0.21,0.2,0.15,0.21,0.13,0.21,0.18,0.19,0.18,0.18,0.16,0.15,0.18,0.19,0.19,0.18,0.17,0.18,0.17,0.15,0.17,0.24,0.15,0.17,0.17,0.15,0.16,0.19,0.15,0.14,0.15,0.14,0.0,0.16,0.15,0.16,0.14,0.14,0.11,0.16,0.14,0.11,0.13,0.14,0.11,0.13,0.13,0.0,0.16,0.11,0.12,0.13,0.12,0.12,0.13,0.12,0.13,0.11,0.12,0.12,0.12,0.11,0.11,0.11,0.14,0.13,0.13,0.12,0.14,0.13,0.12,0.11,0.12,0.11,0.1,0.12,0.11,0.12,0.13,0.0,0.11,0.15,0.1,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.24,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.14,0.1,0.0,0.12,0.0,83.75
11/09/2021,5.97,6.37,3.78,2.0,2.24,2.09,1.33,2.48,1.87,1.26,1.09,0.89,1.08,1.01,0.67,0.9,0.74,0.78,0.87,0.81,0.69,0.61,0.74,0.54,0.51,0.61,0.75,0.61,0.55,0.44,0.57,0.55,0.57,0.52,0.63,0.56,0.58,0.54,0.56,0.58,0.53,0.54,0.44,0.57,0.47,0.49,0.41,0.45,0.37,0.39,0.44,0.38,0.4,0.33,0.35,0.39,0.42,0.31,0.42,0.38,0.43,0.33,0.3,0.27,0.34,0.35,0.35,0.34,0.33,0.31,0.28,0.29,0.26,0.42,0.25,0.31,0.32,0.28,0.31,0.35,0.22,0.28,0.26,0.21,0.25,0.22,0.26,0.2,0.17,0.21,0.27,0.22,0.21,0.22,0.24,0.25,0.18,0.19,0.19,0.21,0.22,0.21,0.2,0.19,0.22,0.21,0.2,0.15,0.21,0.13,0.21,0.18,0.19,0.18,0.18,0.16,0.15,0.18,0.19,0.19,0.18,0.17,0.18,0.17,0.15,0.17,0.24,0.15,0.17,0.17,0.15,0.16,0.19,0.15,0.14,0.15,0.14,0.0,0.16,0.15,0.16,0.14,0.14,0.11,0.16,0.14,0.11,0.13,0.14,0.11,0.13,0.13,0.0,0.16,0.11,0.12,0.13,0.12,0.12,0.13,0.12,0.13,0.11,0.12,0.12,0.12,0.11,0.11,0.11,0.14,0.13,0.13,0.12,0.14,0.13,0.12,0.11,0.12,0.11,0.1,0.12,0.11,0.12,0.13,0.0,0.11,0.15,0.1,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.24,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.14,0.1,0.0,0.12,0.0,83.75
11/10/2021,5.97,6.37,3.78,2.0,2.24,2.09,1.33,2.48,1.87,1.26,1.09,0.89,1.08,1.01,0.67,0.9,0.74,0.78,0.87,0.81,0.69,0.61,0.74,0.54,0.51,0.61,0.75,0.61,0.55,0.44,0.57,0.55,0.57,0.52,0.63,0.56,0.58,0.54,0.56,0.58,0.53,0.54,0.44,0.57,0.47,0.49,0.41,0.45,0.37,0.39,0.44,0.38,0.4,0.33,0.35,0.39,0.42,0.31,0.42,0.38,0.43,0.33,0.3,0.27,0.34,0.35,0.35,0.34,0.33,0.31,0.28,0.29,0.26,0.42,0.25,0.31,0.32,0.28,0.31,0.35,0.22,0.28,0.26,0.21,0.25,0.22,0.26,0.2,0.17,0.21,0.27,0.22,0.21,0.22,0.24,0.25,0.18,0.19,0.19,0.21,0.22,0.21,0.2,0.19,0.22,0.21,0.2,0.15,0.21,0.13,0.21,0.18,0.19,0.18,0.18,0.16,0.15,0.18,0.19,0.19,0.18,0.17,0.18,0.17,0.15,0.17,0.24,0.15,0.17,0.17,0.15,0.16,0.19,0.15,0.14,0.15,0.14,0.0,0.16,0.15,0.16,0.14,0.14,0.11,0.16,0.14,0.11,0.13,0.14,0.11,0.13,0.13,0.0,0.16,0.11,0.12,0.13,0.12,0.12,0.13,0.12,0.13,0.11,0.12,0.12,0.12,0.11,0.11,0.11,0.14,0.13,0.13,0.12,0.14,0.13,0.12,0.11,0.12,0.11,0.1,0.12,0.11,0.12,0.13,0.0,0.11,0.15,0.1,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.24,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.14,0.1,0.0,0.12,0.0,83.75
11/11/2021,5.96,6.35,3.82,2.02,2.24,2.09,1.33,2.46,1.86,1.25,1.08,0.92,1.08,0.99,0.66,0.9,0.77,0.8,0.87,0.79,0.69,0.62,0.72,0.54,0.52,0.6,0.74,0.68,0.55,0.45,0.55,0.56,0.57,0.52,0.61,0.56,0.52,0.53,0.57,0.58,0.52,0.53,0.45,0.57,0.48,0.46,0.42,0.46,0.37,0.39,0.43,0.38,0.4,0.33,0.35,0.39,0.42,0.31,0.42,0.38,0.42,0.34,0.31,0.28,0.35,0.35,0.35,0.34,0.32,0.31,0.28,0.3,0.26,0.41,0.25,0.3,0.32,0.29,0.31,0.34,0.22,0.28,0.26,0.21,0.27,0.22,0.26,0.2,0.18,0.21,0.27,0.22,0.21,0.23,0.25,0.26,0.18,0.19,0.19,0.21,0.22,0.21,0.2,0.2,0.22,0.21,0.2,0.15,0.22,0.13,0.21,0.18,0.2,0.18,0.17,0.17,0.15,0.18,0.19,0.19,0.19,0.17,0.18,0.17,0.15,0.17,0.25,0.15,0.16,0.17,0.15,0.16,0.19,0.15,0.14,0.15,0.14,0.0,0.16,0.16,0.16,0.14,0.14,0.11,0.16,0.14,0.11,0.13,0.14,0.11,0.13,0.14,0.0,0.16,0.11,0.12,0.13,0.12,0.12,0.13,0.12,0.13,0.11,0.12,0.12,0.12,0.11,0.11,0.11,0.14,0.13,0.13,0.12,0.14,0.13,0.12,0.11,0.12,0.11,0.11,0.12,0.11,0.12,0.13,0.0,0.11,0.15,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.12,0.1,0.11,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.12,0.0,83.78
11/12/2021,5.92,6.36,3.78,2.01,2.24,2.09,1.33,2.34,1.93,1.26,1.07,0.94,1.09,0.99,0.67,0.89,0.77,0.8,0.87,0.8,0.7,0.61,0.72,0.54,0.52,0.6,0.75,0.67,0.55,0.44,0.56,0.56,0.56,0.51,0.62,0.55,0.52,0.53,0.57,0.58,0.53,0.52,0.44,0.56,0.47,0.48,0.41,0.47,0.36,0.39,0.44,0.38,0.4,0.33,0.36,0.39,0.41,0.31,0.42,0.38,0.42,0.34,0.31,0.28,0.34,0.35,0.35,0.34,0.32,0.31,0.29,0.3,0.26,0.45,0.25,0.31,0.32,0.29,0.31,0.34,0.22,0.28,0.26,0.21,0.27,0.22,0.26,0.21,0.18,0.21,0.27,0.22,0.21,0.23,0.24,0.26,0.18,0.19,0.19,0.21,0.22,0.21,0.2,0.19,0.22,0.22,0.2,0.15,0.22,0.13,0.21,0.18,0.2,0.18,0.17,0.16,0.15,0.18,0.19,0.19,0.19,0.17,0.18,0.17,0.15,0.17,0.25,0.15,0.17,0.17,0.15,0.16,0.2,0.15,0.14,0.15,0.14,0.0,0.16,0.15,0.16,0.14,0.14,0.11,0.17,0.14,0.1,0.13,0.14,0.11,0.13,0.14,0.0,0.16,0.11,0.12,0.13,0.12,0.12,0.13,0.12,0.13,0.11,0.12,0.12,0.13,0.11,0.11,0.11,0.14,0.13,0.13,0.12,0.14,0.13,0.12,0.11,0.12,0.11,0.1,0.12,0.11,0.12,0.13,0.0,0.11,0.15,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.1,0.11,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.2,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.13,0.1,83.72999999999999
11/15/2021,5.88,6.34,3.82,1.96,2.22,2.08,1.33,2.18,1.92,1.26,1.08,0.9,1.09,1.0,0.6,0.91,0.79,0.74,0.88,0.78,0.69,0.62,0.74,0.55,0.52,0.61,0.74,0.71,0.56,0.45,0.57,0.56,0.57,0.52,0.63,0.54,0.54,0.53,0.57,0.59,0.53,0.53,0.44,0.57,0.47,0.49,0.41,0.47,0.37,0.39,0.44,0.39,0.41,0.34,0.36,0.39,0.42,0.31,0.42,0.38,0.42,0.33,0.31,0.27,0.34,0.35,0.36,0.35,0.32,0.31,0.29,0.3,0.26,0.44,0.25,0.31,0.31,0.3,0.31,0.34,0.22,0.28,0.27,0.21,0.26,0.22,0.26,0.21,0.19,0.21,0.28,0.22,0.21,0.22,0.25,0.25,0.18,0.19,0.2,0.21,0.22,0.21,0.2,0.19,0.22,0.23,0.2,0.16,0.22,0.13,0.21,0.18,0.2,0.18,0.17,0.17,0.14,0.18,0.2,0.19,0.18,0.17,0.18,0.17,0.15,0.18,0.25,0.15,0.17,0.17,0.15,0.16,0.19,0.15,0.14,0.14,0.14,0.0,0.16,0.15,0.16,0.13,0.15,0.1,0.17,0.14,0.1,0.12,0.15,0.12,0.13,0.14,0.0,0.16,0.11,0.12,0.13,0.12,0.13,0.12,0.12,0.14,0.11,0.12,0.12,0.13,0.11,0.1,0.11,0.13,0.13,0.14,0.12,0.14,0.13,0.12,0.11,0.13,0.11,0.1,0.12,0.11,0.13,0.13,0.0,0.11,0.15,0.1,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.19,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,0.11,83.61
11/16/2021,5.88,6.34,3.82,1.96,2.22,2.08,1.33,2.18,1.92,1.26,1.08,0.9,1.09,1.0,0.6,0.91,0.79,0.74,0.88,0.78,0.69,0.62,0.74,0.55,0.52,0.61,0.74,0.71,0.56,0.45,0.57,0.56,0.57,0.52,0.63,0.54,0.54,0.53,0.57,0.59,0.53,0.53,0.44,0.57,0.47,0.49,0.41,0.47,0.37,0.39,0.44,0.39,0.41,0.34,0.36,0.39,0.42,0.31,0.42,0.38,0.42,0.33,0.31,0.27,0.34,0.35,0.36,0.35,0.32,0.31,0.29,0.3,0.26,0.44,0.25,0.31,0.31,0.3,0.31,0.34,0.22,0.28,0.27,0.21,0.26,0.22,0.26,0.21,0.19,0.21,0.28,0.22,0.21,0.22,0.25,0.25,0.18,0.19,0.2,0.21,0.22,0.21,0.2,0.19,0.22,0.23,0.2,0.16,0.22,0.13,0.21,0.18,0.2,0.18,0.17,0.17,0.14,0.18,0.2,0.19,0.18,0.17,0.18,0.17,0.15,0.18,0.25,0.15,0.17,0.17,0.15,0.16,0.19,0.15,0.14,0.14,0.14,0.0,0.16,0.15,0.16,0.13,0.15,0.1,0.17,0.14,0.1,0.12,0.15,0.12,0.13,0.14,0.0,0.16,0.11,0.12,0.13,0.12,0.13,0.12,0.12,0.14,0.11,0.12,0.12,0.13,0.11,0.1,0.11,0.13,0.13,0.14,0.12,0.14,0.13,0.12,0.11,0.13,0.11,0.1,0.12,0.11,0.13,0.13,0.0,0.11,0.15,0.1,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.19,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,0.11,83.61
11/17/2021,5.88,6.34,3.82,1.96,2.22,2.08,1.33,2.18,1.92,1.26,1.08,0.9,1.09,1.0,0.6,0.91,0.79,0.74,0.88,0.78,0.69,0.62,0.74,0.55,0.52,0.61,0.74,0.71,0.56,0.45,0.57,0.56,0.57,0.52,0.63,0.54,0.54,0.53,0.57,0.59,0.53,0.53,0.44,0.57,0.47,0.49,0.41,0.47,0.37,0.39,0.44,0.39,0.41,0.34,0.36,0.39,0.42,0.31,0.42,0.38,0.42,0.33,0.31,0.27,0.34,0.35,0.36,0.35,0.32,0.31,0.29,0.3,0.26,0.44,0.25,0.31,0.31,0.3,0.31,0.34,0.22,0.28,0.27,0.21,0.26,0.22,0.26,0.21,0.19,0.21,0.28,0.22,0.21,0.22,0.25,0.25,0.18,0.19,0.2,0.21,0.22,0.21,0.2,0.19,0.22,0.23,0.2,0.16,0.22,0.13,0.21,0.18,0.2,0.18,0.17,0.17,0.14,0.18,0.2,0.19,0.18,0.17,0.18,0.17,0.15,0.18,0.25,0.15,0.17,0.17,0.15,0.16,0.19,0.15,0.14,0.14,0.14,0.0,0.16,0.15,0.16,0.13,0.15,0.1,0.17,0.14,0.1,0.12,0.15,0.12,0.13,0.14,0.0,0.16,0.11,0.12,0.13,0.12,0.13,0.12,0.12,0.14,0.11,0.12,0.12,0.13,0.11,0.1,0.11,0.13,0.13,0.14,0.12,0.14,0.13,0.12,0.11,0.13,0.11,0.1,0.12,0.11,0.13,0.13,0.0,0.11,0.15,0.1,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.19,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,0.11,83.61
