,PAGS,EXAS,JAZZ,NVCR,CINF,WAL,HBAN,FITB,RGA,GIL,EME,AYI,HEI,TS,ESNT,ROLL,PACW,LOPE,GKOS,AMBA,HP,SHOO,PRG,YELP,JJSF,RVLV,BLUE,CORE,MOMO,NMIH,KALU,STRA,MCY,HOPE,IPAR,INGN,EIG,DRQ,SAFT,PI,VNDA,AAN,BANF,DNOW,TBI,MNRL,MGPI,PRDO,PUMP,ANIK,EGRX,DREYFUS GOVT CASH MGMT,n/a,LVS,GDS,COUP,NVTA,SPLK,SRPT,CTXS,MKC,IONS,FSLY,AYX,IQ,TPTX,HAE,PTCT,FOLD,VNET,SAGE,BAND,GO,YPF,SILK,TREE,RLAY,INO,GBT,ALLO,NG,MPLN,TVTX,CHRS,KURA,GBIO,WKHS,ADCT,MODN,CERS,QURE,HYLN,FMTX,KDMN,ITOS,TRHC,ARKO,GOEV,SLP,ORIC,XL,GOSS,OTRK,SUM
01/03/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.13,4.44,3.96,3.52,4.56,5.9,5.86,5.93,4.29,3.98,3.65,1.79,2.1,2.73,2.78,3.2,1.15,2.25,1.67,2.49,1.55,1.48,1.41,2.28,1.08,1.89,1.03,1.53,1.08,1.77,1.21,0.89,0.33,0.59,0.79,0.99,1.17,0.8,0.71,0.55,0.0,1.27,0.36,0.62,0.8,0.78,0.47,0.34,0.63,0.07,100.0
01/03/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.18,4.52,3.92,3.48,4.6,5.93,5.86,6.07,4.33,3.83,3.6,1.76,2.09,2.74,2.79,3.2,1.17,2.24,1.66,2.52,1.53,1.47,1.44,2.25,1.05,1.87,1.01,1.58,1.12,1.83,1.17,0.88,0.33,0.58,0.78,0.99,1.16,0.81,0.71,0.55,0.0,1.25,0.37,0.63,0.77,0.76,0.45,0.32,0.64,0.06,100.0
01/03/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.18,4.52,3.92,3.48,4.6,5.93,5.86,6.07,4.33,3.83,3.6,1.76,2.09,2.74,2.79,3.2,1.17,2.24,1.66,2.52,1.53,1.47,1.44,2.25,1.05,1.87,1.01,1.58,1.12,1.83,1.17,0.88,0.33,0.58,0.78,0.99,1.16,0.81,0.71,0.55,0.0,1.25,0.37,0.63,0.77,0.76,0.45,0.32,0.64,0.06,100.0
01/04/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.18,4.52,3.92,3.48,4.6,5.93,5.86,6.07,4.33,3.83,3.6,1.76,2.09,2.74,2.79,3.2,1.17,2.24,1.66,2.52,1.53,1.47,1.44,2.25,1.05,1.87,1.01,1.58,1.12,1.83,1.17,0.88,0.33,0.58,0.78,0.99,1.16,0.81,0.71,0.55,0.0,1.25,0.37,0.63,0.77,0.76,0.45,0.32,0.64,0.06,100.0
01/05/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.18,4.52,3.92,3.48,4.6,5.93,5.86,6.07,4.33,3.83,3.6,1.76,2.09,2.74,2.79,3.2,1.17,2.24,1.66,2.52,1.53,1.47,1.44,2.25,1.05,1.87,1.01,1.58,1.12,1.83,1.17,0.88,0.33,0.58,0.78,0.99,1.16,0.81,0.71,0.55,0.0,1.25,0.37,0.63,0.77,0.76,0.45,0.32,0.64,0.06,100.0
01/06/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.22,4.24,3.97,3.46,4.54,5.81,5.94,5.87,4.53,3.83,3.63,1.71,2.19,2.76,2.91,3.28,1.14,2.24,1.66,2.49,1.58,1.48,1.45,2.32,1.07,1.9,1.01,1.5,1.11,1.76,1.17,0.9,0.35,0.58,0.74,0.99,1.16,0.82,0.7,0.56,0.0,1.25,0.38,0.6,0.79,0.78,0.48,0.32,0.65,0.06,100.03000000000002
01/07/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.34,3.94,3.9,3.28,4.62,5.89,6.17,6.08,4.48,3.74,3.59,1.67,2.14,2.78,2.88,3.47,1.09,2.23,1.59,2.49,1.67,1.51,1.49,2.32,1.06,1.88,0.99,1.57,1.08,1.81,1.17,0.89,0.33,0.6,0.78,0.98,1.13,0.81,0.7,0.54,0.0,1.13,0.39,0.62,0.78,0.78,0.48,0.32,0.64,0.06,100.03
01/10/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,5.44,4.18,3.67,3.07,4.75,5.97,6.09,6.32,4.59,3.58,3.6,1.7,2.06,2.83,2.84,3.52,1.13,2.36,1.56,2.5,1.65,1.39,1.58,2.13,1.02,1.9,0.96,1.53,1.1,1.81,1.15,0.87,0.32,0.57,0.81,0.98,1.11,0.8,0.69,0.52,0.0,1.18,0.36,0.63,0.73,0.77,0.46,0.3,0.7,0.05,99.94
01/11/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,5.47,4.31,3.57,3.0,4.79,5.9,6.21,6.32,4.53,3.74,3.63,1.79,1.97,2.85,2.8,3.32,1.19,2.32,1.52,2.61,1.69,1.43,1.6,2.06,1.02,1.92,0.96,1.54,1.07,1.72,1.13,0.85,0.32,0.57,0.8,0.98,1.08,0.8,0.69,0.5,0.0,1.21,0.38,0.61,0.73,0.84,0.46,0.3,0.7,0.05,99.96
01/12/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,5.47,4.31,3.57,3.0,4.79,5.9,6.21,6.32,4.53,3.74,3.63,1.79,1.97,2.85,2.8,3.32,1.19,2.32,1.52,2.61,1.69,1.43,1.6,2.06,1.02,1.92,0.96,1.54,1.07,1.72,1.13,0.85,0.32,0.57,0.8,0.98,1.08,0.8,0.69,0.5,0.0,1.21,0.38,0.61,0.73,0.84,0.46,0.3,0.7,0.05,99.96
01/13/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,5.29,4.52,3.86,3.01,4.96,5.29,6.35,6.26,4.58,3.8,3.62,1.87,1.93,2.88,2.96,2.76,1.25,2.34,1.51,2.63,1.65,1.48,1.63,2.09,1.07,1.97,0.87,1.56,1.08,1.75,1.11,0.88,0.33,0.56,0.81,1.01,1.13,0.8,0.64,0.5,0.0,1.19,0.4,0.61,0.72,0.86,0.46,0.29,0.73,0.05,100.02
01/14/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,5.51,4.56,3.9,3.0,5.0,5.18,6.26,6.15,4.59,3.81,3.69,1.95,1.91,2.84,2.92,2.72,1.23,2.36,1.62,2.51,1.69,1.51,1.68,2.1,1.06,1.99,0.9,1.54,1.08,1.68,1.08,0.88,0.32,0.55,0.8,1.0,1.11,0.78,0.65,0.51,0.0,1.16,0.41,0.62,0.75,0.8,0.45,0.3,0.72,0.05,100.02
01/17/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,5.55,4.36,3.75,2.79,5.12,5.1,6.28,6.41,4.89,3.63,3.7,1.91,1.64,2.89,3.17,2.94,1.25,2.39,1.66,2.62,1.8,1.37,1.7,2.02,1.04,1.9,0.87,1.64,1.05,1.64,1.09,0.87,0.33,0.56,0.78,0.98,1.08,0.81,0.64,0.48,0.0,1.12,0.4,0.67,0.73,0.8,0.42,0.29,0.7,0.05,100.02
01/18/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,6.2,4.37,3.59,2.8,5.11,4.9,6.21,6.33,4.93,3.53,3.64,1.97,1.76,2.85,3.21,3.06,1.25,2.37,1.65,2.47,1.83,1.3,1.7,2.02,1.05,1.94,0.94,1.59,1.05,1.7,1.07,0.9,0.34,0.54,0.7,0.96,1.04,0.82,0.63,0.48,0.0,1.12,0.39,0.65,0.71,0.8,0.41,0.28,0.7,0.05,100.04999999999998
01/19/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,6.2,4.37,3.59,2.8,5.11,4.9,6.21,6.33,4.93,3.53,3.64,1.97,1.76,2.85,3.21,3.06,1.25,2.37,1.65,2.47,1.83,1.3,1.7,2.02,1.05,1.94,0.94,1.59,1.05,1.7,1.07,0.9,0.34,0.54,0.7,0.96,1.04,0.82,0.63,0.48,0.0,1.12,0.39,0.65,0.71,0.8,0.41,0.28,0.7,0.05,100.04999999999998
01/20/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,6.2,4.37,3.59,2.8,5.11,4.9,6.21,6.33,4.93,3.53,3.64,1.97,1.76,2.85,3.21,3.06,1.25,2.37,1.65,2.47,1.83,1.3,1.7,2.02,1.05,1.94,0.94,1.59,1.05,1.7,1.07,0.9,0.34,0.54,0.7,0.96,1.04,0.82,0.63,0.48,0.0,1.12,0.39,0.65,0.71,0.8,0.41,0.28,0.7,0.05,100.04999999999998
01/21/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,6.44,4.43,3.56,2.77,5.1,4.73,6.79,6.64,4.65,3.51,3.67,2.01,1.72,2.89,3.15,2.84,1.29,2.29,1.63,2.46,1.82,1.29,1.73,1.89,0.98,1.9,0.87,1.67,1.1,1.67,1.05,0.9,0.33,0.53,0.71,0.96,1.03,0.8,0.61,0.46,0.0,1.11,0.38,0.65,0.68,0.8,0.39,0.26,0.68,0.04,100.01
01/24/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,6.6,4.63,3.59,2.87,5.16,4.68,6.97,6.58,4.69,3.53,3.65,2.01,1.73,2.86,3.09,2.81,1.36,2.25,1.58,2.45,1.75,1.24,1.7,1.9,0.95,1.88,0.86,1.79,1.11,1.67,1.02,0.81,0.34,0.49,0.67,0.96,1.01,0.78,0.55,0.45,0.0,1.11,0.37,0.64,0.65,0.78,0.38,0.22,0.66,0.04,100.02000000000002
01/25/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,6.79,4.52,3.56,2.77,5.17,4.71,7.06,6.77,4.79,3.42,3.57,1.86,1.77,2.86,3.07,2.81,1.27,2.27,1.56,2.53,1.73,1.24,1.7,1.83,0.93,1.91,0.87,1.78,1.13,1.7,1.04,0.83,0.34,0.46,0.68,0.97,1.0,0.79,0.53,0.47,0.0,1.1,0.39,0.65,0.62,0.76,0.38,0.22,0.65,0.04,100.02
01/26/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,6.79,4.52,3.56,2.77,5.17,4.71,7.06,6.77,4.79,3.42,3.57,1.86,1.77,2.86,3.07,2.81,1.27,2.27,1.56,2.53,1.73,1.24,1.7,1.83,0.93,1.91,0.87,1.78,1.13,1.7,1.04,0.83,0.34,0.46,0.68,0.97,1.0,0.79,0.53,0.47,0.0,1.1,0.39,0.65,0.62,0.76,0.38,0.22,0.65,0.04,100.02
01/27/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,6.81,4.27,3.61,2.7,5.31,4.88,7.25,6.51,4.92,3.33,3.58,1.8,1.9,2.84,3.1,2.92,1.19,2.3,1.55,2.49,1.67,1.25,1.67,1.85,0.91,1.95,0.85,1.7,1.13,1.69,1.03,0.89,0.34,0.46,0.66,0.99,1.0,0.78,0.53,0.49,0.0,1.09,0.36,0.66,0.62,0.76,0.38,0.23,0.64,0.04,100.03000000000002
01/28/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,6.96,4.14,3.43,2.62,5.21,5.1,7.07,6.58,5.05,3.23,3.44,1.78,1.88,2.86,3.09,2.97,1.21,2.33,1.53,2.5,1.78,1.18,1.69,1.84,0.96,1.93,0.87,1.77,1.15,1.76,1.01,0.96,0.35,0.46,0.7,0.97,0.98,0.78,0.53,0.5,0.0,1.1,0.34,0.65,0.63,0.74,0.37,0.23,0.63,0.04,100.03000000000002
01/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,6.85,4.14,3.52,2.61,5.14,5.21,7.37,7.29,5.07,3.13,3.6,1.56,1.65,2.67,3.19,2.85,1.25,2.3,1.53,2.59,1.88,1.2,1.59,1.77,0.93,1.94,0.84,1.68,1.08,1.77,0.99,0.94,0.32,0.45,0.67,1.01,0.97,0.76,0.51,0.5,0.0,1.09,0.31,0.65,0.62,0.74,0.34,0.21,0.58,0.03,100.05
02/01/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,6.8,4.06,3.52,2.67,5.19,5.26,7.49,7.07,5.17,3.1,3.64,1.55,1.69,2.72,3.13,2.9,1.26,2.34,1.53,2.5,1.95,1.21,1.54,1.7,0.94,2.01,0.83,1.63,1.09,1.76,1.0,0.93,0.32,0.44,0.66,0.99,0.98,0.76,0.53,0.51,0.0,1.07,0.3,0.64,0.62,0.75,0.3,0.21,0.59,0.03,100.04
02/02/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,6.8,4.06,3.52,2.67,5.19,5.26,7.49,7.07,5.17,3.1,3.64,1.55,1.69,2.72,3.13,2.9,1.26,2.34,1.53,2.5,1.95,1.21,1.54,1.7,0.94,2.01,0.83,1.63,1.09,1.76,1.0,0.93,0.32,0.44,0.66,0.99,0.98,0.76,0.53,0.51,0.0,1.07,0.3,0.64,0.62,0.75,0.3,0.21,0.59,0.03,100.04
02/03/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,6.55,4.56,3.61,2.78,5.35,5.12,6.85,6.83,4.91,3.36,3.69,1.71,1.77,2.71,3.06,2.83,1.4,2.25,1.57,2.46,1.88,1.23,1.55,1.76,0.95,2.0,0.84,1.65,1.11,1.76,0.98,0.96,0.33,0.49,0.67,0.99,0.99,0.76,0.55,0.5,0.0,1.07,0.29,0.64,0.66,0.74,0.33,0.23,0.59,0.04,100.06000000000002
02/04/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,6.58,4.84,3.56,2.84,5.28,5.24,6.79,6.75,4.8,3.38,3.57,1.87,1.83,2.7,3.04,2.81,1.39,2.29,1.54,2.43,1.88,1.21,1.57,1.82,0.93,2.01,0.86,1.64,1.08,1.68,0.99,0.92,0.33,0.5,0.69,0.93,0.98,0.76,0.56,0.49,0.0,1.08,0.28,0.66,0.68,0.7,0.31,0.23,0.57,0.04,100.06000000000002
02/07/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,6.86,4.4,3.44,2.71,5.19,5.19,7.19,7.33,5.02,3.14,3.44,1.72,1.75,2.7,3.18,2.78,1.24,2.42,1.52,2.56,1.89,1.17,1.68,1.74,0.86,1.98,0.82,1.64,1.13,1.74,1.01,0.89,0.31,0.45,0.69,0.95,0.98,0.74,0.51,0.48,0.0,1.07,0.26,0.67,0.64,0.73,0.3,0.2,0.55,0.03,100.0
02/08/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,6.78,4.38,3.58,2.77,5.22,5.37,7.06,7.12,4.99,3.23,3.5,1.73,1.73,2.68,3.29,2.79,1.17,2.46,1.53,2.51,1.83,1.18,1.64,1.7,0.88,1.97,0.83,1.6,1.11,1.78,1.01,0.89,0.3,0.47,0.69,0.95,0.97,0.75,0.52,0.48,0.0,1.08,0.25,0.65,0.65,0.72,0.3,0.21,0.54,0.03,99.98
02/09/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,6.78,4.38,3.58,2.77,5.22,5.37,7.06,7.12,4.99,3.23,3.5,1.73,1.73,2.68,3.29,2.79,1.17,2.46,1.53,2.51,1.83,1.18,1.64,1.7,0.88,1.97,0.83,1.6,1.11,1.78,1.01,0.89,0.3,0.47,0.69,0.95,0.97,0.75,0.52,0.48,0.0,1.08,0.25,0.65,0.65,0.72,0.3,0.21,0.54,0.03,99.98
02/10/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,6.92,4.07,3.58,2.74,5.18,5.53,6.96,7.07,5.1,3.21,3.47,1.66,1.83,2.68,3.34,2.84,1.1,2.55,1.53,2.46,1.83,1.22,1.54,1.76,0.89,2.04,0.84,1.65,1.09,1.82,0.95,0.91,0.3,0.46,0.7,0.94,0.98,0.75,0.5,0.47,0.0,1.08,0.24,0.64,0.65,0.73,0.31,0.2,0.55,0.03,100.0
