,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,NVDA,TSLA,JPM,JNJ,V,UNH,BRK.B,NESN.SW,HD,PG,MA,PYPL,DIS,BAC,ASML.AS,ADBE,ROG.SW,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,KO,WMT,PFE,MC.PA,ABT,T,ABBV,PEP,NKE,NOVN.SW,TMO,CVX,MRK,AVGO,LLY,ACN,COST,WFC,DHR,TXN,MCD,SHOP,MDT,QCOM,AZN.L,ULVR.L,ORCL,PM,UPS,HON,1299.HK,LIN,BMY,NOVO B.CO,RY.TO,NEE,SAP.DE,UNP,LOW,C,AMGN,INTU,SBUX,BLK,GS,CBA.AX,RTX,BA,TD.TO,MS,IBM,AMAT,TGT,AMT,SIE.DE,TTE.PA,MMM,DGE.L,GE,AMD,SAN.PA,AXP,CAT,HSBA.L,ISRG,NOW,BHP.AX,OR.PA,SCHW,ALV.DE,DE,CVS,SPGI,CHTR,GSK.L,PLD,ZTS,RIO.L,SYK,MU,BKNG,SQ,LMT,ANTM,CSL.AX,TMUS,BP.L,FIS,XTSLA,MDLZ,SU.PA,LRCX,CCI,ADP,MO,GILD,BATS.L,RDSA.AS,PNC,USB,ENB.TO,TJX,AI.PA,ZM,CI,COP,CSX,EQIX,CME,TFC,GM,MRNA,DUK,ENEL.MI,BNS.TO,AIR.PA,RYDBF,NSC,ITW,DPW.DE,WBC.AX,388.HK,COF,SHW,ILMN,MELI,IBE.MC,DTE.DE,BAS.DE,ADS.DE,MMC,ATVI,BDX,CNR.TO,CB,FDX,EL,DAI.DE,BAM.A.TO,BHP.L,MCO,APD,RKT.L,TWLO,KER.PA,SAN.MC,BMO.TO,ADI,NAB.AX,CL,SO,ICE,BNP.PA,EW,BX,FISV,SNAP,ADSK,ETN,BAYN.DE,NOC,PGR,HUM,WM,HCA,REGN,ABBN.SW,ZURN.SW,ANZ.AX,BSX,UBER,EMR,D,RITN.,GPN,IDXX,USD,ANSGR.IS,UBSG.SW,AON,AAL.L,LONN.SW,GE.,NXPI,GIVN.SW,ADYEN.AS,CAD,RMS.PA,DG,PRX.AS,BAM,PRU.L,SNOW,DG.PA,CFR.SW,IFX.DE,INGA.AS,DXCM,REL.L,EL.PA,CMG,KLAC,DSV.CO,LULU,MSCI,CS.PA,F,MRVL,ECL,n/a,PSA,FCX,CP.TO,VRTX,CM.TO,CNQ.TO,EOG,LLOY.L,GD,NG.L,AIG,SLB,JCI,TRP.TO,MET,EXC,SHEL.L,GLEN.L,PANW,NEM,MBG.DE,NTR.TO,SUM
01/03/2022,5.01,4.12,2.62,1.4,1.43,1.5,1.26,1.53,0.81,0.77,0.62,0.81,0.68,0.67,0.74,0.67,0.54,0.36,0.48,0.57,0.57,0.46,0.49,0.4,0.44,0.46,0.37,0.42,0.36,0.46,0.41,0.38,0.55,0.39,0.43,0.3,0.41,0.4,0.36,0.33,0.45,0.38,0.33,0.46,0.39,0.45,0.43,0.33,0.36,0.3,0.34,0.27,0.24,0.35,0.31,0.23,0.25,0.25,0.27,0.24,0.21,0.3,0.24,0.32,0.25,0.31,0.25,0.28,0.3,0.21,0.22,0.3,0.23,0.24,0.22,0.23,0.22,0.19,0.23,0.23,0.2,0.24,0.19,0.22,0.22,0.22,0.18,0.22,0.18,0.3,0.2,0.19,0.19,0.21,0.22,0.22,0.15,0.2,0.21,0.16,0.17,0.23,0.19,0.15,0.19,0.21,0.2,0.13,0.15,0.18,0.17,0.11,0.15,0.19,0.16,0.13,0.15,0.11,0.12,0.15,0.18,0.17,0.15,0.18,0.15,0.16,0.13,0.15,0.15,0.13,0.13,0.16,0.14,0.0,0.14,0.17,0.14,0.13,0.14,0.13,0.13,0.15,0.14,0.11,0.15,0.13,0.0,0.12,0.13,0.11,0.0,0.12,0.11,0.15,0.0,0.0,0.11,0.0,0.11,0.0,0.15,0.0,0.12,0.14,0.15,0.11,0.14,0.11,0.0,0.1,0.11,0.12,0.1,0.0,0.0,0.0,0.12,0.16,0.12,0.11,0.12,0.13,0.13,0.14,0.15,0.1,0.0,0.11,0.12,0.0,0.0,0.0,0.1,0.12,0.11,0.11,0.11,0.11,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.0,0.12,0.0,0.13,0.11,0.0,0.0,0.11,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.14,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.17000000000002
01/03/2022,5.0,4.09,2.59,1.37,1.42,1.49,1.25,1.52,0.81,0.77,0.62,0.81,0.67,0.68,0.75,0.68,0.54,0.36,0.48,0.57,0.57,0.46,0.5,0.4,0.44,0.46,0.37,0.42,0.36,0.46,0.41,0.38,0.56,0.39,0.43,0.3,0.41,0.41,0.36,0.33,0.45,0.39,0.33,0.46,0.38,0.45,0.43,0.33,0.36,0.3,0.34,0.26,0.24,0.35,0.31,0.23,0.25,0.25,0.27,0.24,0.21,0.3,0.24,0.32,0.26,0.31,0.25,0.28,0.3,0.21,0.22,0.3,0.23,0.24,0.22,0.22,0.22,0.19,0.24,0.23,0.2,0.24,0.19,0.23,0.22,0.22,0.18,0.22,0.18,0.3,0.2,0.19,0.19,0.21,0.22,0.22,0.15,0.2,0.21,0.16,0.17,0.23,0.19,0.14,0.19,0.21,0.2,0.13,0.15,0.18,0.17,0.11,0.15,0.19,0.16,0.12,0.15,0.11,0.14,0.16,0.18,0.17,0.15,0.18,0.15,0.16,0.13,0.15,0.15,0.13,0.14,0.16,0.14,0.0,0.13,0.17,0.14,0.13,0.14,0.13,0.13,0.15,0.14,0.11,0.15,0.13,0.0,0.13,0.13,0.11,0.0,0.12,0.11,0.15,0.0,0.0,0.11,0.1,0.11,0.0,0.15,0.0,0.12,0.14,0.15,0.11,0.15,0.11,0.0,0.1,0.11,0.12,0.11,0.0,0.0,0.0,0.12,0.16,0.12,0.11,0.12,0.13,0.13,0.14,0.15,0.1,0.0,0.11,0.12,0.0,0.0,0.0,0.1,0.12,0.11,0.11,0.11,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.0,0.12,0.0,0.13,0.11,0.0,0.0,0.11,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.14,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.14000000000001
01/03/2022,5.0,4.09,2.59,1.37,1.42,1.49,1.25,1.52,0.81,0.77,0.62,0.81,0.67,0.68,0.75,0.68,0.54,0.36,0.48,0.57,0.57,0.46,0.5,0.4,0.44,0.46,0.37,0.42,0.36,0.46,0.41,0.38,0.56,0.39,0.43,0.3,0.41,0.41,0.36,0.33,0.45,0.39,0.33,0.46,0.38,0.45,0.43,0.33,0.36,0.3,0.34,0.26,0.24,0.35,0.31,0.23,0.25,0.25,0.27,0.24,0.21,0.3,0.24,0.32,0.26,0.31,0.25,0.28,0.3,0.21,0.22,0.3,0.23,0.24,0.22,0.22,0.22,0.19,0.24,0.23,0.2,0.24,0.19,0.23,0.22,0.22,0.18,0.22,0.18,0.3,0.2,0.19,0.19,0.21,0.22,0.22,0.15,0.2,0.21,0.16,0.17,0.23,0.19,0.14,0.19,0.21,0.2,0.13,0.15,0.18,0.17,0.11,0.15,0.19,0.16,0.12,0.15,0.11,0.14,0.16,0.18,0.17,0.15,0.18,0.15,0.16,0.13,0.15,0.15,0.13,0.14,0.16,0.14,0.0,0.13,0.17,0.14,0.13,0.14,0.13,0.13,0.15,0.14,0.11,0.15,0.13,0.0,0.13,0.13,0.11,0.0,0.12,0.11,0.15,0.0,0.0,0.11,0.1,0.11,0.0,0.15,0.0,0.12,0.14,0.15,0.11,0.15,0.11,0.0,0.1,0.11,0.12,0.11,0.0,0.0,0.0,0.12,0.16,0.12,0.11,0.12,0.13,0.13,0.14,0.15,0.1,0.0,0.11,0.12,0.0,0.0,0.0,0.1,0.12,0.11,0.11,0.11,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.0,0.12,0.0,0.13,0.11,0.0,0.0,0.11,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.14,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.14000000000001
01/04/2022,5.0,4.09,2.59,1.37,1.42,1.49,1.25,1.52,0.81,0.77,0.62,0.81,0.67,0.68,0.75,0.68,0.54,0.36,0.48,0.57,0.57,0.46,0.5,0.4,0.44,0.46,0.37,0.42,0.36,0.46,0.41,0.38,0.56,0.39,0.43,0.3,0.41,0.41,0.36,0.33,0.45,0.39,0.33,0.46,0.38,0.45,0.43,0.33,0.36,0.3,0.34,0.26,0.24,0.35,0.31,0.23,0.25,0.25,0.27,0.24,0.21,0.3,0.24,0.32,0.26,0.31,0.25,0.28,0.3,0.21,0.22,0.3,0.23,0.24,0.22,0.22,0.22,0.19,0.24,0.23,0.2,0.24,0.19,0.23,0.22,0.22,0.18,0.22,0.18,0.3,0.2,0.19,0.19,0.21,0.22,0.22,0.15,0.2,0.21,0.16,0.17,0.23,0.19,0.14,0.19,0.21,0.2,0.13,0.15,0.18,0.17,0.11,0.15,0.19,0.16,0.12,0.15,0.11,0.14,0.16,0.18,0.17,0.15,0.18,0.15,0.16,0.13,0.15,0.15,0.13,0.14,0.16,0.14,0.0,0.13,0.17,0.14,0.13,0.14,0.13,0.13,0.15,0.14,0.11,0.15,0.13,0.0,0.13,0.13,0.11,0.0,0.12,0.11,0.15,0.0,0.0,0.11,0.1,0.11,0.0,0.15,0.0,0.12,0.14,0.15,0.11,0.15,0.11,0.0,0.1,0.11,0.12,0.11,0.0,0.0,0.0,0.12,0.16,0.12,0.11,0.12,0.13,0.13,0.14,0.15,0.1,0.0,0.11,0.12,0.0,0.0,0.0,0.1,0.12,0.11,0.11,0.11,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.0,0.12,0.0,0.13,0.11,0.0,0.0,0.11,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.14,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.14000000000001
01/05/2022,5.0,4.09,2.59,1.37,1.42,1.49,1.25,1.52,0.81,0.77,0.62,0.81,0.67,0.68,0.75,0.68,0.54,0.36,0.48,0.57,0.57,0.46,0.5,0.4,0.44,0.46,0.37,0.42,0.36,0.46,0.41,0.38,0.56,0.39,0.43,0.3,0.41,0.41,0.36,0.33,0.45,0.39,0.33,0.46,0.38,0.45,0.43,0.33,0.36,0.3,0.34,0.26,0.24,0.35,0.31,0.23,0.25,0.25,0.27,0.24,0.21,0.3,0.24,0.32,0.26,0.31,0.25,0.28,0.3,0.21,0.22,0.3,0.23,0.24,0.22,0.22,0.22,0.19,0.24,0.23,0.2,0.24,0.19,0.23,0.22,0.22,0.18,0.22,0.18,0.3,0.2,0.19,0.19,0.21,0.22,0.22,0.15,0.2,0.21,0.16,0.17,0.23,0.19,0.14,0.19,0.21,0.2,0.13,0.15,0.18,0.17,0.11,0.15,0.19,0.16,0.12,0.15,0.11,0.14,0.16,0.18,0.17,0.15,0.18,0.15,0.16,0.13,0.15,0.15,0.13,0.14,0.16,0.14,0.0,0.13,0.17,0.14,0.13,0.14,0.13,0.13,0.15,0.14,0.11,0.15,0.13,0.0,0.13,0.13,0.11,0.0,0.12,0.11,0.15,0.0,0.0,0.11,0.1,0.11,0.0,0.15,0.0,0.12,0.14,0.15,0.11,0.15,0.11,0.0,0.1,0.11,0.12,0.11,0.0,0.0,0.0,0.12,0.16,0.12,0.11,0.12,0.13,0.13,0.14,0.15,0.1,0.0,0.11,0.12,0.0,0.0,0.0,0.1,0.12,0.11,0.11,0.11,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.0,0.12,0.0,0.13,0.11,0.0,0.0,0.11,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.14,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.14000000000001
01/06/2022,5.11,4.06,2.64,1.37,1.42,1.48,1.28,1.71,0.82,0.77,0.63,0.81,0.68,0.68,0.73,0.67,0.56,0.37,0.48,0.59,0.56,0.46,0.49,0.4,0.46,0.45,0.37,0.42,0.37,0.45,0.41,0.38,0.54,0.39,0.42,0.31,0.41,0.4,0.36,0.33,0.43,0.39,0.33,0.46,0.38,0.44,0.43,0.35,0.35,0.3,0.34,0.26,0.24,0.36,0.31,0.23,0.25,0.26,0.26,0.24,0.21,0.3,0.24,0.31,0.25,0.3,0.25,0.28,0.3,0.22,0.22,0.29,0.23,0.23,0.23,0.22,0.22,0.2,0.23,0.23,0.2,0.24,0.19,0.22,0.22,0.22,0.18,0.21,0.18,0.31,0.2,0.19,0.19,0.21,0.22,0.21,0.15,0.21,0.21,0.16,0.17,0.23,0.19,0.14,0.18,0.21,0.19,0.13,0.15,0.18,0.17,0.11,0.15,0.19,0.16,0.12,0.15,0.12,0.14,0.15,0.18,0.17,0.15,0.17,0.15,0.16,0.13,0.15,0.15,0.14,0.13,0.16,0.14,0.0,0.14,0.17,0.14,0.13,0.14,0.14,0.14,0.14,0.13,0.11,0.15,0.13,0.0,0.12,0.13,0.1,0.0,0.12,0.11,0.14,0.0,0.0,0.11,0.1,0.11,0.0,0.14,0.0,0.12,0.14,0.14,0.11,0.15,0.11,0.0,0.1,0.11,0.11,0.1,0.0,0.0,0.0,0.12,0.16,0.12,0.11,0.12,0.13,0.13,0.14,0.15,0.11,0.0,0.11,0.12,0.0,0.0,0.0,0.1,0.12,0.11,0.11,0.11,0.12,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.12,0.0,0.13,0.11,0.0,0.0,0.11,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.15,0.12,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.36000000000001
01/07/2022,5.04,3.98,2.59,1.36,1.41,1.48,1.24,1.64,0.85,0.76,0.64,0.79,0.69,0.68,0.74,0.67,0.56,0.36,0.48,0.62,0.54,0.45,0.48,0.39,0.47,0.45,0.38,0.41,0.37,0.44,0.42,0.37,0.52,0.4,0.41,0.31,0.41,0.4,0.36,0.33,0.41,0.4,0.33,0.47,0.37,0.43,0.43,0.37,0.34,0.3,0.34,0.23,0.24,0.36,0.3,0.24,0.25,0.26,0.27,0.24,0.21,0.3,0.24,0.3,0.26,0.3,0.25,0.28,0.3,0.22,0.22,0.29,0.23,0.24,0.23,0.22,0.23,0.2,0.24,0.24,0.21,0.24,0.2,0.22,0.23,0.22,0.18,0.22,0.18,0.3,0.2,0.2,0.2,0.22,0.22,0.2,0.15,0.21,0.22,0.17,0.18,0.23,0.19,0.14,0.18,0.2,0.18,0.13,0.16,0.19,0.17,0.11,0.15,0.19,0.16,0.12,0.16,0.12,0.15,0.16,0.19,0.17,0.15,0.17,0.15,0.16,0.14,0.16,0.16,0.14,0.14,0.16,0.14,0.0,0.14,0.18,0.14,0.13,0.14,0.14,0.15,0.14,0.13,0.11,0.15,0.14,0.0,0.12,0.13,0.11,0.0,0.12,0.11,0.14,0.0,0.0,0.11,0.1,0.11,0.0,0.14,0.0,0.12,0.14,0.15,0.12,0.15,0.12,0.0,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.12,0.16,0.12,0.11,0.12,0.13,0.14,0.14,0.15,0.11,0.0,0.11,0.12,0.0,0.1,0.0,0.0,0.12,0.11,0.11,0.11,0.12,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.0,0.11,0.0,0.13,0.1,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.16,0.12,0.0,0.14,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.26
01/10/2022,4.92,3.88,2.58,1.37,1.37,1.44,1.22,1.55,0.86,0.78,0.64,0.77,0.72,0.67,0.74,0.68,0.57,0.37,0.49,0.63,0.53,0.43,0.49,0.4,0.5,0.43,0.39,0.39,0.38,0.45,0.43,0.38,0.53,0.4,0.41,0.33,0.41,0.41,0.36,0.34,0.42,0.41,0.34,0.45,0.37,0.41,0.42,0.38,0.34,0.3,0.35,0.23,0.24,0.36,0.3,0.24,0.25,0.27,0.27,0.25,0.21,0.3,0.24,0.29,0.27,0.29,0.25,0.29,0.31,0.23,0.22,0.28,0.23,0.24,0.23,0.22,0.23,0.21,0.25,0.25,0.21,0.24,0.2,0.21,0.23,0.23,0.18,0.22,0.19,0.29,0.2,0.2,0.21,0.23,0.21,0.2,0.15,0.2,0.22,0.17,0.19,0.23,0.19,0.14,0.19,0.2,0.18,0.13,0.16,0.19,0.17,0.0,0.15,0.18,0.16,0.13,0.17,0.12,0.12,0.16,0.18,0.17,0.14,0.18,0.16,0.16,0.14,0.16,0.16,0.15,0.14,0.16,0.14,0.0,0.14,0.18,0.15,0.12,0.14,0.15,0.14,0.13,0.14,0.11,0.15,0.14,0.0,0.13,0.13,0.11,0.0,0.12,0.12,0.14,0.0,0.0,0.11,0.1,0.12,0.0,0.15,0.0,0.12,0.15,0.15,0.12,0.14,0.12,0.0,0.11,0.11,0.12,0.11,0.0,0.0,0.1,0.12,0.16,0.12,0.11,0.13,0.13,0.14,0.13,0.14,0.11,0.0,0.0,0.12,0.0,0.1,0.1,0.0,0.12,0.11,0.11,0.11,0.12,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.11,0.0,0.14,0.1,0.0,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.17,0.12,0.1,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.13000000000001
01/11/2022,4.94,3.89,2.58,1.37,1.37,1.43,1.18,1.5,0.87,0.79,0.63,0.75,0.73,0.67,0.72,0.69,0.57,0.36,0.5,0.65,0.54,0.42,0.5,0.4,0.51,0.42,0.39,0.39,0.38,0.45,0.43,0.39,0.54,0.39,0.42,0.33,0.41,0.42,0.35,0.34,0.41,0.42,0.35,0.44,0.37,0.41,0.41,0.39,0.33,0.29,0.35,0.22,0.25,0.35,0.3,0.24,0.26,0.27,0.28,0.26,0.22,0.3,0.24,0.3,0.28,0.29,0.25,0.29,0.3,0.23,0.22,0.27,0.22,0.23,0.23,0.23,0.24,0.21,0.25,0.25,0.21,0.24,0.2,0.21,0.23,0.23,0.18,0.21,0.19,0.28,0.2,0.2,0.21,0.23,0.2,0.19,0.16,0.2,0.23,0.18,0.19,0.24,0.19,0.14,0.19,0.2,0.17,0.14,0.15,0.19,0.17,0.0,0.15,0.18,0.17,0.12,0.17,0.12,0.12,0.16,0.18,0.16,0.14,0.17,0.16,0.16,0.14,0.17,0.17,0.15,0.14,0.16,0.14,0.0,0.14,0.19,0.15,0.12,0.14,0.15,0.14,0.13,0.14,0.11,0.16,0.14,0.0,0.13,0.13,0.11,0.0,0.12,0.12,0.14,0.0,0.0,0.11,0.1,0.12,0.0,0.14,0.0,0.13,0.15,0.15,0.12,0.14,0.12,0.0,0.11,0.11,0.12,0.11,0.0,0.1,0.11,0.13,0.16,0.12,0.11,0.13,0.13,0.14,0.13,0.14,0.11,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.12,0.11,0.11,0.11,0.12,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.11,0.0,0.13,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.17,0.12,0.0,0.15,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.19000000000001
01/12/2022,4.94,3.89,2.58,1.37,1.37,1.43,1.18,1.5,0.87,0.79,0.63,0.75,0.73,0.67,0.72,0.69,0.57,0.36,0.5,0.65,0.54,0.42,0.5,0.4,0.51,0.42,0.39,0.39,0.38,0.45,0.43,0.39,0.54,0.39,0.42,0.33,0.41,0.42,0.35,0.34,0.41,0.42,0.35,0.44,0.37,0.41,0.41,0.39,0.33,0.29,0.35,0.22,0.25,0.35,0.3,0.24,0.26,0.27,0.28,0.26,0.22,0.3,0.24,0.3,0.28,0.29,0.25,0.29,0.3,0.23,0.22,0.27,0.22,0.23,0.23,0.23,0.24,0.21,0.25,0.25,0.21,0.24,0.2,0.21,0.23,0.23,0.18,0.21,0.19,0.28,0.2,0.2,0.21,0.23,0.2,0.19,0.16,0.2,0.23,0.18,0.19,0.24,0.19,0.14,0.19,0.2,0.17,0.14,0.15,0.19,0.17,0.0,0.15,0.18,0.17,0.12,0.17,0.12,0.12,0.16,0.18,0.16,0.14,0.17,0.16,0.16,0.14,0.17,0.17,0.15,0.14,0.16,0.14,0.0,0.14,0.19,0.15,0.12,0.14,0.15,0.14,0.13,0.14,0.11,0.16,0.14,0.0,0.13,0.13,0.11,0.0,0.12,0.12,0.14,0.0,0.0,0.11,0.1,0.12,0.0,0.14,0.0,0.13,0.15,0.15,0.12,0.14,0.12,0.0,0.11,0.11,0.12,0.11,0.0,0.1,0.11,0.13,0.16,0.12,0.11,0.13,0.13,0.14,0.13,0.14,0.11,0.0,0.0,0.12,0.0,0.11,0.11,0.0,0.12,0.11,0.11,0.11,0.12,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.11,0.0,0.13,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.17,0.12,0.0,0.15,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.19000000000001
01/13/2022,4.96,3.91,2.57,1.36,1.39,1.45,1.19,1.55,0.87,0.79,0.62,0.77,0.74,0.65,0.71,0.68,0.56,0.35,0.49,0.65,0.51,0.44,0.49,0.41,0.5,0.42,0.39,0.39,0.39,0.46,0.43,0.39,0.55,0.39,0.42,0.33,0.42,0.42,0.33,0.34,0.43,0.42,0.36,0.44,0.37,0.41,0.4,0.39,0.34,0.3,0.34,0.22,0.25,0.35,0.3,0.24,0.26,0.27,0.27,0.26,0.22,0.3,0.25,0.29,0.28,0.29,0.25,0.29,0.3,0.24,0.23,0.27,0.22,0.23,0.23,0.23,0.23,0.21,0.25,0.25,0.21,0.23,0.19,0.21,0.22,0.23,0.18,0.21,0.19,0.28,0.2,0.2,0.21,0.24,0.2,0.2,0.16,0.2,0.23,0.18,0.19,0.24,0.18,0.14,0.19,0.2,0.18,0.14,0.15,0.19,0.17,0.0,0.16,0.18,0.17,0.12,0.17,0.12,0.12,0.16,0.17,0.16,0.14,0.17,0.16,0.16,0.14,0.17,0.17,0.15,0.15,0.15,0.14,0.0,0.14,0.19,0.14,0.12,0.14,0.15,0.14,0.14,0.14,0.11,0.16,0.14,0.0,0.12,0.13,0.1,0.0,0.12,0.12,0.14,0.0,0.0,0.11,0.0,0.12,0.0,0.14,0.0,0.13,0.15,0.15,0.12,0.14,0.12,0.0,0.11,0.1,0.11,0.11,0.0,0.0,0.11,0.13,0.16,0.12,0.11,0.13,0.13,0.14,0.13,0.14,0.11,0.0,0.1,0.12,0.0,0.11,0.11,0.0,0.12,0.11,0.11,0.11,0.12,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.11,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.16,0.12,0.0,0.15,0.0,0.11,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.22000000000001
