,MSFT,GOOG,GOOGL,NVDA,TSLA,JNJ,V,HD,MA,PG,DIS,ADBE,VZ,CRM,INTC,CSCO,KO,PEP,TMO,NKE,MRK,ACN,LLY,TXN,MCD,UPS,LIN,UNP,BMY,LOW,AMGN,INTU,BLK,SBUX,MS,AMAT,IBM,TGT,AMT,CAT,AXP,MMM,DE,SCHW,SPGI,ZTS,BKNG,PLD,LRCX,GILD,CCI,ADP,CI,TJX,USB,PNC,CME,CSX,EL,TFC,EQIX,ATVI,CB,MMC,ITW,MELI,SHW,ILMN,NSC,EW,ICE,CL,ADSK,MCO,WM,ETN,HUM,HCA,PGR,IDXX,ECL,AON,BIIB,VRTX,NEM,ROP,JCI,EBAY,TROW,LULU,KMB,A,ALGN,TT,SLB,INFO,CNC,DXCM,APTV,SRE,WDAY,BK,EA,DD,AIG,PRU,BAX,PPG,ALL,CDNS,MPC,TRV,HPQ,PSX,MSI,GIS,IFF,RMD,DFS,WELL,HLT,AFL,CMI,MTD,ROK,FRC,SWK,WMB,ANSS,VLO,SIVB,PCAR,FAST,OKTA,WLTW,AWK,STT,KEYS,ZBRA,CBRE,AMP,CPRT,ES,Cash & Cash Equivalents,WST,VFC,LYB,EQR,BLL,GNRC,KR,LH,AJG,BBY,WY,OKE,KSU,ED,CERN,KDP,WAT,XYL,TSCO,MKC,FTV,DOV,HIG,GRMN,CLX,TDOC,TRMB,URI,NTRS,IP,LNG,KMX,STE,BURL,GWW,HBAN,EXPD,EIX,KEY,HZNP,RF,HPE,TTWO,PEAK,NVR,ALLY,TDY,ABC,CTLT,DRI,NDAQ,GPC,MTB,TFX,PODD,CFG,POOL,BXP,DPZ,IEX,DGX,HOLX,PFG,BON.PA,n/a,MKTX,TECH,AMCR,042660.KS,688185.SS,BKR,RJF,VMW,ACGL,WTW,CAG,SUM
12/02/2021,11.23,3.97,4.06,3.73,4.21,2.0,1.59,2.04,1.36,1.71,1.28,1.51,1.02,1.32,0.93,1.1,1.05,1.05,1.19,1.02,0.96,1.07,1.01,0.83,0.89,0.71,0.79,0.76,0.6,0.83,0.55,0.87,0.65,0.62,0.65,0.63,0.49,0.58,0.57,0.52,0.51,0.49,0.51,0.55,0.52,0.5,0.42,0.53,0.44,0.42,0.37,0.46,0.33,0.4,0.38,0.41,0.38,0.39,0.37,0.39,0.34,0.22,0.39,0.4,0.35,0.27,0.39,0.26,0.32,0.33,0.35,0.3,0.27,0.31,0.33,0.32,0.26,0.29,0.27,0.25,0.28,0.32,0.17,0.23,0.21,0.24,0.26,0.24,0.22,0.27,0.22,0.22,0.23,0.22,0.2,0.23,0.21,0.27,0.21,0.18,0.25,0.23,0.17,0.2,0.23,0.2,0.18,0.17,0.16,0.23,0.19,0.18,0.21,0.14,0.21,0.18,0.17,0.17,0.17,0.16,0.18,0.17,0.15,0.16,0.19,0.17,0.14,0.16,0.16,0.13,0.19,0.14,0.16,0.13,0.14,0.15,0.17,0.17,0.15,0.16,0.16,0.15,0.14,0.0,0.15,0.12,0.12,0.15,0.15,0.13,0.15,0.13,0.16,0.12,0.14,0.13,0.12,0.13,0.11,0.12,0.1,0.1,0.12,0.1,0.12,0.11,0.12,0.11,0.1,0.0,0.1,0.12,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.11,0.09,0.09,0.0,0.0,0.09,0.1,0.0,0.11,0.0,0.11,0.09,0.09,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.11,0.0,0.0,0.0,95.36
12/06/2021,11.25,3.98,4.1,3.84,4.37,1.98,1.6,2.06,1.35,1.71,1.27,1.53,1.01,1.22,0.96,1.13,1.04,1.05,1.18,1.04,0.9,1.11,0.96,0.85,0.89,0.7,0.8,0.75,0.59,0.83,0.55,0.88,0.67,0.63,0.65,0.63,0.5,0.57,0.58,0.51,0.51,0.47,0.49,0.55,0.53,0.51,0.42,0.55,0.45,0.42,0.39,0.47,0.33,0.41,0.38,0.41,0.39,0.38,0.37,0.38,0.34,0.21,0.38,0.41,0.36,0.24,0.41,0.25,0.33,0.33,0.35,0.29,0.27,0.31,0.33,0.32,0.26,0.29,0.27,0.25,0.28,0.32,0.16,0.25,0.2,0.24,0.26,0.21,0.22,0.26,0.22,0.22,0.23,0.22,0.2,0.23,0.2,0.26,0.21,0.19,0.24,0.23,0.17,0.19,0.22,0.19,0.18,0.18,0.16,0.24,0.2,0.18,0.22,0.15,0.2,0.18,0.17,0.18,0.16,0.16,0.19,0.17,0.15,0.17,0.19,0.18,0.14,0.16,0.17,0.14,0.2,0.14,0.16,0.13,0.14,0.15,0.16,0.18,0.15,0.16,0.16,0.15,0.14,0.0,0.16,0.12,0.11,0.15,0.15,0.12,0.16,0.13,0.16,0.11,0.14,0.13,0.12,0.13,0.11,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.12,0.1,0.1,0.0,0.11,0.12,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.1,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.09,0.09,0.0,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.12,0.0,0.0,0.0,95.63
12/07/2021,11.25,3.98,4.1,3.84,4.37,1.98,1.6,2.06,1.35,1.71,1.27,1.53,1.01,1.22,0.96,1.13,1.04,1.05,1.18,1.04,0.9,1.11,0.96,0.85,0.89,0.7,0.8,0.75,0.59,0.83,0.55,0.88,0.67,0.63,0.65,0.63,0.5,0.57,0.58,0.51,0.51,0.47,0.49,0.55,0.53,0.51,0.42,0.55,0.45,0.42,0.39,0.47,0.33,0.41,0.38,0.41,0.39,0.38,0.37,0.38,0.34,0.21,0.38,0.41,0.36,0.24,0.41,0.25,0.33,0.33,0.35,0.29,0.27,0.31,0.33,0.32,0.26,0.29,0.27,0.25,0.28,0.32,0.16,0.25,0.2,0.24,0.26,0.21,0.22,0.26,0.22,0.22,0.23,0.22,0.2,0.23,0.2,0.26,0.21,0.19,0.24,0.23,0.17,0.19,0.22,0.19,0.18,0.18,0.16,0.24,0.2,0.18,0.22,0.15,0.2,0.18,0.17,0.18,0.16,0.16,0.19,0.17,0.15,0.17,0.19,0.18,0.14,0.16,0.17,0.14,0.2,0.14,0.16,0.13,0.14,0.15,0.16,0.18,0.15,0.16,0.16,0.15,0.14,0.0,0.16,0.12,0.11,0.15,0.15,0.12,0.16,0.13,0.16,0.11,0.14,0.13,0.12,0.13,0.11,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.12,0.1,0.1,0.0,0.11,0.12,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.1,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.09,0.09,0.0,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.12,0.0,0.0,0.0,95.63
12/08/2021,11.25,3.98,4.1,3.84,4.37,1.98,1.6,2.06,1.35,1.71,1.27,1.53,1.01,1.22,0.96,1.13,1.04,1.05,1.18,1.04,0.9,1.11,0.96,0.85,0.89,0.7,0.8,0.75,0.59,0.83,0.55,0.88,0.67,0.63,0.65,0.63,0.5,0.57,0.58,0.51,0.51,0.47,0.49,0.55,0.53,0.51,0.42,0.55,0.45,0.42,0.39,0.47,0.33,0.41,0.38,0.41,0.39,0.38,0.37,0.38,0.34,0.21,0.38,0.41,0.36,0.24,0.41,0.25,0.33,0.33,0.35,0.29,0.27,0.31,0.33,0.32,0.26,0.29,0.27,0.25,0.28,0.32,0.16,0.25,0.2,0.24,0.26,0.21,0.22,0.26,0.22,0.22,0.23,0.22,0.2,0.23,0.2,0.26,0.21,0.19,0.24,0.23,0.17,0.19,0.22,0.19,0.18,0.18,0.16,0.24,0.2,0.18,0.22,0.15,0.2,0.18,0.17,0.18,0.16,0.16,0.19,0.17,0.15,0.17,0.19,0.18,0.14,0.16,0.17,0.14,0.2,0.14,0.16,0.13,0.14,0.15,0.16,0.18,0.15,0.16,0.16,0.15,0.14,0.0,0.16,0.12,0.11,0.15,0.15,0.12,0.16,0.13,0.16,0.11,0.14,0.13,0.12,0.13,0.11,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.12,0.1,0.1,0.0,0.11,0.12,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.1,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.09,0.09,0.0,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.12,0.0,0.0,0.0,95.63
12/09/2021,11.25,3.98,4.1,3.84,4.37,1.98,1.6,2.06,1.35,1.71,1.27,1.53,1.01,1.22,0.96,1.13,1.04,1.05,1.18,1.04,0.9,1.11,0.96,0.85,0.89,0.7,0.8,0.75,0.59,0.83,0.55,0.88,0.67,0.63,0.65,0.63,0.5,0.57,0.58,0.51,0.51,0.47,0.49,0.55,0.53,0.51,0.42,0.55,0.45,0.42,0.39,0.47,0.33,0.41,0.38,0.41,0.39,0.38,0.37,0.38,0.34,0.21,0.38,0.41,0.36,0.24,0.41,0.25,0.33,0.33,0.35,0.29,0.27,0.31,0.33,0.32,0.26,0.29,0.27,0.25,0.28,0.32,0.16,0.25,0.2,0.24,0.26,0.21,0.22,0.26,0.22,0.22,0.23,0.22,0.2,0.23,0.2,0.26,0.21,0.19,0.24,0.23,0.17,0.19,0.22,0.19,0.18,0.18,0.16,0.24,0.2,0.18,0.22,0.15,0.2,0.18,0.17,0.18,0.16,0.16,0.19,0.17,0.15,0.17,0.19,0.18,0.14,0.16,0.17,0.14,0.2,0.14,0.16,0.13,0.14,0.15,0.16,0.18,0.15,0.16,0.16,0.15,0.14,0.0,0.16,0.12,0.11,0.15,0.15,0.12,0.16,0.13,0.16,0.11,0.14,0.13,0.12,0.13,0.11,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.12,0.1,0.1,0.0,0.11,0.12,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.1,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.09,0.09,0.0,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.12,0.0,0.0,0.0,95.63
12/10/2021,11.25,3.98,4.1,3.84,4.37,1.98,1.6,2.06,1.35,1.71,1.27,1.53,1.01,1.22,0.96,1.13,1.04,1.05,1.18,1.04,0.9,1.11,0.96,0.85,0.89,0.7,0.8,0.75,0.59,0.83,0.55,0.88,0.67,0.63,0.65,0.63,0.5,0.57,0.58,0.51,0.51,0.47,0.49,0.55,0.53,0.51,0.42,0.55,0.45,0.42,0.39,0.47,0.33,0.41,0.38,0.41,0.39,0.38,0.37,0.38,0.34,0.21,0.38,0.41,0.36,0.24,0.41,0.25,0.33,0.33,0.35,0.29,0.27,0.31,0.33,0.32,0.26,0.29,0.27,0.25,0.28,0.32,0.16,0.25,0.2,0.24,0.26,0.21,0.22,0.26,0.22,0.22,0.23,0.22,0.2,0.23,0.2,0.26,0.21,0.19,0.24,0.23,0.17,0.19,0.22,0.19,0.18,0.18,0.16,0.24,0.2,0.18,0.22,0.15,0.2,0.18,0.17,0.18,0.16,0.16,0.19,0.17,0.15,0.17,0.19,0.18,0.14,0.16,0.17,0.14,0.2,0.14,0.16,0.13,0.14,0.15,0.16,0.18,0.15,0.16,0.16,0.15,0.14,0.0,0.16,0.12,0.11,0.15,0.15,0.12,0.16,0.13,0.16,0.11,0.14,0.13,0.12,0.13,0.11,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.12,0.1,0.1,0.0,0.11,0.12,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.1,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.09,0.09,0.0,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.12,0.0,0.0,0.0,95.63
12/13/2021,11.25,3.98,4.1,3.84,4.37,1.98,1.6,2.06,1.35,1.71,1.27,1.53,1.01,1.22,0.96,1.13,1.04,1.05,1.18,1.04,0.9,1.11,0.96,0.85,0.89,0.7,0.8,0.75,0.59,0.83,0.55,0.88,0.67,0.63,0.65,0.63,0.5,0.57,0.58,0.51,0.51,0.47,0.49,0.55,0.53,0.51,0.42,0.55,0.45,0.42,0.39,0.47,0.33,0.41,0.38,0.41,0.39,0.38,0.37,0.38,0.34,0.21,0.38,0.41,0.36,0.24,0.41,0.25,0.33,0.33,0.35,0.29,0.27,0.31,0.33,0.32,0.26,0.29,0.27,0.25,0.28,0.32,0.16,0.25,0.2,0.24,0.26,0.21,0.22,0.26,0.22,0.22,0.23,0.22,0.2,0.23,0.2,0.26,0.21,0.19,0.24,0.23,0.17,0.19,0.22,0.19,0.18,0.18,0.16,0.24,0.2,0.18,0.22,0.15,0.2,0.18,0.17,0.18,0.16,0.16,0.19,0.17,0.15,0.17,0.19,0.18,0.14,0.16,0.17,0.14,0.2,0.14,0.16,0.13,0.14,0.15,0.16,0.18,0.15,0.16,0.16,0.15,0.14,0.0,0.16,0.12,0.11,0.15,0.15,0.12,0.16,0.13,0.16,0.11,0.14,0.13,0.12,0.13,0.11,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.12,0.1,0.1,0.0,0.11,0.12,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.1,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.09,0.09,0.0,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.12,0.0,0.0,0.0,95.63
12/14/2021,11.25,3.98,4.1,3.84,4.37,1.98,1.6,2.06,1.35,1.71,1.27,1.53,1.01,1.22,0.96,1.13,1.04,1.05,1.18,1.04,0.9,1.11,0.96,0.85,0.89,0.7,0.8,0.75,0.59,0.83,0.55,0.88,0.67,0.63,0.65,0.63,0.5,0.57,0.58,0.51,0.51,0.47,0.49,0.55,0.53,0.51,0.42,0.55,0.45,0.42,0.39,0.47,0.33,0.41,0.38,0.41,0.39,0.38,0.37,0.38,0.34,0.21,0.38,0.41,0.36,0.24,0.41,0.25,0.33,0.33,0.35,0.29,0.27,0.31,0.33,0.32,0.26,0.29,0.27,0.25,0.28,0.32,0.16,0.25,0.2,0.24,0.26,0.21,0.22,0.26,0.22,0.22,0.23,0.22,0.2,0.23,0.2,0.26,0.21,0.19,0.24,0.23,0.17,0.19,0.22,0.19,0.18,0.18,0.16,0.24,0.2,0.18,0.22,0.15,0.2,0.18,0.17,0.18,0.16,0.16,0.19,0.17,0.15,0.17,0.19,0.18,0.14,0.16,0.17,0.14,0.2,0.14,0.16,0.13,0.14,0.15,0.16,0.18,0.15,0.16,0.16,0.15,0.14,0.0,0.16,0.12,0.11,0.15,0.15,0.12,0.16,0.13,0.16,0.11,0.14,0.13,0.12,0.13,0.11,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.12,0.1,0.1,0.0,0.11,0.12,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.1,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.09,0.09,0.0,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.12,0.0,0.0,0.0,95.63
12/15/2021,11.25,3.98,4.1,3.84,4.37,1.98,1.6,2.06,1.35,1.71,1.27,1.53,1.01,1.22,0.96,1.13,1.04,1.05,1.18,1.04,0.9,1.11,0.96,0.85,0.89,0.7,0.8,0.75,0.59,0.83,0.55,0.88,0.67,0.63,0.65,0.63,0.5,0.57,0.58,0.51,0.51,0.47,0.49,0.55,0.53,0.51,0.42,0.55,0.45,0.42,0.39,0.47,0.33,0.41,0.38,0.41,0.39,0.38,0.37,0.38,0.34,0.21,0.38,0.41,0.36,0.24,0.41,0.25,0.33,0.33,0.35,0.29,0.27,0.31,0.33,0.32,0.26,0.29,0.27,0.25,0.28,0.32,0.16,0.25,0.2,0.24,0.26,0.21,0.22,0.26,0.22,0.22,0.23,0.22,0.2,0.23,0.2,0.26,0.21,0.19,0.24,0.23,0.17,0.19,0.22,0.19,0.18,0.18,0.16,0.24,0.2,0.18,0.22,0.15,0.2,0.18,0.17,0.18,0.16,0.16,0.19,0.17,0.15,0.17,0.19,0.18,0.14,0.16,0.17,0.14,0.2,0.14,0.16,0.13,0.14,0.15,0.16,0.18,0.15,0.16,0.16,0.15,0.14,0.0,0.16,0.12,0.11,0.15,0.15,0.12,0.16,0.13,0.16,0.11,0.14,0.13,0.12,0.13,0.11,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.12,0.1,0.1,0.0,0.11,0.12,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.1,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.09,0.09,0.0,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.12,0.0,0.0,0.0,95.63
12/16/2021,11.25,3.98,4.1,3.84,4.37,1.98,1.6,2.06,1.35,1.71,1.27,1.53,1.01,1.22,0.96,1.13,1.04,1.05,1.18,1.04,0.9,1.11,0.96,0.85,0.89,0.7,0.8,0.75,0.59,0.83,0.55,0.88,0.67,0.63,0.65,0.63,0.5,0.57,0.58,0.51,0.51,0.47,0.49,0.55,0.53,0.51,0.42,0.55,0.45,0.42,0.39,0.47,0.33,0.41,0.38,0.41,0.39,0.38,0.37,0.38,0.34,0.21,0.38,0.41,0.36,0.24,0.41,0.25,0.33,0.33,0.35,0.29,0.27,0.31,0.33,0.32,0.26,0.29,0.27,0.25,0.28,0.32,0.16,0.25,0.2,0.24,0.26,0.21,0.22,0.26,0.22,0.22,0.23,0.22,0.2,0.23,0.2,0.26,0.21,0.19,0.24,0.23,0.17,0.19,0.22,0.19,0.18,0.18,0.16,0.24,0.2,0.18,0.22,0.15,0.2,0.18,0.17,0.18,0.16,0.16,0.19,0.17,0.15,0.17,0.19,0.18,0.14,0.16,0.17,0.14,0.2,0.14,0.16,0.13,0.14,0.15,0.16,0.18,0.15,0.16,0.16,0.15,0.14,0.0,0.16,0.12,0.11,0.15,0.15,0.12,0.16,0.13,0.16,0.11,0.14,0.13,0.12,0.13,0.11,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.12,0.1,0.1,0.0,0.11,0.12,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.1,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.09,0.09,0.0,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.12,0.0,0.0,0.0,95.63
12/17/2021,11.25,3.98,4.1,3.84,4.37,1.98,1.6,2.06,1.35,1.71,1.27,1.53,1.01,1.22,0.96,1.13,1.04,1.05,1.18,1.04,0.9,1.11,0.96,0.85,0.89,0.7,0.8,0.75,0.59,0.83,0.55,0.88,0.67,0.63,0.65,0.63,0.5,0.57,0.58,0.51,0.51,0.47,0.49,0.55,0.53,0.51,0.42,0.55,0.45,0.42,0.39,0.47,0.33,0.41,0.38,0.41,0.39,0.38,0.37,0.38,0.34,0.21,0.38,0.41,0.36,0.24,0.41,0.25,0.33,0.33,0.35,0.29,0.27,0.31,0.33,0.32,0.26,0.29,0.27,0.25,0.28,0.32,0.16,0.25,0.2,0.24,0.26,0.21,0.22,0.26,0.22,0.22,0.23,0.22,0.2,0.23,0.2,0.26,0.21,0.19,0.24,0.23,0.17,0.19,0.22,0.19,0.18,0.18,0.16,0.24,0.2,0.18,0.22,0.15,0.2,0.18,0.17,0.18,0.16,0.16,0.19,0.17,0.15,0.17,0.19,0.18,0.14,0.16,0.17,0.14,0.2,0.14,0.16,0.13,0.14,0.15,0.16,0.18,0.15,0.16,0.16,0.15,0.14,0.0,0.16,0.12,0.11,0.15,0.15,0.12,0.16,0.13,0.16,0.11,0.14,0.13,0.12,0.13,0.11,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.12,0.1,0.1,0.0,0.11,0.12,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.1,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.09,0.09,0.0,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.12,0.0,0.0,0.0,95.63
12/20/2021,11.25,3.98,4.1,3.84,4.37,1.98,1.6,2.06,1.35,1.71,1.27,1.53,1.01,1.22,0.96,1.13,1.04,1.05,1.18,1.04,0.9,1.11,0.96,0.85,0.89,0.7,0.8,0.75,0.59,0.83,0.55,0.88,0.67,0.63,0.65,0.63,0.5,0.57,0.58,0.51,0.51,0.47,0.49,0.55,0.53,0.51,0.42,0.55,0.45,0.42,0.39,0.47,0.33,0.41,0.38,0.41,0.39,0.38,0.37,0.38,0.34,0.21,0.38,0.41,0.36,0.24,0.41,0.25,0.33,0.33,0.35,0.29,0.27,0.31,0.33,0.32,0.26,0.29,0.27,0.25,0.28,0.32,0.16,0.25,0.2,0.24,0.26,0.21,0.22,0.26,0.22,0.22,0.23,0.22,0.2,0.23,0.2,0.26,0.21,0.19,0.24,0.23,0.17,0.19,0.22,0.19,0.18,0.18,0.16,0.24,0.2,0.18,0.22,0.15,0.2,0.18,0.17,0.18,0.16,0.16,0.19,0.17,0.15,0.17,0.19,0.18,0.14,0.16,0.17,0.14,0.2,0.14,0.16,0.13,0.14,0.15,0.16,0.18,0.15,0.16,0.16,0.15,0.14,0.0,0.16,0.12,0.11,0.15,0.15,0.12,0.16,0.13,0.16,0.11,0.14,0.13,0.12,0.13,0.11,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.12,0.1,0.1,0.0,0.11,0.12,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.1,0.12,0.11,0.11,0.1,0.09,0.09,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.11,0.09,0.09,0.0,0.09,0.1,0.1,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.12,0.0,0.0,0.0,95.63
12/23/2021,11.07,3.99,4.11,3.36,3.67,2.14,1.71,1.99,1.44,1.86,1.28,1.27,1.07,1.17,0.98,1.23,1.14,1.13,1.23,0.97,0.94,1.18,1.04,0.82,0.95,0.71,0.83,0.76,0.67,0.83,0.61,0.8,0.66,0.62,0.63,0.64,0.55,0.52,0.61,0.52,0.51,0.48,0.48,0.57,0.54,0.54,0.44,0.58,0.46,0.44,0.43,0.47,0.36,0.42,0.37,0.4,0.39,0.39,0.39,0.36,0.36,0.23,0.39,0.42,0.36,0.26,0.41,0.26,0.34,0.36,0.36,0.32,0.29,0.32,0.33,0.32,0.28,0.31,0.29,0.25,0.28,0.32,0.17,0.27,0.23,0.24,0.26,0.2,0.21,0.21,0.23,0.22,0.22,0.22,0.19,0.24,0.23,0.26,0.2,0.2,0.25,0.23,0.18,0.19,0.22,0.19,0.2,0.18,0.16,0.23,0.19,0.19,0.21,0.15,0.21,0.2,0.17,0.18,0.16,0.16,0.19,0.18,0.15,0.17,0.19,0.16,0.14,0.15,0.17,0.14,0.18,0.14,0.17,0.13,0.14,0.16,0.16,0.17,0.14,0.16,0.16,0.15,0.15,0.0,0.16,0.11,0.11,0.15,0.14,0.1,0.15,0.14,0.16,0.1,0.14,0.12,0.0,0.14,0.13,0.12,0.1,0.1,0.12,0.12,0.12,0.11,0.12,0.1,0.1,0.0,0.11,0.11,0.11,0.0,0.12,0.1,0.11,0.09,0.1,0.1,0.11,0.13,0.11,0.11,0.09,0.09,0.1,0.09,0.0,0.0,0.1,0.09,0.1,0.0,0.11,0.09,0.09,0.0,0.0,0.09,0.1,0.0,0.09,0.0,0.1,0.09,0.0,0.0,0.32,0.0,0.09,0.09,0.0,0.0,0.09,0.0,0.12,0.0,0.0,0.0,95.78000000000002
12/24/2021,11.12,3.97,4.09,3.46,3.76,2.09,1.73,1.96,1.47,1.82,1.3,1.27,1.04,1.18,0.98,1.22,1.13,1.1,1.2,1.01,0.91,1.18,1.03,0.82,0.94,0.72,0.82,0.75,0.65,0.82,0.6,0.8,0.66,0.62,0.64,0.65,0.55,0.51,0.6,0.52,0.52,0.47,0.49,0.57,0.54,0.54,0.46,0.57,0.46,0.43,0.41,0.47,0.36,0.43,0.37,0.4,0.39,0.39,0.39,0.36,0.34,0.24,0.39,0.41,0.36,0.26,0.4,0.26,0.34,0.37,0.36,0.32,0.3,0.31,0.32,0.32,0.28,0.3,0.28,0.26,0.28,0.32,0.17,0.27,0.22,0.24,0.26,0.2,0.21,0.22,0.23,0.22,0.23,0.22,0.2,0.24,0.23,0.26,0.2,0.19,0.25,0.23,0.18,0.19,0.22,0.19,0.2,0.18,0.16,0.24,0.2,0.19,0.21,0.15,0.21,0.19,0.17,0.18,0.17,0.16,0.2,0.18,0.15,0.17,0.19,0.16,0.14,0.15,0.17,0.14,0.18,0.14,0.17,0.13,0.14,0.16,0.16,0.17,0.14,0.17,0.16,0.15,0.15,0.0,0.16,0.11,0.11,0.15,0.14,0.1,0.15,0.14,0.16,0.1,0.14,0.12,0.0,0.13,0.13,0.12,0.1,0.1,0.12,0.11,0.12,0.11,0.12,0.1,0.1,0.0,0.11,0.11,0.11,0.0,0.12,0.11,0.11,0.09,0.1,0.11,0.11,0.12,0.11,0.11,0.1,0.09,0.1,0.09,0.0,0.0,0.1,0.09,0.1,0.0,0.11,0.09,0.09,0.0,0.0,0.09,0.1,0.0,0.09,0.0,0.1,0.09,0.09,0.0,0.36,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.12,0.0,0.0,0.0,95.82
