,MRNA,AMGN,GILD,ILMN,REGN,BIIB,VRTX,BNTX,SGEN,HZNP,ALNY,AZN,NVAX,INCY,RPRX,BGNE,BMRN,SNY,NTLA,GH,CRSP,ZLAB,SYNH,UTHR,JAZZ,ARGX,FATE,NBIX,BBIO,XLRN,MRTX,BEAM,SRPT,DNLI,ASND,RARE,ARWR,MEDP,PACB,HALO,EXEL,BPMC,IONS,VIR,TWST,ALKS,ADPT,APLS,KOD,ARVN,EDIT,IBRX,ALLK,SWTX,IOVA,RETA,TPTX,KRTX,CRTX,RLAY,ARNA,ALLO,BCRX,ACAD,VCYT,TBIO,PTCT,FOLD,INSM,AGIO,NKTR,CYTK,ALXO,PRTA,MYGN,PCRX,SAGE,NSTG,ITCI,IMAB,GMAB,HCM,IRWD,ALEC,RUBY,AMRN,PTGX,ZNTL,INO,IGMS,AUP.TO,RCKT,RVNC,XNCR,NGM,GBT,LGND,RVMD,GRFS,CSTL,DCPH,DRNA,CDXS,SGMO,MGNX,REPL,MDGL,NRIX,SRRK,PCVX,QURE,RGNX,SUPN,YMAB,ARCT,BLUE,ALVR,PGEN,RPTX,NKTX,GBIO,KRYS,AMTI,FGEN,IMGN,KURA,FMTX,INVA,ARQT,ATRA,CHRS,LEGN,MNKD,CCXI,ISEE,ENDP,TBPH,OMER,STOK,ENTA,RAPT,AMPH,AXSM,TVTX,VNDA,KDMN,ITOS,PSNL,MRSN,IDYA,STRO,OCUL,KROS,IMVT,SMMT,SNDX,PETQ,ANNX,ZGNX,CRNX,RNA,PLRX,AFMD,FULC,XENE,RYTM,RIGL,ORIC,AERI,DTIL,GOSS,CARA,AKRO,RDUS,ANAB,COLL,MGTX,PASG,GTHX,MCRB,EGRX,KDNY,CGEN,PSTX,EPZM,TCRR,ADAP,CLVS,ICPT,PAHC,SELB,ACIU,VSTM,XBIT,KALV,AVDL,SIGA,MRNS,ALT,SPRO,FRTT,GLPG,BPFH,APLT,AUPH,AKBA,PLLDA.AX,GERN,RDHL,KPTI,RLMD,KZR,FIXX,n/a,AGPXX,AKUS,ANIP,EH3A.,FLXN,JNCE,KNSA,MGTA,TSVTV,CTMX,ABUS,PRVB,VTRS,NVCR,CVAC,MRVI,ABCL,SANA,RXRX,KYMR,HRMY,TIL,LYEL,VERV,ERAS,MORF,INBX,CCCC,AVXL,SEER,MRUS,ATAI,RXDX,BCYC,DAWN,PMVP,MXCT.L,NUVL,ICVX,CRBU,GRTS,IPSC,DSGN,HUMA,ME,ABSI,GLUE,ACRS,JANX,TNYA,KRON,BVS,OMIC,PRAX,IMGO,EWTX,KNTE,QSI,AVIR,TSVT,ACET,TCDA,BCAB,CGEM,NAUT,OMGA,SUM
11/16/2021,5.33,8.34,7.59,5.41,5.91,3.49,4.13,1.75,2.91,2.2,1.86,1.77,1.14,1.29,1.54,1.69,1.34,1.09,0.86,0.96,0.6,0.53,0.96,0.81,0.74,0.78,0.49,0.76,0.65,0.95,0.67,0.56,0.62,0.56,0.73,0.5,0.71,0.71,0.48,0.5,0.51,0.61,0.43,0.39,0.52,0.36,0.43,0.31,0.52,0.38,0.24,0.28,0.41,0.31,0.33,0.29,0.19,0.37,0.0,0.35,0.33,0.25,0.2,0.3,0.3,0.0,0.25,0.28,0.33,0.23,0.23,0.3,0.16,0.23,0.22,0.23,0.23,0.2,0.31,0.23,0.19,0.15,0.18,0.17,0.12,0.0,0.16,0.32,0.14,0.14,0.0,0.2,0.1,0.21,0.14,0.18,0.24,0.21,0.13,0.12,0.05,0.16,0.22,0.13,0.11,0.14,0.14,0.13,0.11,0.12,0.14,0.15,0.16,0.09,0.09,0.07,0.14,0.08,0.1,0.06,0.11,0.1,0.08,0.1,0.1,0.11,0.08,0.11,0.1,0.13,0.13,0.14,0.11,0.24,0.18,0.14,0.06,0.05,0.09,0.17,0.1,0.09,0.14,0.17,0.09,0.0,0.09,0.08,0.06,0.08,0.09,0.05,0.13,0.09,0.05,0.08,0.06,0.06,0.08,0.11,0.11,0.05,0.06,0.07,0.14,0.06,0.05,0.06,0.05,0.06,0.09,0.07,0.08,0.08,0.08,0.06,0.08,0.04,0.06,0.06,0.06,0.07,0.05,0.0,0.04,0.0,0.06,0.04,0.06,0.04,0.0,0.04,0.05,0.04,0.0,0.06,0.05,0.04,0.0,0.05,0.0,0.05,0.0,0.0,0.34,0.05,0.0,0.04,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.04,0.04,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.53
11/17/2021,5.45,8.32,7.59,5.38,5.95,3.54,4.15,1.76,2.94,2.23,1.83,1.65,1.14,1.3,1.61,1.73,1.34,1.07,0.87,0.94,0.61,0.53,0.89,0.82,0.77,0.78,0.48,0.75,0.65,0.95,0.66,0.55,0.61,0.56,0.73,0.49,0.7,0.72,0.49,0.5,0.51,0.6,0.42,0.39,0.52,0.35,0.42,0.34,0.52,0.37,0.23,0.27,0.4,0.31,0.29,0.29,0.19,0.36,0.0,0.34,0.33,0.25,0.2,0.3,0.31,0.0,0.25,0.27,0.33,0.22,0.22,0.3,0.17,0.23,0.21,0.23,0.23,0.2,0.3,0.23,0.19,0.15,0.18,0.17,0.11,0.0,0.16,0.32,0.14,0.14,0.0,0.2,0.1,0.2,0.14,0.18,0.24,0.22,0.13,0.12,0.05,0.16,0.22,0.13,0.11,0.14,0.14,0.14,0.11,0.13,0.13,0.15,0.16,0.09,0.09,0.07,0.13,0.08,0.11,0.06,0.11,0.1,0.08,0.1,0.1,0.11,0.08,0.11,0.1,0.13,0.13,0.14,0.11,0.25,0.17,0.14,0.05,0.05,0.09,0.17,0.1,0.09,0.13,0.16,0.09,0.0,0.1,0.07,0.06,0.08,0.08,0.05,0.13,0.09,0.05,0.08,0.06,0.06,0.08,0.11,0.1,0.05,0.06,0.07,0.14,0.06,0.05,0.06,0.05,0.05,0.08,0.07,0.08,0.08,0.08,0.06,0.08,0.04,0.06,0.06,0.06,0.07,0.04,0.04,0.04,0.0,0.06,0.04,0.06,0.04,0.0,0.04,0.05,0.0,0.0,0.06,0.05,0.04,0.0,0.05,0.0,0.05,0.0,0.0,0.35,0.05,0.0,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.14,0.04,0.0,0.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.44
11/18/2021,5.57,8.21,7.59,5.35,6.14,3.57,4.17,1.86,3.01,2.23,1.87,1.69,1.16,1.3,1.61,1.76,1.36,1.08,0.88,0.95,0.59,0.54,0.92,0.83,0.77,0.76,0.46,0.75,0.65,0.95,0.65,0.52,0.61,0.55,0.72,0.5,0.62,0.71,0.48,0.49,0.52,0.61,0.42,0.39,0.5,0.34,0.42,0.33,0.48,0.37,0.22,0.25,0.41,0.31,0.28,0.27,0.2,0.36,0.0,0.34,0.33,0.24,0.19,0.29,0.3,0.0,0.25,0.28,0.32,0.22,0.22,0.3,0.17,0.23,0.21,0.23,0.22,0.2,0.3,0.23,0.18,0.15,0.18,0.16,0.11,0.0,0.15,0.32,0.14,0.14,0.0,0.15,0.09,0.2,0.14,0.19,0.25,0.21,0.13,0.12,0.05,0.15,0.21,0.13,0.11,0.14,0.14,0.14,0.11,0.12,0.13,0.12,0.16,0.09,0.09,0.07,0.13,0.07,0.1,0.06,0.11,0.1,0.08,0.1,0.1,0.11,0.08,0.11,0.09,0.13,0.13,0.14,0.11,0.25,0.17,0.14,0.06,0.05,0.1,0.17,0.1,0.09,0.13,0.16,0.09,0.0,0.1,0.07,0.06,0.08,0.08,0.05,0.13,0.09,0.05,0.08,0.06,0.05,0.08,0.11,0.1,0.05,0.07,0.07,0.14,0.06,0.05,0.06,0.05,0.05,0.08,0.07,0.08,0.08,0.08,0.06,0.08,0.04,0.06,0.07,0.06,0.07,0.04,0.04,0.0,0.0,0.05,0.04,0.05,0.04,0.0,0.04,0.05,0.0,0.0,0.06,0.05,0.04,0.0,0.05,0.0,0.05,0.0,0.0,0.32,0.05,0.0,0.04,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.14,0.04,0.0,0.0,0.04,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.49
11/19/2021,5.55,8.12,7.55,5.33,6.08,3.43,4.19,1.91,3.0,2.19,1.86,1.62,1.15,1.31,1.62,1.79,1.34,1.08,0.91,0.96,0.6,0.57,0.94,0.83,0.76,0.76,0.48,0.76,0.64,0.95,0.66,0.54,0.6,0.56,0.74,0.49,0.6,0.73,0.56,0.49,0.51,0.61,0.42,0.4,0.52,0.35,0.42,0.37,0.5,0.36,0.23,0.25,0.4,0.32,0.28,0.27,0.2,0.36,0.0,0.34,0.34,0.25,0.2,0.3,0.3,0.0,0.26,0.29,0.32,0.22,0.22,0.3,0.16,0.23,0.21,0.23,0.22,0.2,0.3,0.26,0.18,0.16,0.18,0.16,0.11,0.0,0.16,0.31,0.14,0.14,0.0,0.16,0.1,0.2,0.14,0.19,0.24,0.21,0.13,0.12,0.05,0.15,0.22,0.13,0.11,0.14,0.13,0.13,0.11,0.12,0.13,0.12,0.16,0.08,0.09,0.07,0.13,0.07,0.11,0.05,0.11,0.1,0.08,0.11,0.11,0.11,0.08,0.11,0.09,0.13,0.13,0.15,0.11,0.25,0.17,0.14,0.05,0.05,0.09,0.17,0.1,0.09,0.12,0.16,0.09,0.0,0.1,0.07,0.06,0.08,0.08,0.05,0.13,0.09,0.05,0.08,0.07,0.05,0.07,0.11,0.11,0.05,0.07,0.07,0.14,0.06,0.05,0.06,0.05,0.05,0.08,0.07,0.08,0.08,0.08,0.06,0.08,0.04,0.06,0.07,0.06,0.07,0.0,0.0,0.04,0.0,0.05,0.04,0.05,0.04,0.0,0.04,0.05,0.0,0.0,0.06,0.05,0.04,0.0,0.05,0.0,0.04,0.0,0.0,0.32,0.05,0.0,0.04,0.0,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.06,0.15,0.04,0.04,0.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.51
11/22/2021,5.55,8.12,7.55,5.34,6.08,3.44,4.2,1.91,3.01,2.19,1.86,1.62,1.15,1.31,1.62,1.79,1.34,1.08,0.91,0.96,0.6,0.57,0.94,0.83,0.76,0.76,0.48,0.76,0.64,0.95,0.66,0.54,0.6,0.55,0.74,0.49,0.6,0.73,0.51,0.49,0.51,0.61,0.42,0.39,0.52,0.35,0.42,0.37,0.5,0.36,0.23,0.25,0.4,0.32,0.28,0.27,0.2,0.36,0.0,0.34,0.34,0.25,0.2,0.3,0.3,0.0,0.26,0.29,0.32,0.22,0.22,0.3,0.16,0.23,0.21,0.23,0.22,0.2,0.3,0.26,0.18,0.15,0.18,0.16,0.11,0.15,0.16,0.31,0.14,0.14,0.0,0.16,0.1,0.2,0.14,0.19,0.24,0.21,0.13,0.12,0.05,0.15,0.22,0.13,0.11,0.14,0.13,0.13,0.11,0.12,0.13,0.12,0.16,0.07,0.09,0.07,0.13,0.07,0.11,0.05,0.1,0.1,0.08,0.11,0.11,0.1,0.08,0.11,0.09,0.13,0.13,0.15,0.11,0.24,0.17,0.14,0.05,0.05,0.09,0.17,0.1,0.09,0.12,0.16,0.09,0.0,0.1,0.07,0.06,0.08,0.08,0.05,0.13,0.08,0.05,0.08,0.07,0.05,0.07,0.11,0.11,0.05,0.07,0.07,0.14,0.06,0.04,0.06,0.05,0.05,0.08,0.07,0.08,0.08,0.08,0.06,0.08,0.0,0.05,0.07,0.06,0.07,0.0,0.04,0.0,0.0,0.05,0.04,0.05,0.04,0.0,0.04,0.05,0.0,0.0,0.05,0.05,0.04,0.04,0.05,0.0,0.04,0.0,0.0,0.32,0.04,0.0,0.04,0.0,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.04,0.04,0.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.37
11/23/2021,5.55,8.12,7.55,5.34,6.08,3.44,4.2,1.91,3.01,2.19,1.86,1.62,1.15,1.31,1.62,1.79,1.34,1.08,0.91,0.96,0.6,0.57,0.94,0.83,0.76,0.76,0.48,0.76,0.64,0.95,0.66,0.54,0.6,0.55,0.74,0.49,0.6,0.73,0.51,0.49,0.51,0.61,0.42,0.39,0.52,0.35,0.42,0.37,0.5,0.36,0.23,0.25,0.4,0.32,0.28,0.27,0.2,0.36,0.0,0.34,0.34,0.25,0.2,0.3,0.3,0.0,0.26,0.29,0.32,0.22,0.22,0.3,0.16,0.23,0.21,0.23,0.22,0.2,0.3,0.26,0.18,0.15,0.18,0.16,0.11,0.15,0.16,0.31,0.14,0.14,0.0,0.16,0.1,0.2,0.14,0.19,0.24,0.21,0.13,0.12,0.05,0.15,0.22,0.13,0.11,0.14,0.13,0.13,0.11,0.12,0.13,0.12,0.16,0.07,0.09,0.07,0.13,0.07,0.11,0.05,0.1,0.1,0.08,0.11,0.11,0.1,0.08,0.11,0.09,0.13,0.13,0.15,0.11,0.24,0.17,0.14,0.05,0.05,0.09,0.17,0.1,0.09,0.12,0.16,0.09,0.0,0.1,0.07,0.06,0.08,0.08,0.05,0.13,0.08,0.05,0.08,0.07,0.05,0.07,0.11,0.11,0.05,0.07,0.07,0.14,0.06,0.04,0.06,0.05,0.05,0.08,0.07,0.08,0.08,0.08,0.06,0.08,0.0,0.05,0.07,0.06,0.07,0.0,0.04,0.0,0.0,0.05,0.04,0.05,0.04,0.0,0.04,0.05,0.0,0.0,0.05,0.05,0.04,0.04,0.05,0.0,0.04,0.0,0.0,0.32,0.04,0.0,0.04,0.0,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.04,0.04,0.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.37
11/24/2021,6.3,8.22,7.82,5.39,6.23,3.41,4.11,2.17,3.05,2.21,1.96,1.62,1.31,1.3,1.62,1.7,1.53,1.08,0.87,0.9,0.57,0.53,0.96,0.82,0.72,0.72,0.49,0.74,0.58,0.0,0.66,0.54,0.58,0.52,0.71,0.49,0.68,0.74,0.53,0.46,0.52,0.58,0.41,0.39,0.5,0.34,0.35,0.35,0.46,0.37,0.22,0.23,0.39,0.32,0.27,0.26,0.18,0.36,0.0,0.34,0.33,0.24,0.19,0.28,0.32,0.0,0.26,0.28,0.32,0.21,0.2,0.31,0.14,0.24,0.2,0.23,0.22,0.19,0.3,0.26,0.18,0.15,0.17,0.16,0.11,0.0,0.15,0.32,0.14,0.13,0.0,0.16,0.09,0.2,0.14,0.18,0.25,0.2,0.13,0.11,0.05,0.27,0.22,0.12,0.1,0.15,0.12,0.13,0.09,0.11,0.13,0.13,0.16,0.07,0.09,0.07,0.12,0.07,0.1,0.05,0.1,0.11,0.08,0.1,0.09,0.1,0.08,0.11,0.08,0.14,0.13,0.16,0.11,0.25,0.17,0.13,0.06,0.05,0.09,0.14,0.09,0.09,0.12,0.16,0.09,0.0,0.12,0.06,0.05,0.08,0.07,0.05,0.13,0.09,0.05,0.08,0.06,0.05,0.07,0.12,0.12,0.05,0.07,0.06,0.13,0.05,0.05,0.06,0.04,0.05,0.08,0.07,0.08,0.07,0.08,0.06,0.08,0.04,0.05,0.08,0.06,0.07,0.0,0.04,0.0,0.0,0.05,0.0,0.05,0.04,0.0,0.04,0.05,0.0,0.04,0.05,0.06,0.04,0.04,0.05,0.0,0.04,0.0,0.0,0.33,0.04,0.0,0.05,0.0,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.14,0.0,0.04,0.0,0.0,0.07,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.64
11/25/2021,6.8,8.14,8.02,5.39,6.19,3.37,4.1,2.43,2.95,2.19,2.04,1.62,1.42,1.29,1.64,1.66,1.52,1.07,0.84,0.91,0.56,0.47,0.96,0.82,0.73,0.7,0.46,0.75,0.56,0.0,0.67,0.5,0.57,0.51,0.68,0.48,0.66,0.73,0.46,0.46,0.5,0.58,0.4,0.38,0.44,0.34,0.34,0.35,0.47,0.37,0.21,0.22,0.39,0.31,0.26,0.26,0.18,0.35,0.0,0.34,0.33,0.24,0.2,0.28,0.29,0.0,0.26,0.28,0.31,0.2,0.2,0.31,0.14,0.24,0.2,0.22,0.22,0.18,0.31,0.25,0.17,0.17,0.18,0.15,0.11,0.0,0.15,0.31,0.14,0.12,0.0,0.15,0.09,0.2,0.14,0.17,0.25,0.19,0.13,0.1,0.05,0.27,0.22,0.12,0.1,0.15,0.12,0.13,0.09,0.1,0.12,0.13,0.16,0.07,0.09,0.07,0.12,0.07,0.1,0.05,0.1,0.09,0.07,0.1,0.09,0.1,0.08,0.11,0.08,0.14,0.13,0.15,0.11,0.25,0.16,0.13,0.06,0.04,0.1,0.14,0.09,0.09,0.13,0.17,0.09,0.0,0.12,0.06,0.05,0.09,0.07,0.05,0.13,0.08,0.05,0.08,0.06,0.05,0.07,0.11,0.11,0.05,0.08,0.06,0.12,0.05,0.05,0.06,0.04,0.05,0.08,0.06,0.08,0.08,0.08,0.06,0.08,0.04,0.05,0.08,0.06,0.07,0.0,0.04,0.0,0.0,0.05,0.0,0.05,0.04,0.0,0.04,0.05,0.0,0.0,0.05,0.06,0.04,0.04,0.05,0.0,0.04,0.0,0.0,0.23,0.04,0.0,0.04,0.0,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.14,0.0,0.04,0.0,0.0,0.07,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.68
11/26/2021,6.68,8.25,8.13,5.25,6.27,3.41,4.24,2.34,2.92,2.18,2.06,1.64,1.38,1.3,1.65,1.64,1.52,1.07,0.79,0.87,0.56,0.46,0.96,0.84,0.73,0.7,0.46,0.76,0.57,0.0,0.66,0.5,0.58,0.52,0.71,0.48,0.68,0.7,0.47,0.46,0.51,0.56,0.4,0.37,0.44,0.34,0.35,0.35,0.47,0.37,0.21,0.22,0.4,0.31,0.27,0.25,0.18,0.36,0.0,0.31,0.33,0.24,0.2,0.29,0.28,0.0,0.26,0.28,0.32,0.2,0.2,0.31,0.13,0.21,0.2,0.22,0.22,0.18,0.32,0.25,0.17,0.16,0.17,0.16,0.11,0.14,0.15,0.31,0.13,0.13,0.0,0.15,0.09,0.2,0.13,0.17,0.24,0.2,0.12,0.1,0.04,0.27,0.22,0.12,0.11,0.14,0.12,0.13,0.09,0.1,0.12,0.13,0.16,0.07,0.09,0.07,0.12,0.07,0.1,0.05,0.1,0.09,0.07,0.11,0.09,0.1,0.07,0.11,0.08,0.14,0.13,0.16,0.11,0.25,0.17,0.13,0.06,0.04,0.1,0.16,0.09,0.09,0.13,0.16,0.09,0.0,0.12,0.06,0.05,0.08,0.07,0.05,0.13,0.09,0.05,0.08,0.06,0.05,0.06,0.12,0.1,0.05,0.07,0.06,0.13,0.05,0.04,0.06,0.04,0.05,0.08,0.06,0.08,0.08,0.08,0.06,0.07,0.04,0.05,0.08,0.06,0.07,0.0,0.04,0.0,0.0,0.05,0.0,0.05,0.04,0.0,0.04,0.05,0.0,0.0,0.05,0.06,0.04,0.04,0.05,0.0,0.04,0.0,0.0,0.23,0.04,0.0,0.04,0.0,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.04,0.0,0.0,0.07,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.67000000000002
11/29/2021,6.59,8.2,8.05,5.24,6.24,3.35,4.22,2.31,2.9,2.18,2.07,1.62,1.37,1.36,1.65,1.64,1.51,1.05,0.78,1.0,0.57,0.49,0.96,0.83,0.73,0.71,0.48,0.77,0.56,0.0,0.67,0.5,0.59,0.53,0.71,0.48,0.71,0.71,0.47,0.46,0.51,0.56,0.39,0.38,0.43,0.34,0.37,0.4,0.48,0.35,0.21,0.23,0.4,0.32,0.27,0.25,0.19,0.36,0.0,0.31,0.33,0.24,0.21,0.29,0.27,0.0,0.26,0.28,0.32,0.2,0.2,0.31,0.13,0.22,0.2,0.22,0.22,0.18,0.33,0.25,0.17,0.17,0.17,0.16,0.11,0.14,0.15,0.32,0.13,0.13,0.0,0.15,0.09,0.2,0.13,0.17,0.24,0.2,0.12,0.1,0.04,0.27,0.22,0.12,0.11,0.13,0.13,0.13,0.09,0.1,0.12,0.13,0.16,0.07,0.09,0.07,0.11,0.08,0.1,0.05,0.1,0.09,0.07,0.11,0.09,0.09,0.08,0.11,0.08,0.14,0.13,0.16,0.11,0.25,0.17,0.13,0.06,0.04,0.09,0.16,0.09,0.09,0.13,0.17,0.09,0.0,0.12,0.06,0.05,0.08,0.07,0.05,0.13,0.09,0.05,0.08,0.06,0.05,0.06,0.12,0.1,0.05,0.08,0.06,0.13,0.05,0.05,0.05,0.04,0.05,0.08,0.06,0.07,0.08,0.08,0.06,0.08,0.04,0.05,0.08,0.06,0.08,0.0,0.04,0.0,0.0,0.05,0.0,0.05,0.04,0.0,0.04,0.05,0.0,0.0,0.05,0.06,0.04,0.04,0.05,0.0,0.04,0.0,0.0,0.23,0.04,0.0,0.05,0.0,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.04,0.0,0.0,0.06,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.68
11/30/2021,7.91,8.05,8.04,5.27,6.17,3.24,4.14,2.63,2.83,2.17,2.06,1.62,1.49,1.38,1.64,1.62,1.47,1.03,0.76,0.99,0.55,0.49,0.94,0.8,0.69,0.71,0.46,0.75,0.54,0.0,0.65,0.48,0.58,0.5,0.69,0.48,0.69,0.69,0.47,0.44,0.49,0.54,0.38,0.43,0.43,0.33,0.36,0.38,0.45,0.35,0.2,0.23,0.4,0.31,0.26,0.23,0.18,0.35,0.0,0.29,0.32,0.23,0.2,0.28,0.27,0.0,0.25,0.26,0.3,0.2,0.19,0.3,0.12,0.2,0.19,0.21,0.21,0.17,0.32,0.24,0.17,0.17,0.17,0.15,0.1,0.13,0.14,0.31,0.14,0.12,0.0,0.14,0.08,0.19,0.13,0.17,0.24,0.18,0.12,0.1,0.04,0.27,0.22,0.11,0.1,0.13,0.12,0.12,0.08,0.09,0.12,0.12,0.15,0.07,0.1,0.07,0.11,0.07,0.1,0.05,0.09,0.08,0.06,0.1,0.09,0.08,0.07,0.11,0.08,0.14,0.13,0.16,0.11,0.23,0.16,0.12,0.05,0.04,0.08,0.17,0.08,0.09,0.13,0.16,0.08,0.0,0.11,0.06,0.05,0.08,0.07,0.05,0.12,0.08,0.05,0.07,0.06,0.05,0.06,0.1,0.1,0.05,0.08,0.06,0.12,0.04,0.04,0.05,0.04,0.05,0.07,0.06,0.07,0.07,0.08,0.06,0.07,0.04,0.05,0.08,0.06,0.08,0.0,0.04,0.0,0.0,0.05,0.0,0.05,0.04,0.0,0.04,0.04,0.0,0.0,0.05,0.06,0.04,0.04,0.04,0.0,0.04,0.0,0.0,0.23,0.04,0.0,0.04,0.0,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.04,0.0,0.0,0.06,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.69
