,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,PG,MDT,JPM,V,HD,PYPL,MA,ISRG,KO,DIS,CVS,BAC,ADBE,ANTM,COST,XOM,ZTS,CMCSA,SYK,GILD,NFLX,CI,VZ,CRM,INTC,CSCO,UPS,NKE,CVX,T,AVGO,UNP,ACN,EW,TXN,WFC,MCD,BSX,QCOM,CAT,IDXX,MMM,NEE,DE,ORCL,LIN,MS,LOW,IQV,INTU,C,SBUX,MO,TGT,BLK,AMAT,AMT,ALGN,GS,AMD,IBM,DXCM,NOW,ALXN,BAX,AXP,EL,SCHW,CSX,CHTR,RMD,NSC,PLD,SPGI,MU,ZBH,CCI,MTD,LRCX,FDX,TMUS,BKNG,TJX,ITW,COP,FIS,MCK,PNC,ADP,CB,ETN,ATVI,DUK,TFC,GM,USB,CME,LH,ROP,EMR,WST,EQIX,MMC,WM,SHW,ICE,ADSK,APD,MCO,D,SO,CERN,ADI,COF,KMB,F,GPN,FISV,PGR,TT,JCI,WAT,AON,STE,NEM,PH,SYY,STZ,DG,ECL,CARR,TWTR,INFO,FCX,NXPI,CMI,TFX,GIS,EOG,KLAC,TDG,DGX,HOLX,TROW,EBAY,MNST,ADM,MET,PSA,OTIS,WBA,MSCI,DOW,ROST,TEL,CAH,PRU,AIG,CASH,DLR,ROK,KR,DD,APH,PCAR,FAST,SWK,SLB,EA,EXC,ABC,CTAS,AEP,SNPS,ALL,APTV,BK,MSI,CMG,SRE,XLNX,FTNT,DFS,SBAC,AME,HPQ,CPRT,PSX,MPC,TRV,SPG,YUM,VRSK,CDNS,PPG,INCY,MAR,WELL,CTSH,LUV,PAYX,EFX,HLT,RSG,n/a,ABMD,IFF,NUE,ODFL,MCHP,MRNA,CL,ORLY,KHC,XRAY,DAL,GNRC,TSN,PXD,SIVB,FRC,AZO,O,STT,ETSY,HUM,XEL,MKC,AVB,CBRE,CLX,AFL,DOV,AJG,CTVA,ANET,ANSS,AMP,AWK,DLTR,ARE,ALB,ED,BLL,DVN,CDW,CAG,AEE,BF.B,DVA,CMS,KMX,DRI,BBY,BKR,BR,CFG,AKAM,AMCR,BXP,CHRW,FANG,AVY,BBWI WI,CINF,CE,DPZ,AES,CF,CCL,CPB,LNT,ALLE,CNP,AAL,CBOE,CTXS,BRO,CTRA,ATO,AAP,BWA,ALK,CDAY,CMA,APA,AIZ,DISH,DISCK,DISCA,SUM
09/10/2021,6.45,5.93,4.0,2.39,2.27,2.16,1.38,1.47,1.53,1.41,1.37,1.25,1.0,0.92,0.9,0.78,0.97,0.87,0.87,0.86,0.8,0.82,0.7,0.81,0.61,0.75,0.71,0.68,0.67,0.69,0.55,0.59,0.63,0.56,0.64,0.51,0.56,0.5,0.5,0.54,0.49,0.56,0.57,0.47,0.48,0.47,0.47,0.43,0.41,0.43,0.39,0.45,0.42,0.41,0.41,0.41,0.37,0.37,0.4,0.37,0.35,0.37,0.33,0.34,0.33,0.36,0.38,0.35,0.36,0.31,0.4,0.35,0.0,0.31,0.28,0.31,0.29,0.26,0.29,0.31,0.23,0.28,0.27,0.23,0.22,0.24,0.27,0.23,0.22,0.21,0.24,0.24,0.23,0.21,0.19,0.23,0.22,0.21,0.23,0.22,0.17,0.21,0.21,0.17,0.2,0.19,0.21,0.19,0.21,0.24,0.21,0.22,0.2,0.2,0.18,0.18,0.16,0.17,0.17,0.19,0.16,0.24,0.17,0.18,0.14,0.13,0.18,0.15,0.17,0.17,0.18,0.19,0.15,0.13,0.14,0.15,0.13,0.15,0.16,0.17,0.14,0.16,0.15,0.14,0.13,0.13,0.13,0.11,0.15,0.11,0.14,0.15,0.14,0.13,0.13,0.12,0.13,0.14,0.14,0.14,0.15,0.13,0.12,0.14,0.11,0.12,0.13,0.0,0.12,0.12,0.14,0.0,0.12,0.0,0.12,0.0,0.11,0.12,0.13,0.13,0.12,0.12,0.14,0.12,0.11,0.12,0.11,0.14,0.0,0.11,0.13,0.11,0.12,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.13,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.11,0.24,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.17000000000002
09/13/2021,6.37,5.9,4.0,2.37,2.27,2.17,1.38,1.45,1.54,1.43,1.37,1.26,1.01,0.93,0.88,0.8,0.96,0.87,0.88,0.85,0.8,0.83,0.69,0.83,0.61,0.74,0.71,0.68,0.67,0.69,0.55,0.58,0.62,0.56,0.64,0.5,0.57,0.5,0.5,0.54,0.48,0.56,0.57,0.47,0.49,0.48,0.48,0.43,0.4,0.43,0.39,0.46,0.41,0.42,0.41,0.41,0.37,0.37,0.41,0.37,0.36,0.37,0.33,0.35,0.33,0.36,0.39,0.35,0.36,0.31,0.4,0.34,0.0,0.3,0.28,0.31,0.29,0.26,0.29,0.31,0.23,0.28,0.27,0.22,0.22,0.24,0.27,0.23,0.21,0.21,0.24,0.24,0.23,0.21,0.2,0.23,0.22,0.21,0.23,0.21,0.17,0.21,0.21,0.17,0.2,0.19,0.21,0.19,0.2,0.24,0.21,0.22,0.2,0.2,0.18,0.18,0.16,0.18,0.18,0.19,0.16,0.25,0.17,0.18,0.14,0.14,0.18,0.15,0.17,0.18,0.18,0.19,0.15,0.13,0.14,0.15,0.14,0.15,0.16,0.17,0.13,0.16,0.14,0.14,0.13,0.13,0.13,0.11,0.15,0.11,0.14,0.15,0.14,0.13,0.13,0.12,0.13,0.14,0.14,0.14,0.15,0.12,0.12,0.14,0.11,0.12,0.13,0.0,0.12,0.12,0.14,0.0,0.12,0.11,0.12,0.11,0.0,0.12,0.13,0.13,0.13,0.12,0.14,0.12,0.11,0.12,0.11,0.14,0.0,0.11,0.13,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.11,0.11,0.13,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.11,0.25,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.13
09/14/2021,6.37,5.9,4.0,2.37,2.27,2.17,1.38,1.45,1.54,1.43,1.37,1.26,1.01,0.93,0.88,0.8,0.96,0.87,0.88,0.85,0.8,0.83,0.69,0.83,0.61,0.74,0.71,0.68,0.67,0.69,0.55,0.58,0.62,0.56,0.64,0.5,0.57,0.5,0.5,0.54,0.48,0.56,0.57,0.47,0.49,0.48,0.48,0.43,0.4,0.43,0.39,0.46,0.41,0.42,0.41,0.41,0.37,0.37,0.41,0.37,0.36,0.37,0.33,0.35,0.33,0.36,0.39,0.35,0.36,0.31,0.4,0.34,0.0,0.3,0.28,0.31,0.29,0.26,0.29,0.31,0.23,0.28,0.27,0.22,0.22,0.24,0.27,0.23,0.21,0.21,0.24,0.24,0.23,0.21,0.2,0.23,0.22,0.21,0.23,0.21,0.17,0.21,0.21,0.17,0.2,0.19,0.21,0.19,0.2,0.24,0.21,0.22,0.2,0.2,0.18,0.18,0.16,0.18,0.18,0.19,0.16,0.25,0.17,0.18,0.14,0.14,0.18,0.15,0.17,0.18,0.18,0.19,0.15,0.13,0.14,0.15,0.14,0.15,0.16,0.17,0.13,0.16,0.14,0.14,0.13,0.13,0.13,0.11,0.15,0.11,0.14,0.15,0.14,0.13,0.13,0.12,0.13,0.14,0.14,0.14,0.15,0.12,0.12,0.14,0.11,0.12,0.13,0.0,0.12,0.12,0.14,0.0,0.12,0.11,0.12,0.11,0.0,0.12,0.13,0.13,0.13,0.12,0.14,0.12,0.11,0.12,0.11,0.14,0.0,0.11,0.13,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.11,0.11,0.13,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.11,0.25,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.13
09/15/2021,6.21,5.92,4.01,2.4,2.24,2.14,1.39,1.48,1.52,1.44,1.36,1.25,1.01,0.94,0.88,0.8,0.93,0.88,0.88,0.85,0.79,0.83,0.67,0.83,0.61,0.75,0.71,0.68,0.68,0.69,0.53,0.59,0.62,0.56,0.64,0.51,0.57,0.51,0.5,0.55,0.48,0.57,0.57,0.48,0.49,0.49,0.47,0.44,0.4,0.44,0.39,0.46,0.41,0.42,0.41,0.41,0.37,0.37,0.41,0.37,0.36,0.37,0.34,0.35,0.33,0.36,0.39,0.35,0.36,0.31,0.4,0.34,0.0,0.3,0.28,0.31,0.29,0.26,0.29,0.32,0.23,0.28,0.27,0.23,0.21,0.23,0.27,0.24,0.21,0.21,0.24,0.24,0.23,0.21,0.19,0.23,0.22,0.21,0.23,0.21,0.17,0.21,0.21,0.18,0.2,0.19,0.21,0.19,0.2,0.25,0.2,0.22,0.2,0.2,0.19,0.18,0.16,0.18,0.17,0.19,0.16,0.26,0.17,0.18,0.14,0.14,0.17,0.15,0.17,0.18,0.18,0.19,0.15,0.13,0.14,0.15,0.14,0.15,0.16,0.17,0.13,0.16,0.15,0.14,0.13,0.12,0.13,0.11,0.16,0.11,0.14,0.15,0.14,0.13,0.13,0.12,0.13,0.14,0.14,0.13,0.15,0.12,0.11,0.14,0.11,0.12,0.13,0.0,0.12,0.12,0.13,0.0,0.12,0.11,0.12,0.11,0.0,0.12,0.13,0.13,0.13,0.12,0.14,0.12,0.11,0.12,0.11,0.14,0.0,0.11,0.13,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.11,0.12,0.13,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.11,0.25,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.03
09/16/2021,6.22,5.93,3.99,2.38,2.26,2.16,1.4,1.46,1.53,1.45,1.34,1.27,1.0,0.95,0.87,0.8,0.93,0.88,0.88,0.85,0.8,0.81,0.69,0.82,0.63,0.74,0.72,0.67,0.67,0.68,0.54,0.59,0.61,0.58,0.64,0.52,0.56,0.51,0.51,0.55,0.48,0.56,0.56,0.49,0.5,0.49,0.47,0.44,0.41,0.42,0.39,0.45,0.41,0.42,0.42,0.41,0.38,0.36,0.4,0.37,0.36,0.36,0.33,0.35,0.34,0.36,0.38,0.35,0.35,0.31,0.39,0.34,0.0,0.3,0.29,0.31,0.29,0.26,0.29,0.31,0.23,0.27,0.27,0.23,0.22,0.23,0.26,0.24,0.22,0.21,0.24,0.23,0.23,0.22,0.19,0.24,0.22,0.21,0.23,0.21,0.17,0.21,0.21,0.18,0.21,0.19,0.21,0.19,0.2,0.24,0.2,0.22,0.2,0.2,0.18,0.17,0.16,0.17,0.17,0.19,0.16,0.26,0.18,0.18,0.14,0.14,0.17,0.15,0.17,0.18,0.18,0.19,0.15,0.13,0.14,0.15,0.14,0.15,0.16,0.17,0.13,0.16,0.15,0.14,0.13,0.12,0.13,0.0,0.16,0.12,0.14,0.15,0.14,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.15,0.13,0.12,0.14,0.11,0.12,0.13,0.0,0.11,0.13,0.13,0.0,0.12,0.11,0.12,0.11,0.11,0.12,0.14,0.13,0.13,0.12,0.14,0.12,0.0,0.12,0.11,0.14,0.0,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.12,0.11,0.0,0.11,0.13,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.11,0.11,0.28,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.05000000000001
09/17/2021,6.19,6.02,4.0,2.39,2.28,2.17,1.39,1.47,1.54,1.46,1.35,1.25,1.0,0.95,0.88,0.8,0.95,0.88,0.87,0.85,0.78,0.81,0.69,0.82,0.62,0.74,0.67,0.68,0.68,0.67,0.53,0.59,0.61,0.57,0.64,0.51,0.56,0.51,0.5,0.56,0.47,0.57,0.57,0.49,0.51,0.49,0.48,0.43,0.4,0.43,0.39,0.45,0.4,0.41,0.42,0.41,0.37,0.37,0.41,0.36,0.36,0.35,0.33,0.34,0.34,0.36,0.38,0.35,0.36,0.31,0.4,0.34,0.0,0.31,0.28,0.31,0.29,0.26,0.28,0.31,0.23,0.28,0.27,0.23,0.23,0.24,0.27,0.24,0.21,0.21,0.24,0.24,0.23,0.22,0.19,0.24,0.22,0.21,0.23,0.21,0.17,0.21,0.21,0.18,0.21,0.19,0.21,0.19,0.2,0.24,0.2,0.22,0.2,0.2,0.19,0.17,0.16,0.18,0.17,0.19,0.16,0.26,0.17,0.18,0.14,0.14,0.17,0.15,0.16,0.18,0.18,0.19,0.16,0.13,0.14,0.15,0.14,0.15,0.16,0.17,0.13,0.16,0.15,0.14,0.13,0.13,0.13,0.11,0.16,0.12,0.14,0.15,0.14,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.15,0.12,0.0,0.14,0.11,0.12,0.13,0.0,0.11,0.12,0.13,0.0,0.13,0.11,0.12,0.0,0.11,0.12,0.14,0.13,0.13,0.12,0.14,0.12,0.11,0.12,0.11,0.13,0.0,0.11,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.11,0.12,0.11,0.11,0.12,0.13,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.11,0.11,0.28,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.12
09/20/2021,6.18,6.08,4.01,2.35,2.27,2.16,1.38,1.46,1.56,1.43,1.35,1.25,1.0,0.95,0.87,0.79,0.93,0.87,0.87,0.86,0.79,0.83,0.7,0.83,0.63,0.73,0.68,0.68,0.68,0.68,0.53,0.59,0.62,0.57,0.63,0.51,0.55,0.51,0.51,0.56,0.47,0.57,0.57,0.49,0.51,0.49,0.48,0.42,0.4,0.43,0.38,0.45,0.4,0.41,0.41,0.41,0.38,0.37,0.41,0.37,0.35,0.35,0.34,0.33,0.35,0.36,0.39,0.34,0.36,0.31,0.41,0.35,0.0,0.31,0.29,0.3,0.29,0.26,0.28,0.3,0.23,0.27,0.27,0.23,0.22,0.23,0.26,0.24,0.21,0.2,0.24,0.24,0.23,0.22,0.19,0.24,0.22,0.21,0.23,0.21,0.17,0.2,0.21,0.18,0.21,0.19,0.21,0.19,0.2,0.24,0.2,0.22,0.2,0.2,0.18,0.18,0.16,0.17,0.17,0.19,0.16,0.26,0.18,0.17,0.15,0.14,0.17,0.15,0.16,0.18,0.17,0.19,0.15,0.13,0.14,0.15,0.14,0.15,0.16,0.17,0.13,0.16,0.14,0.14,0.13,0.13,0.13,0.12,0.17,0.11,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.15,0.12,0.12,0.13,0.11,0.12,0.13,0.0,0.12,0.13,0.12,0.0,0.13,0.11,0.12,0.11,0.11,0.11,0.13,0.13,0.13,0.12,0.14,0.12,0.0,0.12,0.11,0.14,0.0,0.0,0.12,0.11,0.11,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.11,0.11,0.29,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.03
09/21/2021,6.18,6.08,4.01,2.35,2.27,2.16,1.38,1.46,1.56,1.43,1.35,1.25,1.0,0.95,0.87,0.79,0.93,0.87,0.87,0.86,0.79,0.83,0.7,0.83,0.63,0.73,0.68,0.68,0.68,0.68,0.53,0.59,0.62,0.57,0.63,0.51,0.55,0.51,0.51,0.56,0.47,0.57,0.57,0.49,0.51,0.49,0.48,0.42,0.4,0.43,0.38,0.45,0.4,0.41,0.41,0.41,0.38,0.37,0.41,0.37,0.35,0.35,0.34,0.33,0.35,0.36,0.39,0.34,0.36,0.31,0.41,0.35,0.0,0.31,0.29,0.3,0.29,0.26,0.28,0.3,0.23,0.27,0.27,0.23,0.22,0.23,0.26,0.24,0.21,0.2,0.24,0.24,0.23,0.22,0.19,0.24,0.22,0.21,0.23,0.21,0.17,0.2,0.21,0.18,0.21,0.19,0.21,0.19,0.2,0.24,0.2,0.22,0.2,0.2,0.18,0.18,0.16,0.17,0.17,0.19,0.16,0.26,0.18,0.17,0.15,0.14,0.17,0.15,0.16,0.18,0.17,0.19,0.15,0.13,0.14,0.15,0.14,0.15,0.16,0.17,0.13,0.16,0.14,0.14,0.13,0.13,0.13,0.12,0.17,0.11,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.15,0.12,0.12,0.13,0.11,0.12,0.13,0.0,0.12,0.13,0.12,0.0,0.13,0.11,0.12,0.11,0.11,0.11,0.13,0.13,0.13,0.12,0.14,0.12,0.0,0.12,0.11,0.14,0.0,0.0,0.12,0.11,0.11,0.0,0.0,0.12,0.0,0.11,0.11,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.11,0.11,0.29,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.03
09/22/2021,6.1,6.0,4.06,2.31,2.25,2.11,1.36,1.45,1.66,1.59,1.32,1.25,0.99,0.96,0.86,0.79,0.93,0.96,0.88,0.86,0.8,0.83,0.7,0.0,0.62,0.71,0.7,0.69,0.68,0.7,0.53,0.6,0.67,0.58,0.64,0.49,0.54,0.5,0.52,0.55,0.47,0.57,0.56,0.48,0.51,0.49,0.48,0.4,0.39,0.43,0.37,0.42,0.35,0.38,0.42,0.39,0.4,0.37,0.41,0.38,0.36,0.4,0.33,0.34,0.34,0.37,0.4,0.35,0.33,0.32,0.42,0.34,0.0,0.32,0.28,0.33,0.28,0.24,0.26,0.31,0.22,0.26,0.28,0.22,0.23,0.22,0.27,0.23,0.22,0.2,0.26,0.23,0.22,0.21,0.2,0.24,0.21,0.22,0.21,0.22,0.16,0.21,0.19,0.2,0.2,0.18,0.22,0.17,0.2,0.25,0.21,0.21,0.21,0.19,0.17,0.17,0.15,0.16,0.16,0.18,0.17,0.24,0.19,0.2,0.14,0.13,0.17,0.14,0.15,0.19,0.18,0.17,0.16,0.12,0.13,0.17,0.16,0.14,0.14,0.17,0.13,0.17,0.13,0.15,0.12,0.14,0.16,0.11,0.15,0.12,0.14,0.15,0.13,0.13,0.16,0.16,0.12,0.13,0.13,0.16,0.14,0.11,0.11,0.12,0.11,0.0,0.12,0.0,0.12,0.13,0.13,0.0,0.12,0.0,0.11,0.11,0.11,0.1,0.13,0.14,0.13,0.11,0.13,0.0,0.11,0.11,0.11,0.14,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.18,0.12,0.0,0.0,0.1,0.12,1.15,0.29,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.31
09/23/2021,6.08,5.99,4.0,2.29,2.25,2.11,1.37,1.42,1.62,1.6,1.34,1.23,1.0,0.96,0.86,0.8,0.93,0.97,0.87,0.86,0.78,0.83,0.71,0.0,0.62,0.73,0.7,0.69,0.69,0.69,0.53,0.61,0.68,0.58,0.64,0.5,0.54,0.5,0.52,0.55,0.47,0.57,0.57,0.48,0.51,0.49,0.48,0.4,0.38,0.43,0.38,0.43,0.35,0.38,0.42,0.39,0.4,0.37,0.41,0.37,0.36,0.41,0.33,0.34,0.33,0.37,0.4,0.34,0.33,0.32,0.42,0.35,0.0,0.32,0.28,0.33,0.28,0.24,0.26,0.32,0.22,0.27,0.29,0.22,0.23,0.23,0.27,0.23,0.22,0.2,0.26,0.23,0.22,0.21,0.2,0.24,0.21,0.23,0.21,0.22,0.16,0.21,0.19,0.19,0.2,0.18,0.22,0.18,0.2,0.25,0.21,0.21,0.21,0.19,0.18,0.17,0.15,0.16,0.16,0.18,0.17,0.25,0.19,0.21,0.14,0.13,0.17,0.14,0.16,0.19,0.19,0.17,0.16,0.11,0.13,0.18,0.16,0.14,0.14,0.17,0.13,0.17,0.12,0.14,0.11,0.14,0.16,0.11,0.15,0.12,0.14,0.15,0.12,0.13,0.16,0.15,0.12,0.14,0.13,0.16,0.14,0.11,0.11,0.12,0.11,0.0,0.12,0.0,0.12,0.13,0.13,0.0,0.12,0.0,0.11,0.11,0.11,0.0,0.13,0.14,0.13,0.11,0.13,0.0,0.11,0.0,0.11,0.14,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.19,0.12,0.0,0.0,0.1,0.11,1.15,0.29,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.30000000000001
