,MSFT,AMZN,AAPL,FB,GOOGL,GOOG,NVDA,TSLA,V,PYPL,MA,ADBE,BRK.B,NFLX,CRM,DHR,DIS,NKE,INTU,UNH,ABT,AMD,HD,ISRG,NOW,QCOM,CHTR,SQ,ACN,ZTS,BKNG,AMAT,CCI,ZM,LLY,AMT,COST,UBER,EQIX,TMO,MELI,MRNA,DE,ILMN,SBUX,TXN,LOW,EW,TWLO,SPGI,SNAP,ADSK,AVGO,AXP,LRCX,MCO,IDXX,DOCU,LIN,ORCL,CRWD,TMUS,VRTX,ROKU,CAT,EL,MRVL,MSCI,TJX,WDAY,VEEV,CMG,LULU,PINS,MTCH,ALGN,UPS,SNPS,DXCM,PLD,CDNS,ATVI,SCHW,PANW,MAR,XTSLA,RMD,SBAC,KKR,TTD,CSGP,MTD,ADP,BX,PTON,FTNT,FIS,FRC,PNC,MNST,GPN,OKTA,TGT,SYK,A,FCX,SHW,ANSS,COF,CPRT,VRSK,EPAM,ZBRA,KLAC,EFX,FAST,LBRDK,MXIM,WST,IQV,GNRC,ROST,VFC,HUBS,FISV,ODFL,RNG,ECL,ROP,ENPH,TWTR,ETSY,VMC,YUM,NXPI,BURL,ALXN,WORK,SPLK,AON,DDOG,TDG,VRSN,SIVB,ANET,STE,ALNY,CVNA,COUP,COO,LNG,KEYS,TTWO,ROK,BSX,EXAS,TRMB,TER,NET,HZNP,INVH,IT,XLNX,ABNB,XYL,ICE,QRVO,TRU,TDOC,FLT,SWKS,NEM,OTIS,POOL,CRL,APD,AVTR,INFO,AJG,GLW,EA,PAYC,MKTX,PODD,DPZ,BR,SGEN,Z,TDY,MDB,EBAY,SUI,BLL,TFX,ULTA,CTLT,TYL,TROW,DLR,NVCR,TECH,ENTG,DKNG,HUM,ADI,AME,MGM,SNOW,ZEN,ZS,MPWR,AVB,CTAS,PAYX,IEX,ARE,APH,DHI,USD,4282.T,AWK,ALB,KSU,APTV,WAT,BIO,WM,CDW,DG,BILL,ABMD,PLTR,DASH,RGEN,CZR,PLUG,VMW,SEDG,SUM
09/17/2021,10.44,6.84,6.75,4.17,3.96,3.78,2.56,2.65,1.74,1.53,1.4,1.43,1.21,1.18,1.14,0.95,0.86,0.64,0.72,0.61,0.61,0.59,0.55,0.57,0.59,0.5,0.49,0.45,0.48,0.45,0.44,0.4,0.38,0.28,0.39,0.4,0.41,0.27,0.35,0.36,0.39,0.6,0.33,0.3,0.32,0.32,0.32,0.35,0.25,0.33,0.31,0.28,0.31,0.26,0.27,0.28,0.26,0.24,0.27,0.25,0.24,0.21,0.22,0.17,0.22,0.23,0.24,0.25,0.21,0.24,0.19,0.24,0.23,0.14,0.2,0.23,0.18,0.23,0.24,0.2,0.21,0.15,0.17,0.22,0.18,0.13,0.2,0.18,0.17,0.14,0.16,0.17,0.15,0.21,0.13,0.19,0.13,0.16,0.16,0.16,0.12,0.15,0.14,0.15,0.16,0.14,0.15,0.15,0.13,0.14,0.15,0.16,0.14,0.16,0.15,0.14,0.13,0.0,0.15,0.13,0.13,0.11,0.1,0.14,0.11,0.13,0.0,0.12,0.11,0.1,0.1,0.13,0.11,0.11,0.11,0.09,0.0,0.0,0.11,0.13,0.14,0.1,0.1,0.11,0.09,0.1,0.1,0.1,0.0,0.1,0.09,0.11,0.0,0.1,0.1,0.0,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.1,0.1,0.11,0.0,0.1,0.09,0.09,0.11,0.09,0.1,0.0,0.1,0.09,0.09,0.0,0.09,0.11,0.08,0.09,0.09,0.09,0.09,0.0,0.09,0.13,0.09,0.1,0.1,0.0,0.1,0.11,0.09,0.08,0.08,0.0,0.09,0.0,0.09,0.0,0.12,0.0,0.0,0.09,0.0,0.1,0.1,0.0,0.0,0.0,0.08,0.0,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.08,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.39000000000001
09/20/2021,10.53,6.85,6.73,4.1,3.96,3.77,2.54,2.67,1.74,1.52,1.39,1.46,1.2,1.19,1.15,0.94,0.86,0.63,0.72,0.61,0.61,0.59,0.55,0.56,0.59,0.48,0.48,0.46,0.48,0.44,0.44,0.41,0.38,0.27,0.39,0.39,0.42,0.27,0.35,0.36,0.4,0.62,0.33,0.3,0.31,0.32,0.32,0.34,0.26,0.33,0.31,0.29,0.31,0.27,0.27,0.28,0.26,0.25,0.26,0.26,0.24,0.21,0.22,0.17,0.22,0.23,0.24,0.25,0.21,0.23,0.19,0.25,0.23,0.14,0.2,0.24,0.18,0.23,0.25,0.2,0.21,0.15,0.18,0.22,0.18,0.14,0.19,0.18,0.18,0.14,0.16,0.17,0.15,0.21,0.13,0.19,0.13,0.16,0.16,0.16,0.12,0.15,0.14,0.15,0.16,0.13,0.15,0.15,0.14,0.15,0.15,0.16,0.14,0.16,0.15,0.14,0.13,0.0,0.15,0.13,0.13,0.11,0.1,0.14,0.11,0.13,0.0,0.12,0.11,0.1,0.1,0.13,0.11,0.11,0.11,0.09,0.0,0.0,0.12,0.13,0.14,0.1,0.1,0.11,0.09,0.1,0.1,0.1,0.0,0.1,0.1,0.11,0.0,0.1,0.09,0.0,0.11,0.09,0.12,0.11,0.11,0.13,0.11,0.11,0.11,0.1,0.09,0.1,0.0,0.1,0.09,0.0,0.11,0.09,0.1,0.0,0.1,0.09,0.09,0.0,0.0,0.11,0.0,0.09,0.09,0.09,0.09,0.0,0.09,0.13,0.1,0.1,0.1,0.0,0.1,0.11,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.11,0.0,0.08,0.09,0.0,0.09,0.1,0.0,0.0,0.08,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.44000000000001
09/21/2021,10.31,6.9,6.6,3.98,3.88,3.65,2.5,2.82,1.71,1.49,1.37,1.43,1.17,1.19,1.16,0.94,0.86,0.63,0.7,0.61,0.6,0.58,0.55,0.56,0.59,0.47,0.44,0.46,0.47,0.43,0.44,0.4,0.37,0.28,0.38,0.39,0.41,0.29,0.36,0.38,0.39,0.69,0.29,0.3,0.3,0.32,0.33,0.34,0.27,0.32,0.36,0.29,0.31,0.26,0.27,0.27,0.26,0.25,0.26,0.23,0.24,0.21,0.22,0.17,0.21,0.22,0.23,0.24,0.21,0.23,0.19,0.25,0.23,0.14,0.2,0.24,0.18,0.23,0.25,0.19,0.21,0.15,0.17,0.21,0.18,0.14,0.19,0.18,0.18,0.14,0.16,0.16,0.15,0.21,0.13,0.19,0.13,0.16,0.15,0.16,0.12,0.15,0.14,0.15,0.16,0.13,0.15,0.15,0.13,0.14,0.15,0.16,0.14,0.16,0.15,0.14,0.12,0.0,0.15,0.13,0.13,0.11,0.1,0.14,0.11,0.12,0.09,0.12,0.11,0.1,0.1,0.13,0.1,0.11,0.1,0.09,0.0,0.0,0.11,0.13,0.16,0.1,0.1,0.11,0.09,0.1,0.1,0.13,0.0,0.1,0.09,0.11,0.0,0.1,0.09,0.09,0.1,0.09,0.16,0.11,0.11,0.12,0.1,0.26,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.0,0.11,0.09,0.1,0.08,0.11,0.1,0.09,0.0,0.0,0.11,0.0,0.09,0.0,0.09,0.09,0.0,0.09,0.15,0.1,0.1,0.1,0.0,0.09,0.11,0.09,0.0,0.08,0.0,0.1,0.0,0.09,0.0,0.11,0.0,0.08,0.34,0.0,0.1,0.1,0.0,0.0,0.0,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.11,0.0,0.21,0.16,0.0,0.0,0.0,0.0,0.0,88.33000000000001
09/22/2021,10.31,6.9,6.6,3.98,3.88,3.65,2.5,2.82,1.71,1.49,1.37,1.43,1.17,1.19,1.16,0.94,0.86,0.63,0.7,0.61,0.6,0.58,0.55,0.56,0.59,0.47,0.44,0.46,0.47,0.43,0.44,0.4,0.37,0.28,0.38,0.39,0.41,0.29,0.36,0.38,0.39,0.69,0.29,0.3,0.3,0.32,0.33,0.34,0.27,0.32,0.36,0.29,0.31,0.26,0.27,0.27,0.26,0.25,0.26,0.23,0.24,0.21,0.22,0.17,0.21,0.22,0.23,0.24,0.21,0.23,0.19,0.25,0.23,0.14,0.2,0.24,0.18,0.23,0.25,0.19,0.21,0.15,0.17,0.21,0.18,0.14,0.19,0.18,0.18,0.14,0.16,0.16,0.15,0.21,0.13,0.19,0.13,0.16,0.15,0.16,0.12,0.15,0.14,0.15,0.16,0.13,0.15,0.15,0.13,0.14,0.15,0.16,0.14,0.16,0.15,0.14,0.12,0.0,0.15,0.13,0.13,0.11,0.1,0.14,0.11,0.12,0.09,0.12,0.11,0.1,0.1,0.13,0.1,0.11,0.1,0.09,0.0,0.0,0.11,0.13,0.16,0.1,0.1,0.11,0.09,0.1,0.1,0.13,0.0,0.1,0.09,0.11,0.0,0.1,0.09,0.09,0.1,0.09,0.16,0.11,0.11,0.12,0.1,0.26,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.0,0.11,0.09,0.1,0.08,0.11,0.1,0.09,0.0,0.0,0.11,0.0,0.09,0.0,0.09,0.09,0.0,0.09,0.15,0.1,0.1,0.1,0.0,0.09,0.11,0.09,0.0,0.08,0.0,0.1,0.0,0.09,0.0,0.11,0.0,0.08,0.34,0.0,0.1,0.1,0.0,0.0,0.0,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.11,0.0,0.21,0.16,0.0,0.0,0.0,0.0,0.0,88.33000000000001
09/23/2021,10.31,6.82,6.58,3.95,3.9,3.65,2.45,2.76,1.73,1.48,1.38,1.42,1.19,1.19,1.17,0.96,0.85,0.63,0.71,0.61,0.61,0.57,0.55,0.56,0.6,0.47,0.45,0.46,0.47,0.44,0.45,0.39,0.38,0.28,0.39,0.39,0.41,0.3,0.36,0.38,0.39,0.69,0.29,0.3,0.31,0.32,0.33,0.34,0.26,0.33,0.35,0.29,0.31,0.26,0.27,0.28,0.26,0.25,0.26,0.23,0.24,0.21,0.22,0.17,0.21,0.22,0.23,0.24,0.21,0.24,0.19,0.25,0.23,0.14,0.2,0.24,0.18,0.23,0.25,0.2,0.21,0.15,0.17,0.22,0.18,0.15,0.19,0.18,0.17,0.14,0.16,0.16,0.15,0.2,0.13,0.19,0.13,0.16,0.15,0.16,0.12,0.15,0.14,0.15,0.16,0.12,0.15,0.15,0.13,0.14,0.15,0.16,0.14,0.16,0.15,0.14,0.12,0.0,0.15,0.13,0.12,0.11,0.1,0.14,0.11,0.13,0.09,0.12,0.11,0.1,0.1,0.13,0.1,0.11,0.1,0.09,0.0,0.0,0.11,0.13,0.16,0.1,0.1,0.11,0.09,0.1,0.1,0.13,0.0,0.1,0.09,0.11,0.0,0.1,0.09,0.0,0.1,0.09,0.16,0.11,0.11,0.12,0.1,0.25,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.0,0.11,0.09,0.1,0.0,0.12,0.1,0.09,0.0,0.08,0.11,0.0,0.09,0.09,0.09,0.1,0.0,0.09,0.15,0.1,0.1,0.1,0.0,0.09,0.11,0.09,0.08,0.08,0.0,0.1,0.0,0.09,0.0,0.11,0.0,0.08,0.33,0.0,0.1,0.1,0.0,0.0,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.11,0.0,0.19,0.16,0.0,0.0,0.0,0.0,0.0,88.22
09/24/2021,10.31,6.78,6.59,3.97,3.9,3.66,2.46,2.79,1.73,1.47,1.37,1.43,1.18,1.18,1.17,0.96,0.81,0.63,0.71,0.61,0.61,0.58,0.55,0.56,0.6,0.47,0.44,0.46,0.47,0.44,0.44,0.39,0.38,0.28,0.39,0.39,0.41,0.33,0.35,0.39,0.39,0.71,0.29,0.3,0.31,0.32,0.33,0.34,0.27,0.33,0.37,0.29,0.3,0.27,0.26,0.28,0.26,0.25,0.26,0.23,0.24,0.21,0.22,0.17,0.2,0.22,0.23,0.25,0.21,0.24,0.19,0.25,0.23,0.13,0.2,0.24,0.18,0.23,0.25,0.19,0.21,0.14,0.17,0.21,0.18,0.15,0.2,0.18,0.17,0.15,0.16,0.17,0.15,0.2,0.13,0.19,0.13,0.16,0.15,0.16,0.12,0.15,0.14,0.15,0.16,0.12,0.15,0.14,0.13,0.14,0.15,0.16,0.13,0.16,0.15,0.14,0.12,0.0,0.15,0.13,0.12,0.11,0.1,0.14,0.11,0.13,0.0,0.12,0.11,0.1,0.11,0.13,0.11,0.11,0.1,0.09,0.0,0.0,0.11,0.13,0.16,0.1,0.1,0.11,0.09,0.1,0.1,0.13,0.0,0.1,0.1,0.11,0.0,0.1,0.09,0.0,0.1,0.09,0.16,0.12,0.11,0.12,0.1,0.27,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.0,0.11,0.09,0.1,0.0,0.12,0.1,0.09,0.0,0.08,0.11,0.0,0.09,0.09,0.09,0.1,0.0,0.09,0.15,0.09,0.1,0.1,0.0,0.09,0.11,0.09,0.08,0.08,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.33,0.0,0.1,0.1,0.0,0.0,0.08,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.08,0.0,0.0,0.11,0.0,0.19,0.16,0.0,0.0,0.0,0.0,0.0,88.25000000000001
09/27/2021,10.27,6.78,6.61,3.76,3.88,3.64,2.55,2.79,1.76,1.5,1.41,1.37,1.18,1.2,1.23,0.94,0.82,0.64,0.72,0.59,0.6,0.59,0.55,0.57,0.6,0.47,0.43,0.48,0.48,0.44,0.46,0.4,0.36,0.27,0.39,0.38,0.4,0.34,0.35,0.38,0.39,0.73,0.29,0.29,0.31,0.32,0.32,0.34,0.27,0.32,0.38,0.29,0.31,0.28,0.27,0.28,0.26,0.24,0.26,0.24,0.24,0.21,0.22,0.18,0.21,0.22,0.24,0.25,0.21,0.23,0.19,0.25,0.23,0.14,0.2,0.24,0.17,0.22,0.25,0.19,0.21,0.14,0.18,0.21,0.19,0.0,0.19,0.18,0.17,0.15,0.16,0.16,0.15,0.2,0.12,0.19,0.13,0.16,0.16,0.16,0.12,0.15,0.14,0.15,0.16,0.12,0.15,0.14,0.14,0.14,0.15,0.16,0.13,0.16,0.15,0.14,0.12,0.0,0.15,0.13,0.13,0.11,0.1,0.15,0.11,0.13,0.0,0.12,0.11,0.1,0.11,0.13,0.11,0.11,0.1,0.09,0.0,0.0,0.11,0.13,0.16,0.1,0.1,0.12,0.09,0.1,0.1,0.12,0.0,0.1,0.1,0.11,0.08,0.1,0.09,0.08,0.1,0.09,0.16,0.11,0.11,0.12,0.1,0.27,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.0,0.11,0.09,0.1,0.0,0.12,0.1,0.09,0.0,0.08,0.11,0.0,0.09,0.0,0.09,0.1,0.0,0.09,0.15,0.09,0.1,0.1,0.0,0.1,0.11,0.09,0.0,0.0,0.0,0.1,0.0,0.08,0.0,0.12,0.0,0.0,0.33,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.11,0.0,0.21,0.15,0.08,0.0,0.0,0.0,0.0,88.21000000000001
09/28/2021,10.25,6.8,6.61,3.83,3.9,3.66,2.51,2.86,1.78,1.49,1.42,1.35,1.17,1.19,1.26,0.94,0.82,0.6,0.72,0.59,0.59,0.58,0.55,0.56,0.6,0.47,0.43,0.48,0.47,0.44,0.47,0.4,0.36,0.27,0.38,0.37,0.42,0.34,0.34,0.38,0.39,0.69,0.29,0.29,0.3,0.32,0.32,0.34,0.26,0.33,0.4,0.29,0.3,0.28,0.27,0.28,0.26,0.24,0.26,0.24,0.24,0.21,0.22,0.17,0.21,0.22,0.24,0.25,0.22,0.23,0.19,0.25,0.23,0.14,0.2,0.24,0.18,0.22,0.25,0.19,0.21,0.14,0.19,0.22,0.19,0.0,0.19,0.17,0.16,0.15,0.16,0.16,0.15,0.19,0.11,0.19,0.13,0.16,0.16,0.16,0.12,0.14,0.14,0.15,0.16,0.12,0.15,0.14,0.14,0.14,0.15,0.16,0.14,0.16,0.15,0.14,0.12,0.0,0.15,0.13,0.13,0.11,0.1,0.15,0.11,0.13,0.0,0.12,0.11,0.09,0.11,0.13,0.11,0.11,0.1,0.09,0.0,0.0,0.11,0.14,0.16,0.1,0.1,0.12,0.09,0.1,0.1,0.12,0.0,0.1,0.1,0.11,0.0,0.1,0.09,0.08,0.1,0.09,0.16,0.11,0.1,0.12,0.1,0.27,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.0,0.11,0.09,0.11,0.08,0.12,0.1,0.09,0.0,0.08,0.11,0.0,0.09,0.0,0.09,0.1,0.0,0.09,0.15,0.09,0.1,0.1,0.0,0.1,0.11,0.09,0.0,0.0,0.0,0.1,0.0,0.08,0.0,0.12,0.0,0.0,0.33,0.0,0.1,0.1,0.0,0.0,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.08,0.08,0.0,0.0,0.08,0.0,0.0,0.11,0.0,0.2,0.15,0.08,0.0,0.0,0.0,0.0,88.22
09/29/2021,10.25,6.8,6.61,3.83,3.9,3.66,2.51,2.86,1.78,1.49,1.42,1.35,1.17,1.19,1.26,0.94,0.82,0.6,0.72,0.59,0.59,0.58,0.55,0.56,0.6,0.47,0.43,0.48,0.47,0.44,0.47,0.4,0.36,0.27,0.38,0.37,0.42,0.34,0.34,0.38,0.39,0.69,0.29,0.29,0.3,0.32,0.32,0.34,0.26,0.33,0.4,0.29,0.3,0.28,0.27,0.28,0.26,0.24,0.26,0.24,0.24,0.21,0.22,0.17,0.21,0.22,0.24,0.25,0.22,0.23,0.19,0.25,0.23,0.14,0.2,0.24,0.18,0.22,0.25,0.19,0.21,0.14,0.19,0.22,0.19,0.0,0.19,0.17,0.16,0.15,0.16,0.16,0.15,0.19,0.11,0.19,0.13,0.16,0.16,0.16,0.12,0.14,0.14,0.15,0.16,0.12,0.15,0.14,0.14,0.14,0.15,0.16,0.14,0.16,0.15,0.14,0.12,0.0,0.15,0.13,0.13,0.11,0.1,0.15,0.11,0.13,0.0,0.12,0.11,0.09,0.11,0.13,0.11,0.11,0.1,0.09,0.0,0.0,0.11,0.14,0.16,0.1,0.1,0.12,0.09,0.1,0.1,0.12,0.0,0.1,0.1,0.11,0.0,0.1,0.09,0.08,0.1,0.09,0.16,0.11,0.1,0.12,0.1,0.27,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.0,0.11,0.09,0.11,0.08,0.12,0.1,0.09,0.0,0.08,0.11,0.0,0.09,0.0,0.09,0.1,0.0,0.09,0.15,0.09,0.1,0.1,0.0,0.1,0.11,0.09,0.0,0.0,0.0,0.1,0.0,0.08,0.0,0.12,0.0,0.0,0.33,0.0,0.1,0.1,0.0,0.0,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.08,0.08,0.0,0.0,0.08,0.0,0.0,0.11,0.0,0.2,0.15,0.08,0.0,0.0,0.0,0.0,88.22
09/30/2021,10.16,6.82,6.6,3.87,3.91,3.67,2.48,2.95,1.78,1.48,1.43,1.32,1.19,1.21,1.25,0.92,0.84,0.59,0.71,0.59,0.58,0.6,0.56,0.55,0.59,0.47,0.43,0.47,0.47,0.43,0.47,0.4,0.35,0.27,0.38,0.37,0.41,0.35,0.33,0.38,0.37,0.66,0.3,0.29,0.31,0.32,0.33,0.34,0.26,0.32,0.39,0.3,0.31,0.29,0.27,0.27,0.25,0.24,0.26,0.24,0.23,0.21,0.22,0.17,0.21,0.22,0.24,0.24,0.22,0.23,0.19,0.25,0.23,0.14,0.21,0.24,0.18,0.22,0.24,0.19,0.2,0.14,0.19,0.22,0.19,0.08,0.18,0.17,0.17,0.15,0.16,0.16,0.15,0.19,0.11,0.19,0.13,0.16,0.17,0.16,0.12,0.14,0.14,0.15,0.16,0.13,0.15,0.14,0.14,0.14,0.15,0.16,0.13,0.16,0.15,0.14,0.12,0.0,0.15,0.12,0.13,0.11,0.1,0.15,0.11,0.13,0.0,0.12,0.11,0.1,0.11,0.13,0.11,0.11,0.11,0.09,0.0,0.0,0.11,0.13,0.16,0.1,0.1,0.12,0.09,0.1,0.11,0.12,0.0,0.1,0.1,0.11,0.0,0.1,0.09,0.08,0.1,0.09,0.15,0.11,0.1,0.12,0.11,0.27,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.0,0.11,0.0,0.1,0.0,0.11,0.1,0.09,0.0,0.08,0.11,0.0,0.09,0.0,0.09,0.1,0.0,0.09,0.14,0.1,0.1,0.1,0.0,0.1,0.11,0.09,0.0,0.0,0.0,0.09,0.0,0.08,0.0,0.12,0.0,0.0,0.33,0.0,0.1,0.1,0.0,0.0,0.08,0.08,0.08,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.11,0.0,0.2,0.15,0.0,0.08,0.0,0.0,0.0,88.12
10/01/2021,10.09,6.84,6.64,3.84,3.87,3.63,2.44,2.99,1.8,1.46,1.45,1.31,1.21,1.22,1.25,0.91,0.84,0.6,0.71,0.6,0.59,0.58,0.56,0.56,0.57,0.47,0.44,0.46,0.47,0.43,0.47,0.39,0.36,0.27,0.38,0.37,0.41,0.35,0.34,0.38,0.36,0.64,0.31,0.28,0.31,0.33,0.33,0.34,0.25,0.32,0.37,0.3,0.31,0.29,0.27,0.27,0.25,0.24,0.26,0.25,0.23,0.21,0.22,0.17,0.22,0.22,0.24,0.23,0.22,0.23,0.19,0.25,0.23,0.14,0.21,0.24,0.18,0.22,0.25,0.19,0.2,0.15,0.2,0.22,0.2,0.0,0.18,0.17,0.17,0.14,0.16,0.16,0.15,0.19,0.11,0.19,0.14,0.16,0.17,0.16,0.12,0.14,0.14,0.15,0.16,0.13,0.15,0.14,0.15,0.14,0.15,0.15,0.13,0.16,0.15,0.14,0.12,0.0,0.15,0.12,0.13,0.12,0.11,0.14,0.12,0.13,0.0,0.12,0.11,0.1,0.11,0.13,0.11,0.11,0.1,0.1,0.0,0.0,0.11,0.14,0.16,0.11,0.09,0.12,0.09,0.1,0.1,0.12,0.08,0.1,0.11,0.1,0.0,0.1,0.09,0.0,0.1,0.09,0.14,0.11,0.11,0.12,0.1,0.27,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.09,0.11,0.0,0.1,0.0,0.11,0.1,0.09,0.0,0.0,0.11,0.08,0.09,0.0,0.09,0.1,0.0,0.1,0.14,0.1,0.1,0.1,0.09,0.1,0.11,0.09,0.08,0.0,0.0,0.09,0.0,0.08,0.0,0.12,0.0,0.09,0.32,0.0,0.1,0.1,0.0,0.0,0.0,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.11,0.0,0.19,0.15,0.0,0.08,0.0,0.0,0.0,88.07000000000001
10/04/2021,10.12,6.82,6.69,3.84,3.84,3.59,2.42,3.01,1.81,1.44,1.46,1.31,1.22,1.26,1.25,0.92,0.84,0.61,0.71,0.6,0.59,0.58,0.57,0.56,0.58,0.47,0.44,0.44,0.47,0.44,0.46,0.37,0.36,0.26,0.4,0.37,0.42,0.34,0.34,0.38,0.36,0.63,0.3,0.29,0.31,0.32,0.33,0.34,0.25,0.32,0.36,0.3,0.31,0.29,0.26,0.28,0.25,0.24,0.26,0.25,0.23,0.22,0.22,0.17,0.22,0.22,0.23,0.24,0.22,0.22,0.19,0.25,0.23,0.13,0.2,0.23,0.18,0.22,0.25,0.19,0.2,0.15,0.19,0.22,0.2,0.23,0.18,0.17,0.17,0.14,0.16,0.15,0.16,0.19,0.11,0.19,0.14,0.16,0.17,0.16,0.12,0.14,0.14,0.15,0.16,0.13,0.15,0.14,0.15,0.14,0.16,0.15,0.13,0.15,0.15,0.14,0.12,0.0,0.15,0.12,0.12,0.12,0.11,0.14,0.12,0.13,0.08,0.12,0.11,0.09,0.1,0.12,0.11,0.11,0.1,0.1,0.0,0.0,0.11,0.14,0.16,0.1,0.1,0.12,0.09,0.1,0.1,0.12,0.0,0.1,0.11,0.1,0.08,0.1,0.1,0.0,0.1,0.09,0.14,0.12,0.11,0.12,0.1,0.27,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.08,0.11,0.09,0.1,0.0,0.11,0.1,0.1,0.0,0.08,0.11,0.0,0.09,0.08,0.09,0.1,0.0,0.1,0.14,0.09,0.1,0.1,0.09,0.1,0.11,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.12,0.0,0.08,0.32,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,88.16000000000001
10/05/2021,10.11,6.83,6.67,3.86,3.84,3.58,2.46,3.0,1.79,1.46,1.45,1.31,1.21,1.29,1.26,0.92,0.83,0.61,0.7,0.59,0.59,0.6,0.56,0.56,0.59,0.47,0.44,0.45,0.47,0.44,0.46,0.38,0.36,0.27,0.4,0.37,0.42,0.35,0.34,0.38,0.37,0.65,0.29,0.28,0.31,0.32,0.33,0.34,0.25,0.32,0.37,0.3,0.31,0.28,0.26,0.27,0.25,0.24,0.25,0.24,0.23,0.22,0.22,0.17,0.21,0.22,0.24,0.24,0.21,0.23,0.19,0.24,0.23,0.13,0.21,0.23,0.18,0.22,0.25,0.19,0.2,0.15,0.19,0.22,0.19,0.23,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.19,0.11,0.19,0.14,0.16,0.17,0.16,0.12,0.14,0.14,0.15,0.15,0.13,0.15,0.14,0.14,0.14,0.15,0.15,0.13,0.15,0.15,0.14,0.12,0.0,0.15,0.12,0.12,0.11,0.1,0.14,0.12,0.13,0.08,0.12,0.11,0.1,0.11,0.13,0.11,0.11,0.1,0.09,0.0,0.0,0.11,0.14,0.16,0.1,0.1,0.12,0.09,0.1,0.11,0.12,0.0,0.1,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.09,0.14,0.12,0.11,0.12,0.11,0.27,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.09,0.11,0.08,0.1,0.0,0.11,0.1,0.09,0.0,0.09,0.11,0.0,0.09,0.08,0.09,0.11,0.0,0.1,0.15,0.09,0.1,0.1,0.08,0.09,0.11,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.12,0.0,0.08,0.33,0.0,0.1,0.1,0.0,0.0,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,88.21000000000001
