,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,JNJ,JPM,PYPL,XOM,VZ,NVDA,INTC,BRK.B,BAC,TSLA,TGT,MA,V,COST,UNP,AMAT,CVX,NKE,MS,ACN,LOW,CMCSA,DE,HD,CAT,GS,WFC,TXN,LLY,BMY,UPS,C,MRNA,PG,AXP,NFLX,WMT,UNH,ANTM,LRCX,MU,MRK,GILD,CSX,GM,T,PEP,COP,ADBE,FDX,COF,SCHW,KO,ABBV,NSC,F,AMGN,CSCO,BIIB,PFE,HUM,DIS,PGR,QCOM,TJX,ORCL,IDXX,LIN,OXY,TROW,INTU,SPGI,TMUS,AVGO,ROST,ZTS,EOG,HON,ABT,PNC,DOW,USB,DFS,MDT,ADP,TRV,BLK,AMP,ALL,KR,CMI,TFC,EL,TMO,FTNT,PRU,DVN,KKR,IBM,SYF,AMD,PXD,CRM,GLW,KSU,HAL,RTX,DG,ISRG,CNC,SIVB,MCD,HIG,KMX,ODFL,LMT,CBRE,MCO,BBY,PCAR,ADSK,REGN,SWKS,SO,APD,BKNG,ITW,AIG,FAST,FCX,NUE,TER,TSCO,SBUX,EXC,VLO,CME,LYB,MET,NOW,ALLY,FANG,LULU,CTSH,FITB,WM,ULTA,MMM,DHR,XEL,AFL,DD,VFC,CB,NEM,CERN,ALGN,BK,OKE,HBAN,AES,APTV,IP,CTVA,MXIM,CPRT,AEP,BAX,ORLY,DLTR,TEL,EW,LEN,KLAC,SQ,GWW,MDLZ,CI,CL,LUV,WSM,HES,MTD,DHI,STX,WAT,WBA,POOL,TPR,MOH,HSY,DRI,ROK,NEE,BA,ETN,ILMN,CE,SHW,EXPD,Ssc Government Mm Gvmxx,ALB,XLNX,GPC,EQH,TSN,STLD,AON,PAYC,EBAY,ADI,JBHT,PWR,CROX,n/a,LH,TRGP,COG,WMB,CTRA,TREX,AAP,ON,M,KEYS,PAYX,CP.TO,SUM
10/22/2021,4.0,3.72,2.88,1.31,1.3,1.25,0.95,0.94,0.73,0.62,0.53,0.65,0.51,0.53,0.58,0.64,0.49,0.46,0.46,0.59,0.45,0.43,0.46,0.46,0.48,0.51,0.48,0.4,0.4,0.48,0.37,0.45,0.44,0.41,0.4,0.32,0.33,0.37,0.52,0.37,0.37,0.42,0.4,0.36,0.34,0.3,0.28,0.34,0.33,0.32,0.29,0.27,0.32,0.36,0.34,0.23,0.32,0.31,0.3,0.25,0.26,0.26,0.2,0.25,0.16,0.48,0.18,0.22,0.23,0.22,0.23,0.27,0.21,0.24,0.2,0.22,0.24,0.23,0.17,0.22,0.18,0.21,0.2,0.2,0.21,0.21,0.18,0.2,0.24,0.18,0.24,0.19,0.18,0.21,0.19,0.18,0.18,0.2,0.17,0.25,0.23,0.19,0.24,0.19,0.17,0.18,0.26,0.18,0.2,0.15,0.17,0.17,0.17,0.15,0.16,0.12,0.21,0.16,0.18,0.15,0.18,0.15,0.18,0.15,0.15,0.12,0.15,0.14,0.13,0.15,0.15,0.15,0.14,0.22,0.16,0.16,0.15,0.13,0.16,0.13,0.16,0.11,0.14,0.13,0.15,0.16,0.14,0.15,0.15,0.15,0.15,0.15,0.14,0.12,0.15,0.0,0.13,0.12,0.11,0.14,0.12,0.11,0.12,0.14,0.14,0.14,0.11,0.13,0.0,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.12,0.13,0.12,0.12,0.14,0.11,0.11,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.12,0.13,0.11,0.11,0.0,0.12,0.12,0.0,0.19,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.19
10/25/2021,3.99,3.69,2.84,1.31,1.28,1.23,0.94,0.95,0.69,0.62,0.54,0.64,0.51,0.53,0.58,0.64,0.49,0.45,0.45,0.59,0.45,0.42,0.47,0.46,0.47,0.5,0.48,0.4,0.4,0.48,0.37,0.44,0.44,0.41,0.4,0.32,0.33,0.37,0.51,0.37,0.37,0.4,0.4,0.36,0.37,0.29,0.28,0.35,0.33,0.33,0.29,0.27,0.33,0.36,0.33,0.23,0.32,0.31,0.31,0.25,0.26,0.27,0.2,0.25,0.16,0.49,0.18,0.22,0.23,0.22,0.23,0.26,0.21,0.23,0.2,0.22,0.24,0.22,0.17,0.22,0.18,0.21,0.21,0.2,0.21,0.22,0.18,0.21,0.24,0.18,0.24,0.19,0.18,0.21,0.19,0.18,0.18,0.2,0.17,0.25,0.23,0.19,0.24,0.2,0.17,0.17,0.26,0.18,0.2,0.15,0.17,0.18,0.17,0.15,0.16,0.13,0.21,0.16,0.18,0.15,0.18,0.15,0.18,0.15,0.15,0.12,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.22,0.15,0.16,0.16,0.13,0.15,0.13,0.16,0.11,0.14,0.13,0.15,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.13,0.12,0.16,0.0,0.13,0.12,0.11,0.15,0.12,0.12,0.12,0.14,0.14,0.14,0.12,0.13,0.0,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.12,0.13,0.12,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.12,0.12,0.13,0.11,0.11,0.0,0.12,0.11,0.0,0.19,0.12,0.0,0.0,0.0,0.11,0.13,0.0,0.11,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.07000000000001
10/26/2021,3.99,3.72,2.9,1.31,1.28,1.23,0.94,0.94,0.65,0.61,0.54,0.66,0.52,0.53,0.58,0.66,0.49,0.45,0.45,0.6,0.46,0.42,0.46,0.47,0.47,0.5,0.48,0.39,0.4,0.49,0.37,0.44,0.44,0.41,0.4,0.32,0.34,0.36,0.52,0.36,0.37,0.42,0.4,0.37,0.37,0.29,0.28,0.36,0.33,0.33,0.3,0.27,0.32,0.35,0.33,0.23,0.31,0.31,0.3,0.25,0.26,0.28,0.2,0.25,0.16,0.49,0.19,0.22,0.23,0.22,0.23,0.26,0.21,0.23,0.2,0.22,0.24,0.22,0.16,0.22,0.18,0.22,0.2,0.2,0.21,0.22,0.18,0.2,0.23,0.18,0.24,0.19,0.18,0.21,0.19,0.18,0.18,0.2,0.17,0.25,0.23,0.19,0.23,0.21,0.15,0.16,0.27,0.18,0.19,0.15,0.17,0.17,0.17,0.15,0.16,0.13,0.21,0.16,0.18,0.16,0.18,0.15,0.18,0.15,0.15,0.12,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.22,0.15,0.16,0.15,0.13,0.16,0.13,0.16,0.11,0.14,0.13,0.15,0.16,0.14,0.15,0.15,0.15,0.15,0.15,0.14,0.12,0.15,0.0,0.13,0.12,0.11,0.15,0.12,0.11,0.12,0.14,0.14,0.14,0.12,0.13,0.0,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.12,0.13,0.12,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.12,0.13,0.11,0.11,0.0,0.12,0.12,0.0,0.19,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.110000000000014
10/27/2021,3.99,3.72,2.9,1.31,1.28,1.23,0.94,0.94,0.65,0.61,0.54,0.66,0.52,0.53,0.58,0.66,0.49,0.45,0.45,0.6,0.46,0.42,0.46,0.47,0.47,0.5,0.48,0.39,0.4,0.49,0.37,0.44,0.44,0.41,0.4,0.32,0.34,0.36,0.52,0.36,0.37,0.42,0.4,0.37,0.37,0.29,0.28,0.36,0.33,0.33,0.3,0.27,0.32,0.35,0.33,0.23,0.31,0.31,0.3,0.25,0.26,0.28,0.2,0.25,0.16,0.49,0.19,0.22,0.23,0.22,0.23,0.26,0.21,0.23,0.2,0.22,0.24,0.22,0.16,0.22,0.18,0.22,0.2,0.2,0.21,0.22,0.18,0.2,0.23,0.18,0.24,0.19,0.18,0.21,0.19,0.18,0.18,0.2,0.17,0.25,0.23,0.19,0.23,0.21,0.15,0.16,0.27,0.18,0.19,0.15,0.17,0.17,0.17,0.15,0.16,0.13,0.21,0.16,0.18,0.16,0.18,0.15,0.18,0.15,0.15,0.12,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.22,0.15,0.16,0.15,0.13,0.16,0.13,0.16,0.11,0.14,0.13,0.15,0.16,0.14,0.15,0.15,0.15,0.15,0.15,0.14,0.12,0.15,0.0,0.13,0.12,0.11,0.15,0.12,0.11,0.12,0.14,0.14,0.14,0.12,0.13,0.0,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.12,0.13,0.12,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.12,0.12,0.13,0.11,0.11,0.0,0.12,0.12,0.0,0.19,0.12,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.110000000000014
10/28/2021,3.97,3.71,2.82,1.24,1.24,1.19,0.94,0.95,0.64,0.61,0.53,0.66,0.46,0.53,0.58,0.67,0.5,0.45,0.45,0.6,0.47,0.43,0.46,0.48,0.48,0.51,0.49,0.4,0.4,0.49,0.37,0.45,0.44,0.41,0.4,0.32,0.35,0.37,0.5,0.36,0.39,0.43,0.4,0.37,0.38,0.29,0.27,0.36,0.33,0.33,0.29,0.27,0.32,0.36,0.34,0.23,0.31,0.31,0.3,0.25,0.27,0.27,0.2,0.24,0.16,0.49,0.19,0.22,0.23,0.21,0.23,0.27,0.21,0.24,0.2,0.22,0.25,0.22,0.16,0.22,0.18,0.22,0.2,0.19,0.22,0.22,0.18,0.21,0.23,0.18,0.24,0.2,0.19,0.21,0.19,0.19,0.18,0.2,0.18,0.25,0.23,0.19,0.23,0.21,0.15,0.16,0.27,0.18,0.2,0.15,0.17,0.17,0.17,0.15,0.17,0.13,0.23,0.15,0.18,0.16,0.19,0.15,0.18,0.15,0.15,0.12,0.15,0.14,0.13,0.15,0.14,0.15,0.14,0.23,0.15,0.15,0.15,0.13,0.16,0.13,0.16,0.0,0.14,0.13,0.15,0.16,0.13,0.15,0.15,0.15,0.15,0.15,0.14,0.12,0.15,0.0,0.13,0.12,0.0,0.15,0.12,0.11,0.12,0.14,0.14,0.14,0.12,0.13,0.0,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.12,0.13,0.12,0.13,0.14,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.12,0.13,0.11,0.11,0.0,0.12,0.12,0.11,0.19,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.03000000000001
10/29/2021,3.95,3.68,2.84,1.25,1.24,1.19,0.94,0.94,0.65,0.62,0.53,0.67,0.45,0.53,0.58,0.75,0.5,0.45,0.45,0.61,0.47,0.43,0.46,0.48,0.47,0.51,0.49,0.39,0.41,0.49,0.37,0.44,0.44,0.41,0.4,0.32,0.34,0.36,0.53,0.36,0.38,0.43,0.41,0.37,0.37,0.29,0.28,0.36,0.33,0.34,0.29,0.27,0.32,0.36,0.34,0.23,0.31,0.31,0.3,0.25,0.26,0.27,0.2,0.24,0.16,0.51,0.19,0.22,0.22,0.21,0.23,0.27,0.21,0.24,0.21,0.22,0.25,0.22,0.16,0.22,0.18,0.22,0.21,0.19,0.22,0.22,0.18,0.2,0.22,0.18,0.24,0.2,0.19,0.21,0.19,0.19,0.18,0.2,0.18,0.25,0.23,0.19,0.23,0.21,0.15,0.16,0.27,0.18,0.2,0.15,0.17,0.17,0.17,0.15,0.17,0.13,0.22,0.15,0.18,0.15,0.19,0.15,0.18,0.15,0.16,0.12,0.15,0.15,0.13,0.15,0.14,0.15,0.14,0.22,0.15,0.16,0.16,0.13,0.16,0.13,0.16,0.11,0.14,0.13,0.15,0.16,0.13,0.15,0.15,0.15,0.15,0.15,0.14,0.12,0.15,0.0,0.13,0.12,0.0,0.15,0.12,0.11,0.12,0.14,0.14,0.14,0.12,0.13,0.0,0.11,0.0,0.13,0.12,0.12,0.13,0.12,0.12,0.13,0.11,0.13,0.14,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.12,0.13,0.13,0.11,0.11,0.0,0.12,0.12,0.11,0.19,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.13000000000001
11/01/2021,4.01,3.91,2.94,1.21,1.33,1.27,0.95,0.94,0.63,0.63,0.53,0.71,0.45,0.53,0.58,0.77,0.5,0.43,0.42,0.62,0.48,0.42,0.46,0.48,0.48,0.51,0.5,0.39,0.4,0.5,0.36,0.45,0.44,0.39,0.42,0.32,0.36,0.36,0.53,0.37,0.37,0.43,0.41,0.38,0.38,0.29,0.28,0.37,0.33,0.34,0.28,0.26,0.33,0.35,0.34,0.23,0.28,0.31,0.31,0.25,0.27,0.26,0.2,0.25,0.15,0.51,0.19,0.22,0.22,0.22,0.23,0.26,0.21,0.24,0.2,0.22,0.26,0.23,0.16,0.22,0.18,0.22,0.21,0.19,0.22,0.22,0.17,0.2,0.21,0.18,0.25,0.2,0.19,0.21,0.19,0.18,0.17,0.2,0.18,0.25,0.22,0.19,0.23,0.22,0.15,0.16,0.28,0.18,0.2,0.14,0.17,0.17,0.17,0.15,0.17,0.13,0.22,0.16,0.18,0.15,0.19,0.13,0.18,0.16,0.16,0.12,0.15,0.15,0.13,0.15,0.15,0.15,0.14,0.22,0.15,0.15,0.16,0.13,0.16,0.13,0.16,0.0,0.14,0.12,0.14,0.16,0.13,0.15,0.16,0.15,0.15,0.14,0.14,0.12,0.15,0.0,0.13,0.11,0.0,0.15,0.12,0.11,0.12,0.14,0.14,0.14,0.12,0.13,0.0,0.12,0.0,0.13,0.12,0.12,0.13,0.12,0.12,0.13,0.12,0.13,0.14,0.11,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.12,0.13,0.13,0.11,0.11,0.0,0.12,0.12,0.11,0.18,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.67
11/02/2021,3.98,3.96,2.89,1.24,1.33,1.27,0.93,0.94,0.61,0.62,0.53,0.74,0.45,0.52,0.58,0.82,0.5,0.42,0.41,0.61,0.47,0.43,0.47,0.48,0.48,0.51,0.49,0.37,0.4,0.5,0.37,0.44,0.44,0.39,0.42,0.32,0.36,0.35,0.53,0.37,0.36,0.45,0.46,0.38,0.37,0.29,0.28,0.45,0.31,0.34,0.27,0.26,0.32,0.35,0.34,0.23,0.28,0.31,0.31,0.26,0.27,0.28,0.2,0.25,0.12,0.52,0.19,0.22,0.22,0.22,0.23,0.26,0.22,0.24,0.2,0.23,0.26,0.23,0.16,0.22,0.18,0.22,0.2,0.19,0.22,0.21,0.17,0.2,0.21,0.18,0.25,0.19,0.19,0.21,0.18,0.18,0.17,0.2,0.18,0.26,0.23,0.18,0.23,0.22,0.15,0.15,0.27,0.18,0.2,0.14,0.18,0.16,0.17,0.15,0.17,0.13,0.22,0.16,0.17,0.15,0.2,0.13,0.18,0.16,0.16,0.11,0.15,0.16,0.13,0.15,0.15,0.15,0.14,0.22,0.16,0.15,0.16,0.15,0.16,0.12,0.16,0.0,0.14,0.12,0.14,0.17,0.12,0.14,0.17,0.14,0.15,0.14,0.14,0.12,0.15,0.0,0.13,0.11,0.0,0.15,0.11,0.12,0.12,0.14,0.14,0.13,0.12,0.13,0.0,0.12,0.0,0.14,0.12,0.11,0.12,0.12,0.12,0.13,0.11,0.14,0.14,0.12,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.12,0.13,0.13,0.11,0.0,0.0,0.12,0.12,0.0,0.18,0.12,0.11,0.11,0.0,0.12,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.690000000000005
11/03/2021,3.98,3.96,2.89,1.24,1.33,1.27,0.93,0.94,0.61,0.62,0.53,0.74,0.45,0.52,0.58,0.82,0.5,0.42,0.41,0.61,0.47,0.43,0.47,0.48,0.48,0.51,0.49,0.37,0.4,0.5,0.37,0.44,0.44,0.39,0.42,0.32,0.36,0.35,0.53,0.37,0.36,0.45,0.46,0.38,0.37,0.29,0.28,0.45,0.31,0.34,0.27,0.26,0.32,0.35,0.34,0.23,0.28,0.31,0.31,0.26,0.27,0.28,0.2,0.25,0.12,0.52,0.19,0.22,0.22,0.22,0.23,0.26,0.22,0.24,0.2,0.23,0.26,0.23,0.16,0.22,0.18,0.22,0.2,0.19,0.22,0.21,0.17,0.2,0.21,0.18,0.25,0.19,0.19,0.21,0.18,0.18,0.17,0.2,0.18,0.26,0.23,0.18,0.23,0.22,0.15,0.15,0.27,0.18,0.2,0.14,0.18,0.16,0.17,0.15,0.17,0.13,0.22,0.16,0.17,0.15,0.2,0.13,0.18,0.16,0.16,0.11,0.15,0.16,0.13,0.15,0.15,0.15,0.14,0.22,0.16,0.15,0.16,0.15,0.16,0.12,0.16,0.0,0.14,0.12,0.14,0.17,0.12,0.14,0.17,0.14,0.15,0.14,0.14,0.12,0.15,0.0,0.13,0.11,0.0,0.15,0.11,0.12,0.12,0.14,0.14,0.13,0.12,0.13,0.0,0.12,0.0,0.14,0.12,0.11,0.12,0.12,0.12,0.13,0.11,0.14,0.14,0.12,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.12,0.13,0.13,0.11,0.0,0.0,0.12,0.12,0.0,0.18,0.12,0.11,0.11,0.0,0.12,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.690000000000005
11/04/2021,3.98,3.96,2.89,1.24,1.33,1.27,0.93,0.94,0.61,0.62,0.53,0.74,0.45,0.52,0.58,0.82,0.5,0.42,0.41,0.61,0.47,0.43,0.47,0.48,0.48,0.51,0.49,0.37,0.4,0.5,0.37,0.44,0.44,0.39,0.42,0.32,0.36,0.35,0.53,0.37,0.36,0.45,0.46,0.38,0.37,0.29,0.28,0.45,0.31,0.34,0.27,0.26,0.32,0.35,0.34,0.23,0.28,0.31,0.31,0.26,0.27,0.28,0.2,0.25,0.12,0.52,0.19,0.22,0.22,0.22,0.23,0.26,0.22,0.24,0.2,0.23,0.26,0.23,0.16,0.22,0.18,0.22,0.2,0.19,0.22,0.21,0.17,0.2,0.21,0.18,0.25,0.19,0.19,0.21,0.18,0.18,0.17,0.2,0.18,0.26,0.23,0.18,0.23,0.22,0.15,0.15,0.27,0.18,0.2,0.14,0.18,0.16,0.17,0.15,0.17,0.13,0.22,0.16,0.17,0.15,0.2,0.13,0.18,0.16,0.16,0.11,0.15,0.16,0.13,0.15,0.15,0.15,0.14,0.22,0.16,0.15,0.16,0.15,0.16,0.12,0.16,0.0,0.14,0.12,0.14,0.17,0.12,0.14,0.17,0.14,0.15,0.14,0.14,0.12,0.15,0.0,0.13,0.11,0.0,0.15,0.11,0.12,0.12,0.14,0.14,0.13,0.12,0.13,0.0,0.12,0.0,0.14,0.12,0.11,0.12,0.12,0.12,0.13,0.11,0.14,0.14,0.12,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.12,0.13,0.13,0.11,0.0,0.0,0.12,0.12,0.0,0.18,0.12,0.11,0.11,0.0,0.12,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.690000000000005
11/05/2021,3.95,3.94,2.81,1.24,1.3,1.24,0.94,0.93,0.6,0.62,0.52,0.75,0.45,0.52,0.58,0.85,0.5,0.41,0.4,0.61,0.47,0.44,0.46,0.48,0.48,0.51,0.49,0.38,0.41,0.49,0.37,0.45,0.44,0.39,0.42,0.32,0.35,0.35,0.53,0.37,0.35,0.43,0.45,0.37,0.36,0.29,0.28,0.45,0.32,0.33,0.28,0.26,0.32,0.34,0.33,0.23,0.28,0.3,0.31,0.26,0.26,0.3,0.2,0.25,0.12,0.53,0.18,0.21,0.21,0.22,0.24,0.26,0.2,0.24,0.2,0.23,0.25,0.22,0.16,0.22,0.18,0.22,0.2,0.19,0.22,0.21,0.17,0.2,0.21,0.18,0.25,0.19,0.19,0.22,0.19,0.19,0.17,0.2,0.18,0.26,0.22,0.18,0.24,0.22,0.15,0.16,0.29,0.18,0.2,0.14,0.17,0.17,0.16,0.15,0.17,0.13,0.22,0.16,0.17,0.16,0.2,0.13,0.17,0.15,0.16,0.11,0.15,0.16,0.13,0.15,0.14,0.15,0.14,0.22,0.16,0.16,0.16,0.15,0.16,0.13,0.16,0.0,0.14,0.12,0.14,0.16,0.13,0.15,0.17,0.14,0.15,0.14,0.14,0.12,0.15,0.0,0.13,0.12,0.0,0.15,0.11,0.12,0.13,0.14,0.14,0.13,0.12,0.13,0.0,0.11,0.0,0.13,0.12,0.11,0.12,0.13,0.13,0.13,0.11,0.14,0.13,0.12,0.11,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.13,0.12,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.13,0.13,0.13,0.11,0.11,0.0,0.11,0.12,0.0,0.19,0.11,0.11,0.12,0.0,0.12,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.470000000000006
11/08/2021,3.96,3.92,2.84,1.25,1.29,1.23,0.92,0.92,0.6,0.61,0.52,0.75,0.46,0.52,0.58,0.88,0.49,0.41,0.4,0.62,0.46,0.44,0.45,0.49,0.47,0.51,0.49,0.38,0.39,0.48,0.36,0.44,0.44,0.39,0.43,0.32,0.35,0.34,0.52,0.37,0.35,0.44,0.45,0.37,0.36,0.29,0.28,0.44,0.32,0.33,0.28,0.26,0.32,0.33,0.33,0.23,0.28,0.31,0.31,0.26,0.26,0.3,0.21,0.25,0.12,0.52,0.18,0.21,0.21,0.22,0.24,0.26,0.2,0.24,0.2,0.23,0.25,0.22,0.17,0.22,0.18,0.21,0.2,0.19,0.22,0.21,0.17,0.2,0.21,0.17,0.25,0.19,0.19,0.22,0.18,0.19,0.17,0.2,0.18,0.26,0.22,0.18,0.24,0.23,0.15,0.16,0.29,0.18,0.2,0.14,0.17,0.16,0.16,0.15,0.17,0.14,0.22,0.16,0.17,0.16,0.2,0.13,0.18,0.15,0.16,0.11,0.15,0.16,0.13,0.15,0.14,0.14,0.14,0.22,0.15,0.15,0.16,0.15,0.16,0.13,0.16,0.0,0.14,0.12,0.14,0.16,0.13,0.15,0.17,0.14,0.15,0.14,0.14,0.12,0.15,0.0,0.13,0.13,0.0,0.15,0.11,0.12,0.13,0.14,0.13,0.13,0.12,0.13,0.0,0.12,0.0,0.13,0.12,0.11,0.12,0.13,0.13,0.13,0.11,0.14,0.14,0.12,0.11,0.0,0.0,0.0,0.14,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.13,0.14,0.13,0.11,0.11,0.0,0.0,0.11,0.0,0.19,0.11,0.0,0.12,0.0,0.12,0.12,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.39000000000001
11/09/2021,3.92,3.91,2.93,1.27,1.3,1.24,0.91,0.9,0.58,0.61,0.51,0.84,0.46,0.51,0.56,0.88,0.48,0.43,0.41,0.62,0.46,0.47,0.46,0.5,0.45,0.51,0.48,0.38,0.4,0.48,0.36,0.42,0.43,0.4,0.42,0.32,0.34,0.33,0.35,0.37,0.35,0.41,0.45,0.37,0.35,0.31,0.28,0.4,0.31,0.32,0.29,0.25,0.32,0.34,0.34,0.23,0.28,0.3,0.31,0.26,0.25,0.31,0.2,0.24,0.12,0.56,0.18,0.22,0.21,0.26,0.25,0.25,0.2,0.24,0.19,0.23,0.25,0.22,0.17,0.23,0.19,0.22,0.2,0.19,0.21,0.2,0.17,0.19,0.21,0.18,0.25,0.19,0.19,0.21,0.17,0.19,0.17,0.2,0.19,0.25,0.23,0.18,0.24,0.22,0.14,0.16,0.3,0.17,0.2,0.14,0.17,0.16,0.17,0.15,0.17,0.13,0.22,0.16,0.17,0.16,0.19,0.13,0.18,0.15,0.16,0.11,0.15,0.15,0.12,0.15,0.15,0.15,0.14,0.21,0.16,0.15,0.16,0.15,0.16,0.13,0.16,0.0,0.13,0.12,0.14,0.16,0.13,0.15,0.16,0.14,0.14,0.14,0.14,0.12,0.14,0.0,0.13,0.13,0.0,0.15,0.11,0.12,0.13,0.14,0.14,0.13,0.11,0.13,0.0,0.13,0.0,0.13,0.12,0.11,0.12,0.12,0.13,0.13,0.12,0.15,0.13,0.12,0.11,0.0,0.0,0.0,0.14,0.0,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.13,0.14,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.19,0.11,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.220000000000006
