,ADBE,ADSK,IDXX,AMD,FTNT,ALGN,GOOG,AMZN,TGT,LOW,AAPL,FB,CCI,NVDA,VRTX,REGN,CMG,WST,NKE,TXN,LULU,QCOM,EBAY,NOW,PYPL,ODFL,MXIM,EPAM,BAH,ILMN,CDNS,VEEV,ZM,LRCX,PKI,ULTA,DOCU,MOH,BBY,AMAT,NBIX,KLAC,TXRH,MKTX,CRWD,HUBS,WEN,PAYC,LPLA,TW,TER,PHM,WM,MPWR,PTC,TTD,OLED,DAR,CSGP,TPX,MSFT,SAM,BC,AN,AZPN,AMED,WSM,MNST,EXEL,LSCC,UPST,MSCI,INTU,APPS,Ssc Government Mm Gvmxx,RGEN,ENTG,SPGI,IT,SNPS,QRVO,FICO,LHCG,RSG,SITE,CLX,OVV,GNRC,XPO,MTD,BX,LLY,DECK,DXCM,DDOG,DPZ,XEC,JBHT,MTCH,JCOM,FMC,SCHW,TEAM,MCO,DG,PCTY,NWSA,SBUX,ORLY,RH,APTV,AVTR,BJ,NVR,HRC,EL,BRKR,ALXN,PEN,TSCO,ZTS,EOG,ORCL,FIVE,SKX,TROW,CTXS,G,SBAC,YUMC,CTAS,AMT,FDS,HCA,HD,KIM,LAMR,CERN,AXP,NFLX,DVA,FND,CACI,ICLR,UPS,TREX,ABT,HSY,V,MMM,DHI,WMB,TTEK,CABO,XYL,COST,SYK,CHE,TPR,PG,IQV,VMW,MAN,AGCO,CBRE,MA,PANW,BSX,FDX,PFPT,YUM,GWW,IPGP,TJX,NUE,SF,RPM,MAS,WDAY,OSK,GLOB,JLL,CMI,OC,EHC,WHR,ON,NVCR,STX,DLTR,KSU,RS,TTWO,Y,ATUS,AON,MKSI,CE,GLW,VMC,SNA,RGLD,Stericycle Inc,TPL,SRCL,GXO WI,Oshkosh Corp,n/a,CHTR,ROST,VFC,TSLA,SQ,SHOP,ETSY,PINS,NRG,WY,HOLX,ENPH,SWKS,MKL,VNT,YETI,STAA,KR,SCCO,RJF,RE,LPX,EQIX,CHGG,FL,CROX,HTA,XP,A,ISRG,CTVA,TNDM,BF.B,KO,AVY,ECL,LII,TXT,WRB,ALV,RL,ACGL,NTAP,DGX,HSIC,EW,HALO,CDW,XLNX,LH,CL,SEE,CHH,TTC,DRI,PFE,SWK,LEN,CRSP,AAP,ADI,ANET,BLDR,CHDN,ZI,POWI,DKS,PSTG,CTRA,HZNP,GTLS,HPQ,SYNA,INCY,KEYS,DHR,AZO,AVGO,POOL,DLB,CTSH,CG,AMP,REG,MU,OMCL,MAT,LMT,MAR,NXST,PXD,WH,IVZ,COIN,SUM
11/15/2021,1.35,2.76,1.81,1.37,1.81,2.37,1.39,2.35,0.09,1.31,1.35,1.06,1.89,3.3,0.96,0.0,1.46,1.81,0.24,1.02,1.88,1.35,0.08,1.72,0.11,1.67,0.0,1.79,0.09,0.13,0.97,1.2,1.01,0.71,0.74,0.24,1.14,0.1,0.73,0.79,0.48,0.84,0.49,0.2,1.34,1.15,0.0,0.97,0.6,0.17,0.62,0.0,0.23,1.16,0.14,0.9,0.2,0.67,0.15,0.48,0.09,0.13,0.32,0.19,0.33,0.0,0.4,0.35,0.23,0.55,0.58,0.25,0.28,0.0,0.0,0.62,0.31,0.25,1.12,0.26,0.2,0.21,0.13,0.0,0.19,0.0,0.0,0.16,0.0,0.15,0.19,0.08,0.08,0.0,0.22,0.0,0.0,0.17,0.1,0.0,0.0,0.17,0.19,0.25,0.0,0.22,0.0,0.15,0.34,0.22,0.17,1.54,0.0,0.08,0.0,0.0,0.15,0.0,0.16,0.1,0.0,0.34,0.09,0.14,0.0,0.15,0.0,0.0,0.15,0.08,0.0,0.15,0.1,0.0,0.1,0.0,0.0,0.08,0.17,0.19,0.07,0.79,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.15,0.0,0.0,0.09,0.33,0.0,0.15,0.07,0.0,0.07,0.0,0.15,0.18,0.0,0.0,0.0,0.08,0.09,0.0,1.77,0.08,0.0,0.0,0.0,0.0,0.08,0.18,0.0,0.08,0.0,0.07,0.08,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.15,1.89,1.57,1.29,1.78,1.07,1.24,1.29,0.84,0.68,0.89,0.77,0.97,0.6,0.65,0.48,0.41,0.26,0.3,0.23,0.26,0.24,0.18,0.15,0.06,0.16,0.21,0.17,0.11,0.14,0.16,0.17,0.19,0.16,0.16,0.16,0.16,0.14,0.16,0.17,0.18,0.17,0.15,0.09,0.08,0.09,0.09,0.08,0.08,0.11,0.08,0.08,0.09,0.11,0.08,0.09,0.08,0.08,0.08,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/16/2021,1.35,2.76,1.81,1.37,1.81,2.37,1.39,2.35,0.09,1.31,1.35,1.06,1.89,3.3,0.96,0.0,1.46,1.81,0.24,1.02,1.88,1.35,0.08,1.72,0.11,1.67,0.0,1.79,0.09,0.13,0.97,1.2,1.01,0.71,0.74,0.24,1.14,0.1,0.73,0.79,0.48,0.84,0.49,0.2,1.34,1.15,0.0,0.97,0.6,0.17,0.62,0.0,0.23,1.16,0.14,0.9,0.2,0.67,0.15,0.48,0.09,0.13,0.32,0.19,0.33,0.0,0.4,0.35,0.23,0.55,0.58,0.25,0.28,0.0,0.0,0.62,0.31,0.25,1.12,0.26,0.2,0.21,0.13,0.0,0.19,0.0,0.0,0.16,0.0,0.15,0.19,0.08,0.08,0.0,0.22,0.0,0.0,0.17,0.1,0.0,0.0,0.17,0.19,0.25,0.0,0.22,0.0,0.15,0.34,0.22,0.17,1.54,0.0,0.08,0.0,0.0,0.15,0.0,0.16,0.1,0.0,0.34,0.09,0.14,0.0,0.15,0.0,0.0,0.15,0.08,0.0,0.15,0.1,0.0,0.1,0.0,0.0,0.08,0.17,0.19,0.07,0.79,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.15,0.0,0.0,0.09,0.33,0.0,0.15,0.07,0.0,0.07,0.0,0.15,0.18,0.0,0.0,0.0,0.08,0.09,0.0,1.77,0.08,0.0,0.0,0.0,0.0,0.08,0.18,0.0,0.08,0.0,0.07,0.08,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.15,1.89,1.57,1.29,1.78,1.07,1.24,1.29,0.84,0.68,0.89,0.77,0.97,0.6,0.65,0.48,0.41,0.26,0.3,0.23,0.26,0.24,0.18,0.15,0.06,0.16,0.21,0.17,0.11,0.14,0.16,0.17,0.19,0.16,0.16,0.16,0.16,0.14,0.16,0.17,0.18,0.17,0.15,0.09,0.08,0.09,0.09,0.08,0.08,0.11,0.08,0.08,0.09,0.11,0.08,0.09,0.08,0.08,0.08,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/17/2021,1.35,2.76,1.81,1.37,1.81,2.37,1.39,2.35,0.09,1.31,1.35,1.06,1.89,3.3,0.96,0.0,1.46,1.81,0.24,1.02,1.88,1.35,0.08,1.72,0.11,1.67,0.0,1.79,0.09,0.13,0.97,1.2,1.01,0.71,0.74,0.24,1.14,0.1,0.73,0.79,0.48,0.84,0.49,0.2,1.34,1.15,0.0,0.97,0.6,0.17,0.62,0.0,0.23,1.16,0.14,0.9,0.2,0.67,0.15,0.48,0.09,0.13,0.32,0.19,0.33,0.0,0.4,0.35,0.23,0.55,0.58,0.25,0.28,0.0,0.0,0.62,0.31,0.25,1.12,0.26,0.2,0.21,0.13,0.0,0.19,0.0,0.0,0.16,0.0,0.15,0.19,0.08,0.08,0.0,0.22,0.0,0.0,0.17,0.1,0.0,0.0,0.17,0.19,0.25,0.0,0.22,0.0,0.15,0.34,0.22,0.17,1.54,0.0,0.08,0.0,0.0,0.15,0.0,0.16,0.1,0.0,0.34,0.09,0.14,0.0,0.15,0.0,0.0,0.15,0.08,0.0,0.15,0.1,0.0,0.1,0.0,0.0,0.08,0.17,0.19,0.07,0.79,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.15,0.0,0.0,0.09,0.33,0.0,0.15,0.07,0.0,0.07,0.0,0.15,0.18,0.0,0.0,0.0,0.08,0.09,0.0,1.77,0.08,0.0,0.0,0.0,0.0,0.08,0.18,0.0,0.08,0.0,0.07,0.08,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.15,1.89,1.57,1.29,1.78,1.07,1.24,1.29,0.84,0.68,0.89,0.77,0.97,0.6,0.65,0.48,0.41,0.26,0.3,0.23,0.26,0.24,0.18,0.15,0.06,0.16,0.21,0.17,0.11,0.14,0.16,0.17,0.19,0.16,0.16,0.16,0.16,0.14,0.16,0.17,0.18,0.17,0.15,0.09,0.08,0.09,0.09,0.08,0.08,0.11,0.08,0.08,0.09,0.11,0.08,0.09,0.08,0.08,0.08,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/18/2021,1.34,2.74,1.83,1.31,1.76,2.35,1.39,2.34,0.09,1.34,1.36,1.06,1.93,3.24,0.96,0.0,1.49,1.83,0.24,1.02,1.87,1.32,0.08,1.71,0.12,1.68,0.0,1.72,0.09,0.13,0.96,1.21,1.01,0.71,0.76,0.24,1.08,0.1,0.74,0.78,0.49,0.83,0.49,0.2,1.32,1.12,0.0,0.96,0.62,0.17,0.62,0.0,0.23,1.15,0.14,0.84,0.2,0.66,0.16,0.49,0.09,0.13,0.33,0.19,0.33,0.0,0.41,0.35,0.24,0.56,0.48,0.25,0.28,0.0,0.0,0.61,0.31,0.25,1.11,0.25,0.2,0.21,0.13,0.0,0.2,0.0,0.0,0.16,0.0,0.16,0.18,0.09,0.08,0.0,0.22,0.0,0.0,0.17,0.1,0.0,0.0,0.17,0.19,0.25,0.0,0.21,0.0,0.16,0.35,0.22,0.17,1.54,0.0,0.08,0.0,0.0,0.15,0.0,0.16,0.1,0.0,0.33,0.09,0.14,0.0,0.15,0.0,0.0,0.15,0.08,0.0,0.15,0.1,0.0,0.1,0.0,0.0,0.08,0.17,0.19,0.07,0.77,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.15,0.0,0.0,0.09,0.34,0.0,0.15,0.07,0.0,0.08,0.0,0.16,0.18,0.0,0.0,0.0,0.08,0.09,0.0,1.8,0.08,0.0,0.0,0.0,0.0,0.09,0.17,0.0,0.09,0.0,0.07,0.08,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.15,1.95,1.6,1.32,1.9,1.07,1.2,1.27,0.85,0.7,0.9,0.79,0.96,0.6,0.66,0.48,0.41,0.26,0.31,0.23,0.26,0.24,0.18,0.15,0.06,0.16,0.21,0.18,0.11,0.15,0.16,0.17,0.19,0.17,0.16,0.16,0.16,0.15,0.16,0.17,0.18,0.17,0.16,0.1,0.08,0.09,0.09,0.08,0.08,0.11,0.08,0.09,0.09,0.11,0.08,0.09,0.09,0.08,0.08,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
11/19/2021,1.35,2.75,1.79,1.36,1.75,2.28,1.4,2.34,0.09,1.33,1.35,1.1,1.92,3.25,0.94,0.0,1.49,1.86,0.24,1.02,1.86,1.37,0.08,1.71,0.12,1.72,0.0,1.66,0.09,0.12,0.97,1.19,1.04,0.72,0.78,0.25,1.1,0.1,0.73,0.8,0.46,0.84,0.48,0.2,1.17,1.14,0.0,0.93,0.62,0.17,0.64,0.0,0.23,1.19,0.14,0.98,0.2,0.64,0.16,0.5,0.09,0.13,0.33,0.19,0.31,0.0,0.42,0.35,0.23,0.57,0.43,0.25,0.28,0.0,0.0,0.59,0.31,0.25,1.11,0.26,0.21,0.21,0.13,0.0,0.19,0.0,0.0,0.16,0.0,0.15,0.19,0.08,0.08,0.0,0.22,0.0,0.0,0.18,0.09,0.0,0.0,0.17,0.19,0.25,0.0,0.21,0.0,0.15,0.35,0.22,0.17,1.52,0.0,0.09,0.0,0.0,0.15,0.0,0.15,0.1,0.0,0.33,0.09,0.14,0.0,0.15,0.0,0.0,0.15,0.08,0.0,0.14,0.1,0.0,0.1,0.0,0.0,0.08,0.17,0.19,0.07,0.77,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.15,0.0,0.0,0.09,0.35,0.0,0.15,0.07,0.0,0.08,0.0,0.16,0.18,0.0,0.0,0.0,0.08,0.09,0.0,1.78,0.08,0.0,0.0,0.0,0.0,0.08,0.16,0.0,0.08,0.0,0.07,0.09,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.17,1.9,1.53,1.33,1.78,1.09,1.33,1.37,0.87,0.72,0.9,0.8,1.0,0.6,0.64,0.47,0.4,0.26,0.31,0.23,0.26,0.24,0.18,0.15,0.06,0.16,0.21,0.18,0.11,0.14,0.16,0.17,0.19,0.16,0.16,0.16,0.16,0.15,0.16,0.17,0.18,0.16,0.16,0.09,0.08,0.09,0.08,0.08,0.08,0.12,0.08,0.09,0.09,0.11,0.08,0.08,0.09,0.08,0.08,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/22/2021,1.35,2.77,1.8,1.39,1.75,2.28,1.38,2.31,0.09,1.36,1.34,1.07,1.87,3.22,0.94,0.0,1.46,1.92,0.24,1.0,1.9,1.46,0.09,1.71,0.12,1.71,0.0,1.66,0.09,0.12,0.98,1.19,1.03,0.72,0.79,0.25,1.1,0.1,0.74,0.79,0.45,0.84,0.47,0.2,1.19,1.15,0.0,0.92,0.61,0.17,0.64,0.0,0.23,1.2,0.14,1.03,0.19,0.62,0.15,0.5,0.09,0.13,0.32,0.19,0.32,0.0,0.43,0.35,0.22,0.57,0.43,0.25,0.29,0.0,0.0,0.6,0.31,0.25,1.09,0.26,0.2,0.2,0.13,0.0,0.19,0.0,0.0,0.16,0.0,0.15,0.19,0.08,0.08,0.0,0.22,0.0,0.0,0.18,0.09,0.0,0.0,0.17,0.19,0.25,0.0,0.2,0.0,0.15,0.34,0.22,0.17,1.54,0.0,0.08,0.0,0.0,0.15,0.0,0.15,0.1,0.0,0.32,0.09,0.14,0.0,0.15,0.0,0.0,0.15,0.07,0.0,0.14,0.1,0.0,0.1,0.0,0.0,0.08,0.17,0.19,0.06,0.8,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.15,0.0,0.0,0.09,0.35,0.0,0.16,0.07,0.0,0.08,0.0,0.16,0.18,0.0,0.0,0.0,0.08,0.09,0.0,1.76,0.08,0.0,0.0,0.0,0.0,0.08,0.16,0.0,0.08,0.0,0.07,0.09,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.17,1.86,1.5,1.33,1.82,1.09,1.33,1.42,0.87,0.71,0.91,0.79,1.02,0.6,0.63,0.47,0.4,0.26,0.3,0.23,0.25,0.24,0.18,0.15,0.06,0.16,0.21,0.18,0.1,0.14,0.16,0.17,0.2,0.16,0.15,0.15,0.16,0.15,0.16,0.16,0.18,0.16,0.16,0.09,0.08,0.09,0.08,0.08,0.08,0.12,0.08,0.08,0.09,0.11,0.08,0.08,0.09,0.08,0.08,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98000000000002
11/23/2021,1.35,2.77,1.8,1.39,1.75,2.28,1.38,2.31,0.09,1.36,1.34,1.07,1.87,3.22,0.94,0.0,1.46,1.92,0.24,1.0,1.9,1.46,0.09,1.71,0.12,1.71,0.0,1.66,0.09,0.12,0.98,1.19,1.03,0.72,0.79,0.25,1.1,0.1,0.74,0.79,0.45,0.84,0.47,0.2,1.19,1.15,0.0,0.92,0.61,0.17,0.64,0.0,0.23,1.2,0.14,1.03,0.19,0.62,0.15,0.5,0.09,0.13,0.32,0.19,0.32,0.0,0.43,0.35,0.22,0.57,0.43,0.25,0.29,0.0,0.0,0.6,0.31,0.25,1.09,0.26,0.2,0.2,0.13,0.0,0.19,0.0,0.0,0.16,0.0,0.15,0.19,0.08,0.08,0.0,0.22,0.0,0.0,0.18,0.09,0.0,0.0,0.17,0.19,0.25,0.0,0.2,0.0,0.15,0.34,0.22,0.17,1.54,0.0,0.08,0.0,0.0,0.15,0.0,0.15,0.1,0.0,0.32,0.09,0.14,0.0,0.15,0.0,0.0,0.15,0.07,0.0,0.14,0.1,0.0,0.1,0.0,0.0,0.08,0.17,0.19,0.06,0.8,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.15,0.0,0.0,0.09,0.35,0.0,0.16,0.07,0.0,0.08,0.0,0.16,0.18,0.0,0.0,0.0,0.08,0.09,0.0,1.76,0.08,0.0,0.0,0.0,0.0,0.08,0.16,0.0,0.08,0.0,0.07,0.09,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.17,1.86,1.5,1.33,1.82,1.09,1.33,1.42,0.87,0.71,0.91,0.79,1.02,0.6,0.63,0.47,0.4,0.26,0.3,0.23,0.25,0.24,0.18,0.15,0.06,0.16,0.21,0.18,0.1,0.14,0.16,0.17,0.2,0.16,0.15,0.15,0.16,0.15,0.16,0.16,0.18,0.16,0.16,0.09,0.08,0.09,0.08,0.08,0.08,0.12,0.08,0.08,0.09,0.11,0.08,0.08,0.09,0.08,0.08,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98000000000002
11/24/2021,1.39,2.69,1.85,1.42,1.76,2.26,1.39,2.4,0.08,1.4,1.43,1.08,1.91,3.53,0.91,0.0,1.4,1.95,0.24,1.04,1.88,1.49,0.08,1.68,0.11,1.67,0.0,1.65,0.09,0.12,0.99,1.14,0.98,0.73,0.8,0.25,1.09,0.09,0.75,0.76,0.44,0.85,0.46,0.18,1.18,1.11,0.0,0.9,0.6,0.17,0.64,0.0,0.23,1.19,0.14,0.99,0.18,0.59,0.15,0.48,0.09,0.12,0.32,0.18,0.32,0.0,0.42,0.34,0.23,0.57,0.38,0.25,0.31,0.0,0.0,0.64,0.32,0.25,1.1,0.26,0.2,0.19,0.12,0.0,0.19,0.0,0.0,0.16,0.0,0.15,0.19,0.08,0.08,0.0,0.22,0.0,0.0,0.17,0.09,0.0,0.0,0.17,0.19,0.24,0.0,0.21,0.0,0.15,0.34,0.22,0.17,1.55,0.0,0.08,0.0,0.0,0.15,0.0,0.15,0.1,0.0,0.3,0.09,0.14,0.0,0.15,0.0,0.0,0.15,0.07,0.0,0.14,0.1,0.0,0.11,0.0,0.0,0.08,0.16,0.19,0.06,0.77,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.0,0.15,0.0,0.0,0.09,0.36,0.0,0.16,0.06,0.0,0.07,0.0,0.15,0.18,0.0,0.0,0.0,0.08,0.09,0.0,1.8,0.08,0.0,0.0,0.0,0.0,0.08,0.15,0.0,0.08,0.0,0.07,0.09,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.16,1.85,1.48,1.3,1.97,1.04,1.34,1.47,0.8,0.71,0.9,0.81,1.08,0.59,0.62,0.48,0.4,0.25,0.29,0.23,0.25,0.23,0.19,0.15,0.05,0.15,0.2,0.18,0.1,0.15,0.15,0.17,0.19,0.17,0.15,0.15,0.16,0.15,0.16,0.16,0.18,0.16,0.15,0.09,0.08,0.08,0.08,0.07,0.08,0.12,0.08,0.08,0.09,0.11,0.08,0.08,0.09,0.08,0.09,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07000000000002
11/25/2021,1.38,2.63,1.85,1.42,1.73,2.26,1.39,2.38,0.08,1.44,1.46,1.09,1.93,3.48,0.92,0.0,1.4,1.94,0.25,1.05,1.87,1.49,0.08,1.66,0.11,1.71,0.0,1.55,0.09,0.12,0.99,1.11,0.96,0.75,0.78,0.26,1.04,0.1,0.77,0.76,0.45,0.83,0.47,0.19,1.11,1.08,0.0,0.88,0.62,0.17,0.65,0.0,0.23,1.18,0.14,0.97,0.18,0.61,0.15,0.49,0.1,0.12,0.33,0.19,0.33,0.0,0.43,0.34,0.22,0.56,0.38,0.25,0.3,0.0,0.0,0.63,0.32,0.25,1.08,0.26,0.2,0.19,0.12,0.0,0.2,0.0,0.0,0.16,0.0,0.15,0.19,0.08,0.08,0.0,0.21,0.0,0.0,0.18,0.09,0.0,0.0,0.17,0.18,0.25,0.0,0.21,0.0,0.15,0.34,0.21,0.17,1.59,0.0,0.08,0.0,0.0,0.14,0.0,0.15,0.1,0.0,0.3,0.09,0.14,0.0,0.15,0.0,0.0,0.15,0.07,0.0,0.14,0.1,0.0,0.11,0.0,0.0,0.08,0.16,0.19,0.07,0.78,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.0,0.15,0.0,0.0,0.09,0.36,0.0,0.16,0.06,0.0,0.07,0.0,0.14,0.19,0.0,0.0,0.0,0.08,0.1,0.0,1.8,0.08,0.0,0.0,0.0,0.0,0.08,0.14,0.0,0.08,0.0,0.07,0.09,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.16,1.84,1.48,1.33,2.04,0.99,1.29,1.42,0.79,0.72,0.94,0.81,1.08,0.58,0.64,0.48,0.39,0.24,0.31,0.22,0.26,0.24,0.2,0.15,0.05,0.15,0.21,0.18,0.09,0.15,0.15,0.17,0.19,0.17,0.16,0.15,0.16,0.15,0.16,0.17,0.18,0.16,0.16,0.09,0.09,0.09,0.08,0.07,0.08,0.12,0.08,0.09,0.09,0.11,0.08,0.08,0.09,0.08,0.09,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
11/26/2021,1.38,2.6,1.82,1.41,1.73,2.24,1.4,2.4,0.09,1.45,1.48,1.09,1.96,3.49,0.96,0.0,1.4,1.92,0.25,1.06,1.87,1.49,0.08,1.62,0.11,1.73,0.0,1.54,0.09,0.12,0.98,1.11,0.83,0.77,0.78,0.26,1.03,0.1,0.68,0.77,0.46,0.85,0.47,0.19,1.08,1.04,0.0,0.88,0.64,0.17,0.65,0.0,0.24,1.17,0.13,0.97,0.17,0.62,0.15,0.49,0.1,0.12,0.33,0.19,0.33,0.0,0.43,0.34,0.22,0.55,0.37,0.25,0.31,0.0,0.0,0.62,0.32,0.26,1.1,0.26,0.2,0.19,0.12,0.0,0.2,0.0,0.0,0.16,0.0,0.15,0.19,0.08,0.08,0.0,0.21,0.0,0.0,0.18,0.08,0.0,0.0,0.18,0.17,0.25,0.0,0.2,0.0,0.16,0.35,0.21,0.17,1.57,0.0,0.09,0.0,0.0,0.14,0.0,0.15,0.1,0.0,0.33,0.09,0.14,0.0,0.15,0.0,0.0,0.16,0.07,0.0,0.15,0.11,0.0,0.11,0.0,0.0,0.08,0.16,0.19,0.07,0.78,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.0,0.15,0.0,0.0,0.09,0.37,0.0,0.16,0.06,0.0,0.07,0.0,0.14,0.19,0.0,0.0,0.0,0.08,0.1,0.0,1.85,0.09,0.0,0.0,0.0,0.0,0.09,0.14,0.0,0.08,0.0,0.07,0.09,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.18,1.88,1.55,1.34,1.97,1.0,1.28,1.43,0.77,0.74,0.94,0.82,1.04,0.59,0.65,0.48,0.38,0.24,0.31,0.23,0.26,0.25,0.19,0.15,0.05,0.15,0.2,0.18,0.1,0.14,0.15,0.17,0.19,0.17,0.16,0.16,0.16,0.15,0.16,0.18,0.18,0.16,0.16,0.09,0.09,0.09,0.08,0.07,0.08,0.12,0.08,0.09,0.09,0.11,0.08,0.08,0.09,0.08,0.09,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
