,VGR,BGS,KTB,RCII,CMP,SJI,CMC,GEF,MED,AVA,MCY,CBT,BIG,PDCO,NAVI,BKE,TRN,TDS,JW.A,UVV,AROC,DLX,NUS,HCSG,RGR,NSA,CWT,OTTR,MATX,MWA,ISBC,NWN,FUL,MC,KRO,HNI,GCMG,ANAT,VSH,CVA,MGEE,SWM,MANT,KALU,PZZA,SSTK,FRG,BDN,MLHR,ABM,PRGS,ASB,MGRC,WMK,CPK,IDCC,PBI,KW,CSGS,ILPT,BRC,CATY,FHI,STRA,WMG,RILY,FCPT,UNIT,FFBC,WRI,JACK,OPI,EPRT,HEES,SBGI,MLI,BKU,GBX,SCL,PDM,BGFV,CXP,SCS,NWBI,MNRO,SFNC,CVBF,WSBC,EPC,SNDR,FULT,GES,ONB,GTY,KFY,FIX,PFS,GVA,LZB,ETH,HVT,WWW,CTRE,SFBS,FSS,BMI,COLB,MATW,HOPE,WRE,SCHN,NHC,PGRE,CORE,AUB,SJW,PSMT,B,GHC,SHEN,SWCH,IBOC,RUSHA,WAFD,HLNE,WD,GIC,BXS,SAFT,LTC,ANDE,BCC,ALX,CAI,WWE,SPTN,SASR,MOG.A,EBF,DEA,AIN,PRK,NP,NPO,FWRD,MNR,GPI,PATK,LNN,APOG,SXC,UTL,UCBI,SMP,WABC,SCHL,IOSP,NVEC,AAT,CFFN,BANR,TOWN,KFRC,HTH,LMNX,INT,TRMK,BHE,FIBK,FRME,ACCO,PETS,WHD,PLOW,TR,EVTC,ADTN,IBTX,INDB,FBP,XPER,CAL,CHCO,GOOD,RNST,GFF,MEI,IRT,SWBI,NXRT,STC,BFS,BUSE,MYE,BPYU,CWH,FCF,KAI,ABCB,SSP,MSEX,AZZ,VRS,IMKTA,CSR,GLT,LKFN,SITC,RGP,WGO,DCOM,PIPR,HWKN,CADE,ETD,AMSWA,FCFS,ARCB,VBTX,FLMN,MLKN,SYBT,HLIO,COKE,SBSI,NBTB,SUM
10/29/2021,1.63,1.49,1.31,1.27,1.34,0.98,1.12,1.14,0.7,0.91,0.78,0.83,0.58,0.83,0.78,0.64,0.78,0.62,0.66,0.6,0.68,0.57,0.5,0.4,0.61,0.7,0.58,0.68,0.69,0.59,0.59,0.46,0.55,0.64,0.47,0.45,0.53,0.59,0.41,0.53,0.47,0.41,0.42,0.37,0.52,0.55,0.46,0.44,0.36,0.45,0.46,0.48,0.4,0.45,0.46,0.39,0.35,0.45,0.43,0.45,0.37,0.43,0.37,0.36,0.5,0.3,0.38,0.52,0.38,0.0,0.33,0.35,0.39,0.5,0.31,0.39,0.34,0.38,0.34,0.33,0.31,0.36,0.29,0.34,0.29,0.34,0.3,0.32,0.25,0.35,0.33,0.24,0.32,0.31,0.31,0.32,0.32,0.28,0.27,0.0,0.23,0.28,0.26,0.34,0.3,0.3,0.27,0.28,0.29,0.3,0.3,0.27,0.25,0.0,0.28,0.29,0.23,0.22,0.24,0.0,0.32,0.26,0.3,0.29,0.27,0.31,0.29,0.28,0.25,0.22,0.26,0.24,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.25,0.23,0.21,0.23,0.24,0.29,0.25,0.2,0.23,0.21,0.18,0.25,0.25,0.21,0.22,0.21,0.21,0.22,0.22,0.24,0.22,0.22,0.2,0.0,0.21,0.22,0.19,0.2,0.21,0.21,0.0,0.23,0.19,0.18,0.21,0.18,0.19,0.21,0.21,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.22,0.0,0.23,0.23,0.2,0.19,0.0,0.0,0.0,0.18,0.21,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.19,0.22,0.18,0.2,0.0,0.0,0.19,0.0,0.2,0.26,0.19,0.0,0.2,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,75.79
11/01/2021,1.63,1.49,1.31,1.27,1.34,0.98,1.12,1.14,0.7,0.91,0.78,0.83,0.58,0.83,0.78,0.64,0.78,0.62,0.66,0.6,0.68,0.57,0.5,0.4,0.61,0.7,0.58,0.68,0.69,0.59,0.59,0.46,0.55,0.64,0.47,0.45,0.53,0.59,0.41,0.53,0.47,0.41,0.42,0.37,0.52,0.55,0.46,0.44,0.36,0.45,0.46,0.48,0.4,0.45,0.46,0.39,0.35,0.45,0.43,0.45,0.37,0.43,0.37,0.36,0.5,0.3,0.38,0.52,0.38,0.0,0.33,0.35,0.39,0.5,0.31,0.39,0.34,0.38,0.34,0.33,0.31,0.36,0.29,0.34,0.29,0.34,0.3,0.32,0.25,0.35,0.33,0.24,0.32,0.31,0.31,0.32,0.32,0.28,0.27,0.0,0.23,0.28,0.26,0.34,0.3,0.3,0.27,0.28,0.29,0.3,0.3,0.27,0.25,0.0,0.28,0.29,0.23,0.22,0.24,0.0,0.32,0.26,0.3,0.29,0.27,0.31,0.29,0.28,0.25,0.22,0.26,0.24,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.25,0.23,0.21,0.23,0.24,0.29,0.25,0.2,0.23,0.21,0.18,0.25,0.25,0.21,0.22,0.21,0.21,0.22,0.22,0.24,0.22,0.22,0.2,0.0,0.21,0.22,0.19,0.2,0.21,0.21,0.0,0.23,0.19,0.18,0.21,0.18,0.19,0.21,0.21,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.22,0.0,0.23,0.23,0.2,0.19,0.0,0.0,0.0,0.18,0.21,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.19,0.22,0.18,0.2,0.0,0.0,0.19,0.0,0.2,0.26,0.19,0.0,0.2,0.18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,75.79
11/02/2021,1.63,1.49,1.31,1.27,1.34,0.98,1.12,1.14,0.7,0.91,0.78,0.83,0.58,0.83,0.78,0.64,0.78,0.62,0.66,0.6,0.68,0.57,0.5,0.4,0.61,0.7,0.58,0.68,0.69,0.59,0.59,0.46,0.55,0.64,0.47,0.45,0.53,0.59,0.41,0.53,0.47,0.41,0.42,0.37,0.52,0.55,0.46,0.44,0.0,0.45,0.46,0.48,0.4,0.45,0.46,0.39,0.35,0.45,0.43,0.45,0.37,0.43,0.37,0.36,0.5,0.3,0.38,0.52,0.38,0.0,0.33,0.35,0.39,0.5,0.31,0.39,0.34,0.38,0.34,0.33,0.31,0.36,0.29,0.34,0.29,0.34,0.3,0.32,0.25,0.35,0.33,0.24,0.32,0.31,0.31,0.32,0.32,0.28,0.27,0.0,0.23,0.28,0.26,0.34,0.3,0.3,0.27,0.28,0.29,0.3,0.3,0.27,0.25,0.0,0.28,0.29,0.23,0.22,0.24,0.0,0.32,0.26,0.3,0.29,0.27,0.31,0.29,0.28,0.25,0.22,0.26,0.24,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.25,0.23,0.21,0.23,0.24,0.29,0.25,0.2,0.23,0.21,0.18,0.25,0.25,0.21,0.22,0.21,0.21,0.22,0.22,0.24,0.22,0.22,0.2,0.0,0.21,0.22,0.19,0.2,0.21,0.21,0.0,0.23,0.19,0.18,0.21,0.18,0.19,0.21,0.21,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.22,0.0,0.23,0.23,0.2,0.19,0.0,0.0,0.0,0.18,0.21,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.19,0.22,0.18,0.2,0.0,0.0,0.19,0.0,0.2,0.26,0.19,0.0,0.2,0.18,0.2,0.36,0.0,0.0,0.0,0.0,0.0,75.79
11/03/2021,1.63,1.49,1.31,1.27,1.34,0.98,1.12,1.14,0.7,0.91,0.78,0.83,0.58,0.83,0.78,0.64,0.78,0.62,0.66,0.6,0.68,0.57,0.5,0.4,0.61,0.7,0.58,0.68,0.69,0.59,0.59,0.46,0.55,0.64,0.47,0.45,0.53,0.59,0.41,0.53,0.47,0.41,0.42,0.37,0.52,0.55,0.46,0.44,0.0,0.45,0.46,0.48,0.4,0.45,0.46,0.39,0.35,0.45,0.43,0.45,0.37,0.43,0.37,0.36,0.5,0.3,0.38,0.52,0.38,0.0,0.33,0.35,0.39,0.5,0.31,0.39,0.34,0.38,0.34,0.33,0.31,0.36,0.29,0.34,0.29,0.34,0.3,0.32,0.25,0.35,0.33,0.24,0.32,0.31,0.31,0.32,0.32,0.28,0.27,0.0,0.23,0.28,0.26,0.34,0.3,0.3,0.27,0.28,0.29,0.3,0.3,0.27,0.25,0.0,0.28,0.29,0.23,0.22,0.24,0.0,0.32,0.26,0.3,0.29,0.27,0.31,0.29,0.28,0.25,0.22,0.26,0.24,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.25,0.23,0.21,0.23,0.24,0.29,0.25,0.2,0.23,0.21,0.18,0.25,0.25,0.21,0.22,0.21,0.21,0.22,0.22,0.24,0.22,0.22,0.2,0.0,0.21,0.22,0.19,0.2,0.21,0.21,0.0,0.23,0.19,0.18,0.21,0.18,0.19,0.21,0.21,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.22,0.0,0.23,0.23,0.2,0.19,0.0,0.0,0.0,0.18,0.21,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.19,0.22,0.18,0.2,0.0,0.0,0.19,0.0,0.2,0.26,0.19,0.0,0.2,0.18,0.2,0.36,0.0,0.0,0.0,0.0,0.0,75.79
11/04/2021,1.63,1.49,1.31,1.27,1.34,0.98,1.12,1.14,0.7,0.91,0.78,0.83,0.58,0.83,0.78,0.64,0.78,0.62,0.66,0.6,0.68,0.57,0.5,0.4,0.61,0.7,0.58,0.68,0.69,0.59,0.59,0.46,0.55,0.64,0.47,0.45,0.53,0.59,0.41,0.53,0.47,0.41,0.42,0.37,0.52,0.55,0.46,0.44,0.0,0.45,0.46,0.48,0.4,0.45,0.46,0.39,0.35,0.45,0.43,0.45,0.37,0.43,0.37,0.36,0.5,0.3,0.38,0.52,0.38,0.0,0.33,0.35,0.39,0.5,0.31,0.39,0.34,0.38,0.34,0.33,0.31,0.36,0.29,0.34,0.29,0.34,0.3,0.32,0.25,0.35,0.33,0.24,0.32,0.31,0.31,0.32,0.32,0.28,0.27,0.0,0.23,0.28,0.26,0.34,0.3,0.3,0.27,0.28,0.29,0.3,0.3,0.27,0.25,0.0,0.28,0.29,0.23,0.22,0.24,0.0,0.32,0.26,0.3,0.29,0.27,0.31,0.29,0.28,0.25,0.22,0.26,0.24,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.25,0.23,0.21,0.23,0.24,0.29,0.25,0.2,0.23,0.21,0.18,0.25,0.25,0.21,0.22,0.21,0.21,0.22,0.22,0.24,0.22,0.22,0.2,0.0,0.21,0.22,0.19,0.2,0.21,0.21,0.0,0.23,0.19,0.18,0.21,0.18,0.19,0.21,0.21,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.22,0.0,0.23,0.23,0.2,0.19,0.0,0.0,0.0,0.18,0.21,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.19,0.22,0.18,0.2,0.0,0.0,0.19,0.0,0.2,0.26,0.19,0.0,0.2,0.18,0.2,0.36,0.0,0.0,0.0,0.0,0.0,75.79
11/05/2021,1.63,1.49,1.31,1.27,1.34,0.98,1.12,1.14,0.7,0.91,0.78,0.83,0.58,0.83,0.78,0.64,0.78,0.62,0.66,0.6,0.68,0.57,0.5,0.4,0.61,0.7,0.58,0.68,0.69,0.59,0.59,0.46,0.55,0.64,0.47,0.45,0.53,0.59,0.41,0.53,0.47,0.41,0.42,0.37,0.52,0.55,0.46,0.44,0.0,0.45,0.46,0.48,0.4,0.45,0.46,0.39,0.35,0.45,0.43,0.45,0.37,0.43,0.37,0.36,0.5,0.3,0.38,0.52,0.38,0.0,0.33,0.35,0.39,0.5,0.31,0.39,0.34,0.38,0.34,0.33,0.31,0.36,0.29,0.34,0.29,0.34,0.3,0.32,0.25,0.35,0.33,0.24,0.32,0.31,0.31,0.32,0.32,0.28,0.27,0.0,0.23,0.28,0.26,0.34,0.3,0.3,0.27,0.28,0.29,0.3,0.3,0.27,0.25,0.0,0.28,0.29,0.23,0.22,0.24,0.0,0.32,0.26,0.3,0.29,0.27,0.31,0.29,0.28,0.25,0.22,0.26,0.24,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.25,0.23,0.21,0.23,0.24,0.29,0.25,0.2,0.23,0.21,0.18,0.25,0.25,0.21,0.22,0.21,0.21,0.22,0.22,0.24,0.22,0.22,0.2,0.0,0.21,0.22,0.19,0.2,0.21,0.21,0.0,0.23,0.19,0.18,0.21,0.18,0.19,0.21,0.21,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.22,0.0,0.23,0.23,0.2,0.19,0.0,0.0,0.0,0.18,0.21,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.19,0.22,0.18,0.2,0.0,0.0,0.19,0.0,0.2,0.26,0.19,0.0,0.2,0.18,0.2,0.36,0.0,0.0,0.0,0.0,0.0,75.79
11/08/2021,1.63,1.49,1.31,1.27,1.34,0.98,1.12,1.14,0.7,0.91,0.78,0.83,0.58,0.83,0.78,0.64,0.78,0.62,0.66,0.6,0.68,0.57,0.5,0.4,0.61,0.7,0.58,0.68,0.69,0.59,0.59,0.46,0.55,0.64,0.47,0.45,0.53,0.59,0.41,0.53,0.47,0.41,0.42,0.37,0.52,0.55,0.46,0.44,0.0,0.45,0.46,0.48,0.4,0.45,0.46,0.39,0.35,0.45,0.43,0.45,0.37,0.43,0.37,0.36,0.5,0.3,0.38,0.52,0.38,0.0,0.33,0.35,0.39,0.5,0.31,0.39,0.34,0.38,0.34,0.33,0.31,0.36,0.29,0.34,0.29,0.34,0.3,0.32,0.25,0.35,0.33,0.24,0.32,0.31,0.31,0.32,0.32,0.28,0.27,0.0,0.23,0.28,0.26,0.34,0.3,0.3,0.27,0.28,0.29,0.3,0.3,0.27,0.25,0.0,0.28,0.29,0.23,0.22,0.24,0.0,0.32,0.26,0.3,0.29,0.27,0.31,0.29,0.28,0.25,0.22,0.26,0.24,0.26,0.24,0.25,0.29,0.26,0.23,0.21,0.24,0.21,0.25,0.23,0.21,0.23,0.24,0.29,0.25,0.2,0.23,0.21,0.18,0.25,0.25,0.21,0.22,0.21,0.21,0.22,0.22,0.24,0.22,0.22,0.2,0.0,0.21,0.22,0.19,0.2,0.21,0.21,0.0,0.23,0.19,0.18,0.21,0.18,0.19,0.21,0.21,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.22,0.0,0.23,0.23,0.2,0.19,0.0,0.0,0.0,0.18,0.21,0.18,0.0,0.21,0.0,0.21,0.19,0.21,0.19,0.22,0.18,0.2,0.0,0.0,0.19,0.0,0.2,0.26,0.19,0.0,0.2,0.18,0.2,0.36,0.0,0.0,0.0,0.0,0.0,75.79
11/09/2021,1.63,1.61,1.4,0.93,1.35,0.93,1.14,1.15,0.74,0.89,0.74,0.86,0.62,0.83,0.74,0.69,0.78,0.59,0.62,0.6,0.66,0.53,0.5,0.37,0.53,0.7,0.6,0.72,0.71,0.58,0.56,0.44,0.56,0.64,0.49,0.44,0.54,0.56,0.41,0.51,0.47,0.38,0.4,0.37,0.54,0.51,0.52,0.43,0.0,0.46,0.45,0.47,0.39,0.5,0.46,0.39,0.34,0.46,0.45,0.4,0.38,0.43,0.37,0.3,0.48,0.38,0.37,0.48,0.38,0.0,0.32,0.33,0.38,0.52,0.29,0.44,0.33,0.35,0.34,0.33,0.37,0.35,0.28,0.33,0.3,0.33,0.31,0.3,0.26,0.34,0.32,0.26,0.32,0.3,0.34,0.36,0.32,0.29,0.27,0.0,0.21,0.31,0.24,0.36,0.31,0.3,0.27,0.3,0.29,0.29,0.28,0.28,0.25,0.0,0.26,0.29,0.22,0.22,0.24,0.0,0.28,0.26,0.31,0.28,0.29,0.34,0.28,0.0,0.25,0.21,0.29,0.28,0.25,0.23,0.23,0.3,0.26,0.23,0.21,0.22,0.22,0.26,0.24,0.23,0.26,0.26,0.27,0.24,0.21,0.26,0.21,0.18,0.25,0.26,0.21,0.23,0.22,0.21,0.22,0.22,0.23,0.22,0.24,0.21,0.0,0.18,0.22,0.18,0.2,0.2,0.21,0.18,0.2,0.2,0.19,0.18,0.2,0.18,0.22,0.21,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.23,0.0,0.23,0.22,0.21,0.19,0.0,0.0,0.18,0.19,0.22,0.18,0.0,0.2,0.0,0.21,0.2,0.2,0.2,0.2,0.18,0.21,0.0,0.18,0.21,0.0,0.46,0.26,0.21,0.0,0.24,0.19,0.0,0.37,0.0,0.0,0.0,0.0,0.0,75.82000000000001
11/10/2021,1.63,1.61,1.4,0.93,1.35,0.93,1.14,1.15,0.74,0.89,0.74,0.86,0.62,0.83,0.74,0.69,0.78,0.59,0.62,0.6,0.66,0.53,0.5,0.37,0.53,0.7,0.6,0.72,0.71,0.58,0.56,0.44,0.56,0.64,0.49,0.44,0.54,0.56,0.41,0.51,0.47,0.38,0.4,0.37,0.54,0.51,0.52,0.43,0.0,0.46,0.45,0.47,0.39,0.5,0.46,0.39,0.34,0.46,0.45,0.4,0.38,0.43,0.37,0.3,0.48,0.38,0.37,0.48,0.38,0.0,0.32,0.33,0.38,0.52,0.29,0.44,0.33,0.35,0.34,0.33,0.37,0.35,0.28,0.33,0.3,0.33,0.31,0.3,0.26,0.34,0.32,0.26,0.32,0.3,0.34,0.36,0.32,0.29,0.27,0.0,0.21,0.31,0.24,0.36,0.31,0.3,0.27,0.3,0.29,0.29,0.28,0.28,0.25,0.0,0.26,0.29,0.22,0.22,0.24,0.0,0.28,0.26,0.31,0.28,0.29,0.34,0.28,0.0,0.25,0.21,0.29,0.28,0.25,0.23,0.23,0.3,0.26,0.23,0.21,0.22,0.22,0.26,0.24,0.23,0.26,0.26,0.27,0.24,0.21,0.26,0.21,0.18,0.25,0.26,0.21,0.23,0.22,0.21,0.22,0.22,0.23,0.22,0.24,0.21,0.0,0.18,0.22,0.18,0.2,0.2,0.21,0.18,0.2,0.2,0.19,0.18,0.2,0.18,0.22,0.21,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.23,0.0,0.23,0.22,0.21,0.19,0.0,0.0,0.18,0.19,0.22,0.18,0.0,0.2,0.0,0.21,0.2,0.2,0.2,0.2,0.18,0.21,0.0,0.18,0.21,0.0,0.46,0.26,0.21,0.0,0.24,0.19,0.0,0.37,0.0,0.0,0.0,0.0,0.0,75.82000000000001
11/11/2021,1.63,1.64,1.43,0.95,1.34,0.94,1.18,1.16,0.74,0.88,0.73,0.87,0.6,0.82,0.76,0.69,0.79,0.61,0.61,0.59,0.65,0.53,0.5,0.37,0.53,0.71,0.6,0.71,0.72,0.6,0.56,0.43,0.55,0.63,0.48,0.44,0.54,0.57,0.41,0.51,0.46,0.38,0.4,0.38,0.53,0.52,0.52,0.42,0.0,0.46,0.45,0.47,0.39,0.49,0.45,0.38,0.35,0.46,0.45,0.39,0.38,0.43,0.37,0.29,0.48,0.35,0.37,0.47,0.39,0.0,0.32,0.33,0.37,0.52,0.28,0.46,0.33,0.34,0.34,0.33,0.43,0.35,0.27,0.33,0.3,0.33,0.3,0.3,0.26,0.35,0.32,0.26,0.31,0.3,0.33,0.36,0.32,0.29,0.27,0.0,0.23,0.31,0.24,0.36,0.31,0.3,0.27,0.29,0.29,0.29,0.29,0.27,0.25,0.0,0.27,0.29,0.21,0.22,0.23,0.0,0.29,0.27,0.31,0.27,0.29,0.34,0.29,0.0,0.24,0.2,0.3,0.27,0.24,0.23,0.23,0.3,0.26,0.22,0.21,0.23,0.22,0.26,0.24,0.24,0.26,0.26,0.28,0.23,0.21,0.26,0.21,0.0,0.25,0.26,0.21,0.23,0.22,0.21,0.21,0.22,0.23,0.22,0.24,0.21,0.0,0.18,0.22,0.18,0.2,0.2,0.2,0.19,0.21,0.21,0.18,0.18,0.2,0.19,0.22,0.21,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.23,0.0,0.23,0.23,0.2,0.19,0.0,0.0,0.18,0.19,0.21,0.18,0.0,0.2,0.0,0.22,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.18,0.21,0.0,0.45,0.26,0.21,0.0,0.25,0.19,0.18,0.36,0.18,0.0,0.0,0.0,0.0,75.86000000000001
11/12/2021,1.63,1.64,1.43,0.95,1.34,0.94,1.18,1.16,0.74,0.88,0.73,0.87,0.6,0.82,0.76,0.69,0.79,0.61,0.61,0.59,0.65,0.53,0.5,0.37,0.53,0.71,0.6,0.71,0.72,0.6,0.56,0.43,0.55,0.63,0.48,0.44,0.54,0.57,0.41,0.51,0.46,0.38,0.4,0.38,0.53,0.52,0.52,0.42,0.0,0.46,0.45,0.47,0.39,0.49,0.45,0.38,0.35,0.46,0.45,0.39,0.38,0.43,0.37,0.29,0.48,0.35,0.37,0.47,0.39,0.0,0.32,0.33,0.37,0.52,0.28,0.46,0.33,0.34,0.34,0.33,0.43,0.35,0.27,0.33,0.3,0.33,0.3,0.3,0.26,0.35,0.32,0.26,0.31,0.3,0.33,0.36,0.32,0.29,0.27,0.0,0.23,0.31,0.24,0.36,0.31,0.3,0.27,0.29,0.29,0.29,0.29,0.27,0.25,0.0,0.27,0.29,0.21,0.22,0.23,0.0,0.29,0.27,0.31,0.27,0.29,0.34,0.29,0.0,0.24,0.2,0.3,0.27,0.24,0.23,0.23,0.3,0.26,0.22,0.21,0.23,0.22,0.26,0.24,0.24,0.26,0.26,0.28,0.23,0.21,0.26,0.21,0.0,0.25,0.26,0.21,0.23,0.22,0.21,0.21,0.22,0.23,0.22,0.24,0.21,0.0,0.18,0.22,0.18,0.2,0.2,0.2,0.19,0.21,0.21,0.18,0.18,0.2,0.19,0.22,0.21,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.23,0.0,0.23,0.23,0.2,0.19,0.0,0.0,0.18,0.19,0.21,0.18,0.0,0.2,0.0,0.22,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.18,0.21,0.0,0.45,0.26,0.21,0.0,0.25,0.19,0.18,0.36,0.18,0.0,0.0,0.0,0.0,75.86000000000001
11/15/2021,1.76,1.59,1.44,0.99,1.32,0.97,1.13,1.19,0.75,0.9,0.71,0.84,0.59,0.83,0.76,0.69,0.74,0.61,0.62,0.59,0.63,0.54,0.51,0.38,0.53,0.71,0.59,0.73,0.72,0.53,0.56,0.43,0.56,0.6,0.48,0.44,0.54,0.57,0.42,0.51,0.46,0.38,0.38,0.35,0.52,0.5,0.51,0.44,0.0,0.46,0.45,0.5,0.39,0.49,0.45,0.39,0.35,0.46,0.44,0.39,0.37,0.43,0.38,0.29,0.48,0.34,0.37,0.47,0.39,0.0,0.32,0.33,0.37,0.5,0.28,0.46,0.34,0.33,0.34,0.33,0.48,0.35,0.27,0.34,0.29,0.34,0.3,0.3,0.26,0.35,0.32,0.26,0.33,0.3,0.33,0.36,0.32,0.29,0.28,0.0,0.23,0.28,0.25,0.35,0.32,0.3,0.27,0.3,0.29,0.29,0.29,0.27,0.25,0.0,0.26,0.29,0.22,0.22,0.24,0.0,0.29,0.27,0.3,0.27,0.28,0.34,0.3,0.0,0.25,0.21,0.3,0.27,0.24,0.23,0.22,0.3,0.26,0.22,0.21,0.22,0.22,0.27,0.24,0.25,0.26,0.26,0.28,0.23,0.2,0.25,0.2,0.18,0.25,0.27,0.21,0.23,0.22,0.21,0.22,0.22,0.24,0.22,0.25,0.21,0.0,0.0,0.22,0.18,0.2,0.2,0.2,0.0,0.2,0.21,0.18,0.18,0.19,0.18,0.22,0.22,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.24,0.0,0.23,0.23,0.21,0.19,0.0,0.0,0.18,0.19,0.22,0.18,0.0,0.2,0.0,0.22,0.21,0.21,0.2,0.2,0.19,0.2,0.0,0.18,0.21,0.0,0.49,0.26,0.21,0.0,0.24,0.19,0.0,0.35,0.18,0.19,0.0,0.0,0.0,75.96000000000001
11/16/2021,1.76,1.59,1.44,0.99,1.32,0.97,1.13,1.19,0.75,0.9,0.71,0.84,0.59,0.83,0.76,0.69,0.74,0.61,0.62,0.59,0.63,0.54,0.51,0.38,0.53,0.71,0.59,0.73,0.72,0.53,0.56,0.43,0.56,0.6,0.48,0.44,0.54,0.57,0.42,0.51,0.46,0.38,0.38,0.35,0.52,0.5,0.51,0.44,0.0,0.46,0.45,0.5,0.39,0.49,0.45,0.39,0.35,0.46,0.44,0.39,0.37,0.43,0.38,0.29,0.48,0.34,0.37,0.47,0.39,0.0,0.32,0.33,0.37,0.5,0.28,0.46,0.34,0.33,0.34,0.33,0.48,0.35,0.27,0.34,0.29,0.34,0.3,0.3,0.26,0.35,0.32,0.26,0.33,0.3,0.33,0.36,0.32,0.29,0.28,0.0,0.23,0.28,0.25,0.35,0.32,0.3,0.27,0.3,0.29,0.29,0.29,0.27,0.25,0.0,0.26,0.29,0.22,0.22,0.24,0.0,0.29,0.27,0.3,0.27,0.28,0.34,0.3,0.0,0.25,0.21,0.3,0.27,0.24,0.23,0.22,0.3,0.26,0.22,0.21,0.22,0.22,0.27,0.24,0.25,0.26,0.26,0.28,0.23,0.2,0.25,0.2,0.18,0.25,0.27,0.21,0.23,0.22,0.21,0.22,0.22,0.24,0.22,0.25,0.21,0.0,0.0,0.22,0.18,0.2,0.2,0.2,0.0,0.2,0.21,0.18,0.18,0.19,0.18,0.22,0.22,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.24,0.0,0.23,0.23,0.21,0.19,0.0,0.0,0.18,0.19,0.22,0.18,0.0,0.2,0.0,0.22,0.21,0.21,0.2,0.2,0.19,0.2,0.0,0.18,0.21,0.0,0.49,0.26,0.21,0.0,0.24,0.19,0.0,0.35,0.18,0.19,0.0,0.0,0.0,75.96000000000001
11/17/2021,1.76,1.59,1.44,0.99,1.32,0.97,1.13,1.19,0.75,0.9,0.71,0.84,0.59,0.83,0.76,0.69,0.74,0.61,0.62,0.59,0.63,0.54,0.51,0.38,0.53,0.71,0.59,0.73,0.72,0.53,0.56,0.43,0.56,0.6,0.48,0.44,0.54,0.57,0.42,0.51,0.46,0.38,0.38,0.35,0.52,0.5,0.51,0.44,0.0,0.46,0.45,0.5,0.39,0.49,0.45,0.39,0.35,0.46,0.44,0.39,0.37,0.43,0.38,0.29,0.48,0.34,0.37,0.47,0.39,0.0,0.32,0.33,0.37,0.5,0.28,0.46,0.34,0.33,0.34,0.33,0.48,0.35,0.27,0.34,0.29,0.34,0.3,0.3,0.26,0.35,0.32,0.26,0.33,0.3,0.33,0.36,0.32,0.29,0.28,0.0,0.23,0.28,0.25,0.35,0.32,0.3,0.27,0.3,0.29,0.29,0.29,0.27,0.25,0.0,0.26,0.29,0.22,0.22,0.24,0.0,0.29,0.27,0.3,0.27,0.28,0.34,0.3,0.0,0.25,0.21,0.3,0.27,0.24,0.23,0.22,0.3,0.26,0.22,0.21,0.22,0.22,0.27,0.24,0.25,0.26,0.26,0.28,0.23,0.2,0.25,0.2,0.18,0.25,0.27,0.21,0.23,0.22,0.21,0.22,0.22,0.24,0.22,0.25,0.21,0.0,0.0,0.22,0.18,0.2,0.2,0.2,0.0,0.2,0.21,0.18,0.18,0.19,0.18,0.22,0.22,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.24,0.0,0.23,0.23,0.21,0.19,0.0,0.0,0.18,0.19,0.22,0.18,0.0,0.2,0.0,0.22,0.21,0.21,0.2,0.2,0.19,0.2,0.0,0.18,0.21,0.0,0.49,0.26,0.21,0.0,0.24,0.19,0.0,0.35,0.18,0.19,0.0,0.0,0.0,75.96000000000001
