,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,ABBV,PEP,T,NKE,TMO,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,UPS,HON,ORCL,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,BA,RTX,BLK,GS,AMAT,AMT,IBM,TGT,CAT,AMD,MMM,GE,ISRG,NOW,AXP,DE,CVS,SCHW,CHTR,SPGI,ANTM,LMT,ZTS,BKNG,MU,PLD,FIS,LRCX,MDLZ,SYK,ADP,GILD,TMUS,CCI,MO,TJX,COP,CI,PNC,DUK,USB,TFC,FDX,CB,MMC,BDX,GM,EQIX,CSX,ATVI,EL,CME,CL,ILMN,COF,XTSLA,NSC,ICE,EW,SHW,SO,ADSK,FISV,D,REGN,APD,BSX,ADI,ITW,MCO,HUM,EMR,PGR,GPN,ETN,NXPI,AON,NOC,WM,TWTR,IDXX,HCA,F,FCX,ECL,BIIB,VRTX,DG,NEM,ROP,KLAC,PSA,DOW,IQV,EOG,JCI,SLB,AEP,DXCM,APTV,SNPS,GD,CNC,INFO,DLR,MET,ALGN,EXC,ROST,CMG,MSCI,LHX,KMB,TEL,A,EBAY,TT,TROW,PPG,CARR,PRU,PH,ALL,AIG,MCHP,BK,ORLY,ALXN,DD,BAX,APH,SPG,SRE,EA,DFS,TDG,XLNX,XEL,PSX,HPQ,SBAC,YUM,WELL,SYY,GIS,HLT,CMI,KMI,PAYX,TRV,IFF,CDNS,STZ,MSI,RMD,FTNT,MAR,MRNA,CTSH,USD,OTIS,MNST,MPC,GE.,ROK,AFL,MTD,WBA,CTAS,PXD,MTCH,SIVB,AZO,n/a,SUM
10/06/2021,6.07,5.79,3.91,2.21,2.2,2.05,1.38,1.41,1.72,1.34,1.16,1.03,1.01,0.83,0.95,0.93,0.83,0.84,0.86,0.75,0.7,0.68,0.74,0.61,0.72,0.59,0.63,0.66,0.57,0.56,0.52,0.57,0.53,0.51,0.61,0.54,0.52,0.55,0.54,0.54,0.5,0.52,0.53,0.48,0.54,0.49,0.46,0.4,0.4,0.36,0.4,0.39,0.41,0.36,0.35,0.42,0.39,0.33,0.39,0.4,0.36,0.39,0.33,0.35,0.33,0.35,0.32,0.33,0.34,0.31,0.29,0.34,0.28,0.31,0.32,0.34,0.29,0.26,0.31,0.3,0.25,0.28,0.25,0.23,0.25,0.27,0.22,0.25,0.21,0.22,0.22,0.24,0.23,0.24,0.2,0.2,0.23,0.22,0.25,0.19,0.23,0.21,0.22,0.21,0.15,0.21,0.21,0.19,0.21,0.19,0.18,0.16,0.19,0.19,0.17,0.16,0.2,0.15,0.16,0.18,0.19,0.18,0.18,0.17,0.18,0.16,0.17,0.16,0.17,0.25,0.16,0.16,0.14,0.15,0.14,0.13,0.16,0.14,0.18,0.15,0.16,0.13,0.15,0.16,0.15,0.13,0.14,0.12,0.13,0.14,0.12,0.13,0.14,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.14,0.11,0.12,0.12,0.0,0.13,0.11,0.12,0.13,0.13,0.11,0.14,0.14,0.12,0.12,0.12,0.13,0.12,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.11,0.11,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.11,0.37,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,83.48
10/07/2021,6.05,5.87,3.86,2.21,2.22,2.08,1.38,1.4,1.7,1.35,1.14,1.05,1.0,0.84,0.95,0.91,0.85,0.86,0.86,0.74,0.71,0.7,0.73,0.61,0.72,0.59,0.63,0.65,0.56,0.56,0.52,0.56,0.52,0.51,0.61,0.54,0.56,0.56,0.54,0.53,0.49,0.52,0.52,0.48,0.54,0.49,0.46,0.39,0.4,0.36,0.4,0.4,0.42,0.36,0.36,0.42,0.39,0.33,0.39,0.4,0.36,0.39,0.34,0.36,0.33,0.35,0.32,0.33,0.35,0.31,0.29,0.34,0.28,0.31,0.32,0.34,0.3,0.26,0.3,0.3,0.25,0.28,0.25,0.23,0.25,0.27,0.22,0.25,0.21,0.22,0.22,0.24,0.23,0.23,0.2,0.2,0.23,0.22,0.25,0.19,0.23,0.2,0.22,0.22,0.15,0.21,0.21,0.19,0.21,0.19,0.18,0.16,0.19,0.19,0.17,0.16,0.2,0.16,0.16,0.18,0.19,0.19,0.18,0.17,0.18,0.16,0.16,0.15,0.17,0.24,0.16,0.16,0.14,0.15,0.14,0.13,0.16,0.14,0.18,0.15,0.16,0.13,0.14,0.16,0.15,0.13,0.14,0.11,0.13,0.13,0.12,0.13,0.14,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.14,0.11,0.12,0.12,0.0,0.13,0.11,0.12,0.13,0.13,0.11,0.14,0.14,0.12,0.12,0.13,0.13,0.12,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.11,0.11,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.12,0.32,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.0,83.5
10/08/2021,6.05,5.87,3.86,2.21,2.22,2.08,1.38,1.4,1.7,1.35,1.14,1.05,1.0,0.84,0.95,0.91,0.85,0.86,0.86,0.74,0.71,0.7,0.73,0.61,0.72,0.59,0.63,0.65,0.56,0.56,0.52,0.56,0.52,0.51,0.61,0.54,0.56,0.56,0.54,0.53,0.49,0.52,0.52,0.48,0.54,0.49,0.46,0.39,0.4,0.36,0.4,0.4,0.42,0.36,0.36,0.42,0.39,0.33,0.39,0.4,0.36,0.39,0.34,0.36,0.33,0.35,0.32,0.33,0.35,0.31,0.29,0.34,0.28,0.31,0.32,0.34,0.3,0.26,0.3,0.3,0.25,0.28,0.25,0.23,0.25,0.27,0.22,0.25,0.21,0.22,0.22,0.24,0.23,0.23,0.2,0.2,0.23,0.22,0.25,0.19,0.23,0.2,0.22,0.22,0.15,0.21,0.21,0.19,0.21,0.19,0.18,0.16,0.19,0.19,0.17,0.16,0.2,0.16,0.16,0.18,0.19,0.19,0.18,0.17,0.18,0.16,0.16,0.15,0.17,0.24,0.16,0.16,0.14,0.15,0.14,0.13,0.16,0.14,0.18,0.15,0.16,0.13,0.14,0.16,0.15,0.13,0.14,0.11,0.13,0.13,0.12,0.13,0.14,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.14,0.11,0.12,0.12,0.0,0.13,0.11,0.12,0.13,0.13,0.11,0.14,0.14,0.12,0.12,0.13,0.13,0.12,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.11,0.11,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.12,0.32,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.0,83.5
10/11/2021,6.01,5.94,3.83,2.14,2.23,2.09,1.4,1.39,1.71,1.36,1.13,1.03,1.0,0.84,0.95,0.92,0.82,0.86,0.88,0.73,0.7,0.69,0.76,0.61,0.72,0.59,0.61,0.63,0.56,0.56,0.52,0.58,0.53,0.51,0.61,0.55,0.55,0.56,0.54,0.53,0.49,0.53,0.51,0.48,0.54,0.5,0.46,0.39,0.41,0.35,0.4,0.41,0.41,0.35,0.37,0.43,0.4,0.32,0.39,0.39,0.35,0.39,0.33,0.36,0.32,0.35,0.31,0.33,0.34,0.3,0.28,0.34,0.28,0.31,0.32,0.34,0.3,0.26,0.3,0.31,0.25,0.28,0.24,0.23,0.25,0.27,0.21,0.26,0.2,0.21,0.23,0.24,0.23,0.23,0.2,0.2,0.23,0.21,0.26,0.19,0.23,0.21,0.22,0.22,0.15,0.21,0.21,0.19,0.21,0.18,0.2,0.16,0.2,0.19,0.17,0.16,0.2,0.17,0.17,0.19,0.18,0.19,0.18,0.16,0.17,0.16,0.15,0.16,0.16,0.24,0.16,0.16,0.14,0.15,0.15,0.13,0.16,0.14,0.18,0.15,0.16,0.13,0.14,0.16,0.15,0.13,0.15,0.11,0.13,0.13,0.12,0.13,0.14,0.12,0.11,0.12,0.14,0.13,0.11,0.11,0.14,0.11,0.12,0.12,0.0,0.13,0.11,0.12,0.13,0.13,0.0,0.14,0.13,0.12,0.12,0.13,0.13,0.13,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.11,0.12,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.29,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.1,0.0,0.0,83.35000000000002
10/12/2021,6.01,5.92,3.84,2.1,2.24,2.1,1.4,1.4,1.72,1.36,1.14,1.04,1.02,0.83,0.96,0.92,0.82,0.86,0.87,0.74,0.7,0.69,0.75,0.6,0.71,0.59,0.62,0.64,0.56,0.56,0.52,0.58,0.52,0.52,0.61,0.55,0.55,0.55,0.54,0.53,0.49,0.52,0.51,0.48,0.54,0.5,0.46,0.39,0.4,0.35,0.4,0.41,0.41,0.35,0.37,0.42,0.39,0.32,0.39,0.39,0.35,0.39,0.33,0.36,0.32,0.35,0.31,0.32,0.34,0.3,0.29,0.34,0.27,0.31,0.32,0.34,0.3,0.26,0.3,0.31,0.25,0.28,0.25,0.23,0.25,0.27,0.21,0.26,0.2,0.21,0.22,0.24,0.23,0.23,0.19,0.2,0.23,0.21,0.26,0.19,0.23,0.21,0.22,0.22,0.15,0.21,0.21,0.19,0.22,0.18,0.19,0.16,0.19,0.19,0.17,0.16,0.2,0.15,0.17,0.19,0.18,0.19,0.18,0.17,0.17,0.16,0.15,0.16,0.17,0.24,0.16,0.16,0.14,0.16,0.14,0.13,0.16,0.14,0.18,0.15,0.16,0.14,0.14,0.16,0.16,0.13,0.14,0.12,0.12,0.13,0.12,0.13,0.13,0.12,0.12,0.12,0.13,0.13,0.12,0.11,0.14,0.12,0.12,0.12,0.0,0.13,0.11,0.13,0.13,0.13,0.0,0.14,0.13,0.12,0.12,0.13,0.13,0.13,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.11,0.12,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.12,0.29,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.1,0.0,0.0,83.35
10/13/2021,6.01,5.92,3.84,2.1,2.24,2.1,1.4,1.4,1.72,1.36,1.14,1.04,1.02,0.83,0.96,0.92,0.82,0.86,0.87,0.74,0.7,0.69,0.75,0.6,0.71,0.59,0.62,0.64,0.56,0.56,0.52,0.58,0.52,0.52,0.61,0.55,0.55,0.55,0.54,0.53,0.49,0.52,0.51,0.48,0.54,0.5,0.46,0.39,0.4,0.35,0.4,0.41,0.41,0.35,0.37,0.42,0.39,0.32,0.39,0.39,0.35,0.39,0.33,0.36,0.32,0.35,0.31,0.32,0.34,0.3,0.29,0.34,0.27,0.31,0.32,0.34,0.3,0.26,0.3,0.31,0.25,0.28,0.25,0.23,0.25,0.27,0.21,0.26,0.2,0.21,0.22,0.24,0.23,0.23,0.19,0.2,0.23,0.21,0.26,0.19,0.23,0.21,0.22,0.22,0.15,0.21,0.21,0.19,0.22,0.18,0.19,0.16,0.19,0.19,0.17,0.16,0.2,0.15,0.17,0.19,0.18,0.19,0.18,0.17,0.17,0.16,0.15,0.16,0.17,0.24,0.16,0.16,0.14,0.16,0.14,0.13,0.16,0.14,0.18,0.15,0.16,0.14,0.14,0.16,0.16,0.13,0.14,0.12,0.12,0.13,0.12,0.13,0.13,0.12,0.12,0.12,0.13,0.13,0.12,0.11,0.14,0.12,0.12,0.12,0.0,0.13,0.11,0.13,0.13,0.13,0.0,0.14,0.13,0.12,0.12,0.13,0.13,0.13,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.11,0.12,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.12,0.29,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.1,0.0,0.0,83.35
10/14/2021,6.01,5.93,3.84,2.11,2.25,2.11,1.41,1.39,1.71,1.36,1.13,1.04,1.03,0.82,0.95,0.92,0.83,0.86,0.88,0.74,0.67,0.7,0.75,0.59,0.71,0.58,0.62,0.64,0.56,0.56,0.53,0.58,0.51,0.52,0.62,0.56,0.55,0.55,0.54,0.53,0.5,0.53,0.51,0.48,0.53,0.5,0.45,0.38,0.4,0.36,0.4,0.42,0.41,0.34,0.38,0.42,0.39,0.32,0.39,0.39,0.35,0.39,0.33,0.37,0.32,0.35,0.31,0.32,0.34,0.3,0.29,0.34,0.27,0.31,0.31,0.33,0.3,0.26,0.3,0.31,0.24,0.28,0.25,0.23,0.25,0.27,0.21,0.26,0.2,0.21,0.22,0.24,0.23,0.23,0.19,0.2,0.23,0.21,0.27,0.19,0.23,0.21,0.22,0.22,0.15,0.21,0.21,0.18,0.23,0.18,0.2,0.16,0.19,0.19,0.17,0.16,0.2,0.15,0.17,0.19,0.18,0.19,0.18,0.16,0.17,0.16,0.15,0.16,0.16,0.24,0.17,0.16,0.14,0.15,0.14,0.13,0.16,0.14,0.18,0.16,0.16,0.14,0.14,0.16,0.16,0.13,0.14,0.11,0.12,0.13,0.12,0.13,0.13,0.12,0.12,0.12,0.14,0.13,0.12,0.11,0.14,0.12,0.12,0.12,0.0,0.13,0.11,0.13,0.13,0.13,0.0,0.14,0.13,0.12,0.12,0.13,0.12,0.13,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.11,0.12,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.12,0.29,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.0,83.37
10/15/2021,6.05,5.96,3.81,2.09,2.26,2.11,1.4,1.39,1.73,1.34,1.14,1.02,1.03,0.81,0.97,0.93,0.82,0.85,0.87,0.74,0.64,0.7,0.75,0.58,0.72,0.58,0.62,0.64,0.56,0.57,0.53,0.58,0.5,0.52,0.61,0.56,0.55,0.56,0.54,0.54,0.5,0.52,0.51,0.48,0.54,0.5,0.45,0.38,0.4,0.36,0.4,0.42,0.41,0.34,0.38,0.41,0.39,0.32,0.4,0.39,0.35,0.38,0.34,0.37,0.32,0.35,0.31,0.32,0.34,0.31,0.28,0.34,0.27,0.31,0.31,0.33,0.3,0.25,0.3,0.31,0.24,0.28,0.25,0.24,0.25,0.27,0.21,0.26,0.19,0.21,0.22,0.23,0.23,0.23,0.19,0.2,0.23,0.2,0.27,0.19,0.23,0.21,0.22,0.22,0.15,0.22,0.21,0.18,0.23,0.18,0.2,0.16,0.19,0.2,0.17,0.16,0.2,0.15,0.18,0.19,0.18,0.19,0.18,0.16,0.17,0.16,0.15,0.16,0.16,0.24,0.17,0.16,0.14,0.15,0.14,0.12,0.16,0.13,0.18,0.16,0.16,0.13,0.14,0.16,0.16,0.14,0.14,0.12,0.13,0.13,0.12,0.13,0.13,0.12,0.12,0.12,0.14,0.13,0.12,0.11,0.14,0.12,0.12,0.13,0.0,0.13,0.11,0.13,0.13,0.13,0.0,0.14,0.13,0.13,0.12,0.13,0.12,0.13,0.11,0.12,0.0,0.12,0.12,0.0,0.0,0.13,0.11,0.12,0.11,0.0,0.0,0.11,0.12,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.12,0.29,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.0,83.38
10/18/2021,5.96,6.0,3.85,2.08,2.23,2.09,1.39,1.41,1.77,1.3,1.13,1.01,1.03,0.81,0.97,0.93,0.8,0.85,0.86,0.76,0.65,0.7,0.75,0.57,0.74,0.57,0.62,0.63,0.56,0.57,0.52,0.59,0.49,0.54,0.61,0.56,0.54,0.56,0.54,0.53,0.51,0.51,0.51,0.47,0.53,0.49,0.44,0.38,0.41,0.36,0.4,0.43,0.42,0.34,0.38,0.42,0.38,0.31,0.4,0.39,0.35,0.39,0.33,0.36,0.33,0.35,0.32,0.32,0.34,0.32,0.28,0.36,0.28,0.3,0.31,0.34,0.29,0.25,0.3,0.31,0.24,0.28,0.25,0.24,0.25,0.27,0.2,0.27,0.19,0.21,0.23,0.23,0.23,0.23,0.18,0.2,0.24,0.21,0.26,0.18,0.23,0.21,0.22,0.22,0.15,0.22,0.21,0.19,0.23,0.18,0.2,0.16,0.2,0.2,0.17,0.16,0.19,0.16,0.17,0.19,0.18,0.19,0.18,0.17,0.17,0.16,0.15,0.17,0.16,0.24,0.17,0.16,0.15,0.15,0.14,0.12,0.17,0.13,0.18,0.16,0.16,0.13,0.14,0.16,0.16,0.14,0.14,0.11,0.13,0.13,0.12,0.13,0.13,0.13,0.11,0.12,0.14,0.13,0.12,0.11,0.14,0.12,0.12,0.13,0.0,0.13,0.11,0.13,0.12,0.13,0.0,0.14,0.13,0.13,0.12,0.13,0.12,0.13,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.0,0.12,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.11,0.3,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.0,83.32
10/19/2021,5.98,6.03,3.81,2.07,2.25,2.11,1.38,1.44,1.76,1.29,1.12,1.01,1.05,0.83,0.97,0.93,0.8,0.84,0.88,0.77,0.66,0.7,0.74,0.57,0.75,0.58,0.62,0.62,0.55,0.56,0.51,0.58,0.48,0.53,0.6,0.56,0.53,0.57,0.54,0.53,0.5,0.49,0.51,0.47,0.53,0.48,0.44,0.38,0.41,0.37,0.4,0.42,0.42,0.34,0.38,0.42,0.38,0.31,0.41,0.39,0.35,0.39,0.32,0.36,0.34,0.35,0.32,0.32,0.34,0.32,0.28,0.36,0.28,0.3,0.31,0.34,0.29,0.25,0.3,0.31,0.24,0.28,0.25,0.24,0.25,0.27,0.2,0.27,0.2,0.21,0.22,0.23,0.23,0.23,0.19,0.2,0.24,0.2,0.26,0.18,0.23,0.21,0.21,0.21,0.15,0.21,0.22,0.18,0.22,0.18,0.2,0.16,0.2,0.2,0.17,0.16,0.2,0.16,0.18,0.19,0.18,0.19,0.18,0.17,0.17,0.16,0.15,0.17,0.16,0.24,0.17,0.16,0.15,0.15,0.14,0.12,0.17,0.13,0.18,0.16,0.16,0.13,0.14,0.16,0.16,0.14,0.14,0.11,0.12,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.14,0.13,0.12,0.11,0.14,0.12,0.12,0.13,0.0,0.13,0.11,0.13,0.12,0.13,0.0,0.14,0.13,0.13,0.12,0.13,0.12,0.13,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.11,0.12,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.11,0.11,0.31,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.0,83.32000000000001
10/20/2021,5.98,6.01,3.9,2.04,2.24,2.1,1.39,1.43,1.8,1.31,1.12,1.02,1.06,0.83,0.98,0.92,0.82,0.84,0.9,0.76,0.65,0.7,0.73,0.57,0.75,0.58,0.61,0.61,0.55,0.56,0.51,0.58,0.48,0.53,0.6,0.56,0.52,0.57,0.54,0.53,0.5,0.52,0.5,0.47,0.53,0.48,0.45,0.39,0.4,0.37,0.4,0.41,0.42,0.34,0.39,0.42,0.39,0.31,0.41,0.4,0.35,0.39,0.31,0.36,0.34,0.36,0.32,0.32,0.34,0.32,0.29,0.36,0.28,0.3,0.31,0.35,0.3,0.25,0.3,0.32,0.23,0.28,0.25,0.24,0.25,0.27,0.2,0.27,0.2,0.21,0.22,0.23,0.24,0.22,0.18,0.19,0.24,0.2,0.26,0.18,0.22,0.2,0.21,0.21,0.15,0.21,0.22,0.18,0.22,0.18,0.2,0.16,0.2,0.2,0.17,0.16,0.2,0.18,0.18,0.19,0.18,0.19,0.18,0.17,0.17,0.16,0.15,0.17,0.16,0.24,0.17,0.16,0.15,0.15,0.14,0.12,0.17,0.13,0.18,0.16,0.16,0.13,0.14,0.16,0.16,0.15,0.14,0.11,0.12,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.14,0.13,0.12,0.11,0.14,0.12,0.12,0.13,0.0,0.13,0.11,0.12,0.11,0.13,0.0,0.14,0.13,0.13,0.12,0.13,0.12,0.13,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.0,0.12,0.11,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.11,0.12,0.3,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.11,0.0,0.0,83.43
10/21/2021,6.03,6.05,3.93,2.09,2.25,2.11,1.37,1.45,1.85,1.3,1.1,1.02,1.05,0.83,0.99,0.91,0.82,0.81,0.9,0.78,0.64,0.69,0.74,0.56,0.74,0.58,0.61,0.61,0.54,0.55,0.5,0.57,0.47,0.53,0.61,0.56,0.51,0.57,0.54,0.53,0.5,0.53,0.51,0.47,0.54,0.47,0.43,0.38,0.4,0.37,0.4,0.42,0.42,0.33,0.39,0.42,0.38,0.3,0.41,0.4,0.35,0.39,0.31,0.36,0.34,0.37,0.32,0.32,0.33,0.33,0.28,0.37,0.28,0.3,0.31,0.35,0.3,0.25,0.29,0.32,0.23,0.28,0.25,0.24,0.25,0.27,0.2,0.27,0.2,0.21,0.22,0.23,0.24,0.22,0.18,0.19,0.23,0.2,0.26,0.18,0.22,0.2,0.21,0.22,0.15,0.2,0.21,0.18,0.22,0.18,0.2,0.16,0.19,0.2,0.17,0.16,0.2,0.17,0.18,0.19,0.18,0.19,0.17,0.17,0.17,0.15,0.15,0.17,0.16,0.24,0.17,0.16,0.15,0.15,0.14,0.12,0.17,0.13,0.18,0.16,0.16,0.14,0.14,0.16,0.16,0.15,0.14,0.11,0.12,0.13,0.12,0.13,0.13,0.13,0.12,0.12,0.14,0.13,0.13,0.11,0.14,0.12,0.12,0.13,0.0,0.13,0.11,0.12,0.12,0.13,0.0,0.14,0.13,0.13,0.12,0.13,0.12,0.13,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.11,0.12,0.11,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.12,0.11,0.31,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.11,0.0,0.0,83.49
10/22/2021,6.08,6.03,3.9,2.11,2.24,2.11,1.37,1.44,1.82,1.31,1.12,1.03,1.04,0.83,0.99,0.89,0.82,0.81,0.9,0.79,0.65,0.7,0.74,0.56,0.74,0.58,0.61,0.61,0.55,0.55,0.49,0.58,0.48,0.52,0.61,0.56,0.52,0.58,0.54,0.54,0.5,0.54,0.51,0.48,0.54,0.47,0.43,0.39,0.39,0.37,0.4,0.42,0.42,0.33,0.38,0.42,0.38,0.31,0.41,0.41,0.35,0.39,0.31,0.36,0.34,0.36,0.32,0.32,0.33,0.32,0.29,0.37,0.27,0.3,0.31,0.35,0.3,0.25,0.29,0.32,0.24,0.28,0.25,0.24,0.25,0.26,0.2,0.27,0.2,0.21,0.22,0.24,0.24,0.22,0.18,0.19,0.23,0.2,0.26,0.18,0.23,0.2,0.22,0.22,0.15,0.21,0.22,0.18,0.21,0.18,0.2,0.16,0.19,0.2,0.16,0.16,0.2,0.18,0.18,0.19,0.19,0.19,0.17,0.17,0.17,0.16,0.15,0.17,0.16,0.25,0.17,0.16,0.15,0.15,0.14,0.12,0.17,0.14,0.18,0.16,0.16,0.14,0.14,0.16,0.16,0.15,0.14,0.1,0.13,0.13,0.12,0.13,0.13,0.13,0.11,0.12,0.14,0.13,0.13,0.11,0.14,0.12,0.12,0.13,0.0,0.13,0.11,0.12,0.11,0.13,0.0,0.13,0.14,0.13,0.11,0.13,0.12,0.13,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.11,0.12,0.11,0.0,0.0,0.1,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.12,0.11,0.3,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.11,0.0,0.0,83.58000000000001
