,AAPL,MSFT,GOOG,AMZN,FB,TSLA,NVDA,BRK.B,JPM,JNJ,UNH,V,PG,HD,PYPL,DIS,MA,ADBE,BAC,CMCSA,PFE,CSCO,NFLX,CRM,XOM,VZ,ABT,INTC,KO,NKE,TMO,PEP,ABBV,ACN,LLY,WMT,DHR,WFC,COST,AVGO,T,CVX,MDT,TXN,NEE,QCOM,LIN,ORCL,HON,MS,INTU,C,UNP,LOW,UPS,GS,BLK,AMD,RTX,AMGN,IBM,TGT,ISRG,AMAT,CAT,DE,GE,MMM,SCHW,CVS,CHTR,SPGI,AXP,ZTS,PLD,ANTM,BKNG,TJX,MO,SYK,ADP,LMT,MDLZ,LRCX,TMUS,CB,DUK,MU,FIS,PNC,MMC,EL,USB,COF,TFC,CSX,ADSK,COP,EW,CI,SHW,BDX,CME,FISV,REGN,ILMN,SO,ETN,ITW,ICE,CL,HCA,FDX,NSC,BSX,ATVI,GM,D,AON,EMR,ADI,MCO,APD,WM,NXPI,IDXX,PGR,ECL,DG,NOC,CMG,JCI,HUM,BIIB,A,VRTX,FCX,ALGN,F,TWTR,ROP,KLAC,TEL,SNPS,GPN,TROW,IQV,PSA,EXC,LHX,DOW,EBAY,TT,AIG,CARR,NEM,MET,GD,APH,AEP,INFO,ROST,CDNS,BK,APTV,ORLY,PRU,SRE,CTSH,RMD,ALL,EA,TRV,FTNT,MCHP,SYY,EOG,DD,SLB,DFS,PPG,PH,MPC,BAX,CNC,IFF,XLNX,NUE,XEL,ROK,PAYX,STZ,OTIS,AFL,MNST,GIS,MTD,WELL,KR,FRC,HPQ,n/a,WBA,CTAS,PXD,ADM,MRK,PM,BMY,MRNA,GILD,SPG,MSI,YUM,SIVB,AGPXX,PSX,KMI,STT,AMP,ENPH,ETSY,FAST,KEYS,DHI,DXCM,AZO,O,VRSK,MCK,PEP.,CHV.,4I1.,TRVC.,GE.,DUT.,PEO.,RME.,WST,ALS.,A4S.,WMB,CMI,AME,DVN,BLL,PEG,CTVA,AVB,OXY,VLO,DLTR,CCI,KMB,DLR,SUM
12/07/2021,7.19,7.13,4.82,0.0,2.14,2.33,2.29,1.55,1.41,1.19,1.21,0.96,1.02,1.22,0.0,0.75,0.79,0.92,0.99,0.68,0.84,0.68,0.0,0.73,0.75,0.6,0.64,0.58,0.59,0.64,0.68,0.63,0.65,0.66,0.57,0.53,0.56,0.6,0.65,0.65,0.47,0.64,0.41,0.52,0.48,0.59,0.49,0.47,0.42,0.42,0.52,0.39,0.46,0.51,0.42,0.39,0.38,0.0,0.36,0.34,0.3,0.35,0.32,0.39,0.31,0.32,0.31,0.29,0.35,0.34,0.27,0.31,0.3,0.3,0.32,0.28,0.25,0.25,0.23,0.23,0.29,0.24,0.24,0.28,0.19,0.24,0.21,0.27,0.18,0.24,0.24,0.22,0.23,0.2,0.24,0.24,0.0,0.28,0.19,0.19,0.24,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.17,0.17,0.2,0.16,0.13,0.22,0.17,0.19,0.16,0.28,0.18,0.18,0.18,0.18,0.14,0.16,0.16,0.15,0.15,0.13,0.16,0.15,0.1,0.13,0.16,0.17,0.13,0.22,0.1,0.14,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.15,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.11,0.12,0.13,0.11,0.15,0.12,0.12,0.1,0.11,0.12,0.12,0.0,0.12,0.1,0.16,0.0,0.0,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.11,0.12,0.0,0.54,0.39,0.36,0.23,0.25,0.15,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.09
12/08/2021,7.19,7.13,4.82,0.0,2.14,2.33,2.29,1.55,1.41,1.19,1.21,0.96,1.02,1.22,0.0,0.75,0.79,0.92,0.99,0.68,0.84,0.68,0.0,0.73,0.75,0.6,0.64,0.58,0.59,0.64,0.68,0.63,0.65,0.66,0.57,0.53,0.56,0.6,0.65,0.65,0.47,0.64,0.41,0.52,0.48,0.59,0.49,0.47,0.42,0.42,0.52,0.39,0.46,0.51,0.42,0.39,0.38,0.0,0.36,0.34,0.3,0.35,0.32,0.39,0.31,0.32,0.31,0.29,0.35,0.34,0.27,0.31,0.3,0.3,0.32,0.28,0.25,0.25,0.23,0.23,0.29,0.24,0.24,0.28,0.19,0.24,0.21,0.27,0.18,0.24,0.24,0.22,0.23,0.2,0.24,0.24,0.0,0.28,0.19,0.19,0.24,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.17,0.17,0.2,0.16,0.13,0.22,0.17,0.19,0.16,0.28,0.18,0.18,0.18,0.18,0.14,0.16,0.16,0.15,0.15,0.13,0.16,0.15,0.1,0.13,0.16,0.17,0.13,0.22,0.1,0.14,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.15,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.11,0.12,0.13,0.11,0.15,0.12,0.12,0.1,0.11,0.12,0.12,0.0,0.12,0.1,0.16,0.0,0.0,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.11,0.12,0.0,0.54,0.39,0.36,0.23,0.25,0.15,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.09
12/09/2021,7.19,7.13,4.82,0.0,2.14,2.33,2.29,1.55,1.41,1.19,1.21,0.96,1.02,1.22,0.0,0.75,0.79,0.92,0.99,0.68,0.84,0.68,0.0,0.73,0.75,0.6,0.64,0.58,0.59,0.64,0.68,0.63,0.65,0.66,0.57,0.53,0.56,0.6,0.65,0.65,0.47,0.64,0.41,0.52,0.48,0.59,0.49,0.47,0.42,0.42,0.52,0.39,0.46,0.51,0.42,0.39,0.38,0.0,0.36,0.34,0.3,0.35,0.32,0.39,0.31,0.32,0.31,0.29,0.35,0.34,0.27,0.31,0.3,0.3,0.32,0.28,0.25,0.25,0.23,0.23,0.29,0.24,0.24,0.28,0.19,0.24,0.21,0.27,0.18,0.24,0.24,0.22,0.23,0.2,0.24,0.24,0.0,0.28,0.19,0.19,0.24,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.17,0.17,0.2,0.16,0.13,0.22,0.17,0.19,0.16,0.28,0.18,0.18,0.18,0.18,0.14,0.16,0.16,0.15,0.15,0.13,0.16,0.15,0.1,0.13,0.16,0.17,0.13,0.22,0.1,0.14,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.15,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.11,0.12,0.13,0.11,0.15,0.12,0.12,0.1,0.11,0.12,0.12,0.0,0.12,0.1,0.16,0.0,0.0,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.11,0.12,0.0,0.54,0.39,0.36,0.23,0.25,0.15,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.09
12/10/2021,7.19,7.13,4.82,0.0,2.14,2.33,2.29,1.55,1.41,1.19,1.21,0.96,1.02,1.22,0.0,0.75,0.79,0.92,0.99,0.68,0.84,0.68,0.0,0.73,0.75,0.6,0.64,0.58,0.59,0.64,0.68,0.63,0.65,0.66,0.57,0.53,0.56,0.6,0.65,0.65,0.47,0.64,0.41,0.52,0.48,0.59,0.49,0.47,0.42,0.42,0.52,0.39,0.46,0.51,0.42,0.39,0.38,0.0,0.36,0.34,0.3,0.35,0.32,0.39,0.31,0.32,0.31,0.29,0.35,0.34,0.27,0.31,0.3,0.3,0.32,0.28,0.25,0.25,0.23,0.23,0.29,0.24,0.24,0.28,0.19,0.24,0.21,0.27,0.18,0.24,0.24,0.22,0.23,0.2,0.24,0.24,0.0,0.28,0.19,0.19,0.24,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.17,0.17,0.2,0.16,0.13,0.22,0.17,0.19,0.16,0.28,0.18,0.18,0.18,0.18,0.14,0.16,0.16,0.15,0.15,0.13,0.16,0.15,0.1,0.13,0.16,0.17,0.13,0.22,0.1,0.14,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.15,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.11,0.12,0.13,0.11,0.15,0.12,0.12,0.1,0.11,0.12,0.12,0.0,0.12,0.1,0.16,0.0,0.0,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.11,0.12,0.0,0.54,0.39,0.36,0.23,0.25,0.15,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.09
12/13/2021,7.19,7.13,4.82,0.0,2.14,2.33,2.29,1.55,1.41,1.19,1.21,0.96,1.02,1.22,0.0,0.75,0.79,0.92,0.99,0.68,0.84,0.68,0.0,0.73,0.75,0.6,0.64,0.58,0.59,0.64,0.68,0.63,0.65,0.66,0.57,0.53,0.56,0.6,0.65,0.65,0.47,0.64,0.41,0.52,0.48,0.59,0.49,0.47,0.42,0.42,0.52,0.39,0.46,0.51,0.42,0.39,0.38,0.0,0.36,0.34,0.3,0.35,0.32,0.39,0.31,0.32,0.31,0.29,0.35,0.34,0.27,0.31,0.3,0.3,0.32,0.28,0.25,0.25,0.23,0.23,0.29,0.24,0.24,0.28,0.19,0.24,0.21,0.27,0.18,0.24,0.24,0.22,0.23,0.2,0.24,0.24,0.0,0.28,0.19,0.19,0.24,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.17,0.17,0.2,0.16,0.13,0.22,0.17,0.19,0.16,0.28,0.18,0.18,0.18,0.18,0.14,0.16,0.16,0.15,0.15,0.13,0.16,0.15,0.1,0.13,0.16,0.17,0.13,0.22,0.1,0.14,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.15,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.11,0.12,0.13,0.11,0.15,0.12,0.12,0.1,0.11,0.12,0.12,0.0,0.12,0.1,0.16,0.0,0.0,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.11,0.12,0.0,0.54,0.39,0.36,0.23,0.25,0.15,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.09
12/14/2021,7.19,7.13,4.82,0.0,2.14,2.33,2.29,1.55,1.41,1.19,1.21,0.96,1.02,1.22,0.0,0.75,0.79,0.92,0.99,0.68,0.84,0.68,0.0,0.73,0.75,0.6,0.64,0.58,0.59,0.64,0.68,0.63,0.65,0.66,0.57,0.53,0.56,0.6,0.65,0.65,0.47,0.64,0.41,0.52,0.48,0.59,0.49,0.47,0.42,0.42,0.52,0.39,0.46,0.51,0.42,0.39,0.38,0.0,0.36,0.34,0.3,0.35,0.32,0.39,0.31,0.32,0.31,0.29,0.35,0.34,0.27,0.31,0.3,0.3,0.32,0.28,0.25,0.25,0.23,0.23,0.29,0.24,0.24,0.28,0.19,0.24,0.21,0.27,0.18,0.24,0.24,0.22,0.23,0.2,0.24,0.24,0.0,0.28,0.19,0.19,0.24,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.17,0.17,0.2,0.16,0.13,0.22,0.17,0.19,0.16,0.28,0.18,0.18,0.18,0.18,0.14,0.16,0.16,0.15,0.15,0.13,0.16,0.15,0.1,0.13,0.16,0.17,0.13,0.22,0.1,0.14,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.15,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.11,0.12,0.13,0.11,0.15,0.12,0.12,0.1,0.11,0.12,0.12,0.0,0.12,0.1,0.16,0.0,0.0,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.11,0.12,0.0,0.54,0.39,0.36,0.23,0.25,0.15,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.09
12/15/2021,7.19,7.13,4.82,0.0,2.14,2.33,2.29,1.55,1.41,1.19,1.21,0.96,1.02,1.22,0.0,0.75,0.79,0.92,0.99,0.68,0.84,0.68,0.0,0.73,0.75,0.6,0.64,0.58,0.59,0.64,0.68,0.63,0.65,0.66,0.57,0.53,0.56,0.6,0.65,0.65,0.47,0.64,0.41,0.52,0.48,0.59,0.49,0.47,0.42,0.42,0.52,0.39,0.46,0.51,0.42,0.39,0.38,0.0,0.36,0.34,0.3,0.35,0.32,0.39,0.31,0.32,0.31,0.29,0.35,0.34,0.27,0.31,0.3,0.3,0.32,0.28,0.25,0.25,0.23,0.23,0.29,0.24,0.24,0.28,0.19,0.24,0.21,0.27,0.18,0.24,0.24,0.22,0.23,0.2,0.24,0.24,0.0,0.28,0.19,0.19,0.24,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.17,0.17,0.2,0.16,0.13,0.22,0.17,0.19,0.16,0.28,0.18,0.18,0.18,0.18,0.14,0.16,0.16,0.15,0.15,0.13,0.16,0.15,0.1,0.13,0.16,0.17,0.13,0.22,0.1,0.14,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.15,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.11,0.12,0.13,0.11,0.15,0.12,0.12,0.1,0.11,0.12,0.12,0.0,0.12,0.1,0.16,0.0,0.0,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.11,0.12,0.0,0.54,0.39,0.36,0.23,0.25,0.15,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.09
12/16/2021,7.19,7.13,4.82,0.0,2.14,2.33,2.29,1.55,1.41,1.19,1.21,0.96,1.02,1.22,0.0,0.75,0.79,0.92,0.99,0.68,0.84,0.68,0.0,0.73,0.75,0.6,0.64,0.58,0.59,0.64,0.68,0.63,0.65,0.66,0.57,0.53,0.56,0.6,0.65,0.65,0.47,0.64,0.41,0.52,0.48,0.59,0.49,0.47,0.42,0.42,0.52,0.39,0.46,0.51,0.42,0.39,0.38,0.0,0.36,0.34,0.3,0.35,0.32,0.39,0.31,0.32,0.31,0.29,0.35,0.34,0.27,0.31,0.3,0.3,0.32,0.28,0.25,0.25,0.23,0.23,0.29,0.24,0.24,0.28,0.19,0.24,0.21,0.27,0.18,0.24,0.24,0.22,0.23,0.2,0.24,0.24,0.0,0.28,0.19,0.19,0.24,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.17,0.17,0.2,0.16,0.13,0.22,0.17,0.19,0.16,0.28,0.18,0.18,0.18,0.18,0.14,0.16,0.16,0.15,0.15,0.13,0.16,0.15,0.1,0.13,0.16,0.17,0.13,0.22,0.1,0.14,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.15,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.11,0.12,0.13,0.11,0.15,0.12,0.12,0.1,0.11,0.12,0.12,0.0,0.12,0.1,0.16,0.0,0.0,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.11,0.12,0.0,0.54,0.39,0.36,0.23,0.25,0.15,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.09
12/17/2021,7.19,7.13,4.82,0.0,2.14,2.33,2.29,1.55,1.41,1.19,1.21,0.96,1.02,1.22,0.0,0.75,0.79,0.92,0.99,0.68,0.84,0.68,0.0,0.73,0.75,0.6,0.64,0.58,0.59,0.64,0.68,0.63,0.65,0.66,0.57,0.53,0.56,0.6,0.65,0.65,0.47,0.64,0.41,0.52,0.48,0.59,0.49,0.47,0.42,0.42,0.52,0.39,0.46,0.51,0.42,0.39,0.38,0.0,0.36,0.34,0.3,0.35,0.32,0.39,0.31,0.32,0.31,0.29,0.35,0.34,0.27,0.31,0.3,0.3,0.32,0.28,0.25,0.25,0.23,0.23,0.29,0.24,0.24,0.28,0.19,0.24,0.21,0.27,0.18,0.24,0.24,0.22,0.23,0.2,0.24,0.24,0.0,0.28,0.19,0.19,0.24,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.17,0.17,0.2,0.16,0.13,0.22,0.17,0.19,0.16,0.28,0.18,0.18,0.18,0.18,0.14,0.16,0.16,0.15,0.15,0.13,0.16,0.15,0.1,0.13,0.16,0.17,0.13,0.22,0.1,0.14,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.15,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.11,0.12,0.13,0.11,0.15,0.12,0.12,0.1,0.11,0.12,0.12,0.0,0.12,0.1,0.16,0.0,0.0,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.11,0.12,0.0,0.54,0.39,0.36,0.23,0.25,0.15,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.09
12/20/2021,7.19,7.13,4.82,0.0,2.14,2.33,2.29,1.55,1.41,1.19,1.21,0.96,1.02,1.22,0.0,0.75,0.79,0.92,0.99,0.68,0.84,0.68,0.0,0.73,0.75,0.6,0.64,0.58,0.59,0.64,0.68,0.63,0.65,0.66,0.57,0.53,0.56,0.6,0.65,0.65,0.47,0.64,0.41,0.52,0.48,0.59,0.49,0.47,0.42,0.42,0.52,0.39,0.46,0.51,0.42,0.39,0.38,0.0,0.36,0.34,0.3,0.35,0.32,0.39,0.31,0.32,0.31,0.29,0.35,0.34,0.27,0.31,0.3,0.3,0.32,0.28,0.25,0.25,0.23,0.23,0.29,0.24,0.24,0.28,0.19,0.24,0.21,0.27,0.18,0.24,0.24,0.22,0.23,0.2,0.24,0.24,0.0,0.28,0.19,0.19,0.24,0.19,0.24,0.17,0.19,0.15,0.18,0.2,0.2,0.21,0.18,0.17,0.17,0.2,0.16,0.13,0.22,0.17,0.19,0.16,0.28,0.18,0.18,0.18,0.18,0.14,0.16,0.16,0.15,0.15,0.13,0.16,0.15,0.1,0.13,0.16,0.17,0.13,0.22,0.1,0.14,0.18,0.15,0.15,0.0,0.14,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.12,0.14,0.12,0.15,0.14,0.13,0.13,0.12,0.11,0.12,0.1,0.0,0.1,0.11,0.12,0.13,0.11,0.15,0.12,0.12,0.1,0.11,0.12,0.12,0.0,0.12,0.1,0.16,0.0,0.0,0.12,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.14,0.0,0.0,0.11,0.12,0.0,0.54,0.39,0.36,0.23,0.25,0.15,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.09
12/21/2021,7.43,7.03,4.66,0.0,2.29,2.37,2.08,1.55,1.36,1.23,1.27,0.97,1.06,1.18,0.0,0.75,0.82,0.8,0.96,0.67,1.02,0.72,0.78,0.77,0.71,0.64,0.68,0.57,0.63,0.6,0.74,0.65,0.63,0.7,0.63,0.6,0.59,0.56,0.72,0.72,0.49,0.61,0.38,0.49,0.5,0.58,0.48,0.48,0.41,0.39,0.48,0.36,0.44,0.49,0.43,0.36,0.38,0.0,0.34,0.0,0.32,0.33,0.34,0.37,0.31,0.28,0.28,0.29,0.35,0.37,0.24,0.32,0.27,0.31,0.33,0.31,0.24,0.24,0.0,0.22,0.28,0.24,0.26,0.27,0.2,0.23,0.22,0.27,0.19,0.24,0.24,0.22,0.21,0.18,0.22,0.22,0.0,0.26,0.2,0.2,0.23,0.21,0.23,0.17,0.19,0.16,0.2,0.18,0.19,0.21,0.0,0.17,0.17,0.19,0.16,0.14,0.22,0.17,0.19,0.15,0.26,0.18,0.19,0.18,0.17,0.15,0.17,0.16,0.15,0.16,0.13,0.15,0.16,0.1,0.13,0.15,0.16,0.0,0.22,0.0,0.14,0.17,0.15,0.15,0.1,0.13,0.14,0.15,0.15,0.12,0.12,0.12,0.13,0.13,0.13,0.14,0.12,0.13,0.14,0.12,0.15,0.11,0.14,0.13,0.12,0.13,0.12,0.11,0.13,0.1,0.0,0.1,0.11,0.14,0.13,0.1,0.14,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.14,0.1,0.0,0.0,0.1,0.11,0.11,0.11,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.1,0.12,0.0,0.0,0.11,0.11,0.1,0.57,0.41,0.0,0.38,0.26,0.14,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.12,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.33
12/22/2021,7.43,6.93,4.73,0.0,2.27,1.98,1.96,1.61,1.35,1.26,1.3,1.01,1.07,1.15,0.0,0.75,0.85,0.75,0.96,0.64,0.93,0.73,0.0,0.7,0.73,0.62,0.67,0.58,0.63,0.6,0.7,0.66,0.71,0.7,0.61,0.54,0.55,0.58,0.67,0.74,0.48,0.62,0.38,0.49,0.49,0.58,0.5,0.49,0.42,0.41,0.48,0.36,0.46,0.5,0.42,0.37,0.37,0.0,0.36,0.37,0.33,0.31,0.33,0.38,0.32,0.31,0.29,0.3,0.36,0.37,0.26,0.31,0.31,0.31,0.33,0.31,0.26,0.26,0.25,0.23,0.28,0.24,0.26,0.28,0.2,0.24,0.22,0.27,0.19,0.24,0.24,0.23,0.22,0.2,0.22,0.24,0.0,0.26,0.2,0.21,0.24,0.2,0.24,0.18,0.18,0.16,0.2,0.19,0.2,0.21,0.2,0.19,0.18,0.2,0.16,0.14,0.2,0.17,0.19,0.16,0.26,0.18,0.19,0.18,0.18,0.15,0.17,0.16,0.15,0.16,0.13,0.16,0.16,0.11,0.13,0.16,0.17,0.12,0.22,0.0,0.14,0.17,0.15,0.15,0.1,0.13,0.14,0.15,0.14,0.12,0.12,0.12,0.13,0.13,0.12,0.14,0.13,0.13,0.14,0.12,0.14,0.11,0.14,0.14,0.12,0.13,0.12,0.11,0.13,0.0,0.0,0.1,0.11,0.13,0.13,0.11,0.14,0.12,0.12,0.11,0.12,0.11,0.12,0.0,0.14,0.1,0.14,0.1,0.0,0.11,0.11,0.11,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.11,0.12,0.1,0.55,0.41,0.4,0.23,0.26,0.14,0.12,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.02999999999999
